energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-2.99249625,0.00533555,0.00000002,0.00037236,0.00021163,0.00059920,0.00410439,0.00000336,0.00105438
-2.98649325,0.00687800,0.00000004,0.00047698,0.00027141,0.00076934,0.00531276,0.00000422,0.00134613
-2.98049025,0.00884038,0.00000005,0.00060991,0.00034586,0.00098685,0.00684760,0.00000533,0.00172074
-2.97448724,0.01131138,0.00000008,0.00077680,0.00043777,0.00126153,0.00877988,0.00000672,0.00219474
-2.96848424,0.01439548,0.00000012,0.00098423,0.00055032,0.00160498,0.01119316,0.00000845,0.00278775
-2.96248124,0.01821412,0.00000018,0.00123981,0.00068698,0.00203073,0.01418476,0.00001059,0.00352273
-2.95647824,0.02290687,0.00000026,0.00155214,0.00085159,0.00255440,0.01786678,0.00001319,0.00442612
-2.95047524,0.02863229,0.00000038,0.00193086,0.00104825,0.00319379,0.02236705,0.00001633,0.00552795
-2.94447224,0.03556853,0.00000054,0.00238661,0.00128127,0.00396892,0.02782978,0.00002011,0.00686192
-2.93846923,0.04391351,0.00000078,0.00293096,0.00155511,0.00490215,0.03441602,0.00002461,0.00846542
-2.93246623,0.05388467,0.00000111,0.00357632,0.00187427,0.00601811,0.04230368,0.00002994,0.01037940
-2.92646323,0.06571815,0.00000156,0.00433578,0.00224313,0.00734371,0.05168717,0.00003622,0.01264814
-2.92046023,0.07966726,0.00000219,0.00522294,0.00266588,0.00890799,0.06277653,0.00004356,0.01531899
-2.91445723,0.09600035,0.00000306,0.00625162,0.00314626,0.01074199,0.07579598,0.00005210,0.01844182
-2.90845423,0.11499792,0.00000422,0.00743558,0.00368749,0.01287855,0.09098195,0.00006200,0.02206848
-2.90245123,0.13694900,0.00000580,0.00878816,0.00429198,0.01535198,0.10858041,0.00007341,0.02625202
-2.89644822,0.16214675,0.00000790,0.01032188,0.00496123,0.01819782,0.12884359,0.00008651,0.03104587
-2.89044522,0.19088350,0.00001069,0.01204802,0.00569564,0.02145245,0.15202613,0.00010151,0.03650282
-2.88444222,0.22344511,0.00001435,0.01397614,0.00649432,0.02515270,0.17838064,0.00011862,0.04267395
-2.87843922,0.26010491,0.00001914,0.01611359,0.00735504,0.02933550,0.20815272,0.00013811,0.04960752
-2.87243622,0.30111731,0.00002534,0.01846508,0.00827409,0.03403747,0.24157562,0.00016026,0.05734776
-2.86643322,0.34671118,0.00003330,0.02103219,0.00924627,0.03929457,0.27886460,0.00018541,0.06593370
-2.86043022,0.39708340,0.00004346,0.02381298,0.01026496,0.04514175,0.32021111,0.00021397,0.07539805
-2.85442721,0.45239246,0.00005631,0.02680162,0.01132215,0.05161265,0.36577695,0.00024638,0.08576612
-2.84842421,0.51275256,0.00007243,0.02998811,0.01240865,0.05873936,0.41568860,0.00028317,0.09705487
-2.84242121,0.57822829,0.00009250,0.03335813,0.01351431,0.06655217,0.47003178,0.00032498,0.10927213
-2.83641821,0.64882994,0.00011729,0.03689293,0.01462829,0.07507937,0.52884653,0.00037249,0.12241592
-2.83041521,0.72450976,0.00014765,0.04056942,0.01573941,0.08434705,0.59212274,0.00042651,0.13647403
-2.82441221,0.80515900,0.00018453,0.04436031,0.01683653,0.09437887,0.65979645,0.00048796,0.15142372
-2.81840920,0.89060601,0.00022898,0.04823446,0.01790894,0.10519573,0.73174674,0.00055781,0.16723161
-2.81240620,0.98061507,0.00028209,0.05215729,0.01894679,0.11681535,0.80779357,0.00063718,0.18385375
-2.80640320,1.07488617,0.00034502,0.05609137,0.01994142,0.12925169,0.88769625,0.00072721,0.20123578
-2.80040020,1.17305542,0.00041897,0.05999708,0.02088572,0.14251415,0.97115275,0.00082912,0.21931318
-2.79439720,1.27469603,0.00050511,0.06383334,0.02177443,0.15660653,1.05779971,0.00094415,0.23801157
-2.78839420,1.37931973,0.00060460,0.06755846,0.02260428,0.17152571,1.14721309,0.00107352,0.25724701
-2.78239120,1.48637841,0.00071850,0.07113098,0.02337409,0.18726008,1.23890942,0.00121838,0.27692628
-2.77638819,1.59526594,0.00084772,0.07451053,0.02408478,0.20378767,1.33234758,0.00137975,0.29694702
-2.77038519,1.70532005,0.00099300,0.07765869,0.02473920,0.22107405,1.42693102,0.00155847,0.31719787
-2.76438219,1.81582436,0.00115484,0.08053977,0.02534188,0.23907016,1.52201053,0.00175513,0.33755853
-2.75837919,1.92601053,0.00133343,0.08312154,0.02589866,0.25770999,1.61688747,0.00196999,0.35789968
-2.75237619,2.03506075,0.00152858,0.08537584,0.02641627,0.27690842,1.71081765,0.00220292,0.37808303
-2.74637319,2.14211090,0.00173972,0.08727908,0.02690181,0.29655927,1.80301591,0.00245334,0.39796133
-2.74037019,2.24625463,0.00196582,0.08881267,0.02736217,0.31653380,1.89266171,0.00272014,0.41737862
-2.73436718,2.34654869,0.00220537,0.08996320,0.02780353,0.33667978,1.97890573,0.00300167,0.43617074
-2.72836418,2.44202016,0.00245637,0.09072258,0.02823075,0.35682146,2.06087803,0.00329569,0.45416616
-2.72236118,2.53167571,0.00271631,0.09108804,0.02864696,0.37676032,2.13769767,0.00359938,0.47118740
-2.71635818,2.61451340,0.00298221,0.09106199,0.02905316,0.39627711,2.20848422,0.00390935,0.48705298
-2.71035518,2.68953719,0.00325066,0.09065180,0.02944793,0.41513496,2.27237108,0.00422167,0.50158007
-2.70435218,2.75577435,0.00351787,0.08986953,0.02982734,0.43308376,2.32852079,0.00453196,0.51458785
-2.69834917,2.81229553,0.00377973,0.08873153,0.03018494,0.44986570,2.37614210,0.00483545,0.52590155
-2.69234617,2.85823731,0.00403198,0.08725812,0.03051192,0.46522198,2.41450852,0.00512711,0.53535721
-2.68634317,2.89282672,0.00427022,0.08547317,0.03079748,0.47890029,2.44297805,0.00540181,0.54280696
-2.68034017,2.91540682,0.00449012,0.08340375,0.03102923,0.49066313,2.46101329,0.00565441,0.54812473
-2.67433717,2.92546262,0.00468751,0.08107980,0.03119377,0.50029636,2.46820145,0.00587997,0.55121214
-2.66833417,2.92264599,0.00485851,0.07853378,0.03127731,0.50761777,2.46427315,0.00607388,0.55200443
-2.66233117,2.90679856,0.00499968,0.07580049,0.03126637,0.51248530,2.44911929,0.00623200,0.55047597
-2.65632816,2.87797117,0.00510812,0.07291679,0.03114848,0.51480446,2.42280499,0.00635087,0.54664527
-2.65032516,2.83643876,0.00518154,0.06992149,0.03091278,0.51453458,2.38557962,0.00642774,0.54057907
-2.64432216,2.78270959,0.00521842,0.06685516,0.03055070,0.51169350,2.33788227,0.00646075,0.53239527
-2.63831916,2.71752778,0.00521797,0.06376002,0.03005638,0.50636058,2.28034185,0.00644896,0.52226449
-2.63231616,2.64186867,0.00518024,0.06067981,0.02942706,0.49867750,2.21377147,0.00639238,0.51041004
-2.62631316,2.55692659,0.00510606,0.05765962,0.02866333,0.48884714,2.13915697,0.00629200,0.49710620
-2.62031016,2.46409506,0.00499703,0.05474567,0.02776917,0.47713005,2.05763955,0.00614975,0.48267465
-2.61430715,2.36493977,0.00485548,0.05198504,0.02675191,0.46383896,1.97049294,0.00596841,0.46747926
-2.60830415,2.26116508,0.00468436,0.04942526,0.02562198,0.44933129,1.87909578,0.00575154,0.45191907
-2.60230115,2.15457507,0.00448715,0.04711388,0.02439255,0.43399992,1.78489998,0.00550334,0.43641977
-2.59629815,2.04703038,0.00426776,0.04509781,0.02307910,0.41826256,1.68939623,0.00522853,0.42142390
-2.59029515,1.94040227,0.00403036,0.04342262,0.02169885,0.40255015,1.59407781,0.00493217,0.40737985
-2.58429215,1.83652556,0.00377930,0.04213169,0.02027020,0.38729456,1.50040393,0.00461953,0.39473019
-2.57828914,1.73715195,0.00351893,0.04126520,0.01881206,0.37291612,1.40976399,0.00429590,0.38389949
-2.57228614,1.64390540,0.00325353,0.04085911,0.01734332,0.35981136,1.32344387,0.00396647,0.37528208
-2.56628314,1.55824080,0.00298715,0.04094393,0.01588221,0.34834133,1.24259541,0.00363618,0.36923002
-2.56028014,1.48140756,0.00272353,0.04154360,0.01444583,0.33882093,1.16821011,0.00330959,0.36604173
-2.55427714,1.41441877,0.00246604,0.04267423,0.01304973,0.33150948,1.10109756,0.00299082,0.36595152
-2.54827414,1.35802715,0.00221760,0.04434292,0.01170755,0.32660293,1.04186949,0.00268343,0.36912055
-2.54227114,1.31270822,0.00198065,0.04654677,0.01043078,0.32422778,0.99092943,0.00239041,0.37562922
-2.53626813,1.27865094,0.00175714,0.04927188,0.00922863,0.32443704,0.94846837,0.00211415,0.38547164
-2.53026513,1.25575630,0.00154850,0.05249272,0.00810801,0.32720817,0.91446611,0.00185644,0.39855217
-2.52426213,1.24364335,0.00135573,0.05617168,0.00707351,0.33244319,0.88869828,0.00161846,0.41468435
-2.51825913,1.24166280,0.00117933,0.06025900,0.00612759,0.33997095,0.87074848,0.00140089,0.43359236
-2.51225613,1.24891747,0.00101945,0.06469303,0.00527071,0.34955141,0.86002503,0.00120388,0.45491516
-2.50625313,1.26428910,0.00087584,0.06940093,0.00450159,0.36088201,0.85578187,0.00102716,0.47821328
-2.50025013,1.28647090,0.00074799,0.07429983,0.00381745,0.37360578,0.85714282,0.00087010,0.50297818
-2.49424712,1.31400474,0.00063515,0.07929833,0.00321430,0.38732119,0.86312850,0.00073178,0.52864415
-2.48824412,1.34532220,0.00053638,0.08429850,0.00268719,0.40159332,0.87268523,0.00061103,0.55460241
-2.48224112,1.37878839,0.00045061,0.08919816,0.00223053,0.41596621,0.88471508,0.00050655,0.58021709
-2.47623812,1.41274721,0.00037671,0.09389358,0.00183828,0.42997590,0.89810625,0.00041692,0.60484258
-2.47023512,1.44556699,0.00031350,0.09828225,0.00150419,0.44316385,0.91176304,0.00034069,0.62784196
-2.46423212,1.47568507,0.00025981,0.10226588,0.00122204,0.45509035,0.92463468,0.00027640,0.64860551
-2.45822911,1.50165005,0.00021452,0.10575341,0.00098571,0.46534737,0.93574207,0.00022264,0.66656905
-2.45222611,1.52216048,0.00017656,0.10866377,0.00078940,0.47357061,0.94420194,0.00017805,0.68123114
-2.44622311,1.53609861,0.00014491,0.11092862,0.00062766,0.47945009,0.94924755,0.00014136,0.69216867
-2.44022011,1.54255830,0.00011866,0.11249451,0.00049549,0.48273910,0.95024555,0.00011143,0.69905002
-2.43421711,1.54086602,0.00009701,0.11332481,0.00038835,0.48326109,0.94670837,0.00008721,0.70164551
-2.42821411,1.53059436,0.00007920,0.11340091,0.00030220,0.48091421,0.93830190,0.00006776,0.69983443
-2.42221111,1.51156754,0.00006462,0.11272295,0.00023348,0.47567349,0.92484835,0.00005228,0.69360853
-2.41620810,1.48385893,0.00005270,0.11130990,0.00017909,0.46759033,0.90632408,0.00004004,0.68307179
-2.41020510,1.44778066,0.00004298,0.10919894,0.00013638,0.45678966,0.88285286,0.00003045,0.66843643
-2.40420210,1.40386595,0.00003506,0.10644432,0.00010312,0.44346461,0.85469465,0.00002299,0.65001540
-2.39819910,1.35284488,0.00002861,0.10311559,0.00007741,0.42786916,0.82223065,0.00001723,0.62821166
-2.39219610,1.29561470,0.00002336,0.09929540,0.00005769,0.41030897,0.78594512,0.00001282,0.60350470
-2.38619310,1.23320607,0.00001908,0.09507687,0.00004269,0.39113084,0.74640489,0.00000947,0.57643494
-2.38019010,1.16674634,0.00001559,0.09056070,0.00003136,0.37071114,0.70423730,0.00000695,0.54758655
-2.37418709,1.09742169,0.00001273,0.08585216,0.00002288,0.34944388,0.66010756,0.00000506,0.51756949
-2.36818409,1.02643932,0.00001039,0.08105793,0.00001657,0.32772866,0.61469631,0.00000366,0.48700136
-2.36218109,0.95499120,0.00000848,0.07628309,0.00001191,0.30595904,0.56867832,0.00000263,0.45648974
-2.35617809,0.88422049,0.00000690,0.07162826,0.00000850,0.28451174,0.52270299,0.00000187,0.42661573
-2.35017509,0.81519186,0.00000561,0.06718700,0.00000603,0.26373693,0.47737725,0.00000133,0.39791891
-2.34417209,0.74886621,0.00000455,0.06304346,0.00000425,0.24394997,0.43325138,0.00000093,0.37088447
-2.33816908,0.68608060,0.00000368,0.05927055,0.00000297,0.22542467,0.39080796,0.00000065,0.34593250
-2.33216608,0.62753354,0.00000296,0.05592836,0.00000207,0.20838822,0.35045419,0.00000045,0.32340981
-2.32616308,0.57377562,0.00000238,0.05306314,0.00000144,0.19301789,0.31251746,0.00000031,0.30358428
-2.32016008,0.52520547,0.00000190,0.05070662,0.00000101,0.17943935,0.27724406,0.00000022,0.28664162
-2.31415708,0.48207051,0.00000151,0.04887578,0.00000072,0.16772655,0.24480070,0.00000015,0.27268472
-2.30815408,0.44447213,0.00000120,0.04757302,0.00000054,0.15790307,0.21527852,0.00000011,0.26173501
-2.30215108,0.41237453,0.00000095,0.04678668,0.00000045,0.14994474,0.18869909,0.00000008,0.25373606
-2.29614807,0.38561674,0.00000074,0.04649185,0.00000043,0.14378330,0.16502193,0.00000007,0.24855881
-2.29014507,0.36392698,0.00000058,0.04665159,0.00000048,0.13931103,0.14415318,0.00000006,0.24600842
-2.28414207,0.34693878,0.00000046,0.04721826,0.00000061,0.13638595,0.12595474,0.00000007,0.24583236
-2.27813907,0.33420822,0.00000036,0.04813512,0.00000083,0.13483765,0.11025368,0.00000009,0.24772954
-2.27213607,0.32523174,0.00000029,0.04933814,0.00000118,0.13447340,0.09685146,0.00000013,0.25136018
-2.26613307,0.31946390,0.00000024,0.05075787,0.00000171,0.13508441,0.08553265,0.00000018,0.25635621
-2.26013007,0.31633487,0.00000021,0.05232142,0.00000248,0.13645212,0.07607299,0.00000026,0.26233193
-2.25412706,0.31526704,0.00000019,0.05395448,0.00000358,0.13835442,0.06824652,0.00000037,0.26889472
-2.24812406,0.31569064,0.00000020,0.05558335,0.00000514,0.14057155,0.06183183,0.00000053,0.27565553
-2.24212106,0.31705800,0.00000023,0.05713685,0.00000734,0.14289166,0.05661731,0.00000076,0.28223896
-2.23611806,0.31885631,0.00000028,0.05854823,0.00001042,0.14511591,0.05240534,0.00000108,0.28829261
-2.23011506,0.32061865,0.00000037,0.05975680,0.00001468,0.14706300,0.04901571,0.00000152,0.29349556
-2.22411206,0.32193331,0.00000049,0.06070951,0.00002053,0.14857301,0.04628807,0.00000213,0.29756580
-2.21810905,0.32245115,0.00000067,0.06136212,0.00002852,0.14951053,0.04408373,0.00000296,0.30026624
-2.21210605,0.32189108,0.00000091,0.06168030,0.00003935,0.14976699,0.04228680,0.00000409,0.30140942
-2.20610305,0.32004361,0.00000124,0.06164021,0.00005391,0.14926212,0.04080481,0.00000561,0.30086051
-2.20010005,0.31677256,0.00000169,0.06122894,0.00007334,0.14794466,0.03956905,0.00000765,0.29853876
-2.19409705,0.31201498,0.00000228,0.06044456,0.00009908,0.14579212,0.03853448,0.00001035,0.29441730
-2.18809405,0.30577943,0.00000306,0.05929580,0.00013294,0.14280982,0.03767960,0.00001391,0.28852133
-2.18209105,0.29814279,0.00000407,0.05780155,0.00017713,0.13902914,0.03700619,0.00001857,0.28092476
-2.17608804,0.28924586,0.00000539,0.05598998,0.00023440,0.13450520,0.03653898,0.00002463,0.27174566
-2.17008504,0.27928792,0.00000709,0.05389752,0.00030807,0.12931388,0.03632542,0.00003245,0.26114045
-2.16408204,0.26852061,0.00000926,0.05156764,0.00040212,0.12354860,0.03643549,0.00004246,0.24929732
-2.15807904,0.25724127,0.00001202,0.04904946,0.00052134,0.11731667,0.03696155,0.00005520,0.23642906
-2.15207604,0.24578615,0.00001550,0.04639640,0.00067135,0.11073562,0.03801827,0.00007129,0.22276558
-2.14607304,0.23452349,0.00001984,0.04366475,0.00085873,0.10392954,0.03974256,0.00009148,0.20854649
-2.14007004,0.22384695,0.00002524,0.04091227,0.00109110,0.09702551,0.04229348,0.00011663,0.19401390
-2.13406703,0.21416929,0.00003189,0.03819696,0.00137718,0.09015034,0.04585190,0.00014777,0.17940584
-2.12806403,0.20591645,0.00004003,0.03557589,0.00172689,0.08342769,0.05062006,0.00018605,0.16495035
-2.12206103,0.19952211,0.00004992,0.03310418,0.00215135,0.07697550,0.05682066,0.00023280,0.15086049
-2.11605803,0.19542256,0.00006185,0.03083419,0.00266291,0.07090404,0.06469548,0.00028952,0.13733036
-2.11005503,0.19405194,0.00007614,0.02881483,0.00327516,0.06531428,0.07450337,0.00035792,0.12453213
-2.10405203,0.19583758,0.00009314,0.02709108,0.00400289,0.06029681,0.08651749,0.00043986,0.11261412
-2.09804902,0.20119532,0.00011320,0.02570357,0.00486203,0.05593117,0.10102163,0.00053744,0.10169987
-2.09204602,0.21052465,0.00013672,0.02468837,0.00586952,0.05228553,0.11830567,0.00065294,0.09188800
-2.08604302,0.22420355,0.00016409,0.02407680,0.00704325,0.04941663,0.13865998,0.00078886,0.08325298
-2.08004002,0.24258275,0.00019573,0.02389536,0.00840185,0.04737005,0.16236889,0.00094787,0.07584629
-2.07403702,0.26597959,0.00023203,0.02416561,0.00996455,0.04618053,0.18970316,0.00113288,0.06969822
-2.06803402,0.29467114,0.00027340,0.02490417,0.01175095,0.04587238,0.22091175,0.00134696,0.06481981
-2.06203102,0.32888694,0.00032020,0.02612260,0.01378086,0.04645998,0.25621289,0.00159337,0.06120503
-2.05602801,0.36880127,0.00037277,0.02782734,0.01607404,0.04794814,0.29578481,0.00187552,0.05883286
-2.05002501,0.41452531,0.00043142,0.03001960,0.01865001,0.05033244,0.33975632,0.00219699,0.05766939
-2.04402201,0.46609931,0.00049636,0.03269519,0.02152780,0.05359948,0.38819772,0.00256144,0.05766968
-2.03801901,0.52348525,0.00056778,0.03584438,0.02472572,0.05772703,0.44111223,0.00297262,0.05877935
-2.03201601,0.58656019,0.00064574,0.03945176,0.02826114,0.06268401,0.49842841,0.00343432,0.06093601
-2.02601301,0.65511077,0.00073024,0.04349610,0.03215023,0.06843059,0.55999386,0.00395030,0.06407035
-2.02001001,0.72882915,0.00082114,0.04795027,0.03640765,0.07491801,0.62557063,0.00452421,0.06810701
-2.01400700,0.80731073,0.00091819,0.05278118,0.04104625,0.08208865,0.69483247,0.00515953,0.07296527
-2.00800400,0.89005379,0.00102104,0.05794993,0.04607668,0.08987594,0.76736422,0.00585946,0.07855950
-2.00200100,0.97646146,0.00112916,0.06341186,0.05150692,0.09820449,0.84266349,0.00662678,0.08479959
-1.99599800,1.06584576,0.00124192,0.06911696,0.05734175,0.10699031,0.92014458,0.00746372,0.09159122
-1.98999500,1.15743406,0.00135853,0.07501014,0.06358205,0.11614115,0.99914477,0.00837178,0.09883622
-1.98399200,1.25037767,0.00147807,0.08103187,0.07022412,0.12555711,1.07893267,0.00935158,0.10643290
-1.97798899,1.34376240,0.00159947,0.08711873,0.07725874,0.13513139,1.15871857,0.01040268,0.11427645
-1.97198599,1.43662099,0.00172157,0.09320423,0.08467029,0.14475126,1.23766656,0.01152332,0.12225952
-1.96598299,1.52794706,0.00184308,0.09921963,0.09243571,0.15429932,1.31490798,0.01271030,0.13027292
-1.95997999,1.61671030,0.00196262,0.10509487,0.10052357,0.16365491,1.38955607,0.01395877,0.13820636
-1.95397699,1.70187263,0.00207872,0.11075955,0.10889308,0.17269574,1.46072135,0.01526205,0.14594956
-1.94797399,1.78240496,0.00218990,0.11614401,0.11749325,0.18129972,1.52752743,0.01661157,0.15339329
-1.94197099,1.85730434,0.00229463,0.12118037,0.12626236,0.18934690,1.58912697,0.01799672,0.16043076
-1.93596798,1.92561120,0.00239140,0.12580360,0.13512755,0.19672158,1.64471747,0.01940491,0.16695896
-1.92996498,1.98642640,0.00247874,0.12995261,0.14400491,0.20331440,1.69355658,0.02082157,0.17288025
-1.92396198,2.03892781,0.00255527,0.13357130,0.15279994,0.20902460,1.73497669,0.02223034,0.17810394
-1.91795898,2.08238631,0.00261973,0.13660958,0.16140856,0.21376204,1.76839854,0.02361330,0.18254790
-1.91195598,2.11618074,0.00267098,0.13902431,0.16971861,0.21744932,1.79334366,0.02495123,0.18614023
-1.90595298,2.13981171,0.00270810,0.14078023,0.17761196,0.22002362,1.80944527,0.02622408,0.18882074
-1.89994997,2.15291378,0.00273038,0.14185072,0.18496705,0.22143838,1.81645752,0.02741143,0.19054248
-1.89394697,2.15526592,0.00273734,0.14221852,0.19166201,0.22166465,1.81426281,0.02849301,0.19127295
-1.88794397,2.14679959,0.00272877,0.14187627,0.19757807,0.22069211,1.80287683,0.02944931,0.19099515
-1.88194097,2.12760438,0.00270476,0.14082694,0.20260326,0.21852973,1.78245121,0.03026220,0.18970837
-1.87593797,2.09793069,0.00266568,0.13908401,0.20663623,0.21520592,1.75327357,0.03091552,0.18742862
-1.86993497,2.05818914,0.00261219,0.13667149,0.20958998,0.21076830,1.71576462,0.03139568,0.18418872
-1.86393197,2.00894655,0.00254525,0.13362377,0.21139540,0.20528285,1.67047255,0.03169216,0.18003800
-1.85792896,1.95091837,0.00246609,0.12998512,0.21200432,0.19883276,1.61806422,0.03179798,0.17504159
-1.85192596,1.88495731,0.00237621,0.12580905,0.21139210,0.19151665,1.55931370,0.03171005,0.16927935
-1.84592296,1.81203856,0.00227733,0.12115740,0.20955942,0.18344650,1.49508790,0.03142932,0.16284440
-1.83991996,1.73324164,0.00217139,0.11609919,0.20653325,0.17474517,1.42632990,0.03096094,0.15584131
-1.83391696,1.64972938,0.00206047,0.11070933,0.20236700,0.16554365,1.35404019,0.03031413,0.14838403
-1.82791396,1.56272450,0.00194682,0.10506704,0.19713967,0.15597815,1.27925630,0.02950204,0.14059360
-1.82191096,1.47348457,0.00183275,0.09925429,0.19095413,0.14618708,1.20303161,0.02854135,0.13259566
-1.81590795,1.38327595,0.00172063,0.09335406,0.18393462,0.13630804,1.12641361,0.02745185,0.12451795
-1.80990495,1.29334762,0.00161286,0.08744860,0.17622341,0.12647495,1.05042265,0.02625587,0.11648776
-1.80390195,1.20490568,0.00151180,0.08161774,0.16797696,0.11681537,0.97603155,0.02497762,0.10862951
-1.79789895,1.11908933,0.00141976,0.07593721,0.15936160,0.10744807,0.90414680,0.02364257,0.10106242
-1.79189595,1.03694905,0.00133897,0.07047720,0.15054896,0.09848104,0.83559195,0.02227666,0.09389844
-1.78589295,0.95942758,0.00127153,0.06530101,0.14171130,0.09000977,0.77109349,0.02090565,0.08724035
-1.77988994,0.88734422,0.00121941,0.06046393,0.13301701,0.08211605,0.71126980,0.01955442,0.08118023
-1.77388694,0.82138286,0.00118439,0.05601244,0.12462624,0.07486718,0.65662313,0.01824640,0.07579812
-1.76788394,0.76208378,0.00116805,0.05198354,0.11668700,0.06831558,0.60753493,0.01700295,0.07116104
-1.76188094,0.70983944,0.00117176,0.04840449,0.10933179,0.06249879,0.56426444,0.01584298,0.06732227
-1.75587794,0.66489404,0.00119662,0.04529275,0.10267469,0.05743984,0.52695036,0.01478256,0.06432085
-1.74987494,0.62734677,0.00124346,0.04265615,0.09680920,0.05314794,0.49561540,0.01383465,0.06218145
-1.74387194,0.59715821,0.00131280,0.04049339,0.09180668,0.04961938,0.47017346,0.01300898,0.06091432
-1.73786893,0.57415981,0.00140481,0.03879470,0.08771544,0.04683869,0.45043905,0.01231201,0.06051551
-1.73186593,0.55806572,0.00151932,0.03754272,0.08456046,0.04477987,0.43613851,0.01174693,0.06096728
-1.72586293,0.54848675,0.00165574,0.03671350,0.08234373,0.04340777,0.42692267,0.01131381,0.06223869
-1.71985993,0.54494578,0.00181310,0.03627767,0.08104507,0.04267955,0.42238056,0.01100983,0.06428633
-1.71385693,0.54689447,0.00198999,0.03620169,0.08062351,0.04254610,0.42205373,0.01082949,0.06705528
-1.70785393,0.55373057,0.00218459,0.03644917,0.08101906,0.04295350,0.42545083,0.01076499,0.07048019
-1.70185093,0.56481557,0.00239463,0.03698219,0.08215480,0.04384446,0.43206208,0.01080653,0.07448663
-1.69584792,0.57949238,0.00261747,0.03776266,0.08393941,0.04515972,0.44137341,0.01094276,0.07899261
-1.68984492,0.59710261,0.00285007,0.03875362,0.08626983,0.04683942,0.45287978,0.01116112,0.08391031
-1.68384192,0.61700312,0.00308910,0.03992049,0.08903417,0.04882439,0.46609762,0.01144833,0.08914801
-1.67783892,0.63858161,0.00333096,0.04123226,0.09211480,0.05105744,0.48057603,0.01179078,0.09461227
-1.67183592,0.66127089,0.00357186,0.04266249,0.09539147,0.05348450,0.49590660,0.01217492,0.10021014
-1.66583292,0.68456159,0.00380796,0.04419029,0.09874448,0.05605574,0.51173150,0.01258773,0.10585164
-1.65982991,0.70801288,0.00403542,0.04580101,0.10205780,0.05872658,0.52774991,0.01301705,0.11145217
-1.65382691,0.73126116,0.00425054,0.04748682,0.10522204,0.06145852,0.54372237,0.01345191,0.11693491
-1.64782391,0.75402622,0.00444985,0.04924702,0.10813733,0.06421987,0.55947320,0.01388290,0.12223311
-1.64182091,0.77611483,0.00463025,0.05108819,0.11071575,0.06698630,0.57489070,0.01430235,0.12729217
-1.63581791,0.79742152,0.00478910,0.05302398,0.11288358,0.06974114,0.58992531,0.01470458,0.13207135
-1.62981491,0.81792643,0.00492429,0.05507470,0.11458306,0.07247547,0.60458560,0.01508598,0.13654509
-1.62381191,0.83769034,0.00503435,0.05726666,0.11577359,0.07518796,0.61893238,0.01544508,0.14070379
-1.61780890,0.85684679,0.00511848,0.05963116,0.11643255,0.07788446,0.63307092,0.01578256,0.14455409
-1.61180590,0.87559168,0.00517658,0.06220330,0.11655542,0.08057727,0.64714175,0.01610108,0.14811841
-1.60580290,0.89417051,0.00520928,0.06502051,0.11615540,0.08328421,0.66131018,0.01640515,0.15143394
-1.59979990,0.91286376,0.00521787,0.06812089,0.11526243,0.08602745,0.67575503,0.01670084,0.15455099
-1.59379690,0.93197085,0.00520431,0.07154142,0.11392173,0.08883210,0.69065699,0.01699549,0.15753070
-1.58779390,0.95179345,0.00517112,0.07531599,0.11219179,0.09172470,0.70618707,0.01729729,0.16044229
-1.58179090,0.97261851,0.00512132,0.07947351,0.11014207,0.09473160,0.72249555,0.01761487,0.16335990
-1.57578789,0.99470203,0.00505829,0.08403594,0.10785033,0.09787727,0.73970207,0.01795686,0.16635914
-1.56978489,1.01825394,0.00498572,0.08901649,0.10539984,0.10118271,0.75788706,0.01833142,0.16951345
-1.56378189,1.04342490,0.00490743,0.09441799,0.10287640,0.10466390,0.77708502,0.01874577,0.17289058
-1.55777889,1.07029561,0.00482729,0.10023155,0.10036555,0.10833053,0.79727999,0.01920582,0.17654916
-1.55177589,1.09886891,0.00474913,0.10643551,0.09794979,0.11218481,0.81840318,0.01971571,0.18053562
-1.54577289,1.12906525,0.00467658,0.11299484,0.09570605,0.11622071,0.84033308,0.02027758,0.18488156
-1.53976988,1.16072147,0.00461303,0.11986096,0.09370357,0.12042348,0.86289790,0.02089128,0.18960172
-1.53376688,1.19359312,0.00456156,0.12697208,0.09200198,0.12476949,0.88588018,0.02155423,0.19469262
-1.52776388,1.22736010,0.00452486,0.13425402,0.09064991,0.12922649,0.90902339,0.02226138,0.20013190
-1.52176088,1.26163534,0.00450522,0.14162151,0.08968394,0.13375422,0.93204016,0.02300525,0.20587847
-1.51575788,1.29597620,0.00450449,0.14898005,0.08912800,0.13830535,0.95462170,0.02377606,0.21187341
-1.50975488,1.32989794,0.00452408,0.15622812,0.08899318,0.14282677,0.97644804,0.02456199,0.21804157
-1.50375188,1.36288884,0.00456497,0.16325978,0.08927779,0.14726113,0.99719846,0.02534947,0.22429385
-1.49774887,1.39442614,0.00462770,0.16996751,0.08996791,0.15154852,1.01656187,0.02612357,0.23053002
-1.49174587,1.42399225,0.00471244,0.17624534,0.09103806,0.15562842,1.03424650,0.02686846,0.23664204
-1.48574287,1.45109063,0.00481897,0.18199184,0.09245217,0.15944159,1.04998859,0.02756785,0.24251759
-1.47973987,1.47526051,0.00494672,0.18711325,0.09416473,0.16293202,1.06355980,0.02820553,0.24804388
