energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
0.24912456,3.01283451,0.01796895,0.86462742,0.17005036,0.53242767,0.06863066,0.99844866,0.98238336,0.00002389
0.25512756,3.00795671,0.01880637,0.85533265,0.16478857,0.53293231,0.06679461,1.01561673,0.95613909,0.00002337
0.26113057,3.01571545,0.01966100,0.84800472,0.16030412,0.53642582,0.06557319,1.03667591,0.93435487,0.00002308
0.26713357,3.03326478,0.02050994,0.84233093,0.15647784,0.54221922,0.06486806,1.06042265,0.91644707,0.00002302
0.27313657,3.05772678,0.02133015,0.83795691,0.15318474,0.54962688,0.06458223,1.08567815,0.90179083,0.00002317
0.27913957,3.08629834,0.02209919,0.83450747,0.15029794,0.55798934,0.06462314,1.11132736,0.88974760,0.00002353
0.28514257,3.11635632,0.02279588,0.83160916,0.14769269,0.56669492,0.06490554,1.13635691,0.87969300,0.00002411
0.29114557,3.14555708,0.02340103,0.82891336,0.14525042,0.57519966,0.06535404,1.15989033,0.87104404,0.00002492
0.29714857,3.17192640,0.02389802,0.82611874,0.14286254,0.58304457,0.06590523,1.18121934,0.86328445,0.00002598
0.30315158,3.19393602,0.02427340,0.82299190,0.14043387,0.58986992,0.06650942,1.19982970,0.85598709,0.00002731
0.30915458,3.21056343,0.02451727,0.81938514,0.13788558,0.59542570,0.06713184,1.21542066,0.84883241,0.00002895
0.31515758,3.22133209,0.02462366,0.81525031,0.13515743,0.59957813,0.06775325,1.22791676,0.84162210,0.00003094
0.32116058,3.22633004,0.02459065,0.81064798,0.13220925,0.60231175,0.06837012,1.23747142,0.83428734,0.00003333
0.32716358,3.22620552,0.02442044,0.80575136,0.12902168,0.60372702,0.06899408,1.24446175,0.82689125,0.00003619
0.33316658,3.22213960,0.02411921,0.80084461,0.12559600,0.60403349,0.06965088,1.24947462,0.81962538,0.00003958
0.33916958,3.21579620,0.02369684,0.79631570,0.12195313,0.60353874,0.07037885,1.25328414,0.81280037,0.00004357
0.34517259,3.20925150,0.02316650,0.79264379,0.11813200,0.60263345,0.07122677,1.25682129,0.80683131,0.00004825
0.35117559,3.20490529,0.02254413,0.79038201,0.11418707,0.60177321,0.07225140,1.26113670,0.80221829,0.00005369
0.35717859,3.20537768,0.02184783,0.79013614,0.11018546,0.60145771,0.07351459,1.26735793,0.79952325,0.00005998
0.36318159,3.21339560,0.02109716,0.79254032,0.10620357,0.60220808,0.07508025,1.27664281,0.79934400,0.00006719
0.36918459,3.23167359,0.02031242,0.79823087,0.10232354,0.60454345,0.07701102,1.29013084,0.80228683,0.00007541
0.37518759,3.26279406,0.01951393,0.80781953,0.09862960,0.60895748,0.07936513,1.30889438,0.80893883,0.00008470
0.38119060,3.30909215,0.01872132,0.82186726,0.09520448,0.61589591,0.08219314,1.33389188,0.81984126,0.00009512
0.38719360,3.37255001,0.01795290,0.84085990,0.09212610,0.62573609,0.08553514,1.36592503,0.83546523,0.00010673
0.39319660,3.45470523,0.01722508,0.86518676,0.08946457,0.63876923,0.08941808,1.40560165,0.85619071,0.00011957
0.39919960,3.55657733,0.01655190,0.89512327,0.08727974,0.65518625,0.09385377,1.45330595,0.88228990,0.00013366
0.40520260,3.67861540,0.01594467,0.93081813,0.08561925,0.67506774,0.09883726,1.50917762,0.91391555,0.00014901
0.41120560,3.82066931,0.01541179,0.97228594,0.08451715,0.69837840,0.10434595,1.57310043,0.95109474,0.00016563
0.41720860,3.98198533,0.01495858,1.01940506,0.08399327,0.72496630,0.11033933,1.64470121,0.99372824,0.00018349
0.42321161,4.16122652,0.01458733,1.07192113,0.08405306,0.75456692,0.11675949,1.72335900,1.04159530,0.00020256
0.42921461,4.35651638,0.01429748,1.12945564,0.08468809,0.78681170,0.12353222,1.80822420,1.09436344,0.00022280
0.43521761,4.56550387,0.01408579,1.19151908,0.08587706,0.82124082,0.13056886,1.89824672,1.15160253,0.00024415
0.44122061,4.78544631,0.01394671,1.25752788,0.08758721,0.85731951,0.13776870,1.99221201,1.21280225,0.00026656
0.44722361,5.01330614,0.01387278,1.32682415,0.08977604,0.89445715,0.14502192,2.08878320,1.27739174,0.00028994
0.45322661,5.24585688,0.01385506,1.39869702,0.09239333,0.93202835,0.15221285,2.18654754,1.34476042,0.00031423
0.45922961,5.47979306,0.01388357,1.47240456,0.09538321,0.96939489,0.15922358,2.28406494,1.41427840,0.00033934
0.46523262,5.71183891,0.01394778,1.54719493,0.09868623,1.00592771,0.16593756,2.37991634,1.48531562,0.00036520
0.47123562,5.93885068,0.01403705,1.62232578,0.10224135,1.04102772,0.17224323,2.47274988,1.55725833,0.00039172
0.47723862,6.15790794,0.01414101,1.69708092,0.10598774,1.07414470,0.17803740,2.56132256,1.62952216,0.00041883
0.48324162,6.36638986,0.01424997,1.77078355,0.10986628,1.10479340,0.18322831,2.64453579,1.70156109,0.00044645
0.48924462,6.56203334,0.01435513,1.84280553,0.11382079,1.13256614,0.18773817,2.72146318,1.77287194,0.00047449
0.49524762,6.74297121,0.01444886,1.91257256,0.11779884,1.15714150,0.19150518,2.79136969,1.84299429,0.00050286
0.50125063,6.90774949,0.01452485,1.97956529,0.12175223,1.17828887,0.19448484,2.85372148,1.91150637,0.00053148
0.50725363,7.05532432,0.01457812,2.04331687,0.12563717,1.19586880,0.19665062,2.90818645,1.97801722,0.00056023
0.51325663,7.18504009,0.01460510,2.10340751,0.12941402,1.20982936,0.19799388,2.95462592,2.04215625,0.00058902
0.51925963,7.29659157,0.01460352,2.15945692,0.13304688,1.22019894,0.19852317,2.99307849,2.10356132,0.00061770
0.52526263,7.38997336,0.01457232,2.21111567,0.13650295,1.22707618,0.19826287,3.02373724,2.16186643,0.00064614
0.53126563,7.46542100,0.01451150,2.25805648,0.13975176,1.23061749,0.19725142,3.04692210,2.21669048,0.00067417
0.53726863,7.52334804,0.01442196,2.29996653,0.14276437,1.23102340,0.19553900,3.06304915,2.26762820,0.00070161
0.54327164,7.56428345,0.01430528,2.33654157,0.14551265,1.22852417,0.19318507,3.07259871,2.31424447,0.00072827
0.54927464,7.58881364,0.01416354,2.36748281,0.14796868,1.22336581,0.19025568,3.07608422,2.35607273,0.00075391
0.55527764,7.59753234,0.01399915,2.39249684,0.15010432,1.21579713,0.18682084,3.07402350,2.39261809,0.00077831
0.56128064,7.59100137,0.01381467,2.41129892,0.15189107,1.20605843,0.18295198,3.06691370,2.42336527,0.00080124
0.56728364,7.56972359,0.01361266,2.42361955,0.15330017,1.19437248,0.17871960,3.05521124,2.44779113,0.00082244
0.57328664,7.53412914,0.01339559,2.42921383,0.15430295,1.18093787,0.17419134,3.03931712,2.46538130,0.00084169
0.57928964,7.48457423,0.01316573,2.42787307,0.15487157,1.16592502,0.16943029,3.01956789,2.47564982,0.00085875
0.58529265,7.42135134,0.01292513,2.41943771,0.15497984,1.14947468,0.16449383,2.99623224,2.47816084,0.00087342
0.59129565,7.34470864,0.01267553,2.40381051,0.15460428,1.13169874,0.15943282,2.96951240,2.47255072,0.00088551
0.59729865,7.25487598,0.01241842,2.38096910,0.15372536,1.11268298,0.15429119,2.93954976,2.45854941,0.00089486
0.60330165,7.15209429,0.01215503,2.35097668,0.15232863,1.09249125,0.14910595,2.90643351,2.43599939,0.00090138
0.60930465,7.03664552,0.01188634,2.31399011,0.15040594,1.07117057,0.14390743,2.87021138,2.40487113,0.00090498
0.61530765,6.90888014,0.01161311,2.27026455,0.14795640,1.04875677,0.13871980,2.83090118,2.36527384,0.00090564
0.62131066,6.76923987,0.01133595,2.22015434,0.14498728,1.02527988,0.13356179,2.78850236,2.31746086,0.00090339
0.62731366,6.61827384,0.01105531,2.16410975,0.14151451,1.00076924,0.12844744,2.74300656,2.26182927,0.00089829
0.63331666,6.45664713,0.01077152,2.10266986,0.13756301,0.97525766,0.12338694,2.69440680,2.19891366,0.00089045
0.63931966,6.28514145,0.01048484,2.03645190,0.13316656,0.94878467,0.11838744,2.64270481,2.12937441,0.00088004
0.64532266,6.10464841,0.01019542,1.96613769,0.12836747,0.92139860,0.11345381,2.58791655,2.05398124,0.00086724
0.65132566,5.91615646,0.00990335,1.89245795,0.12321588,0.89315774,0.10858927,2.53007599,1.97359286,0.00085229
0.65732866,5.72073311,0.00960866,1.81617550,0.11776874,0.86413037,0.10379596,2.46923756,1.88913394,0.00083544
0.66333167,5.51950440,0.00931131,1.73806820,0.11208864,0.83439423,0.09907537,2.40547765,1.80157069,0.00081697
0.66933467,5.31363342,0.00901122,1.65891270,0.10624242,0.80403531,0.09442870,2.33889575,1.71188625,0.00079717
0.67533767,5.10429988,0.00870825,1.57946958,0.10029969,0.77314651,0.08985710,2.26961554,1.62105712,0.00077638
0.68134067,4.89268226,0.00840224,1.50047075,0.09433130,0.74182622,0.08536181,2.19778648,1.53003168,0.00075490
0.68734367,4.67994372,0.00809302,1.42260930,0.08840785,0.71017702,0.08094434,2.12358595,1.43971163,0.00073308
0.69334667,4.46722226,0.00778042,1.34653219,0.08259825,0.67830480,0.07660652,2.04722212,1.35093681,0.00071127
0.69934967,4.25562537,0.00746434,1.27283549,0.07696844,0.64631814,0.07235055,1.96893739,1.26447389,0.00068982
0.70535268,4.04622863,0.00714472,1.20206201,0.07158020,0.61432817,0.06817908,1.88901207,1.18100872,0.00066909
0.71135568,3.84007727,0.00682166,1.13470089,0.06649023,0.58244870,0.06409523,1.80776791,1.10114223,0.00064944
0.71735868,3.63818957,0.00649538,1.07118843,0.06174928,0.55079661,0.06010263,1.72557095,1.02538939,0.00063123
0.72336168,3.44156055,0.00616628,1.01190960,0.05740161,0.51949223,0.05620546,1.64283319,0.95418067,0.00061484
0.72936468,3.25116461,0.00583496,0.95719957,0.05348442,0.48865969,0.05240843,1.56001245,0.88786529,0.00060061
0.73536768,3.06795555,0.00550223,0.90734458,0.05002759,0.45842699,0.04871679,1.47761015,0.82671554,0.00058891
0.74137069,2.89286312,0.00516912,0.86258185,0.04705345,0.42892563,0.04513627,1.39616649,0.77093155,0.00058006
0.74737369,2.72678532,0.00483684,0.82309806,0.04457663,0.40028983,0.04167302,1.31625323,0.72064597,0.00057437
0.75337669,2.57057611,0.00450680,0.78902629,0.04260402,0.37265508,0.03833348,1.23846377,0.67592801,0.00057211
0.75937969,2.42502889,0.00418055,0.76044170,0.04113475,0.34615624,0.03512419,1.16340110,0.63678669,0.00057350
0.76538269,2.29085642,0.00385973,0.73735598,0.04016024,0.32092509,0.03205169,1.09166396,0.60317312,0.00057870
0.77138569,2.16866822,0.00354606,0.71971123,0.03966434,0.29708748,0.02912222,1.02383174,0.57498195,0.00058782
0.77738869,2.05894696,0.00324124,0.70737375,0.03962341,0.27476029,0.02634154,0.96044900,0.55205206,0.00060085
0.78339170,1.96202552,0.00294692,0.70012855,0.04000662,0.25404823,0.02371469,0.90201020,0.53416703,0.00061773
0.78939470,1.87806633,0.00266464,0.69767511,0.04077621,0.23504083,0.02124579,0.84894561,0.52105554,0.00063828
0.79539770,1.80704470,0.00239581,0.69962541,0.04188801,0.21780962,0.01893783,0.80160894,0.51239240,0.00066222
0.80140070,1.74873775,0.00214161,0.70550446,0.04329195,0.20240587,0.01679251,0.76026745,0.50780041,0.00068919
0.80740370,1.70271984,0.00190302,0.71475419,0.04493282,0.18885881,0.01481015,0.72509495,0.50685356,0.00071870
0.81340670,1.66836554,0.00168076,0.72674066,0.04675119,0.17717466,0.01298959,0.69616807,0.50908187,0.00075020
0.81940970,1.64486034,0.00147528,0.74076503,0.04868447,0.16733625,0.01132824,0.67346582,0.51397793,0.00078303
0.82541271,1.63121889,0.00128678,0.75607778,0.05066810,0.15930353,0.00982205,0.65687246,0.52100524,0.00081650
0.83141571,1.62631028,0.00111520,0.77189619,0.05263699,0.15301473,0.00846567,0.64618339,0.52960821,0.00084985
0.83741871,1.62888921,0.00096025,0.78742420,0.05452693,0.14838817,0.00725254,0.64111361,0.53922362,0.00088230
0.84342171,1.63763152,0.00082142,0.80187403,0.05627611,0.14532456,0.00617509,0.64130825,0.54929302,0.00091309
0.84942471,1.65117254,0.00069801,0.81448870,0.05782670,0.14370979,0.00522490,0.64635445,0.55927576,0.00094146
0.85542771,1.66814630,0.00058918,0.82456435,0.05912628,0.14341783,0.00439294,0.65579396,0.56866184,0.00096672
0.86143072,1.68722363,0.00049397,0.83147134,0.06012922,0.14431381,0.00366979,0.66913577,0.57698432,0.00098822
0.86743372,1.70714740,0.00041134,0.83467332,0.06079788,0.14625701,0.00304580,0.68586802,0.58383040,0.00100543
0.87343672,1.72676318,0.00034019,0.83374312,0.06110351,0.14910359,0.00251135,0.70546876,0.58885072,0.00101792
0.87943972,1.74504404,0.00027942,0.82837497,0.06102698,0.15270911,0.00205700,0.72741503,0.59176662,0.00102537
0.88544272,1.76110851,0.00022791,0.81839226,0.06055913,0.15693055,0.00167361,0.75119004,0.59237468,0.00102760
0.89144572,1.77423109,0.00018462,0.80375074,0.05970078,0.16162800,0.00135253,0.77628822,0.59054863,0.00102456
0.89744872,1.78384538,0.00014850,0.78453694,0.05846249,0.16666582,0.00108565,0.80221834,0.58623846,0.00101633
0.90345173,1.78954015,0.00011862,0.76096199,0.05686386,0.17191344,0.00086551,0.82850483,0.57946681,0.00100310
0.90945473,1.79104901,0.00009408,0.73335131,0.05493271,0.17724576,0.00068528,0.85468758,0.57032298,0.00098518
0.91545773,1.78823517,0.00007410,0.70213062,0.05270383,0.18254334,0.00053885,0.88032093,0.55895486,0.00096299
0.92146073,1.78107229,0.00005795,0.66780923,0.05021773,0.18769232,0.00042079,0.90497202,0.54555932,0.00093701
0.92746373,1.76962337,0.00004500,0.63096126,0.04751908,0.19258438,0.00032631,0.92821947,0.53037161,0.00090780
0.93346673,1.75401900,0.00003469,0.59220593,0.04465520,0.19711664,0.00025129,0.94965262,0.51365423,0.00087593
0.93946973,1.73443666,0.00002656,0.55218768,0.04167448,0.20119181,0.00019216,0.96887187,0.49568608,0.00084204
0.94547274,1.71108245,0.00002019,0.51155711,0.03862495,0.20471843,0.00014592,0.98549063,0.47675220,0.00080673
0.95147574,1.68417627,0.00001524,0.47095344,0.03555287,0.20761153,0.00011003,0.99913888,0.45713469,0.00077062
0.95747874,1.65394118,0.00001142,0.43098923,0.03250159,0.20979341,0.00008238,1.00946850,0.43710508,0.00073431
0.96348174,1.62059746,0.00000850,0.39223775,0.02951051,0.21119485,0.00006124,1.01616021,0.41691849,0.00069835
0.96948474,1.58436120,0.00000628,0.35522331,0.02661435,0.21175641,0.00004521,1.01893178,0.39680959,0.00066326
0.97548774,1.54544713,0.00000460,0.32041464,0.02384264,0.21143000,0.00003314,1.01754720,0.37699039,0.00062955
0.98149075,1.50407493,0.00000335,0.28822134,0.02121939,0.21018037,0.00002412,1.01182598,0.35764976,0.00059764
0.98749375,1.46047808,0.00000242,0.25899298,0.01876310,0.20798665,0.00001743,1.00165220,0.33895433,0.00056797
0.99349675,1.41491404,0.00000174,0.23302067,0.01648683,0.20484357,0.00001250,0.98698249,0.32105064,0.00054092
0.99949975,1.36767462,0.00000124,0.21054042,0.01439855,0.20076250,0.00000891,0.96785234,0.30406794,0.00051686
1.00550275,1.31909526,0.00000088,0.19173790,0.01250159,0.19577193,0.00000630,0.94438022,0.28812150,0.00049613
1.01150575,1.26956215,0.00000062,0.17675398,0.01079516,0.18991757,0.00000442,0.91676905,0.27331584,0.00047907
1.01750875,1.21951628,0.00000043,0.16569040,0.00927499,0.18326181,0.00000308,0.88530472,0.25974761,0.00046601
1.02351176,1.16945378,0.00000030,0.15861516,0.00793397,0.17588267,0.00000214,0.85035164,0.24750792,0.00045729
1.02951476,1.11992217,0.00000020,0.15556710,0.00676280,0.16787213,0.00000147,0.81234539,0.23668370,0.00045323
1.03551776,1.07151248,0.00000014,0.15655936,0.00575059,0.15933404,0.00000100,0.77178282,0.22735805,0.00045415
1.04152076,1.02484757,0.00000009,0.16158141,0.00488543,0.15038161,0.00000068,0.72920993,0.21960965,0.00046037
1.04752376,0.98056710,0.00000006,0.17059959,0.00415493,0.14113457,0.00000046,0.68520831,0.21351094,0.00047217
1.05352676,0.93931011,0.00000004,0.18355621,0.00354664,0.13171620,0.00000030,0.64038070,0.20912558,0.00048983
1.05952976,0.90169600,0.00000003,0.20036723,0.00304836,0.12225042,0.00000020,0.59533654,0.20650504,0.00051358
1.06553277,0.86830519,0.00000002,0.22091881,0.00264852,0.11285889,0.00000013,0.55067805,0.20568480,0.00054359
1.07153577,0.83966056,0.00000001,0.24506319,0.00233629,0.10365851,0.00000009,0.50698785,0.20668029,0.00057997
1.07753877,0.81621068,0.00000001,0.27261413,0.00210181,0.09475925,0.00000006,0.46481844,0.20948299,0.00062278
1.08354177,0.79831608,0.00000001,0.30334253,0.00193620,0.08626245,0.00000004,0.42468415,0.21405689,0.00067195
1.08954477,0.78623922,0.00000000,0.33697266,0.00183166,0.07825977,0.00000002,0.38705601,0.22033574,0.00072734
1.09554777,0.78013902,0.00000000,0.37317945,0.00178144,0.07083257,0.00000001,0.35235942,0.22822117,0.00078872
1.10155078,0.78007019,0.00000000,0.41158746,0.00177982,0.06405205,0.00000001,0.32097489,0.23758202,0.00085573
1.10755378,0.78598776,0.00000000,0.45177155,0.00182209,0.05797979,0.00000001,0.29324153,0.24825503,0.00092794
1.11355678,0.79775646,0.00000000,0.49325997,0.00190446,0.05266883,0.00000000,0.26946295,0.26004688,0.00100480
1.11955978,0.81516475,0.00000000,0.53553966,0.00202402,0.04816517,0.00000000,0.24991515,0.27273760,0.00108570
1.12556278,0.83794278,0.00000000,0.57806398,0.00217868,0.04450949,0.00000000,0.23485568,0.28608538,0.00116997
1.13156578,0.86578337,0.00000000,0.62026271,0.00236711,0.04173902,0.00000000,0.22453362,0.29983250,0.00125690
1.13756878,0.89836503,0.00000000,0.66155407,0.00258866,0.03988949,0.00000000,0.21919933,0.31371218,0.00134575
1.14357179,0.93537569,0.00000000,0.70135837,0.00284337,0.03899685,0.00000000,0.21911351,0.32745624,0.00143582
1.14957479,0.97653588,0.00000000,0.73911273,0.00313186,0.03909880,0.00000000,0.22455465,0.34080293,0.00152642
1.15557779,1.02161996,0.00000000,0.77428639,0.00345527,0.04023591,0.00000000,0.23582420,0.35350492,0.00161695
1.16158079,1.07047414,0.00000000,0.80639586,0.00381526,0.04245225,0.00000000,0.25324895,0.36533686,0.00170690
1.16758379,1.12302991,0.00000000,0.83501918,0.00421386,0.04579540,0.00000000,0.27717990,0.37610226,0.00179588
1.17358679,1.17931201,0.00000000,0.85980870,0.00465347,0.05031589,0.00000000,0.30798753,0.38563929,0.00188364
1.17958979,1.23943985,0.00000000,0.88050174,0.00513667,0.05606588,0.00000000,0.34605296,0.39382530,0.00197007
1.18559280,1.30362203,0.00000000,0.89692848,0.00566615,0.06309721,0.00000000,0.39175525,0.40057975,0.00205522
1.19159580,1.37214364,0.00000000,0.90901671,0.00624455,0.07145882,0.00000000,0.44545478,0.40586547,0.00213929
1.19759880,1.44534641,0.00000000,0.91679313,0.00687431,0.08119355,0.00000000,0.50747328,0.40968813,0.00222263
1.20360180,1.52360239,0.00000000,0.92038116,0.00755746,0.09233452,0.00000000,0.57807097,0.41209394,0.00230570
1.20960480,1.60728191,0.00000000,0.91999504,0.00829542,0.10490115,0.00000000,0.65742172,0.41316574,0.00238906
1.21560780,1.69671726,0.00000000,0.91593075,0.00908881,0.11889506,0.00000000,0.74558718,0.41301755,0.00247331
1.22161081,1.79216353,0.00000000,0.90855385,0.00993725,0.13429597,0.00000000,0.84249100,0.41178801,0.00255908
1.22761381,1.89375867,0.00000000,0.89828493,0.01083912,0.15105785,0.00000000,0.94789453,0.40963285,0.00264697
1.23361681,2.00148467,0.00000000,0.88558317,0.01179137,0.16910557,0.00000000,1.06137527,0.40671692,0.00273749
1.23961981,2.11513217,0.00000000,0.87092882,0.01278945,0.18833219,0.00000000,1.18230948,0.40320601,0.00283103
1.24562281,2.23427053,0.00000000,0.85480539,0.01382708,0.20859722,0.00000000,1.30986023,0.39925902,0.00292780
1.25162581,2.35822543,0.00000000,0.83768211,0.01489628,0.22972584,0.00000000,1.44297218,0.39502070,0.00302780
1.25762881,2.48606582,0.00000000,0.81999779,0.01598736,0.25150947,0.00000000,1.58037394,0.39061545,0.00313080
1.26363182,2.61660147,0.00000000,0.80214640,0.01708895,0.27370762,0.00000000,1.72058884,0.38614229,0.00323629
1.26963482,2.74839234,0.00000000,0.78446518,0.01818820,0.29605111,0.00000000,1.86195446,0.38167139,0.00334349
1.27563782,2.87976999,0.00000000,0.76722574,0.01927099,0.31824671,0.00000000,2.00265094,0.37724218,0.00345133
1.28164082,3.00887101,0.00000000,0.75062833,0.02032221,0.33998303,0.00000000,2.14073766,0.37286316,0.00355849
1.28764382,3.13368173,0.00000000,0.73479970,0.02132616,0.36093760,0.00000000,2.27419746,0.36851332,0.00366343
1.29364682,3.25209290,0.00000000,0.71979426,0.02226698,0.38078493,0.00000000,2.40098728,0.36414507,0.00376441
1.29964982,3.36196243,0.00000000,0.70559869,0.02312907,0.39920516,0.00000000,2.51909342,0.35968854,0.00385955
1.30565283,3.46118392,0.00000000,0.69213943,0.02389764,0.41589323,0.00000000,2.62658967,0.35505690,0.00394692
1.31165583,3.54775820,0.00000000,0.67929279,0.02455922,0.43056795,0.00000000,2.72169613,0.35015249,0.00402459
1.31765883,3.61986500,0.00000000,0.66689709,0.02510209,0.44298090,0.00000000,2.80283630,0.34487332,0.00409069
1.32366183,3.67593165,0.00000000,0.65476616,0.02551680,0.45292451,0.00000000,2.86869031,0.33911980,0.00414353
1.32966483,3.71469570,0.00000000,0.64270352,0.02579656,0.46023922,0.00000000,2.91824180,0.33280103,0.00418164
1.33566783,3.73525884,0.00000000,0.63051665,0.02593754,0.46481922,0.00000000,2.95081657,0.32584071,0.00420387
1.34167084,3.73712933,0.00000000,0.61803048,0.02593914,0.46661665,0.00000000,2.96611106,0.31818212,0.00420942
1.34767384,3.72025113,0.00000000,0.60509964,0.02580407,0.46564400,0.00000000,2.96420938,0.30979203,0.00419792
1.35367684,3.68501805,0.00000000,0.59161880,0.02553844,0.46197448,0.00000000,2.94558781,0.30066351,0.00416944
1.35967984,3.63227216,0.00000000,0.57753062,0.02515159,0.45574057,0.00000000,2.91110638,0.29081725,0.00412454
1.36568284,3.56328609,0.00000000,0.56283103,0.02465591,0.44713043,0.00000000,2.86198756,0.28030170,0.00406422
1.37168584,3.47972989,0.00000000,0.54757161,0.02406648,0.43638264,0.00000000,2.79978273,0.26919184,0.00398996
1.37768884,3.38362338,0.00000000,0.53185893,0.02340068,0.42377918,0.00000000,2.72632738,0.25758670,0.00390363
1.38369185,3.27727574,0.00000000,0.51585094,0.02267763,0.40963706,0.00000000,2.64368666,0.24560593,0.00380749
1.38969485,3.16321463,0.00000000,0.49975068,0.02191764,0.39429880,0.00000000,2.55409316,0.23338542,0.00370408
1.39569785,3.04410744,0.00000000,0.48379748,0.02114155,0.37812221,0.00000000,2.45987925,0.22107235,0.00359615
1.40170085,2.92267758,0.00000000,0.46825627,0.02037009,0.36146977,0.00000000,2.36340618,0.20881977,0.00348657
1.40770385,2.80161899,0.00000000,0.45340529,0.01962320,0.34469803,0.00000000,2.26699270,0.19678116,0.00337823
1.41370685,2.68351201,0.00000000,0.43952301,0.01891945,0.32814732,0.00000000,2.17284557,0.18510490,0.00327394
1.41970985,2.57074370,0.00000000,0.42687466,0.01827538,0.31213228,0.00000000,2.08299454,0.17392926,0.00317632
1.42571286,2.46543554,0.00000000,0.41569917,0.01770505,0.29693337,0.00000000,1.99923390,0.16337774,0.00308775
1.43171586,2.36938110,0.00000000,0.40619700,0.01721954,0.28278977,0.00000000,1.92307287,0.15355523,0.00301019
1.43771886,2.28399582,0.00000000,0.39851948,0.01682669,0.26989376,0.00000000,1.85569621,0.14454487,0.00294522
1.44372186,2.21028074,0.00000000,0.39276013,0.01653080,0.25838688,0.00000001,1.79793657,0.13640591,0.00289390
1.44972486,2.14880130,0.00000000,0.38894842,0.01633260,0.24835786,0.00000001,1.75025938,0.12917250,0.00285677
1.45572786,2.09968183,0.00000001,0.38704613,0.01622925,0.23984239,0.00000002,1.71276063,0.12285340,0.00283383
1.46173087,2.06261589,0.00000001,0.38694662,0.01621447,0.23282477,0.00000002,1.68517763,0.11743274,0.00282453
1.46773387,2.03689170,0.00000002,0.38847707,0.01627885,0.22724115,0.00000004,1.66691203,0.11287151,0.00282778
1.47373687,2.02143176,0.00000003,0.39140341,0.01641015,0.22298442,0.00000006,1.65706433,0.10910998,0.00284206
1.47973987,2.01484484,0.00000005,0.39543798,0.01659387,0.21991043,0.00000010,1.65447831,0.10607066,0.00286538
1.48574287,2.01548829,0.00000007,0.40024944,0.01681371,0.21784522,0.00000015,1.65779372,0.10366183,0.00289546
1.49174587,2.02153814,0.00000011,0.40547457,0.01705219,0.21659310,0.00000023,1.66550510,0.10178143,0.00292976
1.49774887,2.03106422,0.00000017,0.41073136,0.01729131,0.21594521,0.00000035,1.67602443,0.10032118,0.00296556
1.50375188,2.04210717,0.00000025,0.41563295,0.01751316,0.21568813,0.00000054,1.68774516,0.09917062,0.00300016
1.50975488,2.05275447,0.00000038,0.41980166,0.01770057,0.21561242,0.00000081,1.69910505,0.09822119,0.00303087
1.51575788,2.06121232,0.00000057,0.42288271,0.01783770,0.21552050,0.00000122,1.70864546,0.09736989,0.00305520
1.52176088,2.06587068,0.00000085,0.42455672,0.01791055,0.21523382,0.00000181,1.71506463,0.09652261,0.00307091
1.52776388,2.06535886,0.00000126,0.42455085,0.01790743,0.21459892,0.00000267,1.71726315,0.09559692,0.00307608
1.53376688,2.05858978,0.00000184,0.42264781,0.01781935,0.21349217,0.00000391,1.71437959,0.09452424,0.00306924
1.53976988,2.04479111,0.00000268,0.41869256,0.01764022,0.21182314,0.00000570,1.70581533,0.09325141,0.00304934
1.54577289,2.02352261,0.00000387,0.41259642,0.01736707,0.20953642,0.00000823,1.69124763,0.09174145,0.00301583
1.55177589,1.99467907,0.00000556,0.40433846,0.01700006,0.20661182,0.00001181,1.67063074,0.08997379,0.00296864
1.55777889,1.95847943,0.00000792,0.39396421,0.01654245,0.20306318,0.00001683,1.64418529,0.08794370,0.00290821
1.56378189,1.91544282,0.00001120,0.38158196,0.01600043,0.19893568,0.00002379,1.61237681,0.08566128,0.00283539
1.56978489,1.86635319,0.00001572,0.36735661,0.01538297,0.19430202,0.00003341,1.57588459,0.08314984,0.00275148
1.57578789,1.81221438,0.00002191,0.35150180,0.01470148,0.18925748,0.00004656,1.53556260,0.08044396,0.00265807
1.58179090,1.75419812,0.00003032,0.33427044,0.01396955,0.18391432,0.00006444,1.49239437,0.07758729,0.00255706
1.58779390,1.69358748,0.00004166,0.31594437,0.01320266,0.17839562,0.00008854,1.44744422,0.07463015,0.00245050
1.59379690,1.63171853,0.00005683,0.29682339,0.01241782,0.17282903,0.00012078,1.40180690,0.07162722,0.00234056
1.59979990,1.56992300,0.00007697,0.27721449,0.01163340,0.16734054,0.00016358,1.35655820,0.06863529,0.00222941
1.60580290,1.50947430,0.00010349,0.25742134,0.01086882,0.16204871,0.00021996,1.31270852,0.06571125,0.00211916
1.61180590,1.45153940,0.00013815,0.23773483,0.01014449,0.15705941,0.00029364,1.27116135,0.06291048,0.00201176
1.61780890,1.39713827,0.00018310,0.21842472,0.00948171,0.15246156,0.00038920,1.23267855,0.06028556,0.00190896
1.62381191,1.34711246,0.00024093,0.19973284,0.00890266,0.14832365,0.00051215,1.19785331,0.05788550,0.00181226
1.62981491,1.30210372,0.00031475,0.18186787,0.00843052,0.14469154,0.00066911,1.16709196,0.05575541,0.00172283
1.63581791,1.26254298,0.00040824,0.16500184,0.00808961,0.14158728,0.00086790,1.14060488,0.05393672,0.00164154
