energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.43671836,6.76433661,0.27689318,0.95595312,1.76317598,1.02950197,0.22901080,2.59936303,1.03737631,0.52481572
-3.43071536,6.60653896,0.26582356,0.95101848,1.73542228,1.00030998,0.21960090,2.52376659,1.03002144,0.51054770
-3.42471236,6.43412106,0.25458279,0.94195924,1.70122395,0.96823032,0.20975870,2.44681091,1.02062465,0.49560417
-3.41870935,6.25020421,0.24333664,0.92913407,1.66145592,0.93380320,0.19959759,2.36974275,1.00952256,0.48023594
-3.41270635,6.05809802,0.23224308,0.91297586,1.61710878,0.89760125,0.18923540,2.29380215,0.99710540,0.46469632
-3.40670335,5.86121952,0.22145018,0.89397562,1.56926075,0.86021676,0.17879148,2.22019610,0.98380620,0.44923672
-3.40070035,5.66301070,0.21109444,0.87266456,1.51904741,0.82224866,0.16838394,2.15007433,0.97008895,0.43410244
-3.39469735,5.46685774,0.20129952,0.84959525,1.46763043,0.78428956,0.15812692,2.08450778,0.95643637,0.41952886
-3.38869435,5.27601468,0.19217528,0.82532279,1.41616657,0.74691334,0.14812820,2.02447026,0.94333771,0.40573821
-3.38269135,5.09353430,0.18381721,0.80038677,1.36577819,0.71066381,0.13848706,1.97082381,0.93127689,0.39293675
-3.37668834,4.92220802,0.17630614,0.77529491,1.31752613,0.67604455,0.12929254,1.92430764,0.92072151,0.38131248
-3.37068534,4.76451627,0.16970822,0.75050903,1.27238605,0.64351036,0.12062211,1.88553055,0.91211260,0.37103345
-3.36468234,4.62259014,0.16407509,0.72643381,1.23122856,0.61346037,0.11254069,1.85496664,0.90585554,0.36224633
-3.35867934,4.49818423,0.15944418,0.70340879,1.19480365,0.58623291,0.10510011,1.83295359,0.90231192,0.35507543
-3.35267634,4.39266042,0.15583909,0.68170361,1.16372947,0.56210208,0.09833899,1.81969321,0.90179235,0.34962190
-3.34667334,4.30698129,0.15327000,0.66151654,1.13848520,0.54127599,0.09228287,1.81525354,0.90455023,0.34596304
-3.34067034,4.24171217,0.15173401,0.64297606,1.11940801,0.52389634,0.08694466,1.81957197,0.91077627,0.34415165
-3.33466733,4.19703011,0.15121542,0.62614512,1.10669324,0.51003929,0.08232536,1.83245902,0.92059373,0.34421532
-3.32866433,4.17273848,0.15168594,0.61102757,1.10039768,0.49971733,0.07841484,1.85360238,0.93405447,0.34615560
-3.32266133,4.16828561,0.15310480,0.59757632,1.10044512,0.49288189,0.07519285,1.88257130,0.95113579,0.34994714
-3.31665833,4.18278677,0.15541875,0.58570251,1.10663375,0.48942664,0.07263005,1.91882117,0.97173814,0.35553672
-3.31065533,4.21504846,0.15856210,0.57528530,1.11864504,0.48919116,0.07068903,1.96169882,0.99568412,0.36284240
-3.30465233,4.26359500,0.16245678,0.56618159,1.13605371,0.49196508,0.06932541,2.01044879,1.02271888,0.37175287
-3.29864932,4.32669738,0.16701254,0.55823542,1.15833849,0.49749261,0.06848891,2.06422130,1.05251220,0.38212718
-3.29264632,4.40240494,0.17212732,0.55128656,1.18489380,0.50547736,0.06812437,2.12208227,1.08466275,0.39379507
-3.28664332,4.48858054,0.17768801,0.54517816,1.21504218,0.51558780,0.06817285,2.18302635,1.11870462,0.40655812
-3.28064032,4.58293993,0.18357158,0.53976324,1.24804767,0.52746318,0.06857262,2.24599300,1.15411633,0.42019180
-3.27463732,4.68309621,0.18964658,0.53491008,1.28313020,0.54072018,0.06926033,2.30988628,1.19033254,0.43444877
-3.26863432,4.78660951,0.19577533,0.53050651,1.31948117,0.55496026,0.07017207,2.37359821,1.22675823,0.44906326
-3.26263132,4.89104236,0.20181645,0.52646315,1.35628025,0.56977785,0.07124454,2.43603559,1.26278521,0.46375678
-3.25662831,4.99401982,0.20762800,0.52271583,1.39271329,0.58476915,0.07241624,2.49614956,1.29781056,0.47824497
-3.25062531,5.09329372,0.21307097,0.51922724,1.42799131,0.59954169,0.07362869,2.55296731,1.33125640,0.49224538
-3.24462231,5.18680894,0.21801314,0.51598802,1.46137003,0.61372412,0.07482769,2.60562441,1.36259032,0.50548613
-3.23861931,5.27276957,0.22233306,0.51301723,1.49216955,0.62697618,0.07596446,2.65339671,1.39134548,0.51771484
-3.23261631,5.34970209,0.22592406,0.51036241,1.51979350,0.63899838,0.07699675,2.69572984,1.41713971,0.52870765
-3.22661331,5.41651226,0.22869799,0.50809909,1.54374686,0.64954093,0.07788986,2.73226492,1.43969233,0.53827782
-3.22061031,5.47253241,0.23058868,0.50632966,1.56365149,0.65841153,0.07861743,2.76285854,1.45883802,0.54628336
-3.21460730,5.51755573,0.23155464,0.50518165,1.57925864,0.66548147,0.07916199,2.78759569,1.47453673,0.55263335
-3.20860430,5.55185458,0.23158104,0.50480509,1.59045744,0.67068974,0.07951524,2.80679407,1.48687894,0.55729248
-3.20260130,5.57618029,0.23068079,0.50536891,1.59727868,0.67404461,0.07967801,2.82099910,1.49608581,0.56028339
-3.19659830,5.59174275,0.22889447,0.50705628,1.59989332,0.67562264,0.07965988,2.83096879,1.50250375,0.56168672
-3.19059530,5.60016906,0.22628923,0.51005875,1.59860537,0.67556477,0.07947844,2.83764868,1.50659362,0.56163860
-3.18459230,5.60344163,0.22295656,0.51456917,1.59383909,0.67406966,0.07915818,2.84213718,1.50891449,0.56032557
-3.17858929,5.60381725,0.21900897,0.52077359,1.58612074,0.67138442,0.07872913,2.84564250,1.51010272,0.55797720
-3.17258629,5.60372969,0.21457581,0.52884213,1.57605553,0.66779300,0.07822522,2.84943252,1.51084698,0.55485653
-3.16658329,5.60567976,0.20979826,0.53891921,1.56430050,0.66360275,0.07768238,2.85477982,1.51186020,0.55124878
-3.16058029,5.61211740,0.20482384,0.55111345,1.55153463,0.65912972,0.07713668,2.86290412,1.51384975,0.54744882
-3.15457729,5.62532107,0.19980054,0.56548773,1.53842735,0.65468348,0.07662234,2.87491478,1.51748691,0.54374809
-3.14857429,5.64728023,0.19487099,0.58204986,1.52560710,0.65055192,0.07616983,2.89175604,1.52337727,0.54042128
-3.14257129,5.67958682,0.19016679,0.60074443,1.51363136,0.64698717,0.07580420,2.91415778,1.53203311,0.53771387
-3.13656828,5.72334108,0.18580341,0.62144638,1.50295972,0.64419299,0.07554365,2.94259429,1.54384933,0.53583067
-3.13056528,5.77907689,0.18187570,0.64395679,1.49393137,0.64231442,0.07539841,2.97725307,1.55908376,0.53492631
-3.12456228,5.84671074,0.17845444,0.66800130,1.48674819,0.64143029,0.07537004,3.01801564,1.57784301,0.53509782
-3.11855928,5.92551725,0.17558387,0.69323152,1.48146426,0.64154880,0.07545115,3.06445123,1.60007438,0.53637999
-3.11255628,6.01413296,0.17328043,0.71922958,1.47798255,0.64260650,0.07562559,3.11582405,1.62556428,0.53874336
-3.10655328,6.11058874,0.17153270,0.74551585,1.47605867,0.64447070,0.07586905,3.17111388,1.65394313,0.54209528
-3.10055028,6.21236950,0.17030253,0.77155974,1.47531187,0.64694510,0.07615006,3.22904918,1.68469671,0.54628365
-3.09454727,6.31649878,0.16952727,0.79679323,1.47524234,0.64977846,0.07643137,3.28815116,1.71718313,0.55110337
-3.08854427,6.41964419,0.16912301,0.82062668,1.47525426,0.65267573,0.07667158,3.34678687,1.75065485,0.55630505
-3.08254127,6.51823902,0.16898865,0.84246630,1.47468308,0.65531111,0.07682698,3.40322872,1.78428464,0.56160546
-3.07653827,6.60861420,0.16901058,0.86173258,1.47282592,0.65734241,0.07685347,3.45571773,1.81719423,0.56669940
-3.07053527,6.68713457,0.16906779,0.87787894,1.46897341,0.65842596,0.07670854,3.50252749,1.84848447,0.57127218
-3.06453227,6.75033317,0.16903714,0.89040968,1.46244136,0.65823139,0.07635309,3.54202588,1.87726555,0.57501232
-3.05852926,6.79503765,0.16879861,0.89889657,1.45260091,0.65645552,0.07575312,3.57273189,1.90268611,0.57762375
-3.05252626,6.81848316,0.16824030,0.90299322,1.43890555,0.65283482,0.07488114,3.59336492,1.92395989,0.57883702
-3.04652326,6.81840712,0.16726291,0.90244669,1.42091404,0.64715595,0.07371731,3.60288469,1.94038903,0.57841906
-3.04052026,6.79312237,0.16578373,0.89710584,1.39830814,0.63926387,0.07225019,3.60052031,1.95138318,0.57618118
-3.03451726,6.74156609,0.16373977,0.88692598,1.37090459,0.62906736,0.07047717,3.58578756,1.95647370,0.57198488
-3.02851426,6.66332359,0.16109021,0.87196987,1.33866116,0.61654184,0.06840442,3.55849434,1.95532280,0.56574555
-3.02251126,6.55862695,0.15781787,0.85240490,1.30167656,0.60172948,0.06604664,3.51873452,1.94772748,0.55743381
-3.01650825,6.42833009,0.15392991,0.82849673,1.26018479,0.58473676,0.06342636,3.46687142,1.93361849,0.54707474
-3.01050525,6.27386260,0.14945774,0.80059988,1.21454436,0.56572987,0.06057302,3.40351218,1.91305471,0.53474506
-3.00450225,6.09716581,0.14445609,0.76914548,1.16522329,0.54492811,0.05752185,3.32947501,1.88621366,0.52056871
-2.99849925,5.90061505,0.13900150,0.73462715,1.11278082,0.52259595,0.05431255,3.24575144,1.85337883,0.50471084
-2.99249625,5.68693248,0.13319031,0.69758536,1.05784693,0.49903408,0.05098795,3.15346566,1.81492472,0.48737098
-2.98649325,5.45909501,0.12713615,0.65859114,1.00110067,0.47456992,0.04759259,3.05383331,1.77130055,0.46877546
-2.98049025,5.22024163,0.12096722,0.61822980,0.94324844,0.44954804,0.04417139,2.94812157,1.72301341,0.44916961
-2.97448724,4.97358405,0.11482332,0.57708520,0.88500312,0.42432099,0.04076838,2.83761246,1.67061177,0.42881006
-2.96848424,4.72232407,0.10885285,0.53572527,0.82706482,0.39924069,0.03742561,2.72357058,1.61467001,0.40795748
-2.96248124,4.46958025,0.10320982,0.49468914,0.77010395,0.37465074,0.03418218,2.60721638,1.55577450,0.38686995
-2.95647824,4.21832567,0.09805084,0.45447620,0.71474692,0.35087981,0.03107349,2.48970546,1.49451164,0.36579723
-2.95047524,3.97133783,0.09353224,0.41553745,0.66156490,0.32823615,0.02813068,2.37211391,1.43145804,0.34497588
-2.94447224,3.73116065,0.08980730,0.37826903,0.61106549,0.30700319,0.02538027,2.25542943,1.36717295,0.32462553
-2.93846923,3.50007827,0.08702348,0.34300806,0.56368728,0.28743619,0.02284395,2.14054759,1.30219271,0.30494599
-2.93246623,3.28009916,0.08531973,0.31003065,0.51979701,0.26975986,0.02053859,2.02827216,1.23702705,0.28611534
-2.92646323,3.07294926,0.08482387,0.27955180,0.47968900,0.25416660,0.01847630,1.91931863,1.17215688,0.26828876
-2.92046023,2.88007196,0.08564982,0.25172702,0.44358639,0.24081536,0.01666470,1.81431956,1.10803313,0.25159802
-2.91445723,2.70263314,0.08789491,0.22665525,0.41164369,0.22983086,0.01510716,1.71383075,1.04507635,0.23615146
-2.90845423,2.54152947,0.09163703,0.20438293,0.38395032,0.22130297,0.01380319,1.61833721,0.98367650,0.22203422
-2.90245123,2.39739815,0.09693182,0.18490874,0.36053467,0.21528623,0.01274882,1.52825814,0.92419280,0.20930877
-2.89644822,2.27062696,0.10380984,0.16818878,0.34136835,0.21179927,0.01193694,1.44395033,0.86695328,0.19801541
-2.89044522,2.16136384,0.11227381,0.15414204,0.32637045,0.21082433,0.01135771,1.36570978,0.81225391,0.18817286
-2.88444222,2.06952560,0.12229608,0.14265576,0.31541165,0.21230672,0.01099891,1.29377155,0.76035738,0.17977876
-2.87843922,1.99480583,0.13381642,0.13359076,0.30831817,0.21615446,0.01084627,1.22830811,0.71149144,0.17281018
-2.87243622,1.93668272,0.14674038,0.12678640,0.30487558,0.22223821,0.01088378,1.16942670,0.66584720,0.16722412
-2.86643322,1.89442755,0.16093821,0.12206535,0.30483265,0.23039154,0.01109398,1.11716640,0.62357735,0.16295805
-2.86043022,1.86711491,0.17624473,0.11923798,0.30790534,0.24041203,0.01145829,1.07149574,0.58479493,0.15993070
-2.85442721,1.85363596,0.19246022,0.11810655,0.31378121,0.25206307,0.01195725,1.03231148,0.54957255,0.15804304
-2.84842421,1.85271558,0.20935234,0.11846906,0.32212436,0.26507673,0.01257083,0.99943940,0.51794270,0.15717961
-2.84242121,1.86293452,0.22665946,0.12012305,0.33258113,0.27915775,0.01327877,0.97263771,0.48989910,0.15721035
-2.83641821,1.88275696,0.24409509,0.12286908,0.34478649,0.29398877,0.01406089,0.95160321,0.46539926,0.15799280
-2.83041521,1.91056359,0.26135364,0.12651425,0.35837135,0.30923665,0.01489750,0.93598069,0.44436842,0.15937493
-2.82441221,1.94468991,0.27811729,0.13087552,0.37297052,0.32456003,0.01576975,0.92537504,0.42670460,0.16119839
-2.81840920,1.98346874,0.29406376,0.13578286,0.38823116,0.33961761,0.01666008,0.91936595,0.41228467,0.16330217
-2.81240620,2.02527568,0.30887489,0.14108232,0.40382153,0.35407725,0.01755262,0.91752428,0.40097105,0.16552670
-2.80640320,2.06857563,0.32224551,0.14663868,0.41943955,0.36762521,0.01843363,0.91942943,0.39261881,0.16771800
-2.80040020,2.11196818,0.33389241,0.15233781,0.43482084,0.37997546,0.01929186,0.92468640,0.38708251,0.16973202
-2.79439720,2.15422977,0.34356299,0.15808848,0.44974573,0.39087830,0.02011895,0.93294168,0.38422246,0.17143871
-2.78839420,2.19434997,0.35104317,0.16382352,0.46404479,0.40012820,0.02090966,0.94389662,0.38390987,0.17272587
-2.78239120,2.23155990,0.35616421,0.16950029,0.47760247,0.40757017,0.02166211,0.95731735,0.38603051,0.17350236
-2.77638819,2.26535074,0.35880819,0.17510025,0.49035850,0.41310442,0.02237785,0.97304041,0.39048647,0.17370076
-2.77038519,2.29548093,0.35891172,0.18062764,0.50230682,0.41668911,0.02306185,0.99097328,0.39719588,0.17327909
-2.76438219,2.32197123,0.35646786,0.18610722,0.51349189,0.41834074,0.02372232,1.01108978,0.40609044,0.17222169
-2.75837919,2.34508726,0.35152601,0.19158111,0.52400243,0.41813243,0.02437043,1.03342004,0.41711088,0.17053906
-2.75237619,2.36531022,0.34418990,0.19710480,0.53396288,0.41618980,0.02501991,1.05803572,0.43020046,0.16826673
-2.74637319,2.38329690,0.33461367,0.20274248,0.54352272,0.41268487,0.02568646,1.08503094,0.44529701,0.16546321
-2.74037019,2.39983087,0.32299622,0.20856182,0.55284442,0.40782809,0.02638712,1.11450016,0.46232396,0.16220703
-2.73436718,2.41576731,0.30957423,0.21462853,0.56209033,0.40185890,0.02713951,1.14651424,0.48118096,0.15859312
-2.72836418,2.43197433,0.29461405,0.22100084,0.57140954,0.39503534,0.02796103,1.18109621,0.50173474,0.15472856
-2.72236118,2.44927389,0.27840283,0.22772420,0.58092509,0.38762311,0.02886805,1.21819823,0.52381105,0.15072806
-2.71635818,2.46838559,0.26123940,0.23482663,0.59072264,0.37988460,0.02987505,1.25768155,0.54718817,0.14670921
-2.71035518,2.48987631,0.24342518,0.24231467,0.60084092,0.37206848,0.03099383,1.29930070,0.57159282,0.14278782
-2.70435218,2.51411854,0.22525560,0.25017046,0.61126487,0.36440026,0.03223283,1.34269330,0.59669887,0.13907352
-2.69834917,2.54125966,0.20701219,0.25835001,0.62192176,0.35707425,0.03359649,1.38737653,0.62212914,0.13566583
-2.69234617,2.57120399,0.18895581,0.26678271,0.63268054,0.35024723,0.03508478,1.43275066,0.64746069,0.13265080
-2.68634317,2.60360834,0.17132107,0.27537231,0.64335475,0.34403412,0.03669290,1.47811014,0.67223339,0.13009842
-2.68034017,2.63789170,0.15431216,0.28399920,0.65370864,0.33850569,0.03841113,1.52266170,0.69596158,0.12806084
-2.67433717,2.67325814,0.13810007,0.29252402,0.66346645,0.33368838,0.04022490,1.56554904,0.71814846,0.12657146
-2.66833417,2.70873205,0.12282123,0.30079241,0.67232417,0.32956620,0.04211503,1.60588301,0.73830260,0.12564495
-2.66233117,2.74320367,0.10857746,0.30864068,0.67996345,0.32608436,0.04405818,1.64277580,0.75595569,0.12527803
-2.65632816,2.77548260,0.09543713,0.31590219,0.68606668,0.32315456,0.04602748,1.67537763,0.77068088,0.12545117
-2.65032516,2.80435653,0.08343724,0.32241411,0.69033262,0.32066154,0.04799333,1.70291409,0.78211061,0.12613088
-2.64432216,2.82865232,0.07258643,0.32802428,0.69249175,0.31847045,0.04992437,1.72472228,0.78995314,0.12727262
-2.63831916,2.84729635,0.06286848,0.33259791,0.69232049,0.31643483,0.05178846,1.74028393,0.79400684,0.12882416
-2.63231616,2.85937129,0.05424617,0.33602365,0.68965365,0.31440469,0.05355392,1.74925386,0.79417156,0.13072919
-2.62631316,2.86416662,0.04666543,0.33821905,0.68439451,0.31223433,0.05519064,1.75148235,0.79045639,0.13293100
-2.62031016,2.86122070,0.04005931,0.33913490,0.67652194,0.30978970,0.05667126,1.74703030,0.78298339,0.13537622
-2.61430715,2.85035250,0.03435197,0.33875842,0.66609442,0.30695482,0.05797234,1.73617637,0.77198717,0.13801822
-2.60830415,2.83168165,0.02946218,0.33711515,0.65325068,0.30363722,0.05907534,1.71941575,0.75781005,0.14082022
-2.60230115,2.80563627,0.02530667,0.33426941,0.63820701,0.29977207,0.05996757,1.69745066,0.74089329,0.14375784
-2.59629815,2.77294816,0.02180282,0.33032337,0.62125146,0.29532503,0.06064286,1.67117280,0.72176448,0.14682101
-2.59029515,2.73463583,0.01887104,0.32541476,0.60273522,0.29029361,0.06110204,1.64163860,0.70102186,0.15001527
-2.58429215,2.69197613,0.01643663,0.31971324,0.58306157,0.28470727,0.06135324,1.61003832,0.67931605,0.15336208
-2.57828914,2.64646576,0.01443119,0.31341560,0.56267299,0.27862603,0.06141182,1.57766012,0.65733010,0.15689851
-2.57228614,2.59977430,0.01279356,0.30674003,0.54203691,0.27213800,0.06130006,1.54585073,0.63575857,0.16067597
-2.56628314,2.55369053,0.01147054,0.29991945,0.52163085,0.26535572,0.06104653,1.51597403,0.61528648,0.16475825
-2.56028014,2.51006416,0.01041709,0.29319436,0.50192732,0.25841167,0.06068526,1.48936923,0.59656896,0.16921873
-2.55427714,2.47074519,0.00959647,0.28680525,0.48337924,0.25145306,0.06025454,1.46731005,0.58021221,0.17413716
-2.54827414,2.43752299,0.00897999,0.28098496,0.46640633,0.24463614,0.05979559,1.45096638,0.56675656,0.17959581
-2.54227114,2.41206732,0.00854675,0.27595106,0.45138283,0.23812031,0.05935103,1.44136961,0.55666198,0.18567540
-2.53626813,2.39587341,0.00828319,0.27189874,0.43862713,0.23206213,0.05896322,1.43938276,0.55029651,0.19245090
-2.53026513,2.39021277,0.00818258,0.26899423,0.42839334,0.22660969,0.05867254,1.44567622,0.54792786,0.19998736
-2.52426213,2.39609164,0.00824445,0.26736910,0.42086526,0.22189729,0.05851577,1.46070974,0.54971831,0.20833603
-2.51825913,2.41421819,0.00847405,0.26711560,0.41615269,0.21804080,0.05852445,1.48472112,0.55572290,0.21753092
-2.51225613,2.44497966,0.00888169,0.26828325,0.41429019,0.21513384,0.05872351,1.51772159,0.56589078,0.22758591
-2.50625313,2.48843009,0.00948219,0.27087680,0.41523827,0.21324480,0.05913007,1.55949799,0.58006954,0.23849264
-2.50025013,2.54428892,0.01029420,0.27485572,0.41888680,0.21241499,0.05975260,1.60962124,0.59801222,0.25021925
-2.49424712,2.61195027,0.01133954,0.28013518,0.42506065,0.21265775,0.06059037,1.66746070,0.61938660,0.26270996
-2.48824412,2.69050262,0.01264249,0.28658869,0.43352702,0.21395865,0.06163328,1.73220369,0.64378636,0.27588563
-2.48224112,2.77875767,0.01422904,0.29405216,0.44400448,0.21627676,0.06286218,1.80287927,0.67074369,0.28964519
-2.47623812,2.87528750,0.01612600,0.30232947,0.45617313,0.21954674,0.06424942,1.87838537,0.69974273,0.30386785
-2.47023512,2.97846819,0.01836011,0.31119922,0.46968560,0.22368182,0.06575994,1.95751824,0.73023363,0.31841606
-2.46423212,3.08652829,0.02095693,0.32042253,0.48417851,0.22857734,0.06735254,2.03900312,0.76164645,0.33313909
-2.45822911,3.19760017,0.02393976,0.32975156,0.49928394,0.23411475,0.06898159,2.12152508,0.79340468,0.34787690
-2.45222611,3.30977211,0.02732838,0.33893846,0.51464038,0.24016584,0.07059874,2.20375907,0.82493795,0.36246432
-2.44622311,3.42113941,0.03113775,0.34774438,0.52990306,0.24659699,0.07215493,2.28439826,0.85569349,0.37673529
-2.44022011,3.52985227,0.03537665,0.35594821,0.54475293,0.25327323,0.07360233,2.36217990,0.88514629,0.39052691
-2.43421711,3.63415914,0.04004633,0.36335454,0.55890430,0.26006193,0.07489620,2.43590813,0.91280752,0.40368324
-2.42821411,3.73244385,0.04513922,0.36980071,0.57211071,0.26683600,0.07599669,2.50447330,0.93823134,0.41605866
-2.42221111,3.82325568,0.05063774,0.37516242,0.58416891,0.27347642,0.07687030,2.56686753,0.96101993,0.42752071
-2.41620810,3.90533158,0.05651329,0.37935780,0.59492094,0.27987415,0.07749107,2.62219654,0.98082687,0.43795230
-2.41020510,3.97761037,0.06272553,0.38234955,0.60425423,0.28593125,0.07784148,2.66968781,0.99735898,0.44725333
-2.40420210,4.03923906,0.06922197,0.38414532,0.61209983,0.29156132,0.07791282,2.70869535,1.01037680,0.45534155
-2.39819910,4.08957173,0.07593793,0.38479596,0.61842907,0.29668941,0.07770528,2.73870151,1.01969401,0.46215297
-2.39219610,4.12816194,0.08279699,0.38439198,0.62324876,0.30125128,0.07722758,2.75931619,1.02517589,0.46764152
-2.38619310,4.15474969,0.08971191,0.38305829,0.62659532,0.30519243,0.07649622,2.77027415,1.02673729,0.47177840
-2.38019010,4.16924418,0.09658604,0.38094733,0.62852819,0.30846676,0.07553445,2.77143064,1.02434017,0.47455088
-2.37418709,4.17170371,0.10331523,0.37823113,0.62912291,0.31103524,0.07437093,2.76275612,1.01799103,0.47596091
-2.36818409,4.16231420,0.10979019,0.37509254,0.62846422,0.31286465,0.07303821,2.74433016,1.00773839,0.47602347
-2.36218109,4.14136736,0.11589924,0.37171600,0.62663950,0.31392647,0.07157114,2.71633507,0.99367038,0.47476489
-2.35617809,4.10923982,0.12153140,0.36827847,0.62373293,0.31419610,0.07000520,2.67904932,0.97591256,0.47222105
-2.35017509,4.06637409,0.12657959,0.36494071,0.61982060,0.31365241,0.06837493,2.63284093,0.95462589,0.46843570
-2.34417209,4.01326195,0.13094399,0.36183962,0.61496677,0.31227771,0.06671247,2.57816068,0.93000487,0.46345895
-2.33816908,3.95043081,0.13453521,0.35908167,0.60922131,0.31005808,0.06504629,2.51553534,0.90227569,0.45734580
-2.33216608,3.87843322,0.13727732,0.35673806,0.60261860,0.30698404,0.06340023,2.44556054,0.87169425,0.45015498
-2.32616308,3.79783949,0.13911046,0.35484162,0.59517752,0.30305146,0.06179277,2.36889330,0.83854396,0.44194792
-2.32016008,3.70923318,0.13999299,0.35338565,0.58690285,0.29826265,0.06023661,2.28624403,0.80313314,0.43278803
-2.31415708,3.61320922,0.13990298,0.35232485,0.57778756,0.29262755,0.05873863,2.19836794,0.76579193,0.42274012
-2.30815408,3.51037411,0.13883909,0.35157814,0.56781604,0.28616477,0.05730007,2.10605580,0.72686858,0.41187007
-2.30215108,3.40134774,0.13682069,0.35103333,0.55696805,0.27890261,0.05591706,2.01012402,0.68672517,0.40024472
-2.29614807,3.28676631,0.13388719,0.35055342,0.54522304,0.27087972,0.05458136,1.91140432,0.64573281,0.38793188
-2.29014507,3.16728581,0.13009679,0.34998415,0.53256467,0.26214549,0.05328127,1.81073295,0.60426621,0.37500053
-2.28414207,3.04358568,0.12552448,0.34916258,0.51898538,0.25276014,0.05200273,1.70893991,0.56269803,0.36152112
-2.27813907,2.91637215,0.12025952,0.34792612,0.50449065,0.24279432,0.05073042,1.60683830,0.52139300,0.34756596
-2.27213607,2.78638098,0.11440251,0.34612175,0.48910297,0.23232844,0.04944899,1.50521419,0.48070204,0.33320970
-2.26613307,2.65437935,0.10806215,0.34361501,0.47286512,0.22145161,0.04814410,1.40481728,0.44095672,0.31852975
-2.26013007,2.52116668,0.10135186,0.34029815,0.45584289,0.21026033,0.04680353,1.30635265,0.40246413,0.30360674
-2.25412706,2.38757424,0.09438641,0.33609745,0.43812697,0.19885688,0.04541805,1.21047382,0.36550248,0.28852488
-2.24812406,2.25446350,0.08727867,0.33097904,0.41983415,0.18734766,0.04398214,1.11777729,0.33031749,0.27337227
-2.24212106,2.12272319,0.08013666,0.32495322,0.40110763,0.17584138,0.04249456,1.02879866,0.29711988,0.25824097
-2.23611806,1.99326506,0.07306097,0.31807711,0.38211661,0.16444731,0.04095864,0.94401029,0.26608382,0.24322707
-2.23011506,1.86701847,0.06614261,0.31045540,0.36305524,0.15327349,0.03938241,0.86382052,0.23734649,0.22843048
-2.22411206,1.74492383,0.05946137,0.30223947,0.34414084,0.14242522,0.03777850,0.78857422,0.21100873,0.21395453
-2.21810905,1.62792507,0.05308478,0.29362471,0.32561171,0.13200358,0.03616387,0.71855446,0.18713658,0.19990552
-2.21210605,1.51696132,0.04706744,0.28484643,0.30772454,0.12210424,0.03455932,0.65398520,0.16576370,0.18639195
-2.20610305,1.41295798,0.04145104,0.27617438,0.29075151,0.11281646,0.03298890,0.59503453,0.14689443,0.17352376
-2.20010005,1.31681736,0.03626464,0.26790633,0.27497726,0.10422230,0.03147920,0.54181841,0.13050734,0.16141139
-2.19409705,1.22940926,0.03152547,0.26036084,0.26069590,0.09639609,0.03005860,0.49440445,0.11655901,0.15016478
-2.18809405,1.15156161,0.02723995,0.25386967,0.24820795,0.08940407,0.02875636,0.45281577,0.10498797,0.13989240
-2.18209105,1.08405143,0.02340499,0.24877001,0.23781747,0.08330426,0.02760191,0.41703450,0.09571851,0.13070027
-2.17608804,1.02759640,0.02000939,0.24539683,0.22982933,0.07814643,0.02662394,0.38700503,0.08866423,0.12269101
-2.17008504,0.98284713,0.01703535,0.24407562,0.22454660,0.07397227,0.02584975,0.36263689,0.08373123,0.11596299
-2.16408204,0.95038027,0.01445990,0.24511572,0.22226805,0.07081558,0.02530453,0.34380711,0.08082085,0.11060955
-2.15807904,0.93069258,0.01225641,0.24880433,0.22328560,0.06870259,0.02501080,0.33036236,0.07983189,0.10671830
-2.15207604,0.92419583,0.01039582,0.25540129,0.22788172,0.06765226,0.02498796,0.32212070,0.08066220,0.10437048
-2.14607304,0.93121252,0.00884787,0.26513470,0.23632653,0.06767664,0.02525191,0.31887317,0.08320987,0.10364029
-2.14007004,0.95197216,0.00758211,0.27819731,0.24887445,0.06878109,0.02581482,0.32038530,0.08737377,0.10459428
-2.13406703,0.98660795,0.00656872,0.29474357,0.26576026,0.07096452,0.02668497,0.32639866,0.09305375,0.10729051
-2.12806403,1.03515349,0.00577918,0.31488733,0.28719447,0.07421954,0.02786664,0.33663242,0.10015031,0.11177771
-2.12206103,1.09753919,0.00518678,0.33869990,0.31335765,0.07853242,0.02936019,0.35078520,0.10856411,0.11809409
-2.11605803,1.17358811,0.00476697,0.36620844,0.34439397,0.08388297,0.03116205,0.36853702,0.11819508,0.12626591
-2.11005503,1.26301093,0.00449754,0.39739450,0.38040370,0.09024427,0.03326483,0.38955149,0.12894145,0.13630585
-2.10405203,1.36539991,0.00435879,0.43219247,0.42143480,0.09758218,0.03565742,0.41347818,0.14069866,0.14821086
-2.09804902,1.48022171,0.00433351,0.47048809,0.46747395,0.10585486,0.03832511,0.43995504,0.15335828,0.16195994
-2.09204602,1.60680931,0.00440693,0.51211675,0.51843702,0.11501196,0.04124966,0.46861093,0.16680687,0.17751148
-2.08604302,1.74435320,0.00456670,0.55686171,0.57415970,0.12499391,0.04440939,0.49906801,0.18092505,0.19480059
-2.08004002,1.89189259,0.00480277,0.60445247,0.63438857,0.13573107,0.04777921,0.53094413,0.19558672,0.21373637
-2.07403702,2.04830729,0.00510732,0.65456320,0.69877331,0.14714298,0.05133067,0.56385501,0.21065847,0.23419931
