energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up
-2.89644822,2.24468049,0.01267871,0.11416836,0.90056153,0.33917095,0.58759123,0.98285971,0.64277716,0.00000000
-2.89044522,2.25943563,0.01307101,0.11862855,0.92007027,0.33896484,0.59661426,0.98726971,0.65021185,0.00000000
-2.88444222,2.26770271,0.01339911,0.12279293,0.93773860,0.33793874,0.60384882,0.98856257,0.65584869,0.00000000
-2.87843922,2.26907978,0.01365455,0.12657114,0.95334801,0.33604553,0.60917187,0.98656387,0.65962148,0.00000000
-2.87243622,2.26331862,0.01383031,0.12989109,0.96677947,0.33326050,0.61251720,0.98115035,0.66151907,0.00000000
-2.86643322,2.25033411,0.01392106,0.13270037,0.97801621,0.32958216,0.61387708,0.97225514,0.66158692,0.00000000
-2.86043022,2.23020903,0.01392332,0.13496711,0.98714272,0.32503227,0.61330246,0.95987167,0.65992669,0.00000000
-2.85442721,2.20319415,0.01383561,0.13668017,0.99434010,0.31965538,0.61090115,0.94405607,0.65669398,0.00000000
-2.84842421,2.16970286,0.01365842,0.13784878,0.99987762,0.31351756,0.60683428,0.92492780,0.65209393,0.00000000
-2.84242121,2.13030064,0.01339426,0.13850134,1.00410070,0.30670453,0.60131085,0.90266836,0.64637496,0.00000000
-2.83641821,2.08568920,0.01304752,0.13868371,1.00741569,0.29931914,0.59458056,0.87751809,0.63982063,0.00000000
-2.83041521,2.03668577,0.01262430,0.13845678,1.01027198,0.29147820,0.58692505,0.84977106,0.63273992,0.00000000
-2.82441221,1.98419828,0.01213223,0.13789356,1.01314203,0.28330892,0.57864797,0.81976817,0.62545629,0.00000000
-2.81840920,1.92919717,0.01158015,0.13707586,1.01650028,0.27494496,0.57006412,0.78788866,0.61829591,0.00000000
-2.81240620,1.87268504,0.01097789,0.13609073,1.02080157,0.26652223,0.56148809,0.75454037,0.61157561,0.00000000
-2.80640320,1.81566531,0.01033588,0.13502676,1.02646036,0.25817470,0.55322303,0.72014910,0.60559094,0.00000000
-2.80040020,1.75911122,0.00966487,0.13397046,1.03383134,0.25003036,0.54554980,0.68514749,0.60060509,0.00000000
-2.79439720,1.70393651,0.00897561,0.13300293,1.04319262,0.24220745,0.53871715,0.64996382,0.59683890,0.00000000
-2.78839420,1.65096900,0.00827855,0.13219682,1.05473217,0.23481121,0.53293331,0.61501123,0.59446272,0.00000000
-2.78239120,1.60092821,0.00758358,0.13161389,1.06853811,0.22793122,0.52835933,0.58067783,0.59359019,0.00000000
-2.77638819,1.55440796,0.00689981,0.13130313,1.08459348,0.22163944,0.52510456,0.54731791,0.59427449,0.00000000
-2.77038519,1.51186444,0.00623541,0.13129964,1.10277565,0.21598909,0.52322429,0.51524474,0.59650708,0.00000000
-2.76438219,1.47361033,0.00559744,0.13162416,1.12286033,0.21101432,0.52271986,0.48472515,0.60021886,0.00000000
-2.75837919,1.43981480,0.00499180,0.13228331,1.14453009,0.20673063,0.52354096,0.45597593,0.60528392,0.00000000
-2.75237619,1.41050918,0.00442321,0.13327059,1.16738683,0.20313605,0.52559007,0.42916223,0.61152540,0.00000000
-2.74637319,1.38559782,0.00389520,0.13456780,1.19096759,0.20021299,0.52872879,0.40439784,0.61872322,0.00000000
-2.74037019,1.36487319,0.00341016,0.13614699,1.21476290,0.19793047,0.53278563,0.38174714,0.62662339,0.00000000
-2.73436718,1.34803434,0.00296942,0.13797279,1.23823667,0.19624677,0.53756484,0.36122870,0.63494817,0.00000000
-2.72836418,1.33470758,0.00257339,0.14000473,1.26084666,0.19511223,0.54285583,0.34282003,0.64340688,0.00000000
-2.72236118,1.32446813,0.00222163,0.14219978,1.28206453,0.19447203,0.54844267,0.32646336,0.65170657,0.00000000
-2.71635818,1.31686179,0.00191303,0.14451455,1.30139452,0.19426883,0.55411313,0.31207191,0.65956231,0.00000000
-2.71035518,1.31142534,0.00164592,0.14690735,1.31838990,0.19444511,0.55966692,0.29953659,0.66670660,0.00000000
-2.70435218,1.30770494,0.00141821,0.14933985,1.33266648,0.19494513,0.56492267,0.28873254,0.67289741,0.00000000
-2.69834917,1.30527169,0.00122752,0.15177816,1.34391275,0.19571634,0.56972338,0.27952544,0.67792488,0.00000000
-2.69234617,1.30373395,0.00107126,0.15419359,1.35189623,0.19671035,0.57394016,0.27177724,0.68161626,0.00000000
-2.68634317,1.30274605,0.00094679,0.15656270,1.35646609,0.19788336,0.57747419,0.26535119,0.68383908,0.00000000
-2.68034017,1.30201343,0.00085144,0.15886700,1.35755201,0.19919605,0.58025685,0.26011602,0.68450265,0.00000000
-2.67433717,1.30129427,0.00078261,0.16109216,1.35515977,0.20061307,0.58224826,0.25594926,0.68355793,0.00000000
-2.66833417,1.30039816,0.00073781,0.16322685,1.34936379,0.20210227,0.58343431,0.25273955,0.68099587,0.00000000
-2.66233117,1.29918204,0.00071468,0.16526146,1.34029759,0.20363359,0.58382264,0.25038816,0.67684455,0.00000000
-2.65632816,1.29754431,0.00071106,0.16718656,1.32814243,0.20517791,0.58343771,0.24880966,0.67116533,0.00000000
-2.65032516,1.29541752,0.00072492,0.16899158,1.31311522,0.20670590,0.58231555,0.24793180,0.66404820,0.00000000
-2.64432216,1.29276041,0.00075441,0.17066346,1.29545622,0.20818704,0.58049831,0.24769484,0.65560672,0.00000000
-2.63831916,1.28954996,0.00079785,0.17218573,1.27541716,0.20958877,0.57802924,0.24805037,0.64597272,0.00000000
-2.63231616,1.28577394,0.00085370,0.17353788,1.25325062,0.21087608,0.57494819,0.24895970,0.63529104,0.00000000
-2.62631316,1.28142446,0.00092054,0.17469516,1.22920081,0.21201136,0.57128802,0.25039204,0.62371441,0.00000000
-2.62031016,1.27649281,0.00099706,0.17562889,1.20349640,0.21295473,0.56707207,0.25232245,0.61139880,0.00000000
-2.61430715,1.27096589,0.00108202,0.17630727,1.17634536,0.21366471,0.56231273,0.25472981,0.59849921,0.00000000
-2.60830415,1.26482428,0.00117423,0.17669655,1.14793215,0.21409928,0.55701129,0.25759469,0.58516609,0.00000000
-2.60230115,1.25804185,0.00127257,0.17676271,1.11841689,0.21421724,0.55115887,0.26089745,0.57154234,0.00000000
-2.59629815,1.25058697,0.00137589,0.17647334,1.08793655,0.21397988,0.54473837,0.26461639,0.55776105,0.00000000
-2.59029515,1.24242485,0.00148307,0.17579977,1.05660783,0.21335269,0.53772728,0.26872620,0.54394385,0.00000000
-2.58429215,1.23352108,0.00159294,0.17471932,1.02453125,0.21230726,0.53010113,0.27319666,0.53019991,0.00000000
-2.57828914,1.22384570,0.00170434,0.17321736,0.99179620,0.21082300,0.52183721,0.27799167,0.51662558,0.00000000
-2.57228614,1.21337777,0.00181604,0.17128935,0.95848642,0.20888876,0.51291850,0.28306870,0.50330447,0.00000000
-2.56628314,1.20211007,0.00192679,0.16894250,0.92468549,0.20650429,0.50333739,0.28837860,0.49030812,0.00000000
-2.56028014,1.19005349,0.00203529,0.16619704,0.89048204,0.20368120,0.49309901,0.29386592,0.47769703,0.00000000
-2.55427714,1.17724112,0.00214021,0.16308706,0.85597412,0.20044370,0.48222403,0.29946966,0.46552202,0.00000000
-2.54827414,1.16373160,0.00224019,0.15966072,0.82127279,0.19682878,0.47075066,0.30512445,0.45382581,0.00000000
-2.54227114,1.14961167,0.00233387,0.15598005,0.78650437,0.19288605,0.45873583,0.31076220,0.44264482,0.00000000
-2.53626813,1.13499774,0.00241990,0.15212000,0.75181151,0.18867696,0.44625549,0.31631409,0.43201097,0.00000000
-2.53026513,1.12003636,0.00249696,0.14816708,0.71735293,0.18427374,0.43340395,0.32171282,0.42195348,0.00000000
-2.52426213,1.10490354,0.00256379,0.14421738,0.68330186,0.17975778,0.42029237,0.32689509,0.41250048,0.00000000
-2.51825913,1.08980272,0.00261924,0.14037421,0.64984341,0.17521772,0.40704644,0.33180405,0.40368038,0.00000000
-2.51225613,1.07496156,0.00266226,0.13674530,0.61717080,0.17074715,0.39380333,0.33639162,0.39552288,0.00000000
-2.50625313,1.06062727,0.00269198,0.13343971,0.58548092,0.16644210,0.38070813,0.34062057,0.38805954,0.00000000
-2.50025013,1.04706064,0.00270768,0.13056453,0.55496921,0.16239833,0.36790969,0.34446608,0.38132375,0.00000000
-2.49424712,1.03452873,0.00270888,0.12822151,0.52582432,0.15870845,0.35555634,0.34791671,0.37535014,0.00000000
-2.48824412,1.02329631,0.00269532,0.12650358,0.49822246,0.15545909,0.34379131,0.35097459,0.37017338,0.00000000
-2.48224112,1.01361621,0.00266701,0.12549155,0.47232212,0.15272798,0.33274824,0.35365482,0.36582623,0.00000000
-2.47623812,1.00571880,0.00262418,0.12525097,0.44825888,0.15058129,0.32254670,0.35598397,0.36233719,0.00000000
-2.47023512,0.99980087,0.00256737,0.12582923,0.42614088,0.14907109,0.31328814,0.35799772,0.35972745,0.00000000
-2.46423212,0.99601436,0.00249733,0.12725318,0.40604493,0.14823305,0.30505212,0.35973774,0.35800767,0.00000000
-2.45822911,0.99445540,0.00241508,0.12952708,0.38801342,0.14808464,0.29789311,0.36124798,0.35717446,0.00000000
-2.45222611,0.99515422,0.00232184,0.13263126,0.37205222,0.14862362,0.29183795,0.36257046,0.35720697,0.00000000
-2.44622311,0.99806649,0.00221903,0.13652135,0.35812960,0.14982723,0.28688412,0.36374103,0.35806373,0.00000000
-2.44022011,1.00306678,0.00210820,0.14112831,0.34617626,0.15165181,0.28299882,0.36478512,0.35968009,0.00000000
-2.43421711,1.00994468,0.00199105,0.14635919,0.33608655,0.15403322,0.28011901,0.36571401,0.36196637,0.00000000
-2.42821411,1.01840414,0.00186931,0.15209868,0.32772085,0.15688781,0.27815253,0.36652176,0.36480710,0.00000000
-2.42221111,1.02806643,0.00174477,0.15821157,0.32090912,0.16011425,0.27698018,0.36718319,0.36806146,0.00000000
-2.41620810,1.03847690,0.00161920,0.16454586,0.31545561,0.16359596,0.27645891,0.36765291,0.37156502,0.00000000
-2.41020510,1.04911579,0.00149431,0.17093668,0.31114454,0.16720420,0.27642598,0.36786587,0.37513290,0.00000000
-2.40420210,1.05941278,0.00137177,0.17721078,0.30774678,0.17080182,0.27670399,0.36773916,0.37856428,0.00000000
-2.39819910,1.06876494,0.00125311,0.18319153,0.30502719,0.17424744,0.27710669,0.36717525,0.38164819,0.00000000
-2.39219610,1.07655755,0.00113979,0.18870421,0.30275260,0.17739996,0.27744545,0.36606651,0.38417035,0.00000000
-2.38619310,1.08218695,0.00103313,0.19358149,0.30070000,0.18012335,0.27753594,0.36430070,0.38592077,0.00000000
-2.38019010,1.08508444,0.00093434,0.19766873,0.29866486,0.18229133,0.27720505,0.36176734,0.38670185,0.00000000
-2.37418709,1.08474026,0.00084452,0.20082907,0.29646916,0.18379197,0.27629757,0.35836448,0.38633658,0.00000000
-2.36818409,1.08072648,0.00076470,0.20294801,0.29396891,0.18453188,0.27468250,0.35400559,0.38467634,0.00000000
-2.36218109,1.07271764,0.00069586,0.20393722,0.29106085,0.18443982,0.27225856,0.34862613,0.38160807,0.00000000
-2.35617809,1.06050825,0.00063895,0.20373754,0.28768809,0.18346966,0.26895887,0.34218948,0.37706035,0.00000000
-2.35017509,1.04402622,0.00059493,0.20232096,0.28384439,0.18160246,0.26475437,0.33469191,0.37100804,0.00000000
-2.34417209,1.02334145,0.00056482,0.19969147,0.27957696,0.17884763,0.25965594,0.32616627,0.36347530,0.00000000
-2.33816908,0.99866931,0.00054975,0.19588483,0.27498761,0.17524304,0.25371516,0.31668419,0.35453681,0.00000000
-2.33216608,0.97036864,0.00055096,0.19096716,0.27023208,0.17085424,0.24702351,0.30635676,0.34431706,0.00000000
-2.32616308,0.93893438,0.00056985,0.18503252,0.26551763,0.16577262,0.23971017,0.29533350,0.33298781,0.00000000
-2.32016008,0.90498523,0.00060804,0.17819952,0.26109876,0.16011269,0.23193845,0.28379981,0.32076376,0.00000000
-2.31415708,0.86924671,0.00066734,0.17060718,0.25727133,0.15400870,0.22390101,0.27197287,0.30789664,0.00000000
-2.30815408,0.83253049,0.00074981,0.16241016,0.25436490,0.14761045,0.21581392,0.26009627,0.29466797,0.00000000
-2.30215108,0.79571064,0.00085769,0.15377357,0.25273380,0.14107881,0.20791004,0.24843358,0.28138083,0.00000000
-2.29614807,0.75969803,0.00099349,0.14486770,0.25274682,0.13458088,0.20043166,0.23726108,0.26835094,0.00000000
-2.29014507,0.72541344,0.00115986,0.13586269,0.25477596,0.12828500,0.19362286,0.22685994,0.25589736,0.00000000
-2.28414207,0.69376073,0.00135964,0.12692348,0.25918440,0.12235590,0.18772178,0.21750816,0.24433325,0.00000000
-2.27813907,0.66560070,0.00159576,0.11820519,0.26631407,0.11695006,0.18295299,0.20947250,0.23395692,0.00000000
-2.27213607,0.64172645,0.00187120,0.10984901,0.27647303,0.11221136,0.17952030,0.20300071,0.22504349,0.00000000
-2.26613307,0.62284113,0.00218889,0.10197886,0.28992315,0.10826729,0.17760010,0.19831414,0.21783738,0.00000000
-2.26013007,0.60953845,0.00255167,0.09469873,0.30686831,0.10522570,0.17733549,0.19560113,0.21254592,0.00000000
-2.25412706,0.60228640,0.00296217,0.08809085,0.32744361,0.10317217,0.17883141,0.19501118,0.20933404,0.00000000
-2.24812406,0.60141475,0.00342270,0.08221465,0.35170600,0.10216805,0.18215068,0.19665009,0.20832032,0.00000000
-2.24212106,0.60710619,0.00393519,0.07710656,0.37962657,0.10224929,0.18731131,0.20057621,0.20957437,0.00000000
-2.23611806,0.61939155,0.00450102,0.07278049,0.41108509,0.10342582,0.19428506,0.20679783,0.21311558,0.00000000
-2.23011506,0.63814892,0.00512099,0.06922901,0.44586699,0.10568179,0.20299714,0.21527176,0.21891316,0.00000000
-2.22411206,0.66310674,0.00579515,0.06642508,0.48366320,0.10897632,0.21332738,0.22590331,0.22688754,0.00000000
-2.21810905,0.69385067,0.00652277,0.06432434,0.52407293,0.11324498,0.22511249,0.23854742,0.23691292,0.00000000
-2.21210605,0.72983415,0.00730219,0.06286770,0.56660971,0.11840181,0.23814971,0.25301118,0.24882095,0.00000000
-2.20610305,0.77039217,0.00813080,0.06198427,0.61071056,0.12434182,0.25220144,0.26905760,0.26240546,0.00000000
-2.20010005,0.81475826,0.00900496,0.06159446,0.65574823,0.13094397,0.26700105,0.28641062,0.27742796,0.00000000
-2.19409705,0.86208389,0.00991995,0.06161317,0.70104629,0.13807449,0.28225939,0.30476122,0.29362390,0.00000000
-2.18809405,0.91146014,0.01086997,0.06195295,0.74589657,0.14559048,0.29767215,0.32377456,0.31070948,0.00000000
-2.18209105,0.96194075,0.01184812,0.06252702,0.78957857,0.15334368,0.31292753,0.34309795,0.32838868,0.00000000
-2.17608804,1.01256626,0.01284642,0.06325216,0.83137994,0.16118431,0.32771426,0.36236945,0.34636064,0.00000000
-2.17008504,1.06238813,0.01385591,0.06405130,0.87061753,0.16896488,0.34172950,0.38122686,0.36432677,0.00000000
-2.16408204,1.11049252,0.01486666,0.06485573,0.90665791,0.17654380,0.35468651,0.39931681,0.38199775,0.00000000
-2.15807904,1.15602263,0.01586790,0.06560695,0.93893671,0.18378882,0.36632176,0.41630368,0.39909999,0.00000000
-2.15207604,1.19819908,0.01684820,0.06625803,0.96697572,0.19058002,0.37640126,0.43187801,0.41538143,0.00000000
-2.14607304,1.23633760,0.01779557,0.06677452,0.99039726,0.19681234,0.38472588,0.44576411,0.43061650,0.00000000
-2.14007004,1.26986337,0.01869771,0.06713480,1.00893477,0.20239763,0.39113559,0.45772661,0.44461021,0.00000000
-2.13406703,1.29832158,0.01954219,0.06732993,1.02243949,0.20726606,0.39551232,0.46757575,0.45720096,0.00000000
-2.12806403,1.32138386,0.02031675,0.06736298,1.03088255,0.21136682,0.39778158,0.47517102,0.46826239,0.00000000
-2.12206103,1.33885045,0.02100952,0.06724794,1.03435266,0.21466830,0.39791264,0.48042333,0.47770392,0.00000000
-2.11605803,1.35064800,0.02160930,0.06700814,1.03304927,0.21715751,0.39591750,0.48329532,0.48547016,0.00000000
-2.11005503,1.35682331,0.02210587,0.06667434,1.02727159,0.21883891,0.39184856,0.48380009,0.49153923,0.00000000
-2.10405203,1.35753331,0.02249028,0.06628255,1.01740407,0.21973279,0.38579530,0.48199830,0.49592010,0.00000000
-2.09804902,1.35303179,0.02275505,0.06587170,1.00389888,0.21987305,0.37788001,0.47799375,0.49864902,0.00000000
-2.09204602,1.34365360,0.02289447,0.06548117,0.98725641,0.21930473,0.36825295,0.47192785,0.49978536,0.00000000
-2.08604302,1.32979697,0.02290480,0.06514844,0.96800455,0.21808128,0.35708693,0.46397303,0.49940691,0.00000000
-2.08004002,1.31190484,0.02278438,0.06490683,0.94667781,0.21626172,0.34457173,0.45432559,0.49760501,0.00000000
-2.07403702,1.29044607,0.02253379,0.06478349,0.92379724,0.21390782,0.33090846,0.44319814,0.49447958,0.00000000
-2.06803402,1.26589722,0.02215586,0.06479775,0.89985206,0.21108141,0.31630413,0.43081211,0.49013442,0.00000000
-2.06203102,1.23872578,0.02165563,0.06495989,0.87528367,0.20784200,0.30096649,0.41739056,0.48467286,0.00000000
-2.05602801,1.20937554,0.02104030,0.06527031,0.85047291,0.20424469,0.28509942,0.40315159,0.47819404,0.00000000
-2.05002501,1.17825449,0.02031904,0.06571932,0.82573083,0.20033857,0.26889879,0.38830258,0.47078992,0.00000000
-2.04402201,1.14572577,0.01950276,0.06628729,0.80129334,0.19616557,0.25254912,0.37303550,0.46254318,0.00000000
-2.03801901,1.11210192,0.01860387,0.06694545,0.77731984,0.19175989,0.23622076,0.35752338,0.45352595,0.00000000
-2.03201601,1.07764241,0.01763590,0.06765701,0.75389564,0.18714787,0.22006786,0.34191798,0.44379965,0.00000000
-2.02601301,1.04255443,0.01661320,0.06837878,0.73103787,0.18234846,0.20422701,0.32634874,0.43341565,0.00000000
-2.02001001,1.00699656,0.01555052,0.06906303,0.70870448,0.17737403,0.18881647,0.31092289,0.42241682,0.00000000
-2.01400700,0.97108517,0.01446269,0.06965957,0.68680563,0.17223167,0.17393599,0.29572661,0.41083986,0.00000000
-2.00800400,0.93490279,0.01336418,0.07011800,0.66521679,0.16692474,0.15966719,0.28082716,0.39871820,0.00000000
-2.00200100,0.89850801,0.01226884,0.07038993,0.64379296,0.16145456,0.14607429,0.26627571,0.38608531,0.00000000
-1.99599800,0.86194632,0.01118952,0.07043107,0.62238300,0.15582233,0.13320528,0.25211075,0.37297830,0.00000000
-1.98999500,0.82526109,0.01013789,0.07020318,0.60084357,0.15003087,0.12109332,0.23836170,0.35944142,0.00000000
-1.98399200,0.78850431,0.00912419,0.06967571,0.57905195,0.14408635,0.10975837,0.22505281,0.34552944,0.00000000
-1.97798899,0.75174624,0.00815708,0.06882710,0.55691711,0.13799977,0.09920896,0.21220678,0.33131062,0.00000000
-1.97198599,0.71508384,0.00724359,0.06764565,0.53438877,0.13178812,0.08944398,0.19984825,0.31686909,0.00000000
-1.96598299,0.67864722,0.00638911,0.06613005,0.51146397,0.12547525,0.08045456,0.18800676,0.30230650,0.00000000
-1.95997999,0.64260419,0.00559736,0.06428938,0.48819110,0.11909228,0.07222588,0.17671931,0.28774290,0.00000000
-1.95397699,0.60716250,0.00487054,0.06214280,0.46467140,0.11267764,0.06473887,0.16603216,0.27331663,0.00000000
-1.94797399,0.57256996,0.00420939,0.05971880,0.44105799,0.10627673,0.05797187,0.15600212,0.25918343,0.00000000
-1.94197099,0.53911237,0.00361341,0.05705420,0.41755261,0.09994116,0.05190208,0.14669709,0.24551452,0.00000000
-1.93596798,0.50710954,0.00308095,0.05419283,0.39440063,0.09372770,0.04650694,0.13819599,0.23249390,0.00000000
-1.92996498,0.47690964,0.00260951,0.05118415,0.37188438,0.08769694,0.04176528,0.13058816,0.22031492,0.00000000
-1.92396198,0.44888223,0.00219581,0.04808164,0.35031553,0.08191178,0.03765833,0.12397217,0.20917613,0.00000000
-1.91795898,0.42341026,0.00183610,0.04494130,0.33002674,0.07643574,0.03417053,0.11845422,0.19927673,0.00000000
-1.91195598,0.40088145,0.00152623,0.04182011,0.31136309,0.07133131,0.03129025,0.11414620,0.19081161,0.00000000
-1.90595298,0.38167944,0.00126190,0.03877466,0.29467369,0.06665819,0.02901022,0.11116348,0.18396620,0.00000000
-1.89994997,0.36617492,0.00103877,0.03585993,0.28030358,0.06247179,0.02732792,0.10962250,0.17891131,0.00000000
-1.89394697,0.35471713,0.00085257,0.03312817,0.26858650,0.05882168,0.02624573,0.10963827,0.17579812,0.00000000
-1.88794397,0.34762588,0.00069922,0.03062814,0.25983825,0.05575041,0.02577092,0.11132180,0.17475335,0.00000000
-1.88194097,0.34518429,0.00057491,0.02840442,0.25435113,0.05329240,0.02591553,0.11477757,0.17587499,0.00000000
-1.87593797,0.34763236,0.00047615,0.02649694,0.25238919,0.05147319,0.02669603,0.12010097,0.17922845,0.00000000
-1.86993497,0.35516138,0.00039979,0.02494073,0.25418428,0.05030885,0.02813283,0.12737586,0.18484345,0.00000000
-1.86393197,0.36790930,0.00034307,0.02376572,0.25993286,0.04980568,0.03024959,0.13667220,0.19271167,0.00000000
-1.85792896,0.38595692,0.00030359,0.02299670,0.26979337,0.04996014,0.03307235,0.14804373,0.20278523,0.00000000
-1.85192596,0.40932493,0.00027930,0.02265329,0.28388395,0.05075903,0.03662847,0.16152578,0.21497614,0.00000000
-1.84592296,0.43797169,0.00026850,0.02274991,0.30228036,0.05217981,0.04094535,0.17713315,0.22915669,0.00000000
-1.83991996,0.47179173,0.00026977,0.02329582,0.32501407,0.05419118,0.04604893,0.19485809,0.24516085,0.00000000
-1.83391696,0.51061484,0.00028196,0.02429498,0.35207020,0.05675370,0.05196208,0.21466838,0.26278667,0.00000000
-1.82791396,0.55420582,0.00030413,0.02574599,0.38338535,0.05982066,0.05870271,0.23650555,0.28179961,0.00000000
-1.82191096,0.60226464,0.00033553,0.02764184,0.41884538,0.06333894,0.06628182,0.26028323,0.30193680,0.00000000
-1.81590795,0.65442731,0.00037550,0.02996973,0.45828300,0.06724996,0.07470146,0.28588573,0.32291198,0.00000000
-1.80990495,0.71026718,0.00042348,0.03271074,0.50147543,0.07149072,0.08395263,0.31316688,0.34442120,0.00000000
-1.80390195,0.76929694,0.00047894,0.03583959,0.54814233,0.07599479,0.09401326,0.34194918,0.36614889,0.00000000
-1.79789895,0.83097125,0.00054131,0.03932434,0.59794405,0.08069332,0.10484630,0.37202339,0.38777433,0.00000000
-1.79189595,0.89469028,0.00061002,0.04312630,0.65048067,0.08551607,0.11639808,0.40314874,0.40897808,0.00000000
-1.78589295,0.95980410,0.00068440,0.04719990,0.70529201,0.09039231,0.12859701,0.43505366,0.42944845,0.00000000
-1.77988994,1.02561816,0.00076368,0.05149288,0.76185892,0.09525176,0.14135269,0.46743739,0.44888756,0.00000000
-1.77388694,1.09140007,0.00084697,0.05594657,0.81960622,0.10002544,0.15455564,0.49997240,0.46701695,0.00000000
-1.76788394,1.15638760,0.00093328,0.06049650,0.87790744,0.10464648,0.16807760,0.53230786,0.48358265,0.00000000
-1.76188094,1.21979820,0.00102146,0.06507322,0.93609153,0.10905086,0.18177262,0.56407408,0.49835938,0.00000000
-1.75587794,1.28083999,0.00111028,0.06960340,0.99345174,0.11317812,0.19547881,0.59488803,0.51115405,0.00000000
-1.74987494,1.33872416,0.00119838,0.07401120,1.04925657,0.11697202,0.20902095,0.62435995,0.52180841,0.00000000
-1.74387194,1.39267874,0.00128434,0.07821984,1.10276262,0.12038117,0.22221381,0.65210086,0.53020082,0.00000000
-1.73786893,1.44196349,0.00136670,0.08215343,1.15322920,0.12335964,0.23486615,0.67773100,0.53624732,0.00000000
-1.73186593,1.48588564,0.00144399,0.08573881,1.19993422,0.12586757,0.24678531,0.70088881,0.53990192,0.00000000
-1.72586293,1.52381599,0.00151475,0.08890763,1.24219087,0.12787168,0.25778224,0.72124028,0.54115632,0.00000000
-1.71985993,1.55520501,0.00157763,0.09159822,1.27936460,0.12934586,0.26767680,0.73848845,0.54003911,0.00000000
-1.71385693,1.57959819,0.00163136,0.09375750,1.31088957,0.13027162,0.27630313,0.75238243,0.53661446,0.00000000
-1.70785393,1.59665014,0.00167485,0.09534266,1.33628404,0.13063857,0.28351483,0.76272581,0.53098055,0.00000000
-1.70185093,1.60613665,0.00170720,0.09632253,1.35516402,0.13044474,0.28918981,0.76938398,0.52326760,0.00000000
-1.69584792,1.60796427,0.00172772,0.09667868,1.36725441,0.12969689,0.29323449,0.77228988,0.51363570,0.00000000
-1.68984492,1.60217660,0.00173597,0.09640610,1.37239726,0.12841058,0.29558723,0.77144798,0.50227232,0.00000000
-1.68384192,1.58895690,0.00173179,0.09551339,1.37055656,0.12661012,0.29622073,0.76693614,0.48938947,0.00000000
-1.67783892,1.56862673,0.00171526,0.09402259,1.36181950,0.12432840,0.29514344,0.75890519,0.47522066,0.00000000
-1.67183592,1.54164027,0.00168675,0.09196852,1.34639387,0.12160635,0.29239963,0.74757602,0.46001732,0.00000000
-1.66583292,1.50857445,0.00164686,0.08939759,1.32460183,0.11849232,0.28806836,0.73323439,0.44404493,0.00000000
-1.65982991,1.47011497,0.00159642,0.08636642,1.29687019,0.11504115,0.28226124,0.71622336,0.42757860,0.00000000
-1.65382691,1.42703866,0.00153649,0.08293995,1.26371774,0.11131306,0.27511910,0.69693376,0.41089831,0.00000000
-1.64782391,1.38019274,0.00146825,0.07918941,1.22573997,0.10737226,0.26680775,0.67579283,0.39428366,0.00000000
-1.64182091,1.33047168,0.00139304,0.07519010,1.18359200,0.10328554,0.25751289,0.65325173,0.37800834,0.00000000
-1.63581791,1.27879259,0.00131226,0.07101911,1.13797034,0.09912059,0.24743464,0.62977205,0.36233439,0.00000000
-1.62981491,1.22606995,0.00122737,0.06675307,1.08959420,0.09494434,0.23678168,0.60581219,0.34750646,0.00000000
-1.62381191,1.17319092,0.00113981,0.06246601,1.03918716,0.09082133,0.22576539,0.58181391,0.33374615,0.00000000
-1.61780890,1.12099195,0.00105097,0.05822749,0.98745976,0.08681202,0.21459425,0.55818976,0.32124688,0.00000000
-1.61180590,1.07023777,0.00096218,0.05410085,0.93509372,0.08297144,0.20346866,0.53531167,0.31016931,0.00000000
-1.60580290,1.02160360,0.00087465,0.05014201,0.88272818,0.07934783,0.19257650,0.51350148,0.30063773,0.00000000
-1.59979990,0.97566120,0.00078946,0.04639843,0.83094848,0.07598172,0.18208943,0.49302336,0.29273753,0.00000000
-1.59379690,0.93286931,0.00070754,0.04290856,0.78027752,0.07290523,0.17216026,0.47407882,0.28651401,0.00000000
-1.58779390,0.89356881,0.00062967,0.03970172,0.73117012,0.07014171,0.16292128,0.45680406,0.28197268,0.00000000
-1.58179090,0.85798272,0.00055644,0.03679820,0.68401003,0.06770582,0.15448365,0.44127007,0.27908103,0.00000000
-1.57578789,0.82622087,0.00048831,0.03420990,0.63910982,0.06560391,0.14693783,0.42748523,0.27777196,0.00000000
-1.56978489,0.79828902,0.00042556,0.03194109,0.59671319,0.06383475,0.14035488,0.41540021,0.27794859,0.00000000
-1.56378189,0.77410195,0.00036836,0.02998954,0.55699954,0.06239063,0.13478858,0.40491512,0.27949043,0.00000000
-1.55777889,0.75349969,0.00031672,0.02834782,0.52009039,0.06125867,0.13027823,0.39588833,0.28226063,0.00000000
-1.55177589,0.73626633,0.00027056,0.02700466,0.48605732,0.06042234,0.12685176,0.38814674,0.28611397,0.00000000
-1.54577289,0.72215036,0.00022972,0.02594646,0.45493090,0.05986315,0.12452919,0.38149686,0.29090532,0.00000000
-1.53976988,0.71088562,0.00019394,0.02515877,0.42671032,0.05956235,0.12332608,0.37573640,0.29649808,0.00000000
-1.53376688,0.70221192,0.00016295,0.02462769,0.40137313,0.05950256,0.12325669,0.37066574,0.30277223,0.00000000
