energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up
0.14707354,1.52007702,0.51164236,0.29316672,0.06138434,0.37804142,0.38992776,0.09571400,0.38380252
0.15307654,1.55380941,0.51641603,0.29764646,0.06030349,0.38879859,0.40562026,0.09886327,0.38918193
0.15907954,1.58803102,0.52104235,0.30245816,0.05908415,0.39911637,0.42026901,0.10191687,0.39603215
0.16508254,1.62186972,0.52530218,0.30744189,0.05774428,0.40877003,0.43355862,0.10480902,0.40415783
0.17108554,1.65447151,0.52898191,0.31243897,0.05629978,0.41755274,0.44520735,0.10747716,0.41335799
0.17708854,1.68501975,0.53187880,0.31729528,0.05476423,0.42528199,0.45497570,0.10986368,0.42342647
0.18309155,1.71275379,0.53380622,0.32186443,0.05314879,0.43180482,0.46267344,0.11191738,0.43415293
0.18909455,1.73698621,0.53459869,0.32601075,0.05146231,0.43700202,0.46816475,0.11359483,0.44532430
0.19509755,1.75711797,0.53411638,0.32961189,0.04971166,0.44079076,0.47137134,0.11486138,0.45672675
0.20110055,1.77265083,0.53224882,0.33256102,0.04790216,0.44312579,0.47227324,0.11569185,0.46814818
0.20710355,1.78319650,0.52891781,0.33476852,0.04603804,0.44399897,0.47090741,0.11607094,0.47938094
0.21310655,1.78848208,0.52407909,0.33616312,0.04412306,0.44343729,0.46736411,0.11599325,0.49022489
0.21910955,1.78835153,0.51772292,0.33669242,0.04216102,0.44149940,0.46178124,0.11546290,0.50049050
0.22511256,1.78276308,0.50987338,0.33632276,0.04015629,0.43827086,0.45433707,0.11449291,0.51000191
0.23111556,1.77178289,0.50058645,0.33503861,0.03811419,0.43385851,0.44524157,0.11310424,0.51859965
0.23711856,1.75557512,0.48994698,0.33284127,0.03604136,0.42838402,0.43472685,0.11132461,0.52614310
0.24312156,1.73438914,0.47806472,0.32974719,0.03394588,0.42197718,0.42303731,0.10918712,0.53251232
0.24912456,1.70854441,0.46506954,0.32578592,0.03183736,0.41476932,0.41041978,0.10672884,0.53760930
0.25512756,1.67841403,0.45110622,0.32099779,0.02972686,0.40688702,0.39711435,0.10398928,0.54135846
0.26113057,1.64440763,0.43632896,0.31543148,0.02762667,0.39844667,0.38334610,0.10100896,0.54370650
0.26713357,1.60695464,0.42089591,0.30914162,0.02555005,0.38955001,0.36931836,0.09782811,0.54462152
0.27313657,1.56648866,0.40496410,0.30218649,0.02351088,0.38028094,0.35520749,0.09448551,0.54409147
0.27913957,1.52343361,0.38868478,0.29462602,0.02152324,0.37070369,0.34115952,0.09101750,0.54212218
0.28514257,1.47819237,0.37219963,0.28652004,0.01960101,0.36086239,0.32728870,0.08745737,0.53873489
0.29114557,1.43113812,0.35563771,0.27792700,0.01775749,0.35078204,0.31367782,0.08383486,0.53396361
0.29714857,1.38260878,0.33911343,0.26890303,0.01600505,0.34047070,0.30038021,0.08017599,0.52785240
0.30315158,1.33290440,0.32272549,0.25950151,0.01435482,0.32992263,0.28742313,0.07650315,0.52045280
0.30915458,1.28228735,0.30655666,0.24977289,0.01281649,0.31912236,0.27481238,0.07283531,0.51182144
0.31515758,1.23098511,0.29067449,0.23976501,0.01139819,0.30804904,0.26253752,0.06918848,0.50201814
0.32116058,1.17919498,0.27513265,0.22952354,0.01010636,0.29668107,0.25057762,0.06557623,0.49110441
0.32716358,1.12709036,0.25997279,0.21909265,0.00894586,0.28500055,0.23890693,0.06201030,0.47914260
0.33316658,1.07482781,0.24522686,0.20851582,0.00791996,0.27299726,0.22750031,0.05850124,0.46619553
0.33916958,1.02255442,0.23091941,0.19783653,0.00703056,0.26067201,0.21633798,0.05505894,0.45232670
0.34517259,0.97041488,0.21707009,0.18709897,0.00627825,0.24803914,0.20540945,0.05169319,0.43760091
0.35117559,0.91855764,0.20369582,0.17634856,0.00566261,0.23512802,0.19471642,0.04841404,0.42208529
0.35717859,0.86713993,0.19081272,0.16563221,0.00518228,0.22198357,0.18427461,0.04523207,0.40585050
0.36318159,0.81633123,0.17843773,0.15499849,0.00483522,0.20866580,0.17411441,0.04215857,0.38897205
0.36918459,0.76631509,0.16658962,0.14449738,0.00461876,0.19524844,0.16428049,0.03920544,0.37153142
0.37518759,0.71728920,0.15528966,0.13417997,0.00452980,0.18181678,0.15483047,0.03638513,0.35361712
0.38119060,0.66946392,0.14456179,0.12409783,0.00456475,0.16846494,0.14583273,0.03371033,0.33532527
0.38719360,0.62305933,0.13443234,0.11430226,0.00471961,0.15529278,0.13736367,0.03119366,0.31675980
0.39319660,0.57830113,0.12492944,0.10484350,0.00498991,0.14240254,0.12950450,0.02884725,0.29803212
0.39919960,0.53541579,0.11608213,0.09576980,0.00537057,0.12989558,0.12233791,0.02668230,0.27926030
0.40520260,0.49462510,0.10791934,0.08712657,0.00585586,0.11786923,0.11594471,0.02470867,0.26056773
0.41120560,0.45614077,0.10046873,0.07895556,0.00643918,0.10641410,0.11040061,0.02293445,0.24208133
0.41720860,0.42015912,0.09375559,0.07129415,0.00711294,0.09561172,0.10577345,0.02136563,0.22392943
0.42321161,0.38685636,0.08780183,0.06417482,0.00786841,0.08553284,0.10212076,0.02000582,0.20623938
0.42921461,0.35638462,0.08262509,0.05762469,0.00869562,0.07623619,0.09948791,0.01885603,0.18913504
0.43521761,0.32886884,0.07823815,0.05166533,0.00958323,0.06776792,0.09790680,0.01791459,0.17273427
0.44122061,0.30440469,0.07464845,0.04631266,0.01051853,0.06016148,0.09739512,0.01717714,0.15714652
0.44722361,0.28305752,0.07185796,0.04157700,0.01148749,0.05343795,0.09795608,0.01663670,0.14247069
0.45322661,0.26486222,0.06986326,0.03746324,0.01247481,0.04760682,0.09957864,0.01628387,0.12879325
0.45922961,0.24982387,0.06865572,0.03397110,0.01346418,0.04266692,0.10223811,0.01610702,0.11618679
0.46523262,0.23791912,0.06822197,0.03109539,0.01443848,0.03860756,0.10589695,0.01609257,0.10470895
0.47123562,0.22909801,0.06854436,0.02882635,0.01538010,0.03540973,0.11050585,0.01622539,0.09440176
0.47723862,0.22328600,0.06960144,0.02714987,0.01627138,0.03304725,0.11600479,0.01648906,0.08529140
0.48324162,0.22038605,0.07136848,0.02604776,0.01709500,0.03148778,0.12232410,0.01686629,0.07738833
0.48924462,0.22028063,0.07381778,0.02549789,0.01783448,0.03069372,0.12938551,0.01733920,0.07068771
0.49524762,0.22283331,0.07691890,0.02547427,0.01847460,0.03062287,0.13710297,0.01788970,0.06517013
0.50125063,0.22789006,0.08063867,0.02594712,0.01900188,0.03122891,0.14538333,0.01849973,0.06080245
0.50725363,0.23528004,0.08494099,0.02688280,0.01940502,0.03246168,0.15412691,0.01915151,0.05753883
0.51325663,0.24481595,0.08978641,0.02824380,0.01967523,0.03426733,0.16322793,0.01982779,0.05532189
0.51925963,0.25629407,0.09513149,0.02998868,0.01980652,0.03658833,0.17257477,0.02051195,0.05408377
0.52526263,0.26949396,0.10092811,0.03207208,0.01979591,0.03936345,0.18205037,0.02118819,0.05374736
0.53126563,0.28417816,0.10712260,0.03444479,0.01964350,0.04252773,0.19153258,0.02184157,0.05422745
0.53726863,0.30009196,0.11365487,0.03705392,0.01935249,0.04601254,0.20089474,0.02245811,0.05543187
0.54327164,0.31696352,0.12045772,0.03984327,0.01892901,0.04974583,0.21000644,0.02302485,0.05726273
0.54927464,0.33450454,0.12745620,0.04275380,0.01838193,0.05365241,0.21873470,0.02352986,0.05961761
0.55527764,0.35241168,0.13456739,0.04572432,0.01772255,0.05765463,0.22694538,0.02396233,0.06239079
0.56128064,0.37036885,0.14170040,0.04869232,0.01696416,0.06167319,0.23450513,0.02431260,0.06547467
0.56728364,0.38805055,0.14875695,0.05159503,0.01612165,0.06562815,0.24128364,0.02457223,0.06876113
0.57328664,0.40512622,0.15563229,0.05437061,0.01521100,0.06944031,0.24715627,0.02473408,0.07214304
0.57928964,0.42126567,0.16221676,0.05695939,0.01424876,0.07303264,0.25200699,0.02479241,0.07551592
0.58529265,0.43614540,0.16839774,0.05930528,0.01325158,0.07633188,0.25573147,0.02474299,0.07877953
0.59129565,0.44945558,0.17406210,0.06135709,0.01223573,0.07927028,0.25824026,0.02458319,0.08183963
0.59729865,0.46090773,0.17909903,0.06306994,0.01121670,0.08178728,0.25946189,0.02431213,0.08460968
0.60330165,0.47024239,0.18340309,0.06440645,0.01020878,0.08383113,0.25934566,0.02393070,0.08701247
0.60930465,0.47723682,0.18687749,0.06533782,0.00922485,0.08536043,0.25786413,0.02344173,0.08898172
0.61530765,0.48171223,0.18943729,0.06584479,0.00827607,0.08634538,0.25501503,0.02284998,0.09046344
0.62131066,0.48354015,0.19101246,0.06591823,0.00737181,0.08676888,0.25082252,0.02216215,0.09141711
0.62731366,0.48264783,0.19155073,0.06555958,0.00651955,0.08662721,0.24533779,0.02138691,0.09181662
0.63331666,0.47902219,0.19101982,0.06478097,0.00572490,0.08593047,0.23863881,0.02053479,0.09165089
0.63931966,0.47271237,0.18940932,0.06360506,0.00499166,0.08470265,0.23082937,0.01961810,0.09092415
0.64532266,0.46383054,0.18673171,0.06206468,0.00432196,0.08298136,0.22203739,0.01865079,0.08965591
0.65132566,0.45255113,0.18302283,0.06020216,0.00371642,0.08081732,0.21241260,0.01764827,0.08788056
0.65732866,0.43910844,0.17834150,0.05806858,0.00317435,0.07827349,0.20212365,0.01662726,0.08564675
0.66333167,0.42379275,0.17276847,0.05572275,0.00269395,0.07542413,0.19135487,0.01560559,0.08301638
0.66933467,0.40694524,0.16640470,0.05323025,0.00227256,0.07235354,0.18030279,0.01460198,0.08006347
0.67533767,0.38895180,0.15936898,0.05066230,0.00190685,0.06915488,0.16917256,0.01363590,0.07687271
0.68134067,0.37023616,0.15179518,0.04809469,0.00159305,0.06592885,0.15817448,0.01272739,0.07353808
0.68734367,0.35125249,0.14382903,0.04560678,0.00132714,0.06278241,0.14752062,0.01189693,0.07016118
0.69334667,0.33247783,0.13562472,0.04328049,0.00110502,0.05982756,0.13742181,0.01116533,0.06684974
0.69934967,0.31440450,0.12734146,0.04119942,0.00092264,0.05718016,0.12808495,0.01055362,0.06371597
0.70535268,0.29753269,0.11913999,0.03944804,0.00077613,0.05495887,0.11971059,0.01008304,0.06087503
0.71135568,0.28236336,0.11117930,0.03811092,0.00066187,0.05328409,0.11249093,0.00977490,0.05844358
0.71735868,0.26939143,0.10361355,0.03727200,0.00057658,0.05227694,0.10660803,0.00965053,0.05653823
0.72336168,0.25909927,0.09658935,0.03701386,0.00051733,0.05205819,0.10223221,0.00973119,0.05527417
0.72936468,0.25195041,0.09024327,0.03741690,0.00048159,0.05274712,0.09952048,0.01003792,0.05476367
0.73536768,0.24838329,0.08469984,0.03855842,0.00046715,0.05446018,0.09861495,0.01059131,0.05511453
0.74137069,0.24880489,0.08006976,0.04051158,0.00047219,0.05730947,0.09964104,0.01141126,0.05642851
0.74737369,0.25358415,0.07644847,0.04334410,0.00049517,0.06140088,0.10270538,0.01251656,0.05879954
0.75337669,0.26304497,0.07391499,0.04711678,0.00053481,0.06683195,0.10789346,0.01392444,0.06231179
0.75937969,0.27745869,0.07253095,0.05188177,0.00059002,0.07368932,0.11526681,0.01564998,0.06703758
0.76538269,0.29703610,0.07233978,0.05768062,0.00065987,0.08204593,0.12485992,0.01770549,0.07303503
0.77138569,0.32191904,0.07336608,0.06454217,0.00074349,0.09195782,0.13667685,0.02009973,0.08034570
0.77738869,0.35217170,0.07561500,0.07248027,0.00084002,0.10346077,0.15068771,0.02283712,0.08899200
0.78339170,0.38777199,0.07907186,0.08149150,0.00094856,0.11656684,0.16682528,0.02591694,0.09897466
0.78939470,0.42860337,0.08370171,0.09155301,0.00106808,0.13126087,0.18498187,0.02933252,0.11027035
0.79539770,0.47444756,0.08944922,0.10262046,0.00119745,0.14749727,0.20500676,0.03307051,0.12282944
0.80140070,0.52497869,0.09623863,0.11462641,0.00133531,0.16519719,0.22670449,0.03711025,0.13657422
0.80740370,0.57975954,0.10397405,0.12747914,0.00148012,0.18424629,0.24983431,0.04142326,0.15139766
0.81340670,0.63824030,0.11254006,0.14106213,0.00163011,0.20449335,0.27411093,0.04597304,0.16716289
0.81940970,0.69976050,0.12180275,0.15523426,0.00178329,0.22574983,0.29920694,0.05071503,0.18370343
0.82541271,0.76355448,0.13161117,0.16983088,0.00193746,0.24779074,0.32475687,0.05559683,0.20082452
0.83141571,0.82876066,0.14179942,0.18466579,0.00209028,0.27035663,0.35036306,0.06055884,0.21830536
0.83741871,0.89443479,0.15218915,0.19953414,0.00223925,0.29315712,0.37560321,0.06553508,0.23590249
0.84342171,0.95956713,0.16259271,0.21421625,0.00238181,0.31587564,0.40003956,0.07045443,0.25335422
0.84942471,1.02310316,0.17281676,0.22848228,0.00251540,0.33817564,0.42322939,0.07524209,0.27038606
0.85542771,1.08396748,0.18266630,0.24209759,0.00263749,0.35970786,0.44473645,0.07982129,0.28671693
0.86143072,1.14109013,0.19194911,0.25482870,0.00274572,0.38011868,0.46414302,0.08411523,0.30206617
0.86743372,1.19343438,0.20048028,0.26644955,0.00283791,0.39905909,0.48106209,0.08804914,0.31616087
0.87343672,1.24002523,0.20808692,0.27674790,0.00291216,0.41619420,0.49514900,0.09155235,0.32874354
0.87943972,1.27997719,0.21461260,0.28553159,0.00296694,0.43121264,0.50611221,0.09456038,0.33957950
0.88544272,1.31252058,0.21992162,0.29263441,0.00300107,0.44383582,0.51372264,0.09701690,0.34846405
0.89144572,1.33702496,0.22390274,0.29792131,0.00301383,0.45382637,0.51782109,0.09887549,0.35522882
0.89744872,1.35301889,0.22647224,0.30129279,0.00300496,0.46099559,0.51832344,0.10010109,0.35974726
0.90345173,1.36020511,0.22757632,0.30268821,0.00297467,0.46520954,0.51522338,0.10067119,0.36193889
0.90945473,1.35847050,0.22719251,0.30208789,0.00292361,0.46639354,0.50859251,0.10057658,0.36177228
0.91545773,1.34789043,0.22533018,0.29951401,0.00285291,0.46453482,0.49857787,0.09982165,0.35926647
0.92146073,1.32872733,0.22203017,0.29503015,0.00276407,0.45968327,0.48539693,0.09842438,0.35449095
0.92746373,1.30142358,0.21736334,0.28873954,0.00265896,0.45195027,0.46933041,0.09641573,0.34756413
0.93346673,1.26658918,0.21142835,0.28078223,0.00253973,0.44150569,0.45071316,0.09383879,0.33865038
0.93946973,1.22498464,0.20434862,0.27133110,0.00240877,0.42857304,0.42992363,0.09074752,0.32795585
0.94547274,1.17749996,0.19626869,0.26058712,0.00226859,0.41342324,0.40737238,0.08720512,0.31572316
0.95147574,1.12513061,0.18735000,0.24877386,0.00212180,0.39636708,0.38349005,0.08328233,0.30222530
0.95747874,1.06895147,0.17776647,0.23613166,0.00197098,0.37774679,0.35871549,0.07905539,0.28775893
0.96348174,1.01008976,0.16769989,0.22291154,0.00181866,0.35792702,0.33348429,0.07460412,0.27263732
0.96948474,0.94969789,0.15733526,0.20936920,0.00166723,0.33728553,0.30821830,0.07000980,0.25718321
0.97548774,0.88892723,0.14685648,0.19575916,0.00151891,0.31620406,0.28331632,0.06535332,0.24172180
0.98149075,0.82890343,0.13644218,0.18232940,0.00137567,0.29505952,0.25914638,0.06071330,0.22657406
0.98749375,0.77070393,0.12626207,0.16931637,0.00123925,0.27421581,0.23603950,0.05616448,0.21205048
0.99349675,0.71533815,0.11647379,0.15694077,0.00111110,0.25401647,0.21428526,0.05177631,0.19844542
0.99949975,0.66373048,0.10722023,0.14540391,0.00099240,0.23477838,0.19412888,0.04761175,0.18603204
1.00550275,0.61670627,0.09862748,0.13488469,0.00088403,0.21678644,0.17576988,0.04372640,0.17505790
1.01150575,0.57498062,0.09080327,0.12553734,0.00078662,0.20028932,0.15936203,0.04016772,0.16574120
1.01750875,0.53914990,0.08383599,0.11748968,0.00070053,0.18549638,0.14501441,0.03697467,0.15826752
1.02351176,0.50968568,0.07779408,0.11084198,0.00062589,0.17257551,0.13279333,0.03417744,0.15278718
1.02951476,0.48693076,0.07272590,0.10566621,0.00056261,0.16165192,0.12272487,0.03179737,0.14941303
1.03551776,0.47109705,0.06865992,0.10200574,0.00051041,0.15280774,0.11479781,0.02984707,0.14821868
1.04152076,0.46226511,0.06560519,0.09987539,0.00046888,0.14608239,0.10896677,0.02833066,0.14923709
1.04752376,0.46038500,0.06355200,0.09926178,0.00043745,0.14147351,0.10515534,0.02724409,0.15245968
1.05352676,0.46527863,0.06247285,0.10012387,0.00041544,0.13893851,0.10325925,0.02657556,0.15783580
1.05952976,0.47664334,0.06232343,0.10239392,0.00040209,0.13839661,0.10314926,0.02630602,0.16527275
1.06553277,0.49405708,0.06304390,0.10597863,0.00039658,0.13973126,0.10467410,0.02640970,0.17463643
1.07153577,0.51698517,0.06456023,0.11076066,0.00039801,0.14279317,0.10766311,0.02685473,0.18575269
1.07753877,0.54478903,0.06678574,0.11660056,0.00040547,0.14740368,0.11192899,0.02760378,0.19840951
1.08354177,0.57673693,0.06962286,0.12333907,0.00041802,0.15335870,0.11727050,0.02861483,0.21236026
1.08954477,0.61201718,0.07296503,0.13079997,0.00043469,0.16043310,0.12347526,0.02984193,0.22732780
1.09554777,0.64975374,0.07669881,0.13879336,0.00045452,0.16838562,0.13032281,0.03123606,0.24300993
1.10155078,0.68902432,0.08070630,0.14711956,0.00047657,0.17696437,0.13758780,0.03274607,0.25908577
1.10755378,0.72888080,0.08486764,0.15557337,0.00049992,0.18591266,0.14504357,0.03431967,0.27522329
1.11355678,0.76837182,0.08906379,0.16394889,0.00052366,0.19497530,0.15246590,0.03590453,0.29108774
1.11955978,0.80656687,0.09317936,0.17204459,0.00054694,0.20390524,0.15963705,0.03744928,0.30635087
1.12556278,0.84258145,0.09710556,0.17966861,0.00056897,0.21247021,0.16634989,0.03890471,0.32070057
1.13156578,0.87560239,0.10074314,0.18664411,0.00058902,0.22045941,0.17241209,0.04022480,0.33385073
1.13756878,0.90491245,0.10400518,0.19281445,0.00060644,0.22768992,0.17765017,0.04136781,0.34555083
1.14357179,0.92991331,0.10681968,0.19804804,0.00062066,0.23401256,0.18191326,0.04229720,0.35559503
1.14957479,0.95014583,0.10913184,0.20224259,0.00063124,0.23931706,0.18507644,0.04298247,0.36383017
1.15557779,0.96530675,0.11090591,0.20532867,0.00063781,0.24353625,0.18704344,0.04339985,0.37016247
1.16158079,0.97526089,0.11212650,0.20727225,0.00064012,0.24664900,0.18774861,0.04353278,0.37456240
1.16758379,0.98004819,0.11279929,0.20807616,0.00063805,0.24868186,0.18715799,0.04337216,0.37706765
1.17358679,0.97988498,0.11295110,0.20778043,0.00063158,0.24970915,0.18526948,0.04291641,0.37778378
1.17958979,0.97515937,0.11262924,0.20646132,0.00062080,0.24985144,0.18211201,0.04217127,0.37688250
1.18559280,0.96642054,0.11190012,0.20422904,0.00060591,0.24927247,0.17774372,0.04114939,0.37459758
1.19159580,0.95436220,0.11084731,0.20122441,0.00058717,0.24817439,0.17224932,0.03986968,0.37121848
1.19759880,0.93980077,0.10956879,0.19761425,0.00056497,0.24679161,0.16573663,0.03835652,0.36708167
1.20360180,0.92364890,0.10817379,0.19358594,0.00053974,0.24538336,0.15833244,0.03663879,0.36256024
1.20960480,0.90688519,0.10677913,0.18934115,0.00051194,0.24422503,0.15017804,0.03474878,0.35805177
1.21560780,0.89052123,0.10550522,0.18508904,0.00048210,0.24359881,0.14142431,0.03272111,0.35396515
1.22161081,0.87556705,0.10447186,0.18103920,0.00045075,0.24378375,0.13222693,0.03059156,0.35070662
1.22761381,0.86299626,0.10379403,0.17739444,0.00041842,0.24504560,0.12274162,0.02839595,0.34866561
1.23361681,0.85371195,0.10357769,0.17434388,0.00038562,0.24762678,0.11311971,0.02616917,0.34820077
1.23961981,0.84851472,0.10391587,0.17205645,0.00035284,0.25173682,0.10350422,0.02394418,0.34962680
1.24562281,0.84807376,0.10488511,0.17067500,0.00032054,0.25754366,0.09402650,0.02175129,0.35320242
1.25162581,0.85290211,0.10654238,0.17031137,0.00028910,0.26516592,0.08480362,0.01961753,0.35911992
1.25762881,0.86333685,0.10892259,0.17104238,0.00025887,0.27466673,0.07593639,0.01756616,0.36749679
1.26363182,0.87952497,0.11203685,0.17290704,0.00023014,0.28604908,0.06750823,0.01561647,0.37836959
1.26963482,0.90141542,0.11587139,0.17590499,0.00020313,0.29925314,0.05958467,0.01378360,0.39169034
1.27563782,0.92875762,0.12038740,0.17999621,0.00017800,0.31415550,0.05221359,0.01207862,0.40732577
1.28164082,0.96110664,0.12552162,0.18510211,0.00015486,0.33057061,0.04542595,0.01050871,0.42505923
1.28764382,0.99783488,0.13118785,0.19110781,0.00013376,0.34825430,0.03923707,0.00907743,0.44459560
1.29364682,1.03815003,0.13727921,0.19786574,0.00011471,0.36690946,0.03364825,0.00778511,0.46556880
1.29964982,1.08111883,0.14367117,0.20520026,0.00009767,0.38619375,0.02864863,0.00662931,0.48755207
1.30565283,1.12569590,0.15022529,0.21291332,0.00008256,0.40572908,0.02421723,0.00560524,0.51007033
1.31165583,1.17075682,0.15679352,0.22079088,0.00006930,0.42511270,0.02032500,0.00470629,0.53261476
1.31765883,1.21513441,0.16322286,0.22860994,0.00005776,0.44392948,0.01693686,0.00392449,0.55465865
1.32366183,1.25765699,0.16936048,0.23614592,0.00004781,0.46176511,0.01401361,0.00325094,0.57567445
1.32966483,1.29718748,0.17505873,0.24318017,0.00003931,0.47821959,0.01151365,0.00267628,0.59515112
1.33566783,1.33266169,0.18018027,0.24950734,0.00003213,0.49292069,0.00939453,0.00219098,0.61261136
1.34167084,1.36312475,0.18460287,0.25494232,0.00002612,0.50553678,0.00761425,0.00178573,0.62762794
1.34767384,1.38776406,0.18822371,0.25932653,0.00002117,0.51578854,0.00613228,0.00145166,0.63983864
1.35367684,1.40593763,0.19096318,0.26253334,0.00001715,0.52345910,0.00491046,0.00118056,0.64895908
1.35967984,1.41719664,0.19276779,0.26447233,0.00001397,0.52840215,0.00391353,0.00096506,0.65479299
1.36568284,1.42130129,0.19361230,0.26509236,0.00001155,0.53054761,0.00310958,0.00079872,0.65723943
1.37168584,1.41822933,0.19350072,0.26438314,0.00000985,0.52990471,0.00247030,0.00067614,0.65629666
1.37768884,1.40817682,0.19246637,0.26237543,0.00000884,0.52656223,0.00197104,0.00059300,0.65206246
1.38369185,1.39155110,0.19057082,0.25913972,0.00000855,0.52068582,0.00159087,0.00054610,0.64473086
1.38969485,1.36895625,0.18790183,0.25478352,0.00000904,0.51251258,0.00131243,0.00053333,0.63458531
1.39569785,1.34117152,0.18457032,0.24944730,0.00001043,0.50234305,0.00112184,0.00055366,0.62198875
1.40170085,1.30912377,0.18070658,0.24329934,0.00001291,0.49053085,0.00100849,0.00060717,0.60737068
1.40770385,1.27385492,0.17645571,0.23652960,0.00001676,0.47747053,0.00096491,0.00069493,0.59121204
1.41370685,1.23648575,0.17197271,0.22934292,0.00002234,0.46358396,0.00098656,0.00081897,0.57402834
1.41970985,1.19817760,0.16741723,0.22195184,0.00003019,0.44930594,0.00107170,0.00098226,0.55635175
1.42571286,1.16009344,0.16294829,0.21456927,0.00004095,0.43506948,0.00122127,0.00118855,0.53871292
1.43171586,1.12335986,0.15871924,0.20740129,0.00005549,0.42129138,0.00143877,0.00144236,0.52162322
1.43771886,1.08903137,0.15487298,0.20064041,0.00007490,0.40835873,0.00173025,0.00174880,0.50555805
1.44372186,1.05805851,0.15153794,0.19445954,0.00010057,0.39661662,0.00210429,0.00211345,0.49094195
1.44972486,1.03126060,0.14882461,0.18900675,0.00013419,0.38635772,0.00257199,0.00254225,0.47813585
1.45572786,1.00930430,0.14682306,0.18440115,0.00017785,0.37781389,0.00314703,0.00304128,0.46742716
1.46173087,0.99268838,0.14560139,0.18072985,0.00023409,0.37115019,0.00384575,0.00361659,0.45902264
1.46773387,0.98173512,0.14520507,0.17804625,0.00030594,0.36646131,0.00468722,0.00427398,0.45304461
1.47373687,0.97658837,0.14565738,0.17636944,0.00039702,0.36377056,0.00569331,0.00501881,0.44953019
1.47973987,0.97721808,0.14696066,0.17568493,0.00051153,0.36303132,0.00688876,0.00585572,0.44843366
1.48574287,0.98343068,0.14909846,0.17594635,0.00065435,0.36413077,0.00830120,0.00678845,0.44963166
1.49174587,0.99488479,0.15203827,0.17707831,0.00083104,0.36689570,0.00996111,0.00781958,0.45293096
1.49774887,1.01111130,0.15573492,0.17897998,0.00104788,0.37110014,0.01190173,0.00895037,0.45807830
1.50375188,1.03153675,0.16013415,0.18152945,0.00131183,0.37647435,0.01415879,0.01018052,0.46477194
1.50975488,1.05550904,0.16517640,0.18458854,0.00163047,0.38271501,0.01677019,0.01150809,0.47267428
1.51575788,1.08232424,0.17080050,0.18800792,0.00201198,0.38949598,0.01977551,0.01292936,0.48142521
1.52176088,1.11125334,0.17694702,0.19163232,0.00246494,0.39647935,0.02321523,0.01443877,0.49065537
1.52776388,1.14156799,0.18356121,0.19530573,0.00299823,0.40332650,0.02712994,0.01602893,0.49999916
1.53376688,1.17256404,0.19059520,0.19887626,0.00362074,0.40970858,0.03155914,0.01769071,0.50910666
1.53976988,1.20358220,0.19800950,0.20220064,0.00434117,0.41531631,0.03653996,0.01941326,0.51765438
1.54577289,1.23402501,0.20577357,0.20514819,0.00516766,0.41986864,0.04210558,0.02118428,0.52535424
1.55177589,1.26336961,0.21386550,0.20760408,0.00610745,0.42312019,0.04828356,0.02299011,0.53196065
1.55777889,1.29117608,0.22227077,0.20947197,0.00716650,0.42486715,0.05509391,0.02481606,0.53727557
1.56378189,1.31709117,0.23098018,0.21067572,0.00834905,0.42495166,0.06254720,0.02664663,0.54115125
1.56978489,1.34084763,0.23998703,0.21116048,0.00965723,0.42326445,0.07064253,0.02846581,0.54349094
1.57578789,1.36225949,0.24928380,0.21089285,0.01109067,0.41974594,0.07936571,0.03025737,0.54424755
1.58179090,1.38121380,0.25885848,0.20986043,0.01264608,0.41438557,0.08868752,0.03200514,0.54342043
1.58779390,1.39765968,0.26869075,0.20807058,0.01431701,0.40721985,0.09856237,0.03369331,0.54105064
1.59379690,1.41159542,0.27874850,0.20554875,0.01609358,0.39832891,0.10892733,0.03530670,0.53721499
1.59979990,1.42305465,0.28898465,0.20233621,0.01796239,0.38783197,0.11970171,0.03683098,0.53201928
1.60580290,1.43209261,0.29933479,0.19848757,0.01990653,0.37588200,0.13078733,0.03825294,0.52559109
1.61180590,1.43877343,0.30971578,0.19406797,0.02190574,0.36265960,0.14206950,0.03956068,0.51807254
1.61780890,1.44315937,0.32002553,0.18915034,0.02393668,0.34836659,0.15341886,0.04074383,0.50961344
1.62381191,1.44530265,0.33014396,0.18381263,0.02597345,0.33321946,0.16469396,0.04179374,0.50036518
1.62981491,1.44524059,0.33993546,0.17813519,0.02798815,0.31744295,0.17574474,0.04270370,0.49047553
1.63581791,1.44299426,0.34925255,0.17219854,0.02995169,0.30126400,0.18641675,0.04346910,0.48008467
1.64182091,1.43857066,0.35794082,0.16608131,0.03183463,0.28490625,0.19655600,0.04408764,0.46932255
1.64782391,1.43196836,0.36584482,0.15985872,0.03360815,0.26858521,0.20601435,0.04455954,0.45830754
1.65382691,1.42318606,0.37281475,0.15360140,0.03524507,0.25250430,0.21465513,0.04488770,0.44714632
1.65982991,1.41223327,0.37871355,0.14737459,0.03672089,0.23685168,0.22235897,0.04507786,0.43593487
1.66583292,1.39914235,0.38342398,0.14123776,0.03801473,0.22179801,0.22902927,0.04513876,0.42476036
1.67183592,1.38398087,0.38685539,0.13524451,0.03911030,0.20749499,0.23459741,0.04508223,0.41370354
1.67783892,1.36686309,0.38894966,0.12944276,0.03999663,0.19407469,0.23902715,0.04492318,0.40284148
1.68384192,1.34795968,0.38968606,0.12387505,0.04066867,0.18164950,0.24231811,0.04467954,0.39225015
1.68984492,1.32750449,0.38908459,0.11857897,0.04112773,0.17031261,0.24450803,0.04437214,0.38200672
