energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
0.07503752,2.95818329,0.02573923,0.44056721,1.08872620,1.26537964,0.62545851,0.07877025,0.03501813,0.81881195
0.08104052,2.98181915,0.02519178,0.44428112,1.09686134,1.27298221,0.62598001,0.07905079,0.03633562,0.82782342
0.08704352,2.99976743,0.02467512,0.44715939,1.10213251,1.27826313,0.62541296,0.07914945,0.03761565,0.83479811
0.09304652,3.01211025,0.02420344,0.44904181,1.10470075,1.28137173,0.62365412,0.07906302,0.03884698,0.83981639
0.09904952,3.01898988,0.02379058,0.44977983,1.10477177,1.28247264,0.62061016,0.07879032,0.04001912,0.84298744
0.10505253,3.02061205,0.02344976,0.44924301,1.10259281,1.28174254,0.61620344,0.07833260,0.04112262,0.84444863
0.11105553,3.01724916,0.02319327,0.44732507,1.09844871,1.27936756,0.61037754,0.07769379,0.04214931,0.84436459
0.11705853,3.00924235,0.02303225,0.44394910,1.09265711,1.27554114,0.60310223,0.07688079,0.04309258,0.84292558
0.12306153,2.99700211,0.02297642,0.43907187,1.08556269,1.27046214,0.59437756,0.07590360,0.04394758,0.84034516
0.12906453,2.98100631,0.02303390,0.43268680,1.07753032,1.26433307,0.58423688,0.07477546,0.04471137,0.83685690
0.13506753,2.96179550,0.02321099,0.42482570,1.06893708,1.25735814,0.57274856,0.07351271,0.04538297,0.83270998
0.14107054,2.93996469,0.02351206,0.41555906,1.06016325,1.24974099,0.56001628,0.07213465,0.04596344,0.82816372
0.14707354,2.91615158,0.02393935,0.40499503,1.05158235,1.24168179,0.54617792,0.07066317,0.04645575,0.82348098
0.15307654,2.89102126,0.02449290,0.39327699,1.04355042,1.23337373,0.53140299,0.06912231,0.04686465,0.81892055
0.15907954,2.86524766,0.02517041,0.38058006,1.03639485,1.22499872,0.51588886,0.06753768,0.04719640,0.81472878
0.16508254,2.83949234,0.02596717,0.36710658,1.03040320,1.21672243,0.49985575,0.06593575,0.04745849,0.81113066
0.17108554,2.81438154,0.02687604,0.35308083,1.02581243,1.20868874,0.48354097,0.06434314,0.04765923,0.80832084
0.17708854,2.79048246,0.02788739,0.33874315,1.02279903,1.20101403,0.46719238,0.06278580,0.04780733,0.80645489
0.18309155,2.76828016,0.02898910,0.32434386,1.02147062,1.19378139,0.45106162,0.06128826,0.04791147,0.80564142
0.18909455,2.74815626,0.03016672,0.31013696,1.02185950,1.18703542,0.43539722,0.05987284,0.04797982,0.80593546
0.19509755,2.73037084,0.03140350,0.29637406,1.02391868,1.18077780,0.42043794,0.05855901,0.04801966,0.80733354
0.20110055,2.71504880,0.03268068,0.28329848,1.02752069,1.17496437,0.40640658,0.05736278,0.04803697,0.80977100
0.20710355,2.70217166,0.03397776,0.27113993,1.03245947,1.16950376,0.39350444,0.05629628,0.04803616,0.81312170
0.21310655,2.69157566,0.03527287,0.26010968,1.03845543,1.16425827,0.38190673,0.05536742,0.04801991,0.81720039
0.21910955,2.68295661,0.03654327,0.25039637,1.04516376,1.15904695,0.37175892,0.05457980,0.04798901,0.82176786
0.22511256,2.67588161,0.03776585,0.24216262,1.05218556,1.15365105,0.36317416,0.05393271,0.04794251,0.82653867
0.23111556,2.66980729,0.03891783,0.23554232,1.05908161,1.14782186,0.35623189,0.05342131,0.04787779,0.83119133
0.23711856,2.66410398,0.03997737,0.23063878,1.06538819,1.14129053,0.35097753,0.05303702,0.04779092,0.83538043
0.24312156,2.65808470,0.04092428,0.22752366,1.07063425,1.13377972,0.34742325,0.05276794,0.04767701,0.83875039
0.24912456,2.65103764,0.04174073,0.22623673,1.07435924,1.12501638,0.34554973,0.05259948,0.04753069,0.84094998
0.25512756,2.64226063,0.04241190,0.22678637,1.07613077,1.11474517,0.34530884,0.05251505,0.04734662,0.84164712
0.26113057,2.63109586,0.04292654,0.22915098,1.07556135,1.10274173,0.34662706,0.05249674,0.04712006,0.84054320
0.26713357,2.61696306,0.04327747,0.23328108,1.07232337,1.08882519,0.34940951,0.05252612,0.04684736,0.83738620
0.27313657,2.59938963,0.04346188,0.23910217,1.06616172,1.07286922,0.35354450,0.05258500,0.04652642,0.83198200
0.27913957,2.57803614,0.04348157,0.24651831,1.05690347,1.05481089,0.35890835,0.05265611,0.04615711,0.82420333
0.28514257,2.55271602,0.04334289,0.25541628,1.04446414,1.03465695,0.36537034,0.05272379,0.04574149,0.81399592
0.29114557,2.52340848,0.04305658,0.26567023,1.02885056,1.01248718,0.37279776,0.05277456,0.04528397,0.80138168
0.29714857,2.49026420,0.04263743,0.27714677,1.01015996,0.98845442,0.38106062,0.05279762,0.04479127,0.78645866
0.30315158,2.45360362,0.04210371,0.28971016,0.98857577,0.96278150,0.39003615,0.05278520,0.04427224,0.76939794
0.30915458,2.41390796,0.04147652,0.30322756,0.96436019,0.93575504,0.39961281,0.05273287,0.04373757,0.75043771
0.31515758,2.37180371,0.04077902,0.31757399,0.93784408,0.90771653,0.40969357,0.05263961,0.04319933,0.72987473
0.32116058,2.32804125,0.04003551,0.33263679,0.90941486,0.87905108,0.42019848,0.05250788,0.04267045,0.70805388
0.32716358,2.28346885,0.03927062,0.34831936,0.87950273,0.85017455,0.43106639,0.05234347,0.04216409,0.68535615
0.33316658,2.23900318,0.03850838,0.36454382,0.84856626,0.82151949,0.44225554,0.05215531,0.04169301,0.66218575
0.33916958,2.19559770,0.03777139,0.38125252,0.81707768,0.79352074,0.45374319,0.05195513,0.04126898,0.63895691
0.34517259,2.15421014,0.03708013,0.39840802,0.78550869,0.76660122,0.46552408,0.05175699,0.04090220,0.61608102
0.35117559,2.11577046,0.03645230,0.41599163,0.75431714,0.74115861,0.47760781,0.05157683,0.04060080,0.59395452
0.35717859,2.08115015,0.03590238,0.43400040,0.72393519,0.71755340,0.49001510,0.05143177,0.04037049,0.57294795
0.36318159,2.05113409,0.03544133,0.45244251,0.69475906,0.69609862,0.50277319,0.05133954,0.04021431,0.55339659
0.36918459,2.02639552,0.03507642,0.47133139,0.66714072,0.67705174,0.51591041,0.05131768,0.04013256,0.53559281
0.37518759,2.00747476,0.03481128,0.49067879,0.64138146,0.66060879,0.52945015,0.05138287,0.04012279,0.51978020
0.38119060,1.99476210,0.03464604,0.51048699,0.61772747,0.64690064,0.54340458,0.05155011,0.04018004,0.50614954
0.38719360,1.98848510,0.03457760,0.53074086,0.59636710,0.63599164,0.55776836,0.05183202,0.04029708,0.49483648
0.39319660,1.98870024,0.03460001,0.55140003,0.57742984,0.62788014,0.57251268,0.05223815,0.04046481,0.48592075
0.39919960,1.99528920,0.03470487,0.57239171,0.56098669,0.62250097,0.58758007,0.05277430,0.04067265,0.47942672
0.40520260,2.00795934,0.03488184,0.59360486,0.54705164,0.61972928,0.60288012,0.05344203,0.04090905,0.47532506
0.41120560,2.02624856,0.03511904,0.61488588,0.53558424,0.61938581,0.61828667,0.05423819,0.04116186,0.47353530
0.41720860,2.04953406,0.03540352,0.63603655,0.52649285,0.62124293,0.63363656,0.05515467,0.04141879,0.47392908
0.42321161,2.07704508,0.03572167,0.65681417,0.51963850,0.62503147,0.64873015,0.05617827,0.04166774,0.47633392
0.42921461,2.10787907,0.03605950,0.67693444,0.51483927,0.63044792,0.66333381,0.05729075,0.04189706,0.48053738
0.43521761,2.14102128,0.03640298,0.69607674,0.51187506,0.63716192,0.67718429,0.05846909,0.04209574,0.48629161
0.44122061,2.17536724,0.03673821,0.71389201,0.51049275,0.64482378,0.68999490,0.05968588,0.04225356,0.49331813
0.44722361,2.20974788,0.03705162,0.73001268,0.51041167,0.65307198,0.70146337,0.06090999,0.04236107,0.50131300
0.45322661,2.24295664,0.03733007,0.74406442,0.51132949,0.66154055,0.71128092,0.06210731,0.04240960,0.50995225
0.45922961,2.27377821,0.03756097,0.75567909,0.51292838,0.66986623,0.71914242,0.06324170,0.04239122,0.51889778
0.46523262,2.30101811,0.03773233,0.76450829,0.51488158,0.67769545,0.72475696,0.06427602,0.04229862,0.52780355
0.47123562,2.32353237,0.03783290,0.77023687,0.51686022,0.68469090,0.72785848,0.06517325,0.04212510,0.53632220
0.47723862,2.34025662,0.03785222,0.77259562,0.51854041,0.69053786,0.72821589,0.06589764,0.04186445,0.54411204
0.48324162,2.35023353,0.03778081,0.77137270,0.51961036,0.69494995,0.72564235,0.06641584,0.04151103,0.55084416
0.48924462,2.35263797,0.03761025,0.76642308,0.51977757,0.69767449,0.72000302,0.06669805,0.04105974,0.55620981
0.49524762,2.34679877,0.03733341,0.75767548,0.51877566,0.69849704,0.71122122,0.06671892,0.04050618,0.55992751
0.50125063,2.33221658,0.03694463,0.74513675,0.51637084,0.69724533,0.69928242,0.06645847,0.03984676,0.56175000
0.50725363,2.30857688,0.03643989,0.72889317,0.51236766,0.69379222,0.68423614,0.06590273,0.03907895,0.56147048
0.51325663,2.27575788,0.03581703,0.70910887,0.50661387,0.68805762,0.66619552,0.06504424,0.03820143,0.55892808
0.51925963,2.23383282,0.03507587,0.68602144,0.49900416,0.68000941,0.64533469,0.06388227,0.03721440,0.55401225
0.52526263,2.18306664,0.03421837,0.65993495,0.48948261,0.66966320,0.62188408,0.06242288,0.03611973,0.54666577
0.53126563,2.12390715,0.03324864,0.63121082,0.47804371,0.65708082,0.59612386,0.06067868,0.03492124,0.53688631
0.53726863,2.05697111,0.03217300,0.60025697,0.46473189,0.64236790,0.56837596,0.05866846,0.03362476,0.52472638
0.54327164,1.98302566,0.03099981,0.56751588,0.44963964,0.62567021,0.53899493,0.05641657,0.03223827,0.51029164
0.54927464,1.90296615,0.02973940,0.53345198,0.43290408,0.60716929,0.50835810,0.05395212,0.03077186,0.49373758
0.55527764,1.81779108,0.02840379,0.49853902,0.41470242,0.58707728,0.47685553,0.05130814,0.02923770,0.47526477
0.56128064,1.72857530,0.02700640,0.46324803,0.39524621,0.56563136,0.44488002,0.04852055,0.02764986,0.45511282
0.56728364,1.63644262,0.02556175,0.42803602,0.37477486,0.54308792,0.41281777,0.04562715,0.02602406,0.43355330
0.57328664,1.54253886,0.02408503,0.39333624,0.35354857,0.51971685,0.38103975,0.04266661,0.02437743,0.41088203
0.57928964,1.44800633,0.02259173,0.35954986,0.33184109,0.49579609,0.34989435,0.03967742,0.02272813,0.38741091
0.58529265,1.35396077,0.02109729,0.32703948,0.30993247,0.47160668,0.31970124,0.03669702,0.02109500,0.36345983
0.59129565,1.26147133,0.01961670,0.29612452,0.28810223,0.44742862,0.29074673,0.03376094,0.01949720,0.33934882
0.59729865,1.17154426,0.01816419,0.26707841,0.26662313,0.42353747,0.26328052,0.03090214,0.01795381,0.31539088
0.60330165,1.08511051,0.01675300,0.24012744,0.24575566,0.40020194,0.23751399,0.02815040,0.01648351,0.29188567
0.60930465,1.00301739,0.01539515,0.21545117,0.22574359,0.37768232,0.21361973,0.02553197,0.01510429,0.26911418
0.61530765,0.92602402,0.01410133,0.19318419,0.20681043,0.35622987,0.19173234,0.02306926,0.01383313,0.24733472
0.62131066,0.85480035,0.01288087,0.17341874,0.18915703,0.33608682,0.17195010,0.02078076,0.01268587,0.22677998
0.62731366,0.78992917,0.01174174,0.15620823,0.17296007,0.31748698,0.15433757,0.01868103,0.01167699,0.20765540
0.63331666,0.73191040,0.01069064,0.14157108,0.15837150,0.30065661,0.13892861,0.01678083,0.01081952,0.19013855
0.63931966,0.68116689,0.00973313,0.12949479,0.14551867,0.28581546,0.12572978,0.01508735,0.01012496,0.17437956
0.64532266,0.63805114,0.00887383,0.11993994,0.13450509,0.27317747,0.11472380,0.01360447,0.00960325,0.16050220
0.65132566,0.60285187,0.00811658,0.11284393,0.12541149,0.26295120,0.10587302,0.01233310,0.00926266,0.14860563
0.65732866,0.57579999,0.00746470,0.10812436,0.11829709,0.25533944,0.09912250,0.01127155,0.00910987,0.13876636
0.66333167,0.55707327,0.00692114,0.10568186,0.11320090,0.25053807,0.09440284,0.01041585,0.00914983,0.13104041
0.66933467,0.54679917,0.00648872,0.10540238,0.11014279,0.24873395,0.09163253,0.00976012,0.00938573,0.12546526
0.67533767,0.54505567,0.00617024,0.10715901,0.10912435,0.25010166,0.09071981,0.00929687,0.00981895,0.12206166
0.68134067,0.55186992,0.00596863,0.11081323,0.11012939,0.25479933,0.09156401,0.00901728,0.01044892,0.12083489
0.68734367,0.56721469,0.00588702,0.11621579,0.11312404,0.26296344,0.09405651,0.00891141,0.01127302,0.12177561
0.69334667,0.59100299,0.00592872,0.12320725,0.11805647,0.27470282,0.09808129,0.00896840,0.01228643,0.12486017
0.69934967,0.62308123,0.00609726,0.13161839,0.12485639,0.29009211,0.10351513,0.00917661,0.01348204,0.13005035
0.70535268,0.66322133,0.00639624,0.14127050,0.13343431,0.30916492,0.11022768,0.00952371,0.01485028,0.13729275
0.71135568,0.71111273,0.00682925,0.15197578,0.14368077,0.33190703,0.11808148,0.00999675,0.01637912,0.14651771
0.71735868,0.76635468,0.00739970,0.16353799,0.15546569,0.35825007,0.12693196,0.01058222,0.01805397,0.15763809
0.72336168,0.82844991,0.00811066,0.17575328,0.16863799,0.38806604,0.13662764,0.01126607,0.01985781,0.17054805
0.72936468,0.89680024,0.00896460,0.18841149,0.18302574,0.42116302,0.14701057,0.01203376,0.02177126,0.18512192
0.73536768,0.97070490,0.00996324,0.20129786,0.19843683,0.45728260,0.15791710,0.01287032,0.02377286,0.20121342
0.74137069,1.04936224,0.01110733,0.21419514,0.21466045,0.49609924,0.16917906,0.01376037,0.02583941,0.21865542
0.74737369,1.13187526,0.01239647,0.22688622,0.23146938,0.53722182,0.18062532,0.01468827,0.02794640,0.23726035
0.75337669,1.21726126,0.01382898,0.23915706,0.24862314,0.58019779,0.19208379,0.01563819,0.03006854,0.25682150
0.75937969,1.30446579,0.01540179,0.25079997,0.26587204,0.62451972,0.20338378,0.01659433,0.03218045,0.27711510
0.76538269,1.39238079,0.01711038,0.26161718,0.28296200,0.66963445,0.21435869,0.01754103,0.03425729,0.29790345
0.77138569,1.47986649,0.01894875,0.27142445,0.29964003,0.71495458,0.22484895,0.01846306,0.03627552,0.31893896
0.77738869,1.56577664,0.02090954,0.28005467,0.31566030,0.75987212,0.23470506,0.01934579,0.03821361,0.33996899
0.78339170,1.64898624,0.02298403,0.28736137,0.33079035,0.80377379,0.24379067,0.02017553,0.04005278,0.36074153
0.78939470,1.72842071,0.02516235,0.29322189,0.34481754,0.84605758,0.25198553,0.02093973,0.04177757,0.38101130
0.79539770,1.80308554,0.02743359,0.29754016,0.35755511,0.88614986,0.25918821,0.02162727,0.04337641,0.40054631
0.80140070,1.87209507,0.02978603,0.30024893,0.36884786,0.92352247,0.26531837,0.02222868,0.04484201,0.41913436
0.80740370,1.93469914,0.03220728,0.30131139,0.37857698,0.95770900,0.27031866,0.02273640,0.04617154,0.43658940
0.81340670,1.99030645,0.03468450,0.30072202,0.38666398,0.98831959,0.27415586,0.02314489,0.04736671,0.45275732
0.81940970,2.03850337,0.03720449,0.29850674,0.39307336,1.01505356,0.27682153,0.02345082,0.04843362,0.46752088
0.82541271,2.07906723,0.03975385,0.29472220,0.39781390,1.03770918,0.27833179,0.02365310,0.04938237,0.48080365
0.83141571,2.11197325,0.04231898,0.28945424,0.40093859,1.05619026,0.27872646,0.02375289,0.05022656,0.49257254
0.83741871,2.13739468,0.04488614,0.28281570,0.40254300,1.07050897,0.27806742,0.02375353,0.05098254,0.50283890
0.84342171,2.15569578,0.04744136,0.27494336,0.40276228,1.08078477,0.27643635,0.02366042,0.05166864,0.51165801
0.84942471,2.16741781,0.04997031,0.26599440,0.40176679,1.08723953,0.27393183,0.02348084,0.05230414,0.51912691
0.85542771,2.17325850,0.05245821,0.25614226,0.39975656,1.09018869,0.27066602,0.02322365,0.05290834,0.52538071
0.86143072,2.17404560,0.05488964,0.24557217,0.39695490,1.09002915,0.26676084,0.02289900,0.05349952,0.53058738
0.86743372,2.17070577,0.05724838,0.23447642,0.39360121,1.08722409,0.26234414,0.02251802,0.05409398,0.53494136
0.87343672,2.16422981,0.05951723,0.22304955,0.38994352,1.08228547,0.25754559,0.02209239,0.05470514,0.53865611
0.87943972,2.15563599,0.06167797,0.21148368,0.38623087,1.07575502,0.25249280,0.02163401,0.05534284,0.54195602
0.88544272,2.14593286,0.06371128,0.19996397,0.38270603,1.06818438,0.24730760,0.02115458,0.05601270,0.54506804
0.89144572,2.13608319,0.06559684,0.18866454,0.37959863,1.06011546,0.24210278,0.02066528,0.05671578,0.54821332
0.89744872,2.12697066,0.06731345,0.17774486,0.37711922,1.05206161,0.23697921,0.02017640,0.05744840,0.55159934
0.90345173,2.11937066,0.06883936,0.16734676,0.37545419,1.04449068,0.23202363,0.01969709,0.05820221,0.55541282
0.90945473,2.11392651,0.07015261,0.15759207,0.37476203,1.03781046,0.22730706,0.01923515,0.05896447,0.55981372
0.91545773,2.11113196,0.07123158,0.14858109,0.37517078,1.03235713,0.22288394,0.01879682,0.05971850,0.56493067
0.92146073,2.11132077,0.07205556,0.14039172,0.37677680,1.02838724,0.21879192,0.01838675,0.06044443,0.57085788
0.92746373,2.11466348,0.07260540,0.13307936,0.37964495,1.02607331,0.21505238,0.01800795,0.06111997,0.57765383
0.93346673,2.12117155,0.07286426,0.12667754,0.38380988,1.02550325,0.21167150,0.01766185,0.06172132,0.58534153
0.93946973,2.13070823,0.07281826,0.12119914,0.38927848,1.02668343,0.20864197,0.01734842,0.06222421,0.59391052
0.94547274,2.14300558,0.07245717,0.11663815,0.39603313,1.02954501,0.20594503,0.01706637,0.06260489,0.60332024
0.95147574,2.15768640,0.07177504,0.11297188,0.40403564,1.03395323,0.20355294,0.01681333,0.06284108,0.61350466
0.95747874,2.17428999,0.07077065,0.11016342,0.41323153,1.03971897,0.20143158,0.01658613,0.06291287,0.62437784
0.96348174,2.19230013,0.06944788,0.10816434,0.42355440,1.04661180,0.19954307,0.01638108,0.06280350,0.63584001
0.96948474,2.21117368,0.06781591,0.10691737,0.43493006,1.05437402,0.19784843,0.01619423,0.06250001,0.64778384
0.97548774,2.23036840,0.06588921,0.10635905,0.44728023,1.06273457,0.19630990,0.01602168,0.06199362,0.66010046
0.98149075,2.24936828,0.06368740,0.10642215,0.46052552,1.07142232,0.19489305,0.01585979,0.06128006,0.67268486
0.98749375,2.26770520,0.06123484,0.10703784,0.47458745,1.08017791,0.19356836,0.01570538,0.06035961,0.68544031
0.99349675,2.28497574,0.05856016,0.10813748,0.48938956,1.08876358,0.19231243,0.01555594,0.05923698,0.69828143
0.99949975,2.30085236,0.05569555,0.10965401,0.50485729,1.09697051,0.19110859,0.01540968,0.05792101,0.71113592
1.00550275,2.31508848,0.05267595,0.11152295,0.52091684,1.10462343,0.18994693,0.01526564,0.05642426,0.72394451
1.01150575,2.32751733,0.04953819,0.11368295,0.53749305,1.11158225,0.18882385,0.01512360,0.05476245,0.73665942
1.01750875,2.33804503,0.04632007,0.11607597,0.55450633,1.11774093,0.18774110,0.01498407,0.05295382,0.74924126
1.02351176,2.34663830,0.04305936,0.11864713,0.57186912,1.12302371,0.18670435,0.01484814,0.05101844,0.76165456
1.02951476,2.35330807,0.03979296,0.12134427,0.58948183,1.12737912,0.18572151,0.01471732,0.04897751,0.77386247
1.03551776,2.35808996,0.03655600,0.12411733,0.60722894,1.13077240,0.18480078,0.01459332,0.04685272,0.78582066
1.04152076,2.36102340,0.03338111,0.12691769,0.62497529,1.13317682,0.18394859,0.01447787,0.04466558,0.79747129
1.04752376,2.36213056,0.03029776,0.12969743,0.64256316,1.13456476,0.18316769,0.01437245,0.04243692,0.80873717
1.05352676,2.36139700,0.02733181,0.13240869,0.65981023,1.13489914,0.18245531,0.01427811,0.04018641,0.81951689
1.05952976,2.35875525,0.02450510,0.13500326,0.67650893,1.13412601,0.18180173,0.01419528,0.03793222,0.82968119
1.06553277,2.35407270,0.02183529,0.13743231,0.69242731,1.13216877,0.18118917,0.01412360,0.03569077,0.83907111
1.07153577,2.34714477,0.01933577,0.13964645,0.70731148,1.12892470,0.18059125,0.01406186,0.03347661,0.84749813
1.07753877,2.33769400,0.01701577,0.14159608,0.72088985,1.12426395,0.17997297,0.01400791,0.03130237,0.85474648
1.08354177,2.32537546,0.01488053,0.14323202,0.73287899,1.11803132,0.17929129,0.01395868,0.02917879,0.86057783
1.08954477,2.30978812,0.01293159,0.14450647,0.74299104,1.11005074,0.17849628,0.01391030,0.02711484,0.86473803
1.09554777,2.29049193,0.01116721,0.14537421,0.75094231,1.10013227,0.17753276,0.01385820,0.02511785,0.86696585
1.10155078,2.26702961,0.00958274,0.14579399,0.75646287,1.08808126,0.17634240,0.01379729,0.02319371,0.86700334
1.10755378,2.23895192,0.00817113,0.14573005,0.75930659,1.07370913,0.17486619,0.01372220,0.02134708,0.86460716
1.11355678,2.20584509,0.00692336,0.14515365,0.75926125,1.05684523,0.17304707,0.01362757,0.01958154,0.85956056
1.11955978,2.16735876,0.00582898,0.14404468,0.75615817,1.03734891,0.17083265,0.01350826,0.01789976,0.85168522
1.12556278,2.12323295,0.00487649,0.14239295,0.74988091,1.01512128,0.16817790,0.01335968,0.01630371,0.84085234
1.13156578,2.07332235,0.00405380,0.14019946,0.74037257,0.99011574,0.16504753,0.01317805,0.01479473,0.82699244
1.13756878,2.01761656,0.00334856,0.13747728,0.72764132,0.96234684,0.16141812,0.01296060,0.01337361,0.81010322
1.14357179,1.95625521,0.00274851,0.13425207,0.71176372,0.93189670,0.15727972,0.01270581,0.01204072,0.79025515
1.14957479,1.88953693,0.00224175,0.13056229,0.69288584,0.89891884,0.15263694,0.01241352,0.01079597,0.76759429
1.15557779,1.81792164,0.00181691,0.12645893,0.67122176,0.86363889,0.14750942,0.01208505,0.00963886,0.74234227
1.16158079,1.74202613,0.00146333,0.12200484,0.64704982,0.82635232,0.14193171,0.01172322,0.00856851,0.71479336
1.16758379,1.66261279,0.00117119,0.11727362,0.62070637,0.78741912,0.13595246,0.01133228,0.00758359,0.68530862
1.17358679,1.58057238,0.00093154,0.11234821,0.59257758,0.74725576,0.12963312,0.01091789,0.00668237,0.65430749
1.17958979,1.49690129,0.00073634,0.10731901,0.56308944,0.70632470,0.12304609,0.01048688,0.00586269,0.62225717
1.18559280,1.41267457,0.00057847,0.10228186,0.53269638,0.66512206,0.11627248,0.01004712,0.00512196,0.58966007
1.19159580,1.32901584,0.00045168,0.09733573,0.50186911,0.62416386,0.10939953,0.00960722,0.00445720,0.55704012
1.19759880,1.24706538,0.00035056,0.09258029,0.47108189,0.58397157,0.10251790,0.00917631,0.00386504,0.52492827
1.20360180,1.16794774,0.00027047,0.08811348,0.44079999,0.54505746,0.09571887,0.00876373,0.00334178,0.49384782
1.20960480,1.09274011,0.00020748,0.08402901,0.41146765,0.50791042,0.08909156,0.00837873,0.00288341,0.46430020
1.21560780,1.02244266,0.00015829,0.08041409,0.38349694,0.47298276,0.08272039,0.00803019,0.00248570,0.43675160
1.22161081,0.95795186,0.00012015,0.07734716,0.35725794,0.44067831,0.07668277,0.00772635,0.00214423,0.41162089
1.22761381,0.90003747,0.00009082,0.07489601,0.33307054,0.41134252,0.07104703,0.00747454,0.00185448,0.38926929
1.23361681,0.84932410,0.00006846,0.07311607,0.31119794,0.38525436,0.06587093,0.00728099,0.00161188,0.36999192
1.23961981,0.80627732,0.00005160,0.07204906,0.29184213,0.36262067,0.06120038,0.00715060,0.00141187,0.35401145
1.24562281,0.77119502,0.00003909,0.07172196,0.27514124,0.34357263,0.05706877,0.00708686,0.00124995,0.34147405
1.25162581,0.74420351,0.00003004,0.07214636,0.26116887,0.32816454,0.05349659,0.00709172,0.00112176,0.33244746
1.25762881,0.72525864,0.00002375,0.07331818,0.24993518,0.31637481,0.05049156,0.00716553,0.00102310,0.32692128
1.26363182,0.71415131,0.00001976,0.07521777,0.24138969,0.30810893,0.04804908,0.00730705,0.00094996,0.32480924
1.26963482,0.71051717,0.00001774,0.07781031,0.23542547,0.30320417,0.04615301,0.00751348,0.00089858,0.32595337
1.27563782,0.71384988,0.00001752,0.08104664,0.23188471,0.30143592,0.04477672,0.00778056,0.00086546,0.33012978
1.28164082,0.72351741,0.00001908,0.08486434,0.23056519,0.30252525,0.04388438,0.00810262,0.00084735,0.33705586
1.28764382,0.73878086,0.00002250,0.08918912,0.23122758,0.30614746,0.04343237,0.00847281,0.00084134,0.34639863
1.29364682,0.75881499,0.00002804,0.09393645,0.23360320,0.31194135,0.04337083,0.00888321,0.00084480,0.35778398
1.29964982,0.78273009,0.00003606,0.09901339,0.23740209,0.31951895,0.04364523,0.00932505,0.00085543,0.37080646
1.30565283,0.80959441,0.00004708,0.10432059,0.24232111,0.32847529,0.04419795,0.00978892,0.00087127,0.38503949
1.31165583,0.83845665,0.00006178,0.10975435,0.24805184,0.33839824,0.04496983,0.01026497,0.00089071,0.40004559
1.31765883,0.86836787,0.00008104,0.11520880,0.25428818,0.34887789,0.04590162,0.01074317,0.00091247,0.41538641
1.32366183,0.89840257,0.00010591,0.12057804,0.26073333,0.35951547,0.04693534,0.01121351,0.00093567,0.43063245
1.32966483,0.92767808,0.00013769,0.12575828,0.26710618,0.36993146,0.04801551,0.01166620,0.00095976,0.44537201
1.33566783,0.95537231,0.00017790,0.13064983,0.27314683,0.37977295,0.04909021,0.01209192,0.00098461,0.45921952
1.34167084,0.98073917,0.00022831,0.13515901,0.27862134,0.38871990,0.05011200,0.01248197,0.00101043,0.47182274
1.34767384,1.00312168,0.00029100,0.13919993,0.28332545,0.39649030,0.05103866,0.01282846,0.00103782,0.48286901
1.35367684,1.02196237,0.00036828,0.14269598,0.28708741,0.40284428,0.05183379,0.01312443,0.00106777,0.49209029
1.35967984,1.03681109,0.00046278,0.14558124,0.28976987,0.40758696,0.05246718,0.01336401,0.00110157,0.49926700
1.36568284,1.04732994,0.00057739,0.14780153,0.29127080,0.41057015,0.05291508,0.01354248,0.00114088,0.50423062
1.37168584,1.05329566,0.00071521,0.14931538,0.29152359,0.41169293,0.05316033,0.01365638,0.00118763,0.50686517
1.37768884,1.05459930,0.00087958,0.15009463,0.29049634,0.41090124,0.05319227,0.01370352,0.00124398,0.50710748
1.38369185,1.05124360,0.00107397,0.15012486,0.28819046,0.40818638,0.05300660,0.01368300,0.00131232,0.50494642
1.38969485,1.04333806,0.00130190,0.14940567,0.28463860,0.40358276,0.05260514,0.01359526,0.00139512,0.50042117
1.39569785,1.03109216,0.00156688,0.14795059,0.27990221,0.39716491,0.05199540,0.01344198,0.00149490,0.49361866
1.40170085,1.01480677,0.00187225,0.14578694,0.27406857,0.38904377,0.05119021,0.01322611,0.00161414,0.48467025
1.40770385,0.99486434,0.00222107,0.14295541,0.26724764,0.37936268,0.05020714,0.01295175,0.00175518,0.47374784
1.41370685,0.97171785,0.00261596,0.13950949,0.25956865,0.36829292,0.04906800,0.01262411,0.00192010,0.46105949
1.41970985,0.94587904,0.00305894,0.13551475,0.25117671,0.35602904,0.04779824,0.01224941,0.00211062,0.44684469
1.42571286,0.91790616,0.00355123,0.13104793,0.24222926,0.34278413,0.04642632,0.01183478,0.00232802,0.43136940
1.43171586,0.88839147,0.00409315,0.12619590,0.23289275,0.32878504,0.04498310,0.01138814,0.00257300,0.41492091
1.43771886,0.85794875,0.00468389,0.12105449,0.22333931,0.31426776,0.04350123,0.01091809,0.00284559,0.39780266
1.44372186,0.82720120,0.00532139,0.11572714,0.21374368,0.29947290,0.04201454,0.01043377,0.00314510,0.38032913
1.44972486,0.79676973,0.00600225,0.11032348,0.20428028,0.28464145,0.04055744,0.00994474,0.00347001,0.36282074
1.45572786,0.76726205,0.00672160,0.10495777,0.19512055,0.27001082,0.03916433,0.00946082,0.00381797,0.34559892
1.46173087,0.73926254,0.00747311,0.09974720,0.18643047,0.25581116,0.03786911,0.00899199,0.00418574,0.32898141
