energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-2.95047524,7.80322534,0.00631932,0.08737410,0.18634485,5.14227911,0.41501310,1.84922755,0.01576611,0.58255348
-2.94447224,7.67673854,0.00622299,0.08084871,0.17233501,5.14641703,0.39032185,1.76032950,0.01485839,0.54877506
-2.93846923,7.56685348,0.00614364,0.07472839,0.15994281,5.15721615,0.36788884,1.67753143,0.01404927,0.51800930
-2.93246623,7.47335919,0.00607875,0.06903290,0.14914532,5.17410411,0.34761140,1.60116757,0.01334479,0.49031895
-2.92646323,7.39607785,0.00602576,0.06377663,0.13991432,5.19657555,0.32938127,1.53155575,0.01275059,0.46575266
-2.92046023,7.33489429,0.00598210,0.05896947,0.13221836,5.22421368,0.31308981,1.46900007,0.01227207,0.44434777
-2.91445723,7.28977439,0.00594520,0.05461769,0.12602426,5.25670345,0.29863226,1.41379185,0.01191455,0.42613207
-2.90845423,7.26077140,0.00591258,0.05072490,0.12129804,5.29383603,0.28591104,1.36620891,0.01168343,0.41112463
-2.90245123,7.24802002,0.00588184,0.04729289,0.11800534,5.33550397,0.27483787,1.32651332,0.01158428,0.39933561
-2.89644822,7.25171869,0.00585071,0.04432250,0.11611120,5.38168747,0.26533490,1.29494763,0.01162293,0.39076502
-2.89044522,7.27210093,0.00581710,0.04181436,0.11557937,5.43243252,0.25733480,1.27173007,0.01180550,0.38540061
-2.88444222,7.30939752,0.00577908,0.03976955,0.11637126,5.48782190,0.25077996,1.25704867,0.01213838,0.38321495
-2.87843922,7.36379158,0.00573492,0.03819011,0.11844446,5.54794078,0.24562093,1.25105482,0.01262820,0.38416194
-2.87243622,7.43536915,0.00568311,0.03707953,0.12175114,5.61283900,0.24181414,1.25385659,0.01328176,0.38817291
-2.86643322,7.52406830,0.00562238,0.03644294,0.12623632,5.68249207,0.23931923,1.26551198,0.01410583,0.39515265
-2.86043022,7.62962978,0.00555168,0.03628727,0.13183621,5.75676355,0.23809612,1.28602260,0.01510706,0.40497553
-2.85442721,7.75155241,0.00547020,0.03662121,0.13847672,5.83537110,0.23810195,1.31532799,0.01629175,0.41748217
-2.84842421,7.88905630,0.00537738,0.03745501,0.14607227,5.91785865,0.23928821,1.35330089,0.01766561,0.43247682
-2.84242121,8.04105640,0.00527292,0.03880015,0.15452499,6.00357664,0.24159809,1.39974365,0.01923353,0.44972577
-2.83641821,8.20614864,0.00515673,0.04066879,0.16372450,6.09167210,0.24496440,1.45438600,0.02099925,0.46895706
-2.83041521,8.38261011,0.00502899,0.04307309,0.17354817,6.18108968,0.24930794,1.51688426,0.02296514,0.48986164
-2.82441221,8.56841401,0.00489007,0.04602441,0.18386207,6.27058407,0.25453673,1.58682192,0.02513182,0.51209613
-2.81840920,8.76125926,0.00474061,0.04953233,0.19452246,6.35874378,0.26054582,1.66371164,0.02749790,0.53528720
-2.81240620,8.95861363,0.00458140,0.05360354,0.20537790,6.44402545,0.26721799,1.74699853,0.03005960,0.55903763
-2.80640320,9.15776877,0.00441346,0.05824065,0.21627188,6.52479706,0.27442508,1.83606432,0.03281048,0.58293375
-2.80040020,9.35590446,0.00423796,0.06344091,0.22704589,6.59938819,0.28203006,1.93023241,0.03574114,0.60655420
-2.79439720,9.55015891,0.00405621,0.06919495,0.23754268,6.66614474,0.28988960,2.02877337,0.03883892,0.62947963
-2.78839420,9.73770182,0.00386962,0.07548545,0.24760985,6.72348528,0.29785705,2.13091057,0.04208765,0.65130296
-2.78239120,9.91580641,0.00367971,0.08228593,0.25710325,6.76995623,0.30578571,2.23582587,0.04546749,0.67163987
-2.77638819,10.08191708,0.00348804,0.08955972,0.26589040,6.80428301,0.31353221,2.34266504,0.04895478,0.69013898
-2.77038519,10.23370950,0.00329616,0.09725909,0.27385349,6.82541455,0.32095980,2.45054288,0.05252201,0.70649124
-2.76438219,10.36914067,0.00310561,0.10532463,0.28089202,6.83255919,0.32794147,2.55854808,0.05613788,0.72043833
-2.75837919,10.48648722,0.00291788,0.11368510,0.28692489,6.82521033,0.33436278,2.66574795,0.05976747,0.73177941
-2.75237619,10.58437107,0.00273436,0.12225756,0.29189190,6.80316112,0.34012419,2.77119325,0.06337254,0.74037610
-2.74637319,10.66177243,0.00255632,0.13094809,0.29575461,6.76650789,0.34514302,2.87392356,0.06691205,0.74615550
-2.74037019,10.71803119,0.00238488,0.13965298,0.29849659,6.71564310,0.34935490,2.97297341,0.07034270,0.74911102
-2.73436718,10.75283834,0.00222099,0.14826042,0.30012309,6.65123898,0.35271466,3.06737986,0.07361973,0.74930116
-2.72836418,10.76621967,0.00206545,0.15665275,0.30066011,6.57422355,0.35519687,3.15619170,0.07669787,0.74684627
-2.72236118,10.75851445,0.00191883,0.16470918,0.30015318,6.48575129,0.35679588,3.23848065,0.07953233,0.74192348
-2.71635818,10.73035177,0.00178154,0.17230893,0.29866562,6.38717059,0.35752561,3.31335474,0.08207999,0.73476021
-2.71035518,10.68262715,0.00165383,0.17933464,0.29627671,6.27999040,0.35741898,3.37997390,0.08430059,0.72562632
-2.70435218,10.61648145,0.00153573,0.18567603,0.29307966,6.16584803,0.35652717,3.43756740,0.08615803,0.71482563
-2.69834917,10.53328370,0.00142719,0.19123354,0.28917957,6.04647983,0.35491868,3.48545280,0.08762156,0.70268680
-2.69234617,10.43461853,0.00132798,0.19592186,0.28469131,5.92369587,0.35267826,3.52305572,0.08866695,0.68955420
-2.68634317,10.32227800,0.00123779,0.19967320,0.27973755,5.79935919,0.34990564,3.54992955,0.08927752,0.67577893
-2.68034017,10.19825706,0.00115624,0.20244002,0.27444679,5.67536955,0.34671410,3.56577413,0.08944501,0.66171035
-2.67433717,10.06475075,0.00108290,0.20419719,0.26895144,5.55365099,0.34322885,3.57045230,0.08917014,0.64768818
-2.66833417,9.92415104,0.00101732,0.20494336,0.26338594,5.43614200,0.33958513,3.56400331,0.08846302,0.63403550
-2.66233117,9.77904066,0.00095903,0.20470151,0.25788478,5.32478674,0.33592599,3.54665203,0.08734317,0.62105253
-2.65632816,9.63218117,0.00090759,0.20351858,0.25258055,5.22152560,0.33239972,3.51881312,0.08583927,0.60901134
-2.65032516,9.48649291,0.00086259,0.20146410,0.24760176,5.12828310,0.32915689,3.48108969,0.08398855,0.59815146
-2.64432216,9.34502460,0.00082368,0.19862804,0.24307055,5.04695164,0.32634701,3.43426586,0.08183596,0.58867624
-2.63831916,9.21091137,0.00079053,0.19511775,0.23910029,4.97936971,0.32411487,3.37929347,0.07943296,0.58075008
-2.63231616,9.08732067,0.00076286,0.19105423,0.23579295,4.92729365,0.32259649,3.31727297,0.07683617,0.57449636
-2.62631316,8.97738639,0.00074045,0.18656787,0.23323645,4.89236279,0.32191502,3.24942927,0.07410577,0.56999594
-2.62031016,8.88413278,0.00072311,0.18179388,0.23150200,4.87605840,0.32217652,3.17708332,0.07130383,0.56728650
-2.61430715,8.81039046,0.00071068,0.17686750,0.23064151,4.87965750,0.32346589,3.10162043,0.06849251,0.56636243
-2.60830415,8.75870773,0.00070301,0.17191936,0.23068527,4.90418319,0.32584315,3.02445669,0.06573237,0.56717541
-2.60230115,8.73126113,0.00069999,0.16707104,0.23164002,4.95035406,0.32934027,2.94700461,0.06308071,0.56963577
-2.59629815,8.72976948,0.00070146,0.16243123,0.23348744,5.01853508,0.33395868,2.87063936,0.06058999,0.57361466
-2.59029515,8.75541595,0.00070730,0.15809238,0.23618349,5.10869325,0.33966778,2.79666674,0.05830651,0.57894694
-2.58429215,8.80878257,0.00071735,0.15412818,0.23965832,5.22036087,0.34640449,2.72629407,0.05626933,0.58543513
-2.57828914,8.88980122,0.00073147,0.15059194,0.24381724,5.35260964,0.35407402,2.66060471,0.05450939,0.59285413
-2.57228614,8.99772470,0.00074948,0.14751576,0.24854250,5.50403801,0.36255188,2.60053720,0.05304894,0.60095683
-2.56628314,9.13112048,0.00077123,0.14491067,0.25369600,5.67277424,0.37168722,2.54686917,0.05190131,0.60948065
-2.56028014,9.28788907,0.00079658,0.14276760,0.25912300,5.85649661,0.38130727,2.50020663,0.05107087,0.61815467
-2.55427714,9.46530766,0.00082545,0.14105912,0.26465652,6.05247159,0.39122297,2.46097851,0.05055338,0.62670741
-2.54827414,9.66009869,0.00085781,0.13974186,0.27012250,6.25761001,0.40123548,2.42943654,0.05033650,0.63487503
-2.54227114,9.86852185,0.00089375,0.13875939,0.27534541,6.46854032,0.41114336,2.40566012,0.05040061,0.64240956
-2.53626813,10.08648710,0.00093346,0.13804560,0.28015422,6.68169708,0.42075022,2.38956596,0.05071973,0.64908722
-2.53026513,10.30968495,0.00097734,0.13752813,0.28438844,6.89342211,0.42987240,2.38092210,0.05126274,0.65471624
-2.52426213,10.53372972,0.00102595,0.13713201,0.28790401,7.10007488,0.43834660,2.37936562,0.05199455,0.65914420
-2.51825913,10.75431072,0.00108012,0.13678313,0.29057886,7.29814806,0.44603692,2.38442374,0.05287747,0.66226437
-2.51225613,10.96734548,0.00114092,0.13641152,0.29231783,7.48438387,0.45284117,2.39553754,0.05387254,0.66402108
-2.50625313,11.16912940,0.00120975,0.13595429,0.29305690,7.65588634,0.45869615,2.41208754,0.05494093,0.66441374
-2.50025013,11.35647548,0.00128830,0.13535815,0.29276641,7.81022473,0.46358166,2.43342061,0.05604517,0.66349935
-2.49424712,11.52683843,0.00137858,0.13458146,0.29145333,7.94552341,0.46752305,2.45887714,0.05715042,0.66139356
-2.48824412,11.67841760,0.00148294,0.13359573,0.28916227,8.06053392,0.47059224,2.48781774,0.05822551,0.65826995
-2.48224112,11.81023391,0.00160400,0.13238656,0.28597551,8.15468556,0.47290712,2.51964844,0.05924387,0.65435778
-2.47623812,11.92217669,0.00174469,0.13095409,0.28201171,8.22811155,0.47462933,2.55384349,0.06018430,0.64993800
-2.47023512,12.01501763,0.00190815,0.12931291,0.27742360,8.28164890,0.47596043,2.58996474,0.06103145,0.64533772
-2.46423212,12.09039000,0.00209766,0.12749138,0.27239467,8.31681100,0.47713664,2.62767671,0.06177615,0.64092330
-2.45822911,12.15073291,0.00231662,0.12553069,0.26713489,8.33573343,0.47842228,2.66675658,0.06241547,0.63709203
-2.45222611,12.19920163,0.00256836,0.12348334,0.26187566,8.34109433,0.48010206,2.70709839,0.06295256,0.63426276
-2.44622311,12.23954667,0.00285610,0.12141144,0.25686418,8.33601200,0.48247253,2.74871109,0.06339625,0.63286559
-2.44022011,12.27596559,0.00318278,0.11938464,0.25235729,8.32392353,0.48583294,2.79171034,0.06376049,0.63333097
-2.43421711,12.31293282,0.00355093,0.11747787,0.24861503,8.30844905,0.49047572,2.83630400,0.06406349,0.63607824
-2.42821411,12.35501414,0.00396253,0.11576901,0.24589399,8.29324703,0.49667701,2.88277217,0.06432687,0.64150426
-2.42221111,12.40667302,0.00441888,0.11433632,0.24444073,8.28186648,0.50468742,2.93144228,0.06457452,0.64997204
-2.41620810,12.47207693,0.00492042,0.11325606,0.24448528,8.27760224,0.51472335,2.98266053,0.06483155,0.66179995
-2.41020510,12.55491170,0.00546666,0.11259990,0.24623500,8.28335948,0.52695921,3.03676117,0.06512312,0.67725167
-2.40420210,12.65821213,0.00605604,0.11243266,0.24986874,8.30153309,0.54152073,3.09403503,0.06547329,0.69652727
-2.39819910,12.78421629,0.00668586,0.11281003,0.25553166,8.33390719,0.55847953,3.15469927,0.06590396,0.71975565
-2.39219610,12.93425007,0.00735225,0.11377661,0.26333062,8.38157915,0.57784935,3.21886993,0.06643395,0.74698858
-2.38619310,13.10864763,0.00805015,0.11536411,0.27333042,8.44491114,0.59958381,3.28653897,0.06707814,0.77819667
-2.38019010,13.30671118,0.00877336,0.11758999,0.28555083,8.52351145,0.62357598,3.35755729,0.06784684,0.81326737
-2.37418709,13.52671252,0.00951464,0.12045640,0.29996464,8.61624611,0.64965973,3.43162488,0.06874537,0.85200506
-2.36818409,13.76593626,0.01026580,0.12394950,0.31649677,8.72128020,0.67761278,3.50828878,0.06977373,0.89413345
-2.36218109,14.02076315,0.01101797,0.12803928,0.33502446,8.83614670,0.70716150,3.58694930,0.07092664,0.93930019
-2.35617809,14.28678974,0.01176172,0.13267987,0.35537868,8.95783983,0.73798715,3.66687433,0.07219361,0.98708353
-2.35017509,14.55897936,0.01248741,0.13781026,0.37734678,9.08292838,0.76973351,3.74722110,0.07355929,1.03700105
-2.34417209,14.83183744,0.01318544,0.14335560,0.40067622,9.20768404,0.80201555,3.82706445,0.07500396,1.08852006
-2.33816908,15.09960375,0.01384654,0.14922889,0.42507967,9.32821889,0.83442897,3.90543013,0.07650411,1.14106949
-2.33216608,15.35645292,0.01446216,0.15533316,0.45024106,9.44062611,0.86656019,3.98133150,0.07803316,1.19405291
-2.32616308,15.59669479,0.01502467,0.16156400,0.47582267,9.54111806,0.89799658,4.05380774,0.07956227,1.24686225
-2.32016008,15.81496611,0.01552775,0.16781247,0.50147312,9.62615582,0.92833652,4.12196154,0.08106108,1.29889190
-2.31415708,16.00640580,0.01596656,0.17396811,0.52683591,9.69256535,0.95719911,4.18499455,0.08249859,1.34955267
-2.30815408,16.16680702,0.01633799,0.17992222,0.55155840,9.73763588,0.98423304,4.24223857,0.08384396,1.39828534
-2.30215108,16.29274045,0.01664079,0.18557106,0.57530096,9.75919728,1.00912464,4.29318118,0.08506728,1.44457324
-2.29614807,16.38164497,0.01687562,0.19081895,0.59774586,9.75567434,1.03160457,4.33748443,0.08614024,1.48795365
-2.29014507,16.43188313,0.01704512,0.19558116,0.61860578,9.72611667,1.05145329,4.37499586,0.08703687,1.52802756
-2.28414207,16.44276090,0.01715376,0.19978647,0.63763144,9.67020470,1.06850493,4.40575139,0.08773406,1.56446761
-2.27813907,16.41451248,0.01720775,0.20337923,0.65461819,9.58823266,1.08264970,4.42997008,0.08821208,1.59702392
-2.27213607,16.34825254,0.01721477,0.20632091,0.66941126,9.48107072,1.09383454,4.44804098,0.08845504,1.62552768
-2.26613307,16.24589946,0.01718373,0.20859104,0.68190932,9.35010931,1.10206235,4.46050310,0.08845124,1.64989231
-2.26013007,16.11007416,0.01712440,0.21018746,0.69206641,9.19718877,1.10738960,4.46801924,0.08819342,1.67011226
-2.25412706,15.94397980,0.01704706,0.21112597,0.69989186,9.02451834,1.10992251,4.47134515,0.08767904,1.68625936
-2.24812406,15.75126807,0.01696204,0.21143923,0.70544840,8.83458834,1.10981196,4.47129543,0.08691041,1.69847691
-2.24212106,15.53589801,0.01687936,0.21117519,0.70884838,8.63007933,1.10724726,4.46870778,0.08589477,1.70697156
-2.23611806,15.30199304,0.01680832,0.21039485,0.71024830,8.41377201,1.10244899,4.46440723,0.08464431,1.71200331
-2.23011506,15.05370186,0.01675707,0.20916972,0.70984178,8.18846119,1.09566119,4.45917198,0.08317615,1.71387394
-2.22411206,14.79506813,0.01673231,0.20757892,0.70785135,7.95687650,1.08714297,4.45370232,0.08151222,1.71291414
-2.21810905,14.52991332,0.01673901,0.20570612,0.70451935,7.72161232,1.07716009,4.44859420,0.07967906,1.70946996
-2.21210605,14.26173656,0.01678016,0.20363650,0.70009831,7.48506860,1.06597656,4.44431847,0.07770765,1.70388899
-2.20610305,13.99363419,0.01685667,0.20145380,0.69484134,7.24940380,1.05384663,4.44120692,0.07563301,1.69650680
-2.20010005,13.72824120,0.01696729,0.19923761,0.68899272,7.01650054,1.04100749,4.43944569,0.07349389,1.68763429
-2.19409705,13.46769567,0.01710866,0.19706110,0.68277942,6.78794410,1.02767294,4.43907660,0.07133232,1.67754651
-2.18809405,13.21362656,0.01727543,0.19498906,0.67640361,6.56501354,1.01402826,4.44000618,0.06919308,1.66647339
-2.18209105,12.96716416,0.01746047,0.19307664,0.67003668,6.34868452,1.00022650,4.44202233,0.06712319,1.65459302
-2.17608804,12.72897179,0.01765514,0.19136843,0.66381497,6.13964290,0.98638638,4.44481761,0.06517123,1.64202775
-2.17008504,12.49929649,0.01784965,0.18989824,0.65783729,5.93830761,0.97259190,4.44801830,0.06338675,1.62884332
-2.16408204,12.27803559,0.01803345,0.18868926,0.65216442,5.74486120,0.95889363,4.45121756,0.06181949,1.61505140
-2.15807904,12.06481549,0.01819565,0.18775472,0.64682045,5.55928633,0.94531165,4.45401119,0.06051865,1.60061504
-2.15207604,11.85907827,0.01832550,0.18709884,0.64179586,5.38140612,0.93184011,4.45603374,0.05953214,1.58545731
-2.14607304,11.66017176,0.01841277,0.18671807,0.63705222,5.21092648,0.91845290,4.45699317,0.05890565,1.56947225
-2.14007004,11.46743787,0.01844826,0.18660243,0.63252800,5.04747849,0.90511047,4.45670170,0.05868190,1.55253791
-2.13406703,11.28029485,0.01842410,0.18673691,0.62814540,4.89065869,0.89176720,4.45510100,0.05889970,1.53453062
-2.12806403,11.09830870,0.01833414,0.18710273,0.62381757,4.74006586,0.87837896,4.45227991,0.05959307,1.51533972
-2.12206103,10.92124994,0.01817420,0.18767851,0.61945596,4.59533248,0.86491048,4.44848314,0.06079037,1.49488193
-2.11605803,10.74913265,0.01794226,0.18844117,0.61497738,4.45614977,0.85134210,4.44411022,0.06251345,1.47311452
-2.11005503,10.58223349,0.01763857,0.18936662,0.61031037,4.32228541,0.83767538,4.43970410,0.06477680,1.45004639
-2.10405203,10.42108981,0.01726564,0.19043015,0.60540053,4.19359337,0.82393742,4.43592969,0.06758681,1.42574656
-2.09804902,10.26647694,0.01682826,0.19160653,0.60021471,4.07001588,0.81018343,4.43354317,0.07094112,1.40034928
-2.09204602,10.11936607,0.01633327,0.19287002,0.59474369,3.95157773,0.79649754,4.43335346,0.07482812,1.37405558
-2.08604302,9.98086545,0.01578941,0.19419412,0.58900341,3.83837379,0.78299161,4.43617782,0.07922652,1.34713104
-2.08004002,9.85214840,0.01520703,0.19555126,0.58303468,3.73055080,0.76980226,4.44279403,0.08410529,1.31989977
-2.07403702,9.73437262,0.01459780,0.19691256,0.57690150,3.62828472,0.75708615,4.45389176,0.08942359,1.29273503
-2.06803402,9.62859582,0.01397431,0.19824760,0.57068809,3.53175547,0.74501371,4.47002593,0.09513118,1.26604675
-2.06203102,9.53569281,0.01334978,0.19952436,0.56449487,3.44112062,0.73376188,4.49157489,0.10116893,1.24026677
-2.05602801,9.45627931,0.01273767,0.20070941,0.55843366,3.35648974,0.72350594,4.51870591,0.10746969,1.21583252
-2.05002501,9.39064703,0.01215131,0.20176823,0.55262231,3.27790127,0.71441113,4.55135013,0.11395937,1.19316982
-2.04402201,9.33871424,0.01160361,0.20266592,0.54717921,3.20530306,0.70662433,4.58918863,0.12055832,1.17267599
-2.03801901,9.29999465,0.01110676,0.20336804,0.54221768,3.13853803,0.70026632,4.63165059,0.12718293,1.15470377
-2.03201601,9.27358686,0.01067197,0.20384170,0.53784082,3.07733564,0.69542494,4.67792392,0.13374739,1.13954708
-2.02601301,9.25818479,0.01030928,0.20405684,0.53413682,3.02130971,0.69214956,4.72697792,0.14016558,1.12742919
-2.02001001,9.25210888,0.01002739,0.20398748,0.53117496,2.96996260,0.69044704,4.77759703,0.14635314,1.11849376
-2.01400700,9.25335624,0.00983354,0.20361315,0.52900252,2.92269560,0.69027945,4.82842388,0.15222938,1.11279927
-2.00800400,9.25966713,0.00973347,0.20292003,0.52764260,2.87882471,0.69156352,4.87800968,0.15771932,1.11031675
-2.00200100,9.26860422,0.00973131,0.20190214,0.52709291,2.83760107,0.69417193,4.92486938,0.16275551,1.11093112
-1.99599800,9.27764057,0.00982967,0.20056216,0.52732560,2.79823473,0.69793629,4.96753899,0.16727963,1.11444565
-1.98999500,9.28425193,0.01002954,0.19891202,0.52828804,2.75992066,0.70265171,5.00463236,0.17124398,1.12058945
-1.98399200,9.28600881,0.01033043,0.19697319,0.52990450,2.72186540,0.70808268,5.03489477,0.17461254,1.12902740
-1.97798899,9.28066420,0.01073033,0.19477658,0.53207863,2.68331340,0.71397007,5.05725121,0.17736175,1.13937202
-1.97198599,9.26623297,0.01122582,0.19236219,0.53469673,2.64357144,0.72003891,5.07084722,0.17948093,1.15119677
-1.96598299,9.24105992,0.01181207,0.18977834,0.53763155,2.60203037,0.72600671,5.07508090,0.18097234,1.16405001
-1.95997999,9.20387395,0.01248293,0.18708072,0.54074666,2.55818315,0.73159193,5.06962515,0.18185084,1.17746917
-1.95397699,9.15382674,0.01323100,0.18433121,0.54390101,2.51163863,0.73652239,5.05443974,0.18214319,1.19099449
-1.94797399,9.09051533,0.01404764,0.18159650,0.54695389,2.46213072,0.74054332,5.02977315,0.18188706,1.20418195
-1.94197099,9.01398854,0.01492310,0.17894674,0.54976979,2.40952272,0.74342477,4.99615488,0.18112975,1.21661478
-1.93596798,8.92473815,0.01584656,0.17645403,0.55222328,2.35380714,0.74496821,4.95437902,0.17992664,1.22791354
-1.92996498,8.82367624,0.01680624,0.17419110,0.55420358,2.29510104,0.74501216,4.90548048,0.17833956,1.23774438
-1.92396198,8.71210063,0.01778954,0.17222997,0.55561883,2.23363765,0.74343666,4.85070505,0.17643500,1.24582538
-1.91795898,8.59165068,0.01878311,0.17064087,0.55639979,2.16975473,0.74016658,4.79147510,0.17428229,1.25193108
-1.91195598,8.46425575,0.01977312,0.16949118,0.55650287,2.10388037,0.73517362,4.72935218,0.17195184,1.25589519
-1.90595298,8.33207886,0.02074535,0.16884465,0.55591250,2.03651700,0.72847700,4.66599809,0.16951347,1.25761160
-1.89994997,8.19745760,0.02168548,0.16876072,0.55464249,1.96822438,0.72014296,4.60313561,0.16703491,1.25703401
-1.89394697,8.06284441,0.02257931,0.16929396,0.55273648,1.89960212,0.71028295,4.54251003,0.16458043,1.25417411
-1.88794397,7.93074794,0.02341302,0.17049356,0.55026736,1.83127251,0.69905079,4.48585207,0.16220979,1.24909884
-1.88194097,7.80367661,0.02417347,0.17240299,0.54733568,1.76386405,0.68663867,4.43484298,0.15997736,1.24192672
-1.87593797,7.68408544,0.02484846,0.17505946,0.54406691,1.69799622,0.67327238,4.39108202,0.15793151,1.23282342
-1.86993497,7.57432662,0.02542705,0.17849345,0.54060776,1.63426574,0.65920568,4.35605645,0.15611424,1.22199692
-1.86393197,7.47660420,0.02589979,0.18272813,0.53712155,1.57323450,0.64471412,4.33111407,0.15456105,1.20969209
-1.85792896,7.39293283,0.02625898,0.18777857,0.53378282,1.51541940,0.63008843,4.31743821,0.15330091,1.19618500
-1.85192596,7.32510055,0.02649891,0.19365089,0.53077115,1.46128403,0.61562770,4.31602505,0.15235648,1.18177692
-1.84592296,7.27463551,0.02661599,0.20034125,0.52826472,1.41123211,0.60163247,4.32766327,0.15174438,1.16678807
-1.83991996,7.24277669,0.02660888,0.20783473,0.52643347,1.36560280,0.58839792,4.35291613,0.15147547,1.15155105
-1.83391696,7.23044849,0.02647859,0.21610416,0.52543240,1.32466752,0.57620747,4.39210606,0.15155528,1.13640422
-1.82791396,7.23823977,0.02622843,0.22510902,0.52539511,1.28862830,0.56532673,4.44530238,0.15198430,1.12168478
-1.82191096,7.26638763,0.02586398,0.23479440,0.52642785,1.25761756,0.55599817,4.51231241,0.15275836,1.10772186
-1.81590795,7.31476671,0.02539296,0.24509023,0.52860451,1.23169900,0.54843650,4.59267692,0.15386884,1.09482965
-1.80990495,7.38288495,0.02482507,0.25591079,0.53196255,1.21086966,0.54282492,4.68567052,0.15530300,1.08330066
-1.80390195,7.46988655,0.02417177,0.26715468,0.53650024,1.19506308,0.53931237,4.79030776,0.15704417,1.07339934
-1.79789895,7.57456324,0.02344598,0.27870535,0.54217538,1.18415322,0.53801175,4.90535576,0.15907194,1.06535633
-1.79189595,7.69537438,0.02266183,0.29043210,0.54890547,1.17795941,0.53899916,5.02935375,0.16136251,1.05936336
-1.78589295,7.83047666,0.02183430,0.30219190,0.55656957,1.17625192,0.54231421,5.16063998,0.16388891,1.05556928
-1.77988994,7.97776327,0.02097891,0.31383165,0.56501162,1.17875832,0.54796122,5.29738567,0.16662147,1.05407716
-1.77388694,8.13491220,0.02011137,0.32519122,0.57404532,1.18517030,0.55591138,5.43763586,0.16952833,1.05494284
-1.76788394,8.29944290,0.01924724,0.33610693,0.58346022,1.19515101,0.56610561,5.57935608,0.17257607,1.05817498
-1.76188094,8.46877970,0.01840167,0.34641553,0.59302894,1.20834259,0.57845805,5.72048355,0.17573052,1.06373653
-1.75587794,8.64031996,0.01758902,0.35595840,0.60251506,1.22437386,0.59286005,5.85898133,0.17895768,1.07154786
-1.74987494,8.81150466,0.01682267,0.36458593,0.61168152,1.24286779,0.60918428,5.99289325,0.18222469,1.08149119
-1.74387194,8.97988834,0.01611474,0.37216180,0.62029903,1.26344865,0.62728909,6.12039761,0.18550096,1.09341631
-1.73786893,9.14320569,0.01547588,0.37856698,0.62815415,1.28574854,0.64702256,6.23985706,0.18875915,1.10714728
-1.73186593,9.29943149,0.01491512,0.38370332,0.63505674,1.30941313,0.66822639,6.34986263,0.19197628,1.12248964
-1.72586293,9.44683121,0.01443975,0.38749645,0.64084633,1.33410629,0.69073918,6.44926966,0.19513451,1.13923810
-1.71985993,9.58399980,0.01405517,0.38989798,0.64539723,1.35951357,0.71439920,6.53722408,0.19822189,1.15718388
-1.71385693,9.70988655,0.01376486,0.39088671,0.64862207,1.38534439,0.73904643,6.61317748,0.20123271,1.17612170
-1.70785393,9.82380498,0.01357035,0.39046903,0.65047371,1.41133272,0.76452381,6.67689054,0.20416765,1.19585577
-1.70185093,9.92542711,0.01347122,0.38867823,0.65094541,1.43723656,0.79067782,6.72842436,0.20703346,1.21620457
-1.69584792,10.01476241,0.01346513,0.38557298,0.65006923,1.46283607,0.81735830,6.76812047,0.20984237,1.23700419
-1.68984492,10.09212270,0.01354796,0.38123489,0.64791295,1.48793051,0.84441759,6.79657028,0.21261097,1.25810997
-1.68384192,10.15807469,0.01371383,0.37576539,0.64457544,1.51233442,0.87170934,6.81457578,0.21535890,1.27939642
-1.67783892,10.21338278,0.01395535,0.36928204,0.64018097,1.53587305,0.89908680,6.82310338,0.21810715,1.30075548
-1.67183592,10.25894513,0.01426375,0.36191435,0.63487264,1.55837755,0.92640111,6.82323318,0.22087605,1.32209320
-1.66583292,10.29572612,0.01462916,0.35379955,0.62880530,1.57968014,0.95349948,6.81610622,0.22368327,1.34332513
-1.65982991,10.32468885,0.01504077,0.34507815,0.62213829,1.59960962,0.98022376,6.80287208,0.22654163,1.36437075
-1.65382691,10.34673086,0.01548723,0.33588982,0.61502842,1.61798763,1.00640923,6.78463924,0.22945705,1.38514727
-1.64782391,10.36262614,0.01595682,0.32636946,0.60762342,1.63462578,1.03188402,6.76243029,0.23242668,1.40556333
-1.64182091,10.37297632,0.01643786,0.31664381,0.60005621,1.64932400,1.05646914,6.73714375,0.23543732,1.42551300
-1.63581791,10.37817290,0.01691893,0.30682855,0.59244028,1.66187032,1.07997924,6.70952383,0.23846426,1.44487062
-1.62981491,10.37837236,0.01738920,0.29702609,0.58486624,1.67204202,1.10222406,6.68013917,0.24147062,1.46348676
-1.62381191,10.37348487,0.01783869,0.28732398,0.57739969,1.67960833,1.12301059,6.64937074,0.24440727,1.48118589
-1.61780890,10.36317697,0.01825847,0.27779399,0.57008055,1.68433453,1.14214595,6.61740924,0.24721339,1.49776585
-1.61180590,10.34688785,0.01864091,0.26849187,0.56292368,1.68598737,1.15944070,6.58426140,0.24981765,1.51299944
-1.60580290,10.32385828,0.01897973,0.25945769,0.55592083,1.68434159,1.17471267,6.54976466,0.25214003,1.52663825
-1.59979990,10.29317089,0.01927017,0.25071671,0.54904363,1.67918726,1.18779106,6.51360921,0.25409422,1.53841852
-1.59379690,10.25379992,0.01950897,0.24228073,0.54224762,1.67033767,1.19852066,6.47536624,0.25559052,1.54806924
-1.58779390,10.20466858,0.01969432,0.23414973,0.53547693,1.65763750,1.20676612,6.43452133,0.25653916,1.55532179
