energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-3.53276638,1.15494472,1.14450621,0.13094856,0.00657461,0.14043391,0.46018173,0.00000000,0.48687998,0.31684154
-3.52676338,1.18666989,1.19438947,0.13247750,0.00745833,0.14410709,0.47798875,0.00000000,0.51791012,0.32260204
-3.52076038,1.22128101,1.24659010,0.13430058,0.00841290,0.14860863,0.49645226,0.00000000,0.55152258,0.32920659
-3.51475738,1.25824213,1.30024323,0.13635193,0.00943409,0.15396652,0.51523874,0.00000000,0.58762401,0.33654412
-3.50875438,1.29696227,1.35441504,0.13855798,0.01051584,0.16020407,0.53398537,0.00000000,0.62609932,0.34449385
-3.50275138,1.33682360,1.40813181,0.14084091,0.01165027,0.16734163,0.55231260,0.00000000,0.66681833,0.35293349
-3.49674837,1.37720977,1.46041009,0.14312205,0.01282768,0.17539829,0.56983726,0.00000000,0.70964255,0.36174723
-3.49074537,1.41753325,1.51028683,0.14532534,0.01403673,0.18439317,0.58618583,0.00000000,0.75443159,0.37083313
-3.48474237,1.45726032,1.55684829,0.14738032,0.01526458,0.19434640,0.60100724,0.00000000,0.80104886,0.38010946
-3.47873937,1.49593250,1.59925672,0.14922488,0.01649717,0.20527962,0.61398471,0.00000000,0.84936634,0.38951968
-3.47273637,1.53318373,1.63677399,0.15080751,0.01771951,0.21721586,0.62484612,0.00000000,0.89926808,0.39903591
-3.46673337,1.56875231,1.66878123,0.15208890,0.01891608,0.23017894,0.63337246,0.00000000,0.95065228,0.40866051
-3.46073037,1.60248752,1.69479389,0.15304301,0.02007119,0.24419228,0.63940420,0.00000000,1.00343189,0.41842593
-3.45472736,1.63435051,1.71447187,0.15365756,0.02116943,0.25927717,0.64284523,0.00000000,1.05753375,0.42839272
-3.44872436,1.66440981,1.72762444,0.15393377,0.02219609,0.27545070,0.64366436,0.00000000,1.11289631,0.43864586
-3.44272136,1.69283186,1.73420991,0.15388573,0.02313757,0.29272327,0.64189443,0.00000000,1.16946624,0.44928974
-3.43671836,1.71986717,1.73433041,0.15353917,0.02398175,0.31109602,0.63762915,0.00000000,1.22719403,0.46044186
-3.43071536,1.74583303,1.72822197,0.15292980,0.02471837,0.33055809,0.63101799,0.00000000,1.28602911,0.47222584
-3.42471236,1.77109386,1.71624080,0.15210147,0.02533923,0.35108415,0.62225936,0.00000000,1.34591466,0.48476396
-3.41870935,1.79604004,1.69884615,0.15110402,0.02583848,0.37263205,0.61159251,0.00000000,1.40678260,0.49816969
-3.41270635,1.82106667,1.67658098,0.14999109,0.02621266,0.39514095,0.59928871,0.00000000,1.46854908,0.51254061
-3.40670335,1.84655300,1.65005101,0.14881798,0.02646078,0.41852995,0.58564187,0.00000000,1.53111074,0.52795203
-3.40070035,1.87284364,1.61990346,0.14763950,0.02658429,0.44269734,0.57095934,0.00000000,1.59434195,0.54445161
-3.39469735,1.90023236,1.58680601,0.14650817,0.02658688,0.46752050,0.55555307,0.00000000,1.65809321,0.56205526
-3.38869435,1.92894897,1.55142717,0.14547256,0.02647436,0.49285652,0.53973144,0.00000000,1.72219071,0.58074441
-3.38269135,1.95914976,1.51441854,0.14457598,0.02625435,0.51854350,0.52379217,0.00000000,1.78643699,0.60046476
-3.37668834,1.99091161,1.47639979,0.14385544,0.02593600,0.54440244,0.50801634,0.00000000,1.85061254,0.62112649
-3.37068534,2.02422976,1.43794644,0.14334101,0.02552963,0.57023978,0.49266356,0.00000000,1.91447803,0.64260577
-3.36468234,2.05901889,1.39958111,0.14305542,0.02504637,0.59585035,0.47796846,0.00000000,1.97777705,0.66474759
-3.35867934,2.09511728,1.36176783,0.14301398,0.02449783,0.62102071,0.46413819,0.00000000,2.04023890,0.68736944
-3.35267634,2.13229328,1.32490959,0.14322470,0.02389568,0.64553266,0.45135104,0.00000000,2.10158127,0.71026587
-3.34667334,2.17025373,1.28934874,0.14368867,0.02325140,0.66916697,0.43975577,0.00000000,2.16151249,0.73321341
-3.34067034,2.20865355,1.25536971,0.14440047,0.02257592,0.69170710,0.42947162,0.00000000,2.21973335,0.75597591
-3.33466733,2.24710600,1.22320360,0.14534877,0.02187940,0.71294278,0.42058872,0.00000000,2.27593834,0.77830968
-3.32866433,2.28519302,1.19303403,0.14651688,0.02117099,0.73267356,0.41316875,0.00000000,2.32981648,0.79996864
-3.32266133,2.32247532,1.16500358,0.14788335,0.02045871,0.75071212,0.40724572,0.00000000,2.38105186,0.82070899
-3.31665833,2.35850183,1.13922030,0.14942254,0.01974929,0.76688736,0.40282669,0.00000000,2.42932428,0.84029353
-3.31065533,2.39281842,1.11576360,0.15110510,0.01904817,0.78104726,0.39989249,0.00000000,2.47431021,0.85849538
-3.30465233,2.42497574,1.09468926,0.15289842,0.01835947,0.79306157,0.39839840,0.00000000,2.51568456,0.87510135
-3.29864932,2.45453631,1.07603308,0.15476710,0.01768600,0.80282416,0.39827478,0.00000000,2.55312351,0.88991466
-3.29264632,2.48108099,1.05981303,0.15667333,0.01702940,0.81025518,0.39942784,0.00000000,2.58630879,0.90275739
-3.28664332,2.50421496,1.04602994,0.15857726,0.01639022,0.81530300,0.40174060,0.00000000,2.61493352,0.91347253
-3.28064032,2.52357347,1.03466664,0.16043753,0.01576807,0.81794574,0.40507426,0.00000000,2.63870964,0.92192579
-3.27463732,2.53882751,1.02568601,0.16221174,0.01516180,0.81819259,0.40927002,0.00000000,2.65737686,0.92800722
-3.26863432,2.54968959,1.01902815,0.16385712,0.01456967,0.81608462,0.41415153,0.00000000,2.67071289,0.93163273
-3.26263132,2.55591971,1.01460722,0.16533128,0.01398958,0.81169517,0.41952806,0.00000000,2.67854436,0.93274554
-3.25662831,2.55733152,1.01230834,0.16659315,0.01341921,0.80512970,0.42519838,0.00000000,2.68075806,0.93131749
-3.25062531,2.55379868,1.01198523,0.16760404,0.01285622,0.79652496,0.43095551,0.00000000,2.67731182,0.92735034
-3.24462231,2.54526118,1.01345897,0.16832887,0.01229845,0.78604758,0.43659202,0.00000000,2.66824419,0.92087685
-3.23861931,2.53173162,1.01651851,0.16873750,0.01174403,0.77389190,0.44190602,0.00000000,2.65368259,0.91196174
-3.23261631,2.51330099,1.02092306,0.16880619,0.01119154,0.76027711,0.44670750,0.00000000,2.63384901,0.90070228
-3.22661331,2.49014381,1.02640689,0.16851901,0.01064007,0.74544375,0.45082497,0.00000000,2.60906302,0.88722862
-3.22061031,2.46252238,1.03268641,0.16786940,0.01008932,0.72964965,0.45411193,0.00000000,2.57974174,0.87170362
-3.21460730,2.43078977,1.03946961,0.16686143,0.00953959,0.71316537,0.45645315,0.00000000,2.54639650,0.85432222
-3.20860430,2.39539132,1.04646751,0.16551112,0.00899181,0.69626932,0.45777032,0.00000000,2.50962640,0.83531026
-3.20260130,2.35686444,1.05340732,0.16384735,0.00844750,0.67924280,0.45802678,0.00000000,2.47010887,0.81492276
-3.19659830,2.31583654,1.06004668,0.16191262,0.00790874,0.66236499,0.45723127,0.00000000,2.42858760,0.79344160
-3.19059530,2.27302084,1.06618821,0.15976338,0.00737803,0.64590814,0.45544020,0.00000000,2.38585826,0.77117264
-3.18459230,2.22920997,1.07169371,0.15746992,0.00685825,0.63013310,0.45275850,0.00000000,2.34275260,0.74844233
-3.17858929,2.18526740,1.07649701,0.15511585,0.00635252,0.61528539,0.44933876,0.00000000,2.30012137,0.72559387
-3.17258629,2.14211641,1.08061474,0.15279707,0.00586414,0.60159168,0.44537870,0.00000000,2.25881666,0.70298290
-3.16658329,2.10072682,1.08415397,0.15062020,0.00539639,0.58925691,0.44111687,0.00000000,2.21967410,0.68097285
-3.16058029,2.06209936,1.08731628,0.14870053,0.00495254,0.57846204,0.43682673,0.00000000,2.18349522,0.65992999
-3.15457729,2.02724785,1.09039736,0.14715949,0.00453564,0.56936215,0.43280913,0.00000000,2.15103052,0.64021820
-3.14857429,1.99717932,1.09378204,0.14612160,0.00414853,0.56208510,0.42938345,0.00000000,2.12296317,0.62219362
-3.14257129,1.97287224,1.09793426,0.14571112,0.00379372,0.55673044,0.42687769,0.00000000,2.09989378,0.60619909
-3.13656828,1.95525331,1.10338233,0.14604830,0.00347336,0.55336847,0.42561756,0.00000000,2.08232623,0.59255852
-3.13056528,1.94517307,1.11069965,0.14724548,0.00318921,0.55203948,0.42591527,0.00000000,2.07065470,0.58157127
-3.12456228,1.94338100,1.12048149,0.14940304,0.00294263,0.55275284,0.42805806,0.00000000,2.06515209,0.57350652
-3.11855928,1.95050066,1.13331867,0.15260534,0.00273454,0.55548621,0.43229702,0.00000000,2.06595993,0.56859776
-3.11255628,1.96700566,1.14976926,0.15691692,0.00256550,0.56018451,0.43883656,0.00000000,2.07308010,0.56703750
-3.10655328,1.99319737,1.17032927,0.16237889,0.00243567,0.56675906,0.44782494,0.00000000,2.08636861,0.56897226
-3.10055028,2.02918510,1.19540392,0.16900587,0.00234487,0.57508668,0.45934621,0.00000000,2.10553184,0.57449801
-3.09454727,2.07486994,1.22528060,0.17678342,0.00229258,0.58500917,0.47341384,0.00000000,2.13012557,0.58365618
-3.08854427,2.12993295,1.26010499,0.18566633,0.00227806,0.59633316,0.48996650,0.00000000,2.15955735,0.59643038
-3.08254127,2.19382869,1.29986161,0.19557765,0.00230026,0.60883064,0.50886605,0.00000000,2.19309244,0.61274401
-3.07653827,2.26578480,1.34435975,0.20640872,0.00235800,0.62224037,0.52989794,0.00000000,2.22986376,0.63245887
-3.07053527,2.34480817,1.39322585,0.21802024,0.00244987,0.63627028,0.55277423,0.00000000,2.26888593,0.65537504
-3.06453227,2.42969806,1.44590285,0.23024432,0.00257436,0.65060116,0.57713897,0.00000000,2.30907353,0.68123194
-3.05852926,2.51906619,1.50165688,0.24288761,0.00272985,0.66489153,0.60257612,0.00000000,2.34926336,0.70971082
-3.05252626,2.61136368,1.55959130,0.25573541,0.00291463,0.67878391,0.62861962,0.00000000,2.38824031,0.74043878
-3.04652326,2.70491423,1.61866775,0.26855671,0.00312693,0.69191220,0.65476536,0.00000000,2.42476642,0.77299409
-3.04052026,2.79795277,1.67773361,0.28110989,0.00336497,0.70391023,0.68048480,0.00000000,2.45761205,0.80691306
-3.03451726,2.88866847,1.73555484,0.29314909,0.00362692,0.71442107,0.70523966,0.00000000,2.48558849,0.84169818
-3.02851426,2.97525084,1.79085318,0.30443092,0.00391097,0.72310687,0.72849739,0.00000000,2.50758076,0.87682742
-3.02251126,3.05593737,1.84234602,0.31472136,0.00421536,0.72965884,0.74974669,0.00000000,2.52257943,0.91176462
-3.01650825,3.12906115,1.88878773,0.32380247,0.00453837,0.73380695,0.76851284,0.00000000,2.52971030,0.94597057
-3.01050525,3.19309684,1.92901049,0.33147883,0.00487836,0.73532894,0.78437203,0.00000000,2.52826079,0.97891465
-3.00450225,3.24670330,1.96196332,0.33758340,0.00523383,0.73405825,0.79696455,0.00000000,2.51770204,1.01008668
-2.99849925,3.28876167,1.98674755,0.34198252,0.00560346,0.72989041,0.80600613,0.00000000,2.49770571,1.03900870
-2.99249625,3.31840726,2.00264745,0.34457997,0.00598612,0.72278775,0.81129726,0.00000000,2.46815506,1.06524636
-2.98649325,3.33505453,2.00915488,0.34531988,0.00638099,0.71278200,0.81273015,0.00000000,2.42914967,1.08841965
-2.98049025,3.33841418,2.00598699,0.34418840,0.00678757,0.69997477,0.81029315,0.00000000,2.38100391,1.10821261
-2.97448724,3.32850203,1.99309641,0.34121409,0.00720575,0.68453587,0.80407254,0.00000000,2.32423898,1.12438178
-2.96848424,3.30563946,1.97067366,0.33646705,0.00763593,0.66669945,0.79425164,0.00000000,2.25956923,1.13676316
-2.96248124,3.27044553,1.93914181,0.33005674,0.00807901,0.64675814,0.78110739,0.00000000,2.18788312,1.14527742
-2.95647824,3.22382131,1.89914378,0.32212880,0.00853650,0.62505548,0.76500445,0.00000000,2.11021964,1.14993319
-2.95047524,3.16692688,1.85152280,0.31286077,0.00901053,0.60197689,0.74638711,0.00000000,2.02774119,1.15082824
-2.94447224,3.10115198,1.79729710,0.30245705,0.00950389,0.57793945,0.72576919,0.00000000,1.94170376,1.14814855
-2.93846923,3.02808114,1.73762962,0.29114320,0.01002002,0.55338100,0.70372225,0.00000000,1.85342553,1.14216506
-2.93246623,2.94945435,1.67379422,0.27915987,0.01056298,0.52874881,0.68086248,0.00000000,1.76425475,1.13322820
-2.92646323,2.86712435,1.60713928,0.26675646,0.01113737,0.50448823,0.65783641,0.00000000,1.67553788,1.12176013
-2.92046023,2.78301162,1.53905033,0.25418481,0.01174819,0.48103163,0.63530601,0.00000000,1.58858884,1.10824495
-2.91445723,2.69905804,1.47091254,0.24169301,0.01240072,0.45878790,0.61393326,0.00000000,1.50465989,1.09321684
-2.90845423,2.61718031,1.40407451,0.22951964,0.01310026,0.43813274,0.59436472,0.00000000,1.42491494,1.07724646
-2.90245123,2.53922404,1.33981419,0.21788832,0.01385190,0.41940006,0.57721618,0.00000000,1.35040558,1.06092587
-2.89644822,2.46691950,1.27930779,0.20700303,0.01466019,0.40287436,0.56305794,0.00000000,1.28205025,1.04485235
-2.89044522,2.40183982,1.22360250,0.19704396,0.01552885,0.38878457,0.55240076,0.00000000,1.22061673,1.02961148
-2.88444222,2.34536261,1.17359346,0.18816418,0.01646036,0.37729902,0.54568297,0.00000000,1.16670823,1.01575994
-2.87843922,2.29863577,1.13000548,0.18048699,0.01745565,0.36852200,0.54325894,0.00000000,1.12075307,1.00380869
-2.87243622,2.26254831,1.09337964,0.17410416,0.01851375,0.36249159,0.54538914,0.00000000,1.08299816,0.99420686
-2.86643322,2.23770705,1.06406503,0.16907486,0.01963145,0.35917902,0.55223221,0.00000000,1.05350627,0.98732710
-2.86043022,2.22441980,1.04221555,0.16542540,0.02080307,0.35848952,0.56383913,0.00000000,1.03215712,0.98345281
-2.85442721,2.22268577,1.02779172,0.16314970,0.02202028,0.36026455,0.58014984,0.00000000,1.01865241,0.98276788
-2.84842421,2.23219370,1.02056720,0.16221046,0.02327202,0.36428565,0.60099238,0.00000000,1.01252452,0.98534929
-2.84242121,2.25232800,1.02013990,0.16254098,0.02454451,0.37027959,0.62608484,0.00000000,1.01314920,0.99116300
-2.83641821,2.28218317,1.02594715,0.16404755,0.02582139,0.37792502,0.65503998,0.00000000,1.01976165,1.00006331
-2.83041521,2.32058627,1.03728456,0.16661246,0.02708400,0.38686035,0.68737272,0.00000000,1.03147616,1.01179588
-2.82441221,2.36612711,1.05332796,0.17009731,0.02831181,0.39669291,0.72251019,0.00000000,1.04730868,1.02600435
-2.81840920,2.41719543,1.07315788,0.17434686,0.02948284,0.40700891,0.75980427,0.00000000,1.06620204,1.04224032
-2.81240620,2.47202406,1.09578582,0.17919303,0.03057437,0.41738437,0.79854630,0.00000000,1.08705305,1.05997645
-2.80640320,2.52873685,1.12018157,0.18445915,0.03156354,0.42739628,0.83798345,0.00000000,1.10874102,1.07862212
-2.80040020,2.58539975,1.14530089,0.18996425,0.03242817,0.43663407,0.87733646,0.00000000,1.13015659,1.09754115
-2.79439720,2.64007339,1.17011260,0.19552732,0.03314742,0.44471070,0.91581805,0.00000000,1.15023028,1.11607081
-2.78839420,2.69086537,1.19362443,0.20097143,0.03370263,0.45127315,0.95265153,0.00000000,1.16795962,1.13354147
-2.78239120,2.73598039,1.21490682,0.20612761,0.03407792,0.45601194,0.98708896,0.00000000,1.18243408,1.14929611
-2.77638819,2.77376655,1.23311406,0.21083832,0.03426082,0.45866921,1.01842831,0.00000000,1.19285683,1.16270901
-2.77038519,2.80275621,1.24750208,0.21496060,0.03424279,0.45904516,1.04602913,0.00000000,1.19856276,1.17320289
-2.76438219,2.82170012,1.25744263,0.21836858,0.03401950,0.45700249,1.06932617,0.00000000,1.19903191,1.18026401
-2.75837919,2.82959373,1.26243344,0.22095558,0.03359107,0.45246881,1.08784070,0.00000000,1.19389814,1.18345474
-2.75237619,2.82569523,1.26210425,0.22263549,0.03296206,0.44543680,1.10118910,0.00000000,1.18295265,1.18242328
-2.74637319,2.80953486,1.25621883,0.22334373,0.03214138,0.43596227,1.10908883,0.00000000,1.16614243,1.17691041
-2.74037019,2.78091577,1.24467304,0.22303745,0.03114191,0.42416013,1.11136136,0.00000000,1.14356393,1.16675311
-2.73436718,2.73990684,1.22748941,0.22169535,0.02998013,0.41019862,1.10793255,0.00000000,1.11545229,1.15188531
-2.72836418,2.68682821,1.20480861,0.21931691,0.02867551,0.39429194,1.09883024,0.00000000,1.08216683,1.13233586
-2.72236118,2.62223074,1.17687840,0.21592123,0.02724989,0.37669179,1.08417961,0.00000000,1.04417358,1.10822400
-2.71635818,2.54687037,1.14404054,0.21154552,0.02572677,0.35767812,1.06419643,0.00000000,1.00202562,1.07975278
-2.71035518,2.46167881,1.10671647,0.20624322,0.02413054,0.33754953,1.03917863,0.00000000,0.95634228,1.04720076
-2.70435218,2.36773194,1.06539213,0.20008204,0.02248579,0.31661379,1.00949644,0.00000000,0.90778794,1.01091243
-2.69834917,2.26621704,1.02060269,0.19314170,0.02081659,0.29517879,0.97558165,0.00000000,0.85705147,0.97128771
-2.69234617,2.15840009,0.97291752,0.18551173,0.01914588,0.27354429,0.93791619,0.00000000,0.80482690,0.92877095
-2.68634317,2.04559426,0.92292597,0.17728913,0.01749493,0.25199479,0.89702040,0.00000000,0.75179604,0.88383980
-2.68034017,1.92913026,0.87122412,0.16857615,0.01588289,0.23079364,0.85344131,0.00000000,0.69861362,0.83699416
-2.67433717,1.81032928,0.81840298,0.15947808,0.01432645,0.21017862,0.80774117,0.00000000,0.64589509,0.78874554
-2.66833417,1.69047911,0.76503805,0.15010120,0.01283966,0.19035898,0.76048650,0.00000000,0.59420753,0.73960703
-2.66233117,1.57081355,0.71168050,0.14055082,0.01143379,0.17151394,0.71223778,0.00000000,0.54406339,0.69008403
-2.65632816,1.45249540,0.65884999,0.13092948,0.01011735,0.15379253,0.66354000,0.00000000,0.49591726,0.64066589
-2.65032516,1.33660299,0.60702895,0.12133542,0.00889618,0.13731474,0.61491422,0.00000000,0.45016522,0.59181852
-2.64432216,1.22412018,0.55665841,0.11186111,0.00777361,0.12217366,0.56685013,0.00000000,0.40714660,0.54397815
-2.63831916,1.11592968,0.50813526,0.10259212,0.00675070,0.10843842,0.51979990,0.00000000,0.36714768,0.49754615
-2.63231616,1.01280935,0.46181068,0.09360611,0.00582652,0.09615788,0.47417310,0.00000000,0.33040692,0.45288502
-2.62631316,0.91543132,0.41798981,0.08497212,0.00499843,0.08536449,0.43033304,0.00000000,0.29712134,0.41031559
-2.62031016,0.82436351,0.37693231,0.07675007,0.00426241,0.07607846,0.38859420,0.00000000,0.26745347,0.37011524
-2.61430715,0.74007322,0.33885382,0.06899045,0.00361336,0.06831173,0.34922102,0.00000000,0.24153851,0.33251730
-2.60830415,0.66293230,0.30392806,0.06173426,0.00304542,0.06207170,0.31242776,0.00000000,0.21949126,0.29771138
-2.60230115,0.59322372,0.27228941,0.05501319,0.00255220,0.05736447,0.27837951,0.00000000,0.20141234,0.26584457
-2.59629815,0.53114875,0.24403586,0.04884989,0.00212705,0.05419750,0.24719408,0.00000000,0.18739353,0.23702347
-2.59029515,0.47683468,0.21923203,0.04325849,0.00176326,0.05258145,0.21894477,0.00000000,0.17752167,0.21131666
-2.58429215,0.43034234,0.19791221,0.03824520,0.00145424,0.05253129,0.19366370,0.00000000,0.17188115,0.18875776
-2.57828914,0.39167327,0.18008319,0.03380903,0.00119365,0.05406649,0.17134567,0.00000000,0.17055455,0.16934851
-2.57228614,0.36077594,0.16572668,0.02994256,0.00097552,0.05721027,0.15195221,0.00000000,0.17362158,0.15306209
-2.56628314,0.33755088,0.15480130,0.02663271,0.00079427,0.06198809,0.13541575,0.00000000,0.18115603,0.13984611
-2.56028014,0.32185444,0.14724392,0.02386160,0.00064484,0.06842517,0.12164368,0.00000000,0.19322101,0.12962550
-2.55427714,0.31350098,0.14297042,0.02160722,0.00052262,0.07654345,0.11052211,0.00000000,0.20986257,0.12230482
-2.54827414,0.31226365,0.14187574,0.01984419,0.00042353,0.08635787,0.10191940,0.00000000,0.23110192,0.11777026
-2.54227114,0.31787368,0.14383332,0.01854435,0.00034394,0.09787227,0.09568911,0.00000000,0.25692664,0.11589102
-2.53626813,0.33001855,0.14869410,0.01767729,0.00028071,0.11107510,0.09167250,0.00000000,0.28728144,0.11652024
-2.53026513,0.34833931,0.15628507,0.01721084,0.00023111,0.12593518,0.08970067,0.00000000,0.32205875,0.11949556
-2.52426213,0.37242764,0.16640776,0.01711138,0.00019279,0.14239770,0.08959610,0.00000000,0.36109006,0.12463929
-2.51825913,0.40182297,0.17883679,0.01734417,0.00016377,0.16038084,0.09117398,0.00000000,0.40413836,0.13175855
-2.51225613,0.43601045,0.19331877,0.01787361,0.00014238,0.17977314,0.09424326,0.00000000,0.45089247,0.14064534
-2.50625313,0.47442026,0.20957185,0.01866343,0.00012721,0.20043197,0.09860752,0.00000000,0.50096376,0.15107692
-2.50025013,0.51642873,0.22728616,0.01967693,0.00011710,0.22218318,0.10406602,0.00000000,0.55388586,0.16281652
-2.49424712,0.56136189,0.24612536,0.02087722,0.00011113,0.24482220,0.11041472,0.00000000,0.60911770,0.17561466
-2.48824412,0.60850161,0.26572948,0.02222746,0.00010853,0.26811664,0.11744771,0.00000000,0.66605008,0.18921117
-2.48224112,0.65709467,0.28571916,0.02369120,0.00010874,0.29181031,0.12495888,0.00000000,0.72401592,0.20333802
-2.47623812,0.70636456,0.30570131,0.02523275,0.00011132,0.31562869,0.13274406,0.00000000,0.78230395,0.21772288
-2.47023512,0.75552593,0.32527605,0.02681759,0.00011602,0.33928569,0.14060357,0.00000000,0.84017549,0.23209356
-2.46423212,0.80380120,0.34404500,0.02841288,0.00012272,0.36249129,0.14834506,0.00000000,0.89688380,0.24618304
-2.45822911,0.85043878,0.36162030,0.02998795,0.00013146,0.38495999,0.15578683,0.00000000,0.95169504,0.25973507
-2.45222611,0.89473200,0.37763438,0.03151484,0.00014246,0.40641941,0.16276115,0.00000000,1.00391015,0.27250997
-2.44622311,0.93603803,0.39174988,0.03296884,0.00015610,0.42661880,0.16911783,0.00000000,1.05288637,0.28429055
-2.44022011,0.97379571,0.40366940,0.03432893,0.00017300,0.44533697,0.17472754,0.00000000,1.09805747,0.29488773
-2.43421711,1.00754141,0.41314453,0.03557819,0.00019399,0.46238914,0.17948500,0.00000000,1.13895154,0.30414557
-2.42821411,1.03692206,0.41998380,0.03670418,0.00022018,0.47763240,0.18331160,0.00000000,1.17520542,0.31194556
-2.42221111,1.06170446,0.42405919,0.03769902,0.00025297,0.49096943,0.18615755,0.00000000,1.20657481,0.31820977
-2.41620810,1.08178045,0.42531074,0.03855957,0.00029411,0.50235021,0.18800324,0.00000000,1.23293969,0.32290274
-2.41020510,1.09716748,0.42374916,0.03928721,0.00034571,0.51177169,0.18885981,0.00000000,1.25430442,0.32603198
-2.40420210,1.10800454,0.41945617,0.03988770,0.00041030,0.51927529,0.18876888,0.00000000,1.27079266,0.32764702
-2.39819910,1.11454346,0.41258262,0.04037073,0.00049084,0.52494251,0.18780134,0.00000000,1.28263736,0.32783700
-2.39219610,1.11713625,0.40334445,0.04074943,0.00059074,0.52888877,0.18605536,0.00000000,1.29016621,0.32672693
-2.38619310,1.11621881,0.39201660,0.04103972,0.00071390,0.53125588,0.18365357,0.00000000,1.29378345,0.32447275
-2.38019010,1.11229208,0.37892523,0.04125966,0.00086465,0.53220362,0.18073960,0.00000000,1.29394905,0.32125544
-2.37418709,1.10590142,0.36443847,0.04142868,0.00104781,0.53190077,0.17747404,0.00000000,1.29115632,0.31727448
-2.36818409,1.09761533,0.34895622,0.04156685,0.00126856,0.53051634,0.17403008,0.00000000,1.28590925,0.31274085
-2.36218109,1.08800440,0.33289929,0.04169411,0.00153242,0.52821121,0.17058881,0.00000000,1.27870072,0.30787000
-2.35617809,1.07762166,0.31669834,0.04182966,0.00184514,0.52513094,0.16733448,0.00000000,1.26999269,0.30287492
-2.35017509,1.06698482,0.30078296,0.04199132,0.00221256,0.52139986,0.16444978,0.00000000,1.26019933,0.29795973
-2.34417209,1.05656138,0.28557127,0.04219503,0.00264046,0.51711692,0.16211131,0.00000000,1.24967385,0.29331394
-2.33816908,1.04675684,0.27146030,0.04245445,0.00313433,0.51235332,0.16048523,0.00000000,1.23869944,0.28910741
-2.33216608,1.03790631,0.25881732,0.04278065,0.00369920,0.50715217,0.15972333,0.00000000,1.22748468,0.28548643
-2.32616308,1.03026956,0.24797228,0.04318195,0.00433936,0.50152979,0.15995935,0.00000000,1.21616308,0.28257062
-2.32016008,1.02402932,0.23921149,0.04366373,0.00505807,0.49547887,0.16130589,0.00000000,1.20479675,0.28045093
-2.31415708,1.01929245,0.23277249,0.04422852,0.00585732,0.48897281,0.16385153,0.00000000,1.19338337,0.27918860
-2.30815408,1.01609367,0.22884004,0.04487594,0.00673756,0.48197115,0.16765861,0.00000000,1.18186597,0.27881493
-2.30215108,1.01440114,0.22754340,0.04560286,0.00769739,0.47442564,0.17276135,0.00000000,1.17014450,0.27933200
-2.29614807,1.01412358,0.22895451,0.04640348,0.00873338,0.46628640,0.17916455,0.00000000,1.15808854,0.28071403
-2.29014507,1.01511830,0.23308734,0.04726957,0.00983987,0.45750798,0.18684276,0.00000000,1.14555007,0.28290938
-2.28414207,1.01719968,0.23989812,0.04819062,0.01100883,0.44805478,0.19574014,0.00000000,1.13237574,0.28584316
-2.27813907,1.02014795,0.24928655,0.04915410,0.01222983,0.43790563,0.20577096,0.00000000,1.11841784,0.28942033
-2.27213607,1.02371781,0.26109802,0.05014577,0.01349004,0.42705727,0.21682074,0.00000000,1.10354361,0.29352922
-2.26613307,1.02764702,0.27512673,0.05114998,0.01477440,0.41552661,0.22874836,0.00000000,1.08764245,0.29804554
-2.26013007,1.03166474,0.29111992,0.05215006,0.01606579,0.40335173,0.24138891,0.00000000,1.07063106,0.30283671
-2.25412706,1.03549978,0.30878314,0.05312885,0.01734539,0.39059168,0.25455747,0.00000000,1.05245642,0.30776658
-2.24812406,1.03888891,0.32778662,0.05406920,0.01859309,0.37732514,0.26805386,0.00000000,1.03309694,0.31270048
-2.24212106,1.04158513,0.34777279,0.05495461,0.01978794,0.36364820,0.28166815,0.00000000,1.01256197,0.31751047
-2.23611806,1.04336627,0.36836479,0.05576995,0.02090880,0.34967153,0.29518699,0.00000000,0.99089022,0.32208079
-2.23011506,1.04404357,0.38917609,0.05650222,0.02193487,0.33551700,0.30840059,0.00000000,0.96814740,0.32631326
-2.22411206,1.04347052,0.40982073,0.05714135,0.02284637,0.32131420,0.32111002,0.00000000,0.94442347,0.33013259
-2.21810905,1.04155138,0.42992429,0.05768100,0.02362514,0.30719707,0.33313476,0.00000000,0.91983005,0.33349127
-2.21210605,1.03824938,0.44913492,0.05811934,0.02425528,0.29330069,0.34431994,0.00000000,0.89449806,0.33637390
-2.20610305,1.03359403,0.46713435,0.05845969,0.02472365,0.27975851,0.35454323,0.00000000,0.86857584,0.33880068
-2.20010005,1.02768704,0.48364822,0.05871113,0.02502034,0.26670016,0.36372071,0.00000000,0.84222794,0.34082973
-2.19409705,1.02070632,0.49845538,0.05888880,0.02513902,0.25424965,0.37181160,0.00000000,0.81563425,0.34255818
-2.18809405,1.01290756,0.51139563,0.05901404,0.02507718,0.24252424,0.37882142,0.00000000,0.78898954,0.34412159
-2.18209105,1.00462281,0.52237550,0.05911426,0.02483619,0.23163358,0.38480328,0.00000000,0.76250314,0.34569171
-2.17608804,0.99625565,0.53137158,0.05922250,0.02442128,0.22167925,0.38985721,0.00000000,0.73639827,0.34747245
-2.17008504,0.98827272,0.53843126,0.05937662,0.02384131,0.21275447,0.39412724,0.00000000,0.71091093,0.34969392
