energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-0.12906453,4.20310667,0.06211850,0.40196641,0.22842806,1.40393019,1.18328044,0.75901711,0.32148455,1.19891650
-0.12306153,4.14547364,0.05896532,0.38815909,0.22926848,1.36813874,1.15619878,0.76241060,0.32173827,1.18331655
-0.11705853,4.10525632,0.05622525,0.37707616,0.23158705,1.33643541,1.13500169,0.76942761,0.32235217,1.17457385
-0.11105553,4.08242678,0.05389133,0.36891106,0.23531571,1.30899459,1.11993289,0.77985018,0.32325279,1.17269321
-0.10505253,4.07669373,0.05195221,0.36382692,0.24038313,1.28587857,1.11114938,0.79343119,0.32434611,1.17760484
-0.09904952,4.08757705,0.05039424,0.36195993,0.24672151,1.26705399,1.10873571,0.80991485,0.32552345,1.18918676
-0.09304652,4.11448767,0.04920353,0.36342296,0.25427315,1.25241138,1.11271958,0.82905755,0.32666829,1.20728752
-0.08704352,4.15680747,0.04836799,0.36830900,0.26299630,1.24178667,1.12308722,0.85064762,0.32766364,1.23174785
-0.08104052,4.21396453,0.04787929,0.37669402,0.27286987,1.23498291,1.13979739,0.87452317,0.32839945,1.26241977
-0.07503752,4.28549868,0.04773458,0.38863896,0.28389698,1.23179113,1.16279282,0.90058684,0.32877984,1.29918170
-0.06903452,4.37111321,0.04793794,0.40419047,0.29610673,1.23200867,1.19200796,0.92881660,0.32872961,1.34194856
-0.06303152,4.47070912,0.04850149,0.42338040,0.30955430,1.23545408,1.22737257,0.95927187,0.32819979,1.39067591
-0.05702851,4.58439949,0.04944611,0.44622383,0.32431907,1.24197757,1.26881048,0.99209442,0.32717186,1.44535772
-0.05102551,4.71250255,0.05080163,0.47271578,0.34050076,1.25146642,1.31623364,1.02750390,0.32566047,1.50601764
-0.04502251,4.85551359,0.05260661,0.50282675,0.35821372,1.26384520,1.36953184,1.06578786,0.32371445,1.57269412
-0.03901951,5.01405672,0.05490762,0.53649750,0.37757947,1.27907089,1.42855854,1.10728676,0.32141612,1.64542012
-0.03301651,5.18881925,0.05775789,0.57363324,0.39871775,1.29712329,1.49311421,1.15237437,0.31887895,1.72419860
-0.02701351,5.38047222,0.06121564,0.61409789,0.42173657,1.31799175,1.56292804,1.20143462,0.31624356,1.80897520
-0.02101051,5.58958169,0.06534188,0.65770882,0.44672147,1.34165899,1.63763985,1.25483573,0.31367246,1.89960988
-0.01500750,5.81651596,0.07019779,0.70423255,0.47372481,1.36808348,1.71678352,1.31290306,0.31134359,1.99584943
-0.00900450,6.06135440,0.07584188,0.75338191,0.50275533,1.39718169,1.79977352,1.37589176,0.30944307,2.09730271
-0.00300150,6.32380329,0.08232688,0.80481507,0.53376885,1.42881143,1.88589597,1.44396081,0.30815755,2.20342061
0.00300150,6.60312419,0.08969652,0.85813671,0.56666037,1.46275779,1.97430546,1.51714963,0.30766631,2.31348222
0.00900450,6.89807921,0.09798235,0.91290151,0.60125835,1.49872262,2.06402830,1.59535837,0.30813363,2.42658880
0.01500750,7.20689728,0.10720067,0.96862002,0.63732135,1.53631863,2.15397293,1.67833320,0.30970163,2.54166638
0.02101051,7.52726377,0.11734976,1.02476683,0.67453758,1.57506854,2.24294733,1.76565714,0.31248392,2.65747753
0.02701351,7.85633517,0.12840745,1.08079075,0.71252740,1.61440972,2.32968325,1.85674711,0.31656027,2.77264238
0.03301651,8.19077875,0.14032926,1.13612660,0.75084888,1.65370424,2.41286627,1.95085757,0.32197238,2.88566834
0.03901951,8.52683620,0.15304718,1.19020817,0.78900640,1.69225395,2.49117064,2.04709059,0.32872114,2.99498750
0.04502251,8.86040868,0.16646907,1.24248178,0.82646193,1.72931995,2.56329730,2.14441218,0.33676512,3.09900017
0.05102551,9.18715996,0.18047899,1.29241977,0.86264870,1.76414553,2.62801337,2.24167422,0.34602063,3.19612286
0.05702851,9.50263313,0.19493824,1.33953330,0.89698671,1.79598146,2.68419129,2.33764137,0.35636305,3.28483837
0.06303152,9.80237605,0.20968740,1.38338392,0.92889953,1.82411237,2.73084564,2.43102176,0.36762962,3.36374573
0.06903452,10.08207010,0.22454903,1.42359331,0.95783161,1.84788298,2.76716588,2.52050047,0.37962340,3.43160772
0.07503752,10.33765669,0.23933137,1.45985080,0.98326540,1.86672271,2.79254345,2.60477455,0.39211832,3.48739346
0.08104052,10.56545641,0.25383255,1.49191830,1.00473769,1.88016775,2.80659184,2.68258823,0.40486525,3.53031430
0.08704352,10.76227574,0.26784557,1.51963259,1.02185424,1.88787919,2.80915873,2.75276712,0.41759869,3.55985093
0.09304652,10.92549727,0.28116359,1.54290479,1.03430231,1.88965663,2.80032962,2.81425015,0.43004408,3.57577071
0.09904952,11.05314975,0.29358561,1.56171718,1.04186037,1.88544637,2.78042286,2.86611818,0.44192539,3.57813406
0.10505253,11.14395570,0.30492215,1.57611772,1.04440473,1.87534403,2.74997625,2.90761827,0.45297280,3.56728987
0.11105553,11.19735486,0.31500085,1.58621245,1.04191282,1.85959129,2.70972614,2.93818283,0.46293011,3.54385988
0.11705853,11.21350313,0.32367176,1.59215632,1.03446293,1.83856701,2.66057977,2.95744309,0.47156183,3.50871307
0.12306153,11.19324757,0.33081204,1.59414302,1.02223063,1.81277315,2.60358246,2.96523645,0.47865958,3.46293103
0.12906453,11.13807897,0.33633002,1.59239414,1.00548187,1.78281597,2.53988095,2.96160763,0.48404757,3.40776602
0.13506753,11.05006427,0.34016827,1.58714844,0.98456335,1.74938351,2.47068466,2.94680361,0.48758710,3.34459378
0.14107054,10.93176229,0.34230569,1.57865151,0.95989047,1.71322020,2.39722649,2.92126277,0.48917981,3.27486304
0.14707354,10.78612605,0.34275844,1.56714644,0.93193339,1.67509973,2.32072479,2.88559856,0.48876957,3.20004413
0.15307654,10.61639619,0.34157963,1.55286574,0.90120196,1.63579724,2.24234796,2.84057852,0.48634304,3.12157888
0.15907954,10.42598965,0.33885789,1.53602490,0.86822998,1.59606204,2.16318299,2.78709938,0.48192886,3.04083382
0.16508254,10.21838805,0.33471462,1.51681768,0.83355950,1.55659189,2.08420895,2.72615924,0.47559541,2.95905877
0.17108554,9.99703001,0.32930024,1.49541332,0.79772586,1.51800984,2.00627626,2.65882783,0.46744749,2.87735209
0.17708854,9.76521143,0.32278944,1.47195560,0.76124368,1.48084454,1.93009209,2.58621590,0.45762175,2.79663407
0.18309155,9.52599714,0.31537559,1.44656361,0.72459469,1.44551473,1.85621223,2.50944483,0.44628141,2.71762894
0.18909455,9.28214678,0.30726458,1.41933422,0.68821729,1.41231835,1.78503913,2.42961752,0.43361029,2.64085617
0.19509755,9.03605728,0.29866828,1.39034588,0.65249851,1.38142678,1.71682588,2.34779134,0.41980639,2.56663058
0.20110055,8.78972311,0.28979786,1.35966348,0.61776817,1.35288412,1.65168550,2.26495422,0.40507552,2.49507120
0.20710355,8.54471520,0.28085720,1.32734401,0.58429544,1.32661154,1.58960477,2.18200429,0.38962496,2.42611758
0.21310655,8.30217818,0.27203671,1.29344273,0.55228771,1.30241639,1.53046162,2.09973383,0.37365755,2.35955279
0.21910955,8.06284510,0.26350770,1.25801938,0.52189162,1.28000550,1.47404534,2.01881759,0.35736643,2.29503152
0.22511256,7.82706799,0.25541747,1.22114424,0.49319591,1.25900214,1.42007823,1.93980591,0.34093058,2.23211180
0.23111556,7.59486204,0.24788548,1.18290369,0.46623600,1.23896576,1.36823807,1.86312233,0.32451117,2.17028878
0.23711856,7.36596072,0.24100046,1.14340503,0.44099981,1.21941363,1.31818019,1.78906568,0.30824910,2.10902895
0.24312156,7.13987887,0.23481879,1.10278036,0.41743457,1.19984350,1.26955842,1.71781613,0.29226334,2.04780336
0.24912456,6.91598039,0.22936396,1.06118929,0.39545424,1.17975634,1.22204408,1.64944479,0.27665047,1.98611843
0.25512756,6.69354757,0.22462737,1.01882042,0.37494723,1.15867807,1.17534255,1.58392617,0.26148498,1.92354312
0.26113057,6.47184865,0.22057006,0.97589158,0.35578407,1.13617960,1.12920682,1.52115292,0.24682044,1.85973171
0.26713357,6.25020091,0.21712568,0.93264860,0.33782479,1.11189437,1.08344776,1.46095208,0.23269140,1.79444132
0.27313657,6.02802680,0.21420418,0.88936298,0.32092579,1.08553269,1.03794104,1.40310207,0.21911569,1.72754387
0.27913957,5.80490089,0.21169636,0.84632827,0.30494590,1.05689239,0.99263057,1.34734985,0.20609715,1.65903226
0.28514257,5.58058631,0.20947883,0.80385535,0.28975169,1.02586569,0.94752870,1.29342749,0.19362845,1.58902097
0.29114557,5.35505951,0.20741944,0.76226689,0.27522166,0.99244182,0.90271338,1.24106759,0.18169404,1.51774131
0.29714857,5.12852311,0.20538272,0.72189095,0.26124956,0.95670578,0.85832260,1.19001715,0.17027287,1.44553188
0.30315158,4.90140674,0.20323528,0.68305415,0.24774657,0.91883324,0.81454656,1.14004934,0.15934089,1.37282498
0.30915458,4.67435669,0.20085087,0.64607433,0.23464262,0.87908205,0.77161806,1.09097304,0.14887328,1.30012971
0.31515758,4.44821537,0.19811500,0.61125320,0.22188664,0.83778088,0.72980154,1.04263982,0.13884623,1.22801267
0.32116058,4.22399197,0.19492891,0.57886891,0.20944616,0.79531556,0.68938128,0.99494847,0.12923830,1.15707714
0.32716358,4.00282606,0.19121274,0.54916894,0.19730609,0.75211376,0.65064938,0.94784693,0.12003133,1.08794180
0.33316658,3.78594609,0.18690788,0.52236338,0.18546699,0.70862886,0.61389387,0.90133184,0.11121102,1.02121965
0.33916958,3.57462482,0.18197838,0.49861881,0.17394287,0.66532352,0.57938738,0.85544596,0.10276703,0.95749814
0.34517259,3.37013360,0.17641143,0.47805297,0.16275878,0.62265382,0.54737687,0.81027360,0.09469283,0.89732112
0.35117559,3.17369765,0.17021694,0.46073041,0.15194820,0.58105446,0.51807475,0.76593459,0.08698525,0.84117328
0.35717859,2.98645420,0.16342627,0.44665921,0.14155040,0.54092557,0.49165148,0.72257701,0.07964383,0.78946749
0.36318159,2.80941494,0.15609026,0.43578898,0.13160795,0.50262160,0.46823012,0.68036916,0.07267011,0.74253545
0.36918459,2.64343457,0.14827658,0.42801029,0.12216438,0.46644263,0.44788283,0.63949120,0.06606677,0.70062184
0.37518759,2.48918622,0.14006664,0.42315554,0.11326218,0.43262815,0.43062939,0.60012684,0.05983684,0.66388197
0.38119060,2.34714478,0.13155216,0.42100147,0.10494103,0.40135359,0.41643775,0.56245550,0.05398291,0.63238288
0.38719360,2.21757852,0.12283163,0.42127324,0.09723656,0.37272940,0.40522660,0.52664518,0.04850648,0.60610772
0.39319660,2.10054906,0.11400674,0.42365017,0.09017932,0.34680256,0.39686973,0.49284649,0.04340736,0.58496295
0.39919960,1.99591948,0.10517897,0.42777295,0.08379426,0.32356040,0.39120204,0.46118788,0.03868329,0.56878804
0.40520260,1.90336996,0.09644649,0.43325229,0.07810053,0.30293624,0.38802684,0.43177236,0.03432967,0.55736702
0.41120560,1.82242004,0.08790146,0.43967870,0.07311157,0.28481661,0.38712422,0.40467567,0.03033940,0.55044141
0.41720860,1.75245620,0.07962780,0.44663317,0.06883557,0.26904960,0.38826010,0.37994596,0.02670293,0.54772371
0.42321161,1.69276365,0.07169952,0.45369846,0.06527598,0.25545392,0.39119546,0.35760483,0.02340839,0.54891097
0.42921461,1.64256045,0.06417963,0.46047047,0.06243238,0.24382825,0.39569550,0.33764963,0.02044188,0.55369765
0.43521761,1.60103264,0.05711958,0.46656935,0.06030124,0.23396052,0.40153820,0.32005681,0.01778779,0.56178731
0.44122061,1.56736865,0.05055934,0.47164998,0.05887691,0.22563663,0.40852202,0.30478599,0.01542923,0.57290247
0.44722361,1.54079164,0.04452789,0.47541119,0.05815243,0.21864848,0.41647232,0.29178472,0.01334851,0.58679234
0.45322661,1.52058826,0.03904422,0.47760354,0.05812039,0.21280094,0.42524622,0.28099339,0.01152762,0.60323806
0.45922961,1.50613304,0.03411866,0.47803518,0.05877370,0.20791750,0.43473590,0.27235022,0.00994877,0.62205534
0.46523262,1.49690743,0.02975451,0.47657560,0.06010622,0.20384468,0.44486995,0.26579611,0.00859487,0.64309446
0.47123562,1.49251309,0.02594990,0.47315713,0.06211335,0.20045496,0.45561304,0.26127906,0.00745002,0.66623791
0.47723862,1.49267940,0.02269968,0.46777411,0.06479248,0.19764831,0.46696384,0.25875812,0.00649996,0.69139571
0.48324162,1.49726532,0.01999746,0.46047990,0.06814341,0.19535243,0.47895147,0.25820676,0.00573250,0.71849919
0.48924462,1.50625598,0.01783750,0.45138173,0.07216869,0.19352179,0.49163071,0.25961551,0.00513783,0.74749341
0.49524762,1.51975494,0.01621653,0.44063394,0.07687389,0.19213559,0.50507622,0.26299404,0.00470889,0.77832901
0.50125063,1.53797267,0.01513535,0.42842982,0.08226793,0.19119496,0.51937630,0.26837243,0.00444155,0.81095399
0.50725363,1.56121240,0.01460024,0.41499245,0.08836332,0.19071949,0.53462634,0.27580187,0.00433485,0.84530603
0.51325663,1.58985406,0.01462401,0.40056516,0.09517644,0.19074333,0.55092253,0.28535467,0.00439102,0.88130583
0.51925963,1.62433722,0.01522673,0.38540199,0.10272777,0.19131117,0.56835592,0.29712360,0.00461558,0.91885182
0.52526263,1.66514363,0.01643608,0.36975855,0.11104199,0.19247408,0.58700729,0.31122059,0.00501722,0.95781672
0.53126563,1.71277979,0.01828726,0.35388378,0.12014814,0.19428560,0.60694286,0.32777466,0.00560766,0.99804574
0.53726863,1.76775980,0.02082248,0.33801287,0.13007939,0.19679800,0.62821101,0.34692915,0.00640138,1.03935674
0.54327164,1.83058857,0.02408990,0.32236152,0.14087280,0.20005902,0.65084002,0.36883799,0.00741525,1.08154198
0.54927464,1.90174514,0.02814222,0.30712190,0.15256859,0.20410887,0.67483671,0.39366106,0.00866806,1.12437117
0.55527764,1.98166583,0.03303471,0.29246000,0.16520920,0.20897782,0.70018602,0.42155856,0.01017992,1.16759558
0.56128064,2.07072702,0.03882280,0.27851467,0.17883782,0.21468414,0.72685113,0.45268426,0.01197155,1.21095255
0.56728364,2.16922709,0.04555927,0.26539801,0.19349656,0.22123251,0.75477413,0.48717773,0.01406344,1.25417024
0.57328664,2.27736759,0.05329119,0.25319698,0.20922413,0.22861284,0.78387701,0.52515558,0.01647500,1.29697185
0.57928964,2.39523334,0.06205646,0.24197595,0.22605308,0.23679942,0.81406268,0.56670187,0.01922354,1.33907933
0.58529265,2.52277216,0.07188036,0.23178002,0.24400677,0.24575052,0.84521609,0.61185803,0.02232322,1.38021607
0.59129565,2.65977445,0.08277207,0.22263870,0.26309598,0.25540821,0.87720526,0.66061253,0.02578403,1.42010859
0.59729865,2.80585389,0.09472135,0.21456975,0.28331552,0.26569858,0.90988212,0.71289085,0.02961076,1.45848731
0.60330165,2.96043010,0.10769559,0.20758299,0.30464081,0.27653231,0.94308348,0.76854627,0.03380199,1.49508647
0.60930465,3.12271506,0.12163741,0.20168376,0.32702479,0.28780557,0.97663193,0.82735207,0.03834924,1.52964360
0.61530765,3.29170449,0.13646303,0.19687596,0.35039527,0.29940140,1.01033698,0.88899576,0.04323630,1.56189884
0.62131066,3.46617609,0.15206143,0.19316450,0.37465296,0.31119140,1.04399656,0.95307591,0.04843864,1.59159473
0.62731366,3.64469587,0.16829469,0.19055722,0.39967044,0.32303806,1.07739907,1.01910223,0.05392320,1.61847667
0.63331666,3.82563391,0.18499941,0.18906606,0.42529207,0.33479747,1.11032609,1.08649925,0.05964832,1.64229478
0.63931966,4.00719031,0.20198933,0.18870770,0.45133520,0.34632256,1.14255586,1.15461390,0.06556412,1.66280724
0.64532266,4.18743163,0.21905929,0.18950370,0.47759256,0.35746686,1.17386768,1.22272711,0.07161302,1.67978553
0.65132566,4.36433749,0.23599021,0.19148003,0.50383589,0.36808864,1.20404706,1.29006940,0.07773068,1.69302146
0.65732866,4.53585649,0.25255518,0.19466642,0.52982085,0.37805542,1.23289169,1.35584005,0.08384719,1.70233606
0.66333167,4.69996957,0.26852637,0.19909536,0.55529290,0.38724868,1.26021799,1.41922920,0.08988854,1.70758992
0.66933467,4.85475876,0.28368249,0.20480096,0.57999410,0.39556866,1.28586797,1.47944241,0.09577826,1.70869456
0.67533767,4.99847833,0.29781649,0.21181777,0.60367045,0.40293897,1.30971625,1.53572631,0.10143928,1.70562431
0.68134067,5.12962522,0.31074316,0.22017970,0.62607959,0.40931089,1.33167668,1.58739462,0.10679585,1.69842780
0.68734367,5.24700516,0.32230627,0.22991895,0.64699837,0.41466714,1.35170843,1.63385305,0.11177547,1.68723853
0.69334667,5.34979094,0.33238482,0.24106516,0.66623003,0.41902477,1.36982099,1.67462209,0.11631083,1.67228352
0.69934967,5.43756955,0.34089809,0.25364465,0.68361065,0.42243711,1.38607788,1.70935634,0.12034160,1.65388937
0.70535268,5.51037495,0.34780920,0.26767990,0.69901449,0.42499450,1.40059859,1.73785954,0.12381601,1.63248498
0.71135568,5.56870421,0.35312691,0.28318910,0.71235803,0.42682365,1.41355861,1.76009425,0.12669227,1.60860056
0.71735868,5.61351514,0.35690549,0.30018573,0.72360237,0.42808557,1.42518738,1.77618560,0.12893961,1.58286228
0.72336168,5.64620465,0.35924268,0.31867825,0.73275407,0.42897197,1.43576390,1.78641887,0.13053912,1.55598273
0.72936468,5.66856783,0.36027571,0.33866953,0.73986414,0.42970019,1.44561018,1.79123068,0.13148415,1.52874695
0.73536768,5.68273879,0.36017555,0.36015625,0.74502545,0.43050678,1.45508245,1.79119415,0.13178042,1.50199457
0.74137069,5.69111536,0.35913965,0.38312790,0.74836848,0.43163983,1.46456044,1.78699856,0.13144583,1.47659845
0.74737369,5.69627031,0.35738353,0.40756544,0.75005577,0.43335033,1.47443491,1.77942425,0.13050983,1.45344051
0.75337669,5.70085289,0.35513151,0.43343963,0.75027525,0.43588284,1.48509388,1.76931403,0.12901269,1.43338587
0.75937969,5.70748458,0.35260721,0.46070875,0.74923274,0.43946587,1.49690788,1.75754198,0.12700432,1.41725591
0.76538269,5.71865368,0.35002407,0.48931600,0.74714403,0.44430229,1.51021486,1.74498128,0.12454298,1.40580187
0.77138569,5.73661322,0.34757651,0.51918648,0.74422685,0.45056016,1.52530514,1.73247220,0.12169378,1.39967955
0.77738869,5.76328672,0.34543209,0.55022390,0.74069308,0.45836456,1.54240720,1.72079167,0.11852706,1.39942667
0.78339170,5.80018585,0.34372502,0.58230712,0.73674143,0.46779050,1.56167463,1.71062569,0.11511660,1.40544357
0.78939470,5.84834359,0.34255130,0.61528684,0.73255106,0.47885760,1.58317499,1.70254550,0.11153788,1.41797824
0.79539770,5.90826586,0.34196573,0.64898254,0.72827613,0.49152657,1.60688107,1.69698858,0.10786618,1.43711630
0.80140070,5.97990349,0.34198084,0.68318008,0.72404161,0.50569784,1.63266500,1.69424498,0.10417483,1.46277646
0.80740370,6.06264580,0.34256773,0.71763012,0.71994038,0.52121243,1.66029555,1.69444942,0.10053342,1.49471150
0.81340670,6.15533578,0.34365872,0.75204766,0.71603161,0.53785504,1.68943905,1.69757932,0.09700614,1.53251502
0.81940970,6.25630638,0.34515158,0.78611304,0.71234053,0.55535947,1.71966392,1.70345870,0.09365026,1.57563342
0.82541271,6.36343586,0.34691517,0.81947444,0.70885936,0.57341591,1.75044892,1.71176746,0.09051478,1.62338277
0.83141571,6.47422015,0.34879599,0.85175216,0.70554942,0.59168011,1.78119503,1.72205575,0.08763922,1.67496986
0.83741871,6.58585893,0.35062541,0.88254460,0.70234410,0.60978394,1.81124061,1.73376254,0.08505280,1.72951652
0.84342171,6.69535207,0.35222728,0.91143607,0.69915279,0.62734694,1.83987949,1.74623772,0.08277375,1.78608636
0.84942471,6.79960240,0.35342532,0.93800605,0.69586525,0.64398851,1.86638143,1.75876677,0.08080907,1.84371280
0.85542771,6.89552119,0.35405025,0.96183989,0.69235657,0.65934006,1.89001425,1.77059711,0.07915449,1.90142736
0.86143072,6.98013213,0.35394614,0.98254047,0.68849225,0.67305691,1.91006700,1.78096516,0.07779490,1.95828733
0.86743372,7.05067048,0.35297599,0.99974049,0.68413351,0.68482926,1.92587319,1.78912322,0.07670503,2.01340167
0.87343672,7.10467385,0.35102616,1.01311485,0.67914245,0.69439194,1.93683348,1.79436534,0.07585057,2.06595458
0.87943972,7.14006195,0.34800971,1.02239264,0.67338704,0.70153259,1.94243672,1.79605136,0.07518947,2.11522587
0.88544272,7.15520294,0.34386856,1.02736828,0.66674589,0.70609797,1.94227887,1.79362847,0.07467361,2.16060768
0.89144572,7.14896460,0.33857457,1.02791114,0.65911249,0.70799825,1.93607884,1.78664970,0.07425065,2.20161723
0.89744872,7.12074940,0.33212944,1.02397339,0.65039907,0.70720918,1.92369081,1.77478886,0.07386602,2.23790534
0.90345173,7.07051271,0.32456379,1.01559556,0.64053984,0.70377213,1.90511249,1.75785158,0.07346497,2.26926073
0.90945473,6.99876424,0.31593535,1.00290946,0.62949364,0.69779205,1.88048902,1.73578220,0.07299465,2.29561009
0.91545773,6.90655319,0.30632648,0.98613843,0.61724587,0.68943363,1.85011228,1.70866648,0.07240605,2.31701420
0.92146073,6.79543803,0.29584126,0.96559470,0.60380973,0.67891563,1.81441577,1.67672989,0.07165578,2.33366034
0.92746373,6.66744211,0.28460214,0.94167390,0.58922666,0.66650384,1.77396494,1.64033182,0.07070763,2.34585127
0.93346673,6.52499675,0.27274638,0.91484699,0.57356606,0.65250291,1.72944353,1.59995580,0.06953376,2.35399125
0.93946973,6.37087360,0.26042246,0.88564965,0.55692417,0.63724720,1.68163619,1.55619599,0.06811563,2.35856950
0.94547274,6.20810820,0.24778639,0.85466968,0.53942224,0.62109113,1.63140795,1.50974046,0.06644441,2.36014148
0.95147574,6.03991697,0.23499822,0.82253270,0.52120396,0.60439923,1.57968128,1.46135170,0.06452116,2.35930863
0.95747874,5.86960987,0.22221861,0.78988666,0.50243227,0.58753619,1.52741137,1.41184487,0.06235645,2.35669683
0.96348174,5.70050107,0.20960578,0.75738565,0.48328557,0.57085711,1.47556045,1.36206465,0.05996977,2.35293444
0.96948474,5.53582007,0.19731260,0.72567355,0.46395359,0.55469833,1.42507194,1.31286117,0.05738851,2.34863016
0.97548774,5.37862557,0.18548411,0.69536793,0.44463289,0.53936888,1.37684532,1.26506595,0.05464678,2.34435161
0.98149075,5.23172477,0.17425537,0.66704491,0.42552230,0.52514293,1.33171237,1.21946857,0.05178392,2.34060503
0.98749375,5.09760011,0.16374975,0.64122515,0.40681833,0.51225327,1.29041576,1.17679482,0.04884303,2.33781691
0.99349675,4.97834601,0.15407761,0.61836152,0.38871089,0.50088607,1.25359043,1.13768711,0.04586932,2.33631824
0.99949975,4.87561741,0.14533549,0.59882889,0.37137932,0.49117701,1.22174859,1.10268777,0.04290860,2.33633180
1.00550275,4.79059194,0.13760573,0.58291607,0.35498896,0.48320895,1.19526862,1.07222590,0.04000577,2.33796338
1.01150575,4.72394725,0.13095652,0.57082029,0.33968836,0.47701112,1.17438851,1.04660813,0.03720353,2.34119725
1.01750875,4.67585414,0.12544248,0.56264434,0.32560722,0.47255993,1.15920372,1.02601369,0.03454126,2.34589620
1.02351176,4.64598633,0.12110550,0.55839635,0.31285511,0.46978147,1.14966977,1.01049393,0.03205412,2.35180661
1.02951476,4.63354630,0.11797600,0.55799225,0.30152092,0.46855545,1.14560934,0.99997622,0.02977233,2.35856832
1.03551776,4.63730661,0.11607442,0.56126073,0.29167307,0.46872070,1.14672354,0.99427202,0.02772086,2.36572919
1.04152076,4.65566516,0.11541278,0.56795063,0.28336033,0.47008185,1.15260689,0.99308880,0.02591912,2.37276397
1.04752376,4.68671222,0.11599630,0.57774037,0.27661314,0.47241716,1.16276548,0.99604510,0.02438106,2.37909669
1.05352676,4.72830658,0.11782490,0.59024917,0.27144528,0.47548700,1.17663730,1.00268817,0.02311531,2.38412580
1.05952976,4.77815750,0.12089440,0.60504964,0.26785569,0.47904293,1.19361408,1.01251315,0.02212557,2.38725085
1.06553277,4.83390914,0.12519736,0.62168122,0.26583025,0.48283669,1.21306352,1.02498311,0.02141098,2.38789966
1.07153577,4.89322338,0.13072340,0.63966408,0.26534346,0.48662902,1.23435095,1.03954877,0.02096668,2.38555448
1.07753877,4.95385766,0.13745894,0.65851289,0.26635959,0.49019774,1.25685956,1.05566714,0.02078428,2.37977605
1.08354177,5.01373406,0.14538628,0.67774996,0.26883346,0.49334487,1.28000814,1.07281811,0.02085242,2.37022423
1.08954477,5.07099684,0.15448204,0.69691739,0.27271062,0.49590230,1.30326573,1.09051836,0.02115726,2.35667403
1.09554777,5.12405567,0.16471504,0.71558755,0.27792690,0.49773602,1.32616256,1.10833189,0.02168288,2.33902647
1.10155078,5.17161324,0.17604358,0.73337187,0.28440741,0.49874849,1.34829690,1.12587697,0.02241170,2.31731330
1.10755378,5.21267633,0.18841247,0.74992745,0.29206503,0.49887933,1.36933779,1.14282924,0.02332477,2.29169574
1.11355678,5.24655067,0.20174979,0.76496147,0.30079858,0.49810408,1.38902376,1.15892114,0.02440210,2.26245699
1.11955978,5.27282081,0.21596381,0.77823337,0.31049081,0.49643147,1.40715790,1.17393800,0.02562284,2.22998922
1.12556278,5.29131713,0.23094021,0.78955498,0.32100648,0.49389914,1.42360003,1.18771135,0.02696553,2.19477563
1.13156578,5.30207286,0.24653986,0.79878871,0.33219083,0.49056832,1.43825666,1.20011011,0.02840833,2.15736876
1.13756878,5.30527461,0.26259753,0.80584427,0.34386854,0.48651769,1.45106973,1.21103062,0.02992924,2.11836624
1.14357179,5.30121016,0.27892162,0.81067429,0.35584361,0.48183695,1.46200509,1.22038635,0.03150643,2.07838537
1.14957479,5.29021741,0.29529518,0.81326920,0.36790021,0.47662033,1.47104174,1.22809815,0.03311856,2.03803794
1.15557779,5.27263800,0.31147839,0.81365198,0.37980478,0.47096059,1.47816267,1.23408599,0.03474520,1.99790666
1.16158079,5.24877884,0.32721234,0.81187310,0.39130933,0.46494377,1.48334803,1.23826283,0.03636732,1.95852442
1.16758379,5.21888389,0.34222433,0.80800602,0.40215598,0.45864493,1.48657108,1.24053101,0.03796782,1.92035718
1.17358679,5.18311774,0.35623437,0.80214355,0.41208276,0.45212517,1.48779731,1.24078171,0.03953209,1.88379135
1.17958979,5.14156163,0.36896271,0.79439522,0.42083025,0.44542989,1.48698651,1.23889726,0.04104860,1.84912586
1.18559280,5.09422119,0.38013812,0.78488567,0.42814904,0.43858847,1.48409761,1.23475619,0.04250942,1.81656897
1.19159580,5.04104479,0.38950651,0.77375399,0.43380753,0.43161501,1.47909564,1.22824059,0.04391074,1.78623948
1.19759880,4.98195003,0.39683962,0.76115371,0.43759974,0.42451026,1.47196016,1.21924510,0.04525322,1.75817168
1.20360180,4.91685558,0.40194313,0.74725332,0.43935274,0.41726424,1.46269409,1.20768674,0.04654217,1.73232340
1.20960480,4.84571519,0.40466395,0.73223676,0.43893326,0.40985946,1.45133219,1.19351477,0.04778760,1.70858601
1.21560780,4.76855046,0.40489629,0.71630362,0.43625319,0.40227426,1.43794803,1.17671961,0.04900399,1.68679555
1.22161081,4.68547924,0.40258612,0.69966864,0.43127355,0.39448619,1.42265878,1.15734014,0.05020983,1.66674397
1.22761381,4.59673706,0.39773380,0.68256015,0.42400674,0.38647499,1.40562710,1.13546858,0.05142691,1.64818972
1.23361681,4.50268944,0.39039473,0.66521735,0.41451691,0.37822506,1.38705968,1.11125250,0.05267937,1.63086700
1.23961981,4.40383386,0.38067809,0.64788612,0.40291845,0.36972724,1.36720234,1.08489371,0.05399248,1.61449341
1.24562281,4.30079125,0.36874348,0.63081357,0.38937256,0.36097982,1.34633184,1.05664395,0.05539135,1.59877567
1.25162581,4.19428737,0.35479586,0.61424136,0.37408211,0.35198884,1.32474481,1.02679763,0.05689942,1.58341365
