energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-3.28064032,1.19322957,0.00153717,0.31796183,0.09011458,0.69206703,0.00000000,0.45242305,0.22766840
-3.27463732,1.18414937,0.00141290,0.30973444,0.08741540,0.69391445,0.00000000,0.45190142,0.22470699
-3.26863432,1.18335537,0.00129830,0.30387592,0.08554915,0.70014792,0.00000000,0.45351686,0.22355044
-3.26263132,1.19099346,0.00119395,0.30050946,0.08452113,0.71075383,0.00000000,0.45721324,0.22427031
-3.25662831,1.20704671,0.00110034,0.29970237,0.08432280,0.72563613,0.00000000,0.46289180,0.22690466
-3.25062531,1.23134008,0.00101782,0.30146578,0.08493266,0.74462089,0.00000000,0.47041498,0.23145797
-3.24462231,1.26354860,0.00094661,0.30575557,0.08631706,0.76746278,0.00000000,0.47961143,0.23790166
-3.23861931,1.30320841,0.00088676,0.31247476,0.08843117,0.79385275,0.00000000,0.49028171,0.24617517
-3.23261631,1.34972997,0.00083816,0.32147694,0.09121996,0.82342676,0.00000000,0.50220449,0.25618751
-3.22661331,1.40241291,0.00080054,0.33257069,0.09461920,0.85577507,0.00000000,0.51514293,0.26781907
-3.22061031,1.46046192,0.00077348,0.34552485,0.09855636,0.89045164,0.00000000,0.52885081,0.28092387
-3.21460730,1.52300323,0.00075646,0.36007432,0.10295169,0.92698355,0.00000000,0.54307831,0.29533193
-3.20860430,1.58910132,0.00074879,0.37592638,0.10771916,0.96488004,0.00000000,0.55757714,0.31085196
-3.20260130,1.65777549,0.00074972,0.39276719,0.11276757,1.00364100,0.00000000,0.57210490,0.32727426
-3.19659830,1.72801624,0.00075843,0.41026844,0.11800165,1.04276505,0.00000000,0.58642861,0.34437384
-3.19059530,1.79880121,0.00077403,0.42809392,0.12332330,1.08175684,0.00000000,0.60032742,0.36191383
-3.18459230,1.86911080,0.00079560,0.44590587,0.12863299,1.12013388,0.00000000,0.61359454,0.37964906
-3.17858929,1.93794325,0.00082224,0.46337107,0.13383116,1.15743286,0.00000000,0.62603847,0.39733006
-3.17258629,2.00432940,0.00085305,0.48016642,0.13881990,1.19321548,0.00000000,0.63748376,0.41470721
-3.16658329,2.06734702,0.00088717,0.49598412,0.14350461,1.22707404,0.00000000,0.64777137,0.43153513
-3.16058029,2.12613465,0.00092378,0.51053622,0.14779589,1.25863662,0.00000000,0.65675887,0.44757733
-3.15457729,2.17990489,0.00096215,0.52355865,0.15161128,1.28757207,0.00000000,0.66432055,0.46261085
-3.14857429,2.22795694,0.00100162,0.53481456,0.15487718,1.31359468,0.00000000,0.67034769,0.47643095
-3.14257129,2.26968820,0.00104164,0.54409711,0.15753051,1.33646849,0.00000000,0.67474895,0.48885555
-3.13656828,2.30460451,0.00108173,0.55123169,0.15952032,1.35601106,0.00000000,0.67745098,0.49972942
-3.13056528,2.33232885,0.00112156,0.55607756,0.16080909,1.37209652,0.00000000,0.67839928,0.50892782
-3.12456228,2.35260778,0.00116085,0.55852893,0.16137374,1.38465775,0.00000000,0.67755914,0.51635940
-3.11855928,2.36531558,0.00119948,0.55851566,0.16120623,1.39368733,0.00000000,0.67491670,0.52196830
-3.11255628,2.37045540,0.00123738,0.55600337,0.16031376,1.39923706,0.00000000,0.67047985,0.52573523
-3.10655328,2.36815716,0.00127459,0.55099326,0.15871843,1.40141584,0.00000000,0.66427894,0.52767732
-3.10055028,2.35867205,0.00131122,0.54352139,0.15645649,1.40038581,0.00000000,0.65636712,0.52784692
-3.09454727,2.34236345,0.00134742,0.53365763,0.15357701,1.39635644,0.00000000,0.64682002,0.52632899
-3.08854427,2.31969427,0.00138340,0.52150417,0.15014025,1.38957691,0.00000000,0.63573494,0.52323749
-3.08254127,2.29121103,0.00141935,0.50719356,0.14621551,1.38032663,0.00000000,0.62322915,0.51871051
-3.07653827,2.25752509,0.00145547,0.49088639,0.14187877,1.36890428,0.00000000,0.60943747,0.51290468
-3.07053527,2.21929158,0.00149191,0.47276844,0.13721011,1.35561579,0.00000000,0.59450916,0.50598871
-3.06453227,2.17718687,0.00152878,0.45304743,0.13229102,1.34076162,0.00000000,0.57860403,0.49813669
-3.05852926,2.13188548,0.00156609,0.43194931,0.12720177,1.32462408,0.00000000,0.56188815,0.48952115
-3.05252626,2.08403741,0.00160376,0.40971421,0.12201891,1.30745517,0.00000000,0.54452914,0.48030648
-3.04652326,2.03424700,0.00164159,0.38659198,0.11681301,1.28946573,0.00000000,0.52669144,0.47064279
-3.04052026,1.98305425,0.00167926,0.36283757,0.11164681,1.27081651,0.00000000,0.50853157,0.46066067
-3.03451726,1.93091959,0.00171631,0.33870625,0.10657369,1.25161162,0.00000000,0.49019397,0.45046711
-3.02851426,1.87821295,0.00175219,0.31444876,0.10163672,1.23189505,0.00000000,0.47180729,0.44014265
-3.02251126,1.82520745,0.00178620,0.29030670,0.09686813,1.21165029,0.00000000,0.45348158,0.42974011
-3.01650825,1.77207833,0.00181757,0.26650812,0.09228937,1.19080342,0.00000000,0.43530643,0.41928468
-3.01050525,1.71890690,0.00184545,0.24326357,0.08791153,1.16922941,0.00000000,0.41735020,0.40877569
-3.00450225,1.66568937,0.00186895,0.22076266,0.08373630,1.14676155,0.00000000,0.39966028,0.39818954
-2.99849925,1.61234996,0.00188715,0.19917136,0.07975722,1.12320333,0.00000000,0.38226444,0.38748395
-2.99249625,1.55875755,0.00189920,0.17862991,0.07596117,1.09834234,0.00000000,0.36517316,0.37660306
-2.98649325,1.50474477,0.00190427,0.15925163,0.07233012,1.07196536,0.00000000,0.34838265,0.36548315
-2.98049025,1.45012850,0.00190165,0.14112249,0.06884289,1.04387364,0.00000000,0.33187852,0.35405863
-2.97448724,1.39473051,0.00189076,0.12430145,0.06547687,1.01389790,0.00000000,0.31563973,0.34226793
-2.96848424,1.33839707,0.00187118,0.10882155,0.06220971,0.98191171,0.00000000,0.29964265,0.33005901
-2.96248124,1.28101647,0.00184267,0.09469163,0.05902073,0.94784294,0.00000000,0.28386491,0.31739415
-2.95647824,1.22253340,0.00180520,0.08189857,0.05589213,0.91168237,0.00000000,0.26828889,0.30425377
-2.95047524,1.16295965,0.00175892,0.07040998,0.05280992,0.87348915,0.00000000,0.25290459,0.29063912
-2.94447224,1.10238046,0.00170420,0.06017716,0.04976454,0.83339282,0.00000000,0.23771182,0.27657381
-2.93846923,1.04095646,0.00164162,0.05113817,0.04675110,0.79159184,0.00000000,0.22272151,0.26210390
-2.93246623,0.97892128,0.00157192,0.04322099,0.04376942,0.74834875,0.00000000,0.20795621,0.24729696
-2.92646323,0.91657503,0.00149599,0.03634654,0.04082373,0.70398245,0.00000000,0.19344975,0.23223991
-2.92046023,0.85427445,0.00141486,0.03043151,0.03792219,0.65885794,0.00000000,0.17924623,0.21703595
-2.91445723,0.79242021,0.00132965,0.02539096,0.03507620,0.61337422,0.00000000,0.16539824,0.20180081
-2.90845423,0.73144240,0.00124152,0.02114051,0.03229964,0.56795112,0.00000000,0.15196479,0.18665853
-2.90245123,0.67178505,0.00115167,0.01759830,0.02960795,0.52301562,0.00000000,0.13900877,0.17173698
-2.89644822,0.61389051,0.00106127,0.01468638,0.02701733,0.47898857,0.00000000,0.12659443,0.15716346
-2.89044522,0.55818474,0.00097144,0.01233190,0.02454388,0.43627230,0.00000000,0.11478480,0.14306059
-2.88444222,0.50506394,0.00088323,0.01046785,0.02220287,0.39523977,0.00000000,0.10363939,0.12954259
-2.87843922,0.45488343,0.00079759,0.00903342,0.02000806,0.35622567,0.00000000,0.09321214,0.11671223
-2.87243622,0.40794898,0.00071535,0.00797420,0.01797126,0.31951970,0.00000000,0.08354990,0.10465850
-2.86643322,0.36451091,0.00063718,0.00724202,0.01610190,0.28536235,0.00000000,0.07469131,0.09345502
-2.86043022,0.32476110,0.00056365,0.00679462,0.01440684,0.25394302,0.00000000,0.06666632,0.08315933
-2.85442721,0.28883279,0.00049517,0.00659522,0.01289033,0.22540050,0.00000000,0.05949608,0.07381287
-2.84842421,0.25680294,0.00043199,0.00661195,0.01155399,0.19982559,0.00000000,0.05319353,0.06544172
-2.84242121,0.22869689,0.00037427,0.00681721,0.01039710,0.17726542,0.00000000,0.04776426,0.05805791
-2.83641821,0.20449489,0.00032203,0.00718711,0.00941677,0.15772946,0.00000000,0.04320789,0.05166132
-2.83041521,0.18414012,0.00027517,0.00770084,0.00860840,0.14119638,0.00000000,0.03951962,0.04624187
-2.82441221,0.16754761,0.00023353,0.00834015,0.00796603,0.12762177,0.00000000,0.03669203,0.04178202
-2.81840920,0.15461381,0.00019687,0.00908894,0.00748287,0.11694609,0.00000000,0.03471702,0.03825940
-2.81240620,0.14522610,0.00016490,0.00993290,0.00715175,0.10910254,0.00000000,0.03358768,0.03564944
-2.80640320,0.13927215,0.00013726,0.01085928,0.00696567,0.10402456,0.00000000,0.03330010,0.03392790
-2.80040020,0.13664851,0.00011362,0.01185680,0.00691825,0.10165257,0.00000000,0.03385494,0.03307327
-2.79439720,0.13726824,0.00009360,0.01291566,0.00700428,0.10193978,0.00000000,0.03525888,0.03306884
-2.78839420,0.14106730,0.00007684,0.01402760,0.00722006,0.10485685,0.00000000,0.03752553,0.03390445
-2.78239120,0.14800951,0.00006298,0.01518615,0.00756391,0.11039517,0.00000000,0.04067608,0.03557791
-2.77638819,0.15808986,0.00005171,0.01638682,0.00803641,0.11856875,0.00000000,0.04473946,0.03809588
-2.77038519,0.17133603,0.00004271,0.01762739,0.00864069,0.12941457,0.00000000,0.04975193,0.04147444
-2.76438219,0.18780816,0.00003571,0.01890819,0.00938257,0.14299141,0.00000000,0.05575628,0.04573904
-2.75837919,0.20759673,0.00003048,0.02023231,0.01027060,0.15937722,0.00000000,0.06280035,0.05092414
-2.75237619,0.23081861,0.00002681,0.02160578,0.01131600,0.17866498,0.00000000,0.07093511,0.05707219
-2.74637319,0.25761139,0.00002454,0.02303757,0.01253239,0.20095736,0.00000000,0.08021228,0.06423240
-2.74037019,0.28812615,0.00002352,0.02453958,0.01393546,0.22636021,0.00000000,0.09068141,0.07245888
-2.73436718,0.32251883,0.00002367,0.02612630,0.01554241,0.25497523,0.00000000,0.10238672,0.08180865
-2.72836418,0.36094053,0.00002492,0.02781451,0.01737129,0.28689204,0.00000000,0.11536364,0.09233922
-2.72236118,0.40352714,0.00002723,0.02962260,0.01944013,0.32217993,0.00000000,0.12963525,0.10410603
-2.71635818,0.45038862,0.00003059,0.03156987,0.02176602,0.36087991,0.00000000,0.14520881,0.11715985
-2.71035518,0.50159853,0.00003503,0.03367563,0.02436398,0.40299707,0.00000000,0.16207242,0.13154416
-2.70435218,0.55718418,0.00004060,0.03595821,0.02724590,0.44849408,0.00000000,0.18019224,0.14729263
-2.69834917,0.61711806,0.00004738,0.03843386,0.03041930,0.49728587,0.00000000,0.19951013,0.16442690
-2.69234617,0.68131092,0.00005547,0.04111575,0.03388622,0.54923607,0.00000000,0.21994218,0.18295474
-2.68634317,0.74960709,0.00006502,0.04401288,0.03764218,0.60415545,0.00000000,0.24137811,0.20286858
-2.68034017,0.82178226,0.00007618,0.04712925,0.04167525,0.66180248,0.00000000,0.26368171,0.22414467
-2.67433717,0.89754418,0.00008914,0.05046310,0.04596537,0.72188637,0.00000000,0.28669249,0.24674271
-2.66833417,0.97653619,0.00010415,0.05400644,0.05048393,0.78407225,0.00000000,0.31022835,0.27060621
-2.66233117,1.05834371,0.00012144,0.05774491,0.05519363,0.84798864,0.00000000,0.33408951,0.29566325
-2.65632816,1.14250346,0.00014131,0.06165789,0.06004875,0.91323674,0.00000000,0.35806341,0.32182792
-2.65032516,1.22851491,0.00016408,0.06571902,0.06499578,0.97940126,0.00000000,0.38193050,0.34900202
-2.64432216,1.31585364,0.00019010,0.06989702,0.06997441,1.04606217,0.00000000,0.40547069,0.37707721
-2.63831916,1.40398565,0.00021974,0.07415687,0.07491891,1.11280675,0.00000000,0.42847019,0.40593712
-2.63231616,1.49238209,0.00025340,0.07846123,0.07975980,1.17924143,0.00000000,0.45072838,0.43545958
-2.62631316,1.58053338,0.00029148,0.08277210,0.08442587,1.24500246,0.00000000,0.47206448,0.46551852
-2.62031016,1.66796196,0.00033439,0.08705256,0.08884626,1.30976497,0.00000000,0.49232349,0.49598565
-2.61430715,1.75423284,0.00038252,0.09126860,0.09295277,1.37324975,0.00000000,0.51138123,0.52673150
-2.60830415,1.83896116,0.00043624,0.09539076,0.09668204,1.43522722,0.00000000,0.52914810,0.55762597
-2.60230115,1.92181636,0.00049587,0.09939574,0.09997770,1.49551830,0.00000000,0.54557126,0.58853819
-2.59629815,2.00252257,0.00056165,0.10326751,0.10279223,1.55399207,0.00000000,0.56063517,0.61933577
-2.59029515,2.08085504,0.00063375,0.10699825,0.10508855,1.61056019,0.00000000,0.57436025,0.64988347
-2.58429215,2.15663289,0.00071222,0.11058862,0.10684118,1.66516836,0.00000000,0.58679981,0.68004140
-2.57828914,2.22970852,0.00079695,0.11404774,0.10803694,1.71778538,0.00000000,0.59803519,0.70966296
-2.57228614,2.29995440,0.00088772,0.11739245,0.10867508,1.76839025,0.00000000,0.60816945,0.73859271
-2.56628314,2.36724797,0.00098410,0.12064620,0.10876706,1.81695818,0.00000000,0.61731987,0.76666436
-2.56028014,2.43145588,0.00108548,0.12383738,0.10833564,1.86344648,0.00000000,0.62560957,0.79369926
-2.55427714,2.49241838,0.00119105,0.12699734,0.10741368,1.90778101,0.00000000,0.63315872,0.81950547
-2.54827414,2.54993528,0.00129980,0.13015806,0.10604245,1.94984433,0.00000000,0.64007588,0.84387769
-2.54227114,2.60375430,0.00141054,0.13334963,0.10426977,1.98946618,0.00000000,0.64644978,0.86659827
-2.53626813,2.65356288,0.00152189,0.13659781,0.10214788,2.02641713,0.00000000,0.65234222,0.88743928
-2.53026513,2.69898414,0.00163230,0.13992152,0.09973127,2.06040590,0.00000000,0.65778227,0.90616577
-2.52426213,2.73957752,0.00174011,0.14333075,0.09707460,2.09108062,0.00000000,0.66276230,0.92254007
-2.51825913,2.77484429,0.00184359,0.14682473,0.09423077,2.11803433,0.00000000,0.66723599,0.93632718
-2.51225613,2.80423792,0.00194092,0.15039060,0.09124912,2.14081428,0.00000000,0.67111852,0.94730084
-2.50625313,2.82717884,0.00203033,0.15400272,0.08817415,2.15893500,0.00000000,0.67428896,0.95525017
-2.50025013,2.84307314,0.00211010,0.15762251,0.08504443,2.17189443,0.00000000,0.67659469,0.95998656
-2.49424712,2.85133411,0.00217862,0.16119899,0.08189199,2.17919227,0.00000000,0.67785781,0.96135042
-2.48824412,2.85140585,0.00223446,0.16466995,0.07874209,2.18035000,0.00000000,0.67788306,0.95921755
-2.48224112,2.84278751,0.00227641,0.16796374,0.07561339,2.17493121,0.00000000,0.67646701,0.95350471
-2.47623812,2.82505723,0.00230351,0.17100147,0.07251836,2.16256165,0.00000000,0.67340788,0.94417430
-2.47023512,2.79789432,0.00231510,0.17369980,0.06946406,2.14294781,0.00000000,0.66851568,0.93123759
-2.46423212,2.76109886,0.00231087,0.17597387,0.06645308,2.11589315,0.00000000,0.66162204,0.91475670
-2.45822911,2.71460749,0.00229081,0.17774046,0.06348458,2.08131142,0.00000000,0.65258931,0.89484496
-2.45222611,2.65850488,0.00225525,0.17892114,0.06055541,2.03923620,0.00000000,0.64131835,0.87166580
-2.44622311,2.59303009,0.00220488,0.17944536,0.05766123,1.98982645,0.00000000,0.62775487,0.84543001
-2.44022011,2.51857779,0.00214064,0.17925317,0.05479746,1.93336771,0.00000000,0.61189379,0.81639179
-2.43421711,2.43569408,0.00206379,0.17829767,0.05196015,1.87026895,0.00000000,0.59378159,0.78484343
-2.42821411,2.34506723,0.00197580,0.17654691,0.04914672,1.80105529,0.00000000,0.57351650,0.75110906
-2.42221111,2.24751373,0.00187831,0.17398529,0.04635640,1.72635685,0.00000000,0.55124657,0.71553765
-2.41620810,2.14396032,0.00177309,0.17061428,0.04359057,1.64689432,0.00000000,0.52716583,0.67849549
-2.41020510,2.03542266,0.00166200,0.16645262,0.04085282,1.56346174,0.00000000,0.50150861,0.64035849
-2.40420210,1.92298166,0.00154691,0.16153586,0.03814888,1.47690739,0.00000000,0.47454250,0.60150447
-2.39819910,1.80775827,0.00142963,0.15591522,0.03548641,1.38811340,0.00000000,0.44656022,0.56230576
-2.39219610,1.69088783,0.00131192,0.14965613,0.03287460,1.29797489,0.00000000,0.41787080,0.52312233
-2.38619310,1.57349475,0.00119540,0.14283615,0.03032379,1.20737946,0.00000000,0.38879052,0.48429550
-2.38019010,1.45666857,0.00108153,0.13554259,0.02784497,1.11718773,0.00000000,0.35963393,0.44614259
-2.37418709,1.34144194,0.00097159,0.12786994,0.02544925,1.02821547,0.00000000,0.33070547,0.40895237
-2.36818409,1.22877141,0.00086666,0.11991713,0.02314745,0.94121794,0.00000000,0.30229179,0.37298155
-2.36218109,1.11952128,0.00076759,0.11178473,0.02094966,0.85687682,0.00000000,0.27465523,0.33845232
-2.35617809,1.01445101,0.00067504,0.10357229,0.01886484,0.77578996,0.00000000,0.24802854,0.30555079
-2.35017509,0.91420632,0.00058947,0.09537587,0.01690062,0.69846418,0.00000000,0.22261096,0.27442651
-2.34417209,0.81931402,0.00051113,0.08728579,0.01506307,0.62531108,0.00000000,0.19856578,0.24519282
-2.33816908,0.73018043,0.00044010,0.07938469,0.01335663,0.55664579,0.00000000,0.17601920,0.21792803
-2.33216608,0.64709326,0.00037632,0.07174610,0.01178411,0.49268842,0.00000000,0.15506060,0.19267742
-2.32616308,0.57022646,0.00031959,0.06443321,0.01034679,0.43356801,0.00000000,0.13574389,0.16945572
-2.32016008,0.49964779,0.00026961,0.05749827,0.00904458,0.37932855,0.00000000,0.11808991,0.14825021
-2.31415708,0.43532853,0.00022601,0.05098219,0.00787628,0.32993667,0.00000000,0.10208963,0.12902416
-2.30815408,0.37715491,0.00018836,0.04491469,0.00683985,0.28529071,0.00000000,0.08770789,0.11172060
-2.30215108,0.32494066,0.00015619,0.03931470,0.00593276,0.24523051,0.00000000,0.07488759,0.09626614
-2.29614807,0.27844030,0.00012903,0.03419103,0.00515235,0.20954780,0.00000000,0.06355404,0.08257503
-2.29014507,0.23736262,0.00010643,0.02954335,0.00449622,0.17799658,0.00000000,0.05361926,0.07055298
-2.28414207,0.20138399,0.00008793,0.02536327,0.00396265,0.15030330,0.00000000,0.04498626,0.06010103
-2.27813907,0.17016110,0.00007314,0.02163560,0.00355096,0.12617648,0.00000000,0.03755298,0.05111911
-2.27213607,0.14334283,0.00006170,0.01833961,0.00326190,0.10531562,0.00000000,0.03121586,0.04350939
-2.26613307,0.12058106,0.00005330,0.01545030,0.00309805,0.08741922,0.00000000,0.02587309,0.03717928
-2.26013007,0.10154026,0.00004770,0.01293968,0.00306408,0.07219174,0.00000000,0.02142731,0.03204408
-2.25412706,0.08590559,0.00004470,0.01077791,0.00316704,0.05934959,0.00000000,0.01778794,0.02802920
-2.24812406,0.07338970,0.00004420,0.00893434,0.00341659,0.04862608,0.00000000,0.01487309,0.02507193
-2.24212106,0.06373800,0.00004612,0.00737849,0.00382514,0.03977530,0.00000000,0.01261096,0.02312279
-2.23611806,0.05673257,0.00005047,0.00608077,0.00440784,0.03257523,0.00000000,0.01094104,0.02214636
-2.23011506,0.05219459,0.00005731,0.00501316,0.00518255,0.02682993,0.00000000,0.00981488,0.02212156
-2.22411206,0.04998560,0.00006673,0.00414969,0.00616966,0.02237111,0.00000000,0.00919663,0.02304146
-2.21810905,0.05000739,0.00007890,0.00346681,0.00739170,0.01905908,0.00000000,0.00906341,0.02491255
-2.21210605,0.05220088,0.00009399,0.00294363,0.00887288,0.01678335,0.00000000,0.00940546,0.02775344
-2.20610305,0.05654382,0.00011222,0.00256207,0.01063845,0.01546274,0.00000000,0.01022621,0.03159308
-2.20010005,0.06304760,0.00013382,0.00230684,0.01271383,0.01504536,0.00000000,0.01154213,0.03646842
-2.19409705,0.07175326,0.00015901,0.00216545,0.01512369,0.01550827,0.00000000,0.01338263,0.04242164
-2.18809405,0.08272660,0.00018801,0.00212809,0.01789078,0.01685705,0.00000000,0.01578969,0.04949691
-2.18209105,0.09605275,0.00022102,0.00218744,0.02103468,0.01912517,0.00000000,0.01881752,0.05773687
-2.17608804,0.11183015,0.00025817,0.00233852,0.02457046,0.02237312,0.00000000,0.02253194,0.06717873
-2.17008504,0.13016415,0.00029956,0.00257843,0.02850730,0.02668729,0.00000000,0.02700968,0.07785038
-2.16408204,0.15116027,0.00034520,0.00290609,0.03284706,0.03217857,0.00000000,0.03233737,0.08976638
-2.15807904,0.17491738,0.00039503,0.00332200,0.03758304,0.03898039,0.00000000,0.03861025,0.10292414
-2.15207604,0.20152087,0.00044888,0.00382795,0.04269874,0.04724628,0.00000000,0.04593061,0.11730051
-2.14607304,0.23103595,0.00050647,0.00442669,0.04816699,0.05714668,0.00000000,0.05440574,0.13284871
-2.14007004,0.26350138,0.00056740,0.00512167,0.05394923,0.06886497,0.00000000,0.06414548,0.14949610
-2.13406703,0.29892357,0.00063115,0.00591668,0.05999528,0.08259259,0.00000000,0.07525926,0.16714276
-2.12806403,0.33727145,0.00069710,0.00681557,0.06624343,0.09852325,0.00000000,0.08785269,0.18566097
-2.12206103,0.37847199,0.00076449,0.00782185,0.07262108,0.11684604,0.00000000,0.10202361,0.20489596
-2.11605803,0.42240677,0.00083250,0.00893839,0.07904578,0.13773769,0.00000000,0.11785770,0.22466765
-2.11005503,0.46890941,0.00090018,0.01016704,0.08542684,0.16135400,0.00000000,0.13542369,0.24477371
-2.10405203,0.51776421,0.00096657,0.01150830,0.09166738,0.18782050,0.00000000,0.15476829,0.26499372
-2.09804902,0.56870586,0.00103063,0.01296097,0.09766676,0.21722283,0.00000000,0.17591104,0.28509433
-2.09204602,0.62142040,0.00109136,0.01452185,0.10332340,0.24959697,0.00000000,0.19883914,0.30483540
-2.08604302,0.67554731,0.00114775,0.01618539,0.10853782,0.28491981,0.00000000,0.22350260,0.32397670
-2.08004002,0.73068287,0.00119888,0.01794352,0.11321577,0.32310059,0.00000000,0.24980994,0.34228518
-2.07403702,0.78638469,0.00124391,0.01978539,0.11727140,0.36397350,0.00000000,0.27762464,0.35954225
-2.06803402,0.84217740,0.00128213,0.02169730,0.12063019,0.40729222,0.00000000,0.30676274,0.37555099
-2.06203102,0.89755947,0.00131300,0.02366265,0.12323165,0.45272671,0.00000000,0.33699173,0.39014286
-2.05602801,0.95201116,0.00133612,0.02566201,0.12503160,0.49986272,0.00000000,0.36803103,0.40318371
-2.05002501,1.00500341,0.00135133,0.02767331,0.12600380,0.54820448,0.00000000,0.39955429,0.41457876
-2.04402201,1.05600772,0.00135862,0.02967213,0.12614110,0.59718076,0.00000000,0.43119356,0.42427643
-2.03801901,1.10450679,0.00135824,0.03163211,0.12545577,0.64615435,0.00000000,0.46254541,0.43227085
-2.03201601,1.15000587,0.00135059,0.03352551,0.12397916,0.69443501,0.00000000,0.49317897,0.43860289
-2.02601301,1.19204449,0.00133628,0.03532381,0.12176068,0.74129565,0.00000000,0.52264569,0.44335989
-2.02001001,1.23020846,0.00131608,0.03699848,0.11886608,0.78599111,0.00000000,0.55049072,0.44667390
-2.01400700,1.26414176,0.00129088,0.03852172,0.11537514,0.82777930,0.00000000,0.57626525,0.44871880
-2.00800400,1.29355802,0.00126169,0.03986735,0.11137894,0.86594357,0.00000000,0.59953978,0.44970628
-2.00200100,1.31825111,0.00122958,0.04101164,0.10697669,0.89981567,0.00000000,0.61991739,0.44988094
-1.99599800,1.33810460,0.00119564,0.04193411,0.10227247,0.92879827,0.00000000,0.63704685,0.44951478
-1.98999500,1.35309948,0.00116093,0.04261829,0.09737178,0.95238602,0.00000000,0.65063463,0.44890127
-1.98399200,1.36331978,0.00112649,0.04305237,0.09237834,0.97018412,0.00000000,0.66045558,0.44834917
-1.97798899,1.36895575,0.00109327,0.04322976,0.08739093,0.98192368,0.00000000,0.66636148,0.44817640
-1.97198599,1.37030418,0.00106207,0.04314940,0.08250075,0.98747289,0.00000000,0.66828723,0.44870403
-1.96598299,1.36776556,0.00103359,0.04281599,0.07778910,0.98684350,0.00000000,0.66625428,0.45025053
-1.95997999,1.36183807,0.00100836,0.04223994,0.07332566,0.98019225,0.00000000,0.66037100,0.45312631
-1.95397699,1.35310811,0.00098672,0.04143718,0.06916722,0.96781705,0.00000000,0.65083011,0.45762865
-1.94797399,1.34223771,0.00096888,0.04042873,0.06535706,0.95014801,0.00000000,0.63790300,0.46403687
-1.94197099,1.32994872,0.00095486,0.03924013,0.06192487,0.92773368,0.00000000,0.62193142,0.47260777
-1.93596798,1.31700444,0.00094452,0.03790064,0.05888709,0.90122306,0.00000000,0.60331665,0.48357118
-1.92996498,1.30418883,0.00093758,0.03644239,0.05624783,0.87134411,0.00000000,0.58250673,0.49712562
-1.92396198,1.29228416,0.00093366,0.03489934,0.05400004,0.83887972,0.00000000,0.55998224,0.51343385
-1.91795898,1.28204752,0.00093226,0.03330628,0.05212701,0.80464204,0.00000000,0.53624127,0.53261841
-1.91195598,1.27418707,0.00093284,0.03169771,0.05060405,0.76944636,0.00000000,0.51178412,0.55475694
-1.90595298,1.26933873,0.00093480,0.03010684,0.04940029,0.73408546,0.00000000,0.48709833,0.57987748
-1.89994997,1.26804414,0.00093752,0.02856459,0.04848044,0.69930550,0.00000000,0.46264477,0.60795379
-1.89394697,1.27073064,0.00094041,0.02709870,0.04780650,0.66578433,0.00000000,0.43884503,0.63890074
-1.88794397,1.27769396,0.00094290,0.02573300,0.04733937,0.63411297,0.00000000,0.41607075,0.67257019
-1.88194097,1.28908446,0.00094447,0.02448682,0.04704022,0.60478080,0.00000000,0.39463511,0.70874744
-1.87593797,1.30489733,0.00094468,0.02337457,0.04687169,0.57816497,0.00000000,0.37478671,0.74714879
-1.86993497,1.32496734,0.00094315,0.02240550,0.04679879,0.55452423,0.00000000,0.35670593,0.78742029
-1.86393197,1.34896849,0.00093960,0.02158371,0.04678962,0.53399707,0.00000000,0.34050382,0.82913831
-1.85792896,1.37641876,0.00093382,0.02090823,0.04681579,0.51660431,0.00000000,0.32622335,0.87181203
-1.85192596,1.40669002,0.00092570,0.02037341,0.04685268,0.50225556,0.00000000,0.31384291,0.91488835
-1.84592296,1.43902300,0.00091518,0.01996934,0.04687948,0.49075930,0.00000000,0.30328175,0.95775915
-1.83991996,1.47254698,0.00090230,0.01968251,0.04687906,0.48183600,0.00000000,0.29440710,0.99977120
-1.83391696,1.50630385,0.00088714,0.01949651,0.04683781,0.47513362,0.00000000,0.28704254,1.04023865
-1.82791396,1.53927572,0.00086983,0.01939284,0.04674531,0.47024478,0.00000000,0.28097739,1.07845780
-1.82191096,1.57041542,0.00085054,0.01935174,0.04659406,0.46672506,0.00000000,0.27597661,1.11372396
-1.81590795,1.59867886,0.00082947,0.01935311,0.04637913,0.46411149,0.00000000,0.27179085,1.14534988
-1.80990495,1.62305825,0.00080680,0.01937729,0.04609796,0.46194072,0.00000000,0.26816646,1.17268515
-1.80390195,1.64261491,0.00078276,0.01940594,0.04575008,0.45976622,0.00000000,0.26485484,1.19513595
-1.79789895,1.65651072,0.00075754,0.01942271,0.04533702,0.45717380,0.00000000,0.26162116,1.21218420
-1.79189595,1.66403673,0.00073134,0.01941393,0.04486227,0.45379522,0.00000000,0.25825197,1.22340556
-1.78589295,1.66463821,0.00070432,0.01936909,0.04433121,0.44931925,0.00000000,0.25456159,1.22848529
-1.77988994,1.65793477,0.00067665,0.01928125,0.04375126,0.44350005,0.00000000,0.25039715,1.22723125
-1.77388694,1.64373503,0.00064846,0.01914727,0.04313195,0.43616272,0.00000000,0.24564218,1.21958351
-1.76788394,1.62204508,0.00061988,0.01896789,0.04248501,0.42720590,0.00000000,0.24021865,1.20561995
