energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-4.30115058,4.04414754,0.02799571,0.22518985,2.00789644,2.84254651,0.00464896,0.72366905
-4.29514757,4.04381142,0.02737302,0.21781924,1.98164261,2.84565665,0.00460941,0.73036002
-4.28914457,4.05367747,0.02678800,0.21033026,1.95803667,2.85605679,0.00461343,0.73983173
-4.28314157,4.07497730,0.02624942,0.20284996,1.93789443,2.87467279,0.00465939,0.75218086
-4.27713857,4.10863732,0.02576360,0.19549918,1.92189749,2.90222757,0.00474475,0.76742388
-4.27113557,4.15522990,0.02533428,0.18838876,1.91056151,2.93920625,0.00486607,0.78549048
-4.26513257,4.21493568,0.02496257,0.18161610,1.90421080,2.98582857,0.00501910,0.80621971
-4.25912956,4.28751936,0.02464707,0.17526237,1.90296022,3.04202991,0.00519886,0.82935927
-4.25312656,4.37232006,0.02438401,0.16939027,1.90670548,3.10745218,0.00539973,0.85456813
-4.24712356,4.46825736,0.02416751,0.16404263,1.91512225,3.18144501,0.00561561,0.88142237
-4.24112056,4.57385297,0.02398991,0.15924170,1.92767428,3.26307753,0.00584000,0.90942443
-4.23511756,4.68726754,0.02384213,0.15498927,1.94363027,3.35116040,0.00606619,0.93801527
-4.22911456,4.80635130,0.02371411,0.15126763,1.96208891,3.44427728,0.00628742,0.96658925
-4.22311156,4.92870628,0.02359523,0.14804114,1.98201098,3.54082438,0.00649703,0.99451104
-4.21710855,5.05175783,0.02347476,0.14525853,2.00225709,3.63905650,0.00668863,1.02113413
-4.21110555,5.17283214,0.02334227,0.14285570,2.02162953,3.73713742,0.00685624,1.04581990
-4.20510255,5.28923646,0.02318801,0.14075884,2.03891625,3.83319269,0.00699451,1.06795677
-4.19909955,5.39833874,0.02300328,0.13888785,2.05293503,3.92536238,0.00709876,1.08697848
-4.19309655,5.49764329,0.02278068,0.13715981,2.06257597,4.01185176,0.00716518,1.10238076
-4.18709355,5.58485950,0.02251435,0.13549235,2.06684038,4.09097802,0.00719090,1.11373568
-4.18109055,5.65796122,0.02220007,0.13380682,2.06487443,4.16121139,0.00717402,1.12070324
-4.17508754,5.71523491,0.02183535,0.13203106,2.05599638,4.22120945,0.00711370,1.12303965
-4.16908454,5.75531528,0.02141943,0.13010178,2.03971632,4.26984404,0.00701012,1.12060211
-4.16308154,5.77720831,0.02095317,0.12796638,2.01574783,4.30622041,0.00686447,1.11335009
-4.15707854,5.78030159,0.02043893,0.12558424,1.98401166,4.32968885,0.00667887,1.10134305
-4.15107554,5.76436322,0.01988040,0.12292738,1.94463153,4.33984949,0.00645631,1.08473516
-4.14507254,5.72953061,0.01928235,0.11998068,1.89792279,4.33655112,0.00620051,1.06376717
-4.13906953,5.67629101,0.01865044,0.11674148,1.84437500,4.31988507,0.00591579,1.03875613
-4.13306653,5.60545592,0.01799095,0.11321884,1.78462962,4.29017558,0.00560694,1.01008359
-4.12706353,5.51813125,0.01731055,0.10943242,1.71945422,4.24796747,0.00527904,0.97818275
-4.12106053,5.41568536,0.01661613,0.10541112,1.64971472,4.19401244,0.00493731,0.94352539
-4.11505753,5.29971640,0.01591458,0.10119154,1.57634696,4.12925448,0.00458699,0.90660906
-4.10905453,5.17202027,0.01521268,0.09681636,1.50032904,4.05481503,0.00423315,0.86794498
-4.10305153,5.03455989,0.01451698,0.09233280,1.42265555,3.97197790,0.00388061,0.82804717
-4.09704852,4.88943609,0.01383379,0.08779106,1.34431445,3.88217391,0.00353378,0.78742292
-4.09104552,4.73885993,0.01316912,0.08324298,1.26626737,3.78696461,0.00319665,0.74656490
-4.08504252,4.58512593,0.01252873,0.07874077,1.18943352,3.68802467,0.00287265,0.70594484
-4.07903952,4.43058537,0.01191815,0.07433596,1.11467744,3.58712209,0.00256466,0.66600868
-4.07303652,4.27761883,0.01134281,0.07007858,1.04280026,3.48609548,0.00227498,0.62717312
-4.06703352,4.12860698,0.01080800,0.06601640,0.97453409,3.38682798,0.00200535,0.58982324
-4.06103052,3.98589899,0.01031904,0.06219437,0.91053916,3.29121731,0.00175693,0.55431097
-4.05502751,3.85177798,0.00988125,0.05865414,0.85140288,3.20114193,0.00153041,0.52095412
-4.04902451,3.72842349,0.00950002,0.05543374,0.79764019,3.11842367,0.00132599,0.49003572
-4.04302151,3.61787133,0.00918075,0.05256716,0.74969469,3.04478750,0.00114350,0.46180349
-4.03701851,3.52197145,0.00892882,0.05008408,0.70793976,2.98181946,0.00098242,0.43646912
-4.03101551,3.44234526,0.00874950,0.04800955,0.67267931,2.93092421,0.00084200,0.41420752
-4.02501251,3.38034370,0.00864778,0.04636362,0.64414780,2.89328397,0.00072128,0.39515569
-4.01900950,3.33700812,0.00862820,0.04516103,0.62250931,2.86982046,0.00061919,0.37941154
-4.01300650,3.31303574,0.00869465,0.04441084,0.60785568,2.86116199,0.00053459,0.36703252
-4.00700350,3.30875181,0.00885011,0.04411607,0.60020382,2.86761741,0.00046633,0.35803435
-4.00100050,3.32409023,0.00909644,0.04427339,0.59949239,2.88915846,0.00041332,0.35238986
-3.99499750,3.35858431,0.00943408,0.04487285,0.60557842,2.92541208,0.00037455,0.35002835
-3.98899450,3.41136864,0.00986185,0.04589774,0.61823404,2.97566334,0.00034909,0.35083541
-3.98299150,3.48119311,0.01037676,0.04732449,0.63714416,3.03886957,0.00033621,0.35465352
-3.97698849,3.56644894,0.01097381,0.04912283,0.66190527,3.11368552,0.00033527,0.36128362
-3.97098549,3.66520635,0.01164593,0.05125600,0.69202609,3.19849899,0.00034583,0.37048748
-3.96498249,3.77526305,0.01238393,0.05368128,0.72693042,3.29147563,0.00036760,0.38199128
-3.95897949,3.89420162,0.01317656,0.05635060,0.76596231,3.39061140,0.00040045,0.39549006
-3.95297649,4.01945409,0.01401063,0.05921138,0.80839409,3.49379060,0.00044439,0.41065319
-3.94697349,4.14837099,0.01487121,0.06220759,0.85343685,3.59884713,0.00049957,0.42713061
-3.94097049,4.27829242,0.01574199,0.06528086,0.90025363,3.70362651,0.00056622,0.44455966
-3.93496748,4.40661810,0.01660557,0.06837177,0.94797478,3.80604609,0.00064467,0.46257240
-3.92896448,4.53087388,0.01744394,0.07142119,0.99571514,3.90415103,0.00073529,0.48080296
-3.92296148,4.64877180,0.01823897,0.07437162,1.04259247,3.99616382,0.00083843,0.49889492
-3.91695848,4.75826170,0.01897289,0.07716849,1.08774647,4.08052528,0.00095447,0.51650814
-3.91095548,4.85757229,0.01962883,0.07976135,1.13035765,4.15592592,0.00108366,0.53332506
-3.90495248,4.94524046,0.02019135,0.08210498,1.16966535,4.22132629,0.00122619,0.54905619
-3.89894947,5.02012811,0.02064687,0.08416025,1.20498414,4.27596617,0.00138207,0.56344442
-3.89294647,5.08142630,0.02098411,0.08589480,1.23571797,4.31936274,0.00155115,0.57626839
-3.88694347,5.12864737,0.02119444,0.08728347,1.26137156,4.35129831,0.00173305,0.58734448
-3.88094047,5.16160600,0.02127213,0.08830850,1.28155866,4.37179885,0.00192715,0.59652779
-3.87493747,5.18039105,0.02121449,0.08895947,1.29600680,4.38110502,0.00213254,0.60371190
-3.86893447,5.18532994,0.02102191,0.08923305,1.30455866,4.37963754,0.00234806,0.60882767
-3.86293147,5.17694817,0.02069783,0.08913255,1.30717010,4.36795900,0.00257225,0.61184126
-3.85692846,5.15592621,0.02024850,0.08866732,1.30390509,4.34673447,0.00280337,0.61275154
-3.85092546,5.12305639,0.01968281,0.08785200,1.29492803,4.31669291,0.00303943,0.61158706
-3.84492246,5.07920194,0.01901186,0.08670582,1.28049398,4.27859142,0.00327821,0.60840293
-3.83891946,5.02526040,0.01824856,0.08525175,1.26093734,4.23318402,0.00351729,0.60327767
-3.83291646,4.96213276,0.01740722,0.08351580,1.23665966,4.18119635,0.00375414,0.59631030
-3.82691346,4.89069973,0.01650304,0.08152630,1.20811717,4.12330702,0.00398612,0.58761768
-3.82091046,4.81180566,0.01555159,0.07931331,1.17580860,4.06013631,0.00421064,0.57733235
-3.81490745,4.72625022,0.01456841,0.07690816,1.14026362,3.99224191,0.00442513,0.56560069
-3.80890445,4.63478741,0.01356855,0.07434307,1.10203245,3.92012150,0.00462721,0.55258157
-3.80290145,4.53813120,0.01256618,0.07165086,1.06167673,3.84422111,0.00481473,0.53844526
-3.79689845,4.43696625,0.01157428,0.06886484,1.01976169,3.76494825,0.00498584,0.52337254
-3.79089545,4.33196252,0.01060442,0.06601869,0.97684979,3.68268836,0.00513909,0.50755397
-3.78489245,4.22379190,0.00966655,0.06314641,0.93349550,3.59782305,0.00527346,0.49118904
-3.77888944,4.11314510,0.00876893,0.06028231,0.89024103,3.51074856,0.00538847,0.47448515
-3.77288644,4.00074722,0.00791808,0.05746095,0.84761284,3.42189308,0.00548413,0.45765626
-3.76688344,3.88737044,0.00711883,0.05471705,0.80611856,3.33173129,0.00556106,0.44092114
-3.76088044,3.77384249,0.00637439,0.05208532,0.76624392,3.24079530,0.00562041,0.42450113
-3.75487744,3.66104999,0.00568651,0.04960020,0.72844958,3.14968087,0.00566389,0.40861739
-3.74887444,3.54993593,0.00505561,0.04729548,0.69316758,3.05904842,0.00569372,0.39348768
-3.74287144,3.44149119,0.00448097,0.04520385,0.66079713,2.96961855,0.00571256,0.37932266
-3.73686843,3.33674002,0.00396095,0.04335630,0.63169990,2.88216209,0.00572344,0.36632187
-3.73086543,3.23672006,0.00349316,0.04178146,0.60619463,2.79748512,0.00572964,0.35466945
-3.72486243,3.14245767,0.00307466,0.04050488,0.58455123,2.71640954,0.00573461,0.34452981
-3.71885943,3.05493963,0.00270212,0.03954822,0.56698466,2.63975000,0.00574181,0.33604330
-3.71285643,2.97508248,0.00237201,0.03892850,0.55364863,2.56828850,0.00575459,0.32932219
-3.70685343,2.90370102,0.00208070,0.03865731,0.54462970,2.50274763,0.00577604,0.32444695
-3.70085043,2.84147758,0.00182456,0.03874018,0.53994194,2.44376400,0.00580885,0.32146323
-3.69484742,2.78893347,0.00160009,0.03917598,0.53952266,2.39186305,0.00585520,0.32037943
-3.68884442,2.74640443,0.00140398,0.03995650,0.54322951,2.34743670,0.00591663,0.32116526
-3.68284142,2.71402133,0.00123310,0.04106621,0.55083941,2.31072505,0.00599393,0.32375120
-3.67683842,2.69169749,0.00108461,0.04248229,0.56204952,2.28180317,0.00608712,0.32802902
-3.67083542,2.67912351,0.00095590,0.04417477,0.57648050,2.26057397,0.00619536,0.33385354
-3.66483242,2.67577047,0.00084464,0.04610705,0.59368232,2.24676765,0.00631699,0.34104538
-3.65882941,2.68090156,0.00074875,0.04823659,0.61314248,2.23994815,0.00644957,0.34939496
-3.65282641,2.69359230,0.00066638,0.05051586,0.63429669,2.23952648,0.00658991,0.35866747
-3.64682341,2.71275855,0.00059593,0.05289352,0.65654181,2.24478057,0.00673425,0.36860876
-3.64082041,2.73719152,0.00053599,0.05531574,0.67925048,2.25488097,0.00687837,0.37895204
-3.63481741,2.76559835,0.00048535,0.05772774,0.70178736,2.26892115,0.00701778,0.38942505
-3.62881441,2.79664650,0.00044294,0.06007534,0.72352608,2.28595123,0.00714796,0.39975758
-3.62281141,2.82900999,0.00040789,0.06230656,0.74386638,2.30501337,0.00726454,0.40968893
-3.61680840,2.86141535,0.00037943,0.06437326,0.76225090,2.32517719,0.00736359,0.41897519
-3.61080540,2.89268504,0.00035695,0.06623257,0.77818064,2.34557348,0.00744183,0.42739579
-3.60480240,2.92177625,0.00033995,0.06784822,0.79122870,2.36542435,0.00749687,0.43475935
-3.59879940,2.94781323,0.00032804,0.06919169,0.80105157,2.38406847,0.00752745,0.44090834
-3.59279640,2.97011151,0.00032095,0.07024308,0.80739752,2.40097999,0.00753362,0.44572249
-3.58679340,2.98819300,0.00031853,0.07099166,0.81011169,2.41578043,0.00751688,0.44912074
-3.58079040,3.00179137,0.00032072,0.07143616,0.80913786,2.42824282,0.00748035,0.45106173
-3.57478739,3.01084769,0.00032757,0.07158477,0.80451663,2.43828843,0.00742881,0.45154288
-3.56878439,3.01549689,0.00033924,0.07145474,0.79638044,2.44597620,0.00736876,0.45059801
-3.56278139,3.01604614,0.00035599,0.07107183,0.78494548,2.45148597,0.00730838,0.44829382
-3.55677839,3.01294673,0.00037817,0.07046938,0.77050120,2.45509674,0.00725748,0.44472541
-3.55077539,3.00676114,0.00040624,0.06968730,0.75339777,2.45716134,0.00722734,0.44001101
-3.54477239,2.99812762,0.00044073,0.06877079,0.73403221,2.45807931,0.00723058,0.43428640
-3.53876938,2.98772416,0.00048227,0.06776902,0.71283394,2.45826969,0.00728091,0.42769914
-3.53276638,2.97623390,0.00053154,0.06673371,0.69025020,2.45814519,0.00739285,0.42040296
-3.52676338,2.96431391,0.00058927,0.06571766,0.66673205,2.45808936,0.00758141,0.41255262
-3.52076038,2.95256844,0.00065621,0.06477336,0.64272152,2.45843769,0.00786173,0.40429927
-3.51475738,2.94152784,0.00073313,0.06395160,0.61864016,2.45946347,0.00824868,0.39578664
-3.50875438,2.93163361,0.00082077,0.06330016,0.59487937,2.46136876,0.00875642,0.38714799
-3.50275138,2.92322943,0.00091981,0.06286254,0.57179263,2.46428037,0.00939792,0.37850390
-3.49674837,2.91655798,0.00103086,0.06267689,0.54968966,2.46825048,0.01018452,0.36996078
-3.49074537,2.91176263,0.00115437,0.06277498,0.52883249,2.47326126,0.01112544,0.36161016
-3.48474237,2.90889308,0.00129066,0.06318127,0.50943319,2.47923236,0.01222730,0.35352840
-3.47873937,2.90791370,0.00143983,0.06391216,0.49165316,2.48603056,0.01349366,0.34577694
-3.47273637,2.90871353,0.00160174,0.06497539,0.47560362,2.49348028,0.01492468,0.33840271
-3.46673337,2.91111689,0.00177600,0.06636954,0.46134720,2.50137413,0.01651673,0.33143875
-3.46073037,2.91489363,0.00196191,0.06808372,0.44890031,2.50948284,0.01826213,0.32490486
-3.45472736,2.91976857,0.00215848,0.07009755,0.43823609,2.51756375,0.02014906,0.31880821
-3.44872436,2.92542977,0.00236439,0.07238120,0.42928790,2.52536788,0.02216145,0.31314395
-3.44272136,2.93153563,0.00257800,0.07489584,0.42195315,2.53264530,0.02427913,0.30789573
-3.43671836,2.93772097,0.00279739,0.07759424,0.41609740,2.53914917,0.02647805,0.30303629
-3.43071536,2.94360261,0.00302037,0.08042170,0.41155887,2.54463859,0.02873067,0.29852806
-3.42471236,2.94878489,0.00324450,0.08331721,0.40815311,2.54888092,0.03100647,0.29432393
-3.41870935,2.95286558,0.00346719,0.08621490,0.40567807,2.55165387,0.03327267,0.29036829
-3.41270635,2.95544276,0.00368573,0.08904573,0.40391937,2.55274792,0.03549496,0.28659829
-3.40670335,2.95612279,0.00389736,0.09173937,0.40265583,2.55196928,0.03763840,0.28294542
-3.40070035,2.95452952,0.00409935,0.09422617,0.40166526,2.54914365,0.03966834,0.27933749
-3.39469735,2.95031467,0.00428909,0.09643923,0.40073018,2.54412070,0.04155143,0.27570084
-3.38869435,2.94316887,0.00446414,0.09831652,0.39964364,2.53677915,0.04325655,0.27196287
-3.38269135,2.93283295,0.00462230,0.09980279,0.39821478,2.52703210,0.04475571,0.26805464
-3.37668834,2.91910874,0.00476170,0.10085139,0.39627394,2.51483220,0.04602489,0.26391365
-3.37068534,2.90186881,0.00488081,0.10142587,0.39367734,2.50017617,0.04704474,0.25948640
-3.36468234,2.88106421,0.00497850,0.10150111,0.39031096,2.48310830,0.04780116,0.25473086
-3.35867934,2.85673007,0.00505404,0.10106431,0.38609352,2.46372243,0.04828562,0.24961856
-3.35267634,2.82898822,0.00510713,0.10011537,0.38097866,2.44216241,0.04849542,0.24413624
-3.34667334,2.79804709,0.00513787,0.09866697,0.37495591,2.41862075,0.04843368,0.23828702
-3.34067034,2.76419880,0.00514675,0.09674422,0.36805082,2.39333582,0.04810915,0.23209103
-3.33466733,2.72781383,0.00513459,0.09438395,0.36032407,2.36658775,0.04753593,0.22558540
-3.32866433,2.68933387,0.00510256,0.09163359,0.35186972,2.33869366,0.04673293,0.21882378
-3.32266133,2.64926354,0.00505205,0.08854989,0.34281283,2.31000269,0.04572333,0.21187528
-3.31665833,2.60816185,0.00498469,0.08519732,0.33330645,2.28089147,0.04453386,0.20482307
-3.31065533,2.56663410,0.00490228,0.08164648,0.32352835,2.25176068,0.04319410,0.19776251
-3.30465233,2.52532491,0.00480672,0.07797236,0.31367745,2.22303300,0.04173571,0.19079915
-3.29864932,2.48491290,0.00470002,0.07425262,0.30397031,2.19515295,0.04019172,0.18404647
-3.29264632,2.44610733,0.00458420,0.07056607,0.29463760,2.16858847,0.03859578,0.17762355
-3.28664332,2.40964644,0.00446136,0.06699113,0.28592078,2.14383422,0.03698159,0.17165280
-3.28064032,2.37629741,0.00433355,0.06360460,0.27806890,2.12141599,0.03538225,0.16625758
-3.27463732,2.34685703,0.00420285,0.06048054,0.27133553,2.10189566,0.03382982,0.16155998
-3.26863432,2.32215246,0.00407132,0.05768933,0.26597580,2.08587566,0.03235486,0.15767861
-3.26263132,2.30304079,0.00394096,0.05529696,0.26224335,2.07400206,0.03098613,0.15472643
-3.25662831,2.29040644,0.00381379,0.05336440,0.26038715,2.06696502,0.02975025,0.15280864
-3.25062531,2.28515517,0.00369174,0.05194717,0.26064800,2.06549571,0.02867151,0.15202057
-3.24462231,2.28820385,0.00357671,0.05109487,0.26325460,2.07035878,0.02777165,0.15244552
-3.23861931,2.30046510,0.00347051,0.05085080,0.26841915,2.08233957,0.02706969,0.15415264
-3.23261631,2.32282656,0.00337486,0.05125159,0.27633231,2.10222593,0.02658180,0.15719475
-3.22661331,2.35612464,0.00329134,0.05232668,0.28715761,2.13078444,0.02632107,0.16160620
-3.22061031,2.40111323,0.00322135,0.05409787,0.30102540,2.16873165,0.02629738,0.16740076
-3.21460730,2.45842830,0.00316609,0.05657863,0.31802635,2.21670102,0.02651723,0.17456965
-3.20860430,2.52854967,0.00312649,0.05977345,0.33820479,2.27520689,0.02698350,0.18307983
-3.20260130,2.61176164,0.00310320,0.06367707,0.36155222,2.34460718,0.02769530,0.19287248
-3.19659830,2.70811463,0.00309653,0.06827367,0.38800112,2.42506649,0.02864775,0.20386209
-3.19059530,2.81738993,0.00310644,0.07353613,0.41741963,2.51652190,0.02983185,0.21593594
-3.18459230,2.93906998,0.00313249,0.07942533,0.44960733,2.61865352,0.03123428,0.22895428
-3.17858929,3.07231646,0.00317386,0.08588958,0.48429260,2.73086192,0.03283741,0.24275132
-3.17258629,3.21595814,0.00322935,0.09286429,0.52113183,2.85225440,0.03461921,0.25713689
-3.16658329,3.36849034,0.00329738,0.10027197,0.55971089,2.98164160,0.03655341,0.27189908
-3.16058029,3.52808725,0.00337606,0.10802250,0.59954896,3.11754578,0.03860963,0.28680768
-3.15457729,3.69262766,0.00346322,0.11601387,0.64010499,3.25822132,0.04075377,0.30161837
-3.14857429,3.85973429,0.00355648,0.12413337,0.68078671,3.40168753,0.04294839,0.31607779
-3.14257129,4.02682591,0.00365330,0.13225928,0.72096216,3.54577311,0.04515333,0.32992904
-3.13656828,4.19118088,0.00375111,0.14026295,0.75997341,3.68817113,0.04732643,0.34291780
-3.13056528,4.35001005,0.00384735,0.14801142,0.79715225,3.82650254,0.04942434,0.35479859
-3.12456228,4.50053628,0.00393958,0.15537040,0.83183722,3.95838591,0.05140349,0.36534115
-3.11855928,4.64007754,0.00402556,0.16220753,0.86339144,4.08151049,0.05322107,0.37433659
-3.11255628,4.76612998,0.00410330,0.16839582,0.89122059,4.19370950,0.05483615,0.38160314
-3.10655328,4.87644743,0.00417114,0.17381729,0.91479036,4.29303041,0.05621071,0.38699125
-3.10055028,4.96911377,0.00422780,0.17836634,0.93364247,4.37779897,0.05731073,0.39038782
-3.09454727,5.04260479,0.00427239,0.18195311,0.94740886,4.44667412,0.05810717,0.39171938
-3.08854427,5.09583685,0.00430443,0.18450628,0.95582308,4.49869118,0.05857682,0.39095414
-3.08254127,5.12819994,0.00432386,0.18597556,0.95872860,4.53329128,0.05870302,0.38810270
-3.07653827,5.13957380,0.00433096,0.18633338,0.95608361,4.55033599,0.05847624,0.38321754
-3.07053527,5.13032645,0.00432639,0.18557598,0.94796194,4.55010632,0.05789434,0.37639113
-3.06453227,5.10129542,0.00431106,0.18372369,0.93455023,4.53328661,0.05696270,0.36775296
-3.05852926,5.05375281,0.00428611,0.18082041,0.91614138,4.50093427,0.05569409,0.35746537
-3.05252626,4.98935608,0.00425285,0.17693227,0.89312456,4.45443707,0.05410821,0.34571859
-3.04652326,4.91008726,0.00421264,0.17214563,0.86597232,4.39546042,0.05223120,0.33272503
-3.04052026,4.81818359,0.00416688,0.16656430,0.83522536,4.32588728,0.05009475,0.31871317
-3.03451726,4.71606297,0.00411692,0.16030637,0.80147556,4.24775380,0.04773520,0.30392124
-3.02851426,4.60624771,0.00406405,0.15350052,0.76534817,4.16318366,0.04519245,0.28859099
-3.02251126,4.49128994,0.00400941,0.14628218,0.72748376,4.07432402,0.04250879,0.27296172
-3.01650825,4.37370157,0.00395403,0.13878956,0.68852080,3.98328575,0.03972779,0.25726485
-3.01050525,4.25589147,0.00389881,0.13115977,0.64907942,3.89209002,0.03689309,0.24171918
-3.00450225,4.14011159,0.00384454,0.12352519,0.60974694,3.80262275,0.03404735,0.22652693
-2.99849925,4.02841344,0.00379195,0.11601021,0.57106568,3.71659816,0.03123127,0.21187068
-2.99249625,3.92261532,0.00374173,0.10872837,0.53352326,3.63553145,0.02848277,0.19791131
-2.98649325,3.82428025,0.00369462,0.10178013,0.49754560,3.56072071,0.02583629,0.18478676
-2.98049025,3.73470392,0.00365145,0.09525118,0.46349261,3.49323717,0.02332233,0.17261173
-2.97448724,3.65491157,0.00361323,0.08921138,0.43165644,3.43392280,0.02096707,0.16147811
-2.96848424,3.58566223,0.00358117,0.08371426,0.40226216,3.38339399,0.01879225,0.15145607
-2.96248124,3.52745895,0.00355677,0.07879711,0.37547042,3.34204991,0.01681515,0.14259571
-2.95647824,3.48056327,0.00354184,0.07448158,0.35138181,3.31008410,0.01504872,0.13492898
-2.95047524,3.44501255,0.00353852,0.07077463,0.33004252,3.28749820,0.01350184,0.12847198
-2.94447224,3.42063892,0.00354925,0.06766992,0.31145086,3.27411681,0.01217960,0.12322718
-2.93846923,3.40708888,0.00357679,0.06514938,0.29556428,3.26960271,0.01108372,0.11918579
-2.93246623,3.40384301,0.00362415,0.06318497,0.28230652,3.27347216,0.01021290,0.11632984
-2.92646323,3.41023539,0.00369449,0.06174056,0.27157465,3.28511015,0.00956326,0.11463419
-2.92046023,3.42547280,0.00379106,0.06077376,0.26324564,3.30378564,0.00912870,0.11406815
-2.91445723,3.44865378,0.00391704,0.06023777,0.25718244,3.32866719,0.00890126,0.11459695
-2.90845423,3.47878781,0.00407546,0.06008310,0.25323931,3.35883936,0.00887142,0.11618272
-2.90245123,3.51481513,0.00426901,0.06025914,0.25126640,3.39332008,0.00902836,0.11878534
-2.89644822,3.55562712,0.00449993,0.06071564,0.25111359,3.43107947,0.00936016,0.12236284
-2.89044522,3.60008765,0.00476987,0.06140390,0.25263347,3.47106005,0.00985400,0.12687166
-2.88444222,3.64705530,0.00507972,0.06227791,0.25568368,3.51219841,0.01049628,0.13226658
-2.87843922,3.69540603,0.00542956,0.06329518,0.26012856,3.55344786,0.01127272,0.13850050
-2.87243622,3.74405612,0.00581850,0.06441744,0.26584014,3.59380169,0.01216849,0.14552406
-2.86643322,3.79198454,0.00624469,0.06561121,0.27269869,3.63231628,0.01316827,0.15328511
-2.86043022,3.83825419,0.00670524,0.06684808,0.28059272,3.66813323,0.01425638,0.16172816
-2.85442721,3.88203105,0.00719629,0.06810497,0.28941868,3.70049962,0.01541685,0.17079375
-2.84842421,3.92260060,0.00771300,0.06936413,0.29908028,3.72878553,0.01663360,0.18041783
-2.84242121,3.95938065,0.00824967,0.07061306,0.30948762,3.75249801,0.01789052,0.19053126
-2.83641821,3.99193013,0.00879990,0.07184428,0.32055610,3.77129086,0.01917168,0.20105934
-2.83041521,4.01995346,0.00935668,0.07305502,0.33220525,3.78496976,0.02046144,0.21192150
-2.82441221,4.04330019,0.00991265,0.07424673,0.34435752,3.79349247,0.02174466,0.22303122
-2.81840920,4.06196032,0.01046026,0.07542460,0.35693716,3.79696435,0.02300686,0.23429614
-2.81240620,4.07605534,0.01099203,0.07659691,0.36986912,3.79562921,0.02423433,0.24561846
-2.80640320,4.08582575,0.01150076,0.07777439,0.38307827,3.78985626,0.02541433,0.25689567
-2.80040020,4.09161580,0.01197976,0.07896950,0.39648878,3.78012376,0.02653515,0.26802154
-2.79439720,4.09385618,0.01242303,0.08019570,0.41002386,3.76700036,0.02758623,0.27888750
-2.78839420,4.09304591,0.01282549,0.08146674,0.42360593,3.75112490,0.02855823,0.28938436
-2.78239120,4.08973409,0.01318311,0.08279594,0.43715708,3.73318597,0.02944307,0.29940429
-2.77638819,4.08450269,0.01349302,0.08419555,0.45060007,3.71390193,0.03023393,0.30884306
-2.77038519,4.07795111,0.01375358,0.08567616,0.46385969,3.69400251,0.03092529,0.31760259
-2.76438219,4.07068323,0.01396444,0.08724624,0.47686448,3.67421272,0.03151296,0.32559350
-2.75837919,4.06329750,0.01412646,0.08891172,0.48954888,3.65523962,0.03199404,0.33273778
-2.75237619,4.05638041,0.01424171,0.09067582,0.50185552,3.63776252,0.03236696,0.33897138
-2.74637319,4.05050342,0.01431333,0.09253886,0.51373779,3.62242692,0.03263152,0.34424664
-2.74037019,4.04622338,0.01434540,0.09449843,0.52516242,3.60984200,0.03278893,0.34853440
-2.73436718,4.04408609,0.01434278,0.09654948,0.53611201,3.60058185,0.03284186,0.35182577
-2.72836418,4.04463256,0.01431092,0.09868479,0.54658736,3.59518987,0.03279448,0.35413338
-2.72236118,4.04840743,0.01425567,0.10089539,0.55660958,3.59418594,0.03265257,0.35549205
-2.71635818,4.05596871,0.01418310,0.10317121,0.56622168,3.59807576,0.03242352,0.35595885
-2.71035518,4.06789818,0.01409929,0.10550180,0.57548965,3.60736145,0.03211639,0.35561241
-2.70435218,4.08481129,0.01401019,0.10787707,0.58450297,3.62255272,0.03174189,0.35455169
-2.69834917,4.10736594,0.01392145,0.11028812,0.59337428,3.64417756,0.03131231,0.35289387
-2.69234617,4.13626893,0.01383832,0.11272796,0.60223839,3.67279155,0.03084143,0.35077178
-2.68634317,4.17227951,0.01376556,0.11519230,0.61125043,3.70898486,0.03034433,0.34833066
-2.68034017,4.21620886,0.01370738,0.11768004,0.62058312,3.75338603,0.02983715,0.34572454
-2.67433717,4.26891534,0.01366738,0.12019381,0.63042331,3.80666184,0.02933677,0.34311215
-2.66833417,4.33129451,0.01364861,0.12274017,0.64096772,3.86951254,0.02886045,0.34065276
-2.66233117,4.40426418,0.01365354,0.12532961,0.65241796,3.94266213,0.02842541,0.33850183
-2.65632816,4.48874405,0.01368409,0.12797639,0.66497502,4.02684348,0.02804838,0.33680678
-2.65032516,4.58563051,0.01374170,0.13069797,0.67883327,4.12277835,0.02774515,0.33570296
-2.64432216,4.69576710,0.01382737,0.13351433,0.69417427,4.23115274,0.02753015,0.33531003
-2.63831916,4.81991136,0.01394168,0.13644698,0.71116037,4.35258832,0.02741597,0.33572871
-2.63231616,4.95869955,0.01408487,0.13951774,0.72992861,4.48761087,0.02741308,0.33703824
-2.62631316,5.11261033,0.01425685,0.14274740,0.75058487,4.63661709,0.02752951,0.33929443
-2.62031016,5.28192918,0.01445721,0.14615431,0.77319872,4.79984118,0.02777065,0.34252848
-2.61430715,5.46671535,0.01468530,0.14975282,0.79779911,4.97732301,0.02813920,0.34674659
-2.60830415,5.66677296,0.01494018,0.15355190,0.82437112,5.16887953,0.02863512,0.35193024
-2.60230115,5.88162810,0.01522067,0.15755377,0.85285402,5.37408104,0.02925580,0.35803734
