energy_ev,total_up,total_down,Li_s_up,Li_s_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.32266133,3.22256115,-3.22256115,0.07874228,-0.07874228,0.00072453,-0.00072453,0.10755685,-0.10755685,0.20826809,-0.20826809,2.79131877,-2.79131876,0.91994311,-0.91994311,0.00000000,-0.00000000
-3.31665833,3.25881538,-3.25881538,0.07861048,-0.07861048,0.00075558,-0.00075558,0.10013700,-0.10013700,0.20806141,-0.20806141,2.84004014,-2.84004014,0.91701722,-0.91701723,0.00000000,-0.00000000
-3.31065533,3.28931364,-3.28931363,0.07829955,-0.07829955,0.00078645,-0.00078645,0.09353864,-0.09353864,0.20731067,-0.20731067,2.88286625,-2.88286625,0.91174468,-0.91174468,0.00000000,-0.00000000
-3.30465233,3.31345360,-3.31345360,0.07782062,-0.07782062,0.00081626,-0.00081626,0.08774679,-0.08774679,0.20598616,-0.20598616,2.91922316,-2.91922316,0.90406416,-0.90406416,0.00000000,-0.00000000
-3.29864932,3.33073952,-3.33073952,0.07718576,-0.07718576,0.00084422,-0.00084422,0.08273642,-0.08273642,0.20406720,-0.20406720,2.94864083,-2.94864083,0.89395847,-0.89395848,0.00000000,-0.00000000
-3.29264632,3.34079604,-3.34079604,0.07640716,-0.07640716,0.00086957,-0.00086957,0.07847368,-0.07847368,0.20154287,-0.20154287,2.97076599,-2.97076599,0.88145542,-0.88145543,0.00000000,-0.00000000
-3.28664332,3.34337903,-3.34337903,0.07549649,-0.07549649,0.00089168,-0.00089168,0.07491716,-0.07491716,0.19841244,-0.19841244,2.98537231,-2.98537231,0.86662727,-0.86662727,0.00000000,-0.00000000
-3.28064032,3.33838307,-3.33838308,0.07446429,-0.07446430,0.00091000,-0.00091000,0.07201916,-0.07201916,0.19468573,-0.19468573,2.99236751,-2.99236751,0.84958898,-0.84958898,0.00000000,-0.00000000
-3.27463732,3.32584508,-3.32584508,0.07331966,-0.07331966,0.00092410,-0.00092410,0.06972680,-0.06972680,0.19038315,-0.19038315,2.99179700,-2.99179700,0.83049526,-0.83049526,0.00000000,-0.00000000
-3.26863432,3.30594394,-3.30594395,0.07206998,-0.07206998,0.00093367,-0.00093367,0.06798324,-0.06798324,0.18553550,-0.18553550,2.98384388,-2.98384388,0.80953643,-0.80953643,0.00000000,-0.00000000
-3.26263132,3.27899618,-3.27899619,0.07072092,-0.07072092,0.00093854,-0.00093854,0.06672861,-0.06672861,0.18018363,-0.18018363,2.96882511,-2.96882511,0.78693339,-0.78693339,0.00000000,-0.00000000
-3.25662831,3.24544754,-3.24544755,0.06927657,-0.06927657,0.00093865,-0.00093865,0.06590106,-0.06590106,0.17437771,-0.17437771,2.94718390,-2.94718391,0.76293179,-0.76293179,0.00000000,-0.00000000
-3.25062531,3.20586090,-3.20586091,0.06773967,-0.06773967,0.00093407,-0.00093407,0.06543761,-0.06543761,0.16817647,-0.16817647,2.91947843,-2.91947844,0.73779568,-0.73779568,0.00000000,-0.00000000
-3.24462231,3.16090078,-3.16090079,0.06611199,-0.06611199,0.00092499,-0.00092499,0.06527502,-0.06527502,0.16164609,-0.16164609,2.88636713,-2.88636713,0.71180092,-0.71180092,0.00000000,-0.00000000
-3.23861931,3.11131500,-3.11131500,0.06439479,-0.06439479,0.00091170,-0.00091170,0.06535063,-0.06535063,0.15485909,-0.15485909,2.84859100,-2.84859100,0.68522849,-0.68522849,0.00000000,-0.00000000
-3.23261631,3.05791405,-3.05791406,0.06258927,-0.06258927,0.00089457,-0.00089457,0.06560314,-0.06560314,0.14789302,-0.14789302,2.80695339,-2.80695340,0.65835811,-0.65835811,0.00000000,-0.00000000
-3.22661331,3.00154901,-3.00154901,0.06069707,-0.06069707,0.00087406,-0.00087406,0.06597342,-0.06597342,0.14082912,-0.14082912,2.76229794,-2.76229794,0.63146223,-0.63146224,0.00000000,-0.00000000
-3.22061031,2.94308848,-2.94308849,0.05872067,-0.05872067,0.00085066,-0.00085066,0.06640539,-0.06640539,0.13375100,-0.13375100,2.71548524,-2.71548525,0.60480080,-0.60480080,0.00000000,-0.00000000
-3.21460730,2.88339573,-2.88339574,0.05666375,-0.05666375,0.00082489,-0.00082489,0.06684675,-0.06684675,0.12674324,-0.12674324,2.66736918,-2.66736918,0.57861669,-0.57861669,0.00000000,-0.00000000
-3.20860430,2.82330642,-2.82330642,0.05453152,-0.05453152,0.00079728,-0.00079728,0.06724988,-0.06724988,0.11989016,-0.11989016,2.61877356,-2.61877356,0.55313218,-0.55313218,0.00000000,-0.00000000
-3.20260130,2.76360791,-2.76360792,0.05233083,-0.05233083,0.00076836,-0.00076836,0.06757263,-0.06757263,0.11327462,-0.11327463,2.57046988,-2.57046989,0.52854638,-0.52854638,0.00000000,-0.00000000
-3.19659830,2.70502081,-2.70502082,0.05007026,-0.05007026,0.00073861,-0.00073861,0.06777905,-0.06777905,0.10697696,-0.10697696,2.52315708,-2.52315709,0.50503362,-0.50503363,0.00000000,-0.00000000
-3.19059530,2.64818317,-2.64818318,0.04776006,-0.04776006,0.00070848,-0.00070848,0.06784009,-0.06784009,0.10107400,-0.10107400,2.47744378,-2.47744378,0.48274287,-0.48274287,0.00000000,-0.00000000
-3.18459230,2.59363799,-2.59363799,0.04541202,-0.04541202,0.00067837,-0.00067837,0.06773420,-0.06773420,0.09563825,-0.09563825,2.43383380,-2.43383381,0.46179790,-0.46179791,0.00000000,-0.00000000
-3.17858929,2.54182423,-2.54182423,0.04303920,-0.04303920,0.00064860,-0.00064860,0.06744773,-0.06744773,0.09073720,-0.09073720,2.39271543,-2.39271543,0.44229832,-0.44229833,0.00000000,-0.00000000
-3.17258629,2.49307162,-2.49307163,0.04065569,-0.04065569,0.00061943,-0.00061943,0.06697518,-0.06697518,0.08643271,-0.08643271,2.35435463,-2.35435463,0.42432109,-0.42432109,0.00000000,-0.00000000
-3.16658329,2.44759920,-2.44759921,0.03827622,-0.03827622,0.00059106,-0.00059106,0.06631922,-0.06631922,0.08278050,-0.08278050,2.31889261,-2.31889261,0.40792246,-0.40792247,0.00000000,-0.00000000
-3.16058029,2.40551752,-2.40551752,0.03591578,-0.03591578,0.00056359,-0.00056359,0.06549053,-0.06549053,0.07982969,-0.07982969,2.28634768,-2.28634768,0.39314022,-0.39314022,0.00000000,-0.00000000
-3.15457729,2.36683428,-2.36683428,0.03358934,-0.03358934,0.00053711,-0.00053711,0.06450732,-0.06450732,0.07762241,-0.07762241,2.25662129,-2.25662130,0.37999586,-0.37999586,0.00000000,-0.00000000
-3.14857429,2.33146299,-2.33146299,0.03131138,-0.03131138,0.00051163,-0.00051163,0.06339466,-0.06339466,0.07619338,-0.07619338,2.22950793,-2.22950793,0.36849675,-0.36849676,0.00000000,-0.00000000
-3.14257129,2.29923417,-2.29923417,0.02909568,-0.02909568,0.00048713,-0.00048713,0.06218352,-0.06218352,0.07556952,-0.07556952,2.20470848,-2.20470849,0.35863806,-0.35863806,0.00000000,-0.00000000
-3.13656828,2.26990847,-2.26990848,0.02695500,-0.02695500,0.00046353,-0.00046353,0.06090967,-0.06090967,0.07576950,-0.07576950,2.18184648,-2.18184648,0.35040425,-0.35040425,0.00000000,-0.00000000
-3.13056528,2.24319116,-2.24319116,0.02490088,-0.02490088,0.00044078,-0.00044078,0.05961232,-0.05961232,0.07680330,-0.07680330,2.16048641,-2.16048642,0.34377025,-0.34377025,0.00000000,-0.00000000
-3.12456228,2.21874716,-2.21874716,0.02294347,-0.02294347,0.00041879,-0.00041879,0.05833270,-0.05833270,0.07867177,-0.07867177,2.14015346,-2.14015347,0.33870215,-0.33870215,0.00000000,-0.00000000
-3.11855928,2.19621613,-2.19621614,0.02109142,-0.02109142,0.00039747,-0.00039747,0.05711252,-0.05711252,0.08136610,-0.08136610,2.12035368,-2.12035368,0.33515749,-0.33515749,0.00000000,-0.00000000
-3.11255628,2.17522675,-2.17522676,0.01935186,-0.01935186,0.00037675,-0.00037675,0.05599238,-0.05599238,0.08486739,-0.08486739,2.10059384,-2.10059384,0.33308507,-0.33308507,0.00000000,-0.00000000
-3.10655328,2.15540974,-2.15540974,0.01773035,-0.01773035,0.00035657,-0.00035657,0.05501034,-0.05501034,0.08914628,-0.08914628,2.08040003,-2.08040003,0.33242454,-0.33242454,0.00000000,-0.00000000
-3.10055028,2.13640904,-2.13640904,0.01623092,-0.01623092,0.00033690,-0.00033690,0.05420042,-0.05420042,0.09416265,-0.09416265,2.05933433,-2.05933433,0.33310571,-0.33310571,0.00000000,-0.00000000
-3.09454727,2.11789083,-2.11789084,0.01485611,-0.01485611,0.00031772,-0.00031772,0.05359139,-0.05359139,0.09986549,-0.09986549,2.03700876,-2.03700876,0.33504773,-0.33504773,0.00000000,-0.00000000
-3.08854427,2.09955001,-2.09955001,0.01360708,-0.01360708,0.00029902,-0.00029902,0.05320574,-0.05320574,0.10619296,-0.10619296,2.01309610,-2.01309611,0.33815830,-0.33815830,0.00000000,-0.00000000
-3.08254127,2.08111412,-2.08111413,0.01248362,-0.01248362,0.00028085,-0.00028085,0.05305881,-0.05305881,0.11307276,-0.11307276,1.98733721,-1.98733721,0.34233304,-0.34233304,0.00000000,-0.00000000
-3.07653827,2.06234477,-2.06234478,0.01148428,-0.01148428,0.00026324,-0.00026324,0.05315833,-0.05315833,0.12042269,-0.12042269,1.95954458,-1.95954458,0.34745508,-0.34745508,0.00000000,-0.00000000
-3.07053527,2.04303668,-2.04303668,0.01060644,-0.01060644,0.00024625,-0.00024625,0.05350417,-0.05350417,0.12815168,-0.12815168,1.92960236,-1.92960237,0.35339502,-0.35339502,0.00000000,-0.00000000
-3.06453227,2.02301475,-2.02301475,0.00984638,-0.00984638,0.00022994,-0.00022994,0.05408837,-0.05408837,0.13616097,-0.13616097,1.89746293,-1.89746294,0.36001137,-0.36001137,0.00000000,-0.00000000
-3.05852926,2.00212960,-2.00212961,0.00919936,-0.00919936,0.00021438,-0.00021438,0.05489556,-0.05489556,0.14434581,-0.14434581,1.86314053,-1.86314054,0.36715147,-0.36715147,0.00000000,-0.00000000
-3.05252626,1.98025218,-1.98025218,0.00865966,-0.00865966,0.00019962,-0.00019962,0.05590350,-0.05590350,0.15259731,-0.15259731,1.82670254,-1.82670254,0.37465304,-0.37465304,0.00000000,-0.00000000
-3.04652326,1.95726785,-1.95726785,0.00822069,-0.00822069,0.00018573,-0.00018573,0.05708401,-0.05708401,0.16080467,-0.16080467,1.78825909,-1.78825910,0.38234617,-0.38234617,0.00000000,-0.00000000
-3.04052026,1.93307088,-1.93307088,0.00787504,-0.00787504,0.00017274,-0.00017274,0.05840399,-0.05840399,0.16885752,-0.16885752,1.74795180,-1.74795181,0.39005595,-0.39005595,0.00000000,-0.00000000
-3.03451726,1.90755958,-1.90755959,0.00761455,-0.00761455,0.00016068,-0.00016068,0.05982660,-0.05982660,0.17664844,-0.17664844,1.70594244,-1.70594245,0.39760553,-0.39760553,0.00000000,-0.00000000
-3.02851426,1.88063286,-1.88063286,0.00743041,-0.00743041,0.00014957,-0.00014957,0.06131258,-0.06131258,0.18407546,-0.18407546,1.66240222,-1.66240222,0.40481952,-0.40481952,0.00000000,-0.00000000
-3.02251126,1.85218832,-1.85218833,0.00731324,-0.00731324,0.00013939,-0.00013939,0.06282154,-0.06282154,0.19104448,-0.19104448,1.61750251,-1.61750252,0.41152774,-0.41152774,0.00000000,-0.00000000
-3.01650825,1.82212241,-1.82212242,0.00725326,-0.00725326,0.00013012,-0.00013012,0.06431329,-0.06431329,0.19747154,-0.19747154,1.57140741,-1.57140741,0.41756899,-0.41756899,0.00000000,-0.00000000
-3.01050525,1.79033246,-1.79033247,0.00724036,-0.00724036,0.00012172,-0.00012172,0.06574905,-0.06574905,0.20328479,-0.20328479,1.52426860,-1.52426861,0.42279488,-0.42279488,0.00000000,-0.00000000
-3.00450225,1.75672070,-1.75672071,0.00726430,-0.00726430,0.00011413,-0.00011413,0.06709258,-0.06709258,0.20842606,-0.20842606,1.47622274,-1.47622275,0.42707345,-0.42707345,0.00000000,-0.00000000
-2.99849925,1.72119999,-1.72120000,0.00731485,-0.00731485,0.00010728,-0.00010728,0.06831110,-0.06831110,0.21285207,-0.21285207,1.42739128,-1.42739129,0.43029253,-0.43029253,0.00000000,-0.00000000
-2.99249625,1.68370082,-1.68370083,0.00738198,-0.00738198,0.00010108,-0.00010108,0.06937612,-0.06937612,0.21653509,-0.21653509,1.37788271,-1.37788271,0.43236257,-0.43236257,0.00000000,-0.00000000
-2.98649325,1.64417926,-1.64417927,0.00745606,-0.00745606,0.00009546,-0.00009546,0.07026395,-0.07026395,0.21946319,-0.21946319,1.32779676,-1.32779676,0.43321899,-0.43321899,0.00000000,-0.00000000
-2.98049025,1.60262524,-1.60262525,0.00752800,-0.00752800,0.00009033,-0.00009033,0.07095611,-0.07095611,0.22163995,-0.22163995,1.27723023,-1.27723024,0.43282392,-0.43282392,0.00000000,-0.00000000
-2.97448724,1.55907067,-1.55907068,0.00758949,-0.00758949,0.00008561,-0.00008561,0.07143948,-0.07143948,0.22308380,-0.22308380,1.22628388,-1.22628389,0.43116721,-0.43116721,0.00000000,-0.00000000
-2.96848424,1.51359692,-1.51359692,0.00763313,-0.00763313,0.00008120,-0.00008120,0.07170625,-0.07170625,0.22382697,-0.22382697,1.17506974,-1.17506974,0.42826688,-0.42826688,0.00000000,-0.00000000
-2.96248124,1.46634117,-1.46634118,0.00765260,-0.00765260,0.00007704,-0.00007704,0.07175375,-0.07175375,0.22391423,-0.22391423,1.12371848,-1.12371849,0.42416883,-0.42416883,0.00000000,-0.00000000
-2.95647824,1.41750137,-1.41750138,0.00764278,-0.00764278,0.00007307,-0.00007307,0.07158412,-0.07158412,0.22340139,-0.22340139,1.07238623,-1.07238623,0.41894609,-0.41894609,0.00000000,-0.00000000
-2.95047524,1.36733950,-1.36733950,0.00759986,-0.00759986,0.00006922,-0.00006922,0.07120391,-0.07120391,0.22235389,-0.22235389,1.02126034,-1.02126035,0.41269756,-0.41269756,0.00000000,-0.00000000
-2.94447224,1.31618310,-1.31618310,0.00752142,-0.00752142,0.00006547,-0.00006547,0.07062356,-0.07062356,0.22084536,-0.22084536,0.97056406,-0.97056406,0.40554636,-0.40554636,0.00000000,-0.00000000
-2.93846923,1.26442512,-1.26442512,0.00740646,-0.00740646,0.00006176,-0.00006176,0.06985696,-0.06985696,0.21895637,-0.21895637,0.92055965,-0.92055966,0.39763802,-0.39763802,0.00000000,-0.00000000
-2.93246623,1.21252216,-1.21252216,0.00725539,-0.00725539,0.00005809,-0.00005809,0.06892094,-0.06892094,0.21677347,-0.21677347,0.87155014,-0.87155015,0.38913852,-0.38913852,0.00000000,-0.00000000
-2.92646323,1.16099134,-1.16099135,0.00707005,-0.00707005,0.00005446,-0.00005446,0.06783482,-0.06783482,0.21438846,-0.21438846,0.82387956,-0.82387956,0.38023221,-0.38023221,0.00000000,-0.00000000
-2.92046023,1.11040612,-1.11040612,0.00685365,-0.00685365,0.00005085,-0.00005085,0.06662006,-0.06662006,0.21189799,-0.21189799,0.77793191,-0.77793191,0.37111992,-0.37111992,0.00000000,-0.00000000
-2.91445723,1.06139122,-1.06139122,0.00661068,-0.00661068,0.00004728,-0.00004728,0.06529994,-0.06529994,0.20940345,-0.20940345,0.73412909,-0.73412909,0.36201699,-0.36201699,0.00000000,-0.00000000
-2.90845423,1.01461701,-1.01461702,0.00634687,-0.00634687,0.00004378,-0.00004378,0.06389937,-0.06389937,0.20701100,-0.20701100,0.69292787,-0.69292788,0.35315149,-0.35315149,0.00000000,-0.00000000
-2.90245123,0.97079353,-0.97079354,0.00606907,-0.00606907,0.00004037,-0.00004037,0.06244470,-0.06244470,0.20483178,-0.20483178,0.65481630,-0.65481630,0.34476233,-0.34476233,0.00000000,-0.00000000
-2.89644822,0.93066414,-0.93066414,0.00578516,-0.00578516,0.00003708,-0.00003708,0.06096366,-0.06096366,0.20298208,-0.20298208,0.62030953,-0.62030953,0.33709741,-0.33709741,0.00000000,-0.00000000
-2.89044522,0.89499896,-0.89499896,0.00550402,-0.00550402,0.00003394,-0.00003394,0.05948529,-0.05948529,0.20158336,-0.20158336,0.58994540,-0.58994540,0.33041148,-0.33041148,0.00000000,-0.00000000
-2.88444222,0.86458798,-0.86458798,0.00523540,-0.00523540,0.00003100,-0.00003100,0.05803988,-0.05803988,0.20076192,-0.20076192,0.56427963,-0.56427963,0.32496376,-0.32496376,0.00000000,-0.00000000
-2.87843922,0.84023358,-0.84023358,0.00498986,-0.00498986,0.00002829,-0.00002829,0.05665891,-0.05665891,0.20064820,-0.20064820,0.54388078,-0.54388078,0.32101503,-0.32101503,0.00000000,-0.00000000
-2.87243622,0.82274234,-0.82274234,0.00477878,-0.00477878,0.00002588,-0.00002588,0.05537495,-0.05537495,0.20137546,-0.20137546,0.52932471,-0.52932471,0.31882414,-0.31882414,0.00000000,-0.00000000
-2.86643322,0.81291581,-0.81291581,0.00461428,-0.00461428,0.00002379,-0.00002379,0.05422140,-0.05422140,0.20307777,-0.20307777,0.52118847,-0.52118847,0.31864380,-0.31864380,0.00000000,-0.00000000
-2.86043022,0.81153998,-0.81153998,0.00450922,-0.00450922,0.00002211,-0.00002211,0.05323226,-0.05323226,0.20588739,-0.20588739,0.52004350,-0.52004349,0.32071561,-0.32071561,0.00000000,-0.00000000
-2.85442721,0.81937320,-0.81937320,0.00447718,-0.00447718,0.00002087,-0.00002087,0.05244167,-0.05244167,0.20993131,-0.20993131,0.52644768,-0.52644768,0.32526431,-0.32526431,0.00000000,-0.00000000
-2.84842421,0.83713243,-0.83713243,0.00453245,-0.00453245,0.00002017,-0.00002017,0.05188341,-0.05188341,0.21532726,-0.21532726,0.54093643,-0.54093642,0.33249132,-0.33249131,0.00000000,-0.00000000
-2.84242121,0.86547776,-0.86547775,0.00468997,-0.00468997,0.00002009,-0.00002009,0.05159028,-0.05159028,0.22217906,-0.22217906,0.56401225,-0.56401224,0.34256766,-0.34256766,0.00000000,-0.00000000
-2.83641821,0.90499524,-0.90499524,0.00496529,-0.00496529,0.00002071,-0.00002071,0.05159332,-0.05159332,0.23057175,-0.23057175,0.59613310,-0.59613310,0.35562660,-0.35562660,0.00000000,-0.00000000
-2.83041521,0.95617845,-0.95617844,0.00537443,-0.00537443,0.00002218,-0.00002218,0.05192101,-0.05192101,0.24056643,-0.24056643,0.63769935,-0.63769934,0.37175610,-0.37175609,0.00000000,-0.00000000
-2.82441221,1.01940891,-1.01940890,0.00593375,-0.00593375,0.00002461,-0.00002461,0.05259842,-0.05259842,0.25219530,-0.25219530,0.68903951,-0.68903950,0.39099158,-0.39099158,0.00000000,-0.00000000
-2.81840920,1.09493633,-1.09493632,0.00665972,-0.00665972,0.00002819,-0.00002819,0.05364634,-0.05364634,0.26545699,-0.26545699,0.75039519,-0.75039518,0.41330935,-0.41330934,0.00000000,-0.00000000
-2.81240620,1.18285897,-1.18285896,0.00756859,-0.00756859,0.00003309,-0.00003309,0.05508039,-0.05508039,0.28031271,-0.28031270,0.82190548,-0.82190547,0.43862098,-0.43862098,0.00000000,-0.00000000
-2.80640320,1.28310531,-1.28310529,0.00867602,-0.00867602,0.00003956,-0.00003956,0.05691027,-0.05691027,0.29668312,-0.29668311,0.90359143,-0.90359142,0.46676921,-0.46676921,0.00000000,-0.00000000
-2.80040020,1.39541764,-1.39541763,0.00999661,-0.00999661,0.00004785,-0.00004785,0.05913904,-0.05913904,0.31444659,-0.31444659,0.99534120,-0.99534119,0.49752563,-0.49752563,0.00000000,-0.00000000
-2.79439720,1.51933873,-1.51933871,0.01154338,-0.01154338,0.00005825,-0.00005825,0.06176259,-0.06176259,0.33343876,-0.33343876,1.09689658,-1.09689657,0.53059044,-0.53059044,0.00000000,-0.00000000
-2.78839420,1.65420221,-1.65420220,0.01332710,-0.01332710,0.00007112,-0.00007112,0.06476928,-0.06476928,0.35345356,-0.35345356,1.20784166,-1.20784165,0.56559467,-0.56559467,0.00000000,-0.00000000
-2.78239120,1.79912777,-1.79912775,0.01535567,-0.01535567,0.00008682,-0.00008682,0.06813966,-0.06813966,0.37424595,-0.37424594,1.32759434,-1.32759433,0.60210481,-0.60210481,0.00000000,-0.00000000
-2.77638819,1.95302155,-1.95302154,0.01763342,-0.01763342,0.00010577,-0.00010577,0.07184660,-0.07184660,0.39553614,-0.39553614,1.45540139,-1.45540137,0.63962998,-0.63962998,0.00000000,-0.00000000
-2.77038519,2.11458254,-2.11458252,0.02016042,-0.02016042,0.00012842,-0.00012842,0.07585542,-0.07585542,0.41701540,-0.41701540,1.59033770,-1.59033768,0.67763152,-0.67763151,0.00000000,-0.00000000
-2.76438219,2.28231500,-2.28231498,0.02293181,-0.02293181,0.00015525,-0.00015525,0.08012437,-0.08012437,0.43835305,-0.43835305,1.73131024,-1.73131022,0.71553469,-0.71553469,0.00000000,-0.00000000
-2.75837919,2.45454719,-2.45454717,0.02593727,-0.02593727,0.00018675,-0.00018675,0.08460527,-0.08460527,0.45920470,-0.45920470,1.87706697,-1.87706696,0.75274230,-0.75274230,0.00000000,-0.00000000
-2.75237619,2.62945610,-2.62945609,0.02916051,-0.02916051,0.00022344,-0.00022344,0.08924434,-0.08924434,0.47922109,-0.47922109,2.02621097,-2.02621095,0.78864954,-0.78864954,0.00000000,-0.00000000
-2.74637319,2.80509773,-2.80509771,0.03257897,-0.03257897,0.00026581,-0.00026581,0.09398319,-0.09398318,0.49805754,-0.49805754,2.17721963,-2.17721962,0.82265974,-0.82265974,0.00000000,-0.00000000
-2.74037019,2.97944221,-2.97944220,0.03616375,-0.03616375,0.00031436,-0.00031436,0.09875996,-0.09875996,0.51538328,-0.51538328,2.32846877,-2.32846875,0.85420024,-0.85420024,0.00000000,-0.00000000
-2.73436718,3.15041296,-3.15041294,0.03987964,-0.03987964,0.00036954,-0.00036954,0.10351059,-0.10351059,0.53089058,-0.53089057,2.47826093,-2.47826091,0.88273793,-0.88273792,0.00000000,-0.00000000
-2.72836418,3.31592848,-3.31592846,0.04368551,-0.04368551,0.00043174,-0.00043174,0.10817014,-0.10817014,0.54430314,-0.54430313,2.62485747,-2.62485746,0.90779359,-0.90779359,0.00000000,-0.00000000
-2.72236118,3.47394579,-3.47394578,0.04753487,-0.04753487,0.00050126,-0.00050126,0.11267411,-0.11267411,0.55538346,-0.55538345,2.76651325,-2.76651324,0.92895476,-0.92895476,0.00000000,-0.00000000
-2.71635818,3.62250395,-3.62250394,0.05137670,-0.05137670,0.00057832,-0.00057832,0.11695984,-0.11695984,0.56393891,-0.56393891,2.90151302,-2.90151301,0.94588630,-0.94588629,0.00000000,-0.00000000
-2.71035518,3.75976623,-3.75976621,0.05515654,-0.05515654,0.00066300,-0.00066300,0.12096786,-0.12096786,0.56982629,-0.56982629,3.02820830,-3.02820829,0.95833845,-0.95833845,0.00000000,-0.00000000
-2.70435218,3.88405961,-3.88405960,0.05881776,-0.05881776,0.00075522,-0.00075522,0.12464305,-0.12464305,0.57295470,-0.57295470,3.14505347,-3.14505346,0.96615204,-0.96615204,0.00000000,-0.00000000
-2.69834917,3.99391026,-3.99391025,0.06230297,-0.06230297,0.00085474,-0.00085474,0.12793586,-0.12793586,0.57328668,-0.57328668,3.25063986,-3.25063985,0.96926064,-0.96926064,0.00000000,-0.00000000
-2.69234617,4.08807364,-4.08807363,0.06555559,-0.06555559,0.00096111,-0.00096111,0.13080325,-0.13080325,0.57083768,-0.57083768,3.34372661,-3.34372660,0.96768963,-0.96768963,0.00000000,-0.00000000
-2.68634317,4.16555852,-4.16555851,0.06852141,-0.06852141,0.00107371,-0.00107371,0.13320950,-0.13320950,0.56567383,-0.56567383,3.42326726,-3.42326726,0.96155237,-0.96155237,0.00000000,-0.00000000
-2.68034017,4.22564390,-4.22564390,0.07115022,-0.07115022,0.00119166,-0.00119166,0.13512683,-0.13512683,0.55790832,-0.55790832,3.48843107,-3.48843106,0.95104368,-0.95104368,0.00000000,-0.00000000
-2.67433717,4.26788851,-4.26788850,0.07339726,-0.07339726,0.00131391,-0.00131391,0.13653579,-0.13653579,0.54769644,-0.54769644,3.53861837,-3.53861837,0.93643095,-0.93643096,0.00000000,-0.00000000
-2.66833417,4.29213265,-4.29213265,0.07522458,-0.07522458,0.00143917,-0.00143917,0.13742539,-0.13742539,0.53522969,-0.53522969,3.57346959,-3.57346959,0.91804344,-0.91804344,0.00000000,-0.00000000
-2.66233117,4.29849261,-4.29849261,0.07660217,-0.07660217,0.00156597,-0.00156597,0.13779301,-0.13779301,0.52072915,-0.52072915,3.59286765,-3.59286765,0.89626005,-0.89626005,0.00000000,-0.00000000
-2.65632816,4.28734802,-4.28734802,0.07750883,-0.07750883,0.00169266,-0.00169266,0.13764413,-0.13764413,0.50443841,-0.50443842,3.59693383,-3.59693383,0.87149650,-0.87149650,0.00000000,-0.00000000
-2.65032516,4.25932288,-4.25932288,0.07793271,-0.07793271,0.00181746,-0.00181746,0.13699173,-0.13699173,0.48661642,-0.48661642,3.58601766,-3.58601767,0.84419200,-0.84419200,0.00000000,-0.00000000
-2.64432216,4.21526138,-4.21526139,0.07787160,-0.07787160,0.00193848,-0.00193848,0.13585561,-0.13585561,0.46753036,-0.46753036,3.56068124,-3.56068125,0.81479640,-0.81479640,0.00000000,-0.00000000
-2.63831916,4.15619950,-4.15619950,0.07733282,-0.07733282,0.00205377,-0.00205377,0.13426147,-0.13426147,0.44744907,-0.44744907,3.52167900,-3.52167901,0.78375793,-0.78375793,0.00000000,-0.00000000
-2.63231616,4.08333372,-4.08333373,0.07633281,-0.07633281,0.00216140,-0.00216140,0.13223991,-0.13223991,0.42663692,-0.42663692,3.46993385,-3.46993386,0.75151225,-0.75151225,0.00000000,-0.00000000
-2.62631316,3.99798836,-3.99798837,0.07489642,-0.07489642,0.00225945,-0.00225945,0.12982536,-0.12982536,0.40534850,-0.40534850,3.40651086,-3.40651086,0.71847294,-0.71847294,0.00000000,-0.00000000
-2.62031016,3.90158254,-3.90158255,0.07305599,-0.07305599,0.00234615,-0.00234615,0.12705497,-0.12705497,0.38382417,-0.38382417,3.33258955,-3.33258956,0.68502378,-0.68502379,0.00000000,-0.00000000
-2.61430715,3.79559831,-3.79559832,0.07085014,-0.07085014,0.00241987,-0.00241987,0.12396749,-0.12396749,0.36228651,-0.36228652,3.24943601,-3.24943602,0.65151295,-0.65151295,0.00000000,-0.00000000
-2.60830415,3.68155074,-3.68155075,0.06832245,-0.06832245,0.00247919,-0.00247919,0.12060230,-0.12060230,0.34093778,-0.34093779,3.15837566,-3.15837567,0.61824910,-0.61824910,0.00000000,-0.00000000
-2.60230115,3.56096101,-3.56096102,0.06552011,-0.06552011,0.00252297,-0.00252297,0.11699850,-0.11699850,0.31995822,-0.31995822,3.06076770,-3.06076771,0.58549943,-0.58549944,0.00000000,-0.00000000
-2.59629815,3.43533294,-3.43533295,0.06249242,-0.06249242,0.00255036,-0.00255036,0.11319412,-0.11319412,0.29950527,-0.29950527,2.95798173,-2.95798174,0.55348947,-0.55348947,0.00000000,-0.00000000
-2.59029515,3.30613335,-3.30613336,0.05928947,-0.05928947,0.00256085,-0.00256085,0.10922560,-0.10922560,0.27971354,-0.27971354,2.85137700,-2.85137702,0.52240433,-0.52240433,0.00000000,-0.00000000
-2.58429215,3.17477625,-3.17477626,0.05596076,-0.05596076,0.00255427,-0.00255427,0.10512737,-0.10512737,0.26069547,-0.26069547,2.74228456,-2.74228457,0.49239144,-0.49239144,0.00000000,-0.00000000
-2.57828914,3.04261061,-3.04261062,0.05255408,-0.05255408,0.00253080,-0.00253080,0.10093162,-0.10093162,0.24254243,-0.24254243,2.63199206,-2.63199207,0.46356405,-0.46356405,0.00000000,-0.00000000
