energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.83891946,12.67025012,-5.03061703,0.44395562,-0.20846638,6.94302223,-3.50870721,0.04263029,-0.03314336,0.85077734,-0.28638555,1.47343977,-0.45790155,2.80767639,-0.49155594,0.18584836,-0.04119695,1.67403879,-0.64513165
-3.83291646,12.92549612,-5.15762426,0.45625219,-0.19993782,7.16583475,-3.62006436,0.04181402,-0.03215416,0.85892926,-0.28221986,1.47232412,-0.45031010,2.84061617,-0.49302155,0.18464782,-0.04515244,1.67004331,-0.66046024
-3.82691346,13.15185610,-5.29644022,0.46719561,-0.19302089,7.37187475,-3.72482273,0.04077532,-0.03110478,0.86435917,-0.28353959,1.46697402,-0.45013316,2.86898548,-0.50106102,0.18305868,-0.04981589,1.66233853,-0.68067164
-3.82091046,13.34668086,-5.44508857,0.47671915,-0.18771488,7.55818310,-3.82147742,0.03953809,-0.03002166,0.86701658,-0.29006525,1.45759228,-0.45702207,2.89274964,-0.51533789,0.18111061,-0.05519368,1.65122443,-0.70583375
-3.81490745,13.50756425,-5.60204201,0.48478905,-0.18402321,7.72201247,-3.90899226,0.03812993,-0.02893105,0.86688312,-0.30150873,1.44440837,-0.47062636,2.91185398,-0.53552701,0.17883271,-0.06128399,1.63701185,-0.73601583
-3.80890445,13.63240001,-5.76622951,0.49140565,-0.18195364,7.86088632,-3.98682172,0.03658142,-0.02785804,0.86397559,-0.31757297,1.42767462,-0.49059307,2.92622647,-0.56131362,0.17625332,-0.06807522,1.62001621,-0.77127828
-3.80290145,13.71943713,-5.93701930,0.49660329,-0.18151759,7.97265275,-4.05491335,0.03492514,-0.02682568,0.85834826,-0.33795062,1.40766325,-0.51656452,2.93578318,-0.59239005,0.17339998,-0.07554440,1.60055245,-0.81166053
-3.79689845,13.76733086,-6.11417872,0.50044910,-0.18272870,8.05553128,-4.11369027,0.03319480,-0.02585419,0.85009461,-0.36232223,1.38466416,-0.54817494,2.94043621,-0.62845032,0.17029957,-0.08365609,1.57893092,-0.85716762
-3.79089545,13.77518714,-6.29781308,0.50304050,-0.18560054,8.10815125,-4.16401407,0.03142430,-0.02496036,0.83934794,-0.39035412,1.35898314,-0.58504635,2.94010335,-0.66918322,0.16697853,-0.09236139,1.55545432,-0.90775626
-3.78489245,13.74259839,-6.48828680,0.50450145,-0.19014383,8.12958088,-4.20712969,0.02964677,-0.02415701,0.82628080,-0.42169653,1.33094067,-0.62678432,2.93471887,-0.71426450,0.16346323,-0.10159764,1.53041536,-0.96332099
-3.77888944,13.66966869,-6.68613117,0.50497763,-0.19636319,8.11934636,-4.24459462,0.02789377,-0.02345269,0.81110314,-0.45598212,1.30087062,-0.67297398,2.92424461,-0.76334872,0.15978025,-0.11128841,1.50409498,-1.02368137
-3.77288644,13.55702725,-6.89194369,0.50463048,-0.20425360,8.07744077,-4.27819572,0.02619447,-0.02285161,0.79405906,-0.49282540,1.26911907,-0.72317680,2.90868051,-0.81606155,0.15595675,-0.12134419,1.47676090,-1.08857087
-3.76688344,13.40582935,-7.10628446,0.50363056,-0.21379687,8.00432309,-4.30985746,0.02457501,-0.02235361,0.77542220,-0.53182306,1.23604269,-0.77692840,2.88807409,-0.87199314,0.15202068,-0.13166353,1.44866632,-1.15762837
-3.76088044,13.21774462,-7.32957540,0.50215032,-0.22495819,7.90090770,-4.34154608,0.02305790,-0.02195443,0.75548992,-0.57255550,1.20200680,-0.83373779,2.86252798,-0.93069301,0.14800097,-0.14213475,1.42004845,-1.23039268
-3.75487744,12.99493293,-7.56200755,0.50035667,-0.23768306,7.76854524,-4.37517414,0.02166168,-0.02164608,0.73457647,-0.61458953,1.16738277,-0.89308805,2.83220530,-0.99166714,0.14392749,-0.15263818,1.39112703,-1.30630088
-3.74887444,12.74000905,-7.80346158,0.49840357,-0.25189462,7.60899575,-4.41250993,0.02040056,-0.02141734,0.71300533,-0.65748226,1.13254487,-0.95443849,2.79733235,-1.05437747,0.13983094,-0.16304879,1.36210248,-1.38469060
-3.74287144,12.45599714,-8.05344558,0.49642521,-0.26749176,7.42439503,-4.45509601,0.01928433,-0.02125434,0.69110108,-0.70078593,1.09786663,-1.01722833,2.75819874,-1.11824406,0.13574258,-0.17323913,1.33315399,-1.46480654
-3.73686843,12.14627696,-8.31105332,0.49452989,-0.28434788,7.21721547,-4.50418041,0.01831835,-0.02114128,0.66918129,-0.74405356,1.06371653,-1.08088146,2.71515481,-1.18264995,0.13169382,-0.18308249,1.30443742,-1.54581117
-3.73086543,11.81452355,-8.57494511,0.49279502,-0.30231055,6.99022221,-4.56066345,0.01750364,-0.02106112,0.64754853,-0.78684508,1.03045350,-1.14481226,2.66860673,-1.24694859,0.12771572,-0.19245616,1.27608341,-1.62679924
-3.72486243,11.46464242,-8.84335170,0.49126358,-0.32120214,6.74642574,-4.62506226,0.01683718,-0.02099632,0.62648305,-0.82873365,0.99842208,-1.20843197,2.61900947,-1.31047363,0.12383840,-0.20124464,1.24819568,-1.70681588
-3.71885943,11.10070222,-9.11410102,0.48994206,-0.34082129,6.48903180,-4.69749384,0.01631219,-0.02092956,0.60623636,-0.86931183,0.96794761,-1.27115536,2.56685825,-1.37255048,0.12009046,-0.20934255,1.22084996,-1.78487738
-3.71285643,10.72686660,-9.38466581,0.48880024,-0.36094537,6.22138923,-4.77767702,0.01591861,-0.02084439,0.58702604,-0.90819728,0.93933143,-1.33240725,2.51267883,-1.43250946,0.11649833,-0.21665737,1.19409359,-1.85999414
-3.70685343,10.34732691,-9.65222947,0.48777266,-0.38133382,5.94693664,-4.86495210,0.01564360,-0.02072583,0.56903180,-0.94503777,0.91284644,-1.39162882,2.45701715,-1.48969954,0.11308574,-0.22311167,1.16794610,-1.93119472
-3.70085043,9.96623701,-9.91376655,0.48676191,-0.40173219,5.66914823,-4.95831666,0.01547206,-0.02056087,0.55239307,-0.97951526,0.88873298,-1.44828324,2.40042886,-1.54350243,0.10987326,-0.22864478,1.14240084,-1.99755010
-3.69484742,9.58765115,-10.16613366,0.48564339,-0.42187699,5.39147946,-5.05647479,0.01538726,-0.02033887,0.53720801,-1.01134890,0.86719512,-1.50186061,2.34346904,-1.59334618,0.10687789,-0.23321401,1.11742771,-2.05819730
-3.68884442,9.21546553,-10.40616620,0.48427157,-0.44150100,5.11731297,-5.15789692,0.01537140,-0.02005183,0.52353396,-1.04029701,0.84839754,-1.55188230,2.28668245,-1.63871775,0.10411283,-0.23679518,1.09297706,-2.11236129
-3.68284142,8.85336406,-10.63077642,0.48248725,-0.46033903,4.84990521,-5.26088649,0.01540627,-0.01969455,0.51138912,-1.06615804,0.83246284,-1.59790451,2.23059450,-1.67917409,0.10158733,-0.23938256,1.06898439,-2.15937452
-3.67683842,8.50476820,-10.83704827,0.48012549,-0.47813387,4.59233430,-5.36365013,0.01547380,-0.01926473,0.50075531,-1.08877060,0.81946943,-1.63952143,2.17570305,-1.71435132,0.09930671,-0.24098833,1.04537591,-2.19869333
-3.67083542,8.17279105,-11.02232509,0.47702396,-0.49464239,4.34744976,-5.46436756,0.01555659,-0.01876284,0.49158153,-1.10801281,0.80944983,-1.67636810,2.12247112,-1.74397155,0.09727242,-0.24164147,1.02207455,-2.22991062
-3.66483242,7.86019560,-11.18428643,0.47303111,-0.50964148,4.11782465,-5.56125791,0.01563843,-0.01819200,0.48378814,-1.12380127,0.80238953,-1.70812323,2.07132027,-1.76784740,0.09548228,-0.24138624,0.99900597,-2.25276458
-3.65882941,7.56935695,-11.32101152,0.46801384,-0.52293369,3.90571101,-5.65263957,0.01570473,-0.01755773,0.47727134,-1.13608967,0.79822630,-1.73451218,2.02262484,-1.78588395,0.09393070,-0.24028043,0.97610442,-2.26714306
-3.65282641,7.30222869,-11.43102697,0.46186425,-0.53435245,3.71299933,-5.73698096,0.01574285,-0.01686764,0.47190776,-1.14486748,0.79684994,-1.75531034,1.97670675,-1.79807818,0.09260898,-0.23839323,0.95331788,-2.27308384
-3.64682341,7.06031363,-11.51333772,0.45450522,-0.54376670,3.54118307,-5.81294047,0.01574238,-0.01613106,0.46755886,-1.15015882,0.79810268,-1.77034692,1.93383084,-1.80451615,0.09150562,-0.23580313,0.93061228,-2.27077063
-3.64082041,6.84463935,-11.56744058,0.44589446,-0.55108465,3.39132925,-5.87939453,0.01569533,-0.01535866,0.46407522,-1.15202157,0.80178010,-1.77950921,1.89420077,-1.80536793,0.09060663,-0.23259571,0.90797444,-2.26052535
-3.63481741,6.65573936,-11.59332067,0.43602691,-0.55625678,3.26405604,-5.93545314,0.01559619,-0.01456201,0.46130031,-1.15054682,0.80763287,-1.78274718,1.85795545,-1.80088077,0.08989580,-0.22886146,0.88541357,-2.24279686
-3.62881441,6.49364073,-11.59143172,0.42493538,-0.55927765,3.15951852,-5.98046334,0.01544194,-0.01375322,0.45907392,-1.14585856,0.81536922,-1.78007810,1.82516623,-1.79137053,0.08935497,-0.22469373,0.86296126,-2.21814681
-3.62281141,6.35785949,-11.56266147,0.41268949,-0.56018671,3.07740353,-6.01400128,0.01523196,-0.01294450,0.45723518,-1.13811348,0.82465855,-1.77159087,1.79583476,-1.77721194,0.08896424,-0.22018681,0.84066990,-2.18723298
-3.61680840,6.24740490,-11.50828443,0.39939299,-0.55906786,3.01693444,-6.03585455,0.01496782,-0.01214784,0.45562515,-1.12750066,0.83513594,-1.75744958,1.76989214,-1.75882782,0.08870220,-0.21543413,0.81860979,-2.15079075
-3.61080540,6.16079394,-11.42990405,0.38517957,-0.55604775,2.97688647,-6.04599645,0.01465312,-0.01137466,0.45408915,-1.11424093,0.84640794,-1.73789585,1.74719917,-1.73667766,0.08854609,-0.21052667,0.79686503,-2.10961327
-3.60480240,6.09607694,-11.32938697,0.37020762,-0.55129291,2.95561306,-6.04455447,0.01429310,-0.01063554,0.45247881,-1.09858550,0.85805947,-1.71324928,1.72754836,-1.71124583,0.08847202,-0.20555144,0.77552861,-2.06453092
-3.59879940,6.05087538,-11.20879208,0.35465399,-0.54500559,2.95108328,-6.03177539,0.01389436,-0.00994001,0.45065397,-1.08081375,0.86966187,-1.68390574,1.71066767,-1.68302967,0.08845517,-0.20059018,0.75469700,-2.01639054
-3.59279640,6.02243204,-11.07029722,0.33870737,-0.53741853,2.96092997,-6.00798936,0.01346449,-0.00929635,0.44848453,-1.06122978,0.88078200,-1.65033299,1.69622622,-1.65252775,0.08847007,-0.19571807,0.73446470,-1.96603503
-3.58679340,6.00767342,-10.91612622,0.32256139,-0.52878865,2.98250798,-5.97357518,0.01301169,-0.00871149,0.44585220,-1.04015776,0.89099208,-1.61306340,1.68384211,-1.62022859,0.08849089,-0.19100261,0.71491917,-1.91428382
-3.58079040,6.00328367,-10.74847914,0.30640798,-0.51938989,3.01296124,-5.92892906,0.01254439,-0.00819089,0.44265230,-1.01793581,0.89988017,-1.57268376,1.67309223,-1.58660001,0.08849177,-0.18650254,0.69613636,-1.86191460
-3.57478739,6.00578861,-10.56946798,0.29043115,-0.50950543,3.04929712,-5.87443840,0.01207093,-0.00773852,0.43879549,-0.99490864,0.90706073,-1.52982230,1.66352395,-1.55207939,0.08844732,-0.18226685,0.67817746,-1.80964682
-3.56878439,6.01164769,-10.38106037,0.27480162,-0.49941937,3.08846607,-5.81046204,0.01159922,-0.00735687,0.43420942,-0.97141913,0.91218514,-1.48513325,1.65466839,-1.51706514,0.08833300,-0.17833395,0.66108676,-1.75812732
-3.56278139,6.01735125,-10.18503289,0.25967233,-0.48940836,3.12744414,-5.73731774,0.01113650,-0.00704698,0.42884029,-0.94779901,0.91495141,-1.43927948,1.64605489,-1.48190946,0.08812570,-0.17473092,0.64489107,-1.70791848
-3.55677839,6.01951999,-9.98293577,0.24517511,-0.47973328,3.16331568,-5.65527724,0.01068907,-0.00680849,0.42265416,-0.92435926,0.91511306,-1.39291401,1.63722618,-1.44691281,0.08780424,-0.17147297,0.62960056,-1.65948914
-3.55077539,6.01500282,-9.77606993,0.23141851,-0.47063132,3.19335351,-5.56456881,0.01026221,-0.00663971,0.41563792,-0.90138060,0.91248637,-1.34666115,1.62775364,-1.41232006,0.08734992,-0.16856316,0.61521099,-1.61320863
-3.54477239,6.00096982,-9.56547692,0.21848679,-0.46230883,3.21509363,-5.46538657,0.00985996,-0.00653776,0.40779989,-0.87910462,0.90695596,-1.30109829,1.61725216,-1.37831866,0.08674706,-0.16599237,0.60170728,-1.56934397
-3.53876938,5.97499615,-9.35194193,0.20644009,-0.45493519,3.22640168,-5.35790560,0.00948520,-0.00649867,0.39916989,-0.85772611,0.89847832,-1.25673919,1.60539393,-1.34503885,0.08598338,-0.16373966,0.58906808,-1.52806042
-3.53276638,5.93513396,-9.13600932,0.19531553,-0.44863789,3.22552868,-5.24230156,0.00913955,-0.00651754,0.38979878,-0.83738718,0.88708303,-1.21401988,1.59192054,-1.31255590,0.08505045,-0.16177298,0.57727104,-1.48942546
-3.52676338,5.87996885,-8.91800978,0.18512923,-0.44349915,3.21115386,-5.11877316,0.00882347,-0.00658863,0.37975737,-0.81817344,0.87287177,-1.17328765,1.57665314,-1.28089451,0.08394394,-0.16005031,0.56629854,-1.45341583
-3.52076038,5.80865888,-8.69809764,0.17587894,-0.43955418,3.18241298,-4.98756589,0.00853638,-0.00670561,0.36913477,-0.80011271,0.85601503,-1.13479410,1.55949994,-1.25003505,0.08266377,-0.15852118,0.55614344,-1.41992774
-3.51475738,5.72095422,-8.47629633,0.16754713,-0.43679130,3.13891100,-4.84899540,0.00827677,-0.00686166,0.35803613,-0.78317638,0.83674676,-1.09869241,1.54046105,-1.21992158,0.08121412,-0.15712860,0.54681448,-1.38878963
-3.50875438,5.61719685,-8.25255002,0.16010436,-0.43515369,3.08071884,-4.70346885,0.00804234,-0.00704969,0.34657986,-0.76728344,0.81535714,-1.06503915,1.51963038,-1.19047124,0.07960335,-0.15581131,0.53834115,-1.35977718
-3.50275138,5.49830037,-8.02677849,0.15351269,-0.43454308,3.00835441,-4.55150287,0.00783021,-0.00726251,0.33489447,-0.75230706,0.79218383,-1.03380041,1.49719456,-1.16158474,0.07784374,-0.15450627,0.53077754,-1.33262985
-3.49674837,5.36571081,-7.79893292,0.14772898,-0.43482496,2.92274899,-4.39373709,0.00763711,-0.00749301,0.32311502,-0.73808336,0.76760211,-1.00486202,1.47342904,-1.13315729,0.07595106,-0.15315135,0.52420518,-1.30706849
-3.49074537,5.22135048,-7.56904946,0.14270785,-0.43583519,2.82520058,-4.23094218,0.00745950,-0.00773439,0.31137940,-0.72442200,0.74201427,-0.97804318,1.44869152,-1.10508974,0.07394417,-0.15168798,0.51873453,-1.28281299
-3.48474237,5.06754724,-7.33729802,0.13840432,-0.43738785,2.71731627,-4.06402203,0.00729384,-0.00798027,0.29982451,-0.71111798,0.71583873,-0.95311275,1.42341297,-1.07729906,0.07184434,-0.15006378,0.51450516,-1.25959944
-3.47873937,4.90695227,-7.10402359,0.13477591,-0.43928373,2.60094646,-3.89400971,0.00713664,-0.00822493,0.28858253,-0.69796391,0.68949928,-0.92980723,1.39808670,-1.04972786,0.06967464,-0.14823491,0.51168458,-1.23719583
-3.47273637,4.74244999,-6.86977775,0.13178428,-0.44131933,2.47811363,-3.72205729,0.00698470,-0.00846340,0.27777729,-0.68476224,0.66341482,-0.90784933,1.37325573,-1.02235232,0.06745921,-0.14616806,0.51046577,-1.21541558
-3.46673337,4.57706377,-6.63533845,0.12939622,-0.44329573,2.35093876,-3.54941979,0.00683512,-0.00869160,0.26752100,-0.67133658,0.63798990,-0.88696623,1.34949909,-0.99518801,0.06522256,-0.14384202,0.51106360,-1.19412827
-3.46073037,4.41386118,-6.40171654,0.12758421,-0.44502707,2.22156856,-3.37743387,0.00668546,-0.00890644,0.25791130,-0.65754163,0.61360642,-0.86690629,1.32741736,-0.96829334,0.06298877,-0.14124862,0.51371020,-1.17326682
-3.45472736,4.25586242,-6.17014826,0.12632646,-0.44634807,2.09210609,-3.20749190,0.00653375,-0.00910585,0.24902883,-0.64327097,0.59061660,-0.84745339,1.30761795,-0.94177026,0.06078088,-0.13839306,0.51864963,-1.15283091
-3.44872436,4.10595522,-5.94207324,0.12560657,-0.44712036,1.96454767,-3.04101227,0.00637855,-0.00928880,0.24093526,-0.62846253,0.56933731,-0.82843819,1.29070061,-0.91576213,0.05862017,-0.13529360,0.52613196,-1.13288618
-3.44272136,3.96681915,-5.71909867,0.12541282,-0.44723719,1.84072797,-2.87940694,0.00621888,-0.00945525,0.23367198,-0.61310125,0.55004597,-0.80974557,1.27724352,-0.89044874,0.05652564,-0.13198062,0.53640711,-1.11355931
-3.43671836,3.84086151,-5.50295053,0.12573728,-0.44662635,1.72227508,-2.72404724,0.00605429,-0.00960609,0.22725934,-0.59721890,0.53297791,-0.79131808,1.26779049,-0.86603868,0.05451353,-0.12849498,0.54971855,-1.09502906
-3.43071536,3.73016655,-5.29541383,0.12657478,-0.44525117,1.61057671,-2.57622898,0.00588471,-0.00974298,0.22169659,-0.58089119,0.51832505,-0.77315529,1.26283937,-0.84275929,0.05259694,-0.12488600,0.56629718,-1.07751374
-3.42471236,3.63645915,-5.09826421,0.12792175,-0.44310952,1.50675787,-2.43713799,0.00571048,-0.00986822,0.21696238,-0.56423227,0.50623602,-0.75530908,1.26283227,-0.82084482,0.05078560,-0.12120887,0.58635549,-1.06125560
-3.41870935,3.56108310,-4.91319387,0.12977525,-0.44023097,1.41167035,-2.30781715,0.00553222,-0.00998452,0.21301595,-0.54738707,0.49681735,-0.73787550,1.26814761,-0.80052324,0.04908580,-0.11752187,0.61008219,-1.04650309
-3.41270635,3.50499387,-4.74173527,0.13213198,-0.43667228,1.32589322,-2.18913606,0.00535077,-0.01009482,0.20979890,-0.53052195,0.49013569,-0.72098366,1.27909429,-0.78200238,0.04750036,-0.11388344,0.63763734,-1.03349171
-3.40670335,3.46876495,-4.58518626,0.13498744,-0.43251143,1.24974349,-2.08176431,0.00516713,-0.01020200,0.20723749,-0.51381430,0.48622074,-0.70478246,1.29590799,-0.76545626,0.04602885,-0.11034924,0.66914798,-1.02242472
-3.40070035,3.45260625,-4.44454036,0.13833540,-0.42784077,1.18329564,-1.98614945,0.00498235,-0.01030870,0.20524549,-0.49744161,0.48506884,-0.68942614,1.31874981,-0.75101232,0.04466784,-0.10696939,0.70470443,-1.01345462
-3.39469735,3.45639308,-4.32042607,0.14216737,-0.42275946,1.12640841,-1.90250045,0.00479753,-0.01041706,0.20372734,-0.48157083,0.48664683,-0.67505944,1.34770696,-0.73874021,0.04341131,-0.10378607,0.74435702,-1.00666657
-3.38869435,3.47970323,-4.21305847,0.14647243,-0.41736589,1.07875696,-1.83077756,0.00461370,-0.01052857,0.20258176,-0.46634845,0.49089612,-0.66180355,1.38279566,-0.72864295,0.04225120,-0.10083148,0.78811333,-1.00206478
-3.38269135,3.52186031,-4.12220623,0.15123713,-0.41175047,1.03986884,-1.77068907,0.00443183,-0.01064385,0.20170547,-0.45189205,0.49773669,-0.64974352,1.42396581,-0.72065102,0.04117793,-0.09812639,0.83593578,-0.99956263
-3.37668834,3.58198085,-4.04717620,0.15644549,-0.40598917,1.00916156,-1.72169562,0.00425280,-0.01076258,0.20099701,-0.43828361,0.50707080,-0.63891809,1.47110743,-0.71461969,0.04018109,-0.09567932,0.88773970,-0.99897742
-3.37068534,3.65902304,-3.98681729,0.16207921,-0.40013832,0.98598051,-1.68302199,0.00407737,-0.01088343,0.20036052,-0.42556510,0.51878647,-0.62931242,1.52405843,-0.71033006,0.03925005,-0.09348626,0.94339163,-1.00003000
-3.36468234,3.75183514,-3.93954412,0.16811782,-0.39423088,0.96963528,-1.65367661,0.00390623,-0.01100404,0.19970935,-0.41373638,0.53276036,-0.62085426,1.58261352,-0.70749376,0.03837465,-0.09153113,1.00270810,-1.00234961
-3.35867934,3.85920190,-3.90338014,0.17453886,-0.38827444,0.95943347,-1.63247825,0.00373997,-0.01112109,0.19896934,-0.40275555,0.54886023,-0.61341376,1.64653389,-0.70576115,0.03754581,-0.08978679,1.06545482,-1.00548389
-3.35267634,3.97988764,-3.87601886,0.18131811,-0.38225108,0.95471071,-1.61808935,0.00357916,-0.01123043,0.19808163,-0.39254177,0.56694688,-0.60680687,1.71555735,-0.70473294,0.03675609,-0.08821654,1.13134658,-1.00891351
-3.34667334,4.11267497,-3.85490101,0.18842977,-0.37611898,0.95485640,-1.60905500,0.00342435,-0.01132720,0.19700501,-0.38298010,0.58687559,-0.60080223,1.78940868,-0.70397445,0.03600016,-0.08677620,1.20004789,-1.01207110
-3.34067034,4.25639876,-3.83730436,0.19584652,-0.36981573,0.95933457,-1.60384635,0.00327613,-0.01140608,0.19571758,-0.37392829,0.60849724,-0.59513104,1.86780988,-0.70303215,0.03527515,-0.08541632,1.27117479,-1.01436333
-3.33466733,4.40997515,-3.82044252,0.20353975,-0.36326311,0.96769993,-1.60090712,0.00313516,-0.01146151,0.19421778,-0.36522485,0.63165918,-0.58949938,1.95049005,-0.70145147,0.03458090,-0.08408477,1.34429794,-1.01519532
-3.32866433,4.57242564,-3.80156847,0.21147960,-0.35637294,0.97960909,-1.59870136,0.00300224,-0.01148795,0.19252469,-0.35669814,0.65620616,-0.58360238,2.03719468,-0.69879526,0.03392007,-0.08272926,1.41894733,-1.01399613
-3.32266133,4.74289683,-3.77807818,0.21963520,-0.34905376,0.99482733,-1.59576092,0.00287833,-0.01148018,0.19067764,-0.34817581,0.68198126,-0.57713927,2.12769410,-0.69466194,0.03329808,-0.08129991,1.49461894,-1.01024413
-3.31665833,4.92067621,-3.74760991,0.22797492,-0.34121780,1.01323147,-1.59073079,0.00276460,-0.01143351,0.18873519,-0.33949417,0.70882726,-0.56982874,2.22179093,-0.68870248,0.03272300,-0.07975156,1.57078327,-1.00349107
-3.31065533,5.10520456,-3.70813478,0.23646673,-0.33278786,1.03480921,-1.58241056,0.00266247,-0.01134408,0.18677348,-0.33050692,0.73658844,-0.56142367,2.31932618,-0.68063546,0.03220524,-0.07804580,1.64689601,-0.99338372
-3.30465233,5.29608550,-3.65803492,0.24507871,-0.32370376,1.05965578,-1.56979048,0.00257360,-0.01120905,0.18488405,-0.32109293,0.76511298,-0.55172450,2.42018395,-0.67025959,0.03175716,-0.07615265,1.72241071,-0.97968205
-3.29864932,5.49309245,-3.59616585,0.25377976,-0.31392789,1.08796829,-1.55208092,0.00249998,-0.01102673,0.18317124,-0.31116259,0.79425599,-0.54059076,2.52429424,-0.65746313,0.03139268,-0.07405181,1.79679307,-0.96227326
-3.29264632,5.69617294,-3.52190094,0.26254038,-0.30344968,1.12003836,-1.52873394,0.00244389,-0.01079680,0.18174929,-0.30066260,0.82388316,-0.52795007,2.63163391,-0.64222976,0.03112670,-0.07173338,1.86953667,-0.94118105
-3.28664332,5.90545029,-3.43515643,0.27133365,-0.29228867,1.15624333,-1.49945659,0.00240793,-0.01052027,0.18073917,-0.28957890,0.85387486,-0.51380438,2.74222537,-0.62464089,0.03097461,-0.06919816,1.94017936,-0.91656980
-3.28064032,6.12122194,-3.33639656,0.28013626,-0.28049611,1.19703640,-1.46421549,0.00239505,-0.01019961,0.18026530,-0.27793792,0.88413054,-0.49823335,2.85613285,-0.60487434,0.03095172,-0.06645745,2.00831971,-0.88874366
-3.27463732,6.34395382,-3.22661938,0.28892959,-0.26815512,1.24293559,-1.42323283,0.00240854,-0.00983860,0.18045221,-0.26580589,0.91457317,-0.48139458,2.97345618,-0.58319946,0.03107278,-0.06353241,2.07363259,-0.85814081
-3.26863432,6.57426979,-3.10732456,0.29770073,-0.25537927,1.29451165,-1.37697432,0.00245200,-0.00944236,0.18142130,-0.25328661,0.94515332,-0.46352108,3.09432196,-0.55996918,0.03135146,-0.06045308,2.13588307,-0.82532311
-3.26263132,6.81293520,-2.98046529,0.30644335,-0.24230996,1.35237461,-1.32612986,0.00252938,-0.00901715,0.18328759,-0.24051776,0.97585259,-0.44491615,3.21887229,-0.53560940,0.03179995,-0.05725708,2.19493765,-0.79096204
-3.25662831,7.06083382,-2.84838702,0.31515842,-0.22911252,1.41715872,-1.27158807,0.00264492,-0.00857025,0.18615675,-0.22766601,1.00668591,-0.42594590,3.34725124,-0.51060612,0.03242864,-0.05398804,2.25077198,-0.75582142
-3.25062531,7.31893719,-2.71375618,0.32385459,-0.21597151,1.48950553,-1.21440595,0.00280318,-0.00810976,0.19012221,-0.21492121,1.03770251,-0.40703002,3.47958937,-0.48549113,0.03324579,-0.05069398,2.30347436,-0.72073781
-3.24462231,7.58826637,-2.57948196,0.33254821,-0.20308529,1.57004482,-1.15577512,0.00300896,-0.00764441,0.19526258,-0.20249008,1.06898512,-0.38863118,3.61598713,-0.46082668,0.03425739,-0.04742553,2.35324443,-0.68659955
-3.23861931,7.86984599,-2.44863470,0.34126307,-0.19066029,1.65937321,-1.09698608,0.00326726,-0.00718338,0.20163930,-0.19058945,1.10064719,-0.37124344,3.75649749,-0.43718984,0.03546701,-0.04423425,2.40038670,-0.65432500
-3.23261631,8.16465130,-2.32436369,0.35002961,-0.17890502,1.75803039,-1.03939190,0.00358326,-0.00673604,0.20929459,-0.17943962,1.13282819,-0.35538029,3.90110892,-0.41515702,0.03687577,-0.04117093,2.44529899,-0.62484109
-3.22661331,8.47354958,-2.20981741,0.35888383,-0.16802433,1.86647324,-0.98437271,0.00396219,-0.00631183,0.21824967,-0.16925779,1.16568675,-0.34156256,4.04972961,-0.39528918,0.03848238,-0.03828413,2.48845583,-0.59906247
-3.22061031,8.79723759,-2.10806830,0.36786587,-0.15821389,1.98504816,-0.93330201,0.00440928,-0.00591999,0.22850347,-0.16025196,1.19939205,-0.33030668,4.20217382,-0.37811813,0.04028318,-0.03561885,2.53038749,-0.57787212
-3.21460730,9.13617741,-2.02204409,0.37701830,-0.14965515,2.11396232,-0.88751571,0.00492963,-0.00556949,0.24003161,-0.15261533,1.23411355,-0.32211339,4.35815131,-0.36413416,0.04227226,-0.03321534,2.57165540,-0.56210361
-3.20860430,9.49053356,-1.95446678,0.38638423,-0.14251091,2.25325477,-0.84828464,0.00552807,-0.00526879,0.25278587,-0.14652131,1.27000959,-0.31745725,4.51726088,-0.35377531,0.04444163,-0.03110823,2.61282506,-0.55252543
-3.20260130,9.86011433,-1.90780019,0.39600540,-0.13692149,2.40276854,-0.81679079,0.00620902,-0.00502577,0.26669421,-0.14211926,1.30721530,-0.31677701,4.67898843,-0.34741832,0.04678137,-0.02932583,2.65443749,-0.54982747
-3.19659830,10.24432051,-1.88420639,0.40592025,-0.13300166,2.56212509,-0.79410759,0.00697634,-0.00484756,0.28166122,-0.13953087,1.34583048,-0.32046692,4.84271025,-0.34537142,0.04927979,-0.02788963,2.69698078,-0.55460978
-3.19059530,10.64210465,-1.88551092,0.41616214,-0.13083821,2.73070254,-0.78118398,0.00783310,-0.00474048,0.29756918,-0.13884723,1.38590796,-0.32886901,5.00770150,-0.34786893,0.05192368,-0.02681402,2.74086297,-0.56737359
-3.18459230,11.05194367,-1.91317641,0.42675787,-0.13048822,2.90761923,-0.77883227,0.00878143,-0.00470989,0.31427973,-0.14012667,1.42744318,-0.34226629,5.17315006,-0.35506759,0.05469839,-0.02610618,2.78638764,-0.58851442
-3.17858929,11.47182716,-1.96828426,0.43772633,-0.13197802,3.09172404,-0.78771919,0.00982232,-0.00476012,0.33163605,-0.14339308,1.47036554,-0.36087703,5.33817505,-0.36704470,0.05758814,-0.02576609,2.83373340,-0.61831745
