energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Li_s_up,S_s_up,S_p_up
-3.26863432,1.61783246,0.04127081,0.13797314,0.51796540,0.09112906,0.29712460,0.03612222,0.89318740
-3.26263132,1.65004175,0.03906590,0.14178044,0.53349217,0.09052354,0.29771575,0.03760096,0.91485937
-3.25662831,1.67966630,0.03673580,0.14537295,0.54830543,0.08972680,0.29764939,0.03903465,0.93518980
-3.25062531,1.70648258,0.03432171,0.14870478,0.56222964,0.08876706,0.29697859,0.04041174,0.95400235
-3.24462231,1.73021559,0.03186398,0.15172343,0.57506552,0.08767051,0.29575420,0.04172097,0.97109371
-3.23861931,1.75054733,0.02940099,0.15437119,0.58659534,0.08646075,0.29402420,0.04295185,0.98623968
-3.23261631,1.76712973,0.02696830,0.15658705,0.59658995,0.08515843,0.29183349,0.04409503,0.99920366
-3.22661331,1.77960152,0.02459782,0.15830905,0.60481738,0.08378115,0.28922427,0.04514273,1.00974698
-3.22061031,1.78760776,0.02231733,0.15947694,0.61105238,0.08234353,0.28623658,0.04608906,1.01764058
-3.21460730,1.79082078,0.02015008,0.16003502,0.61508663,0.08085757,0.28290919,0.04693025,1.02267703
-3.20860430,1.78896126,0.01811465,0.15993501,0.61673877,0.07933297,0.27928042,0.04766483,1.02468233
-3.20260130,1.78181779,0.01622492,0.15913879,0.61586396,0.07777770,0.27538894,0.04829357,1.02352660
-3.19659830,1.76926381,0.01449027,0.15762091,0.61236219,0.07619844,0.27127429,0.04881941,1.01913298
-3.19059530,1.75127078,0.01291587,0.15537056,0.60618495,0.07460115,0.26697715,0.04924712,1.01148406
-3.18459230,1.72791667,0.01150311,0.15239314,0.59733995,0.07299141,0.26253918,0.04958294,1.00062563
-3.17858929,1.69938939,0.01025004,0.14871115,0.58589353,0.07137486,0.25800257,0.04983408,0.98666737
-3.17258629,1.66598497,0.00915197,0.14436444,0.57197064,0.06975737,0.25340917,0.05000814,0.96978051
-3.16658329,1.62810083,0.00820197,0.13940985,0.55575259,0.06814518,0.24879947,0.05011253,0.95019281
-3.16058029,1.58622465,0.00739143,0.13392014,0.53747251,0.06654500,0.24421142,0.05015386,0.92818105
-3.15457729,1.54091972,0.00671067,0.12798243,0.51740896,0.06496389,0.23967919,0.05013743,0.90406181
-3.14857429,1.49280793,0.00614933,0.12169618,0.49587809,0.06340925,0.23523223,0.05006683,0.87818099
-3.14257129,1.44255145,0.00569691,0.11517080,0.47322472,0.06188869,0.23089442,0.04994356,0.85090293
-3.13656828,1.39083436,0.00534313,0.10852299,0.44981291,0.06040994,0.22668380,0.04976697,0.82259979
-3.13056528,1.33834536,0.00507827,0.10187413,0.42601644,0.05898079,0.22261260,0.04953424,0.79364173
-3.12456228,1.28576241,0.00489344,0.09534747,0.40220971,0.05760915,0.21868792,0.04924059,0.76438861
-3.11855928,1.23374005,0.00478076,0.08906566,0.37875947,0.05630303,0.21491279,0.04887968,0.73518340
-3.11255628,1.18289985,0.00473355,0.08314837,0.35601751,0.05507076,0.21128769,0.04844404,0.70634761
-3.10655328,1.13382406,0.00474636,0.07771018,0.33431479,0.05392109,0.20781243,0.04792577,0.67817877
-3.10055028,1.08705238,0.00481501,0.07285879,0.31395680,0.05286344,0.20448810,0.04731717,0.65094982
-3.09454727,1.04308132,0.00493654,0.06869358,0.29522039,0.05190811,0.20131916,0.04661145,0.62491014
-3.08854427,1.00236579,0.00510914,0.06530435,0.27835185,0.05106639,0.19831522,0.04580341,0.60028783
-3.08254127,0.96532182,0.00533198,0.06277044,0.26356603,0.05035071,0.19549260,0.04489002,0.57729269
-3.07653827,0.93233000,0.00560503,0.06115995,0.25104644,0.04977460,0.19287528,0.04387095,0.55611959
-3.07053527,0.90373858,0.00592885,0.06052921,0.24094587,0.04935256,0.19049532,0.04274882,0.53695156
-3.06453227,0.87986562,0.00630433,0.06092230,0.23338746,0.04909978,0.18839252,0.04152945,0.51996221
-3.05852926,0.86099972,0.00673241,0.06237064,0.22846583,0.04903170,0.18661334,0.04022178,0.50531716
-3.05252626,0.84739883,0.00721380,0.06489264,0.22624821,0.04916342,0.18520922,0.03883768,0.49317430
-3.04652326,0.83928711,0.00774867,0.06849333,0.22677524,0.04950903,0.18423414,0.03739160,0.48368260
-3.04052026,0.83684974,0.00833642,0.07316403,0.23006156,0.05008077,0.18374175,0.03590000,0.47697961
-3.03451726,0.84022622,0.00897536,0.07888202,0.23609592,0.05088819,0.18378219,0.03438079,0.47318773
-3.02851426,0.84950222,0.00966251,0.08561030,0.24484104,0.05193735,0.18439873,0.03285256,0.47240952
-3.02251126,0.86470094,0.01039348,0.09329744,0.25623307,0.05322991,0.18562444,0.03133389,0.47472225
-3.01650825,0.88577429,0.01116228,0.10187759,0.27018097,0.05476254,0.18747924,0.02984259,0.48017219
-3.01050525,0.91259478,0.01196133,0.11127067,0.28656582,0.05652626,0.18996726,0.02839507,0.48876888
-3.00450225,0.94494868,0.01278146,0.12138288,0.30524013,0.05850615,0.19307494,0.02700570,0.50047987
-2.99849925,0.98253096,0.01361204,0.13210742,0.32602753,0.06068116,0.19676981,0.02568640,0.51522608
-2.99249625,1.02494258,0.01444115,0.14332558,0.34872265,0.06302421,0.20100006,0.02444626,0.53287837
-2.98649325,1.07169037,0.01525583,0.15490815,0.37309162,0.06550255,0.20569503,0.02329134,0.55325517
-2.98049025,1.12218959,0.01604244,0.16671713,0.39887298,0.06807830,0.21076647,0.02222469,0.57612158
-2.97448724,1.17576942,0.01678695,0.17860779,0.42577928,0.07070925,0.21611056,0.02124639,0.60119000
-2.96848424,1.23168098,0.01747545,0.19043084,0.45349927,0.07334985,0.22161060,0.02035381,0.62812212
-2.96248124,1.28910788,0.01809449,0.20203495,0.48170070,0.07595229,0.22714017,0.01954191,0.65653244
-2.95647824,1.34717877,0.01863154,0.21326923,0.51003378,0.07846769,0.23256673,0.01880371,0.68599316
-2.95047524,1.40498176,0.01907540,0.22398587,0.53813516,0.08084739,0.23775529,0.01813067,0.71604023
-2.94447224,1.46158005,0.01941656,0.23404265,0.56563249,0.08304412,0.24257221,0.01751326,0.74618062
-2.93846923,1.51602859,0.01964749,0.24330538,0.59214942,0.08501319,0.24688880,0.01694141,0.77590050
-2.93246623,1.56739120,0.01976289,0.25165019,0.61731105,0.08671357,0.25058470,0.01640497,0.80467429
-2.92646323,1.61475801,0.01975989,0.25896551,0.64074978,0.08810880,0.25355090,0.01589416,0.83197430
-2.92046023,1.65726262,0.01963805,0.26515390,0.66211136,0.08916783,0.25569225,0.01539988,0.85728101
-2.91445723,1.69409897,0.01939938,0.27013352,0.68106128,0.08986555,0.25692955,0.01491406,0.88009355
-2.90845423,1.72453748,0.01904828,0.27383931,0.69729112,0.09018331,0.25720112,0.01442981,0.89994050
-2.90245123,1.74794025,0.01859128,0.27622388,0.71052508,0.09010913,0.25646382,0.01394161,0.91639047
-2.89644822,1.76377504,0.01803685,0.27725815,0.72052621,0.08963784,0.25469363,0.01344533,0.92906258
-2.89044522,1.77162783,0.01739509,0.27693160,0.72710241,0.08877100,0.25188579,0.01293828,0.93763623
-2.88444222,1.77121353,0.01667738,0.27525241,0.73011194,0.08751677,0.24805453,0.01241910,0.94186018
-2.87843922,1.76238467,0.01589602,0.27224718,0.72946821,0.08588960,0.24323250,0.01188772,0.94156043
-2.87243622,1.74513767,0.01506387,0.26796053,0.72514365,0.08390988,0.23746984,0.01134518,0.93664670
-2.86643322,1.71961643,0.01419400,0.26245437,0.71717253,0.08160344,0.23083306,0.01079351,0.92711713
-2.86043022,1.68611285,0.01329934,0.25580702,0.70565240,0.07900109,0.22340372,0.01023554,0.91306106
-2.85442721,1.64506425,0.01239242,0.24811199,0.69074412,0.07613803,0.21527689,0.00967474,0.89465953
-2.84842421,1.59704732,0.01148508,0.23947660,0.67267026,0.07305326,0.20655948,0.00911509,0.87218347
-2.84242121,1.54276877,0.01058831,0.23002030,0.65171192,0.06978896,0.19736840,0.00856089,0.84598937
-2.83641821,1.48305253,0.00971214,0.21987283,0.62820387,0.06638979,0.18782868,0.00801662,0.81651270
-2.83041521,1.41882400,0.00886547,0.20917211,0.60252819,0.06290227,0.17807142,0.00748685,0.78425891
-2.82441221,1.35109146,0.00805615,0.19806196,0.57510644,0.05937408,0.16823163,0.00697610,0.74979249
-2.81840920,1.28092523,0.00729095,0.18668972,0.54639074,0.05585334,0.15844616,0.00648877,0.71372430
-2.81240620,1.20943526,0.00657563,0.17520373,0.51685392,0.05238799,0.14885140,0.00602905,0.67669764
-2.80640320,1.13774769,0.00591509,0.16375077,0.48697905,0.04902507,0.13958118,0.00560087,0.63937338
-2.80040020,1.06698126,0.00531349,0.15247357,0.45724890,0.04581012,0.13076456,0.00520780,0.60241493
-2.79439720,0.99822427,0.00477441,0.14150840,0.42813537,0.04278658,0.12252382,0.00485305,0.56647322
-2.78839420,0.93251282,0.00430103,0.13098283,0.40008953,0.03999523,0.11497255,0.00453943,0.53217251
-2.78239120,0.87081097,0.00389633,0.12101376,0.37353252,0.03747374,0.10821388,0.00426927,0.50009718
-2.77638819,0.81399352,0.00356324,0.11170565,0.34884740,0.03525626,0.10233898,0.00404443,0.47078017
-2.77038519,0.76283164,0.00330483,0.10314925,0.32637252,0.03337303,0.09742579,0.00386625,0.44469314
-2.76438219,0.71798184,0.00312444,0.09542054,0.30639622,0.03185024,0.09353799,0.00373557,0.42223871
-2.75837919,0.67997826,0.00302579,0.08858015,0.28915314,0.03070973,0.09072433,0.00365265,0.40374483
-2.75237619,0.64922841,0.00301306,0.08267312,0.27482211,0.02996901,0.08901815,0.00361725,0.38946130
-2.74637319,0.62601200,0.00309093,0.07772905,0.26352556,0.02964111,0.08843728,0.00362853,0.37955837
-2.74037019,0.61048279,0.00326456,0.07376254,0.25533024,0.02973466,0.08898413,0.00368515,0.37412732
-2.73436718,0.60267287,0.00353951,0.07077393,0.25024925,0.03025394,0.09064607,0.00378522,0.37318267
-2.72836418,0.60249902,0.00392165,0.06875026,0.24824506,0.03119889,0.09339596,0.00392633,0.37666586
-2.72236118,0.60977059,0.00441693,0.06766639,0.24923328,0.03256522,0.09719289,0.00410563,0.38445007
-2.71635818,0.62419843,0.00503116,0.06748621,0.25308704,0.03434445,0.10198302,0.00431981,0.39634580
-2.71035518,0.64540431,0.00576973,0.06816389,0.25964166,0.03652396,0.10770047,0.00456517,0.41210708
-2.70435218,0.67293048,0.00663729,0.06964517,0.26869944,0.03908698,0.11426830,0.00483769,0.43143776
-2.69834917,0.70624899,0.00763734,0.07186847,0.28003445,0.04201257,0.12159949,0.00513303,0.45399793
-2.69234617,0.74477052,0.00877191,0.07476608,0.29339704,0.04527556,0.12959785,0.00544665,0.47941014
-2.68634317,0.78785260,0.01004113,0.07826514,0.30851815,0.04884651,0.13815896,0.00577384,0.50726521
-2.68034017,0.83480721,0.01144291,0.08228857,0.32511321,0.05269165,0.14717108,0.00610978,0.53712783
-2.67433717,0.88490789,0.01297263,0.08675587,0.34288583,0.05677285,0.15651601,0.00644962,0.56854170
-2.66833417,0.93739653,0.01462288,0.09158397,0.36153107,0.06104768,0.16606995,0.00678853,0.60103448
-2.66233117,0.99149015,0.01638338,0.09668795,0.38073868,0.06546953,0.17570450,0.00712174,0.63412255
-2.65632816,1.04638811,0.01824087,0.10198184,0.40019614,0.06998793,0.18528757,0.00744463,0.66731582
-2.65032516,1.10127994,0.02017932,0.10737950,0.41959185,0.07454896,0.19468458,0.00775280,0.70012271
-2.64432216,1.15535439,0.02218015,0.11279559,0.43861845,0.07909589,0.20375976,0.00804208,0.73205564
-2.63831916,1.20780981,0.02422268,0.11814673,0.45697653,0.08357007,0.21237763,0.00830861,0.76263699
-2.63231616,1.25786612,0.02628470,0.12335279,0.47437864,0.08791197,0.22040479,0.00854894,0.79140580
-2.62631316,1.30477852,0.02834324,0.12833842,0.49055386,0.09206248,0.22771185,0.00876001,0.81792527
-2.62031016,1.34785273,0.03037547,0.13303471,0.50525274,0.09596445,0.23417572,0.00893931,0.84179093
-2.61430715,1.38646159,0.03235962,0.13738100,0.51825263,0.09956427,0.23968197,0.00908487,0.86263954
-2.60830415,1.42006254,0.03427608,0.14132682,0.52936334,0.10281367,0.24412745,0.00919536,0.88015827
-2.60230115,1.44821522,0.03610849,0.14483375,0.53843271,0.10567149,0.24742286,0.00927014,0.89409410
-2.59629815,1.47059864,0.03784473,0.14787732,0.54535213,0.10810546,0.24949535,0.00930935,0.90426287
-2.59029515,1.48702685,0.03947796,0.15044860,0.55006147,0.11009379,0.25029096,0.00931391,0.91055758
-2.58429215,1.49746212,0.04100738,0.15255552,0.55255326,0.11162656,0.24977676,0.00928564,0.91295542
-2.57828914,1.50202483,0.04243896,0.15422383,0.55287569,0.11270680,0.24794260,0.00922721,0.91152308
-2.57228614,1.50099900,0.04378573,0.15549745,0.55113416,0.11335119,0.24480237,0.00914219,0.90641970
-2.56628314,1.49483284,0.04506802,0.15643824,0.54749122,0.11359024,0.24039459,0.00903507,0.89789735
-2.56028014,1.48413359,0.04631319,0.15712507,0.54216445,0.11346801,0.23478241,0.00891116,0.88629830
-2.55427714,1.46965656,0.04755519,0.15765221,0.53542248,0.11304126,0.22805279,0.00877659,0.87204940
-2.54827414,1.45228807,0.04883370,0.15812696,0.52757883,0.11237810,0.22031502,0.00863820,0.85565307
-2.54227114,1.43302291,0.05019302,0.15866664,0.51898393,0.11155607,0.21169855,0.00850343,0.83767539
-2.53626813,1.41293660,0.05168063,0.15939502,0.51001540,0.11065979,0.20235013,0.00838019,0.81873148
-2.53026513,1.39315370,0.05334560,0.16043817,0.50106681,0.10977830,0.19243053,0.00827671,0.79946854
-2.52426213,1.37481308,0.05523678,0.16192017,0.49253563,0.10900204,0.18211075,0.00820135,0.78054739
-2.51825913,1.35903166,0.05740084,0.16395860,0.48481051,0.10841973,0.17156808,0.00816244,0.76262299
-2.51225613,1.34686823,0.05988042,0.16666009,0.47825867,0.10811528,0.16098199,0.00816807,0.74632493
-2.50625313,1.33928870,0.06271224,0.17011628,0.47321383,0.10816473,0.15053016,0.00822592,0.73223857
-2.50025013,1.33713452,0.06592534,0.17440017,0.46996531,0.10863357,0.14038461,0.00834304,0.72088770
-2.49424712,1.34109559,0.06953962,0.17956321,0.46874869,0.10957435,0.13070829,0.00852573,0.71271940
-2.48824412,1.35168887,0.07356460,0.18563327,0.46973863,0.11102480,0.12165200,0.00877933,0.70809179
-2.48224112,1.36924362,0.07799853,0.19261351,0.47304398,0.11300658,0.11335191,0.00910816,0.70726511
-2.47623812,1.39389389,0.08282790,0.20048243,0.47870555,0.11552457,0.10592759,0.00951532,0.71039643
-2.47023512,1.42557851,0.08802733,0.20919480,0.48669660,0.11856683,0.09948064,0.01000268,0.71753818
-2.46423212,1.46404834,0.09355990,0.21868381,0.49692596,0.12210526,0.09409384,0.01057083,0.72864041
-2.45822911,1.50888040,0.09937786,0.22886402,0.50924358,0.12609675,0.08983090,0.01121899,0.74355657
-2.45222611,1.55949801,0.10542370,0.23963515,0.52344827,0.13048492,0.08673660,0.01194508,0.76205235
-2.44622311,1.61519573,0.11163154,0.25088644,0.53929722,0.13520230,0.08483732,0.01274570,0.78381724
-2.44022011,1.67516795,0.11792880,0.26250133,0.55651666,0.14017282,0.08414200,0.01361621,0.80847794
-2.43421711,1.73853952,0.12423803,0.27436234,0.57481338,0.14531445,0.08464317,0.01455078,0.83561309
-2.42821411,1.80439703,0.13047887,0.28635565,0.59388623,0.15054202,0.08631837,0.01554249,0.86476871
-2.42221111,1.87181922,0.13657007,0.29837544,0.61343732,0.15576988,0.08913148,0.01658344,0.89547338
-2.41620810,1.93990537,0.14243141,0.31032743,0.63318225,0.16091450,0.09303434,0.01766484,0.92725292
-2.41020510,2.00780027,0.14798560,0.32213174,0.65285894,0.16589670,0.09796825,0.01877720,0.95964374
-2.40420210,2.07471530,0.15315997,0.33372469,0.67223483,0.17064365,0.10386564,0.01991044,0.99220467
-2.39819910,2.13994472,0.15788794,0.34505963,0.69111204,0.17509044,0.11065166,0.02105408,1.02452685
-2.39219610,2.20287713,0.16211036,0.35610670,0.70933053,0.17918121,0.11824587,0.02219740,1.05624168
-2.38619310,2.26300203,0.16577644,0.36685158,0.72676917,0.18286989,0.12656398,0.02332966,1.08702664
-2.38019010,2.31991193,0.16884457,0.37729329,0.74334485,0.18612057,0.13551950,0.02444029,1.11660920
-2.37418709,2.37330035,0.17128277,0.38744136,0.75900989,0.18890747,0.14502554,0.02551909,1.14476898
-2.36818409,2.42295657,0.17306898,0.39731228,0.77374798,0.19121465,0.15499653,0.02655648,1.17133829
-2.36218109,2.46875785,0.17419112,0.40692578,0.78756902,0.19303541,0.16534990,0.02754369,1.19620138
-2.35617809,2.51065983,0.17464690,0.41630090,0.80050319,0.19437165,0.17600768,0.02847299,1.21929271
-2.35017509,2.54868610,0.17444355,0.42545222,0.81259475,0.19523297,0.18689796,0.02933784,1.24059431
-2.34417209,2.58291731,0.17359734,0.43438640,0.82389577,0.19563582,0.19795611,0.03013313,1.26013256
-2.33816908,2.61348061,0.17213301,0.44309925,0.83446015,0.19560262,0.20912568,0.03085520,1.27797437
-2.33216608,2.64053958,0.17008313,0.45157350,0.84433825,0.19516089,0.22035893,0.03150202,1.29422304
-2.32616308,2.66428499,0.16748728,0.45977720,0.85357222,0.19434246,0.23161693,0.03207316,1.30901357
-2.32016008,2.68492646,0.16439130,0.46766308,0.86219228,0.19318267,0.24286914,0.03256978,1.32250755
-2.31415708,2.70268482,0.16084635,0.47516865,0.87021387,0.19171973,0.25409244,0.03299451,1.33488757
-2.30815408,2.71778528,0.15690803,0.48221710,0.87763583,0.18999402,0.26526970,0.03335133,1.34635112
-2.30215108,2.73045109,0.15263540,0.48871894,0.88443950,0.18804748,0.27638781,0.03364528,1.35710392
-2.29614807,2.74089766,0.14809001,0.49457434,0.89058864,0.18592300,0.28743530,0.03388224,1.36735294
-2.29014507,2.74932704,0.14333491,0.49967595,0.89603028,0.18366381,0.29839969,0.03406859,1.37729888
-2.28414207,2.75592284,0.13843372,0.50391218,0.90069616,0.18131290,0.30926462,0.03421083,1.38712874
-2.27813907,2.76084564,0.13344971,0.50717082,0.90450491,0.17891241,0.32000712,0.03431529,1.39700841
-2.27213607,2.76422908,0.12844490,0.50934280,0.90736476,0.17650302,0.33059490,0.03438771,1.40707578
-2.26613307,2.76617707,0.12347937,0.51032611,0.90917674,0.17412348,0.34098415,0.03443293,1.41743471
-2.26013007,2.76676218,0.11861054,0.51002956,0.90983833,0.17181000,0.35111789,0.03445466,1.42815022
-2.25412706,2.76602571,0.11389264,0.50837655,0.90924745,0.16959592,0.36092505,0.03445520,1.43924523
-2.24812406,2.76397948,0.10937631,0.50530839,0.90730669,0.16751133,0.37032036,0.03443538,1.45069921
-2.24212106,2.76060962,0.10510829,0.50078745,0.90392768,0.16558287,0.37920526,0.03439444,1.46244874
-2.23611806,2.75588215,0.10113126,0.49479966,0.89903550,0.16383362,0.38746971,0.03433013,1.47439031
-2.23011506,2.74975024,0.09748375,0.48735652,0.89257294,0.16228310,0.39499499,0.03423882,1.48638493
-2.22411206,2.74216267,0.09420012,0.47849642,0.88450435,0.16094742,0.40165725,0.03411575,1.49826468
-2.21810905,2.73307295,0.09131061,0.46828517,0.87481910,0.15983939,0.40733182,0.03395526,1.50984044
-2.21210605,2.72244831,0.08884133,0.45681570,0.86353412,0.15896883,0.41189796,0.03375121,1.52091061
-2.20610305,2.71027790,0.08681423,0.44420685,0.85069564,0.15834271,0.41524381,0.03349730,1.53127009
-2.20010005,2.69657925,0.08524703,0.43060124,0.83637975,0.15796531,0.41727134,0.03318750,1.54071892
-2.19409705,2.68140236,0.08415302,0.41616230,0.82069174,0.15783835,0.41790092,0.03281643,1.54906995
-2.18809405,2.66483073,0.08354068,0.40107037,0.80376413,0.15796087,0.41707539,0.03237968,1.55615506
-2.18209105,2.64697907,0.08341332,0.38551810,0.78575342,0.15832904,0.41476319,0.03187412,1.56182952
-2.17608804,2.62798742,0.08376847,0.36970525,0.76683556,0.15893579,0.41096053,0.03129816,1.56597408
-2.17008504,2.60801202,0.08459726,0.35383306,0.74720052,0.15977029,0.40569243,0.03065184,1.56849494
-2.16408204,2.58721330,0.08588375,0.33809840,0.72704588,0.16081735,0.39901245,0.02993695,1.56932145
-2.15807904,2.56574196,0.08760427,0.32268801,0.70657013,0.16205669,0.39100130,0.02915697,1.56840214
-2.15207604,2.54372392,0.08972681,0.30777297,0.68596573,0.16346228,0.38176423,0.02831696,1.56569932
-2.14607304,2.52124568,0.09221066,0.29350374,0.66541256,0.16500176,0.37142748,0.02742344,1.56118310
-2.14007004,2.49834112,0.09500614,0.28000598,0.64507198,0.16663597,0.36013397,0.02648408,1.55482538
-2.13406703,2.47498120,0.09805468,0.26737731,0.62508202,0.16831878,0.34803838,0.02550750,1.54659462
-2.12806403,2.45106766,0.10128927,0.25568530,0.60555388,0.16999723,0.33530204,0.02450297,1.53645213
-2.12206103,2.42643174,0.10463521,0.24496660,0.58657006,0.17161204,0.32208780,0.02348008,1.52435047
-2.11605803,2.40083844,0.10801131,0.23522746,0.56818434,0.17309854,0.30855525,0.02244854,1.51023430
-2.11005503,2.37399669,0.11133144,0.22644542,0.55042340,0.17438803,0.29485642,0.02141789,1.49404417
-2.10405203,2.34557518,0.11450643,0.21857233,0.53329028,0.17540952,0.28113227,0.02039736,1.47572293
-2.09804902,2.31522340,0.11744627,0.21153827,0.51676933,0.17609183,0.26751007,0.01939573,1.45522485
-2.09204602,2.28259671,0.12006257,0.20525643,0.50083237,0.17636601,0.25410173,0.01842126,1.43252678
-2.08604302,2.24738428,0.12227105,0.19962852,0.48544574,0.17616780,0.24100315,0.01748172,1.40764072
-2.08004002,2.20933820,0.12399413,0.19455055,0.47057784,0.17544028,0.22829451,0.01658439,1.38062695
-2.07403702,2.16830202,0.12516337,0.18991865,0.45620646,0.17413634,0.21604138,0.01573622,1.35160682
-2.06803402,2.12423682,0.12572171,0.18563465,0.44232581,0.17222093,0.20429657,0.01494395,1.32077412
-2.06203102,2.07724322,0.12562534,0.18161113,0.42895240,0.16967300,0.19310245,0.01421424,1.28840405
-2.05602801,2.02757748,0.12484521,0.17777576,0.41612965,0.16648692,0.18249356,0.01355387,1.25485896
-2.05002501,1.97566061,0.12336800,0.17407467,0.40393079,0.16267340,0.17249928,0.01296984,1.22059010
-2.04402201,1.92207940,0.12119654,0.17047470,0.39245976,0.15825969,0.16314642,0.01246951,1.18613478
-2.03801901,1.86757892,0.11834969,0.16696454,0.38185012,0.15328927,0.15446138,0.01206065,1.15210875
-2.03201601,1.81304638,0.11486161,0.16355453,0.37226179,0.14782074,0.14647190,0.01175146,1.11919367
-2.02601301,1.75948683,0.11078053,0.16027541,0.36387587,0.14192623,0.13920817,0.01155047,1.08812005
-2.02001001,1.70799141,0.10616705,0.15717589,0.35688761,0.13568916,0.13270321,0.01146644,1.05964601
-2.01400700,1.65969964,0.10109202,0.15431930,0.35149793,0.12920169,0.12699261,0.01150812,1.03453275
-2.00800400,1.61575709,0.09563419,0.15177947,0.34790383,0.12256169,0.12211352,0.01168396,1.01351766
-2.00200100,1.57727046,0.08987763,0.14963607,0.34628811,0.11586968,0.11810302,0.01200180,0.99728614
-1.99599800,1.54526213,0.08390906,0.14796961,0.34680901,0.10922561,0.11499605,0.01246840,0.98644347
-1.98999500,1.52062601,0.07781536,0.14685645,0.34959017,0.10272577,0.11282282,0.01308906,0.98148788
-1.98399200,1.50408707,0.07168103,0.14636396,0.35471148,0.09645988,0.11160613,0.01386716,0.98278627
-1.97798899,1.49616625,0.06558609,0.14654615,0.36220125,0.09050861,0.11135861,0.01480371,0.99055359
-1.97198599,1.49715250,0.05960416,0.14743988,0.37203023,0.08494135,0.11208010,0.01589696,1.00483712
-1.96598299,1.50708338,0.05380093,0.14906200,0.38410776,0.07981467,0.11375536,0.01714206,1.02550641
-1.95997999,1.52573526,0.04823309,0.15140734,0.39828028,0.07517116,0.11635228,0.01853081,1.05224967
-1.95397699,1.55262358,0.04294761,0.15444781,0.41433247,0.07103895,0.11982070,0.02005148,1.08457689
-1.94797399,1.58701363,0.03798139,0.15813257,0.43199102,0.06743167,0.12409196,0.02168887,1.12182993
-1.94197099,1.62794115,0.03336137,0.16238921,0.45093083,0.06434900,0.12907928,0.02342433,1.16319923
-1.93596798,1.67424240,0.02910487,0.16712602,0.47078363,0.06177773,0.13467898,0.02523611,1.20774677
-1.92996498,1.72459221,0.02522028,0.17223499,0.49114859,0.05969309,0.14077247,0.02709977,1.25443441
-1.92396198,1.77754859,0.02170790,0.17759568,0.51160442,0.05806050,0.14722905,0.02898871,1.30215650
-1.91795898,1.83160199,0.01856101,0.18307949,0.53172259,0.05683755,0.15390939,0.03087487,1.34977563
-1.91195598,1.88522714,0.01576694,0.18855429,0.55108105,0.05597606,0.16066945,0.03272955,1.39615978
-1.90595298,1.93693514,0.01330826,0.19388915,0.56927777,0.05542421,0.16736485,0.03452423,1.44021960
-1.89994997,1.98532371,0.01116392,0.19895889,0.58594350,0.05512861,0.17385534,0.03623147,1.48094394
-1.89394697,2.02912319,0.00931034,0.20364830,0.60075334,0.05503629,0.18000923,0.03782584,1.51743238
-1.88794397,2.06723667,0.00772238,0.20785582,0.61343629,0.05509636,0.18570758,0.03928468,1.54892304
-1.88194097,2.09877226,0.00637429,0.21149650,0.62378269,0.05526161,0.19084795,0.04058891,1.57481480
-1.87593797,2.12306647,0.00524040,0.21450418,0.63164898,0.05548961,0.19534748,0.04172365,1.59468272
-1.86993497,2.13969782,0.00429579,0.21683283,0.63695979,0.05574365,0.19914520,0.04267863,1.60828643
-1.86393197,2.14849041,0.00351676,0.21845690,0.63970726,0.05599322,0.20220356,0.04344852,1.61557090
-1.85792896,2.14950770,0.00288122,0.21937101,0.63994766,0.05621433,0.20450889,0.04403300,1.61666015
-1.85192596,2.14303714,0.00236889,0.21958864,0.63779579,0.05638935,0.20607103,0.04443661,1.61184415
-1.84592296,2.12956697,0.00196152,0.21914044,0.63341724,0.05650676,0.20692203,0.04466849,1.60156002
-1.83991996,2.10975660,0.00164286,0.21807182,0.62701929,0.05656060,0.20711408,0.04474184,1.58636849
-1.83391696,2.08440237,0.00139872,0.21644035,0.61884074,0.05654976,0.20671672,0.04467335,1.56692715
-1.82791396,2.05440072,0.00121688,0.21431297,0.60914144,0.05647722,0.20581366,0.04448240,1.54396180
-1.82191096,2.02071066,0.00108695,0.21176321,0.59819195,0.05634922,0.20449915,0.04419032,1.51823751
-1.81590795,1.98431735,0.00100029,0.20886857,0.58626388,0.05617437,0.20287432,0.04381951,1.49053068
-1.80990495,1.94619856,0.00094980,0.20570817,0.57362128,0.05596295,0.20104353,0.04339264,1.46160346
-1.80390195,1.90729518,0.00092979,0.20236078,0.56051360,0.05572612,0.19911092,0.04293190,1.43218137
-1.79789895,1.86848676,0.00093581,0.19890322,0.54717013,0.05547541,0.19717733,0.04245833,1.40293497
-1.79189595,1.83057265,0.00096445,0.19540919,0.53379625,0.05522217,0.19533763,0.04199126,1.37446600
-1.78589295,1.79425883,0.00101322,0.19194845,0.52057131,0.05497721,0.19367859,0.04154791,1.34729786
-1.77988994,1.76015004,0.00108039,0.18858635,0.50764808,0.05475061,0.19227718,0.04114306,1.32187045
-1.77388694,1.72874676,0.00116480,0.18538355,0.49515342,0.05455149,0.19119945,0.04078893,1.29853877
-1.76788394,1.70044605,0.00126577,0.18239585,0.48318999,0.05438792,0.19049977,0.04049510,1.27757466
-1.76188094,1.67554529,0.00138293,0.17967410,0.47183852,0.05426691,0.19022045,0.04026860,1.25917079
-1.75587794,1.65424778,0.00151611,0.17726404,0.46116048,0.05419432,0.19039165,0.04011402,1.24344629
