energy_ev,total_up,total_down,Al_p_up,Al_p_down,Al_d_up,Al_d_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.69934967,11.81282356,-10.47614360,0.25016593,-0.37618624,0.00000000,-0.00000000,0.44071979,-0.37042351,11.78813053,-10.28125486,0.05591152,-0.08054968,0.26559766,-0.28242826
-0.69334667,11.74722314,-10.57124661,0.24878192,-0.37776219,0.00000000,-0.00000000,0.44708766,-0.37428476,11.71467706,-10.37762036,0.05480456,-0.08043263,0.26923272,-0.28536805
-0.68734367,11.67154894,-10.64873162,0.24693760,-0.37772415,0.00000000,-0.00000000,0.45266057,-0.37691195,11.63079492,-10.45780025,0.05374672,-0.08003633,0.27284402,-0.28734838
-0.68134067,11.58707818,-10.71022837,0.24464360,-0.37612769,0.00000000,-0.00000000,0.45739272,-0.37828802,11.53778581,-10.52345340,0.05276429,-0.07939153,0.27645435,-0.28836093
-0.67533767,11.49528799,-10.75774087,0.24192517,-0.37305853,0.00000000,-0.00000000,0.46126210,-0.37842249,11.43713814,-10.57658967,0.05188414,-0.07853316,0.28009845,-0.28841519
-0.66933467,11.39780323,-10.79358078,0.23882120,-0.36862970,0.00000000,-0.00000000,0.46427106,-0.37735181,11.33047428,-10.61950285,0.05113315,-0.07749918,0.28382191,-0.28753827
-0.66333167,11.29633937,-10.82029272,0.23538287,-0.36297796,0.00000000,-0.00000000,0.46644600,-0.37513883,11.21949348,-10.65469603,0.05053775,-0.07632926,0.28767957,-0.28577428
-0.65732866,11.19264269,-10.84057404,0.23167192,-0.35625973,0.00000000,-0.00000000,0.46783630,-0.37187172,11.10591290,-10.68480201,0.05012351,-0.07506353,0.29173328,-0.28318327
-0.65132566,11.08843048,-10.85719219,0.22775860,-0.34864654,0.00000000,-0.00000000,0.46851237,-0.36766201,10.99140911,-10.71250175,0.04991491,-0.07374137,0.29604942,-0.27983980
-0.64532266,10.98533344,-10.87290188,0.22371950,-0.34032021,0.00000000,-0.00000000,0.46856299,-0.36264209,10.87756242,-10.74044314,0.04993520,-0.07240020,0.30069606,-0.27583113
-0.63931966,10.88484268,-10.89036459,0.21963516,-0.33146785,0.00000000,-0.00000000,0.46809214,-0.35696211,10.76580622,-10.77116249,0.05020627,-0.07107446,0.30573994,-0.27125518
-0.63331666,10.78826317,-10.91207243,0.21558776,-0.32227692,0.00000000,-0.00000000,0.46721520,-0.35078631,10.65738308,-10.80701074,0.05074880,-0.06979473,0.31124350,-0.26621816
-0.62731366,10.69667535,-10.94027779,0.21165877,-0.31293043,0.00000000,-0.00000000,0.46605499,-0.34428905,10.55330932,-10.85008573,0.05158225,-0.06858693,0.31726203,-0.26083214
-0.62131066,10.61090602,-10.97693035,0.20792674,-0.30360237,0.00000000,-0.00000000,0.46473749,-0.33765051,10.45434883,-10.90217203,0.05272511,-0.06747182,0.32384097,-0.25521247
-0.61530765,10.53150922,-11.02362239,0.20446528,-0.29445363,0.00000000,-0.00000000,0.46338757,-0.33105229,10.36099702,-10.96468914,0.05419492,-0.06646461,0.33101365,-0.24947511
-0.60930465,10.45875733,-11.08154328,0.20134120,-0.28562845,0.00000000,-0.00000000,0.46212486,-0.32467295,10.27347474,-11.03864899,0.05600844,-0.06557478,0.33879934,-0.24373411
-0.60330165,10.39264197,-11.15144394,0.19861294,-0.27725138,0.00000000,-0.00000000,0.46105977,-0.31868372,10.19173206,-11.12462330,0.05818165,-0.06480615,0.34720188,-0.23809906
-0.59729865,10.33288411,-11.23361188,0.19632921,-0.26942508,0.00000000,-0.00000000,0.46028994,-0.31324439,10.11546084,-11.22272144,0.06072959,-0.06415700,0.35620872,-0.23267279
-0.59129565,10.27895217,-11.32785743,0.19452795,-0.26222870,0.00000000,-0.00000000,0.45989704,-0.30849962,10.04411509,-11.33257936,0.06366614,-0.06362052,0.36579046,-0.22754925
-0.58529265,10.23008651,-11.43351172,0.19323552,-0.25571720,0.00000000,-0.00000000,0.45994420,-0.30457563,9.97693753,-11.45336001,0.06700353,-0.06318527,0.37590090,-0.22281167
-0.57928964,10.18532888,-11.54943693,0.19246611,-0.24992124,0.00000000,-0.00000000,0.46047386,-0.30157750,9.91299070,-11.58376595,0.07075176,-0.06283584,0.38647745,-0.21853101
-0.57328664,10.14355490,-11.67404917,0.19222147,-0.24484798,0.00000000,-0.00000000,0.46150639,-0.29958706,9.85119087,-11.72206414,0.07491773,-0.06255362,0.39744199,-0.21476486
-0.56728364,10.10350786,-11.80535415,0.19249085,-0.24048245,0.00000000,-0.00000000,0.46303920,-0.29866138,9.79034298,-11.86612346,0.07950430,-0.06231760,0.40870192,-0.21155667
-0.56128064,10.06383238,-11.94099559,0.19325113,-0.23678962,0.00000000,-0.00000000,0.46504659,-0.29883202,9.72917505,-12.01346458,0.08450910,-0.06210531,0.42015155,-0.20893541
-0.55527764,10.02310654,-12.07831574,0.19446723,-0.23371696,0.00000000,-0.00000000,0.46748015,-0.30010490,9.66637080,-12.16132179,0.08992339,-0.06189368,0.43167358,-0.20691569
-0.54927464,9.97987148,-12.21442730,0.19609275,-0.23119744,0.00000000,-0.00000000,0.47026980,-0.30246085,9.60059933,-12.30671584,0.09573077,-0.06165999,0.44314081,-0.20549831
-0.54327164,9.93265801,-12.34629503,0.19807076,-0.22915285,0.00000000,-0.00000000,0.47332551,-0.30585683,9.53054138,-12.44653631,0.10190603,-0.06138275,0.45441784,-0.20467123
-0.53726863,9.88001001,-12.47082525,0.20033497,-0.22749728,0.00000000,-0.00000000,0.47653941,-0.31022770,9.45491192,-12.57763158,0.10841412,-0.06104254,0.46536293,-0.20441088
-0.53126563,9.82050479,-12.58496061,0.20281098,-0.22614066,0.00000000,-0.00000000,0.47978861,-0.31548849,9.37247907,-12.69690379,0.11520932,-0.06062276,0.47582994,-0.20468392
-0.52526263,9.75277104,-12.68577723,0.20541788,-0.22499229,0.00000000,-0.00000000,0.48293840,-0.32153720,9.28208006,-12.80140586,0.12223474,-0.06011023,0.48567037,-0.20544918
-0.51925963,9.67550510,-12.77058082,0.20807004,-0.22396406,0.00000000,-0.00000000,0.48584593,-0.32825788,9.18263478,-12.88843729,0.12942226,-0.05949576,0.49473553,-0.20665992
-0.51325663,9.58748651,-12.83699833,0.21067912,-0.22297345,0.00000000,-0.00000000,0.48836424,-0.33552407,9.07315788,-12.95563516,0.13669281,-0.05877451,0.50287888,-0.20826614
-0.50725363,9.48759373,-12.88306143,0.21315628,-0.22194619,0.00000000,-0.00000000,0.49034658,-0.34320240,8.95277027,-13.00105659,0.14395732,-0.05794618,0.50995856,-0.21021705
-0.50125063,9.37482081,-12.90727841,0.21541449,-0.22081836,0.00000000,-0.00000000,0.49165095,-0.35115627,8.82071087,-13.02324952,0.15111800,-0.05701509,0.51584011,-0.21246341
-0.49524762,9.24829563,-12.90869138,0.21737098,-0.21953806,0.00000000,-0.00000000,0.49214469,-0.35924963,8.67634929,-13.02130826,0.15807026,-0.05599008,0.52039939,-0.21495986
-0.48924462,9.10729987,-12.88691595,0.21894968,-0.21806653,0.00000000,-0.00000000,0.49170911,-0.36735057,8.51919969,-12.99491149,0.16470508,-0.05488423,0.52352562,-0.21766691
-0.48324162,8.95129060,-12.84216156,0.22008351,-0.21637875,0.00000000,-0.00000000,0.49024383,-0.37533482,8.34893589,-12.94434052,0.17091170,-0.05371452,0.52512463,-0.22055277
-0.47723862,8.77992289,-12.77523100,0.22071670,-0.21446356,0.00000000,-0.00000000,0.48767092,-0.38308899,8.16540733,-12.87047659,0.17658071,-0.05250131,0.52512194,-0.22359475
-0.47123562,8.59307251,-12.68749883,0.22080660,-0.21232325,0.00000000,-0.00000000,0.48393847,-0.39051340,7.96865533,-12.77477701,0.18160723,-0.05126774,0.52346593,-0.22678019
-0.46523262,8.39085741,-12.58086909,0.22032538,-0.20997277,0.00000000,-0.00000000,0.47902368,-0.39752460,7.75892840,-12.65923040,0.18589418,-0.05003910,0.52013065,-0.23010707
-0.45922961,8.17365654,-12.45771369,0.21926114,-0.20743860,0.00000000,-0.00000000,0.47293509,-0.40405725,7.53669566,-12.52629272,0.18935543,-0.04884216,0.51511825,-0.23358395
-0.45322661,7.94212440,-12.32079368,0.21761861,-0.20475728,0.00000000,-0.00000000,0.46571403,-0.41006561,7.30265685,-12.37880613,0.19191868,-0.04770451,0.50846094,-0.23722954
-0.44722361,7.69719974,-12.17316618,0.21541932,-0.20197379,0.00000000,-0.00000000,0.45743513,-0.41552422,7.05774776,-12.21990388,0.19352791,-0.04665389,0.50022222,-0.24107174
-0.44122061,7.44010708,-12.01808082,0.21270116,-0.19913970,0.00000000,-0.00000000,0.44820586,-0.42042810,6.80313992,-12.05290474,0.19414538,-0.04571772,0.49049729,-0.24514618
-0.43521761,7.17235006,-11.85886932,0.20951745,-0.19631137,0.00000000,-0.00000000,0.43816508,-0.42479219,6.54023353,-11.88120101,0.19375294,-0.04492254,0.47941266,-0.24949444
-0.42921461,6.89569594,-11.69883279,0.20593545,-0.19354796,0.00000000,-0.00000000,0.42748058,-0.42865008,6.27064332,-11.70814470,0.19235271,-0.04429369,0.46712465,-0.25416189
-0.42321161,6.61215116,-11.54113107,0.20203450,-0.19090961,0.00000000,-0.00000000,0.41634588,-0.43205217,5.99617697,-11.53693597,0.18996700,-0.04385507,0.45381713,-0.25919527
-0.41720860,6.32392836,-11.38867826,0.19790366,-0.18845563,0.00000000,-0.00000000,0.40497606,-0.43506319,5.71880658,-11.37051851,0.18663759,-0.04362897,0.43969816,-0.26464020
-0.41120560,6.03340588,-11.24404869,0.19363923,-0.18624278,0.00000000,-0.00000000,0.39360313,-0.43775914,5.44063389,-11.21148560,0.18242429,-0.04363610,0.42499593,-0.27053856
-0.40520260,5.74308094,-11.10939661,0.18934195,-0.18432372,0.00000000,-0.00000000,0.38247079,-0.44022385,5.16385034,-11.06200060,0.17740295,-0.04389564,0.40995391,-0.27692600
-0.39919960,5.45551839,-10.98639266,0.18511430,-0.18274553,0.00000000,-0.00000000,0.37182902,-0.44254518,4.89069357,-10.92373459,0.17166302,-0.04442537,0.39482558,-0.28382954
-0.39319660,5.17329696,-10.87617932,0.18105778,-0.18154848,0.00000000,-0.00000000,0.36192844,-0.44481105,4.62340179,-10.79782338,0.16530477,-0.04524188,0.37986871,-0.29126554
-0.38719360,4.89895503,-10.77934643,0.17727037,-0.18076489,0.00000000,-0.00000000,0.35301485,-0.44710541,4.36416802,-10.68484511,0.15843623,-0.04636079,0.36533962,-0.29923792
-0.38119060,4.63493811,-10.69592743,0.17384427,-0.18041815,0.00000000,-0.00000000,0.34532390,-0.44950427,4.11509573,-10.58481879,0.15117017,-0.04779684,0.35148744,-0.30773686
-0.37518759,4.38354968,-10.62541571,0.17086390,-0.18052202,0.00000000,-0.00000000,0.33907623,-0.45207208,3.87815743,-10.49722318,0.14362108,-0.04956409,0.33854877,-0.31673791
-0.36918459,4.14690713,-10.56679963,0.16840435,-0.18107995,0.00000000,-0.00000000,0.33447295,-0.45485843,3.65515775,-10.42103454,0.13590232,-0.05167581,0.32674271,-0.32620162
-0.36318159,3.92690398,-10.51861417,0.16653010,-0.18208477,0.00000000,-0.00000000,0.33169185,-0.45789529,3.44770170,-10.35478110,0.12812368,-0.05414443,0.31626656,-0.33607368
-0.35717859,3.72517899,-10.47900636,0.16529422,-0.18351844,0.00000000,-0.00000000,0.33088402,-0.46119493,3.25716895,-10.29661111,0.12038910,-0.05698117,0.30729228,-0.34628543
-0.35117559,3.54309277,-10.44581100,0.16473783,-0.18535209,0.00000000,-0.00000000,0.33217119,-0.46474852,3.08469437,-10.24437130,0.11279500,-0.06019562,0.29996364,-0.35675492
-0.34517259,3.38171160,-10.41663330,0.16488992,-0.18754631,0.00000000,-0.00000000,0.33564356,-0.46852553,2.93115472,-10.19569176,0.10542894,-0.06379504,0.29439428,-0.36738828
-0.33916958,3.24179810,-10.38893437,0.16576745,-0.19005159,0.00000000,-0.00000000,0.34135825,-0.47247399,2.79716111,-10.14807364,0.09836868,-0.06778357,0.29066653,-0.37808140
-0.33316658,3.12380819,-10.36011619,0.16737557,-0.19280912,0.00000000,-0.00000000,0.34933815,-0.47652149,2.68305674,-10.09897565,0.09168172,-0.07216125,0.28883092,-0.38872182
-0.32716358,3.02789327,-10.32760243,0.16970811,-0.19575177,0.00000000,-0.00000000,0.35957120,-0.48057704,2.58891909,-10.04589621,0.08542515,-0.07692296,0.28890643,-0.39919087
-0.32116058,2.95390695,-10.28891238,0.17274806,-0.19880539,0.00000000,-0.00000000,0.37201007,-0.48453362,2.51456581,-9.98644800,0.07964580,-0.08205730,0.29088125,-0.40936575
-0.31515758,2.90141526,-10.24172571,0.17646818,-0.20189028,0.00000000,-0.00000000,0.38657211,-0.48827139,2.45956368,-9.91842277,0.07438066,-0.08754552,0.29471403,-0.41912178
-0.30915458,2.86970974,-10.18393627,0.18083164,-0.20492302,0.00000000,-0.00000000,0.40313971,-0.49166145,2.42323992,-9.83984463,0.06965743,-0.09336044,0.30033549,-0.42833452
-0.30315158,2.85782278,-10.11369428,0.18579270,-0.20781839,0.00000000,-0.00000000,0.42156083,-0.49456997,2.40469542,-9.74901094,0.06549525,-0.09946565,0.30765031,-0.43688187
-0.29714857,2.86454497,-10.02943667,0.19129735,-0.21049149,0.00000000,-0.00000000,0.44165007,-0.49686275,2.40281977,-9.64452070,0.06190544,-0.10581492,0.31653928,-0.44464610
-0.29114557,2.88844434,-9.92990611,0.19728417,-0.21286007,0.00000000,-0.00000000,0.46319007,-0.49840971,2.41630785,-9.52529093,0.05889232,-0.11235187,0.32686157,-0.45151576
-0.28514257,2.92788766,-9.81415979,0.20368509,-0.21484677,0.00000000,-0.00000000,0.48593346,-0.49908958,2.44367835,-9.39056211,0.05645394,-0.11901012,0.33845731,-0.45738753
-0.27913957,2.98106414,-9.68156948,0.21042646,-0.21638145,0.00000000,-0.00000000,0.50960550,-0.49879431,2.48329440,-9.23989431,0.05458289,-0.12571381,0.35115018,-0.46216795
-0.27313657,3.04601200,-9.53181462,0.21743014,-0.21740345,0.00000000,-0.00000000,0.53390742,-0.49743321,2.53338663,-9.07315569,0.05326700,-0.13237862,0.36475040,-0.46577516
-0.26713357,3.12064830,-9.36487016,0.22461489,-0.21786356,0.00000000,-0.00000000,0.55852066,-0.49493671,2.59207923,-8.89050549,0.05248998,-0.13891321,0.37905786,-0.46814047
-0.26113057,3.20280236,-9.18099105,0.23189796,-0.21772589,0.00000000,-0.00000000,0.58311201,-0.49125944,2.65741911,-8.69237317,0.05223214,-0.14522118,0.39386568,-0.46920999
-0.25512756,3.29025321,-8.98069461,0.23919693,-0.21696928,0.00000000,-0.00000000,0.60733977,-0.48638277,2.72740848,-8.47943553,0.05247094,-0.15120336,0.40896398,-0.46894606
-0.24912456,3.38077067,-8.76474230,0.24643180,-0.21558840,0.00000000,-0.00000000,0.63086083,-0.48031649,2.80004065,-8.25259308,0.05318162,-0.15676044,0.42414417,-0.46732866
-0.24312156,3.47216002,-8.53412128,0.25352727,-0.21359429,0.00000000,-0.00000000,0.65333864,-0.47309966,2.87333882,-8.01294666,0.05433780,-0.16179585,0.43920356,-0.46435657
-0.23711856,3.56230930,-8.29002640,0.26041523,-0.21101451,0.00000000,-0.00000000,0.67445191,-0.46480063,2.94539707,-7.76177492,0.05591206,-0.16621867,0.45395020,-0.46004846
-0.23111556,3.64923830,-8.03384243,0.26703725,-0.20789265,0.00000000,-0.00000000,0.69390384,-0.45551608,3.01442277,-7.50051276,0.05787653,-0.16994659,0.46820817,-0.45444351
-0.22511256,3.73114767,-7.76712617,0.27334714,-0.20428735,0.00000000,-0.00000000,0.71143150,-0.44536931,3.07877894,-7.23073065,0.06020352,-0.17290862,0.48182274,-0.44760177
-0.21910955,3.80646657,-7.49158802,0.27931332,-0.20027084,0.00000000,-0.00000000,0.72681513,-0.43450752,3.13702528,-6.95411436,0.06286609,-0.17504756,0.49466574,-0.43960412
-0.21310655,3.87389662,-7.20907202,0.28492092,-0.19592692,0.00000000,-0.00000000,0.73988682,-0.42309854,3.18795596,-6.67244456,0.06583863,-0.17632202,0.50664041,-0.43055164
-0.20710355,3.93245036,-6.92153412,0.29017351,-0.19134862,0.00000000,-0.00000000,0.75053818,-0.41132679,3.23063262,-6.38757577,0.06909738,-0.17670788,0.51768599,-0.42056448
-0.20110055,3.98148191,-6.63101780,0.29509427,-0.18663553,0.00000000,-0.00000000,0.75872666,-0.39938883,3.26441066,-6.10141409,0.07262092,-0.17619922,0.52778137,-0.40978020
-0.19509755,4.02070799,-6.33962713,0.29972639,-0.18189091,0.00000000,-0.00000000,0.76447989,-0.38748858,3.28895738,-5.81589347,0.07639055,-0.17480855,0.53694788,-0.39835158
-0.18909455,4.05021747,-6.04949707,0.30413282,-0.17721871,0.00000000,-0.00000000,0.76789785,-0.37583239,3.30426040,-5.53295043,0.08039057,-0.17256636,0.54525066,-0.38644386
-0.18309155,4.07046831,-5.76276165,0.30839506,-0.17272065,0.00000000,-0.00000000,0.76915243,-0.36462423,3.31062554,-5.25449749,0.08460840,-0.16952016,0.55279871,-0.37423164
-0.17708854,4.08227089,-5.48152076,0.31261100,-0.16849343,0.00000000,-0.00000000,0.76848431,-0.35406110,3.30866332,-4.98239591,0.08903459,-0.16573282,0.55974314,-0.36189548
-0.17108554,4.08675767,-5.20780648,0.31689191,-0.16462626,0.00000000,-0.00000000,0.76619690,-0.34432891,3.29926421,-4.71842834,0.09366255,-0.16128053,0.56627369,-0.34961827
-0.16508254,4.08533938,-4.94355053,0.32135846,-0.16119871,0.00000000,-0.00000000,0.76264763,-0.33559894,3.28356288,-4.46427260,0.09848815,-0.15625035,0.57261339,-0.33758169
-0.15907954,4.07964898,-4.69055388,0.32613603,-0.15827909,0.00000000,-0.00000000,0.75823648,-0.32802510,3.26289246,-4.22147750,0.10350908,-0.15073755,0.57901145,-0.32596274
-0.15307654,4.07147498,-4.45046012,0.33134925,-0.15592332,0.00000000,-0.00000000,0.75339233,-0.32174189,3.23873031,-3.99144177,0.10872400,-0.14484285,0.58573442,-0.31493058
-0.14707354,4.06268654,-4.22473366,0.33711621,-0.15417430,0.00000000,-0.00000000,0.74855751,-0.31686339,3.21263724,-3.77539719,0.11413146,-0.13866969,0.59305598,-0.30464385
-0.14107054,4.05515300,-4.01464374,0.34354238,-0.15306193,0.00000000,-0.00000000,0.74417107,-0.31348291,3.18619256,-3.57439640,0.11972874,-0.13232163,0.60124550,-0.29524844
-0.13506753,4.05066135,-3.82125465,0.35071452,-0.15260355,0.00000000,-0.00000000,0.74065150,-0.31167357,3.16092749,-3.38930603,0.12551039,-0.12590006,0.61055590,-0.28687600
-0.12906453,4.05083481,-3.64542247,0.35869507,-0.15280491,0.00000000,-0.00000000,0.73837970,-0.31148945,3.13825990,-3.22080515,0.13146686,-0.11950218,0.62121131,-0.27964289
-0.12306153,4.05705635,-3.48779769,0.36751698,-0.15366144,0.00000000,-0.00000000,0.73768278,-0.31296726,3.11943303,-3.06938855,0.13758303,-0.11321944,0.63339488,-0.27364992
-0.11705853,4.07040060,-3.34883319,0.37717962,-0.15515980,0.00000000,-0.00000000,0.73881966,-0.31612826,3.10546111,-2.93537446,0.14383676,-0.10713626,0.64723751,-0.26898245
-0.11105553,4.09157736,-3.22879614,0.38764573,-0.15727962,0.00000000,-0.00000000,0.74196901,-0.32098035,3.09708424,-2.81891547,0.15019771,-0.10132929,0.66280792,-0.26571107
-0.10505253,4.12088956,-3.12778250,0.39883987,-0.15999519,0.00000000,-0.00000000,0.74722028,-0.32751989,3.09473467,-2.72001144,0.15662631,-0.09586693,0.68010470,-0.26389239
-0.09904952,4.15820802,-3.04573249,0.41064840,-0.16327705,0.00000000,-0.00000000,0.75456813,-0.33573326,3.09851619,-2.63852323,0.16307305,-0.09080921,0.69905079,-0.26357012
-0.09304652,4.20296435,-2.98244530,0.42292105,-0.16709338,0.00000000,-0.00000000,0.76391083,-0.34559773,3.10819755,-2.57418567,0.16947824,-0.08620790,0.71949080,-0.26477598
-0.08704352,4.25416294,-2.93759178,0.43547429,-0.17141113,0.00000000,-0.00000000,0.77505261,-0.35708179,3.12322045,-2.52661872,0.17577222,-0.08210675,0.74119143,-0.26753048
-0.08104052,4.31041169,-2.91072367,0.44809621,-0.17619664,0.00000000,-0.00000000,0.78771002,-0.37014466,3.14272180,-2.49533574,0.18187606,-0.07854194,0.76384523,-0.27184343
-0.07503752,4.36997046,-2.90127891,0.46055283,-0.18141603,0.00000000,-0.00000000,0.80152202,-0.38473496,3.16556920,-2.47974833,0.18770286,-0.07554242,0.78707767,-0.27771400
-0.06903452,4.43081536,-2.90858261,0.47259576,-0.18703510,0.00000000,-0.00000000,0.81606349,-0.40078887,3.19040827,-2.47916757,0.19315954,-0.07313037,0.81045727,-0.28513037
-0.06303152,4.49071614,-2.93184395,0.48397058,-0.19301888,0.00000000,-0.00000000,0.83086147,-0.41822760,3.21571950,-2.49280191,0.19814920,-0.07132146,0.83350863,-0.29406906
-0.05702851,4.54732314,-2.97015010,0.49442588,-0.19933097,0.00000000,-0.00000000,0.84541347,-0.43695465,3.23988222,-2.51975240,0.20257380,-0.07012516,0.85572769,-0.30449390
-0.05102551,4.59826019,-3.02245830,0.50372235,-0.20593267,0.00000000,-0.00000000,0.85920701,-0.45685312,3.26124249,-2.55900666,0.20633729,-0.06954490,0.87659875,-0.31635484
-0.04502251,4.64121888,-3.08758794,0.51164161,-0.21278207,0.00000000,-0.00000000,0.87173951,-0.47778325,3.27818210,-2.60943271,0.20934886,-0.06957814,0.89561246,-0.32958686
-0.03901951,4.67405029,-3.16421472,0.51799428,-0.21983333,0.00000000,-0.00000000,0.88253759,-0.49958077,3.28918532,-2.66977479,0.21152628,-0.07021650,0.91228398,-0.34410898
-0.03301651,4.69484965,-3.25086879,0.52262698,-0.22703610,0.00000000,-0.00000000,0.89117495,-0.52205621,3.29290047,-2.73865258,0.21279911,-0.07144584,0.92617048,-0.35982384
-0.02701351,4.70203046,-3.34593910,0.52542783,-0.23433544,0.00000000,-0.00000000,0.89728807,-0.54499560,3.28819360,-2.81456567,0.21311166,-0.07324637,0.93688722,-0.37661783
-0.02101051,4.69438457,-3.44768538,0.52633026,-0.24167218,0.00000000,-0.00000000,0.90058890,-0.56816269,3.27419205,-2.89590468,0.21242549,-0.07559290,0.94412143,-0.39436214
-0.01500750,4.67112585,-3.55425901,0.52531497,-0.24898388,0.00000000,-0.00000000,0.90087429,-0.59130300,3.25031604,-2.98096991,0.21072140,-0.07845522,0.94764341,-0.41291465
-0.00900450,4.63191580,-3.66373340,0.52240994,-0.25620642,0.00000000,-0.00000000,0.89803153,-0.61414946,3.21629729,-3.06799812,0.20800067,-0.08179861,0.94731429,-0.43212287
-0.00300150,4.57687036,-3.77414348,0.51768848,-0.26327618,0.00000000,-0.00000000,0.89204020,-0.63642976,3.17218416,-3.15519703,0.20428562,-0.08558454,0.94309026,-0.45182772
0.00300150,4.50654815,-3.88353345,0.51126561,-0.27013277,0.00000000,-0.00000000,0.88297011,-0.65787510,3.11833365,-3.24078701,0.19961932,-0.08977149,0.93502297,-0.47186822
0.00900450,4.42192140,-3.99001089,0.50329279,-0.27672215,0.00000000,-0.00000000,0.87097571,-0.67822990,3.05539096,-3.32304810,0.19406453,-0.09431597,0.92325641,-0.49208671
0.01500750,4.32433142,-4.09180474,0.49395148,-0.28300000,0.00000000,-0.00000000,0.85628749,-0.69726205,2.98425822,-3.40037056,0.18770190,-0.09917352,0.90802027,-0.51233428
0.02101051,4.21543138,-4.18732409,0.48344587,-0.28893515,0.00000000,-0.00000000,0.83920073,-0.71477308,2.90605425,-3.47130611,0.18062751,-0.10429977,0.88962040,-0.53247625
0.02701351,4.09711955,-4.27521427,0.47199503,-0.29451277,0.00000000,-0.00000000,0.82006234,-0.73060774,2.82206747,-3.53461718,0.17294987,-0.10965150,0.86842680,-0.55239712
0.03301651,3.97146639,-4.35440672,0.45982508,-0.29973711,0.00000000,-0.00000000,0.79925662,-0.74466212,2.73370463,-3.58932090,0.16478652,-0.11518749,0.84485980,-0.57200461
0.03901951,3.84063919,-4.42415897,0.44716161,-0.30463350,0.00000000,-0.00000000,0.77719038,-0.75688999,2.64243768,-3.63472508,0.15626044,-0.12086919,0.81937513,-0.59123253
0.04502251,3.70682761,-4.48408182,0.43422278,-0.30924947,0.00000000,-0.00000000,0.75427840,-0.76730653,2.54975127,-3.67045339,0.14749634,-0.12666116,0.79244867,-0.61004207
0.05102551,3.57217327,-4.53415098,0.42121337,-0.31365466,0.00000000,-0.00000000,0.73092965,-0.77598935,2.45709310,-3.69645763,0.13861706,-0.13253112,0.76456135,-0.62842132
0.05702851,3.43870625,-4.57470170,0.40831994,-0.31793954,0.00000000,-0.00000000,0.70753486,-0.78307623,2.36582901,-3.71301560,0.12974030,-0.13844979,0.73618498,-0.64638289
0.06303152,3.30829049,-4.60640549,0.39570732,-0.32221273,0.00000000,-0.00000000,0.68445589,-0.78875978,2.27720437,-3.72071393,0.12097567,-0.14439024,0.70776954,-0.66395968
0.06903452,3.18257978,-4.63022953,0.38351634,-0.32659708,0.00000000,-0.00000000,0.66201709,-0.79327896,2.19231286,-3.72041608,0.11242220,-0.15032700,0.67973212,-0.68119893
0.07503752,3.06298523,-4.64738005,0.37186300,-0.33122449,0.00000000,-0.00000000,0.64049898,-0.79690777,2.11207331,-3.71321664,0.10416651,-0.15623498,0.65244807,-0.69815484
0.08104052,2.95065443,-4.65923252,0.36083870,-0.33622972,0.00000000,-0.00000000,0.62013410,-0.79994181,2.03721490,-3.70038399,0.09628150,-0.16208807,0.62624432,-0.71488022
0.08704352,2.84646220,-4.66725174,0.35051168,-0.34174343,0.00000000,-0.00000000,0.60110513,-0.80268307,1.96827050,-3.68329394,0.08882567,-0.16785778,0.60139495,-0.73141761
0.09304652,2.75101209,-4.67290641,0.34092915,-0.34788476,0.00000000,-0.00000000,0.58354512,-0.80542391,1.90557782,-3.66335798,0.08184302,-0.17351189,0.57811913,-0.74779042
0.09904952,2.66464762,-4.67758248,0.33212029,-0.35475385,0.00000000,-0.00000000,0.56753951,-0.80843112,1.84928751,-3.64194963,0.07536346,-0.17901324,0.55658101,-0.76399485
0.10505253,2.58747184,-4.68250029,0.32409951,-0.36242471,0.00000000,-0.00000000,0.55312990,-0.81193074,1.79937743,-3.62033303,0.06940371,-0.18431881,0.53689159,-0.77999294
0.11105553,2.51937381,-4.68864018,0.31687011,-0.37093882,0.00000000,-0.00000000,0.54031916,-0.81609465,1.75567199,-3.59959751,0.06396850,-0.18937922,0.51911233,-0.79570740
0.11705853,2.46006041,-4.69668067,0.31042792,-0.38029982,0.00000000,-0.00000000,0.52907765,-0.82102964,1.71786547,-3.58060176,0.05905214,-0.19413863,0.50326010,-0.81101868
0.12306153,2.40909193,-4.70695294,0.30476490,-0.39046974,0.00000000,-0.00000000,0.51935032,-0.82676955,1.68554838,-3.56393059,0.05464016,-0.19853522,0.48931336,-0.82576444
0.12906453,2.36592014,-4.71941416,0.29987254,-0.40136695,0.00000000,-0.00000000,0.51106433,-0.83327101,1.65823555,-3.54986651,0.05071110,-0.20250221,0.47721923,-0.83974163
0.13506753,2.32992735,-4.73364124,0.29574503,-0.41286604,0.00000000,-0.00000000,0.50413714,-0.84041299,1.63539528,-3.53837766,0.04723830,-0.20596936,0.46690127,-0.85271124
0.14107054,2.30046541,-4.74884526,0.29238203,-0.42479979,0.00000000,-0.00000000,0.49848464,-0.84800025,1.61647834,-3.52912255,0.04419159,-0.20886501,0.45826756,-0.86440539
0.14707354,2.27689348,-4.76390606,0.28979114,-0.43696315,0.00000000,-0.00000000,0.49402914,-0.85577045,1.60094625,-3.52147117,0.04153883,-0.21111848,0.45121912,-0.87453646
