energy_ev,total_up,C_s_up,C_p_up,Na_s_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-2.96248124,8.91722803,0.03546841,2.90128048,0.18477667,0.03196972,2.32069858,7.60761270,2.66783784
-2.95647824,8.79622610,0.03663842,2.82186672,0.18491984,0.03281781,2.36451871,7.44949712,2.60912569
-2.95047524,8.69408582,0.03779864,2.74896996,0.18457064,0.03389056,2.41212731,7.30067725,2.55833425
-2.94447224,8.61321235,0.03896408,2.68351722,0.18375965,0.03519310,2.46395303,7.16329374,2.51620370
-2.93846923,8.55563355,0.04015213,2.62624754,0.18253660,0.03672628,2.52046494,7.03924534,2.48327791
-2.93246623,8.52296679,0.04138177,2.57771037,0.18096710,0.03848634,2.58214644,6.93017709,2.45990187
-2.92646323,8.51639348,0.04267258,2.53826894,0.17912885,0.04046479,2.64946683,6.83747386,2.44622374
-2.92046023,8.53664135,0.04404374,2.50810783,0.17710733,0.04264828,2.72285138,6.76225791,2.44220081
-2.91445723,8.58397408,0.04551290,2.48724392,0.17499134,0.04501865,2.80265140,6.70538886,2.44760910
-2.90845423,8.65818799,0.04709518,2.47553972,0.17286853,0.04755308,2.88911535,6.66746459,2.46205591
-2.90245123,8.75861573,0.04880220,2.47271824,0.17082110,0.05022439,2.98236249,6.64882198,2.48499491
-2.89644822,8.88413651,0.05064120,2.47837844,0.16892191,0.05300135,3.08236029,6.64953652,2.51574318
-2.89044522,9.03319306,0.05261441,2.49201062,0.16723117,0.05584927,3.18890684,6.66942033,2.55349966
-2.88444222,9.20381483,0.05471861,2.51301096,0.16579384,0.05873058,3.30161917,6.70801866,2.59736456
-2.87843922,9.39364760,0.05694492,2.54069498,0.16463777,0.06160554,3.41992840,6.76460505,2.64635926
-2.87243622,9.59998912,0.05927888,2.57430934,0.16377276,0.06443306,3.54308205,6.83817629,2.69944623
-2.86643322,9.81983077,0.06170079,2.61304220,0.16319042,0.06717158,3.67015382,6.92744801,2.75554869
-2.86043022,10.04990450,0.06418628,2.65603197,0.16286494,0.06977993,3.80006054,7.03085253,2.81356961
-2.85442721,10.28673499,0.06670709,2.70237480,0.16275452,0.07221833,3.93158579,7.14654034,2.87240971
-2.84842421,10.52669590,0.06923210,2.75113114,0.16280360,0.07444925,4.06340942,7.27238688,2.93098439
-2.84242121,10.76606967,0.07172834,2.80133173,0.16294546,0.07643827,4.19414159,7.40600585,2.98823928
-2.83641821,11.00110973,0.07416223,2.85198362,0.16310538,0.07815491,4.32236023,7.54477033,3.04316423
-2.83041521,11.22810387,0.07650067,2.90207662,0.16320390,0.07957332,4.44665003,7.68584253,3.09480591
-2.82441221,11.44343768,0.07871214,2.95059069,0.16316022,0.08067281,4.56564158,7.82621256,3.14227861
-2.81840920,11.64365666,0.08076768,2.99650462,0.16289551,0.08143828,4.67804891,7.96274621,3.18477362
-2.81240620,11.82552563,0.08264167,3.03880640,0.16233604,0.08186048,4.78270377,8.09224108,3.22156699
-2.80640320,11.98608439,0.08431238,3.07650527,0.16141590,0.08193607,4.87858556,8.21149032,3.25202585
-2.80040020,12.12269828,0.08576237,3.10864577,0.16007944,0.08166756,4.96484544,8.31735218,3.27561344
-2.79439720,12.23310287,0.08697859,3.13432331,0.15828305,0.08106303,5.04082416,8.40682377,3.29189284
-2.78839420,12.31544184,0.08795233,3.15270137,0.15599657,0.08013575,5.10606295,8.47711669,3.30052968
-2.78239120,12.36829764,0.08867884,3.16302960,0.15320407,0.07890368,5.16030744,8.52573223,3.30129380
-2.77638819,12.39071448,0.08915700,3.16466251,0.14990414,0.07738881,5.20350493,8.55053346,3.29406009
-2.77038519,12.38221344,0.08938873,3.15707794,0.14610969,0.07561656,5.23579560,8.54981180,3.27880851
-2.76438219,12.34279993,0.08937837,3.13989464,0.14184727,0.07361501,5.25749853,8.52234540,3.25562333
-2.75837919,12.27296340,0.08913216,3.11288829,0.13715610,0.07141426,5.26909360,8.46744717,3.22469166
-2.75237619,12.17366972,0.08865766,3.07600492,0.13208671,0.06904572,5.27120049,8.38500038,3.18630116
-2.74637319,12.04634640,0.08796332,3.02937131,0.12669943,0.06654156,5.26455595,8.27548010,3.14083693
-2.74037019,11.89286108,0.08705820,2.97330151,0.12106264,0.06393415,5.24999058,8.13995935,3.08877749
-2.73436718,11.71549338,0.08595177,2.90829883,0.11525108,0.06125569,5.22840608,7.98009912,3.03068966
-2.72836418,11.51690062,0.08465388,2.83505320,0.10934398,0.05853785,5.20075373,7.79812211,2.96722233
-2.72236118,11.30007728,0.08317492,2.75443329,0.10342335,0.05581159,5.16801485,7.59677039,2.89909890
-2.71635818,11.06830871,0.08152600,2.66747354,0.09757231,0.05310701,5.13118333,7.37924796,2.82710835
-2.71035518,10.82511892,0.07971926,2.57535610,0.09187346,0.05045332,5.09125044,7.14914940,2.75209484
-2.70435218,10.57421303,0.07776818,2.47938808,0.08640744,0.04787882,5.04919155,6.91037652,2.67494582
-2.69834917,10.31941442,0.07568791,2.38097456,0.08125161,0.04541096,5.00595463,6.66704525,2.59657863
-2.69234617,10.06459716,0.07349547,2.28158796,0.07647884,0.04307639,4.96244974,6.42338527,2.51792578
-2.68634317,9.81361457,0.07120995,2.18273480,0.07215635,0.04090091,4.91953919,6.18363528,2.43991899
-2.68034017,9.57022462,0.06885246,2.08592052,0.06834477,0.03890951,4.87802773,5.95193692,2.36347227
-2.67433717,9.33801372,0.06644603,1.99261363,0.06509723,0.03712624,4.83865247,5.73223043,2.28946444
-2.66833417,9.12032036,0.06401528,1.90421019,0.06245850,0.03557401,4.80207216,5.52815522,2.21872137
-2.66233117,8.92016059,0.06158599,1.82199965,0.06046431,0.03427437,4.76885599,5.34295829,2.15199856
-2.65632816,8.74015759,0.05918445,1.74713338,0.05914064,0.03324710,4.73947200,5.17941345,2.08996455
-2.65032516,8.58247769,0.05683682,1.68059666,0.05850316,0.03250983,4.71427564,5.03975376,2.03318566
-2.64432216,8.44877543,0.05456832,1.62318530,0.05855676,0.03207751,4.69349920,4.92561957,1.98211283
-2.63831916,8.34015025,0.05240246,1.57548757,0.05929525,0.03196185,4.67724286,4.83802369,1.93707097
-2.63231616,8.25711707,0.05036029,1.53787220,0.06070112,0.03217082,4.66546846,4.77733529,1.89825149
-2.62631316,8.19959304,0.04845966,1.51048285,0.06274557,0.03270805,4.65799688,4.74328289,1.86570836
-2.62031016,8.16690188,0.04671470,1.49323937,0.06538878,0.03357241,4.65450989,4.73497672,1.83935815
-2.61430715,8.15779705,0.04513533,1.48584581,0.06858031,0.03475756,4.65455736,4.75094989,1.81898431
-2.60830415,8.17050383,0.04372705,1.48780503,0.07225995,0.03625168,4.65757016,4.78921693,1.80424562
-2.60230115,8.20277985,0.04249086,1.49843933,0.07635868,0.03803738,4.66287892,4.84734808,1.79468879
-2.59629815,8.25199259,0.04142334,1.51691649,0.08080012,0.04009173,4.66973852,4.92255649,1.78976501
-2.59029515,8.31521147,0.04051697,1.54228019,0.08550209,0.04238648,4.67735765,5.01179548,1.78884969
-2.58429215,8.38931127,0.03976060,1.57348362,0.09037853,0.04488854,4.68493238,5.11186209,1.79126503
-2.57828914,8.47108289,0.03913999,1.60942508,0.09534161,0.04756055,4.69168236,5.21950307,1.79630430
-2.57228614,8.55734692,0.03863856,1.64898400,0.10030397,0.05036172,4.69688804,5.33151906,1.80325712
-2.56628314,8.64506486,0.03823807,1.69105593,0.10518105,0.05324878,4.69992698,5.44486294,1.81143439
-2.56028014,8.73144305,0.03791943,1.73458513,0.10989337,0.05617699,4.70030708,5.55672815,1.82019209
-2.55427714,8.81402423,0.03766342,1.77859318,0.11436871,0.05910132,4.69769498,5.66462340,1.82895259
-2.54827414,8.89076210,0.03745136,1.82220262,0.11854407,0.06197758,4.69193756,5.76643067,1.83722262
-2.54227114,8.96007514,0.03726577,1.86465442,0.12236729,0.06476351,4.68307502,5.86044414,1.84460694
-2.53626813,9.02087672,0.03709077,1.90531879,0.12579828,0.06741983,4.67134427,5.94538848,1.85081713
-2.53026513,9.07257975,0.03691250,1.94369888,0.12880976,0.06991111,4.65717196,6.02041619,1.85567492
-2.52426213,9.11507563,0.03671931,1.97942739,0.13138748,0.07220651,4.64115695,6.08508437,1.85911000
-2.51825913,9.14868827,0.03650186,2.01225660,0.13352987,0.07428022,4.62404249,6.13931275,1.86115232
-2.51225613,9.17410589,0.03625303,2.04204255,0.13524719,0.07611181,4.60667936,6.18332553,1.86191941
-2.50625313,9.19229405,0.03596782,2.06872445,0.13656009,0.07768620,4.58998135,6.21758055,1.86159932
-2.50025013,9.20439493,0.03564304,2.09230080,0.13749781,0.07899354,4.57487526,6.24269009,1.86043012
-2.49424712,9.21161843,0.03527701,2.11280373,0.13809599,0.08002875,4.56224788,6.25933792,1.85867722
-2.48824412,9.21513147,0.03486922,2.13027336,0.13839418,0.08079104,4.55289266,6.26819756,1.85660956
-2.48224112,9.21595181,0.03441990,2.14473367,0.13843336,0.08128316,4.54745907,6.26985647,1.85447634
-2.47623812,9.21485269,0.03392973,2.15617164,0.13825338,0.08151069,4.54640727,6.26475072,1.85248523
-2.47023512,9.21228390,0.03339948,2.16452099,0.13789062,0.08148126,4.54997093,6.25311392,1.85078367
-2.46423212,9.20831409,0.03282976,2.16965146,0.13737592,0.08120381,4.55813025,6.23494324,1.84944410
-2.45822911,9.20259768,0.03222087,2.17136456,0.13673292,0.08068790,4.57059704,6.20998458,1.84845399
-2.45222611,9.19436863,0.03157266,2.16939588,0.13597689,0.07994326,4.58681299,6.17773749,1.84771135
-2.44622311,9.18246147,0.03088459,2.16342399,0.13511415,0.07897933,4.60596145,6.13747942,1.84702583
-2.44022011,9.16535858,0.03015573,2.15308530,0.13414199,0.07780509,4.62699255,6.08830772,1.84612541
-2.43421711,9.14126103,0.02938496,2.13799392,0.13304926,0.07642901,4.64866065,6.02919661,1.84466829
-2.42821411,9.10817919,0.02857120,2.11776545,0.13181743,0.07485919,4.66957232,5.95906568,1.84225923
-2.42221111,9.06403792,0.02771357,2.09204300,0.13042211,0.07310358,4.68824282,5.87685567,1.83846947
-2.41620810,9.00679058,0.02681175,2.06052403,0.12883503,0.07117040,4.70315816,5.78160709,1.83285907
-2.41020510,8.93453554,0.02586620,2.02298617,0.12702613,0.06906851,4.71283998,5.67253689,1.82500045
-2.40420210,8.84562892,0.02487839,1.97931068,0.12496587,0.06680794,4.71590982,5.54910887,1.81450182
-2.39819910,8.73878743,0.02385101,1.92950193,0.12262754,0.06440023,4.71115004,5.41109388,1.80102926
-2.39219610,8.61317611,0.02278813,1.87370195,0.11998933,0.06185889,4.69755818,5.25861642,1.78432625
-2.38619310,8.46847628,0.02169522,1.81219899,0.11703626,0.05919962,4.67439236,5.09218524,1.76422979
-2.38019010,8.30493069,0.02057920,1.74542984,0.11376170,0.05644048,4.64120564,4.91270657,1.74068207
-2.37418709,8.12336364,0.01944833,1.67397562,0.11016846,0.05360187,4.59786782,4.72147933,1.71373749
-2.36818409,7.92517556,0.01831205,1.59855137,0.10626941,0.05070646,4.54457385,4.52017305,1.68356448
-2.36218109,7.71231267,0.01718078,1.51998995,0.10208765,0.04777883,4.48183861,4.31078965,1.65044229
-2.35617809,7.48721367,0.01606564,1.43922114,0.09765608,0.04484510,4.41047864,4.09561151,1.61475291
-2.35017509,7.25273633,0.01497817,1.35724695,0.09301666,0.04193241,4.33158182,3.87713838,1.57696878
-2.34417209,7.01206797,0.01392995,1.27511433,0.08821915,0.03906833,4.24646664,3.65801650,1.53763672
-2.33816908,6.76862406,0.01293229,1.19388659,0.08331961,0.03628017,4.15663313,3.44096306,1.49735923
-2.33216608,6.52593982,0.01199589,1.11461463,0.07837859,0.03359437,4.06370786,3.22868959,1.45677378
-2.32616308,6.28755962,0.01113056,1.03830925,0.07345930,0.03103578,3.96938552,3.02382726,1.41653131
-2.32016008,6.05692877,0.01034489,0.96591559,0.06862557,0.02862715,3.87536967,2.82885708,1.37727477
-2.31415708,5.83729208,0.00964607,0.89829041,0.06393999,0.02638850,3.78331523,2.64604731,1.33961862
-2.30815408,5.63160273,0.00903966,0.83618297,0.05946211,0.02433674,3.69477508,2.47740002,1.30413018
-2.30215108,5.44244464,0.00852952,0.78021999,0.05524682,0.02248530,3.61115259,2.32460805,1.27131332
-2.29614807,5.27197024,0.00811766,0.73089477,0.05134301,0.02084393,3.53366197,2.18902316,1.24159516
-2.29014507,5.12185535,0.00780429,0.68856065,0.04779248,0.01941857,3.46329739,2.07163564,1.21531611
-2.28414207,4.99327141,0.00758782,0.65342866,0.04462914,0.01821137,3.40081175,1.97306504,1.19272325
-2.27813907,4.88687506,0.00746492,0.62556907,0.04187852,0.01722079,3.34670520,1.89356152,1.17396725
-2.27213607,4.80281405,0.00743068,0.60491636,0.03955756,0.01644180,3.30122334,1.83301681,1.15910254
-2.26613307,4.74074806,0.00747871,0.59127747,0.03767469,0.01586618,3.26436426,1.79098361,1.14809053
-2.26013007,4.69988260,0.00760139,0.58434243,0.03623004,0.01548286,3.23589373,1.76670225,1.14080539
-2.25412706,4.67901358,0.00778998,0.58369725,0.03521600,0.01527832,3.21536704,1.75913321,1.13704202
-2.24812406,4.67658047,0.00803494,0.58883826,0.03461779,0.01523704,3.20215621,1.76699420,1.13652573
-2.24212106,4.69072533,0.00832609,0.59918769,0.03441424,0.01534193,3.19548111,1.78880051,1.13892308
-2.23611806,4.71935563,0.00865284,0.61410986,0.03457854,0.01557478,3.19444281,1.82290750,1.14385330
-2.23011506,4.76020841,0.00900446,0.63292760,0.03507916,0.01591675,3.19805795,1.86755411,1.15090015
-2.22411206,4.81091414,0.00937028,0.65493874,0.03588071,0.01634877,3.20529260,1.92090645,1.15962351
-2.21810905,4.86905818,0.00973988,0.67943200,0.03694473,0.01685196,3.21509460,1.98110054,1.16957054
-2.21210605,4.93223883,0.01010332,0.70570234,0.03823059,0.01740799,3.22642351,2.04628351,1.18028621
-2.20610305,4.99812054,0.01045130,0.73306527,0.03969624,0.01799938,3.23827726,2.11465239,1.19132298
-2.20010005,5.06448152,0.01077529,0.76086992,0.04129898,0.01860983,3.24971524,2.18448999,1.20224941
-2.19409705,5.12925513,0.01106768,0.78851078,0.04299609,0.01922442,3.25987739,2.25419706,1.21265790
-2.18809405,5.19056447,0.01132189,0.81543772,0.04474555,0.01982978,3.26799915,2.32232031,1.22217124
-2.18209105,5.24674998,0.01153242,0.84116420,0.04650659,0.02041424,3.27342238,2.38757554,1.23044814
-2.17608804,5.29638974,0.01169490,0.86527357,0.04824023,0.02096788,3.27560220,2.44886553,1.23718776
-2.17008504,5.33831235,0.01180612,0.88742310,0.04990978,0.02148254,3.27411003,2.50529206,1.24213304
-2.16408204,5.37160247,0.01186400,0.90734594,0.05148129,0.02195181,3.26863297,2.55616194,1.24507304
-2.15807904,5.39559895,0.01186757,0.92485076,0.05292395,0.02237097,3.25896979,2.60098653,1.24584416
-2.15207604,5.40988576,0.01181692,0.93981909,0.05421038,0.02273681,3.24502378,2.63947501,1.24433020
-2.14607304,5.41427608,0.01171312,0.95220055,0.05531695,0.02304754,3.22679278,2.67152123,1.24046134
-2.14007004,5.40878993,0.01155810,0.96200611,0.05622396,0.02330258,3.20435669,2.69718479,1.23421186
-2.13406703,5.39362613,0.01135460,0.96929946,0.05691576,0.02350233,3.17786281,2.71666679,1.22559687
-2.12806403,5.36912955,0.01110601,0.97418706,0.05738083,0.02364798,3.14750967,2.73028118,1.21466791
-2.12206103,5.33575467,0.01081628,0.97680708,0.05761175,0.02374126,3.11352962,2.73842291,1.20150762
-2.11605803,5.29402706,0.01048977,0.97731777,0.05760505,0.02378423,3.07617105,2.74153411,1.18622366
-2.11005503,5.24450430,0.01013115,0.97588576,0.05736111,0.02377905,3.03568081,2.74006989,1.16894215
-2.10405203,5.18773814,0.00974529,0.97267480,0.05688385,0.02372779,2.99228768,2.73446526,1.14980077
-2.09804902,5.12423970,0.00933711,0.96783549,0.05618043,0.02363228,2.94618764,2.72510498,1.12894205
-2.09204602,5.05444953,0.00891151,0.96149654,0.05526094,0.02349396,2.89753177,2.71229763,1.10650696
-2.08604302,4.97871409,0.00847328,0.95375784,0.05413795,0.02331381,2.84641739,2.69625550,1.08262932
-2.08004002,4.89727009,0.00802699,0.94468591,0.05282612,0.02309230,2.79288317,2.67708123,1.05743124
-2.07403702,4.81023751,0.00757694,0.93431173,0.05134181,0.02282940,2.73690844,2.65476208,1.03101985
-2.06803402,4.71762188,0.00712709,0.92263125,0.04970262,0.02252464,2.67841699,2.62917213,1.00348554
-2.06203102,4.61932578,0.00668106,0.90960832,0.04792705,0.02217717,2.61728524,2.60008230,0.97490175
-2.05602801,4.51516876,0.00624205,0.89518005,0.04603411,0.02178594,2.55335443,2.56717762,0.94532629
-2.05002501,4.40491471,0.00581285,0.87926410,0.04404302,0.02134980,2.48644618,2.53008090,0.91480413
-2.04402201,4.28830496,0.00539584,0.86176752,0.04197291,0.02086771,2.41638060,2.48838119,0.88337141
-2.03801901,4.16509489,0.00499298,0.84259662,0.03984259,0.02033894,2.34299589,2.44166553,0.85106029
-2.03201601,4.03509204,0.00460586,0.82166717,0.03767036,0.01976320,2.26616823,2.38955207,0.81790438
-2.02601301,3.89819299,0.00423570,0.79891442,0.03547383,0.01914083,2.18583072,2.33172253,0.78394431
-2.02001001,3.75441680,0.00388338,0.77430219,0.03326980,0.01847295,2.10199023,2.26795216,0.74923297
-2.01400700,3.60393283,0.00354949,0.74783068,0.03107415,0.01776153,2.01474104,2.19813539,0.71384010
-2.00800400,3.44708106,0.00323433,0.71954230,0.02890176,0.01700950,1.92427436,2.12230567,0.67785584
-2.00200100,3.28438375,0.00293801,0.68952538,0.02676643,0.01622071,1.83088311,2.04064845,0.64139299
-1.99599800,3.11654742,0.00266043,0.65791551,0.02468082,0.01539994,1.73496167,1.95350655,0.60458787
-1.98999500,2.94445529,0.00240133,0.62489438,0.02265638,0.01455282,1.63700045,1.86137778,0.56759954
-1.98399200,2.76915040,0.00216034,0.59068628,0.02070335,0.01368569,1.53757565,1.76490490,0.53060764
-1.97798899,2.59181057,0.00193697,0.55555259,0.01883066,0.01280546,1.43733482,1.66485881,0.49380879
-1.97198599,2.41371653,0.00173067,0.51978441,0.01704591,0.01191945,1.33697888,1.56211589,0.45741196
-1.96598299,2.23621525,0.00154082,0.48369391,0.01535537,0.01103515,1.23724179,1.45763085,0.42163286
-1.95997999,2.06068031,0.00136678,0.44760485,0.01376395,0.01016004,1.13886881,1.35240669,0.38668799
-1.95397699,1.88847165,0.00120786,0.41184288,0.01227522,0.00930137,1.04259470,1.24746339,0.35278841
-1.94797399,1.72089673,0.00106338,0.37672588,0.01089143,0.00846601,0.94912272,1.14380694,0.32013379
-1.94197099,1.55917497,0.00093264,0.34255517,0.00961354,0.00766021,0.85910567,1.04240020,0.28890697
-1.93596798,1.40440712,0.00081495,0.30960764,0.00844133,0.00688952,0.77312965,0.94413696,0.25926932
-1.92996498,1.25755083,0.00070962,0.27812940,0.00737347,0.00615865,0.69170139,0.84982019,0.23135716
-1.92396198,1.11940330,0.00061599,0.24833097,0.00640766,0.00547140,0.61523926,0.76014524,0.20527925
-1.91795898,0.99059122,0.00053342,0.22038418,0.00554071,0.00483063,0.54406848,0.67568850,0.18111566
-1.91195598,0.87156827,0.00046132,0.19442094,0.00476877,0.00423824,0.47842029,0.59690143,0.15891777
-1.90595298,0.76261948,0.00039913,0.17053354,0.00408741,0.00369523,0.41843481,0.52410998,0.13870945
-1.89994997,0.66387192,0.00034635,0.14877650,0.00349184,0.00320172,0.36416739,0.45751889,0.12048937
-1.89394697,0.57531066,0.00030255,0.12916980,0.00297707,0.00275706,0.31559759,0.39722010,0.10423410
-1.88794397,0.49679882,0.00026736,0.11170300,0.00253803,0.00235995,0.27264039,0.34320469,0.08990195
-1.88194097,0.42810048,0.00024051,0.09634021,0.00216977,0.00200851,0.23515879,0.29537731,0.07743730
-1.87593797,0.36890519,0.00022182,0.08302546,0.00186757,0.00170041,0.20297721,0.25357223,0.06677512
-1.86993497,0.31885284,0.00021119,0.07168819,0.00162707,0.00143304,0.17589491,0.21757018,0.05784566
-1.86393197,0.27755778,0.00020865,0.06224874,0.00144433,0.00120356,0.15369885,0.18711514,0.05057895
-1.85792896,0.24463115,0.00021432,0.05462341,0.00131596,0.00100904,0.13617551,0.16193027,0.04490894
-1.85192596,0.21970082,0.00022842,0.04872903,0.00123913,0.00084658,0.12312121,0.14173256,0.04077736
-1.84592296,0.20242801,0.00025129,0.04448684,0.00121159,0.00071335,0.11435050,0.12624557,0.03813685
-1.83991996,0.19252050,0.00028332,0.04182567,0.00123167,0.00060671,0.10970261,0.11521011,0.03695360
-1.83391696,0.18974193,0.00032503,0.04068418,0.00129825,0.00052423,0.10904562,0.10839252,0.03720922
-1.82791396,0.19391727,0.00037694,0.04101239,0.00141070,0.00046376,0.11227852,0.10559053,0.03890192
-1.82191096,0.20493450,0.00043964,0.04277227,0.00156881,0.00042343,0.11933109,0.10663694,0.04204692
-1.81590795,0.22274265,0.00051373,0.04593766,0.00177267,0.00040169,0.13016190,0.11140085,0.04667617
-1.80990495,0.24734666,0.00059975,0.05049348,0.00202258,0.00039731,0.14475448,0.11978716,0.05283728
-1.80390195,0.27879931,0.00069823,0.05643435,0.00231888,0.00040937,0.16311220,0.13173414,0.06059181
-1.79789895,0.31719078,0.00080957,0.06376280,0.00266186,0.00043723,0.18525183,0.14720970,0.07001288
-1.79189595,0.36263637,0.00093406,0.07248708,0.00305158,0.00048053,0.21119655,0.16620651,0.08118213
-1.78589295,0.41526286,0.00107181,0.08261883,0.00348774,0.00053915,0.24096840,0.18873638,0.09418617
-1.77988994,0.47519412,0.00122273,0.09417068,0.00396956,0.00061317,0.27458082,0.21482414,0.10911247
-1.77388694,0.54253652,0.00138651,0.10715380,0.00449562,0.00070285,0.31203149,0.24450137,0.12604486
-1.76788394,0.61736463,0.00156255,0.12157578,0.00506377,0.00080857,0.35329592,0.27780023,0.14505865
-1.76188094,0.69970780,0.00175000,0.13743860,0.00567105,0.00093080,0.39832197,0.31474763,0.16621559
-1.75587794,0.78953798,0.00194770,0.15473705,0.00631362,0.00107005,0.44702572,0.35535989,0.18955858
-1.74987494,0.88675926,0.00215419,0.17345745,0.00698675,0.00122684,0.49928868,0.39963804,0.21510657
-1.74387194,0.99119940,0.00236773,0.19357688,0.00768476,0.00140165,0.55495661,0.44756393,0.24284954
-1.73786893,1.10260375,0.00258630,0.21506274,0.00840116,0.00159492,0.61383999,0.49909704,0.27274385
-1.73186593,1.22063152,0.00280764,0.23787275,0.00912863,0.00180697,0.67571595,0.55417214,0.30470823
-1.72586293,1.34485476,0.00302928,0.26195537,0.00985918,0.00203801,0.74033176,0.61269771,0.33862044
-1.71985993,1.47475990,0.00324857,0.28725038,0.01058427,0.00228813,0.80740943,0.67455501,0.37431496
-1.71385693,1.60975186,0.00346279,0.31368984,0.01129498,0.00255727,0.87665143,0.73959778,0.41158179
-1.70785393,1.74916058,0.00366915,0.34119909,0.01198220,0.00284524,0.94774699,0.80765241,0.45016669
-1.70185093,1.89224979,0.00386488,0.36969781,0.01263685,0.00315174,1.02037879,0.87851851,0.48977273
-1.69584792,2.03822765,0.00404733,0.39910102,0.01325009,0.00347636,1.09422956,0.95196970,0.53006364
-1.68984492,2.18625912,0.00421399,0.42932001,0.01381353,0.00381862,1.16898831,1.02775464,0.57066863
-1.68384192,2.33547938,0.00436258,0.46026299,0.01431948,0.00417798,1.24435583,1.10559806,0.61118892
-1.67783892,2.48500819,0.00449112,0.49183548,0.01476113,0.00455392,1.32004908,1.18520191,0.65120574
-1.67183592,2.63396452,0.00459799,0.52394050,0.01513274,0.00494594,1.39580444,1.26624645,0.69028971
-1.66583292,2.78148100,0.00468195,0.55647832,0.01542984,0.00535359,1.47137935,1.34839136,0.72801128
-1.65982991,2.92671787,0.00474220,0.58934606,0.01564931,0.00577652,1.54655259,1.43127691,0.76395193
-1.65382691,3.06887576,0.00477843,0.62243696,0.01578952,0.00621447,1.62112286,1.51452513,0.79771570
-1.64782391,3.20720709,0.00479079,0.65563950,0.01585035,0.00666729,1.69490612,1.59774124,0.82894066
-1.64182091,3.34102558,0.00477989,0.68883644,0.01583327,0.00713489,1.76773158,1.68051521,0.85730970
-1.63581791,3.46971369,0.00474683,0.72190383,0.01574122,0.00761724,1.83943673,1.76242375,0.88256037
-1.62981491,3.59272771,0.00469315,0.75471023,0.01557865,0.00811428,1.90986181,1.84303269,0.90449308
-1.62381191,3.70960052,0.00462079,0.78711607,0.01535130,0.00862585,1.97884396,1.92189996,0.92297736
-1.61780890,3.81994208,0.00453204,0.81897346,0.01506613,0.00915162,2.04621169,1.99857913,0.93795585
-1.61180590,3.92343766,0.00442947,0.85012647,0.01473111,0.00969094,2.11177989,2.07262377,0.94944570
-1.60580290,4.01984433,0.00431589,0.88041191,0.01435499,0.01024276,2.17534599,2.14359251,0.95753737
-1.59979990,4.10898601,0.00419424,0.90966084,0.01394709,0.01080550,2.23668761,2.21105496,0.96239068
-1.59379690,4.19074749,0.00406754,0.93770076,0.01351701,0.01137695,2.29556202,2.27459830,0.96422841
-1.58779390,4.26506814,0.00393877,0.96435846,0.01307438,0.01195415,2.35170766,2.33383470,0.96332763
-1.58179090,4.33193571,0.00381083,0.98946357,0.01262862,0.01253337,2.40484790,2.38840924,0.96000912
-1.57578789,4.39138074,0.00368640,1.01285267,0.01218863,0.01311001,2.45469699,2.43800825,0.95462549
-1.56978489,4.44347216,0.00356793,1.03437390,0.01176257,0.01367867,2.50096812,2.48236778,0.94754834
-1.56378189,4.48831423,0.00345753,1.05389183,0.01135768,0.01423313,2.54338320,2.52128197,0.93915532
-1.55777889,4.52604506,0.00335692,1.07129243,0.01098001,0.01476647,2.58168414,2.55461081,0.92981741
-1.55177589,4.55683677,0.00326740,1.08648785,0.01063436,0.01527121,2.61564478,2.58228702,0.91988723
-1.54577289,4.58089704,0.00318979,1.09942082,0.01032413,0.01573944,2.64508313,2.60432154,0.90968873
-1.53976988,4.59847172,0.00312443,1.11006832,0.01005126,0.01616310,2.66987301,2.62080729,0.89950880
-1.53376688,4.60984810,0.00307121,1.11844427,0.00981628,0.01653415,2.68995434,2.63192056,0.88959103
-1.52776388,4.61535816,0.00302952,1.12460108,0.00961835,0.01684487,2.70534152,2.63792001,0.88013195
-1.52176088,4.61538125,0.00299835,1.12862973,0.00945534,0.01708812,2.71612903,2.63914264,0.87127976
-1.51575788,4.61034556,0.00297629,1.13065833,0.00932402,0.01725760,2.72249396,2.63599691,0.86313548
-1.50975488,4.60072783,0.00296164,1.13084909,0.00922026,0.01734810,2.72469483,2.62895269,0.85575654
-1.50375188,4.58705085,0.00295243,1.12939373,0.00913928,0.01735569,2.72306680,2.61852841,0.84916228
-1.49774887,4.56987853,0.00294655,1.12650736,0.00907590,0.01727792,2.71801308,2.60527560,0.84334131
-1.49174587,4.54980842,0.00294181,1.12242112,0.00902484,0.01711397,2.70999292,2.58976129,0.83826012
-1.48574287,4.52746188,0.00293604,1.11737385,0.00898103,0.01686469,2.69950662,2.57254901,0.83387257
-1.47973987,4.50347218,0.00292718,1.11160310,0.00893987,0.01653264,2.68707824,2.55417904,0.83012974
-1.47373687,4.47847106,0.00291335,1.10533592,0.00889756,0.01612204,2.67323672,2.53514882,0.82698975
-1.46773387,4.45307451,0.00289295,1.09877986,0.00885130,0.01563870,2.65849639,2.51589450,0.82442699
-1.46173087,4.42786831,0.00286471,1.09211463,0.00879952,0.01508986,2.64333793,2.49677435,0.82244037
-1.45572786,4.40339428,0.00282773,1.08548480,0.00874205,0.01448403,2.62819039,2.47805518,0.82106024
-1.44972486,4.38013782,0.00278155,1.07899403,0.00868023,0.01383074,2.61341546,2.45990217,0.82035358
