energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-3.29264632,7.36570750,0.22192017,0.14857401,0.06452326,1.48642682,4.82050150,2.34999772,0.00000000
-3.28664332,7.23561187,0.21529346,0.14884650,0.06108226,1.47148061,4.74248817,2.30019660,0.00000000
-3.28064032,7.12926343,0.20882083,0.14991530,0.05811489,1.46068292,4.68629851,2.25157746,0.00000000
-3.27463732,7.04854004,0.20260361,0.15171688,0.05567518,1.45429104,4.65314847,2.20480229,0.00000000
-3.26863432,6.99476064,0.19673206,0.15417291,0.05381044,1.45247039,4.64381711,2.16042255,0.00000000
-3.26263132,6.96867919,0.19128458,0.15719147,0.05256024,1.45528992,4.65864574,2.11887408,0.00000000
-3.25662831,6.97048831,0.18632714,0.16066899,0.05195561,1.46271970,4.69754290,2.08047548,0.00000000
-3.25062531,6.99983132,0.18191272,0.16449250,0.05201825,1.47463081,4.75999420,2.04542949,0.00000000
-3.24462231,7.05582132,0.17808090,0.16854253,0.05275991,1.49079716,4.84507620,2.01382696,0.00000000
-3.23861931,7.13706617,0.17485733,0.17269631,0.05418189,1.51089920,4.95147389,1.98565290,0.00000000
-3.23261631,7.24169884,0.17225341,0.17683125,0.05627459,1.53452950,5.07750137,1.96079410,0.00000000
-3.22661331,7.36741238,0.17026587,0.18082864,0.05901719,1.56119992,5.22112589,1.93904811,0.00000000
-3.22061031,7.51149960,0.16887652,0.18457735,0.06237756,1.59035054,5.37999528,1.92013312,0.00000000
-3.21460730,7.67089745,0.16805218,0.18797736,0.06631215,1.62136018,5.55146942,1.90369877,0.00000000
-3.20860430,7.84223654,0.16774487,0.19094312,0.07076623,1.65355850,5.73265603,1.88933749,0.00000000
-3.20260130,8.02189593,0.16789226,0.19340641,0.07567423,1.68623966,5.92045154,1.87659650,0.00000000
-3.19659830,8.20606377,0.16841865,0.19531868,0.08096042,1.71867730,6.11158726,1.86499038,0.00000000
-3.19059530,8.39080365,0.16923623,0.19665277,0.08653980,1.75014086,6.30268124,1.85401404,0.00000000
-3.18459230,8.57212647,0.17024703,0.19740385,0.09231931,1.77991267,6.49029557,1.84315611,0.00000000
-3.17858929,8.74606719,0.17134512,0.19758956,0.09819937,1.80730567,6.67099874,1.83191255,0.00000000
-3.17258629,8.90876519,0.17241944,0.19724941,0.10407561,1.83168116,6.84143199,1.81980023,0.00000000
-3.16658329,9.05654641,0.17335691,0.19644323,0.10984102,1.85246594,6.99837829,1.80637022,0.00000000
-3.16058029,9.18600513,0.17404573,0.19524899,0.11538817,1.86916823,7.13883196,1.79122038,0.00000000
-3.15457729,9.29408252,0.17437895,0.19375985,0.12061167,1.88139173,7.26006672,1.77400680,0.00000000
-3.14857429,9.37813887,0.17425791,0.19208065,0.12541069,1.88884691,7.35969943,1.75445364,0.00000000
-3.14257129,9.43601652,0.17359551,0.19032387,0.12969146,1.89135905,7.43574690,1.73236084,0.00000000
-3.13656828,9.46608998,0.17231918,0.18860535,0.13336967,1.88887243,7.48667290,1.70760941,0.00000000
-3.13056528,9.46730081,0.17037332,0.18703974,0.13637263,1.88145007,7.51142298,1.68016364,0.00000000
-3.12456228,9.43917469,0.16772111,0.18573597,0.13864120,1.86926912,7.50944489,1.65007040,0.00000000
-3.11855928,9.38181930,0.16434569,0.18479289,0.14013124,1.85261155,7.48069315,1.61745503,0.00000000
-3.11255628,9.29590224,0.16025049,0.18429517,0.14081466,1.83185074,7.42561697,1.58251414,0.00000000
-3.10655328,9.18260972,0.15545886,0.18430966,0.14067995,1.80743418,7.34513157,1.54550556,0.00000000
-3.10055028,9.04358720,0.15001289,0.18488241,0.13973220,1.77986330,7.24057394,1.50673574,0.00000000
-3.09454727,8.88086487,0.14397154,0.18603637,0.13799255,1.74967128,7.11364478,1.46654538,0.00000000
-3.08854427,8.69677132,0.13740825,0.18776992,0.13549717,1.71740001,6.96633950,1.42529395,0.00000000
-3.08254127,8.49383980,0.13040805,0.19005635,0.13229582,1.68357746,6.80087128,1.38334389,0.00000000
-3.07653827,8.27471179,0.12306431,0.19284431,0.12844992,1.64869678,6.61959030,1.34104544,0.00000000
-3.07053527,8.04204284,0.11547542,0.19605922,0.12403048,1.61319823,6.42490288,1.29872298,0.00000000
-3.06453227,7.79841561,0.10774145,0.19960569,0.11911576,1.57745515,6.21919471,1.25666358,0.00000000
-3.05852926,7.54626434,0.09996089,0.20337087,0.11378880,1.54176466,6.00476171,1.21510845,0.00000000
-3.05252626,7.28781446,0.09222780,0.20722859,0.10813509,1.50634391,5.78375169,1.17424785,0.00000000
-3.04652326,7.02504005,0.08462925,0.21104423,0.10224026,1.47133178,5.55811931,1.13421961,0.00000000
-3.04052026,6.75964034,0.07724326,0.21468016,0.09618801,1.43679632,5.32959580,1.09511139,0.00000000
-3.03451726,6.49303584,0.07013729,0.21800140,0.09005826,1.40274719,5.09967399,1.05696644,0.00000000
-3.02851426,6.22638277,0.06336726,0.22088158,0.08392571,1.36915243,4.86960839,1.01979249,0.00000000
-3.02251126,5.96060378,0.05697705,0.22320858,0.07785863,1.33595857,4.64042883,0.98357312,0.00000000
-3.01650825,5.69643187,0.05099858,0.22488997,0.07191812,1.30311272,4.41296583,0.94828078,0.00000000
-3.01050525,5.43446361,0.04545226,0.22585773,0.06615765,1.27058533,4.18788468,0.91389079,0.00000000
-3.00450225,5.17521741,0.04034785,0.22607227,0.06062292,1.23839216,3.96572556,0.88039518,0.00000000
-2.99849925,4.91919252,0.03568557,0.22552540,0.05535209,1.20661400,3.74694612,0.84781555,0.00000000
-2.99249625,4.66692449,0.03145744,0.22424211,0.05037615,1.17541309,3.53196353,0.81621426,0.00000000
-2.98649325,4.41903334,0.02764868,0.22228121,0.04571955,1.14504491,3.32119303,0.78570297,0.00000000
-2.98049025,4.17626149,0.02423922,0.21973462,0.04140092,1.11586486,3.11508067,0.75644820,0.00000000
-2.97448724,3.93949892,0.02120510,0.21672539,0.03743390,1.08832901,2.91412817,0.72867355,0.00000000
-2.96848424,3.70979454,0.01851983,0.21340453,0.03382797,1.06298908,2.71890889,0.70265816,0.00000000
-2.96248124,3.48835322,0.01615557,0.20994674,0.03058927,1.04048156,2.53007432,0.67873186,0.00000000
-2.95647824,3.27651896,0.01408418,0.20654522,0.02772133,1.02151144,2.34835116,0.65726678,0.00000000
-2.95047524,3.07574562,0.01227804,0.20340564,0.02522573,1.00683140,2.17452984,0.63866624,0.00000000
-2.94447224,2.88755706,0.01071075,0.20073974,0.02310262,0.99721707,2.00944554,0.62335102,0.00000000
-2.93846923,2.71349903,0.00935756,0.19875851,0.02135110,0.99343962,1.85395326,0.61174397,0.00000000
-2.93246623,2.55508563,0.00819572,0.19766533,0.01996944,0.99623667,1.70889874,0.60425335,0.00000000
-2.92646323,2.41374285,0.00720460,0.19764926,0.01895514,1.00628267,1.57508702,0.60125577,0.00000000
-2.92046023,2.29075215,0.00636573,0.19887873,0.01830490,1.02415980,1.45325040,0.60307923,0.00000000
-2.91445723,2.18719625,0.00566272,0.20149569,0.01801434,1.05033057,1.34401737,0.60998703,0.00000000
-2.90845423,2.10390959,0.00508111,0.20561052,0.01807769,1.08511281,1.24788417,0.62216295,0.00000000
-2.90245123,2.04143506,0.00460817,0.21129774,0.01848738,1.12865808,1.16518984,0.63969839,0.00000000
-2.89644822,1.99998859,0.00423264,0.21859264,0.01923350,1.18093401,1.09609594,0.66258168,0.00000000
-2.89044522,1.97943264,0.00394448,0.22748887,0.02030333,1.24171123,1.04057138,0.69069000,0.00000000
-2.88444222,1.97925926,0.00373467,0.23793716,0.02168072,1.31055521,0.99838291,0.72378417,0.00000000
-2.87843922,1.99858333,0.00359489,0.24984500,0.02334568,1.38682344,0.96909138,0.76150648,0.00000000
-2.87243622,2.03614596,0.00351739,0.26307748,0.02527393,1.46966802,0.95205379,0.80338173,0.00000000
-2.86643322,2.09032822,0.00349476,0.27745921,0.02743663,1.55804389,0.94643099,0.84882145,0.00000000
-2.86043022,2.15917495,0.00351984,0.29277722,0.02980021,1.65072263,0.95120094,0.89713149,0.00000000
-2.85442721,2.24042817,0.00358555,0.30878499,0.03232643,1.74631178,0.96517703,0.94752279,0.00000000
-2.84842421,2.33156974,0.00368490,0.32520739,0.03497264,1.84327949,0.98703116,0.99912525,0.00000000
-2.84242121,2.42987240,0.00381091,0.34174655,0.03769219,1.93998413,1.01532114,1.05100462,0.00000000
-2.83641821,2.53245834,0.00395665,0.35808856,0.04043517,2.03470847,1.04852180,1.10218197,0.00000000
-2.83041521,2.63636411,0.00411526,0.37391085,0.04314928,2.12569774,1.08505916,1.15165558,0.00000000
-2.82441221,2.73861051,0.00428003,0.38889009,0.04578089,2.21120082,1.12334688,1.19842454,0.00000000
-2.81840920,2.83627573,0.00444447,0.40271054,0.04827634,2.28951358,1.16182424,1.24151374,0.00000000
-2.81240620,2.92656986,0.00460244,0.41507248,0.05058322,2.35902323,1.19899449,1.27999942,0.00000000
-2.80640320,3.00690867,0.00474823,0.42570062,0.05265186,2.41825241,1.23346272,1.31303459,0.00000000
-2.80040020,3.07498438,0.00487670,0.43435214,0.05443668,2.46590166,1.26397190,1.33987348,0.00000000
-2.79439720,3.12883102,0.00498335,0.44082416,0.05589758,2.50088873,1.28943613,1.35989418,0.00000000
-2.78839420,3.16688208,0.00506448,0.44496035,0.05700119,2.52238341,1.30896990,1.37261865,0.00000000
-2.78239120,3.18801834,0.00511723,0.44665640,0.05772186,2.52983632,1.32191227,1.37772925,0.00000000
-2.77638819,3.19160386,0.00513963,0.44586418,0.05804253,2.52300062,1.32784517,1.37508104,0.00000000
-2.77038519,3.17750853,0.00513068,0.44259432,0.05795523,2.50194545,1.32660496,1.36470937,0.00000000
-2.76438219,3.14611630,0.00509036,0.43691718,0.05746136,2.46706040,1.31828686,1.34683222,0.00000000
-2.75837919,3.09831826,0.00501958,0.42896202,0.05657157,2.41905072,1.30324199,1.32184711,0.00000000
-2.75237619,3.03549080,0.00492018,0.41891441,0.05530541,2.35892303,1.28206704,1.29032258,0.00000000
-2.74637319,2.95945939,0.00479484,0.40701204,0.05369065,2.28796204,1.25558692,1.25298434,0.00000000
-2.74037019,2.87244917,0.00464699,0.39353885,0.05176234,2.20769900,1.22483107,1.21069670,0.00000000
-2.73436718,2.77702412,0.00448073,0.37881783,0.04956167,2.11987287,1.19100407,1.16443974,0.00000000
-2.72836418,2.67601687,0.00430069,0.36320278,0.04713470,2.02638561,1.15545181,1.11528308,0.00000000
-2.72236118,2.57245157,0.00411189,0.34706911,0.04453097,1.92925331,1.11962418,1.06435715,0.00000000
-2.71635818,2.46946254,0.00391964,0.33080423,0.04180205,1.83055462,1.08503562,1.01282306,0.00000000
-2.71035518,2.37021125,0.00372937,0.31479768,0.03900022,1.73237858,1.05322472,0.96184191,0.00000000
-2.70435218,2.27780437,0.00354654,0.29943143,0.03617716,1.63677338,1.02571407,0.91254480,0.00000000
-2.69834917,2.19521517,0.00337650,0.28507062,0.03338283,1.54569768,1.00397143,0.86600432,0.00000000
-2.69234617,2.12521047,0.00322438,0.27205495,0.03066449,1.46097609,0.98937329,0.82320850,0.00000000
-2.68634317,2.07028509,0.00309505,0.26069102,0.02806597,1.38425974,0.98317148,0.78503788,0.00000000
-2.68034017,2.03260488,0.00299299,0.25124583,0.02562719,1.31699307,0.98646357,0.75224622,0.00000000
-2.67433717,2.01395973,0.00292228,0.24394141,0.02338382,1.26038731,1.00016749,0.72544547,0.00000000
-2.66833417,2.01572695,0.00288653,0.23895079,0.02136726,1.21540093,1.02500070,0.70509492,0.00000000
-2.66233117,2.03884529,0.00288890,0.23639536,0.01960476,1.18272714,1.06146399,0.69149487,0.00000000
-2.65632816,2.08379971,0.00293201,0.23634343,0.01811971,1.16278824,1.10983015,0.68478459,0.00000000
-2.65032516,2.15061642,0.00301800,0.23881008,0.01693215,1.15573629,1.17013712,0.68494441,0.00000000
-2.64432216,2.23886774,0.00314851,0.24375824,0.01605924,1.16145958,1.24218589,0.69180161,0.00000000
-2.63831916,2.34768608,0.00332466,0.25110071,0.01551593,1.17959432,1.32554271,0.70503972,0.00000000
-2.63231616,2.47578624,0.00354708,0.26070319,0.01531552,1.20954055,1.41954541,0.72421077,0.00000000
-2.62631316,2.62149525,0.00381587,0.27238810,0.01547033,1.25048194,1.52331386,0.74874998,0.00000000
-2.62031016,2.78278870,0.00413064,0.28593908,0.01599219,1.30140831,1.63576405,0.77799235,0.00000000
-2.61430715,2.95733286,0.00449047,0.30110600,0.01689293,1.36114062,1.75562572,0.81119073,0.00000000
-2.60830415,3.14253153,0.00489387,0.31761051,0.01818474,1.42835756,1.88146326,0.84753470,0.00000000
-2.60230115,3.33557682,0.00533884,0.33515174,0.01988037,1.50162330,2.01169964,0.88616996,0.00000000
-2.59629815,3.53350288,0.00582277,0.35341237,0.02199323,1.57941601,2.14464297,0.92621764,0.00000000
-2.59029515,3.73324178,0.00634247,0.37206471,0.02453730,1.66015665,2.27851554,0.96679317,0.00000000
-2.58429215,3.93168056,0.00689418,0.39077682,0.02752689,1.74223777,2.41148470,1.00702435,0.00000000
-2.57828914,4.12571860,0.00747350,0.40921860,0.03097629,1.82405191,2.54169546,1.04606831,0.00000000
-2.57228614,4.31232429,0.00807548,0.42706769,0.03489918,1.90401945,2.66730391,1.08312702,0.00000000
-2.56628314,4.48859008,0.00869459,0.44401508,0.03930796,1.98061543,2.78651130,1.11746116,0.00000000
-2.56028014,4.65178498,0.00932481,0.45977056,0.04421297,2.05239513,2.89759771,1.14840220,0.00000000
-2.55427714,4.79940351,0.00995966,0.47406757,0.04962148,2.11801813,2.99895499,1.17536248,0.00000000
-2.54827414,4.92920999,0.01059231,0.48666773,0.05553676,2.17627035,3.08911789,1.19784323,0.00000000
-2.54227114,5.03927753,0.01121566,0.49736469,0.06195692,2.22608380,3.16679284,1.21544050,0.00000000
-2.53626813,5.12802047,0.01182247,0.50598747,0.06887387,2.26655363,3.23088350,1.22784891,0.00000000
-2.53026513,5.19421981,0.01240551,0.51240297,0.07627221,2.29695209,3.28051229,1.23486333,0.00000000
-2.52426213,5.23704074,0.01295766,0.51651780,0.08412821,2.31673909,3.31503736,1.23637848,0.00000000
-2.51825913,5.25604186,0.01347207,0.51827928,0.09240894,2.32556889,3.33406424,1.23238657,0.00000000
-2.51225613,5.25117584,0.01394232,0.51767561,0.10107153,2.32329293,3.33745188,1.22297306,0.00000000
-2.50625313,5.22278129,0.01436254,0.51473518,0.11006276,2.30995842,3.32531269,1.20831080,0.00000000
-2.50025013,5.17156630,0.01472753,0.50952504,0.11931886,2.28580272,3.29800661,1.18865257,0.00000000
-2.49424712,5.09858386,0.01503286,0.50214861,0.12876577,2.25124366,3.25612925,1.16432237,0.00000000
-2.48824412,5.00520004,0.01527495,0.49274259,0.13831971,2.20686595,3.20049441,1.13570566,0.00000000
-2.48224112,4.89305595,0.01545114,0.48147332,0.14788830,2.15340401,3.13211171,1.10323876,0.00000000
-2.47623812,4.76402454,0.01555975,0.46853245,0.15737205,2.09172184,3.05215995,1.06739778,0.00000000
-2.47023512,4.62016384,0.01560000,0.45413233,0.16666638,2.02279034,2.96195708,1.02868729,0.00000000
-2.46423212,4.46366793,0.01557211,0.43850106,0.17566397,1.94766299,2.86292788,0.98762903,0.00000000
-2.45822911,4.29681727,0.01547716,0.42187737,0.18425753,1.86745041,2.75657051,0.94475103,0.00000000
-2.45222611,4.12192992,0.01531710,0.40450554,0.19234282,1.78329477,2.64442278,0.90057724,0.00000000
-2.44622311,3.94131489,0.01509468,0.38663046,0.19982178,1.69634467,2.52802945,0.85561810,0.00000000
-2.44022011,3.75722894,0.01481332,0.36849288,0.20660569,1.60773126,2.40891128,0.81036201,0.00000000
-2.43421711,3.57183766,0.01447706,0.35032514,0.21261820,1.51854622,2.28853684,0.76526808,0.00000000
-2.42821411,3.38718166,0.01409047,0.33234714,0.21779798,1.42982202,2.16829746,0.72076003,0.00000000
-2.42221111,3.20514816,0.01365856,0.31476300,0.22210102,1.34251501,2.04948589,0.67722147,0.00000000
-2.41620810,3.02744808,0.01318663,0.29775808,0.22550215,1.25749140,1.93327883,0.63499239,0.00000000
-2.41020510,2.85559866,0.01268028,0.28149660,0.22799600,1.17551637,1.82072335,0.59436689,0.00000000
-2.40420210,2.69091109,0.01214524,0.26611975,0.22959701,1.09724624,1.71272711,0.55559199,0.00000000
-2.39819910,2.53448281,0.01158731,0.25174429,0.23033867,1.02322359,1.61005207,0.51886744,0.00000000
-2.39219610,2.38719392,0.01101230,0.23846160,0.23027184,0.95387511,1.51331134,0.48434638,0.00000000
-2.38619310,2.24970708,0.01042594,0.22633723,0.22946231,0.88951199,1.42296887,0.45213660,0.00000000
-2.38019010,2.12247046,0.00983379,0.21541074,0.22798769,0.83033240,1.33934160,0.42230249,0.00000000
-2.37418709,2.00572326,0.00924120,0.20569604,0.22593368,0.77642603,1.26260357,0.39486729,0.00000000
-2.36818409,1.89950363,0.00865319,0.19718202,0.22339011,0.72778008,1.19279199,0.36981574,0.00000000
-2.36218109,1.80365861,0.00807446,0.18983363,0.22044676,0.68428681,1.12981480,0.34709701,0.00000000
-2.35617809,1.71785625,0.00750926,0.18359325,0.21718927,0.64575205,1.07345982,0.32662786,0.00000000
-2.35017509,1.64159988,0.00696139,0.17838254,0.21369548,0.61190489,1.02340526,0.30829598,0.00000000
-2.34417209,1.57424450,0.00643412,0.17410460,0.21003214,0.58240805,0.97923155,0.29196357,0.00000000
-2.33816908,1.51501557,0.00593019,0.17064653,0.20625249,0.55686897,0.94043468,0.27747119,0.00000000
-2.33216608,1.46303009,0.00545176,0.16788241,0.20239455,0.53485153,0.90644068,0.26464176,0.00000000
-2.32616308,1.41731984,0.00500044,0.16567657,0.19848042,0.51588806,0.87662138,0.25328484,0.00000000
-2.32016008,1.37685669,0.00457726,0.16388713,0.19451648,0.49949168,0.85031123,0.24320110,0.00000000
-2.31415708,1.34057942,0.00418273,0.16236979,0.19049454,0.48516864,0.82682482,0.23418688,0.00000000
-2.30815408,1.30742163,0.00381682,0.16098170,0.18639379,0.47243054,0.80547480,0.22603894,0.00000000
-2.30215108,1.27633976,0.00347908,0.15958533,0.18218348,0.46080595,0.78558980,0.21855905,0.00000000
-2.29614807,1.24634058,0.00316863,0.15805217,0.17782603,0.44985148,0.76653170,0.21155853,0.00000000
-2.29014507,1.21650707,0.00288428,0.15626625,0.17328054,0.43916163,0.74771184,0.20486238,0.00000000
-2.28414207,1.18602175,0.00262456,0.15412710,0.16850630,0.42837739,0.72860542,0.19831314,0.00000000
-2.27813907,1.15418647,0.00238781,0.15155236,0.16346627,0.41719324,0.70876369,0.19177399,0.00000000
-2.27213607,1.12043802,0.00217227,0.14847961,0.15813012,0.40536221,0.68782343,0.18513127,0.00000000
-2.26613307,1.08435869,0.00197609,0.14486756,0.15247689,0.39269908,0.66551328,0.17829620,0.00000000
-2.26013007,1.04568156,0.00179747,0.14069648,0.14649695,0.37908139,0.64165678,0.17120565,0.00000000
-2.25412706,1.00429031,0.00163464,0.13596785,0.14019328,0.36444841,0.61617198,0.16382217,0.00000000
-2.24812406,0.96021356,0.00148595,0.13070330,0.13358195,0.34879813,0.58906777,0.15613302,0.00000000
-2.24212106,0.91361437,0.00134988,0.12494283,0.12669193,0.33218244,0.56043711,0.14814850,0.00000000
-2.23611806,0.86477522,0.00122509,0.11874254,0.11956419,0.31470077,0.53044760,0.13989951,0.00000000
-2.23011506,0.81407962,0.00111038,0.11217177,0.11225012,0.29649255,0.49932995,0.13143463,0.00000000
-2.22411206,0.76199108,0.00100477,0.10531007,0.10480962,0.27772884,0.46736483,0.12281670,0.00000000
-2.21810905,0.70903067,0.00090743,0.09824393,0.09730870,0.25860348,0.43486890,0.11411924,0.00000000
-2.21210605,0.65575426,0.00081772,0.09106353,0.08981705,0.23932433,0.40218063,0.10542280,0.00000000
-2.20610305,0.60273038,0.00073514,0.08385957,0.08240546,0.22010479,0.36964655,0.09681145,0.00000000
-2.20010005,0.55051990,0.00065935,0.07672049,0.07514343,0.20115613,0.33760859,0.08836951,0.00000000
-2.19409705,0.49965814,0.00059013,0.06972993,0.06809695,0.18268076,0.30639291,0.08017878,0.00000000
-2.18809405,0.45064020,0.00052740,0.06296478,0.06132671,0.16486685,0.27630075,0.07231623,0.00000000
-2.18209105,0.40390990,0.00047118,0.05649367,0.05488663,0.14788430,0.24760139,0.06485239,0.00000000
-2.17608804,0.35985260,0.00042162,0.05037604,0.04882292,0.13188226,0.22052763,0.05785032,0.00000000
-2.17008504,0.31879202,0.00037896,0.04466184,0.04317360,0.11698811,0.19527350,0.05136534,0.00000000
-2.16408204,0.28099074,0.00034360,0.03939160,0.03796847,0.10330797,0.17199440,0.04544535,0.00000000
-2.15807904,0.24665430,0.00031607,0.03459718,0.03322956,0.09092845,0.15080927,0.04013182,0.00000000
-2.15207604,0.21593828,0.00029704,0.03030278,0.02897196,0.07991968,0.13180465,0.03546128,0.00000000
-2.14607304,0.18895798,0.00028739,0.02652643,0.02520499,0.07033919,0.11504027,0.03146734,0.00000000
-2.14007004,0.16579995,0.00028822,0.02328161,0.02193358,0.06223659,0.10055572,0.02818300,0.00000000
-2.13406703,0.14653486,0.00030088,0.02057916,0.01915989,0.05565872,0.08837801,0.02564322,0.00000000
-2.12806403,0.13123094,0.00032700,0.01842917,0.01688500,0.05065498,0.07852937,0.02388764,0.00000000
-2.12206103,0.11996738,0.00036851,0.01684292,0.01511061,0.04728265,0.07103510,0.02296322,0.00000000
-2.11605803,0.11284704,0.00042771,0.01583466,0.01384068,0.04561185,0.06593099,0.02292684,0.00000000
-2.11005503,0.11000780,0.00050724,0.01542322,0.01308293,0.04572993,0.06327003,0.02384746,0.00000000
-2.10405203,0.11163210,0.00061012,0.01563337,0.01285016,0.04774508,0.06312796,0.02580799,0.00000000
-2.09804902,0.11795386,0.00073973,0.01649674,0.01316127,0.05178882,0.06560752,0.02890652,0.00000000
-2.09204602,0.12926264,0.00089979,0.01805243,0.01404193,0.05801718,0.07084099,0.03325683,0.00000000
-2.08604302,0.14590422,0.00109433,0.02034707,0.01552496,0.06661048,0.07899084,0.03898813,0.00000000
-2.08004002,0.16827751,0.00132759,0.02343440,0.01765017,0.07777133,0.09024837,0.04624373,0.00000000
-2.07403702,0.19682738,0.00160398,0.02737423,0.02046380,0.09172091,0.10483003,0.05517876,0.00000000
-2.06803402,0.23203314,0.00192792,0.03223084,0.02401749,0.10869333,0.12297154,0.06595669,0.00000000
-2.06203102,0.27439286,0.00230369,0.03807083,0.02836666,0.12892808,0.14491958,0.07874471,0.00000000
-2.05602801,0.32440335,0.00273532,0.04496032,0.03356849,0.15266061,0.17092135,0.09370790,0.00000000
-2.05002501,0.38253632,0.00322632,0.05296169,0.03967933,0.18011123,0.20121195,0.11100235,0.00000000
-2.04402201,0.44921116,0.00377953,0.06212982,0.04675177,0.21147253,0.23600010,0.13076728,0.00000000
-2.03801901,0.52476498,0.00439687,0.07250803,0.05483123,0.24689560,0.27545231,0.15311641,0.00000000
-2.03201601,0.60942111,0.00507912,0.08412373,0.06395238,0.28647574,0.31967637,0.17812874,0.00000000
-2.02601301,0.70325700,0.00582571,0.09698417,0.07413539,0.33023792,0.36870443,0.20583929,0.00000000
-2.02001001,0.80617312,0.00663452,0.11107216,0.08538213,0.37812283,0.42247675,0.23622997,0.00000000
-2.01400700,0.91786437,0.00750174,0.12634231,0.09767266,0.42997431,0.48082671,0.26922117,0.00000000
-2.00800400,1.03779558,0.00842168,0.14271776,0.11096194,0.48552863,0.54346803,0.30466455,0.00000000
-2.00200100,1.16518294,0.00938676,0.16008781,0.12517728,0.54440673,0.60998508,0.34233748,0.00000000
-1.99599800,1.29898278,0.01038749,0.17830648,0.14021636,0.60610989,0.67982715,0.38193960,0.00000000
-1.98999500,1.43788926,0.01141252,0.19719242,0.15594636,0.67001958,0.75230730,0.42309204,0.00000000
-1.98399200,1.58034198,0.01244880,0.21653006,0.17220405,0.73540189,0.82660650,0.46533949,0.00000000
-1.97798899,1.72454439,0.01348180,0.23607233,0.18879716,0.80141696,0.90178332,0.50815544,0.00000000
-1.97198599,1.86849316,0.01449579,0.25554476,0.20550704,0.86713337,0.97678944,0.55095069,0.00000000
-1.96598299,2.01001821,0.01547425,0.27465114,0.22209256,0.93154737,1.05049065,0.59308506,0.00000000
-1.95997999,2.14683273,0.01640026,0.29308036,0.23829523,0.99360651,1.12169305,0.63388200,0.00000000
-1.95397699,2.27659154,0.01725699,0.31051453,0.25384550,1.05223698,1.18917360,0.67264579,0.00000000
-1.94797399,2.39695589,0.01802822,0.32663774,0.26846986,1.10637372,1.25171396,0.70868073,0.00000000
-1.94197099,2.50566244,0.01869880,0.34114553,0.28189866,1.15499202,1.30813645,0.74131151,0.00000000
-1.93596798,2.60059323,0.01925520,0.35375428,0.29387426,1.19713958,1.35734051,0.76990411,0.00000000
-1.92996498,2.67984405,0.01968591,0.36421044,0.30415920,1.23196735,1.39833825,0.79388617,0.00000000
-1.92396198,2.74178789,0.01998188,0.37229903,0.31254393,1.25875796,1.43028735,0.81276605,0.00000000
-1.91795898,2.78513051,0.02013680,0.37785097,0.31885394,1.27695031,1.45251987,0.82614962,0.00000000
-1.91195598,2.80895572,0.02014735,0.38074907,0.32295579,1.28615918,1.46456559,0.83375398,0.00000000
-1.90595298,2.81275795,0.02001331,0.38093220,0.32476175,1.28618893,1.46616870,0.83541753,0.00000000
-1.89994997,2.79646067,0.01973755,0.37839755,0.32423296,1.27704059,1.45729710,0.83110584,0.00000000
-1.89394697,2.76041971,0.01932597,0.37320092,0.32138080,1.25891203,1.43814381,0.82091300,0.00000000
-1.88794397,2.70541145,0.01878723,0.36545482,0.31626647,1.23219115,1.40912053,0.80505849,0.00000000
-1.88194097,2.63260641,0.01813251,0.35532481,0.30899885,1.19744261,1.37084351,0.78387971,0.00000000
-1.87593797,2.54352970,0.01737508,0.34302396,0.29973057,1.15538851,1.32411271,0.75782046,0.00000000
-1.86993497,2.44001032,0.01652987,0.32880593,0.28865277,1.10688426,1.26988507,0.72741610,0.00000000
-1.86393197,2.32412183,0.01561299,0.31295695,0.27598849,1.05289065,1.20924342,0.69327604,0.00000000
-1.85792896,2.19811728,0.01464121,0.29578706,0.26198523,0.99444349,1.14336233,0.65606441,0.00000000
-1.85192596,2.06436146,0.01363146,0.27762109,0.24690697,0.93262232,1.07347272,0.61647987,0.00000000
-1.84592296,1.92526369,0.01260035,0.25878980,0.23102594,0.86851939,1.00082666,0.57523542,0.00000000
-1.83991996,1.78321382,0.01156374,0.23962154,0.21461457,0.80321047,0.92666398,0.53303911,0.00000000
-1.83391696,1.64052432,0.01053635,0.22043473,0.19793796,0.73772842,0.85218201,0.49057646,0.00000000
-1.82791396,1.49938039,0.00953147,0.20153164,0.18124703,0.67304055,0.77850950,0.44849516,0.00000000
-1.82191096,1.36179981,0.00856070,0.18319338,0.16477276,0.61003051,0.70668568,0.40739261,0.00000000
-1.81590795,1.22960346,0.00763380,0.16567646,0.14872150,0.54948502,0.63764484,0.36780661,0.00000000
-1.80990495,1.10439691,0.00675864,0.14921087,0.13327162,0.49208561,0.57220666,0.33020924,0.00000000
-1.80390195,0.98756283,0.00594116,0.13399960,0.11857134,0.43840527,0.51107222,0.29500403,0.00000000
-1.79789895,0.88026340,0.00518545,0.12021951,0.10473787,0.38890959,0.45482512,0.26252603,0.00000000
-1.79189595,0.78345146,0.00449386,0.10802330,0.09185769,0.34396184,0.40393730,0.23304456,0.00000000
-1.78589295,0.69788879,0.00386717,0.09754237,0.07998778,0.30383126,0.35877847,0.20676813,0.00000000
-1.77988994,0.62416943,0.00330478,0.08889036,0.06915776,0.26870372,0.31962828,0.18385090,0.00000000
