energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-4.30115058,1.68919454,0.00360784,0.05044230,0.04065203,0.99201258,0.51445568,0.48333283
-4.29514757,1.74598955,0.00338288,0.05051895,0.04206051,1.02658453,0.54026637,0.49988231
-4.28914457,1.80465198,0.00319660,0.05063428,0.04357892,1.06150368,0.56668555,0.51765424
-4.28314157,1.86532116,0.00305120,0.05080147,0.04520755,1.09687127,0.59361519,0.53669690
-4.27713857,1.92814556,0.00294847,0.05103444,0.04694729,1.13281188,0.62095103,0.55704608
-4.27113557,1.99326890,0.00288984,0.05134748,0.04879954,1.16946392,0.64858171,0.57872079
-4.26513257,2.06081348,0.00287643,0.05175478,0.05076608,1.20696822,0.67638782,0.60171849
-4.25912956,2.13086177,0.00290906,0.05226983,0.05284881,1.24545506,0.70424051,0.62601020
-4.25312656,2.20343728,0.00298823,0.05290480,0.05504945,1.28503049,0.73200019,0.65153592
-4.24712356,2.27848596,0.00311412,0.05366983,0.05736906,1.32576269,0.75951515,0.67820058
-4.24112056,2.35585934,0.00328661,0.05457242,0.05980765,1.36766911,0.78662056,0.70587091
-4.23511756,2.43530071,0.00350520,0.05561674,0.06236363,1.41070541,0.81313785,0.73437355
-4.22911456,2.51643546,0.00376898,0.05680318,0.06503332,1.45475676,0.83887475,0.76349476
-4.22311156,2.59876642,0.00407665,0.05812792,0.06781050,1.49963220,0.86362611,0.79298173
-4.21710855,2.68167502,0.00442640,0.05958273,0.07068597,1.54506271,0.88717562,0.82254587
-4.21110555,2.76442850,0.00481600,0.06115488,0.07364728,1.59070294,0.90929850,0.85186778
-4.20510255,2.84619313,0.00524269,0.06282731,0.07667853,1.63613701,0.92976518,0.88060404
-4.19909955,2.92605323,0.00570326,0.06457894,0.07976032,1.68088803,0.94834587,0.90839548
-4.19309655,3.00303504,0.00619404,0.06638515,0.08286987,1.72443094,0.96481596,0.93487662
-4.18709355,3.07613454,0.00671097,0.06821842,0.08598129,1.76620820,0.97896197,0.95968594
-4.18109055,3.14434792,0.00724962,0.07004911,0.08906597,1.80564746,0.99058789,0.98247642
-4.17508754,3.20670308,0.00780534,0.07184628,0.09209322,1.84218037,0.99952154,1.00292602
-4.16908454,3.26229084,0.00837328,0.07357857,0.09503085,1.87526151,1.00562070,1.02074744
-4.16308154,3.31029400,0.00894852,0.07521506,0.09784594,1.90438663,1.00877860,1.03569680
-4.15707854,3.35001308,0.00952618,0.07672612,0.10050565,1.92910906,1.00892851,1.04758086
-4.15107554,3.38088731,0.01010151,0.07808411,0.10297799,1.94905365,1.00604709,1.05626235
-4.14507254,3.40251001,0.01066999,0.07926404,0.10523253,1.96392751,1.00015641,1.06166332
-4.13906953,3.41463765,0.01122741,0.08024408,0.10724114,1.97352710,0.99132421,1.06376630
-4.13306653,3.41719233,0.01176991,0.08100587,0.10897849,1.97774151,0.97966269,1.06261328
-4.12706353,3.41025792,0.01229408,0.08153472,0.11042253,1.97655178,0.96532550,1.05830275
-4.12106053,3.39407013,0.01279697,0.08181973,0.11155478,1.97002671,0.94850334,1.05098487
-4.11505753,3.36900152,0.01327606,0.08185363,0.11236053,1.95831540,0.92941813,1.04085516
-4.10905453,3.33554243,0.01372930,0.08163267,0.11282886,1.94163727,0.90831628,1.02814701
-4.10305153,3.29427904,0.01415510,0.08115632,0.11295260,1.92027021,0.88546117,1.01312358
-4.09704852,3.24587003,0.01455224,0.08042701,0.11272820,1.89453770,0.86112541,0.99606925
-4.09104552,3.19102302,0.01491987,0.07944973,0.11215552,1.86479573,0.83558310,0.97728124
-4.08504252,3.13047214,0.01525746,0.07823176,0.11123761,1.83142018,0.80910266,0.95706161
-4.07903952,3.06495782,0.01556477,0.07678234,0.10998054,1.79479554,0.78194034,0.93571010
-4.07303652,2.99520958,0.01584177,0.07511244,0.10839319,1.75530520,0.75433491,0.91351779
-4.06703352,2.92193237,0.01608869,0.07323449,0.10648712,1.71332392,0.72650357,0.89076206
-4.06103052,2.84579680,0.01630593,0.07116231,0.10427647,1.66921256,0.69863924,0.86770257
-4.05502751,2.76743326,0.01649408,0.06891093,0.10177792,1.62331500,0.67090932,0.84457855
-4.04902451,2.68742948,0.01665392,0.06649660,0.09901071,1.57595719,0.64345573,0.82160717
-4.04302151,2.60633122,0.01678641,0.06393669,0.09599662,1.52744793,0.61639617,0.79898285
-4.03701851,2.52464522,0.01689271,0.06124972,0.09275995,1.47808098,0.58982640,0.77687746
-4.03101551,2.44284382,0.01697418,0.05845529,0.08932752,1.42813802,0.56382320,0.75544108
-4.02501251,2.36137023,0.01703235,0.05557402,0.08572857,1.37789190,0.53844782,0.73480323
-4.01900950,2.28064383,0.01706893,0.05262748,0.08199453,1.32760978,0.51374962,0.71507430
-4.01300650,2.20106471,0.01708579,0.04963801,0.07815875,1.27755561,0.48976953,0.69634706
-4.00700350,2.12301693,0.01708490,0.04662853,0.07425613,1.22799171,0.46654332,0.67869800
-4.00100050,2.04687011,0.01706830,0.04362227,0.07032254,1.17917915,0.44410417,0.66218853
-3.99499750,1.97297913,0.01703799,0.04064243,0.06639422,1.13137680,0.42248475,0.64686582
-3.98899450,1.90168191,0.01699593,0.03771191,0.06250707,1.08483922,0.40171850,0.63276334
-3.98299150,1.83329549,0.01694389,0.03485286,0.05869593,1.03981322,0.38184013,0.61990101
-3.97698849,1.76811069,0.01688340,0.03208633,0.05499371,0.99653363,0.36288557,0.60828509
-3.97098549,1.70638582,0.01681570,0.02943194,0.05143071,0.95521840,0.34489114,0.59790781
-3.96498249,1.64833991,0.01674168,0.02690752,0.04803388,0.91606337,0.32789241,0.58874683
-3.95897949,1.59414618,0.01666182,0.02452888,0.04482622,0.87923729,0.31192262,0.58076471
-3.95297649,1.54392623,0.01657624,0.02230960,0.04182632,0.84487719,0.29701108,0.57390844
-3.94697349,1.49774549,0.01648472,0.02026094,0.03904806,0.81308474,0.28318150,0.56810921
-3.94097049,1.45561063,0.01638674,0.01839180,0.03650046,0.78392375,0.27045057,0.56328257
-3.93496748,1.41746906,0.01628161,0.01670885,0.03418778,0.75741914,0.25882688,0.55932906
-3.92896448,1.38321113,0.01616864,0.01521669,0.03210976,0.73355750,0.24831029,0.55613544
-3.92296148,1.35267488,0.01604723,0.01391810,0.03026208,0.71228940,0.23889189,0.55357667
-3.91695848,1.32565366,0.01591718,0.01281442,0.02863691,0.69353349,0.23055449,0.55151851
-3.91095548,1.30190632,0.01577876,0.01190595,0.02722369,0.67718218,0.22327391,0.54982100
-3.90495248,1.28116972,0.01563304,0.01119241,0.02600994,0.66310889,0.21702069,0.54834264
-3.89894947,1.26317330,0.01548199,0.01067341,0.02498216,0.65117646,0.21176250,0.54694512
-3.89294647,1.24765498,0.01532870,0.01034896,0.02412673,0.64124662,0.20746701,0.54549871
-3.88694347,1.23437793,0.01517747,0.01021994,0.02343080,0.63318989,0.20410506,0.54388788
-3.88094047,1.22314737,0.01503392,0.01028855,0.02288316,0.62689573,0.20165416,0.54201708
-3.87493747,1.21382674,0.01490495,0.01055867,0.02247496,0.62228222,0.20010195,0.53981641
-3.86893447,1.20635229,0.01479870,0.01103621,0.02220035,0.61930511,0.19944965,0.53724680
-3.86293147,1.20074539,0.01472439,0.01172933,0.02205697,0.61796545,0.19971516,0.53430454
-3.85692846,1.19712180,0.01469212,0.01264853,0.02204630,0.61831559,0.20093568,0.53102473
-3.85092546,1.19569716,0.01471251,0.01380673,0.02217378,0.62046304,0.20316976,0.52748345
-3.84492246,1.19678815,0.01479639,0.01521914,0.02244882,0.62457186,0.20649844,0.52379841
-3.83891946,1.20080896,0.01495431,0.01690306,0.02288461,0.63086134,0.21102553,0.52012783
-3.83291646,1.20826278,0.01519612,0.01887754,0.02349778,0.63960184,0.21687679,0.51666742
-3.82691346,1.21972831,0.01553041,0.02116294,0.02430784,0.65110762,0.22419798,0.51364554
-3.82091046,1.23584148,0.01596410,0.02378041,0.02533658,0.66572701,0.23315178,0.51131637
-3.81490745,1.25727286,0.01650190,0.02675123,0.02660730,0.68382981,0.24391359,0.50995147
-3.80890445,1.28470135,0.01714593,0.03009609,0.02814390,0.70579260,0.25666620,0.50982974
-3.80290145,1.31878519,0.01789539,0.03383439,0.02997004,0.73198217,0.27159363,0.51122628
-3.79689845,1.36013116,0.01874631,0.03798336,0.03210806,0.76273788,0.28887408,0.51440055
-3.79089545,1.40926346,0.01969145,0.04255732,0.03457810,0.79835355,0.30867247,0.51958421
-3.78489245,1.46659338,0.02072032,0.04756688,0.03739707,0.83905960,0.33113257,0.52696930
-3.77888944,1.53239136,0.02181935,0.05301816,0.04057776,0.88500640,0.35636928,0.53669731
-3.77288644,1.60676263,0.02297221,0.05891216,0.04412803,0.93624943,0.38446108,0.54884957
-3.76688344,1.68962784,0.02416027,0.06524412,0.04805006,0.99273720,0.41544328,0.56343973
-3.76088044,1.78070971,0.02536319,0.07200314,0.05233976,1.05430239,0.44930211,0.58040855
-3.75487744,1.87952665,0.02655962,0.07917174,0.05698639,1.12065704,0.48597010,0.59962154
-3.74887444,1.98539392,0.02772798,0.08672575,0.06197227,1.19139191,0.52532289,0.62086960
-3.74287144,2.09743251,0.02884729,0.09463428,0.06727276,1.26598033,0.56717785,0.64387290
-3.73686843,2.21458584,0.02989799,0.10285981,0.07285638,1.34378664,0.61129432,0.66828779
-3.73086543,2.33564357,0.03086276,0.11135855,0.07868521,1.42407882,0.65737585,0.69371673
-3.72486243,2.45927179,0.03172725,0.12008089,0.08471539,1.50604496,0.70507421,0.71972080
-3.71885943,2.58404846,0.03248068,0.12897195,0.09089787,1.58881301,0.75399513,0.74583424
-3.71285643,2.70850252,0.03311633,0.13797240,0.09717927,1.67147292,0.80370553,0.77158058
-3.70685343,2.83115507,0.03363183,0.14701922,0.10350292,1.75310023,0.85374209,0.79648955
-3.70085043,2.95056085,0.03402924,0.15604666,0.10980991,1.83278018,0.90362070,0.82011407
-3.69484742,3.06534818,0.03431494,0.16498715,0.11604025,1.90963130,0.95284653,0.84204647
-3.68884442,3.17425562,0.03449934,0.17377233,0.12213401,1.98282736,1.00092430,0.86193336
-3.68284142,3.27616385,0.03459634,0.18233399,0.12803240,2.05161689,1.04736841,0.87948843
-3.67683842,3.37012142,0.03462265,0.19060499,0.13367882,2.11533949,1.09171245,0.89450253
-3.67083542,3.45536345,0.03459697,0.19852018,0.13901978,2.17343823,1.13351793,0.90685074
-3.66483242,3.53132275,0.03453903,0.20601712,0.14400562,2.22546791,1.17238186,0.91649610
-3.65882941,3.59763311,0.03446863,0.21303686,0.14859119,2.27109898,1.20794300,0.92348995
-3.65282641,3.65412512,0.03440464,0.21952448,0.15273622,2.31011720,1.23988666,0.92796886
-3.64682341,3.70081513,0.03436403,0.22542966,0.15640567,2.34241938,1.26794805,0.93014843
-3.64082041,3.73788828,0.03436102,0.23070702,0.15956982,2.36800582,1.29191419,0.93031437
-3.63481741,3.76567690,0.03440634,0.23531650,0.16220429,2.38696987,1.31162447,0.92881120
-3.62881441,3.78463556,0.03450671,0.23922360,0.16428993,2.39948569,1.32697009,0.92602919
-3.62281141,3.79531432,0.03466443,0.24239958,0.16581266,2.40579476,1.33789251,0.92239018
-3.61680840,3.79833160,0.03487727,0.24482166,0.16676330,2.40619210,1.34438119,0.91833266
-3.61080540,3.79434788,0.03513856,0.24647310,0.16713736,2.40101281,1.34647079,0.91429697
-3.60480240,3.78404145,0.03543745,0.24734338,0.16693484,2.39061976,1.34423815,0.91071082
-3.59879940,3.76808711,0.03575944,0.24742833,0.16616023,2.37539261,1.33779909,0.90797584
-3.59279640,3.74713830,0.03608702,0.24673023,0.16482238,2.35571877,1.32730525,0.90645533
-3.58679340,3.72181316,0.03640049,0.24525799,0.16293457,2.33198636,1.31294111,0.90646360
-3.58079040,3.69268445,0.03667887,0.24302727,0.16051464,2.30457903,1.29492116,0.90825708
-3.57478739,3.66027320,0.03690084,0.24006060,0.15758513,2.27387281,1.27348725,0.91202723
-3.56878439,3.62504586,0.03704569,0.23638748,0.15417345,2.24023441,1.24890618,0.91789554
-3.56278139,3.58741435,0.03709430,0.23204448,0.15031211,2.20402095,1.22146729,0.92591041
-3.55677839,3.54773851,0.03702990,0.22707518,0.14603884,2.16558055,1.19148018,0.93604606
-3.55077539,3.50633052,0.03683889,0.22153019,0.14139670,2.12525361,1.15927241,0.94820342
-3.54477239,3.46346060,0.03651135,0.21546689,0.13643403,2.08337430,1.12518696,0.96221288
-3.53876938,3.41936372,0.03604153,0.20894925,0.13120436,2.04027211,1.08957969,0.97783897
-3.53276638,3.37424680,0.03542803,0.20204741,0.12576610,1.99627318,1.05281645,0.99478679
-3.52676338,3.32829617,0.03467392,0.19483713,0.12018207,1.95170132,1.01527001,1.01271009
-3.52076038,3.28168504,0.03378662,0.18739916,0.11451891,1.90687860,0.97731670,1.03122092
-3.51475738,3.23458074,0.03277760,0.17981842,0.10884627,1.86212543,0.93933283,1.04990055
-3.50875438,3.18715157,0.03166198,0.17218304,0.10323585,1.81776022,0.90169083,1.06831147
-3.50275138,3.13957302,0.03045803,0.16458322,0.09776039,1.77409855,0.86475524,1.08601014
-3.49674837,3.09203324,0.02918647,0.15711002,0.09249237,1.73145186,0.82887855,1.10256006
-3.49074537,3.04473735,0.02786983,0.14985392,0.08750280,1.69012577,0.79439681,1.11754476
-3.48474237,2.99791038,0.02653167,0.14290337,0.08285985,1.65041773,0.76162535,1.13058024
-3.47873937,2.95179857,0.02519590,0.13634313,0.07862750,1.61261435,0.73085429,1.14132635
-3.47273637,2.90666862,0.02388598,0.13025264,0.07486417,1.57698799,0.70234424,1.14949663
-3.46673337,2.86280474,0.02262428,0.12470429,0.07162143,1.54379284,0.67632198,1.15486620
-3.46073037,2.82050327,0.02143146,0.11976172,0.06894276,1.51326027,0.65297640,1.15727734
-3.45472736,2.78006488,0.02032591,0.11547821,0.06686246,1.48559362,0.63245465,1.15664243
-3.44872436,2.74178431,0.01932326,0.11189509,0.06540466,1.46096243,0.61485870,1.15294425
-3.44272136,2.70593815,0.01843608,0.10904046,0.06458252,1.43949613,0.60024240,1.14623347
-3.43671836,2.67277092,0.01767358,0.10692797,0.06439766,1.42127771,0.58860910,1.13662364
-3.43071536,2.64248013,0.01704146,0.10555602,0.06483977,1.40633722,0.57991011,1.12428378
-3.42471236,2.61520121,0.01654189,0.10490727,0.06588647,1.39464583,0.57404403,1.10942912
-3.41870935,2.59099293,0.01617351,0.10494847,0.06750350,1.38611055,0.57085708,1.09231039
-3.41270635,2.56982450,0.01593162,0.10563082,0.06964507,1.38057022,0.57014465,1.07320228
-3.40670335,2.55156511,0.01580841,0.10689071,0.07225461,1.37779295,0.57165401,1.05239159
-3.40070035,2.53597671,0.01579325,0.10865093,0.07526570,1.37747562,0.57508828,1.03016572
-3.39469735,2.52271087,0.01587306,0.11082234,0.07860334,1.37924552,0.58011175,1.00680197
-3.38869435,2.51131008,0.01603278,0.11330588,0.08218540,1.38266446,0.58635630,0.98255829
-3.38269135,2.50121385,0.01625580,0.11599505,0.08592434,1.38723542,0.59342897,0.95766555
-3.37668834,2.49176960,0.01652451,0.11877859,0.08972907,1.39241169,0.60092045,0.93232194
-3.37068534,2.48224809,0.01682073,0.12154336,0.09350696,1.39760832,0.60841426,0.90668940
-3.36468234,2.47186292,0.01712631,0.12417734,0.09716591,1.40221562,0.61549642,0.88089213
-3.35867934,2.45979332,0.01742354,0.12657269,0.10061644,1.40561434,0.62176518,0.85501720
-3.35267634,2.44520945,0.01769567,0.12862854,0.10377374,1.40719187,0.62684073,0.82911693
-3.34667334,2.42729901,0.01792729,0.13025376,0.10655959,1.40635907,0.63037428,0.80321290
-3.34067034,2.40529425,0.01810470,0.13136925,0.10890417,1.40256697,0.63205653,0.77730108
-3.33466733,2.37849811,0.01821621,0.13190995,0.11074755,1.39532279,0.63162493,0.75135797
-3.32866433,2.34630856,0.01825233,0.13182631,0.11204100,1.38420468,0.62886979,0.72534717
-3.32266133,2.30824009,0.01820599,0.13108532,0.11274796,1.36887452,0.62363877,0.69922612
-3.31665833,2.26394166,0.01807253,0.12967096,0.11284468,1.34908848,0.61583992,0.67295269
-3.31065533,2.21321038,0.01784977,0.12758412,0.11232052,1.32470488,0.60544289,0.64649138
-3.30465233,2.15600058,0.01753788,0.12484206,0.11117789,1.29568908,0.59247861,0.61981876
-3.29864932,2.09242806,0.01713926,0.12147736,0.10943190,1.26211532,0.57703728,0.59292814
-3.29264632,2.02276954,0.01665836,0.11753646,0.10710963,1.22416561,0.55926490,0.56583330
-3.28664332,1.94745752,0.01610142,0.11307793,0.10424921,1.18212553,0.53935858,0.53857114
-3.28064032,1.86707092,0.01547619,0.10817040,0.10089862,1.13637758,0.51756066,0.51120338
-3.27463732,1.78232207,0.01479163,0.10289044,0.09711426,1.08739196,0.49415207,0.48381725
-3.26863432,1.69404071,0.01405762,0.09732027,0.09295951,1.03571566,0.46944515,0.45652526
-3.26263132,1.60315568,0.01328461,0.09154558,0.08850304,0.98195992,0.44377612,0.42946420
-3.25662831,1.51067506,0.01248333,0.08565342,0.08381726,0.92678681,0.41749761,0.40279338
-3.25062531,1.41766559,0.01166450,0.07973020,0.07897666,0.87089534,0.39097130,0.37669234
-3.24462231,1.32523197,0.01083858,0.07385997,0.07405625,0.81500756,0.36456112,0.35135817
-3.23861931,1.23449671,0.01001553,0.06812295,0.06913013,0.75985503,0.33862691,0.32700241
-3.23261631,1.14658111,0.00920461,0.06259432,0.06427015,0.70616615,0.31351891,0.30384783
-3.22661331,1.06258759,0.00841426,0.05734327,0.05954469,0.65465443,0.28957296,0.28212507
-3.22061031,0.98358390,0.00765193,0.05243234,0.05501770,0.60600808,0.26710658,0.26206922
-3.21460730,0.91058898,0.00692405,0.04791703,0.05074779,0.56088087,0.24641574,0.24391640
-3.20860430,0.84456078,0.00623597,0.04384561,0.04678755,0.51988422,0.22777244,0.22790031
-3.20260130,0.78638555,0.00559194,0.04025905,0.04318298,0.48358061,0.21142280,0.21424881
-3.19659830,0.73686858,0.00499515,0.03719121,0.03997314,0.45247792,0.19758564,0.20318036
-3.19059530,0.69672593,0.00444777,0.03466897,0.03718980,0.42702465,0.18645133,0.19490041
-3.18459230,0.66657674,0.00395102,0.03271249,0.03485731,0.40760566,0.17818085,0.18959762
-3.17858929,0.64693589,0.00350521,0.03133544,0.03299247,0.39453830,0.17290469,0.18743973
-3.17258629,0.63820649,0.00310989,0.03054523,0.03160455,0.38806852,0.17072182,0.18856933
-3.16658329,0.64067216,0.00276391,0.03034311,0.03069529,0.38836706,0.17169824,0.19309919
-3.16058029,0.65448885,0.00246553,0.03072430,0.03025900,0.39552534,0.17586542,0.20110740
-3.15457729,0.67967631,0.00221250,0.03167797,0.03028271,0.40955128,0.18321840,0.21263233
-3.14857429,0.71610941,0.00200219,0.03318720,0.03074638,0.43036496,0.19371376,0.22766746
-3.14257129,0.76350977,0.00183161,0.03522893,0.03162309,0.45779456,0.20726752,0.24615645
-3.13656828,0.82143812,0.00169760,0.03777381,0.03287947,0.49157254,0.22375312,0.26798844
-3.13056528,0.88928823,0.00159677,0.04078620,0.03447599,0.53133287,0.24299985,0.29299414
-3.12456228,0.96628314,0.00152569,0.04422415,0.03636760,0.57660939,0.26479175,0.32094276
-3.11855928,1.05147456,0.00148086,0.04803954,0.03850426,0.62683599,0.28886743,0.35154034
-3.11255628,1.14374618,0.00145879,0.05217833,0.04083174,0.68134901,0.31492094,0.38442961
-3.10655328,1.24182175,0.00145606,0.05658102,0.04329248,0.73939229,0.34260398,0.41919187
-3.10055028,1.34427841,0.00146932,0.06118333,0.04582659,0.80012520,0.37152957,0.45535088
-3.09454727,1.44956570,0.00149535,0.06591704,0.04837299,0.86263380,0.40127728,0.49237920
-3.08854427,1.55603023,0.00153108,0.07071112,0.05087058,0.92594532,0.43140012,0.52970677
-3.08254127,1.66194595,0.00157360,0.07549298,0.05325952,0.98904565,0.46143282,0.56673181
-3.07653827,1.76554931,0.00162020,0.08018996,0.05548255,1.05089968,0.49090164,0.60283382
-3.07053527,1.86507849,0.00166837,0.08473088,0.05748627,1.11047385,0.51933504,0.63738833
-3.06453227,1.95881555,0.00171583,0.08904774,0.05922234,1.16676034,0.54627523,0.66978295
-3.05852926,2.04512993,0.00176053,0.09307731,0.06064866,1.21880197,0.57128995,0.69943420
-3.05252626,2.12252181,0.00180066,0.09676277,0.06173030,1.26571699,0.59398406,0.72580441
-3.04652326,2.18966346,0.00183468,0.10005512,0.06244029,1.30672266,0.61401045,0.74841807
-3.04052026,2.24543689,0.00186128,0.10291445,0.06276021,1.34115671,0.63107984,0.76687688
-3.03451726,2.28896613,0.00187945,0.10531091,0.06268045,1.36849572,0.64496886,0.78087280
-3.02851426,2.31964255,0.00188840,0.10722539,0.06220029,1.38836952,0.65552624,0.79019853
-3.02251126,2.33714221,0.00188761,0.10864980,0.06132769,1.40057106,0.66267658,0.79475486
-3.01650825,2.34143413,0.00187681,0.10958708,0.06007874,1.40506119,0.66642172,0.79455443
-3.01050525,2.33277927,0.00185596,0.11005076,0.05847705,1.40196813,0.66683949,0.78972180
-3.00450225,2.31172000,0.00182526,0.11006419,0.05655272,1.39158168,0.66408001,0.78048967
-2.99849925,2.27906059,0.00178508,0.10965952,0.05434134,1.37434236,0.65835965,0.76719136
-2.99249625,2.23583947,0.00173600,0.10887635,0.05188275,1.35082603,0.64995296,0.75024988
-2.98649325,2.18329455,0.00167875,0.10776020,0.04921980,1.32172460,0.63918308,0.73016398
-2.98049025,2.12282300,0.00161421,0.10636089,0.04639701,1.28782376,0.62641086,0.70749181
-2.97448724,2.05593729,0.00154335,0.10473084,0.04345937,1.24997869,0.61202345,0.68283280
-2.96848424,1.98421926,0.00146725,0.10292339,0.04045114,1.20908872,0.59642267,0.65680860
-2.96248124,1.90927409,0.00138705,0.10099121,0.03741475,1.16607201,0.58001384,0.63004373
-2.95647824,1.83268600,0.00130391,0.09898489,0.03438993,1.12184120,0.56319531,0.60314682
-2.95047524,1.75597723,0.00121904,0.09695170,0.03141294,1.07728099,0.54634921,0.57669313
-2.94447224,1.68057167,0.00113363,0.09493463,0.02851597,1.03322818,0.52983372,0.55120890
-2.93846923,1.60776437,0.00104887,0.09297162,0.02572676,0.99045494,0.51397687,0.52715816
-2.93246623,1.53869745,0.00096591,0.09109515,0.02306838,0.94965552,0.49907213,0.50493243
-2.92646323,1.47434302,0.00088592,0.08933200,0.02055921,0.91143659,0.48537556,0.48484342
-2.92046023,1.41549301,0.00081001,0.08770331,0.01821302,0.87631124,0.47310465,0.46711904
-2.91445723,1.36275573,0.00073929,0.08622479,0.01603923,0.84469631,0.46243826,0.45190258
-2.90845423,1.31655862,0.00067489,0.08490715,0.01404325,0.81691277,0.45351780,0.43925494
-2.90245123,1.27715634,0.00061795,0.08375661,0.01222691,0.79318864,0.44644905,0.42915971
-2.89644822,1.24464327,0.00056968,0.08277545,0.01058896,0.77366398,0.44130432,0.42153062
-2.89044522,1.21896946,0.00053136,0.08196267,0.00912557,0.75839720,0.43812488,0.41622100
-2.88444222,1.19995877,0.00050442,0.08131453,0.00783091,0.74737231,0.43692311,0.41303478
-2.87843922,1.18732835,0.00049045,0.08082511,0.00669762,0.74050648,0.43768428,0.41173841
-2.87243622,1.18070826,0.00049125,0.08048673,0.00571735,0.73765748,0.44036786,0.41207322
-2.86643322,1.17966060,0.00050888,0.08029033,0.00488121,0.73863065,0.44490823,0.41376778
-2.86043022,1.18369721,0.00054571,0.08022568,0.00418021,0.74318521,0.45121485,0.41654965
-2.85442721,1.19229575,0.00060442,0.08028154,0.00360558,0.75103977,0.45917195,0.42015619
-2.84842421,1.20491345,0.00068808,0.08044569,0.00314908,0.76187705,0.46863797,0.42434403
-2.84242121,1.22099886,0.00080010,0.08070493,0.00280325,0.77534799,0.47944494,0.42889694
-2.83641821,1.24000112,0.00094429,0.08104497,0.00256156,0.79107537,0.49139807,0.43363188
-2.83041521,1.26137742,0.00112481,0.08145039,0.00241853,0.80865727,0.50427584,0.43840315
-2.82441221,1.28459855,0.00134613,0.08190458,0.00236974,0.82767065,0.51783082,0.44310453
-2.81840920,1.30915306,0.00161299,0.08238968,0.00241184,0.84767528,0.53179149,0.44766951
-2.81240620,1.33455035,0.00193025,0.08288669,0.00254245,0.86821838,0.54586521,0.45206977
-2.80640320,1.36032305,0.00230285,0.08337556,0.00276004,0.88883999,0.55974245,0.45631193
-2.80040020,1.38602889,0.00273559,0.08383549,0.00306376,0.90907932,0.57310225,0.46043296
-2.79439720,1.41125248,0.00323299,0.08424523,0.00345322,0.92848189,0.58561886,0.46449436
-2.78839420,1.43560685,0.00379908,0.08458354,0.00392822,0.94660750,0.59696941,0.46857549
-2.78239120,1.45873508,0.00443721,0.08482968,0.00448852,0.96303863,0.60684215,0.47276634
-2.77638819,1.48031170,0.00514975,0.08496402,0.00513350,0.97738910,0.61494523,0.47715995
-2.77038519,1.50004396,0.00593793,0.08496855,0.00586192,0.98931250,0.62101524,0.48184490
-2.76438219,1.51767264,0.00680157,0.08482749,0.00667158,0.99850989,0.62482546,0.48689803
-2.75837919,1.53297232,0.00773884,0.08452780,0.00755909,1.00473658,0.62619306,0.49237775
-2.75237619,1.54575091,0.00874613,0.08405959,0.00851963,1.00780729,0.62498509,0.49831812
-2.74637319,1.55584837,0.00981786,0.08341645,0.00954672,1.00759961,0.62112281,0.50472397
-2.74037019,1.56313451,0.01094638,0.08259560,0.01063215,1.00405535,0.61458416,0.51156717
-2.73436718,1.56750604,0.01212196,0.08159797,0.01176583,0.99717980,0.60540415,0.51878428
-2.72836418,1.56888287,0.01333280,0.08042806,0.01293585,0.98703879,0.59367322,0.52627561
-2.72236118,1.56720413,0.01456517,0.07909373,0.01412854,0.97375385,0.57953356,0.53390583
-2.71635818,1.56242394,0.01580358,0.07760577,0.01532864,0.95749559,0.56317371,0.54150612
-2.71035518,1.55450760,0.01703106,0.07597751,0.01651955,0.93847580,0.54482153,0.54887776
-2.70435218,1.54342836,0.01822952,0.07422422,0.01768363,0.91693859,0.52473612,0.55579725
-2.69834917,1.52916516,0.01938014,0.07236263,0.01880263,0.89315128,0.50319886,0.56202258
-2.69234617,1.51170175,0.02046391,0.07041034,0.01985812,0.86739523,0.48050435,0.56730063
-2.68634317,1.49102720,0.02146204,0.06838530,0.02083200,0.83995734,0.45695127,0.57137541
-2.68034017,1.46713805,0.02235659,0.06630540,0.02170699,0.81112250,0.43283390,0.57399670
-2.67433717,1.44004188,0.02313095,0.06418809,0.02246717,0.78116728,0.40843454,0.57492903
-2.66833417,1.40976216,0.02377037,0.06205008,0.02309844,0.75035510,0.38401699,0.57396031
-2.66233117,1.37634407,0.02426241,0.05990723,0.02358905,0.71893294,0.35982148,0.57091001
-2.65632816,1.33986075,0.02459735,0.05777440,0.02392992,0.68712961,0.33606095,0.56563643
-2.65032516,1.30041963,0.02476853,0.05566549,0.02411503,0.65515531,0.31291892,0.55804271
-2.64432216,1.25816811,0.02477255,0.05359347,0.02414157,0.62320245,0.29054857,0.54808133
-2.63831916,1.21329821,0.02460939,0.05157046,0.02401017,0.59144727,0.26907322,0.53575695
-2.63231616,1.16604966,0.02428241,0.04960786,0.02372484,0.56005209,0.24858776,0.52112737
-2.62631316,1.11671111,0.02379825,0.04771639,0.02329291,0.52916780,0.22916099,0.50430261
-2.62031016,1.06561913,0.02316661,0.04590619,0.02272490,0.49893630,0.21083843,0.48544211
-2.61430715,1.01315503,0.02239994,0.04418685,0.02203416,0.46949273,0.19364560,0.46475030
-2.60830415,0.95973951,0.02151302,0.04256735,0.02123657,0.44096717,0.17759136,0.44247061
-2.60230115,0.90582527,0.02052255,0.04105604,0.02035016,0.41348583,0.16267122,0.41887825
