energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Li_s_up,Se_s_up,Se_p_up
-0.19509755,3.59256093,0.02636317,1.04039669,1.44984900,0.60120850,0.06995164,0.05212619,1.45597535
-0.18909455,3.70566698,0.02706995,1.06609205,1.51442390,0.61188962,0.06865586,0.05181750,1.53274894
-0.18309155,3.81056617,0.02786753,1.08692631,1.57430575,0.62047202,0.06708288,0.05123278,1.61182728
-0.17708854,3.90677437,0.02879306,1.10268450,1.62881645,0.62693524,0.06527639,0.05038421,1.69297753
-0.17108554,3.99395571,0.02988746,1.11325680,1.67737386,0.63129769,0.06328415,0.04928837,1.77589148
-0.16508254,4.07193250,0.03119491,1.11864478,1.71950892,0.63361768,0.06115680,0.04796573,1.86018509
-0.15907954,4.14069306,0.03276200,1.11896445,1.75488002,0.63399369,0.05894647,0.04644025,1.94540260
-0.15307654,4.20039681,0.03463683,1.11444583,1.78328396,0.63256372,0.05670554,0.04473876,2.03102508
-0.14707354,4.25137620,0.03686788,1.10542910,1.80466324,0.62950358,0.05448532,0.04289039,2.11648319
-0.14107054,4.29413502,0.03950263,1.09235733,1.81910916,0.62502419,0.05233483,0.04092588,2.20117388
-0.13506753,4.32934296,0.04258617,1.07576609,1.82686093,0.61936768,0.05029969,0.03887693,2.28448004
-0.12906453,4.35782620,0.04615956,1.05627031,1.82830071,0.61280260,0.04842112,0.03677553,2.36579258
-0.12306153,4.38055412,0.05025814,1.03454901,1.82394501,0.60561810,0.04673511,0.03465333,2.44453356
-0.11705853,4.39862251,0.05490983,1.01132841,1.81443269,0.59811738,0.04527170,0.03254105,2.52017974
-0.11105553,4.41323342,0.06013343,0.98736418,1.80051038,0.59061055,0.04405457,0.03046790,2.59228491
-0.10505253,4.42567243,0.06593698,0.96342352,1.78301553,0.58340708,0.04310075,0.02846115,2.66050036
-0.09904952,4.43728380,0.07231633,0.94026777,1.76285818,0.57680823,0.04242060,0.02654577,2.72459217
-0.09304652,4.44944427,0.07925395,0.91863611,1.74100164,0.57109966,0.04201798,0.02474409,2.78445450
-0.08704352,4.46353629,0.08671799,0.89923098,1.71844296,0.56654442,0.04189073,0.02307571,2.84011821
-0.08104052,4.48092130,0.09466179,0.88270559,1.69619362,0.56337673,0.04203126,0.02155734,2.89175421
-0.07503752,4.50291390,0.10302377,0.86965375,1.67526080,0.56179670,0.04242746,0.02020291,2.93967136
-0.06903452,4.53075744,0.11172784,0.86060225,1.65662964,0.56196618,0.04306371,0.01902364,2.98430881
-0.06303152,4.56560157,0.12068431,0.85600578,1.64124667,0.56400583,0.04392209,0.01802828,3.02622300
-0.05702851,4.60848227,0.12979129,0.85624414,1.63000457,0.56799366,0.04498365,0.01722336,3.06606984
-0.05102551,4.66030445,0.13893661,0.86162164,1.62372832,0.57396484,0.04622979,0.01661352,3.10458263
-0.04502251,4.72182750,0.14800016,0.87236823,1.62316265,0.58191289,0.04764356,0.01620184,3.14254662
-0.03901951,4.79365360,0.15685669,0.88864201,1.62896082,0.59179207,0.04921096,0.01599021,3.18077105
-0.03301651,4.87621880,0.16537885,0.91053258,1.64167457,0.60352084,0.05092211,0.01597963,3.22005982
-0.02701351,4.96978660,0.17344045,0.93806494,1.66174521,0.61698611,0.05277213,0.01617048,3.26118166
-0.02101051,5.07444368,0.18091982,0.97120329,1.68949567,0.63204817,0.05476191,0.01656274,3.30484095
-0.01500750,5.19009748,0.18770314,1.00985451,1.72512354,0.64854591,0.05689848,0.01715612,3.35165011
-0.00900450,5.31647516,0.19368759,1.05387098,1.76869504,0.66630205,0.05919505,0.01795007,3.40210432
-0.00300150,5.45312370,0.19878416,1.10305244,1.82013998,0.68512831,0.06167076,0.01894372,3.45655945
0.00300150,5.59941068,0.20292012,1.15714697,1.87924780,0.70483000,0.06434999,0.02013565,3.51521368
0.00900450,5.75452579,0.20604096,1.21585092,1.94566485,0.72521014,0.06726137,0.02152369,3.57809337
0.01500750,5.91748284,0.20811169,1.27880812,2.01889321,0.74607265,0.07043648,0.02310449,3.64504345
0.02101051,6.08712257,0.20911755,1.34560843,2.09829119,0.76722490,0.07390823,0.02487309,3.71572265
0.02701351,6.26211655,0.20906403,1.41578628,2.18307606,0.78847922,0.07770914,0.02682250,3.78960361
0.03301651,6.44097282,0.20797623,1.48881931,2.27232917,0.80965373,0.08186939,0.02894321,3.86597804
0.03901951,6.62204372,0.20589758,1.56412789,2.36500394,0.83057243,0.08641495,0.03122272,3.94396678
0.04502251,6.80353706,0.20288802,1.64107590,2.45993708,0.85106478,0.09136570,0.03364520,4.02253481
0.05102551,6.98353114,0.19902167,1.71897330,2.55586324,0.87096490,0.09673371,0.03619122,4.10051096
0.05702851,7.15999457,0.19438416,1.79708083,2.65143329,0.89011079,0.10252177,0.03883760,4.17661210
0.06303152,7.33081149,0.18906971,1.87461739,2.74523634,0.90834348,0.10872220,0.04155744,4.24947150
0.06903452,7.49381255,0.18317809,1.95076999,2.83582528,0.92550669,0.11531603,0.04432034,4.31767082
0.07503752,7.64681164,0.17681161,2.02470654,2.92174553,0.94144685,0.12227253,0.04709276,4.37977515
0.08104052,7.78764804,0.17007220,2.09559118,3.00156648,0.95601385,0.12954922,0.04983865,4.43437029
0.08704352,7.91423318,0.16305883,2.16260178,3.07391479,0.96906236,0.13709219,0.05252020,4.48010135
0.09304652,8.02460066,0.15586519,2.22494911,3.13750868,0.98045395,0.14483688,0.05509873,4.51571149
0.09904952,8.11695783,0.14857783,2.28189699,3.19119196,0.99005973,0.15270914,0.05753573,4.54007961
0.10505253,8.18973704,0.14127473,2.33278246,3.23396656,0.99776353,0.16062666,0.05979399,4.55225551
0.11105553,8.24164403,0.13402440,2.37703520,3.26502231,1.00346531,0.16850054,0.06183867,4.55149141
0.11705853,8.27170141,0.12688542,2.41419516,3.28376258,1.00708473,0.17623712,0.06363843,4.53726811
0.12306153,8.27928475,0.11990641,2.44392758,3.28982463,1.00856449,0.18373992,0.06516644,4.50931497
0.12906453,8.26414944,0.11312646,2.46603459,3.28309359,1.00787336,0.19091160,0.06640124,4.46762243
0.13506753,8.22644669,0.10657584,2.48046277,3.26370937,1.00500856,0.19765597,0.06732746,4.41244650
0.14107054,8.16672758,0.10027702,2.48730625,3.23206603,0.99999745,0.20388003,0.06793626,4.34430488
0.14707354,8.08593492,0.09424582,2.48680526,3.18880337,0.99289832,0.20949583,0.06822563,4.26396467
0.15307654,7.98538302,0.08849273,2.47934003,3.13479127,0.98380030,0.21442243,0.06820037,4.17242224
0.15907954,7.86672643,0.08302420,2.46542061,3.07110707,0.97282238,0.21858765,0.06787189,4.07087604
0.16508254,7.73191925,0.07784393,2.44567295,2.99900731,0.96011154,0.22192978,0.06725771,3.96069368
0.17108554,7.58316688,0.07295407,2.42082207,2.91989461,0.94584030,0.22439918,0.06638086,3.84337466
0.17708854,7.42287281,0.06835620,2.39167311,2.83528153,0.93020359,0.22595977,0.06526908,3.72051058
0.18309155,7.25358273,0.06405229,2.35909127,2.74675260,0.91341533,0.22659033,0.06395393,3.59374452
0.18909455,7.07792869,0.06004527,2.32398138,2.65592617,0.89570473,0.22628567,0.06246982,3.46473144
0.19509755,6.89857536,0.05633959,2.28726806,2.56441743,0.87731260,0.22505760,0.06085309,3.33510111
0.20110055,6.71817041,0.05294145,2.24987708,2.47380399,0.85848772,0.22293558,0.05914105,3.20642496
0.20710355,6.53930035,0.04985889,2.21271842,2.38559483,0.83948327,0.21996716,0.05737117,3.08018793
0.21310655,6.36445257,0.04710167,2.17667145,2.30120353,0.82055360,0.21621791,0.05558036,2.95776590
0.21910955,6.19598389,0.04468104,2.14257221,2.22192608,0.80195108,0.21177108,0.05380432,2.84040899
0.22511256,6.03609514,0.04260930,2.11120273,2.14892348,0.78392313,0.20672669,0.05207709,2.72923052
0.23111556,5.88681105,0.04089928,2.08328215,2.08320880,0.76670930,0.20120011,0.05043067,2.62520121
0.23711856,5.74996407,0.03956372,2.05945920,2.02563847,0.75053833,0.19532018,0.04889481,2.52914772
0.24312156,5.62718091,0.03861450,2.04030560,1.97690713,0.73562505,0.18922671,0.04749679,2.44175462
0.24912456,5.51987011,0.03806191,2.02630988,1.93754520,0.72216717,0.18306754,0.04626136,2.36356857
0.25512756,5.42920959,0.03791377,2.01787118,1.90791874,0.71034164,0.17699507,0.04521066,2.29500368
0.26113057,5.35613284,0.03817463,2.01529267,1.88823055,0.70030090,0.17116247,0.04436410,2.23634694
0.26713357,5.30131339,0.03884485,2.01877455,1.87852225,0.69216881,0.16571949,0.04373827,2.18776291
0.27313657,5.26514727,0.03991987,2.02840646,1.87867661,0.68603645,0.16080823,0.04334675,2.14929704
0.27913957,5.24773395,0.04138941,2.04415961,1.88842017,0.68195792,0.15655879,0.04319993,2.12087723
0.28514257,5.24885674,0.04323684,2.06587903,1.90732590,0.67994637,0.15308504,0.04330467,2.10231378
0.29114557,5.26796410,0.04543869,2.09327657,1.93481620,0.67997044,0.15048071,0.04366398,2.09329781
0.29714857,5.30415371,0.04796431,2.12592530,1.97016664,0.68195139,0.14881591,0.04427667,2.09339897
0.30315158,5.35616152,0.05077576,2.16325624,2.01251086,0.68576124,0.14813422,0.04513693,2.10206300
0.30915458,5.42235785,0.05382794,2.20455814,2.06084737,0.69122207,0.14845056,0.04623400,2.11861031
0.31515758,5.50075291,0.05706898,2.24898128,2.11404880,0.69810687,0.14974987,0.04755193,2.14223647
0.32116058,5.58901340,0.06044092,2.29554580,2.17087432,0.70614190,0.15198676,0.04906938,2.17201574
0.32716358,5.68449188,0.06388068,2.34315521,2.22998569,0.71501095,0.15508618,0.05075962,2.20690854
0.33316658,5.78426964,0.06732132,2.39061528,2.28996735,0.72436131,0.15894510,0.05259073,2.24577348
0.33916958,5.88521324,0.07069355,2.43665821,2.34935062,0.73381146,0.16343520,0.05452594,2.28738462
0.34517259,5.98404425,0.07392743,2.47997186,2.40664195,0.74296049,0.16840654,0.05652428,2.33045390
0.35117559,6.07742055,0.07695428,2.51923337,2.46035479,0.75139875,0.17369203,0.05854138,2.37365872
0.35717859,6.16202712,0.07970872,2.55314605,2.50904442,0.75871967,0.17911270,0.06053055,2.41567388
0.36318159,6.23467334,0.08213065,2.58047850,2.55134468,0.76453216,0.18448341,0.06244400,2.45520716
0.36918459,6.29239324,0.08416731,2.60010442,2.58600551,0.76847333,0.18961898,0.06423422,2.49103702
0.37518759,6.33254477,0.08577509,2.61104152,2.61192989,0.77022085,0.19434040,0.06585550,2.52205112
0.38119060,6.35290388,0.08692124,2.61248792,2.62820869,0.76950461,0.19848091,0.06726545,2.54728379
0.38719360,6.35174925,0.08758530,2.60385438,2.63415186,0.76611710,0.20189179,0.06842653,2.56595062
0.39319660,6.32793373,0.08776005,2.58479097,2.62931459,0.75992211,0.20444750,0.06930748,2.57747857
0.39919960,6.28093887,0.08745231,2.55520675,2.61351709,0.75086134,0.20605008,0.06988464,2.58152962
0.40520260,6.21090981,0.08668306,2.51528159,2.58685681,0.73895864,0.20663260,0.07014302,2.57801680
0.41120560,6.11866835,0.08548734,2.46546931,2.54971241,0.72432154,0.20616152,0.07007712,2.56711141
0.41720860,6.00570324,0.08391354,2.40649201,2.50273898,0.70714019,0.20463779,0.06969144,2.54924055
0.42321161,5.87413744,0.08202238,2.33932548,2.44685432,0.68768352,0.20209684,0.06900070,2.52507507
0.42921461,5.72667336,0.07988544,2.26517634,2.38321675,0.66629273,0.19860724,0.06802967,2.49550784
0.43521761,5.56651801,0.07758334,2.18545152,2.31319501,0.64337252,0.19426825,0.06681265,2.46162330
0.44122061,5.39729075,0.07520370,2.10172147,2.23833125,0.61938019,0.18920629,0.06539265,2.42465945
0.44722361,5.22291734,0.07283881,2.01567821,2.16029854,0.59481306,0.18357049,0.06382026,2.38596382
0.45322661,5.04751421,0.07058322,1.92908994,2.08085438,0.57019466,0.17752746,0.06215220,2.34694544
0.45922961,4.87526761,0.06853119,1.84375385,2.00179192,0.54606023,0.17125560,0.06044975,2.30902486
0.46523262,4.71031197,0.06677423,1.76144875,1.92489064,0.52294200,0.16493902,0.05877697,2.27358454
0.47123562,4.55661235,0.06539861,1.68388919,1.85186829,0.50135462,0.15876136,0.05719885,2.24192172
0.47723862,4.41785484,0.06448312,1.61268255,1.78433574,0.48178154,0.15289978,0.05577941,2.21520593
0.48324162,4.29734903,0.06409695,1.54929049,1.72375617,0.46466242,0.14751925,0.05457996,2.19444289
0.48924462,4.19794545,0.06429784,1.49499578,1.67141001,0.45038217,0.14276736,0.05365729,2.18044626
0.49524762,4.12197058,0.06513052,1.45087546,1.62836647,0.43926188,0.13876985,0.05306222,2.17381829
0.50125063,4.07118109,0.06662549,1.41778090,1.59546241,0.43155185,0.13562695,0.05283824,2.17493993
0.50725363,4.04673799,0.06879814,1.39632500,1.57328907,0.42742689,0.13341060,0.05302047,2.18397050
0.51325663,4.04920084,0.07164825,1.38687671,1.56218645,0.42698399,0.13216281,0.05363487,2.20085650
0.51925963,4.07854130,0.07515991,1.38956258,1.56224548,0.43024231,0.13189489,0.05469783,2.22534876
0.52526263,4.13417427,0.07930174,1.40427495,1.57331713,0.43714545,0.13258784,0.05621598,2.25702678
0.53126563,4.21500494,0.08402765,1.43068610,1.59502808,0.44756579,0.13419369,0.05818638,2.29532867
0.53726863,4.31948878,0.08927779,1.46826765,1.62680173,0.46131071,0.13663777,0.06059696,2.33958513
0.54327164,4.44570180,0.09498002,1.51631409,1.66788379,0.47813043,0.13982189,0.06342719,2.38905553
0.54927464,4.59141772,0.10105159,1.57396969,1.71737108,0.49772701,0.14362816,0.06664905,2.44296433
0.55527764,4.75418876,0.10740112,1.64025734,1.77424248,0.51976433,0.14792343,0.07022807,2.50053619
0.56128064,4.93142687,0.11393084,1.71410856,1.83739080,0.54387846,0.15256415,0.07412452,2.56102794
0.56728364,5.12048197,0.12053896,1.79439325,1.90565446,0.56968818,0.15740146,0.07829468,2.62375625
0.57328664,5.31871467,0.12712211,1.87994842,1.97784777,0.59680514,0.16228634,0.08269211,2.68811984
0.57928964,5.52356058,0.13357785,1.96960482,2.05278919,0.62484338,0.16707463,0.08726880,2.75361529
0.58529265,5.73258447,0.13980708,2.06221064,2.12932639,0.65342782,0.17163178,0.09197628,2.81984617
0.59129565,5.94352255,0.14571632,2.15665180,2.20635780,0.68220146,0.17583704,0.09676660,2.88652516
0.59729865,6.15431197,0.15121982,2.25186819,2.28285009,0.71083116,0.17958719,0.10159306,2.95346932
0.60330165,6.36310743,0.15624133,2.34686582,2.35785135,0.73901180,0.18279936,0.10641084,3.02058915
0.60930465,6.56828499,0.16071553,2.44072473,2.43050005,0.76646883,0.18541320,0.11117736,3.08787182
0.61530765,6.76843425,0.16458917,2.53260295,2.50002984,0.79295924,0.18739209,0.11585250,3.15535985
0.62131066,6.96234034,0.16782173,2.62173693,2.56577060,0.81827117,0.18872345,0.12039863,3.22312614
0.62731366,7.14895774,0.17038561,2.70743889,2.62714631,0.84222222,0.18941827,0.12478049,3.29124676
0.63331666,7.32737830,0.17226603,2.78909205,2.68367025,0.86465692,0.18950978,0.12896501,3.35977288
0.63931966,7.49679621,0.17346044,2.86614428,2.73493830,0.88544350,0.18905141,0.13292109,3.42870322
0.64532266,7.65647243,0.17397761,2.93810125,2.78062122,0.90447037,0.18811417,0.13661926,3.49795851
0.65132566,7.80570146,0.17383644,3.00451976,2.82045638,0.92164268,0.18678355,0.14003158,3.56735935
0.65732866,7.94378279,0.17306449,3.06500198,2.85423998,0.93687915,0.18515612,0.14313143,3.63660865
0.66333167,8.06999922,0.17169640,3.11919138,2.88182007,0.95010948,0.18333589,0.14589353,3.70527986
0.66933467,8.18360349,0.16977220,3.16677059,2.90309106,0.96127257,0.18143074,0.14829410,3.77281170
0.67533767,8.28381451,0.16733566,3.20746158,2.91798999,0.97031557,0.17954885,0.15031109,3.83851005
0.68134067,8.36982335,0.16443266,3.24102813,2.92649468,0.97719384,0.17779537,0.15192463,3.90155732
0.68734367,8.44080895,0.16110971,3.26728044,2.92862379,0.98187188,0.17626944,0.15311758,3.96102905
0.69334667,8.49596235,0.15741269,3.28608148,2.92443864,0.98432485,0.17506147,0.15387618,4.01591735
0.69934967,8.53451827,0.15338582,3.29735454,2.91404640,0.98454083,0.17425096,0.15419076,4.06516051
0.70535268,8.55579178,0.14907084,3.30109130,2.89760415,0.98252328,0.17390468,0.15405644,4.10767738
0.71135568,8.55921788,0.14450655,3.29735973,2.87532340,0.97829366,0.17407538,0.15347384,4.14240522
0.71735868,8.54439129,0.13972847,3.28631092,2.84747431,0.97189389,0.17480084,0.15244962,4.16833942
0.72336168,8.51110389,0.13476892,3.26818423,2.81438906,0.96338836,0.17610344,0.15099697,4.18457304
0.72936468,8.45937732,0.12965716,3.24331008,2.77646383,0.95286527,0.17799008,0.14913583,4.19033450
0.73536768,8.38948830,0.12441977,3.21210974,2.73415868,0.94043717,0.18045248,0.14689292,4.18502142
0.74137069,8.30198490,0.11908112,3.17509189,2.68799519,0.92624061,0.18346777,0.14430154,4.16822897
0.74737369,8.19769232,0.11366391,3.13284571,2.63855136,0.91043466,0.18699941,0.14140108,4.13977122
0.75337669,8.07770734,0.10818975,3.08603048,2.58645366,0.89319855,0.19099834,0.13823630,4.09969438
0.75937969,7.94338114,0.10267965,3.03536187,2.53236635,0.87472832,0.19540432,0.13485636,4.04828112
0.76538269,7.79629095,0.09715446,2.98159537,2.47697820,0.85523260,0.20014745,0.13131365,3.98604564
0.77138569,7.63820148,0.09163525,2.92550734,2.42098687,0.83492780,0.20514980,0.12766239,3.91371977
0.77738869,7.47101762,0.08614348,2.86787431,2.36508157,0.81403284,0.21032718,0.12395721,3.83223051
0.78339170,7.29673037,0.08070108,2.80945130,2.30992451,0.79276352,0.21559086,0.12025156,3.74267024
0.78939470,7.11735830,0.07533040,2.75095009,2.25613179,0.77132700,0.22084932,0.11659621,3.64626090
0.79539770,6.93488711,0.07005400,2.69301800,2.20425469,0.74991639,0.22601000,0.11303768,3.54431388
0.80140070,6.75120986,0.06489436,2.63621841,2.15476188,0.72870581,0.23098089,0.10961690,3.43818758
0.80740370,6.56807061,0.05987347,2.58101344,2.10802363,0.70784603,0.23567201,0.10636797,3.32924454
0.81340670,6.38701386,0.05501246,2.52774979,2.06429855,0.68746092,0.23999678,0.10331720,3.21881025
0.81940970,6.20934208,0.05033106,2.47664825,2.02372371,0.66764478,0.24387317,0.10048232,3.10813537
0.82541271,6.03608319,0.04584724,2.42779745,1.98630869,0.64846076,0.24722474,0.09787210,2.99836308
0.83141571,5.86796943,0.04157673,2.38115220,1.95193395,0.62994027,0.24998140,0.09548623,2.89050275
0.83741871,5.70542859,0.03753272,2.33653675,1.92035396,0.61208363,0.25208014,0.09331549,2.78541100
0.84342171,5.54858782,0.03372558,2.29365278,1.89120501,0.59486172,0.25346558,0.09134231,2.68378054
0.84942471,5.39729006,0.03016271,2.25209229,1.86401776,0.57821872,0.25409036,0.08954164,2.58613680
0.85542771,5.25112199,0.02684841,2.21135485,1.83823414,0.56207581,0.25391555,0.08788199,2.49284210
0.86143072,5.10945242,0.02378397,2.17086870,1.81322804,0.54633566,0.25291098,0.08632686,2.40410654
0.86743372,4.97147912,0.02096776,2.13001507,1.78832917,0.53088766,0.25105554,0.08483621,2.32000439
0.87343672,4.83628197,0.01839539,2.08815484,1.76284908,0.51561349,0.24833753,0.08336811,2.24049479
0.87943972,4.70287976,0.01606005,2.04465646,1.73610844,0.50039307,0.24475489,0.08188047,2.16544509
0.88544272,4.57028807,0.01395275,1.99892410,1.70746425,0.48511041,0.24031559,0.08033269,2.09465530
0.89144572,4.43757538,0.01206270,1.95042483,1.67633609,0.46965935,0.23503783,0.07868726,2.02788209
0.89744872,4.30391490,0.01037768,1.89871378,1.64223003,0.45394874,0.22895024,0.07691123,1.96486087
0.90345173,4.16862955,0.00888441,1.84345607,1.60475932,0.43790699,0.22209193,0.07497742,1.90532490
0.90945473,4.03122844,0.00756890,1.78444471,1.56366084,0.42148583,0.21451241,0.07286541,1.84902027
0.91545773,3.89143299,0.00641678,1.72161361,1.51880673,0.40466294,0.20627124,0.07056223,1.79571660
0.92146073,3.74919214,0.00541362,1.65504516,1.47021062,0.38744356,0.19743749,0.06806273,1.74521277
0.92746373,3.60468611,0.00454520,1.58497211,1.41802833,0.36986095,0.18808889,0.06536964,1.69733838
0.93346673,3.45831925,0.00379768,1.51177383,1.36255313,0.35197563,0.17831068,0.06249330,1.65195097
0.93946973,3.31070279,0.00315787,1.43596695,1.30420577,0.33387362,0.16819419,0.05945110,1.60893015
0.94547274,3.16262897,0.00261330,1.35819116,1.24352014,0.31566365,0.15783521,0.05626674,1.56816941
0.95147574,3.01503843,0.00215235,1.27919079,1.18112500,0.29747364,0.14733207,0.05296917,1.52956686
0.95747874,2.86898295,0.00176432,1.19979297,1.11772302,0.27944641,0.13678364,0.04959144,1.49301586
0.96348174,2.72558562,0.00143943,1.12088357,1.05406793,0.26173518,0.12628725,0.04616952,1.45839687
0.96948474,2.58600088,0.00116887,1.04338184,0.99094102,0.24449869,0.11593661,0.04274095,1.42557119
0.97548774,2.45137613,0.00094474,0.96821479,0.92912776,0.22789645,0.10581986,0.03934366,1.39437746
0.98149075,2.32281681,0.00076006,0.89629241,0.86939567,0.21208419,0.09601774,0.03601479,1.36463122
0.98749375,2.20135612,0.00060867,0.82848440,0.81247407,0.19720961,0.08660210,0.03278961,1.33612776
0.99349675,2.08793022,0.00048522,0.76559927,0.75903628,0.18340867,0.07763463,0.02970071,1.30864799
0.99949975,1.98335935,0.00038505,0.70836615,0.70968478,0.17080253,0.06916605,0.02677722,1.28196697
1.00550275,1.88833469,0.00030419,0.65741971,0.66493943,0.15949496,0.06123556,0.02404437,1.25586420
1.01150575,1.80341064,0.00023925,0.61328838,0.62522877,0.14957050,0.05387076,0.02152305,1.23013513
1.01750875,1.72900156,0.00018734,0.57638566,0.59088435,0.14109323,0.04708788,0.01922979,1.20460256
1.02351176,1.66538225,0.00014606,0.54700459,0.56213778,0.13410597,0.04089236,0.01717662,1.17912725
1.02951476,1.61269099,0.00011339,0.52531492,0.53912018,0.12863010,0.03527968,0.01537133,1.15361669
1.03551776,1.57093419,0.00008765,0.51136289,0.52186373,0.12466573,0.03023650,0.01381760,1.12803132
1.04152076,1.53999190,0.00006747,0.50507315,0.51030485,0.12219220,0.02574184,0.01251538,1.10238764
1.04752376,1.51962333,0.00005173,0.50625261,0.50428887,0.12116885,0.02176846,0.01146120,1.07675797
1.05352676,1.50947230,0.00003949,0.51459605,0.50357573,0.12153605,0.01828421,0.01064854,1.05126675
1.05952976,1.50907226,0.00003003,0.52969317,0.50784670,0.12321640,0.01525342,0.01006818,1.02608364
1.06553277,1.51785125,0.00002275,0.55103710,0.51671190,0.12611611,0.01263819,0.00970856,1.00141399
1.07153577,1.53513713,0.00001717,0.57803423,0.52971858,0.13012657,0.01039955,0.00955602,0.97748719
1.07753877,1.56016366,0.00001290,0.61001538,0.54636020,0.13512613,0.00849849,0.00959513,0.95454390
1.08354177,1.59207812,0.00000966,0.64624834,0.56608631,0.14098203,0.00689693,0.00980884,0.93282286
1.08954477,1.62995103,0.00000721,0.68595167,0.58831319,0.14755268,0.00555833,0.01017871,0.91254838
1.09554777,1.67278860,0.00000536,0.72830975,0.61243534,0.15469007,0.00444833,0.01068509,0.89391915
1.10155078,1.71954814,0.00000397,0.77248900,0.63783763,0.16224246,0.00353514,0.01130723,0.87709914
1.10755378,1.76915658,0.00000293,0.81765494,0.66390809,0.17005728,0.00278973,0.01202352,0.86221108
1.11355678,1.82053190,0.00000215,0.86298984,0.69005090,0.17798421,0.00218604,0.01281162,0.84933292
1.11955978,1.87260689,0.00000158,0.90771051,0.71569961,0.18587827,0.00170093,0.01364870,0.83849709
1.12556278,1.92435447,0.00000115,0.95108573,0.74032978,0.19360301,0.00131415,0.01451172,0.82969274
1.13156578,1.97481347,0.00000084,0.99245269,0.76347096,0.20103345,0.00100814,0.01537769,0.82287029
1.13756878,2.02311366,0.00000061,1.03123181,0.78471729,0.20805894,0.00076792,0.01622404,0.81794794
1.14357179,2.06849853,0.00000044,1.06693931,0.80373633,0.21458543,0.00058079,0.01702900,0.81481947
1.14957479,2.11034471,0.00000031,1.09919691,0.82027571,0.22053747,0.00043615,0.01777199,0.81336253
1.15557779,2.14817645,0.00000022,1.12773807,0.83416702,0.22585940,0.00032520,0.01843403,0.81344680
1.16158079,2.18167443,0.00000016,1.15241049,0.84532699,0.23051597,0.00024075,0.01899815,0.81494122
1.16758379,2.21067786,0.00000011,1.17317444,0.85375544,0.23449213,0.00017696,0.01944979,0.81771984
1.17358679,2.23517967,0.00000008,1.19009704,0.85953028,0.23779211,0.00012915,0.01977712,0.82166575
1.17958979,2.25531463,0.00000006,1.20334247,0.86279950,0.24043771,0.00009358,0.01997131,0.82667293
1.18559280,2.27134100,0.00000004,1.21315856,0.86377062,0.24246589,0.00006733,0.02002673,0.83264586
1.19159580,2.28361640,0.00000003,1.21986033,0.86269791,0.24392583,0.00004809,0.01994106,0.83949702
1.19759880,2.29256925,0.00000002,1.22381108,0.85986809,0.24487549,0.00003411,0.01971526,0.84714269
1.20360180,2.29866720,0.00000001,1.22540212,0.85558505,0.24537793,0.00002402,0.01935354,0.85549733
1.20960480,2.30238444,0.00000001,1.22503194,0.85015441,0.24549759,0.00001679,0.01886305,0.86446730
1.21560780,2.30416951,0.00000001,1.22308591,0.84386870,0.24529655,0.00001165,0.01825368,0.87394436
1.22161081,2.30441578,0.00000000,1.21991759,0.83699373,0.24483126,0.00000803,0.01753765,0.88379979
1.22761381,2.30343601,0.00000000,1.21583249,0.82975699,0.24414966,0.00000550,0.01672904,0.89387966
1.23361681,2.30144274,0.00000000,1.21107516,0.82233858,0.24328893,0.00000373,0.01584335,0.90400185
1.23961981,2.29853550,0.00000000,1.20582023,0.81486501,0.24227402,0.00000252,0.01489695,0.91395518
1.24562281,2.29469574,0.00000000,1.20016785,0.80740622,0.24111704,0.00000169,0.01390660,0.92350113
1.25162581,2.28978969,0.00000000,1.19414369,0.79997591,0.23981742,0.00000112,0.01288894,0.93237798
1.25762881,2.28357908,0.00000000,1.18770348,0.79253503,0.23836297,0.00000074,0.01186000,0.94030750
1.26363182,2.27573904,0.00000000,1.18074173,0.78499822,0.23673167,0.00000049,0.01083486,0.94700396
1.26963482,2.26588211,0.00000000,1.17310408,0.77724277,0.23489410,0.00000032,0.00982727,0.95218479
1.27563782,2.25358704,0.00000000,1.16460262,0.76911954,0.23281635,0.00000020,0.00884938,0.95558263
1.28164082,2.23843051,0.00000000,1.15503316,0.76046523,0.23046329,0.00000013,0.00791158,0.95695783
1.28764382,2.22002013,0.00000000,1.14419360,0.75111529,0.22780190,0.00000008,0.00702238,0.95611092
1.29364682,2.19802651,0.00000000,1.13190215,0.74091674,0.22480455,0.00000005,0.00618835,0.95289401
1.29964982,2.17221276,0.00000000,1.11801453,0.72974019,0.22145200,0.00000003,0.00541422,0.94722065
1.30565283,2.14245949,0.00000000,1.10243920,0.71749051,0.21773594,0.00000002,0.00470292,0.93907338
1.31165583,2.10878399,0.00000000,1.08514960,0.70411544,0.21366095,0.00000001,0.00405572,0.92850838
1.31765883,2.07135240,0.00000000,1.06619293,0.68961189,0.20924573,0.00000001,0.00347248,0.91565699
1.32366183,2.03048405,0.00000000,1.04569494,0.67402950,0.20452352,0.00000001,0.00295176,0.90072382
1.32966483,1.98664791,0.00000000,1.02386046,0.65747144,0.19954181,0.00000000,0.00249110,0.88398133
1.33566783,1.94045109,0.00000000,1.00096974,0.64009237,0.19436117,0.00000000,0.00208724,0.86576125
1.34167084,1.89262014,0.00000000,0.97737081,0.62209383,0.18905338,0.00000000,0.00173630,0.84644304
