energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-4.05502751,1.51654254,-1.87378615,0.00119725,-0.00257681,0.11789962,-0.17394639,0.26726171,-0.32762050,0.63326481,-0.77778556,0.66701752,-0.66822044,0.24559373,-0.36744763,0.48508131,-0.55327866,0.00000000,-0.00000000
-4.04902451,1.46658301,-1.90758091,0.00107086,-0.00255831,0.11161431,-0.17608465,0.25907928,-0.33331132,0.60884204,-0.79292256,0.65359125,-0.69072316,0.23453741,-0.36945991,0.47731394,-0.56450338,0.00000000,-0.00000000
-4.04302151,1.41489588,-1.93178662,0.00095158,-0.00252253,0.10518800,-0.17718591,0.25068927,-0.33726959,0.58317260,-0.80388067,0.63801834,-0.71019307,0.22380908,-0.36946975,0.46950728,-0.57333338,0.00000000,-0.00000000
-4.03701851,1.36215811,-1.94605107,0.00084024,-0.00247004,0.09869801,-0.17722025,0.24220979,-0.33944983,0.55660974,-0.81045161,0.62059651,-0.72631627,0.21350389,-0.36749557,0.46177685,-0.57971111,0.00000000,-0.00000000
-4.03101551,1.30899215,-1.95025586,0.00073741,-0.00240179,0.09221738,-0.17618184,0.23374429,-0.33985040,0.52949758,-0.81252533,0.60163351,-0.73885329,0.20369432,-0.36360387,0.45420588,-0.58364609,0.00000000,-0.00000000
-4.02501251,1.25595515,-1.94450998,0.00064344,-0.00231907,0.08581370,-0.17408834,0.22537986,-0.33851167,0.50216406,-0.81009001,0.58143820,-0.74764315,0.19443048,-0.35790514,0.44684476,-0.58521032,0.00000000,-0.00000000
-4.01900950,1.20353201,-1.92913631,0.00055848,-0.00222346,0.07954814,-0.17097961,0.21718626,-0.33551287,0.47491495,-0.80322918,0.56031251,-0.75260514,0.18574131,-0.35054821,0.43971236,-0.58453143,0.00000000,-0.00000000
-4.01300650,1.15213244,-1.90465159,0.00048246,-0.00211676,0.07347480,-0.16691581,0.20921603,-0.33096758,0.44802932,-0.79211601,0.53854470,-0.75373802,0.17763658,-0.34171353,0.43279905,-0.58178408,0.00000000,-0.00000000
-4.00700350,1.10209180,-1.87174080,0.00041521,-0.00200097,0.06764032,-0.16197492,0.20150539,-0.32501825,0.42175640,-0.77700497,0.51640402,-0.75111680,0.17010960,-0.33160567,0.42607130,-0.57717973,0.00000000,-0.00000000
-4.00100050,1.05367572,-1.83122715,0.00035641,-0.00187814,0.06208388,-0.15624987,0.19407592,-0.31782980,0.39631396,-0.75822140,0.49413710,-0.74488717,0.16314040,-0.32044523,0.41947760,-0.57095551,0.00000000,-0.00000000
-3.99499750,1.00708796,-1.78403889,0.00030567,-0.00175041,0.05683735,-0.14984532,0.18693691,-0.30958281,0.37188814,-0.73614919,0.47196603,-0.73525776,0.15669940,-0.30846081,0.41295536,-0.56336267,0.00000000,-0.00000000
-3.98899450,0.96248088,-1.73117465,0.00026254,-0.00161985,0.05192576,-0.14287423,0.18008824,-0.30046648,0.34863466,-0.71121730,0.45008804,-0.72249084,0.15075114,-0.29588099,0.40643835,-0.55465516,0.00000000,-0.00000000
-3.98299150,0.91996795,-1.67366870,0.00022657,-0.00148849,0.04736797,-0.13545444,0.17352356,-0.29067173,0.32668124,-0.68388569,0.42867672,-0.70689162,0.14525816,-0.28292713,0.39986436,-0.54507893,0.00000000,-0.00000000
-3.97698849,0.87963737,-1.61255765,0.00019731,-0.00135818,0.04317752,-0.12770520,0.16723359,-0.28038474,0.30613091,-0.65463105,0.40788445,-0.68879693,0.14018466,-0.26980681,0.39318258,-0.53486247,0.00000000,-0.00000000
-3.97098549,0.84156605,-1.54885002,0.00017435,-0.00123064,0.03936356,-0.11974404,0.16120939,-0.26978127,0.28706611,-0.62393320,0.38784573,-0.66856353,0.13549987,-0.25670854,0.38636030,-0.52420910,0.00000000,-0.00000000
-3.96498249,0.80583306,-1.48349982,0.00015731,-0.00110736,0.03593193,-0.11168384,0.15544539,-0.25902188,0.26955316,-0.59226237,0.36868118,-0.64655694,0.13118095,-0.24379765,0.37938855,-0.51329126,0.00000000,-0.00000000
-3.95897949,0.77253179,-1.41738510,0.00014592,-0.00098961,0.03288613,-0.10363032,0.14994198,-0.24824833,0.25364687,-0.56006809,0.35050163,-0.62314091,0.12721535,-0.23121357,0.37228644,-0.50224708,0.00000000,-0.00000000
-3.95297649,0.74178011,-1.35129207,0.00013997,-0.00087842,0.03022843,-0.09568001,0.14470760,-0.23758120,0.23939500,-0.52776983,0.33341210,-0.59866824,0.12360252,-0.21906854,0.36510384,-0.49117933,0.00000000,-0.00000000
-3.94697349,0.71372804,-1.28590513,0.00013935,-0.00077461,0.02796071,-0.08791873,0.13976013,-0.22711872,0.22684230,-0.49574975,0.31751537,-0.57347313,0.12035485,-0.20744767,0.35792236,-0.48015669,0.00000000,-0.00000000
-3.94097049,0.68856245,-1.22180277,0.00014402,-0.00067875,0.02608525,-0.08042054,0.13512766,-0.21693696,0.21603397,-0.46434769,0.30291464,-0.54786537,0.11749802,-0.19641017,0.35085461,-0.46921713,0.00000000,-0.00000000
-3.93496748,0.66650863,-1.15945903,0.00015407,-0.00059121,0.02460541,-0.07324726,0.13084846,-0.20709101,0.20701825,-0.43385832,0.28971534,-0.52212642,0.11507043,-0.18599176,0.34404164,-0.45837311,0.00000000,-0.00000000
-3.92896448,0.64782859,-1.09924987,0.00016964,-0.00051216,0.02352596,-0.06644846,0.12697028,-0.19761716,0.19984820,-0.40453046,0.27802579,-0.49650744,0.11312219,-0.17620787,0.33764896,-0.44761822,0.00000000,-0.00000000
-3.92296148,0.63281635,-1.04146371,0.00019097,-0.00044162,0.02285327,-0.06006189,0.12354896,-0.18853585,0.19458246,-0.37656832,0.26795664,-0.47122909,0.11171327,-0.16705748,0.33186112,-0.43693473,0.00000000,-0.00000000
-3.91695848,0.62179039,-0.98631505,0.00021836,-0.00037949,0.02259527,-0.05411428,0.12064653,-0.17985517,0.19128506,-0.35013442,0.25961926,-0.44648289,0.11091134,-0.15852732,0.32687534,-0.42630156,0.00000000,-0.00000000
-3.91095548,0.61508362,-0.93396015,0.00025214,-0.00032555,0.02276104,-0.04862248,0.11832882,-0.17157453,0.19002430,-0.32535375,0.25312297,-0.42243389,0.11078907,-0.15059620,0.32289438,-0.41570212,0.00000000,-0.00000000
-3.90495248,0.61303152,-0.88451362,0.00029267,-0.00027951,0.02336034,-0.04359479,0.11666269,-0.16368847,0.19087085,-0.30231898,0.24857139,-0.39922432,0.11142119,-0.14323923,0.32011913,-0.40513161,0.00000000,-0.00000000
-3.89894947,0.61595889,-0.83806491,0.00034032,-0.00024106,0.02440271,-0.03903250,0.11571320,-0.15619022,0.19389503,-0.28109618,0.24605815,-0.37697771,0.11288138,-0.13643166,0.31874119,-0.39460314,0.00000000,-0.00000000
-3.89294647,0.62416589,-0.79469362,0.00039542,-0.00020986,0.02589654,-0.03493145,0.11554055,-0.14907492,0.19916372,-0.26173078,0.24566202,-0.35580332,0.11523914,-0.13015227,0.31893581,-0.38415257,0.00000000,-0.00000000
-3.88694347,0.63791395,-0.75448296,0.00045824,-0.00018560,0.02784790,-0.03128367,0.11619722,-0.14234224,0.20673668,-0.24425338,0.24744191,-0.33580033,0.11855669,-0.12438614,0.32085551,-0.37384161,0.00000000,-0.00000000
-3.88094047,0.65741223,-0.71753064,0.00052898,-0.00016800,0.03025926,-0.02807883,0.11772532,-0.13599839,0.21666285,-0.22868510,0.25143190,-0.31706163,0.12288616,-0.11912662,0.32462459,-0.36375907,0.00000000,-0.00000000
-3.87493747,0.68280506,-0.68395675,0.00060769,-0.00015681,0.03312820,-0.02530572,0.12015413,-0.13005741,0.22897652,-0.21504236,0.25763660,-0.29967691,0.12826692,-0.11437666,0.33033468,-0.35402035,0.00000000,-0.00000000
-3.86893447,0.71416107,-0.65390848,0.00069431,-0.00015188,0.03644614,-0.02295349,0.12349819,-0.12454175,0.24369378,-0.20334070,0.26602712,-0.28373485,0.13472347,-0.11014930,0.33804160,-0.34476513,0.00000000,-0.00000000
-3.86293147,0.75146432,-0.62756167,0.00078858,-0.00015311,0.04019709,-0.02101264,0.12775576,-0.11948208,0.26080919,-0.19359773,0.27653780,-0.26932438,0.14226366,-0.10646756,0.34776337,-0.33615348,0.00000000,-0.00000000
-3.85692846,0.79460782,-0.60511926,0.00089007,-0.00016047,0.04435666,-0.01947590,0.13290789,-0.11491658,0.28029312,-0.18583507,0.28906403,-0.25653488,0.15087745,-0.10336361,0.35947956,-0.32836067,0.00000000,-0.00000000
-3.85092546,0.84338981,-0.58680706,0.00099813,-0.00017400,0.04889128,-0.01833872,0.13891798,-0.11088963,0.30208957,-0.18007928,0.30346124,-0.24545548,0.16053630,-0.10087748,0.37313178,-0.32157110,0.00000000,-0.00000000
-3.84492246,0.89751295,-0.57286719,0.00111187,-0.00019382,0.05375763,-0.01759964,0.14573200,-0.10745007,0.32611493,-0.17636186,0.31954516,-0.23617348,0.17119302,-0.09905533,0.38862534,-0.31597149,0.00000000,-0.00000000
-3.83891946,0.95658655,-0.56354979,0.00123021,-0.00022010,0.05890260,-0.01726025,0.15327925,-0.10464918,0.35225750,-0.17471841,0.33709356,-0.22877199,0.18278236,-0.09794747,0.40583177,-0.31174401,0.00000000,-0.00000000
-3.83291646,1.02013185,-0.55910334,0.00135183,-0.00025302,0.06426349,-0.01732503,0.16147364,-0.10253854,0.38037802,-0.17518709,0.35584936,-0.22332701,0.19522205,-0.09760612,0.42459228,-0.30905944,0.00000000,-0.00000000
-3.82691346,1.08759037,-0.55976433,0.00147521,-0.00029281,0.06976879,-0.01780085,0.17021555,-0.10116778,0.41031107,-0.17780644,0.37552517,-0.21990422,0.20841453,-0.09808320,0.44472179,-0.30807089,0.00000000,-0.00000000
-3.82091046,1.15833493,-0.56574661,0.00159868,-0.00033967,0.07533927,-0.01869624,0.17939411,-0.10058238,0.44186753,-0.18261279,0.39580921,-0.21855541,0.22224915,-0.09942803,0.46601349,-0.30890830,0.00000000,-0.00000000
-3.81490745,1.23168331,-0.57723095,0.00172041,-0.00039379,0.08088964,-0.02002054,0.18888992,-0.10082169,0.47483783,-0.18963736,0.41637234,-0.21931505,0.23660479,-0.10168525,0.48824372,-0.31167387,0.00000000,-0.00000000
-3.80890445,1.30691399,-0.59435520,0.00183845,-0.00045530,0.08633051,-0.02178276,0.19857802,-0.10191707,0.50899606,-0.19890318,0.43687620,-0.22219688,0.25135299,-0.10489281,0.51117704,-0.31643867,0.00000000,-0.00000000
-3.80290145,1.38328350,-0.61720532,0.00195086,-0.00052423,0.09157072,-0.02399038,0.20833115,-0.10389037,0.54410468,-0.21042202,0.45698212,-0.22719092,0.26636126,-0.10908018,0.53457135,-0.32324043,0.00000000,-0.00000000
-3.79689845,1.46004492,-0.64580759,0.00205565,-0.00060052,0.09651996,-0.02664803,0.21802304,-0.10675267,0.57991974,-0.22419138,0.47636045,-0.23426083,0.28149664,-0.11426682,0.55818289,-0.33208256,0.00000000,-0.00000000
-3.79089545,1.53646662,-0.68012211,0.00215094,-0.00068397,0.10109151,-0.02975615,0.22753173,-0.11050331,0.61619632,-0.24019174,0.49470021,-0.24334190,0.29662927,-0.12046086,0.58177110,-0.34293427,0.00000000,-0.00000000
-3.78489245,1.61185087,-0.72003794,0.00223495,-0.00077422,0.10520505,-0.03330959,0.23674282,-0.11512928,0.65269395,-0.25838407,0.51171845,-0.25433963,0.31163596,-0.12765812,0.60510306,-0.35573179,0.00000000,-0.00000000
-3.77888944,1.68555131,-0.76536980,0.00230611,-0.00087074,0.10878943,-0.03729640,0.24555237,-0.12060487,0.68918183,-0.27870786,0.52716916,-0.26712910,0.32640349,-0.13584130,0.62795763,-0.37038048,0.00000000,-0.00000000
-3.77288644,1.75698866,-0.81585658,0.00236308,-0.00097281,0.11178514,-0.04169669,0.25386955,-0.12689164,0.72544352,-0.30107964,0.54085133,-0.28155508,0.34083159,-0.14497953,0.65012900,-0.38675760,0.00000000,-0.00000000
-3.76688344,1.82566416,-0.87116169,0.00240479,-0.00107951,0.11414664,-0.04648172,0.26161870,-0.13393867,0.76128092,-0.32539211,0.55261572,-0.29743307,0.35483555,-0.15502824,0.67142968,-0.40471571,0.00000000,-0.00000000
-3.76088044,1.89116994,-0.93087537,0.00243052,-0.00118975,0.11584410,-0.05161323,0.26874098,-0.14168314,0.79651727,-0.35151404,0.56237026,-0.31455112,0.36834815,-0.16592926,0.69169282,-0.42408644,0.00000000,-0.00000000
-3.75487744,1.95319606,-0.99451902,0.00243990,-0.00130223,0.11686474,-0.05704322,0.27519531,-0.15005107,0.83099920,-0.37929088,0.57008366,-0.33267263,0.38132108,-0.17761133,0.71077381,-0.44468445,0.00000000,-0.00000000
-3.74887444,2.01153387,-1.06155152,0.00243291,-0.00141550,0.11721357,-0.06271394,0.28095863,-0.15895842,0.86459749,-0.40854622,0.57578715,-0.35154001,0.39372561,-0.18999091,0.72855118,-0.46631151,0.00000000,-0.00000000
-3.74287144,2.06607571,-1.13137766,0.00240990,-0.00152798,0.11691352,-0.06855847,0.28602557,-0.16831245,0.89720680,-0.43908408,0.57957420,-0.37087921,0.40555265,-0.20297339,0.74492664,-0.48876048,0.00000000,-0.00000000
-3.73686843,2.11681090,-1.20335840,0.00237159,-0.00163796,0.11600496,-0.07450161,0.29040744,-0.17801323,0.92874433,-0.47069206,0.58159833,-0.39040504,0.41681212,-0.21645468,0.75982452,-0.51181929,0.00000000,-0.00000000
-3.73086543,2.16381850,-1.27682311,0.00231902,-0.00174368,0.11454461,-0.08046129,0.29413058,-0.18795552,0.95914746,-0.50314519,0.58206897,-0.40982720,0.42753165,-0.23032311,0.77319040,-0.53527454,0.00000000,-0.00000000
-3.72486243,2.20725719,-1.35108321,0.00225353,-0.00184336,0.11260396,-0.08635033,0.29723426,-0.19803074,0.98837082,-0.53621049,0.58124553,-0.42885684,0.43775488,-0.24446171,0.78498923,-0.55891501,0.00000000,-0.00000000
-3.71885943,2.24735304,-1.42544716,0.00217670,-0.00193526,0.11026718,-0.09207866,0.29976818,-0.20812916,1.01638288,-0.56965204,0.57943003,-0.44721360,0.44753925,-0.25875083,0.79520294,-0.58253471,0.00000000,-0.00000000
-3.71285643,2.28438567,-1.49923617,0.00209032,-0.00201772,0.10762868,-0.09755572,0.30178970,-0.21814220,1.04316240,-0.60323638,0.57695840,-0.46463275,0.45695357,-0.27307091,0.80382771,-0.60593574,0.00000000,-0.00000000
-3.70685343,2.31867393,-1.57180022,0.00199633,-0.00208920,0.10479044,-0.10269318,0.30336101,-0.22796479,1.06869510,-0.63673803,0.57419095,-0.48087232,0.46607536,-0.28730548,0.81087111,-0.62893065,0.00000000,-0.00000000
-3.70085043,2.35056155,-1.64253366,0.00189671,-0.00214839,0.10185919,-0.10740766,0.30454626,-0.23749768,1.09297077,-0.66994484,0.57150223,-0.49571995,0.47498821,-0.30134416,0.81634923,-0.65134450,0.00000000,-0.00000000
-3.69484742,2.38040371,-1.71088987,0.00179349,-0.00219416,0.09894357,-0.11162359,0.30540905,-0.24664968,1.11598113,-0.70266292,0.56927065,-0.50899913,0.48377923,-0.31508562,0.82028399,-0.67301640,0.00000000,-0.00000000
-3.68884442,2.40855506,-1.77639420,0.00168866,-0.00222570,0.09615142,-0.11527574,0.30601013,-0.25533957,1.13771853,-0.73472089,0.56786829,-0.52057463,0.49253668,-0.32844027,0.82270088,-0.69380065,0.00000000,-0.00000000
-3.68284142,2.43535970,-1.83865467,0.00158411,-0.00224247,0.09358726,-0.11831168,0.30640565,-0.26349791,1.15817573,-0.76597321,0.56765114,-0.53035686,0.50134778,-0.34133269,0.82362719,-0.71356740,0.00000000,-0.00000000
-3.67683842,2.46114338,-1.89736977,0.00148158,-0.00224427,0.09135006,-0.12069375,0.30664595,-0.27106824,1.17734655,-0.79630238,0.56895003,-0.53830496,0.51029695,-0.35370358,0.82309080,-0.73220275,0.00000000,-0.00000000
-3.67083542,2.48620809,-1.95233304,0.00138265,-0.00223120,0.08953137,-0.12240062,0.30677497,-0.27800801,1.19522751,-0.82561983,0.57206255,-0.54442846,0.51946420,-0.36551107,0.82111981,-0.74960844,0.00000000,-0.00000000
-3.66483242,2.51082885,-2.00343413,0.00128868,-0.00220373,0.08821384,-0.12342830,0.30683028,-0.28428883,1.21182014,-0.85386558,0.57724603,-0.54878737,0.52892394,-0.37673152,0.81774276,-0.76570100,0.00000000,-0.00000000
-3.65882941,2.53525263,-2.05065623,0.00120079,-0.00216260,0.08747017,-0.12379053,0.30684373,-0.28989634,1.22713374,-0.88100641,0.58471191,-0.55149074,0.53874395,-0.38735957,0.81298962,-0.78041051,0.00000000,-0.00000000
-3.65282641,2.55969885,-2.09407016,0.00111988,-0.00210887,0.08736245,-0.12351860,0.30684261,-0.29482945,1.24118832,-0.90703303,0.59462128,-0.55269377,0.54898460,-0.39740747,0.80689332,-0.79367903,0.00000000,-0.00000000
-3.64682341,2.58436102,-2.13382530,0.00104658,-0.00204383,0.08794191,-0.12266053,0.30685127,-0.29909912,1.25401732,-0.93195609,0.60708192,-0.55259338,0.55969816,-0.40690390,0.79949178,-0.80545874,0.00000000,-0.00000000
-3.64082041,2.60940921,-2.17013811,0.00098127,-0.00196900,0.08924898,-0.12127968,0.30689307,-0.30272678,1.26566991,-0.95580158,0.62214668,-0.55142270,0.57092822,-0.41589209,0.79083025,-0.81571007,0.00000000,-0.00000000
-3.63481741,2.63499251,-2.20327875,0.00092412,-0.00188605,0.09131370,-0.11945289,0.30699241,-0.30574238,1.27621245,-0.97860579,0.63981314,-0.54944445,0.58270913,-0.42442760,0.78096371,-0.82439979,0.00000000,-0.00000000
-3.62881441,2.66124135,-2.23355683,0.00087505,-0.00179675,0.09415628,-0.11726821,0.30717686,-0.30818226,1.28572903,-1.00041026,0.66002467,-0.54694374,0.59506539,-0.43257578,0.76995917,-0.83149942,0.00000000,-0.00000000
-3.62281141,2.68826922,-2.26130704,0.00083379,-0.00170296,0.09778787,-0.11482225,0.30747902,-0.31008708,1.29432092,-1.02125720,0.68267257,-0.54422032,0.60801109,-0.44040906,0.75789770,-0.83698391,0.00000000,-0.00000000
-3.61680840,2.71617345,-2.28687560,0.00079992,-0.00160651,0.10221138,-0.11221746,0.30793811,-0.31149972,1.30210484,-1.04118557,0.70759938,-0.54158074,0.62154919,-0.44800434,0.74487585,-0.84083101,0.00000000,-0.00000000
-3.61080540,2.74503521,-2.31060832,0.00077284,-0.00150921,0.10742235,-0.10955926,0.30860106,-0.31246353,1.30921032,-1.06022826,0.73460318,-0.53933073,0.63567100,-0.45544046,0.73100652,-0.84302116,0.00000000,-0.00000000
-3.60480240,2.77491859,-2.33284083,0.00075184,-0.00141275,0.11340970,-0.10695325,0.30952303,-0.31302090,1.31577611,-1.07841052,0.76344265,-0.53776787,0.65035543,-0.46279613,0.71641892,-0.84353821,0.00000000,-0.00000000
-3.59879940,2.80586890,-2.35389161,0.00073612,-0.00131873,0.12015645,-0.10450262,0.31076729,-0.31321235,1.32194608,-1.09574985,0.79384292,-0.53717498,0.66556860,-0.47014812,0.70125782,-0.84237090,0.00000000,-0.00000000
-3.59279640,2.83791061,-2.37405778,0.00072482,-0.00122856,0.12764019,-0.10230579,0.31240429,-0.31307612,1.32786485,-1.11225722,0.82550182,-0.53781417,0.68126335,-0.47756999,0.68568179,-0.83951499,0.00000000,-0.00000000
-3.58679340,2.87104503,-2.39361395,0.00071704,-0.00114346,0.13583342,-0.10045437,0.31451015,-0.31264835,1.33367350,-1.12793967,0.85809649,-0.53992187,0.69737904,-0.48513135,0.66986070,-0.83497611,0.00000000,-0.00000000
-3.58079040,2.90524815,-2.41281348,0.00071188,-0.00106447,0.14470365,-0.09903158,0.31716441,-0.31196372,1.33950572,-1.14280384,0.89129006,-0.54370469,0.71384159,-0.49289744,0.65397251,-0.82877297,0.00000000,-0.00000000
-3.57478739,2.94046894,-2.43189201,0.00070843,-0.00099239,0.15421323,-0.09811104,0.32044719,-0.31105671,1.34548473,-1.15686033,0.92473816,-0.54933624,0.73056369,-0.50092914,0.63819938,-0.82094088,0.00000000,-0.00000000
-3.56878439,2.97662825,-2.45107227,0.00070586,-0.00092781,0.16431905,-0.09775606,0.32443585,-0.30996308,1.35172114,-1.17012834,0.95809513,-0.55695484,0.74744528,-0.50928327,0.62272347,-0.81153509,0.00000000,-0.00000000
-3.56278139,3.01361856,-2.47056971,0.00070336,-0.00087111,0.17497195,-0.09801926,0.32920145,-0.30872171,1.35831193,-1.18264006,0.99101964,-0.56666198,0.76437434,-0.51801290,0.60772249,-0.80063397,0.00000000,-0.00000000
-3.55677839,3.05130463,-2.49059784,0.00070022,-0.00082247,0.18611603,-0.09894273,0.33480491,-0.30737641,1.36534057,-1.19444468,1.02317955,-0.57852161,0.78122784,-0.52716774,0.59336524,-0.78834135,0.00000000,-0.00000000
-3.55077539,3.08952495,-2.51137267,0.00069582,-0.00078187,0.19768786,-0.10055840,0.34129333,-0.30597777,1.37287822,-1.20561119,1.05425591,-0.59255999,0.79787292,-0.53679430,0.57980741,-0.77478813,0.00000000,-0.00000000
-3.54477239,3.12809400,-2.53311562,0.00068963,-0.00074911,0.20961568,-0.10288881,0.34869648,-0.30458462,1.38098577,-1.21623000,1.08394607,-0.60876619,0.81416828,-0.54693578,0.56718776,-0.76013259,0.00000000,-0.00000000
-3.53876938,3.16680505,-2.55605416,0.00068124,-0.00072385,0.22181863,-0.10594801,0.35702378,-0.30326517,1.38971645,-1.22641294,1.11196569,-0.62709306,0.82996569,-0.55763166,0.55562495,-0.74455950,0.00000000,-0.00000000
-3.53276638,3.20543334,-2.58042017,0.00067035,-0.00070559,0.23420622,-0.10974270,0.36626179,-0.30209756,1.39911869,-1.23629162,1.13804998,-0.64745865,0.84511168,-0.56891682,0.54521506,-0.72827775,0.00000000,-0.00000000
-3.52676338,3.24373942,-2.60644575,0.00065678,-0.00069372,0.24667793,-0.11427337,0.37637262,-0.30116978,1.40923870,-1.24601420,1.16195403,-0.66974813,0.85944937,-0.58082029,0.53602995,-0.71151655,0.00000000,-0.00000000
-3.52076038,3.28147232,-2.63435684,0.00064046,-0.00068756,0.25912334,-0.11953540,0.38729307,-0.30057889,1.42012257,-1.25574075,1.18345266,-0.69381602,0.87282041,-0.59336364,0.52811653,-0.69452045,0.00000000,-0.00000000
-3.51475738,3.31837263,-2.66436485,0.00062142,-0.00068631,0.27142254,-0.12552018,0.39893477,-0.30042948,1.43181732,-1.26563746,1.20233984,-0.71948892,0.88506715,-0.60655908,0.52149691,-0.67754308,0.00000000,-0.00000000
-3.50875438,3.35417507,-2.69665710,0.00059980,-0.00068916,0.28344722,-0.13221592,0.41118540,-0.30083147,1.44437064,-1.27587018,1.21842809,-0.74656850,0.89603498,-0.62040750,0.51616942,-0.66084017,0.00000000,-0.00000000
-3.50275138,3.38861076,-2.73138668,0.00057582,-0.00069522,0.29506218,-0.13960831,0.42391073,-0.30189727,1.45782925,-1.28659769,1.23154803,-0.77483484,0.90557493,-0.63489637,0.51211040,-0.64466202,0.00000000,-0.00000000
-3.49674837,3.42140906,-2.76866240,0.00054978,-0.00070363,0.30612756,-0.14768085,0.43695771,-0.30373844,1.47223562,-1.29796531,1.24154851,-0.80405009,0.91354647,-0.64999791,0.50927660,-0.62924580,0.00000000,-0.00000000
-3.49074537,3.45229912,-2.80853980,0.00052203,-0.00071349,0.31650163,-0.15641485,0.45015831,-0.30646191,1.48762313,-1.31009912,1.24829732,-0.83396224,0.91982059,-0.66566745,0.50760812,-0.61480825,0.00000000,-0.00000000
-3.48474237,3.48101138,-2.85101374,0.00049297,-0.00072397,0.32604410,-0.16578910,0.46333397,-0.31016611,1.50401008,-1.32310146,1.25168286,-0.86430895,0.92428312,-0.68184226,0.50703174,-0.60153894,0.00000000,-0.00000000
-3.47873937,3.50727906,-2.89601312,0.00046303,-0.00073422,0.33461993,-0.17577908,0.47630055,-0.31493690,1.52139260,-1.33704781,1.25161670,-0.89482143,0.92683817,-0.69844088,0.50746426,-0.58959462,0.00000000,-0.00000000
-3.47273637,3.53084002,-2.94339815,0.00043263,-0.00074350,0.34210350,-0.18635594,0.48887360,-0.32084381,1.53973720,-1.35198531,1.24803706,-0.92522794,0.92741174,-0.71536300,0.50881600,-0.57909487,0.00000000,-0.00000000
-3.46673337,3.55143913,-2.99296032,0.00040220,-0.00075110,0.34838297,-0.19748509,0.50087360,-0.32793645,1.55897336,-1.36793304,1.24091305,-0.95525715,0.92595521,-0.73249001,0.51099401,-0.57011931,0.00000000,-0.00000000
-3.46073037,3.56883141,-3.04442495,0.00037216,-0.00075642,0.35336474,-0.20912457,0.51213103,-0.33624146,1.57898685,-1.38488383,1.23024950,-0.98464097,0.92244868,-0.74968608,0.51390501,-0.56270653,0.00000000,-0.00000000
-3.45472736,3.58278606,-3.09745624,0.00034288,-0.00075892,0.35697770,-0.22122331,0.52249116,-0.34576013,1.59961451,-1.40280739,1.21609202,-1.01311681,0.91690401,-0.76679986,0.51745799,-0.55685462,0.00000000,-0.00000000
-3.44872436,3.59309157,-3.15166418,0.00031471,-0.00075820,0.35917722,-0.23371939,0.53181825,-0.35646660,1.62064096,-1.42165446,1.19853191,-1.04042935,0.90936723,-0.78366662,0.52156615,-0.55252341,0.00000000,-0.00000000
-3.44272136,3.59956189,-3.20661308,0.00028793,-0.00075394,0.35994859,-0.24653836,0.53999908,-0.36830701,1.64179792,-1.44136145,1.17771063,-1.06633171,0.89992034,-0.80011091,0.52614856,-0.54963813,0.00000000,-0.00000000
-3.43671836,3.60204366,-3.26183097,0.00026281,-0.00074596,0.35930977,-0.25959196,0.54694574,-0.38119939,1.66276642,-1.46185516,1.15382324,-1.09058620,0.88868217,-0.81594941,0.53113110,-0.54809432,0.00000000,-0.00000000
-3.43071536,3.60042432,-3.31681937,0.00023952,-0.00073417,0.35731332,-0.27277724,0.55259756,-0.39503450,1.68318234,-1.48305692,1.12712062,-1.11296465,0.87580828,-0.83099416,0.53644710,-0.54776360,0.00000000,-0.00000000
-3.42471236,3.59464089,-3.37106290,0.00021821,-0.00071860,0.35404735,-0.28597625,0.55692220,-0.40967744,1.70264502,-1.50488593,1.09790997,-1.13324871,0.86148972,-0.84505586,0.54203746,-0.54850000,0.00000000,-0.00000000
-3.41870935,3.58468907,-3.42403830,0.00019896,-0.00069940,0.34963540,-0.29905662,0.55991598,-0.42497014,1.72072913,-1.52726125,1.06655350,-1.15123010,0.84595075,-0.85794733,0.54785054,-0.55014651,0.00000000,-0.00000000
-3.41270635,3.57063216,-3.47522261,0.00018182,-0.00067680,0.34423528,-0.31187291,0.56160335,-0.44073447,1.73699903,-1.55010224,1.03346503,-1.16671137,0.82944529,-0.86948697,0.55384184,-0.55254147,0.00000000,-0.00000000
-3.40670335,3.55260933,-3.52410036,0.00016680,-0.00065112,0.33803674,-0.32426895,0.56203576,-0.45677609,1.75102533,-1.57332741,0.99910460,-1.17950702,0.81225242,-0.87950227,0.55997349,-0.55552444,0.00000000,-0.00000000
-3.40070035,3.53084256,-3.57016974,0.00015386,-0.00062276,0.33125807,-0.33608116,0.56128985,-0.47288870,1.76240258,-1.59685171,0.96397099,-1.18944555,0.79467085,-0.88783330,0.56621384,-0.55894136,0.00000000,-0.00000000
-3.39469735,3.50564165,-3.61294799,0.00014295,-0.00059218,0.32414172,-0.34714285,0.55946521,-0.48885876,1.77076733,-1.62058249,0.92859245,-1.19637234,0.77701261,-0.89433613,0.57253693,-0.56264881,0.00000000,-0.00000000
