energy_ev,total_up,total_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
0.75937969,2.66088614,-1.51607908,0.00617852,-0.00118763,0.00000000,-0.00000000,0.37793328,-0.16568624,1.25798457,-0.88002119,0.04089339,-0.00823491,0.43678196,-0.10382664,0.04562017,-0.01817668,0.25575981,-0.22331657
0.76538269,2.68647223,-1.53881857,0.00645198,-0.00124116,0.00000000,-0.00000000,0.38154733,-0.16789316,1.25638884,-0.88425530,0.04253961,-0.00811663,0.44209320,-0.11132329,0.04675243,-0.01979278,0.26103355,-0.22360191
0.77138569,2.71155574,-1.56470858,0.00672140,-0.00130228,0.00000000,-0.00000000,0.38484514,-0.16985788,1.25476071,-0.89003408,0.04414665,-0.00807803,0.44734883,-0.11957430,0.04802246,-0.02156000,0.26631664,-0.22383984
0.77738869,2.73601653,-1.59383296,0.00698434,-0.00136996,0.00000000,-0.00000000,0.38793236,-0.17152682,1.25311584,-0.89757535,0.04571579,-0.00809686,0.45244311,-0.12856441,0.04941211,-0.02346017,0.27156191,-0.22413788
0.78339170,2.75968785,-1.62629715,0.00723838,-0.00144313,0.00000000,-0.00000000,0.39091098,-0.17285755,1.25143743,-0.90711163,0.04724917,-0.00815285,0.45726294,-0.13827843,0.05089936,-0.02547356,0.27671814,-0.22460614
0.78939470,2.78234797,-1.66220366,0.00748112,-0.00152072,0.00000000,-0.00000000,0.39387310,-0.17381813,1.24967047,-0.91887170,0.04874941,-0.00822781,0.46168850,-0.14870032,0.05245840,-0.02757885,0.28172926,-0.22535172
0.79539770,2.80371709,-1.70162861,0.00771031,-0.00160162,0.00000000,-0.00000000,0.39689512,-0.17438636,1.24771900,-0.93306275,0.05021915,-0.00830572,0.46559498,-0.15981195,0.05405987,-0.02975321,0.28653405,-0.22647355
0.80140070,2.82345977,-1.74460077,0.00792385,-0.00168470,0.00000000,-0.00000000,0.40003287,-0.17454906,1.24544642,-0.94985401,0.05166057,-0.00837288,0.46885509,-0.17159179,0.05567142,-0.03197238,0.29106633,-0.22805768
0.80740370,2.84119235,-1.79108369,0.00811987,-0.00176881,0.00000000,-0.00000000,0.40331770,-0.17430124,1.24267876,-0.96936254,0.05307495,-0.00841785,0.47134225,-0.18401333,0.05725844,-0.03421086,0.29525574,-0.23017342
0.81340670,2.85649488,-1.84096206,0.00829682,-0.00185278,0.00000000,-0.00000000,0.40675389,-0.17364538,1.23921062,-0.99164175,0.05446227,-0.00843154,0.47293441,-0.19704353,0.05878501,-0.03644226,0.29902896,-0.23287035
0.81940970,2.86892671,-1.89403251,0.00845346,-0.00193544,0.00000000,-0.00000000,0.41031745,-0.17259071,1.23481322,-1.01667299,0.05582079,-0.00840709,0.47351800,-0.21064115,0.06021498,-0.03863956,0.30231140,-0.23617637
0.82541271,2.87804459,-1.94999943,0.00858896,-0.00201563,0.00000000,-0.00000000,0.41395630,-0.17115251,1.22924410,-1.04436060,0.05714687,-0.00833988,0.47299205,-0.22475522,0.06151308,-0.04077565,0.30502925,-0.24009690
0.83141571,2.88342229,-2.00847562,0.00870287,-0.00209226,0.00000000,-0.00000000,0.41759199,-0.16935159,1.22225794,-1.07453038,0.05843470,-0.00822738,0.47127198,-0.23932360,0.06264613,-0.04282379,0.30711180,-0.24461507
0.83741871,2.88467043,-2.06898784,0.00879518,-0.00216427,0.00000000,-0.00000000,0.42112270,-0.16721360,1.21361773,-1.10693150,0.05967637,-0.00806906,0.46829309,-0.25427186,0.06358416,-0.04475818,0.30849388,-0.24969300
0.84342171,2.88145533,-2.13098679,0.00886629,-0.00223072,0.00000000,-0.00000000,0.42442738,-0.16476865,1.20310569,-1.14124173,0.06086187,-0.00786620,0.46401331,-0.26951245,0.06430145,-0.04655463,0.30911840,-0.25527396
0.84942471,2.87351595,-2.19386113,0.00891702,-0.00229076,0.00000000,-0.00000000,0.42737094,-0.16205071,1.19053349,-1.17707556,0.06197938,-0.00762174,0.45841521,-0.28494441,0.06477743,-0.04819116,0.30893867,-0.26128530
0.85542771,2.86067772,-2.25695501,0.00894851,-0.00234375,0.00000000,-0.00000000,0.42981002,-0.15909725,1.17575111,-1.21399502,0.06301558,-0.00734003,0.45150714,-0.30045368,0.06499741,-0.04964866,0.30792066,-0.26764190
0.86143072,2.84286273,-2.31958826,0.00896227,-0.00238918,0.00000000,-0.00000000,0.43159922,-0.15594884,1.15865402,-1.25152267,0.06395611,-0.00702669,0.44332337,-0.31591403,0.06495310,-0.05091157,0.30604475,-0.27425011
0.86743372,2.82009563,-2.38107873,0.00896005,-0.00242681,0.00000000,-0.00000000,0.43259734,-0.15264873,1.13918833,-1.28915632,0.06478614,-0.00668832,0.43392325,-0.33118882,0.06464286,-0.05196844,0.30330722,-0.28101171
0.87343672,2.79250492,-2.44076587,0.00894378,-0.00245659,0.00000000,-0.00000000,0.43267340,-0.14924261,1.11735379,-1.32638497,0.06549092,-0.00633235,0.42338952,-0.34613351,0.06407177,-0.05281252,0.29972107,-0.28782790
0.87943972,2.76031972,-2.49803491,0.00891554,-0.00247878,0.00000000,-0.00000000,0.43171214,-0.14577828,1.09320453,-1.36270545,0.06605648,-0.00596675,0.41182574,-0.36059903,0.06325137,-0.05344224,0.29531634,-0.29460312
0.88544272,2.72386198,-2.55234063,0.00887743,-0.00249390,0.00000000,-0.00000000,0.42961874,-0.14230551,1.06684760,-1.39763933,0.06647018,-0.00559990,0.39935305,-0.37443588,0.06219929,-0.05386158,0.29013979,-0.30124834
0.89144572,2.68353482,-2.60323023,0.00883152,-0.00250276,0.00000000,-0.00000000,0.42632251,-0.13887576,1.03843954,-1.43074938,0.06672132,-0.00524037,0.38610640,-0.38749893,0.06093856,-0.05408036,0.28425396,-0.30768403
0.89744872,2.63980735,-2.65036431,0.00877978,-0.00250649,0.00000000,-0.00000000,0.42177952,-0.13554213,1.00818111,-1.46165534,0.06680164,-0.00489679,0.37223041,-0.39965278,0.05949686,-0.05411440,0.27773563,-0.31384235
0.90345173,2.59319689,-2.69353520,0.00872398,-0.00250649,0.00000000,-0.00000000,0.41597404,-0.13235917,0.97631066,-1.49004829,0.06670569,-0.00457768,0.35787513,-0.41077737,0.05790555,-0.05398553,0.27067369,-0.31966877
0.90945473,2.54424947,-2.73268205,0.00866566,-0.00250445,0.00000000,-0.00000000,0.40891867,-0.12938278,0.94309636,-1.51570319,0.06643110,-0.00429138,0.34319178,-0.42077379,0.05619868,-0.05372145,0.26316656,-0.32512308
0.91545773,2.49351946,-2.76790176,0.00860606,-0.00250232,0.00000000,-0.00000000,0.40065347,-0.12666998,0.90882776,-1.53848918,0.06597866,-0.00404593,0.32832872,-0.42956982,0.05441191,-0.05335544,0.25531920,-0.33017961
0.92146073,2.44154940,-2.79945517,0.00854607,-0.00250227,0.00000000,-0.00000000,0.39124392,-0.12427868,0.87380710,-1.55837714,0.06535233,-0.00384902,0.31342779,-0.43712496,0.05258148,-0.05292593,0.24723987,-0.33482694
0.92746373,2.38885088,-2.82776788,0.00848625,-0.00250667,0.00000000,-0.00000000,0.38077804,-0.12226729,0.83834071,-1.57544407,0.06455901,-0.00370792,0.29862117,-0.44343466,0.05074319,-0.05247582,0.23903678,-0.33906700
0.93346673,2.33588744,-2.85342513,0.00842673,-0.00251801,0.00000000,-0.00000000,0.36936280,-0.12069414,0.80273079,-1.58987403,0.06360825,-0.00362943,0.28402877,-0.44853337,0.04893148,-0.05205176,0.23081471,-0.34291380
0.93946973,2.28306017,-2.87716040,0.00836731,-0.00253891,0.00000000,-0.00000000,0.35712008,-0.11961675,0.76726803,-1.60195526,0.06251177,-0.00361985,0.26975636,-0.45249616,0.04717858,-0.05170314,0.22267179,-0.34639161
0.94547274,2.23069658,-2.89983751,0.00830742,-0.00257195,0.00000000,-0.00000000,0.34418225,-0.11909086,0.73222514,-1.61207334,0.06128297,-0.00368492,0.25589427,-0.45543867,0.04551386,-0.05148100,0.21469665,-0.34953304
0.95147574,2.17904333,-2.92242621,0.00824614,-0.00261972,0.00000000,-0.00000000,0.33068785,-0.11916920,0.69785152,-1.62070033,0.05993635,-0.00382972,0.24251686,-0.45751519,0.04396325,-0.05143675,0.20696589,-0.35237678
0.95747874,2.12826283,-2.94597160,0.00818229,-0.00268463,0.00000000,-0.00000000,0.31677724,-0.11990006,0.66436924,-1.62837997,0.05848686,-0.00405866,0.22968257,-0.45891483,0.04254886,-0.05162083,0.19954212,-0.35496526
0.96348174,2.07843396,-2.97155789,0.00811445,-0.00276892,0.00000000,-0.00000000,0.30258877,-0.12132569,0.63197019,-1.63570911,0.05694942,-0.00437533,0.21743446,-0.45985580,0.04128874,-0.05208117,0.19247269,-0.35734230
0.96948474,2.02955663,-3.00026754,0.00804105,-0.00287454,0.00000000,-0.00000000,0.28825520,-0.12348041,0.60081455,-1.64331602,0.05533829,-0.00478240,0.20580132,-0.46057788,0.04019674,-0.05286166,0.18578893,-0.35955076
0.97548774,1.98155982,-3.03313688,0.00796042,-0.00300306,0.00000000,-0.00000000,0.27390086,-0.12638883,0.57103041,-1.65183588,0.05366671,-0.00528150,0.19479912,-0.46133332,0.03928256,-0.05400054,0.17950618,-0.36163025
0.98149075,1.93431272,-3.07110992,0.00787087,-0.00315561,0.00000000,-0.00000000,0.25963935,-0.13006394,0.54271438,-1.66188460,0.05194651,-0.00587305,0.18443261,-0.46237660,0.03855184,-0.05552889,0.17362447,-0.36361508
0.98749375,1.88763817,-3.11499217,0.00777081,-0.00333281,0.00000000,-0.00000000,0.24557193,-0.13450534,0.51593312,-1.67403171,0.05018790,-0.00655615,0.17469722,-0.46395336,0.03800639,-0.05746907,0.16812980,-0.36553237
0.99349675,1.84132787,-3.16540646,0.00765875,-0.00353471,0.00000000,-0.00000000,0.23178658,-0.13969776,0.49072554,-1.68877358,0.04839939,-0.00732837,0.16558088,-0.46628907,0.03764446,-0.05983343,0.16299594,-0.36740043
0.99949975,1.79515830,-3.22275309,0.00753346,-0.00376072,0.00000000,-0.00000000,0.21835764,-0.14560989,0.46710550,-1.70650814,0.04658782,-0.00818569,0.15706589,-0.46957799,0.03746103,-0.06262313,0.15818670,-0.36922751
1.00550275,1.74890693,-3.28717635,0.00739396,-0.00400961,0.00000000,-0.00000000,0.20534606,-0.15219370,0.44506491,-1.72751236,0.04475851,-0.00912233,0.14913056,-0.47397299,0.03744819,-0.06582729,0.15365853,-0.37101088
1.01150575,1.70236763,-3.35853974,0.00723962,-0.00427948,0.00000000,-0.00000000,0.19280007,-0.15938433,0.42457696,-1.75192374,0.04291547,-0.01013074,0.14175080,-0.47957674,0.03759552,-0.06942244,0.14936326,-0.37273643
1.01750875,1.65536477,-3.43641147,0.00707018,-0.00456776,0.00000000,-0.00000000,0.18075630,-0.16710069,0.40559940,-1.77972691,0.04106176,-0.01120155,0.13490141,-0.48643491,0.03789043,-0.07337240,0.14525093,-0.37437867
1.02351176,1.60776555,-3.52006190,0.00688578,-0.00487125,0.00000000,-0.00000000,0.16924111,-0.17524672,0.38807781,-1.81074633,0.03919984,-0.01232359,0.12855719,-0.49453163,0.03831856,-0.07762853,0.14127252,-0.37590128
1.02951476,1.55948983,-3.60847378,0.00668699,-0.00518619,0.00000000,-0.00000000,0.15827212,-0.18371341,0.37194872,-1.84464576,0.03733195,-0.01348407,0.12269379,-0.50378765,0.03886418,-0.08213055,0.13738248,-0.37725817
1.03551776,1.51051753,-3.70036576,0.00647476,-0.00550831,0.00000000,-0.00000000,0.14785988,-0.19238157,0.35714253,-1.88093484,0.03546048,-0.01466875,0.11728841,-0.51406143,0.03951052,-0.08680777,0.13354098,-0.37839509
1.04152076,1.46089316,-3.79422867,0.00625045,-0.00583296,0.00000000,-0.00000000,0.13800950,-0.20112514,0.34358623,-1.91898302,0.03358831,-0.01586217,0.11232026,-0.52515303,0.04024023,-0.09158079,0.12971571,-0.37925171
1.04752376,1.41072782,-3.88837365,0.00601576,-0.00615521,0.00000000,-0.00000000,0.12872222,-0.20981513,0.33120601,-1.95804024,0.03171909,-0.01704808,0.10777092,-0.53681090,0.04103573,-0.09636371,0.12588334,-0.37976413
1.05352676,1.36019847,-3.98099052,0.00577271,-0.00647001,0.00000000,-0.00000000,0.11999685,-0.21832391,0.31992951,-1.99726379,0.02985747,-0.01820977,0.10362459,-0.54874115,0.04187960,-0.10106662,0.12203037,-0.37986775
1.05952976,1.30954510,-4.07021372,0.00552359,-0.00677236,0.00000000,-0.00000000,0.11183108,-0.22652963,0.30968805,-2.03575027,0.02800919,-0.01933064,0.09986821,-0.56061894,0.04275501,-0.10559842,0.11815366,-0.37950040
1.06553277,1.25906590,-4.15419327,0.00527087,-0.00705740,0.00000000,-0.00000000,0.10422257,-0.23432075,0.30041859,-2.07257122,0.02618113,-0.02039468,0.09649163,-0.57210148,0.04364615,-0.10986989,0.11426036,-0.37860552
1.07153577,1.20911087,-4.23116728,0.00501716,-0.00732066,0.00000000,-0.00000000,0.09716982,-0.24160026,0.29206557,-2.10681069,0.02438128,-0.02138700,0.09348770,-0.58284202,0.04453856,-0.11379672,0.11036753,-0.37713534
1.07753877,1.16007440,-4.29953256,0.00476515,-0.00755816,0.00000000,-0.00000000,0.09067286,-0.24828943,0.28458255,-2.13760309,0.02261857,-0.02229445,0.09085236,-0.59250408,0.04541957,-0.11730252,0.10650130,-0.37505385
1.08354177,1.11238706,-4.35790990,0.00451755,-0.00776659,0.00000000,-0.00000000,0.08473373,-0.25433104,0.27793368,-2.16416942,0.02090273,-0.02310611,0.08858472,-0.60077530,0.04627863,-0.12032166,0.10269578,-0.37233939
1.08954477,1.06650707,-4.40520072,0.00427703,-0.00794340,0.00000000,-0.00000000,0.07935673,-0.25969165,0.27209486,-2.18584989,0.01924402,-0.02381383,0.08668721,-0.60738025,0.04710761,-0.12280168,0.09899181,-0.36898672
1.09554777,1.02291166,-4.44063209,0.00404617,-0.00808692,0.00000000,-0.00000000,0.07454854,-0.26436300,0.26705475,-2.20213164,0.01765293,-0.02441261,0.08516555,-0.61209144,0.04790105,-0.12470531,0.09543539,-0.36500843
1.10155078,0.98208862,-4.46378796,0.00382739,-0.00819642,0.00000000,-0.00000000,0.07031817,-0.26836232,0.26281526,-2.21266973,0.01613993,-0.02490102,0.08402886,-0.61473813,0.04865626,-0.12601186,0.09207625,-0.36043567
1.10755378,0.94452805,-4.47462493,0.00362298,-0.00827218,0.00000000,-0.00000000,0.06667676,-0.27173158,0.25939177,-2.21730074,0.01471515,-0.02528137,0.08328952,-0.61521258,0.04937345,-0.12671802,0.08896619,-0.35531799
1.11355678,0.91071458,-4.47347164,0.00343501,-0.00831545,0.00000000,-0.00000000,0.06363730,-0.27453561,0.25681284,-2.21604806,0.01338811,-0.02555991,0.08296307,-0.61347329,0.05005565,-0.12683791,0.08615768,-0.34972240
1.11955978,0.88111987,-4.46101208,0.00326534,-0.00832845,0.00000000,-0.00000000,0.06121422,-0.27685932,0.25511945,-2.20911887,0.01216746,-0.02574677,0.08306793,-0.60954536,0.05070853,-0.12640242,0.08370238,-0.34373159
1.12556278,0.85619545,-4.43825356,0.00311562,-0.00831425,0.00000000,-0.00000000,0.05942293,-0.27880393,0.25436365,-2.19689285,0.01106075,-0.02585584,0.08362502,-0.60351789,0.05134020,-0.12545791,0.08164989,-0.33744147
1.13156578,0.83636579,-4.40648111,0.00298721,-0.00827674,0.00000000,-0.00000000,0.05827931,-0.28048259,0.25460678,-2.17990353,0.01007429,-0.02590455,0.08465718,-0.59553867,0.05196082,-0.12406421,0.08004667,-0.33095800
1.13756878,0.82202162,-4.36720066,0.00288128,-0.00822045,0.00000000,-0.00000000,0.05779911,-0.28201544,0.25591716,-2.15881308,0.00921297,-0.02591338,0.08618851,-0.58580656,0.05258218,-0.12229211,0.07893506,-0.32439362
1.14357179,0.81351327,-4.32207399,0.00279870,-0.00815043,0.00000000,-0.00000000,0.05799735,-0.28352441,0.25836729,-2.13438222,0.00848020,-0.02590544,0.08824358,-0.57456191,0.05321715,-0.12022048,0.07835257,-0.31786334
1.14957479,0.81114421,-4.27284859,0.00274011,-0.00807204,0.00000000,-0.00000000,0.05888772,-0.28512796,0.26203075,-2.10743652,0.00787782,-0.02590581,0.09084646,-0.56207574,0.05387922,-0.11793300,0.07833130,-0.31148065
1.15557779,0.81516458,-4.22128594,0.00270591,-0.00799081,0.00000000,-0.00000000,0.06048194,-0.28693606,0.26697880,-2.07883102,0.00740613,-0.02594085,0.09401974,-0.54863803,0.05458187,-0.11551487,0.07889760,-0.30535358
1.16158079,0.82576503,-4.16909146,0.00269621,-0.00791224,0.00000000,-0.00000000,0.06278915,-0.28904551,0.27327685,-2.04941485,0.00706387,-0.02603742,0.09778348,-0.53454590,0.05533805,-0.11304946,0.08007182,-0.29958096
1.16758379,0.84307075,-4.11784939,0.00271087,-0.00784164,0.00000000,-0.00000000,0.06581532,-0.29153590,0.28098084,-2.01999749,0.00684825,-0.02622212,0.10215414,-0.52009222,0.05615964,-0.11061523,0.08186830,-0.29424906
1.17358679,0.86713609,-4.06896522,0.00274950,-0.00778392,0.00000000,-0.00000000,0.06956275,-0.29446631,0.29013390,-1.99131818,0.00675505,-0.02652043,0.10714351,-0.50555503,0.05705700,-0.10828285,0.08429546,-0.28942884
1.17958979,0.89793989,-4.02361793,0.00281145,-0.00774350,0.00000000,-0.00000000,0.07402958,-0.29787296,0.30076307,-1.96401969,0.00677866,-0.02695591,0.11275786,-0.49118833,0.05803853,-0.10611285,0.08735599,-0.28517384
1.18559280,0.93538180,-3.98272368,0.00289579,-0.00772411,0.00000000,-0.00000000,0.07920942,-0.30176769,0.31287653,-1.93862746,0.00691222,-0.02754944,0.11899702,-0.47721459,0.05911039,-0.10415380,0.09104728,-0.28151872
1.19159580,0.97927994,-3.94691188,0.00300135,-0.00772875,0.00000000,-0.00000000,0.08509115,-0.30613758,0.32646131,-1.91553477,0.00714772,-0.02831848,0.12585380,-0.46381908,0.06027620,-0.10244098,0.09536174,-0.27847867
1.19759880,1.02937019,-3.91651393,0.00312671,-0.00775953,0.00000000,-0.00000000,0.09165874,-0.31094543,0.34148161,-1.89499406,0.00747613,-0.02927645,0.13331350,-0.45114618,0.06153690,-0.10099575,0.10028740,-0.27604947
1.20360180,1.08530738,-3.89156445,0.00327021,-0.00781769,0.00000000,-0.00000000,0.09889140,-0.31613125,0.35787776,-1.87711454,0.00788761,-0.03043217,0.14135371,-0.43929774,0.06289065,-0.09982553,0.10580845,-0.27420826
1.20960480,1.14666862,-3.87181385,0.00342999,-0.00790352,0.00000000,-0.00000000,0.10676373,-0.32161455,0.37556604,-1.86186576,0.00837161,-0.03178945,0.14994433,-0.42833327,0.06433280,-0.09892429,0.11190585,-0.27291495
1.21560780,1.21295905,-3.85675135,0.00360399,-0.00801638,0.00000000,-0.00000000,0.11524620,-0.32729738,0.39443925,-1.84908640,0.00891719,-0.03334682,0.15904793,-0.41827188,0.06585598,-0.09827366,0.11855802,-0.27211415
1.22161081,1.28362000,-3.84563635,0.00379002,-0.00815475,0.00000000,-0.00000000,0.12430577,-0.33306795,0.41436805,-1.83849763,0.00951314,-0.03509734,0.16862029,-0.40909561,0.06745019,-0.09784432,0.12574147,-0.27173747
1.22761381,1.35803972,-3.83753657,0.00398579,-0.00831623,0.00000000,-0.00000000,0.13390668,-0.33880470,0.43520325,-1.82972011,0.01014832,-0.03702869,0.17861130,-0.40075396,0.06910297,-0.09759789,0.13343154,-0.27170614
1.23361681,1.43556645,-3.83137084,0.00418897,-0.00849764,0.00000000,-0.00000000,0.14401146,-0.34438063,0.45677877,-1.82229362,0.01081189,-0.03912330,0.18896610,-0.39316923,0.07079966,-0.09748896,0.14160298,-0.27193375
1.23961981,1.51552374,-3.82595453,0.00439723,-0.00869512,0.00000000,-0.00000000,0.15458204,-0.34966772,0.47891543,-1.81569828,0.01149362,-0.04135868,0.19962647,-0.38624235,0.07252370,-0.09746722,0.15023067,-0.27232912
1.24562281,1.59722758,-3.82004570,0.00460834,-0.00890420,0.00000000,-0.00000000,0.16558104,-0.35454131,0.50142532,-1.80937643,0.01218417,-0.04370793,0.21053239,-0.37985895,0.07425699,-0.09747967,0.15929016,-0.27279898
1.25162581,1.68000487,-3.81239026,0.00482024,-0.00911995,0.00000000,-0.00000000,0.17697298,-0.35888421,0.52411674,-1.80275426,0.01287538,-0.04614035,0.22162383,-0.37389534,0.07598032,-0.09747269,0.16875823,-0.27325060
1.25762881,1.76321274,-3.80176459,0.00503109,-0.00933710,0.00000000,-0.00000000,0.18872565,-0.36259049,0.54679960,-1.79526240,0.01356052,-0.04862219,0.23284260,-0.36822413,0.07767394,-0.09739402,0.17861330,-0.27359418
1.26363182,1.84625782,-3.78701433,0.00523934,-0.00955015,0.00000000,-0.00000000,0.20081129,-0.36556874,0.56929096,-1.78635485,0.01423455,-0.05111749,0.24413427,-0.36271939,0.07931809,-0.09719447,0.18883577,-0.27374497
1.26963482,1.92861479,-3.76708843,0.00544383,-0.00975354,0.00000000,-0.00000000,0.21320767,-0.36774466,0.59142066,-1.77552563,0.01489428,-0.05358901,0.25545005,-0.35726117,0.08089374,-0.09682936,0.19940825,-0.27362506
1.27563782,2.00984343,-3.74106767,0.00564383,-0.00994174,0.00000000,-0.00000000,0.22589893,-0.36906305,0.61303682,-1.76232295,0.01553851,-0.05599918,0.26674849,-0.35173917,0.08238328,-0.09625969,0.21031558,-0.27316493
1.28164082,2.08960305,-3.70818728,0.00583905,-0.01010940,0.00000000,-0.00000000,0.23887616,-0.36948892,0.63401086,-1.74636057,0.01616808,-0.05831106,0.27799710,-0.34605577,0.08377131,-0.09545301,0.22154472,-0.27230460
1.28764382,2.16766381,-3.66785351,0.00602970,-0.01025152,0.00000000,-0.00000000,0.25213761,-0.36900786,0.65424192,-1.72732626,0.01678581,-0.06048931,0.28917354,-0.34012813,0.08504542,-0.09438398,0.23308443,-0.27099454
1.29364682,2.24391390,-3.61965406,0.00621652,-0.01036347,0.00000000,-0.00000000,0.26568851,-0.36762561,0.67366043,-1.70498740,0.01739643,-0.06250103,0.30026652,-0.33388961,0.08619698,-0.09303462,0.24492472,-0.26919630
1.29964982,2.31836205,-3.56336277,0.00640069,-0.01044119,0.00000000,-0.00000000,0.27954046,-0.36536687,0.69223050,-1.67919385,0.01800633,-0.06431661,0.31127622,-0.32729046,0.08722181,-0.09139443,0.25705619,-0.26688284
1.30565283,2.39113497,-3.49893878,0.00658385,-0.01048123,0.00000000,-0.00000000,0.29371038,-0.36227334,0.70995116,-1.64987823,0.01862329,-0.06591035,0.32221419,-0.32029785,0.08812075,-0.08946011,0.26946898,-0.26403868
1.31165583,2.46246940,-3.42652085,0.00676801,-0.01048085,0.00000000,-0.00000000,0.30821909,-0.35840122,0.72685603,-1.61705384,0.01925605,-0.06726105,0.33310269,-0.31289537,0.08890006,-0.08723529,0.28215175,-0.26065979
1.31765883,2.53269877,-3.34641717,0.00695549,-0.01043809,0.00000000,-0.00000000,0.32308936,-0.35381825,0.74301158,-1.58081064,0.01991393,-0.06835238,0.34397355,-0.30508212,0.08957164,-0.08472998,0.29509030,-0.25675333
1.32366183,2.60223481,-3.25909169,0.00714875,-0.01035178,0.00000000,-0.00000000,0.33834388,-0.34860035,0.75851382,-1.54130934,0.02060625,-0.06917312,0.35486637,-0.29687141,0.09015287,-0.08195997,0.30826620,-0.25233724
1.32966483,2.67154453,-3.16514722,0.00735032,-0.01022161,0.00000000,-0.00000000,0.35400272,-0.34282811,0.77348350,-1.49877426,0.02134187,-0.06971724,0.36582628,-0.28828917,0.09066628,-0.07894618,0.32165534,-0.24743961
1.33566783,2.74112354,-3.06530642,0.00756261,-0.01004811,0.00000000,-0.00000000,0.37008090,-0.33658334,0.78805997,-1.45348495,0.02212854,-0.06998380,0.37690131,-0.27937229,0.09113886,-0.07571389,0.33522639,-0.24209802
1.34167084,2.81146654,-2.96039112,0.00778779,-0.00983263,0.00000000,-0.00000000,0.38658583,-0.32994572,0.80239389,-1.40576717,0.02297247,-0.06997678,0.38813938,-0.27016674,0.09160103,-0.07229200,0.34893951,-0.23635866
1.34767384,2.88303644,-2.85130080,0.00802764,-0.00957734,0.00000000,-0.00000000,0.40351483,-0.32298986,0.81663914,-1.35598344,0.02387774,-0.06970472,0.39958512,-0.26072575,0.09208538,-0.06871227,0.36274508,-0.23027542
1.35367684,2.95623327,-2.73899078,0.00828336,-0.00928515,0.00000000,-0.00000000,0.42085306,-0.31578287,0.83094421,-1.30452336,0.02484589,-0.06918031,0.41127669,-0.25110802,0.09262512,-0.06500853,0.37658279,-0.22390882
1.35967984,3.03136459,-2.62445087,0.00855547,-0.00895963,0.00000000,-0.00000000,0.43857164,-0.30838243,0.84544345,-1.25179425,0.02587558,-0.06841991,0.42324269,-0.24137600,0.09325243,-0.06121595,0.39038104,-0.21732491
1.36568284,3.10861863,-2.50868482,0.00884372,-0.00860497,0.00000000,-0.00000000,0.45662640,-0.30083573,0.86024870,-1.19821203,0.02696231,-0.06744298,0.43549932,-0.23159427,0.09399658,-0.05737032,0.40405681,-0.21059406
1.37168584,3.18804178,-2.39269125,0.00914693,-0.00822583,0.00000000,-0.00000000,0.47495711,-0.29317903,0.87544169,-1.14419284,0.02809828,-0.06627155,0.44804811,-0.22182814,0.09488220,-0.05350732,0.41751597,-0.20378972
1.37768884,3.26952151,-2.27744622,0.00946304,-0.00782726,0.00000000,-0.00000000,0.49348746,-0.28543800,0.89106753,-1.09014540,0.02927241,-0.06492963,0.46087409,-0.21214236,0.09592755,-0.04966191,0.43065420,-0.19698718
1.38369185,3.35277585,-2.16388786,0.00978899,-0.00741457,0.00000000,-0.00000000,0.51212564,-0.27762883,0.90712981,-1.03646432,0.03047047,-0.06344270,0.47394474,-0.20260008,0.09714301,-0.04586772,0.44335843,-0.19026227
1.38969485,3.43735018,-2.05290324,0.01012086,-0.00699323,0.00000000,-0.00000000,0.53076565,-0.26975984,0.92358750,-0.98352437,0.03167529,-0.06183715,0.48720974,-0.19326191,0.09852987,-0.04215651,0.45550888,-0.18369010
1.39569785,3.52262172,-1.94531741,0.01045387,-0.00656871,0.00000000,-0.00000000,0.54928927,-0.26183374,0.94035389,-0.93167593,0.03286724,-0.06013982,0.50060153,-0.18418525,0.10007950,-0.03855767,0.46698162,-0.17734387
1.40170085,3.60781179,-1.84188484,0.01078250,-0.00614643,0.00000000,-0.00000000,0.56756866,-0.25385009,0.95729770,-0.88124131,0.03402467,-0.05837754,0.51403669,-0.17542373,0.10177302,-0.03509788,0.47765160,-0.17129369
1.40770385,3.69200539,-1.74328295,0.01110068,-0.00573156,0.00000000,-0.00000000,0.58546939,-0.24580805,0.97424637,-0.83251222,0.03512455,-0.05657670,0.52741807,-0.16702677,0.10358132,-0.03180076,0.48739604,-0.16560551
1.41370685,3.77417763,-1.65010777,0.01140196,-0.00532901,0.00000000,-0.00000000,0.60285390,-0.23770908,0.99099130,-0.78574806,0.03614314,-0.05476289,0.54063771,-0.15903934,0.10546578,-0.02868667,0.49609810,-0.16034016
1.41970985,3.85322562,-1.56287142,0.01167969,-0.00494328,0.00000000,-0.00000000,0.61958512,-0.22955952,1.00729497,-0.74117503,0.03705678,-0.05296054,0.55358020,-0.15150171,0.10737929,-0.02577260,0.50365058,-0.15555244
1.42571286,3.92800470,-1.48200120,0.01192730,-0.00457842,0.00000000,-0.00000000,0.63553019,-0.22137273,1.02289950,-0.69898599,0.03784258,-0.05119256,0.56612647,-0.14444935,0.10926788,-0.02307213,0.50995963,-0.15129043
