energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-3.14857429,2.91629466,0.00296032,0.08498185,0.32182494,1.22917689,0.12455314,1.47845361,0.01158217,0.13495662
-3.14257129,3.00024074,0.00311219,0.08614724,0.32749504,1.26720990,0.12883324,1.52162637,0.01178447,0.13906011
-3.13656828,3.08851900,0.00326358,0.08744338,0.33426825,1.30585376,0.13348249,1.56792835,0.01200755,0.14318262
-3.13056528,3.18023005,0.00341149,0.08884760,0.34201249,1.34471839,0.13843437,1.61693460,0.01224659,0.14727627
-3.12456228,3.27429274,0.00355278,0.09033118,0.35056682,1.38336324,0.14361080,1.66810846,0.01249565,0.15128723
-3.11855928,3.36946644,0.00368432,0.09186031,0.35974462,1.42130637,0.14892422,1.72081235,0.01274785,0.15515734
-3.11255628,3.46438137,0.00380302,0.09339720,0.36933815,1.45803635,0.15428001,1.77432272,0.01299559,0.15882588
-3.10655328,3.55757545,0.00390596,0.09490136,0.37912393,1.49302663,0.15957933,1.82784856,0.01323083,0.16223158
-3.10055028,3.64753613,0.00399045,0.09633095,0.38886899,1.52575151,0.16472220,1.88055270,0.01344537,0.16531466
-3.09454727,3.73274509,0.00405416,0.09764417,0.39833752,1.55570303,0.16961056,1.93157487,0.01363115,0.16801884
-3.08854427,3.81172379,0.00409516,0.09880059,0.40729764,1.58240773,0.17415139,1.98005570,0.01378054,0.17029322
-3.08254127,3.88307769,0.00411202,0.09976243,0.41552808,1.60544245,0.17825950,2.02516042,0.01388666,0.17209394
-3.07653827,3.94553706,0.00410381,0.10049568,0.42282438,1.62444833,0.18186009,2.06610145,0.01394360,0.17338548
-3.07053527,3.99799255,0.00407020,0.10097107,0.42900435,1.63914215,0.18489076,2.10215887,0.01394667,0.17414165
-3.06453227,4.03952407,0.00401142,0.10116477,0.43391274,1.64932447,0.18730305,2.13269814,0.01389255,0.17434615
-3.05852926,4.06942167,0.00392827,0.10105895,0.43742464,1.65488411,0.18906333,2.15718424,0.01377944,0.17399273
-3.05252626,4.08719796,0.00382210,0.10064200,0.43944782,1.65579883,0.19015319,2.17519215,0.01360707,0.17308494
-3.04652326,4.09259174,0.00369474,0.09990859,0.43992377,1.65213218,0.19056904,2.18641312,0.01337675,0.17163549
-3.04052026,4.08556320,0.00354847,0.09885948,0.43882749,1.64402683,0.19032135,2.19065709,0.01309128,0.16966536
-3.03451726,4.06628144,0.00338591,0.09750113,0.43616616,1.63169486,0.18943327,2.18785111,0.01275483,0.16720259
-3.02851426,4.03510538,0.00320997,0.09584512,0.43197676,1.61540564,0.18793894,2.17803453,0.01237280,0.16428097
-3.02251126,3.99255966,0.00302372,0.09390753,0.42632288,1.59547213,0.18588145,2.16135107,0.01195158,0.16093861
-3.01650825,3.93930699,0.00283035,0.09170810,0.41929084,1.57223640,0.18331076,2.13803875,0.01149837,0.15721650
-3.01050525,3.87611877,0.00263303,0.08926949,0.41098549,1.54605540,0.18028152,2.10841813,0.01102086,0.15315719
-3.00450225,3.80384574,0.00243486,0.08661643,0.40152577,1.51728762,0.17685102,2.07287960,0.01052702,0.14880355
-2.99849925,3.72339005,0.00223877,0.08377499,0.39104037,1.48628160,0.17307732,2.03187046,0.01002483,0.14419779
-2.99249625,3.63568028,0.00204747,0.08077182,0.37966361,1.45336673,0.16901773,1.98588226,0.00952204,0.13938066
-2.98649325,3.54165034,0.00186341,0.07763359,0.36753180,1.41884689,0.16472755,1.93543892,0.00902597,0.13439087
-2.98049025,3.44222289,0.00168873,0.07438647,0.35478013,1.38299703,0.16025927,1.88108609,0.00854329,0.12926482
-2.97448724,3.33829764,0.00152520,0.07105572,0.34154013,1.34606283,0.15566204,1.82338178,0.00807991,0.12403644
-2.96848424,3.23074451,0.00137428,0.06766542,0.32793790,1.30826315,0.15098159,1.76288857,0.00764085,0.11873738
-2.96248124,3.12040099,0.00123704,0.06423830,0.31409284,1.26979491,0.14626039,1.70016723,0.00723020,0.11339716
-2.95647824,3.00807336,0.00111425,0.06079567,0.30011708,1.23083993,0.14153798,1.63577159,0.00685104,0.10804352
-2.95047524,2.89454045,0.00100631,0.05735740,0.28611528,1.19157302,0.13685154,1.57024457,0.00650549,0.10270284
-2.94447224,2.78055926,0.00091336,0.05394197,0.27218486,1.15217068,0.13223642,1.50411494,0.00619475,0.09740045
-2.93846923,2.66687111,0.00083524,0.05056654,0.25841643,1.11281965,0.12772666,1.43789460,0.00591914,0.09216096
-2.93246623,2.55420737,0.00077154,0.04724708,0.24489431,1.07372477,0.12335539,1.37207608,0.00567821,0.08700852
-2.92646323,2.44329379,0.00072168,0.04399842,0.23169710,1.03511533,0.11915501,1.30712993,0.00547082,0.08196687
-2.92046023,2.33485284,0.00068486,0.04083435,0.21889804,0.99724965,0.11515723,1.24350192,0.00529526,0.07705938
-2.91445723,2.22960334,0.00066014,0.03776764,0.20656525,0.96041744,0.11139278,1.18160985,0.00514935,0.07230884
-2.90845423,2.12825729,0.00064648,0.03481006,0.19476171,0.92493979,0.10789091,1.12183998,0.00503055,0.06773726
-2.90245123,2.03151377,0.00064272,0.03197239,0.18354502,0.89116660,0.10467868,1.06454310,0.00493607,0.06336543
-2.89644822,1.94005028,0.00064764,0.02926431,0.17296696,0.85947179,0.10178009,1.01003041,0.00486293,0.05921254
-2.89044522,1.85451181,0.00065997,0.02669435,0.16307279,0.83024627,0.09921511,0.95856934,0.00480805,0.05529569
-2.88444222,1.77549832,0.00067841,0.02426982,0.15390060,0.80388915,0.09699866,0.91037968,0.00476832,0.05162939
-2.87843922,1.70355133,0.00070165,0.02199668,0.14548048,0.78079744,0.09513967,0.86563010,0.00474067,0.04822518
-2.87243622,1.63914032,0.00072838,0.01987947,0.13783386,0.76135489,0.09364025,0.82443549,0.00472205,0.04509122
-2.86643322,1.58264973,0.00075731,0.01792126,0.13097294,0.74592014,0.09249510,0.78685523,0.00470953,0.04223211
-2.86043022,1.53436720,0.00078721,0.01612358,0.12490042,0.73481497,0.09169114,0.75289266,0.00470029,0.03964868
-2.85442721,1.49447378,0.00081689,0.01448644,0.11960937,0.72831280,0.09120751,0.72249592,0.00469167,0.03733805
-2.84842421,1.46303630,0.00084523,0.01300833,0.11508355,0.72662800,0.09101582,0.69556009,0.00468114,0.03529373
-2.84242121,1.44000264,0.00087120,0.01168634,0.11129798,0.72990637,0.09108086,0.67193074,0.00466637,0.03350596
-2.83641821,1.42519974,0.00089389,0.01051621,0.10821982,0.73821698,0.09136150,0.65140885,0.00464524,0.03196202
-2.83041521,1.41833464,0.00091249,0.00949251,0.10580952,0.75154578,0.09181194,0.63375680,0.00461584,0.03064678
-2.82441221,1.41899842,0.00092632,0.00860881,0.10402227,0.76979106,0.09238325,0.61870534,0.00457651,0.02954322
-2.81840920,1.42667299,0.00093486,0.00785785,0.10280949,0.79276103,0.09302495,0.60596131,0.00452585,0.02863302
-2.81240620,1.44074038,0.00093772,0.00723174,0.10212045,0.82017358,0.09368682,0.59521579,0.00446276,0.02789716
-2.80640320,1.46049439,0.00093468,0.00672219,0.10190393,0.85165836,0.09432061,0.58615241,0.00438644,0.02731649
-2.80040020,1.48515436,0.00092566,0.00632071,0.10210970,0.88676118,0.09488183,0.57845562,0.00429643,0.02687225
-2.79439720,1.51388059,0.00091074,0.00601879,0.10268993,0.92495088,0.09533127,0.57181851,0.00419261,0.02654648
-2.78839420,1.54579128,0.00089014,0.00580807,0.10360039,0.96562843,0.09563647,0.56595019,0.00407519,0.02632242
-2.78239120,1.57998067,0.00086420,0.00568056,0.10480140,1.00813835,0.09577288,0.56058237,0.00394473,0.02618474
-2.77638819,1.61553802,0.00083340,0.00562871,0.10625847,1.05178220,0.09572479,0.55547508,0.00380211,0.02611969
-2.77038519,1.65156716,0.00079831,0.00564561,0.10794279,1.09583403,0.09548596,0.55042146,0.00364852,0.02611521
-2.76438219,1.68720632,0.00075958,0.00572500,0.10983141,1.13955733,0.09505998,0.54525149,0.00348543,0.02616083
-2.75837919,1.72164782,0.00071792,0.00586145,0.11190716,1.18222327,0.09446036,0.53983481,0.00331453,0.02624768
-2.75237619,1.75415738,0.00067408,0.00605036,0.11415857,1.22312963,0.09371030,0.53408240,0.00313771,0.02636829
-2.74637319,1.78409233,0.00062884,0.00628803,0.11657943,1.26162004,0.09284227,0.52794746,0.00295699,0.02651645
-2.74037019,1.81091867,0.00058296,0.00657170,0.11916853,1.29710278,0.09189738,0.52142524,0.00277448,0.02668707
-2.73436718,1.83422603,0.00053721,0.00689959,0.12192916,1.32906866,0.09092451,0.51455211,0.00259230,0.02687600
-2.72836418,1.85374038,0.00049230,0.00727088,0.12486878,1.35710723,0.08997935,0.50740378,0.00241258,0.02707994
-2.72236118,1.86933379,0.00044890,0.00768573,0.12799860,1.38092082,0.08912326,0.50009277,0.00223734,0.02729633
-2.71635818,1.88103073,0.00040765,0.00814527,0.13133330,1.40033566,0.08842202,0.49276521,0.00206851,0.02752336
-2.71035518,1.88901070,0.00036912,0.00865157,0.13489080,1.41530974,0.08794456,0.48559690,0.00190785,0.02775994
-2.70435218,1.89360659,0.00033380,0.00920758,0.13869195,1.42593694,0.08776149,0.47878883,0.00175697,0.02800584
-2.69834917,1.89529883,0.00030216,0.00981706,0.14276038,1.43244716,0.08794371,0.47256208,0.00161727,0.02826170
-2.69234617,1.89470507,0.00027460,0.01048449,0.14712222,1.43520233,0.08856083,0.46715219,0.00148995,0.02852923
-2.68634317,1.89256571,0.00025146,0.01121496,0.15180577,1.43468843,0.08967967,0.46280314,0.00137602,0.02881135
-2.68034017,1.88972538,0.00023306,0.01201398,0.15684110,1.43150361,0.09136264,0.45976096,0.00127630,0.02911228
-2.67433717,1.88711105,0.00021970,0.01288731,0.16225946,1.42634287,0.09366619,0.45826714,0.00119145,0.02943771
-2.66833417,1.88570727,0.00021162,0.01384079,0.16809257,1.41997977,0.09663927,0.45855198,0.00112195,0.02979487
-2.66233117,1.88652938,0.00020910,0.01488003,0.17437170,1.41324586,0.10032180,0.46082806,0.00106819,0.03019259
-2.65632816,1.89059561,0.00021237,0.01601023,0.18112657,1.40700839,0.10474334,0.46528407,0.00103045,0.03064129
-2.65032516,1.89889902,0.00022171,0.01723583,0.18838413,1.40214727,0.10992176,0.47207917,0.00100892,0.03115291
-2.64432216,1.91238020,0.00023737,0.01856032,0.19616714,1.39953193,0.11586227,0.48133807,0.00100377,0.03174082
-2.63831916,1.93190185,0.00025963,0.01998593,0.20449276,1.39999882,0.12255652,0.49314714,0.00101515,0.03241965
-2.63231616,1.95822590,0.00028881,0.02151336,0.21337104,1.40433031,0.12998211,0.50755169,0.00104318,0.03320508
-2.62631316,1.99199409,0.00032522,0.02314161,0.22280346,1.41323561,0.13810235,0.52455449,0.00108803,0.03411360
-2.62031016,2.03371252,0.00036920,0.02486775,0.23278163,1.42733411,0.14686639,0.54411585,0.00114989,0.03516223
-2.61430715,2.08374057,0.00042111,0.02668679,0.24328610,1.44714157,0.15620970,0.56615500,0.00122898,0.03636824
-2.60830415,2.14228446,0.00048132,0.02859162,0.25428545,1.47305939,0.16605495,0.59055311,0.00132557,0.03774886
-2.60230115,2.20939535,0.00055021,0.03057295,0.26573562,1.50536711,0.17631321,0.61715748,0.00143998,0.03932096
-2.59629815,2.28497182,0.00062818,0.03261940,0.27757967,1.54421807,0.18688553,0.64578712,0.00157256,0.04110077
-2.59029515,2.36876635,0.00071562,0.03471756,0.28974779,1.58963807,0.19766476,0.67623913,0.00172369,0.04310361
-2.58429215,2.46039534,0.00081291,0.03685221,0.30215783,1.64152703,0.20853768,0.70829585,0.00189377,0.04534359
-2.57828914,2.55935187,0.00092043,0.03900654,0.31471609,1.69966319,0.21938720,0.74173237,0.00208321,0.04783336
-2.57228614,2.66502068,0.00103854,0.04116245,0.32731864,1.76370967,0.23009477,0.77632398,0.00229241,0.05058379
-2.56628314,2.77669463,0.00116757,0.04330091,0.33985292,1.83322304,0.24054276,0.81185323,0.00252173,0.05360375
-2.56028014,2.89359176,0.00130781,0.04540232,0.35219973,1.90766364,0.25061681,0.84811630,0.00277148,0.05689979
-2.55427714,3.01487257,0.00145952,0.04744696,0.36423555,1.98640731,0.26020804,0.88492823,0.00304188,0.06047582
-2.54827414,3.13965667,0.00162287,0.04941537,0.37583511,2.06875821,0.26921509,0.92212686,0.00333305,0.06433280
-2.54227114,3.26703857,0.00179797,0.05128884,0.38687420,2.15396260,0.27754593,0.95957512,0.00364493,0.06846845
-2.53626813,3.39610201,0.00198482,0.05304980,0.39723260,2.24122307,0.28511938,0.99716174,0.00397731,0.07287680
-2.53026513,3.52593277,0.00218330,0.05468223,0.40679718,2.32971332,0.29186624,1.03480010,0.00432973,0.07754795
-2.52426213,3.65562972,0.00239315,0.05617203,0.41546489,2.41859287,0.29773024,1.07242551,0.00470150,0.08246768
-2.51825913,3.78431404,0.00261394,0.05750734,0.42314580,2.50702174,0.30266845,1.10999095,0.00509161,0.08761713
-2.51225613,3.91113679,0.00284503,0.05867882,0.42976587,2.59417468,0.30665153,1.14746151,0.00549873,0.09297264
-2.50625313,4.03528481,0.00308556,0.05967983,0.43526955,2.67925472,0.30966353,1.18480798,0.00592115,0.09850547
-2.50025013,4.15598532,0.00333444,0.06050660,0.43962191,2.76150582,0.31170153,1.22199977,0.00635679,0.10418184
-2.49424712,4.27250926,0.00359030,0.06115827,0.44281046,2.84022433,0.31277490,1.25899783,0.00680314,0.10996292
-2.48824412,4.38417382,0.00385151,0.06163689,0.44484630,2.91476897,0.31290444,1.29574787,0.00725732,0.11580511
-2.48224112,4.49034436,0.00411616,0.06194732,0.44576478,2.98456922,0.31212133,1.33217435,0.00771599,0.12166035
-2.47623812,4.59043598,0.00438207,0.06209709,0.44562542,3.04913195,0.31046598,1.36817567,0.00817548,0.12747679
-2.47023512,4.68391506,0.00464680,0.06209615,0.44451124,3.10804606,0.30798679,1.40362098,0.00863174,0.13319944
-2.46423212,4.77030103,0.00490770,0.06195659,0.44252725,3.16098535,0.30473887,1.43834866,0.00908044,0.13877116
-2.45822911,4.84916839,0.00516195,0.06169232,0.43979846,3.20770938,0.30078285,1.47216701,0.00951706,0.14413373
-2.45222611,4.92014933,0.00540660,0.06131864,0.43646711,3.24806264,0.29618364,1.50485673,0.00993690,0.14922910
-2.44622311,4.98293679,0.00563865,0.06085188,0.43268941,3.28197212,0.29100934,1.53617557,0.01033529,0.15400070
-2.44022011,5.03728801,0.00585513,0.06030897,0.42863190,3.30944351,0.28533024,1.56586468,0.01070760,0.15839488
-2.43421711,5.08302845,0.00605318,0.05970701,0.42446731,3.33055624,0.27921787,1.59365633,0.01104944,0.16236232
-2.42821411,5.12005581,0.00623014,0.05906288,0.42037041,3.34545773,0.27274423,1.61928288,0.01135672,0.16585939
-2.42221111,5.14834381,0.00638361,0.05839283,0.41651362,3.35435694,0.26598114,1.64248608,0.01162582,0.16884947
-2.41620810,5.16794554,0.00651159,0.05771219,0.41306274,3.35751769,0.25899964,1.66302658,0.01185367,0.17130411
-2.41020510,5.17899575,0.00661252,0.05703501,0.41017291,3.35525168,0.25186954,1.68069282,0.01203786,0.17320395
-2.40420210,5.18171184,0.00668534,0.05637389,0.40798479,3.34791154,0.24465903,1.69530892,0.01217673,0.17453946
-2.39819910,5.17639316,0.00672955,0.05573971,0.40662122,3.33588405,0.23743431,1.70674106,0.01226941,0.17531143
-2.39219610,5.16341824,0.00674525,0.05514159,0.40618431,3.31958337,0.23025939,1.71490199,0.01231589,0.17553106
-2.38619310,5.14323981,0.00673315,0.05458676,0.40675320,3.29944462,0.22319571,1.71975344,0.01231699,0.17521992
-2.38019010,5.11637759,0.00669456,0.05408058,0.40838231,3.27591757,0.21630196,1.72130624,0.01227435,0.17440942
-2.37418709,5.08340881,0.00663135,0.05362658,0.41110039,3.24946054,0.20963378,1.71961839,0.01219040,0.17314018
-2.36818409,5.04495683,0.00654591,0.05322654,0.41491017,3.22053458,0.20324342,1.71479092,0.01206830,0.17146103
-2.36218109,5.00167820,0.00644109,0.05288059,0.41978870,3.18959782,0.19717945,1.70696220,0.01191178,0.16942781
-2.35617809,4.95424866,0.00632011,0.05258743,0.42568839,3.15710009,0.19148636,1.69630096,0.01172512,0.16710206
-2.35017509,4.90334878,0.00618643,0.05234447,0.43253869,3.12347787,0.18620416,1.68299846,0.01151296,0.16454950
-2.34417209,4.84964981,0.00604368,0.05214800,0.44024837,3.08914963,0.18136793,1.66726049,0.01128021,0.16183848
-2.33816908,4.79380053,0.00589554,0.05199346,0.44870830,3.05451157,0.17700737,1.64929967,0.01103191,0.15903843
-2.33216608,4.73641555,0.00574559,0.05187561,0.45779474,3.01993393,0.17314631,1.62932852,0.01077313,0.15621825
-2.32616308,4.67806565,0.00559722,0.05178874,0.46737293,2.98575774,0.16980222,1.60755386,0.01050883,0.15344488
-2.32016008,4.61927060,0.00545352,0.05172687,0.47730091,2.95229227,0.16698580,1.58417264,0.01024380,0.15078181
-2.31415708,4.56049431,0.00531720,0.05168394,0.48743345,2.91981282,0.16470052,1.55936958,0.00998257,0.14828787
-2.30815408,4.50214271,0.00519045,0.05165395,0.49762588,2.88855908,0.16294229,1.53331663,0.00972937,0.14601605
-2.30215108,4.44456376,0.00507496,0.05163113,0.50773780,2.85873378,0.16169916,1.50617404,0.00948809,0.14401247
-2.29614807,4.38804944,0.00497180,0.05161008,0.51763629,2.83050149,0.16095118,1.47809300,0.00926229,0.14231562
-2.29014507,4.33283925,0.00488146,0.05158582,0.52719876,2.80398758,0.16067032,1.44921941,0.00905519,0.14095561
-2.28414207,4.27912447,0.00480382,0.05155392,0.53631513,2.77927704,0.16082063,1.41969842,0.00886971,0.13995365
-2.27813907,4.22705288,0.00473819,0.05151054,0.54488933,2.75641315,0.16135844,1.38967927,0.00870850,0.13932174
-2.27213607,4.17673326,0.00468335,0.05145246,0.55284007,2.73539608,0.16223289,1.35932009,0.00857401,0.13906244
-2.26613307,4.12823934,0.00463764,0.05137714,0.56010094,2.71618129,0.16338657,1.32879202,0.00846851,0.13916880
-2.26013007,4.08161296,0.00459904,0.05128270,0.56661972,2.69867800,0.16475639,1.29828260,0.00839417,0.13962459
-2.25412706,4.03686631,0.00456524,0.05116798,0.57235724,2.68274792,0.16627463,1.26799776,0.00835307,0.14040455
-2.24812406,3.99398341,0.00453381,0.05103247,0.57728574,2.66820455,0.16787028,1.23816265,0.00834729,0.14147490
-2.24212106,3.95292102,0.00450227,0.05087637,0.58138691,2.65481342,0.16947046,1.20902083,0.00837889,0.14279409
-2.23611806,3.91360930,0.00446820,0.05070059,0.58464992,2.64229357,0.17100201,1.18083214,0.00844994,0.14431363
-2.23011506,3.87595270,0.00442939,0.05050671,0.58706940,2.63032065,0.17239322,1.15386918,0.00856254,0.14597925
-2.22411206,3.83983157,0.00438393,0.05029705,0.58864382,2.61853201,0.17357561,1.12841264,0.00871877,0.14773213
-2.21810905,3.80510464,0.00433024,0.05007462,0.58937411,2.60653374,0.17448567,1.10474579,0.00892064,0.14951035
-2.21210605,3.77161291,0.00426720,0.04984314,0.58926285,2.59390993,0.17506658,1.08314826,0.00917012,0.15125046
-2.20610305,3.73918491,0.00419417,0.04960702,0.58831394,2.58023383,0.17526975,1.06388946,0.00946900,0.15288919
-2.20010005,3.70764326,0.00411102,0.04937132,0.58653280,2.56508078,0.17505621,1.04722199,0.00981882,0.15436511
-2.19409705,3.67681238,0.00401809,0.04914168,0.58392706,2.54804228,0.17439769,1.03337507,0.01022082,0.15562036
-2.18809405,3.64652682,0.00391623,0.04892422,0.58050757,2.52874071,0.17327738,1.02254849,0.01067586,0.15660232
-2.18209105,3.61663980,0.00380668,0.04872542,0.57628964,2.50684398,0.17169036,1.01490690,0.01118425,0.15726502
-2.17608804,3.58703117,0.00369107,0.04855192,0.57129433,2.48207923,0.16964363,1.01057493,0.01174573,0.15757052
-2.17008504,3.55761424,0.00357131,0.04841033,0.56554965,2.45424506,0.16715571,1.00963292,0.01235936,0.15748992
-2.16408204,3.52834087,0.00344949,0.04830694,0.55909142,2.42322126,0.16425588,1.01211350,0.01302344,0.15700409
-2.15807904,3.49920426,0.00332780,0.04824745,0.55196387,2.38897573,0.16098303,1.01799909,0.01373542,0.15610411
-2.15207604,3.47023924,0.00320845,0.04823668,0.54421958,2.35156805,0.15738421,1.02722021,0.01449192,0.15479131
-2.14607304,3.44151975,0.00309353,0.04827825,0.53591907,2.31114944,0.15351291,1.03965478,0.01528866,0.15307704
-2.14007004,3.41315385,0.00298496,0.04837430,0.52712976,2.26795913,0.14942713,1.05512843,0.01612048,0.15098197
-2.13406703,3.38527639,0.00288443,0.04852520,0.51792454,2.22231746,0.14518738,1.07341583,0.01698139,0.14853529
-2.12806403,3.35803997,0.00279328,0.04872939,0.50837998,2.17461581,0.14085461,1.09424314,0.01786461,0.14577348
-2.12206103,3.33160485,0.00271254,0.04898319,0.49857433,2.12530433,0.13648823,1.11729161,0.01876270,0.14273899
-2.11605803,3.30612859,0.00264284,0.04928078,0.48858549,2.07487776,0.13214429,1.14220238,0.01966765,0.13947878
-2.11005503,3.28175627,0.00258444,0.04961419,0.47848901,2.02386046,0.12787383,1.16858247,0.02057107,0.13604280
-2.10405203,3.25861195,0.00253720,0.04997347,0.46835642,1.97279111,0.12372153,1.19601195,0.02146432,0.13248250
-2.09804902,3.23679214,0.00250065,0.05034688,0.45825382,1.92220799,0.11972470,1.22405221,0.02233876,0.12884934
-2.09204602,3.21636179,0.00247403,0.05072123,0.44824092,1.87263550,0.11591259,1.25225524,0.02318588,0.12519359
-2.08604302,3.19735302,0.00245627,0.05108229,0.43837051,1.82457225,0.11230614,1.28017362,0.02399754,0.12156315
-2.08004002,3.17976671,0.00244613,0.05141525,0.42868840,1.77848126,0.10891798,1.30737120,0.02476615,0.11800264
-2.07403702,3.16357688,0.00244221,0.05170519,0.41923363,1.73478240,0.10575292,1.33343388,0.02548485,0.11455278
-2.06803402,3.14873740,0.00244304,0.05193772,0.41003908,1.69384702,0.10280863,1.35798047,0.02614764,0.11124988
-2.06203102,3.13519061,0.00244709,0.05209941,0.40113212,1.65599489,0.10007666,1.38067307,0.02674952,0.10812567
-2.05602801,3.12287712,0.00245289,0.05217838,0.39253537,1.62149289,0.09754370,1.40122664,0.02728661,0.10520723
-2.05002501,3.11174610,0.00245904,0.05216475,0.38426740,1.59055545,0.09519289,1.41941755,0.02775611,0.10251723
-2.04402201,3.10176533,0.00246427,0.05205105,0.37634316,1.56334617,0.09300534,1.43509059,0.02815640,0.10007414
-2.03801901,3.09293026,0.00246748,0.05183253,0.36877429,1.53998035,0.09096155,1.44816424,0.02848696,0.09789274
-2.03201601,3.08527143,0.00246773,0.05150744,0.36156901,1.52052794,0.08904290,1.45863409,0.02874831,0.09598455
-2.02601301,3.07885979,0.00246430,0.05107713,0.35473187,1.50501667,0.08723292,1.46657402,0.02894189,0.09435835
-2.02001001,3.07380947,0.00245670,0.05054610,0.34826315,1.49343515,0.08551846,1.47213529,0.02906993,0.09302068
-2.01400700,3.07027782,0.00244464,0.04992192,0.34215818,1.48573550,0.08389064,1.47554338,0.02913534,0.09197632
-2.00800400,3.06846267,0.00242804,0.04921507,0.33640652,1.48183566,0.08234554,1.47709271,0.02914145,0.09122864
-2.00200100,3.06859686,0.00240704,0.04843868,0.33099126,1.48162124,0.08088458,1.47713941,0.02909189,0.09077995
-1.99599800,3.07094031,0.00238195,0.04760820,0.32588848,1.48494674,0.07951466,1.47609225,0.02899042,0.09063163
-1.98999500,3.07576996,0.00235325,0.04674095,0.32106691,1.49163658,0.07824802,1.47440203,0.02884071,0.09078426
-1.98399200,3.08336794,0.00232157,0.04585570,0.31648800,1.50148569,0.07710170,1.47254982,0.02864623,0.09123753
-1.97798899,3.09400864,0.00228763,0.04497209,0.31210644,1.51426002,0.07609688,1.47103415,0.02841014,0.09199009
-1.97198599,3.10794500,0.00225226,0.04411015,0.30787103,1.52969702,0.07525788,1.47035777,0.02813513,0.09303932
-1.96598299,3.12539477,0.00221632,0.04328971,0.30372599,1.54750626,0.07461102,1.47101410,0.02782341,0.09438090
-1.95997999,3.14652703,0.00218069,0.04252983,0.29961269,1.56737034,0.07418332,1.47347392,0.02747668,0.09600846
-1.95397699,3.17144985,0.00214625,0.04184830,0.29547158,1.58894623,0.07400110,1.47817251,0.02709610,0.09791309
-1.94797399,3.20019916,0.00211381,0.04126108,0.29124437,1.61186705,0.07408853,1.48549762,0.02668237,0.10008288
-1.94197099,3.23272961,0.00208414,0.04078189,0.28687617,1.63574450,0.07446626,1.49577871,0.02623577,0.10250248
-1.93596798,3.26890758,0.00205786,0.04042181,0.28231766,1.66017186,0.07515007,1.50927749,0.02575629,0.10515271
-1.92996498,3.30850678,0.00203549,0.04018894,0.27752692,1.68472778,0.07614971,1.52618025,0.02524371,0.10801031
-1.92396198,3.35120647,0.00201740,0.04008821,0.27247111,1.70898057,0.07746786,1.54659206,0.02469779,0.11104771
-1.91795898,3.39659278,0.00200376,0.04012124,0.26712755,1.73249329,0.07909946,1.57053302,0.02411832,0.11423306
-1.91195598,3.44416276,0.00199459,0.04028630,0.26148454,1.75482933,0.08103113,1.59793662,0.02350536,0.11753038
-1.90595298,3.49333145,0.00198972,0.04057842,0.25554150,1.77555858,0.08324107,1.62865036,0.02285927,0.12089984
-1.89994997,3.54344162,0.00198879,0.04098957,0.24930877,1.79426393,0.08569913,1.66243839,0.02218087,0.12429831
-1.89394697,3.59377599,0.00199127,0.04150890,0.24280681,1.81054815,0.08836725,1.69898635,0.02147151,0.12768004
-1.88794397,3.64357157,0.00199649,0.04212315,0.23606517,1.82404072,0.09120025,1.73790801,0.02073316,0.13099743
-1.88194097,3.69203561,0.00200361,0.04281704,0.22912094,1.83440478,0.09414681,1.77875359,0.01996837,0.13420206
-1.87593797,3.73836284,0.00201172,0.04357374,0.22201719,1.84134360,0.09715077,1.82101954,0.01918033,0.13724567
-1.86993497,3.78175314,0.00201980,0.04437536,0.21480110,1.84460673,0.10015259,1.86415935,0.01837281,0.14008130
-1.86393197,3.82142935,0.00202681,0.04520347,0.20752223,1.84399536,0.10309098,1.90759522,0.01755011,0.14266436
-1.85792896,3.85665450,0.00203170,0.04603954,0.20023073,1.83936685,0.10590463,1.95073009,0.01671697,0.14495366
-1.85192596,3.88674802,0.00203346,0.04686543,0.19297587,1.83063816,0.10853398,1.99295984,0.01587846,0.14691243
-1.84592296,3.91110032,0.00203114,0.04766376,0.18580463,1.81778815,0.11092292,2.03368523,0.01503988,0.14850911
-1.83991996,3.92918567,0.00202388,0.04841822,0.17876076,1.80085862,0.11302046,2.07232344,0.01420665,0.14971804
-1.83391696,3.94057291,0.00201098,0.04911390,0.17188400,1.77995406,0.11478225,2.10831896,0.01338414,0.15052000
-1.82791396,3.94493398,0.00199186,0.04973744,0.16520974,1.75524023,0.11617188,2.14115363,0.01257764,0.15090247
-1.82191096,3.94205032,0.00196614,0.05027720,0.15876895,1.72694156,0.11716199,2.17035582,0.01179218,0.15085981
-1.81590795,3.93181731,0.00193360,0.05072335,0.15258844,1.69533763,0.11773516,2.19550866,0.01103250,0.15039321
-1.80990495,3.91424682,0.00189421,0.05106789,0.14669139,1.66075885,0.11788449,2.21625736,0.01030301,0.14951043
-1.80390195,3.88946843,0.00184813,0.05130472,0.14109810,1.62358167,0.11761391,2.23231563,0.00960768,0.14822555
-1.79789895,3.85772930,0.00179568,0.05142960,0.13582693,1.58422340,0.11693832,2.24347127,0.00895014,0.14655846
-1.79189595,3.81939325,0.00173734,0.05144016,0.13089534,1.54313702,0.11588340,2.24959085,0.00833358,0.14453441
-1.78589295,3.77493899,0.00167374,0.05133595,0.12632102,1.50080606,0.11448524,2.25062363,0.00776088,0.14218345
