energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-0.14707354,0.74395655,0.08805794,0.00867994,0.18065809,0.18755519,0.18621839,0.13719597,0.00000000
-0.14107054,0.77577227,0.09667991,0.00975673,0.18013093,0.19342070,0.19398280,0.14943879,0.00000000
-0.13506753,0.81161827,0.10597531,0.01097493,0.18070417,0.20035857,0.20352649,0.16315857,0.00000000
-0.12906453,0.85137687,0.11593855,0.01233915,0.18235260,0.20833189,0.21484769,0.17838128,0.00000000
-0.12306153,0.89485710,0.12655381,0.01385464,0.18501491,0.21728522,0.22791234,0.19511403,0.00000000
-0.11705853,0.94179843,0.13779399,0.01552714,0.18859621,0.22714626,0.24265383,0.21334344,0.00000000
-0.11105553,0.99187660,0.14961985,0.01736268,0.19297168,0.23782823,0.25897392,0.23303439,0.00000000
-0.10505253,1.04471140,0.16197943,0.01936749,0.19799126,0.24923267,0.27674465,0.25412934,0.00000000
-0.09904952,1.09987596,0.17480774,0.02154791,0.20348527,0.26125275,0.29581129,0.27654809,0.00000000
-0.09304652,1.15690713,0.18802683,0.02391026,0.20927047,0.27377655,0.31599596,0.30018808,0.00000000
-0.08704352,1.21531645,0.20154632,0.02646085,0.21515653,0.28669052,0.33710203,0.32492520,0.00000000
-0.08104052,1.27460129,0.21526435,0.02920588,0.22095257,0.29988256,0.35891885,0.35061512,0.00000000
-0.07503752,1.33425573,0.22906898,0.03215141,0.22647342,0.31324481,0.38122678,0.37709504,0.00000000
-0.06903452,1.39378066,0.24284007,0.03530326,0.23154554,0.32667592,0.40380224,0.40418585,0.00000000
-0.06303152,1.45269278,0.25645150,0.03866684,0.23601211,0.34008271,0.42642257,0.43169465,0.00000000
-0.05702851,1.51053215,0.26977381,0.04224702,0.23973744,0.35338105,0.44887047,0.45941751,0.00000000
-0.05102551,1.56686801,0.28267693,0.04604776,0.24261018,0.36649616,0.47093790,0.48714236,0.00000000
-0.04502251,1.62130265,0.29503318,0.05007175,0.24454560,0.37936207,0.49242929,0.51465199,0.00000000
-0.03901951,1.67347338,0.30672017,0.05431995,0.24548664,0.39192046,0.51316387,0.54172696,0.00000000
-0.03301651,1.72305242,0.31762355,0.05879092,0.24540388,0.40411898,0.53297716,0.56814849,0.00000000
-0.02701351,1.76974508,0.32763952,0.06348015,0.24429445,0.41590905,0.55172156,0.59370109,0.00000000
-0.02101051,1.81328636,0.33667686,0.06837928,0.24218004,0.42724344,0.56926615,0.61817502,0.00000000
-0.01500750,1.85343628,0.34465857,0.07347525,0.23910411,0.43807375,0.58549572,0.64136847,0.00000000
-0.00900450,1.88997458,0.35152284,0.07874946,0.23512856,0.44834800,0.60030925,0.66308952,0.00000000
-0.00300150,1.92269513,0.35722343,0.08417702,0.23033002,0.45800848,0.61361801,0.68315788,0.00000000
0.00300150,1.95140073,0.36172953,0.08972602,0.22479597,0.46699013,0.62534347,0.70140650,0.00000000
0.00900450,1.97589873,0.36502494,0.09535708,0.21862094,0.47521952,0.63541534,0.71768299,0.00000000
0.01500750,1.99599818,0.36710687,0.10102302,0.21190290,0.48261464,0.64376978,0.73185120,0.00000000
0.02101051,2.01150877,0.36798434,0.10666893,0.20474012,0.48908550,0.65034821,0.74379268,0.00000000
0.02701351,2.02224200,0.36767634,0.11223253,0.19722845,0.49453572,0.65509669,0.75340842,0.00000000
0.03301651,2.02801476,0.36620994,0.11764492,0.18945927,0.49886493,0.65796612,0.76062068,0.00000000
0.03901951,2.02865532,0.36361842,0.12283172,0.18151801,0.50197195,0.65891321,0.76537514,0.00000000
0.04502251,2.02401161,0.35993961,0.12771459,0.17348334,0.50375881,0.65790226,0.76764311,0.00000000
0.05102551,2.01396142,0.35521458,0.13221314,0.16542688,0.50413512,0.65490770,0.76742402,0.00000000
0.05702851,1.99842402,0.34948662,0.13624715,0.15741343,0.50302286,0.64991718,0.76474784,0.00000000
0.06303152,1.97737261,0.34280079,0.13973894,0.14950157,0.50036119,0.64293500,0.75967750,0.00000000
0.06903452,1.95084677,0.33520380,0.14261598,0.14174458,0.49611106,0.63398573,0.75231096,0.00000000
0.07503752,1.91896414,0.32674438,0.14481346,0.13419142,0.49025942,0.62311764,0.74278290,0.00000000
0.08104052,1.88193051,0.31747398,0.14627679,0.12688778,0.48282267,0.61040577,0.73126574,0.00000000
0.08704352,1.84004750,0.30744766,0.14696390,0.11987705,0.47384921,0.59595419,0.71796968,0.00000000
0.09304652,1.79371713,0.29672522,0.14684716,0.11320110,0.46342097,0.57989750,0.70314188,0.00000000
0.09904952,1.74344286,0.28537223,0.14591494,0.10690081,0.45165358,0.56240109,0.68706428,0.00000000
0.10505253,1.68982654,0.27346100,0.14417260,0.10101630,0.43869542,0.54366020,0.67005025,0.00000000
0.11105553,1.63356125,0.26107126,0.14164293,0.09558686,0.42472522,0.52389773,0.65243985,0.00000000
0.11705853,1.57542015,0.24829056,0.13836600,0.09065060,0.40994861,0.50336067,0.63459384,0.00000000
0.12306153,1.51624143,0.23521417,0.13439837,0.08624384,0.39459337,0.48231547,0.61688655,0.00000000
0.12906453,1.45691009,0.22194464,0.12981173,0.08240020,0.37890396,0.46104234,0.59969772,0.00000000
0.13506753,1.39833710,0.20859083,0.12469103,0.07914966,0.36313519,0.43982875,0.58340364,0.00000000
0.14107054,1.34143680,0.19526656,0.11913217,0.07651746,0.34754554,0.41896245,0.56836789,0.00000000
0.14707354,1.28710343,0.18208892,0.11323927,0.07452301,0.33239027,0.39872433,0.55493195,0.00000000
0.15307654,1.23618791,0.16917627,0.10712181,0.07317888,0.31791462,0.37938130,0.54340616,0.00000000
0.15907954,1.18947547,0.15664616,0.10089158,0.07248989,0.30434743,0.36117966,0.53406122,0.00000000
0.16508254,1.14766545,0.14461312,0.09465966,0.07245247,0.29189531,0.34433916,0.52712074,0.00000000
0.17108554,1.11135374,0.13318660,0.08853347,0.07305421,0.28073772,0.32904804,0.52275506,0.00000000
0.17708854,1.08101850,0.12246909,0.08261413,0.07427366,0.27102291,0.31545921,0.52107647,0.00000000
0.18309155,1.05700990,0.11255448,0.07699399,0.07608048,0.26286510,0.30368768,0.52213626,0.00000000
0.18909455,1.03954375,0.10352687,0.07175467,0.07843586,0.25634271,0.29380942,0.52592331,0.00000000
0.19509755,1.02869953,0.09545975,0.06696547,0.08129324,0.25149788,0.28586157,0.53236463,0.00000000
0.20110055,1.02442236,0.08841566,0.06268215,0.08459924,0.24833705,0.27984393,0.54132749,0.00000000
0.20710355,1.02652893,0.08244626,0.05894635,0.08829494,0.24683267,0.27572166,0.55262310,0.00000000
0.21310655,1.03471693,0.07759288,0.05578532,0.09231719,0.24692581,0.27342901,0.56601168,0.00000000
0.21910955,1.04857739,0.07388745,0.05321215,0.09660022,0.24852967,0.27287394,0.58120873,0.00000000
0.22511256,1.06760960,0.07135362,0.05122644,0.10107720,0.25153368,0.27394321,0.59789208,0.00000000
0.23111556,1.09123772,0.07000824,0.04981521,0.10568189,0.25580810,0.27650798,0.61570969,0.00000000
0.23711856,1.11882872,0.06986278,0.04895427,0.11035025,0.26120891,0.28042943,0.63428786,0.00000000
0.24312156,1.14971088,0.07092482,0.04860971,0.11502199,0.26758292,0.28556432,0.65323950,0.00000000
0.24912456,1.18319236,0.07319937,0.04873968,0.11964187,0.27477266,0.29177012,0.67217262,0.00000000
0.25512756,1.21857920,0.07668988,0.04929618,0.12416091,0.28262126,0.29890969,0.69069843,0.00000000
0.26113057,1.25519236,0.08139892,0.05022701,0.12853733,0.29097686,0.30685514,0.70843931,0.00000000
0.26713357,1.29238332,0.08732836,0.05147768,0.13273712,0.29969659,0.31549092,0.72503634,0.00000000
0.27313657,1.32954784,0.09447901,0.05299327,0.13673446,0.30864998,0.32471592,0.74015634,0.00000000
0.27913957,1.36613762,0.10284967,0.05472014,0.14051161,0.31772169,0.33444451,0.75349836,0.00000000
0.28514257,1.40166953,0.11243560,0.05660753,0.14405866,0.32681352,0.34460664,0.76479962,0.00000000
0.29114557,1.43573240,0.12322635,0.05860893,0.14737278,0.33584563,0.35514687,0.77384064,0.00000000
0.29714857,1.46799096,0.13520319,0.06068322,0.15045727,0.34475702,0.36602256,0.78044964,0.00000000
0.30315158,1.49818722,0.14833603,0.06279552,0.15332027,0.35350522,0.37720112,0.78450608,0.00000000
0.30915458,1.52613916,0.16258022,0.06491778,0.15597328,0.36206523,0.38865680,0.78594311,0.00000000
0.31515758,1.55173690,0.17787317,0.06702911,0.15842948,0.37042786,0.40036682,0.78474897,0.00000000
0.32116058,1.57493661,0.19413122,0.06911579,0.16070206,0.37859752,0.41230744,0.78096708,0.00000000
0.32716358,1.59575245,0.21124685,0.07117108,0.16280240,0.38658946,0.42444988,0.77469486,0.00000000
0.33316658,1.61424706,0.22908657,0.07319470,0.16473849,0.39442691,0.43675662,0.76608113,0.00000000
0.33916958,1.63052086,0.24748957,0.07519225,0.16651345,0.40213788,0.44917808,0.75532207,0.00000000
0.34517259,1.64470088,0.26626758,0.07717438,0.16812440,0.40975211,0.46165008,0.74265586,0.00000000
0.35117559,1.65692962,0.28520577,0.07915584,0.16956157,0.41729808,0.47409216,0.72835592,0.00000000
0.35717859,1.66735432,0.30406517,0.08115454,0.17080800,0.42480038,0.48640698,0.71272313,0.00000000
0.36318159,1.67611731,0.32258630,0.08319048,0.17183950,0.43227744,0.49848089,0.69607699,0.00000000
0.36918459,1.68334780,0.34049420,0.08528474,0.17262528,0.43973973,0.51018557,0.67874631,0.00000000
0.37518759,1.68915532,0.35750469,0.08745853,0.17312891,0.44718856,0.52138085,0.66105933,0.00000000
0.38119060,1.69362506,0.37333157,0.08973219,0.17330981,0.45461530,0.53191850,0.64333405,0.00000000
0.38719360,1.69681524,0.38769459,0.09212432,0.17312499,0.46200121,0.54164683,0.62586879,0.00000000
0.39319660,1.69875624,0.40032785,0.09465102,0.17253122,0.46931760,0.55041577,0.60893352,0.00000000
0.39919960,1.69945146,0.41098815,0.09732506,0.17148718,0.47652643,0.55808225,0.59276216,0.00000000
0.40520260,1.69887949,0.41946307,0.10015524,0.16995583,0.48358109,0.56451553,0.57754624,0.00000000
0.41120560,1.69699725,0.42557818,0.10314574,0.16790653,0.49042732,0.56960206,0.56343010,0.00000000
0.41720860,1.69374375,0.42920322,0.10629553,0.16531708,0.49700416,0.57324972,0.55050774,0.00000000
0.42321161,1.68904401,0.43025674,0.10959786,0.16217530,0.50324485,0.57539110,0.53882153,0.00000000
0.42921461,1.68281273,0.42870917,0.11303981,0.15848030,0.50907757,0.57598556,0.52836265,0.00000000
0.43521761,1.67495766,0.42458389,0.11660185,0.15424315,0.51442607,0.57502009,0.51907337,0.00000000
0.44122061,1.66538221,0.41795650,0.12025766,0.14948708,0.51921018,0.57250882,0.51085088,0.00000000
0.44722361,1.65398750,0.40895219,0.12397392,0.14424715,0.52334620,0.56849127,0.50355261,0.00000000
0.45322661,1.64067372,0.39774135,0.12771036,0.13856927,0.52674732,0.56302945,0.49700273,0.00000000
0.45922961,1.62534106,0.38453369,0.13142003,0.13250893,0.52932409,0.55620408,0.49099963,0.00000000
0.46523262,1.60789038,0.36957113,0.13504974,0.12612942,0.53098513,0.54811007,0.48532398,0.00000000
0.47123562,1.58822398,0.35311979,0.13854083,0.11949980,0.53163814,0.53885173,0.47974721,0.00000000
0.47723862,1.56624660,0.33546160,0.14183017,0.11269272,0.53119121,0.52853789,0.47403992,0.00000000
0.48324162,1.54186709,0.31688565,0.14485146,0.10578214,0.52955471,0.51727729,0.46798007,0.00000000
0.48924462,1.51500084,0.29767995,0.14753680,0.09884118,0.52664348,0.50517456,0.46136059,0.00000000
0.49524762,1.48557308,0.27812373,0.14981844,0.09194007,0.52237953,0.49232694,0.45399621,0.00000000
0.50125063,1.45352306,0.25848062,0.15163076,0.08514441,0.51669502,0.47882196,0.44572928,0.00000000
0.50725363,1.41880906,0.23899295,0.15291228,0.07851368,0.50953554,0.46473618,0.43643434,0.00000000
0.51325663,1.38141389,0.21987735,0.15360777,0.07210022,0.50086333,0.45013495,0.42602156,0.00000000
0.51925963,1.34135073,0.20132154,0.15367020,0.06594851,0.49066041,0.43507315,0.41443867,0.00000000
0.52526263,1.29866871,0.18348259,0.15306259,0.06009487,0.47893146,0.41959682,0.40167161,0.00000000
0.53126563,1.25345811,0.16648628,0.15175954,0.05456755,0.46570605,0.40374544,0.38774388,0.00000000
0.53726863,1.20585448,0.15042774,0.14974852,0.04938707,0.45104027,0.38755467,0.37271461,0.00000000
0.54327164,1.15604148,0.13537289,0.14703059,0.04456693,0.43501748,0.37105932,0.35667556,0.00000000
0.54927464,1.10425213,0.12136081,0.14362085,0.04011442,0.41774813,0.35429622,0.33974721,0.00000000
0.55527764,1.05076815,0.10840657,0.13954823,0.03603165,0.39936860,0.33730697,0.32207406,0.00000000
0.56128064,0.99591738,0.09650449,0.13485494,0.03231662,0.38003911,0.32014011,0.30381951,0.00000000
0.56728364,0.94006931,0.08563160,0.12959535,0.02896429,0.35994067,0.30285272,0.28516028,0.00000000
0.57328664,0.88362875,0.07575104,0.12383451,0.02596769,0.33927129,0.28551143,0.26628089,0.00000000
0.57928964,0.82702799,0.06681539,0.11764629,0.02331882,0.31824156,0.26819249,0.24736823,0.00000000
0.58529265,0.77071776,0.05876975,0.11111127,0.02100953,0.29706980,0.25098127,0.22860635,0.00000000
0.59129565,0.71515731,0.05155449,0.10431448,0.01903225,0.27597699,0.23397096,0.21017182,0.00000000
0.59729865,0.66080415,0.04510757,0.09734295,0.01738044,0.25518171,0.21726071,0.19222967,0.00000000
0.60330165,0.60810380,0.03936660,0.09028345,0.01604904,0.23489528,0.20095335,0.17492998,0.00000000
0.60930465,0.55747998,0.03427036,0.08322021,0.01503460,0.21531724,0.18515267,0.15840526,0.00000000
0.61530765,0.50932563,0.02976001,0.07623292,0.01433530,0.19663146,0.16996063,0.14276855,0.00000000
0.62131066,0.46399511,0.02578003,0.06939493,0.01395082,0.17900288,0.15547452,0.12811237,0.00000000
0.62731366,0.42179765,0.02227874,0.06277187,0.01388205,0.16257490,0.14178422,0.11450827,0.00000000
0.63331666,0.38299238,0.01920870,0.05642052,0.01413063,0.14746773,0.12896977,0.10200714,0.00000000
0.63931966,0.34778496,0.01652686,0.05038813,0.01469846,0.13377730,0.11709921,0.09063996,0.00000000
0.64532266,0.31632567,0.01419461,0.04471202,0.01558703,0.12157511,0.10622693,0.08041917,0.00000000
0.65132566,0.28870913,0.01217771,0.03941965,0.01679682,0.11090861,0.09639241,0.07134030,0.00000000
0.65732866,0.26497532,0.01044620,0.03452888,0.01832652,0.10180224,0.08761952,0.06338389,0.00000000
0.66333167,0.24511191,0.00897428,0.03004857,0.02017239,0.09425896,0.07991630,0.05651761,0.00000000
0.66933467,0.22905761,0.00774020,0.02597938,0.02232762,0.08826218,0.07327521,0.05069845,0.00000000
0.67533767,0.21670651,0.00672616,0.02231472,0.02478174,0.08377800,0.06767380,0.04587492,0.00000000
0.68134067,0.20791313,0.00591827,0.01904181,0.02752020,0.08075761,0.06307584,0.04198923,0.00000000
0.68734367,0.20249810,0.00530655,0.01614283,0.03052409,0.07913992,0.05943279,0.03897932,0.00000000
0.69334667,0.20025428,0.00488493,0.01359604,0.03377009,0.07885415,0.05668554,0.03678086,0.00000000
0.69934967,0.20095337,0.00465140,0.01137683,0.03723060,0.07982249,0.05476644,0.03532900,0.00000000
0.70535268,0.20435267,0.00460804,0.00945881,0.04087414,0.08196268,0.05360153,0.03456009,0.00000000
0.71135568,0.21020210,0.00476120,0.00781466,0.04466604,0.08519053,0.05311292,0.03441317,0.00000000
0.71735868,0.21825134,0.00512158,0.00641699,0.04856936,0.08942228,0.05322129,0.03483134,0.00000000
0.72336168,0.22825691,0.00570446,0.00523900,0.05254603,0.09457687,0.05384845,0.03576308,0.00000000
0.72936468,0.23998919,0.00652969,0.00425504,0.05655830,0.10057797,0.05491993,0.03716330,0.00000000
0.73536768,0.25323928,0.00762184,0.00344104,0.06057028,0.10735584,0.05636753,0.03899447,0.00000000
0.74137069,0.26782537,0.00901016,0.00277481,0.06454962,0.11484894,0.05813174,0.04122753,0.00000000
0.74737369,0.28359870,0.01072853,0.00223624,0.06846928,0.12300522,0.06016413,0.04384275,0.00000000
0.75337669,0.30044878,0.01281526,0.00180744,0.07230923,0.13178323,0.06242938,0.04683048,0.00000000
0.75937969,0.31830776,0.01531279,0.00147273,0.07605809,0.14115273,0.06490717,0.05019189,0.00000000
0.76538269,0.33715368,0.01826730,0.00121860,0.07971449,0.15109509,0.06759367,0.05393945,0.00000000
0.77138569,0.35701266,0.02172805,0.00103367,0.08328829,0.16160327,0.07050262,0.05809748,0.00000000
0.77738869,0.37795956,0.02574668,0.00090849,0.08680134,0.17268141,0.07366604,0.06270240,0.00000000
0.78339170,0.40011736,0.03037632,0.00083542,0.09028789,0.18434413,0.07713428,0.06780295,0.00000000
0.78939470,0.42365486,0.03567043,0.00080848,0.09379456,0.19661542,0.08097569,0.07346013,0.00000000
0.79539770,0.44878298,0.04168164,0.00082309,0.09737983,0.20952725,0.08527561,0.07974703,0.00000000
0.80140070,0.47574948,0.04846034,0.00087596,0.10111298,0.22311793,0.09013478,0.08674831,0.00000000
0.80740370,0.50483228,0.05605320,0.00096481,0.10507269,0.23743021,0.09566726,0.09455950,0.00000000
0.81340670,0.53633150,0.06450162,0.00108827,0.10934507,0.25250924,0.10199770,0.10328583,0.00000000
0.81940970,0.57056037,0.07384010,0.00124563,0.11402141,0.26840038,0.10925818,0.11304086,0.00000000
0.82541271,0.60783517,0.08409470,0.00143669,0.11919553,0.28514691,0.11758460,0.12394456,0.00000000
0.83141571,0.64846458,0.09528152,0.00166157,0.12496100,0.30278777,0.12711269,0.13612095,0.00000000
0.83741871,0.69273845,0.10740529,0.00192057,0.13140806,0.32135521,0.13797378,0.14969532,0.00000000
0.84342171,0.74091637,0.12045824,0.00221401,0.13862065,0.34087248,0.15029036,0.16479077,0.00000000
0.84942471,0.79321636,0.13441908,0.00254208,0.14667335,0.36135159,0.16417161,0.18152440,0.00000000
0.85542771,0.84980365,0.14925239,0.00290472,0.15562855,0.38279102,0.17970898,0.20000279,0.00000000
0.86143072,0.91078010,0.16490825,0.00330148,0.16553375,0.40517361,0.19697186,0.22031715,0.00000000
0.86743372,0.97617419,0.18132222,0.00373145,0.17641917,0.42846443,0.21600354,0.24253793,0.00000000
0.87343672,1.04593206,0.19841571,0.00419313,0.18829575,0.45260882,0.23681755,0.26670927,0.00000000
0.87943972,1.11990962,0.21609666,0.00468440,0.20115350,0.47753056,0.25939437,0.29284326,0.00000000
0.88544272,1.19786604,0.23426056,0.00520244,0.21496031,0.50313021,0.28367879,0.32091425,0.00000000
0.89144572,1.27945884,0.25279172,0.00574371,0.22966118,0.52928384,0.30957775,0.35085353,0.00000000
0.89744872,1.36424084,0.27156485,0.00630394,0.24517800,0.55584202,0.33695903,0.38254466,0.00000000
0.90345173,1.45165916,0.29044673,0.00687815,0.26140974,0.58262940,0.36565061,0.41581958,0.00000000
0.90945473,1.54105657,0.30929812,0.00746071,0.27823317,0.60944481,0.39544099,0.45045606,0.00000000
0.91545773,1.63167539,0.32797563,0.00804536,0.29550406,0.63606213,0.42608031,0.48617659,0.00000000
0.92146073,1.72266420,0.34633374,0.00862534,0.31305880,0.66223198,0.45728255,0.52264915,0.00000000
0.92746373,1.81308740,0.36422671,0.00919346,0.33071656,0.68768431,0.48872869,0.55948987,0.00000000
0.93346673,1.90193792,0.38151051,0.00974228,0.34828179,0.71213199,0.52007092,0.59626800,0.00000000
0.93946973,1.98815293,0.39804468,0.01026423,0.36554722,0.73527536,0.55093793,0.63251301,0.00000000
0.94547274,2.07063249,0.41369412,0.01075175,0.38229724,0.75680776,0.58094112,0.66772390,0.00000000
0.95147574,2.14826093,0.42833081,0.01119750,0.39831157,0.77642194,0.60968181,0.70138061,0.00000000
0.95747874,2.21993058,0.44183553,0.01159450,0.41336935,0.79381721,0.63675928,0.73295699,0.00000000
0.96348174,2.28456727,0.45409947,0.01193632,0.42725339,0.80870707,0.66177941,0.76193533,0.00000000
0.96948474,2.34115698,0.46502577,0.01221724,0.43975463,0.82082721,0.68436381,0.78782154,0.00000000
0.97548774,2.38877275,0.47453113,0.01243239,0.45067674,0.82994344,0.70415915,0.81016068,0.00000000
0.98149075,2.42660097,0.48254713,0.01257791,0.45984058,0.83585929,0.72084637,0.82855201,0.00000000
0.98749375,2.45396603,0.48902163,0.01265105,0.46708868,0.83842295,0.73414950,0.84266301,0.00000000
0.99349675,2.47035225,0.49391986,0.01265025,0.47228929,0.83753320,0.74384366,0.85224159,0.00000000
0.99949975,2.47542219,0.49722530,0.01257520,0.47534012,0.83314406,0.74976206,0.85712598,0.00000000
1.00550275,2.46903035,0.49894032,0.01242686,0.47617144,0.82526781,0.75180155,0.85725169,0.00000000
1.01150575,2.45123149,0.49908634,0.01220746,0.47474862,0.81397635,0.74992642,0.85265521,0.00000000
1.01750875,2.42228306,0.49770368,0.01192043,0.47107370,0.79940054,0.74417043,0.84347409,0.00000000
1.02351176,2.38264135,0.49485081,0.01157034,0.46518613,0.78172770,0.73463670,0.82994346,0.00000000
1.02951476,2.33295149,0.49060320,0.01116275,0.45716261,0.76119727,0.72149551,0.81238893,0.00000000
1.03551776,2.27403125,0.48505164,0.01070412,0.44711577,0.73809466,0.70498011,0.79121626,0.00000000
1.04152076,2.20684962,0.47830018,0.01020159,0.43519206,0.71274374,0.68538055,0.76689818,0.00000000
1.04752376,2.13250060,0.47046364,0.00966283,0.42156857,0.68549810,0.66303584,0.73995886,0.00000000
1.05352676,2.05217354,0.46166493,0.00909583,0.40644909,0.65673156,0.63832480,0.71095694,0.00000000
1.05952976,1.96712116,0.45203222,0.00850872,0.39005957,0.62682824,0.61165584,0.68046763,0.00000000
1.06553277,1.87862659,0.44169615,0.00790956,0.37264288,0.59617280,0.58345626,0.64906476,0.00000000
1.07153577,1.78797083,0.43078722,0.00730614,0.35445350,0.56514100,0.55416137,0.61730370,0.00000000
1.07753877,1.69640203,0.41943349,0.00670586,0.33575186,0.53409119,0.52420403,0.58570559,0.00000000
1.08354177,1.60510760,0.40775866,0.00611552,0.31679894,0.50335684,0.49400477,0.55474373,0.00000000
1.08954477,1.51519035,0.39588072,0.00554126,0.29785100,0.47324065,0.46396317,0.52483259,0.00000000
1.09554777,1.42764929,0.38391109,0.00498842,0.27915486,0.44401001,0.43445046,0.49631970,0.00000000
1.10155078,1.34336565,0.37195431,0.00446149,0.26094364,0.41589423,0.40580373,0.46948071,0.00000000
1.10755378,1.26309406,0.36010817,0.00396410,0.24343316,0.38908332,0.37832176,0.44451757,0.00000000
1.11355678,1.18745914,0.34846422,0.00349898,0.22681908,0.36372832,0.35226251,0.42155984,0.00000000
1.11955978,1.11695659,0.33710854,0.00306800,0.21127463,0.33994284,0.32784216,0.40066860,0.00000000
1.12556278,1.05195857,0.32612248,0.00267222,0.19694911,0.31780582,0.30523546,0.38184286,0.00000000
1.13156578,0.99272225,0.31558336,0.00231195,0.18396688,0.29736495,0.28457729,0.36502774,0.00000000
1.13756878,0.93940072,0.30556494,0.00198684,0.17242693,0.27864068,0.26596512,0.35012396,0.00000000
1.14357179,0.89205518,0.29613737,0.00169594,0.16240283,0.26163041,0.24946195,0.33699813,0.00000000
1.14957479,0.85066763,0.28736670,0.00143784,0.15394301,0.24631254,0.23509966,0.32549315,0.00000000
1.15557779,0.81515295,0.27931385,0.00121074,0.14707123,0.23265037,0.22288228,0.31543829,0.00000000
1.16158079,0.78536995,0.27203292,0.00101257,0.14178721,0.22059534,0.21278921,0.30665836,0.00000000
1.16758379,0.76113062,0.26556915,0.00084104,0.13806745,0.21008980,0.20477791,0.29898181,0.00000000
1.17358679,0.74220744,0.25995634,0.00069378,0.13586597,0.20106907,0.19878628,0.29224726,0.00000000
1.17958979,0.72833866,0.25521423,0.00056837,0.13511529,0.19346283,0.19473443,0.28630846,0.00000000
1.18559280,0.71923161,0.25134579,0.00046241,0.13572748,0.18719603,0.19252605,0.28103751,0.00000000
1.19159580,0.71456442,0.24833475,0.00037361,0.13759536,0.18218916,0.19204929,0.27632657,0.00000000
1.19759880,0.71398667,0.24614362,0.00029976,0.14059402,0.17835835,0.19317742,0.27208793,0.00000000
1.20360180,0.71711938,0.24471241,0.00023884,0.14458256,0.17561527,0.19576937,0.26825302,0.00000000
1.20960480,0.72355516,0.24395821,0.00018898,0.14940628,0.17386694,0.19967033,0.26477027,0.00000000
1.21560780,0.73285893,0.24377578,0.00014848,0.15489926,0.17301586,0.20471252,0.26160245,0.00000000
1.22161081,0.74456982,0.24403920,0.00011585,0.16088737,0.17296026,0.21071638,0.25872351,0.00000000
1.22761381,0.75820469,0.24460470,0.00008975,0.16719170,0.17359490,0.21749226,0.25611551,0.00000000
1.23361681,0.77326336,0.24531442,0.00006905,0.17363236,0.17481214,0.22484269,0.25376561,0.00000000
1.23961981,0.78923586,0.24600112,0.00005274,0.18003259,0.17650356,0.23256515,0.25166358,0.00000000
1.24562281,0.80561138,0.24649357,0.00004001,0.18622294,0.17856188,0.24045557,0.24979983,0.00000000
1.25162581,0.82188870,0.24662237,0.00003013,0.19204552,0.18088321,0.24831216,0.24816401,0.00000000
1.25762881,0.83758764,0.24622599,0.00002254,0.19735805,0.18336942,0.25593964,0.24674441,0.00000000
1.26363182,0.85226096,0.24515656,0.00001674,0.20203752,0.18593056,0.26315366,0.24552778,0.00000000
1.26963482,0.86550591,0.24328534,0.00001234,0.20598331,0.18848705,0.26978507,0.24449975,0.00000000
1.27563782,0.87697491,0.24050741,0.00000904,0.20911957,0.19097160,0.27568406,0.24364552,0.00000000
1.28164082,0.88638447,0.23674547,0.00000657,0.21139677,0.19333057,0.28072366,0.24295076,0.00000000
1.28764382,0.89352187,0.23195241,0.00000475,0.21279221,0.19552476,0.28480260,0.24240242,0.00000000
1.29364682,0.89824905,0.22611277,0.00000341,0.21330954,0.19752945,0.28784734,0.24198944,0.00000000
1.29964982,0.90050332,0.21924281,0.00000243,0.21297729,0.19933371,0.28981298,0.24170308,0.00000000
1.30565283,0.90029484,0.21138932,0.00000173,0.21184634,0.20093894,0.29068317,0.24153682,0.00000000
1.31165583,0.89770086,0.20262729,0.00000124,0.20998658,0.20235673,0.29046890,0.24148576,0.00000000
1.31765883,0.89285707,0.19305651,0.00000089,0.20748287,0.20360610,0.28920625,0.24154563,0.00000000
1.32366183,0.88594636,0.18279736,0.00000067,0.20443046,0.20471038,0.28695320,0.24171131,0.00000000
1.32966483,0.87718582,0.17198599,0.00000053,0.20093017,0.20569378,0.28378570,0.24197498,0.00000000
1.33566783,0.86681257,0.16076917,0.00000048,0.19708349,0.20657797,0.27979319,0.24232427,0.00000000
1.34167084,0.85506936,0.14929904,0.00000049,0.19298799,0.20737885,0.27507380,0.24274025,0.00000000
1.34767384,0.84219068,0.13772801,0.00000059,0.18873309,0.20810373,0.26972956,0.24319570,0.00000000
1.35367684,0.82839030,0.12620407,0.00000077,0.18439654,0.20874906,0.26386175,0.24365379,0.00000000
1.35967984,0.81385088,0.11486666,0.00000106,0.18004170,0.20929904,0.25756680,0.24406726,0.00000000
1.36568284,0.79871624,0.10384320,0.00000150,0.17571579,0.20972496,0.25093282,0.24437827,0.00000000
1.37168584,0.78308681,0.09324655,0.00000214,0.17144911,0.20998560,0.24403693,0.24451915,0.00000000
1.37768884,0.76701831,0.08317323,0.00000306,0.16725526,0.21002850,0.23694361,0.24441377,0.00000000
1.38369185,0.75052384,0.07370258,0.00000435,0.16313240,0.20979215,0.22970398,0.24397989,0.00000000
1.38969485,0.73357908,0.06489677,0.00000617,0.15906526,0.20920896,0.22235611,0.24313210,0.00000000
