energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.02851426,0.92782587,0.00011014,0.06406590,0.35088381,0.00000000,0.21366657,0.15217410,0.00251869,0.80953575
-3.02251126,0.97007282,0.00012927,0.07575404,0.36157474,0.00000000,0.23961172,0.16090379,0.00295107,0.82352146
-3.01650825,1.01382222,0.00015125,0.08917923,0.37290520,0.00000000,0.26872408,0.17027362,0.00346063,0.83430873
-3.01050525,1.05923619,0.00017618,0.10443753,0.38502886,0.00000000,0.30120464,0.18032131,0.00405157,0.84182022
-3.00450225,1.10646328,0.00020415,0.12160698,0.39810005,0.00000000,0.33721993,0.19107987,0.00472780,0.84601122
-2.99849925,1.15562253,0.00023516,0.14074195,0.41226363,0.00000000,0.37689065,0.20257396,0.00549271,0.84686898
-2.99249625,1.20678780,0.00026920,0.16186745,0.42764477,0.00000000,0.42028033,0.21481634,0.00634885,0.84441202
-2.98649325,1.25997286,0.00030617,0.18497375,0.44433920,0.00000000,0.46738464,0.22780444,0.00729779,0.83868956
-2.98049025,1.31511812,0.00034592,0.21001161,0.46240421,0.00000000,0.51812169,0.24151732,0.00833983,0.82978099
-2.97448724,1.37207966,0.00038821,0.23688832,0.48185097,0.00000000,0.57232401,0.25591309,0.00947377,0.81779539
-2.96848424,1.43062102,0.00043273,0.26546485,0.50263846,0.00000000,0.62973264,0.27092702,0.01069679,0.80287094
-2.96248124,1.49040846,0.00047910,0.29555430,0.52466947,0.00000000,0.68999384,0.28647033,0.01200424,0.78517413
-2.95647824,1.55100985,0.00052684,0.32692198,0.54778864,0.00000000,0.75265880,0.30242999,0.01338956,0.76489855
-2.95047524,1.61189763,0.00057542,0.35928705,0.57178304,0.00000000,0.81718659,0.31866927,0.01484423,0.74226329
-2.94447224,1.67245571,0.00062425,0.39232594,0.59638507,0.00000000,0.88295051,0.33502935,0.01635778,0.71751063
-2.93846923,1.73199033,0.00067268,0.42567749,0.62127768,0.00000000,0.94924792,0.35133187,0.01791784,0.69090318
-2.93246623,1.78974461,0.00072003,0.45894976,0.64610185,0.00000000,1.01531323,0.36738228,0.01951030,0.66272021
-2.92646323,1.84491630,0.00076560,0.49172818,0.67046593,0.00000000,1.08033385,0.38297404,0.02111945,0.63325352
-2.92046023,1.89667814,0.00080867,0.52358510,0.69395660,0.00000000,1.14346859,0.39789350,0.02272829,0.60280259
-2.91445723,1.94420024,0.00084858,0.55409002,0.71615093,0.00000000,1.20386796,0.41192515,0.02431876,0.57166947
-2.90845423,1.98667355,0.00088468,0.58282052,0.73662913,0.00000000,1.26069558,0.42485735,0.02587214,0.54015345
-2.90245123,2.02333359,0.00091637,0.60937321,0.75498754,0.00000000,1.31315004,0.43648796,0.02736935,0.50854574
-2.89644822,2.05348375,0.00094314,0.63337454,0.77085116,0.00000000,1.36048644,0.44663010,0.02879142,0.47712443
-2.89044522,2.07651706,0.00096459,0.65449085,0.78388555,0.00000000,1.40203671,0.45511740,0.03011985,0.44614994
-2.88444222,2.09193591,0.00098039,0.67243743,0.79380732,0.00000000,1.43722827,0.46180891,0.03133704,0.41586115
-2.87843922,2.09936893,0.00099036,0.68698639,0.80039316,0.00000000,1.46560002,0.46659335,0.03242669,0.38647236
-2.87243622,2.09858455,0.00099442,0.69797276,0.80348686,0.00000000,1.48681564,0.46939257,0.03337419,0.35817131
-2.86643322,2.08950090,0.00099263,0.70529911,0.80300433,0.00000000,1.50067337,0.47016414,0.03416699,0.33111811
-2.86043022,2.07219172,0.00098519,0.70893814,0.79893636,0.00000000,1.50711235,0.46890310,0.03479488,0.30544536
-2.85442721,2.04688838,0.00097243,0.70893359,0.79134922,0.00000000,1.50621530,0.46564271,0.03525035,0.28125916
-2.84842421,2.01397793,0.00095478,0.70539926,0.78038309,0.00000000,1.49820757,0.46045434,0.03552874,0.25864109
-2.84242121,1.97399747,0.00093284,0.69851640,0.76624855,0.00000000,1.48345275,0.45344640,0.03562851,0.23765091
-2.83641821,1.92762515,0.00090728,0.68852954,0.74922128,0.00000000,1.46244505,0.44476258,0.03555127,0.21832988
-2.83041521,1.87566798,0.00087889,0.67574098,0.72963522,0.00000000,1.43579864,0.43457920,0.03530195,0.20070446
-2.82441221,1.81904715,0.00084857,0.66050408,0.70787444,0.00000000,1.40423450,0.42310203,0.03488869,0.18479019
-2.81840920,1.75878089,0.00081731,0.64321563,0.68436412,0.00000000,1.36856484,0.41056251,0.03432289,0.17059549
-2.81240620,1.69596562,0.00078616,0.62430740,0.65956071,0.00000000,1.32967573,0.39721344,0.03361897,0.15812530
-2.80640320,1.63175545,0.00075628,0.60423718,0.63394169,0.00000000,1.28850801,0.38332435,0.03279424,0.14738425
-2.80040020,1.56734063,0.00072888,0.58347932,0.60799509,0.00000000,1.24603707,0.36917652,0.03186865,0.13837924
-2.79439720,1.50392508,0.00070525,0.56251507,0.58220901,0.00000000,1.20325166,0.35505775,0.03086439,0.13112130
-2.78839420,1.44270348,0.00068674,0.54182283,0.55706127,0.00000000,1.16113223,0.34125700,0.02980559,0.12562668
-2.78239120,1.38483809,0.00067474,0.52186844,0.53300948,0.00000000,1.12062903,0.32805894,0.02871786,0.12191700
-2.77638819,1.33143575,0.00067071,0.50309566,0.51048157,0.00000000,1.08264051,0.31573841,0.02762778,0.12001850
-2.77038519,1.28352535,0.00067615,0.48591710,0.48986697,0.00000000,1.04799241,0.30455514,0.02656244,0.11996042
-2.76438219,1.24203627,0.00069257,0.47070558,0.47150869,0.00000000,1.01741803,0.29474846,0.02554888,0.12177255
-2.75837919,1.20777817,0.00072150,0.45778641,0.45569634,0.00000000,0.99154031,0.28653243,0.02461354,0.12548198
-2.75237619,1.18142269,0.00076445,0.44743048,0.44266032,0.00000000,0.97085612,0.28009139,0.02378170,0.13110929
-2.74637319,1.16348766,0.00082288,0.43984857,0.43256735,0.00000000,0.95572350,0.27557596,0.02307697,0.13866426
-2.74037019,1.15432426,0.00089818,0.43518708,0.42551746,0.00000000,0.94635241,0.27309983,0.02252072,0.14814129
-2.73436718,1.15410781,0.00099160,0.43352524,0.42154266,0.00000000,0.94279937,0.27273728,0.02213168,0.15951484
-2.72836418,1.16283255,0.00110422,0.43487410,0.42060735,0.00000000,0.94496653,0.27452164,0.02192544,0.17273494
-2.72236118,1.18031104,0.00123691,0.43917734,0.42261050,0.00000000,0.95260544,0.27844471,0.02191407,0.18772326
-2.71635818,1.20617817,0.00139023,0.44631395,0.42738971,0.00000000,0.96532561,0.28445729,0.02210589,0.20436975
-2.71035518,1.23990015,0.00156441,0.45610286,0.43472709,0.00000000,0.98260786,0.29247075,0.02250516,0.22253018
-2.70435218,1.28078830,0.00175929,0.46830923,0.44435667,0.00000000,1.00382204,0.30235968,0.02311196,0.24202489
-2.69834917,1.32801733,0.00197424,0.48265244,0.45597335,0.00000000,1.02824879,0.31396550,0.02392213,0.26263862
-2.69234617,1.38064767,0.00220815,0.49881531,0.46924291,0.00000000,1.05510446,0.32710098,0.02492729,0.28412193
-2.68634317,1.43765113,0.00245937,0.51645440,0.48381283,0.00000000,1.08356830,0.34155541,0.02611496,0.30619392
-2.68034017,1.49793889,0.00272572,0.53521081,0.49932336,0.00000000,1.11281088,0.35710040,0.02746878,0.32854650
-2.67433717,1.56039094,0.00300444,0.55472117,0.51541857,0.00000000,1.14202245,0.37349582,0.02896876,0.35084998
-2.66833417,1.62388569,0.00329227,0.57462821,0.53175667,0.00000000,1.17044010,0.39049591,0.03059170,0.37275994
-2.66233117,1.68732853,0.00358544,0.59459063,0.54801930,0.00000000,1.19737235,0.40785514,0.03231163,0.39392506
-2.65632816,1.74967829,0.00387975,0.61429169,0.56391930,0.00000000,1.22222019,0.42533357,0.03410029,0.41399581
-2.65032516,1.80997044,0.00417065,0.63344617,0.57920656,0.00000000,1.24449343,0.44270166,0.03592775,0.43263342
-2.64432216,1.86733611,0.00445336,0.65180554,0.59367185,0.00000000,1.26382183,0.45974412,0.03776297,0.44951899
-2.63831916,1.92101626,0.00472295,0.66916094,0.60714825,0.00000000,1.27996025,0.47626289,0.03957448,0.46436230
-2.63231616,1.97037060,0.00497452,0.68534417,0.61951045,0.00000000,1.29278799,0.49207902,0.04133099,0.47690981
-2.62631316,2.01488099,0.00520330,0.70022648,0.63067179,0.00000000,1.30230220,0.50703356,0.04300201,0.48695173
-2.62031016,2.05414970,0.00540483,0.71371564,0.64057947,0.00000000,1.30860607,0.52098743,0.04455854,0.49432764
-2.61430715,2.08789278,0.00557506,0.72575125,0.64920824,0.00000000,1.31189247,0.53382048,0.04597354,0.49893053
-2.60830415,2.11592939,0.00571051,0.73629900,0.65655301,0.00000000,1.31242416,0.54542982,0.04722253,0.50070904
-2.60230115,2.13816811,0.00580839,0.74534410,0.66262101,0.00000000,1.31051173,0.55572773,0.04828399,0.49966779
-2.59629815,2.15459115,0.00586666,0.75288452,0.66742391,0.00000000,1.30649067,0.56463935,0.04913975,0.49586593
-2.59029515,2.16523788,0.00588413,0.75892447,0.67097058,0.00000000,1.30069888,0.57210034,0.04977526,0.48941382
-2.58429215,2.17018859,0.00586047,0.76346855,0.67326098,0.00000000,1.29345597,0.57805485,0.05017976,0.48046821
-2.57828914,2.16954993,0.00579625,0.76651713,0.67428148,0.00000000,1.28504547,0.58245397,0.05034642,0.46922595
-2.57228614,2.16344264,0.00569288,0.76806310,0.67400209,0.00000000,1.27570086,0.58525473,0.05027231,0.45591686
-2.56628314,2.15199244,0.00555257,0.76809025,0.67237571,0.00000000,1.26559609,0.58641993,0.04995831,0.44079574
-2.56028014,2.13532454,0.00537829,0.76657343,0.66933934,0.00000000,1.25484101,0.58591866,0.04940896,0.42413419
-2.55427714,2.11356184,0.00517358,0.76348030,0.66481733,0.00000000,1.24348156,0.58372754,0.04863222,0.40621242
-2.54827414,2.08682662,0.00494251,0.75877463,0.65872628,0.00000000,1.23150450,0.57983261,0.04763920,0.38731146
-2.54227114,2.05524536,0.00468949,0.75242066,0.65098125,0.00000000,1.21884615,0.57423166,0.04644378,0.36770602
-2.53626813,2.01895596,0.00441918,0.74438840,0.64150292,0.00000000,1.20540414,0.56693677,0.04506224,0.34765828
-2.53026513,1.97811644,0.00413628,0.73465917,0.63022504,0.00000000,1.19105127,0.55797686,0.04351292,0.32741273
-2.52426213,1.93291415,0.00384548,0.72323105,0.61710179,0.00000000,1.17565034,0.54739998,0.04181574,0.30719217
-2.51825913,1.88357454,0.00355125,0.71012381,0.60211438,0.00000000,1.15906881,0.53527503,0.03999180,0.28719498
-2.51225613,1.83036843,0.00325779,0.69538279,0.58527668,0.00000000,1.14119229,0.52169287,0.03806299,0.26759344
-2.50625313,1.77361705,0.00296894,0.67908151,0.56663912,0.00000000,1.12193589,0.50676642,0.03605161,0.24853321
-2.50025013,1.71369421,0.00268807,0.66132272,0.54629103,0.00000000,1.10125278,0.49062984,0.03397992,0.23013375
-2.49424712,1.65102513,0.00241807,0.64223780,0.52436090,0.00000000,1.07913945,0.47343667,0.03186987,0.21248945
-2.48824412,1.58608202,0.00216130,0.62198451,0.50101476,0.00000000,1.05563761,0.45535700,0.02974271,0.19567147
-2.48224112,1.51937634,0.00191960,0.60074328,0.47645272,0.00000000,1.03083264,0.43657375,0.02761872,0.17972989
-2.47623812,1.45144844,0.00169430,0.57871216,0.45090391,0.00000000,1.00484909,0.41727841,0.02551697,0.16469621
-2.47023512,1.38285502,0.00148626,0.55610097,0.42462001,0.00000000,0.97784375,0.39766620,0.02345504,0.15058586
-2.46423212,1.31415544,0.00129587,0.53312489,0.39786796,0.00000000,0.94999699,0.37793119,0.02144891,0.13740080
-2.45822911,1.24589759,0.00112313,0.50999796,0.37092212,0.00000000,0.92150326,0.35826153,0.01951275,0.12513189
-2.45222611,1.17860457,0.00096773,0.48692709,0.34405632,0.00000000,0.89256163,0.33883516,0.01765887,0.11376113
-2.44622311,1.11276282,0.00082904,0.46410673,0.31753630,0.00000000,0.86336710,0.31981616,0.01589766,0.10326369
-2.44022011,1.04881275,0.00070625,0.44171482,0.29161278,0.00000000,0.83410361,0.30135208,0.01423758,0.09360965
-2.43421711,0.98714235,0.00059837,0.41991014,0.26651569,0.00000000,0.80493913,0.28357229,0.01268519,0.08476554
-2.42821411,0.92808431,0.00050428,0.39883122,0.24244946,0.00000000,0.77602351,0.26658762,0.01124525,0.07669571
-2.42221111,0.87191686,0.00042283,0.37859703,0.21958990,0.00000000,0.74748899,0.25049108,0.00992084,0.06936345
-2.41620810,0.81886815,0.00035284,0.35930922,0.19808241,0.00000000,0.71945368,0.23535980,0.00871352,0.06273201
-2.41020510,0.76912413,0.00029313,0.34105586,0.17804169,0.00000000,0.69202745,0.22125808,0.00762351,0.05676550
-2.40420210,0.72283924,0.00024257,0.32391647,0.15955279,0.00000000,0.66532022,0.20824113,0.00664991,0.05142965
-2.39819910,0.68014930,0.00020010,0.30796791,0.14267326,0.00000000,0.63945175,0.19635965,0.00579096,0.04669258
-2.39219610,0.64118588,0.00016473,0.29329083,0.12743634,0.00000000,0.61456252,0.18566462,0.00504423,0.04252541
-2.38619310,0.60609124,0.00013557,0.27997634,0.11385479,0.00000000,0.59082485,0.17621230,0.00440688,0.03890285
-2.38019010,0.57503290,0.00011182,0.26813237,0.10192521,0.00000000,0.56845359,0.16806902,0.00387593,0.03580367
-2.37418709,0.54821701,0.00009277,0.25788935,0.09163250,0.00000000,0.54771569,0.16131545,0.00344844,0.03321107
-2.36818409,0.52589975,0.00007783,0.24940497,0.08295427,0.00000000,0.52893793,0.15605027,0.00312171,0.03111297
-2.36218109,0.50839588,0.00006648,0.24286746,0.07586489,0.00000000,0.51251226,0.15239278,0.00289345,0.02950205
-2.35617809,0.49608405,0.00005831,0.23849743,0.07033912,0.00000000,0.49889831,0.15048446,0.00276193,0.02837575
-2.35017509,0.48940816,0.00005297,0.23654771,0.06635498,0.00000000,0.48862279,0.15048916,0.00272602,0.02773594
-2.34417209,0.48887468,0.00005022,0.23730146,0.06389589,0.00000000,0.48227532,0.15259201,0.00278525,0.02758849
-2.33816908,0.49504559,0.00004985,0.24106803,0.06295193,0.00000000,0.48050082,0.15699677,0.00293982,0.02794257
-2.33216608,0.50852706,0.00005174,0.24817705,0.06352017,0.00000000,0.48398836,0.16392180,0.00319049,0.02880979
-2.32616308,0.52995390,0.00005580,0.25897040,0.06560415,0.00000000,0.49345651,0.17359457,0.00353852,0.03020310
-2.32016008,0.55997016,0.00006200,0.27379248,0.06921247,0.00000000,0.50963556,0.18624491,0.00398548,0.03213556
-2.31415708,0.59920629,0.00007032,0.29297888,0.07435664,0.00000000,0.53324676,0.20209696,0.00453306,0.03461897
-2.30815408,0.64825346,0.00008079,0.31684374,0.08104822,0.00000000,0.56497915,0.22136025,0.00518285,0.03766241
-2.30215108,0.70763581,0.00009344,0.34566616,0.08929550,0.00000000,0.60546440,0.24421999,0.00593605,0.04127075
-2.29614807,0.77778143,0.00010830,0.37967603,0.09909979,0.00000000,0.65525043,0.27082691,0.00679325,0.04544322
-2.29014507,0.85899314,0.00012540,0.41903985,0.11045153,0.00000000,0.71477444,0.30128701,0.00775406,0.05017204
-2.28414207,0.95142024,0.00014477,0.46384692,0.12332645,0.00000000,0.78433631,0.33565162,0.00881695,0.05544127
-2.27813907,1.05503226,0.00016640,0.51409659,0.13768195,0.00000000,0.86407332,0.37390815,0.00997893,0.06122586
-2.27213607,1.16959618,0.00019025,0.56968718,0.15345393,0.00000000,0.95393724,0.41597201,0.01123535,0.06749109
-2.26613307,1.29465818,0.00021625,0.63040700,0.17055424,0.00000000,1.05367488,0.46168016,0.01257979,0.07419227
-2.26013007,1.42953130,0.00024429,0.69592831,0.18886900,0.00000000,1.16281320,0.51078671,0.01400395,0.08127499
-2.25412706,1.57328997,0.00027422,0.76580451,0.20825783,0.00000000,1.28065019,0.56296091,0.01549762,0.08867575
-2.24812406,1.72477240,0.00030581,0.83947116,0.22855421,0.00000000,1.40625217,0.61778798,0.01704881,0.09632305
-2.24212106,1.88259142,0.00033882,0.91625112,0.24956701,0.00000000,1.53845869,0.67477297,0.01864387,0.10413903
-2.23611806,2.04515411,0.00037294,0.99536393,0.27108316,0.00000000,1.67589524,0.73334767,0.02026776,0.11204141
-2.23011506,2.21069019,0.00040783,1.07593942,0.29287151,0.00000000,1.81699417,0.79288076,0.02190440,0.11994591
-2.22411206,2.37728862,0.00044311,1.15703548,0.31468765,0.00000000,1.96002371,0.85269083,0.02353705,0.12776889
-2.21810905,2.54294141,0.00047839,1.23765930,0.33627965,0.00000000,2.10312444,0.91206213,0.02514883,0.13543016
-2.21210605,2.70559351,0.00051324,1.31679165,0.35739437,0.00000000,2.24435240,0.97026241,0.02672317,0.14285588
-2.20610305,2.86319663,0.00054726,1.39341328,0.37778418,0.00000000,2.38172741,1.02656227,0.02824437,0.14998130
-2.20010005,3.01376521,0.00058002,1.46653238,0.39721371,0.00000000,2.51328495,1.08025537,0.02969808,0.15675333
-2.19409705,3.15543196,0.00061117,1.53521210,0.41546630,0.00000000,2.63712955,1.13067841,0.03107181,0.16313261
-2.18809405,3.28650057,0.00064034,1.59859672,0.43234988,0.00000000,2.75148756,1.17723024,0.03235528,0.16909517
-2.18209105,3.40549309,0.00066725,1.65593554,0.44770193,0.00000000,2.85475696,1.21938908,0.03354077,0.17463334
-2.17608804,3.51118976,0.00069167,1.70660314,0.46139323,0.00000000,2.94555200,1.25672694,0.03462330,0.17975593
-2.17008504,3.60265916,0.00071342,1.75011509,0.47333030,0.00000000,3.02274055,1.28892073,0.03560069,0.18448767
-2.16408204,3.67927727,0.00073240,1.78613845,0.48345630,0.00000000,3.08547261,1.31575919,0.03647353,0.18886773
-2.15807904,3.74073437,0.00074860,1.81449633,0.49175034,0.00000000,3.13319834,1.33714553,0.03724494,0.19294752
-2.15207604,3.78702948,0.00076204,1.83516651,0.49822533,0.00000000,3.16567515,1.35309544,0.03792025,0.19678773
-2.14607304,3.81845267,0.00077283,1.84827407,0.50292448,0.00000000,3.18296339,1.36373076,0.03850654,0.20045482
-2.14007004,3.83555621,0.00078113,1.85407857,0.50591660,0.00000000,3.18541109,1.36926889,0.03901209,0.20401700
-2.13406703,3.83911633,0.00078714,1.85295650,0.50729056,0.00000000,3.17362873,1.37000882,0.03944580,0.20754001
-2.12806403,3.83008752,0.00079108,1.84537994,0.50714923,0.00000000,3.14845555,1.36631432,0.03981649,0.21108289
-2.12206103,3.80955231,0.00079321,1.83189274,0.50560330,0.00000000,3.11091922,1.35859539,0.04013235,0.21469393
-2.11605803,3.77866893,0.00079375,1.81308540,0.50276525,0.00000000,3.06219118,1.34728884,0.04040027,0.21840703
-2.11005503,3.73862011,0.00079294,1.78957018,0.49874394,0.00000000,3.00354002,1.33283921,0.04062537,0.22223877
-2.10405203,3.69056546,0.00079097,1.76195758,0.49364007,0.00000000,2.93628529,1.31568095,0.04081058,0.22618620
-2.09804902,3.63560011,0.00078800,1.73083553,0.48754270,0.00000000,2.86175397,1.29622279,0.04095641,0.23022578
-2.09204602,3.57472142,0.00078414,1.69675214,0.48052711,0.00000000,2.78124167,1.27483506,0.04106080,0.23431320
-2.08604302,3.50880531,0.00077944,1.66020280,0.47265395,0.00000000,2.69598008,1.25184057,0.04111918,0.23838440
-2.08004002,3.43859287,0.00077392,1.62162196,0.46396974,0.00000000,2.60711176,1.22750921,0.04112471,0.24235768
-2.07403702,3.36468737,0.00076752,1.58137984,0.45450853,0.00000000,2.51567296,1.20205647,0.04106862,0.24613674
-2.06803402,3.28756104,0.00076014,1.53978358,0.44429461,0.00000000,2.42258440,1.17564560,0.04094071,0.24961459
-2.06203102,3.20757045,0.00075165,1.49708264,0.43334603,0.00000000,2.32864970,1.14839307,0.04072994,0.25267808
-2.05602801,3.12497871,0.00074191,1.45347742,0.42167847,0.00000000,2.23456051,1.12037654,0.04042513,0.25521288
-2.05002501,3.03998257,0.00073073,1.40913038,0.40930942,0.00000000,2.14090705,1.09164486,0.04001562,0.25710857
-2.04402201,2.95274197,0.00071794,1.36417860,0.39626215,0.00000000,2.04819288,1.06222905,0.03949198,0.25826362
-2.03801901,2.86341001,0.00070340,1.31874672,0.38256929,0.00000000,1.95685194,1.03215350,0.03884668,0.25859002
-2.03201601,2.77216093,0.00068696,1.27295928,0.36827570,0.00000000,1.86726670,1.00144656,0.03807461,0.25801730
-2.02601301,2.67921441,0.00066854,1.22695168,0.35344063,0.00000000,1.77978577,0.97014994,0.03717355,0.25649568
-2.02001001,2.58485474,0.00064809,1.18087901,0.33813880,0.00000000,1.69473975,0.93832614,0.03614450,0.25399839
-2.01400700,2.48944370,0.00062562,1.13492237,0.32246066,0.00000000,1.61245454,0.90606373,0.03499183,0.25052289
-2.00800400,2.39342688,0.00060120,1.08929227,0.30651157,0.00000000,1.53326137,0.87348016,0.03372330,0.24609098
-2.00200100,2.29733339,0.00057495,1.04422938,0.29041022,0.00000000,1.45750328,0.84072226,0.03234986,0.24074804
-1.99599800,2.20176950,0.00054706,1.00000266,0.27428636,0.00000000,1.38553819,0.80796440,0.03088544,0.23456119
-1.98999500,2.10740723,0.00051775,0.95690524,0.25827796,0.00000000,1.31773872,0.77540485,0.02934645,0.22761674
-1.98399200,2.01496899,0.00048730,0.91524876,0.24252814,0.00000000,1.25448951,0.74326070,0.02775131,0.22001711
-1.97798899,1.92520979,0.00045600,0.87535657,0.22718196,0.00000000,1.19618248,0.71176183,0.02611979,0.21187720
-1.97198599,1.83889849,0.00042420,0.83755662,0.21238333,0.00000000,1.14321101,0.68114464,0.02447244,0.20332075
-1.96598299,1.75679946,0.00039223,0.80217443,0.19827217,0.00000000,1.09596354,0.65164576,0.02282987,0.19447664
-1.95997999,1.67965578,0.00036042,0.76952680,0.18498201,0.00000000,1.05481751,0.62349658,0.02121216,0.18547541
-1.95397699,1.60817521,0.00032911,0.73991660,0.17263803,0.00000000,1.02013392,0.59691856,0.01963824,0.17644620
-1.94797399,1.54301914,0.00029860,0.71362885,0.16135564,0.00000000,0.99225293,0.57211988,0.01812540,0.16751419
-1.94197099,1.48479522,0.00026917,0.69092824,0.15123955,0.00000000,0.97149072,0.54929330,0.01668880,0.15879856
-1.93596798,1.43405316,0.00024108,0.67205786,0.14238330,0.00000000,0.95813738,0.52861525,0.01534120,0.15041106
-1.92996498,1.39128363,0.00021451,0.65723908,0.13486911,0.00000000,0.95245564,0.51024601,0.01409273,0.14245517
-1.92396198,1.35691918,0.00018964,0.64667213,0.12876798,0.00000000,0.95468012,0.49433070,0.01295073,0.13502572
-1.91795898,1.33133666,0.00016658,0.64053688,0.12413988,0.00000000,0.96501634,0.48100065,0.01191977,0.12820893
-1.91195598,1.31485981,0.00014541,0.63899354,0.12103383,0.00000000,0.98363918,0.47037493,0.01100173,0.12208273
-1.90595298,1.30776119,0.00012616,0.64218260,0.11948792,0.00000000,1.01069006,0.46256139,0.01019599,0.11671726
-1.89994997,1.31026243,0.00010883,0.65022377,0.11952901,0.00000000,1.04627240,0.45765717,0.00949961,0.11217530
-1.89394697,1.32253208,0.00009340,0.66321338,0.12117206,0.00000000,1.09044499,0.45574815,0.00890768,0.10851270
-1.88794397,1.34468049,0.00007979,0.68122036,0.12441920,0.00000000,1.14321312,0.45690717,0.00841360,0.10577853
-1.88194097,1.37675164,0.00006793,0.70428041,0.12925841,0.00000000,1.20451747,0.46119111,0.00800945,0.10401501
-1.87593797,1.41871187,0.00005772,0.73238869,0.13566199,0.00000000,1.27422101,0.46863659,0.00768632,0.10325708
-1.86993497,1.47043604,0.00004903,0.76549129,0.14358478,0.00000000,1.35209452,0.47925475,0.00743463,0.10353167
-1.86393197,1.53169199,0.00004175,0.80347584,0.15296253,0.00000000,1.43780127,0.49302512,0.00724451,0.10485676
-1.85792896,1.60212413,0.00003576,0.84616189,0.16371028,0.00000000,1.53088200,0.50988912,0.00710601,0.10724008
-1.85192596,1.68123761,0.00003092,0.89329179,0.17572120,0.00000000,1.63074112,0.52974363,0.00700938,0.11067791
-1.84592296,1.76838440,0.00002712,0.94452268,0.18886586,0.00000000,1.73663542,0.55243501,0.00694530,0.11515373
-1.83991996,1.86275264,0.00002423,0.99942044,0.20299229,0.00000000,1.84766627,0.57775429,0.00690502,0.12063710
-1.83391696,1.96336069,0.00002215,1.05745638,0.21792683,0.00000000,1.96277671,0.60543385,0.00688048,0.12708281
-1.82791396,2.06905715,0.00002076,1.11800710,0.23347590,0.00000000,2.08075416,0.63514609,0.00686445,0.13443050
-1.82191096,2.17852768,0.00001997,1.18035829,0.24942883,0.00000000,2.20023963,0.66650448,0.00685052,0.14260472
-1.81590795,2.29030931,0.00001969,1.24371255,0.26556160,0.00000000,2.31974386,0.69906724,0.00683317,0.15151570
-1.80990495,2.40281254,0.00001983,1.30720157,0.28164150,0.00000000,2.43767056,0.73234363,0.00680776,0.16106075
-1.80390195,2.51435088,0.00002031,1.36990234,0.29743264,0.00000000,2.55234644,0.76580302,0.00677046,0.17112635
-1.79789895,2.62317738,0.00002106,1.43085721,0.31270195,0.00000000,2.66205737,0.79888633,0.00671829,0.18159086
-1.79189595,2.72752681,0.00002201,1.48909717,0.32722559,0.00000000,2.76508968,0.83101968,0.00664900,0.19232785
-1.78589295,2.82566221,0.00002311,1.54366734,0.34079538,0.00000000,2.85977515,0.86162952,0.00656104,0.20320982
-1.77988994,2.91592382,0.00002430,1.59365406,0.35322502,0.00000000,2.94453801,0.89015900,0.00645351,0.21411224
-1.77388694,2.99677835,0.00002551,1.63821200,0.36435573,0.00000000,3.01794188,0.91608444,0.00632607,0.22491763
-1.76788394,3.06686636,0.00002672,1.67659045,0.37406109,0.00000000,3.07873480,0.93893155,0.00617888,0.23551957
-1.76188094,3.12504553,0.00002788,1.70815729,0.38225072,0.00000000,3.12589008,0.95829042,0.00601255,0.24582636
-1.75587794,3.17042754,0.00002895,1.73241966,0.38887266,0.00000000,3.15864104,0.97382856,0.00582807,0.25576407
-1.74987494,3.20240683,0.00002989,1.74904012,0.39391424,0.00000000,3.17650784,0.98530150,0.00562676,0.26527892
-1.74387194,3.22067958,0.00003069,1.75784754,0.39740141,0.00000000,3.17931502,0.99256016,0.00541023,0.27433871
-1.73786893,3.22525179,0.00003133,1.75884209,0.39939655,0.00000000,3.16719861,0.99555483,0.00518028,0.28293321
-1.73186593,3.21643600,0.00003180,1.75219389,0.39999470,0.00000000,3.14060226,0.99433539,0.00493892,0.29107352
-1.72586293,3.19483642,0.00003209,1.73823548,0.39931860,0.00000000,3.10026248,0.98904774,0.00468828,0.29879030
-1.71985993,3.16132333,0.00003221,1.71744817,0.39751264,0.00000000,3.04718330,0.97992665,0.00443057,0.30613094
-1.71385693,3.11699759,0.00003217,1.69044303,0.39473598,0.00000000,2.98260157,0.96728531,0.00416805,0.31315591
-1.70785393,3.06314705,0.00003201,1.65793730,0.39115535,0.00000000,2.90794425,0.95150211,0.00390299,0.31993425
-1.70185093,3.00119687,0.00003175,1.62072735,0.38693777,0.00000000,2.82477960,0.93300522,0.00363761,0.32653863
-1.69584792,2.93265594,0.00003146,1.57965935,0.38224351,0.00000000,2.73476454,0.91225580,0.00337409,0.33304009
-1.68984492,2.85906199,0.00003120,1.53559915,0.37721984,0.00000000,2.63959028,0.88973057,0.00311447,0.33950282
-1.68384192,2.78192790,0.00003105,1.48940254,0.37199565,0.00000000,2.54092882,0.86590453,0.00286068,0.34597910
-1.67783892,2.70269143,0.00003111,1.44188734,0.36667733,0.00000000,2.44038239,0.84123473,0.00261449,0.35250495
-1.67183592,2.62267065,0.00003149,1.39380844,0.36134602,0.00000000,2.33943807,0.81614559,0.00237749,0.35909632
-1.66583292,2.54302684,0.00003235,1.34583677,0.35605639,0.00000000,2.23942915,0.79101657,0.00215106,0.36574645
