energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-3.50875438,1.91061912,0.80505206,0.00000000,0.00175222,0.42715194,0.61984030,0.36081705,1.08323213,0.00000000
-3.50275138,1.95325624,0.80609769,0.00000000,0.00186193,0.44783684,0.64811583,0.37051696,1.09523192,0.00000000
-3.49674837,1.99673423,0.80745925,0.00000000,0.00197680,0.46860343,0.67873530,0.38013847,1.10789638,0.00000000
-3.49074537,2.04035920,0.80907381,0.00000000,0.00209615,0.48925334,0.71149832,0.38951316,1.12087900,0.00000000
-3.48474237,2.08336852,0.81083752,0.00000000,0.00221905,0.50959924,0.74615652,0.39846562,1.13376029,0.00000000
-3.47873937,2.12496050,0.81261263,0.00000000,0.00234435,0.52947185,0.78242054,0.40682012,1.14606390,0.00000000
-3.47273637,2.16432625,0.81423631,0.00000000,0.00247065,0.54872641,0.81996851,0.41440747,1.15727583,0.00000000
-3.46673337,2.20068250,0.81553089,0.00000000,0.00259632,0.56724800,0.85845560,0.42107181,1.16686565,0.00000000
-3.46073037,2.23330398,0.81631504,0.00000000,0.00271959,0.58495584,0.89752431,0.42667701,1.17430882,0.00000000
-3.45472736,2.26155397,0.81641525,0.00000000,0.00283853,0.60180621,0.93681528,0.43111242,1.17910921,0.00000000
-3.44872436,2.28491148,0.81567698,0.00000000,0.00295113,0.61779394,0.97597810,0.43429769,1.18082066,0.00000000
-3.44272136,2.30299401,0.81397497,0.00000000,0.00305536,0.63295249,1.01468167,0.43618644,1.17906659,0.00000000
-3.43671836,2.31557470,0.81122197,0.00000000,0.00314922,0.64735246,1.05262381,0.43676860,1.17355672,0.00000000
-3.43071536,2.32259290,0.80737547,0.00000000,0.00323083,0.66109875,1.08953943,0.43607125,1.16410014,0.00000000
-3.42471236,2.32415779,0.80244201,0.00000000,0.00329845,0.67432627,1.12520701,0.43415805,1.15061404,0.00000000
-3.41870935,2.32054461,0.79647874,0.00000000,0.00335059,0.68719443,1.15945300,0.43112702,1.13312781,0.00000000
-3.41270635,2.31218361,0.78959208,0.00000000,0.00338602,0.69988049,1.19215373,0.42710700,1.11178226,0.00000000
-3.40670335,2.29964214,0.78193364,0.00000000,0.00340383,0.71257197,1.22323485,0.42225275,1.08682418,0.00000000
-3.40070035,2.28360069,0.77369343,0.00000000,0.00340348,0.72545831,1.25266802,0.41673900,1.05859646,0.00000000
-3.39469735,2.26482376,0.76509081,0.00000000,0.00338479,0.73872209,1.28046517,0.41075362,1.02752443,0.00000000
-3.38869435,2.24412711,0.75636364,0.00000000,0.00334796,0.75253001,1.30667053,0.40449032,0.99409921,0.00000000
-3.38269135,2.22234268,0.74775629,0.00000000,0.00329356,0.76702403,1.33135069,0.39814107,0.95885884,0.00000000
-3.37668834,2.20028309,0.73950707,0.00000000,0.00322252,0.78231294,1.35458352,0.39188869,0.92236833,0.00000000
-3.37068534,2.17870724,0.73183595,0.00000000,0.00313607,0.79846481,1.37644638,0.38589990,0.88519952,0.00000000
-3.36468234,2.15828879,0.72493314,0.00000000,0.00303572,0.81550066,1.39700450,0.38031915,0.84791189,0.00000000
-3.35867934,2.13958919,0.71894938,0.00000000,0.00292320,0.83338966,1.41630030,0.37526353,0.81103506,0.00000000
-3.35267634,2.12303640,0.71398830,0.00000000,0.00280041,0.85204628,1.43434433,0.37081893,0.77505390,0.00000000
-3.34667334,2.10891060,0.71010157,0.00000000,0.00266934,0.87132970,1.45110861,0.36703776,0.74039677,0.00000000
-3.34067034,2.09733757,0.70728688,0.00000000,0.00253203,0.89104551,1.46652296,0.36393814,0.70742737,0.00000000
-3.33466733,2.08829004,0.70548913,0.00000000,0.00239052,0.91094997,1.48047453,0.36150482,0.67644026,0.00000000
-3.32866433,2.08159696,0.70460468,0.00000000,0.00224677,0.93075680,1.49281097,0.35969153,0.64766018,0.00000000
-3.32266133,2.07696021,0.70448834,0.00000000,0.00210264,0.95014622,1.50334700,0.35842480,0.62124485,0.00000000
-3.31665833,2.07397778,0.70496300,0.00000000,0.00195984,0.96877610,1.51187415,0.35760902,0.59729081,0.00000000
-3.31065533,2.07217220,0.70583098,0.00000000,0.00181989,0.98629463,1.51817317,0.35713242,0.57584176,0.00000000
-3.30465233,2.07102252,0.70688681,0.00000000,0.00168416,1.00235414,1.52202830,0.35687366,0.55689881,0.00000000
-3.29864932,2.06999820,0.70793044,0.00000000,0.00155377,1.01662526,1.52324262,0.35670880,0.54043160,0.00000000
-3.29264632,2.06859280,0.70878029,0.00000000,0.00142967,1.02881076,1.52165336,0.35651811,0.52638994,0.00000000
-3.28664332,2.06635575,0.70928522,0.00000000,0.00131259,1.03865839,1.51714618,0.35619248,0.51471476,0.00000000
-3.28064032,2.06292022,0.70933488,0.00000000,0.00120308,1.04597192,1.50966741,0.35563914,0.50534804,0.00000000
-3.27463732,2.05802560,0.70886770,0.00000000,0.00110153,1.05061970,1.49923337,0.35478626,0.49824096,0.00000000
-3.26863432,2.05153328,0.70787612,0.00000000,0.00100817,1.05254043,1.48593594,0.35358628,0.49335984,0.00000000
-3.26263132,2.04343482,0.70640869,0.00000000,0.00092310,1.05174543,1.46994401,0.35201791,0.49068958,0.00000000
-3.25662831,2.03385213,0.70456891,0.00000000,0.00084630,1.04831755,1.45150047,0.35008651,0.49023450,0.00000000
-3.25062531,2.02302963,0.70251085,0.00000000,0.00077768,1.04240649,1.43091478,0.34782301,0.49201657,0.00000000
-3.24462231,2.01131893,0.70043182,0.00000000,0.00071707,1.03422089,1.40855152,0.34528145,0.49607127,0.00000000
-3.23861931,1.99915699,0.69856233,0.00000000,0.00066423,1.02401758,1.38481550,0.34253528,0.50244128,0.00000000
-3.23261631,1.98703900,0.69715410,0.00000000,0.00061890,1.01208855,1.36013424,0.33967256,0.51116868,0.00000000
-3.22661331,1.97548772,0.69646654,0.00000000,0.00058076,0.99874642,1.33493888,0.33679055,0.52228599,0.00000000
-3.22061031,1.96502092,0.69675246,0.00000000,0.00054947,0.98430920,1.30964453,0.33398978,0.53580671,0.00000000
-3.21460730,1.95611891,0.69824393,0.00000000,0.00052468,0.96908529,1.28463140,0.33136810,0.55171602,0.00000000
-3.20860430,1.94919399,0.70113870,0.00000000,0.00050600,0.95335932,1.26022758,0.32901497,0.56996215,0.00000000
-3.20260130,1.94456345,0.70558815,0.00000000,0.00049303,0.93737997,1.23669466,0.32700618,0.59044900,0.00000000
-3.19659830,1.94242750,0.71168715,0.00000000,0.00048535,0.92135003,1.21421688,0.32539955,0.61303045,0.00000000
-3.19059530,1.94285350,0.71946642,0.00000000,0.00048251,0.90541944,1.19289441,0.32423142,0.63750676,0.00000000
-3.18459230,1.94576682,0.72888767,0.00000000,0.00048403,0.88968151,1.17274107,0.32351446,0.66362327,0.00000000
-3.17858929,1.95094901,0.73984170,0.00000000,0.00048943,0.87417237,1.15368655,0.32323661,0.69107149,0.00000000
-3.17258629,1.95804301,0.75214950,0.00000000,0.00049819,0.85887361,1.13558288,0.32336121,0.71949270,0.00000000
-3.16658329,1.96656496,0.76556628,0.00000000,0.00050977,0.84371775,1.11821467,0.32382840,0.74848377,0.00000000
-3.16058029,1.97592182,0.77978812,0.00000000,0.00052361,0.82859611,1.10131243,0.32455745,0.77760511,0.00000000
-3.15457729,1.98543375,0.79446091,0.00000000,0.00053914,0.81336855,1.08456820,0.32545006,0.80639038,0.00000000
-3.14857429,1.99435999,0.80919126,0.00000000,0.00055577,0.79787426,1.06765246,0.32639428,0.83435758,0.00000000
-3.14257129,2.00192691,0.82355866,0.00000000,0.00057291,0.78194318,1.05023147,0.32726901,0.86102108,0.00000000
-3.13656828,2.00735685,0.83712866,0.00000000,0.00058999,0.76540712,1.03198409,0.32794859,0.88590422,0.00000000
-3.13056528,2.00989647,0.84946630,0.00000000,0.00060644,0.74811017,1.01261722,0.32830761,0.90855188,0.00000000
-3.12456228,2.00884340,0.86014948,0.00000000,0.00062170,0.72991777,0.99187919,0.32822538,0.92854274,0.00000000
-3.11855928,2.00357026,0.86878170,0.00000000,0.00063527,0.71072414,0.96957059,0.32759025,0.94550070,0.00000000
-3.11255628,1.99354520,0.87500382,0.00000000,0.00064668,0.69045770,0.94555213,0.32630323,0.95910518,0.00000000
-3.10655328,1.97834841,0.87850452,0.00000000,0.00065551,0.66908449,0.91974948,0.32428123,0.96909996,0.00000000
-3.10055028,1.95768428,0.87902910,0.00000000,0.00066141,0.64660947,0.89215497,0.32145952,0.97530024,0.00000000
-3.09454727,1.93138908,0.87638657,0.00000000,0.00066409,0.62307597,0.86282645,0.31779344,0.97759793,0.00000000
-3.08854427,1.89943418,0.87045473,0.00000000,0.00066334,0.59856337,0.83188357,0.31325954,0.97596471,0.00000000
-3.08254127,1.86192509,0.86118333,0.00000000,0.00065902,0.57318341,0.79950191,0.30785586,0.97045317,0.00000000
-3.07653827,1.81909663,0.84859521,0.00000000,0.00065110,0.54707543,0.76590545,0.30160162,0.96119569,0.00000000
-3.07053527,1.77130466,0.83278549,0.00000000,0.00063959,0.52040089,0.73135787,0.29453631,0.94840137,0.00000000
-3.06453227,1.71901497,0.81391898,0.00000000,0.00062461,0.49333756,0.69615310,0.28671820,0.93235096,0.00000000
-3.05852926,1.66278968,0.79222582,0.00000000,0.00060635,0.46607360,0.66060585,0.27822238,0.91339000,0.00000000
-3.05252626,1.60327197,0.76799570,0.00000000,0.00058505,0.43880199,0.62504214,0.26913853,0.89192047,0.00000000
-3.04652326,1.54116951,0.74157077,0.00000000,0.00056103,0.41171529,0.58979053,0.25956826,0.86839115,0.00000000
-3.04052026,1.47723718,0.71333751,0.00000000,0.00053466,0.38500111,0.55517415,0.24962242,0.84328701,0.00000000
-3.03451726,1.41225974,0.68371792,0.00000000,0.00050633,0.35883824,0.52150367,0.23941819,0.81711801,0.00000000
-3.02851426,1.34703478,0.65316013,0.00000000,0.00047647,0.33339361,0.48907154,0.22907634,0.79040778,0.00000000
-3.02251126,1.28235653,0.62212893,0.00000000,0.00044552,0.30881997,0.45814723,0.21871844,0.76368231,0.00000000
-3.01650825,1.21900090,0.59109637,0.00000000,0.00041393,0.28525432,0.42897380,0.20846437,0.73745935,0.00000000
-3.01050525,1.15771212,0.56053273,0.00000000,0.00038213,0.26281697,0.40176548,0.19843004,0.71223868,0.00000000
-3.00450225,1.09919127,0.53089812,0.00000000,0.00035055,0.24161121,0.37670627,0.18872550,0.68849351,0.00000000
-2.99849925,1.04408683,0.50263485,0.00000000,0.00031956,0.22172337,0.35394946,0.17945333,0.66666354,0.00000000
-2.99249625,0.99298752,0.47616075,0.00000000,0.00028953,0.20322333,0.33361778,0.17070756,0.64714943,0.00000000
-2.98649325,0.94641721,0.45186359,0.00000000,0.00026077,0.18616515,0.31580429,0.16257291,0.63030919,0.00000000
-2.98049025,0.90483204,0.43009649,0.00000000,0.00023357,0.17058798,0.30057351,0.15512450,0.61645609,0.00000000
-2.97448724,0.86861945,0.41117444,0.00000000,0.00020814,0.15651693,0.28796293,0.14842791,0.60585828,0.00000000
-2.96848424,0.83809879,0.39537178,0.00000000,0.00018469,0.14396401,0.27798463,0.14253957,0.59873971,0.00000000
-2.96248124,0.81352338,0.38292044,0.00000000,0.00016335,0.13292899,0.27062686,0.13750744,0.59528214,0.00000000
-2.95647824,0.79508337,0.37400904,0.00000000,0.00014426,0.12340019,0.26585548,0.13337180,0.59562797,0.00000000
-2.95047524,0.78290927,0.36878234,0.00000000,0.00012750,0.11535513,0.26361533,0.13016623,0.59988332,0.00000000
-2.94447224,0.77707548,0.36734112,0.00000000,0.00011312,0.10876109,0.26383118,0.12791850,0.60812128,0.00000000
-2.93846923,0.77760376,0.36974222,0.00000000,0.00010119,0.10357567,0.26640858,0.12665146,0.62038467,0.00000000
-2.93246623,0.78446606,0.37599867,0.00000000,0.00009174,0.09974717,0.27123435,0.12638368,0.63668820,0.00000000
-2.92646323,0.79758676,0.38607971,0.00000000,0.00008481,0.09721501,0.27817695,0.12712996,0.65701984,0.00000000
-2.92046023,0.81684397,0.39991084,0.00000000,0.00008044,0.09591024,0.28708670,0.12890150,0.68134100,0.00000000
-2.91445723,0.84207018,0.41737378,0.00000000,0.00007869,0.09575606,0.29779601,0.13170577,0.70958584,0.00000000
-2.90845423,0.87305211,0.43830644,0.00000000,0.00007964,0.09666849,0.31011975,0.13554618,0.74165950,0.00000000
-2.90245123,0.90953005,0.46250305,0.00000000,0.00008336,0.09855728,0.32385586,0.14042133,0.77743557,0.00000000
-2.89644822,0.95119709,0.48971462,0.00000000,0.00008997,0.10132696,0.33878635,0.14632416,0.81675302,0.00000000
-2.89044522,0.99769829,0.51964980,0.00000000,0.00009959,0.10487810,0.35467883,0.15324078,0.85941285,0.00000000
-2.88444222,1.04863037,0.55197642,0.00000000,0.00011237,0.10910890,0.37128866,0.16114934,0.90517498,0.00000000
-2.87843922,1.10354208,0.58632386,0.00000000,0.00012847,0.11391682,0.38836167,0.17001875,0.95375551,0.00000000
-2.87243622,1.16193560,0.62228629,0.00000000,0.00014805,0.11920048,0.40563767,0.17980746,1.00482492,0.00000000
-2.86643322,1.22326899,0.65942697,0.00000000,0.00017126,0.12486154,0.42285446,0.19046243,1.05800736,0.00000000
-2.86043022,1.28696013,0.69728355,0.00000000,0.00019825,0.13080661,0.43975246,0.20191822,1.11288137,0.00000000
-2.85442721,1.35239171,0.73537440,0.00000000,0.00022915,0.13694908,0.45607964,0.21409637,1.16898206,0.00000000
-2.84842421,1.41891755,0.77320579,0.00000000,0.00026403,0.14321063,0.47159675,0.22690506,1.22580491,0.00000000
-2.84242121,1.48586989,0.81027981,0.00000000,0.00030292,0.14952249,0.48608246,0.24023916,1.28281112,0.00000000
-2.83641821,1.55256740,0.84610279,0.00000000,0.00034579,0.15582631,0.49933826,0.25398055,1.33943430,0.00000000
-2.83041521,1.61832368,0.88019396,0.00000000,0.00039252,0.16207445,0.51119295,0.26799888,1.39508842,0.00000000
-2.82441221,1.68245586,0.91209407,0.00000000,0.00044291,0.16822984,0.52150631,0.28215265,1.44917666,0.00000000
-2.81840920,1.74429315,0.94137365,0.00000000,0.00049664,0.17426515,0.53017202,0.29629065,1.50110092,0.00000000
-2.81240620,1.80318481,0.96764076,0.00000000,0.00055330,0.18016160,0.53711941,0.31025370,1.55027164,0.00000000
-2.80640320,1.85850768,0.99054775,0.00000000,0.00061238,0.18590712,0.54231410,0.32387667,1.59611759,0.00000000
-2.80040020,1.90967279,1.00979708,0.00000000,0.00067324,0.19149422,0.54575755,0.33699083,1.63809545,0.00000000
-2.79439720,1.95613128,1.02514585,0.00000000,0.00073514,0.19691761,0.54748526,0.34942629,1.67569880,0.00000000
-2.78839420,1.99737942,1.03640903,0.00000000,0.00079725,0.20217162,0.54756406,0.36101476,1.70846639,0.00000000
-2.78239120,2.03296296,1.04346129,0.00000000,0.00085866,0.20724772,0.54608834,0.37159232,1.73598952,0.00000000
-2.77638819,2.06248082,1.04623751,0.00000000,0.00091841,0.21213226,0.54317549,0.38100232,1.75791833,0.00000000
-2.77038519,2.08558831,1.04473196,0.00000000,0.00097549,0.21680453,0.53896078,0.38909837,1.77396705,0.00000000
-2.76438219,2.10199999,1.03899626,0.00000000,0.00102889,0.22123535,0.53359187,0.39574720,1.78391807,0.00000000
-2.75837919,2.11149226,1.02913629,0.00000000,0.00107761,0.22538627,0.52722318,0.40083146,1.78762481,0.00000000
-2.75237619,2.11390578,1.01530817,0.00000000,0.00112072,0.22920949,0.52001033,0.40425241,1.78501344,0.00000000
-2.74637319,2.10914764,0.99771344,0.00000000,0.00115734,0.23264844,0.51210487,0.40593229,1.77608336,0.00000000
-2.74037019,2.09719333,0.97659370,0.00000000,0.00118672,0.23563908,0.50364951,0.40581639,1.76090655,0.00000000
-2.73436718,2.07808830,0.95222476,0.00000000,0.00120825,0.23811190,0.49477398,0.40387473,1.73962573,0.00000000
-2.72836418,2.05194897,0.92491056,0.00000000,0.00122145,0.23999439,0.48559155,0.40010328,1.71245139,0.00000000
-2.72236118,2.01896302,0.89497688,0.00000000,0.00122603,0.24121396,0.47619652,0.39452456,1.67965768,0.00000000
-2.71635818,1.97938873,0.86276517,0.00000000,0.00122189,0.24170105,0.46666245,0.38718773,1.64157729,0.00000000
-2.71035518,1.93355314,0.82862634,0.00000000,0.00120911,0.24139239,0.45704140,0.37816801,1.59859534,0.00000000
-2.70435218,1.88184895,0.79291487,0.00000000,0.00118793,0.24023409,0.44736396,0.36756542,1.55114238,0.00000000
-2.69834917,1.82473003,0.75598324,0.00000000,0.00115882,0.23818444,0.43764021,0.35550294,1.49968672,0.00000000
-2.69234617,1.76270541,0.71817668,0.00000000,0.00112235,0.23521630,0.42786138,0.34212402,1.44472617,0.00000000
-2.68634317,1.69633205,0.67982847,0.00000000,0.00107927,0.23131891,0.41800225,0.32758959,1.38677942,0.00000000
-2.68034017,1.62620622,0.64125578,0.00000000,0.00103043,0.22649904,0.40802416,0.31207455,1.32637733,0.00000000
-2.67433717,1.55295398,0.60275608,0.00000000,0.00097677,0.22078150,0.39787843,0.29576403,1.26405427,0.00000000
-2.66833417,1.47722083,0.56460415,0.00000000,0.00091928,0.21420879,0.38751013,0.27884927,1.20033984,0.00000000
-2.66233117,1.39966099,0.52704990,0.00000000,0.00085898,0.20684023,0.37686206,0.26152356,1.13575114,0.00000000
-2.65632816,1.32092664,0.49031669,0.00000000,0.00079690,0.19875037,0.36587874,0.24397814,1.07078577,0.00000000
-2.65032516,1.24165741,0.45460046,0.00000000,0.00073401,0.19002685,0.35451030,0.22639830,1.00591577,0.00000000
-2.64432216,1.16247054,0.42006944,0.00000000,0.00067124,0.18076795,0.34271605,0.20895982,0.94158260,0.00000000
-2.63831916,1.08395201,0.38686449,0.00000000,0.00060944,0.17107972,0.33046773,0.19182578,0.87819324,0.00000000
-2.63231616,1.00664883,0.35509999,0.00000000,0.00054937,0.16107309,0.31775213,0.17514393,0.81611740,0.00000000
-2.62631316,0.93106277,0.32486524,0.00000000,0.00049166,0.15086084,0.30457311,0.15904459,0.75568591,0.00000000
-2.62031016,0.85764560,0.29622620,0.00000000,0.00043687,0.14055481,0.29095298,0.14363922,0.69719011,0.00000000
-2.61430715,0.78679588,0.26922765,0.00000000,0.00038539,0.13026322,0.27693306,0.12901955,0.64088221,0.00000000
-2.60830415,0.71885733,0.24389549,0.00000000,0.00033755,0.12008834,0.26257350,0.11525735,0.58697657,0.00000000
-2.60230115,0.65411871,0.22023928,0.00000000,0.00029352,0.11012454,0.24795245,0.10240479,0.53565160,0.00000000
-2.59629815,0.59281505,0.19825477,0.00000000,0.00025340,0.10045674,0.23316455,0.09049532,0.48705229,0.00000000
-2.59029515,0.53513008,0.17792654,0.00000000,0.00021720,0.09115932,0.21831891,0.07954493,0.44129320,0.00000000
-2.58429215,0.48119980,0.15923048,0.00000000,0.00018484,0.08229547,0.20353665,0.06955387,0.39846174,0.00000000
-2.57828914,0.43111678,0.14213628,0.00000000,0.00015616,0.07391689,0.18894821,0.06050855,0.35862170,0.00000000
-2.57228614,0.38493519,0.12660969,0.00000000,0.00013099,0.06606398,0.17469054,0.05238365,0.32181689,0.00000000
-2.56628314,0.34267628,0.11261469,0.00000000,0.00010909,0.05876630,0.16090429,0.04514436,0.28807479,0.00000000
-2.56028014,0.30433411,0.10011545,0.00000000,0.00009020,0.05204329,0.14773119,0.03874855,0.25741028,0.00000000
-2.55427714,0.26988133,0.08907807,0.00000000,0.00007404,0.04590526,0.13531172,0.03314890,0.22982910,0.00000000
-2.54827414,0.23927495,0.07947214,0.00000000,0.00006034,0.04035451,0.12378306,0.02829497,0.20533131,0.00000000
-2.54227114,0.21246174,0.07127203,0.00000000,0.00004883,0.03538651,0.11327758,0.02413496,0.18391444,0.00000000
-2.53626813,0.18938334,0.06445794,0.00000000,0.00003922,0.03099121,0.10392158,0.02061735,0.16557634,0.00000000
-2.53026513,0.16998069,0.05901670,0.00000000,0.00003128,0.02715420,0.09583453,0.01769226,0.15031763,0.00000000
-2.52426213,0.15419783,0.05494217,0.00000000,0.00002477,0.02385793,0.08912857,0.01531255,0.13814368,0.00000000
-2.51825913,0.14198482,0.05223539,0.00000000,0.00001947,0.02108275,0.08390825,0.01343468,0.12906598,0.00000000
-2.51225613,0.13329973,0.05090429,0.00000000,0.00001520,0.01880784,0.08027040,0.01201925,0.12310279,0.00000000
-2.50625313,0.12810959,0.05096304,0.00000000,0.00001178,0.01701197,0.07830396,0.01103133,0.12027898,0.00000000
-2.50025013,0.12639018,0.05243090,0.00000000,0.00000906,0.01567412,0.07808967,0.01044060,0.12062505,0.00000000
-2.49424712,0.12812466,0.05533065,0.00000000,0.00000692,0.01477385,0.07969952,0.01022115,0.12417508,0.00000000
-2.48824412,0.13330103,0.05968658,0.00000000,0.00000525,0.01429159,0.08319581,0.01035121,0.13096372,0.00000000
-2.48224112,0.14190845,0.06552199,0.00000000,0.00000395,0.01420862,0.08862980,0.01081265,0.14102228,0.00000000
-2.47623812,0.15393245,0.07285635,0.00000000,0.00000295,0.01450700,0.09603989,0.01159036,0.15437373,0.00000000
-2.47023512,0.16934929,0.08170204,0.00000000,0.00000219,0.01516929,0.10544931,0.01267150,0.17102702,0.00000000
-2.46423212,0.18811953,0.09206097,0.00000000,0.00000162,0.01617817,0.11686345,0.01404471,0.19097068,0.00000000
-2.45822911,0.21018115,0.10392089,0.00000000,0.00000118,0.01751598,0.13026686,0.01569922,0.21416600,0.00000000
-2.45222611,0.23544246,0.11725191,0.00000000,0.00000086,0.01916413,0.14562000,0.01762399,0.24054009,0.00000000
-2.44622311,0.26377517,0.13200302,0.00000000,0.00000062,0.02110259,0.16285613,0.01980684,0.26997908,0.00000000
-2.44022011,0.29500791,0.14809906,0.00000000,0.00000044,0.02330931,0.18187825,0.02223364,0.30232188,0.00000000
-2.43421711,0.32892068,0.16543812,0.00000000,0.00000031,0.02575967,0.20255654,0.02488755,0.33735480,0.00000000
-2.42821411,0.36524050,0.18388968,0.00000000,0.00000022,0.02842613,0.22472641,0.02774841,0.37480750,0.00000000
-2.42221111,0.40363864,0.20329358,0.00000000,0.00000016,0.03127783,0.24818741,0.03079225,0.41435043,0.00000000
-2.41620810,0.44372972,0.22345998,0.00000000,0.00000011,0.03428049,0.27270315,0.03399095,0.45559428,0.00000000
-2.41020510,0.48507292,0.24417034,0.00000000,0.00000007,0.03739631,0.29800243,0.03731207,0.49809151,0.00000000
-2.40420210,0.52717544,0.26517964,0.00000000,0.00000005,0.04058422,0.32378165,0.04071897,0.54134022,0.00000000
-2.39819910,0.56949835,0.28621972,0.00000000,0.00000004,0.04380017,0.34970865,0.04417096,0.58479032,0.00000000
-2.39219610,0.61146463,0.30700366,0.00000000,0.00000002,0.04699766,0.37542776,0.04762383,0.62785208,0.00000000
-2.38619310,0.65246936,0.32723136,0.00000000,0.00000002,0.05012848,0.40056622,0.05103046,0.66990680,0.00000000
-2.38019010,0.69189188,0.34659580,0.00000000,0.00000001,0.05314354,0.42474165,0.05434167,0.71031936,0.00000000
-2.37418709,0.72910935,0.36479019,0.00000000,0.00000001,0.05599387,0.44757045,0.05750722,0.74845235,0.00000000
-2.36818409,0.76351145,0.38151540,0.00000000,0.00000001,0.05863167,0.46867683,0.06047689,0.78368122,0.00000000
-2.36218109,0.79451558,0.39648770,0.00000000,0.00000001,0.06101143,0.48770214,0.06320169,0.81541000,0.00000000
-2.35617809,0.82158216,0.40944633,0.00000000,0.00000001,0.06309109,0.50431427,0.06563515,0.84308696,0.00000000
-2.35017509,0.84422916,0.42016075,0.00000000,0.00000001,0.06483313,0.51821655,0.06773448,0.86621962,0.00000000
-2.34417209,0.86204565,0.42843712,0.00000000,0.00000001,0.06620554,0.52915602,0.06946183,0.88438860,0.00000000
-2.33816908,0.87470344,0.43412391,0.00000000,0.00000002,0.06718276,0.53693061,0.07078537,0.89725953,0.00000000
-2.33216608,0.88196667,0.43711630,0.00000000,0.00000002,0.06774634,0.54139498,0.07168019,0.90459286,0.00000000
-2.32616308,0.88369866,0.43735927,0.00000000,0.00000004,0.06788550,0.54246470,0.07212912,0.90625078,0.00000000
-2.32016008,0.87986591,0.43484914,0.00000000,0.00000005,0.06759742,0.54011873,0.07212322,0.90220129,0.00000000
-2.31415708,0.87053903,0.42963364,0.00000000,0.00000008,0.06688729,0.53439993,0.07166214,0.89251901,0.00000000
-2.30815408,0.85589053,0.42181036,0.00000000,0.00000012,0.06576816,0.52541371,0.07075413,0.87738282,0.00000000
-2.30215108,0.83618954,0.41152375,0.00000000,0.00000017,0.06426051,0.51332474,0.06941586,0.85707035,0.00000000
-2.29614807,0.81179377,0.39896079,0.00000000,0.00000025,0.06239166,0.49835204,0.06767195,0.83194959,0.00000000
-2.29014507,0.78313897,0.38434544,0.00000000,0.00000036,0.06019493,0.48076240,0.06555433,0.80246794,0.00000000
-2.28414207,0.75072628,0.36793217,0.00000000,0.00000051,0.05770868,0.46086264,0.06310134,0.76913915,0.00000000
-2.27813907,0.71510811,0.34999880,0.00000000,0.00000073,0.05497524,0.43899083,0.06035672,0.73252866,0.00000000
-2.27213607,0.67687303,0.33083892,0.00000000,0.00000104,0.05203968,0.41550698,0.05736850,0.69323789,0.00000000
-2.26613307,0.63663019,0.31075422,0.00000000,0.00000146,0.04894870,0.39078337,0.05418778,0.65188818,0.00000000
-2.26013007,0.59499406,0.29004697,0.00000000,0.00000203,0.04574936,0.36519504,0.05086758,0.60910486,0.00000000
-2.25412706,0.55256979,0.26901296,0.00000000,0.00000281,0.04248800,0.33911075,0.04746165,0.56550199,0.00000000
-2.24812406,0.50993992,0.24793509,0.00000000,0.00000386,0.03920920,0.31288457,0.04402349,0.52166844,0.00000000
-2.24212106,0.46765267,0.22707780,0.00000000,0.00000527,0.03595483,0.28684853,0.04060540,0.47815555,0.00000000
-2.23611806,0.42621228,0.20668256,0.00000000,0.00000714,0.03276332,0.26130652,0.03725781,0.43546679,0.00000000
-2.23011506,0.38607156,0.18696444,0.00000000,0.00000961,0.02966906,0.23652941,0.03402872,0.39404969,0.00000000
-2.22411206,0.34762680,0.16810985,0.00000000,0.00001284,0.02670201,0.21275165,0.03096343,0.35429006,0.00000000
-2.21810905,0.31121499,0.15027538,0.00000000,0.00001704,0.02388740,0.19016932,0.02810448,0.31650856,0.00000000
-2.21210605,0.27711337,0.13358782,0.00000000,0.00002244,0.02124573,0.16893945,0.02549180,0.28095961,0.00000000
-2.20610305,0.24554103,0.11814512,0.00000000,0.00002935,0.01879284,0.14918077,0.02316306,0.24783234,0.00000000
-2.20010005,0.21666235,0.10401823,0.00000000,0.00003811,0.01654015,0.13097540,0.02115417,0.21725346,0.00000000
-2.19409705,0.19059193,0.09125369,0.00000000,0.00004914,0.01449500,0.11437168,0.01949996,0.18929167,0.00000000
-2.18809405,0.16740072,0.07987674,0.00000000,0.00006292,0.01266111,0.09938755,0.01823490,0.16396331,0.00000000
-2.18209105,0.14712283,0.06989477,0.00000000,0.00008000,0.01103908,0.08601462,0.01739381,0.14123895,0.00000000
-2.17608804,0.12976277,0.06130106,0.00000000,0.00010099,0.00962692,0.07422246,0.01701260,0.12105042,0.00000000
-2.17008504,0.11530266,0.05407838,0.00000000,0.00012660,0.00842056,0.06396301,0.01712887,0.10329815,0.00000000
-2.16408204,0.10370905,0.04820260,0.00000000,0.00015760,0.00741444,0.05517495,0.01778232,0.08785838,0.00000000
-2.15807904,0.09493908,0.04364588,0.00000000,0.00019483,0.00660189,0.04778776,0.01901501,0.07459005,0.00000000
-2.15207604,0.08894567,0.04037954,0.00000000,0.00023917,0.00597561,0.04172544,0.02087125,0.06334105,0.00000000
-2.14607304,0.08568155,0.03837643,0.00000000,0.00029158,0.00552797,0.03690975,0.02339725,0.05395384,0.00000000
