energy_ev,total_up,Ag_p_up,Ag_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-0.30915458,1.48924683,0.24389713,0.08777651,0.38246969,0.96832977,0.01541210,0.17104448,0.00702888,0.18073716
-0.30315158,1.56394373,0.25479311,0.09022239,0.40324607,1.02068219,0.01565303,0.17927710,0.00676672,0.18769024
-0.29714857,1.64605439,0.26731622,0.09334608,0.42484693,1.07773079,0.01588943,0.18873505,0.00659137,0.19483106
-0.29114557,1.73511126,0.28130951,0.09708699,0.44717327,1.13930225,0.01611790,0.19928221,0.00649551,0.20207377
-0.28514257,1.83067372,0.29662343,0.10138957,0.47013861,1.20523047,0.01633738,0.21078361,0.00647275,0.20934506
-0.27913957,1.93230846,0.31311394,0.10620183,0.49366530,1.27534192,0.01654878,0.22310475,0.00651761,0.21658360
-0.27313657,2.03956627,0.33063999,0.11147384,0.51767997,1.34943877,0.01675454,0.23611052,0.00662536,0.22373896
-0.26713357,2.15195699,0.34906043,0.11715589,0.54210829,1.42728089,0.01695821,0.24966412,0.00679194,0.23076993
-0.26113057,2.26892420,0.36823080,0.12319682,0.56686946,1.50856770,0.01716398,0.26362597,0.00701375,0.23764271
-0.25512756,2.38982140,0.38800020,0.12954234,0.59187074,1.59292120,0.01737615,0.27785277,0.00728749,0.24432872
-0.24912456,2.51389155,0.40820853,0.13613365,0.61700249,1.67987135,0.01759873,0.29219702,0.00760999,0.25080250
-0.24312156,2.64025142,0.42868441,0.14290644,0.64213396,1.76884477,0.01783502,0.30650697,0.00797803,0.25703969
-0.23711856,2.76788252,0.44924407,0.14979027,0.66711026,1.85915808,0.01808725,0.32062721,0.00838815,0.26301522
-0.23111556,2.89562941,0.46969137,0.15670850,0.69175074,1.95001635,0.01835631,0.33439992,0.00883652,0.26870194
-0.22511256,3.02220644,0.48981908,0.16357876,0.71584900,2.04051740,0.01864160,0.34766691,0.00931881,0.27406972
-0.21910955,3.14621304,0.50941162,0.17031405,0.73917462,2.12966213,0.01894091,0.36027226,0.00983010,0.27908499
-0.21310655,3.26615753,0.52824906,0.17682426,0.76147663,2.21637080,0.01925048,0.37206574,0.01036485,0.28371103
-0.20710355,3.38048869,0.54611240,0.18301829,0.78248862,2.29950491,0.01956509,0.38290661,0.01091684,0.28790863
-0.20110055,3.48763405,0.56278986,0.18880652,0.80193527,2.37789386,0.01987829,0.39266786,0.01147922,0.29163738
-0.19509755,3.58604333,0.57808396,0.19410359,0.81954007,2.45036552,0.02018270,0.40124059,0.01204461,0.29485736
-0.18909455,3.67423506,0.59181892,0.19883125,0.83503384,2.51577933,0.02047038,0.40853827,0.01260515,0.29753112
-0.18309155,3.75084450,0.60384812,0.20292136,0.84816360,2.57306073,0.02073324,0.41450066,0.01315270,0.29962589
-0.17708854,3.81467025,0.61406106,0.20631855,0.85870147,2.62123515,0.02096346,0.41909721,0.01367898,0.30111582
-0.17108554,3.86471767,0.62238945,0.20898273,0.86645300,2.65946031,0.02115399,0.42232953,0.01417580,0.30198409
-0.16508254,3.90023661,0.62881194,0.21089105,0.87126468,2.68705516,0.02129891,0.42423293,0.01463525,0.30222481
-0.15907954,3.92075183,0.63335731,0.21203925,0.87303010,2.70352425,0.02139388,0.42487661,0.01504996,0.30184453
-0.15307654,3.92608423,0.63610548,0.21244246,0.87169458,2.70857633,0.02143639,0.42436268,0.01541330,0.30086325
-0.14707354,3.91636198,0.63718660,0.21213507,0.86725801,2.70213632,0.02142605,0.42282373,0.01571958,0.29931490
-0.14107054,3.89202060,0.63677768,0.21117001,0.85977570,2.68435011,0.02136471,0.42041903,0.01596430,0.29724712
-0.13506753,3.85379193,0.63509707,0.20961705,0.84935729,2.65558185,0.02125646,0.41732953,0.01614423,0.29472054
-0.12906453,3.80268230,0.63239691,0.20756056,0.83616382,2.61640388,0.02110760,0.41375168,0.01625760,0.29180728
-0.12306153,3.73994062,0.62895368,0.20509651,0.82040287,2.56757958,0.02092642,0.40989041,0.01630411,0.28858896
-0.11705853,3.66701777,0.62505733,0.20232895,0.80232234,2.51004002,0.02072291,0.40595149,0.01628500,0.28515424
-0.11105553,3.58551885,0.62099940,0.19936612,0.78220289,2.44485515,0.02050835,0.40213353,0.01620297,0.28159583
-0.10505253,3.49715041,0.61706074,0.19631635,0.76034946,2.37320089,0.02029487,0.39862010,0.01606211,0.27800737
-0.09904952,3.40366473,0.61349924,0.19328389,0.73708229,2.29632338,0.02009496,0.39557215,0.01586775,0.27448004
-0.09304652,3.30680354,0.61053826,0.19036492,0.71272777,2.21550181,0.01992084,0.39312121,0.01562626,0.27109923
-0.08704352,3.20824351,0.60835636,0.18764381,0.68760941,2.13201135,0.01978399,0.39136366,0.01534484,0.26794135
-0.08104052,3.10954577,0.60707871,0.18518994,0.66203944,2.04708765,0.01969456,0.39035625,0.01503124,0.26507088
-0.07503752,3.01211142,0.60677077,0.18305517,0.63631122,1.96189422,0.01966094,0.39011330,0.01469348,0.26253786
-0.06903452,2.91714491,0.60743449,0.18127199,0.61069276,1.87749381,0.01968930,0.39060554,0.01433958,0.26037596
-0.06303152,2.82562657,0.60900734,0.17985262,0.58542152,1.79482502,0.01978330,0.39176086,0.01397731,0.25860109
-0.05702851,2.73829526,0.61136426,0.17878893,0.56070070,1.71468455,0.01994388,0.39346683,0.01361388,0.25721077
-0.05102551,2.65564172,0.61432247,0.17805327,0.53669699,1.63771589,0.02016916,0.39557507,0.01325579,0.25618421
-0.04502251,2.57791239,0.61764898,0.17760023,0.51353981,1.56440437,0.02045447,0.39790714,0.01290862,0.25548317
-0.03901951,2.50512350,0.62107060,0.17736908,0.49132207,1.49507857,0.02079253,0.40026194,0.01257692,0.25505347
-0.03301651,2.43708417,0.62428587,0.17728701,0.47010208,1.42991770,0.02117368,0.40242416,0.01226412,0.25482722
-0.02701351,2.37342729,0.62697853,0.17727277,0.44990678,1.36896414,0.02158626,0.40417345,0.01197253,0.25472559
-0.02101051,2.31364653,0.62883184,0.17724076,0.43073573,1.31214050,0.02201708,0.40529401,0.01170339,0.25466202
-0.01500750,2.25713730,0.62954317,0.17710525,0.41256583,1.25926988,0.02245191,0.40558413,0.01145692,0.25454568
-0.00900450,2.20323984,0.62883817,0.17678454,0.39535643,1.21009838,0.02287599,0.40486525,0.01123247,0.25428516
-0.00300150,2.15128199,0.62648390,0.17620495,0.37905455,1.16431856,0.02327466,0.40299023,0.01102867,0.25379205
0.00300150,2.10061989,0.62230028,0.17530440,0.36359998,1.12159264,0.02363379,0.39985034,0.01084359,0.25298429
0.00900450,2.05067447,0.61616940,0.17403539,0.34893004,1.08157444,0.02394032,0.39538081,0.01067498,0.25178928
0.01500750,2.00096239,0.60804229,0.17236736,0.33498373,1.04392902,0.02418270,0.38956466,0.01052042,0.25014636
0.02101051,1.95111993,0.59794275,0.17028821,0.32170517,1.00834925,0.02435116,0.38243454,0.01037752,0.24800882
0.02701351,1.90091930,0.58596831,0.16780504,0.30904627,0.97456873,0.02443800,0.37407273,0.01024410,0.24534514
0.03301651,1.85027676,0.57228804,0.16494403,0.29696841,0.94237089,0.02443773,0.36460910,0.01011836,0.24213958
0.03901951,1.79925278,0.55713757,0.16174952,0.28544334,0.91159396,0.02434713,0.35421729,0.00999898,0.23839210
0.04502251,1.74804466,0.54081145,0.15828230,0.27445315,0.88213214,0.02416516,0.34310918,0.00988525,0.23411756
0.05102551,1.69697246,0.52365327,0.15461736,0.26398956,0.85393331,0.02389289,0.33152798,0.00977717,0.22934446
0.05702851,1.64645947,0.50604395,0.15084098,0.25405255,0.82699374,0.02353325,0.31974018,0.00967547,0.22411312
0.06303152,1.59700852,0.48838880,0.14704757,0.24464850,0.80135052,0.02309082,0.30802673,0.00958166,0.21847364
0.06903452,1.54917567,0.47110379,0.14333616,0.23578808,0.77707240,0.02257154,0.29667380,0.00949806,0.21248357
0.07503752,1.50354278,0.45460171,0.13980692,0.22748393,0.75424991,0.02198241,0.28596342,0.00942777,0.20620562
0.08104052,1.46069052,0.43927865,0.13655763,0.21974844,0.73298525,0.02133121,0.27616446,0.00937466,0.19970543
0.08704352,1.42117297,0.42550134,0.13368046,0.21259167,0.71338293,0.02062624,0.26752414,0.00934335,0.19304953
0.09304652,1.38549517,0.41359587,0.13125895,0.20601954,0.69554138,0.01987604,0.26026042,0.00933908,0.18630361
0.09904952,1.35409427,0.40383793,0.12936548,0.20003252,0.67954628,0.01908926,0.25455549,0.00936773,0.17953112
0.10505253,1.32732511,0.39644509,0.12805915,0.19462468,0.66546553,0.01827447,0.25055051,0.00943564,0.17279236
0.11105553,1.30545038,0.39157115,0.12738419,0.18978334,0.65334641,0.01744004,0.24834174,0.00954954,0.16614380
0.11705853,1.28863550,0.38930262,0.12736892,0.18548915,0.64321446,0.01659413,0.24797814,0.00971642,0.15963798
0.12306153,1.27694806,0.38965753,0.12802521,0.18171676,0.63507438,0.01574463,0.24946039,0.00994332,0.15332356
0.12906453,1.27036137,0.39258624,0.12934849,0.17843581,0.62891228,0.01489920,0.25274138,0.01023720,0.14724579
0.13506753,1.26876164,0.39797433,0.13131826,0.17561243,0.62469931,0.01406529,0.25772811,0.01060469,0.14144706
0.14107054,1.27195797,0.40564727,0.13389895,0.17321087,0.62239605,0.01325018,0.26428471,0.01105193,0.13596769
0.14707354,1.27969462,0.41537664,0.13704128,0.17119545,0.62195734,0.01246103,0.27223672,0.01158429,0.13084667
0.15307654,1.29166464,0.42688762,0.14068389,0.16953253,0.62333717,0.01170495,0.28137627,0.01220619,0.12612242
0.15907954,1.30752414,0.43986754,0.14475523,0.16819242,0.62649309,0.01098900,0.29146800,0.01292085,0.12183350
0.16508254,1.32690648,0.45397507,0.14917567,0.16715124,0.63139004,0.01032022,0.30225565,0.01373012,0.11801909
0.17108554,1.34943586,0.46884980,0.15385971,0.16639245,0.63800310,0.00970562,0.31346901,0.01463432,0.11471940
0.17708854,1.37473956,0.48412190,0.15871835,0.16590814,0.64631908,0.00915213,0.32483112,0.01563210,0.11197583
0.18309155,1.40245852,0.49942167,0.16366134,0.16569986,0.65633668,0.00866658,0.33606543,0.01672039,0.10983094
0.18909455,1.43225590,0.51438850,0.16859950,0.16577901,0.66806533,0.00825556,0.34690290,0.01789438,0.10832821
0.19509755,1.46382340,0.52867925,0.17344684,0.16616672,0.68152260,0.00792539,0.35708860,0.01914760,0.10751160
0.20110055,1.49688513,0.54197567,0.17812261,0.16689323,0.69673032,0.00768196,0.36638799,0.02047204,0.10742495
0.20710355,1.53119917,0.55399082,0.18255305,0.16799671,0.71370955,0.00753060,0.37459236,0.02185834,0.10811120
0.21310655,1.56655682,0.56447428,0.18667299,0.16952168,0.73247475,0.00747596,0.38152366,0.02329603,0.10961149
0.21910955,1.60277979,0.57321617,0.19042707,0.17151692,0.75302724,0.00752189,0.38703827,0.02477386,0.11196412
0.22511256,1.63971560,0.58004976,0.19377074,0.17403310,0.77534852,0.00767127,0.39102993,0.02628007,0.11520343
0.23111556,1.67723157,0.58485297,0.19667084,0.17712015,0.79939365,0.00792589,0.39343152,0.02780283,0.11935872
0.23711856,1.71520785,0.58754853,0.19910598,0.18082453,0.82508518,0.00828635,0.39421583,0.02933049,0.12445297
0.24312156,1.75352998,0.58810310,0.20106641,0.18518646,0.85230794,0.00875194,0.39339527,0.03085201,0.13050173
0.24912456,1.79208147,0.58652525,0.20255375,0.19023739,0.88090520,0.00932057,0.39102048,0.03235718,0.13751197
0.25512756,1.83073693,0.58286279,0.20358032,0.19599765,0.91067640,0.00998870,0.38717807,0.03383689,0.14548098
0.26113057,1.86935633,0.57719923,0.20416826,0.20247458,0.94137677,0.01075129,0.38198735,0.03528334,0.15439547
0.26713357,1.90778068,0.56964981,0.20434838,0.20966111,0.97271916,0.01160182,0.37559643,0.03669008,0.16423068
0.27313657,1.94582963,0.56035728,0.20415895,0.21753501,1.00437801,0.01253228,0.36817763,0.03805212,0.17494978
0.27913957,1.98330130,0.54948741,0.20364430,0.22605868,1.03599561,0.01353325,0.35992243,0.03936583,0.18650341
0.28514257,2.01997438,0.53722469,0.20285337,0.23517970,1.06719045,0.01459393,0.35103620,0.04062885,0.19882953
0.29114557,2.05561267,0.52376804,0.20183837,0.24483200,1.09756756,0.01570231,0.34173284,0.04183991,0.21185345
0.29714857,2.08997183,0.50932699,0.20065335,0.25493767,1.12673035,0.01684529,0.33222941,0.04299864,0.22548826
0.30315158,2.12280832,0.49411811,0.19935307,0.26540925,1.15429362,0.01800886,0.32274120,0.04410528,0.23963557
0.30915458,2.15388983,0.47836199,0.19799181,0.27615254,1.17989728,0.01917828,0.31347711,0.04516046,0.25418649
0.31515758,2.18300711,0.46228063,0.19662260,0.28706970,1.20321998,0.02033837,0.30463564,0.04616495,0.26902310
0.32116058,2.20998626,0.44609535,0.19529644,0.29806250,1.22399232,0.02147372,0.29640158,0.04711946,0.28402010
0.32716358,2.23470112,0.43002503,0.19406183,0.30903563,1.24200882,0.02256898,0.28894337,0.04802441,0.29904687
0.33316658,2.25708485,0.41428481,0.19296452,0.31989991,1.25713818,0.02360915,0.28241138,0.04887989,0.31396974
0.33916958,2.27714011,0.39908499,0.19204733,0.33057520,1.26933116,0.02457985,0.27693679,0.04968554,0.32865445
0.34517259,2.29494724,0.38463010,0.19135020,0.34099297,1.27862586,0.02546764,0.27263133,0.05044054,0.34296879
0.35117559,2.31066961,0.37111802,0.19091025,0.35109829,1.28514983,0.02626028,0.26958756,0.05114370,0.35678527
0.35717859,2.32455583,0.35873904,0.19076194,0.36085129,1.28911885,0.02694700,0.26787971,0.05179355,0.36998374
0.36318159,2.33693827,0.34767478,0.19093718,0.37022788,1.29083243,0.02751871,0.26756489,0.05238846,0.38245387
0.36918459,2.34822770,0.33809678,0.19146534,0.37921979,1.29066585,0.02796822,0.26868439,0.05292682,0.39409735
0.37518759,2.35890392,0.33016479,0.19237325,0.38783386,1.28905909,0.02829040,0.27126522,0.05340718,0.40482984
0.38119060,2.36950235,0.32402478,0.19368487,0.39609061,1.28650294,0.02848224,0.27532131,0.05382846,0.41458230
0.38719360,2.38059702,0.31980640,0.19542096,0.40402213,1.28352264,0.02854294,0.28085457,0.05418998,0.42330199
0.39319660,2.39278017,0.31762025,0.19759837,0.41166935,1.28065970,0.02847386,0.28785553,0.05449164,0.43095272
0.39919960,2.40663924,0.31755473,0.20022929,0.41907884,1.27845247,0.02827850,0.29630350,0.05473387,0.43751462
0.40520260,2.42273189,0.31967280,0.20332021,0.42629923,1.27741605,0.02796229,0.30616629,0.05491765,0.44298321
0.41120560,2.44156006,0.32400858,0.20687084,0.43337737,1.27802251,0.02753249,0.31739938,0.05504438,0.44736796
0.41720860,2.46354405,0.33056409,0.21087292,0.44035446,1.28068182,0.02699790,0.32994469,0.05511576,0.45069031
0.42321161,2.48899770,0.33930629,0.21530901,0.44726225,1.28572454,0.02636861,0.34372912,0.05513359,0.45298128
0.42921461,2.51810588,0.35016448,0.22015140,0.45411961,1.29338674,0.02565567,0.35866280,0.05509954,0.45427881
0.43521761,2.55090536,0.36302848,0.22536123,0.46092947,1.30379786,0.02487082,0.37463746,0.05501491,0.45462494
0.44122061,2.58727017,0.37774759,0.23088776,0.46767646,1.31697204,0.02402611,0.39152494,0.05488036,0.45406301
0.44722361,2.62690228,0.39413058,0.23666811,0.47432529,1.33280336,0.02313360,0.40917616,0.05469575,0.45263507
0.45322661,2.66932849,0.41194683,0.24262735,0.48082005,1.35106531,0.02220509,0.42742064,0.05445990,0.45037955
0.45922961,2.71390390,0.43092871,0.24867904,0.48708446,1.37141450,0.02125179,0.44606681,0.05417050,0.44732945
0.46523262,2.75982232,0.45077530,0.25472636,0.49302311,1.39339887,0.02028414,0.46490317,0.05382403,0.44351107
0.47123562,2.80613354,0.47115732,0.26066361,0.49852377,1.41646988,0.01931161,0.48370046,0.05341584,0.43894339
0.47723862,2.85176707,0.49172328,0.26637833,0.50346056,1.43999867,0.01834255,0.50221477,0.05294021,0.43363814
0.48324162,2.89556161,0.51210671,0.27175376,0.50769798,1.46329536,0.01738415,0.52019157,0.05239058,0.42760058
0.48924462,2.93629944,0.53193421,0.27667168,0.51109565,1.48563105,0.01644237,0.53737065,0.05175980,0.42083081
0.49524762,2.97274425,0.55083412,0.28101555,0.51351349,1.50626160,0.01552199,0.55349171,0.05104052,0.41332572
0.50125063,3.00368118,0.56844554,0.28467373,0.51481720,1.52445241,0.01462667,0.56830042,0.05022552,0.40508135
0.50725363,3.02795731,0.58442727,0.28754278,0.51488380,1.53950307,0.01375905,0.58155479,0.04930815,0.39609549
0.51325663,3.04452105,0.59846646,0.28953053,0.51360691,1.55077118,0.01292090,0.59303148,0.04828277,0.38637042
0.51925963,3.05245875,0.61028664,0.29055907,0.51090164,1.55769417,0.01211325,0.60253190,0.04714516,0.37591557
0.52526263,3.05102712,0.61965468,0.29056717,0.50670880,1.55980837,0.01133655,0.60988778,0.04589287,0.36475002
0.53126563,3.03967990,0.62638665,0.28951240,0.50099825,1.55676467,0.01059089,0.61496593,0.04452555,0.35290457
0.53726863,3.01808803,0.63035218,0.28737252,0.49377133,1.54833997,0.00987609,0.61767212,0.04304517,0.34042336
0.54327164,2.98615227,0.63147726,0.28414638,0.48506220,1.53444427,0.00919189,0.61795381,0.04145620,0.32736485
0.54927464,2.94400809,0.62974537,0.27985409,0.47493808,1.51512307,0.00853808,0.61580167,0.03976561,0.31380223
0.55527764,2.89202266,0.62519699,0.27453656,0.46349838,1.49055513,0.00791460,0.61124986,0.03798285,0.29982311
0.56128064,2.83078428,0.61792746,0.26825440,0.45087291,1.46104582,0.00732163,0.60437499,0.03611969,0.28552860
0.56728364,2.76108501,0.60808339,0.26108624,0.43721907,1.42701654,0.00675970,0.59529393,0.03418998,0.27103176
0.57328664,2.68389726,0.59585777,0.25312662,0.42271843,1.38899075,0.00622965,0.58416043,0.03220928,0.25645564
0.57928964,2.60034569,0.58148397,0.24448336,0.40757261,1.34757740,0.00573275,0.57116080,0.03019454,0.24193087
0.58529265,2.51167561,0.56522895,0.23527474,0.39199892,1.30345248,0.00527065,0.55650874,0.02816361,0.22759297
0.59129565,2.41921932,0.54738582,0.22562640,0.37622563,1.25733964,0.00484539,0.54043951,0.02613478,0.21357968
0.59729865,2.32436177,0.52826615,0.21566825,0.36048743,1.20999068,0.00445940,0.52320369,0.02412635,0.20002808
0.60330165,2.22850687,0.50819220,0.20553133,0.34502083,1.16216668,0.00411545,0.50506063,0.02215617,0.18707205
0.60930465,2.13304547,0.48748924,0.19534486,0.33005997,1.11462049,0.00381666,0.48627192,0.02024120,0.17483981
0.61530765,2.03932624,0.46647839,0.18523341,0.31583267,1.06808107,0.00356640,0.46709490,0.01839720,0.16345179
0.62131066,1.94862987,0.44546983,0.17531446,0.30255691,1.02324012,0.00336832,0.44777663,0.01663839,0.15301891
0.62731366,1.86214728,0.42475680,0.16569617,0.29043774,0.98074119,0.00322625,0.42854822,0.01497724,0.14364107
0.63331666,1.78096203,0.40461036,0.15647565,0.27966454,0.94117137,0.00314417,0.40961996,0.01342435,0.13540610
0.63931966,1.70603685,0.38527500,0.14773748,0.27040857,0.90505535,0.00312613,0.39117708,0.01198836,0.12838898
0.64532266,1.63820413,0.36696513,0.13955274,0.26282092,0.87285174,0.00317619,0.37337656,0.01067595,0.12265125
0.65132566,1.57816005,0.34986247,0.13197837,0.25703051,0.84495121,0.00329832,0.35634481,0.00949194,0.11824071
0.65732866,1.52646177,0.33411439,0.12505692,0.25314231,0.82167609,0.00349631,0.34017644,0.00843939,0.11519110
0.66333167,1.48352720,0.31983307,0.11881670,0.25123564,0.80328094,0.00377364,0.32493409,0.00751983,0.11352191
0.66933467,1.44963676,0.30709549,0.11327217,0.25136247,0.78995376,0.00413338,0.31064931,0.00673343,0.11323823
0.67533767,1.42493666,0.29594416,0.10842466,0.25354585,0.78181739,0.00457799,0.29732436,0.00607927,0.11433043
0.68134067,1.40944322,0.28638860,0.10426337,0.25777836,0.77893082,0.00510923,0.28493508,0.00555556,0.11677397
0.68734367,1.40304792,0.27840733,0.10076654,0.26402076,0.78129026,0.00572797,0.27343437,0.00515991,0.12052909
0.69334667,1.40552298,0.27195052,0.09790274,0.27220093,0.78882982,0.00643402,0.26275642,0.00488954,0.12554054
0.69934967,1.41652739,0.26694292,0.09563239,0.28221321,0.80142202,0.00722602,0.25282138,0.00474150,0.13173746
0.70535268,1.43561350,0.26328729,0.09390928,0.29391823,0.81887803,0.00810128,0.24354021,0.00471284,0.13903340
0.71135568,1.46223418,0.26086794,0.09268215,0.30714354,0.84094815,0.00905568,0.23481972,0.00480077,0.14732663
0.71735868,1.49575098,0.25955458,0.09189628,0.32168504,0.86732270,0.01008358,0.22656730,0.00500276,0.15650083
0.72336168,1.53544335,0.25920610,0.09149508,0.33730937,0.89763368,0.01117779,0.21869542,0.00531658,0.16642619
0.72936468,1.58051940,0.25967451,0.09142154,0.35375739,0.93145764,0.01232960,0.21112553,0.00574039,0.17696108
0.73536768,1.63012821,0.26080864,0.09161969,0.37074876,0.96832006,0.01352879,0.20379134,0.00627269,0.18795425
0.74137069,1.68337405,0.26245784,0.09203585,0.38798751,1.00770138,0.01476376,0.19664126,0.00691231,0.19924760
0.74737369,1.73933239,0.26447541,0.09261982,0.40516865,1.04904506,0.01602171,0.18964006,0.00765834,0.21067947
0.75337669,1.79706772,0.26672177,0.09332585,0.42198560,1.09176752,0.01728880,0.18276963,0.00851005,0.22208840
0.75937969,1.85565295,0.26906734,0.09411349,0.43813814,1.13526999,0.01855045,0.17602890,0.00946681,0.23331724
0.76538269,1.91418992,0.27139512,0.09494825,0.45334074,1.17895206,0.01979157,0.16943301,0.01052798,0.24421745
0.77138569,1.97183074,0.27360286,0.09580203,0.46733089,1.22222652,0.02099694,0.16301174,0.01169280,0.25465346
0.77738869,2.02779906,0.27560487,0.09665347,0.47987705,1.26453506,0.02215148,0.15680746,0.01296033,0.26450688
0.78339170,2.08141089,0.27733338,0.09748797,0.49078593,1.30536442,0.02324064,0.15087269,0.01432932,0.27368041
0.78939470,2.13209391,0.27873957,0.09829770,0.49990879,1.34426211,0.02425066,0.14526730,0.01579821,0.28210116
0.79539770,2.17940478,0.27979404,0.09908129,0.50714636,1.38085131,0.02516897,0.14005576,0.01736501,0.28972339
0.80140070,2.22304349,0.28048697,0.09984352,0.51245223,1.41484415,0.02598437,0.13530438,0.01902734,0.29653036
0.80740370,2.26286421,0.28082773,0.10059474,0.51583452,1.44605272,0.02668737,0.13107875,0.02078242,0.30253532
0.81340670,2.29888188,0.28084416,0.10135031,0.51735571,1.47439735,0.02727032,0.12744143,0.02262707,0.30778144
0.81940970,2.33127422,0.28058135,0.10212982,0.51713057,1.49991154,0.02772759,0.12445012,0.02455780,0.31234080
0.82541271,2.36037873,0.28010003,0.10295634,0.51532234,1.52274319,0.02805566,0.12215612,0.02657082,0.31631237
0.83141571,2.38668439,0.27947453,0.10385559,0.51213730,1.54315188,0.02825316,0.12060327,0.02866219,0.31981910
0.83741871,2.41081827,0.27879044,0.10485505,0.50781780,1.56150200,0.02832085,0.11982732,0.03082781,0.32300412
0.84342171,2.43352696,0.27814188,0.10598309,0.50263423,1.57825187,0.02826155,0.11985564,0.03306356,0.32602633
0.84942471,2.45565330,0.27762846,0.10726808,0.49687604,1.59393887,0.02808003,0.12070723,0.03536536,0.32905542
0.85542771,2.47810884,0.27735207,0.10873752,0.49084227,1.60916102,0.02778283,0.12239295,0.03772920,0.33226646
0.86143072,2.50184285,0.27741344,0.11041715,0.48483190,1.62455552,0.02737807,0.12491592,0.04015118,0.33583438
0.86743372,2.52780850,0.27790861,0.11233013,0.47913421,1.64077482,0.02687522,0.12827192,0.04262751,0.33992840
0.87343672,2.55692748,0.27892543,0.11449621,0.47401977,1.65846102,0.02628482,0.13244980,0.04515452,0.34470652
0.87943972,2.59005400,0.28054014,0.11693095,0.46973197,1.67821960,0.02561824,0.13743172,0.04772858,0.35031047
0.88544272,2.62793953,0.28281411,0.11964491,0.46647960,1.70059331,0.02488733,0.14319329,0.05034607,0.35686099
0.89144572,2.67119954,0.28579099,0.12264301,0.46443067,1.72603738,0.02410419,0.14970350,0.05300328,0.36445381
0.89744872,2.72028365,0.28949420,0.12592381,0.46370744,1.75489715,0.02328087,0.15692444,0.05569636,0.37315624
0.90345173,2.77545040,0.29392505,0.12947898,0.46438311,1.78738900,0.02242907,0.16481087,0.05842118,0.38300474
0.90945473,2.83674798,0.29906146,0.13329279,0.46647996,1.82358568,0.02155993,0.17330964,0.06117332,0.39400332
0.91545773,2.90400192,0.30485749,0.13734183,0.46996917,1.86340676,0.02068383,0.18235910,0.06394798,0.40612289
0.92146073,2.97681064,0.31124361,0.14159482,0.47477238,1.90661488,0.01981013,0.19188848,0.06673994,0.41930180
0.92746373,3.05454941,0.31812790,0.14601269,0.48076476,1.95281818,0.01894712,0.20181744,0.06954359,0.43344722
0.93346673,3.13638290,0.32539806,0.15054885,0.48777978,2.00147899,0.01810188,0.21205589,0.07235292,0.44843775
0.93946973,3.22128631,0.33292427,0.15514979,0.49561539,2.05192865,0.01728022,0.22250403,0.07516157,0.46412685
0.94547274,3.30807437,0.34056287,0.15975595,0.50404154,2.10338801,0.01648671,0.23305293,0.07796291,0.48034727
0.95147574,3.39543734,0.34816056,0.16430287,0.51280883,2.15499268,0.01572470,0.24358554,0.08075009,0.49691617
0.95747874,3.48198267,0.35555920,0.16872267,0.52165801,2.20582225,0.01499638,0.25397819,0.08351617,0.51364085
0.96348174,3.56628059,0.36260093,0.17294580,0.53033006,2.25493197,0.01430296,0.26410269,0.08625411,0.53032488
0.96948474,3.64691179,0.36913332,0.17690296,0.53857644,2.30138562,0.01364473,0.27382883,0.08895686,0.54677436
0.97548774,3.72251502,0.37501449,0.18052726,0.54616923,2.34428800,0.01302125,0.28302734,0.09161731,0.56280407
0.98149075,3.79183259,0.38011784,0.18375636,0.55291068,2.38281568,0.01243155,0.29157318,0.09422831,0.57824329
0.98749375,3.85375157,0.38433625,0.18653469,0.55864170,2.41624437,0.01187424,0.29934897,0.09678254,0.59294095
0.99349675,3.90733896,0.38758555,0.18881548,0.56324907,2.44397200,0.01134768,0.30624844,0.09927238,0.60676994
0.99949975,3.95186917,0.38980701,0.19056257,0.56667080,2.46553620,0.01085014,0.31217970,0.10168971,0.61963035
1.00550275,3.98684268,0.39096889,0.19175194,0.56889951,2.48062578,0.01037990,0.31706823,0.10402578,0.63145143
1.01150575,4.01199516,0.39106680,0.19237274,0.56998344,2.48908574,0.00993534,0.32085931,0.10627090,0.64219228
1.01750875,4.02729686,0.39012303,0.19242791,0.57002507,2.49091578,0.00951500,0.32351985,0.10841428,0.65184109
1.02351176,4.03294256,0.38818472,0.19193416,0.56917730,2.48626283,0.00911763,0.32503939,0.11044386,0.66041309
1.02951476,4.02933293,0.38532112,0.19092146,0.56763714,2.47540807,0.00874215,0.32543033,0.11234614,0.66794720
1.03551776,4.01704839,0.38161995,0.18943190,0.56563743,2.45874963,0.00838771,0.32472728,0.11410617,0.67450166
1.04152076,3.99681726,0.37718314,0.18751807,0.56343652,2.43678180,0.00805355,0.32298550,0.11570752,0.68014878
1.04752376,3.96947980,0.37212210,0.18524096,0.56130671,2.41007223,0.00773906,0.32027861,0.11713249,0.68496918
1.05352676,3.93595029,0.36655282,0.18266745,0.55952169,2.37923830,0.00744365,0.31669560,0.11836227,0.68904567
1.05952976,3.89717895,0.36059090,0.17986764,0.55834375,2.34492388,0.00716672,0.31233732,0.11937736,0.69245730
1.06553277,3.85411573,0.35434695,0.17691201,0.55801124,2.30777764,0.00690762,0.30731259,0.12015800,0.69527374
1.07153577,3.80767748,0.34792235,0.17386855,0.55872699,2.26843381,0.00666559,0.30173419,0.12068466,0.69755044
