energy_ev,total_up,Bi_p_up,Bi_d_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-4.30115058,1.05761777,0.12969529,0.00569664,0.20265729,0.62177753,0.04487997,0.31079990
-4.29514757,1.03168887,0.12644736,0.00559773,0.19735477,0.60504506,0.04398070,0.30535769
-4.28914457,1.00773733,0.12375701,0.00550911,0.19359429,0.58802967,0.04328044,0.30149441
-4.28314157,0.98587751,0.12164883,0.00543305,0.19140789,0.57082225,0.04277231,0.29919109
-4.27713857,0.96622750,0.12014828,0.00537209,0.19081115,0.55354803,0.04244524,0.29839913
-4.27113557,0.94890863,0.11928111,0.00532900,0.19180463,0.53636191,0.04228481,0.29904529
-4.26513257,0.93404368,0.11907242,0.00530664,0.19437527,0.51944243,0.04227410,0.30103704
-4.25912956,0.92175358,0.11954553,0.00530785,0.19849748,0.50298463,0.04239461,0.30426775
-4.25312656,0.91215256,0.12072059,0.00533536,0.20413384,0.48719216,0.04262708,0.30862149
-4.24712356,0.90534193,0.12261292,0.00539161,0.21123539,0.47226879,0.04295221,0.31397711
-4.24112056,0.90140265,0.12523125,0.00547863,0.21974129,0.45840979,0.04335135,0.32021151
-4.23511756,0.90038707,0.12857589,0.00559789,0.22957821,0.44579357,0.04380695,0.32720191
-4.22911456,0.90231033,0.13263689,0.00575019,0.24065916,0.43457380,0.04430292,0.33482720
-4.22311156,0.90714202,0.13739237,0.00593550,0.25288233,0.42487249,0.04482483,0.34296835
-4.21710855,0.91479863,0.14280715,0.00615291,0.26612980,0.41677433,0.04535999,0.35150807
-4.21110555,0.92513758,0.14883176,0.00640055,0.28026658,0.41032260,0.04589737,0.36033001
-4.20510255,0.93795333,0.15540205,0.00667554,0.29514015,0.40551676,0.04642751,0.36931762
-4.19909955,0.95297629,0.16243935,0.00697401,0.31058074,0.40231201,0.04694231,0.37835308
-4.19309655,0.96987488,0.16985148,0.00729113,0.32640263,0.40062088,0.04743489,0.38731661
-4.18709355,0.98826108,0.17753443,0.00762122,0.34240649,0.40031678,0.04789938,0.39608627
-4.18109055,1.00769964,0.18537490,0.00795787,0.35838299,0.40123941,0.04833087,0.40453865
-4.17508754,1.02772074,0.19325354,0.00829410,0.37411770,0.40320197,0.04872536,0.41255047
-4.16908454,1.04783590,0.20104883,0.00862257,0.38939693,0.40599968,0.04907980,0.42000118
-4.16308154,1.06755645,0.20864148,0.00893582,0.40401470,0.40941948,0.04939234,0.42677659
-4.15707854,1.08641386,0.21591912,0.00922648,0.41778020,0.41325025,0.04966247,0.43277319
-4.15107554,1.10398091,0.22278113,0.00948757,0.43052560,0.41729331,0.04989145,0.43790316
-4.14507254,1.11989258,0.22914320,0.00971271,0.44211363,0.42137248,0.05008257,0.44209962
-4.13906953,1.13386551,0.23494155,0.00989639,0.45244458,0.42534331,0.05024155,0.44532173
-4.13306653,1.14571486,0.24013642,0.01003416,0.46146209,0.42910099,0.05037684,0.44755930
-4.12706353,1.15536731,0.24471463,0.01012282,0.46915747,0.43258644,0.05049982,0.44883644
-4.12106053,1.16286936,0.24869098,0.01016052,0.47557200,0.43579023,0.05062489,0.44921392
-4.11505753,1.16839016,0.25210842,0.01014688,0.48079692,0.43875407,0.05076937,0.44878987
-4.10905453,1.17221823,0.25503675,0.01008295,0.48497108,0.44156974,0.05095325,0.44769859
-4.10305153,1.17475207,0.25757002,0.00997124,0.48827596,0.44437537,0.05119865,0.44610737
-4.09704852,1.17648478,0.25982258,0.00981555,0.49092839,0.44734923,0.05152915,0.44421126
-4.09104552,1.17798318,0.26192389,0.00962090,0.49317106,0.45070131,0.05196890,0.44222601
-4.08504252,1.17986236,0.26401248,0.00939326,0.49526128,0.45466298,0.05254150,0.44037933
-4.07903952,1.18275675,0.26622909,0.00913937,0.49745853,0.45947530,0.05326886,0.43890091
-4.07303652,1.18728919,0.26870959,0.00886646,0.50001125,0.46537654,0.05416994,0.43801163
-4.06703352,1.19403949,0.27157782,0.00858198,0.50314382,0.47258946,0.05525946,0.43791255
-4.06103052,1.20351408,0.27493879,0.00829335,0.50704412,0.48130918,0.05654676,0.43877421
-4.05502751,1.21611841,0.27887268,0.00800764,0.51185258,0.49169203,0.05803468,0.44072681
-4.04902451,1.23213359,0.28342982,0.00773140,0.51765317,0.50384625,0.05971880,0.44385187
-4.04302151,1.25169841,0.28862705,0.00747041,0.52446697,0.51782478,0.06158679,0.44817586
-4.03701851,1.27479794,0.29444559,0.00722952,0.53224865,0.53362072,0.06361818,0.45366610
-4.03101551,1.30125921,0.30083059,0.00701252,0.54088610,0.55116562,0.06578442,0.46022932
-4.02501251,1.33075429,0.30769234,0.00682211,0.55020328,0.57033074,0.06804931,0.46771293
-4.01900950,1.36281072,0.31490913,0.00665981,0.55996614,0.59093121,0.07036982,0.47590903
-4.01300650,1.39682871,0.32233168,0.00652606,0.56989150,0.61273289,0.07269714,0.48456097
-4.00700350,1.43210432,0.32978880,0.00642024,0.57965819,0.63546155,0.07497819,0.49337227
-4.00100050,1.46785739,0.33709404,0.00634080,0.58892011,0.65881402,0.07715716,0.50201729
-3.99499750,1.50326296,0.34405306,0.00628542,0.59732049,0.68247060,0.07917740,0.51015347
-3.98899450,1.53748453,0.35047133,0.00625117,0.60450664,0.70610814,0.08098325,0.51743415
-3.98299150,1.56970757,0.35616169,0.00623469,0.61014442,0.72941334,0.08252198,0.52352183
-3.97698849,1.59917181,0.36095158,0.00623236,0.61393185,0.75209531,0.08374558,0.52810083
-3.97098549,1.62520067,0.36468950,0.00624057,0.61561108,0.77389717,0.08461240,0.53088914
-3.96498249,1.64722678,0.36725048,0.00625581,0.61497835,0.79460591,0.08508858,0.53164868
-3.95897949,1.66481234,0.36854026,0.00627489,0.61189139,0.81406034,0.08514914,0.53019368
-3.95297649,1.67766379,0.36849820,0.00629507,0.60627404,0.83215664,0.08477882,0.52639688
-3.94697349,1.68564028,0.36709865,0.00631418,0.59811806,0.84885163,0.08397243,0.52019325
-3.94097049,1.68875584,0.36435098,0.00633072,0.58748202,0.86416346,0.08273495,0.51158121
-3.93496748,1.68717559,0.36029817,0.00634389,0.57448761,0.87817005,0.08108116,0.50062141
-3.92896448,1.68120632,0.35501430,0.00635366,0.55931353,0.89100538,0.07903503,0.48743319
-3.92296148,1.67128228,0.34860090,0.00636074,0.54218751,0.90285381,0.07662872,0.47218905
-3.91695848,1.65794698,0.34118263,0.00636653,0.52337685,0.91394298,0.07390138,0.45510739
-3.91095548,1.64183199,0.33290226,0.00637312,0.50317796,0.92453538,0.07089776,0.43644394
-3.90495248,1.62363374,0.32391553,0.00638318,0.48190559,0.93491913,0.06766668,0.41648238
-3.89894947,1.60408928,0.31438576,0.00639982,0.45988206,0.94539806,0.06425944,0.39552452
-3.89294647,1.58395188,0.30447874,0.00642654,0.43742704,0.95628164,0.06072827,0.37388044
-3.88694347,1.56396733,0.29435792,0.00646706,0.41484834,0.96787473,0.05712483,0.35185911
-3.88094047,1.54485144,0.28418004,0.00652516,0.39243387,0.98046745,0.05349882,0.32975974
-3.87493747,1.52726945,0.27409136,0.00660457,0.37044501,0.99432530,0.04989678,0.30786408
-3.86893447,1.51181756,0.26422463,0.00670877,0.34911169,1.00967962,0.04636108,0.28643007
-3.86293147,1.49900686,0.25469657,0.00684091,0.32862894,1.02671848,0.04292912,0.26568675
-3.85692846,1.48924996,0.24560617,0.00700355,0.30915508,1.04557820,0.03963278,0.24583068
-3.85092546,1.48285025,0.23703354,0.00719862,0.29081137,1.06633554,0.03649810,0.22702375
-3.84492246,1.47999397,0.22903943,0.00742725,0.27368291,1.08900079,0.03354513,0.20939232
-3.83891946,1.48074516,0.22166520,0.00768966,0.25782070,1.11351208,0.03078810,0.19302771
-3.83291646,1.48504349,0.21493334,0.00798506,0.24324456,1.13973104,0.02823564,0.17798764
-3.82691346,1.49270513,0.20884834,0.00831161,0.22994672,1.16744032,0.02589122,0.16429876
-3.82091046,1.50342673,0.20339801,0.00866639,0.21789593,1.19634315,0.02375374,0.15195976
-3.81490745,1.51679254,0.19855501,0.00904540,0.20704175,1.22606541,0.02181813,0.14094518
-3.80890445,1.53228485,0.19427869,0.00944356,0.19731899,1.25616038,0.02007606,0.13120938
-3.80290145,1.54929755,0.19051716,0.00985487,0.18865209,1.28611649,0.01851666,0.12269088
-3.79689845,1.56715287,0.18720950,0.01027247,0.18095921,1.31536801,0.01712727,0.11531657
-3.79089545,1.58512091,0.18428818,0.01068882,0.17415615,1.34330875,0.01589411,0.10900583
-3.78489245,1.60244171,0.18168150,0.01109591,0.16815976,1.36930846,0.01480290,0.10367438
-3.77888944,1.61834912,0.17931609,0.01148545,0.16289094,1.39273153,0.01383951,0.09923774
-3.77288644,1.63209593,0.17711940,0.01184913,0.15827713,1.41295733,0.01299041,0.09561433
-3.76688344,1.64297928,0.17502211,0.01217892,0.15425414,1.42940157,0.01224308,0.09272792
-3.76088044,1.65036542,0.17296029,0.01246727,0.15076755,1.44153763,0.01158637,0.09050962
-3.75487744,1.65371282,0.17087736,0.01270742,0.14777335,1.44891699,0.01101070,0.08889927
-3.74887444,1.65259256,0.16872575,0.01289361,0.14523803,1.45118784,0.01050820,0.08784628
-3.74287144,1.64670503,0.16646807,0.01302130,0.14313813,1.44811072,0.01007275,0.08730981
-3.73686843,1.63589219,0.16407787,0.01308734,0.14145915,1.43957063,0.00969997,0.08725857
-3.73086543,1.62014460,0.16153993,0.01309009,0.14019398,1.42558465,0.00938710,0.08766998
-3.72486243,1.59960295,0.15884995,0.01302951,0.13934094,1.40630490,0.00913285,0.08852902
-3.71885943,1.57455389,0.15601382,0.01290714,0.13890146,1.38201636,0.00893719,0.08982670
-3.71285643,1.54542038,0.15304636,0.01272609,0.13887753,1.35312980,0.00880114,0.09155828
-3.70685343,1.51274687,0.14996975,0.01249092,0.13926911,1.32016998,0.00872647,0.09372137
-3.70085043,1.47718028,0.14681154,0.01220749,0.14007154,1.28375988,0.00871545,0.09631388
-3.69484742,1.43944741,0.14360257,0.01188279,0.14127324,1.24460151,0.00877062,0.09933219
-3.68884442,1.40033023,0.14037477,0.01152469,0.14285366,1.20345444,0.00889448,0.10276929
-3.68284142,1.36063984,0.13715903,0.01114169,0.14478178,1.16111294,0.00908929,0.10661326
-3.67683842,1.32119077,0.13398327,0.01074267,0.14701520,1.11838286,0.00935687,0.11084606
-3.67083542,1.28277631,0.13087079,0.01033663,0.14949982,1.07605935,0.00969836,0.11544263
-3.66483242,1.24614631,0.12783906,0.00993243,0.15217037,1.03490622,0.01011413,0.12037037
-3.65882941,1.21198796,0.12489893,0.00953854,0.15495155,0.99563780,0.01060362,0.12558915
-3.65282641,1.18091045,0.12205447,0.00916286,0.15775999,0.95890392,0.01116522,0.13105156
-3.64682341,1.15343361,0.11930317,0.00881255,0.16050671,0.92527838,0.01179623,0.13670361
-3.64082041,1.12998095,0.11663679,0.00849386,0.16310024,0.89525107,0.01249278,0.14248577
-3.63481741,1.11087670,0.11404261,0.00821208,0.16545004,0.86922369,0.01324980,0.14833415
-3.62881441,1.09634680,0.11150503,0.00797144,0.16747017,0.84750888,0.01406100,0.15418198
-3.62281141,1.08652311,0.10900749,0.00777514,0.16908299,0.83033238,0.01491889,0.15996113
-3.61680840,1.08145056,0.10653448,0.00762532,0.17022278,0.81783780,0.01581476,0.16560366
-3.61080540,1.08109631,0.10407366,0.00752311,0.17083896,0.81009332,0.01673878,0.17104334
-3.60480240,1.08536050,0.10161782,0.00746873,0.17089891,0.80709994,0.01768003,0.17621709
-3.59879940,1.09408792,0.09916666,0.00746152,0.17039013,0.80880073,0.01862661,0.18106632
-3.59279640,1.10708005,0.09672827,0.00750010,0.16932167,0.81509049,0.01956580,0.18553801
-3.58679340,1.12410711,0.09432018,0.00758246,0.16772484,0.82582561,0.02048418,0.18958576
-3.58079040,1.14491974,0.09197001,0.00770605,0.16565300,0.84083371,0.02136790,0.19317055
-3.57478739,1.16926006,0.08971554,0.00786794,0.16318060,0.85992292,0.02220290,0.19626146
-3.56878439,1.19687203,0.08760436,0.00806492,0.16040137,0.88289052,0.02297523,0.19883615
-3.56278139,1.22751090,0.08569298,0.00829366,0.15742589,0.90953102,0.02367143,0.20088128
-3.55677839,1.26095174,0.08404541,0.00855077,0.15437839,0.93964350,0.02427882,0.20239287
-3.55077539,1.29699687,0.08273139,0.00883297,0.15139325,0.97303809,0.02478600,0.20337644
-3.54477239,1.33548218,0.08182424,0.00913715,0.14861091,1.00954162,0.02518320,0.20384721
-3.53876938,1.37628214,0.08139836,0.00946053,0.14617368,1.04900234,0.02546271,0.20383009
-3.53276638,1.41931328,0.08152660,0.00980072,0.14422142,1.09129336,0.02561932,0.20335969
-3.52676338,1.46453602,0.08227744,0.01015580,0.14288722,1.13631489,0.02565065,0.20248010
-3.52076038,1.51195450,0.08371222,0.01052440,0.14229327,1.18399497,0.02555745,0.20124464
-3.51475738,1.56161436,0.08588240,0.01090578,0.14254699,1.23428839,0.02534395,0.19971536
-3.50875438,1.61359826,0.08882699,0.01129978,0.14373761,1.28717395,0.02501796,0.19796252
-3.50275138,1.66801903,0.09257026,0.01170695,0.14593319,1.34264961,0.02459103,0.19606376
-3.49674837,1.72501069,0.09711987,0.01212841,0.14917834,1.40072588,0.02407846,0.19410330
-3.49074537,1.78471735,0.10246535,0.01256594,0.15349246,1.46141736,0.02349926,0.19217088
-3.48474237,1.84728062,0.10857723,0.01302179,0.15886889,1.52473273,0.02287595,0.19036067
-3.47873937,1.91282581,0.11540662,0.01349871,0.16527478,1.59066370,0.02223438,0.18877017
-3.47273637,1.98144775,0.12288563,0.01399975,0.17265174,1.65917334,0.02160339,0.18749906
-3.46673337,2.05319692,0.13092824,0.01452819,0.18091745,1.73018447,0.02101444,0.18664811
-3.46073037,2.12806674,0.13943204,0.01508735,0.18996791,1.80356882,0.02050119,0.18631815
-3.45472736,2.20598273,0.14828048,0.01568047,0.19968063,1.87913765,0.02009896,0.18660917
-3.44872436,2.28679434,0.15734580,0.01631056,0.20991830,1.95663456,0.01984422,0.18761950
-3.44272136,2.37026998,0.16649236,0.01698018,0.22053320,2.03573104,0.01977401,0.18944501
-3.43671836,2.45609564,0.17558050,0.01769138,0.23137185,2.11602531,0.01992525,0.19217844
-3.43071536,2.54387727,0.18447047,0.01844547,0.24228002,2.19704450,0.02033413,0.19590860
-3.42471236,2.63314671,0.19302659,0.01924299,0.25310766,2.27825055,0.02103534,0.20071956
-3.41870935,2.72337092,0.20112121,0.02008356,0.26371371,2.35904925,0.02206134,0.20668953
-3.41270635,2.81396389,0.20863846,0.02096580,0.27397053,2.43880235,0.02344153,0.21388957
-3.40670335,2.90430028,0.21547748,0.02188732,0.28376766,2.51684188,0.02520141,0.22238194
-3.40070035,2.99373006,0.22155510,0.02284466,0.29301490,2.59248595,0.02736172,0.23221800
-3.39469735,3.08159300,0.22680781,0.02383333,0.30164439,2.66505516,0.02993757,0.24343582
-3.38869435,3.16723224,0.23119282,0.02484778,0.30961173,2.73388874,0.03293753,0.25605740
-3.38269135,3.25000585,0.23468832,0.02588151,0.31689608,2.79835931,0.03636283,0.27008559
-3.37668834,3.32929604,0.23729289,0.02692705,0.32349908,2.85788577,0.04020659,0.28550093
-3.37068534,3.40451538,0.23902402,0.02797614,0.32944298,2.91194341,0.04445318,0.30225853
-3.36468234,3.47511010,0.23991597,0.02901972,0.33476780,2.96007112,0.04907770,0.32028523
-3.35867934,3.54056055,0.24001703,0.03004812,0.33952786,3.00187524,0.05404576,0.33947722
-3.35267634,3.60037938,0.23938635,0.03105114,0.34378789,3.03703054,0.05931339,0.35969848
-3.34667334,3.65410811,0.23809052,0.03201819,0.34761882,3.06527826,0.06482731,0.38078019
-3.34067034,3.70131303,0.23620020,0.03293844,0.35109368,3.08642216,0.07052550,0.40252129
-3.33466733,3.74158128,0.23378682,0.03380098,0.35428364,3.10032295,0.07633809,0.42469045
-3.32866433,3.77451819,0.23091966,0.03459502,0.35725460,3.10689215,0.08218858,0.44702946
-3.32266133,3.79974663,0.22766343,0.03531004,0.36006425,3.10608598,0.08799538,0.46925796
-3.31665833,3.81690908,0.22407640,0.03593603,0.36275993,3.09790010,0.09367368,0.49107960
-3.31065533,3.82567269,0.22020927,0.03646369,0.36537729,3.08236577,0.09913743,0.51218928
-3.30465233,3.82573765,0.21610463,0.03688464,0.36793968,3.05954789,0.10430164,0.53228133
-3.29864932,3.81684827,0.21179719,0.03719166,0.37045831,3.02954499,0.10908463,0.55105813
-3.29264632,3.79880657,0.20731455,0.03737887,0.37293313,2.99249127,0.11341036,0.56823903
-3.28664332,3.77148736,0.20267853,0.03744196,0.37535419,2.94856043,0.11721059,0.58356883
-3.28064032,3.73485385,0.19790680,0.03737838,0.37770342,2.89797073,0.12042693,0.59682574
-3.27463732,3.68897273,0.19301485,0.03718743,0.37995667,2.84099088,0.12301248,0.60782814
-3.26863432,3.63402742,0.18801804,0.03687044,0.38208581,2.77794598,0.12493326,0.61644000
-3.26263132,3.57032874,0.18293354,0.03643081,0.38406087,2.70922286,0.12616912,0.62257460
-3.25662831,3.49832175,0.17778219,0.03587405,0.38585189,2.63527418,0.12671418,0.62619639
-3.25062531,3.41858841,0.17259002,0.03520773,0.38743070,2.55662079,0.12657693,0.62732104
-3.24462231,3.33184546,0.16738948,0.03444145,0.38877228,2.47385184,0.12577972,0.62601350
-3.23861931,3.23893765,0.16222014,0.03358673,0.38985585,2.38762247,0.12435788,0.62238452
-3.23261631,3.14082635,0.15712906,0.03265680,0.39066575,2.29864893,0.12235850,0.61658560
-3.22661331,3.03857414,0.15217063,0.03166645,0.39119191,2.20770136,0.11983881,0.60880286
-3.22061031,2.93332608,0.14740605,0.03063180,0.39143025,2.11559422,0.11686438,0.59925012
-3.21460730,2.82628836,0.14290235,0.02957002,0.39138282,2.02317494,0.11350720,0.58816161
-3.20860430,2.71870544,0.13873112,0.02849908,0.39105783,1.93131114,0.10984357,0.57578465
-3.20260130,2.61183642,0.13496696,0.02743746,0.39046969,1.84087679,0.10595219,0.56237268
-3.19659830,2.50693155,0.13168573,0.02640386,0.38963887,1.75273796,0.10191217,0.54817892
-3.19059530,2.40520960,0.12896261,0.02541686,0.38859184,1.66773833,0.09780134,0.53345089
-3.18459230,2.30783661,0.12687014,0.02449469,0.38736084,1.58668513,0.09369463,0.51842593
-3.17858929,2.21590648,0.12547621,0.02365488,0.38598366,1.51033554,0.08966279,0.50332778
-3.17258629,2.13042355,0.12484202,0.02291396,0.38450322,1.43938399,0.08577127,0.48836415
-3.16658329,2.05228729,0.12502022,0.02228722,0.38296699,1.37445041,0.08207940,0.47372531
-3.16058029,1.98227905,0.12605308,0.02178837,0.38142624,1.31606958,0.07863975,0.45958338
-3.15457729,1.92105075,0.12797083,0.02142928,0.37993496,1.26468176,0.07549771,0.44609221
-3.14857429,1.86911538,0.13079019,0.02121976,0.37854850,1.22062446,0.07269124,0.43338766
-3.14257129,1.82683909,0.13451313,0.02116723,0.37732200,1.18412573,0.07025074,0.42158798
-3.13656828,1.79443491,0.13912584,0.02127657,0.37630840,1.15529874,0.06819904,0.41079419
-3.13056528,1.77195798,0.14459802,0.02154986,0.37555639,1.13413807,0.06655143,0.40109020
-3.12456228,1.75930246,0.15088244,0.02198626,0.37510802,1.12051764,0.06531571,0.39254264
-3.11855928,1.75620019,0.15791488,0.02258183,0.37499640,1.11419052,0.06449239,0.38520031
-3.11255628,1.76222141,0.16561441,0.02332951,0.37524335,1.11479092,0.06407474,0.37909327
-3.10655328,1.77677783,0.17388404,0.02421906,0.37585720,1.12183832,0.06404895,0.37423167
-3.10055028,1.79912847,0.18261177,0.02523713,0.37683095,1.13474402,0.06439437,0.37060433
-3.09454727,1.82838843,0.19167204,0.02636736,0.37814079,1.15282027,0.06508365,0.36817744
-3.08854427,1.86354109,0.20092759,0.02759061,0.37974519,1.17529188,0.06608310,0.36689330
-3.08254127,1.90345371,0.21023164,0.02888522,0.38158464,1.20131033,0.06735303,0.36666963
-3.07653827,1.94689678,0.21943050,0.03022734,0.38358206,1.22997036,0.06884829,0.36739926
-3.07053527,1.99256681,0.22836639,0.03159143,0.38564407,1.26032856,0.07051882,0.36895080
-3.06453227,2.03911249,0.23688061,0.03295068,0.38766295,1.29142394,0.07231051,0.37117007
-3.05852926,2.08516368,0.24481680,0.03427766,0.38951946,1.32229968,0.07416605,0.37388260
-3.05252626,2.12936280,0.25202440,0.03554487,0.39108630,1.35202587,0.07602605,0.37689712
-3.04652326,2.17039768,0.25836213,0.03672542,0.39223228,1.37972242,0.07783022,0.38001010
-3.04052026,2.20703502,0.26370132,0.03779366,0.39282684,1.40458148,0.07951872,0.38301108
-3.03451726,2.23815353,0.26792924,0.03872589,0.39274512,1.42588883,0.08103351,0.38568885
-3.02851426,2.26277547,0.27095208,0.03950092,0.39187296,1.44304336,0.08231984,0.38783803
-3.02251126,2.28009556,0.27269757,0.04010072,0.39011204,1.45557407,0.08332764,0.38926595
-3.01650825,2.28950611,0.27311727,0.04051089,0.38738468,1.46315390,0.08401284,0.38979944
-3.01050525,2.29061730,0.27218824,0.04072109,0.38363818,1.46560985,0.08433864,0.38929124
-3.00450225,2.28327183,0.26991415,0.04072539,0.37884856,1.46292901,0.08427653,0.38762581
-2.99849925,2.26755291,0.26632579,0.04052243,0.37302344,1.45526008,0.08380711,0.38472404
-2.99249625,2.24378540,0.26148078,0.04011550,0.36620388,1.44291032,0.08292062,0.38054690
-2.98649325,2.21252963,0.25546271,0.03951249,0.35846520,1.42633778,0.08161721,0.37509756
-2.98049025,2.17456790,0.24837943,0.03872566,0.34991652,1.40613916,0.07990686,0.36842208
-2.97448724,2.13088411,0.24036072,0.03777132,0.34069916,1.38303345,0.07780896,0.36060843
-2.96848424,2.08263691,0.23155537,0.03666939,0.33098375,1.35784185,0.07535169,0.35178396
-2.96248124,2.03112726,0.22212758,0.03544279,0.32096624,1.33146473,0.07257098,0.34211139
-2.95647824,1.97776147,0.21225297,0.03411687,0.31086285,1.30485613,0.06950931,0.33178346
-2.95047524,1.92401091,0.20211419,0.03271864,0.30090412,1.27899674,0.06621433,0.32101643
-2.94447224,1.87136979,0.19189630,0.03127606,0.29132823,1.25486624,0.06273735,0.31004278
-2.93846923,1.82131224,0.18178205,0.02981725,0.28237385,1.23341572,0.05913168,0.29910333
-2.93246623,1.77525043,0.17194719,0.02836979,0.27427269,1.21554127,0.05545109,0.28843908
-2.92646323,1.73449475,0.16255594,0.02696003,0.26724207,1.20205926,0.05174826,0.27828317
-2.92046023,1.70021748,0.15375680,0.02561237,0.26147767,1.19368426,0.04807336,0.26885316
-2.91445723,1.67342101,0.14567882,0.02434883,0.25714680,1.19101009,0.04447281,0.26034401
-2.90845423,1.65491150,0.13842838,0.02318847,0.25438238,1.19449441,0.04098826,0.25292190
-2.90245123,1.64527851,0.13208667,0.02214713,0.25327779,1.20444742,0.03765575,0.24671915
-2.89644822,1.64488131,0.12670785,0.02123714,0.25388288,1.22102449,0.03450518,0.24183037
-2.89044522,1.65384170,0.12231809,0.02046720,0.25620124,1.24422317,0.03156000,0.23830990
-2.88444222,1.67204363,0.11891535,0.01984237,0.26018883,1.27388412,0.02883713,0.23617066
-2.87843922,1.69913910,0.11647000,0.01936413,0.26575402,1.30969598,0.02634716,0.23538430
-2.87243622,1.73456004,0.11492628,0.01903057,0.27275917,1.35120371,0.02409462,0.23588267
-2.86643322,1.77753550,0.11420446,0.01883663,0.28102358,1.39782006,0.02207857,0.23756050
-2.86043022,1.82711340,0.11420380,0.01877438,0.29032792,1.44883963,0.02029319,0.24027913
-2.85442721,1.88218607,0.11480597,0.01883339,0.30041976,1.50345511,0.01872848,0.24387115
-2.84842421,1.94151860,0.11587906,0.01900111,0.31102036,1.56077493,0.01737104,0.24814584
-2.84242121,2.00377917,0.11728190,0.01926326,0.32183220,1.61984208,0.01620486,0.25289503
-2.83641821,2.06757043,0.11886861,0.01960425,0.33254727,1.67965336,0.01521203,0.25789943
-2.83041521,2.13146106,0.12049320,0.02000751,0.34285559,1.73917872,0.01437347,0.26293501
-2.82441221,2.19401673,0.12201406,0.02045596,0.35245395,1.79738021,0.01366959,0.26777938
-2.81840920,2.25382979,0.12329825,0.02093229,0.36105430,1.85323028,0.01308081,0.27221785
-2.81240620,2.30954695,0.12422536,0.02141930,0.36839169,1.90572905,0.01258812,0.27604917
-2.80640320,2.35989466,0.12469079,0.02190025,0.37423142,1.95392046,0.01217337,0.27909053
-2.80040020,2.40370161,0.12460852,0.02235905,0.37837512,1.99690710,0.01181969,0.28118203
-2.79439720,2.43991817,0.12391307,0.02278058,0.38066557,2.03386366,0.01151162,0.28219017
-2.78839420,2.46763271,0.12256067,0.02315083,0.38099021,2.06404896,0.01123531,0.28201052
-2.78239120,2.48608445,0.12052971,0.02345715,0.37928306,2.08681659,0.01097861,0.28056945
-2.77638819,2.49467321,0.11782034,0.02368836,0.37552521,2.10162406,0.01073108,0.27782488
-2.77038519,2.49296584,0.11445335,0.02383492,0.36974371,2.10804064,0.01048397,0.27376611
-2.76438219,2.48069960,0.11046837,0.02388904,0.36200924,2.10575366,0.01023023,0.26841279
-2.75837919,2.45778256,0.10592155,0.02384475,0.35243235,2.09457336,0.00996435,0.26181305
-2.75237619,2.42429127,0.10088274,0.02369798,0.34115876,2.07443616,0.00968236,0.25404098
-2.74637319,2.38046573,0.09543240,0.02344660,0.32836384,2.04540622,0.00938164,0.24519350
-2.74037019,2.32670187,0.08965836,0.02309040,0.31424647,2.00767516,0.00906086,0.23538682
-2.73436718,2.26354180,0.08365251,0.02263112,0.29902263,1.96155982,0.00871986,0.22475260
-2.72836418,2.19166176,0.07750769,0.02207231,0.28291892,1.90749783,0.00835950,0.21343400
-2.72236118,2.11185818,0.07131471,0.02141933,0.26616630,1.84604101,0.00798159,0.20158164
-2.71635818,2.02503193,0.06515987,0.02067914,0.24899419,1.77784646,0.00758873,0.18934983
-2.71035518,1.93217104,0.05912272,0.01986016,0.23162520,1.70366535,0.00718426,0.17689296
-2.70435218,1.83433219,0.05327446,0.01897212,0.21427058,1.62432971,0.00677210,0.16436228
-2.69834917,1.73262129,0.04767669,0.01802575,0.19712646,1.54073719,0.00635672,0.15190319
-2.69234617,1.62817373,0.04238081,0.01703260,0.18037106,1.45383436,0.00594302,0.13965296
-2.68634317,1.52213452,0.03742780,0.01600474,0.16416274,1.36459891,0.00553629,0.12773912
-2.68034017,1.41563903,0.03284845,0.01495452,0.14863894,1.27402123,0.00514219,0.11627837
-2.67433717,1.30979485,0.02866406,0.01389427,0.13391603,1.18308609,0.00476665,0.10537611
-2.66833417,1.20566523,0.02488734,0.01283605,0.12008984,1.09275495,0.00441596,0.09512654
-2.66233117,1.10425461,0.02152365,0.01179144,0.10723694,1.00394950,0.00409672,0.08561333
-2.65632816,1.00649675,0.01857236,0.01077128,0.09541641,0.91753714,0.00381588,0.07691074
-2.65032516,0.91324568,0.01602831,0.00978553,0.08467209,0.83431875,0.00358083,0.06908514
-2.64432216,0.82526982,0.01388336,0.00884312,0.07503520,0.75501916,0.00339945,0.06219693
-2.63831916,0.74324917,0.01212777,0.00795185,0.06652706,0.68028069,0.00328016,0.05630257
-2.63231616,0.66777563,0.01075165,0.00711835,0.05916199,0.61065961,0.00323203,0.05145685
-2.62631316,0.59935612,0.00974614,0.00634802,0.05295009,0.54662571,0.00326486,0.04771508
-2.62031016,0.53841809,0.00910448,0.00564513,0.04789999,0.48856451,0.00338918,0.04513515
-2.61430715,0.48531699,0.00882291,0.00501282,0.04402122,0.43678197,0.00361635,0.04377943
-2.60830415,0.44034487,0.00890122,0.00445318,0.04132636,0.39151092,0.00395849,0.04371616
-2.60230115,0.40373958,0.00934324,0.00396740,0.03983272,0.35291895,0.00442841,0.04502044
