energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-2.83641821,3.70744257,0.00163788,0.04132251,0.31794927,2.60379602,0.07281012,0.57295397,0.03495609,0.21591341
-2.83041521,3.64534922,0.00155826,0.04044842,0.30653927,2.55821881,0.07139283,0.56449232,0.03447396,0.21253280
-2.82441221,3.57703062,0.00149288,0.03959687,0.29538685,2.50745967,0.07023986,0.55573633,0.03390974,0.20889277
-2.81840920,3.50291723,0.00144202,0.03875705,0.28452464,2.45184041,0.06934468,0.54672871,0.03326487,0.20502387
-2.81240620,3.42367954,0.00140570,0.03792056,0.27399188,2.39185348,0.06870421,0.53754876,0.03254324,0.20096936
-2.80640320,3.34021152,0.00138382,0.03708169,0.26383494,2.32815089,0.06831883,0.52830912,0.03175118,0.19678416
-2.80040020,3.25360273,0.00137607,0.03623757,0.25410701,2.26152530,0.06819211,0.51915047,0.03089733,0.19253327
-2.79439720,3.16510043,0.00138201,0.03538809,0.24486715,2.19288438,0.06833017,0.51023455,0.02999239,0.18828957
-2.78839420,3.07606363,0.00140102,0.03453569,0.23617857,2.12321953,0.06874091,0.50173587,0.02904876,0.18413119
-2.78239120,2.98791158,0.00143235,0.03368506,0.22810648,2.05357069,0.06943297,0.49383270,0.02808010,0.18013854
-2.77638819,2.90206940,0.00147511,0.03284268,0.22071550,1.98498887,0.07041471,0.48669785,0.02710086,0.17639121
-2.77038519,2.81991373,0.00152825,0.03201631,0.21406695,1.91849846,0.07169303,0.48048983,0.02612572,0.17296495
-2.76438219,2.74272134,0.00159062,0.03121452,0.20821611,1.85506107,0.07327238,0.47534486,0.02516903,0.16992869
-2.75837919,2.67162322,0.00166095,0.03044610,0.20320967,1.79554293,0.07515383,0.47137029,0.02424433,0.16734214
-2.75237619,2.60756668,0.00173788,0.02971968,0.19908364,1.74068712,0.07733437,0.46863970,0.02336386,0.16525369
-2.74637319,2.55128707,0.00181998,0.02904324,0.19586173,1.69109227,0.07980643,0.46719001,0.02253814,0.16369903
-2.74037019,2.50329060,0.00190576,0.02842392,0.19355446,1.64719836,0.08255773,0.46702076,0.02177568,0.16270044
-2.73436718,2.46384869,0.00199378,0.02786780,0.19215895,1.60928028,0.08557140,0.46809545,0.02108282,0.16226679
-2.72836418,2.43300400,0.00208258,0.02737984,0.19165956,1.57744924,0.08882643,0.47034491,0.02046360,0.16239426
-2.72236118,2.41058721,0.00217085,0.02696400,0.19202925,1.55166150,0.09229839,0.47367252,0.01991985,0.16306776
-2.71635818,2.39624354,0.00225737,0.02662341,0.19323164,1.53173389,0.09596039,0.47796072,0.01945134,0.16426289
-2.71035518,2.38946699,0.00234115,0.02636067,0.19522366,1.51736492,0.09978427,0.48307863,0.01905608,0.16594841
-2.70435218,2.38964029,0.00242142,0.02617815,0.19795857,1.50816008,0.10374188,0.48889018,0.01873064,0.16808905
-2.69834917,2.39607816,0.00249770,0.02607846,0.20138934,1.50366000,0.10780642,0.49526222,0.01847061,0.17064840
-2.69234617,2.40807134,0.00256985,0.02606474,0.20547194,1.50336966,0.11195381,0.50207226,0.01827106,0.17359188
-2.68634317,2.42492887,0.00263809,0.02614109,0.21016856,1.50678718,0.11616394,0.50921525,0.01812705,0.17688951
-2.68034017,2.44601660,0.00270301,0.02631280,0.21545043,1.51343071,0.12042169,0.51660912,0.01803403,0.18051829
-2.67433717,2.47078967,0.00276559,0.02658657,0.22130008,1.52286198,0.12471790,0.52419870,0.01798837,0.18446419
-2.66833417,2.49881754,0.00282718,0.02697055,0.22771289,1.53470550,0.12904984,0.53195784,0.01798764,0.18872347
-2.66233117,2.52980039,0.00288949,0.02747427,0.23469785,1.54866268,0.13342158,0.53988965,0.01803092,0.19330332
-2.65632816,2.56357627,0.00295452,0.02810842,0.24227730,1.56452010,0.13784386,0.54802479,0.01811901,0.19822183
-2.65032516,2.60011876,0.00302450,0.02888448,0.25048580,1.58215201,0.14233372,0.55641798,0.01825444,0.20350710
-2.64432216,2.63952557,0.00310185,0.02981423,0.25936802,1.60151698,0.14691369,0.56514290,0.01844146,0.20919569
-2.63831916,2.68199869,0.00318905,0.03090911,0.26897568,1.62264903,0.15161074,0.57428575,0.01868586,0.21533037
-2.63231616,2.72781738,0.00328855,0.03217950,0.27936377,1.64564403,0.15645486,0.58393784,0.01899468,0.22195720
-2.62631316,2.77730526,0.00340267,0.03363400,0.29058607,1.67064193,0.16147740,0.59418744,0.01937588,0.22912219
-2.62031016,2.83079323,0.00353347,0.03527854,0.30269018,1.69780596,0.16670917,0.60511159,0.01983783,0.23686758
-2.61430715,2.88858004,0.00368264,0.03711573,0.31571232,1.72729975,0.17217843,0.61676795,0.02038885,0.24522791
-2.60830415,2.95089232,0.00385141,0.03914402,0.32967204,1.75926349,0.17790870,0.62918727,0.02103661,0.25422601
-2.60230115,3.01784608,0.00404041,0.04135722,0.34456715,1.79379028,0.18391667,0.64236687,0.02178759,0.26386926
-2.59629815,3.08941136,0.00424965,0.04374394,0.36036910,1.83090387,0.19021004,0.65626527,0.02264652,0.27414606
-2.59029515,3.16538182,0.00447837,0.04628733,0.37701902,1.87053860,0.19678561,0.67079847,0.02361586,0.28502288
-2.58429215,3.24535091,0.00472507,0.04896504,0.39442475,1.91252282,0.20362754,0.68583797,0.02469535,0.29644198
-2.57828914,3.32869570,0.00498745,0.05174927,0.41245890,1.95656641,0.21070599,0.70121058,0.02588167,0.30831995
-2.57228614,3.41456974,0.00526244,0.05460717,0.43095831,2.00225325,0.21797616,0.71670035,0.02716811,0.32054729
-2.56628314,3.50190544,0.00554624,0.05750146,0.44972491,2.04903911,0.22537782,0.73205237,0.02854454,0.33298894
-2.56028014,3.58942654,0.00583440,0.06039117,0.46852806,2.09625540,0.23283546,0.74697851,0.02999730,0.34548610
-2.55427714,3.67567075,0.00612190,0.06323268,0.48710850,2.14311877,0.24025899,0.76116487,0.03150942,0.35785909
-2.54827414,3.75902197,0.00640330,0.06598087,0.50518378,2.18874673,0.24754525,0.77428077,0.03306089,0.36991136
-2.54227114,3.83775167,0.00667291,0.06859041,0.52245503,2.23217867,0.25458002,0.78598908,0.03462905,0.38143457
-2.53626813,3.91006789,0.00692490,0.07101715,0.53861502,2.27240190,0.26124086,0.79595729,0.03618919,0.39221457
-2.53026513,3.97417052,0.00715357,0.07321946,0.55335710,2.30838181,0.26740034,0.80386926,0.03771520,0.40203802
-2.52426213,4.02831084,0.00735347,0.07515967,0.56638487,2.33909508,0.27292998,0.80943703,0.03918034,0.41069961
-2.51825913,4.07085306,0.00751961,0.07680533,0.57742207,2.36356472,0.27770436,0.81241228,0.04055804,0.41800934
-2.51225613,4.10033542,0.00764766,0.07813037,0.58622244,2.38089555,0.28160559,0.81259707,0.04182280,0.42379984
-2.50625313,4.11552834,0.00773406,0.07911607,0.59257899,2.39030856,0.28452767,0.80985328,0.04295105,0.42793312
-2.50025013,4.11548691,0.00777620,0.07975186,0.59633245,2.39117272,0.28638082,0.80411060,0.04392192,0.43030673
-2.49424712,4.09959543,0.00777249,0.08003577,0.59737832,2.38303260,0.28709534,0.79537238,0.04471805,0.43085878
-2.48824412,4.06760175,0.00772245,0.07997465,0.59567231,2.36563069,0.28662489,0.78371942,0.04532624,0.42957173
-2.48224112,4.01963951,0.00762672,0.07958412,0.59123383,2.33892298,0.28494914,0.76931119,0.04573790,0.42647459
-2.47623812,3.95623710,0.00748703,0.07888817,0.58414726,2.30308711,0.28207541,0.75238454,0.04594949,0.42164358
-2.47023512,3.87831246,0.00730618,0.07791845,0.57456110,2.25852251,0.27803938,0.73324985,0.04596260,0.41520096
-2.46423212,3.78715365,0.00708794,0.07671340,0.56268462,2.20584219,0.27290476,0.71228464,0.04578400,0.40731216
-2.45822911,3.68438562,0.00683689,0.07531702,0.54878254,2.14585661,0.26676182,0.68992492,0.04542534,0.39818127
-2.45222611,3.57192443,0.00655831,0.07377753,0.53316745,2.07954992,0.25972500,0.66665442,0.04490283,0.38804505
-2.44622311,3.45192054,0.00625798,0.07214586,0.51619073,2.00804982,0.25192954,0.64299215,0.04423659,0.37716565
-2.44022011,3.32669349,0.00594199,0.07047403,0.49823184,1.93259198,0.24352733,0.61947865,0.04344993,0.36582243
-2.43421711,3.19866050,0.00561654,0.06881357,0.47968686,1.85448078,0.23468217,0.59666136,0.04256853,0.35430310
-2.42821411,3.07026201,0.00528778,0.06721391,0.46095634,1.77504787,0.22556471,0.57507962,0.04161943,0.34289464
-2.42221111,2.94388702,0.00496159,0.06572089,0.44243323,1.69561045,0.21634707,0.55524971,0.04063014,0.33187429
-2.41620810,2.82180138,0.00464343,0.06437545,0.42449116,1.61743094,0.20719771,0.53765056,0.03962762,0.32150109
-2.41020510,2.70608169,0.00433820,0.06321246,0.40747369,1.54167976,0.19827646,0.52271033,0.03863733,0.31200815
-2.40420210,2.59855747,0.00405014,0.06225983,0.39168481,1.46940267,0.18973012,0.51079449,0.03768248,0.30359607
-2.39819910,2.50076356,0.00378271,0.06153791,0.37738103,1.40149398,0.18168868,0.50219566,0.03678321,0.29642775
-2.39219610,2.41390454,0.00353858,0.06105914,0.36476547,1.33867659,0.17426233,0.49712540,0.03595614,0.29062463
-2.38619310,2.33883211,0.00331961,0.06082799,0.35398397,1.28148933,0.16753946,0.49570848,0.03521391,0.28626470
-2.38019010,2.27603588,0.00312687,0.06084125,0.34512337,1.23028202,0.16158546,0.49797937,0.03456505,0.28338207
-2.37418709,2.22564761,0.00296066,0.06108856,0.33821206,1.18521805,0.15644257,0.50388149,0.03401397,0.28196827
-2.36818409,2.18745813,0.00282064,0.06155314,0.33322248,1.14628401,0.15213058,0.51326890,0.03356116,0.28197499
-2.36218109,2.16094584,0.00270592,0.06221284,0.33007568,1.11330573,0.14864835,0.52591059,0.03320354,0.28331827
-2.35617809,2.14531511,0.00261515,0.06304122,0.32864750,1.08596950,0.14597604,0.54149713,0.03293503,0.28588385
-2.35017509,2.13954280,0.00254673,0.06400887,0.32877611,1.06384755,0.14407794,0.55964970,0.03274711,0.28953333
-2.34417209,2.14243060,0.00249892,0.06508465,0.33027065,1.04642620,0.14290566,0.57993100,0.03262960,0.29411111
-2.33816908,2.15266089,0.00247001,0.06623707,0.33292042,1.03313543,0.14240159,0.60185798,0.03257136,0.29945149
-2.33216608,2.16885379,0.00245847,0.06743550,0.33650440,1.02337838,0.14250250,0.62491588,0.03256104,0.30538594
-2.32616308,2.18962303,0.00246316,0.06865133,0.34080061,1.01655962,0.14314298,0.64857327,0.03258781,0.31175003
-2.32016008,2.21362862,0.00248343,0.06985898,0.34559488,1.01211080,0.14425876,0.67229760,0.03264197,0.31838985
-2.31415708,2.23962414,0.00251926,0.07103673,0.35068888,1.00951284,0.14578961,0.69557080,0.03271547,0.32516770
-2.30815408,2.26649733,0.00257141,0.07216730,0.35590686,1.00831383,0.14768188,0.71790438,0.03280227,0.33196674
-2.30215108,2.29330244,0.00264152,0.07323826,0.36110104,1.00814205,0.14989039,0.73885361,0.03289864,0.33869462
-2.29614807,2.31928358,0.00273214,0.07424219,0.36615545,1.00871388,0.15237988,0.75803024,0.03300319,0.34528581
-2.29014507,2.34388862,0.00284681,0.07517657,0.37098800,1.00983665,0.15512572,0.77511335,0.03311681,0.35170266
-2.28414207,2.36677336,0.00299006,0.07604349,0.37555093,1.01140637,0.15811404,0.78985782,0.03324250,0.35793525
-2.27813907,2.38779655,0.00316740,0.07684922,0.37982954,1.01340117,0.16134127,0.80210025,0.03338502,0.36399989
-2.27213607,2.40700615,0.00338520,0.07760348,0.38383940,1.01587065,0.16481309,0.81176200,0.03355044,0.36993656
-2.26613307,2.42461804,0.00365065,0.07831875,0.38762221,1.01892224,0.16854282,0.81884915,0.03374568,0.37580536
-2.26013007,2.44098820,0.00397155,0.07900932,0.39124053,1.02270517,0.17254950,0.82344955,0.03397792,0.38168204
-2.25412706,2.45658000,0.00435616,0.07969040,0.39477163,1.02739313,0.17685543,0.82572679,0.03425405,0.38765296
-2.24812406,2.47192794,0.00481292,0.08037721,0.39830084,1.03316637,0.18148367,0.82591157,0.03458016,0.39380961
-2.24212106,2.48759969,0.00535021,0.08108401,0.40191469,1.04019429,0.18645526,0.82429062,0.03496100,0.40024290
-2.23611806,2.50415789,0.00597599,0.08182329,0.40569414,1.04861913,0.19178646,0.82119360,0.03539954,0.40703748
-2.23011506,2.52212334,0.00669750,0.08260497,0.40970819,1.05854163,0.19748611,0.81697863,0.03589667,0.41426638
-2.22411206,2.54194106,0.00752084,0.08343575,0.41400822,1.07000907,0.20355322,0.81201688,0.03645090,0.42198601
-2.21810905,2.56395049,0.00845065,0.08431862,0.41862324,1.08300629,0.20997482,0.80667692,0.03705822,0.43023196
-2.21210605,2.58836093,0.00948967,0.08525248,0.42355631,1.09744979,0.21672434,0.80130944,0.03771208,0.43901545
-2.20610305,2.61523318,0.01063843,0.08623194,0.42878212,1.11318524,0.22376048,0.79623305,0.03840343,0.44832096
-2.20010005,2.64446795,0.01189489,0.08724729,0.43424604,1.12998824,0.23102668,0.79172162,0.03912090,0.45810483
-2.19409705,2.67580152,0.01325417,0.08828467,0.43986448,1.14756832,0.23845131,0.78799381,0.03985102,0.46829504
-2.18809405,2.70880872,0.01470835,0.08932636,0.44552664,1.16557596,0.24594855,0.78520522,0.04057860,0.47879222
-2.18209105,2.74291322,0.01624632,0.09035126,0.45109750,1.18361210,0.25341999,0.78344347,0.04128706,0.48947185
-2.17608804,2.77740464,0.01785380,0.09133555,0.45642193,1.20124008,0.26075693,0.78272644,0.04195892,0.50018759
-2.17008504,2.81146203,0.01951335,0.09225337,0.46132980,1.21799920,0.26784337,0.78300377,0.04257626,0.51077568
-2.16408204,2.84418266,0.02120468,0.09307775,0.46564180,1.23341956,0.27455955,0.78416158,0.04312121,0.52106024
-2.15807904,2.87461525,0.02290488,0.09378150,0.46917578,1.24703762,0.28078599,0.78603013,0.04357644,0.53085929
-2.15207604,2.90179627,0.02458894,0.09433824,0.47175333,1.25841189,0.28640776,0.78839416,0.04392567,0.53999130
-2.14607304,2.92478795,0.02623030,0.09472332,0.47320634,1.26713811,0.29131910,0.79100541,0.04415414,0.54828195
-2.14007004,2.94271641,0.02780148,0.09491487,0.47338327,1.27286352,0.29542784,0.79359665,0.04424900,0.55557093
-2.13406703,2.95480846,0.02927489,0.09489465,0.47215491,1.27529950,0.29865970,0.79589672,0.04419973,0.56171839
-2.12806403,2.96042534,0.03062357,0.09464882,0.46941936,1.27423227,0.30096221,0.79764570,0.04399845,0.56661076
-2.12206103,2.95909194,0.03182200,0.09416864,0.46510601,1.26953108,0.30230796,0.79860955,0.04364013,0.57016576
-2.11605803,2.95052024,0.03284696,0.09345089,0.45917851,1.26115366,0.30269716,0.79859347,0.04312281,0.57233621
-2.11005503,2.93462565,0.03367825,0.09249810,0.45163637,1.24914866,0.30215926,0.79745330,0.04244763,0.57311256
-2.10405203,2.91153548,0.03429935,0.09131865,0.44251538,1.23365481,0.30075353,0.79510434,0.04161886,0.57252390
-2.09804902,2.88158902,0.03469805,0.08992646,0.43188671,1.21489711,0.29856855,0.79152724,0.04064374,0.57063744
-2.09204602,2.84532900,0.03486679,0.08834065,0.41985474,1.19317975,0.29572061,0.78677052,0.03953234,0.56755643
-2.08604302,2.80348475,0.03480302,0.08658476,0.40655382,1.16887644,0.29235099,0.78094961,0.03829724,0.56341652
-2.08004002,2.75694770,0.03450921,0.08468603,0.39214407,1.14241817,0.28862217,0.77424254,0.03695318,0.55838090
-2.07403702,2.70674016,0.03399283,0.08267426,0.37680633,1.11427913,0.28471321,0.76688225,0.03551667,0.55263419
-2.06803402,2.65397885,0.03326606,0.08058080,0.36073663,1.08496127,0.28081431,0.75914625,0.03400545,0.54637563
-2.06203102,2.59983473,0.03234535,0.07843737,0.34414041,1.05497810,0.27712088,0.75134370,0.03243809,0.53981160
-2.05602801,2.54549092,0.03125092,0.07627489,0.32722657,1.02483848,0.27382720,0.74380100,0.03083339,0.53314809
-2.05002501,2.49210051,0.03000597,0.07412240,0.31020180,0.99503097,0.27112001,0.73684625,0.02920997,0.52658329
-2.04402201,2.44074621,0.02863600,0.07200612,0.29326531,0.96600947,0.26917224,0.73079347,0.02758571,0.52030070
-2.03801901,2.39240344,0.02716793,0.06994865,0.27660414,0.93818053,0.26813707,0.72592743,0.02597739,0.51446304
-2.03201601,2.34790837,0.02562929,0.06796836,0.26038919,0.91189298,0.26814258,0.72248954,0.02440029,0.50920720
-2.02601301,2.30793211,0.02404734,0.06607903,0.24477215,0.88742993,0.26928718,0.72066576,0.02286793,0.50464039
-2.02001001,2.27296190,0.02244839,0.06428974,0.22988327,0.86500361,0.27163590,0.72057685,0.02139180,0.50083763
-2.01400700,2.24328976,0.02085701,0.06260495,0.21582996,0.84475289,0.27521780,0.72227138,0.01998128,0.49784055
-2.00800400,2.21900874,0.01929549,0.06102479,0.20269633,0.82674345,0.28002443,0.72572189,0.01864355,0.49565749
-2.00200100,2.20001641,0.01778340,0.05954563,0.19054339,0.81097040,0.28600949,0.73082423,0.01738364,0.49426481
-1.99599800,2.18602525,0.01633718,0.05816061,0.17940992,0.79736303,0.29308968,0.73740004,0.01620451,0.49360912
-1.98999500,2.17657877,0.01497001,0.05686047,0.16931385,0.78579131,0.30114657,0.74520224,0.01510720,0.49361040
-1.98399200,2.17107272,0.01369170,0.05563425,0.16025398,0.77607374,0.31002968,0.75392329,0.01409105,0.49416575
-1.97798899,2.16877997,0.01250876,0.05447013,0.15221196,0.76798605,0.31956032,0.76320574,0.01315391,0.49515338
-1.97198599,2.16887803,0.01142458,0.05335609,0.14515442,0.76127041,0.32953642,0.77265466,0.01229243,0.49643693
-1.96598299,2.17047807,0.01043966,0.05228064,0.13903502,0.75564469,0.33973786,0.78185150,0.01150232,0.49786969
-1.95997999,2.17265428,0.00955197,0.05123328,0.13379658,0.75081153,0.34993238,0.79036869,0.01077858,0.49929872
-1.95397699,2.17447277,0.00875734,0.05020500,0.12937302,0.74646685,0.35988178,0.79778459,0.01011581,0.50056866
-1.94797399,2.17501900,0.00804987,0.04918852,0.12569125,0.74230772,0.36934816,0.80369814,0.00950842,0.50152532
-1.94197099,2.17342339,0.00742235,0.04817846,0.12267289,0.73803945,0.37810021,0.80774290,0.00895083,0.50201886
-1.93596798,2.16888436,0.00686672,0.04717148,0.12023595,0.73338178,0.38591912,0.80959972,0.00843769,0.50190669
-1.92996498,2.16068870,0.00637445,0.04616618,0.11829649,0.72807427,0.39260415,0.80900807,0.00796400,0.50105608
-1.92396198,2.14822887,0.00593689,0.04516309,0.11677014,0.72188086,0.39797759,0.80577538,0.00752526,0.49934648
-1.91795898,2.13101739,0.00554563,0.04416457,0.11557381,0.71459375,0.40188905,0.79978440,0.00711755,0.49667175
-1.91195598,2.10869798,0.00519275,0.04317474,0.11462725,0.70603654,0.40421892,0.79099824,0.00673763,0.49294210
-1.90595298,2.08105386,0.00487102,0.04219936,0.11385488,0.69606678,0.40488097,0.77946317,0.00638296,0.48808601
-1.89994997,2.04801292,0.00457406,0.04124589,0.11318741,0.68457809,0.40382403,0.76530916,0.00605172,0.48205201
-1.89394697,2.00965004,0.00429644,0.04032347,0.11256370,0.67150155,0.40103275,0.74874808,0.00574287,0.47481032
-1.88794397,1.96618664,0.00403371,0.03944299,0.11193240,0.65680679,0.39652743,0.73006990,0.00545606,0.46635430
-1.88194097,1.91798737,0.00378241,0.03861727,0.11125359,0.64050242,0.39036304,0.70963685,0.00519169,0.45670173
-1.87593797,1.86555418,0.00354005,0.03786116,0.11050020,0.62263590,0.38262739,0.68787596,0.00495081,0.44589573
-1.86993497,1.80951773,0.00330495,0.03719168,0.10965915,0.60329291,0.37343862,0.66527000,0.00473510,0.43400538
-1.86393197,1.75062629,0.00307626,0.03662820,0.10873214,0.58259592,0.36294211,0.64234726,0.00454683,0.42112575
-1.85792896,1.68973219,0.00285374,0.03619242,0.10773609,0.56070217,0.35130688,0.61967027,0.00438877,0.40737757
-1.85192596,1.62777598,0.00263770,0.03590844,0.10670300,0.53780091,0.33872168,0.59782390,0.00426412,0.39290613
-1.84592296,1.56576859,0.00242883,0.03580255,0.10567933,0.51410990,0.32539072,0.57740293,0.00417645,0.37787969
-1.83991996,1.50477160,0.00222811,0.03590302,0.10472489,0.48987126,0.31152940,0.55899943,0.00412958,0.36248715
-1.83391696,1.44587608,0.00203667,0.03623967,0.10391111,0.46534671,0.29735990,0.54319022,0.00412754,0.34693512
-1.82791396,1.39018029,0.00185572,0.03684331,0.10331889,0.44081221,0.28310687,0.53052454,0.00417445,0.33144442
-1.82191096,1.33876683,0.00168643,0.03774505,0.10303597,0.41655230,0.26899330,0.52151231,0.00427446,0.31624606
-1.81590795,1.29267963,0.00152986,0.03897549,0.10315397,0.39285412,0.25523646,0.51661307,0.00443164,0.30157678
-1.80990495,1.25290137,0.00138694,0.04056380,0.10376519,0.37000134,0.24204432,0.51622588,0.00464995,0.28767432
-1.80390195,1.22033204,0.00125841,0.04253672,0.10495925,0.34826819,0.22961208,0.52068043,0.00493313,0.27477252
-1.79789895,1.19576893,0.00114479,0.04491756,0.10681975,0.32791374,0.21811917,0.53022951,0.00528470,0.26309641
-1.79189595,1.17988897,0.00104639,0.04772526,0.10942101,0.30917657,0.20772662,0.54504301,0.00570791,0.25285738
-1.78589295,1.17323363,0.00096332,0.05097340,0.11282509,0.29227000,0.19857480,0.56520371,0.00620574,0.24424859
-1.77988994,1.17619698,0.00089548,0.05466945,0.11707910,0.27737804,0.19078162,0.59070491,0.00678089,0.23744087
-1.77388694,1.18901713,0.00084262,0.05881406,0.12221303,0.26465206,0.18444112,0.62145002,0.00743581,0.23257890
-1.76788394,1.21177134,0.00080430,0.06340063,0.12823799,0.25420834,0.17962252,0.65725415,0.00817273,0.22977815
-1.76188094,1.24437481,0.00078001,0.06841496,0.13514517,0.24612639,0.17636972,0.69784762,0.00899371,0.22912230
-1.75587794,1.28658309,0.00076910,0.07383523,0.14290521,0.24044826,0.17470114,0.74288134,0.00990065,0.23066138
-1.74987494,1.33799785,0.00077089,0.07963210,0.15146835,0.23717850,0.17461009,0.79193381,0.01089538,0.23441061
-1.74387194,1.39807573,0.00078465,0.08576906,0.16076506,0.23628498,0.17606533,0.84451959,0.01197960,0.24034987
-1.73786893,1.46613975,0.00080961,0.09220292,0.17070727,0.23770031,0.17901218,0.90009875,0.01315491,0.24842379
-1.73186593,1.54139264,0.00084503,0.09888450,0.18119004,0.24132385,0.18337377,0.95808713,0.01442277,0.25854251
-1.72586293,1.62293174,0.00089014,0.10575934,0.19209372,0.24702416,0.18905263,1.01786679,0.01578436,0.27058294
-1.71985993,1.70976459,0.00094419,0.11276861,0.20328634,0.25464178,0.19593249,1.07879651,0.01724045,0.28439052
-1.71385693,1.80082481,0.00100644,0.11984991,0.21462642,0.26399226,0.20388023,1.14022181,0.01879123,0.29978145
-1.70785393,1.89498770,0.00107614,0.12693821,0.22596574,0.27486939,0.21274802,1.20148412,0.02043601,0.31654522
-1.70185093,1.99108531,0.00115256,0.13396665,0.23715236,0.28704840,0.22237549,1.26192916,0.02217293,0.33444755
-1.69584792,2.08792050,0.00123490,0.14086736,0.24803353,0.30028929,0.23259199,1.32091400,0.02399866,0.35323359
-1.68984492,2.18428021,0.00132238,0.14757220,0.25845864,0.31434008,0.24321896,1.37781318,0.02590800,0.37263135
-1.68384192,2.27894770,0.00141414,0.15401348,0.26828191,0.32894005,0.25407221,1.43202361,0.02789358,0.39235539
-1.67783892,2.37071420,0.00150927,0.16012457,0.27736506,0.34382297,0.26496437,1.48296875,0.02994547,0.41211073
-1.67183592,2.45839016,0.00160679,0.16584059,0.28557965,0.35872027,0.27570724,1.53010213,0.03205097,0.43159696
-1.66583292,2.54081643,0.00170564,0.17109899,0.29280927,0.37336426,0.28611426,1.57291055,0.03419439,0.45051257
-1.65982991,2.61687593,0.00180469,0.17584027,0.29895142,0.38749139,0.29600298,1.61091744,0.03635695,0.46855945
-1.65382691,2.68550596,0.00190271,0.18000865,0.30391917,0.40084556,0.30519760,1.64368645,0.03851688,0.48544760
-1.64782391,2.74571156,0.00199842,0.18355288,0.30764250,0.41318150,0.31353151,1.67082573,0.04064952,0.50089994
-1.64182091,2.79657991,0.00209050,0.18642709,0.31006937,0.42426828,0.32084991,1.69199287,0.04272778,0.51465728
-1.63581791,2.83729585,0.00217757,0.18859174,0.31116649,0.43389281,0.32701235,1.70690072,0.04472255,0.52648322
-1.62981491,2.86715811,0.00225826,0.19001456,0.31091981,0.44186338,0.33189533,1.71532375,0.04660341,0.53616901
-1.62381191,2.88559584,0.00233125,0.19067162,0.30933463,0.44801312,0.33539468,1.71710489,0.04833943,0.54353827
-1.61780890,2.89218483,0.00239526,0.19054823,0.30643542,0.45220334,0.33742788,1.71216235,0.04990002,0.54845123
-1.61180590,2.88666250,0.00244910,0.18963988,0.30226529,0.45432658,0.33793607,1.70049612,0.05125595,0.55080860
-1.60580290,2.86894083,0.00249175,0.18795296,0.29688513,0.45430919,0.33688566,1.68219329,0.05238030,0.55055471
-1.59979990,2.83911623,0.00252234,0.18550531,0.29037236,0.45211346,0.33426962,1.65743205,0.05324946,0.54767975
-1.59379690,2.79747550,0.00254023,0.18232648,0.28281937,0.44773904,0.33010813,1.62648343,0.05384402,0.54222116
-1.58779390,2.74449703,0.00254500,0.17845768,0.27433168,0.44122355,0.32444869,1.58971067,0.05414954,0.53426375
-1.58179090,2.68084664,0.00253650,0.17395131,0.26502574,0.43264226,0.31736550,1.54756562,0.05415721,0.52393865
-1.57578789,2.60736778,0.00251483,0.16887026,0.25502655,0.42210693,0.30895821,1.50058224,0.05386427,0.51142096
-1.56978489,2.52506594,0.00248040,0.16328663,0.24446509,0.40976350,0.29934989,1.44936697,0.05327420,0.49692613
-1.56378189,2.43508761,0.00243387,0.15728026,0.23347559,0.39578891,0.28868436,1.39458643,0.05239672,0.48070505
-1.55777889,2.33869431,0.00237617,0.15093689,0.22219284,0.38038701,0.27712285,1.33695261,0.05124753,0.46303806
-1.55177589,2.23723260,0.00230847,0.14434606,0.21074947,0.36378363,0.26484019,1.27720627,0.04984784,0.44422796
-1.54577289,2.13210113,0.00223214,0.13759887,0.19927341,0.34622103,0.25202052,1.21609921,0.04822366,0.42459232
-1.53976988,2.02471618,0.00214876,0.13078571,0.18788556,0.32795189,0.23885275,1.15437611,0.04640501,0.40445531
-1.53376688,1.91647695,0.00205999,0.12399395,0.17669770,0.30923309,0.22552592,1.09275685,0.04442491,0.38413934
-1.52776388,1.80873211,0.00196762,0.11730586,0.16581082,0.29031942,0.21222461,1.03192011,0.04231834,0.36395683
-1.52176088,1.70274902,0.00187344,0.11079671,0.15531375,0.27145756,0.19912460,0.97248891,0.04012119,0.34420248
-1.51575788,1.59968678,0.00177926,0.10453316,0.14528235,0.25288045,0.18638885,0.91501874,0.03786920,0.32514620
-1.50975488,1.50057420,0.00168681,0.09857210,0.13577904,0.23480238,0.17416405,0.85998881,0.03559700,0.30702711
-1.50375188,1.40629329,0.00159769,0.09295987,0.12685280,0.21741473,0.16257785,0.80779659,0.03333719,0.29004870
-1.49774887,1.31756891,0.00151340,0.08773192,0.11853959,0.20088278,0.15173673,0.75875577,0.03111966,0.27437542
-1.49174587,1.23496444,0.00143521,0.08291290,0.11086313,0.18534341,0.14172465,0.71309759,0.02897101,0.26013066
-1.48574287,1.15888350,0.00136418,0.07851722,0.10383598,0.17090386,0.13260255,0.67097515,0.02691413,0.24739623
-1.47973987,1.08957693,0.00130115,0.07454988,0.09746090,0.15764149,0.12440857,0.63247030,0.02496799,0.23621331
-1.47373687,1.02715454,0.00124667,0.07100767,0.09173231,0.14560446,0.11715889,0.59760262,0.02314758,0.22658466
