energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,V_p_up,V_p_down,V_d_up,V_d_down
-4.28914457,1.09345646,-1.09345645,0.22451658,-0.22451658,0.37782126,-0.37782125,0.00047051,-0.00047051,0.09483789,-0.09483789,0.37514368,-0.37514368,0.00000000,-0.00000000,0.24546053,-0.24546053,0.25174842,-0.25174842
-4.28314157,1.11667007,-1.11667007,0.22260626,-0.22260626,0.38637667,-0.38637667,0.00046302,-0.00046302,0.09764962,-0.09764962,0.37597366,-0.37597366,0.00000000,-0.00000000,0.24953856,-0.24953856,0.25871292,-0.25871292
-4.27713857,1.13885546,-1.13885546,0.22009005,-0.22009005,0.39478747,-0.39478747,0.00046169,-0.00046169,0.10072850,-0.10072850,0.37599471,-0.37599471,0.00000000,-0.00000000,0.25357675,-0.25357675,0.26485147,-0.26485147
-4.27113557,1.16007860,-1.16007860,0.21702533,-0.21702533,0.40307945,-0.40307945,0.00046618,-0.00046618,0.10408578,-0.10408578,0.37530273,-0.37530273,0.00000000,-0.00000000,0.25763896,-0.25763896,0.27010035,-0.27010034
-4.26513257,1.18047466,-1.18047466,0.21348874,-0.21348874,0.41129842,-0.41129841,0.00047619,-0.00047619,0.10773519,-0.10773519,0.37402941,-0.37402941,0.00000000,-0.00000000,0.26179744,-0.26179744,0.27441878,-0.27441878
-4.25912956,1.20024018,-1.20024018,0.20957357,-0.20957357,0.41950707,-0.41950706,0.00049139,-0.00049139,0.11169174,-0.11169174,0.37233895,-0.37233895,0.00000000,-0.00000000,0.26612879,-0.26612879,0.27779018,-0.27779018
-4.25312656,1.21962217,-1.21962217,0.20538651,-0.20538651,0.42778085,-0.42778085,0.00051146,-0.00051146,0.11597030,-0.11597030,0.37042365,-0.37042365,0.00000000,-0.00000000,0.27070950,-0.27070950,0.28022239,-0.28022239
-4.24712356,1.23890472,-1.23890472,0.20104395,-0.20104395,0.43620318,-0.43620318,0.00053608,-0.00053608,0.12058384,-0.12058384,0.36849847,-0.36849847,0.00000000,-0.00000000,0.27561122,-0.27561122,0.28174709,-0.28174709
-4.24112056,1.25839393,-1.25839393,0.19666800,-0.19666800,0.44486021,-0.44486021,0.00056493,-0.00056493,0.12554161,-0.12554161,0.36679496,-0.36679496,0.00000000,-0.00000000,0.28089624,-0.28089624,0.28241825,-0.28241825
-4.23511756,1.27840182,-1.27840181,0.19238238,-0.19238238,0.45383556,-0.45383556,0.00059768,-0.00059768,0.13084724,-0.13084724,0.36555459,-0.36555459,0.00000000,-0.00000000,0.28661320,-0.28661320,0.28230987,-0.28230987
-4.22911456,1.29923023,-1.29923023,0.18830844,-0.18830844,0.46320521,-0.46320521,0.00063399,-0.00063399,0.13649705,-0.13649705,0.36502200,-0.36502200,0.00000000,-0.00000000,0.29279352,-0.29279352,0.28151301,-0.28151301
-4.22311156,1.32115555,-1.32115555,0.18456141,-0.18456141,0.47303294,-0.47303294,0.00067348,-0.00067348,0.14247845,-0.14247845,0.36543818,-0.36543818,0.00000000,-0.00000000,0.29944846,-0.29944846,0.28013221,-0.28013222
-4.21710855,1.34441495,-1.34441495,0.18124701,-0.18124701,0.48336656,-0.48336656,0.00071578,-0.00071578,0.14876883,-0.14876883,0.36703400,-0.36703400,0.00000000,-0.00000000,0.30656735,-0.30656735,0.27828166,-0.27828166
-4.21110555,1.36919503,-1.36919502,0.17845866,-0.17845866,0.49423515,-0.49423515,0.00076044,-0.00076044,0.15533473,-0.15533473,0.37002418,-0.37002418,0.00000000,-0.00000000,0.31411673,-0.31411673,0.27608103,-0.27608103
-4.20510255,1.39562326,-1.39562326,0.17627517,-0.17627517,0.50564747,-0.50564747,0.00080702,-0.00080702,0.16213169,-0.16213169,0.37460190,-0.37460190,0.00000000,-0.00000000,0.32204074,-0.32204074,0.27365138,-0.27365138
-4.19909955,1.42376276,-1.42376276,0.17475916,-0.17475916,0.51759166,-0.51759166,0.00085503,-0.00085503,0.16910455,-0.16910455,0.38093422,-0.38093422,0.00000000,-0.00000000,0.33026259,-0.33026259,0.27111117,-0.27111117
-4.19309655,1.45361038,-1.45361037,0.17395609,-0.17395609,0.53003613,-0.53003613,0.00090397,-0.00090397,0.17618841,-0.17618841,0.38915826,-0.38915826,0.00000000,-0.00000000,0.33868704,-0.33868704,0.26857266,-0.26857266
-4.18709355,1.48509831,-1.48509830,0.17389395,-0.17389395,0.54293174,-0.54293174,0.00095330,-0.00095330,0.18331014,-0.18331015,0.39937832,-0.39937832,0.00000000,-0.00000000,0.34720385,-0.34720385,0.26613868,-0.26613868
-4.18109055,1.51809879,-1.51809879,0.17458347,-0.17458347,0.55621491,-0.55621491,0.00100249,-0.00100249,0.19039040,-0.19039040,0.41166387,-0.41166387,0.00000000,-0.00000000,0.35569189,-0.35569189,0.26390003,-0.26390003
-4.17508754,1.55243163,-1.55243162,0.17601893,-0.17601893,0.56981162,-0.56981162,0.00105104,-0.00105104,0.19734611,-0.19734611,0.42604832,-0.42604832,0.00000000,-0.00000000,0.36402373,-0.36402373,0.26193347,-0.26193347
-4.16908454,1.58787387,-1.58787387,0.17817931,-0.17817931,0.58364191,-0.58364191,0.00109843,-0.00109843,0.20409328,-0.20409328,0.44252862,-0.44252862,0.00000000,-0.00000000,0.37207051,-0.37207051,0.26030043,-0.26030043
-4.16308154,1.62417106,-1.62417106,0.18102985,-0.18102985,0.59762469,-0.59762468,0.00114422,-0.00114422,0.21054996,-0.21054996,0.46106554,-0.46106553,0.00000000,-0.00000000,0.37970671,-0.37970671,0.25904633,-0.25904633
-4.15707854,1.66104922,-1.66104922,0.18452377,-0.18452376,0.61168240,-0.61168240,0.00118800,-0.00118800,0.21663934,-0.21663934,0.48158454,-0.48158453,0.00000000,-0.00000000,0.38681472,-0.38681472,0.25820059,-0.25820059
-4.15107554,1.69822693,-1.69822692,0.18860413,-0.18860413,0.62574542,-0.62574542,0.00122946,-0.00122946,0.22229264,-0.22229264,0.50397719,-0.50397718,0.00000000,-0.00000000,0.39328884,-0.39328884,0.25777718,-0.25777718
-4.14507254,1.73542666,-1.73542666,0.19320580,-0.19320580,0.63975573,-0.63975573,0.00126834,-0.00126834,0.22745184,-0.22745184,0.52810301,-0.52810300,0.00000000,-0.00000000,0.39903859,-0.39903859,0.25777567,-0.25777567
-4.13906953,1.77238489,-1.77238488,0.19825730,-0.19825730,0.65366978,-0.65366977,0.00130448,-0.00130448,0.23207192,-0.23207192,0.55379168,-0.55379167,0.00000000,-0.00000000,0.40399121,-0.40399121,0.25818267,-0.25818267
-4.13306653,1.80886026,-1.80886025,0.20368261,-0.20368260,0.66746030,-0.66746030,0.00133783,-0.00133783,0.23612264,-0.23612264,0.58084555,-0.58084554,0.00000000,-0.00000000,0.40809320,-0.40809320,0.25897354,-0.25897354
-4.12706353,1.84463974,-1.84463973,0.20940281,-0.20940281,0.68111707,-0.68111706,0.00136841,-0.00136841,0.23958972,-0.23958972,0.60904246,-0.60904245,0.00000000,-0.00000000,0.41131091,-0.41131091,0.26011432,-0.26011432
-4.12106053,1.87954224,-1.87954223,0.21533762,-0.21533762,0.69464643,-0.69464642,0.00139631,-0.00139631,0.24247531,-0.24247531,0.63813875,-0.63813874,0.00000000,-0.00000000,0.41363020,-0.41363020,0.26156366,-0.26156366
-4.11505753,1.91342003,-1.91342001,0.22140670,-0.22140670,0.70806988,-0.70806987,0.00142172,-0.00142172,0.24479784,-0.24479784,0.66787258,-0.66787257,0.00000000,-0.00000000,0.41505525,-0.41505525,0.26327480,-0.26327480
-4.10905453,1.94615776,-1.94615774,0.22753080,-0.22753079,0.72142159,-0.72142158,0.00144487,-0.00144487,0.24659107,-0.24659108,0.69796743,-0.69796742,0.00000000,-0.00000000,0.41560667,-0.41560667,0.26519742,-0.26519742
-4.10305153,1.97766972,-1.97766971,0.23363280,-0.23363280,0.73474527,-0.73474526,0.00146599,-0.00146599,0.24790269,-0.24790270,0.72813587,-0.72813586,0.00000000,-0.00000000,0.41531898,-0.41531898,0.26727939,-0.26727939
-4.09704852,2.00789547,-2.00789546,0.23963861,-0.23963860,0.74809047,-0.74809047,0.00148537,-0.00148537,0.24879219,-0.24879219,0.75808358,-0.75808358,0.00000000,-0.00000000,0.41423783,-0.41423783,0.26946828,-0.26946828
-4.09104552,2.03679449,-2.03679448,0.24547789,-0.24547789,0.76150858,-0.76150858,0.00150323,-0.00150323,0.24932836,-0.24932836,0.78751365,-0.78751364,0.00000000,-0.00000000,0.41241689,-0.41241689,0.27171268,-0.27171268
-4.08504252,2.06434029,-2.06434028,0.25108484,-0.25108484,0.77504884,-0.77504883,0.00151978,-0.00151978,0.24958652,-0.24958652,0.81613103,-0.81613102,0.00000000,-0.00000000,0.40991491,-0.40991491,0.27396336,-0.27396336
-4.07903952,2.09051461,-2.09051459,0.25639877,-0.25639877,0.78875453,-0.78875452,0.00153516,-0.00153516,0.24964549,-0.24964549,0.84364725,-0.84364725,0.00000000,-0.00000000,0.40679285,-0.40679285,0.27617418,-0.27617418
-4.07303652,2.11530206,-2.11530204,0.26136475,-0.26136475,0.80265968,-0.80265967,0.00154941,-0.00154941,0.24958451,-0.24958451,0.86978530,-0.86978529,0.00000000,-0.00000000,0.40311136,-0.40311137,0.27830285,-0.27830285
-4.06703352,2.13868576,-2.13868575,0.26593418,-0.26593417,0.81678628,-0.81678627,0.00156249,-0.00156249,0.24948035,-0.24948035,0.89428449,-0.89428448,0.00000000,-0.00000000,0.39892880,-0.39892881,0.28031151,-0.28031151
-4.06103052,2.16064420,-2.16064418,0.27006526,-0.27006526,0.83114231,-0.83114230,0.00157426,-0.00157426,0.24940459,-0.24940459,0.91690541,-0.91690541,0.00000000,-0.00000000,0.39429969,-0.39429970,0.28216723,-0.28216723
-4.05502751,2.18114958,-2.18114956,0.27372356,-0.27372355,0.84572056,-0.84572055,0.00158446,-0.00158446,0.24942128,-0.24942128,0.93743466,-0.93743465,0.00000000,-0.00000000,0.38927383,-0.38927383,0.28384242,-0.28384242
-4.04902451,2.20016775,-2.20016774,0.27688238,-0.27688238,0.86049829,-0.86049828,0.00159274,-0.00159274,0.24958511,-0.24958511,0.95568932,-0.95568931,0.00000000,-0.00000000,0.38389594,-0.38389594,0.28531510,-0.28531510
-4.04302151,2.21765976,-2.21765974,0.27952316,-0.27952316,0.87543764,-0.87543763,0.00159866,-0.00159866,0.24994005,-0.24994005,0.97152111,-0.97152110,0.00000000,-0.00000000,0.37820593,-0.37820594,0.28656925,-0.28656925
-4.03701851,2.23358479,-2.23358478,0.28163569,-0.28163569,0.89048690,-0.89048688,0.00160173,-0.00160173,0.25051871,-0.25051870,0.98481988,-0.98481988,0.00000000,-0.00000000,0.37223965,-0.37223965,0.28759507,-0.28759507
-4.03101551,2.24790452,-2.24790451,0.28321829,-0.28321829,0.90558229,-0.90558228,0.00160141,-0.00160141,0.25134227,-0.25134227,0.99551653,-0.99551652,0.00000000,-0.00000000,0.36602998,-0.36602998,0.28838924,-0.28838923
-4.02501251,2.26058843,-2.26058841,0.28427782,-0.28427782,0.92065036,-0.92065035,0.00159714,-0.00159714,0.25242113,-0.25242113,1.00358510,-1.00358509,0.00000000,-0.00000000,0.35960836,-0.35960836,0.28895520,-0.28895520
-4.01900950,2.27161991,-2.27161989,0.28482962,-0.28482962,0.93561077,-0.93561075,0.00158840,-0.00158840,0.25375612,-0.25375612,1.00904401,-1.00904400,0.00000000,-0.00000000,0.35300643,-0.35300643,0.28930345,-0.28930345
-4.01300650,2.28100283,-2.28100281,0.28489720,-0.28489720,0.95037927,-0.95037925,0.00157471,-0.00157471,0.25534035,-0.25534035,1.01195638,-1.01195638,0.00000000,-0.00000000,0.34625780,-0.34625780,0.28945181,-0.28945181
-4.00700350,2.28876825,-2.28876824,0.28451196,-0.28451197,0.96487100,-0.96487099,0.00155566,-0.00155566,0.25716157,-0.25716157,1.01242939,-1.01242939,0.00000000,-0.00000000,0.33939981,-0.33939981,0.28942570,-0.28942570
-4.00100050,2.29498096,-2.29498095,0.28371269,-0.28371270,0.97900374,-0.97900373,0.00153098,-0.00153098,0.25920493,-0.25920493,1.01061267,-1.01061266,0.00000000,-0.00000000,0.33247510,-0.33247510,0.28925838,-0.28925838
-3.99499750,2.29974555,-2.29974554,0.28254501,-0.28254501,0.99270121,-0.99270120,0.00150050,-0.00150050,0.26145597,-0.26145597,1.00669581,-1.00669581,0.00000000,-0.00000000,0.32553303,-0.32553303,0.28899118,-0.28899118
-3.98899450,2.30321182,-2.30321181,0.28106072,-0.28106072,1.00589629,-1.00589628,0.00146422,-0.00146422,0.26390386,-0.26390386,1.00090508,-1.00090507,0.00000000,-0.00000000,0.31863075,-0.31863075,0.28867356,-0.28867355
-3.98299150,2.30557916,-2.30557915,0.27931718,-0.27931719,1.01853416,-1.01853415,0.00142229,-0.00142229,0.26654446,-0.26654445,0.99349931,-0.99349930,0.00000000,-0.00000000,0.31183391,-0.31183392,0.28836319,-0.28836319
-3.97698849,2.30709983,-2.30709982,0.27737658,-0.27737658,1.03057525,-1.03057524,0.00137501,-0.00137501,0.26938330,-0.26938329,0.98476528,-0.98476528,0.00000000,-0.00000000,0.30521698,-0.30521699,0.28812579,-0.28812579
-3.97098549,2.30808080,-2.30808079,0.27530522,-0.27530522,1.04199805,-1.04199804,0.00132287,-0.00132287,0.27243813,-0.27243812,0.97501253,-0.97501253,0.00000000,-0.00000000,0.29886305,-0.29886305,0.28803483,-0.28803483
-3.96498249,2.30888399,-2.30888399,0.27317282,-0.27317282,1.05280165,-1.05280164,0.00126647,-0.00126647,0.27574089,-0.27574089,0.96456782,-0.96456782,0.00000000,-0.00000000,0.29286321,-0.29286322,0.28817093,-0.28817093
-3.95897949,2.30992482,-2.30992481,0.27105184,-0.27105184,1.06300806,-1.06300805,0.00120656,-0.00120656,0.27933904,-0.27933903,0.95376931,-0.95376931,0.00000000,-0.00000000,0.28731546,-0.28731547,0.28862111,-0.28862111
-3.95297649,2.31166873,-2.31166873,0.26901673,-0.26901673,1.07266411,-1.07266410,0.00114400,-0.00114400,0.28329588,-0.28329588,0.94296065,-0.94296065,0.00000000,-0.00000000,0.28232311,-0.28232312,0.28947759,-0.28947759
-3.94697349,2.31462574,-2.31462574,0.26714326,-0.26714326,1.08184293,-1.08184292,0.00107972,-0.00107972,0.28769013,-0.28769013,0.93248489,-0.93248489,0.00000000,-0.00000000,0.27799276,-0.27799277,0.29083633,-0.29083633
-3.94097049,2.31934276,-2.31934275,0.26550771,-0.26550771,1.09064498,-1.09064497,0.00101470,-0.00101470,0.29261424,-0.29261424,0.92267846,-0.92267846,0.00000000,-0.00000000,0.27443188,-0.27443189,0.29279515,-0.29279515
-3.93496748,2.32639373,-2.32639372,0.26418610,-0.26418611,1.09919829,-1.09919828,0.00094995,-0.00094995,0.29817184,-0.29817184,0.91386514,-0.91386514,0.00000000,-0.00000000,0.27174605,-0.27174606,0.29545151,-0.29545151
-3.92896448,2.33636758,-2.33636758,0.26325325,-0.26325325,1.10765808,-1.10765807,0.00088645,-0.00088645,0.30447407,-0.30447407,0.90635008,-0.90635008,0.00000000,-0.00000000,0.27003589,-0.27003590,0.29889984,-0.29889984
-3.92296148,2.34985411,-2.34985411,0.26278177,-0.26278178,1.11620543,-1.11620543,0.00082517,-0.00082517,0.31163503,-0.31163503,0.90041401,-0.90041401,0.00000000,-0.00000000,0.26939381,-0.26939382,0.30322865,-0.30322865
-3.91695848,2.36742799,-2.36742799,0.26284094,-0.26284094,1.12504507,-1.12504506,0.00076700,-0.00076700,0.31976646,-0.31976646,0.89630745,-0.89630745,0.00000000,-0.00000000,0.26990069,-0.26990070,0.30851730,-0.30851730
-3.91095548,2.38963128,-2.38963128,0.26349541,-0.26349541,1.13440211,-1.13440211,0.00071273,-0.00071273,0.32897184,-0.32897184,0.89424518,-0.89424518,0.00000000,-0.00000000,0.27162248,-0.27162248,0.31483254,-0.31483254
-3.90495248,2.41695487,-2.41695487,0.26480385,-0.26480385,1.14451784,-1.14451784,0.00066306,-0.00066306,0.33934016,-0.33934016,0.89440096,-0.89440096,0.00000000,-0.00000000,0.27460699,-0.27460700,0.32222508,-0.32222508
-3.89894947,2.44981942,-2.44981942,0.26681746,-0.26681746,1.15564444,-1.15564443,0.00061855,-0.00061855,0.35093971,-0.35093971,0.89690247,-0.89690248,0.00000000,-0.00000000,0.27888091,-0.27888091,0.33072616,-0.33072616
-3.89294647,2.48855648,-2.48855648,0.26957839,-0.26957840,1.16803886,-1.16803886,0.00057965,-0.00057965,0.36381203,-0.36381203,0.90182689,-0.90182689,0.00000000,-0.00000000,0.28444715,-0.28444715,0.34034432,-0.34034432
-3.88694347,2.53339050,-2.53339050,0.27311825,-0.27311825,1.18195596,-1.18195596,0.00054665,-0.00054665,0.37796653,-0.37796653,0.90919684,-0.90919684,0.00000000,-0.00000000,0.29128272,-0.29128272,0.35106261,-0.35106261
-3.88094047,2.58442255,-2.58442255,0.27745651,-0.27745652,1.19764093,-1.19764092,0.00051971,-0.00051971,0.39337591,-0.39337591,0.91897731,-0.91897731,0.00000000,-0.00000000,0.29933716,-0.29933716,0.36283629,-0.36283629
-3.87493747,2.64161655,-2.64161654,0.28259922,-0.28259922,1.21532146,-1.21532146,0.00049886,-0.00049886,0.40997273,-0.40997272,0.93107342,-0.93107342,0.00000000,-0.00000000,0.30853167,-0.30853168,0.37559128,-0.37559128
-3.86893447,2.70478865,-2.70478865,0.28853769,-0.28853769,1.23519981,-1.23519981,0.00048400,-0.00048400,0.42764729,-0.42764728,0.94532937,-0.94532937,0.00000000,-0.00000000,0.31875906,-0.31875906,0.38922343,-0.38922343
-3.86293147,2.77360066,-2.77360066,0.29524766,-0.29524766,1.25744492,-1.25744491,0.00047489,-0.00047489,0.44624710,-0.44624710,0.96152876,-0.96152876,0.00000000,-0.00000000,0.32988438,-0.32988438,0.40359881,-0.40359881
-3.85692846,2.84755771,-2.84755770,0.30268860,-0.30268860,1.28218507,-1.28218506,0.00047122,-0.00047122,0.46557788,-0.46557788,0.97939636,-0.97939636,0.00000000,-0.00000000,0.34174658,-0.34174658,0.41855497,-0.41855497
-3.85092546,2.92601084,-2.92601084,0.31080351,-0.31080351,1.30950122,-1.30950121,0.00047256,-0.00047256,0.48540623,-0.48540623,0.99860161,-0.99860161,0.00000000,-0.00000000,0.35416085,-0.35416085,0.43390336,-0.43390336
-3.84492246,3.00816450,-3.00816449,0.31951909,-0.31951909,1.33942124,-1.33942123,0.00047843,-0.00047843,0.50546382,-0.50546382,1.01876371,-1.01876371,0.00000000,-0.00000000,0.36692183,-0.36692183,0.44943278,-0.44943278
-3.83891946,3.09308892,-3.09308891,0.32874635,-0.32874635,1.37191537,-1.37191536,0.00048826,-0.00048826,0.52545309,-0.52545309,1.03945853,-1.03945854,0.00000000,-0.00000000,0.37980751,-0.37980751,0.46491391,-0.46491391
-3.83291646,3.17973715,-3.17973714,0.33838164,-0.33838164,1.40689292,-1.40689291,0.00050148,-0.00050148,0.54505416,-0.54505416,1.06022709,-1.06022710,0.00000000,-0.00000000,0.39258378,-0.39258378,0.48010460,-0.48010460
-3.82691346,3.26696628,-3.26696626,0.34830818,-0.34830818,1.44420039,-1.44420037,0.00051747,-0.00051747,0.56393275,-0.56393275,1.08058555,-1.08058555,0.00000000,-0.00000000,0.40500946,-0.40500947,0.49475611,-0.49475611
-3.82091046,3.35356206,-3.35356204,0.35839786,-0.35839786,1.48362107,-1.48362105,0.00053563,-0.00053563,0.58174881,-0.58174881,1.10003644,-1.10003645,0.00000000,-0.00000000,0.41684171,-0.41684171,0.50861968,-0.50861968
-3.81490745,3.43826634,-3.43826632,0.36851349,-0.36851348,1.52487616,-1.52487614,0.00055537,-0.00055537,0.59816556,-0.59816556,1.11808096,-1.11808096,0.00000000,-0.00000000,0.42784157,-0.42784157,0.52145356,-0.52145356
-3.80890445,3.51980608,-3.51980605,0.37851124,-0.37851124,1.56762718,-1.56762715,0.00057613,-0.00057613,0.61285858,-0.61285858,1.13423169,-1.13423169,0.00000000,-0.00000000,0.43777964,-0.43777964,0.53303004,-0.53303004
-3.80290145,3.59692317,-3.59692314,0.38824337,-0.38824337,1.61147989,-1.61147986,0.00059741,-0.00059741,0.62552464,-0.62552464,1.14802567,-1.14802567,0.00000000,-0.00000000,0.44644156,-0.44644156,0.54314226,-0.54314226
-3.79689845,3.66840398,-3.66840396,0.39756099,-0.39756098,1.65598934,-1.65598931,0.00061878,-0.00061878,0.63588999,-0.63588999,1.15903708,-1.15903708,0.00000000,-0.00000000,0.45363318,-0.45363318,0.55161055,-0.55161055
-3.79089545,3.73310757,-3.73310754,0.40631693,-0.40631692,1.70066611,-1.70066608,0.00063986,-0.00063986,0.64371780,-0.64371780,1.16688935,-1.16688935,0.00000000,-0.00000000,0.45918538,-0.45918538,0.55828804,-0.55828804
-3.78489245,3.78999167,-3.78999164,0.41436861,-0.41436860,1.74498351,-1.74498348,0.00066039,-0.00066039,0.64881451,-0.64881451,1.17126596,-1.17126596,0.00000000,-0.00000000,0.46295824,-0.46295824,0.56306533,-0.56306533
-3.77888944,3.83813579,-3.83813576,0.42158076,-0.42158075,1.78838564,-1.78838560,0.00068019,-0.00068019,0.65103496,-0.65103496,1.17191986,-1.17191986,0.00000000,-0.00000000,0.46484459,-0.46484459,0.56587402,-0.56587402
-3.77288644,3.87676053,-3.87676050,0.42782803,-0.42782802,1.83029621,-1.83029618,0.00069916,-0.00069916,0.65028610,-0.65028610,1.16868084,-1.16868084,0.00000000,-0.00000000,0.46477272,-0.46477272,0.56668889,-0.56668888
-3.76688344,3.90524286,-3.90524283,0.43299742,-0.43299741,1.87012797,-1.87012794,0.00071733,-0.00071733,0.64652921,-0.64652921,1.16146080,-1.16146080,0.00000000,-0.00000000,0.46270832,-0.46270832,0.56552875,-0.56552875
-3.76088044,3.92312696,-3.92312693,0.43699041,-0.43699041,1.90729261,-1.90729258,0.00073480,-0.00073480,0.63978062,-0.63978062,1.15025654,-1.15025654,0.00000000,-0.00000000,0.45865554,-0.45865554,0.56245583,-0.56245583
-3.75487744,3.93013046,-3.93013043,0.43972493,-0.43972493,1.94121108,-1.94121105,0.00075177,-0.00075177,0.63011093,-0.63011093,1.13515014,-1.13515014,0.00000000,-0.00000000,0.45265704,-0.45265704,0.55757375,-0.55757376
-3.74887444,3.92614623,-3.92614620,0.44113693,-0.44113693,1.97132417,-1.97132413,0.00076848,-0.00076848,0.61764280,-0.61764280,1.11630673,-1.11630673,0.00000000,-0.00000000,0.44479329,-0.44479329,0.55102414,-0.55102414
-3.74287144,3.91123982,-3.91123979,0.44118173,-0.44118173,1.99710320,-1.99710317,0.00078527,-0.00078527,0.60254738,-0.60254738,1.09396986,-1.09396987,0.00000000,-0.00000000,0.43518087,-0.43518087,0.54298199,-0.54298199
-3.73686843,3.88564299,-3.88564296,0.43983504,-0.43983504,2.01806079,-2.01806076,0.00080249,-0.00080249,0.58503957,-0.58503957,1.06845462,-1.06845463,0.00000000,-0.00000000,0.42397001,-0.42397001,0.53365003,-0.53365003
-3.73086543,3.84974369,-3.84974367,0.43709364,-0.43709364,2.03376133,-2.03376130,0.00082052,-0.00082052,0.56537221,-0.56537221,1.04013873,-1.04013873,0.00000000,-0.00000000,0.41134136,-0.41134136,0.52325218,-0.52325218
-3.72486243,3.80407306,-3.80407304,0.43297577,-0.43297577,2.04383116,-2.04383113,0.00083973,-0.00083973,0.54382944,-0.54382944,1.00945196,-1.00945196,0.00000000,-0.00000000,0.39750201,-0.39750201,0.51202645,-0.51202645
-3.71885943,3.74929005,-3.74929003,0.42752115,-0.42752115,2.04796809,-2.04796807,0.00086047,-0.00086047,0.52071945,-0.52071945,0.97686433,-0.97686434,0.00000000,-0.00000000,0.38268103,-0.38268103,0.50021751,-0.50021751
-3.71285643,3.68616417,-3.68616417,0.42079074,-0.42079074,2.04595007,-2.04595005,0.00088303,-0.00088303,0.49636679,-0.49636680,0.94287342,-0.94287342,0.00000000,-0.00000000,0.36712447,-0.36712447,0.48806923,-0.48806923
-3.70685343,3.61555714,-3.61555714,0.41286602,-0.41286602,2.03764267,-2.03764265,0.00090762,-0.00090762,0.47110450,-0.47110451,0.90799128,-0.90799129,0.00000000,-0.00000000,0.35109004,-0.35109004,0.47581748,-0.47581748
-3.70085043,3.53840378,-3.53840378,0.40384809,-0.40384809,2.02300517,-2.02300516,0.00093436,-0.00093436,0.44526629,-0.44526629,0.87273146,-0.87273147,0.00000000,-0.00000000,0.33484160,-0.33484160,0.46368342,-0.46368342
-3.69484742,3.45569287,-3.45569287,0.39385628,-0.39385628,2.00209486,-2.00209485,0.00096325,-0.00096325,0.41917901,-0.41917901,0.83759652,-0.83759653,0.00000000,-0.00000000,0.31864351,-0.31864351,0.45186758,-0.45186758
-3.68884442,3.36844835,-3.36844836,0.38302645,-0.38302645,1.97506936,-1.97506936,0.00099417,-0.00099417,0.39315559,-0.39315559,0.80306638,-0.80306639,0.00000000,-0.00000000,0.30275519,-0.30275519,0.44054498,-0.44054498
-3.68284142,3.27771128,-3.27771130,0.37150895,-0.37150896,1.94218674,-1.94218674,0.00102686,-0.00102686,0.36748866,-0.36748866,0.76958801,-0.76958802,0.00000000,-0.00000000,0.28742570,-0.28742570,0.42986135,-0.42986135
-3.67683842,3.18452287,-3.18452289,0.35946624,-0.35946624,1.90380325,-1.90380326,0.00106093,-0.00106093,0.34244505,-0.34244505,0.73756657,-0.73756657,0.00000000,-0.00000000,0.27288885,-0.27288885,0.41993062,-0.41993062
-3.67083542,3.08990880,-3.08990883,0.34707012,-0.34707013,1.86036857,-1.86036858,0.00109585,-0.00109585,0.31826123,-0.31826123,0.70735826,-0.70735827,0.00000000,-0.00000000,0.25935861,-0.25935861,0.41083380,-0.41083380
-3.66483242,2.99486511,-2.99486514,0.33449878,-0.33449878,1.81241858,-1.81241859,0.00113098,-0.00113098,0.29513985,-0.29513985,0.67926512,-0.67926513,0.00000000,-0.00000000,0.24702518,-0.24702518,0.40261912,-0.40261912
-3.65882941,2.90034560,-2.90034563,0.32193348,-0.32193348,1.76056581,-1.76056583,0.00116558,-0.00116558,0.27324743,-0.27324743,0.65353154,-0.65353155,0.00000000,-0.00000000,0.23605171,-0.23605171,0.39530349,-0.39530349
-3.65282641,2.80725096,-2.80725100,0.30955516,-0.30955516,1.70548770,-1.70548772,0.00119880,-0.00119880,0.25271323,-0.25271323,0.63034277,-0.63034278,0.00000000,-0.00000000,0.22657167,-0.22657167,0.38887500,-0.38887500
-3.64682341,2.71641953,-2.71641956,0.29754087,-0.29754088,1.64791300,-1.64791302,0.00122978,-0.00122978,0.23362918,-0.23362918,0.60982506,-0.60982507,0.00000000,-0.00000000,0.21868708,-0.21868708,0.38329649,-0.38329649
-3.64082041,2.62861963,-2.62861967,0.28606018,-0.28606019,1.58860671,-1.58860674,0.00125761,-0.00125761,0.21605098,-0.21605098,0.59204742,-0.59204743,0.00000000,-0.00000000,0.21246749,-0.21246749,0.37850977,-0.37850978
-3.63481741,2.54454359,-2.54454363,0.27527167,-0.27527167,1.52835407,-1.52835410,0.00128140,-0.00128140,0.20000005,-0.20000005,0.57702471,-0.57702471,0.00000000,-0.00000000,0.20794977,-0.20794977,0.37444044,-0.37444044
-3.62881441,2.46480316,-2.46480320,0.26531956,-0.26531957,1.46794400,-1.46794404,0.00130030,-0.00130030,0.18546642,-0.18546642,0.56472185,-0.56472185,0.00000000,-0.00000000,0.20513872,-0.20513872,0.37100283,-0.37100283
