energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down,V_p_up,V_p_down,V_d_up,V_d_down
0.81940970,2.95928125,-1.92488431,0.01652708,-0.02022810,0.42028444,-0.20752070,0.17648743,-0.16398134,0.53623953,-0.36510411,0.08452360,-0.06309984,0.65221908,-0.33500157,0.54459379,-0.24677023,1.08582943,-0.81876659
0.82541271,3.02744062,-1.95666836,0.01602306,-0.02058078,0.43408448,-0.21519607,0.17875274,-0.16527120,0.54657788,-0.37337756,0.08580805,-0.06424078,0.66962055,-0.34959602,0.56688134,-0.25847932,1.10691127,-0.81710325
0.83141571,3.09171328,-1.99118298,0.01549937,-0.02090009,0.44729100,-0.22311401,0.18109379,-0.16629051,0.55596706,-0.38165024,0.08697217,-0.06526938,0.68537621,-0.36495121,0.58798309,-0.27128299,1.12758060,-0.81718358
0.83741871,3.15082737,-2.02873432,0.01496377,-0.02117488,0.45969999,-0.23134506,0.18344618,-0.16708211,0.56418704,-0.38998979,0.08797880,-0.06621361,0.69918298,-0.38106041,0.60751099,-0.28520387,1.14741965,-0.81912554
0.84342171,3.20357339,-2.06963962,0.01442414,-0.02139556,0.47110878,-0.23996462,0.18574123,-0.16769939,0.57102613,-0.39847631,0.08879157,-0.06710472,0.71075698,-0.39790591,0.62509029,-0.30025421,1.16604170,-0.82304546
0.84942471,3.24885297,-2.11420065,0.01388834,-0.02155421,0.48132243,-0.24904806,0.18790919,-0.16820321,0.57628937,-0.40719565,0.08937653,-0.06797569,0.71984373,-0.41545520,0.64037235,-0.31643002,1.18310963,-0.82905109
0.85542771,3.28572545,-2.16267561,0.01336409,-0.02164471,0.49016004,-0.25866561,0.18988261,-0.16865861,0.57980664,-0.41623228,0.08970369,-0.06885946,0.72622781,-0.43365717,0.65304710,-0.33370532,1.19835370,-0.83723410
0.86143072,3.31345038,-2.21525106,0.01285886,-0.02166283,0.49746073,-0.26887708,0.19159943,-0.16913121,0.58143994,-0.42566178,0.08974846,-0.06978722,0.72974156,-0.45243880,0.66285447,-0.35202691,1.21158749,-0.84766251
0.86743372,3.33152390,-2.27201536,0.01237977,-0.02160619,0.50308911,-0.27972678,0.19300582,-0.16968370,0.58108957,-0.43554371,0.08949281,-0.07078662,0.73027260,-0.47170240,0.66959434,-0.37130991,1.22272148,-0.86037356
0.87343672,3.33970721,-2.33293546,0.01193347,-0.02147434,0.50693998,-0.29123890,0.19405866,-0.17037256,0.57869895,-0.44591486,0.08892622,-0.07188024,0.72776954,-0.49132371,0.67313453,-0.39143447,1.23177342,-0.87536739
0.87943972,3.33804583,-2.39783833,0.01152603,-0.02126863,0.50894208,-0.30341353,0.19472738,-0.17124505,0.57425781,-0.45678372,0.08804627,-0.07308417,0.72224582,-0.51115105,0.67341651,-0.41224397,1.23887487,-0.89260207
0.88544272,3.32687868,-2.46639859,0.01116284,-0.02099218,0.50906087,-0.31622370,0.19499528,-0.17233680,0.56780370,-0.46812614,0.08685897,-0.07440693,0.71378127,-0.53100568,0.67045838,-0.43354479,1.24427367,-0.91199041
0.89144572,3.30683640,-2.53813319,0.01084847,-0.02064974,0.50729999,-0.32961347,0.19486013,-0.17367000,0.55942169,-0.47988266,0.08537865,-0.07584873,0.70252148,-0.55068349,0.66435522,-0.45510793,1.24833199,-0.93339880
0.89744872,3.27882890,-2.61240405,0.01058659,-0.02024754,0.50370167,-0.34349734,0.19433420,-0.17525237,0.54924227,-0.49195765,0.08362761,-0.07740112,0.68867478,-0.56995802,0.65527657,-0.47667244,1.25151985,-0.95664832
0.90345173,3.24402261,-2.68842875,0.01037986,-0.01979313,0.49834585,-0.35776094,0.19344356,-0.17707688,0.53743773,-0.50422034,0.08163539,-0.07904708,0.67250704,-0.58858485,0.64346135,-0.49795072,1.25440453,-0.98151835
0.90945473,3.20380830,-2.76529930,0.01022983,-0.01929517,0.49134809,-0.37226316,0.19222680,-0.17912230,0.52421688,-0.51650782,0.07943782,-0.08076148,0.65433444,-0.60630723,0.62921023,-0.51863538,1.25763598,-1.00775254
0.91545773,3.15976082,-2.84200829,0.01013688,-0.01876318,0.48285653,-0.38683951,0.19073334,-0.18135443,0.50981876,-0.52862971,0.07707573,-0.08251200,0.63451458,-0.62286275,0.61287599,-0.53840754,1.26192888,-1.03506699
0.92146073,3.11359234,-2.91748144,0.01010017,-0.01820734,0.47304775,-0.40130669,0.18902118,-0.18372813,0.49450516,-0.54037458,0.07459361,-0.08426039,0.61343607,-0.63799085,0.59485221,-0.55694629,1.26804206,-1.06316048
0.92746373,3.06710095,-2.99061516,0.01011758,-0.01763820,0.46212188,-0.41546807,0.18715447,-0.18618978,0.47855271,-0.55151748,0.07203810,-0.08596396,0.59150735,-0.65144086,0.57556075,-0.57393868,1.27675598,-1.09172620
0.93346673,3.02211672,-3.06031743,0.01018573,-0.01706646,0.45029713,-0.42912001,0.18520079,-0.18868022,0.46224457,-0.56182849,0.06945636,-0.08757743,0.56914487,-0.66298026,0.55543859,-0.58909013,1.28884911,-1.12046456
0.93946973,2.98044715,-3.12555004,0.01030001,-0.01650263,0.43780379,-0.44205851,0.18322850,-0.19113792,0.44586209,-0.57108173,0.06689456,-0.08905476,0.54676131,-0.67240267,0.53492466,-0.60213446,1.30507408,-1.14909642
0.94547274,2.94382401,-3.18537017,0.01045467,-0.01595683,0.42487815,-0.45408611,0.18130405,-0.19350220,0.42967695,-0.57906438,0.06439637,-0.09035115,0.52475423,-0.67953546,0.51444691,-0.61284333,1.32613432,-1.17737620
0.95147574,2.91385338,-3.23896929,0.01064290,-0.01543848,0.41175630,-0.46501849,0.17948950,-0.19571634,0.41394378,-0.58558537,0.06200164,-0.09142492,0.50349550,-0.68424631,0.49441048,-0.62103449,1.35266207,-1.20510410
0.95747874,2.89197048,-3.28570752,0.01085697,-0.01495612,0.39866816,-0.47469076,0.17784032,-0.19773038,0.39889376,-0.59048307,0.05974515,-0.09223927,0.48332196,-0.68644868,0.47518697,-0.62657857,1.38519804,-1.23213695
0.96348174,2.87940052,-3.32514166,0.01108848,-0.01451711,0.38583201,-0.48296281,0.17640354,-0.19950353,0.38472924,-0.59363198,0.05765576,-0.09276383,0.46452764,-0.68610572,0.45710553,-0.62940392,1.42417359,-1.25839698
0.96948474,2.87712648,-3.35704567,0.01132849,-0.01412748,0.37344942,-0.48972383,0.17521628,-0.20100598,0.37161953,-0.59494769,0.05575561,-0.09297589,0.44735757,-0.68323258,0.44044570,-0.62949955,1.46989545,-1.28387822
0.97548774,2.88586453,-3.38142259,0.01156779,-0.01379178,0.36170103,-0.49489558,0.17430482,-0.20222007,0.35969807,-0.59439024,0.05405977,-0.09286133,0.43200357,-0.67789685,0.42543230,-0.62691569,1.52253338,-1.30865007
0.98149075,2.90604727,-3.39850738,0.01179718,-0.01351293,0.35074307,-0.49843443,0.17368399,-0.20314082,0.34906086,-0.59196554,0.05257602,-0.09241512,0.41860184,-0.67021725,0.41223239,-0.62176236,1.58211070,-1.33285792
0.98749375,2.93781478,-3.40876072,0.01200769,-0.01329215,0.34070488,-0.50033204,0.17335717,-0.20377570,0.33976619,-0.58772497,0.05130503,-0.09164149,0.40723250,-0.66036051,0.40095426,-0.61420564,1.64849793,-1.35672069
0.99349675,2.98101326,-3.41285408,0.01219082,-0.01312896,0.33168729,-0.50061481,0.17331665,-0.20414382,0.33183562,-0.58176305,0.05024071,-0.09055363,0.39792078,-0.64853662,0.39164823,-0.60446213,1.72140926,-1.38052552
0.99949975,3.03520076,-3.41164696,0.01233885,-0.01302116,0.32376197,-0.49934204,0.17354440,-0.20427446,0.32525600,-0.57421360,0.04937082,-0.08917313,0.39063989,-0.63499268,0.38430924,-0.59279170,1.80040192,-1.40461964
1.00550275,3.09965937,-3.40615743,0.01244498,-0.01296495,0.31697177,-0.49660309,0.17401320,-0.20420526,0.31998247,-0.56524436,0.04867778,-0.08752899,0.38531517,-0.62000560,0.37888087,-0.57948899,1.88487837,-1.42939996
1.01150575,3.17341326,-3.39752740,0.01250354,-0.01295503,0.31133177,-0.49251362,0.17468806,-0.20397986,0.31594224,-0.55505064,0.04813966,-0.08565643,0.38182943,-0.60387394,0.37526052,-0.56487394,1.97409125,-1.45530059
1.01750875,3.25525185,-3.38698408,0.01251013,-0.01298480,0.30683123,-0.48721117,0.17552779,-0.20364551,0.31303885,-0.54384809,0.04773120,-0.08359546,0.38002904,-0.58690926,0.37330552,-0.54928182,2.06715113,-1.48277891
1.02351176,3.34375734,-3.37579949,0.01246170,-0.01304654,0.30343604,-0.48085029,0.17648680,-0.20325051,0.31115688,-0.53186512,0.04742500,-0.08138933,0.37973061,-0.56942741,0.37283988,-0.53305316,2.16303714,-1.51230051
1.02951476,3.43733606,-3.36524931,0.01235664,-0.01313170,0.30109170,-0.47359749,0.17751688,-0.20284174,0.31016677,-0.51933528,0.04719263,-0.07908289,0.38072798,-0.55173985,0.37366136,-0.51652407,2.26061049,-1.54432357
1.03551776,3.53425294,-3.35657277,0.01219469,-0.01323117,0.29972665,-0.46562614,0.17856896,-0.20246237,0.30992964,-0.50648988,0.04700576,-0.07672098,0.38279918,-0.53414563,0.37554863,-0.50001704,2.35863111,-1.57928300
1.04152076,3.63266852,-3.35093476,0.01197699,-0.01333556,0.29925573,-0.45711167,0.17959486,-0.20214990,0.31030188,-0.49355121,0.04683716,-0.07434691,0.38571327,-0.51692408,0.37826839,-0.48383290,2.45577729,-1.61757478
1.04752376,3.73067796,-3.34939110,0.01170590,-0.01343550,0.29958368,-0.44822707,0.18054879,-0.20193451,0.31113945,-0.48072653,0.04666164,-0.07200106,0.38923670,-0.50032842,0.38158211,-0.46824381,2.55066857,-1.65954074
1.05352676,3.82635143,-3.35285806,0.01138492,-0.01352197,0.30060849,-0.43913889,0.18138872,-0.20183794,0.31230171,-0.46820311,0.04645676,-0.06971962,0.39313929,-0.48458062,0.38525237,-0.45348769,2.64189148,-1.70545412
1.05952976,3.91777532,-3.36208630,0.01101851,-0.01358655,0.30222453,-0.43000389,0.18207753,-0.20187274,0.31365462,-0.45614426,0.04620347,-0.06753367,0.39719935,-0.46986745,0.38904871,-0.43976410,2.72802817,-1.75550605
1.06553277,4.00309355,-3.37763996,0.01061191,-0.01362165,0.30432530,-0.42096630,0.18258379,-0.20204204,0.31507348,-0.44468664,0.04588647,-0.06546844,0.40120824,-0.45633777,0.39275272,-0.42723152,2.80768721,-1.80979321
1.07153577,4.08054820,-3.39988078,0.01017095,-0.01362075,0.30680584,-0.41215570,0.18288241,-0.20233971,0.31644493,-0.43393861,0.04549439,-0.06354283,0.40497408,-0.44410120,0.39616257,-0.41600616,2.87953613,-1.86830688
1.07753877,4.14851867,-3.42895745,0.00970187,-0.01357856,0.30956450,-0.40368560,0.18295484,-0.20275098,0.31766838,-0.42397971,0.04501987,-0.06176926,0.40832462,-0.43322790,0.39909675,-0.40616198,2.94233482,-1.93092359
1.08354177,4.20555845,-3.46480004,0.00921107,-0.01349111,0.31250444,-0.39565259,0.18278917,-0.20325338,0.31865682,-0.41486116,0.04445934,-0.06015374,0.41110939,-0.42374952,0.40139712,-0.39773203,2.99496872,-1.99739772
1.08954477,4.25042851,-3.50711956,0.00870500,-0.01335583,0.31553447,-0.38813605,0.18237980,-0.20381793,0.31933709,-0.40660716,0.04381272,-0.05869619,0.41320109,-0.41566114,0.40293120,-0.39071075,3.03648075,-2.06735626
1.09554777,4.28212625,-3.55541243,0.00818995,-0.01317156,0.31856959,-0.38119829,0.18172705,-0.20441059,0.31964965,-0.39921698,0.04308298,-0.05739103,0.41449620,-0.40892404,0.40359376,-0.38505713,3.06610069,-2.14029629
1.10155078,4.29990929,-3.60896981,0.00767192,-0.01293846,0.32153107,-0.37488514,0.18083646,-0.20499381,0.31954800,-0.39266758,0.04227562,-0.05622785,0.41491508,-0.40346922,0.40330770,-0.38069858,3.08327089,-2.21558540
1.10755378,4.30331305,-3.66689184,0.00715651,-0.01265800,0.32434625,-0.36922682,0.17971798,-0.20552821,0.31899776,-0.38691663,0.04139805,-0.05519230,0.41440137,-0.39920141,0.40202416,-0.37753525,3.08766697,-2.29246567
1.11355678,4.29216147,-3.72810646,0.00664881,-0.01233274,0.32694818,-0.36423909,0.17838513,-0.20597416,0.31797547,-0.38190588,0.04045898,-0.05426705,0.41292103,-0.39600352,0.39972217,-0.37544466,3.07921266,-2.37006139
1.11955978,4.26657054,-3.79139296,0.00615333,-0.01196624,0.32927507,-0.35992456,0.17685401,-0.20629343,0.31646743,-0.37756456,0.03946779,-0.05343276,0.41046093,-0.39374128,0.39640744,-0.37428657,3.05808783,-2.44739105
1.12556278,4.22694425,-3.85540981,0.00567398,-0.01156283,0.33126977,-0.35627409,0.17514237,-0.20645061,0.31446826,-0.37381284,0.03843396,-0.05266913,0.40702715,-0.39226806,0.39211079,-0.37390777,3.02472924,-2.52338360
1.13156578,4.17396307,-3.91872658,0.00521404,-0.01112747,0.33287930,-0.35326831,0.17326875,-0.20641448,0.31197973,-0.37056518,0.03736658,-0.05195580,0.40264309,-0.39142959,0.38688597,-0.37414688,2.97982372,-2.59689915
1.13756878,4.10856541,-3.97985944,0.00477616,-0.01066549,0.33405449,-0.35087913,0.17125163,-0.20615910,0.30900949,-0.36773350,0.03627393,-0.05127327,0.39734744,-0.39106861,0.38080704,-0.37483894,2.92429398,-2.66675372
1.14357179,4.03192258,-4.03730946,0.00436238,-0.01018245,0.33474980,-0.34907113,0.16910880,-0.20566477,0.30557007,-0.36523007,0.03516312,-0.05060365,0.39119211,-0.39102922,0.37396542,-0.37581976,2.85927738,-2.73174790
1.14957479,3.94540821,-4.08960293,0.00397414,-0.00968396,0.33492341,-0.34780305,0.16685676,-0.20491862,0.30167797,-0.36297006,0.03403999,-0.04993127,0.38424015,-0.39116092,0.36646666,-0.37692989,2.78609854,-2.79069840
1.15557779,3.85056322,-4.13533248,0.00361238,-0.00917552,0.33453747,-0.34702897,0.16451037,-0.20391504,0.29735298,-0.36087372,0.03290892,-0.04924314,0.37656378,-0.39132220,0.35842697,-0.37801835,2.70623674,-2.84247181
1.16158079,3.74905752,-4.17319788,0.00327755,-0.00866237,0.33355865,-0.34669952,0.16208262,-0.20265579,0.29261766,-0.35886817,0.03177293,-0.04852923,0.36824252,-0.39138366,0.34996969,-0.37894579,2.62128941,-2.88601933
1.16758379,3.64264991,-4.20204495,0.00296966,-0.00814943,0.33195873,-0.34676282,0.15958452,-0.20114978,0.28749701,-0.35688868,0.03063376,-0.04778260,0.35936137,-0.39123055,0.34122180,-0.37958732,2.53293302,-2.92041118
1.17358679,3.53314727,-4.22090130,0.00268839,-0.00764118,0.32971548,-0.34716528,0.15702520,-0.19941265,0.28201821,-0.35487960,0.02949212,-0.04699933,0.35000929,-0.39076469,0.33231038,-0.37983481,2.44288291,-2.94486926
1.17958979,3.42236442,-4.22900734,0.00243311,-0.00714165,0.32681345,-0.34785221,0.15441202,-0.19746606,0.27621056,-0.35279477,0.02834792,-0.04617834,0.34027765,-0.38990577,0.32335934,-0.37959864,2.35285334,-2.95879674
1.18559280,3.31208580,-4.22584135,0.00220297,-0.00665433,0.32324484,-0.34876820,0.15175086,-0.19533674,0.27010532,-0.35059750,0.02720058,-0.04532100,0.33025893,-0.38859202,0.31448635,-0.37880900,2.26451911,-2.96180300
1.19159580,3.20402975,-4.21113744,0.00199694,-0.00618224,0.31901019,-0.34985742,0.14904635,-0.19305531,0.26373572,-0.34826022,0.02604937,-0.04443077,0.32004541,-0.38678022,0.30580004,-0.37741656,2.17947997,-2.95372300
1.19759880,3.09981623,-4.18489555,0.00181387,-0.00572787,0.31411894,-0.35106368,0.14630218,-0.19065505,0.25713675,-0.34576374,0.02489369,-0.04351261,0.30972804,-0.38444510,0.29739758,-0.37539265,2.09922852,-2.93462980
1.20360180,3.00093849,-4.14738314,0.00165255,-0.00529324,0.30858972,-0.35233037,0.14352136,-0.18817046,0.25034501,-0.34309616,0.02373338,-0.04257248,0.29939530,-0.38157824,0.28936258,-0.37272884,2.02512252,-2.90483974
1.20960480,2.90873895,-4.09912818,0.00151175,-0.00487991,0.30245030,-0.35360042,0.14070644,-0.18563585,0.24339834,-0.34025170,0.02256897,-0.04161677,0.28913203,-0.37818639,0.28176350,-0.36943604,1.95836190,-2.86490981
1.21560780,2.82438939,-4.04090405,0.00139024,-0.00448905,0.29573732,-0.35481617,0.13785966,-0.18308392,0.23633541,-0.33722925,0.02140181,-0.04065175,0.27901838,-0.37428955,0.27465242,-0.36554307,1.89997057,-2.81562725
1.22161081,2.74887538,-3.97370674,0.00128684,-0.00412144,0.28849555,-0.35591929,0.13498304,-0.18054450,0.22919509,-0.33403094,0.02023421,-0.03968313,0.26912866,-0.36991863,0.26806423,-0.36109476,1.85078324,-2.75799172
1.22761381,2.68298487,-3.89872553,0.00120041,-0.00377753,0.28077689,-0.35685077,0.13207835,-0.17804333,0.22201582,-0.33066072,0.01906947,-0.03871562,0.25953026,-0.36511300,0.26201639,-0.35614969,1.81143666,-2.69319078
1.23361681,2.62730055,-3.81730835,0.00112992,-0.00345748,0.27263912,-0.35755115,0.12914708,-0.17560111,0.21483480,-0.32712307,0.01791184,-0.03775268,0.25028259,-0.35991803,0.25650899,-0.35077763,1.78236526,-2.62256967
1.23961981,2.58219567,-3.73092337,0.00107439,-0.00316122,0.26414437,-0.35796082,0.12619032,-0.17323284,0.20768720,-0.32342184,0.01676641,-0.03679627,0.24143606,-0.35438260,0.25152539,-0.34505664,1.76380045,-2.54759662
1.24562281,2.54783318,-3.64111830,0.00103291,-0.00288845,0.25535746,-0.35802057,0.12320861,-0.17094732,0.20060533,-0.31955939,0.01563896,-0.03584686,0.23303121,-0.34855685,0.24703318,-0.33907011,1.75577324,-2.46982503
1.25162581,2.52416772,-3.54947917,0.00100466,-0.00263872,0.24634424,-0.35767241,0.12020183,-0.16874703,0.19361794,-0.31553598,0.01453577,-0.03490341,0.22509795,-0.34249020,0.24298566,-0.33290372,1.75811960,-2.39085405
1.25762881,2.51095039,-3.45758990,0.00098883,-0.00241143,0.23716986,-0.35686055,0.11716911,-0.16662823,0.18674955,-0.31134943,0.01346334,-0.03396352,0.21765502,-0.33622961,0.23932359,-0.32664242,1.77048818,-2.31228898
1.26363182,2.50773601,-3.36699412,0.00098468,-0.00220585,0.22789721,-0.35553252,0.11410877,-0.16458142,0.18001998,-0.30699519,0.01242816,-0.03302372,0.21070973,-0.32981832,0.23597739,-0.32036755,1.79234996,-2.23570276
1.26963482,2.51389291,-3.27916038,0.00099144,-0.00202122,0.21858564,-0.35364052,0.11101836,-0.16259190,0.17344409,-0.30246654,0.01143649,-0.03207973,0.20425796,-0.32329489,0.23286956,-0.31415420,1.82300962,-2.16259984
1.27563782,2.52861515,-3.19545141,0.00100836,-0.00185669,0.20928974,-0.35114274,0.10789479,-0.16064067,0.16703169,-0.29775516,0.01049407,-0.03112682,0.19828447,-0.31669272,0.22991736,-0.30806881,1.86161853,-2.09438337
1.28164082,2.55093720,-3.11709816,0.00103461,-0.00171138,0.20005865,-0.34800470,0.10473458,-0.15870533,0.16078772,-0.29285182,0.00960593,-0.03016024,0.19276357,-0.31003989,0.22703567,-0.30216723,1.90718911,-2.03232640
1.28764382,2.57975112,-3.04517867,0.00106932,-0.00158443,0.19093549,-0.34420051,0.10153412,-0.15676118,0.15471263,-0.28774721,0.00877625,-0.02917554,0.18766008,-0.30335929,0.22413991,-0.29649311,1.95861086,-1.97754765
1.29364682,2.61382634,-2.98060192,0.00111156,-0.00147495,0.18195725,-0.33971389,0.09829011,-0.15478227,0.14880295,-0.28243283,0.00800816,-0.02816901,0.18293065,-0.29666903,0.22114891,-0.29107681,2.01466804,-1.93099201
1.29964982,2.65183196,-2.92409632,0.00116027,-0.00138209,0.17315494,-0.33453897,0.09499996,-0.15274246,0.14305205,-0.27690180,0.00730373,-0.02713789,0.17852526,-0.28998306,0.21798779,-0.28593477,2.07405911,-1.89341590
1.30565283,2.69236170,-2.87620238,0.00121433,-0.00130502,0.16455395,-0.32868082,0.09166228,-0.15061637,0.13745102,-0.27114970,0.00666388,-0.02608074,0.17438908,-0.28331184,0.21459048,-0.28106939,2.13541816,-1.86537713
1.31165583,2.73396115,-2.83726921,0.00127250,-0.00124293,0.15617467,-0.32215552,0.08827733,-0.14838028,0.13198955,-0.26517513,0.00608844,-0.02499750,0.17046430,-0.27666305,0.21090211,-0.27646943,2.19733834,-1.84722919
1.31765883,2.77515736,-2.80745422,0.00133347,-0.00119504,0.14803325,-0.31498990,0.08484744,-0.14601285,0.12665695,-0.25898022,0.00557618,-0.02388968,0.16669223,-0.27004229,0.20688093,-0.27211080,2.25839735,-1.83911941
1.32366183,2.81449022,-2.78672554,0.00139584,-0.00116058,0.14014238,-0.30722095,0.08137736,-0.14349566,0.12144299,-0.25257084,0.00512495,-0.02276031,0.16301529,-0.26345369,0.20249983,-0.26795790,2.31718477,-1.84099065
1.32966483,2.85054516,-2.77486678,0.00145821,-0.00113881,0.13251218,-0.29889482,0.07787449,-0.14081369,0.11633874,-0.24595665,0.00473178,-0.02161388,0.15937903,-0.25690033,0.19774742,-0.26396523,2.37233106,-1.85258610
1.33566783,2.88198669,-2.77148374,0.00151911,-0.00112895,0.12515088,-0.29006554,0.07434902,-0.13795558,0.11133726,-0.23915096,0.00439307,-0.02045616,0.15573392,-0.25038463,0.19262850,-0.26007944,2.42253765,-1.87345681
1.34167084,2.90759170,-2.77601306,0.00157715,-0.00113023,0.11806560,-0.28079354,0.07081392,-0.13491375,0.10643412,-0.23217040,0.00410475,-0.01929404,0.15203711,-0.24390848,0.18716420,-0.25624159,2.46660759,-1.90297181
1.34767384,2.92628190,-2.78773260,0.00163095,-0.00114180,0.11126281,-0.27114399,0.06728480,-0.13168450,0.10162775,-0.22503442,0.00386248,-0.01813520,0.14825381,-0.23747330,0.18139143,-0.25238955,2.50347581,-1.94033039
1.35367684,2.93715414,-2.80577381,0.00167927,-0.00116279,0.10474873,-0.26118513,0.06377962,-0.12826791,0.09691960,-0.21776481,0.00366182,-0.01698784,0.14435849,-0.23108000,0.17536204,-0.24846056,2.53223821,-1.98457678
1.35967984,2.93950774,-2.82913609,0.00172101,-0.00119224,0.09852954,-0.25098654,0.06031834,-0.12466773,0.09231414,-0.21038508,0.00349844,-0.01586033,0.14033576,-0.22472884,0.16914151,-0.24439378,2.55217830,-2.03461690
1.36568284,2.93286752,-2.85670354,0.00175525,-0.00122911,0.09261146,-0.24061764,0.05692239,-0.12089128,0.08781868,-0.20291985,0.00336825,-0.01476095,0.13618093,-0.21841928,0.16280734,-0.24013273,2.56279044,-2.08923749
1.37168584,2.91700166,-2.88726415,0.00178132,-0.00127228,0.08700059,-0.23014621,0.05361411,-0.11694920,0.08344306,-0.19539435,0.00326757,-0.01369754,0.13190024,-0.21214989,0.15644719,-0.23562763,2.56379844,-2.14712750
1.37768884,2.89193331,-2.91953173,0.00179876,-0.00132051,0.08170277,-0.21963728,0.05041617,-0.11285527,0.07919926,-0.18783393,0.00319325,-0.01267726,0.12751082,-0.20591824,0.15015686,-0.23083737,2.55516856,-2.20690184
1.38369185,2.85794524,-2.95217048,0.00180741,-0.00137250,0.07672326,-0.20915213,0.04735090,-0.10862618,0.07510083,-0.18026369,0.00314276,-0.01170635,0.12304031,-0.19972098,0.14403814,-0.22573134,2.53711592,-2.26712747
1.38969485,2.81557690,-2.98382230,0.00180742,-0.00142688,0.07206640,-0.19874766,0.04443972,-0.10428133,0.07116246,-0.17270823,0.00311425,-0.01079001,0.11852621,-0.19355397,0.13819676,-0.22029074,2.51010372,-2.32635168
1.39569785,2.76561366,-3.01313633,0.00179917,-0.00148222,0.06773528,-0.18847598,0.04170251,-0.09984253,0.06739934,-0.16519143,0.00310655,-0.00993225,0.11401499,-0.18741261,0.13274024,-0.21450957,2.47483477,-2.38313223
1.40170085,2.70906811,-3.03880041,0.00178338,-0.00153706,0.06373142,-0.17838415,0.03915715,-0.09533376,0.06382663,-0.15773644,0.00311923,-0.00913586,0.10956094,-0.18129225,0.12777594,-0.20839517,2.43223529,-2.43606898
1.40770385,2.64715391,-3.05957377,0.00176099,-0.00158995,0.06005451,-0.16851426,0.03681900,-0.09078083,0.06045902,-0.15036562,0.00315252,-0.00840242,0.10522484,-0.17518875,0.12340918,-0.20196832,2.38343116,-2.48383642
1.41370685,2.58125265,-3.07431994,0.00173319,-0.00163949,0.05670223,-0.15890352,0.03470060,-0.08621107,0.05731020,-0.14310061,0.00320724,-0.00773240,0.10107247,-0.16909918,0.11974153,-0.19526295,2.32971712,-2.52521616
1.41970985,2.51287480,-3.08203901,0.00170134,-0.00168436,0.05367017,-0.14958453,0.03281134,-0.08165291,0.05439256,-0.13596240,0.00328473,-0.00712521,0.09717299,-0.16302252,0.11686922,-0.18832545,2.27252002,-2.55912863
1.42571286,2.44361598,-3.08189800,0.00166696,-0.00172337,0.05095183,-0.14058557,0.03115733,-0.07713547,0.05171678,-0.12897141,0.00338670,-0.00657942,0.09359717,-0.15696045,0.11488167,-0.18121367,2.21335698,-2.58466292
1.43171586,2.37510980,-3.07325825,0.00163164,-0.00175549,0.04853876,-0.13193091,0.02974129,-0.07268808,0.04929170,-0.12214749,0.00351512,-0.00609289,0.09041563,-0.15091811,0.11386015,-0.17399562,2.15379019,-2.60110348
1.43771886,2.30897910,-3.05569849,0.00159701,-0.00177990,0.04642074,-0.12364115,0.02856251,-0.06833980,0.04712404,-0.11551001,0.00367205,-0.00566299,0.08769698,-0.14490486,0.11387654,-0.16674797,2.09537967,-2.60795286
1.44372186,2.24678708,-3.02903260,0.00156468,-0.00179602,0.04458605,-0.11573342,0.02761698,-0.06411892,0.04521839,-0.10907779,0.00385947,-0.00528679,0.08550600,-0.13893481,0.11499209,-0.15955448,2.03963582,-2.60494917
1.44972486,2.18999008,-2.99332116,0.00153615,-0.00180352,0.04302185,-0.10822162,0.02689749,-0.06005243,0.04357707,-0.10286902,0.00407911,-0.00496126,0.08390185,-0.13302739,0.11725621,-0.15250429,1.98797337,-2.59207755
1.45572786,2.13989346,-2.94887584,0.00151279,-0.00180237,0.04171452,-0.10111657,0.02639383,-0.05616552,0.04220016,-0.09690117,0.00433231,-0.00468344,0.08293634,-0.12720760,0.12070538,-0.14569021,1.94166833,-2.56957467
1.46173087,2.09761229,-2.89625636,0.00149579,-0.00179281,0.04064999,-0.09442610,0.02609301,-0.05248117,0.04108550,-0.09119083,0.00461984,-0.00445062,0.08265230,-0.12150618,0.12536190,-0.13920719,1.90181951,-2.53792610
1.46773387,2.06403787,-2.83625970,0.00148606,-0.00177539,0.03981414,-0.08815517,0.02597959,-0.04901968,0.04022870,-0.08575352,0.00494175,-0.00426041,0.08308216,-0.11595950,0.13123277,-0.13315069,1.86931577,-2.49785594
1.47373687,2.03981126,-2.76990170,0.00148430,-0.00175092,0.03919305,-0.08230590,0.02603594,-0.04579838,0.03962324,-0.08060353,0.00529730,-0.00411091,0.08424658,-0.11060925,0.13830858,-0.12761541,1.84481019,-2.45030914
1.47973987,2.02530455,-2.69839162,0.00149087,-0.00172047,0.03877325,-0.07687768,0.02624262,-0.04283135,0.03926046,-0.07575374,0.00568486,-0.00400069,0.08615342,-0.10550190,0.14656245,-0.12269392,1.82870186,-2.39642672
1.48574287,2.02061036,-2.62310012,0.00150586,-0.00168532,0.03854180,-0.07186726,0.02657871,-0.04012922,0.03912962,-0.07121544,0.00610184,-0.00392886,0.08879688,-0.10068798,0.15594909,-0.11847563,1.82112572,-2.33751460
