energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up
-3.16658329,9.75104923,0.01100742,0.09716983,0.02245408,0.00000000,0.57460986,8.17879910,0.03309166,1.21768280
-3.16058029,9.71982720,0.01099639,0.09444400,0.02273888,0.00000000,0.56969223,8.16914715,0.03349456,1.19562855
-3.15457729,9.72895327,0.01108608,0.09254609,0.02325929,0.00000000,0.57019903,8.18931875,0.03415934,1.18065410
-3.14857429,9.77818847,0.01127510,0.09143205,0.02401233,0.00000000,0.57611611,8.23914754,0.03508245,1.17271291
-3.14257129,9.86670820,0.01156035,0.09105246,0.02499333,0.00000000,0.58737092,8.31800699,0.03625598,1.17166974
-3.13656828,9.99312569,0.01193704,0.09135345,0.02619582,0.00000000,0.60383289,8.42482993,0.03766775,1.17730439
-3.13056528,10.15552751,0.01239881,0.09227747,0.02761134,0.00000000,0.62531444,8.55813857,0.03930164,1.18931675
-3.12456228,10.35151891,0.01293787,0.09376419,0.02922938,0.00000000,0.65157248,8.71608274,0.04113785,1.20733269
-3.11855928,10.57827616,0.01354520,0.09575125,0.03103722,0.00000000,0.68231023,8.89648444,0.04315338,1.23091046
-3.11255628,10.83260361,0.01421073,0.09817503,0.03301981,0.00000000,0.71717948,9.09688622,0.04532244,1.25954745
-3.10655328,11.11099258,0.01492358,0.10097123,0.03515969,0.00000000,0.75578299,9.31460133,0.04761700,1.29268685
-3.10055028,11.40968022,0.01567231,0.10407541,0.03743695,0.00000000,0.79767718,9.54676351,0.05000724,1.32972432
-3.09454727,11.72470623,0.01644517,0.10742346,0.03982914,0.00000000,0.84237518,9.79037467,0.05246215,1.37001441
-3.08854427,12.05196628,0.01723032,0.11095193,0.04231138,0.00000000,0.88935017,10.04234921,0.05494997,1.41287679
-3.08254127,12.38726124,0.01801609,0.11459827,0.04485641,0.00000000,0.93803927,10.29955396,0.05743874,1.45760250
-3.07653827,12.72634208,0.01879123,0.11830109,0.04743479,0.00000000,0.98784791,10.55884351,0.05989673,1.50346017
-3.07053527,13.06495056,0.01954505,0.12200034,0.05001513,0.00000000,1.03815506,10.81709081,0.06229288,1.54970250
-3.06453227,13.39885676,0.02026765,0.12563748,0.05256446,0.00000000,1.08831917,11.07121376,0.06459721,1.59557315
-3.05852926,13.72389422,0.02095007,0.12915576,0.05504864,0.00000000,1.13768505,11.31819865,0.06678119,1.64031419
-3.05252626,14.03599444,0.02158440,0.13250050,0.05743285,0.00000000,1.18559170,11.55512165,0.06881802,1.68317428
-3.04652326,14.33122183,0.02216389,0.13561945,0.05968220,0.00000000,1.23138112,11.77916973,0.07068302,1.72341757
-3.04052026,14.60581076,0.02268302,0.13846325,0.06176237,0.00000000,1.27440790,11.98766243,0.07235379,1.76033342
-3.03451726,14.85620561,0.02313752,0.14098599,0.06364029,0.00000000,1.31404960,12.17807574,0.07381053,1.79324679
-3.02851426,15.07910475,0.02352441,0.14314585,0.06528489,0.00000000,1.34971765,12.34806902,0.07503617,1.82152917
-3.02251126,15.27150840,0.02384197,0.14490574,0.06666776,0.00000000,1.38086845,12.49551564,0.07601662,1.84460970
-3.01650825,15.43077027,0.02408974,0.14623407,0.06776391,0.00000000,1.40701445,12.61853727,0.07674085,1.86198635
-3.01050525,15.55465158,0.02426844,0.14710540,0.06855236,0.00000000,1.42773477,12.71554154,0.07720102,1.87323657
-3.00450225,15.64137604,0.02437993,0.14750116,0.06901676,0.00000000,1.44268502,12.78526180,0.07739258,1.87802715
-2.99849925,15.68968341,0.02442716,0.14741018,0.06914585,0.00000000,1.45160594,12.82679748,0.07731426,1.87612279
-2.99249625,15.69887886,0.02441407,0.14682915,0.06893376,0.00000000,1.45433039,12.83965290,0.07696813,1.86739296
-2.98649325,15.66887528,0.02434554,0.14576291,0.06838033,0.00000000,1.45078861,12.82377213,0.07635948,1.85181671
-2.98049025,15.60022531,0.02422730,0.14422450,0.06749106,0.00000000,1.44101111,12.77956733,0.07549678,1.82948515
-2.97448724,15.49414031,0.02406584,0.14223506,0.06627710,0.00000000,1.42512937,12.70793793,0.07439152,1.80060126
-2.96848424,15.35249358,0.02386836,0.13982349,0.06475499,0.00000000,1.40337400,12.61027827,0.07305804,1.76547703
-2.96248124,15.17780593,0.02364268,0.13702586,0.06294627,0.00000000,1.37607037,12.48847196,0.07151324,1.72452784
-2.95647824,14.97321252,0.02339711,0.13388469,0.06087694,0.00000000,1.34363192,12.34487136,0.06977637,1.67826421
-2.95047524,14.74241049,0.02314043,0.13044800,0.05857684,0.00000000,1.30655116,12.18226180,0.06786865,1.62728108
-2.94447224,14.48958837,0.02288171,0.12676827,0.05607894,0.00000000,1.26538877,12.00381075,0.06581294,1.57224503
-2.93846923,14.21933883,0.02263023,0.12290127,0.05341848,0.00000000,1.22076101,11.81300294,0.06363333,1.51387972
-2.93246623,13.93655754,0.02239534,0.11890494,0.05063220,0.00000000,1.17332599,11.61356364,0.06135476,1.45295010
-2.92646323,13.64633172,0.02218630,0.11483818,0.04775746,0.00000000,1.12376913,11.40937252,0.05900257,1.39024589
-2.92046023,13.35382246,0.02201210,0.11075973,0.04483140,0.00000000,1.07278829,11.20437166,0.05660207,1.32656488
-2.91445723,13.06414549,0.02188127,0.10672723,0.04189017,0.00000000,1.02107920,11.00247132,0.05417814,1.26269648
-2.90845423,12.78225511,0.02180168,0.10279631,0.03896820,0.00000000,0.96932138,10.80745752,0.05175484,1.19940621
-2.90245123,12.51283590,0.02178030,0.09901994,0.03609761,0.00000000,0.91816523,10.62290524,0.04935496,1.13742146
-2.89644822,12.26020657,0.02182297,0.09544789,0.03330760,0.00000000,0.86822049,10.45210103,0.04699978,1.07741889
-2.89044522,12.02823958,0.02193419,0.09212646,0.03062410,0.00000000,0.82004642,10.29797809,0.04470868,1.02001392
-2.88444222,11.82029925,0.02211689,0.08909833,0.02806945,0.00000000,0.77414396,10.16306648,0.04249894,0.96575238
-2.87843922,11.63920053,0.02237224,0.08640259,0.02566221,0.00000000,0.73094991,10.04946001,0.04038553,0.91510454
-2.87243622,11.48718899,0.02269949,0.08407497,0.02341708,0.00000000,0.69083325,9.95880086,0.03838100,0.86846152
-2.86643322,11.36594199,0.02309586,0.08214808,0.02134496,0.00000000,0.65409358,9.89228164,0.03649536,0.82613399
-2.86043022,11.27658973,0.02355652,0.08065180,0.01945309,0.00000000,0.62096146,9.85066407,0.03473611,0.78835314
-2.85442721,11.21975390,0.02407454,0.07961366,0.01774521,0.00000000,0.59160058,9.83431230,0.03310826,0.75527346
-2.84842421,11.19560095,0.02464104,0.07905917,0.01622190,0.00000000,0.56611146,9.84323851,0.03161444,0.72697740
-2.84242121,11.20390629,0.02524537,0.07901214,0.01488088,0.00000000,0.54453636,9.87715747,0.03025508,0.70348120
-2.83641821,11.24412528,0.02587531,0.07949484,0.01371737,0.00000000,0.52686511,9.93554673,0.02902857,0.68474190
-2.83041521,11.31546666,0.02651746,0.08052800,0.01272451,0.00000000,0.51304154,10.01770855,0.02793149,0.67066494
-2.82441221,11.41696416,0.02715760,0.08213070,0.01189371,0.00000000,0.50297011,10.12283001,0.02695891,0.66111205
-2.81840920,11.54754200,0.02778116,0.08432001,0.01121508,0.00000000,0.49652250,10.25003759,0.02610462,0.65590911
-2.81240620,11.70607076,0.02837375,0.08711043,0.01067775,0.00000000,0.49354380,10.39844311,0.02536145,0.65485369
-2.80640320,11.89141044,0.02892161,0.09051312,0.01027024,0.00000000,0.49385804,10.56717834,0.02472148,0.65772187
-2.80040020,12.10243837,0.02941218,0.09453502,0.00998076,0.00000000,0.49727306,10.75541639,0.02417638,0.66427425
-2.79439720,12.33806077,0.02983458,0.09917771,0.00979749,0.00000000,0.50358431,10.96237845,0.02371758,0.67426098
-2.78839420,12.59720725,0.03018003,0.10443626,0.00970879,0.00000000,0.51257775,11.18732583,0.02333653,0.68742558
-2.78239120,12.87880920,0.03044224,0.11029800,0.00970338,0.00000000,0.52403184,11.42953760,0.02302481,0.70350770
-2.77638819,13.18176343,0.03061768,0.11674128,0.00977051,0.00000000,0.53771854,11.68827549,0.02277432,0.72224472
-2.77038519,13.50488394,0.03070577,0.12373443,0.00990006,0.00000000,0.55340374,11.96273812,0.02257734,0.74337240
-2.76438219,13.84684518,0.03070894,0.13123477,0.01008259,0.00000000,0.57084705,12.25200791,0.02242659,0.76662466
-2.75837919,14.20612101,0.03063258,0.13918801,0.01030940,0.00000000,0.58980142,12.55499408,0.02231524,0.79173281
-2.75237619,14.58092411,0.03048486,0.14752795,0.01057255,0.00000000,0.61001262,12.87037595,0.02223691,0.81842440
-2.74637319,14.96915074,0.03027644,0.15617660,0.01086483,0.00000000,0.63121905,13.19655094,0.02218563,0.84642203
-2.74037019,15.36833572,0.03002013,0.16504475,0.01117976,0.00000000,0.65315196,13.53159141,0.02215582,0.87544239
-2.73436718,15.77562220,0.02973038,0.17403313,0.01151154,0.00000000,0.67553639,13.87321453,0.02214218,0.90519579
-2.72836418,16.18775024,0.02942278,0.18303400,0.01185502,0.00000000,0.69809293,14.21876844,0.02213972,0.93538649
-2.72236118,16.60106692,0.02911354,0.19193334,0.01220566,0.00000000,0.72054043,14.56523771,0.02214368,0.96571386
-2.71635818,17.01156023,0.02881889,0.20061341,0.01255952,0.00000000,0.74259958,14.90926945,0.02214954,0.99587468
-2.71035518,17.41491686,0.02855453,0.20895576,0.01291317,0.00000000,0.76399744,15.24722093,0.02215306,1.02556654
-2.70435218,17.80660329,0.02833513,0.21684455,0.01326371,0.00000000,0.78447269,15.57522786,0.02215029,1.05449221
-2.69834917,18.18196760,0.02817391,0.22416993,0.01360874,0.00000000,0.80378135,15.88929145,0.02213767,1.08236503
-2.69234617,18.53635836,0.02808218,0.23083154,0.01394633,0.00000000,0.82170277,16.18538106,0.02211214,1.10891495
-2.68634317,18.86525557,0.02806915,0.23674177,0.01427500,0.00000000,0.83804560,16.45954828,0.02207124,1.13389497
-2.68034017,19.16440770,0.02814164,0.24182884,0.01459375,0.00000000,0.85265322,16.70804723,0.02201328,1.15708777
-2.67433717,19.42996841,0.02830405,0.24603927,0.01490200,0.00000000,0.86540861,16.92745549,0.02193747,1.17831193
-2.66833417,19.65862583,0.02855831,0.24933990,0.01519958,0.00000000,0.87623796,17.11478973,0.02184403,1.19742755
-2.66233117,19.84771799,0.02890400,0.25171913,0.01548675,0.00000000,0.88511312,17.26761003,0.02173434,1.21434081
-2.65632816,19.99532805,0.02933846,0.25318737,0.01576410,0.00000000,0.89205245,17.38410753,0.02161102,1.22900723
-2.65032516,20.10035425,0.02985705,0.25377674,0.01603257,0.00000000,0.89711999,17.46317080,0.02147797,1.24143327
-2.64432216,20.16255043,0.03045342,0.25353985,0.01629337,0.00000000,0.90042303,17.50442701,0.02134038,1.25167615
-2.63831916,20.18253493,0.03111977,0.25254790,0.01654790,0.00000000,0.90210798,17.50825584,0.02120470,1.25984195
-2.63231616,20.16176669,0.03184722,0.25088800,0.01679773,0.00000000,0.90235487,17.47577490,0.02107856,1.26608177
-2.62631316,20.10248986,0.03262608,0.24866001,0.01704449,0.00000000,0.90137052,17.40879731,0.02097061,1.27058633
-2.62031016,20.00764919,0.03344616,0.24597287,0.01728978,0.00000000,0.89938087,17.30976338,0.02089038,1.27357920
-2.61430715,19.88078041,0.03429709,0.24294072,0.01753514,0.00000000,0.89662275,17.18164962,0.02084804,1.27530891
-2.60830415,19.72588095,0.03516852,0.23967897,0.01778194,0.00000000,0.89333542,17.02785951,0.02085422,1.27604044
-2.60230115,19.54726716,0.03605034,0.23630044,0.01803134,0.00000000,0.88975243,16.85210133,0.02091970,1.27604643
-2.59629815,19.34942500,0.03693288,0.23291182,0.01828421,0.00000000,0.88609405,16.65825881,0.02105526,1.27559874
-2.59029515,19.13686097,0.03780704,0.22961054,0.01854116,0.00000000,0.88256066,16.45026065,0.02127140,1.27496046
-2.58429215,18.91396027,0.03866442,0.22648218,0.01880246,0.00000000,0.87932747,16.23195475,0.02157814,1.27437915
-2.57828914,18.68485798,0.03949736,0.22359863,0.01906808,0.00000000,0.87654058,16.00699262,0.02198489,1.27408129
-2.57228614,18.45332874,0.04029908,0.22101678,0.01933775,0.00000000,0.87431478,15.77872855,0.02250029,1.27426837
-2.56628314,18.22269862,0.04106368,0.21877808,0.01961093,0.00000000,0.87273291,15.55013734,0.02313213,1.27511456
-2.56028014,17.99578190,0.04178625,0.21690873,0.01988695,0.00000000,0.87184686,15.32375309,0.02388732,1.27676619
-2.55427714,17.77484388,0.04246286,0.21542046,0.02016503,0.00000000,0.87167999,15.10163032,0.02477186,1.27934273
-2.54827414,17.56158937,0.04309068,0.21431193,0.02044441,0.00000000,0.87223086,14.88532764,0.02579089,1.28293914
-2.54227114,17.35717519,0.04366798,0.21357048,0.02072441,0.00000000,0.87347787,14.67591277,0.02694870,1.28762931
-2.53626813,17.16224398,0.04419424,0.21317425,0.02100450,0.00000000,0.87538458,14.47398696,0.02824881,1.29347028
-2.53026513,16.97697535,0.04467014,0.21309442,0.02128443,0.00000000,0.87790531,14.27972573,0.02969400,1.30050671
-2.52426213,16.80115029,0.04509763,0.21329752,0.02156424,0.00000000,0.88099072,14.09293244,0.03128636,1.30877531
-2.51825913,16.63422381,0.04547991,0.21374763,0.02184432,0.00000000,0.88459292,13.91310082,0.03302728,1.31830878
-2.51225613,16.47540130,0.04582146,0.21440836,0.02212547,0.00000000,0.88866992,13.73948239,0.03491742,1.32913900
-2.50625313,16.32371410,0.04612790,0.21524463,0.02240882,0.00000000,0.89318906,13.57115488,0.03695665,1.34129905
-2.50025013,16.17809021,0.04640596,0.21622398,0.02269591,0.00000000,0.89812932,13.40708826,0.03914387,1.35482397
-2.49424712,16.03741706,0.04666326,0.21731757,0.02298855,0.00000000,0.90348231,13.24620525,0.04147690,1.36975018
-2.48824412,15.90059403,0.04690816,0.21850074,0.02328878,0.00000000,0.90925191,13.08743414,0.04395222,1.38611361
-2.48224112,15.76657317,0.04714944,0.21975321,0.02359880,0.00000000,0.91545269,12.92975232,0.04656475,1.40394648
-2.47623812,15.63438784,0.04739606,0.22105882,0.02392084,0.00000000,0.92210719,12.77221975,0.04930755,1.42327331
-2.47023512,15.50316966,0.04765681,0.22240510,0.02425704,0.00000000,0.92924213,12.61400233,0.05217160,1.44410618
-2.46423212,15.37215516,0.04793993,0.22378254,0.02460934,0.00000000,0.93688411,12.45438574,0.05514557,1.46643980
-2.45822911,15.24068374,0.04825283,0.22518366,0.02497937,0.00000000,0.94505478,12.29278101,0.05821560,1.49024679
-2.45222611,15.10818964,0.04860167,0.22660211,0.02536832,0.00000000,0.95376604,12.12872328,0.06136524,1.51547360
-2.44622311,14.97419004,0.04899112,0.22803169,0.02577688,0.00000000,0.96301552,11.96186551,0.06457543,1.54203757
-2.44022011,14.83827217,0.04942407,0.22946555,0.02620516,0.00000000,0.97278263,11.79196917,0.06782461,1.56982535
-2.43421711,14.70008157,0.04990146,0.23089550,0.02665267,0.00000000,0.98302558,11.61889350,0.07108900,1.59869320
-2.42821411,14.55931351,0.05042213,0.23231155,0.02711827,0.00000000,0.99367951,11.44258506,0.07434297,1.62846917
-2.42221111,14.41570902,0.05098283,0.23370176,0.02760026,0.00000000,1.00465595,11.26306875,0.07755960,1.65895733
-2.41620810,14.26905636,0.05157823,0.23505227,0.02809640,0.00000000,1.01584368,11.08044122,0.08071132,1.68994394
-2.41020510,14.11919818,0.05220111,0.23634773,0.02860402,0.00000000,1.02711109,10.89486706,0.08377078,1.72120534
-2.40420210,13.96604372,0.05284254,0.23757187,0.02912017,0.00000000,1.03830984,10.70657786,0.08671165,1.75251723
-2.39819910,13.80958514,0.05349222,0.23870839,0.02964172,0.00000000,1.04927973,10.51587354,0.08950962,1.78366491
-2.39219610,13.64991636,0.05413882,0.23974191,0.03016557,0.00000000,1.05985454,10.32312552,0.09214330,1.81445372
-2.38619310,13.48725228,0.05477038,0.24065906,0.03068882,0.00000000,1.06986861,10.12878043,0.09459517,1.84471934
-2.38019010,13.32194646,0.05537478,0.24144961,0.03120891,0.00000000,1.07916365,9.93336335,0.09685235,1.87433697
-2.37418709,13.15450474,0.05594011,0.24210741,0.03172379,0.00000000,1.08759561,9.73747933,0.09890729,1.90322896
-2.36818409,12.98559289,0.05645515,0.24263133,0.03223206,0.00000000,1.09504109,9.54181205,0.10075824,1.93137012
-2.36218109,12.81603635,0.05690976,0.24302584,0.03273310,0.00000000,1.10140301,9.34711856,0.10240948,1.95879036
-2.35617809,12.64681066,0.05729520,0.24330139,0.03322703,0.00000000,1.10661521,9.15421944,0.10387124,1.98557411
-2.35017509,12.47902196,0.05760442,0.24347443,0.03371482,0.00000000,1.11064564,8.96398384,0.10515945,2.01185649
-2.34417209,12.31387713,0.05783229,0.24356708,0.03419819,0.00000000,1.11349809,8.77730948,0.10629503,2.03781613
-2.33816908,12.15264443,0.05797571,0.24360647,0.03467950,0.00000000,1.11521225,8.59509779,0.10730305,2.06366484
-2.33216608,11.99660565,0.05803364,0.24362374,0.03516162,0.00000000,1.11586208,8.41822509,0.10821151,2.08963464
-2.32616308,11.84700197,0.05800706,0.24365276,0.03564772,0.00000000,1.11555263,8.24751075,0.10905001,2.11596260
-2.32016008,11.70497582,0.05789888,0.24372867,0.03614100,0.00000000,1.11441546,8.08368393,0.10984822,2.14287442
-2.31415708,11.57151188,0.05771367,0.24388628,0.03664447,0.00000000,1.11260282,7.92735034,0.11063428,2.17056752
-2.30815408,11.44738037,0.05745748,0.24415842,0.03716062,0.00000000,1.11028108,7.77896105,0.11143323,2.19919470
-2.30215108,11.33308600,0.05713745,0.24457438,0.03769114,0.00000000,1.10762357,7.63878499,0.11226554,2.22884925
-2.29614807,11.22882585,0.05676151,0.24515853,0.03823670,0.00000000,1.10480338,7.50688708,0.11314577,2.25955262
-2.29014507,11.13445905,0.05633800,0.24592916,0.03879667,0.00000000,1.10198640,7.38311350,0.11408159,2.29124526
-2.28414207,11.04949058,0.05587531,0.24689773,0.03936900,0.00000000,1.09932502,7.26708544,0.11507300,2.32378151
-2.27813907,10.97307113,0.05538155,0.24806840,0.03995005,0.00000000,1.09695286,7.15820219,0.11611203,2.35692887
-2.27213607,10.90401370,0.05486421,0.24943808,0.04053459,0.00000000,1.09498068,7.05565418,0.11718285,2.39037185
-2.26613307,10.84082702,0.05432995,0.25099688,0.04111586,0.00000000,1.09349386,6.95844581,0.11826221,2.42372052
-2.26013007,10.78176498,0.05378435,0.25272897,0.04168568,0.00000000,1.09255127,6.86542749,0.11932037,2.45652315
-2.25412706,10.72489002,0.05323184,0.25461377,0.04223467,0.00000000,1.09218595,6.77533599,0.12032240,2.48828263
-2.24812406,10.66814804,0.05267560,0.25662749,0.04275257,0.00000000,1.09240708,6.68684129,0.12122973,2.51847579
-2.24212106,10.60945129,0.05211764,0.25874483,0.04322855,0.00000000,1.09320350,6.59859822,0.12200194,2.54657456
-2.23611806,10.54676558,0.05155888,0.26094078,0.04365169,0.00000000,1.09454817,6.50930044,0.12259874,2.57206809
-2.23011506,10.47819742,0.05099936,0.26319240,0.04401136,0.00000000,1.09640361,6.41773435,0.12298191,2.59448450
-2.22411206,10.40207709,0.05043845,0.26548047,0.04429773,0.00000000,1.09872773,6.32283044,0.12311724,2.61341138
-2.21810905,10.31703345,0.04987517,0.26779095,0.04450214,0.00000000,1.10147979,6.22370963,0.12297621,2.62851386
-2.21210605,10.22205686,0.04930851,0.27011603,0.04461762,0.00000000,1.10462616,6.11972227,0.12253750,2.63954950
-2.20610305,10.11654717,0.04873777,0.27245486,0.04463916,0.00000000,1.10814548,6.01047803,0.12178809,2.64637927
-2.20010005,10.00034454,0.04816291,0.27481385,0.04456405,0.00000000,1.11203290,5.89586506,0.12072401,2.64897431
-2.19409705,9.87374157,0.04758484,0.27720640,0.04439210,0.00000000,1.11630325,5.77605759,0.11935067,2.64741806
-2.18809405,9.73747632,0.04700576,0.27965232,0.04412572,0.00000000,1.12099279,5.65151145,0.11768272,2.64190405
-2.18209105,9.59270668,0.04642931,0.28217675,0.04376996,0.00000000,1.12615963,5.52294780,0.11574350,2.63272944
-2.17608804,9.44096741,0.04586078,0.28480874,0.04333243,0.00000000,1.13188264,5.39132563,0.11356410,2.62028486
-2.17008504,9.28411196,0.04530712,0.28757954,0.04282311,0.00000000,1.13825891,5.25780448,0.11118217,2.60504115
-2.16408204,9.12424190,0.04477698,0.29052072,0.04225405,0.00000000,1.14540000,5.12369892,0.10864031,2.58753370
-2.15807904,8.96362707,0.04428053,0.29366223,0.04163906,0.00000000,1.15342702,4.99042680,0.10598446,2.56834515
-2.15207604,8.80462018,0.04382930,0.29703040,0.04099322,0.00000000,1.16246480,4.85945365,0.10326205,2.54808726
-2.14607304,8.64956932,0.04343581,0.30064614,0.04033246,0.00000000,1.17263553,4.73223549,0.10052027,2.52738265
-2.14007004,8.50073205,0.04311330,0.30452330,0.03967301,0.00000000,1.18405196,4.61016249,0.09780433,2.50684708
-2.13406703,8.36019433,0.04287516,0.30866730,0.03903093,0.00000000,1.19681065,4.49450571,0.09515588,2.48707282
-2.12806403,8.22979740,0.04273453,0.31307411,0.03842152,0.00000000,1.21098533,4.38636907,0.09261175,2.46861358
-2.12206103,8.11107490,0.04270378,0.31772958,0.03785890,0.00000000,1.22662091,4.28664820,0.09020277,2.45197131
-2.11605803,8.00520241,0.04279394,0.32260912,0.03735554,0.00000000,1.24372805,4.19599778,0.08795307,2.43758513
-2.11005503,7.91296062,0.04301425,0.32767777,0.03692182,0.00000000,1.26227874,4.11480831,0.08587952,2.42582249
-2.10405203,7.83471318,0.04337169,0.33289059,0.03656580,0.00000000,1.28220290,4.04319291,0.08399168,2.41697266
-2.09804902,7.77039926,0.04387056,0.33819334,0.03629290,0.00000000,1.30338622,3.98098455,0.08229181,2.41124248
-2.09204602,7.71954079,0.04451224,0.34352341,0.03610580,0.00000000,1.32566916,3.92774337,0.08077541,2.40875443
-2.08604302,7.68126355,0.04529490,0.34881099,0.03600433,0.00000000,1.34884739,3.88277370,0.07943178,2.40954691
-2.08004002,7.65433114,0.04621342,0.35398039,0.03598558,0.00000000,1.37267349,3.84514977,0.07824492,2.41357669
-2.07403702,7.63719027,0.04725942,0.35895141,0.03604396,0.00000000,1.39685997,3.81374919,0.07719454,2.42072341
-2.06803402,7.62802581,0.04842136,0.36364091,0.03617147,0.00000000,1.42108365,3.78729252,0.07625714,2.43079610
-2.06203102,7.62482353,0.04968475,0.36796437,0.03635798,0.00000000,1.44499123,3.76438778,0.07540719,2.44354165
-2.05602801,7.62543854,0.05103249,0.37183749,0.03659161,0.00000000,1.46820599,3.74357785,0.07461827,2.45865497
-2.05002501,7.62766717,0.05244527,0.37517791,0.03685919,0.00000000,1.49033563,3.72338936,0.07386418,2.47579077
-2.04402201,7.62931994,0.05390205,0.37790687,0.03714670,0.00000000,1.51098089,3.70238120,0.07311996,2.49457670
-2.03801901,7.62829334,0.05538052,0.37995095,0.03743981,0.00000000,1.52974488,3.67919089,0.07236276,2.51462740
-2.03201601,7.62263804,0.05685770,0.38124379,0.03772438,0.00000000,1.54624292,3.65257753,0.07157262,2.53555921
-2.02601301,7.61062128,0.05831038,0.38172784,0.03798698,0.00000000,1.56011244,3.62145949,0.07073299,2.55700495
-2.02001001,7.59078123,0.05971568,0.38135603,0.03821537,0.00000000,1.57102282,3.58494594,0.06983110,2.57862819
-2.01400700,7.56197144,0.06105148,0.38009329,0.03839891,0.00000000,1.57868463,3.54236099,0.06885817,2.60013637
-2.00800400,7.52339368,0.06229682,0.37791805,0.03852894,0.00000000,1.58285804,3.49325977,0.06780937,2.62129213
-2.00200100,7.47461772,0.06343223,0.37482337,0.03859906,0.00000000,1.58335992,3.43743594,0.06668363,2.64192225
-1.99599800,7.41558738,0.06444002,0.37081782,0.03860529,0.00000000,1.58006942,3.37492054,0.06548330,2.66192344
-1.98999500,7.34661218,0.06530442,0.36592597,0.03854619,0.00000000,1.57293157,3.30597233,0.06421367,2.68126468
-1.98399200,7.26834499,0.06601175,0.36018846,0.03842280,0.00000000,1.56195883,3.23106015,0.06288241,2.69998553
-1.97798899,7.18174633,0.06655047,0.35366148,0.03823852,0.00000000,1.54723041,3.15083813,0.06149890,2.71819053
-1.97198599,7.08803676,0.06691120,0.34641581,0.03799890,0.00000000,1.52888932,3.06611494,0.06007360,2.73603941
-1.96598299,6.98863930,0.06708672,0.33853532,0.03771125,0.00000000,1.50713740,2.97781840,0.05861734,2.75373371
-1.95997999,6.88511455,0.06707198,0.33011490,0.03738432,0.00000000,1.48222844,2.88695711,0.05714076,2.77150016
-1.95397699,6.77909130,0.06686403,0.32125811,0.03702777,0.00000000,1.45445979,2.79458085,0.05565372,2.78957168
-1.94797399,6.67219610,0.06646203,0.31207438,0.03665171,0.00000000,1.42416303,2.70174140,0.05416489,2.80816702
-1.94197099,6.56598518,0.06586730,0.30267610,0.03626622,0.00000000,1.39169412,2.60945575,0.05268141,2.82747016
-1.93596798,6.46188221,0.06508330,0.29317567,0.03588079,0.00000000,1.35742356,2.51867318,0.05120869,2.84761078
-1.92996498,6.36112519,0.06411574,0.28368265,0.03550394,0.00000000,1.32172734,2.43024767,0.04975038,2.86864712
-1.92396198,6.26472519,0.06297265,0.27430124,0.03514282,0.00000000,1.28497888,2.34491695,0.04830841,2.89055243
-1.91795898,6.17343940,0.06166450,0.26512813,0.03480288,0.00000000,1.24754269,2.26328878,0.04688321,2.91320624
-1.91195598,6.08775994,0.06020430,0.25625097,0.03448768,0.00000000,1.20976983,2.18583501,0.04547398,2.93639126
-1.90595298,6.00791907,0.05860775,0.24774742,0.03419882,0.00000000,1.17199540,2.11289349,0.04407912,2.95979668
-1.89994997,5.93391069,0.05689327,0.23968493,0.03393592,0.00000000,1.13453811,2.04467724,0.04269662,2.98302794
-1.89394697,5.86552682,0.05508209,0.23212112,0.03369677,0.00000000,1.09770162,1.98129014,0.04132457,3.00562307
-1.88794397,5.80240694,0.05319824,0.22510484,0.03347758,0.00000000,1.06177750,1.92274797,0.03996163,3.02707489
-1.88194097,5.74409743,0.05126846,0.21867769,0.03327325,0.00000000,1.02704912,1.86900330,0.03860742,3.04685819
-1.87593797,5.69011720,0.04932209,0.21287598,0.03307784,0.00000000,0.99379616,1.81997250,0.03726300,3.06446059
-1.86993497,5.64002570,0.04739082,0.20773277,0.03288496,0.00000000,0.96229895,1.77556307,0.03593110,3.07941532
-1.86393197,5.59348875,0.04550840,0.20328003,0.03268827,0.00000000,0.93284203,1.73569958,0.03461643,3.09133415
-1.85792896,5.55033799,0.04371017,0.19955053,0.03248192,0.00000000,0.90571653,1.70034633,0.03332571,3.09993843
-1.85192596,5.51061972,0.04203267,0.19657938,0.03226101,0.00000000,0.88122056,1.66952533,0.03206772,3.10508607
-1.84592296,5.47462972,0.04051299,0.19440502,0.03202195,0.00000000,0.85965758,1.64332843,0.03085318,3.10679283
-1.83991996,5.44293109,0.03918819,0.19306950,0.03176279,0.00000000,0.84133228,1.62192258,0.02969452,3.10524594
-1.83391696,5.41635350,0.03809460,0.19261809,0.03148340,0.00000000,0.82654407,1.60554793,0.02860552,3.10080904
-1.82791396,5.39597276,0.03726717,0.19309801,0.03118558,0.00000000,0.81557837,1.59450878,0.02760093,3.09401738
-1.82191096,5.38307150,0.03673869,0.19455643,0.03087308,0.00000000,0.80869594,1.58915767,0.02669592,3.08556315
-1.81590795,5.37908223,0.03653918,0.19703786,0.03055147,0.00000000,0.80612090,1.58987376,0.02590555,3.07627120
-1.80990495,5.38551575,0.03669515,0.20058091,0.03022792,0.00000000,0.80802798,1.59703655,0.02524419,3.06706597
-1.80390195,5.40387844,0.03722911,0.20521476,0.02991089,0.00000000,0.81452992,1.61099656,0.02472489,3.05893123
