energy_ev,total_up,Ir_p_up,Ir_d_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up
-4.30115058,7.98001170,3.31234472,4.23951938,0.71166885,0.00682798,0.31205916,2.18847828
-4.29514757,7.76355342,3.25850368,4.10673181,0.70986131,0.00665618,0.29843242,2.12508628
-4.28914457,7.53723868,3.20059609,3.96811772,0.70743450,0.00648096,0.28408331,2.06014960
-4.28314157,7.30273097,3.13844533,3.82512881,0.70428766,0.00630328,0.26918693,1.99380179
-4.27713857,7.06167399,3.07187972,3.67920400,0.70031845,0.00612400,0.25392007,1.92617465
-4.27113557,6.81564829,3.00074986,3.53172261,0.69542508,0.00594384,0.23845684,1.85740000
-4.26513257,6.56613648,2.92494684,3.38396382,0.68950893,0.00576342,0.22296454,1.78761255
-4.25912956,6.31449853,2.84442051,3.23707442,0.68247770,0.00558317,0.20760020,1.71695372
-4.25312656,6.06195765,2.75919683,3.09204558,0.67424878,0.00540339,0.19250762,1.64557616
-4.24712356,5.80959677,2.66939350,2.94969945,0.66475302,0.00522422,0.17781516,1.57364860
-4.24112056,5.55836490,2.57523286,2.81068537,0.65393851,0.00504564,0.16363424,1.50136068
-4.23511756,5.30909211,2.47705121,2.67548533,0.64177439,0.00486757,0.15005859,1.42892734
-4.22911456,5.06251136,2.37530397,2.54442769,0.62825441,0.00468982,0.13716414,1.35659241
-4.22311156,4.81928520,2.27056601,2.41770778,0.61340006,0.00451215,0.12500956,1.28463090
-4.21710855,4.58003494,2.16352698,2.29541382,0.59726314,0.00433435,0.11363736,1.21334993
-4.21110555,4.34537028,2.05498146,2.17755627,0.57992758,0.00415622,0.10307535,1.14308774
-4.20510255,4.11591703,1.94581429,2.06409898,0.56151036,0.00397763,0.09333842,1.07421107
-4.19909955,3.89234119,1.83698145,1.95499014,0.54216150,0.00379858,0.08443052,1.00711051
-4.19309655,3.67536794,1.72948725,1.85019146,0.52206306,0.00361919,0.07634675,0.94219422
-4.18709355,3.46579419,1.62435870,1.74970416,0.50142707,0.00343973,0.06907529,0.87988013
-4.18109055,3.26449444,1.52261822,1.65359061,0.48049258,0.00326065,0.06259939,0.82058693
-4.17508754,3.07241938,1.42525567,1.56199066,0.45952180,0.00308258,0.05689900,0.76472417
-4.16908454,2.89058774,1.33320104,1.47513230,0.43879551,0.00290632,0.05195224,0.71268210
-4.16308154,2.72007188,1.24729889,1.39333628,0.41860788,0.00273281,0.04773659,0.66482136
-4.15707854,2.56197799,1.16828545,1.31701483,0.39926089,0.00256317,0.04422971,0.62146326
-4.15107554,2.41742200,1.09676950,1.24666479,0.38105849,0.00239860,0.04141002,0.58288081
-4.14507254,2.28750240,1.03321746,1.18285564,0.36430066,0.00224041,0.03925692,0.54929092
-4.13906953,2.17327109,0.97794335,1.12621320,0.34927767,0.00208994,0.03775084,0.52084806
-4.13306653,2.07570353,0.93110373,1.07739961,0.33626442,0.00194857,0.03687286,0.49763941
-4.12706353,1.99566908,0.89269773,1.03709058,0.32551521,0.00181764,0.03660435,0.47968177
-4.12106053,1.93390266,0.86257178,1.00595072,0.31725888,0.00169840,0.03692624,0.46692015
-4.11505753,1.89097817,0.84042874,0.98460768,0.31169446,0.00159204,0.03781836,0.45922800
-4.10905453,1.86728460,0.82584086,0.97362610,0.30898726,0.00149958,0.03925852,0.45640897
-4.10305153,1.86300499,0.81826570,0.97348199,0.30926549,0.00142188,0.04122177,0.45820015
-4.09704852,1.87809887,0.81706447,0.98453831,0.31261740,0.00135959,0.04367955,0.46427649
-4.09104552,1.91228837,0.82152170,1.00702251,0.31908886,0.00131314,0.04659898,0.47425637
-4.08504252,1.96504826,0.83086576,1.04100670,0.32868152,0.00128271,0.04994229,0.48770809
-4.07903952,2.03560035,0.84428914,1.08639101,0.34135144,0.00126824,0.05366636,0.50415708
-4.07303652,2.12291259,0.86096815,1.14289096,0.35700829,0.00126939,0.05772255,0.52309385
-4.06703352,2.22570319,0.88008128,1.21002928,0.37551526,0.00128557,0.06205668,0.54398244
-4.06103052,2.34245025,0.90082587,1.28713292,0.39668956,0.00131591,0.06660932,0.56626933
-4.05502751,2.47140743,0.92243282,1.37333563,0.42030396,0.00135933,0.07131633,0.58939270
-4.04902451,2.61062588,0.94417923,1.46758661,0.44608910,0.00141449,0.07610967,0.61279206
-4.04302151,2.75798283,0.96539883,1.56866547,0.47373701,0.00147990,0.08091847,0.63591799
-4.03701851,2.91121696,0.98549036,1.67520358,0.50290580,0.00155386,0.08567035,0.65824204
-4.03101551,3.06797041,1.00392409,1.78571161,0.53322552,0.00163458,0.09029292,0.67926667
-4.02501251,3.22583683,1.02024662,1.89861298,0.56430541,0.00172018,0.09471542,0.69853488
-4.01900950,3.38241495,1.03408425,2.01228234,0.59574229,0.00180877,0.09887054,0.71563966
-4.01300650,3.53536619,1.04514520,2.12508819,0.62713005,0.00189845,0.10269618,0.73023269
-4.00700350,3.68247491,1.05322081,2.23543830,0.65807000,0.00198744,0.10613724,0.74203237
-4.00100050,3.82170928,1.05818598,2.34182632,0.68818186,0.00207407,0.10914728,0.75083072
-3.99499750,3.95128052,1.05999889,2.44287794,0.71711489,0.00215687,0.11169000,0.75649887
-3.98899450,4.06969825,1.05870007,2.53739461,0.74455877,0.00223460,0.11374050,0.75899111
-3.98299150,4.17581913,1.05441076,2.62439286,0.77025385,0.00230629,0.11528619,0.75834694
-3.97698849,4.26888670,1.04733053,2.70313754,0.79400005,0.00237127,0.11632741,0.75469121
-3.97098549,4.34855999,1.03773387,2.77316712,0.81566417,0.00242923,0.11687761,0.74823208
-3.96498249,4.41492901,1.02596571,2.83430970,0.83518501,0.00248016,0.11696317,0.73925672
-3.95897949,4.46851587,1.01243559,2.88668879,0.85257592,0.00252443,0.11662277,0.72812482
-3.95297649,4.51026063,0.99761036,2.93071809,0.86792466,0.00256271,0.11590637,0.71525995
-3.94697349,4.54149174,0.98200524,2.96708538,0.88139032,0.00259597,0.11487386,0.70113890
-3.94097049,4.56388182,0.96617321,2.99672575,0.89319729,0.00262544,0.11359336,0.68627937
-3.93496748,4.57938985,0.95069273,3.02078525,0.90362654,0.00265256,0.11213924,0.67122615
-3.92896448,4.59019186,0.93615390,3.04057618,0.91300437,0.00267890,0.11059001,0.65653629
-3.92296148,4.59860266,0.92314335,3.05752601,0.92168925,0.00270613,0.10902601,0.64276359
-3.91695848,4.60699146,0.91222808,3.07312173,0.93005705,0.00273591,0.10752714,0.63044289
-3.91095548,4.61769476,0.90393872,3.08885227,0.93848551,0.00276985,0.10617052,0.62007466
-3.90495248,4.63292995,0.89875277,3.10615098,0.94733847,0.00280942,0.10502842,0.61211022
-3.89894947,4.65471293,0.89707828,3.12634087,0.95695064,0.00285589,0.10416618,0.60693824
-3.89294647,4.68478315,0.89923869,3.15058451,0.96761352,0.00291027,0.10364058,0.60487270
-3.88694347,4.72453888,0.90545926,3.17984081,0.97956312,0.00297326,0.10349831,0.60614295
-3.88094047,4.77498528,0.91585597,3.21483009,0.99296994,0.00304522,0.10377495,0.61088595
-3.87493747,4.83669726,0.93042720,3.25600900,1.00793165,0.00312614,0.10449421,0.61914121
-3.86893447,4.90979838,0.94904871,3.30355585,1.02446883,0.00321567,0.10566755,0.63084849
-3.86293147,4.99395668,0.97147244,3.35736696,1.04252369,0.00331304,0.10729426,0.64584836
-3.85692846,5.08839736,0.99732921,3.41706395,1.06196197,0.00341718,0.10936179,0.66388591
-3.85092546,5.19193185,1.02613551,3.48201160,1.08257787,0.00352669,0.11184655,0.68461725
-3.84492246,5.30300201,1.05730434,3.55134529,1.10410156,0.00363993,0.11471490,0.70761892
-3.83891946,5.41973777,1.09015993,3.62400703,1.12620915,0.00375505,0.11792443,0.73239989
-3.83291646,5.54002590,1.12395583,3.69878850,1.14853449,0.00387007,0.12142554,0.75841576
-3.82691346,5.66158748,1.15789606,3.77437943,1.17068238,0.00398295,0.12516301,0.78508486
-3.82091046,5.78206085,1.19115853,3.84941937,1.19224258,0.00409166,0.12907774,0.81180562
-3.81490745,5.89908718,1.22291996,3.92255095,1.21280414,0.00419427,0.13310854,0.83797474
-3.80890445,6.01039525,1.25238158,3.99247250,1.23196935,0.00428900,0.13719372,0.86300546
-3.80290145,6.11388246,1.27879450,4.05798813,1.24936705,0.00437430,0.14127276,0.88634527
-3.79689845,6.20768883,1.30148401,4.11805328,1.26466448,0.00444887,0.14528766,0.90749249
-3.79089545,6.29026155,1.31987186,4.17181415,1.27757765,0.00451177,0.14918415,0.92601097
-3.78489245,6.36040757,1.33349564,4.21863951,1.28787964,0.00456239,0.15291268,0.94154258
-3.77888944,6.41733255,1.34202465,4.25814383,1.29540675,0.00460048,0.15642908,0.95381681
-3.77288644,6.46066494,1.34527163,4.29020096,1.30006236,0.00462617,0.15969505,0.96265728
-3.76688344,6.49046471,1.34319999,4.31494802,1.30181847,0.00463996,0.16267832,0.96798507
-3.76088044,6.50721678,1.33592629,4.33277964,1.30071499,0.00464268,0.16535268,0.96981865
-3.75487744,6.51181002,1.32371796,4.34433304,1.29685694,0.00463546,0.16769775,0.96827075
-3.74887444,6.50550320,1.30698653,4.35046484,1.29040986,0.00461972,0.16969865,0.96354227
-3.74287144,6.48987976,1.28627653,4.35222075,1.28159362,0.00459706,0.17134561,0.95591383
-3.73686843,6.46679378,1.26225080,4.35079983,1.27067507,0.00456926,0.17263351,0.94573533
-3.73086543,6.43830968,1.23567261,4.34751469,1.25795980,0.00453822,0.17356149,0.93341405
-3.72486243,6.40663824,1.20738545,4.34374952,1.24378341,0.00450587,0.17413258,0.91940208
-3.71885943,6.37407162,1.17829116,4.34091761,1.22850261,0.00447415,0.17435344,0.90418342
-3.71285643,6.34291961,1.14932708,4.34041980,1.21248647,0.00444493,0.17423422,0.88826137
-3.70685343,6.31544921,1.12144311,4.34360534,1.19610794,0.00442002,0.17378851,0.87214663
-3.70085043,6.29382904,1.09557900,4.35173608,1.17973597,0.00440107,0.17303337,0.85634644
-3.69484742,6.28007975,1.07264273,4.36595482,1.16372824,0.00438960,0.17198946,0.84135483
-3.68884442,6.27603085,1.05349012,4.38725832,1.14842459,0.00438690,0.17068113,0.82764426
-3.68284142,6.28328433,1.03890622,4.41647497,1.13414116,0.00439409,0.16913653,0.81565840
-3.67683842,6.30318460,1.02958848,4.45424714,1.12116508,0.00441204,0.16738754,0.80580602
-3.67083542,6.33679438,1.02613206,4.50101792,1.10974988,0.00444141,0.16546971,0.79845577
-3.66483242,6.38487579,1.02901715,4.55702179,1.10011127,0.00448259,0.16342185,0.79393164
-3.65882941,6.44787606,1.03859846,4.62227887,1.09242339,0.00453573,0.16128551,0.79250883
-3.65282641,6.52591725,1.05509693,4.69659229,1.08681551,0.00460072,0.15910424,0.79440986
-3.64682341,6.61878957,1.07859357,4.77954856,1.08336904,0.00467720,0.15692254,0.79980086
-3.64082041,6.72594844,1.10902564,4.87052070,1.08211501,0.00476451,0.15478476,0.80878788
-3.63481741,6.84651538,1.14618527,4.96867428,1.08303204,0.00486177,0.15273371,0.82141352
-3.62881441,6.97928345,1.18972061,5.07297664,1.08604503,0.00496782,0.15080929,0.83765377
-3.62281141,7.12272804,1.23913977,5.18220962,1.09102455,0.00508123,0.14904706,0.85741560
-3.61680840,7.27502408,1.29381771,5.29498640,1.09778735,0.00520037,0.14747692,0.88053551
-3.61080540,7.43407069,1.35300640,5.40977287,1.10609798,0.00532335,0.14612190,0.90677941
-3.60480240,7.59752441,1.41584813,5.52491398,1.11567183,0.00544812,0.14499726,0.93584427
-3.59879940,7.76284154,1.48139235,5.63866547,1.12617957,0.00557243,0.14410985,0.96736196
-3.59279640,7.92733006,1.54861572,5.74923080,1.13725332,0.00569397,0.14345783,1.00090534
-3.58679340,8.08821099,1.61644530,5.85480325,1.14849424,0.00581032,0.14303082,1.03599701
-3.58079040,8.24268824,1.68378440,5.95361235,1.15948174,0.00591907,0.14281045,1.07212058
-3.57478739,8.38802555,1.74954063,6.04397370,1.16978404,0.00601788,0.14277131,1.10873430
-3.56878439,8.52162844,1.81265520,6.12434065,1.17896977,0.00610453,0.14288226,1.14528684
-3.56278139,8.64112822,1.87213274,6.19335613,1.18662045,0.00617699,0.14310805,1.18123452
-3.55677839,8.74446484,1.92707045,6.24990244,1.19234329,0.00623351,0.14341119,1.21605953
-3.55077539,8.82996497,1.97668542,6.29314677,1.19578397,0.00627265,0.14375395,1.24928818
-3.54477239,8.89641128,2.02033902,6.32258005,1.19663890,0.00629336,0.14410043,1.28050839
-3.53876938,8.94309939,2.05755710,6.33804691,1.19466644,0.00629503,0.14441857,1.30938549
-3.53276638,8.96987869,2.08804510,6.33976454,1.18969669,0.00627750,0.14468202,1.33567547
-3.52676338,8.97717430,2.11169707,6.32832896,1.18163930,0.00624109,0.14487173,1.35923487
-3.52076038,8.96598791,2.12859813,6.30470728,1.17048910,0.00618663,0.14497733,1.38002665
-3.51475738,8.93787617,2.13901988,6.27021553,1.15632910,0.00611537,0.14499801,1.39812156
-3.50875438,8.89490644,2.14340895,6.22648207,1.13933081,0.00602903,0.14494302,1.41369489
-3.50275138,8.83959095,2.14236895,6.17539752,1.11975167,0.00592971,0.14483174,1.42701841
-3.49674837,8.77480141,2.13663645,6.11905261,1.09792974,0.00581981,0.14469325,1.43844796
-3.49074537,8.70366710,2.12705212,6.05966638,1.07427567,0.00570201,0.14456546,1.44840715
-3.48474237,8.62946083,2.11452818,5.99950750,1.04926216,0.00557912,0.14449383,1.45736781
-3.47873937,8.55547731,2.10001356,5.94081183,1.02341145,0.00545402,0.14452968,1.46582830
-3.47273637,8.48490935,2.08445840,5.88570006,0.99728084,0.00532959,0.14472825,1.47429057
-3.46673337,8.42072735,2.06877937,5.83609875,0.97144707,0.00520855,0.14514648,1.48323706
-3.46073037,8.36556729,2.05382732,5.79366844,0.94648981,0.00509344,0.14584060,1.49310872
-3.45472736,8.32163234,2.04035856,5.75974210,0.92297484,0.00498651,0.14686371,1.50428490
-3.44872436,8.29061195,2.02901081,5.73527631,0.90143746,0.00488964,0.14826333,1.51706625
-3.44272136,8.27362210,2.02028480,5.72081762,0.88236652,0.00480433,0.15007904,1.53166118
-3.43671836,8.27116849,2.01453177,5.71648513,0.86618973,0.00473161,0.15234036,1.54817645
-3.43071536,8.28313405,2.01194731,5.72196977,0.85326046,0.00467205,0.15506484,1.56661212
-3.42471236,8.30879035,2.01257115,5.73655025,0.84384667,0.00462577,0.15825653,1.58686100
-3.41870935,8.34683177,2.01629271,5.75912421,0.83812202,0.00459240,0.16190481,1.60871219
-3.41270635,8.39543008,2.02286156,5.78825311,0.83615974,0.00457116,0.16598376,1.63185859
-3.40670335,8.45230643,2.03190213,5.82221833,0.83792919,0.00456088,0.17045193,1.65590767
-3.40070035,8.51481694,2.04293166,5.85908593,0.84329546,0.00456005,0.17525275,1.68039496
-3.39469735,8.58004809,2.05538046,5.89677691,0.85202195,0.00456690,0.18031538,1.70479949
-3.38869435,8.64491755,2.06861352,5.93314019,0.86377593,0.00457944,0.18555614,1.72856054
-3.38269135,8.70627663,2.08195264,5.96602522,0.87813700,0.00459556,0.19088048,1.75109494
-3.37668834,8.76101058,2.09469830,5.99335169,0.89460829,0.00461306,0.19618534,1.77181441
-3.37068534,8.80613336,2.10615069,6.01317388,0.91263000,0.00462979,0.20136194,1.79014228
-3.36468234,8.83887437,2.11562931,6.02373792,0.93159503,0.00464364,0.20629886,1.80552926
-3.35867934,8.85675476,2.12249089,6.02353033,0.95086620,0.00465264,0.21088538,1.81746777
-3.35267634,8.85765174,2.12614537,6.01131706,0.96979450,0.00465504,0.21501482,1.82550478
-3.34667334,8.83984998,2.12606966,5.98617212,0.98773779,0.00464927,0.21858787,1.82925270
-3.34067034,8.80207922,2.12181922,5.94749601,1.00407941,0.00463408,0.22151581,1.82839841
-3.33466733,8.74353801,2.11303726,5.89502369,1.01824581,0.00460849,0.22372330,1.82271026
-3.32866433,8.66390361,2.09946161,5.82882262,1.02972282,0.00457183,0.22515084,1.81204289
-3.32266133,8.56332825,2.08092906,5.74928141,1.03806973,0.00452376,0.22575663,1.79633997
-3.31665833,8.44242244,2.05737720,5.65708968,1.04293077,0.00446424,0.22551781,1.77563462
-3.31065533,8.30222585,2.02884373,5.55321001,1.04404346,0.00439355,0.22443104,1.75004772
-3.30465233,8.14416674,1.99546305,5.43884278,1.04124357,0.00431223,0.22251223,1.71978390
-3.29864932,7.97001102,1.95746040,5.31538507,1.03446646,0.00422108,0.21979571,1.68512538
-3.29264632,7.78180238,1.91514334,5.18438452,1.02374487,0.00412113,0.21633258,1.64642376
-3.28664332,7.58179496,1.86889106,5.04748959,1.00920327,0.00401356,0.21218850,1.60408979
-3.28064032,7.37238078,1.81914154,4.90639756,0.99104906,0.00389970,0.20744096,1.55858168
-3.27463732,7.15601401,1.76637717,4.76280183,0.96956121,0.00378096,0.20217619,1.51039194
-3.26863432,6.93513465,1.71110919,4.61834015,0.94507684,0.00365878,0.19648578,1.46003348
-3.26263132,6.71209448,1.65386169,4.47454563,0.91797643,0.00353462,0.19046336,1.40802531
-3.25662831,6.48908803,1.59515576,4.33280241,0.88866848,0.00340984,0.18420125,1.35487845
-3.25062531,6.26809150,1.53549451,4.19430759,0.85757427,0.00328574,0.17778749,1.30108266
-3.24462231,6.05081215,1.47534962,4.06004125,0.82511351,0.00316351,0.17130317,1.24709451
-3.23861931,5.83865064,1.41515015,3.93074582,0.79169139,0.00304415,0.16482037,1.19332733
-3.23261631,5.63267790,1.35527395,3.80691602,0.75768780,0.00292852,0.15840067,1.14014355
-3.22661331,5.43362780,1.29604214,3.68879984,0.72344879,0.00281731,0.15209431,1.08784956
-3.22061031,5.24190600,1.23771685,3.57641081,0.68928070,0.00271101,0.14594000,1.03669357
-3.21460730,5.05761436,1.18050218,3.46955100,0.65544703,0.00260996,0.13996545,0.98686613
-3.20860430,4.88058975,1.12454814,3.36784390,0.62216787,0.00251437,0.13418835,0.93850354
-3.20260130,4.71045510,1.06995733,3.27077549,0.58962160,0.00242429,0.12861795,0.89169347
-3.19659830,4.54667990,1.01679363,3.17774162,0.55794874,0.00233972,0.12325691,0.84648276
-3.19059530,4.38864688,0.96509243,3.08809920,0.52725721,0.00226057,0.11810345,0.80288652
-3.18459230,4.23572102,0.91487161,3.00121867,0.49762871,0.00218676,0.11315352,0.76089813
-3.17858929,4.08731745,0.86614245,2.91653500,0.46912558,0.00211820,0.10840298,0.72049941
-3.17258629,3.94296412,0.81891998,2.83359456,0.44179770,0.00205485,0.10384953,0.68167037
-3.16658329,3.80235633,0.77323194,2.75209550,0.41568891,0.00199675,0.09949440,0.64439804
-3.16058029,3.66539998,0.72912589,2.67191943,0.39084261,0.00194405,0.09534366,0.60868369
-3.15457729,3.53224162,0.68667427,2.59315318,0.36730627,0.00189699,0.09140902,0.57454837
-3.14857429,3.40328398,0.64597696,2.51609930,0.34513456,0.00185593,0.08770822,0.54203632
-3.14257129,3.27918652,0.60716149,2.44127524,0.32439116,0.00182137,0.08426497,0.51121626
-3.13656828,3.16085153,0.57038101,2.36940148,0.30514915,0.00179389,0.08110836,0.48218063
-3.13056528,3.04939703,0.53581017,2.30137949,0.28749016,0.00177417,0.07827201,0.45504294
-3.12456228,2.94611852,0.50363943,2.23826109,0.27150243,0.00176293,0.07579280,0.42993353
-3.11855928,2.85244213,0.47406813,2.18121111,0.25727804,0.00176095,0.07370946,0.40699416
-3.11255628,2.76987206,0.44729695,2.13146550,0.24490958,0.00176899,0.07206103,0.38637179
-3.10655328,2.69993557,0.42352005,2.09028753,0.23448647,0.00178779,0.07088525,0.36821203
-3.10055028,2.64412848,0.40291754,2.05892409,0.22609130,0.00181800,0.07021715,0.35265274
-3.09454727,2.60386402,0.38564858,2.03856471,0.21979637,0.00186021,0.07008765,0.33981802
-3.08854427,2.58042766,0.37184543,2.03030494,0.21566052,0.00191484,0.07052249,0.32981306
-3.08254127,2.57493953,0.36160865,2.03511582,0.21372657,0.00198222,0.07154142,0.32272001
-3.07653827,2.58832594,0.35500361,2.05382036,0.21401931,0.00206247,0.07315765,0.31859501
-3.07053527,2.62130037,0.35205826,2.08707763,0.21654406,0.00215560,0.07537766,0.31746636
-3.06453227,2.67435391,0.35276207,2.13537429,0.22128584,0.00226144,0.07820119,0.31933390
-3.05852926,2.74775422,0.35706609,2.19902313,0.22820901,0.00237967,0.08162165,0.32416939
-3.05252626,2.84155186,0.36488374,2.27816748,0.23725727,0.00250985,0.08562650,0.33191765
-3.04652326,2.95559208,0.37609229,2.37279034,0.24835401,0.00265142,0.09019797,0.34249826
-3.04052026,3.08953019,0.39053463,2.48272633,0.26140267,0.00280370,0.09531368,0.35580766
-3.03451726,3.24284844,0.40802127,2.60767516,0.27628730,0.00296598,0.10094735,0.37172117
-3.02851426,3.41487251,0.42833222,2.74721477,0.29287295,0.00313747,0.10706940,0.39009495
-3.02251126,3.60478590,0.45121890,2.90081296,0.31100608,0.00331734,0.11364741,0.41076756
-3.01650825,3.81164108,0.47640572,3.06783620,0.33051487,0.00350475,0.12064648,0.43356110
-3.01050525,4.03436669,0.50359173,3.24755527,0.35120952,0.00369883,0.12802937,0.45828193
-3.00450225,4.27177070,0.53245207,3.43914729,0.37288266,0.00389871,0.13575651,0.48472087
-2.99849925,4.52253999,0.56263972,3.64169458,0.39530990,0.00410350,0.14378582,0.51265319
-2.99249625,4.78523749,0.59378752,3.85418109,0.41825082,0.00431227,0.15207247,0.54183846
-2.98649325,5.05829816,0.62551075,4.07548746,0.44145039,0.00452410,0.16056857,0.57202052
-2.98049025,5.34002579,0.65741051,4.30438615,0.46464106,0.00473799,0.16922287,0.60292780
-2.97448724,5.62859239,0.68907799,4.53953820,0.48754567,0.00495292,0.17798056,0.63427430
-2.96848424,5.92204195,0.72009981,4.77949317,0.50988110,0.00516778,0.18678316,0.66576136
-2.96248124,6.21830027,0.75006439,5.02269345,0.53136286,0.00538142,0.19556867,0.69708043
-2.95647824,6.51519190,0.77856931,5.26748432,0.55171038,0.00559262,0.20427194,0.72791693
-2.95047524,6.81046481,0.80522954,5.51213015,0.57065299,0.00580012,0.21282527,0.75795519
-2.94447224,7.10182272,0.82968614,5.75483696,0.58793642,0.00600260,0.22115924,0.78688435
-2.93846923,7.38696438,0.85161520,5.99378113,0.60332939,0.00619874,0.22920386,0.81440505
-2.93246623,7.66362840,0.87073659,6.22714315,0.61663018,0.00638723,0.23688986,0.84023659
-2.92646323,7.92964178,0.88682195,6.45314517,0.62767269,0.00656678,0.24415001,0.86412429
-2.92046023,8.18296959,0.89970160,6.67009062,0.63633177,0.00673619,0.25092067,0.88584648
-2.91445723,8.42176341,0.90926986,6.87640388,0.64252740,0.00689436,0.25714313,0.90522092
-2.90845423,8.64440588,0.91548836,7.07066803,0.64622749,0.00704034,0.26276498,0.92211006
-2.90245123,8.84954863,0.91838725,7.25165855,0.64744911,0.00717332,0.26774113,0.93642492
-2.89644822,9.03614182,0.91806386,7.41837128,0.64625797,0.00729271,0.27203474,0.94812723
-2.89044522,9.20345343,0.91467906,7.57004314,0.64276609,0.00739809,0.27561773,0.95722970
-2.88444222,9.35107729,0.90845122,7.70616468,0.63712788,0.00748926,0.27847102,0.96379429
-2.87843922,9.47892976,0.89964819,7.82648379,0.62953454,0.00756623,0.28058447,0.96792866
-2.87243622,9.58723520,0.88857748,7.93100084,0.62020727,0.00762918,0.28195648,0.96978082
-2.86643322,9.67650144,0.87557525,8.01995542,0.60938946,0.00767850,0.28259337,0.96953235
-2.86043022,9.74748678,0.86099455,8.09380602,0.59733832,0.00771469,0.28250860,0.96739062
-2.85442721,9.80116044,0.84519347,8.15320357,0.58431620,0.00773840,0.28172177,0.96358024
-2.84842421,9.83865897,0.82852357,8.19896062,0.57058224,0.00775034,0.28025775,0.95833440
-2.84242121,9.86124058,0.81131940,8.23201776,0.55638448,0.00775130,0.27814564,0.95188650
-2.83641821,9.87024009,0.79388930,8.25340881,0.54195295,0.00774206,0.27541799,0.94446243
-2.83041521,9.86702611,0.77650798,8.26422644,0.52749385,0.00772343,0.27211010,0.93627396
-2.82441221,9.85296250,0.75941112,8.26558956,0.51318520,0.00769615,0.26825948,0.92751344
-2.81840920,9.82937513,0.74279209,8.25861344,0.49917388,0.00766096,0.26390555,0.91835014
-2.81240620,9.79752488,0.72680086,8.24438349,0.48557421,0.00761849,0.25908954,0.90892814
-2.80640320,9.75858711,0.71154491,8.22393307,0.47246800,0.00756934,0.25385449,0.89936591
-2.80040020,9.71363754,0.69709197,8.19822552,0.45990597,0.00751402,0.24824553,0.88975732
-2.79439720,9.66364395,0.68347435,8.16814035,0.44791023,0.00745298,0.24231004,0.88017400
-2.78839420,9.60946300,0.67069436,8.13446322,0.43647786,0.00738661,0.23609805,0.87066869
-2.78239120,9.55184103,0.65873057,8.09787934,0.42558502,0.00731526,0.22966243,0.86127927
-2.77638819,9.49141770,0.64754442,8.05896959,0.41519168,0.00723925,0.22305912,0.85203312
-2.77038519,9.42873137,0.63708671,8.01820886,0.40524634,0.00715887,0.21634711,0.84295145
-2.76438219,9.36422504,0.62730377,7.97596596,0.39569088,0.00707440,0.20958831,0.83405336
-2.75837919,9.29825199,0.61814282,7.93250463,0.38646502,0.00698611,0.20284719,0.82535912
-2.75237619,9.23108023,0.60955632,7.88798511,0.37751037,0.00689429,0.19619013,0.81689272
-2.74637319,9.16289552,0.60150516,7.84246618,0.36877391,0.00679922,0.18968462,0.80868324
-2.74037019,9.09380240,0.59396053,7.79590735,0.36021073,0.00670122,0.18339824,0.80076527
-2.73436718,9.02382374,0.58690450,7.74817139,0.35178608,0.00660059,0.17739738,0.79317806
-2.72836418,8.95289882,0.58032933,7.69902719,0.34347661,0.00649763,0.17174594,0.78596377
-2.72236118,8.88088075,0.57423570,7.64815355,0.33527088,0.00639266,0.16650393,0.77916476
-2.71635818,8.80753407,0.56862997,7.59514402,0.32716916,0.00628596,0.16172594,0.77282029
-2.71035518,8.73253330,0.56352089,7.53951351,0.31918260,0.00617780,0.15745989,0.76696282
-2.70435218,8.65546374,0.55891582,7.48070710,0.31133192,0.00606841,0.15374567,0.76161424
-2.69834917,8.57582525,0.55481701,7.41811149,0.30364567,0.00595799,0.15061413,0.75678237
-2.69234617,8.49304004,0.55121801,7.35106948,0.29615815,0.00584671,0.14808623,0.75245792
-2.68634317,8.40646507,0.54810068,7.27889768,0.28890730,0.00573466,0.14617252,0.74861240
-2.68034017,8.31540937,0.54543288,7.20090735,0.28193245,0.00562192,0.14487287,0.74519688
-2.67433717,8.21915636,0.54316717,7.11642826,0.27527213,0.00550852,0.14417656,0.74214214
-2.66833417,8.11699068,0.54124052,7.02483472,0.26896219,0.00539445,0.14406274,0.73935992
-2.66233117,8.00822867,0.53957514,6.92557324,0.26303400,0.00527971,0.14450108,0.73674556
-2.65632816,7.89225140,0.53808035,6.81819045,0.25751303,0.00516426,0.14545273,0.73418171
-2.65032516,7.76853853,0.53665548,6.70236008,0.25241782,0.00504808,0.14687152,0.73154315
-2.64432216,7.63670123,0.53519347,6.57790750,0.24775917,0.00493119,0.14870521,0.72870228
-2.63831916,7.49651230,0.53358510,6.44483046,0.24353979,0.00481362,0.15089693,0.72553514
-2.63231616,7.34793150,0.53172350,6.30331436,0.23975420,0.00469545,0.15338645,0.72192753
-2.62631316,7.19112425,0.52950871,6.15374114,0.23638889,0.00457684,0.15611159,0.71778100
-2.62031016,7.02647247,0.52685197,5.99669061,0.23342279,0.00445798,0.15900934,0.71301824
-2.61430715,6.85457632,0.52367953,5.83293386,0.23082785,0.00433913,0.16201690,0.70758772
-2.60830415,6.67624655,0.51993577,5.66341864,0.22856977,0.00422059,0.16507250,0.70146718
-2.60230115,6.49248742,0.51558545,5.48924711,0.22660890,0.00410272,0.16811604,0.69466598
