energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,S_s_up,S_s_down,S_p_up,S_p_down,V_p_up,V_p_down,V_d_up,V_d_down
0.93946973,1.97890330,-5.48559113,0.00578818,-0.01898684,0.04998326,-0.10909936,0.26703985,-0.55292998,0.54100717,-3.18437592,0.03894446,-0.05505080,0.19365868,-0.30168240,0.24106439,-0.35342666,1.13786557,-1.91419104
0.94547274,1.98141664,-5.54422978,0.00616855,-0.01980426,0.04885965,-0.11163229,0.26656529,-0.56766157,0.54060000,-3.22363315,0.03839130,-0.05632773,0.19385834,-0.30775758,0.22903911,-0.35350566,1.14503513,-1.92290330
0.95147574,1.99086692,-5.60386728,0.00663342,-0.02057775,0.04798147,-0.11406884,0.26663270,-0.58283245,0.54314894,-3.26452127,0.03817368,-0.05760338,0.19498755,-0.31381388,0.21832180,-0.35365848,1.15454864,-1.93073732
0.95747874,2.00732611,-5.66471323,0.00718742,-0.02129770,0.04736592,-0.11638145,0.26720997,-0.59842412,0.54875561,-3.30711530,0.03831415,-0.05886962,0.19702685,-0.31979239,0.20891648,-0.35388735,1.16636651,-1.93792743
0.96348174,2.03081001,-5.72687630,0.00783407,-0.02195493,0.04702822,-0.11854290,0.26827720,-0.61440276,0.55748279,-3.35140648,0.03882910,-0.06011576,0.19994480,-0.32562493,0.20082226,-0.35418177,1.18044777,-1.94470764
0.96948474,2.06126530,-5.79034672,0.00857557,-0.02254082,0.04698116,-0.12052691,0.26982600,-0.63071652,0.56934811,-3.39729641,0.03972797,-0.06132860,0.20369761,-0.33123521,0.19403257,-0.35451872,1.19674481,-1.95129825
0.97548774,2.09855706,-5.85497878,0.00941263,-0.02304749,0.04723458,-0.12230872,0.27185801,-0.64729314,0.58431889,-3.44459173,0.04101257,-0.06249246,0.20822924,-0.33654013,0.18853452,-0.35486334,1.21519699,-1.95789140
0.98149075,2.14245797,-5.92047469,0.01034432,-0.02346795,0.04779497,-0.12386551,0.27438314,-0.66403780,0.60230859,-3.49299974,0.04267661,-0.06358949,0.21347197,-0.34145146,0.18430846,-0.35516995,1.23572391,-1.96463651
0.98749375,2.19264004,-5.98637108,0.01136802,-0.02379622,0.04866508,-0.12517674,0.27741752,-0.68083167,0.62317496,-3.54212559,0.04470536,-0.06459998,0.21934759,-0.34587763,0.18132790,-0.35538352,1.25821884,-1.97162651
0.99349675,2.24867008,-6.05202949,0.01247935,-0.02402749,0.04984365,-0.12622442,0.28098138,-0.69753118,0.64672030,-3.59147124,0.04707562,-0.06550288,0.22576903,-0.34972580,0.17955976,-0.35544142,1.28254306,-1.97888577
0.99949975,2.31000971,-6.11663229,0.01367226,-0.02415815,0.05132524,-0.12699321,0.28509716,-0.71396832,0.67269381,-3.64043722,0.04975589,-0.06627637,0.23264256,-0.35290402,0.17896514,-0.35527547,1.30852180,-1.98636060
1.00550275,2.37602041,-6.17918534,0.01493908,-0.02418592,0.05310019,-0.12747048,0.28978784,-0.72995192,0.70079617,-3.68832729,0.05270682,-0.06689856,0.23987041,-0.35532356,0.17950040,-0.35481428,1.33594234,-1.99391318
1.01150575,2.44597409,-6.23852821,0.01627072,-0.02410989,0.05515479,-0.12764633,0.29507571,-0.74527016,0.73068629,-3.73435690,0.05588201,-0.06734823,0.24735378,-0.35690127,0.18111878,-0.35398576,1.36455457,-2.00131944
1.01750875,2.51906906,-6.29335285,0.01765689,-0.02393051,0.05747149,-0.12751352,0.30098163,-0.75969425,0.76198999,-3.77766542,0.05922893,-0.06760556,0.25499605,-0.35756205,0.18377225,-0.35271977,1.39407444,-2.00827131
1.02351176,2.59445109,-6.34223070,0.01908640,-0.02364966,0.06002934,-0.12706745,0.30752478,-0.77298317,0.79431037,-3.81733263,0.06269023,-0.06765298,0.26270609,-0.35724116,0.18741365,-0.35095087,1.42419036,-2.01438358
1.02951476,2.67123888,-6.38364830,0.02054748,-0.02327055,0.06280455,-0.12630610,0.31472286,-0.78488952,0.82723953,-3.85239924,0.06620523,-0.06747586,0.27040150,-0.35588656,0.19199896,-0.34862105,1.45457221,-2.01920516
1.03551776,2.74855275,-6.41605037,0.02202818,-0.02279775,0.06577119,-0.12523005,0.32259274,-0.79516611,0.86037097,-3.88189122,0.06971150,-0.06706320,0.27801167,-0.35346101,0.19748949,-0.34568239,1.48488280,-2.02223449
1.04152076,2.82554526,-6.43788935,0.02351669,-0.02223702,0.06890188,-0.12384248,0.33115127,-0.80357319,0.89331246,-3.90484733,0.07314666,-0.06640826,0.28548043,-0.34994396,0.20385392,-0.34209961,1.51479111,-2.02293853
1.04752376,2.90143218,-6.44767964,0.02500182,-0.02159532,0.07216871,-0.12214936,0.34041627,-0.80988606,0.92569834,-3.92034923,0.07645018,-0.06550904,0.29276816,-0.34533316,0.21106994,-0.33785231,1.54398653,-2.02077439
1.05352676,2.97552194,-6.44405442,0.02647325,-0.02088062,0.07554401,-0.12015952,0.35040737,-0.81390261,0.95720108,-3.92755287,0.07956511,-0.06436856,0.29985326,-0.33964579,0.21912542,-0.33293691,1.57219334,-2.01521288
1.05952976,3.04724187,-6.42582260,0.02792193,-0.02010179,0.07900116,-0.11788487,0.36114666,-0.81545065,0.98754111,-3.92572017,0.08243978,-0.06299515,0.30673286,-0.33291927,0.22801881,-0.32736818,1.59918427,-2.00576262
1.06553277,3.11615946,-6.39202352,0.02934029,-0.01926846,0.08251540,-0.11534062,0.37265877,-0.81439457,1.01649463,-3.91424948,0.08502931,-0.06140240,0.31342262,-0.32521143,0.23775885,-0.32118026,1.62479245,-1.99199380
1.07153577,3.18199708,-6.34197651,0.03072242,-0.01839086,0.08606435,-0.11254549,0.38497049,-0.81064111,1.04389878,-3.89270348,0.08729679,-0.05960905,0.31995574,-0.31660023,0.24836330,-0.31442712,1.64892058,-1.97356026
1.07753877,3.24463893,-6.27532292,0.03206418,-0.01747962,0.08962856,-0.10952181,0.39810959,-0.80414390,1.06965394,-3.86083298,0.08921430,-0.05763866,0.32638098,-0.30718281,0.25985683,-0.30718240,1.67154669,-1.95021892
1.08354177,3.30412947,-6.19205832,0.03336311,-0.01654562,0.09319175,-0.10629570,0.41210292,-0.79490661,1.09372278,-3.81859557,0.09076345,-0.05551919,0.33275991,-0.29707401,0.27226796,-0.29953858,1.69272583,-1.92184553
1.08954477,3.36066279,-6.09255286,0.03461840,-0.01559979,0.09674090,-0.10289697,0.42697380,-0.78298449,1.11612623,-3.76616754,0.09193563,-0.05328237,0.33916334,-0.28640425,0.28562520,-0.29160542,1.71258739,-1.88844598
1.09554777,3.41456332,-5.97755841,0.03583058,-0.01465291,0.10026611,-0.09935900,0.44273867,-0.76848427,1.13693631,-3.70394869,0.09273183,-0.05096295,0.34566713,-0.27531693,0.29995246,-0.28350786,1.73132785,-1.85016252
1.10155078,3.46625837,-5.84820176,0.03700129,-0.01371546,0.10376023,-0.09571844,0.45940331,-0.75156228,1.15626627,-3.63255908,0.09316210,-0.04859797,0.35234753,-0.26396530,0.31526402,-0.27538308,1.74919933,-1.80727462
1.10755378,3.51624395,-5.70596346,0.03813279,-0.01279743,0.10721836,-0.09201474,0.47695868,-0.73242105,1.17425845,-3.55282770,0.09324465,-0.04622580,0.35927628,-0.25250895,0.33155925,-0.26737717,1.76649424,-1.76019433
1.11355678,3.56504549,-5.55264309,0.03922760,-0.01190813,0.11063710,-0.08828948,0.49537669,-0.71130420,1.19107048,-3.46577327,0.09300470,-0.04388528,0.36651556,-0.24111002,0.34881730,-0.25964113,1.78352689,-1.70945637
1.11955978,3.61317555,-5.39031199,0.04028795,-0.01105607,0.11401380,-0.08458562,0.51460620,-0.68849020,1.20686064,-3.37257767,0.09247300,-0.04161480,0.37411317,-0.22992924,0.36699224,-0.25232662,1.80061311,-1.65570332
1.12556278,3.66109097,-5.22125533,0.04131535,-0.01024878,0.11734564,-0.08094653,0.53456955,-0.66428492,1.22177307,-3.27455316,0.09168425,-0.03945141,0.38209822,-0.21912191,0.38600881,-0.24558133,1.81804885,-1.59966660
1.13156578,3.70915195,-5.04790592,0.04231009,-0.00949275,0.12062880,-0.07741500,0.55515982,-0.63901350,1.23592387,-3.17310449,0.09067545,-0.03742997,0.39047728,-0.20883400,0.40575920,-0.23954437,1.83608919,-1.54214410
1.13756878,3.75758547,-4.87277245,0.04327087,-0.00879329,0.12385764,-0.07403215,0.57623925,-0.61301175,1.24938871,-3.06968769,0.08948423,-0.03558246,0.39923160,-0.19919853,0.42610107,-0.23434164,1.85492884,-1.48397544
1.14357179,3.80645545,-4.69836540,0.04419443,-0.00815448,0.12702407,-0.07083635,0.59763875,-0.58661744,1.26219283,-2.96576723,0.08814724,-0.03393728,0.40831531,-0.19033225,0.44685711,-0.23008151,1.87468554,-1.42601596
1.14957479,3.85564156,-4.52712380,0.04507538,-0.00757912,0.13011705,-0.06786217,0.61915904,-0.56016198,1.27430414,-2.86277341,0.08669876,-0.03251876,0.41765476,-0.18233296,0.46781623,-0.22685088,1.89538722,-1.36911055
1.15557779,3.90482812,-4.36134585,0.04590609,-0.00706875,0.13312231,-0.06513948,0.64057303,-0.53396258,1.28562972,-2.76206205,0.08516949,-0.03134675,0.42714928,-0.17527733,0.48873653,-0.22471187,1.91696390,-1.31406847
1.16158079,3.95350418,-4.20312675,0.04667670,-0.00662363,0.13602242,-0.06269263,0.66162985,-0.50831542,1.29601611,-2.66487797,0.08358564,-0.03043638,0.43667316,-0.16921949,0.50934999,-0.22369930,1.93924479,-1.26164022
1.16758379,4.00097495,-4.05430595,0.04737533,-0.00624281,0.13879703,-0.06053990,0.68206002,-0.48348994,1.30525355,-2.57232412,0.08196834,-0.02979793,0.44607897,-0.16419040,0.52936875,-0.22381906,1.96196102,-1.21249736
1.17358679,4.04638423,-3.91642636,0.04798837,-0.00592419,0.14142341,-0.05869310,0.70158193,-0.45972451,1.31308383,-2.48533758,0.08033332,-0.02943684,0.45520204,-0.16019806,0.54849282,-0.22504745,1.98475374,-1.16721605
1.17958979,4.08874689,-3.79070677,0.04850092,-0.00566465,0.14387725,-0.05715756,0.71990910,-0.43722363,1.31921151,-2.40467319,0.07869099,-0.02935386,0.46386596,-0.15722840,0.56641892,-0.22733169,2.00718745,-1.12626494
1.18559280,4.12698982,-3.67802857,0.04889733,-0.00546012,0.14613362,-0.05593219,0.73675795,-0.41615662,1.32331797,-2.33089570,0.07704669,-0.02954527,0.47188886,-0.15524715,0.58284998,-0.23059147,2.02876770,-1.08999778
1.19159580,4.15999905,-3.57893682,0.04916182,-0.00530580,0.14816811,-0.05500999,0.75185592,-0.39665788,1.32507741,-2.26438019,0.07540137,-0.03000325,0.47909023,-0.15420228,0.59750504,-0.23472168,2.04896228,-1.05865081
1.19759880,4.18667087,-3.49365514,0.04927913,-0.00519622,0.14995795,-0.05437867,0.76494919,-0.37882857,1.32417414,-2.20532063,0.07375230,-0.03071624,0.48529793,-0.15402711,0.61012884,-0.23959604,2.06722484,-1.03234490
1.20360180,4.20596397,-3.42211315,0.04923526,-0.00512549,0.15148324,-0.05402154,0.77581011,-0.36273949,1.32032006,-2.15374573,0.07209402,-0.03166941,0.49035509,-0.15464395,0.62050095,-0.24507179,2.08301969,-1.01109221
1.20960480,4.21695004,-3.36398470,0.04901810,-0.00508743,0.15272798,-0.05391853,0.78424352,-0.34843509,1.31327147,-2.10954102,0.07041938,-0.03284518,0.49412658,-0.15596810,0.62844369,-0.25099494,2.09584628,-0.99480669
1.21560780,4.21885999,-3.31873438,0.04861807,-0.00507572,0.15368097,-0.05404736,0.79009216,-0.33593807,1.30284433,-2.07247557,0.06872051,-0.03422363,0.49650465,-0.15791200,0.63382864,-0.25720615,2.10526240,-0.98331784
1.22161081,4.21112359,-3.28566961,0.04802868,-0.00508413,0.15433653,-0.05438471,0.79324062,-0.32525451,1.28892706,-2.04223181,0.06698985,-0.03578304,0.49741362,-0.16038940,0.63658132,-0.26354683,2.11090462,-0.97638702
1.22761381,4.19340022,-3.26399539,0.04724697,-0.00510660,0.15469485,-0.05490742,0.79361784,-0.31637901,1.27149024,-2.01843665,0.06522098,-0.03750031,0.49681327,-0.16331944,0.63668385,-0.26986526,2.11250510,-0.97372513
1.23361681,4.16559958,-3.25286859,0.04627383,-0.00513743,0.15476210,-0.05559359,0.79119821,-0.30929959,1.25059279,-2.00069187,0.06340937,-0.03935139,0.49470074,-0.16663027,0.63417549,-0.27602232,2.10990400,-0.97501102
1.23961981,4.12789103,-3.25144875,0.04511416,-0.00517138,0.15455018,-0.05642358,0.78600115,-0.30400201,1.22638413,-1.98860236,0.06155289,-0.04131162,0.49111098,-0.17026224,0.62915091,-0.28189679,2.10305676,-0.97990945
1.24562281,4.08070150,-3.25894294,0.04377692,-0.00520378,0.15407620,-0.05738076,0.77808940,-0.30047316,1.19910243,-1.98180029,0.05965219,-0.04335610,0.48611556,-0.17417037,0.62175650,-0.28738971,2.09203619,-0.98808785
1.25162581,4.02470218,-3.27464215,0.04227501,-0.00523061,0.15336161,-0.05845210,0.76756616,-0.29870344,1.16906890,-1.97996421,0.05771081,-0.04545990,0.47982010,-0.17832606,0.61218474,-0.29242769,2.07702928,-0.99923094
1.25762881,3.96078484,-3.29794762,0.04062498,-0.00524856,0.15243118,-0.05962849,0.75457137,-0.29868782,1.13667861,-1.98283192,0.05573510,-0.04759835,0.47236018,-0.18271787,0.60066698,-0.29696509,2.05832900,-1.01305269
1.26363182,3.89002914,-3.32838602,0.03884669,-0.00525507,0.15131180,-0.06090478,0.73927724,-0.30042555,1.10238816,-1.99020667,0.05373400,-0.04974721,0.46389620,-0.18735144,0.58746509,-0.30098473,2.03632170,-1.02930508
1.26963482,3.81366284,-3.36561288,0.03696275,-0.00524832,0.15003116,-0.06227955,0.72188351,-0.30391858,1.06670095,-2.00195653,0.05171861,-0.05188287,0.45460729,-0.19224838,0.57286220,-0.30449731,2.01147078,-1.04778319
1.27563782,3.73301696,-3.40940485,0.03499801,-0.00522726,0.14861647,-0.06375463,0.70261246,-0.30916868,1.03015080,-2.01800726,0.04970174,-0.05398253,0.44468456,-0.19744432,0.55715317,-0.30753946,1.98429770,-1.06832688
1.28164082,3.64947820,-3.45964145,0.03297884,-0.00519156,0.14709324,-0.06533443,0.68170409,-0.31617359,0.99328468,-2.03832933,0.04769727,-0.05602434,0.43432407,-0.20298612,0.54063506,-0.31017057,1.95536111,-1.09081878
1.28764382,3.56444102,-3.51627814,0.03093257,-0.00514158,0.14548428,-0.06702498,0.65941149,-0.32492223,0.95664534,-2.06292028,0.04571958,-0.05798764,0.42371978,-0.20892829,0.52359821,-0.31246856,1.92523543,-1.11517918
1.29364682,3.47926159,-3.57931263,0.02888672,-0.00507833,0.14380882,-0.06883301,0.63599665,-0.33538956,0.92075479,-2.09178368,0.04378297,-0.05985317,0.41305682,-0.21532904,0.50631803,-0.31452480,1.89448981,-1.14135825
1.29964982,3.39521579,-3.64874709,0.02686844,-0.00500342,0.14208203,-0.07076473,0.61172676,-0.34753119,0.88609910,-2.12490628,0.04190112,-0.06160327,0.40250541,-0.22224576,0.48904804,-0.31643855,1.86366853,-1.16932616
1.30565283,3.31346302,-3.72454877,0.02490386,-0.00491897,0.14031473,-0.07282484,0.58687094,-0.36127836,0.85311538,-2.16223504,0.04008663,-0.06322221,0.39221556,-0.22973057,0.47201430,-0.31831122,1.83327373,-1.19906195
1.31165583,3.23501725,-3.80661200,0.02301762,-0.00482759,0.13851354,-0.07501536,0.56169753,-0.37653348,0.82218133,-2.20365567,0.03835073,-0.06469640,0.38231294,-0.23782581,0.45541131,-0.32024060,1.80375121,-1.23054197
1.31765883,3.16072629,-3.89472410,0.02123239,-0.00473228,0.13668122,-0.07733475,0.53647172,-0.39316677,0.79360761,-2.24897421,0.03670307,-0.06601477,0.37289586,-0.24655991,0.43939958,-0.32231570,1.77547991,-1.26372867
1.32366183,3.09125984,-3.98853761,0.01956849,-0.00463640,0.13481739,-0.07977708,0.51145354,-0.41101413,0.76763342,-2.29790297,0.03515162,-0.06716901,0.36403360,-0.25594383,0.42410470,-0.32461218,1.74876532,-1.29856055
1.32966483,3.02710640,-4.08755086,0.01804370,-0.00454358,0.13291944,-0.08233148,0.48689599,-0.42987672,0.74442513,-2.35005194,0.03370277,-0.06815387,0.35576606,-0.26596815,0.40961788,-0.32718880,1.72383704,-1.33494406
1.33566783,2.96857850,-4.19109819,0.01667298,-0.00445770,0.13098359,-0.08498183,0.46304331,-0.44952212,0.72407790,-2.40492625,0.03236148,-0.06896739,0.34810469,-0.27660119,0.39599788,-0.33008495,1.70085028,-1.37274792
1.34167084,2.91582560,-4.29835073,0.01546845,-0.00438279,0.12900607,-0.08770669,0.44012915,-0.46968746,0.70662004,-2.46193000,0.03113155,-0.06961110,0.34103457,-0.28778801,0.38327395,-0.33331946,1.67989106,-1.41180032
1.34767384,2.86885331,-4.40832773,0.01443933,-0.00432305,0.12698432,-0.09047957,0.41837466,-0.49008420,0.69201972,-2.52037646,0.03001598,-0.07009011,0.33451760,-0.29945064,0.37144965,-0.33689065,1.66098450,-1.45188924
1.35367684,2.82754749,-4.51991796,0.01359193,-0.00428271,0.12491813,-0.09326941,0.39798630,-0.51040454,0.68019343,-2.57950391,0.02901731,-0.07041311,0.32849644,-0.31148935,0.36050728,-0.34077758,1.64410558,-1.49276581
1.35967984,2.79170150,-4.63190998,0.01292979,-0.00426604,0.12281062,-0.09604142,0.37915351,-0.53032926,0.67101580,-2.63849642,0.02813802,-0.07059225,0.32289913,-0.32378503,0.35041260,-0.34494233,1.62919152,-1.53415059
1.36568284,2.76104487,-4.74302941,0.01245371,-0.00427728,0.12066901,-0.09875802,0.36204600,-0.54953649,0.66433007,-2.69650833,0.02738085,-0.07064298,0.31764407,-0.33620248,0.34111958,-0.34933328,1.61615482,-1.57574230
1.37168584,2.73527146,-4.85198112,0.01216189,-0.00432055,0.11850520,-0.10138007,0.34681097,-0.56771118,0.65995862,-2.75269101,0.02674912,-0.07058362,0.31264508,-0.34859459,0.33257499,-0.35388879,1.60489624,-1.61722848
1.37768884,2.71406545,-4.95749378,0.01205006,-0.00439981,0.11633594,-0.10386814,0.33357011,-0.58455469,0.65771306,-2.80622044,0.02624693,-0.07043494,0.30781638,-0.36080706,0.32472260,-0.35854149,1.59531660,-1.65829732
1.38369185,2.69712364,-5.05836409,0.01211158,-0.00451877,0.11418281,-0.10618388,0.32241662,-0.59979416,0.65740321,-2.85632399,0.02587924,-0.07021953,0.30307710,-0.37268352,0.31750672,-0.36322236,1.58732679,-1.69864988
1.38969485,2.68417277,-5.15349805,0.01233756,-0.00468080,0.11207177,-0.10829134,0.31341231,-0.61319097,0.65884472,-2.90230495,0.02565191,-0.06996116,0.29835531,-0.38407071,0.31087511,-0.36786476,1.58085523,-1.73801194
1.39569785,2.67498106,-5.24194694,0.01271698,-0.00488887,0.11003245,-0.11015823,0.30658500,-0.62454819,0.66186482,-2.94356337,0.02557150,-0.06968394,0.29359119,-0.39482356,0.30478109,-0.37240785,1.57585238,-1.77614453
1.40170085,2.66936328,-5.32293573,0.01323679,-0.00514543,0.10809721,-0.11175706,0.30192635,-0.63371633,0.66630608,-2.97961228,0.02564508,-0.06941156,0.28873938,-0.40480975,0.29918478,-0.37679931,1.57229199,-1.81285255
1.40770385,2.66717961,-5.39588253,0.01388204,-0.00545233,0.10629991,-0.11306599,0.29939026,-0.64059732,0.67202806,-3.01008828,0.02587986,-0.06916640,0.28377035,-0.41391360,0.29405362,-0.38099718,1.57016915,-1.84799082
1.41370685,2.66832837,-5.46040782,0.01463601,-0.00581069,0.10467459,-0.11406952,0.29889210,-0.64514643,0.67890699,-3.03475617,0.02628274,-0.06896868,0.27867077,-0.42203917,0.28936207,-0.38497076,1.56949522,-1.88146713
1.41970985,2.67273358,-5.51633324,0.01548036,-0.00622086,0.10325397,-0.11475883,0.30030873,-0.64737213,0.68683345,-3.05350752,0.02685981,-0.06883569,0.27344296,-0.42911224,0.28509072,-0.38870045,1.57029024,-1.91324204
1.42571286,2.68032855,-5.56367005,0.01639534,-0.00668232,0.10206805,-0.11513187,0.30347969,-0.64733381,0.69570862,-3.06635337,0.02761579,-0.06878106,0.26810342,-0.43508126,0.28122487,-0.39217672,1.57257343,-1.94332547
1.43171586,2.69103680,-5.60259839,0.01736002,-0.00719358,0.10114272,-0.11519307,0.30820936,-0.64513766,0.70543927,-3.07341182,0.02855352,-0.06881412,0.26268073,-0.43991711,0.27775280,-0.39539827,1.57635252,-1.97177024
1.43771886,2.70475214,-5.63343850,0.01835262,-0.00775219,0.10049846,-0.11495291,0.31427030,-0.64093087,0.71593211,-3.07489116,0.02967336,-0.06893946,0.25721282,-0.44361190,0.27466373,-0.39836959,1.58161291,-1.99866298
1.44372186,2.72131952,-5.65661620,0.01935076,-0.00835465,0.10014935,-0.11442703,0.32140772,-0.63489436,0.72708796,-3.07107011,0.03097282,-0.06915664,0.25174385,-0.44617679,0.27194593,-0.40109807,1.58830761,-2.02411304
1.44972486,2.74051840,-5.67262471,0.02033197,-0.00899646,0.10010225,-0.11363537,0.32934501,-0.62723478,0.73879621,-3.06227594,0.03244608,-0.06946001,0.24632105,-0.44763904,0.26958484,-0.40359104,1.59634881,-2.04824014
1.45572786,2.76205031,-5.68198550,0.02127406,-0.00967211,0.10035637,-0.11260095,0.33779017,-0.61817575,0.75093022,-3.04886240,0.03408382,-0.06983887,0.24099148,-0.44803858,0.26756155,-0.40585299,1.60560205,-2.07116163
1.46173087,2.78553163,-5.68521057,0.02215562,-0.01037516,0.10090310,-0.11134874,0.34644308,-0.60794918,0.76334396,-3.03118834,0.03587306,-0.07027769,0.23579917,-0.44742431,0.26585171,-0.40788306,1.61588353,-2.09298012
1.46773387,2.81049291,-5.68276864,0.02295650,-0.01109832,0.10172622,-0.10990440,0.35500330,-0.59678684,0.77587029,-3.00959863,0.03779721,-0.07075663,0.23078260,-0.44585042,0.26442488,-0.40967325,1.62696117,-2.11377254
1.47373687,2.83638494,-5.67505755,0.02365837,-0.01183357,0.10280252,-0.10829316,0.36317824,-0.58491268,0.78832125,-2.98440829,0.03983628,-0.07125220,0.22597285,-0.44337288,0.26324453,-0.41120739,1.63855950,-2.13358130
1.47973987,2.86259187,-5.66238422,0.02424516,-0.01257232,0.10410268,-0.10653878,0.37069133,-0.57253617,0.80049025,-2.95589077,0.04196730,-0.07173810,0.22139233,-0.44004657,0.26226858,-0.41246095,1.65036836,-2.15240815
1.48574287,2.88845086,-5.64495375,0.02470350,-0.01330558,0.10559248,-0.10466270,0.37729000,-0.55984697,0.81215642,-2.92427083,0.04416485,-0.07218621,0.21705433,-0.43592295,0.26145054,-0.41340186,1.66205520,-2.17021137
1.49174587,2.91327738,-5.62286795,0.02502317,-0.01402412,0.10723428,-0.10268338,0.38275315,-0.54701101,0.82309071,-2.88972242,0.04640177,-0.07256762,0.21296325,-0.43104865,0.26074111,-0.41399223,1.67328015,-2.18690647
1.49774887,2.93639501,-5.59613348,0.02519736,-0.01471875,0.10898869,-0.10061596,0.38689778,-0.53416815,0.83306370,-2.85237139,0.04865004,-0.07285385,0.20911556,-0.42546486,0.26009028,-0.41419088,1.68371322,-2.20237037
1.50375188,2.95716800,-5.56467871,0.02522291,-0.01538047,0.11081639,-0.09847210,0.38958464,-0.52143137,0.84185460,-2.81230264,0.05088176,-0.07301797,0.20550134,-0.41920767,0.25944965,-0.41395654,1.69305261,-2.21644901
1.50975488,2.97503478,-5.52837828,0.02510041,-0.01600073,0.11268003,-0.09626007,0.39072250,-0.50888733,0.84926093,-2.76957112,0.05307013,-0.07303576,0.20210630,-0.41230921,0.25877500,-0.41325156,1.70104283,-2.22896788
1.51575788,2.98954052,-5.48708354,0.02483420,-0.01657161,0.11454607,-0.09398517,0.39027111,-0.49659824,0.85510855,-2.72421579,0.05519056,-0.07288678,0.19891419,-0.40479948,0.25802884,-0.41204574,1.70749180,-2.23974480
1.52176088,3.00036671,-5.44065686,0.02443222,-0.01708607,0.11638659,-0.09165027,0.38824252,-0.48460485,0.85926117,-2.67627537,0.05722176,-0.07255536,0.19590931,-0.39670871,0.25718290,-0.41032022,1.71228544,-2.24860441
1.52776388,3.00735591,-5.38900741,0.02390580,-0.01753805,0.11818097,-0.08925648,0.38470085,-0.47293011,0.86162911,-2.62580497,0.05914668,-0.07203140,0.19307901,-0.38807005,0.25622028,-0.40807104,1.71539909,-2.25539315
1.53376688,3.01053012,-5.33212623,0.02326928,-0.01792271,0.11991720,-0.08680403,0.37976035,-0.46158349,0.86217647,-2.57289226,0.06095350,-0.07131106,0.19041606,-0.37892234,0.25513727,-0.40531214,1.71690462,-2.25999418
1.53976988,3.01010133,-5.27011818,0.02253960,-0.01823651,0.12159310,-0.08429312,0.37358208,-0.45056552,0.86092656,-2.51767213,0.06263629,-0.07039713,0.18792058,-0.36931275,0.25394469,-0.40207766,1.71697286,-2.26234104
1.54577289,3.00647357,-5.20322869,0.02173575,-0.01847730,0.12321700,-0.08172478,0.36636899,-0.43987233,0.85796487,-2.46033884,0.06419566,-0.06929934,0.18560159,-0.35929907,0.25266858,-0.39842328,1.71587086,-2.26242942
1.55177589,3.00023577,-5.13186365,0.02087825,-0.01864440,0.12480814,-0.07910174,0.35835987,-0.42950002,0.85343962,-2.40115494,0.06563902,-0.06803427,0.18347782,-0.34895140,0.25135030,-0.39442663,1.71395405,-2.26032612
1.55777889,2.99214569,-5.05660110,0.01998850,-0.01873861,0.12639657,-0.07642904,0.34982215,-0.41944852,0.84755959,-2.34045616,0.06698066,-0.06662518,0.18157804,-0.33835325,0.25004593,-0.39018654,1.71165350,-2.25617483
1.56378189,2.98310516,-4.97819383,0.01908823,-0.01876222,0.12802259,-0.07371468,0.34104391,-0.40972498,0.84058916,-2.27865216,0.06824156,-0.06510152,0.17994047,-0.32760172,0.24882501,-0.38582135,1.70945880,-2.25019821
1.56978489,2.97412775,-4.89756265,0.01819888,-0.01871891,0.12973577,-0.07097001,0.33232534,-0.40034637,0.83284082,-2.21622273,0.06944886,-0.06349823,0.17861165,-0.31680688,0.24776857,-0.38146617,1.70789739,-2.24269609
1.57578789,2.96630008,-4.81578051,0.01734105,-0.01861373,0.13159337,-0.06820986,0.32396978,-0.39134140,0.82466523,-2.15370989,0.07063500,-0.06185495,0.17764457,-0.30609037,0.24696665,-0.37726936,1.70751131,-2.23403994
1.58179090,2.96073836,-4.73404804,0.01653403,-0.01845295,0.13365851,-0.06545263,0.31627480,-0.38275156,0.81643924,-2.09170601,0.07183671,-0.06021494,0.17709622,-0.29558305,0.24651519,-0.37338823,1.70883248,-2.22466359
1.58779390,2.95854200,-4.65366175,0.01579529,-0.01824393,0.13599771,-0.06272009,0.30952339,-0.37463135,0.80855234,-2.03083857,0.07309359,-0.05862395,0.17702469,-0.28542216,0.24651253,-0.36998433,1.71235766,-2.21505079
1.59379690,2.96074629,-4.57597614,0.01514019,-0.01799493,0.13867824,-0.06003699,0.30397564,-0.36704773,0.80139196,-1.97175239,0.07444658,-0.05712895,0.17748587,-0.27574774,0.24705560,-0.36721836,1.71852443,-2.20572003
1.59979990,2.96827605,-4.50236140,0.01458164,-0.01771495,0.14176515,-0.05743056,0.29986093,-0.36007882,0.79532824,-1.91508997,0.07593622,-0.05577685,0.17853002,-0.26669881,0.24823586,-0.36524503,1.72768907,-2.19720715
1.60580290,2.98190233,-4.43415854,0.01412990,-0.01741350,0.14531810,-0.05492992,0.29737112,-0.35381185,0.79069899,-1.86147094,0.07760078,-0.05461312,0.18019830,-0.25840931,0.25013519,-0.36420801,1.74010767,-2.19004660
