energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-0.42321161,2.48787166,-2.48787169,0.84708817,-0.84708818,0.12153082,-0.12153082,0.36180251,-0.36180251,1.24409921,-1.24409922,0.07963462,-0.07963462,0.24605699,-0.24605699,0.37295263,-0.37295264,0.00000000,-0.00000000
-0.41720860,2.56621706,-2.56621708,0.88873243,-0.88873244,0.12572045,-0.12572045,0.36646554,-0.36646554,1.28362039,-1.28362040,0.08357884,-0.08357884,0.24977154,-0.24977154,0.38221415,-0.38221415,0.00000000,-0.00000000
-0.41120560,2.63790976,-2.63790978,0.92714733,-0.92714734,0.12949792,-0.12949792,0.37058740,-0.37058740,1.32091249,-1.32091250,0.08733551,-0.08733551,0.25257282,-0.25257282,0.39049622,-0.39049623,0.00000000,-0.00000000
-0.40520260,2.70159398,-2.70159400,0.96171262,-0.96171263,0.13280440,-0.13280440,0.37399137,-0.37399137,1.35519015,-1.35519016,0.09082754,-0.09082754,0.25441374,-0.25441374,0.39766998,-0.39766998,0.00000000,-0.00000000
-0.39919960,2.75605883,-2.75605885,0.99186125,-0.99186125,0.13559046,-0.13559046,0.37651967,-0.37651967,1.38571649,-1.38571650,0.09398008,-0.09398009,0.25527069,-0.25527069,0.40363306,-0.40363306,0.00000000,-0.00000000
-0.39319660,2.80027315,-2.80027316,1.01709550,-1.01709551,0.13781750,-0.13781750,0.37803903,-0.37803903,1.41182440,-1.41182441,0.09672284,-0.09672285,0.25514409,-0.25514409,0.40831301,-0.40831301,0.00000000,-0.00000000
-0.38719360,2.83341423,-2.83341424,1.03700148,-1.03700149,0.13945875,-0.13945875,0.37844520,-0.37844520,1.43293541,-1.43293542,0.09899222,-0.09899222,0.25405807,-0.25405807,0.41166954,-0.41166954,0.00000000,-0.00000000
-0.38119060,2.85488952,-2.85488952,1.05126131,-1.05126131,0.14049987,-0.14049987,0.37766607,-0.37766607,1.44857562,-1.44857563,0.10073336,-0.10073336,0.25205919,-0.25205919,0.41369552,-0.41369552,0.00000000,-0.00000000
-0.37518759,2.86435060,-2.86435060,1.05966260,-1.05966260,0.14093916,-0.14093916,0.37566355,-0.37566355,1.45838807,-1.45838807,0.10190192,-0.10190192,0.24921428,-0.24921428,0.41441672,-0.41441672,0.00000000,-0.00000000
-0.36918459,2.86169922,-2.86169922,1.06210484,-1.06210484,0.14078726,-0.14078726,0.37243398,-0.37243398,1.46214133,-1.46214133,0.10246559,-0.10246559,0.24560763,-0.24560763,0.41389032,-0.41389032,0.00000000,-0.00000000
-0.36318159,2.84708534,-2.84708533,1.05860238,-1.05860238,0.14006655,-0.14006655,0.36800721,-0.36800721,1.45973404,-1.45973404,0.10240517,-0.10240517,0.24133754,-0.24133754,0.41220217,-0.41220217,0.00000000,-0.00000000
-0.35717859,2.82089757,-2.82089757,1.04928395,-1.04928395,0.13881011,-0.13881011,0.36244441,-0.36244441,1.45119541,-1.45119541,0.10171531,-0.10171531,0.23651251,-0.23651251,0.40946308,-0.40946308,0.00000000,-0.00000000
-0.35117559,2.78374668,-2.78374667,1.03438878,-1.03438878,0.13706038,-0.13706038,0.35583479,-0.35583478,1.43668184,-1.43668183,0.10040478,-0.10040478,0.23124722,-0.23124722,0.40580422,-0.40580422,0.00000000,-0.00000000
-0.34517259,2.73644304,-2.73644303,1.01425944,-1.01425943,0.13486760,-0.13486760,0.34829140,-0.34829140,1.41646979,-1.41646978,0.09849627,-0.09849627,0.22565847,-0.22565847,0.40137181,-0.40137181,0.00000000,-0.00000000
-0.33916958,2.67996920,-2.67996919,0.98933179,-0.98933178,0.13228811,-0.13228811,0.33994630,-0.33994630,1.39094559,-1.39094558,0.09602584,-0.09602584,0.21986131,-0.21986131,0.39632149,-0.39632149,0.00000000,-0.00000000
-0.33316658,2.61544888,-2.61544887,0.96012248,-0.96012248,0.12938245,-0.12938245,0.33094527,-0.33094527,1.36059244,-1.36059243,0.09304188,-0.09304188,0.21396548,-0.21396548,0.39081253,-0.39081253,0.00000000,-0.00000000
-0.32716358,2.54411377,-2.54411375,0.92721455,-0.92721454,0.12621361,-0.12621361,0.32144242,-0.32144242,1.32597541,-1.32597540,0.08960378,-0.08960378,0.20807240,-0.20807240,0.38500215,-0.38500215,0.00000000,-0.00000000
-0.32116058,2.46726958,-2.46726956,0.89124163,-0.89124163,0.12284523,-0.12284523,0.31159492,-0.31159492,1.28772501,-1.28772500,0.08578031,-0.08578030,0.20227270,-0.20227270,0.37904030,-0.37904030,0.00000000,-0.00000000
-0.31515758,2.38626274,-2.38626272,0.85287164,-0.85287164,0.11934001,-0.11934001,0.30155811,-0.30155811,1.24652008,-1.24652007,0.08164771,-0.08164771,0.19664446,-0.19664446,0.37306513,-0.37306513,0.00000000,-0.00000000
-0.30915458,2.30244902,-2.30244900,0.81279033,-0.81279032,0.11575830,-0.11575830,0.29148113,-0.29148113,1.20307072,-1.20307071,0.07728775,-0.07728775,0.19125225,-0.19125225,0.36719927,-0.36719926,0.00000000,-0.00000000
-0.30315158,2.21716514,-2.21716512,0.77168549,-0.77168548,0.11215696,-0.11215696,0.28150343,-0.28150343,1.15810180,-1.15810179,0.07278566,-0.07278565,0.18614689,-0.18614688,0.36154720,-0.36154720,0.00000000,-0.00000000
-0.29714857,2.13170432,-2.13170429,0.73023224,-0.73023224,0.10858851,-0.10858851,0.27175207,-0.27175207,1.11233766,-1.11233764,0.06822804,-0.06822804,0.18136590,-0.18136590,0.35619385,-0.35619385,0.00000000,-0.00000000
-0.29114557,2.04729632,-2.04729630,0.68907996,-0.68907995,0.10510052,-0.10510052,0.26234002,-0.26234002,1.06648851,-1.06648850,0.06370096,-0.06370096,0.17693478,-0.17693478,0.35120424,-0.35120424,0.00000000,-0.00000000
-0.28514257,1.96509235,-1.96509232,0.64884097,-0.64884096,0.10173538,-0.10173538,0.25336543,-0.25336543,1.02123878,-1.02123877,0.05928808,-0.05928808,0.17286875,-0.17286875,0.34662445,-0.34662444,0.00000000,-0.00000000
-0.27913957,1.88615467,-1.88615464,0.61008147,-0.61008146,0.09853026,-0.09853026,0.24491187,-0.24491187,0.97723756,-0.97723755,0.05506905,-0.05506905,0.16917501,-0.16917501,0.34248357,-0.34248357,0.00000000,-0.00000000
-0.27313657,1.81145086,-1.81145084,0.57331452,-0.57331451,0.09551733,-0.09551733,0.23704933,-0.23704933,0.93509130,-0.93509129,0.05111803,-0.05111803,0.16585538,-0.16585537,0.33879658,-0.33879658,0.00000000,-0.00000000
-0.26713357,1.74185194,-1.74185192,0.53899516,-0.53899515,0.09272419,-0.09272419,0.22983600,-0.22983599,0.89535849,-0.89535848,0.04750251,-0.04750251,0.16290907,-0.16290907,0.33556792,-0.33556792,0.00000000,-0.00000000
-0.26113057,1.67813366,-1.67813364,0.50751747,-0.50751747,0.09017437,-0.09017437,0.22332047,-0.22332047,0.85854623,-0.85854622,0.04428235,-0.04428235,0.16033554,-0.16033554,0.33279543,-0.33279542,0.00000000,-0.00000000
-0.25512756,1.62097995,-1.62097994,0.47921336,-0.47921335,0.08788789,-0.08788789,0.21754431,-0.21754431,0.82510826,-0.82510825,0.04150897,-0.04150897,0.15813708,-0.15813708,0.33047439,-0.33047439,0.00000000,-0.00000000
-0.24912456,1.57098755,-1.57098753,0.45435258,-0.45435258,0.08588181,-0.08588181,0.21254463,-0.21254463,0.79544403,-0.79544402,0.03922487,-0.03922487,0.15632126,-0.15632126,0.32860145,-0.32860145,0.00000000,-0.00000000
-0.24312156,1.52867060,-1.52867059,0.43314397,-0.43314396,0.08417074,-0.08417074,0.20835654,-0.20835654,0.76989840,-0.76989840,0.03746318,-0.03746318,0.15490272,-0.15490272,0.32717790,-0.32717790,0.00000000,-0.00000000
-0.23711856,1.49446442,-1.49446441,0.41573713,-0.41573713,0.08276714,-0.08276714,0.20501519,-0.20501519,0.74876160,-0.74876159,0.03624747,-0.03624747,0.15390453,-0.15390453,0.32621229,-0.32621229,0.00000000,-0.00000000
-0.23111556,1.46872736,-1.46872735,0.40222464,-0.40222464,0.08168150,-0.08168150,0.20255728,-0.20255728,0.73226883,-0.73226883,0.03559166,-0.03559166,0.15335874,-0.15335874,0.32572199,-0.32572199,0.00000000,-0.00000000
-0.22511256,1.45174038,-1.45174038,0.39264419,-0.39264419,0.08092229,-0.08092229,0.20102176,-0.20102176,0.72059952,-0.72059952,0.03549999,-0.03549999,0.15330620,-0.15330620,0.32573364,-0.32573364,0.00000000,-0.00000000
-0.21910955,1.44370384,-1.44370384,0.38698066,-0.38698066,0.08049574,-0.08049574,0.20044984,-0.20044984,0.71387571,-0.71387570,0.03596715,-0.03596715,0.15379561,-0.15379561,0.32628234,-0.32628234,0.00000000,-0.00000000
-0.21310655,1.44473152,-1.44473152,0.38516797,-0.38516797,0.08040540,-0.08040540,0.20088400,-0.20088400,0.71215974,-0.71215974,0.03697844,-0.03697844,0.15488175,-0.15488175,0.32740965,-0.32740965,0.00000000,-0.00000000
-0.20710355,1.45484219,-1.45484220,0.38709064,-0.38709064,0.08065150,-0.08065150,0.20236619,-0.20236619,0.71545125,-0.71545125,0.03851004,-0.03851004,0.15662295,-0.15662296,0.32916051,-0.32916052,0.00000000,-0.00000000
-0.20110055,1.47394930,-1.47394931,0.39258521,-0.39258521,0.08123028,-0.08123028,0.20493529,-0.20493529,0.72368361,-0.72368361,0.04052937,-0.04052937,0.15907803,-0.15907803,0.33157920,-0.33157920,0.00000000,-0.00000000
-0.19509755,1.50184968,-1.50184969,0.40144161,-0.40144161,0.08213323,-0.08213323,0.20862382,-0.20862382,0.73672030,-0.73672030,0.04299553,-0.04299553,0.16230257,-0.16230258,0.33470458,-0.33470459,0.00000000,-0.00000000
-0.18909455,1.53821232,-1.53821234,0.41340476,-0.41340476,0.08334631,-0.08334631,0.21345424,-0.21345424,0.75435149,-0.75435150,0.04585991,-0.04585991,0.16634505,-0.16634505,0.33856507,-0.33856508,0.00000000,-0.00000000
-0.18309155,1.58256850,-1.58256851,0.42817658,-0.42817659,0.08484933,-0.08484933,0.21943497,-0.21943497,0.77629153,-0.77629154,0.04906694,-0.04906694,0.17124267,-0.17124267,0.34317350,-0.34317350,0.00000000,-0.00000000
-0.17708854,1.63430433,-1.63430435,0.44541878,-0.44541879,0.08661549,-0.08661549,0.22655640,-0.22655640,0.80217764,-0.80217765,0.05255494,-0.05255494,0.17701738,-0.17701738,0.34852232,-0.34852232,0.00000000,-0.00000000
-0.17108554,1.69265722,-1.69265724,0.46475647,-0.46475647,0.08861112,-0.08861112,0.23478719,-0.23478719,0.83157054,-0.83157055,0.05625719,-0.05625719,0.18367215,-0.18367216,0.35457954,-0.35457954,0.00000000,-0.00000000
-0.16508254,1.75671694,-1.75671695,0.48578301,-0.48578301,0.09079576,-0.09079576,0.24407099,-0.24407099,0.86395729,-0.86395729,0.06010319,-0.06010319,0.19118779,-0.19118779,0.36128559,-0.36128560,0.00000000,-0.00000000
-0.15907954,1.82543235,-1.82543237,0.50806607,-0.50806608,0.09312256,-0.09312256,0.25432407,-0.25432407,0.89875668,-0.89875669,0.06402003,-0.06402003,0.19952043,-0.19952044,0.36855149,-0.36855150,0.00000000,-0.00000000
-0.15307654,1.89762419,-1.89762420,0.53115501,-0.53115502,0.09553903,-0.09553903,0.26543376,-0.26543376,0.93532747,-0.93532748,0.06793391,-0.06793391,0.20860003,-0.20860003,0.37625843,-0.37625843,0.00000000,-0.00000000
-0.14707354,1.97200396,-1.97200398,0.55458938,-0.55458939,0.09798807,-0.09798807,0.27725820,-0.27725819,0.97297933,-0.97297934,0.07177182,-0.07177182,0.21832975,-0.21832975,0.38425892,-0.38425892,0.00000000,-0.00000000
-0.14107054,2.04719886,-2.04719888,0.57790857,-0.57790857,0.10040943,-0.10040943,0.28962719,-0.28962719,1.01098645,-1.01098646,0.07546323,-0.07546324,0.22858664,-0.22858665,0.39237957,-0.39237958,0.00000000,-0.00000000
-0.13506753,2.12178186,-2.12178188,0.60066210,-0.60066211,0.10274134,-0.10274134,0.30234452,-0.30234452,1.04860336,-1.04860337,0.07894180,-0.07894180,0.23922342,-0.23922342,0.40042531,-0.40042531,0.00000000,-0.00000000
-0.12906453,2.19430623,-2.19430625,0.62242047,-0.62242048,0.10492232,-0.10492232,0.31519148,-0.31519148,1.08508262,-1.08508262,0.08214700,-0.08214701,0.25007140,-0.25007141,0.40818497,-0.40818497,0.00000000,-0.00000000
-0.12306153,2.26334306,-2.26334308,0.64278586,-0.64278587,0.10689319,-0.10689319,0.32793166,-0.32793166,1.11969356,-1.11969356,0.08502573,-0.08502573,0.26094466,-0.26094467,0.41543809,-0.41543809,0.00000000,-0.00000000
-0.11705853,2.32752032,-2.32752033,0.66140245,-0.66140246,0.10859899,-0.10859899,0.34031682,-0.34031682,1.15174155,-1.15174155,0.08753359,-0.08753359,0.27164508,-0.27164508,0.42196243,-0.42196243,0.00000000,-0.00000000
-0.11105553,2.38556189,-2.38556191,0.67796584,-0.67796584,0.10999086,-0.10999086,0.35209366,-0.35209366,1.18058683,-1.18058684,0.08963601,-0.08963601,0.28196829,-0.28196829,0.42754209,-0.42754209,0.00000000,-0.00000000
-0.10505253,2.43632499,-2.43632500,0.69223111,-0.69223111,0.11102780,-0.11102780,0.36301117,-0.36301117,1.20566230,-1.20566231,0.09130910,-0.09130910,0.29171023,-0.29171023,0.43197574,-0.43197574,0.00000000,-0.00000000
-0.09904952,2.47883426,-2.47883427,0.70401918,-0.70401919,0.11167804,-0.11167805,0.37282843,-0.37282842,1.22648939,-1.22648940,0.09254007,-0.09254007,0.30067408,-0.30067408,0.43508465,-0.43508465,0.00000000,-0.00000000
-0.09304652,2.51231129,-2.51231130,0.71322125,-0.71322126,0.11192024,-0.11192024,0.38132232,-0.38132231,1.24269147,-1.24269148,0.09332738,-0.09332738,0.30867735,-0.30867735,0.43672021,-0.43672021,0.00000000,-0.00000000
-0.08704352,2.53619831,-2.53619832,0.71980094,-0.71980094,0.11174418,-0.11174418,0.38829509,-0.38829508,1.25400428,-1.25400428,0.09368049,-0.09368049,0.31555874,-0.31555874,0.43677050,-0.43677050,0.00000000,-0.00000000
-0.08104052,2.55017527,-2.55017527,0.72379428,-0.72379428,0.11115113,-0.11115113,0.39358126,-0.39358125,1.26028290,-1.26028290,0.09361928,-0.09361928,0.32118464,-0.32118465,0.43516586,-0.43516586,0.00000000,-0.00000000
-0.07503752,2.55416964,-2.55416963,0.72530743,-0.72530743,0.11015377,-0.11015377,0.39705368,-0.39705368,1.26150523,-1.26150523,0.09317313,-0.09317313,0.32545494,-0.32545494,0.43188305,-0.43188305,0.00000000,-0.00000000
-0.06903452,2.54835891,-2.54835890,0.72451236,-0.72451236,0.10877573,-0.10877573,0.39862850,-0.39862849,1.25777183,-1.25777183,0.09237972,-0.09237972,0.32830784,-0.32830784,0.42694799,-0.42694799,0.00000000,-0.00000000
-0.06303152,2.53316578,-2.53316577,0.72164064,-0.72164064,0.10705078,-0.10705078,0.39826878,-0.39826877,1.24930222,-1.24930222,0.09128361,-0.09128361,0.32972359,-0.32972359,0.42043696,-0.42043696,0.00000000,-0.00000000
-0.05702851,2.50924656,-2.50924656,0.71697579,-0.71697579,0.10502164,-0.10502164,0.39598669,-0.39598668,1.23642809,-1.23642809,0.08993470,-0.08993470,0.32972697,-0.32972698,0.41247620,-0.41247620,0.00000000,-0.00000000
-0.05102551,2.47747344,-2.47747343,0.71084442,-0.71084442,0.10273861,-0.10273861,0.39184412,-0.39184412,1.21958360,-1.21958360,0.08838653,-0.08838653,0.32838834,-0.32838834,0.40324012,-0.40324011,0.00000000,-0.00000000
-0.04502251,2.43891146,-2.43891145,0.70360668,-0.70360667,0.10025803,-0.10025803,0.38595180,-0.38595179,1.19929339,-1.19929339,0.08669462,-0.08669462,0.32582320,-0.32582320,0.39294795,-0.39294795,0.00000000,-0.00000000
-0.03901951,2.39479130,-2.39479129,0.69564631,-0.69564631,0.09764056,-0.09764056,0.37846677,-0.37846676,1.17615877,-1.17615876,0.08491485,-0.08491485,0.32219039,-0.32219039,0.38185927,-0.38185926,0.00000000,-0.00000000
-0.03301651,2.34647881,-2.34647880,0.68736079,-0.68736079,0.09494947,-0.09494947,0.36958857,-0.36958856,1.15084261,-1.15084260,0.08310190,-0.08310190,0.31768882,-0.31768882,0.37026831,-0.37026831,0.00000000,-0.00000000
-0.02701351,2.29544232,-2.29544231,0.67915172,-0.67915172,0.09224896,-0.09224896,0.35955406,-0.35955405,1.12405353,-1.12405353,0.08130789,-0.08130789,0.31255293,-0.31255293,0.35849742,-0.35849742,0.00000000,-0.00000000
-0.02101051,2.24321886,-2.24321884,0.67141591,-0.67141591,0.08960255,-0.08960255,0.34863114,-0.34863113,1.09652981,-1.09652980,0.07958122,-0.07958122,0.30704700,-0.30704700,0.34688971,-0.34688971,0.00000000,-0.00000000
-0.01500750,2.19137993,-2.19137992,0.66453717,-0.66453717,0.08707155,-0.08707155,0.33711169,-0.33711168,1.06902343,-1.06902343,0.07796556,-0.07796556,0.30145842,-0.30145842,0.33580119,-0.33580119,0.00000000,-0.00000000
-0.00900450,2.14149785,-2.14149784,0.65887905,-0.65887905,0.08471373,-0.08471373,0.32530377,-0.32530376,1.04228473,-1.04228473,0.07649915,-0.07649915,0.29609030,-0.29609030,0.32559255,-0.32559255,0.00000000,-0.00000000
-0.00300150,2.09511303,-2.09511302,0.65477841,-0.65477841,0.08258214,-0.08258214,0.31352354,-0.31352353,1.01704776,-1.01704776,0.07521421,-0.07521421,0.29125348,-0.29125348,0.31662070,-0.31662070,0.00000000,-0.00000000
0.00300150,2.05370298,-2.05370297,0.65253997,-0.65253997,0.08072406,-0.08072405,0.30208698,-0.30208697,0.99401675,-0.99401674,0.07413669,-0.07413669,0.28725829,-0.28725829,0.30923032,-0.30923032,0.00000000,-0.00000000
0.00900450,2.01865317,-2.01865316,0.65243154,-0.65243154,0.07918015,-0.07918015,0.29130176,-0.29130175,0.97385371,-0.97385370,0.07328604,-0.07328604,0.28440633,-0.28440633,0.30374548,-0.30374548,0.00000000,-0.00000000
0.01500750,1.99123033,-1.99123032,0.65468003,-0.65468003,0.07798374,-0.07798374,0.28145946,-0.28145945,0.95716737,-0.95716736,0.07267529,-0.07267529,0.28298243,-0.28298243,0.30046159,-0.30046159,0.00000000,-0.00000000
0.02101051,1.97255832,-1.97255831,0.65946795,-0.65946795,0.07716027,-0.07716027,0.27282829,-0.27282828,0.94450346,-0.94450345,0.07231112,-0.07231112,0.28324724,-0.28324724,0.29963771,-0.29963771,0.00000000,-0.00000000
0.02701351,1.96359697,-1.96359697,0.66693045,-0.66693045,0.07672682,-0.07672682,0.26564660,-0.26564659,0.93633648,-0.93633647,0.07219411,-0.07219411,0.28543044,-0.28543044,0.30148945,-0.30148945,0.00000000,-0.00000000
0.03301651,1.96512409,-1.96512409,0.67715266,-0.67715266,0.07669185,-0.07669185,0.26011726,-0.26011725,0.93306296,-0.93306296,0.07231895,-0.07231895,0.28972495,-0.28972495,0.30618263,-0.30618263,0.00000000,-0.00000000
0.03901951,1.97772100,-1.97772100,0.69016743,-0.69016743,0.07705492,-0.07705492,0.25640308,-0.25640308,0.93499636,-0.93499636,0.07267482,-0.07267482,0.29628234,-0.29628234,0.31382773,-0.31382773,0.00000000,-0.00000000
0.04502251,2.00176198,-2.00176198,0.70595344,-0.70595344,0.07780671,-0.07780671,0.25462339,-0.25462339,0.94236356,-0.94236356,0.07324560,-0.07324560,0.30520945,-0.30520946,0.32447552,-0.32447552,0.00000000,-0.00000000
0.05102551,2.03740789,-2.03740789,0.72443374,-0.72443375,0.07892901,-0.07892901,0.25485180,-0.25485180,0.95530317,-0.95530317,0.07401031,-0.07401031,0.31656647,-0.31656647,0.33811387,-0.33811388,0.00000000,-0.00000000
0.05702851,2.08460434,-2.08460435,0.74547495,-0.74547496,0.08039496,-0.08039496,0.25711532,-0.25711532,0.97386560,-0.97386561,0.07494336,-0.07494336,0.33036637,-0.33036637,0.35466596,-0.35466596,0.00000000,-0.00000000
0.06303152,2.14308468,-2.14308469,0.76888712,-0.76888712,0.08216943,-0.08216943,0.26139478,-0.26139477,0.99801503,-0.99801504,0.07601495,-0.07601495,0.34657586,-0.34657586,0.37399005,-0.37399006,0.00000000,-0.00000000
0.06903452,2.21237799,-2.21237801,0.79442459,-0.79442460,0.08420958,-0.08420958,0.26762652,-0.26762652,1.02763315,-1.02763316,0.07719143,-0.07719143,0.36511766,-0.36511766,0.39588106,-0.39588106,0.00000000,-0.00000000
0.07503752,2.29182203,-2.29182205,0.82178804,-0.82178804,0.08646558,-0.08646558,0.27570549,-0.27570549,1.06252477,-1.06252478,0.07843575,-0.07843575,0.38587400,-0.38587401,0.42007375,-0.42007376,0.00000000,-0.00000000
0.08104052,2.38058110,-2.38058112,0.85062773,-0.85062774,0.08888168,-0.08888168,0.28548943,-0.28548943,1.10242501,-1.10242502,0.07970797,-0.07970797,0.40869121,-0.40869122,0.44624792,-0.44624792,0.00000000,-0.00000000
0.08704352,2.47766828,-2.47766830,0.88054837,-0.88054837,0.09139730,-0.09139730,0.29680424,-0.29680424,1.14700795,-1.14700796,0.08096582,-0.08096582,0.43338509,-0.43338509,0.47403528,-0.47403529,0.00000000,-0.00000000
0.09304652,2.58197158,-2.58197160,0.91111531,-0.91111532,0.09394849,-0.09394849,0.30945027,-0.30945027,1.19589637,-1.19589638,0.08216544,-0.08216544,0.45974680,-0.45974680,0.50302809,-0.50302809,0.00000000,-0.00000000
0.09904952,2.69228294,-2.69228296,0.94186238,-0.94186238,0.09646946,-0.09646946,0.32320935,-0.32320935,1.24867216,-1.24867217,0.08326216,-0.08326216,0.48754903,-0.48754903,0.53278922,-0.53278923,0.00000000,-0.00000000
0.10505253,2.80732918,-2.80732920,0.97230099,-0.97230100,0.09889432,-0.09889432,0.33785230,-0.33785230,1.30488702,-1.30488703,0.08421140,-0.08421140,0.51655200,-0.51655201,0.56286352,-0.56286352,0.00000000,-0.00000000
0.11105553,2.92580350,-2.92580353,1.00193051,-1.00193051,0.10115887,-0.10115887,0.35314667,-0.35314667,1.36407279,-1.36407280,0.08496968,-0.08496968,0.54650911,-0.54650912,0.59278992,-0.59278992,0.00000000,-0.00000000
0.11705853,3.04639631,-3.04639634,1.03024941,-1.03024942,0.10320243,-0.10320243,0.36886436,-0.36886436,1.42575106,-1.42575107,0.08549570,-0.08549570,0.57717180,-0.57717181,0.62211407,-0.62211408,0.00000000,-0.00000000
0.12306153,3.16782385,-3.16782388,1.05676703,-1.05676703,0.10496964,-0.10496964,0.38478877,-0.38478878,1.48944135,-1.48944136,0.08575146,-0.08575146,0.60829353,-0.60829354,0.65040086,-0.65040086,0.00000000,-0.00000000
0.12906453,3.28885347,-3.28885350,1.08101529,-1.08101529,0.10641213,-0.10641213,0.40072128,-0.40072128,1.55466763,-1.55466764,0.08570335,-0.08570335,0.63963264,-0.63963265,0.67724632,-0.67724632,0.00000000,-0.00000000
0.13506753,3.40832439,-3.40832441,1.10256013,-1.10256013,0.10749005,-0.10749005,0.41648647,-0.41648647,1.62096271,-1.62096272,0.08532322,-0.08532322,0.67095389,-0.67095390,0.70228853,-0.70228853,0.00000000,-0.00000000
0.14107054,3.52516299,-3.52516301,1.12101205,-1.12101205,0.10817324,-0.10817324,0.43193617,-0.43193618,1.68787039,-1.68787041,0.08458934,-0.08458934,0.70202894,-0.70202894,0.72521689,-0.72521689,0.00000000,-0.00000000
0.14707354,3.63839231,-3.63839234,1.13603535,-1.13603535,0.10844220,-0.10844220,0.44695182,-0.44695183,1.75494534,-1.75494535,0.08348721,-0.08348721,0.73263550,-0.73263551,0.74577944,-0.74577945,0.00000000,-0.00000000
0.15307654,3.74713546,-3.74713549,1.14735580,-1.14735580,0.10828866,-0.10828866,0.46144510,-0.46144510,1.82175088,-1.82175090,0.08201016,-0.08201016,0.76255574,-0.76255575,0.76378785,-0.76378785,0.00000000,-0.00000000
0.15907954,3.85061328,-3.85061330,1.15476633,-1.15476633,0.10771570,-0.10771570,0.47535682,-0.47535682,1.88785507,-1.88785509,0.08015969,-0.08015969,0.79157386,-0.79157387,0.77911983,-0.77911983,0.00000000,-0.00000000
0.16508254,3.94813696,-3.94813699,1.15813059,-1.15813059,0.10673754,-0.10673754,0.48865408,-0.48865408,1.95282555,-1.95282556,0.07794564,-0.07794564,0.81947340,-0.81947341,0.79171903,-0.79171903,0.00000000,-0.00000000
0.17108554,4.03909678,-4.03909680,1.15738433,-1.15738433,0.10537893,-0.10537893,0.50132580,-0.50132581,2.01622381,-2.01622383,0.07538594,-0.07538594,0.84603459,-0.84603460,0.80159221,-0.80159221,0.00000000,-0.00000000
0.17708854,4.12294797,-4.12294799,1.15253463,-1.15253463,0.10367415,-0.10367415,0.51337703,-0.51337703,2.07759976,-2.07759977,0.07250619,-0.07250619,0.87103205,-0.87103206,0.80880419,-0.80880419,0.00000000,-0.00000000
0.18309155,4.19919567,-4.19919569,1.14365708,-1.14365708,0.10166569,-0.10166569,0.52482214,-0.52482214,2.13648710,-2.13648711,0.06933890,-0.06933890,0.89423337,-0.89423338,0.81347054,-0.81347054,0.00000000,-0.00000000
0.18909455,4.26738015,-4.26738017,1.13089118,-1.13089117,0.09940270,-0.09940270,0.53567758,-0.53567758,2.19240050,-2.19240051,0.06592257,-0.06592257,0.91539877,-0.91539877,0.81574881,-0.81574881,0.00000000,-0.00000000
0.19509755,4.32706408,-4.32706410,1.11443418,-1.11443418,0.09693923,-0.09693923,0.54595449,-0.54595449,2.24483501,-2.24483503,0.06230046,-0.06230046,0.93428213,-0.93428213,0.81582844,-0.81582844,0.00000000,-0.00000000
0.20110055,4.37782307,-4.37782308,1.09453389,-1.09453389,0.09433237,-0.09433237,0.55565171,-0.55565171,2.29326829,-2.29326831,0.05851934,-0.05851933,0.95063358,-0.95063359,0.81392021,-0.81392021,0.00000000,-0.00000000
0.20710355,4.41924046,-4.41924048,1.07148054,-1.07148054,0.09164032,-0.09164032,0.56474972,-0.56474973,2.33716587,-2.33716588,0.05462803,-0.05462802,0.96420364,-0.96420365,0.81024555,-0.81024555,0.00000000,-0.00000000
0.21310655,4.45090720,-4.45090721,1.04559836,-1.04559836,0.08892058,-0.08892058,0.57320586,-0.57320587,2.37598944,-2.37598945,0.05067603,-0.05067603,0.97474885,-0.97474885,0.80502647,-0.80502647,0.00000000,-0.00000000
0.21910955,4.47242677,-4.47242678,1.01723697,-1.01723697,0.08622820,-0.08622820,0.58095127,-0.58095127,2.40920806,-2.40920807,0.04671214,-0.04671214,0.98203869,-0.98203870,0.79847644,-0.79847644,0.00000000,-0.00000000
0.22511256,4.48342515,-4.48342516,0.98676302,-0.98676302,0.08361419,-0.08361419,0.58788973,-0.58788973,2.43631170,-2.43631171,0.04278311,-0.04278311,0.98586352,-0.98586352,0.79079269,-0.79079269,0.00000000,-0.00000000
0.23111556,4.48356506,-4.48356507,0.95455229,-0.95455229,0.08112422,-0.08112422,0.59389870,-0.59389870,2.45682647,-2.45682648,0.03893255,-0.03893255,0.98604303,-0.98604303,0.78215031,-0.78215031,0.00000000,-0.00000000
0.23711856,4.47256348,-4.47256348,0.92098242,-0.92098242,0.07879751,-0.07879751,0.59883238,-0.59883239,2.47033077,-2.47033077,0.03519996,-0.03519996,0.98243488,-0.98243488,0.77269816,-0.77269816,0.00000000,-0.00000000
0.24312156,4.45021115,-4.45021115,0.88642640,-0.88642639,0.07666607,-0.07666607,0.60252681,-0.60252681,2.47647134,-2.47647135,0.03161997,-0.03161997,0.97494291,-0.97494291,0.76255684,-0.76255684,0.00000000,-0.00000000
