energy_ev,total_up,C_s_up,C_p_up,Li_s_up,S_s_up,S_p_up,W_p_up,W_d_up
-3.10055028,6.02967388,0.00101262,0.34783898,0.00058658,0.02418195,4.07557984,2.15931931,1.77344297
-3.09454727,5.98778251,0.00100598,0.34602140,0.00060539,0.02289566,4.04482772,2.15296202,1.76703578
-3.08854427,5.92993032,0.00100864,0.34379009,0.00063505,0.02155589,4.00304496,2.14159317,1.75587440
-3.08254127,5.85868763,0.00102429,0.34130292,0.00067884,0.02019255,3.95194088,2.12600113,1.74067829
-3.07653827,5.77671461,0.00105710,0.33870817,0.00074057,0.01883584,3.89327297,2.10698408,1.72221031
-3.07053527,5.68667610,0.00111172,0.33613949,0.00082453,0.01751575,3.82878836,2.08532110,1.70125271
-3.06453227,5.59116243,0.00119330,0.33371170,0.00093562,0.01626161,3.76016890,2.06174525,1.67858497
-3.05852926,5.49261920,0.00130749,0.33151761,0.00107927,0.01510170,3.68898215,2.03691968,1.65496443
-3.05252626,5.39328902,0.00146046,0.32962593,0.00126154,0.01406297,3.61664008,2.01141792,1.63111052
-3.04652326,5.29516692,0.00165885,0.32808051,0.00148905,0.01317083,3.54436697,1.98570904,1.60769306
-3.04052026,5.19997082,0.00190976,0.32690072,0.00176898,0.01244907,3.47317765,1.96014841,1.58532481
-3.03451726,5.10912728,0.00222066,0.32608311,0.00210904,0.01191972,3.40386629,1.93497425,1.56455829
-3.02851426,5.02377205,0.00259933,0.32560413,0.00251733,0.01160307,3.33700592,1.91031003,1.54588626
-3.02251126,4.94476397,0.00305369,0.32542384,0.00300230,0.01151759,3.27295787,1.88617251,1.52974544
-3.01650825,4.87271025,0.00359168,0.32549033,0.00357255,0.01167994,3.21189008,1.86248481,1.51652244
-3.01050525,4.80800038,0.00422107,0.32574457,0.00423666,0.01210488,3.15380281,1.83909362,1.50656093
-3.00450225,4.75084559,0.00494921,0.32612554,0.00500297,0.01280517,3.09855978,1.81578965,1.50016891
-2.99849925,4.70132058,0.00578278,0.32657520,0.00587932,0.01379140,3.04592273,1.79232998,1.49762512
-2.99249625,4.65940424,0.00672753,0.32704302,0.00687277,0.01507175,2.99558714,1.76846110,1.49918345
-2.98649325,4.62501619,0.00778795,0.32748991,0.00798925,0.01665169,2.94721702,1.74394117,1.50507463
-2.98049025,4.59804658,0.00896697,0.32789121,0.00923329,0.01853361,2.90047674,1.71856038,1.51550463
-2.97448724,4.57837697,0.01026570,0.32823846,0.01060761,0.02071645,2.85505810,1.69215805,1.53064947
-2.96848424,4.56589099,0.01168307,0.32854010,0.01211283,0.02319524,2.81070135,1.66463577,1.55064648
-2.96248124,4.56047420,0.01321563,0.32882069,0.01374716,0.02596067,2.76720918,1.63596555,1.57558236
-2.95647824,4.56200341,0.01485732,0.32911895,0.01550608,0.02899872,2.72445323,1.60619284,1.60547883
-2.95047524,4.57032664,0.01659932,0.32948458,0.01738213,0.03229029,2.68237320,1.57543421,1.64027660
-2.94447224,4.58523547,0.01842997,0.32997403,0.01936476,0.03581096,2.64096905,1.54386997,1.67981902
-2.93846923,4.60643237,0.02033477,0.33064558,0.02144020,0.03953084,2.60028735,1.51173226,1.72383654
-2.93246623,4.63349578,0.02229648,0.33155380,0.02359146,0.04341464,2.56040306,1.47928950,1.77193339
-2.92646323,4.66584617,0.02429530,0.33274404,0.02579848,0.04742180,2.52139836,1.44682823,1.82357771
-2.92046023,4.70271623,0.02630914,0.33424693,0.02803825,0.05150688,2.48334031,1.41463357,1.87809627
-2.91445723,4.74312819,0.02831401,0.33607363,0.03028519,0.05562012,2.44625910,1.38296961,1.93467475
-2.90845423,4.78588076,0.03028445,0.33821180,0.03251150,0.05970819,2.41012868,1.35206093,1.99236413
-2.90245123,4.82954784,0.03219409,0.34062279,0.03468775,0.06371510,2.37485112,1.32207659,2.05009365
-2.89644822,4.87249018,0.03401617,0.34324027,0.03678340,0.06758326,2.34024610,1.29311746,2.10669003
-2.89044522,4.91288043,0.03572422,0.34597027,0.03876753,0.07125474,2.30604626,1.26520783,2.16090284
-2.88444222,4.94874129,0.03729265,0.34869284,0.04060954,0.07467248,2.27189882,1.23829166,2.21143496
-2.87843922,4.97799552,0.03869738,0.35126532,0.04227991,0.07778170,2.23737357,1.21223382,2.25697724
-2.87243622,4.99852576,0.03991644,0.35352688,0.04375098,0.08053123,2.20197678,1.18682617,2.29624589
-2.86643322,5.00824158,0.04093057,0.35530438,0.04499768,0.08287477,2.16517013,1.16179805,2.32802109
-2.86043022,5.00515066,0.04172361,0.35641906,0.04599821,0.08477217,2.12639373,1.13683057,2.35118525
-2.85442721,4.98743056,0.04228302,0.35669386,0.04673469,0.08619042,2.08509170,1.11157375,2.36475918
-2.84842421,4.95349772,0.04260009,0.35596087,0.04719366,0.08710460,2.04073890,1.08566549,2.36793464
-2.84242121,4.90207007,0.04267019,0.35406870,0.04736647,0.08749853,1.99286729,1.05875138,2.36010181
-2.83641821,4.83222031,0.04249288,0.35088918,0.04724961,0.08736524,1.94109029,1.03050389,2.34087052
-2.83041521,4.74341710,0.04207185,0.34632321,0.04684475,0.08670709,1.88512404,1.00064027,2.31008430
-2.82441221,4.63555217,0.04141482,0.34030540,0.04615876,0.08553575,1.82480414,0.96893790,2.26782670
-2.81840920,4.50895216,0.04053327,0.33280730,0.04520352,0.08387182,1.76009723,0.93524643,2.21441961
-2.81240620,4.36437449,0.03944219,0.32383909,0.04399559,0.08174428,1.69110684,0.89949617,2.15041379
-2.80640320,4.20298784,0.03815959,0.31344962,0.04255572,0.07918959,1.61807322,0.86170240,2.07657200
-2.80040020,4.02633798,0.03670607,0.30172490,0.04090832,0.07625077,1.54136746,0.82196553,1.99384566
-2.79439720,3.83630103,0.03510430,0.28878516,0.03908075,0.07297618,1.46148024,0.78046728,1.90334600
-2.78839420,3.63502623,0.03337841,0.27478060,0.03710261,0.06941824,1.37900592,0.73746327,1.80631103
-2.78239120,3.42487102,0.03155351,0.25988613,0.03500496,0.06563210,1.29462301,0.69327266,1.70406975
-2.77638819,3.20833163,0.02965501,0.24429544,0.03281952,0.06167425,1.20907205,0.64826542,1.59800510
-2.77038519,2.98797200,0.02770816,0.22821461,0.03057792,0.05760122,1.12313209,0.60284811,1.48951715
-2.76438219,2.76635436,0.02573748,0.21185567,0.02831097,0.05346828,1.03759690,0.55744906,1.37998788
-2.75837919,2.54597417,0.02376628,0.19543039,0.02604804,0.04932829,0.95325216,0.51250352,1.27074894
-2.75237619,2.32920198,0.02181630,0.17914457,0.02381649,0.04523074,0.87085448,0.46843982,1.16305331
-2.74637319,2.11823416,0.01990732,0.16319313,0.02164120,0.04122089,0.79111337,0.42566691,1.05805190
-2.74037019,1.91505411,0.01805689,0.14775601,0.01954430,0.03733913,0.71467649,0.38456405,0.95677556
-2.73436718,1.72140487,0.01628016,0.13299532,0.01754492,0.03362056,0.64211898,0.34547274,0.86012284
-2.72836418,1.53877342,0.01458976,0.11905342,0.01565916,0.03009477,0.57393683,0.30869131,0.76885366
-2.72236118,1.36838654,0.01299573,0.10605224,0.01390009,0.02678578,0.51054450,0.27447215,0.68358856
-2.71635818,1.21121750,0.01150561,0.09409366,0.01227796,0.02371224,0.45227644,0.24302146,0.60481317
-2.71035518,1.06800241,0.01012446,0.08326082,0.01080042,0.02088770,0.39939234,0.21450130,0.53288734
-2.70435218,0.93926475,0.00885509,0.07362025,0.00947289,0.01832106,0.35208527,0.18903370,0.46805810
-2.69834917,0.82534625,0.00769819,0.06522471,0.00829896,0.01601720,0.31049253,0.16670629,0.41047556
-2.69234617,0.72644225,0.00665262,0.05811641,0.00728085,0.01397752,0.27470795,0.14757915,0.36021085
-2.68634317,0.64263935,0.00571563,0.05233048,0.00641987,0.01220070,0.24479537,0.13169223,0.31727509
-2.68034017,0.57395349,0.00488313,0.04789852,0.00571694,0.01068335,0.22080217,0.11907294,0.28163851
-2.67433717,0.52036633,0.00415002,0.04485192,0.00517306,0.00942069,0.20277223,0.10974349,0.25324861
-2.66833417,0.48185825,0.00351037,0.04322485,0.00478969,0.00840718,0.19075760,0.10372739,0.23204678
-2.66233117,0.45843621,0.00295775,0.04305665,0.00456921,0.00763707,0.18482809,0.10105489,0.21798245
-2.65632816,0.45015522,0.00248543,0.04439358,0.00451518,0.00710484,0.18507848,0.10176688,0.21102415
-2.65032516,0.45713219,0.00208656,0.04728976,0.00463258,0.00680555,0.19163248,0.10591715,0.21116713
-2.64432216,0.47955146,0.00175441,0.05180713,0.00492794,0.00673507,0.20464350,0.11357274,0.21843701
-2.63831916,0.51766149,0.00148246,0.05801450,0.00540935,0.00689013,0.22429170,0.12481233,0.23288940
-2.63231616,0.57176256,0.00126451,0.06598563,0.00608639,0.00726829,0.25077738,0.13972262,0.25460537
-2.62631316,0.64218580,0.00109479,0.07579626,0.00696987,0.00786773,0.28431079,0.15839295,0.28368291
-2.62031016,0.72926409,0.00096800,0.08752034,0.00807148,0.00868702,0.32509850,0.18090803,0.32022469
-2.61430715,0.83329572,0.00087927,0.10122533,0.00940338,0.00972459,0.37332681,0.20733940,0.36432251
-2.60830415,0.95450235,0.00082426,0.11696699,0.01097755,0.01097833,0.42914269,0.23773561,0.41603912
-2.60230115,1.09298268,0.00079903,0.13478354,0.01280513,0.01244497,0.49263294,0.27211181,0.47538803
-2.59629815,1.24866388,0.00080008,0.15468968,0.01489564,0.01411951,0.56380250,0.31043899,0.54231233
-2.59029515,1.42125310,0.00082423,0.17667061,0.01725618,0.01599457,0.64255268,0.35263350,0.61666341
-2.58429215,1.61019112,0.00086862,0.20067622,0.01989052,0.01805985,0.72866056,0.39854730,0.69818057
-2.57828914,1.81461100,0.00093060,0.22661603,0.02279827,0.02030158,0.82176045,0.44795959,0.78647278
-2.57228614,2.03330379,0.00100771,0.25435487,0.02597405,0.02270213,0.92132864,0.50057014,0.88100348
-2.56628314,2.26469396,0.00109756,0.28370979,0.02940672,0.02523968,1.02667243,0.55599499,0.98107961
-2.56028014,2.50682637,0.00119787,0.31444835,0.03307881,0.02788814,1.13692427,0.61376474,1.08584560
-2.55427714,2.75736665,0.00130633,0.34628862,0.03696604,0.03061713,1.25104203,0.67332597,1.19428326
-2.54827414,3.01361617,0.00142066,0.37890086,0.04103706,0.03339226,1.36781566,0.73404565,1.30521795
-2.54227114,3.27254224,0.00153853,0.41191121,0.04525347,0.03617557,1.48588080,0.79521900,1.41733143
-2.53626813,3.53082350,0.00165761,0.44490724,0.04957003,0.03892614,1.60373922,0.85608037,1.52918128
-2.53026513,3.78490988,0.00177552,0.47744531,0.05393521,0.04160094,1.71978581,0.91581720,1.63922670
-2.52426213,4.03109559,0.00188992,0.50905961,0.05829195,0.04415581,1.83234155,0.97358651,1.74585996
-2.51825913,4.26560307,0.00199849,0.53927267,0.06257881,0.04654654,1.93969141,1.02853356,1.84744263
-2.51225613,4.48467520,0.00209900,0.56760690,0.06673123,0.04873011,2.04012612,1.07981200,1.94234544
-2.50625313,4.68467242,0.00218936,0.59359685,0.07068306,0.05066587,2.13198624,1.12660484,2.02899026
-2.50025013,4.86217128,0.00226763,0.61680174,0.07436830,0.05231680,2.21370696,1.16814556,2.10589275
-2.49424712,5.01406049,0.00233214,0.63681777,0.07772286,0.05365065,2.28386192,1.20373842,2.17170389
-2.48824412,5.13763073,0.00238146,0.65328968,0.08068636,0.05464095,2.34120433,1.23277744,2.22524893
-2.48224112,5.23065452,0.00241449,0.66592126,0.08320400,0.05526786,2.38470368,1.25476309,2.26556190
-2.47623812,5.29145288,0.00243051,0.67448413,0.08522815,0.05551886,2.41357661,1.26931625,2.29191451
-2.47023512,5.31894606,0.00242912,0.67882467,0.08671987,0.05538911,2.42731068,1.27618880,2.30383814
-2.46423212,5.31268621,0.00241035,0.67886868,0.08765016,0.05488163,2.42567997,1.27527046,2.30113794
-2.45822911,5.27287076,0.00237458,0.67462363,0.08800087,0.05400715,2.40875205,1.26659164,2.28389865
-2.45222611,5.20033605,0.00232256,0.66617839,0.08776530,0.05278376,2.37688596,1.25032228,2.25248182
-2.44622311,5.09653150,0.00225538,0.65370054,0.08694839,0.05123624,2.33072141,1.22676661,2.20751458
-2.44022011,4.96347576,0.00217443,0.63743123,0.08556656,0.04939530,2.27115967,1.19635416,2.14987066
-2.43421711,4.80369660,0.00208133,0.61767806,0.08364715,0.04729647,2.19933709,1.15962744,2.08064428
-2.42821411,4.62015732,0.00197793,0.59480599,0.08122756,0.04497906,2.11659225,1.11722664,2.00111827
-2.42221111,4.41617261,0.00186617,0.56922698,0.07835398,0.04248485,2.02442831,1.06987203,1.91272754
-2.41620810,4.19531736,0.00174808,0.54138850,0.07507999,0.03985692,1.92447193,1.01834477,1.81701960
-2.41020510,3.96133196,0.00162571,0.51176153,0.07146488,0.03713843,1.81843037,0.96346670,1.71561345
-2.40420210,3.71802752,0.00150106,0.48082845,0.06757188,0.03437144,1.70804846,0.90607994,1.61015852
-2.39819910,3.46919435,0.00137601,0.44907123,0.06346635,0.03159589,1.59506675,0.84702694,1.50229505
-2.39219610,3.21851665,0.00125233,0.41696030,0.05921399,0.02884875,1.48118235,0.78713154,1.39361702
-2.38619310,2.96949577,0.00113158,0.38494450,0.05487914,0.02616328,1.36801352,0.72718169,1.28563909
-2.38019010,2.72538410,0.00101514,0.35344231,0.05052322,0.02356849,1.25706883,0.66791431,1.17976786
-2.37418709,2.48913077,0.00090415,0.32283453,0.04620340,0.02108884,1.14972167,0.61000249,1.07727856
-2.36818409,2.26333993,0.00079953,0.29345865,0.04197148,0.01874399,1.04719022,0.55404543,0.97929702
-2.36218109,2.05024171,0.00070194,0.26560475,0.03787303,0.01654892,0.95052319,0.50056116,0.88678726
-2.35617809,1.85167543,0.00061186,0.23951306,0.03394683,0.01451398,0.86059104,0.44998196,0.80054449
-2.35017509,1.66908418,0.00052953,0.21537305,0.03022451,0.01264525,0.77808226,0.40265262,0.72119297
-2.34417209,1.50351969,0.00045503,0.19332381,0.02673056,0.01094490,0.70350434,0.35883102,0.64918850
-2.33816908,1.35565594,0.00038825,0.17345566,0.02348244,0.00941166,0.63718869,0.31869106,0.58482468
-2.33216608,1.22580994,0.00032896,0.15581274,0.02049096,0.00804132,0.57929888,0.28232746,0.52824243
-2.32616308,1.11396825,0.00027681,0.14039633,0.01776084,0.00682729,0.52984141,0.24976208,0.47944197
-2.32016008,1.01981761,0.00023139,0.12716876,0.01529133,0.00576109,0.48867858,0.22095149,0.43829678
-2.31415708,0.94277845,0.00019221,0.11605769,0.01307698,0.00483291,0.45554255,0.19579538,0.40456877
-2.30815408,0.88204002,0.00015876,0.10696057,0.01110839,0.00403206,0.43005044,0.17414545,0.37792433
-2.30215108,0.83659641,0.00013052,0.09974922,0.00937304,0.00334740,0.41171980,0.15581452,0.35795080
-2.29614807,0.80528266,0.00010696,0.09427428,0.00785606,0.00276776,0.39998438,0.14058566,0.34417303
-2.29014507,0.78681048,0.00008761,0.09036963,0.00654094,0.00228220,0.39420990,0.12822093,0.33606987
-2.28414207,0.77980356,0.00007200,0.08785659,0.00541023,0.00188031,0.39370976,0.11846985,0.33309054
-2.27813907,0.78283194,0.00005973,0.08654791,0.00444610,0.00155244,0.39776065,0.11107721,0.33467056
-2.27213607,0.79444573,0.00005044,0.08625161,0.00363089,0.00128981,0.40561806,0.10579029,0.34024742
-2.26613307,0.81320781,0.00004383,0.08677452,0.00294746,0.00108463,0.41653159,0.10236542,0.34927580
-2.26013007,0.83772563,0.00003968,0.08792574,0.00237956,0.00093018,0.42976011,0.10057377,0.36124220
-2.25412706,0.86668159,0.00003780,0.08951973,0.00191206,0.00082085,0.44458660,0.10020638,0.37567890
-2.24812406,0.89886194,0.00003807,0.09137935,0.00153110,0.00075211,0.46033253,0.10107845,0.39217698
-2.24212106,0.93318335,0.00004045,0.09333856,0.00122421,0.00072050,0.47637152,0.10303278,0.41039801
-2.23611806,0.96871674,0.00004493,0.09524492,0.00098031,0.00072359,0.49214198,0.10594235,0.43008423
-2.23011506,1.00470738,0.00005155,0.09696177,0.00078973,0.00075993,0.50715832,0.10971209,0.45106647
-2.22411206,1.04059058,0.00006040,0.09837008,0.00064413,0.00082893,0.52102040,0.11427958,0.47326970
-2.21810905,1.07600183,0.00007161,0.09936995,0.00053644,0.00093084,0.53342075,0.11961486,0.49671542
-2.21210605,1.11078086,0.00008532,0.09988166,0.00046076,0.00106657,0.54414916,0.12571915,0.52152061
-2.20610305,1.14496864,0.00010172,0.09984620,0.00041223,0.00123765,0.55309436,0.13262247,0.54789288
-2.20010005,1.17879704,0.00012096,0.09922538,0.00038692,0.00144605,0.56024252,0.14038019,0.57612148
-2.19409705,1.21267085,0.00014323,0.09800141,0.00038171,0.00169409,0.56567239,0.14906854,0.60656423
-2.18809405,1.24714229,0.00016869,0.09617591,0.00039416,0.00198426,0.56954725,0.15877901,0.63963029
-2.18209105,1.28287853,0.00019745,0.09376855,0.00042239,0.00231910,0.57210368,0.16961197,0.67575920
-2.17608804,1.32062308,0.00022961,0.09081510,0.00046498,0.00270099,0.57363758,0.18166942,0.71539678
-2.17008504,1.36115228,0.00026520,0.08736528,0.00052085,0.00313203,0.57448794,0.19504726,0.75896844
-2.16408204,1.40522853,0.00030418,0.08348019,0.00058920,0.00361384,0.57501881,0.20982729,0.80685104
-2.15807904,1.45355211,0.00034644,0.07922960,0.00066936,0.00414740,0.57560051,0.22606914,0.85934436
-2.15207604,1.50671360,0.00039178,0.07468916,0.00076076,0.00473288,0.57659050,0.24380266,0.91664338
-2.14607304,1.56514908,0.00043988,0.06993761,0.00086288,0.00536950,0.57831499,0.26302083,0.97881277
-2.14007004,1.62910031,0.00049038,0.06505409,0.00097512,0.00605537,0.58105208,0.28367390,1.04576486
-2.13406703,1.69858181,0.00054275,0.06011568,0.00109680,0.00678741,0.58501702,0.30566468,1.11724228
-2.12806403,1.77335660,0.00059642,0.05519520,0.00122711,0.00756127,0.59035044,0.32884561,1.19280649
-2.12206103,1.85292219,0.00065070,0.05035940,0.00136509,0.00837127,0.59710996,0.35301769,1.27183303
-2.11605803,1.93650750,0.00070484,0.04566747,0.00150957,0.00921040,0.60526557,0.37793138,1.35351405
-2.11005503,2.02308153,0.00075800,0.04117005,0.00165920,0.01007040,0.61469902,0.40328970,1.43686854
-2.10405203,2.11137344,0.00080934,0.03690854,0.00181243,0.01094180,0.62520707,0.42875339,1.52076013
-2.09804902,2.19990368,0.00085796,0.03291488,0.00196753,0.01181411,0.63650863,0.45394806,1.60392215
-2.09204602,2.28702482,0.00090298,0.02921169,0.00212260,0.01267597,0.64825524,0.47847313,1.68498897
-2.08604302,2.37097067,0.00094355,0.02581266,0.00227559,0.01351540,0.66004441,0.50191225,1.76253282
-2.08004002,2.44991151,0.00097889,0.02272327,0.00242436,0.01432004,0.67143525,0.52384478,1.83510449
-2.07403702,2.52201328,0.00100827,0.01994170,0.00256672,0.01507748,0.68196563,0.54385791,1.90127637
-2.06803402,2.58549810,0.00103110,0.01745979,0.00270045,0.01577552,0.69116996,0.56155901,1.95968617
-2.06203102,2.63870361,0.00104689,0.01526423,0.00282338,0.01640252,0.69859706,0.57658760,2.00907944
-2.05602801,2.68013870,0.00105532,0.01333761,0.00293346,0.01694775,0.70382703,0.58862645,2.04834918
-2.05002501,2.70853323,0.00105619,0.01165960,0.00302877,0.01740159,0.70648670,0.59741152,2.07657090
-2.04402201,2.72287980,0.00104950,0.01020791,0.00310761,0.01775593,0.70626288,0.60274008,2.09303171
-2.03801901,2.72246597,0.00103540,0.00895931,0.00316855,0.01800431,0.70291298,0.60447692,2.09725234
-2.03201601,2.70689583,0.00101417,0.00789039,0.00321044,0.01814215,0.69627270,0.60255826,2.08900119
-2.02601301,2.67610015,0.00098627,0.00697829,0.00323249,0.01816688,0.68626052,0.59699332,2.06829999
-2.02001001,2.63033523,0.00095229,0.00620126,0.00323425,0.01807803,0.67287896,0.58786349,2.03542108
-2.01400700,2.57017060,0.00091290,0.00553904,0.00321565,0.01787723,0.65621279,0.57531915,1.99087650
-2.00800400,2.49646665,0.00086888,0.00497320,0.00317700,0.01756815,0.63642430,0.55957441,1.93539953
-2.00200100,2.41034332,0.00082108,0.00448728,0.00311900,0.01715641,0.61374608,0.54089992,1.86991981
-1.99599800,2.31314153,0.00077037,0.00406692,0.00304268,0.01664941,0.58847165,0.51961418,1.79553295
-1.98999500,2.20637908,0.00071763,0.00369979,0.00294940,0.01605608,0.56094454,0.49607366,1.71346620
-1.98399200,2.09170308,0.00066372,0.00337553,0.00284078,0.01538667,0.53154622,0.47066226,1.62504162
-1.97798899,1.97084083,0.00060949,0.00308567,0.00271872,0.01465243,0.50068358,0.44378036,1.53163818
-1.97198599,1.84555111,0.00055570,0.00282337,0.00258526,0.01386529,0.46877626,0.41583406,1.43465418
-1.96598299,1.71757755,0.00050304,0.00258333,0.00244257,0.01303759,0.43624459,0.38722483,1.33547159
-1.95997999,1.58860581,0.00045213,0.00236151,0.00229291,0.01218172,0.40349827,0.35834005,1.23542312
-1.95397699,1.46022565,0.00040348,0.00215499,0.00213853,0.01130984,0.37092635,0.32954460,1.13576331
-1.94797399,1.33389906,0.00035750,0.00196173,0.00198163,0.01043359,0.33888868,0.30117381,1.03764413
-1.94197099,1.21093488,0.00031451,0.00178041,0.00182431,0.00956389,0.30770905,0.27352781,0.94209575
-1.93596798,1.09247045,0.00027473,0.00161031,0.00166854,0.00871068,0.27767008,0.24686750,0.85001263
-1.92996498,0.97946011,0.00023828,0.00145111,0.00151610,0.00788281,0.24900987,0.22141193,0.76214497
-1.92396198,0.87267046,0.00020521,0.00130283,0.00136856,0.00708789,0.22192043,0.19733727,0.67909527
-1.91795898,0.77268174,0.00017548,0.00116573,0.00122728,0.00633226,0.19654768,0.17477710,0.60131967
-1.91195598,0.67989473,0.00014901,0.00104026,0.00109334,0.00562094,0.17299286,0.15382388,0.52913354
-1.90595298,0.59454229,0.00012567,0.00092702,0.00096762,0.00495765,0.15131521,0.13453154,0.46272060
-1.89994997,0.51670478,0.00010526,0.00082679,0.00085074,0.00434490,0.13153567,0.11691879,0.40214492
-1.89394697,0.44632814,0.00008759,0.00074052,0.00074309,0.00378406,0.11364123,0.10097315,0.34736521
-1.88794397,0.38324404,0.00007243,0.00066938,0.00064485,0.00327548,0.09758998,0.08665533,0.29825033
-1.88194097,0.32719100,0.00005956,0.00061486,0.00055604,0.00281860,0.08331633,0.07390382,0.25459577
-1.87593797,0.27783570,0.00004875,0.00057884,0.00047649,0.00241218,0.07073639,0.06263955,0.21614012
-1.86993497,0.23479401,0.00003977,0.00056371,0.00040592,0.00205435,0.05975335,0.05277041,0.18258123
-1.86393197,0.19765077,0.00003243,0.00057249,0.00034391,0.00174285,0.05026251,0.04419553,0.15359148
-1.85792896,0.16597835,0.00002653,0.00060902,0.00029001,0.00147516,0.04215622,0.03680919,0.12883185
-1.85192596,0.13935318,0.00002189,0.00067808,0.00024369,0.00124861,0.03532818,0.03050437,0.10796452
-1.84592296,0.11737046,0.00001839,0.00078561,0.00020440,0.00106056,0.02967757,0.02517576,0.09066381
-1.83991996,0.09965654,0.00001589,0.00093886,0.00017160,0.00090849,0.02511253,0.02072238,0.07662540
-1.83391696,0.08587919,0.00001430,0.00114659,0.00014476,0.00079010,0.02155329,0.01704967,0.06557371
-1.82791396,0.07575571,0.00001354,0.00141927,0.00012338,0.00070339,0.01893487,0.01407116,0.05726747
-1.82191096,0.06905880,0.00001357,0.00176924,0.00010700,0.00064674,0.01720933,0.01170971,0.05150363
-1.81590795,0.06562043,0.00001435,0.00221084,0.00009524,0.00061892,0.01634770,0.00989840,0.04811949
-1.80990495,0.06533374,0.00001589,0.00276056,0.00008775,0.00061911,0.01634153,0.00858104,0.04699327
-1.80390195,0.06815299,0.00001819,0.00343709,0.00008426,0.00064695,0.01720411,0.00771248,0.04804318
-1.79789895,0.07409180,0.00002127,0.00426133,0.00008455,0.00070245,0.01897139,0.00725860,0.05122502
-1.79189595,0.08321953,0.00002519,0.00525635,0.00008848,0.00078600,0.02170262,0.00719616,0.05652850
-1.78589295,0.09565610,0.00002999,0.00644723,0.00009594,0.00089827,0.02548054,0.00751247,0.06397227
-1.77988994,0.11156515,0.00003573,0.00786082,0.00010688,0.00104019,0.03041132,0.00820490,0.07359790
-1.77388694,0.13114574,0.00004247,0.00952541,0.00012126,0.00121280,0.03662400,0.00928029,0.08546280
-1.76788394,0.15462256,0.00005026,0.01147025,0.00013909,0.00141718,0.04426951,0.01075421,0.09963235
-1.76188094,0.18223501,0.00005916,0.01372500,0.00016038,0.00165431,0.05351907,0.01265019,0.11617137
-1.75587794,0.21422511,0.00006922,0.01631906,0.00018512,0.00192499,0.06456207,0.01499871,0.13513521
-1.74987494,0.25082472,0.00008046,0.01928074,0.00021330,0.00222963,0.07760322,0.01783618,0.15656066
-1.74387194,0.29224224,0.00009289,0.02263644,0.00024486,0.00256820,0.09285898,0.02120377,0.18045715
-1.73786893,0.33864928,0.00010649,0.02640970,0.00027971,0.00294007,0.11055333,0.02514604,0.20679840
-1.73186593,0.39016774,0.00012123,0.03062023,0.00031768,0.00334388,0.13091273,0.02970954,0.23551518
-1.72586293,0.44685784,0.00013703,0.03528295,0.00035855,0.00377749,0.15416044,0.03494129,0.26648930
-1.71985993,0.50870755,0.00015379,0.04040708,0.00040201,0.00423788,0.18051020,0.04088704,0.29954948
-1.71385693,0.57562419,0.00017136,0.04599530,0.00044767,0.00472112,0.21015946,0.04758960,0.33446940
-1.70785393,0.64742850,0.00018957,0.05204303,0.00049507,0.00522234,0.24328235,0.05508706,0.37096815
-1.70185093,0.72385181,0.00020821,0.05853792,0.00054364,0.00573581,0.28002243,0.06341099,0.40871348
-1.69584792,0.80453662,0.00022705,0.06545957,0.00059275,0.00625496,0.32048580,0.07258477,0.44732786
-1.68984492,0.88904098,0.00024581,0.07277943,0.00064171,0.00677251,0.36473447,0.08262197,0.48639742
-1.68384192,0.97684654,0.00026421,0.08046107,0.00068978,0.00728066,0.41278064,0.09352496,0.52548355
-1.67783892,1.06737041,0.00028195,0.08846073,0.00073618,0.00777122,0.46458185,0.10528376,0.56413686
-1.67183592,1.15998042,0.00029872,0.09672810,0.00078011,0.00823587,0.52003760,0.11787519,0.60191307
-1.66583292,1.25401338,0.00031422,0.10520752,0.00082082,0.00866640,0.57898742,0.13126242,0.63839019
-1.65982991,1.34879555,0.00032814,0.11383933,0.00085756,0.00905496,0.64121070,0.14539488,0.67318615
-1.65382691,1.44366461,0.00034023,0.12256148,0.00088967,0.00939433,0.70642834,0.16020865,0.70597625
-1.64782391,1.53799206,0.00035022,0.13131139,0.00091659,0.00967818,0.77430629,0.17562726,0.73650936
-1.64182091,1.63120498,0.00035792,0.14002774,0.00093788,0.00990129,0.84446085,0.19156298,0.76462207
-1.63581791,1.72280613,0.00036317,0.14865245,0.00095326,0.01005980,0.91646561,0.20791841,0.79025002
-1.62981491,1.81239124,0.00036584,0.15713247,0.00096260,0.01015131,0.98985975,0.22458845,0.81343555
-1.62381191,1.89966253,0.00036589,0.16542152,0.00096602,0.01017509,1.06415735,0.24146257,0.83433121
-1.61780890,1.98443775,0.00036332,0.17348148,0.00096382,0.01013207,1.13885735,0.25842715,0.85319878
-1.61180590,2.06665395,0.00035818,0.18128362,0.00095659,0.01002494,1.21345370,0.27536794,0.87040350
-1.60580290,2.14636583,0.00035058,0.18880927,0.00094515,0.00985801,1.28744521,0.29217247,0.88640379
-1.59979990,2.22373857,0.00034068,0.19605023,0.00093064,0.00963722,1.36034474,0.30873230,0.90173667
-1.59379690,2.29903529,0.00032870,0.20300864,0.00091448,0.00936993,1.43168737,0.32494501,0.91699944
-1.58779390,2.37259985,0.00031487,0.20969636,0.00089844,0.00906475,1.50103714,0.34071589,0.93282853
