energy_ev,total_up,Ag_p_up,Ag_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.18459230,3.18799173,0.72112862,0.69504044,0.72133476,1.77533539,0.00671806,0.15952064,0.04282223,0.54568691
-3.17858929,3.16943991,0.71727533,0.68979122,0.72448026,1.76346061,0.00679745,0.15807097,0.04222636,0.54580762
-3.17258629,3.13993911,0.71147232,0.68170420,0.72458147,1.74592607,0.00688586,0.15603483,0.04144545,0.54405287
-3.16658329,3.10095691,0.70402013,0.67105298,0.72182170,1.72363733,0.00698860,0.15350262,0.04050525,0.54062853
-3.16058029,3.05420255,0.69527664,0.65817851,0.71644126,1.69760867,0.00711214,0.15057836,0.03943605,0.53578603
-3.15457729,3.00157387,0.68564716,0.64347808,0.70872806,1.66893238,0.00726414,0.14737613,0.03827172,0.52981440
-3.14857429,2.94509737,0.67557234,0.62739198,0.69900686,1.63874539,0.00745331,0.14401603,0.03704867,0.52303095
-3.14257129,2.88686340,0.66551440,0.61038872,0.68762761,1.60819427,0.00768934,0.14062008,0.03580465,0.51577093
-3.13656828,2.82895890,0.65594224,0.59294906,0.67495329,1.57839989,0.00798273,0.13730788,0.03457761,0.50837651
-3.13056528,2.77340029,0.64731578,0.57554980,0.66134784,1.55042297,0.00834454,0.13419255,0.03340439,0.50118562
-3.12456228,2.72206882,0.64007035,0.55864776,0.64716471,1.52523173,0.00878613,0.13137675,0.03231960,0.49452087
-3.11855928,2.67665100,0.63460159,0.54266481,0.63273643,1.50367281,0.00931884,0.12894923,0.03135451,0.48867921
-3.11255628,2.63858624,0.63125152,0.52797428,0.61836551,1.48644646,0.00995361,0.12698182,0.03053607,0.48392247
-3.10655328,2.60902361,0.63029637,0.51488958,0.60431710,1.47408696,0.01070057,0.12552713,0.02988609,0.48046925
-3.10055028,2.58878932,0.63193661,0.50365515,0.59081355,1.46694890,0.01156862,0.12461696,0.02942066,0.47848843
-3.09454727,2.57836600,0.63628967,0.49444023,0.57803088,1.46519979,0.01256499,0.12426142,0.02914969,0.47809440
-3.08854427,2.57788447,0.64338560,0.48733565,0.56609736,1.46881934,0.01369478,0.12444901,0.02907673,0.47934426
-3.08254127,2.58712797,0.65316594,0.48235350,0.55509384,1.47760511,0.01496054,0.12514736,0.02919903,0.48223701
-3.07653827,2.60554871,0.66548579,0.47942977,0.54505596,1.49118450,0.01636186,0.12630480,0.02950775,0.48671467
-3.07053527,2.63229567,0.68011904,0.47842978,0.53597771,1.50903242,0.01789509,0.12785259,0.02998846,0.49266524
-3.06453227,2.66625240,0.69676657,0.47915596,0.52781627,1.53049372,0.01955301,0.12970781,0.03062177,0.49992749
-3.05852926,2.70608316,0.71506709,0.48135770,0.52049771,1.55480966,0.02132469,0.13177660,0.03138419,0.50829713
-3.05252626,2.75028525,0.73461002,0.48474277,0.51392326,1.58114693,0.02319547,0.13395786,0.03224903,0.51753431
-3.04652326,2.79724549,0.75495007,0.48898986,0.50797574,1.60862824,0.02514692,0.13614704,0.03318747,0.52737203
-3.04052026,2.84529817,0.77562269,0.49376160,0.50252604,1.63636298,0.02715713,0.13824000,0.03416969,0.53752517
-3.03451726,2.89278244,0.79615986,0.49871763,0.49743916,1.66347676,0.02920099,0.14013667,0.03516591,0.54769992
-3.02851426,2.93809652,0.81610540,0.50352713,0.49257976,1.68913846,0.03125066,0.14174453,0.03614757,0.55760301
-3.02251126,2.97974684,0.83502922,0.50788043,0.48781688,1.71258393,0.03327617,0.14298154,0.03708826,0.56695068
-3.01650825,3.01639024,0.85253992,0.51149912,0.48302793,1.73313525,0.03524608,0.14377866,0.03796465,0.57547697
-3.01050525,3.04686780,0.86829515,0.51414449,0.47810166,1.75021512,0.03712836,0.14408167,0.03875724,0.58294105
-3.00450225,3.07022937,0.88200939,0.51562393,0.47294026,1.76335586,0.03889116,0.14385236,0.03945093,0.58913335
-2.99849925,3.08574832,0.89345897,0.51579512,0.46746055,1.77220319,0.04050376,0.14306904,0.04003540,0.59388041
-2.99249625,3.09292643,0.90248413,0.51456804,0.46159436,1.77651487,0.04193744,0.14172636,0.04050522,0.59704820
-2.98649325,3.09148963,0.90898823,0.51190474,0.45528826,1.77615485,0.04316637,0.13983447,0.04085987,0.59854401
-2.98049025,3.08137526,0.91293443,0.50781694,0.44850275,1.77108372,0.04416836,0.13741769,0.04110340,0.59831669
-2.97448724,3.06271246,0.91434007,0.50236191,0.44121098,1.76134631,0.04492558,0.13451266,0.04124397,0.59635562
-2.96848424,3.03579706,0.91326932,0.49563663,0.43339742,1.74705765,0.04542504,0.13116617,0.04129319,0.59268821
-2.96248124,3.00106294,0.90982460,0.48777072,0.42505633,1.72838826,0.04565905,0.12743277,0.04126537,0.58737640
-2.95647824,2.95905154,0.90413738,0.47891858,0.41619038,1.70554995,0.04562534,0.12337229,0.04117656,0.58051220
-2.95047524,2.91038159,0.89635904,0.46925097,0.40680947,1.67878299,0.04532714,0.11904738,0.04104362,0.57221260
-2.94447224,2.85572042,0.88665217,0.45894670,0.39692984,1.64834551,0.04477297,0.11452124,0.04088323,0.56261410
-2.93846923,2.79575859,0.87518299,0.44818453,0.38657352,1.61450560,0.04397630,0.10985551,0.04071099,0.55186717
-2.93246623,2.73118862,0.86211516,0.43713588,0.37576819,1.57753643,0.04295505,0.10510863,0.04054049,0.54013088
-2.92646323,2.66268890,0.84760530,0.42595857,0.36454734,1.53771449,0.04173094,0.10033442,0.04038264,0.52756799
-2.92046023,2.59091285,0.83180040,0.41479180,0.35295075,1.49532061,0.04032876,0.09558114,0.04024507,0.51434056
-2.91445723,2.51648349,0.81483698,0.40375261,0.34102525,1.45064337,0.03877558,0.09089097,0.04013171,0.50060652
-2.90845423,2.43999285,0.79684202,0.39293384,0.32882551,1.40398433,0.03709988,0.08629988,0.04004266,0.48651699
-2.90245123,2.36200573,0.77793536,0.38240369,0.31641494,1.35566412,0.03533078,0.08183772,0.03997418,0.47221462
-2.89644822,2.28306659,0.75823325,0.37220663,0.30386647,1.30602882,0.03349723,0.07752882,0.03991894,0.45783285
-2.89044522,2.20370872,0.73785256,0.36236575,0.29126306,1.25545555,0.03162732,0.07339259,0.03986646,0.44349600
-2.88444222,2.12446428,0.71691537,0.35288610,0.27869798,1.20435674,0.02974765,0.06944442,0.03980367,0.42932015
-2.87843922,2.04587401,0.69555337,0.34375893,0.26627465,1.15318220,0.02788287,0.06569658,0.03971570,0.41541449
-2.87243622,1.96849562,0.67391165,0.33496635,0.25410598,1.10241866,0.02605531,0.06215918,0.03958668,0.40188313
-2.86643322,1.89290963,0.65215156,0.32648631,0.24231330,1.05258641,0.02428468,0.05884100,0.03940058,0.38882691
-2.86043022,1.81972205,0.63045229,0.31829733,0.23102471,1.00423293,0.02258800,0.05575025,0.03914218,0.37634524
-2.85442721,1.74956318,0.60901093,0.31038289,0.22037289,0.95792358,0.02097955,0.05289522,0.03879778,0.36453750
-2.84842421,1.68308232,0.58804092,0.30273503,0.21049261,0.91422975,0.01947095,0.05028467,0.03835607,0.35350392
-2.84242121,1.62093834,0.56776883,0.29535711,0.20151769,0.87371476,0.01807127,0.04792806,0.03780863,0.34334589
-2.83641821,1.56378630,0.54842956,0.28826536,0.19357774,0.83691827,0.01678726,0.04583558,0.03715046,0.33416525
-2.83041521,1.51226072,0.53026014,0.28148937,0.18679470,0.80433983,0.01562353,0.04401803,0.03638023,0.32606296
-2.82441221,1.46695620,0.51349237,0.27507125,0.18127932,0.77642226,0.01458278,0.04248646,0.03550039,0.31913670
-2.81840920,1.42840627,0.49834466,0.26906375,0.17712763,0.75353582,0.01366603,0.04125174,0.03451706,0.31347785
-2.81240620,1.39706156,0.48501344,0.26352728,0.17441761,0.73596376,0.01287281,0.04032402,0.03343979,0.30916778
-2.80640320,1.37326853,0.47366458,0.25852613,0.17320623,0.72389006,0.01220128,0.03971206,0.03228109,0.30627368
-2.80040020,1.35724984,0.46442525,0.25412412,0.17352677,0.71739000,0.01164842,0.03942265,0.03105593,0.30484421
-2.79439720,1.34908752,0.45737672,0.25037986,0.17538681,0.71642393,0.01121009,0.03945997,0.02978109,0.30490520
-2.78839420,1.34871009,0.45254839,0.24734207,0.17876679,0.72083488,0.01088107,0.03982501,0.02847446,0.30645579
-2.78239120,1.35588446,0.44991354,0.24504513,0.18361926,0.73034996,0.01065517,0.04051517,0.02715433,0.30946508
-2.77638819,1.37021341,0.44938705,0.24350522,0.18986898,0.74458576,0.01052516,0.04152387,0.02583874,0.31386980
-2.77038519,1.39113896,0.45082523,0.24271728,0.19741372,0.76305767,0.01048291,0.04284037,0.02454481,0.31957309
-2.76438219,1.41795202,0.45402807,0.24265294,0.20612596,0.78519278,0.01051932,0.04444973,0.02328824,0.32644458
-2.75837919,1.44980807,0.45874361,0.24325968,0.21585533,0.81034593,0.01062449,0.04633298,0.02208287,0.33432191
-2.75237619,1.48574853,0.46467470,0.24446117,0.22643181,0.83781841,0.01078773,0.04846736,0.02094036,0.34301364
-2.74637319,1.52472703,0.47148756,0.24615892,0.23766957,0.86687865,0.01099776,0.05082680,0.01987000,0.35230368
-2.74037019,1.56563983,0.47882216,0.24823510,0.24937140,0.89678400,0.01124285,0.05338248,0.01887870,0.36195686
-2.73436718,1.60735892,0.48630383,0.25055640,0.26133351,0.92680293,0.01151106,0.05610352,0.01797100,0.37172563
-2.72836418,1.64876674,0.49355563,0.25297879,0.27335067,0.95623666,0.01179051,0.05895774,0.01714923,0.38135759
-2.72236118,1.68879095,0.50021114,0.25535291,0.28522141,0.98443960,0.01206964,0.06191243,0.01641378,0.39060342
-2.71635818,1.72643785,0.50592689,0.25752988,0.29675317,1.01083754,0.01233754,0.06493515,0.01576334,0.39922506
-2.71035518,1.76082313,0.51039415,0.25936720,0.30776731,1.03494325,0.01258427,0.06799454,0.01519527,0.40700359
-2.70435218,1.79119855,0.51334940,0.26073440,0.31810365,1.05636864,0.01280116,0.07106096,0.01470587,0.41374660
-2.69834917,1.81697371,0.51458313,0.26151836,0.32762452,1.07483336,0.01298109,0.07410713,0.01429076,0.41929464
-2.69234617,1.83773192,0.51394665,0.26162790,0.33621815,1.09016941,0.01311873,0.07710864,0.01394511,0.42352652
-2.68634317,1.85323972,0.51135654,0.26099741,0.34380135,1.10232180,0.01321072,0.08004430,0.01366389,0.42636323
-2.68034017,1.86344979,0.50679671,0.25958956,0.35032127,1.11134537,0.01325583,0.08289638,0.01344204,0.42777033
-2.67433717,1.86849733,0.50031796,0.25739679,0.35575633,1.11739806,0.01325494,0.08565069,0.01327461,0.42775868
-2.66833417,1.86869014,0.49203513,0.25444165,0.36011621,1.12073095,0.01321107,0.08829659,0.01315680,0.42638359
-2.66233117,1.86449311,0.48212201,0.25077594,0.36344094,1.12167565,0.01312920,0.09082682,0.01308400,0.42374237
-2.65632816,1.85650774,0.47080428,0.24647876,0.36579905,1.12062963,0.01301610,0.09323728,0.01305173,0.41997047
-2.65032516,1.84544765,0.45835086,0.24165348,0.36728498,1.11803999,0.01288006,0.09552666,0.01305561,0.41523631
-2.64432216,1.83211108,0.44506389,0.23642395,0.36801557,1.11438639,0.01273053,0.09769612,0.01309126,0.40973509
-2.63831916,1.81735131,0.43126801,0.23092983,0.36812601,1.11016367,0.01257775,0.09974879,0.01315425,0.40368180
-2.63231616,1.80204621,0.41729911,0.22532156,0.36776505,1.10586466,0.01243232,0.10168938,0.01324000,0.39730368
-2.62631316,1.78706758,0.40349311,0.21975486,0.36708993,1.10196374,0.01230475,0.10352368,0.01334376,0.39083239
-2.62031016,1.77325152,0.39017507,0.21438514,0.36626077,1.09890146,0.01220501,0.10525809,0.01346057,0.38449618
-2.61430715,1.76137031,0.37764911,0.20936203,0.36543496,1.09707057,0.01214215,0.10689912,0.01358528,0.37851227
-2.60830415,1.75210680,0.36618920,0.20482401,0.36476138,1.09680377,0.01212386,0.10845299,0.01371260,0.37307971
-2.60230115,1.74603167,0.35603127,0.20089354,0.36437487,1.09836332,0.01215618,0.10992512,0.01383718,0.36837287
-2.59629815,1.74358426,0.34736675,0.19767275,0.36439099,1.10193267,0.01224322,0.11131971,0.01395373,0.36453578
-2.59029515,1.74505744,0.34033763,0.19523977,0.36490126,1.10761042,0.01238698,0.11263935,0.01405717,0.36167750
-2.58429215,1.75058673,0.33503323,0.19364593,0.36596914,1.11540641,0.01258721,0.11388461,0.01414274,0.35986856
-2.57828914,1.76014426,0.33148860,0.19291378,0.36762691,1.12524036,0.01284148,0.11505370,0.01420622,0.35913865
-2.57228614,1.77353751,0.32968463,0.19303616,0.36987345,1.13694295,0.01314515,0.11614226,0.01424407,0.35947566
-2.56628314,1.79041330,0.32954982,0.19397619,0.37267339,1.15025950,0.01349166,0.11714310,0.01425360,0.36082603
-2.56028014,1.81026686,0.33096358,0.19566832,0.37595729,1.16485615,0.01387266,0.11804616,0.01423309,0.36309646
-2.55427714,1.83245608,0.33376102,0.19802040,0.37962335,1.18032871,0.01427842,0.11883856,0.01418197,0.36615700
-2.54827414,1.85622057,0.33773907,0.20091660,0.38354027,1.19621384,0.01469819,0.11950479,0.01410085,0.36984535
-2.54227114,1.88070530,0.34266369,0.20422130,0.38755151,1.21200262,0.01512061,0.12002710,0.01399167,0.37397246
-2.53626813,1.90498816,0.34827801,0.20778364,0.39148059,1.22715597,0.01553420,0.12038599,0.01385767,0.37832900
-2.53026513,1.92811068,0.35431121,0.21144270,0.39513744,1.24112176,0.01592783,0.12056099,0.01370348,0.38269271
-2.52426213,1.94911089,0.36048767,0.21503309,0.39832542,1.25335294,0.01629117,0.12053144,0.01353506,0.38683638
-2.51825913,1.96705737,0.36653632,0.21839076,0.40084891,1.26332613,0.01661514,0.12027758,0.01335967,0.39053604
-2.51225613,1.98108295,0.37219968,0.22135876,0.40252094,1.27056003,0.01689232,0.11978157,0.01318581,0.39357919
-2.50625313,1.99041696,0.37724240,0.22379286,0.40317071,1.27463290,0.01711727,0.11902864,0.01302313,0.39577265
-2.50025013,1.99441454,0.38145883,0.22556660,0.40265058,1.27519834,0.01728680,0.11800824,0.01288228,0.39694984
-2.49424712,1.99258175,0.38467953,0.22657576,0.40084225,1.27199871,0.01740015,0.11671504,0.01277479,0.39697696
-2.48824412,1.98459525,0.38677620,0.22674194,0.39766180,1.26487554,0.01745905,0.11514990,0.01271282,0.39575805
-2.48224112,1.97031574,0.38766505,0.22601515,0.39306341,1.25377644,0.01746772,0.11332051,0.01270903,0.39323845
-2.47623812,1.94979435,0.38730839,0.22437524,0.38704154,1.23875813,0.01743268,0.11124195,0.01277622,0.38940675
-2.47023512,1.92327171,0.38571425,0.22183221,0.37963155,1.21998546,0.01736261,0.10893677,0.01292712,0.38429483
-2.46423212,1.89116962,0.38293437,0.21842527,0.37090868,1.19772642,0.01726794,0.10643498,0.01317402,0.37797634
-2.45822911,1.85407588,0.37906023,0.21422087,0.36098547,1.17234343,0.01716050,0.10377354,0.01352844,0.37056334
-2.45222611,1.81272282,0.37421781,0.20930963,0.35000781,1.14428124,0.01705303,0.10099567,0.01400075,0.36220155
-2.44622311,1.76796071,0.36856090,0.20380237,0.33814981,1.11405223,0.01695866,0.09814985,0.01459977,0.35306429
-2.44022011,1.72072733,0.36226355,0.19782560,0.32560770,1.08221964,0.01689038,0.09528858,0.01533238,0.34334535
-2.43421711,1.67201516,0.35551204,0.19151642,0.31259319,1.04937970,0.01686052,0.09246704,0.01620317,0.33325141
-2.42821411,1.62283778,0.34849658,0.18501727,0.29932647,1.01614346,0.01688017,0.08974160,0.01721407,0.32299397
-2.42221111,1.57419711,0.34140330,0.17847073,0.28602930,0.98311922,0.01695879,0.08716832,0.01836406,0.31278160
-2.41620810,1.52705289,0.33440692,0.17201452,0.27291839,0.95089619,0.01710378,0.08480155,0.01964895,0.30281248
-2.41020510,1.48229568,0.32766422,0.16577704,0.26019938,0.92003020,0.01732014,0.08269254,0.02106125,0.29326786
-2.40420210,1.44072449,0.32130889,0.15987352,0.24806168,0.89103188,0.01761033,0.08088832,0.02259010,0.28430652
-2.39819910,1.40302972,0.31544772,0.15440298,0.23667425,0.86435764,0.01797413,0.07943073,0.02422136,0.27606048
-2.39219610,1.36978168,0.31015831,0.14944599,0.22618242,0.84040349,0.01840868,0.07835565,0.02593782,0.26863215
-2.38619310,1.34142497,0.30548837,0.14506348,0.21670587,0.81950184,0.01890867,0.07769253,0.02771951,0.26209291
-2.38019010,1.31827813,0.30145656,0.14129627,0.20833760,0.80192079,0.01946655,0.07746410,0.02954411,0.25648304
-2.37418709,1.30053814,0.29805462,0.13816552,0.20114392,0.78786577,0.02007294,0.07768623,0.03138752,0.25181304
-2.36818409,1.28828891,0.29525067,0.13567396,0.19516525,0.77748274,0.02071705,0.07836803,0.03322450,0.24806597
-2.36218109,1.28151263,0.29299347,0.13380759,0.19041756,0.77086277,0.02138717,0.07951198,0.03502932,0.24520082
-2.35617809,1.28010306,0.29121722,0.13253792,0.18689435,0.76804699,0.02207126,0.08111417,0.03677652,0.24315644
-2.35017509,1.28387950,0.28984663,0.13182448,0.18456890,0.76903170,0.02275742,0.08316453,0.03844162,0.24185590
-2.34417209,1.29260053,0.28880204,0.13161743,0.18339664,0.77377302,0.02343446,0.08564702,0.04000185,0.24121094
-2.33816908,1.30597653,0.28800412,0.13186015,0.18331752,0.78219064,0.02409235,0.08853982,0.04143674,0.24112636
-2.33216608,1.32368048,0.28737814,0.13249167,0.18425818,0.79417061,0.02472256,0.09181537,0.04272871,0.24150395
-2.32616308,1.34535636,0.28685729,0.13344883,0.18613395,0.80956697,0.02531840,0.09544043,0.04386345,0.24224601
-2.32016008,1.37062528,0.28638527,0.13466809,0.18885058,0.82820235,0.02587518,0.09937603,0.04483024,0.24325821
-2.31415708,1.39908928,0.28591782,0.13608700,0.19230558,0.84986779,0.02639024,0.10357740,0.04562209,0.24445166
-2.30815408,1.43033319,0.28542319,0.13764522,0.19638951,0.87432212,0.02686289,0.10799402,0.04623569,0.24574443
-2.30215108,1.46392526,0.28488184,0.13928522,0.20098690,0.90129142,0.02729422,0.11256958,0.04667130,0.24706231
-2.29614807,1.49941712,0.28428521,0.14095268,0.20597724,0.93046906,0.02768678,0.11724230,0.04693243,0.24833902
-2.29014507,1.53634405,0.28363386,0.14259661,0.21123587,0.96151688,0.02804427,0.12194523,0.04702544,0.24951600
-2.28414207,1.57422627,0.28293518,0.14416937,0.21663501,0.99406800,0.02837103,0.12660693,0.04695911,0.25054193
-2.27813907,1.61257214,0.28220088,0.14562656,0.22204502,1.02773170,0.02867157,0.13115242,0.04674402,0.25137205
-2.27213607,1.65088375,0.28144442,0.14692702,0.22733583,1.06210059,0.02895016,0.13550431,0.04639206,0.25196757
-2.26613307,1.68866541,0.28067867,0.14803283,0.23237877,1.09676036,0.02921030,0.13958436,0.04591588,0.25229514
-2.26013007,1.72543511,0.27991392,0.14890953,0.23704864,1.13130175,0.02945436,0.14331526,0.04532833,0.25232664
-2.25412706,1.76073893,0.27915641,0.14952649,0.24122609,1.16533475,0.02968327,0.14662254,0.04464210,0.25203929
-2.24812406,1.79416770,0.27840750,0.14985747,0.24480023,1.19850422,0.02989627,0.14943675,0.04386927,0.25141601
-2.24212106,1.82537554,0.27766350,0.14988142,0.24767136,1.23050650,0.03009081,0.15169564,0.04302112,0.25044625
-2.23611806,1.85409893,0.27691612,0.14958333,0.24975371,1.26110600,0.03026255,0.15334627,0.04210791,0.24912699
-2.23011506,1.88017540,0.27615359,0.14895519,0.25097809,1.29015080,0.03040547,0.15434703,0.04113885,0.24746396
-2.22411206,1.90356042,0.27536224,0.14799704,0.25129425,1.31758626,0.03051213,0.15466935,0.04012208,0.24547296
-2.21810905,1.92434116,0.27452849,0.14671778,0.25067289,1.34346562,0.03057392,0.15429910,0.03906480,0.24318111
-2.21210605,1.94274590,0.27364101,0.14513596,0.24910705,1.36795655,0.03058155,0.15323746,0.03797343,0.24062786
-2.20610305,1.95914796,0.27269297,0.14328022,0.24661301,1.39134295,0.03052542,0.15150140,0.03685378,0.23786576
-2.20010005,1.97406316,0.27168407,0.14118950,0.24323037,1.41402127,0.03039613,0.14912353,0.03571131,0.23496068
-2.19409705,1.98814045,0.27062234,0.13891275,0.23902142,1.43649110,0.03018497,0.14615135,0.03455133,0.23199160
-2.18809405,2.00214522,0.26952542,0.13650837,0.23406980,1.45933984,0.02988435,0.14264602,0.03337921,0.22904967
-2.18209105,2.01693573,0.26842132,0.13404307,0.22847834,1.48322185,0.02948825,0.13868058,0.03220055,0.22623678
-2.17608804,2.03343310,0.26734850,0.13159047,0.22236636,1.50883255,0.02899249,0.13433771,0.03102134,0.22366333
-2.17008504,2.05258590,0.26635527,0.12922922,0.21586635,1.53687844,0.02839508,0.12970717,0.02984800,0.22144562
-2.16408204,2.07533072,0.26549852,0.12704083,0.20912027,1.56804414,0.02769630,0.12488296,0.02868744,0.21970261
-2.15807904,2.10255028,0.26484179,0.12510728,0.20227552,1.60295791,0.02689879,0.11996038,0.02754701,0.21855235
-2.15207604,2.13503106,0.26445286,0.12350847,0.19548088,1.64215724,0.02600755,0.11503310,0.02643442,0.21810819
-2.14607304,2.17342222,0.26440084,0.12231962,0.18888238,1.68605596,0.02502974,0.11019031,0.02535763,0.21847488
-2.14007004,2.21819806,0.26475300,0.12160872,0.18261941,1.73491476,0.02397452,0.10551418,0.02432467,0.21974476
-2.13406703,2.26962559,0.26557153,0.12143419,0.17682118,1.78881645,0.02285270,0.10107762,0.02334343,0.22199417
-2.12806403,2.32773923,0.26691021,0.12184273,0.17160358,1.84764742,0.02167644,0.09694249,0.02242147,0.22528027
-2.12206103,2.39232371,0.26881137,0.12286755,0.16706655,1.91108640,0.02045883,0.09315829,0.02156582,0.22963830
-2.11605803,2.46290646,0.27130316,0.12452699,0.16329208,1.97860122,0.01921349,0.08976140,0.02078272,0.23507961
-2.11005503,2.53875986,0.27439724,0.12682358,0.16034283,2.04945412,0.01795417,0.08677487,0.02007745,0.24159021
-2.10405203,2.61891366,0.27808705,0.12974363,0.15826136,2.12271553,0.01669436,0.08420869,0.01945419,0.24913022
-2.09804902,2.70217710,0.28234674,0.13325726,0.15706999,2.19728593,0.01544691,0.08206063,0.01891580,0.25763399
-2.09204602,2.78716996,0.28713067,0.13731891,0.15677123,2.27192508,0.01422374,0.08031738,0.01846378,0.26701106
-2.08604302,2.87236137,0.29237369,0.14186835,0.15734870,2.34528745,0.01303558,0.07895622,0.01809816,0.27714779
-2.08004002,2.95611470,0.29799200,0.14683205,0.15876851,2.41596251,0.01189176,0.07794674,0.01781748,0.28790963
-2.07403702,3.03673680,0.30388468,0.15212488,0.16098093,2.48251807,0.01080010,0.07725291,0.01761882,0.29914399
-2.06803402,3.11252948,0.30993571,0.15765221,0.16392239,2.54354504,0.00976680,0.07683506,0.01749782,0.31068357
-2.06203102,3.18184120,0.31601651,0.16331207,0.16751758,2.59770180,0.00879650,0.07665186,0.01744880,0.32235006
-2.05602801,3.24311688,0.32198881,0.16899756,0.17168167,2.64375615,0.00789226,0.07666220,0.01746482,0.33395802
-2.05002501,3.29494387,0.32770789,0.17459934,0.17632252,2.68062342,0.00705568,0.07682681,0.01753791,0.34531900
-2.04402201,3.33609244,0.33302595,0.18000801,0.18134286,2.70739918,0.00628704,0.07710956,0.01765917,0.35624555
-2.03801901,3.36554927,0.33779560,0.18511658,0.18664228,2.72338525,0.00558545,0.07747852,0.01781897,0.36655529
-2.03201601,3.38254299,0.34187336,0.18982274,0.19211919,2.72810825,0.00494902,0.07790660,0.01800716,0.37607472
-2.02601301,3.38656095,0.34512312,0.19403095,0.19767248,2.72133016,0.00437504,0.07837187,0.01821329,0.38464278
-2.02001001,3.37735702,0.34741941,0.19765438,0.20320309,2.70305058,0.00386018,0.07885751,0.01842676,0.39211418
-2.01400700,3.35495056,0.34865047,0.20061659,0.20861532,2.67350109,0.00340066,0.07935153,0.01863708,0.39836221
-2.00800400,3.31961688,0.34872101,0.20285290,0.21381801,2.63313199,0.00299240,0.07984618,0.01883405,0.40328129
-2.00200100,3.27187017,0.34755463,0.20431153,0.21872553,2.58259248,0.00263118,0.08033725,0.01900792,0.40678893
-1.99599800,3.21243983,0.34509578,0.20495440,0.22325859,2.52270513,0.00231276,0.08082318,0.01914962,0.40882723
-1.98999500,3.14224152,0.34131128,0.20475760,0.22734505,2.45443606,0.00203298,0.08130421,0.01925086,0.40936389
-1.98399200,3.06234427,0.33619133,0.20371161,0.23092046,2.37886207,0.00178784,0.08178152,0.01930432,0.40839265
-1.97798899,2.97393521,0.32974988,0.20182111,0.23392867,2.29713613,0.00157355,0.08225655,0.01930374,0.40593318
-1.97198599,2.87828323,0.32202451,0.19910457,0.23632231,2.21045276,0.00138660,0.08273030,0.01924406,0.40203043
-1.96598299,2.77670303,0.31307567,0.19559354,0.23806320,2.12001438,0.00122375,0.08320300,0.01912148,0.39675345
-1.95997999,2.67052084,0.30298531,0.19133162,0.23912278,2.02700008,0.00108205,0.08367385,0.01893353,0.39019371
-1.95397699,2.56104274,0.29185505,0.18637325,0.23948242,1.93253760,0.00095886,0.08414104,0.01867912,0.38246284
-1.94797399,2.44952665,0.27980370,0.18078232,0.23913373,1.83767943,0.00085182,0.08460186,0.01835856,0.37369009
-1.94197099,2.33715861,0.26696448,0.17463057,0.23807873,1.74338359,0.00075884,0.08505313,0.01797357,0.36401928
-1.93596798,2.22503368,0.25348185,0.16799593,0.23632997,1.65049943,0.00067809,0.08549155,0.01752725,0.35360552
-1.92996498,2.11414182,0.23950804,0.16096075,0.23391056,1.55975858,0.00060798,0.08591435,0.01702407,0.34261173
-1.92396198,2.00535878,0.22519953,0.15361010,0.23085400,1.47177084,0.00054713,0.08631976,0.01646979,0.33120504
-1.91795898,1.89944171,0.21071350,0.14603002,0.22720390,1.38702489,0.00049437,0.08670765,0.01587141,0.31955316
-1.91195598,1.79702917,0.19620440,0.13830595,0.22301358,1.30589316,0.00044873,0.08707997,0.01523713,0.30782097
-1.90595298,1.69864525,0.18182072,0.13052125,0.21834540,1.22864038,0.00040940,0.08744122,0.01457618,0.29616724
-1.89994997,1.60470685,0.16770214,0.12275586,0.21327005,1.15543500,0.00037573,0.08779875,0.01389879,0.28474175
-1.89394697,1.51553388,0.15397709,0.11508524,0.20786553,1.08636281,0.00034723,0.08816292,0.01321606,0.27368280
-1.88794397,1.43136127,0.14076074,0.10757943,0.20221612,1.02144187,0.00032355,0.08854718,0.01253983,0.26311528
-1.88194097,1.35235240,0.12815359,0.10030238,0.19641113,0.96063801,0.00030448,0.08896802,0.01188257,0.25314921
-1.87593797,1.27861289,0.11624051,0.09331154,0.19054356,0.90388016,0.00028994,0.08944478,0.01125726,0.24387897
-1.86993497,1.21020439,0.10509039,0.08665756,0.18470868,0.85107479,0.00027996,0.08999941,0.01067721,0.23538299
-1.86393197,1.14715737,0.09475617,0.08038424,0.17900256,0.80211884,0.00027469,0.09065608,0.01015595,0.22772410
-1.85792896,1.08948269,0.08527541,0.07452863,0.17352048,0.75691078,0.00027438,0.09144079,0.00970705,0.22095024
-1.85192596,1.03718108,0.07667114,0.06912121,0.16835544,0.71535923,0.00027935,0.09238092,0.00934391,0.21509566
-1.84592296,0.99025042,0.06895303,0.06418624,0.16359652,0.67738906,0.00029002,0.09350462,0.00907962,0.21018230
-1.83991996,0.94869039,0.06211876,0.05974203,0.15932736,0.64294473,0.00030685,0.09484029,0.00892669,0.20622142
-1.83391696,0.91250428,0.05615547,0.05580134,0.15562455,0.61199092,0.00033035,0.09641587,0.00889680,0.20321509
-1.82791396,0.88169811,0.05104127,0.05237167,0.15255612,0.58451064,0.00036102,0.09825812,0.00900058,0.20115774
-1.82191096,0.85627685,0.04674671,0.04945559,0.15018004,0.56050090,0.00039937,0.10039177,0.00924729,0.20003726
