energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-0.15307654,7.80240464,0.73013269,4.62024438,0.00560305,0.03847707,0.04649949,0.91032447,1.03504161,2.48817625
-0.14707354,7.72689263,0.77238387,4.49820639,0.00550605,0.03953213,0.04678682,0.96695135,1.03618741,2.48803243
-0.14107054,7.68244626,0.81787399,4.39888340,0.00543317,0.04064520,0.04715746,1.02895330,1.04050579,2.49128359
-0.13506753,7.66877668,0.86654443,4.32249400,0.00538222,0.04182862,0.04761260,1.09625071,1.04771679,2.49734858
-0.12906453,7.68514731,0.91827500,4.26902998,0.00535095,0.04309684,0.04815239,1.16864781,1.05747664,2.50551536
-0.12306153,7.73040897,0.97288246,4.23827037,0.00533709,0.04446604,0.04877613,1.24582802,1.06938752,2.51496952
-0.11705853,7.80304339,1.03012119,4.22979608,0.00533844,0.04595372,0.04948238,1.32735298,1.08301026,2.52482745
-0.11105553,7.90121412,1.08968608,4.24300526,0.00535292,0.04757826,0.05026923,1.41266570,1.09787931,2.53417303
-0.10505253,8.02282374,1.15121766,4.27712956,0.00537867,0.04935835,0.05113449,1.50109807,1.11351937,2.54209624
-0.09904952,8.16557565,1.21430935,4.33125111,0.00541409,0.05131249,0.05207597,1.59188248,1.12946292,2.54773214
-0.09304652,8.32703860,1.27851661,4.40432030,0.00545791,0.05345832,0.05309166,1.68416762,1.14526776,2.55029844
-0.08704352,8.50471156,1.34336747,4.49517390,0.00550928,0.05581201,0.05417989,1.77703772,1.16053358,2.54913005
-0.08104052,8.69608655,1.40837421,4.60255327,0.00556781,0.05838763,0.05533944,1.86953474,1.17491679,2.54370916
-0.07503752,8.89870672,1.47304545,4.72512183,0.00563361,0.06119644,0.05656955,1.96068256,1.18814280,2.53368937
-0.06903452,9.11021733,1.53689817,4.86148144,0.00570734,0.06424626,0.05786985,2.04951224,1.20001494,2.51891280
-0.06303152,9.32840713,1.59946893,5.01018674,0.00579018,0.06754081,0.05924013,2.13508712,1.21041961,2.49941942
-0.05702851,9.55123827,1.66032392,5.16975689,0.00588388,0.07107911,0.06068009,2.21652674,1.21932741,2.47544818
-0.05102551,9.77686339,1.71906709,5.33868426,0.00599064,0.07485490,0.06218898,2.29302849,1.22678987,2.44742965
-0.04502251,10.00362895,1.77534610,5.51543950,0.00611312,0.07885618,0.06376511,2.36388588,1.23293234,2.41597079
-0.03901951,10.23006507,1.82885582,5.69847305,0.00625428,0.08306482,0.06540536,2.42850273,1.23794293,2.38183210
-0.03301651,10.45486233,1.87933911,5.88621332,0.00641731,0.08745634,0.06710472,2.48640258,1.24205848,2.34589843
-0.02701351,10.67683750,1.92658516,6.07706179,0.00660545,0.09199975,0.06885574,2.53723314,1.24554800,2.30914452
-0.02101051,10.89489019,1.97042534,6.26938609,0.00682184,0.09665768,0.07064814,2.58076546,1.24869455,2.27259672
-0.01500750,11.10795368,2.01072717,6.46151210,0.00706935,0.10138662,0.07246846,2.61688843,1.25177657,2.23729254
-0.00900450,11.31494306,2.04738673,6.65171614,0.00735034,0.10613738,0.07429982,2.64559879,1.25504953,2.20423960
-0.00300150,11.51470465,2.08032019,6.83821901,0.00766654,0.11085582,0.07612191,2.66698769,1.25872887,2.17437565
0.00300150,11.70597008,2.10945511,7.01918295,0.00801883,0.11548366,0.07791106,2.68122451,1.26297514,2.14853128
0.00900450,11.88731885,2.13472214,7.19271310,0.00840708,0.11995964,0.07964053,2.68853927,1.26788199,2.12739655
0.01500750,12.05715215,2.15604774,7.35686452,0.00883003,0.12422071,0.08128104,2.68920449,1.27346769,2.11149293
0.02101051,12.21368055,2.17334856,7.50965551,0.00928518,0.12820348,0.08280133,2.68351785,1.27967047,2.10115143
0.02701351,12.35492716,2.18652778,7.64908784,0.00976876,0.13184570,0.08416907,2.67178641,1.28634781,2.09649751
0.03301651,12.47874694,2.19547375,7.77317371,0.01027571,0.13508782,0.08535166,2.65431342,1.29327985,2.09744344
0.03901951,12.58286211,2.20006121,7.87996913,0.01079973,0.13787454,0.08631733,2.63138823,1.30017644,2.10368796
0.04502251,12.66491228,2.20015473,7.96761283,0.01133342,0.14015635,0.08703612,2.60327975,1.30668755,2.11472337
0.05102551,12.72251765,2.19561456,8.03436918,0.01186844,0.14189088,0.08748097,2.57023354,1.31241658,2.12984948
0.05702851,12.75335219,2.18630421,8.07867372,0.01239567,0.14304420,0.08762865,2.53247251,1.31693565,2.14819400
0.06303152,12.75522377,2.17209963,8.09917926,0.01290558,0.14359180,0.08746065,2.49020066,1.31980247,2.16873858
0.06903452,12.72615741,2.15289919,8.09480049,0.01338841,0.14351939,0.08696396,2.44360968,1.32057776,2.19034949
0.07503752,12.66447787,2.12863402,8.06475514,0.01383457,0.14282338,0.08613160,2.39288735,1.31884268,2.21181211
0.08104052,12.56888770,2.09927814,8.00859964,0.01423494,0.14151108,0.08496301,2.33822721,1.31421545,2.23186801
0.08704352,12.43853727,2.06485772,7.92625755,0.01458115,0.13960054,0.08346419,2.27983861,1.30636661,2.24925347
0.09304652,12.27308345,2.02545910,7.81803927,0.01486595,0.13712016,0.08164764,2.21795634,1.29503229,2.26273828
0.09904952,12.07273439,1.98123496,7.68465199,0.01508339,0.13410792,0.07953211,2.15284918,1.28002528,2.27116373
0.10505253,11.83827829,1.93240846,7.52719908,0.01522909,0.13061039,0.07714203,2.08482665,1.26124330,2.27347843
0.11105553,11.57109498,1.87927510,7.34716875,0.01530035,0.12668150,0.07450693,2.01424360,1.23867449,2.26877100
0.11705853,11.27314946,1.82220208,7.14641205,0.01529625,0.12238111,0.07166059,1.94150229,1.21240005,2.25629867
0.12306153,10.94696772,1.76162527,6.92711095,0.01521766,0.11777351,0.06864007,1.86705167,1.18259383,2.23551059
0.12906453,10.59559544,1.69804386,6.69173721,0.01506716,0.11292573,0.06548476,1.79138413,1.14951921,2.20606548
0.13506753,10.22254101,1.63201275,6.44300346,0.01484893,0.10790594,0.06223528,1.71502957,1.11352332,2.16784258
0.14107054,9.83170459,1.56413314,6.18380796,0.01456856,0.10278182,0.05893245,1.63854729,1.07502892,2.12094591
0.14707354,9.42729568,1.49504140,5.91717454,0.01423277,0.09761901,0.05561626,1.56251591,1.03452409,2.06570136
0.15307654,9.01374164,1.42539675,5.64618973,0.01384919,0.09247972,0.05232499,1.48752187,0.99255025,2.00264682
0.15907954,8.59559007,1.35586799,5.37393869,0.01342602,0.08742150,0.04909428,1.41414696,0.94968870,1.93251566
0.16508254,8.17740781,1.28711984,5.10344172,0.01297170,0.08249616,0.04595650,1.34295531,0.90654613,1.85621402
0.17108554,7.76367973,1.21979906,4.83759314,0.01249465,0.07774896,0.04294013,1.27448054,0.86373944,1.77479291
0.17708854,7.35870998,1.15452093,4.57910395,0.01200298,0.07321802,0.04006931,1.20921325,0.82188029,1.68941580
0.18309155,6.96652845,1.09185631,4.33044975,0.01150422,0.06893392,0.03736365,1.14758960,0.78155968,1.60132324
0.18909455,6.59080494,1.03231977,4.09382498,0.01100511,0.06491957,0.03483799,1.08998104,0.74333310,1.51179544
0.19509755,6.23477327,0.97635892,3.87110458,0.01051149,0.06119029,0.03250252,1.03668575,0.70770635,1.42211441
0.20110055,5.90116706,0.92434531,3.66381372,0.01002815,0.05775406,0.03036283,0.98792188,0.67512268,1.33352684
0.20710355,5.59216879,0.87656717,3.47310609,0.00955883,0.05461194,0.02842023,0.94382273,0.64595129,1.24720908
0.21310655,5.30937327,0.83322402,3.29975107,0.00910618,0.05175869,0.02667203,0.90443419,0.62047775,1.16423546
0.21910955,5.05376604,0.79442346,3.14412996,0.00867185,0.04918342,0.02511202,0.86971418,0.59889640,1.08555084
0.22511256,4.82571732,0.76018004,3.00624094,0.00825657,0.04687043,0.02373089,0.83953433,0.58130509,1.01194836
0.23111556,4.62499109,0.73041644,2.88571264,0.00786027,0.04479999,0.02251675,0.81368367,0.56770242,0.94405282
0.23711856,4.45076922,0.70496679,2.78182578,0.00748223,0.04294924,0.02145564,0.79187432,0.55798757,0.88231035
0.24312156,4.30168949,0.68358213,2.69354231,0.00712125,0.04129306,0.02053209,0.77374896,0.55196284,0.82698410
0.24912456,4.17589672,0.66593790,2.61954124,0.00677576,0.03980490,0.01972955,0.75889001,0.54933890,0.77815616
0.25512756,4.07110527,0.65164323,2.55826030,0.00644404,0.03845762,0.01903094,0.74683012,0.54974262,0.73573526
0.26113057,3.98467143,0.64025189,2.50794245,0.00612429,0.03722421,0.01841905,0.73706388,0.55272736,0.69946962
0.26713357,3.91367367,0.63127457,2.46668611,0.00581480,0.03607850,0.01787699,0.72906048,0.55778554,0.66896440
0.27313657,3.85499853,0.62419223,2.43249785,0.00551403,0.03499575,0.01738850,0.72227683,0.56436305,0.64370288
0.27913957,3.80542985,0.61847007,2.40334635,0.00522066,0.03395315,0.01693833,0.71617110,0.57187510,0.62307044
0.28514257,3.76173894,0.61357188,2.37721616,0.00493366,0.03293029,0.01651245,0.71021603,0.57972320,0.60638032
0.29114557,3.72077306,0.60897420,2.35215985,0.00465233,0.03190945,0.01609832,0.70391188,0.58731253,0.59290035
0.29714857,3.67953966,0.60417999,2.32634725,0.00437625,0.03087585,0.01568502,0.69679859,0.59406924,0.58187955
0.30315158,3.63528410,0.59873136,2.29811034,0.00410532,0.02981781,0.01526341,0.68846669,0.59945708,0.57257368
0.30915458,3.58555830,0.59222091,2.26598239,0.00383970,0.02872683,0.01482623,0.67856676,0.60299280,0.56426912
0.31515758,3.52827857,0.58430140,2.22873043,0.00357979,0.02759750,0.01436810,0.66681709,0.60425969,0.55630413
0.32116058,3.46177068,0.57469335,2.18537989,0.00332617,0.02642751,0.01388558,0.65300923,0.60291891,0.54808711
0.32716358,3.38480112,0.56319040,2.13523086,0.00307956,0.02521737,0.01337711,0.63701138,0.59871814,0.53911130
0.33316658,3.29659369,0.54966228,2.07786539,0.00284079,0.02397031,0.01284296,0.61876932,0.59149726,0.52896574
0.33916958,3.19683126,0.53405523,2.01314589,0.00261071,0.02269192,0.01228519,0.59830510,0.58119096,0.51734236
0.34517259,3.08564303,0.51639001,1.94120479,0.00239023,0.02138989,0.01170750,0.57571334,0.56782823,0.50403921
0.35117559,2.96357838,0.49675760,1.86242607,0.00218022,0.02007367,0.01111517,0.55115549,0.55152888,0.48896011
0.35717859,2.83156862,0.47531278,1.77741958,0.00198152,0.01875418,0.01051491,0.52485216,0.53249726,0.47211092
0.36318159,2.69087877,0.45226601,1.68698935,0.00179493,0.01744341,0.00991477,0.49707401,0.51101366,0.45359312
0.36918459,2.54305151,0.42787381,1.59209726,0.00162119,0.01615415,0.00932403,0.46813144,0.48742381,0.43359490
0.37518759,2.38984608,0.40242831,1.49382376,0.00146101,0.01489971,0.00875310,0.43836364,0.46212700,0.41238073
0.38119060,2.23317469,0.37624621,1.39332715,0.00131504,0.01369363,0.00821345,0.40812738,0.43556337,0.39027973
0.38719360,2.07503910,0.34965772,1.29180315,0.00118390,0.01254953,0.00771755,0.37778601,0.40820099,0.36767361
0.39319660,1.91746993,0.32299593,1.19044627,0.00106823,0.01148093,0.00727885,0.34769910,0.38052329,0.34498474
0.39919960,1.76247088,0.29658689,1.09041440,0.00096866,0.01050114,0.00691175,0.31821300,0.35301721,0.32266474
0.40520260,1.61196955,0.27074085,0.99279767,0.00088587,0.00962322,0.00663161,0.28965277,0.32616259,0.30118419
0.41120560,1.46777639,0.24574486,0.89859257,0.00082059,0.00885999,0.00645473,0.26231548,0.30042296,0.28102357
0.41720860,1.33155230,0.22185689,0.80868172,0.00077362,0.00822405,0.00639839,0.23646517,0.27623805,0.26266569
0.42321161,1.20478540,0.19930151,0.72381969,0.00074589,0.00772781,0.00648075,0.21232946,0.25401788,0.24658960
0.42921461,1.08877645,0.17826725,0.64462470,0.00073838,0.00738361,0.00672090,0.19009763,0.23413852,0.23326602
0.43521761,0.98463244,0.15890534,0.57157586,0.00075222,0.00720374,0.00713863,0.16992025,0.21693930,0.22315386
0.44122061,0.89326704,0.14132997,0.50501545,0.00078861,0.00720050,0.00775434,0.15190992,0.20272109,0.21669781
0.44722361,0.81540672,0.12561953,0.44515537,0.00084884,0.00738622,0.00858874,0.13614315,0.19174557,0.21432647
0.45322661,0.75160084,0.11181884,0.39208698,0.00093423,0.00777318,0.00966247,0.12266281,0.18423495,0.21645072
0.45922961,0.70223426,0.09994208,0.34579339,0.00104614,0.00837357,0.01099569,0.11148119,0.18037191,0.22346192
0.46523262,0.66754090,0.08997601,0.30616324,0.00118586,0.00919924,0.01260747,0.10258317,0.18029939,0.23572968
0.47123562,0.64761691,0.08188347,0.27300521,0.00135457,0.01026155,0.01451512,0.09592938,0.18412006,0.25359870
0.47723862,0.64243242,0.07560681,0.24606233,0.00155326,0.01157096,0.01673346,0.09145917,0.19189524,0.27738473
0.48324162,0.65184101,0.07107111,0.22502575,0.00178269,0.01313672,0.01927399,0.08909323,0.20364321,0.30736942
0.48924462,0.67558665,0.06818710,0.20954721,0.00204323,0.01496643,0.02214406,0.08873577,0.21933703,0.34379402
0.49524762,0.71330789,0.06685373,0.19925010,0.00233483,0.01706555,0.02534598,0.09027628,0.23890190,0.38685229
0.50125063,0.76453978,0.06696034,0.19373901,0.00265696,0.01943700,0.02887631,0.09359091,0.26221238,0.43668259
0.50725363,0.82871397,0.06838840,0.19260759,0.00300846,0.02208063,0.03272511,0.09854349,0.28908980,0.49335979
0.51325663,0.90515796,0.07101302,0.19544503,0.00338758,0.02499289,0.03687546,0.10498638,0.31930024,0.55688724
0.51925963,0.99309437,0.07470418,0.20184128,0.00379186,0.02816645,0.04130312,0.11276127,0.35255340,0.62718937
0.52526263,1.09164140,0.07932784,0.21139138,0.00421819,0.03159001,0.04597652,0.12170009,0.38850298,0.70410544
0.53126563,1.19981539,0.08474704,0.22369903,0.00466277,0.03524817,0.05085693,0.13162616,0.42674866,0.78738490
0.53726863,1.31653643,0.09082304,0.23837987,0.00512120,0.03912147,0.05589907,0.14235569,0.46684021,0.87668471
0.54327164,1.44063755,0.09741665,0.25506455,0.00558852,0.04318661,0.06105197,0.15369982,0.50828377,0.97156916
0.54927464,1.57087798,0.10438973,0.27340190,0.00605934,0.04741674,0.06626016,0.16546707,0.55055033,1.07151215
0.55527764,1.70596043,0.11160691,0.29306213,0.00652796,0.05178201,0.07146515,0.17746639,0.59308644,1.17590219
0.56128064,1.84455207,0.11893755,0.31374022,0.00698855,0.05625011,0.07660718,0.18951063,0.63532670,1.28404992
0.56728364,1.98530844,0.12625783,0.33515928,0.00743530,0.06078705,0.08162707,0.20142032,0.67670775,1.39519807
0.57328664,2.12689942,0.13345295,0.35707371,0.00786260,0.06535791,0.08646822,0.21302770,0.71668312,1.50853332
0.57928964,2.26803593,0.14041931,0.37927209,0.00826526,0.06992765,0.09107856,0.22418068,0.75473833,1.62319967
0.58529265,2.40749592,0.14706656,0.40157920,0.00863866,0.07446188,0.09541239,0.23474664,0.79040552,1.73831287
0.59129565,2.54414828,0.15331938,0.42385730,0.00897888,0.07892765,0.09943203,0.24461569,0.82327678,1.85297502
0.59729865,2.67697322,0.15911888,0.44600598,0.00928290,0.08329401,0.10310910,0.25370336,0.85301554,1.96628911
0.60330165,2.80507785,0.16442353,0.46796073,0.00954861,0.08753254,0.10642546,0.26195241,0.87936537,2.07737263
0.60930465,2.92770610,0.16920949,0.48968988,0.00977496,0.09161768,0.10937368,0.26933362,0.90215560,2.18536994
0.61530765,3.04424240,0.17347034,0.51118997,0.00996187,0.09552686,0.11195697,0.27584550,0.92130356,2.28946310
0.62131066,3.15420888,0.17721617,0.53247965,0.01011025,0.09924051,0.11418869,0.28151298,0.93681312,2.38888077
0.62731366,3.25725658,0.18047211,0.55359233,0.01022194,0.10274186,0.11609132,0.28638493,0.94876977,2.48290532
0.63331666,3.35315126,0.18327626,0.57456788,0.01029951,0.10601661,0.11769498,0.29053085,0.95733232,2.57087817
0.63931966,3.44175506,0.18567734,0.59544391,0.01034618,0.10905249,0.11903570,0.29403675,0.96272194,2.65220360
0.64532266,3.52300556,0.18773195,0.61624705,0.01036561,0.11183880,0.12015333,0.29700053,0.96520904,2.72635139
0.65132566,3.59689382,0.18950179,0.63698485,0.01036169,0.11436587,0.12108944,0.29952715,0.96509873,2.79285869
0.65732866,3.66344332,0.19105101,0.65763894,0.01033840,0.11662466,0.12188508,0.30172381,0.96271590,2.85133170
0.66333167,3.72269142,0.19244369,0.67815977,0.01029953,0.11860636,0.12257882,0.30369546,0.95839058,2.90144732
0.66933467,3.77467494,0.19374180,0.69846361,0.01024862,0.12030220,0.12320492,0.30554094,0.95244458,2.94295544
0.67533767,3.81942100,0.19500363,0.71843195,0.01018873,0.12170343,0.12379189,0.30734983,0.94518003,2.97568177
0.68134067,3.85694397,0.19628280,0.73791354,0.01012237,0.12280143,0.12436150,0.30920035,0.93687034,2.99953167
0.68734367,3.88724858,0.19762790,0.75672903,0.01005147,0.12358813,0.12492816,0.31115815,0.92775415,3.01449451
0.69334667,3.91033911,0.19908267,0.77467798,0.00997728,0.12405648,0.12549892,0.31327626,0.91803223,3.02064860
0.69934967,3.92623367,0.20068671,0.79154799,0.00990046,0.12420121,0.12607378,0.31559582,0.90786741,3.01816615
0.70535268,3.93498228,0.20247656,0.80712511,0.00982113,0.12401960,0.12664655,0.31814767,0.89738719,3.00731768
0.71135568,3.93668713,0.20448694,0.82120524,0.00973891,0.12351235,0.12720596,0.32095444,0.88668868,2.98847534
0.71735868,3.93152295,0.20675207,0.83360550,0.00965307,0.12268442,0.12773701,0.32403292,0.87584519,2.96211433
0.72336168,3.91975561,0.20930678,0.84417481,0.00956268,0.12154584,0.12822254,0.32739652,0.86491386,2.92881188
0.72936468,3.90175689,0.21218729,0.85280308,0.00946669,0.12011229,0.12864473,0.33105732,0.85394355,2.88924319
0.73536768,3.87801372,0.21543136,0.85942821,0.00936407,0.11840552,0.12898655,0.33502770,0.84298243,2.84417388
0.74137069,3.84913063,0.21907794,0.86404037,0.00925397,0.11645358,0.12923307,0.33932127,0.83208441,2.79444884
0.74737369,3.81582461,0.22316600,0.86668324,0.00913574,0.11429063,0.12937251,0.34395289,0.82131421,2.74097738
0.75337669,3.77891203,0.22773266,0.86745212,0.00900905,0.11195660,0.12939691,0.34893783,0.81075048,2.68471520
0.75937969,3.73928828,0.23281067,0.86648877,0.00887387,0.10949644,0.12930263,0.35429008,0.80048692,2.62664346
0.76538269,3.69790088,0.23842541,0.86397355,0.00873053,0.10695922,0.12909040,0.36001991,0.79063146,2.56774603
0.77138569,3.65571779,0.24459145,0.86011510,0.00857968,0.10439691,0.12876516,0.36613094,0.78130356,2.50898575
0.77738869,3.61369290,0.25130913,0.85513844,0.00842223,0.10186306,0.12833562,0.37261686,0.77263008,2.45128093
0.78339170,3.57273085,0.25856123,0.84927208,0.00825927,0.09941141,0.12781365,0.37945826,0.76474018,2.39548320
0.78939470,3.53365359,0.26631013,0.84273507,0.00809204,0.09709443,0.12721361,0.38661971,0.75775963,2.34235791
0.79539770,3.49717096,0.27449570,0.83572493,0.00792181,0.09496197,0.12655158,0.39404760,0.75180526,2.29256815
0.80140070,3.46385725,0.28303415,0.82840707,0.00774980,0.09305997,0.12584465,0.40166882,0.74697993,2.24666316
0.80740370,3.43413535,0.29181805,0.82090653,0.00757712,0.09142945,0.12511038,0.40939063,0.74336846,2.20507170
0.81340670,3.40826937,0.30071764,0.81330250,0.00740471,0.09010563,0.12436625,0.41710176,0.74103492,2.16810072
0.81940970,3.38636629,0.30958344,0.80562594,0.00723331,0.08911737,0.12362940,0.42467487,0.74002136,2.13593904
0.82541271,3.36838621,0.31825017,0.79786042,0.00706343,0.08848679,0.12291647,0.43197024,0.74034808,2.10866584
0.83141571,3.35416027,0.32654179,0.78994614,0.00689534,0.08822915,0.12224360,0.43884058,0.74201525,2.08626294
0.83741871,3.34341479,0.33427746,0.78178658,0.00672915,0.08835298,0.12162648,0.44513670,0.74500570,2.06863000
0.84342171,3.33579955,0.34127816,0.77325762,0.00656477,0.08886030,0.12108059,0.45071374,0.74928844,2.05560142
0.84942471,3.33091820,0.34737358,0.76421809,0.00640205,0.08974697,0.12062128,0.45543754,0.75482247,2.04696358
0.85542771,3.32835809,0.35240894,0.75452136,0.00624077,0.09100309,0.12026395,0.45919089,0.76156049,2.04247109
0.86143072,3.32771762,0.35625132,0.74402698,0.00608075,0.09261339,0.12002407,0.46187911,0.76945189,2.04186107
0.86743372,3.32862882,0.35879527,0.73261163,0.00592192,0.09455762,0.11991705,0.46343474,0.77844486,2.04486420
0.87343672,3.33077372,0.35996716,0.72017877,0.00576433,0.09681077,0.11995797,0.46382094,0.78848707,2.05121211
0.87943972,3.33389346,0.35972824,0.70666636,0.00560824,0.09934330,0.12016116,0.46303346,0.79952496,2.06064059
0.88544272,3.33778957,0.35807616,0.69205215,0.00545414,0.10212122,0.12053954,0.46110096,0.81150154,2.07288872
0.89144572,3.34231786,0.35504479,0.67635650,0.00530274,0.10510609,0.12110397,0.45808382,0.82435281,2.08769427
0.89744872,3.34737550,0.35070253,0.65964238,0.00515499,0.10825509,0.12186231,0.45407123,0.83800312,2.10478603
0.90345173,3.35288290,0.34514902,0.64201285,0.00501202,0.11152098,0.12281866,0.44917702,0.85235994,2.12387421
0.90945473,3.35876196,0.33851069,0.62360632,0.00487515,0.11485223,0.12397243,0.44353432,0.86730840,2.14463979
0.91545773,3.36491291,0.33093513,0.60458976,0.00474578,0.11819325,0.12531765,0.43728937,0.88270624,2.16672437
0.92146073,3.37119172,0.32258483,0.58515071,0.00462537,0.12148484,0.12684238,0.43059487,0.89837969,2.18972149
0.92746373,3.37739034,0.31363058,0.56548827,0.00451533,0.12466484,0.12852831,0.42360327,0.91412083,2.21317077
0.93346673,3.38322143,0.30424471,0.54580407,0.00441699,0.12766911,0.13035066,0.41646023,0.92968677,2.23655556
0.93946973,3.38830924,0.29459481,0.52629336,0.00433148,0.13043272,0.13227837,0.40929875,0.94480100,2.25930489
0.94547274,3.39218740,0.28483790,0.50713711,0.00425970,0.13289148,0.13427452,0.40223414,0.95915713,2.28080000
0.95147574,3.39430428,0.27511560,0.48849522,0.00420224,0.13498368,0.13629712,0.39536009,0.97242482,2.30038535
0.95747874,3.39403573,0.26555020,0.47050136,0.00415934,0.13665201,0.13830009,0.38874596,0.98425794,2.31738382
0.96348174,3.39070460,0.25624201,0.45325958,0.00413086,0.13784559,0.14023454,0.38243539,0.99430452,2.33111534
0.96948474,3.38360596,0.24726782,0.43684265,0.00411628,0.13852204,0.14205012,0.37644624,1.00221799,2.34091816
0.97548774,3.37203661,0.23868059,0.42129232,0.00411466,0.13864946,0.14369659,0.37077173,1.00766929,2.34617151
0.98149075,3.35532716,0.23051021,0.40662110,0.00412470,0.13820822,0.14512534,0.36538273,1.01035915,2.34631868
0.98749375,3.33287494,0.22276522,0.39281550,0.00414474,0.13719254,0.14629094,0.36023093,1.01002988,2.34088908
0.99349675,3.30417596,0.21543536,0.37984046,0.00417281,0.13561161,0.14715262,0.35525285,1.00647617,2.32951851
0.99949975,3.26885429,0.20849470,0.36764449,0.00420669,0.13349041,0.14767558,0.35037431,0.99955431,2.31196638
1.00550275,3.22668737,0.20190515,0.35616536,0.00424398,0.13086996,0.14783218,0.34551522,0.98918932,2.28812938
1.01150575,3.17762620,0.19562029,0.34533589,0.00428216,0.12780707,0.14760285,0.34059451,0.97537986,2.25805085
1.01750875,3.12180963,0.18958907,0.33508958,0.00431870,0.12437365,0.14697685,0.33553494,0.95820049,2.22192580
1.02351176,3.05957219,0.18375950,0.32536580,0.00435108,0.12065541,0.14595271,0.33026761,0.93780144,2.18010130
1.02951476,2.99144531,0.17808195,0.31611429,0.00437695,0.11675020,0.14453850,0.32473615,0.91440580,2.13307252
1.03551776,2.91815220,0.17251216,0.30729879,0.00439411,0.11276589,0.14275179,0.31890024,0.88830443,2.08147467
1.04152076,2.84059656,0.16701366,0.29889972,0.00440068,0.10881790,0.14061939,0.31273859,0.85984884,2.02607122
1.04752376,2.75984575,0.16155972,0.29091579,0.00439508,0.10502652,0.13817688,0.30625109,0.82944232,1.96773891
1.05352676,2.67710905,0.15613470,0.28336447,0.00437612,0.10151398,0.13546790,0.29946030,0.79752982,1.90745007
1.05952976,2.59371158,0.15073482,0.27628149,0.00434303,0.09840145,0.13254325,0.29241194,0.76458681,1.84625273
1.06553277,2.51106484,0.14536838,0.26971920,0.00429547,0.09580606,0.12945977,0.28517469,0.73110778,1.78524886
1.07153577,2.43063424,0.14005540,0.26374414,0.00423354,0.09383786,0.12627912,0.27783903,0.69759439,1.72557137
1.07753877,2.35390469,0.13482677,0.25843372,0.00415781,0.09259710,0.12306633,0.27051522,0.66454391,1.66836003
1.08354177,2.28234459,0.12972293,0.25387228,0.00406921,0.09217149,0.11988827,0.26333056,0.63243802,1.61473669
1.08954477,2.21736921,0.12479221,0.25014671,0.00396910,0.09263392,0.11681201,0.25642580,0.60173231,1.56578024
1.09554777,2.16030396,0.12008873,0.24734173,0.00385913,0.09404033,0.11390309,0.24995087,0.57284662,1.52250143
1.10155078,2.11234848,0.11567013,0.24553510,0.00374122,0.09642810,0.11122383,0.24406013,0.54615630,1.48581817
1.10755378,2.07454230,0.11159512,0.24479299,0.00361750,0.09981470,0.10883161,0.23890708,0.52198468,1.45653147
1.11355678,2.04773295,0.10792086,0.24516562,0.00349022,0.10419691,0.10677721,0.23463883,0.50059666,1.43530282
1.11955978,2.03254754,0.10470043,0.24668345,0.00336168,0.10955049,0.10510338,0.23139046,0.48219356,1.42263342
1.12556278,2.02936882,0.10198033,0.24935411,0.00323417,0.11583038,0.10384352,0.22927953,0.46690941,1.41884591
1.13156578,2.03831660,0.09979817,0.25316021,0.00310989,0.12297139,0.10302060,0.22840083,0.45480854,1.42406951
1.13756878,2.05923566,0.09818062,0.25805809,0.00299090,0.13088955,0.10264651,0.22882171,0.44588472,1.43822909
1.14357179,2.09169093,0.09714175,0.26397784,0.00287906,0.13948388,0.10272158,0.23057819,0.44006184,1.46103903
1.14957479,2.13497058,0.09668171,0.27082429,0.00277602,0.14863881,0.10323462,0.23367192,0.43719611,1.49200241
1.15557779,2.18809768,0.09678601,0.27847938,0.00268315,0.15822697,0.10416334,0.23806837,0.43707995,1.53041617
1.16158079,2.24985039,0.09742523,0.28680543,0.00260158,0.16811249,0.10547509,0.24369621,0.43944734,1.57538242
1.16758379,2.31879072,0.09855538,0.29564960,0.00253216,0.17815462,0.10712810,0.25044807,0.44398087,1.62582621
1.17358679,2.39330129,0.10011874,0.30484912,0.00247549,0.18821155,0.10907302,0.25818267,0.45032007,1.68051940
1.17958979,2.47162923,0.10204536,0.31423722,0.00243193,0.19814444,0.11125475,0.26672834,0.45807115,1.73811037
1.18559280,2.55193592,0.10425500,0.32364943,0.00240165,0.20782133,0.11361456,0.27588781,0.46681774,1.79715882
1.19159580,2.63235112,0.10665955,0.33293018,0.00238459,0.21712099,0.11609235,0.28544415,0.47613248,1.85617463
1.19759880,2.71102954,0.10916583,0.34193911,0.00238059,0.22593644,0.11862897,0.29516763,0.48558913,1.91365954
1.20360180,2.78620788,0.11167864,0.35055726,0.00238933,0.23417799,0.12116854,0.30482334,0.49477482,1.96815028
1.20960480,2.85626015,0.11410399,0.35869237,0.00241040,0.24177583,0.12366068,0.31417913,0.50330204,2.01826154
1.21560780,2.91974918,0.11635232,0.36628358,0.00244332,0.24868179,0.12606255,0.32301365,0.51082007,2.06272707
1.22161081,2.97547226,0.11834167,0.37330490,0.00248751,0.25487052,0.12834058,0.33112419,0.51702538,2.10043738
1.22761381,3.02249905,0.12000053,0.37976764,0.00254235,0.26033977,0.13047191,0.33833383,0.52167068,2.13047252
