energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.22661331,4.93922250,0.04032723,0.22787708,0.48663308,3.67967775,0.03303568,0.52902535,0.44071972,0.39951436
-3.22061031,4.98228359,0.04145228,0.22528004,0.48307669,3.71473683,0.03303614,0.53766336,0.44541995,0.40170123
-3.21460730,5.03705659,0.04266699,0.22266630,0.47958225,3.75959723,0.03303904,0.54726574,0.45003352,0.40510559
-3.20860430,5.10437672,0.04395804,0.22015416,0.47637868,3.81488671,0.03305275,0.55786258,0.45459649,0.40980464
-3.20260130,5.18491259,0.04530881,0.21786592,0.47369712,3.88111216,0.03308467,0.56946459,0.45914342,0.41585041
-3.19659830,5.27913557,0.04669973,0.21592433,0.47176371,3.95863459,0.03314098,0.58206194,0.46370591,0.42326783
-3.19059530,5.38729276,0.04810874,0.21444903,0.47079238,4.04764636,0.03322642,0.59562365,0.46831131,0.43205349
-3.18459230,5.50938478,0.04951191,0.21355291,0.47097794,4.14815135,0.03334418,0.61009757,0.47298162,0.44217528
-3.17858929,5.64514875,0.05088403,0.21333859,0.47248955,4.25994893,0.03349586,0.62541095,0.47773282,0.45357286
-3.17258629,5.79404753,0.05219932,0.21389510,0.47546497,4.38262245,0.03368146,0.64147142,0.48257427,0.46615889
-3.16658329,5.95526552,0.05343214,0.21529481,0.48000563,4.51553279,0.03389942,0.65816858,0.48750855,0.47982105
-3.16058029,6.12771163,0.05455771,0.21759081,0.48617278,4.65781765,0.03414680,0.67537586,0.49253139,0.49442463
-3.15457729,6.31002970,0.05555283,0.22081472,0.49398474,4.80839708,0.03441935,0.69295281,0.49763191,0.50981583
-3.14857429,6.50061673,0.05639649,0.22497506,0.50341556,4.96598543,0.03471180,0.71074773,0.50279301,0.52582538
-3.14257129,6.69764865,0.05707049,0.23005630,0.51439495,5.12911011,0.03501803,0.72860043,0.50799196,0.54227265
-3.13656828,6.89911384,0.05755995,0.23601863,0.52680967,5.29613702,0.03533132,0.74634537,0.51320106,0.55896991
-3.13056528,7.10285367,0.05785369,0.24279848,0.54050635,5.46530238,0.03564461,0.76381485,0.51838863,0.57572674
-3.12456228,7.30660960,0.05794455,0.25030990,0.55529568,5.63475059,0.03595073,0.78084253,0.52351993,0.59235452
-3.11855928,7.50807585,0.05782956,0.25844672,0.57095795,5.80257725,0.03624263,0.79726692,0.52855834,0.60867072
-3.11255628,7.70495632,0.05751001,0.26708555,0.58724973,5.96687631,0.03651357,0.81293510,0.53346665,0.62450308
-3.10655328,7.89502437,0.05699140,0.27608944,0.60391163,6.12579004,0.03675735,0.82770640,0.53820842,0.63969337
-3.10055028,8.07618351,0.05628323,0.28531230,0.62067682,6.27756029,0.03696841,0.84145615,0.54274947,0.65410087
-3.09454727,8.24652713,0.05539877,0.29460372,0.63728016,6.42057916,0.03714197,0.85407932,0.54705941,0.66760521
-3.08854427,8.40439510,0.05435463,0.30381422,0.65346752,6.55343735,0.03727410,0.86549389,0.55111318,0.68010878
-3.08254127,8.54842493,0.05317036,0.31280060,0.66900505,6.67496813,0.03736179,0.87564407,0.55489261,0.69153837
-3.07653827,8.67759544,0.05186785,0.32143128,0.68368808,6.78428504,0.03740294,0.88450294,0.55838777,0.70184621
-3.07053527,8.79126097,0.05047079,0.32959126,0.69734914,6.88081158,0.03739635,0.89207468,0.56159829,0.71101030
-3.06453227,8.88917427,0.04900407,0.33718662,0.70986497,6.96430143,0.03734172,0.89839592,0.56453431,0.71903398
-3.05852926,8.97149693,0.04749310,0.34414830,0.72116207,7.03484796,0.03723953,0.90353649,0.56721718,0.72594483
-3.05252626,9.03879638,0.04596321,0.35043487,0.73122053,7.09288228,0.03709105,0.90759908,0.56967976,0.73179294
-3.04652326,9.09202922,0.04443907,0.35603426,0.74007596,7.13915977,0.03689823,0.91071802,0.57196627,0.73664859
-3.04052026,9.13251131,0.04294405,0.36096431,0.74781938,7.17473510,0.03666363,0.91305698,0.57413164,0.74059938
-3.03451726,9.16187538,0.04149981,0.36527204,0.75459494,7.20092688,0.03639039,0.91480569,0.57624043,0.74374701
-3.02851426,9.18201789,0.04012574,0.36903166,0.76059561,7.21927305,0.03608215,0.91617566,0.57836521,0.74620374
-3.02251126,9.19503711,0.03883869,0.37234151,0.76605686,7.23147896,0.03574304,0.91739504,0.58058452,0.74808870
-3.01650825,9.20316492,0.03765266,0.37531983,0.77124859,7.23936022,0.03537766,0.91870276,0.58298043,0.74952416
-3.01050525,9.20869511,0.03657859,0.37809978,0.77646560,7.24478284,0.03499109,0.92034211,0.58563588,0.75063182
-3.00450225,9.21391131,0.03562431,0.38082377,0.78201695,7.24960316,0.03458889,0.92255397,0.58863177,0.75152930
-2.99849925,9.22101718,0.03479456,0.38363745,0.78821464,7.25561011,0.03417713,0.92556997,0.59204402,0.75232699
-2.99249625,9.23207196,0.03409105,0.38668363,0.79536205,7.26447220,0.03376244,0.92960580,0.59594072,0.75312509
-2.98649325,9.24893366,0.03351267,0.39009631,0.80374262,7.27769131,0.03335203,0.93485486,0.60037950,0.75401126
-2.98049025,9.27321203,0.03305579,0.39399522,0.81360923,7.29656493,0.03295373,0.94148264,0.60540519,0.75505861
-2.97448724,9.30623259,0.03271453,0.39848107,0.82517469,7.32215801,0.03257597,0.94962188,0.61104799,0.75632421
-2.96848424,9.34901278,0.03248119,0.40363164,0.83860374,7.35528513,0.03222783,0.95936877,0.61732215,0.75784821
-2.96248124,9.40225024,0.03234662,0.40949889,0.85400686,7.39650283,0.03191896,0.97078030,0.62422521,0.75965332
-2.95647824,9.46632282,0.03230069,0.41610729,0.87143608,7.44611172,0.03165953,0.98387293,0.63173790,0.76174490
-2.95047524,9.54129920,0.03233269,0.42345323,0.89088304,7.50416728,0.03146010,0.99862237,0.63982462,0.76411143
-2.94447224,9.62695863,0.03243175,0.43150559,0.91227911,7.57049778,0.03133152,1.01496476,0.64843455,0.76672543
-2.93846923,9.72281781,0.03258722,0.44020741,0.93549781,7.64472772,0.03128470,1.03279885,0.65750316,0.76954475
-2.93246623,9.82816262,0.03278900,0.44947842,0.96035900,7.72630469,0.03133042,1.05198929,0.66695423,0.77251417
-2.92646323,9.94208254,0.03302778,0.45921839,0.98663496,7.81452768,0.03147903,1.07237068,0.67670207,0.77556724
-2.92046023,10.06350552,0.03329529,0.46931105,1.01405782,7.90857505,0.03174020,1.09375219,0.68665394,0.77862832
-2.91445723,10.19123114,0.03358435,0.47962832,1.04232796,8.00753037,0.03212257,1.11592265,0.69671247,0.78161471
-2.90845423,10.32396070,0.03388898,0.49003476,1.07112320,8.11040499,0.03263347,1.13865566,0.70677796,0.78443889
-2.90245123,10.46032270,0.03420433,0.50039192,1.10010809,8.21615632,0.03327852,1.16171463,0.71675048,0.78701073
-2.89644822,10.59889327,0.03452659,0.51056246,1.12894319,8.32370148,0.03406136,1.18485750,0.72653164,0.78923956
-2.89044522,10.73821129,0.03485282,0.52041391,1.15729377,8.43192652,0.03498334,1.20784095,0.73602594,0.79103623
-2.88444222,10.87678856,0.03518071,0.52982188,1.18483769,8.53969149,0.03604323,1.23042400,0.74514176,0.79231490
-2.87843922,11.01311593,0.03550838,0.53867276,1.21127232,8.64583259,0.03723700,1.25237093,0.75379192,0.79299464
-2.87243622,11.14566664,0.03583405,0.54686568,1.23632020,8.74916248,0.03855767,1.27345347,0.76189382,0.79300082
-2.86643322,11.27289837,0.03615582,0.55431400,1.25973341,8.84847015,0.03999519,1.29345233,0.76936933,0.79226620
-2.86043022,11.39325569,0.03647137,0.56094606,1.28129668,8.94252201,0.04153643,1.31215821,0.77614440,0.79073184
-2.85442721,11.50517451,0.03677777,0.56670557,1.30082930,9.03006541,0.04316528,1.32937236,0.78214859,0.78834771
-2.84842421,11.60709018,0.03707131,0.57155145,1.31818589,9.10983590,0.04486276,1.34490690,0.78731461,0.78507313
-2.84242121,11.69745023,0.03734738,0.57545742,1.33325634,9.18056915,0.04660733,1.35858514,0.79157798,0.78087706
-2.83641821,11.77473271,0.03760047,0.57841136,1.34596504,9.24101787,0.04837524,1.37024205,0.79487692,0.77573830
-2.83041521,11.83747041,0.03782417,0.58041461,1.35626963,9.28997393,0.05014094,1.37972499,0.79715260,0.76964555
-2.82441221,11.88428066,0.03801137,0.58148121,1.36415951,9.32629501,0.05187766,1.38689499,0.79834976,0.76259756
-2.81840920,11.91389999,0.03815439,0.58163722,1.36965433,9.34893514,0.05355799,1.39162859,0.79841776,0.75460322
-2.81240620,11.92522230,0.03824535,0.58092023,1.37280250,9.35697745,0.05515454,1.39382023,0.79731208,0.74568180
-2.80640320,11.91733885,0.03827643,0.57937895,1.37367993,9.34966780,0.05664062,1.39338526,0.79499619,0.73586318
-2.80040020,11.88957798,0.03824031,0.57707301,1.37238892,9.32644722,0.05799097,1.39026336,0.79144370,0.72518822
-2.79439720,11.84154230,0.03813054,0.57407278,1.36905733,9.28698129,0.05918241,1.38442232,0.78664078,0.71370918
-2.78839420,11.77314098,0.03794197,0.57045939,1.36383775,9.23118461,0.06019454,1.37586181,0.78058859,0.70149010
-2.78239120,11.68461505,0.03767114,0.56632461,1.35690668,9.15923854,0.06101029,1.36461711,0.77330560,0.68860719
-2.77638819,11.57655364,0.03731663,0.56177070,1.34846355,9.07160097,0.06161645,1.35076215,0.76482973,0.67514913
-2.77038519,11.44989976,0.03687932,0.55691002,1.33872936,8.96900702,0.06200406,1.33441203,0.75522002,0.66121709
-2.76438219,11.30594440,0.03636262,0.55186436,1.32794474,8.85246020,0.06216870,1.31572431,0.74455776,0.64692459
-2.75837919,11.14630873,0.03577259,0.54676388,1.31636742,8.72321411,0.06211059,1.29489913,0.73294693,0.63239694
-2.75237619,10.97291427,0.03511790,0.54174559,1.30426879,8.58274504,0.06183463,1.27217791,0.72051384,0.61777031
-2.74637319,10.78794217,0.03440977,0.53695138,1.29192972,8.43271663,0.06135021,1.24784041,0.70740597,0.60319034
-2.74037019,10.59378255,0.03366171,0.53252555,1.27963549,8.27493790,0.06067094,1.22220028,0.69378993,0.58881030
-2.73436718,10.39297612,0.03288917,0.52861182,1.26766992,8.11131645,0.05981422,1.19559909,0.67984855,0.57478877
-2.72836418,10.18815005,0.03210917,0.52535000,1.25630894,7.94380878,0.05880073,1.16839904,0.66577730,0.56128687
-2.72236118,9.98195078,0.03133974,0.52287228,1.24581377,7.77436968,0.05765376,1.14097448,0.65177997,0.54846519
-2.71635818,9.77697627,0.03059935,0.52129938,1.23642386,7.60490296,0.05639853,1.11370266,0.63806396,0.53648037
-2.71035518,9.57571041,0.02990629,0.52073664,1.22835015,7.43721514,0.05506148,1.08695406,0.62483517,0.52548160
-2.70435218,9.38046207,0.02927803,0.52127016,1.22176862,7.27297412,0.05366949,1.06108255,0.61229279,0.51560701
-2.69834917,9.19331088,0.02873061,0.52296332,1.21681482,7.11367393,0.05224911,1.03641603,0.60062429,0.50698025
-2.69234617,9.01606186,0.02827803,0.52585373,1.21357942,6.96060686,0.05082595,1.01324773,0.59000057,0.49970726
-2.68634317,8.85021008,0.02793169,0.52995073,1.21210505,6.81484346,0.04942394,0.99182861,0.58057175,0.49387346
-2.68034017,8.69691647,0.02770001,0.53523375,1.21238481,6.67722088,0.04806483,0.97236131,0.57246359,0.48954141
-2.67433717,8.55699525,0.02758801,0.54165142,1.21436237,6.54833939,0.04676775,0.95499566,0.56577475,0.48674912
-2.66833417,8.43091285,0.02759711,0.54912168,1.21793380,6.42856675,0.04554878,0.93982616,0.56057506,0.48550894
-2.66233117,8.31879808,0.02772498,0.55753287,1.22295108,6.31804968,0.04442084,0.92689137,0.55690476,0.48580727
-2.65632816,8.22046238,0.02796562,0.56674570,1.22922715,6.21673169,0.04339345,0.91617531,0.55477476,0.48760483
-2.65032516,8.13542920,0.02830947,0.57659620,1.23654231,6.12437608,0.04247285,0.90761069,0.55416802,0.49083778
-2.64432216,8.06297079,0.02874370,0.58689950,1.24465173,6.04059292,0.04166202,0.90108390,0.55504172,0.49541932
-2.63831916,8.00215090,0.02925259,0.59745423,1.25329370,5.96486892,0.04096095,0.89644142,0.55733034,0.50124188
-2.63231616,7.95187126,0.02981806,0.60804757,1.26219831,5.89659875,0.04036689,0.89349738,0.56094935,0.50817982
-2.62631316,7.91092028,0.03042022,0.61846060,1.27109631,5.83511672,0.03987476,0.89204202,0.56579933,0.51609233
-2.62031016,7.87802179,0.03103803,0.62847387,1.27972752,5.77972767,0.03947753,0.89185045,0.57177038,0.52482662
-2.61430715,7.85188218,0.03164995,0.63787300,1.28784879,5.72973588,0.03916668,0.89269158,0.57874647,0.53422124
-2.60830415,7.83123432,0.03223466,0.64645407,1.29524096,5.68447120,0.03893270,0.89433665,0.58660970,0.54410923
-2.60230115,7.81487665,0.03277173,0.65402864,1.30171471,5.64331163,0.03876549,0.89656710,0.59524401,0.55432134
-2.59629815,7.80170641,0.03324229,0.66042827,1.30711507,5.60570150,0.03865484,0.89918145,0.60453840,0.56468893
-2.59029515,7.79074586,0.03362956,0.66550843,1.31132438,5.57116512,0.03859086,0.90200095,0.61438938,0.57504667
-2.58429215,7.78116115,0.03391938,0.66915161,1.31426380,5.53931533,0.03856429,0.90487376,0.62470261,0.58523495
-2.57828914,7.77227325,0.03410064,0.67126956,1.31589320,5.50985707,0.03856680,0.90767764,0.63539360,0.59510197
-2.57228614,7.76356113,0.03416556,0.67180475,1.31620960,5.48258600,0.03859126,0.91032093,0.64638759,0.60450557
-2.56628314,7.75465748,0.03410984,0.67073078,1.31524421,5.45738254,0.03863183,0.91274211,0.65761859,0.61331473
-2.56028014,7.74533773,0.03393278,0.66805209,1.31305830,5.43420173,0.03868405,0.91490776,0.66902767,0.62141082
-2.55427714,7.73550307,0.03363717,0.66380258,1.30973803,5.41305977,0.03874484,0.91680932,0.68056071,0.62868865
-2.54827414,7.72515890,0.03322912,0.65804367,1.30538857,5.39401778,0.03881238,0.91845873,0.69216580,0.63505727
-2.54227114,7.71438991,0.03271780,0.65086153,1.30012775,5.37716399,0.03888596,0.91988331,0.70379036,0.64044067
-2.53626813,7.70333325,0.03211503,0.64236373,1.29407948,5.36259516,0.03896577,0.92112010,0.71537842,0.64477829
-2.53026513,7.69215143,0.03143486,0.63267552,1.28736733,5.35039823,0.03905264,0.92221013,0.72686810,0.64802547
-2.52426213,7.68100629,0.03069309,0.62193575,1.28010845,5.34063344,0.03914775,0.92319270,0.73818954,0.65015367
-2.51825913,7.67003559,0.02990664,0.61029258,1.27240819,5.33331954,0.03925232,0.92410024,0.74926351,0.65115073
-2.51225613,7.65933341,0.02909312,0.59789929,1.26435560,5.32842210,0.03936731,0.92495382,0.76000079,0.65102087
-2.50625313,7.64893525,0.02827018,0.58491013,1.25602004,5.32584548,0.03949318,0.92575962,0.77030235,0.64978465
-2.50025013,7.63880878,0.02745504,0.57147657,1.24744897,5.32542893,0.03962963,0.92650663,0.78006051,0.64747862
-2.49424712,7.62885040,0.02666400,0.55774384,1.23866719,5.32694691,0.03977544,0.92716544,0.78916089,0.64415497
-2.48824412,7.61888776,0.02591201,0.54384812,1.22967727,5.33011382,0.03992835,0.92768842,0.79748522,0.63988071
-2.48224112,7.60868783,0.02521232,0.52991424,1.22046142,5.33459251,0.04008501,0.92801114,0.80491475,0.63473685
-2.47623812,7.59796994,0.02457619,0.51605414,1.21098446,5.34000633,0.04024107,0.92805490,0.81133423,0.62881706
-2.47023512,7.58642270,0.02401266,0.50236591,1.20119786,5.34595373,0.04039120,0.92773029,0.81663607,0.62222622
-2.46423212,7.57372359,0.02352847,0.48893356,1.19104445,5.35202468,0.04052935,0.92694153,0.82072467,0.61507859
-2.45822911,7.55955978,0.02312797,0.47582745,1.18046378,5.35781764,0.04064893,0.92559127,0.82352049,0.60749567
-2.45222611,7.54364870,0.02281316,0.46310515,1.16939749,5.36295617,0.04074313,0.92358572,0.82496371,0.59960381
-2.44622311,7.52575677,0.02258377,0.45081285,1.15779476,5.36710392,0.04080515,0.92083962,0.82501731,0.59153160
-2.44022011,7.50571487,0.02243737,0.43898705,1.14561712,5.36997706,0.04082859,0.91728100,0.82366932,0.58340695
-2.43421711,7.48342940,0.02236960,0.42765640,1.13284273,5.37135325,0.04080768,0.91285520,0.82093408,0.57535407
-2.42821411,7.45888787,0.02237434,0.41684362,1.11946965,5.37107639,0.04073761,0.90752815,0.81685256,0.56749039
-2.42221111,7.43215852,0.02244400,0.40656732,1.10551798,5.36905687,0.04061468,0.90128871,0.81149150,0.55992339
-2.41620810,7.40338374,0.02256974,0.39684361,1.09103081,5.36526708,0.04043655,0.89414978,0.80494155,0.55274751
-2.41020510,7.37276752,0.02274174,0.38768740,1.07607396,5.35973241,0.04020229,0.88614837,0.79731448,0.54604131
-2.40420210,7.34055763,0.02294949,0.37911329,1.06073440,5.35251822,0.03991244,0.87734457,0.78873945,0.53986480
-2.39819910,7.30702363,0.02318202,0.37113613,1.04511779,5.34371356,0.03956895,0.86781936,0.77935867,0.53425725
-2.39219610,7.27243199,0.02342819,0.36377107,1.02934488,5.33341270,0.03917512,0.85767172,0.76932264,0.52923543
-2.38619310,7.23702012,0.02367688,0.35703329,1.01354745,5.32169564,0.03873542,0.84701490,0.75878504,0.52479249
-2.38019010,7.20097109,0.02391726,0.35093738,0.99786374,5.30860901,0.03825526,0.83597231,0.74789777,0.52089757
-2.37418709,7.16439073,0.02413899,0.34549642,0.98243379,5.29414860,0.03774082,0.82467318,0.73680615,0.51749608
-2.36818409,7.12728912,0.02433238,0.34072103,0.96739491,5.27824506,0.03719876,0.81324824,0.72564469,0.51451096
-2.36218109,7.08956777,0.02448864,0.33661828,0.95287766,5.26075364,0.03663596,0.80182568,0.71453347,0.51184465
-2.35617809,7.05101382,0.02460000,0.33319074,0.93900237,5.24144914,0.03605930,0.79052763,0.70357542,0.50938202
-2.35017509,7.01130209,0.02465986,0.33043567,0.92587656,5.22002670,0.03547547,0.77946729,0.69285459,0.50699403
-2.34417209,6.97000526,0.02466295,0.32834454,0.91359332,5.19610854,0.03489074,0.76874681,0.68243540,0.50454219
-2.33816908,6.92661201,0.02460540,0.32690279,0.90223065,5.16925680,0.03431088,0.75845613,0.67236303,0.50188347
-2.33216608,6.88055249,0.02448489,0.32609011,0.89185184,5.13899194,0.03374105,0.74867266,0.66266475,0.49887584
-2.32616308,6.83122999,0.02430068,0.32588099,0.88250688,5.10481580,0.03318576,0.73946185,0.65335222,0.49538387
-2.32016008,6.77805714,0.02405366,0.32624575,0.87423461,5.06623841,0.03264890,0.73087850,0.64442456,0.49128443
-2.31415708,6.72049494,0.02374639,0.32715189,0.86706567,5.02280692,0.03213378,0.72296882,0.63587206,0.48647226
-2.30815408,6.65809238,0.02338304,0.32856573,0.86102584,4.97413530,0.03164323,0.71577289,0.62768022,0.48086491
-2.30215108,6.59052461,0.02296939,0.33045425,0.85613979,4.91993311,0.03117969,0.70932751,0.61983405,0.47440725
-2.29614807,6.51762757,0.02251273,0.33278703,0.85243481,4.86003176,0.03074539,0.70366913,0.61232223,0.46707490
-2.29014507,6.43942692,0.02202176,0.33553825,0.84994434,4.79440678,0.03034243,0.69883671,0.60514106,0.45887680
-2.28414207,6.35615992,0.02150642,0.33868844,0.84871117,4.72319476,0.02997298,0.69487429,0.59829779,0.44985645
-2.27813907,6.26828861,0.02097773,0.34222618,0.84878988,4.64670408,0.02963937,0.69183311,0.59181339,0.44009202
-2.27213607,6.17650358,0.02044758,0.34614930,0.85024858,4.56541859,0.02934420,0.68977304,0.58572429,0.42969510
-2.26613307,6.08171781,0.01992853,0.35046572,0.85316949,4.47999395,0.02909046,0.68876336,0.58008330,0.41880818
-2.26013007,5.98505055,0.01943349,0.35519383,0.85764849,4.39124663,0.02888158,0.68888256,0.57495934,0.40760101
-2.25412706,5.88780168,0.01897552,0.36036210,0.86379330,4.30013599,0.02872141,0.69021724,0.57043611,0.39626578
-2.24812406,5.79141739,0.01856749,0.36600832,0.87172043,4.20773997,0.02861427,0.69286004,0.56660973,0.38501149
-2.24212106,5.69744832,0.01822184,0.37217792,0.88155072,4.11522537,0.02856483,0.69690661,0.56358530,0.37405756
-2.23611806,5.60750169,0.01795022,0.37892184,0.89340366,4.02381395,0.02857808,0.70245167,0.56147257,0.36362702
-2.23011506,5.52318893,0.01776327,0.38629369,0.90739050,3.93474546,0.02865913,0.70958416,0.56038089,0.35393938
-2.22411206,5.44607085,0.01767024,0.39434641,0.92360643,3.84923911,0.02881311,0.71838183,0.56041353,0.34520360
-2.21810905,5.37760196,0.01767879,0.40312837,0.94212192,3.76845483,0.02904488,0.72890522,0.56166173,0.33761121
-2.21210605,5.31907619,0.01779471,0.41267932,0.96297379,3.69345564,0.02935886,0.74119136,0.56419859,0.33132998
-2.20610305,5.27157564,0.01802165,0.42302598,0.98615609,3.62517256,0.02975873,0.75524745,0.56807318,0.32649825
-2.20010005,5.23592431,0.01836099,0.43417778,1.01161148,3.56437319,0.03024716,0.77104478,0.57330502,0.32322009
-2.19409705,5.21264864,0.01881163,0.44612273,1.03922347,3.51163506,0.03082554,0.78851321,0.57987935,0.32156153
-2.18809405,5.20194632,0.01936988,0.45882385,1.06881003,3.46732479,0.03149372,0.80753657,0.58774333,0.32154791
-2.18209105,5.20366482,0.02002948,0.47221614,1.10011911,3.43158363,0.03224974,0.82794930,0.59680347,0.32316247
-2.17608804,5.21729096,0.02078155,0.48620456,1.13282643,3.40432026,0.03308964,0.84953455,0.60692447,0.32634618
-2.17008504,5.24195229,0.02161473,0.50066312,1.16653615,3.38521103,0.03400729,0.87202429,0.61792970,0.33099898
-2.16408204,5.27643095,0.02251536,0.51543515,1.20078453,3.37370800,0.03499435,0.89510128,0.62960325,0.33698219
-2.15807904,5.31919028,0.02346772,0.53033519,1.23504689,3.36905455,0.03604021,0.91840337,0.64169386,0.34412221
-2.15207604,5.36841390,0.02445440,0.54515218,1.26874790,3.37030860,0.03713213,0.94153010,0.65392037,0.35221536
-2.14607304,5.42205660,0.02545674,0.55965428,1.30127509,3.37637259,0.03825539,0.96405139,0.66597892,0.36103371
-2.14007004,5.47790590,0.02645532,0.57359511,1.33199525,3.38602963,0.03939364,0.98551850,0.67755139,0.37033177
-2.13406703,5.53365248,0.02743055,0.58672123,1.36027336,3.39798471,0.04052923,1.00547659,0.68831501,0.37985380
-2.12806403,5.58696741,0.02836324,0.59878069,1.38549327,3.41090961,0.04164373,1.02347882,0.69795275,0.38934156
-2.12206103,5.63558338,0.02923530,0.60953231,1.40707949,3.42349006,0.04271850,1.03910124,0.70616401,0.39854224
-2.11605803,5.67737712,0.03003036,0.61875536,1.42451909,3.43447334,0.04373525,1.05195804,0.71267534,0.40721625
-2.11005503,5.71044940,0.03073438,0.62625909,1.43738280,3.44271456,0.04467673,1.06171637,0.71725053,0.41514461
-2.10405203,5.73319957,0.03133625,0.63189184,1.44534434,3.44721960,0.04552733,1.06811020,0.71969977,0.42213574
-2.09804902,5.74439100,0.03182827,0.63554914,1.44819690,3.44718297,0.04627373,1.07095240,0.71988734,0.42803126
-2.09204602,5.74320435,0.03220657,0.63718041,1.44586605,3.44201878,0.04690539,1.07014447,0.71773751,0.43271064
-2.08604302,5.72927600,0.03247135,0.63679383,1.43841821,3.43138324,0.04741501,1.06568336,0.71323834,0.43609450
-2.08004002,5.70271930,0.03262704,0.63445922,1.42606417,3.41518769,0.04779886,1.05766498,0.70644310,0.43814634
-2.07403702,5.66412728,0.03268227,0.63030840,1.40915725,3.39360106,0.04805697,1.04628409,0.69746927,0.43887273
-2.06803402,5.61455615,0.03264970,0.62453329,1.38818614,3.36704168,0.04819312,1.03183043,0.68649511,0.43832184
-2.06203102,5.55548978,0.03254563,0.61738145,1.36376232,3.33615852,0.04821471,1.01468118,0.67375390,0.43658044
-2.05602801,5.48878646,0.03238960,0.60914930,1.33660272,3.30180238,0.04813247,0.99529009,0.65952616,0.43376939
-2.05002501,5.41660990,0.03220365,0.60017330,1.30750812,3.26498848,0.04796000,0.97417351,0.64413009,0.43003806
-2.04402201,5.34134742,0.03201168,0.59081940,1.27733810,3.22685186,0.04771318,0.95189408,0.62791083,0.42555755
-2.03801901,5.26551883,0.03183854,0.58147115,1.24698368,3.18859768,0.04740956,0.92904272,0.61122887,0.42051351
-2.03201601,5.19168009,0.03170922,0.57251709,1.21733867,3.15144867,0.04706755,0.90621964,0.59444823,0.41509844
-2.02601301,5.12232599,0.03164787,0.56433785,1.18927088,3.11659230,0.04670574,0.88401523,0.57792495,0.40950416
-2.02001001,5.05979629,0.03167697,0.55729362,1.16359448,3.08512987,0.04634214,0.86299174,0.56199643,0.40391464
-2.01400700,5.00618945,0.03181647,0.55171241,1.14104455,3.05803024,0.04599350,0.84366636,0.54697190,0.39849955
-2.00800400,4.96328777,0.03208308,0.54787975,1.12225476,3.03609003,0.04567472,0.82649649,0.53312472,0.39340888
-2.00200100,4.93249714,0.03248958,0.54603003,1.10773915,3.01990225,0.04539843,0.81186767,0.52068648,0.38876871
-1.99599800,4.91480377,0.03304440,0.54634001,1.09787854,3.00983477,0.04517461,0.80008474,0.50984323,0.38467847
-1.98999500,4.91074958,0.03375131,0.54892461,1.09291206,3.00601930,0.04501046,0.79136622,0.50073392,0.38120956
-1.98399200,4.92042678,0.03460924,0.55383504,1.09293392,3.00835146,0.04491035,0.78584224,0.49345090,0.37840555
-1.97798899,4.94349150,0.03561240,0.56105945,1.09789549,3.01650146,0.04487600,0.78355579,0.48804237,0.37628359
-1.97198599,4.97919520,0.03675048,0.57052571,1.10761233,3.02993494,0.04490672,0.78446701,0.48451647,0.37483721
-1.96598299,5.02643197,0.03800910,0.58210636,1.12177586,3.04794255,0.04499975,0.78846036,0.48284678,0.37403993
-1.95997999,5.08379913,0.03937037,0.59562526,1.13996884,3.06967683,0.04515081,0.79535396,0.48297879,0.37384980
-1.95397699,5.14966800,0.04081363,0.61086575,1.16168426,3.09419450,0.04535452,0.80491071,0.48483684,0.37421422
-1.94797399,5.22226146,0.04231625,0.62757978,1.18634647,3.12050206,0.04560498,0.81685067,0.48833133,0.37507501
-1.94197099,5.29973466,0.04385454,0.64549769,1.21333397,3.14760257,0.04589628,0.83086402,0.49336567,0.37637339
-1.93596798,5.38025537,0.04540466,0.66433824,1.24200280,3.17454154,0.04622296,0.84662405,0.49984264,0.37805451
-1.92996498,5.46208056,0.04694354,0.68381853,1.27170979,3.20044980,0.04658048,0.86379985,0.50766994,0.38007140
-1.92396198,5.54362623,0.04844975,0.70366334,1.30183478,3.22458173,0.04696548,0.88206802,0.51676464,0.38238826
-1.91795898,5.62352761,0.04990430,0.72361379,1.33180113,3.24634698,0.04737612,0.90112328,0.52705647,0.38498270
-1.91195598,5.70068787,0.05129125,0.74343488,1.36109388,3.26533484,0.04781213,0.92068743,0.53848970,0.38784719
-1.90595298,5.77431339,0.05259829,0.76292180,1.38927496,3.28133001,0.04827496,0.94051666,0.55102387,0.39098948
-1.89994997,5.84393476,0.05381702,0.78190490,1.41599506,3.29431945,0.04876764,0.96040695,0.56463315,0.39443209
-1.89394697,5.90941289,0.05494310,0.80025303,1.44100183,3.30449010,0.04929476,0.98019747,0.57930460,0.39821099
-1.88794397,5.97093030,0.05597624,0.81787549,1.46414418,3.31221761,0.04986218,0.99977198,0.59503537,0.40237346
-1.88194097,6.02896824,0.05691994,0.83472228,1.48537261,3.31804680,0.05047682,1.01905828,0.61182916,0.40697546
-1.87593797,6.08427060,0.05778103,0.85078285,1.50473550,3.32266439,0.05114634,1.03802575,0.62969191,0.41207833
-1.86993497,6.13779624,0.05856916,0.86608336,1.52237169,3.32686554,0.05187882,1.05668106,0.64862719,0.41774536
-1.86393197,6.19066169,0.05929600,0.88068255,1.53849932,3.33151518,0.05268235,1.07506232,0.66863122,0.42403797
