energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.25662831,2.37755791,0.00136685,0.08121540,0.37770884,1.02766131,0.00652158,1.08372125,0.36012681,0.24478263
-3.25062531,2.38713762,0.00140503,0.07715709,0.37416912,1.06434320,0.00691602,1.05461433,0.35151115,0.24901222
-3.24462231,2.40766245,0.00145299,0.07326052,0.37124052,1.10747778,0.00735768,1.02830465,0.34421481,0.25485540
-3.23861931,2.43797476,0.00150896,0.06956895,0.36885653,1.15614554,0.00783975,1.00466231,0.33826099,0.26210874
-3.23261631,2.47677555,0.00157113,0.06611979,0.36692706,1.20937153,0.00835520,0.98348780,0.33364907,0.27055514
-3.22661331,2.52265205,0.00163766,0.06294356,0.36534133,1.26614566,0.00889692,0.96451796,0.33035377,0.27996831
-3.22061031,2.57410837,0.00170677,0.06006328,0.36397183,1.32544235,0.00945775,0.94743524,0.32832514,0.29011723
-3.21460730,2.62959790,0.00177672,0.05749412,0.36267924,1.38623914,0.01003061,0.93187975,0.32748943,0.30077043
-3.20860430,2.68755608,0.00184589,0.05524338,0.36131785,1.44753361,0.01060850,0.91746341,0.32775055,0.31170006
-3.20260130,2.74643217,0.00191278,0.05331069,0.35974137,1.50835833,0.01118462,0.90378501,0.32899211,0.32268558
-3.19659830,2.80471896,0.00197603,0.05168855,0.35780852,1.56779339,0.01175237,0.89044574,0.33107996,0.33351692
-3.19059530,2.86097929,0.00203445,0.05036291,0.35538846,1.62497649,0.01230540,0.87706390,0.33386490,0.34399712
-3.18459230,2.91386886,0.00208702,0.04931407,0.35236542,1.67911071,0.01283761,0.86328845,0.33718570,0.35394446
-3.17858929,2.96215491,0.00213290,0.04851757,0.34864260,1.72947001,0.01334322,0.84881044,0.34087211,0.36319397
-3.17258629,3.00473089,0.00217142,0.04794524,0.34414503,1.77540306,0.01381672,0.83337214,0.34474801,0.37159858
-3.16658329,3.04062725,0.00220211,0.04756624,0.33882142,1.81633566,0.01425293,0.81677351,0.34863458,0.37902977
-3.16058029,3.06901920,0.00222464,0.04734819,0.33264486,1.85177249,0.01464701,0.79887588,0.35235341,0.38537806
-3.15457729,3.08923192,0.00223888,0.04725824,0.32561258,1.88129872,0.01499452,0.77960310,0.35572971,0.39055326
-3.14857429,3.10074434,0.00224482,0.04726416,0.31774477,1.90458192,0.01529139,0.75894030,0.35859555,0.39448482
-3.14257129,3.10319200,0.00224260,0.04733542,0.30908268,1.92137482,0.01553409,0.73693069,0.36079305,0.39712207
-3.13656828,3.09636997,0.00223250,0.04744415,0.29968614,1.93151907,0.01571963,0.71367081,0.36217773,0.39843484
-3.13056528,3.08023598,0.00221491,0.04756611,0.28963073,1.93495018,0.01584566,0.68930478,0.36262171,0.39841407
-3.12456228,3.05491422,0.00219033,0.04768152,0.27900482,1.93170327,0.01591060,0.66401792,0.36201692,0.39707269
-3.11855928,3.02069936,0.00215940,0.04777583,0.26790655,1.92191952,0.01591375,0.63803034,0.36027816,0.39444663
-3.11255628,2.97806066,0.00212281,0.04784029,0.25644103,1.90585241,0.01585534,0.61159063,0.35734583,0.39059578
-3.10655328,2.92764507,0.00208138,0.04787249,0.24471776,1.88387330,0.01573667,0.58497013,0.35318828,0.38560487
-3.10055028,2.87027865,0.00203600,0.04787656,0.23284841,1.85647526,0.01556018,0.55845790,0.34780363,0.37958406
-3.09454727,2.80696504,0.00198765,0.04786333,0.22094496,1.82427430,0.01532948,0.53235631,0.34122083,0.37266905
-3.08854427,2.73887996,0.00193737,0.04785017,0.20911815,1.78800731,0.01504937,0.50697745,0.33350001,0.36502055
-3.08254127,2.66736074,0.00188626,0.04786064,0.19747631,1.74852575,0.01472580,0.48264009,0.32473182,0.35682301
-3.07653827,2.59389003,0.00183547,0.04792395,0.18612445,1.70678477,0.01436584,0.45966709,0.31503585,0.34828232
-3.07053527,2.52007342,0.00178617,0.04807410,0.17516346,1.66382750,0.01397749,0.43838302,0.30455802,0.33962270
-3.06453227,2.44761059,0.00173950,0.04834893,0.16468954,1.62076441,0.01356958,0.41911195,0.29346707,0.33108251
-3.05852926,2.37826071,0.00169662,0.04878891,0.15479361,1.57874844,0.01315156,0.40217492,0.28195018,0.32290915
-3.05252626,2.31380263,0.00165858,0.04943582,0.14556069,1.53894632,0.01273321,0.38788720,0.27020786,0.31535320
-3.04652326,2.25599118,0.00162637,0.05033138,0.13706934,1.50250735,0.01232446,0.37655515,0.25844836,0.30866188
-3.04052026,2.20651127,0.00160083,0.05151578,0.12939092,1.47053075,0.01193507,0.36847244,0.24688171,0.30307221
-3.03451726,2.16693140,0.00158266,0.05302628,0.12258886,1.44403317,0.01157437,0.36391595,0.23571378,0.29880402
-3.02851426,2.13865891,0.00157235,0.05489594,0.11671784,1.42391778,0.01125104,0.36314108,0.22514048,0.29605313
-3.02251126,2.12289875,0.00157017,0.05715241,0.11182295,1.41094647,0.01097284,0.36637671,0.21534240,0.29498507
-3.01650825,2.12061783,0.00157617,0.05981704,0.10793894,1.40571670,0.01074643,0.37382004,0.20648010,0.29572953
-3.01050525,2.13251667,0.00159013,0.06290419,0.10508944,1.40864401,0.01057724,0.38563120,0.19869022,0.29837594
-3.00450225,2.15900966,0.00161157,0.06642082,0.10328642,1.41995135,0.01046941,0.40192816,0.19208255,0.30297018
-2.99849925,2.20021493,0.00163976,0.07036642,0.10252969,1.43966553,0.01042567,0.42278176,0.18673818,0.30951281
-2.99249625,2.25595424,0.00167374,0.07473325,0.10280671,1.46762128,0.01044748,0.44821143,0.18270866,0.31795874
-2.98649325,2.32576275,0.00171230,0.07950687,0.10409259,1.50347247,0.01053503,0.47818138,0.18001630,0.32821845
-2.98049025,2.40890825,0.00175409,0.08466690,0.10635027,1.54670995,0.01068740,0.51259772,0.17865534,0.34016059
-2.97448724,2.50441848,0.00179759,0.09018808,0.10953109,1.59668504,0.01090273,0.55130644,0.17859410,0.35361600
-2.96848424,2.61111537,0.00184119,0.09604133,0.11357541,1.65263740,0.01117844,0.59409251,0.17977766,0.36838276
-2.96248124,2.72765406,0.00188326,0.10219508,0.11841360,1.71372566,0.01151142,0.64067991,0.18213125,0.38423223
-2.95647824,2.85256500,0.00192216,0.10861638,0.12396709,1.77905935,0.01189826,0.69073297,0.18556373,0.40091562
-2.95047524,2.98429682,0.00195632,0.11527219,0.13014968,1.84773024,0.01233550,0.74385870,0.18997140,0.41817095
-2.94447224,3.12125810,0.00198432,0.12213029,0.13686885,1.91884172,0.01281978,0.79961040,0.19524163,0.43572998
-2.93846923,3.26185616,0.00200488,0.12916013,0.14402724,1.99153470,0.01334801,0.85749226,0.20125628,0.45332500
-2.93246623,3.40453140,0.00201694,0.13633343,0.15152411,2.06500890,0.01391755,0.91696509,0.20789479,0.47069498
-2.92646323,3.54778599,0.00201968,0.14362444,0.15925685,2.13853874,0.01452621,0.97745305,0.21503684,0.48759116
-2.92046023,3.69020629,0.00201256,0.15101000,0.16712246,2.21148350,0.01517235,1.03835131,0.22256445,0.50378171
-2.91445723,3.83047867,0.00199529,0.15846928,0.17501896,2.28329154,0.01585482,1.09903452,0.23036356,0.51905548
-2.90845423,3.96739913,0.00196786,0.16598330,0.18284686,2.35349913,0.01657294,1.15886604,0.23832523,0.53322476
-2.90245123,4.09987710,0.00193054,0.17353427,0.19051044,2.42172445,0.01732636,1.21720776,0.24634621,0.54612713
-2.89644822,4.22693463,0.00188384,0.18110481,0.19791902,2.48765778,0.01811495,1.27343042,0.25432929,0.55762636
-2.89044522,4.34770190,0.00182846,0.18867701,0.20498817,2.55104908,0.01893863,1.32692423,0.26218338,0.56761260
-2.88444222,4.46141058,0.00176532,0.19623162,0.21164080,2.61169412,0.01979718,1.37710956,0.26982332,0.57600192
-2.87843922,4.56738617,0.00169544,0.20374714,0.21780810,2.66942043,0.02069009,1.42344761,0.27716978,0.58273537
-2.87243622,4.66504054,0.00161997,0.21119913,0.22343049,2.72407429,0.02161632,1.46545073,0.28414912,0.58777768
-2.86643322,4.75386569,0.00154011,0.21855956,0.22845831,2.77550955,0.02257416,1.50269222,0.29069338,0.59111586
-2.86043022,4.83342926,0.00145705,0.22579646,0.23285239,2.82357918,0.02356104,1.53481520,0.29674047,0.59275759
-2.85442721,4.90337234,0.00137199,0.23287356,0.23658448,2.86812975,0.02457339,1.56154047,0.30223455,0.59272978
-2.84842421,4.96340938,0.00128605,0.23975034,0.23963742,2.90899909,0.02560652,1.58267297,0.30712654,0.59107703
-2.84242121,5.01332998,0.00120028,0.24638205,0.24200513,2.94601689,0.02665451,1.59810649,0.31137484,0.58786033
-2.83641821,5.05300201,0.00111560,0.25272005,0.24369231,2.97900785,0.02771019,1.60782664,0.31494614,0.58315567
-2.83041521,5.08237520,0.00103283,0.25871219,0.24471395,3.00779668,0.02876507,1.61191153,0.31781617,0.57705279
-2.82441221,5.10148424,0.00095267,0.26430336,0.24509448,3.03221429,0.02980940,1.61053035,0.31997048,0.56965382
-2.81840920,5.11045079,0.00087565,0.26943617,0.24486683,3.05210436,0.03083217,1.60393949,0.32140494,0.56107187
-2.81240620,5.10948325,0.00080222,0.27405166,0.24407107,3.06732950,0.03182128,1.59247629,0.32212603,0.55142938
-2.80640320,5.09887388,0.00073267,0.27809015,0.24275303,3.07777650,0.03276365,1.57655050,0.32215080,0.54085635
-2.80040020,5.07899289,0.00066719,0.28149221,0.24096263,3.08336001,0.03364541,1.55663356,0.32150644,0.52948821
-2.79439720,5.05027931,0.00060588,0.28419965,0.23875221,3.08402448,0.03445219,1.53324602,0.32022940,0.51746353
-2.78839420,5.01322884,0.00054876,0.28615668,0.23617474,3.07974434,0.03516935,1.50694337,0.31836422,0.50492145
-2.78239120,4.96837930,0.00049577,0.28731112,0.23328214,3.07052237,0.03578237,1.47830068,0.31596184,0.49199897
-2.77638819,4.91629420,0.00044680,0.28761577,0.23012361,3.05638669,0.03627719,1.44789671,0.31307773,0.47882811
-2.77038519,4.85754546,0.00040170,0.28702974,0.22674421,3.03738683,0.03664062,1.41629782,0.30976978,0.46553317
-2.76438219,4.79269629,0.00036030,0.28551997,0.22318360,3.01358931,0.03686074,1.38404237,0.30609604,0.45222805
-2.75837919,4.72228520,0.00032238,0.28306264,0.21947506,2.98507332,0.03692728,1.35162621,0.30211256,0.43901389
-2.75237619,4.64681215,0.00028776,0.27964461,0.21564489,2.95192703,0.03683205,1.31948970,0.29787132,0.42597706
-2.74637319,4.56672773,0.00025622,0.27526468,0.21171209,2.91424507,0.03656930,1.28800696,0.29341845,0.41318772
-2.74037019,4.48242607,0.00022755,0.26993471,0.20768836,2.87212731,0.03613594,1.25747755,0.28879277,0.40069891
-2.73436718,4.39424186,0.00020155,0.26368045,0.20357854,2.82567941,0.03553185,1.22812109,0.28402489,0.38854633
-2.72836418,4.30245168,0.00017804,0.25654206,0.19938131,2.77501497,0.03475996,1.20007508,0.27913667,0.37674879
-2.72236118,4.20727959,0.00015681,0.24857419,0.19509013,2.72025936,0.03382635,1.17339579,0.27414139,0.36530935
-2.71635818,4.10890667,0.00013771,0.23984569,0.19069452,2.66155478,0.03274011,1.14806248,0.26904433,0.35421709
-2.71035518,4.00748377,0.00012056,0.23043879,0.18618143,2.59906646,0.03151325,1.12398447,0.26384387,0.34344946
-2.70435218,3.90314687,0.00010521,0.22044786,0.18153669,2.53298921,0.03016037,1.10101095,0.25853306,0.33297497
-2.69834917,3.79603397,0.00009151,0.20997770,0.17674661,2.46355409,0.02869835,1.07894304,0.25310152,0.32275636
-2.69234617,3.68630251,0.00007933,0.19914147,0.17179939,2.39103446,0.02714588,1.05754737,0.24753747,0.31275377
-2.68634317,3.57414617,0.00006853,0.18805826,0.16668653,2.31575093,0.02552294,1.03657085,0.24182998,0.30292795
-2.68034017,3.45981004,0.00005899,0.17685043,0.16140398,2.23807462,0.02385032,1.01575564,0.23597104,0.29324332
-2.67433717,3.34360305,0.00005059,0.16564085,0.15595312,2.15842847,0.02214901,0.99485376,0.22995757,0.28367070
-2.66833417,3.22590675,0.00004323,0.15455005,0.15034143,2.07728598,0.02043968,0.97364063,0.22379297,0.27418944
-2.66233117,3.10717979,0.00003680,0.14369349,0.14458284,1.99516743,0.01874215,0.95192682,0.21748840,0.26478918
-2.65632816,2.98795750,0.00003121,0.13317898,0.13869777,1.91263323,0.01707493,0.92956762,0.21106342,0.25547071
-2.65032516,2.86884639,0.00002637,0.12310437,0.13271283,1.83027468,0.01545483,0.90646977,0.20454621,0.24624623
-2.64432216,2.75051350,0.00002219,0.11355558,0.12666025,1.74870211,0.01389661,0.88259523,0.19797307,0.23713888
-2.63831916,2.63367102,0.00001861,0.10460501,0.12057693,1.66853096,0.01241279,0.85796182,0.19138749,0.22818148
-2.63231616,2.51905667,0.00001555,0.09631040,0.11450337,1.59036619,0.01101346,0.83264078,0.18483861,0.21941474
-2.62631316,2.40741085,0.00001294,0.08871410,0.10848231,1.51478561,0.00970628,0.80675141,0.17837931,0.21088488
-2.62031016,2.29945150,0.00001074,0.08184283,0.10255733,1.44232294,0.00849649,0.78045332,0.17206396,0.20264089
-2.61430715,2.19584809,0.00000890,0.07570781,0.09677135,1.37345134,0.00738703,0.75393658,0.16594601,0.19473157
-2.60830415,2.09719614,0.00000736,0.07030534,0.09116521,1.30856828,0.00637870,0.72741064,0.16007550,0.18720252
-2.60230115,2.00399361,0.00000611,0.06561772,0.08577626,1.24798245,0.00547040,0.70109251,0.15449675,0.18009327
-2.59629815,1.91662072,0.00000510,0.06161448,0.08063724,1.19190362,0.00465940,0.67519510,0.14924626,0.17343470
-2.59029515,1.83532441,0.00000431,0.05825386,0.07577527,1.14043605,0.00394159,0.64991622,0.14435101,0.16724694
-2.58429215,1.76020841,0.00000373,0.05548452,0.07121122,1.09357589,0.00331182,0.62542907,0.13982736,0.16153792
-2.57828914,1.69122998,0.00000336,0.05324739,0.06695925,1.05121301,0.00276416,0.60187468,0.13568041,0.15630250
-2.57228614,1.62820346,0.00000320,0.05147763,0.06302684,1.01313727,0.00229217,0.57935671,0.13190411,0.15152251
-2.56628314,1.57081097,0.00000327,0.05010664,0.05941505,0.97904922,0.00188917,0.55793884,0.12848198,0.14716745
-2.56028014,1.51861974,0.00000359,0.04906407,0.05611906,0.94857482,0.00154849,0.53764492,0.12538847,0.14319603
-2.55427714,1.47110553,0.00000421,0.04827976,0.05312907,0.92128360,0.00126364,0.51846173,0.12259088,0.13955838
-2.54827414,1.42768099,0.00000519,0.04768564,0.05043143,0.89670960,0.00102847,0.50034415,0.12005174,0.13619883
-2.54227114,1.38772768,0.00000661,0.04721744,0.04800985,0.87437397,0.00083736,0.48322220,0.11773147,0.13305920
-2.53626813,1.35063014,0.00000860,0.04681624,0.04584685,0.85380845,0.00068528,0.46700975,0.11559134,0.13008238
-2.53026513,1.31581035,0.00001128,0.04642983,0.04392518,0.83457841,0.00056794,0.45161399,0.11359626,0.12721604
-2.52426213,1.28276092,0.00001485,0.04601379,0.04222923,0.81630446,0.00048178,0.43694520,0.11171761,0.12441631
-2.51825913,1.25107526,0.00001952,0.04553234,0.04074636,0.79868159,0.00042411,0.42292626,0.10993560,0.12165137
-2.51225613,1.22047325,0.00002557,0.04495887,0.03946810,0.78149495,0.00039306,0.40950113,0.10824126,0.11890453
-2.50625313,1.19082126,0.00003332,0.04427622,0.03839108,0.76463138,0.00038770,0.39664195,0.10663785,0.11617703
-2.50025013,1.16214544,0.00004317,0.04347661,0.03751784,0.74808644,0.00040799,0.38435429,0.10514154,0.11349013
-2.49424712,1.13463777,0.00005558,0.04256131,0.03685722,0.73196619,0.00045482,0.37268024,0.10378147,0.11088671
-2.48824412,1.10865459,0.00007108,0.04154007,0.03642461,0.71648416,0.00053007,0.36169930,0.10259899,0.10843204
-2.48224112,1.08470776,0.00009031,0.04043030,0.03624184,0.70195317,0.00063652,0.35152690,0.10164627,0.10621399
-2.47623812,1.06344892,0.00011396,0.03925602,0.03633676,0.68877281,0.00077796,0.34231088,0.10098421,0.10434250
-2.47023512,1.04564772,0.00014283,0.03804667,0.03674270,0.67741290,0.00095907,0.33422596,0.10067985,0.10294836
-2.46423212,1.03216485,0.00017780,0.03683584,0.03749751,0.66839378,0.00118550,0.32746676,0.10080332,0.10218152
-2.45822911,1.02392138,0.00021982,0.03565988,0.03864261,0.66226433,0.00146374,0.32223964,0.10142457,0.10220866
-2.45222611,1.02186541,0.00026992,0.03455657,0.04022174,0.65957858,0.00180107,0.31875392,0.10260995,0.10321037
-2.44622311,1.02693765,0.00032919,0.03356372,0.04227965,0.66087193,0.00220551,0.31721291,0.10441887,0.10537787
-2.44022011,1.04003705,0.00039876,0.03271794,0.04486073,0.66663796,0.00268563,0.31780526,0.10690068,0.10890926
-2.43421711,1.06198791,0.00047977,0.03205351,0.04800764,0.67730658,0.00325037,0.32069703,0.11009191,0.11400545
-2.42821411,1.09350924,0.00057337,0.03160128,0.05175984,0.69322443,0.00390889,0.32602487,0.11401406,0.12086575
-2.42221111,1.13518765,0.00068062,0.03138790,0.05615226,0.71463821,0.00467022,0.33389052,0.11867195,0.12968317
-2.41620810,1.18745411,0.00080255,0.03143507,0.06121401,0.74168127,0.00554302,0.34435691,0.12405276,0.14063942
-2.41020510,1.25056524,0.00094003,0.03175902,0.06696714,0.77436408,0.00653523,0.35744580,0.13012583,0.15389979
-2.40420210,1.32458944,0.00109376,0.03237022,0.07342555,0.81256858,0.00765364,0.37313705,0.13684317,0.16960779
-2.39819910,1.40939781,0.00126425,0.03327313,0.08059398,0.85604656,0.00890358,0.39136930,0.14414057,0.18787984
-2.39219610,1.50465986,0.00145170,0.03446621,0.08846719,0.90442199,0.01028839,0.41204187,0.15193944,0.20879989
-2.38619310,1.60984390,0.00165606,0.03594198,0.09702919,0.95719707,0.01180912,0.43501760,0.16014901,0.23241439
-2.38019010,1.72422173,0.00187690,0.03768727,0.10625274,1.01376171,0.01346406,0.46012630,0.16866904,0.25872748
-2.37418709,1.84687726,0.00211342,0.03968350,0.11609892,1.07340604,0.01524844,0.48716854,0.17739260,0.28769690
-2.36818409,1.97671900,0.00236444,0.04190710,0.12651698,1.13533548,0.01715412,0.51591933,0.18620906,0.31923058
-2.36218109,2.11249571,0.00262833,0.04432996,0.13744430,1.19868798,0.01916938,0.54613151,0.19500685,0.35318436
-2.35617809,2.25281526,0.00290311,0.04691996,0.14880670,1.26255288,0.02127883,0.57753865,0.20367614,0.38936094
-2.35017509,2.39616634,0.00318634,0.04964156,0.16051890,1.32599083,0.02346343,0.60985723,0.21211107,0.42751037
-2.34417209,2.54094274,0.00347525,0.05245640,0.17248533,1.38805446,0.02570059,0.64278820,0.22021163,0.46733223
-2.33816908,2.68547025,0.00376676,0.05532405,0.18460125,1.44780921,0.02796454,0.67601780,0.22788500,0.50847972
-2.33216608,2.82803580,0.00405747,0.05820268,0.19675419,1.50435398,0.03022666,0.70921810,0.23504647,0.55056564
-2.32616308,2.96691877,0.00434385,0.06104987,0.20882574,1.55684120,0.03245611,0.74204714,0.24161984,0.59317033
-2.32016008,3.10042426,0.00462222,0.06382345,0.22069363,1.60449590,0.03462052,0.77414932,0.24753741,0.63585149
-2.31415708,3.22691779,0.00488888,0.06648240,0.23223428,1.64663355,0.03668675,0.80515613,0.25273968,0.67815565
-2.30815408,3.34486109,0.00514023,0.06898769,0.24332547,1.68267625,0.03862182,0.83468782,0.25717482,0.71963089
-2.30215108,3.45284824,0.00537281,0.07130333,0.25384938,1.71216706,0.04039378,0.86235599,0.26079806,0.75984055
-2.29614807,3.54964117,0.00558347,0.07339724,0.26369570,1.73478198,0.04197274,0.88776772,0.26357103,0.79837731
-2.29014507,3.63420373,0.00576940,0.07524219,0.27276482,1.75033951,0.04333171,0.91053114,0.26546137,0.83487701
-2.28414207,3.70573282,0.00592826,0.07681671,0.28097098,1.75880729,0.04444751,0.93026248,0.26644239,0.86903163
-2.27813907,3.76368537,0.00605821,0.07810585,0.28824513,1.76030565,0.04530151,0.94659464,0.26649315,0.90060067
-2.27213607,3.80779978,0.00615801,0.07910188,0.29453747,1.75510771,0.04588026,0.95918689,0.26559875,0.92942031
-2.26613307,3.83811029,0.00622701,0.07980478,0.29981951,1.74363589,0.04617592,0.96773532,0.26375095,0.95540978
-2.26013007,3.85495310,0.00626520,0.08022255,0.30408535,1.72645456,0.04618655,0.97198367,0.26094903,0.97857420
-2.25412706,3.85896313,0.00627319,0.08037130,0.30735231,1.70425888,0.04591615,0.97173377,0.25720080,0.99900389
-2.24812406,3.85106058,0.00625219,0.08027509,0.30966058,1.67785965,0.04537449,0.96685518,0.25252369,1.01686944
-2.24212106,3.83242706,0.00620396,0.07996539,0.31107192,1.64816456,0.04457680,0.95729328,0.24694577,1.03241305
-2.23611806,3.80447119,0.00613073,0.07948044,0.31166743,1.61615583,0.04354321,0.94307522,0.24050662,1.04593586
-2.23011506,3.76878463,0.00603515,0.07886413,0.31154441,1.58286500,0.04229800,0.92431343,0.23325785,1.05778206
-2.22411206,3.72708937,0.00592016,0.07816473,0.31081231,1.54934517,0.04086883,0.90120611,0.22526332,1.06832015
-2.21810905,3.68117831,0.00578890,0.07743339,0.30958806,1.51664159,0.03928576,0.87403469,0.21659883,1.07792238
-2.21210605,3.63285120,0.00564461,0.07672239,0.30799088,1.48576145,0.03758027,0.84315820,0.20735133,1.08694319
-2.20610305,3.58384855,0.00549051,0.07608333,0.30613686,1.45764383,0.03578427,0.80900464,0.19761761,1.09569790
-2.20010005,3.53578642,0.00532968,0.07556522,0.30413348,1.43313080,0.03392914,0.77205979,0.18750257,1.10444262
-2.19409705,3.49009502,0.00516499,0.07521260,0.30207456,1.41294087,0.03204484,0.73285392,0.17711703,1.11335663
-2.18809405,3.44796410,0.00499901,0.07506377,0.30003564,1.39764569,0.03015909,0.69194686,0.16657520,1.12252829
-2.18209105,3.41029781,0.00483391,0.07514917,0.29807028,1.38765106,0.02829679,0.64991242,0.15599206,1.13194523
-2.17608804,3.37768136,0.00467149,0.07549002,0.29620744,1.38318312,0.02647946,0.60732249,0.14548057,1.14148966
-2.17008504,3.35036122,0.00451304,0.07609729,0.29444998,1.38428028,0.02472493,0.56473182,0.13514901,1.15093907
-2.16408204,3.32824007,0.00435944,0.07697102,0.29277462,1.39079144,0.02304720,0.52266399,0.12509847,1.15997259
-2.15807904,3.31088675,0.00421110,0.07810005,0.29113318,1.40238070,0.02145642,0.48159914,0.11542067,1.16818274
-2.15207604,3.29756097,0.00406804,0.07946216,0.28945516,1.41853845,0.01995904,0.44196392,0.10619616,1.17509205
-2.14607304,3.28725146,0.00392990,0.08102475,0.28765158,1.43859852,0.01855808,0.40412390,0.09749296,1.18017383
-2.14007004,3.27872581,0.00379603,0.08274573,0.28561969,1.46176079,0.01725356,0.36837871,0.08936576,1.18287607
-2.13406703,3.27058949,0.00366555,0.08457502,0.28324859,1.48711844,0.01604290,0.33495972,0.08185547,1.18264720
-2.12806403,3.26135106,0.00353745,0.08645617,0.28042514,1.51368867,0.01492148,0.30403036,0.07498940,1.17896242
-2.12206103,3.24949044,0.00341063,0.08832837,0.27704015,1.54044575,0.01388313,0.27568863,0.06878175,1.17134928
-2.11605803,3.23352687,0.00328401,0.09012856,0.27299429,1.56635506,0.01292069,0.24997159,0.06323445,1.15941109
-2.11005503,3.21208328,0.00315661,0.09179364,0.26820350,1.59040667,0.01202648,0.22686134,0.05833839,1.14284719
-2.10405203,3.18394412,0.00302758,0.09326264,0.26260365,1.61164719,0.01119274,0.20629218,0.05407469,1.12146874
-2.09804902,3.14810419,0.00289626,0.09447881,0.25615412,1.62920866,0.01041202,0.18815838,0.05041621,1.09520972
-2.09204602,3.10380640,0.00276223,0.09539148,0.24884028,1.64233334,0.00967748,0.17232222,0.04732901,1.06413225
-2.08604302,3.05056715,0.00262532,0.09595769,0.24067467,1.65039350,0.00898309,0.15862201,0.04477386,1.02842649
-2.08004002,2.98818888,0.00248563,0.09614344,0.23169683,1.65290582,0.00832378,0.14687961,0.04270756,0.98840498
-2.07403702,2.91675974,0.00234349,0.09592460,0.22197203,1.64953973,0.00769552,0.13690732,0.04108425,0.94449203
-2.06803402,2.83664130,0.00219948,0.09528737,0.21158874,1.64012007,0.00709532,0.12851404,0.03985656,0.89720882
-2.06203102,2.74844569,0.00205437,0.09422840,0.20065531,1.62462402,0.00652115,0.12151047,0.03897654,0.84715517
-2.05602801,2.65300392,0.00190910,0.09275450,0.18929588,1.60317299,0.00597184,0.11571340,0.03839656,0.79498884
-2.05002501,2.55132786,0.00176472,0.09088192,0.17764580,1.57602025,0.00544696,0.11094912,0.03807005,0.74140368
-2.04402201,2.44456799,0.00162236,0.08863545,0.16584693,1.54353510,0.00494666,0.10705603,0.03795213,0.68710760
-2.03801901,2.33396961,0.00148319,0.08604721,0.15404295,1.50618477,0.00447150,0.10388647,0.03800017,0.63280135
-2.03201601,2.22082970,0.00134835,0.08315526,0.14237493,1.46451500,0.00402230,0.10130802,0.03817435,0.57915911
-2.02601301,2.10645652,0.00121894,0.08000212,0.13097740,1.41913046,0.00359999,0.09920427,0.03843811,0.52681163
-2.02001001,1.99213365,0.00109600,0.07663335,0.11997502,1.37067577,0.00320547,0.09747525,0.03875865,0.47633232
-2.01400700,1.87908985,0.00098046,0.07309600,0.10947998,1.31981813,0.00283952,0.09603750,0.03910735,0.42822687
-2.00800400,1.76847533,0.00087316,0.06943735,0.09959014,1.26723208,0.00250274,0.09482405,0.03946024,0.38292623
-2.00200100,1.66134494,0.00077482,0.06570368,0.09038795,1.21358666,0.00219545,0.09378409,0.03979839,0.34078316
-1.99599800,1.55864794,0.00068605,0.06193927,0.08194005,1.15953542,0.00191767,0.09288266,0.04010821,0.30207193
-1.98999500,1.46122389,0.00060741,0.05818562,0.07429754,1.10570885,0.00166917,0.09210001,0.04038174,0.26699074
-1.98399200,1.36980367,0.00053936,0.05448082,0.06749669,1.05270939,0.00144940,0.09143096,0.04061676,0.23566658
-1.97798899,1.28501454,0.00048233,0.05085922,0.06156010,1.00110827,0.00125759,0.09088396,0.04081681,0.20816176
-1.97198599,1.20738785,0.00043676,0.04735121,0.05649807,0.95144391,0.00109272,0.09047998,0.04099101,0.18448159
-1.96598299,1.13736817,0.00040307,0.04398319,0.05231002,0.90422112,0.00095361,0.09025110,0.04115368,0.16458266
-1.95997999,1.07532249,0.00038175,0.04077770,0.04898601,0.85991073,0.00083897,0.09023887,0.04132383,0.14838124
-1.95397699,1.02154849,0.00037339,0.03775360,0.04650804,0.81894889,0.00074742,0.09049233,0.04152438,0.13576122
-1.94797399,0.97628080,0.00037864,0.03492634,0.04485117,0.78173581,0.00067751,0.09106581,0.04178124,0.12658131
-1.94197099,0.93969487,0.00039827,0.03230827,0.04398445,0.74863346,0.00062783,0.09201650,0.04212222,0.12068120
-1.93596798,0.91190793,0.00043321,0.02990891,0.04387151,0.71996219,0.00059697,0.09340179,0.04257580,0.11788663
-1.92996498,0.89297712,0.00048446,0.02773526,0.04447096,0.69599614,0.00058357,0.09527657,0.04316986,0.11801304
-1.92396198,0.88289511,0.00055316,0.02579201,0.04573654,0.67695767,0.00058632,0.09769054,0.04393030,0.12086817
-1.91795898,0.88158359,0.00064053,0.02408180,0.04761712,0.66301112,0.00060400,0.10068558,0.04487979,0.12625349
-1.91195598,0.88888558,0.00074785,0.02260529,0.05005661,0.65425614,0.00063544,0.10429348,0.04603652,0.13396475
-1.90595298,0.90455718,0.00087637,0.02136137,0.05299391,0.65072125,0.00067954,0.10853388,0.04741319,0.14379180
-1.89994997,0.92826006,0.00102733,0.02034716,0.05636287,0.65235817,0.00073527,0.11341285,0.04901610,0.15551807
-1.89394697,0.95955535,0.00120181,0.01955812,0.06009249,0.65903723,0.00080166,0.11892197,0.05084462,0.16891989
