energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-2.99849925,5.12430378,0.00116940,0.28275722,0.34450564,0.57673111,0.03044422,1.52348353,0.58179524,2.69165750
-2.99249625,4.79392873,0.00105881,0.26233119,0.32326305,0.53832958,0.02821281,1.44939973,0.54768995,2.50237338
-2.98649325,4.46511113,0.00095275,0.24210237,0.30189503,0.50015100,0.02599044,1.37246021,0.51322106,2.31651336
-2.98049025,4.14094852,0.00085202,0.22224210,0.28058503,0.46249478,0.02379983,1.29338209,0.47873234,2.13592643
-2.97448724,3.82437643,0.00075722,0.20290836,0.25950845,0.42564255,0.02166185,1.21291710,0.44455768,1.96231489
-2.96848424,3.51812205,0.00066880,0.18424342,0.23883016,0.38985429,0.01959520,1.13183517,0.41101525,1.79721031
-2.96248124,3.22466272,0.00058704,0.16637190,0.21870223,0.35536493,0.01761605,1.05090720,0.37840218,1.64195356
-2.95647824,2.94619013,0.00051208,0.14939934,0.19926203,0.32238150,0.01573792,0.97088748,0.34698953,1.49767939
-2.95047524,2.68458133,0.00044391,0.13341134,0.18063064,0.29108091,0.01397147,0.89249684,0.31701809,1.36530552
-2.94447224,2.44137716,0.00038242,0.11847328,0.16291166,0.26160843,0.01232458,0.81640696,0.28869481,1.24552641
-2.93846923,2.21776869,0.00032740,0.10463062,0.14619050,0.23407698,0.01080235,0.74322665,0.26219014,1.13881150
-2.93246623,2.01459164,0.00027854,0.09190971,0.13053418,0.20856725,0.00940731,0.67349044,0.23763628,1.04540765
-2.92646323,1.83232877,0.00023549,0.08031911,0.11599146,0.18512855,0.00813957,0.60765010,0.21512637,0.96534560
-2.92046023,1.67111979,0.00019785,0.06985133,0.10259356,0.16378044,0.00699712,0.54606902,0.19471470,0.89844985
-2.91445723,1.53077837,0.00016518,0.06048480,0.09035525,0.14451497,0.00597610,0.48901977,0.17641767,0.84435179
-2.90845423,1.41081520,0.00013704,0.05218623,0.07927622,0.12729955,0.00507115,0.43668457,0.16021573,0.80250550
-2.90245123,1.31046663,0.00011297,0.04491288,0.06934286,0.11208014,0.00427570,0.38915855,0.14605604,0.77220589
-2.89644822,1.22872746,0.00009255,0.03861506,0.06053015,0.09878483,0.00358229,0.34645552,0.13385568,0.75260880
-2.89044522,1.16438732,0.00007534,0.03323838,0.05280372,0.08732744,0.00298290,0.30851565,0.12350550,0.74275268
-2.88444222,1.11606921,0.00006094,0.02872597,0.04612191,0.07761127,0.00246919,0.27521483,0.11487427,0.74158150
-2.87843922,1.08226947,0.00004898,0.02502042,0.04043785,0.06953257,0.00203277,0.24637492,0.10781310,0.74796861
-2.87243622,1.06139789,0.00003911,0.02206539,0.03570134,0.06298387,0.00166537,0.22177469,0.10216006,0.76074105
-2.86643322,1.05181724,0.00003104,0.01980702,0.03186054,0.05785683,0.00135905,0.20116062,0.09774469,0.77870404
-2.86043022,1.05188107,0.00002447,0.01819483,0.02886344,0.05404481,0.00110630,0.18425739,0.09439245,0.80066524
-2.85442721,1.05996891,0.00001917,0.01718241,0.02665899,0.05144475,0.00090015,0.17077753,0.09192900,0.82545814
-2.84842421,1.07451822,0.00001492,0.01672761,0.02519792,0.04995861,0.00073422,0.16042986,0.09018405,0.85196432
-2.84242121,1.09405212,0.00001154,0.01679252,0.02443317,0.04949426,0.00060274,0.15292666,0.08899492,0.87913381
-2.83641821,1.11720245,0.00000887,0.01734303,0.02432005,0.04996574,0.00050060,0.14798923,0.08820953,0.90600318
-2.83041521,1.14272761,0.00000677,0.01834820,0.02481602,0.05129307,0.00042328,0.14535187,0.08768899,0.93171073
-2.82441221,1.16952484,0.00000514,0.01977938,0.02588020,0.05340159,0.00036684,0.14476431,0.08730953,0.95550835
-2.81840920,1.19663683,0.00000387,0.02160915,0.02747267,0.05622085,0.00032788,0.14599266,0.08696388,0.97676970
-2.81240620,1.22325276,0.00000290,0.02381021,0.02955358,0.05968330,0.00030347,0.14881901,0.08656209,0.99499443
-2.80640320,1.24870399,0.00000216,0.02635421,0.03208215,0.06372269,0.00029111,0.15304000,0.08603177,1.00980833
-2.80040020,1.27245512,0.00000159,0.02921064,0.03501567,0.06827248,0.00028868,0.15846457,0.08531782,1.02095955
-2.79439720,1.29409088,0.00000117,0.03234580,0.03830856,0.07326421,0.00029435,0.16491117,0.08438159,1.02831114
-2.78839420,1.31330007,0.00000085,0.03572195,0.04191152,0.07862614,0.00030655,0.17220479,0.08319973,1.03183030
-2.78239120,1.32985751,0.00000062,0.03929674,0.04577096,0.08428204,0.00032393,0.18017414,0.08176263,1.03157508
-2.77638819,1.34360514,0.00000045,0.04302284,0.04982867,0.09015051,0.00034527,0.18864916,0.08007262,1.02767916
-2.77038519,1.35443365,0.00000032,0.04684793,0.05402176,0.09614461,0.00036953,0.19745928,0.07814198,1.02033568
-2.76438219,1.36226557,0.00000023,0.05071503,0.05828307,0.10217218,0.00039574,0.20643249,0.07599093,1.00978094
-2.75837919,1.36704114,0.00000017,0.05456315,0.06254185,0.10813660,0.00042302,0.21539549,0.07364558,0.99627875
-2.75237619,1.36870760,0.00000012,0.05832827,0.06672488,0.11393820,0.00045057,0.22417485,0.07113602,0.98010648
-2.74637319,1.36721263,0.00000009,0.06194464,0.07075788,0.11947619,0.00047761,0.23259940,0.06849458,0.96154323
-2.74037019,1.36250229,0.00000008,0.06534631,0.07456721,0.12465105,0.00050347,0.24050351,0.06575432,0.94086076
-2.73436718,1.35452338,0.00000007,0.06846884,0.07808184,0.12936737,0.00052749,0.24773135,0.06294780,0.91831750
-2.72836418,1.34323007,0.00000007,0.07125115,0.08123541,0.13353692,0.00054909,0.25414175,0.06010616,0.89415566
-2.72236118,1.32859400,0.00000008,0.07363739,0.08396832,0.13708186,0.00056777,0.25961354,0.05725849,0.86860146
-2.71635818,1.31061727,0.00000009,0.07557870,0.08622983,0.13993796,0.00058307,0.26405091,0.05443153,0.84186794
-2.71035518,1.28934699,0.00000012,0.07703489,0.08797992,0.14205760,0.00059464,0.26738858,0.05164959,0.81416013
-2.70435218,1.26489045,0.00000015,0.07797585,0.08919089,0.14341247,0.00060222,0.26959638,0.04893475,0.78568170
-2.69834917,1.23742946,0.00000020,0.07838259,0.08984864,0.14399581,0.00060564,0.27068302,0.04630719,0.75664259
-2.69234617,1.20723292,0.00000027,0.07824803,0.08995347,0.14382397,0.00060482,0.27069860,0.04378568,0.72726667
-2.68634317,1.17466623,0.00000036,0.07757729,0.08952046,0.14293734,0.00059979,0.26973576,0.04138810,0.69779887
-2.68034017,1.14019686,0.00000048,0.07638756,0.08857923,0.14140045,0.00059068,0.26792931,0.03913198,0.66851098
-2.67433717,1.10439529,0.00000063,0.07470756,0.08717328,0.13930129,0.00057772,0.26545411,0.03703496,0.63970560
-2.66833417,1.06793091,0.00000083,0.07257659,0.08535876,0.13674980,0.00056121,0.26252127,0.03511522,0.61171785
-2.66233117,1.03156264,0.00000109,0.07004321,0.08320276,0.13387558,0.00054154,0.25937271,0.03339169,0.58491442
-2.65632816,0.99612461,0.00000142,0.06716360,0.08078130,0.13082489,0.00051914,0.25627421,0.03188415,0.55969001
-2.65032516,0.96250715,0.00000186,0.06399974,0.07817686,0.12775702,0.00049451,0.25350712,0.03061314,0.53646109
-2.64432216,0.93163376,0.00000242,0.06061736,0.07547584,0.12484020,0.00046819,0.25135902,0.02959969,0.51565729
-2.63831916,0.90443503,0.00000314,0.05708393,0.07276578,0.12224709,0.00044071,0.25011366,0.02886489,0.49771060
-2.63231616,0.88182039,0.00000405,0.05346661,0.07013265,0.12015008,0.00041263,0.25004050,0.02842928,0.48304306
-2.62631316,0.86464895,0.00000523,0.04983027,0.06765824,0.11871654,0.00038448,0.25138426,0.02831214,0.47205331
-2.62031016,0.85370054,0.00000672,0.04623581,0.06541774,0.11810416,0.00035676,0.25435488,0.02853069,0.46510273
-2.61430715,0.84964818,0.00000860,0.04273862,0.06347760,0.11845654,0.00032997,0.25911832,0.02909920,0.46250169
-2.60830415,0.85303318,0.00001097,0.03938732,0.06189380,0.11989923,0.00030452,0.26578844,0.03002817,0.46449681
-2.60230115,0.86424400,0.00001395,0.03622289,0.06071059,0.12253621,0.00028080,0.27442051,0.03132350,0.47125954
-2.59629815,0.88349971,0.00001766,0.03327804,0.05995958,0.12644717,0.00025913,0.28500655,0.03298579,0.48287701
-2.59029515,0.91083911,0.00002226,0.03057696,0.05965951,0.13168549,0.00023978,0.29747273,0.03500980,0.49934538
-2.58429215,0.94611606,0.00002795,0.02813533,0.05981637,0.13827714,0.00022297,0.31167911,0.03738406,0.52056638
-2.57828914,0.98900137,0.00003494,0.02596069,0.06042411,0.14622050,0.00020886,0.32742173,0.04009079,0.54634723
-2.57228614,1.03899171,0.00004346,0.02405293,0.06146576,0.15548720,0.00019756,0.34443714,0.04310601,0.57640427
-2.56628314,1.09542526,0.00005381,0.02240513,0.06291495,0.16602390,0.00018915,0.36240927,0.04640003,0.61037031
-2.56028014,1.15750396,0.00006628,0.02100444,0.06473775,0.17775507,0.00018368,0.38097846,0.04993822,0.64780560
-2.55427714,1.22432155,0.00008122,0.01983314,0.06689475,0.19058670,0.00018118,0.39975238,0.05368201,0.68821230
-2.54827414,1.29489675,0.00009900,0.01886970,0.06934330,0.20441066,0.00018164,0.41831849,0.05759029,0.73105188
-2.54227114,1.36821018,0.00011999,0.01808993,0.07203977,0.21910988,0.00018508,0.43625760,0.06162096,0.77576498
-2.53626813,1.44324375,0.00014462,0.01746806,0.07494177,0.23456375,0.00019151,0.45315800,0.06573270,0.82179288
-2.53026513,1.51902082,0.00017330,0.01697777,0.07801012,0.25065386,0.00020095,0.46862958,0.06988689,0.86859981
-2.52426213,1.59464541,0.00020643,0.01659312,0.08121067,0.26726956,0.00021343,0.48231745,0.07404945,0.91569496
-2.51825913,1.66933861,0.00024443,0.01628943,0.08451564,0.28431323,0.00022901,0.49391440,0.07819273,0.96265332
-2.51225613,1.74247032,0.00028766,0.01604394,0.08790457,0.30170482,0.00024777,0.50317159,0.08229717,1.00913409
-2.50625313,1.81358472,0.00033643,0.01583638,0.09136478,0.31938553,0.00026982,0.50990722,0.08635264,1.05489571
-2.50025013,1.88241792,0.00039102,0.01564943,0.09489130,0.33732025,0.00029529,0.51401255,0.09035948,1.09980658
-2.49424712,1.94890654,0.00045159,0.01546894,0.09848627,0.35549864,0.00032432,0.51545506,0.09432900,1.14385064
-2.48824412,2.01318658,0.00051822,0.01528408,0.10215780,0.37393472,0.00035707,0.51427863,0.09828348,1.18712730
-2.48224112,2.07558213,0.00059085,0.01508733,0.10591843,0.39266485,0.00039370,0.51060076,0.10225551,1.22984536
-2.47623812,2.13658416,0.00066930,0.01487435,0.10978317,0.41174420,0.00043436,0.50460684,0.10628683,1.27231085
-2.47023512,2.19682009,0.00075324,0.01464377,0.11376731,0.43124179,0.00047918,0.49654175,0.11042647,1.31490930
-2.46423212,2.25701534,0.00084216,0.01439684,0.11788401,0.45123445,0.00052827,0.48669938,0.11472838,1.35808274
-2.45822911,2.31794870,0.00093539,0.01413708,0.12214193,0.47179982,0.00058169,0.47541026,0.11924864,1.40230261
-2.45222611,2.38040342,0.00103212,0.01386981,0.12654296,0.49300894,0.00063944,0.46302808,0.12404227,1.44803969
-2.44622311,2.44511671,0.00113135,0.01360175,0.13108019,0.51491895,0.00070148,0.44991568,0.12915989,1.49573230
-2.44022011,2.51273002,0.00123195,0.01334056,0.13573633,0.53756616,0.00076771,0.43643110,0.13464439,1.54575453
-2.43421711,2.58374298,0.00133264,0.01309438,0.14048257,0.56096025,0.00083793,0.42291432,0.14052772,1.59838601
-2.42821411,2.65847337,0.00143207,0.01287148,0.14527805,0.58507991,0.00091193,0.40967533,0.14682808,1.65378476
-2.42221111,2.73702574,0.00152879,0.01267988,0.15006996,0.60987048,0.00098942,0.39698384,0.15354771,1.71196481
-2.41620810,2.81927036,0.00162136,0.01252713,0.15479437,0.63524384,0.00107011,0.38506129,0.16067133,1.77277970
-2.41020510,2.90483430,0.00170830,0.01242004,0.15937762,0.66108089,0.00115368,0.37407515,0.16816556,1.83591314
-2.40420210,2.99310541,0.00178822,0.01236463,0.16373843,0.68723666,0.00123987,0.36413594,0.17597922,1.90087746
-2.39819910,3.08324954,0.00185981,0.01236603,0.16779043,0.71354809,0.00132848,0.35529669,0.18404471,1.96702029
-2.39219610,3.17424074,0.00192192,0.01242856,0.17144520,0.73984424,0.00141943,0.34755510,0.19228045,2.03353955
-2.38619310,3.26490327,0.00197358,0.01255580,0.17461553,0.76595872,0.00151280,0.34085784,0.20059426,2.09950626
-2.38019010,3.35396403,0.00201402,0.01275080,0.17721888,0.79174366,0.00160891,0.33510698,0.20888756,2.16389448
-2.37418709,3.44011281,0.00204275,0.01301623,0.17918072,0.81708487,0.00170836,0.33016793,0.21706037,2.22561716
-2.36818409,3.52206820,0.00205954,0.01335472,0.18043779,0.84191717,0.00181207,0.32587865,0.22501660,2.28356664
-2.36218109,3.59864559,0.00206447,0.01376902,0.18094094,0.86623944,0.00192133,0.32205955,0.23266971,2.33665781
-2.35617809,3.66882448,0.00205791,0.01426233,0.18065759,0.89012817,0.00203786,0.31852359,0.23994812,2.38387239
-2.35017509,3.73181141,0.00204052,0.01483849,0.17957347,0.91374897,0.00216380,0.31508621,0.24680031,2.42430211
-2.34417209,3.78709559,0.00201324,0.01550216,0.17769382,0.93736504,0.00230174,0.31157459,0.25319915,2.45718895
-2.33816908,3.83449389,0.00197727,0.01625896,0.17504380,0.96134183,0.00245471,0.30783585,0.25914527,2.48196051
-2.33216608,3.87418286,0.00193405,0.01711551,0.17166813,0.98614739,0.00262613,0.30374396,0.26466917,2.49825884
-2.32616308,3.90671545,0.00188519,0.01807933,0.16763007,1.01234777,0.00281974,0.29920498,0.26983197,2.50596128
-2.32016008,3.93302102,0.00183245,0.01915871,0.16300959,1.04059729,0.00303956,0.29416064,0.27472450,2.50519206
-2.31415708,3.95438783,0.00177770,0.02036241,0.15790102,1.07162352,0.00328972,0.28859002,0.27946490,2.49632412
-2.30815408,3.97242795,0.00172284,0.02169930,0.15241016,1.10620713,0.00357437,0.28250950,0.28419458,2.47997064
-2.30215108,3.98902553,0.00166978,0.02317786,0.14665088,1.14515710,0.00389751,0.27597089,0.28907276,2.45696651
-2.29614807,4.00626974,0.00162034,0.02480562,0.14074161,1.18928180,0.00426279,0.26905805,0.29426978,2.42834033
-2.29014507,4.02637502,0.00157627,0.02658852,0.13480152,1.23935699,0.00467336,0.26188210,0.29995944,2.39527786
-2.28414207,4.05159152,0.00153917,0.02853024,0.12894688,1.29609177,0.00513166,0.25457552,0.30631059,2.35907850
-2.27813907,4.08410927,0.00151044,0.03063156,0.12328743,1.36009377,0.00563924,0.24728555,0.31347862,2.32110645
-2.27213607,4.12596030,0.00149128,0.03288968,0.11792308,1.43183506,0.00619659,0.24016693,0.32159698,2.28273864
-2.26613307,4.17892288,0.00148265,0.03529773,0.11294105,1.51162035,0.00680300,0.23337463,0.33076931,2.24531170
-2.26013007,4.24443223,0.00148527,0.03784431,0.10841342,1.59955887,0.00745642,0.22705665,0.34106245,2.21007025
-2.25412706,4.32350211,0.00149960,0.04051324,0.10439531,1.69554156,0.00815343,0.22134733,0.35250094,2.17811881
-2.24812406,4.41666097,0.00152587,0.04328347,0.10092368,1.79922488,0.00888922,0.21636141,0.36506297,2.15037951
-2.24212106,4.52390630,0.00156405,0.04612923,0.09801678,1.91002236,0.00965758,0.21218899,0.37867833,2.12755754
-2.23611806,4.64467957,0.00161392,0.04902043,0.09567426,2.02710476,0.01045105,0.20889171,0.39322836,2.11011595
-2.23011506,4.77786379,0.00167508,0.05192325,0.09387793,2.14940939,0.01126107,0.20650024,0.40854800,2.09826088
-2.22411206,4.92180430,0.00174696,0.05480105,0.09259314,2.27565878,0.01207819,0.20501307,0.42442987,2.09193801
-2.21810905,5.07435255,0.00182890,0.05761536,0.09177067,2.40438834,0.01289234,0.20439672,0.44063030,2.09084033
-2.21210605,5.23293150,0.00192014,0.06032715,0.09134907,2.53398231,0.01369316,0.20458732,0.45687699,2.09442681
-2.20610305,5.39462008,0.00201990,0.06289818,0.09125736,2.66271699,0.01447031,0.20549340,0.47287809,2.10195110
-2.20010005,5.55625341,0.00212738,0.06529236,0.09141800,2.78880948,0.01521389,0.20699976,0.48833220,2.11249876
-2.19409705,5.71453425,0.00224182,0.06747718,0.09174991,2.91047042,0.01591475,0.20897229,0.50293890,2.12503121
-2.18809405,5.86615098,0.00236252,0.06942499,0.09217155,3.02595819,0.01656483,0.21126343,0.51640937,2.13843417
-2.18209105,6.00789665,0.00248882,0.07111414,0.09260387,3.13363267,0.01715750,0.21371801,0.52847658,2.15156827
-2.17608804,6.13678356,0.00262015,0.07252991,0.09297299,3.23200594,0.01768775,0.21617936,0.53890456,2.16331920
-2.17008504,6.25014818,0.00275603,0.07366513,0.09321256,3.31978783,0.01815244,0.21849513,0.54749645,2.17264501
-2.16408204,6.34574143,0.00289602,0.07452050,0.09326575,3.39592408,0.01855032,0.22052285,0.55410084,2.17861838
-2.15807904,6.42180009,0.00303972,0.07510450,0.09308669,3.45962544,0.01888209,0.22213488,0.55861620,2.18046164
-2.15207604,6.47709625,0.00318677,0.07543301,0.09264146,3.51038630,0.01915030,0.22322242,0.56099322,2.17757323
-2.14607304,6.51096251,0.00333676,0.07552849,0.09190844,3.54799192,0.01935916,0.22369872,0.56123495,2.16954439
-2.14007004,6.52329226,0.00348925,0.07541889,0.09087825,3.57251403,0.01951433,0.22350110,0.55939479,2.15616564
-2.13406703,6.51451532,0.00364369,0.07513629,0.08955311,3.58429498,0.01962254,0.22259189,0.55557247,2.13742302
-2.12806403,6.48555099,0.00379941,0.07471528,0.08794579,3.58392140,0.01969121,0.22095826,0.54990825,2.11348485
-2.12206103,6.43774117,0.00395558,0.07419125,0.08607817,3.57218870,0.01972809,0.21861104,0.54257569,2.08468003
-2.11605803,6.37276787,0.00411119,0.07359866,0.08397957,3.55005830,0.01974078,0.21558256,0.53377329,2.05146962
-2.11005503,6.29255967,0.00426507,0.07296933,0.08168482,3.51861005,0.01973631,0.21192381,0.52371558,2.01441342
-2.10405203,6.19919268,0.00441585,0.07233090,0.07923233,3.47899206,0.01972080,0.20770096,0.51262398,1.97413387
-2.09804902,6.09479134,0.00456199,0.07170550,0.07666213,3.43237094,0.01969907,0.20299164,0.50071801,1.93127942
-2.09204602,5.98143451,0.00470185,0.07110875,0.07401402,3.37988477,0.01967445,0.19788097,0.48820709,1.88648946
-2.08604302,5.86107184,0.00483372,0.07054907,0.07132600,3.32260134,0.01964855,0.19245780,0.47528356,1.84036288
-2.08004002,5.73545450,0.00495584,0.07002747,0.06863284,3.26148368,0.01962125,0.18681122,0.46211704,1.79343187
-2.07403702,5.60608354,0.00506654,0.06953764,0.06596511,3.19736444,0.01959067,0.18102748,0.44885035,1.74614214
-2.06803402,5.47417782,0.00516426,0.06906652,0.06334842,3.13093021,0.01955336,0.17518761,0.43559721,1.69884057
-2.06203102,5.34066243,0.00524768,0.06859517,0.06080311,3.06271606,0.01950448,0.16936559,0.42244173,1.65177034
-2.05602801,5.20617692,0.00531572,0.06810004,0.05834427,2.99311020,0.01943816,0.16362738,0.40943948,1.60507356
-2.05002501,5.07110178,0.00536770,0.06755443,0.05598200,2.92236783,0.01934779,0.15803054,0.39662008,1.55880068
-2.04402201,4.93560027,0.00540331,0.06693010,0.05372206,2.85063282,0.01922651,0.15262456,0.38399112,1.51292560
-2.03801901,4.79967227,0.00542271,0.06619906,0.05156659,2.77796539,0.01906759,0.14745179,0.37154295,1.46736532
-2.03201601,4.66321561,0.00542650,0.06533526,0.04951509,2.70437369,0.01886489,0.14254876,0.35925407,1.42200237
-2.02601301,4.52609089,0.00541575,0.06431624,0.04756544,2.62984700,0.01861325,0.13794783,0.34709677,1.37670858
-2.02001001,4.38818501,0.00539197,0.06312462,0.04571491,2.55438821,0.01830886,0.13367907,0.33504269,1.33136848
-2.01400700,4.24946968,0.00535703,0.06174931,0.04396112,2.47804357,0.01794957,0.12977214,0.32306787,1.28590091
-2.00800400,4.11005111,0.00531312,0.06018649,0.04230299,2.40092780,0.01753507,0.12625805,0.31115713,1.24027753
-2.00200100,3.97020850,0.00526265,0.05844023,0.04074141,2.32324324,0.01706710,0.12317085,0.29930748,1.19453728
-1.99599800,3.83041923,0.00520815,0.05652281,0.03927985,2.24529202,0.01654945,0.12054889,0.28753051,1.14879605
-1.98999500,3.69137011,0.00515217,0.05445464,0.03792472,2.16748088,0.01598792,0.11843586,0.27585360,1.10325138
-1.98399200,3.55395484,0.00509715,0.05226394,0.03668558,2.09031886,0.01539025,0.11688144,0.26432001,1.05818203
-1.97798899,3.41925849,0.00504534,0.04998608,0.03557510,2.01440823,0.01476587,0.11594156,0.25298792,1.01394283
-1.97198599,3.28853101,0.00499869,0.04766268,0.03460894,1.94042988,0.01412567,0.11567830,0.24192860,0.97095537
-1.96598299,3.16315181,0.00495877,0.04534055,0.03380535,1.86912437,0.01348169,0.11615951,0.23122381,0.92969518
-1.95997999,3.04458815,0.00492671,0.04307041,0.03318477,1.80126995,0.01284680,0.11745807,0.22096270,0.89067641
-1.95397699,2.93434993,0.00490317,0.04090562,0.03276923,1.73765941,0.01223430,0.11965087,0.21123839,0.85443469
-1.94797399,2.83394359,0.00488836,0.03890076,0.03258171,1.67907674,0.01165760,0.12281766,0.20214452,0.82150935
-1.94197099,2.74482726,0.00488198,0.03711026,0.03264548,1.62627525,0.01112980,0.12703961,0.19377180,0.79242549
-1.93596798,2.66836912,0.00488335,0.03558713,0.03298332,1.57995786,0.01066343,0.13239765,0.18620494,0.76767686
-1.92996498,2.60581026,0.00489144,0.03438160,0.03361684,1.54076031,0.01027004,0.13897078,0.17951985,0.74770983
-1.92396198,2.55823283,0.00490493,0.03354000,0.03456571,1.50923767,0.00995998,0.14683408,0.17378139,0.73290908
-1.91795898,2.52653377,0.00492234,0.03310368,0.03584696,1.48585397,0.00974209,0.15605664,0.16904151,0.72358513
-1.91195598,2.51140394,0.00494213,0.03310802,0.03747426,1.47097487,0.00962352,0.16669930,0.16533798,0.71996385
-1.90595298,2.51331209,0.00496276,0.03358161,0.03945732,1.46486270,0.00960952,0.17881234,0.16269348,0.72217800
-1.89994997,2.53249303,0.00498286,0.03454553,0.04180122,1.46767327,0.00970330,0.19243296,0.16111514,0.73026081
-1.89394697,2.56893920,0.00500124,0.03601276,0.04450593,1.47945388,0.00990593,0.20758284,0.16059442,0.74414157
-1.88794397,2.62239507,0.00501701,0.03798775,0.04756581,1.50014176,0.01021629,0.22426567,0.16110714,0.76364319
-1.88194097,2.69235378,0.00502958,0.04046613,0.05096925,1.52956263,0.01063101,0.24246474,0.16261390,0.78848179
-1.87593797,2.77805602,0.00503871,0.04343460,0.05469841,1.56742904,0.01114453,0.26214088,0.16506044,0.81826839
-1.86993497,2.87849118,0.00504450,0.04687101,0.05872914,1.61333840,0.01174918,0.28323058,0.16837831,0.85251281
-1.86393197,2.99240145,0.00504734,0.05074460,0.06303097,1.66677115,0.01243531,0.30564466,0.17248557,0.89063007
-1.85792896,3.11828947,0.00504788,0.05501660,0.06756736,1.72708932,0.01319149,0.32926745,0.17728768,0.93194926
-1.85192596,3.25443072,0.00504694,0.05964089,0.07229605,1.79353635,0.01400479,0.35395667,0.18267850,0.97572525
-1.84592296,3.39889146,0.00504544,0.06456511,0.07716969,1.86523882,0.01486108,0.37954400,0.18854165,1.02115329
-1.83991996,3.54955349,0.00504431,0.06973184,0.08213658,1.94121109,0.01574546,0.40583654,0.19475194,1.06738636
-1.83391696,3.70414619,0.00504438,0.07508021,0.08714163,2.02036356,0.01664273,0.43261900,0.20117731,1.11355539
-1.82791396,3.86028653,0.00504630,0.08054760,0.09212744,2.10151529,0.01753785,0.45965677,0.20768092,1.15879187
-1.82191096,4.01552686,0.00505048,0.08607163,0.09703561,2.18341146,0.01841656,0.48669968,0.21412368,1.20225240
-1.81590795,4.16740995,0.00505702,0.09159223,0.10180797,2.26474570,0.01926591,0.51348645,0.22036706,1.24314455
-1.80990495,4.31353016,0.00506565,0.09705387,0.10638804,2.34418737,0.02007488,0.53974972,0.22627616,1.28075325
-1.80390195,4.45159896,0.00507577,0.10240768,0.11072238,2.42041299,0.02083494,0.56522139,0.23172292,1.31446659
-1.79789895,4.57951268,0.00508641,0.10761362,0.11476194,2.49214118,0.02154053,0.58963825,0.23658950,1.34380006
-1.79189595,4.69541975,0.00509629,0.11264236,0.11846329,2.55816972,0.02218959,0.61274765,0.24077149,1.36841810
-1.78589295,4.79778457,0.00510384,0.11747699,0.12178974,2.61741336,0.02278383,0.63431305,0.24418109,1.38815179
-1.77988994,4.88544499,0.00510733,0.12211422,0.12471226,2.66894068,0.02332900,0.65411929,0.24674981,1.40301167
-1.77388694,4.95766032,0.00510493,0.12656531,0.12721020,2.71200830,0.02383494,0.67197742,0.24843082,1.41319485
-1.76788394,5.01414724,0.00509479,0.13085626,0.12927177,2.74609053,0.02431552,0.68772896,0.24920068,1.41908552
-1.76188094,5.05510109,0.00507518,0.13502756,0.13089427,2.77090308,0.02478836,0.70124943,0.24906033,1.42124868
-1.75587794,5.08120086,0.00504453,0.13913322,0.13208406,2.78641917,0.02527438,0.71245115,0.24803540,1.42041666
-1.74987494,5.09359665,0.00500158,0.14323916,0.13285631,2.79287698,0.02579719,0.72128504,0.24617559,1.41746867
-1.74387194,5.09387921,0.00494541,0.14742094,0.13323442,2.79077784,0.02638231,0.72774162,0.24355335,1.41340388
-1.73786893,5.08403200,0.00487549,0.15176092,0.13324933,2.78087454,0.02705622,0.73185086,0.24026163,1.40930856
-1.73186593,5.06636690,0.00479176,0.15634485,0.13293850,2.76415023,0.02784535,0.73368117,0.23641097,1.40631855
-1.72586293,5.04344574,0.00469458,0.16125803,0.13234484,2.74178827,0.02877493,0.73333724,0.23212589,1.40557819
-1.71985993,5.01799016,0.00458475,0.16658117,0.13151535,2.71513409,0.02986783,0.73095695,0.22754079,1.40819710
-1.71385693,4.99278329,0.00446348,0.17238612,0.13049978,2.68565063,0.03114344,0.72670730,0.22279546,1.41520661
-1.70785393,4.97056700,0.00433232,0.17873154,0.12934912,2.65486906,0.03261653,0.72077944,0.21803029,1.42751735
-1.70185093,4.95393877,0.00419310,0.18565889,0.12811407,2.62433667,0.03429630,0.71338299,0.21338152,1.44587978
-1.69584792,4.94525255,0.00404783,0.19318869,0.12684355,2.59556432,0.03618555,0.70473969,0.20897658,1.47084926
-1.68984492,4.94652773,0.00389864,0.20131749,0.12558321,2.56997558,0.03828002,0.69507665,0.20492967,1.50275725
-1.68384192,4.95937015,0.00374766,0.21001550,0.12437410,2.54885961,0.04056803,0.68461939,0.20133782,1.54168986
-1.67783892,4.98490876,0.00359696,0.21922519,0.12325137,2.53332994,0.04303034,0.67358492,0.19827760,1.58747497
-1.67183592,5.02375072,0.00344844,0.22886095,0.12224326,2.52429072,0.04564030,0.66217513,0.19580247,1.63967853
-1.66583292,5.07595714,0.00330378,0.23880978,0.12137027,2.52241185,0.04836430,0.65057080,0.19394100,1.69761067
-1.65982991,5.14104062,0.00316439,0.24893326,0.12064461,2.52811382,0.05116249,0.63892644,0.19269598,1.76034148
-1.65382691,5.21798481,0.00303135,0.25907054,0.12006989,2.54156275,0.05398982,0.62736621,0.19204450,1.82672619
-1.64782391,5.30528534,0.00290539,0.26904249,0.11964118,2.56267544,0.05679720,0.61598122,0.19193888,1.89543907
-1.64182091,5.40101010,0.00278693,0.27865675,0.11934534,2.59113388,0.05953298,0.60482814,0.19230865,1.96501470
-1.63581791,5.50287626,0.00267603,0.28771348,0.11916171,2.62640815,0.06214443,0.59392943,0.19306322,2.03389534
