energy_ev,total_up,Co_p_up,Co_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-2.87243622,3.37875272,0.61901271,2.45582002,0.10407661,0.84972587,0.00031997,0.05329885,0.14420267,0.00000000
-2.86643322,3.40528988,0.62534887,2.48079715,0.10598201,0.85003139,0.00034570,0.05349440,0.14890164,0.00000000
-2.86043022,3.43377327,0.63258916,2.50772510,0.10802827,0.84988278,0.00037569,0.05356892,0.15378911,0.00000000
-2.85442721,3.46437439,0.64073808,2.53668122,0.11018780,0.84938991,0.00041074,0.05353318,0.15876634,0.00000000
-2.84842421,3.49724543,0.64977863,2.56771476,0.11242919,0.84868090,0.00045169,0.05340100,0.16373319,0.00000000
-2.84242121,3.53251314,0.65967159,2.60084226,0.11471810,0.84790023,0.00049941,0.05318875,0.16859043,0.00000000
-2.83641821,3.57027159,0.67035502,2.63604216,0.11701830,0.84720622,0.00055480,0.05291475,0.17324198,0.00000000
-2.83041521,3.61057401,0.68174400,2.67324896,0.11929286,0.84676768,0.00061870,0.05259862,0.17759719,0.00000000
-2.82441221,3.65342417,0.69373065,2.71234716,0.12150544,0.84675990,0.00069195,0.05226056,0.18157301,0.00000000
-2.81840920,3.69876773,0.70618453,2.75316549,0.12362160,0.84736004,0.00077528,0.05192066,0.18509595,0.00000000
-2.81240620,3.74648418,0.71895350,2.79547205,0.12561010,0.84874216,0.00086934,0.05159826,0.18810389,0.00000000
-2.80640320,3.79638016,0.73186513,2.83897078,0.12744418,0.85107189,0.00097465,0.05131132,0.19054755,0.00000000
-2.80040020,3.84818470,0.74472887,2.88330007,0.12910267,0.85450108,0.00109156,0.05107589,0.19239166,0.00000000
-2.79439720,3.90154702,0.75733889,2.92803391,0.13057095,0.85916250,0.00122024,0.05090570,0.19361571,0.00000000
-2.78839420,3.95603745,0.76947774,2.97268601,0.13184167,0.86516483,0.00136069,0.05081183,0.19421433,0.00000000
-2.78239120,4.01115168,0.78092086,3.01671710,0.13291522,0.87258814,0.00151268,0.05080247,0.19419726,0.00000000
-2.77638819,4.06631844,0.79144176,3.05954547,0.13379989,0.88147997,0.00167577,0.05088283,0.19358885,0.00000000
-2.77038519,4.12091051,0.80081789,3.10056042,0.13451169,0.89185219,0.00184934,0.05105516,0.19242721,0.00000000
-2.76438219,4.17425866,0.80883683,3.13913824,0.13507389,0.90367869,0.00203258,0.05131878,0.19076297,0.00000000
-2.75837919,4.22566784,0.81530279,3.17466006,0.13551613,0.91689410,0.00222453,0.05167028,0.18865779,0.00000000
-2.75237619,4.27443497,0.82004290,3.20653057,0.13587335,0.93139335,0.00242413,0.05210371,0.18618251,0.00000000
-2.74637319,4.31986731,0.82291318,3.23419678,0.13618437,0.94703239,0.00263027,0.05261085,0.18341519,0.00000000
-2.74037019,4.36130054,0.82380367,3.25716571,0.13649030,0.96362983,0.00284188,0.05318147,0.18043905,0.00000000
-2.73436718,4.39811550,0.82264265,3.27502003,0.13683272,0.98096948,0.00305794,0.05380365,0.17734030,0.00000000
-2.72836418,4.42975292,0.81939946,3.28743064,0.13725192,0.99880394,0.00327765,0.05446404,0.17420604,0.00000000
-2.72236118,4.45572520,0.81408586,3.29416564,0.13778500,1.01685889,0.00350046,0.05514814,0.17112226,0.00000000
-2.71635818,4.47562505,0.80675582,3.29509498,0.13846418,1.03483826,0.00372616,0.05584061,0.16817195,0.00000000
-2.71035518,4.48913050,0.79750356,3.29019067,0.13931518,1.05243001,0.00395499,0.05652550,0.16543345,0.00000000
-2.70435218,4.49600657,0.78646012,3.27952257,0.14035591,1.06931261,0.00418770,0.05718654,0.16297895,0.00000000
-2.69834917,4.49610366,0.77378845,3.26325015,0.14159553,1.08516196,0.00442564,0.05780734,0.16087334,0.00000000
-2.69234617,4.48935339,0.75967735,3.24161079,0.14303376,1.09965878,0.00467076,0.05837171,0.15917329,0.00000000
-2.68634317,4.47576253,0.74433459,3.21490553,0.14466076,1.11249624,0.00492567,0.05886391,0.15792653,0.00000000
-2.68034017,4.45540571,0.72797955,3.18348320,0.14645733,1.12338787,0.00519363,0.05926894,0.15717148,0.00000000
-2.67433717,4.42841802,0.71083573,3.14772411,0.14839567,1.13207535,0.00547850,0.05957286,0.15693708,0.00000000
-2.66833417,4.39498798,0.69312367,3.10802426,0.15044047,1.13833625,0.00578469,0.05976312,0.15724283,0.00000000
-2.66233117,4.35535175,0.67505442,3.06478118,0.15255043,1.14199133,0.00611702,0.05982897,0.15809903,0.00000000
-2.65632816,4.30978909,0.65682410,3.01838207,0.15468006,1.14291135,0.00648059,0.05976174,0.15950713,0.00000000
-2.65032516,4.25862108,0.63860954,2.96919497,0.15678174,1.14102294,0.00688062,0.05955533,0.16146022,0.00000000
-2.64432216,4.20220984,0.62056533,2.91756327,0.15880789,1.13631352,0.00732217,0.05920650,0.16394358,0.00000000
-2.63831916,4.14095981,0.60282222,2.86380349,0.16071315,1.12883483,0.00780994,0.05871526,0.16693520,0.00000000
-2.63231616,4.07532024,0.58548687,2.80820625,0.16245649,1.11870498,0.00834798,0.05808515,0.17040637,0.00000000
-2.62631316,4.00578801,0.56864273,2.75103981,0.16400315,1.10610877,0.00893944,0.05732348,0.17432221,0.00000000
-2.62031016,3.93291027,0.55235202,2.69255570,0.16532623,1.09129617,0.00958623,0.05644150,0.17864207,0.00000000
-2.61430715,3.85728580,0.53665830,2.63299540,0.16640793,1.07457879,0.01028880,0.05545441,0.18332001,0.00000000
-2.60830415,3.77956456,0.52158962,2.57259741,0.16724038,1.05632453,0.01104590,0.05438132,0.18830506,0.00000000
-2.60230115,3.70044464,0.50716175,2.51160381,0.16782593,1.03695027,0.01185435,0.05324504,0.19354156,0.00000000
-2.59629815,3.62066625,0.49338137,2.45026553,0.16817700,1.01691285,0.01270892,0.05207179,0.19896945,0.00000000
-2.59029515,3.54100257,0.48024887,2.38884586,0.16831540,0.99669859,0.01360228,0.05089067,0.20452449,0.00000000
-2.58429215,3.46224739,0.46776071,2.32762176,0.16827129,0.97681163,0.01452495,0.04973314,0.21013870,0.00000000
-2.57828914,3.38520007,0.45591116,2.26688279,0.16808164,0.95776145,0.01546545,0.04863226,0.21574074,0.00000000
-2.57228614,3.31064830,0.44469332,2.20692782,0.16778851,0.94004991,0.01641046,0.04762193,0.22125655,0.00000000
-2.56628314,3.23934947,0.43409963,2.14805976,0.16743703,0.92415843,0.01734511,0.04673599,0.22661014,0.00000000
-2.56028014,3.17201163,0.42412177,2.09057877,0.16707337,0.91053544,0.01825332,0.04600730,0.23172455,0.00000000
-2.55427714,3.10927495,0.41475012,2.03477456,0.16674269,0.89958482,0.01911827,0.04546677,0.23652307,0.00000000
-2.54827414,3.05169480,0.40597307,1.98091841,0.16648715,0.89165546,0.01992287,0.04514246,0.24093071,0.00000000
-2.54227114,2.99972733,0.39777610,1.92925564,0.16634418,0.88703245,0.02065029,0.04505865,0.24487573,0.00000000
-2.53626813,2.95371824,0.39014108,1.87999896,0.16634508,0.88593003,0.02128458,0.04523505,0.24829148,0.00000000
-2.53026513,2.91389549,0.38304577,1.83332342,0.16651386,0.88848662,0.02181114,0.04568609,0.25111820,0.00000000
-2.52426213,2.88036613,0.37646359,1.78936320,0.16686655,0.89476194,0.02221732,0.04642034,0.25330484,0.00000000
-2.51825913,2.85311749,0.37036401,1.74821040,0.16741090,0.90473634,0.02249282,0.04744012,0.25481083,0.00000000
-2.51225613,2.83202254,0.36471328,1.70991594,0.16814649,0.91831242,0.02263017,0.04874125,0.25560765,0.00000000
-2.50625313,2.81684907,0.35947568,1.67449243,0.16906519,0.93531858,0.02262495,0.05031306,0.25568011,0.00000000
-2.50025013,2.80727214,0.35461523,1.64191860,0.17015206,0.95551469,0.02247604,0.05213854,0.25502734,0.00000000
-2.49424712,2.80288921,0.35009773,1.61214516,0.17138645,0.97859942,0.02218566,0.05419475,0.25366330,0.00000000
-2.48824412,2.80323708,0.34589292,1.58510127,0.17274338,1.00421912,0.02175936,0.05645338,0.25161688,0.00000000
-2.48224112,2.80780978,0.34197689,1.56070149,0.17419504,1.03197786,0.02120585,0.05888151,0.24893151,0.00000000
-2.47623812,2.81607674,0.33833420,1.53885248,0.17571245,1.06144845,0.02053669,0.06144254,0.24566425,0.00000000
-2.47023512,2.82750032,0.33495995,1.51945905,0.17726697,1.09218377,0.01976597,0.06409723,0.24188451,0.00000000
-2.46423212,2.84155190,0.33186130,1.50242930,0.17883191,1.12372842,0.01890986,0.06680480,0.23767226,0.00000000
-2.45822911,2.85772611,0.32905857,1.48767835,0.18038379,1.15562996,0.01798608,0.06952414,0.23311600,0.00000000
-2.45222611,2.87555245,0.32658561,1.47513072,0.18190353,1.18744949,0.01701339,0.07221489,0.22831044,0.00000000
-2.44622311,2.89460403,0.32448953,1.46472098,0.18337724,1.21877123,0.01601103,0.07483859,0.22335396,0.00000000
-2.44022011,2.91450311,0.32282960,1.45639298,0.18479679,1.24921065,0.01499819,0.07735964,0.21834606,0.00000000
-2.43421711,2.93492326,0.32167534,1.45009750,0.18615991,1.27842096,0.01399347,0.07974612,0.21338483,0.00000000
-2.42821411,2.95558832,0.32110388,1.44578867,0.18746996,1.30609768,0.01301446,0.08197044,0.20856444,0.00000000
-2.42221111,2.97626814,0.32119661,1.44341929,0.18873536,1.33198127,0.01207732,0.08400976,0.20397286,0.00000000
-2.41620810,2.99677150,0.32203523,1.44293540,0.18996858,1.35585765,0.01119642,0.08584618,0.19968981,0.00000000
-2.41020510,3.01693667,0.32369728,1.44427039,0.19118491,1.37755680,0.01038414,0.08746667,0.19578495,0.00000000
-2.40420210,3.03662021,0.32625150,1.44733909,0.19240090,1.39694969,0.00965065,0.08886285,0.19231641,0.00000000
-2.39819910,3.05568466,0.32975300,1.45203198,0.19363265,1.41394366,0.00900381,0.09003046,0.18932966,0.00000000
-2.39219610,3.07398600,0.33423860,1.45821024,0.19489405,1.42847684,0.00844917,0.09096875,0.18685672,0.00000000
-2.38619310,3.09136168,0.33972262,1.46570157,0.19619498,1.44051189,0.00798997,0.09167974,0.18491577,0.00000000
-2.38019010,3.10762017,0.34619314,1.47429751,0.19753966,1.45002972,0.00762729,0.09216738,0.18351107,0.00000000
-2.37418709,3.12253283,0.35360927,1.48375229,0.19892524,1.45702355,0.00736013,0.09243677,0.18263337,0.00000000
-2.36818409,3.13582896,0.36189936,1.49378351,0.20034072,1.46149392,0.00718569,0.09249336,0.18226051,0.00000000
-2.36218109,3.14719466,0.37096048,1.50407497,0.20176628,1.46344494,0.00709951,0.09234235,0.18235857,0.00000000
-2.35617809,3.15627590,0.38065928,1.51428156,0.20317318,1.46288221,0.00709578,0.09198816,0.18288321,0.00000000
-2.35017509,3.16268617,0.39083418,1.52403629,0.20452407,1.45981257,0.00716759,0.09143418,0.18378140,0.00000000
-2.34417209,3.16601867,0.40129905,1.53295940,0.20577401,1.45424581,0.00730721,0.09068263,0.18499341,0.00000000
-2.33816908,3.16586273,0.41184825,1.54066933,0.20687197,1.44619818,0.00750636,0.08973477,0.18645507,0.00000000
-2.33216608,3.16182389,0.42226274,1.54679518,0.20776282,1.43569767,0.00775654,0.08859123,0.18810010,0.00000000
-2.32616308,3.15354687,0.43231733,1.55099021,0.20838978,1.42279060,0.00804922,0.08725253,0.18986268,0.00000000
-2.32016008,3.14074034,0.44178851,1.55294600,0.20869717,1.40754920,0.00837619,0.08571983,0.19167993,0.00000000
-2.31415708,3.12320233,0.45046272,1.55240648,0.20863340,1.39007952,0.00872971,0.08399566,0.19349437,0.00000000
-2.30815408,3.10084482,0.45814461,1.54918138,0.20815392,1.37052940,0.00910277,0.08208483,0.19525615,0.00000000
-2.30215108,3.07371620,0.46466495,1.54315822,0.20722414,1.34909563,0.00948924,0.07999520,0.19692508,0.00000000
-2.29614807,3.04202035,0.46988780,1.53431246,0.20582203,1.32603000,0.00988402,0.07773847,0.19847220,0.00000000
-2.29014507,3.00613087,0.47371664,1.52271493,0.20394039,1.30164360,0.01028312,0.07533079,0.19988099,0.00000000
-2.28414207,2.96659966,0.47609905,1.50853632,0.20158851,1.27630905,0.01068374,0.07279317,0.20114797,0.00000000
-2.27813907,2.92415881,0.47702982,1.49204812,0.19879322,1.25046033,0.01108425,0.07015176,0.20228276,0.00000000
-2.27213607,2.87971546,0.47655228,1.47361994,0.19559926,1.22458994,0.01148415,0.06743780,0.20330761,0.00000000
-2.26613307,2.83433919,0.47475768,1.45371291,0.19206889,1.19924338,0.01188402,0.06468733,0.20425625,0.00000000
-2.26013007,2.78924216,0.47178273,1.43286950,0.18828074,1.17501093,0.01228534,0.06194068,0.20517226,0.00000000
-2.25412706,2.74575234,0.46780535,1.41169973,0.18432792,1.15251683,0.01269039,0.05924169,0.20610693,0.00000000
-2.24812406,2.70528041,0.46303866,1.39086428,0.18031559,1.13240615,0.01310204,0.05663674,0.20711675,0.00000000
-2.24212106,2.66928137,0.45772370,1.37105497,0.17635782,1.11532960,0.01352351,0.05417354,0.20826054,0.00000000
-2.23611806,2.63921192,0.45212087,1.35297322,0.17257412,1.10192667,0.01395821,0.05189986,0.20959651,0.00000000
-2.23011506,2.61648482,0.44650062,1.33730722,0.16908560,1.09280756,0.01440943,0.04986212,0.21117920,0.00000000
-2.22411206,2.60242179,0.44113364,1.32470842,0.16601099,1.08853436,0.01488019,0.04810396,0.21305649,0.00000000
-2.21810905,2.59820632,0.43628098,1.31576828,0.16346262,1.08960205,0.01537296,0.04666479,0.21526688,0.00000000
-2.21210605,2.60483791,0.43218442,1.31099600,0.16154252,1.09641983,0.01588950,0.04557849,0.21783703,0.00000000
-2.20610305,2.62308937,0.42905740,1.31079786,0.16033880,1.10929344,0.01643067,0.04487209,0.22077972,0.00000000
-2.20010005,2.65346852,0.42707694,1.31545910,0.15992238,1.12840899,0.01699629,0.04456476,0.22409236,0.00000000
-2.19409705,2.69618584,0.42637669,1.32512880,0.16034423,1.15381899,0.01758499,0.04466686,0.22775594,0.00000000
-2.18809405,2.75112938,0.42704154,1.33980844,0.16163318,1.18543112,0.01819421,0.04517932,0.23173467,0.00000000
-2.18209105,2.81784796,0.42910371,1.35934467,0.16379443,1.22300039,0.01882007,0.04609325,0.23597616,0.00000000
-2.17608804,2.89554398,0.43254077,1.38342654,0.16680867,1.26612518,0.01945745,0.04738979,0.24041225,0.00000000
-2.17008504,2.98307638,0.43727540,1.41158763,0.17063211,1.31424760,0.02009996,0.04904036,0.24496040,0.00000000
-2.16408204,3.07897436,0.44317708,1.44321313,0.17519709,1.36665859,0.02074012,0.05100713,0.24952557,0.00000000
-2.15807904,3.18146218,0.45006563,1.47755190,0.18041357,1.42250801,0.02136939,0.05324381,0.25400274,0.00000000
-2.15207604,3.28849473,0.45771646,1.51373333,0.18617127,1.48081956,0.02197841,0.05569676,0.25827966,0.00000000
-2.14607304,3.39780352,0.46586743,1.55078876,0.19234250,1.54051079,0.02255716,0.05830632,0.26224011,0.00000000
-2.14007004,3.50695198,0.47422705,1.58767676,0.19878558,1.60041747,0.02309525,0.06100842,0.26576733,0.00000000
-2.13406703,3.61339868,0.48248383,1.62331182,0.20534871,1.65932202,0.02358212,0.06373635,0.26874760,0.00000000
-2.12806403,3.71456682,0.49031640,1.65659544,0.21187429,1.71598510,0.02400742,0.06642265,0.27107392,0.00000000
-2.12206103,3.80791755,0.49740403,1.68644865,0.21820345,1.76917948,0.02436125,0.06900114,0.27264954,0.00000000
-2.11605803,3.89102487,0.50343729,1.71184491,0.22418065,1.81772489,0.02463451,0.07140883,0.27339133,0.00000000
-2.11005503,3.96164909,0.50812832,1.73184211,0.22965827,1.86052283,0.02481921,0.07358787,0.27323284,0.00000000
-2.10405203,4.01780639,0.51122046,1.74561247,0.23450096,1.89658975,0.02490876,0.07548732,0.27212689,0.00000000
-2.09804902,4.05783140,0.51249675,1.75246927,0.23858966,1.92508738,0.02489823,0.07706466,0.27004762,0.00000000
-2.09204602,4.08043029,0.51178706,1.75188907,0.24182502,1.94534901,0.02478458,0.07828702,0.26699191,0.00000000
-2.08604302,4.08472219,0.50897365,1.74352878,0.24413029,1.95690040,0.02456683,0.07913215,0.26298010,0.00000000
-2.08004002,4.07026695,0.50399474,1.72723655,0.24545332,1.95947459,0.02424617,0.07958888,0.25805589,0.00000000
-2.07403702,4.03707813,0.49684617,1.70305627,0.24576785,1.95301974,0.02382598,0.07965724,0.25228553,0.00000000
-2.06803402,3.98562053,0.48758111,1.67122524,0.24507386,1.93769980,0.02331178,0.07934816,0.24575621,0.00000000
-2.06203102,3.91679237,0.47630768,1.63216534,0.24339700,1.91388786,0.02271117,0.07868275,0.23857368,0.00000000
-2.05602801,3.83189287,0.46318482,1.58646792,0.24078728,1.88215243,0.02203357,0.07769116,0.23085938,0.00000000
-2.05002501,3.73257679,0.44841654,1.53487330,0.23731681,1.84323739,0.02128999,0.07641120,0.22274689,0.00000000
-2.04402201,3.62079786,0.43224480,1.47824559,0.23307699,1.79803628,0.02049274,0.07488662,0.21437809,0.00000000
-2.03801901,3.49874355,0.41494138,1.41754418,0.22817503,1.74756229,0.01965505,0.07316523,0.20589905,0.00000000
-2.03201601,3.36876425,0.39679907,1.35379301,0.22273011,1.69291494,0.01879068,0.07129696,0.19745588,0.00000000
-2.02601301,3.23329952,0.37812257,1.28804904,0.21686923,1.63524519,0.01791355,0.06933183,0.18919068,0.00000000
-2.02001001,3.09480473,0.35921943,1.22137109,0.21072307,1.57572000,0.01703734,0.06731810,0.18123772,0.00000000
-2.01400700,2.95568083,0.34039138,1.15479051,0.20442177,1.51548811,0.01617514,0.06530049,0.17372006,0.00000000
-2.00800400,2.81820975,0.32192638,1.08928441,0.19809110,1.45564788,0.01533912,0.06331875,0.16674668,0.00000000
-2.00200100,2.68449775,0.30409150,1.02575273,0.19184893,1.39721868,0.01454025,0.06140638,0.16041021,0.00000000
-1.99599800,2.55642833,0.28712705,0.96499950,0.18580212,1.34111636,0.01378810,0.05958984,0.15478534,0.00000000
-1.98999500,2.43562574,0.27124182,0.90771881,0.18004410,1.28813366,0.01309067,0.05788803,0.14992787,0.00000000
-1.98399200,2.32342978,0.25660973,0.85448573,0.17465294,1.23892579,0.01245433,0.05631219,0.14587450,0.00000000
-1.97798899,2.22088184,0.24336767,0.80575191,0.16969019,1.19400138,0.01188379,0.05486610,0.14264320,0.00000000
-1.97198599,2.12872169,0.23161466,0.76184578,0.16520021,1.15371871,0.01138212,0.05354666,0.14023407,0.00000000
-1.96598299,2.04739412,0.22141220,0.72297671,0.16121026,1.11828683,0.01095085,0.05234475,0.13863079,0.00000000
-1.95997999,1.97706427,0.21278555,0.68924261,0.15773095,1.08777113,0.01059009,0.05124626,0.13780230,0.00000000
-1.95397699,1.91764010,0.20572598,0.66064031,0.15475739,1.06210286,0.01029870,0.05023334,0.13770480,0.00000000
-1.94797399,1.86880048,0.20019374,0.63707788,0.15227049,1.04109173,0.01007445,0.04928569,0.13828385,0.00000000
-1.94197099,1.83002733,0.19612152,0.61838830,0.15023879,1.02444115,0.00991423,0.04838194,0.13947658,0.00000000
-1.93596798,1.80064020,0.19341839,0.60434378,0.14862030,1.01176509,0.00981423,0.04750093,0.14121376,0.00000000
-1.92996498,1.77983196,0.19197392,0.59466994,0.14736463,1.00260626,0.00977012,0.04662292,0.14342193,0.00000000
-1.92396198,1.76670441,0.19166248,0.58905969,0.14641510,0.99645467,0.00977726,0.04573067,0.14602525,0.00000000
-1.91795898,1.76030261,0.19234750,0.58718600,0.14571080,0.99276629,0.00983087,0.04481032,0.14894732,0.00000000
-1.91195598,1.75964739,0.19388561,0.58871358,0.14518864,0.99098122,0.00992616,0.04385206,0.15211275,0.00000000
-1.90595298,1.76376528,0.19613064,0.59330905,0.14478529,0.99054108,0.01005856,0.04285059,0.15544863,0.00000000
-1.89994997,1.77171550,0.19893737,0.60064960,0.14443894,0.99090530,0.01022381,0.04180542,0.15888584,0.00000000
-1.89394697,1.78261375,0.20216490,0.61043010,0.14409090,0.99156602,0.01041814,0.04072081,0.16236026,0.00000000
-1.88794397,1.79565268,0.20567980,0.62236861,0.14368704,0.99206154,0.01063841,0.03960572,0.16581389,0.00000000
-1.88194097,1.81011893,0.20935872,0.63621043,0.14317908,0.99198796,0.01088227,0.03847338,0.16919582,0.00000000
-1.87593797,1.82540679,0.21309074,0.65173079,0.14252560,0.99100912,0.01114827,0.03734093,0.17246317,0.00000000
-1.86993497,1.84102834,0.21677922,0.66873624,0.14169292,0.98886441,0.01143602,0.03622875,0.17558193,0.00000000
-1.86393197,1.85662027,0.22034311,0.68706489,0.14065581,0.98537465,0.01174630,0.03515989,0.17852759,0.00000000
-1.85792896,1.87194713,0.22371796,0.70658569,0.13939795,0.98044564,0.01208114,0.03415930,0.18128572,0.00000000
-1.85192596,1.88690125,0.22685631,0.72719671,0.13791218,0.97406944,0.01244392,0.03325316,0.18385225,0.00000000
-1.84592296,1.90149921,0.22972771,0.74882277,0.13620062,0.96632335,0.01283938,0.03246811,0.18623358,0.00000000
-1.83991996,1.91587495,0.23231816,0.77141229,0.13427448,0.95736646,0.01327361,0.03183054,0.18844630,0.00000000
-1.83391696,1.93026970,0.23462925,0.79493379,0.13215374,0.94743379,0.01375394,0.03136592,0.19051671,0.00000000
-1.82791396,1.94501895,0.23667676,0.81937188,0.12986659,0.93682836,0.01428886,0.03109813,0.19247986,0.00000000
-1.82191096,1.96053671,0.23848899,0.84472318,0.12744865,0.92591105,0.01488776,0.03104883,0.19437833,0.00000000
-1.81590795,1.97729773,0.24010478,0.87099213,0.12494207,0.91508880,0.01556068,0.03123691,0.19626061,0.00000000
-1.80990495,1.99581797,0.24157129,0.89818703,0.12239441,0.90480141,0.01631795,0.03167795,0.19817927,0.00000000
-1.80390195,2.01663425,0.24294165,0.92631637,0.11985743,0.89550733,0.01716982,0.03238373,0.20018881,0.00000000
-1.79789895,2.04028377,0.24427261,0.95538573,0.11738579,0.88766914,0.01812594,0.03336183,0.20234340,0.00000000
-1.79189595,2.06728429,0.24562219,0.98539543,0.11503567,0.88173898,0.01919496,0.03461521,0.20469460,0.00000000
-1.78589295,2.09811572,0.24704748,1.01633892,0.11286342,0.87814480,0.02038398,0.03614195,0.20728913,0.00000000
-1.77988994,2.13320413,0.24860275,1.04820220,0.11092421,0.87727769,0.02169807,0.03793499,0.21016681,0.00000000
-1.77388694,2.17290845,0.25033770,1.08096416,0.10927079,0.87948095,0.02313981,0.03998201,0.21335881,0.00000000
-1.76788394,2.21751071,0.25229624,1.11459792,0.10795233,0.88504118,0.02470890,0.04226536,0.21688627,0.00000000
-1.76188094,2.26720983,0.25451551,1.14907294,0.10701343,0.89418175,0.02640178,0.04476218,0.22075945,0.00000000
-1.75587794,2.32211911,0.25702537,1.18435777,0.10649320,0.90705870,0.02821147,0.04744458,0.22497730,0.00000000
-1.74987494,2.38226721,0.25984818,1.22042329,0.10642458,0.92375906,0.03012733,0.05027998,0.22952767,0.00000000
-1.74387194,2.44760215,0.26299901,1.25724583,0.10683374,0.94430157,0.03213517,0.05323165,0.23438795,0.00000000
-1.73786893,2.51799753,0.26648599,1.29481006,0.10773967,0.96863921,0.03421728,0.05625928,0.23952623,0.00000000
-1.73186593,2.59326035,0.27031092,1.33311110,0.10915381,0.99666351,0.03635273,0.05931980,0.24490287,0.00000000
-1.72586293,2.67313912,0.27446992,1.37215544,0.11107982,1.02820979,0.03851769,0.06236823,0.25047226,0.00000000
-1.71985993,2.75733158,0.27895407,1.41196038,0.11351344,1.06306305,0.04068596,0.06535868,0.25618483,0.00000000
-1.71385693,2.84549085,0.28374993,1.45255160,0.11644229,1.10096381,0.04282951,0.06824541,0.26198902,0.00000000
-1.70785393,2.93722928,0.28883990,1.49395869,0.11984583,1.14161356,0.04491914,0.07098387,0.26783311,0.00000000
-1.70185093,3.03211944,0.29420231,1.53620866,0.12369526,1.18467937,0.04692519,0.07353181,0.27366683,0.00000000
-1.69584792,3.12969190,0.29981120,1.57931742,0.12795354,1.22979735,0.04881822,0.07585024,0.27944260,0.00000000
-1.68984492,3.22943001,0.30563587,1.62327963,0.13257536,1.27657505,0.05056980,0.07790443,0.28511630,0.00000000
-1.68384192,3.33076195,0.31164015,1.66805727,0.13750736,1.32459261,0.05215314,0.07966463,0.29064763,0.00000000
-1.67783892,3.43305101,0.31778147,1.71356772,0.14268832,1.37340318,0.05354383,0.08110677,0.29599990,0.00000000
-1.67183592,3.53558525,0.32400988,1.75967192,0.14804970,1.42253283,0.05472038,0.08221291,0.30113945,0.00000000
-1.66583292,3.63756778,0.33026707,1.80616372,0.15351627,1.47148052,0.05566473,0.08297148,0.30603469,0.00000000
-1.65982991,3.73810954,0.33648561,1.85276118,0.15900715,1.51971874,0.05636272,0.08337741,0.31065485,0.00000000
-1.65382691,3.83622582,0.34258842,1.89910074,0.16443704,1.56669546,0.05680439,0.08343198,0.31496870,0.00000000
-1.64782391,3.93083830,0.34848878,1.94473527,0.16971788,1.61183789,0.05698423,0.08314258,0.31894323,0.00000000
-1.64182091,4.02078378,0.35409084,1.98913643,0.17476078,1.65455869,0.05690128,0.08252224,0.32254257,0.00000000
-1.63581791,4.10483046,0.35929082,2.03170199,0.17947834,1.69426486,0.05655921,0.08158916,0.32572724,0.00000000
-1.62981491,4.18170233,0.36397888,2.07176822,0.18378714,1.73036945,0.05596622,0.08036604,0.32845383,0.00000000
-1.62381191,4.25011137,0.36804168,2.10862732,0.18761045,1.76230610,0.05513489,0.07887945,0.33067523,0.00000000
-1.61780890,4.30879698,0.37136559,2.14154937,0.19088111,1.78954606,0.05408199,0.07715915,0.33234145,0.00000000
-1.61180590,4.35657132,0.37384044,2.16980809,0.19354427,1.81161708,0.05282812,0.07523741,0.33340104,0.00000000
-1.60580290,4.39236855,0.37536363,2.19270945,0.19556008,1.82812339,0.05139735,0.07314840,0.33380296,0.00000000
-1.59979990,4.41529582,0.37584444,2.20962159,0.19690602,1.83876592,0.04981679,0.07092761,0.33349896,0.00000000
-1.59379690,4.42468332,0.37520831,2.22000496,0.19757884,1.84336149,0.04811607,0.06861131,0.33244623,0.00000000
-1.58779390,4.42013042,0.37340081,2.22344071,0.19759596,1.84185995,0.04632676,0.06623610,0.33061013,0.00000000
-1.58179090,4.40154530,0.37039119,2.21965607,0.19699619,1.83435816,0.04448180,0.06383848,0.32796697,0.00000000
-1.57578789,4.36917526,0.36617509,2.20854512,0.19583965,1.82110959,0.04261479,0.06145446,0.32450643,0.00000000
-1.56978489,4.32362554,0.36077645,2.19018365,0.19420704,1.80252883,0.04075938,0.05911925,0.32023360,0.00000000
-1.56378189,4.26586482,0.35424827,2.16483725,0.19219785,1.77919028,0.03894851,0.05686686,0.31517049,0.00000000
-1.55777889,4.19721637,0.34667228,2.13296174,0.18992801,1.75182056,0.03721371,0.05472983,0.30935670,0.00000000
-1.55177589,4.11933438,0.33815741,2.09519587,0.18752656,1.72128464,0.03558442,0.05273884,0.30284947,0.00000000
-1.54577289,4.03416594,0.32883713,2.05234630,0.18513187,1.68856587,0.03408728,0.05092240,0.29572276,0.00000000
-1.53976988,3.94389967,0.31886574,2.00536538,0.18288712,1.65474040,0.03274551,0.04930650,0.28806562,0.00000000
-1.53376688,3.85090310,0.30841385,1.95532276,0.18093562,1.62094694,0.03157834,0.04791425,0.27997978,0.00000000
-1.52776388,3.75765092,0.29766305,1.90337183,0.17941576,1.58835279,0.03060050,0.04676557,0.27157664,0.00000000
-1.52176088,3.66664734,0.28680031,1.85071271,0.17845604,1.55811753,0.02982188,0.04587692,0.26297384,0.00000000
-1.51575788,3.58034566,0.27601209,1.79855329,0.17817032,1.53135572,0.02924721,0.04526103,0.25429140,0.00000000
-1.50975488,3.50106846,0.26547857,1.74807012,0.17865341,1.50910014,0.02887596,0.04492676,0.24564795,0.00000000
