energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up
0.33916958,6.65517537,0.03852994,0.69671023,1.09851894,4.45676592,1.49796302,0.24844703,1.13501962,0.00000000
0.34517259,6.71756250,0.03982387,0.71149561,1.12570911,4.46440877,1.52818819,0.25374711,1.16492342,0.00000000
0.35117559,6.77732159,0.04118057,0.72611380,1.15382252,4.46774196,1.55914155,0.25922207,1.19585194,0.00000000
0.35717859,6.83297420,0.04256987,0.74041151,1.18259221,4.46598712,1.59034090,0.26478230,1.22750414,0.00000000
0.36318159,6.88320922,0.04396209,0.75425661,1.21174047,4.45850491,1.62132537,0.27034311,1.25958169,0.00000000
0.36918459,6.92689724,0.04532854,0.76753978,1.24098294,4.44479993,1.65166322,0.27582578,1.29179262,0.00000000
0.37518759,6.96310099,0.04664202,0.78017569,1.27003340,4.42452220,1.68095915,0.28115868,1.32385495,0.00000000
0.38119060,6.99108205,0.04787739,0.79210368,1.29860909,4.39746555,1.70886086,0.28627815,1.35550021,0.00000000
0.38719360,7.01030370,0.04901200,0.80328801,1.32643640,4.36356311,1.73506467,0.29112933,1.38647666,0.00000000
0.39319660,7.02043023,0.05002619,0.81371751,1.35325685,4.32288032,1.75931992,0.29566676,1.41655213,0.00000000
0.39919960,7.02132263,0.05090374,0.82340479,1.37883289,4.27560572,1.78143192,0.29985492,1.44551645,0.00000000
0.40520260,7.01303076,0.05163220,0.83238483,1.40295355,4.22203988,1.80126349,0.30366852,1.47318327,0.00000000
0.41120560,6.99578236,0.05220322,0.84071322,1.42543951,4.16258262,1.81873481,0.30709255,1.49939147,0.00000000
0.41720860,6.96996895,0.05261273,0.84846387,1.44614754,4.09771904,1.83382174,0.31012220,1.52400600,0.00000000
0.42321161,6.93612918,0.05286110,0.85572631,1.46497402,4.02800465,1.84655261,0.31276250,1.54691826,0.00000000
0.42921461,6.89492986,0.05295311,0.86260275,1.48185749,3.95404988,1.85700365,0.31502774,1.56804626,0.00000000
0.43521761,6.84714539,0.05289792,0.86920474,1.49678004,3.87650452,1.86529333,0.31694063,1.58733450,0.00000000
0.44122061,6.79363598,0.05270878,0.87564983,1.50976758,3.79604238,1.87157576,0.31853129,1.60475379,0.00000000
0.44722361,6.73532541,0.05240283,0.88205788,1.52088889,3.71334657,1.87603351,0.31983602,1.62030110,0.00000000
0.45322661,6.67317871,0.05200062,0.88854757,1.53025354,3.62909574,1.87887015,0.32089592,1.63399954,0.00000000
0.45922961,6.60818041,0.05152564,0.89523276,1.53800860,3.54395165,1.88030274,0.32175539,1.64589838,0.00000000
0.46523262,6.54131364,0.05100373,0.90221904,1.54433436,3.45854814,1.88055449,0.32246047,1.65607321,0.00000000
0.47123562,6.47354048,0.05046246,0.90960038,1.54943902,3.37348173,1.87984794,0.32305725,1.66462604,0.00000000
0.47723862,6.40578370,0.04993040,0.91745606,1.55355245,3.28930396,1.87839862,0.32359019,1.67168516,0.00000000
0.48324162,6.33890989,0.04943640,0.92584778,1.55691932,3.20651524,1.87640949,0.32410056,1.67740465,0.00000000
0.48924462,6.27371409,0.04900881,0.93481707,1.55979146,3.12556030,1.87406601,0.32462489,1.68196314,0.00000000
0.49524762,6.21090586,0.04867473,0.94438318,1.56241988,3.04682489,1.87153205,0.32519362,1.68556175,0.00000000
0.50125063,6.15109654,0.04845924,0.95454126,1.56504647,2.97063373,1.86894649,0.32582996,1.68842087,0.00000000
0.50725363,6.09478789,0.04838469,0.96526109,1.56789569,2.89724929,1.86642052,0.32654886,1.69077566,0.00000000
0.51325663,6.04236205,0.04847000,0.97648639,1.57116643,2.82687133,1.86403564,0.32735632,1.69287027,0.00000000
0.51925963,5.99407295,0.04873008,0.98813478,1.57502440,2.75963707,1.86184224,0.32824896,1.69495064,0.00000000
0.52526263,5.95003945,0.04917527,1.00009846,1.57959520,2.69562180,1.85985893,0.32921386,1.69725629,0.00000000
0.53126563,5.91024061,0.04981098,1.01224573,1.58495852,2.63484001,1.85807245,0.33022878,1.70001108,0.00000000
0.53726863,5.87451361,0.05063729,1.02442343,1.59114361,2.57724696,1.85643832,0.33126263,1.70341354,0.00000000
0.54327164,5.84255470,0.05164889,1.03646028,1.59812635,2.52274092,1.85488223,0.33227641,1.70762720,0.00000000
0.54927464,5.81392387,0.05283499,1.04817121,1.60582809,2.47116610,1.85330231,0.33322432,1.71277136,0.00000000
0.55527764,5.78805362,0.05417948,1.05936257,1.61411646,2.42231654,1.85157224,0.33405531,1.71891300,0.00000000
0.56128064,5.76426222,0.05566122,1.06983823,1.62280820,2.37594098,1.84954530,0.33471486,1.72606029,0.00000000
0.56728364,5.74177147,0.05725452,1.07940632,1.63167395,2.33174893,1.84705926,0.33514695,1.73415827,0.00000000
0.57328664,5.71972900,0.05892970,1.08788649,1.64044502,2.28941793,1.84394216,0.33529632,1.74308703,0.00000000
0.57928964,5.69723457,0.06065389,1.09511731,1.64882174,2.24860210,1.84001876,0.33511065,1.75266264,0.00000000
0.58529265,5.67336969,0.06239188,1.10096363,1.65648333,2.20894160,1.83511748,0.33454295,1.76264112,0.00000000
0.59129565,5.64722962,0.06410704,1.10532348,1.66309869,2.17007314,1.82907758,0.33355366,1.77272503,0.00000000
0.59729865,5.61795636,0.06576242,1.10813404,1.66833788,2.13164095,1.82175632,0.33211274,1.78257285,0.00000000
0.60330165,5.58477130,0.06732172,1.10937651,1.67188358,2.09330793,1.81303559,0.33020134,1.79181045,0.00000000
0.60930465,5.54700594,0.06875038,1.10907935,1.67344229,2.05476659,1.80282787,0.32781316,1.80004420,0.00000000
0.61530765,5.50412907,0.07001653,1.10731972,1.67275455,2.01574918,1.79108099,0.32495532,1.80687508,0.00000000
0.62131066,5.45576902,0.07109190,1.10422287,1.66960388,1.97603671,1.77778151,0.32164869,1.81191311,0.00000000
0.62731366,5.40172962,0.07195262,1.09995935,1.66382393,1.93546616,1.76295629,0.31792771,1.81479129,0.00000000
0.63331666,5.34199895,0.07257977,1.09474006,1.65530369,1.89393577,1.74667234,0.31383953,1.81517844,0.00000000
0.63931966,5.27675021,0.07295992,1.08880925,1.64399035,1.85140793,1.72903465,0.30944266,1.81279021,0.00000000
0.64532266,5.20633457,0.07308529,1.08243572,1.62988985,1.80790954,1.71018221,0.30480507,1.80739790,0.00000000
0.65132566,5.13126612,0.07295392,1.07590254,1.61306512,1.76352980,1.69028227,0.30000183,1.79883460,0.00000000
0.65732866,5.05219966,0.07256942,1.06949579,1.59363203,1.71841546,1.66952317,0.29511243,1.78699857,0.00000000
0.66333167,4.96990239,0.07194076,1.06349272,1.57175348,1.67276378,1.64810610,0.29021781,1.77185366,0.00000000
0.66933467,4.88522088,0.07108177,1.05815005,1.54763169,1.62681351,1.62623619,0.28539737,1.75342715,0.00000000
0.67533767,4.79904489,0.07001050,1.05369286,1.52149939,1.58083417,1.60411342,0.28072595,1.73180506,0.00000000
0.68134067,4.71227001,0.06874855,1.05030466,1.49361013,1.53511445,1.58192384,0.27627103,1.70712553,0.00000000
0.68734367,4.62576084,0.06732031,1.04811913,1.46422830,1.48994988,1.55983161,0.27209022,1.67957059,0.00000000
0.69334667,4.54031653,0.06575208,1.04721403,1.43361936,1.44563067,1.53797220,0.26822921,1.64935704,0.00000000
0.69934967,4.45664039,0.06407131,1.04760742,1.40204069,1.40243005,1.51644726,0.26472019,1.61672692,0.00000000
0.70535268,4.37531487,0.06230578,1.04925652,1.36973349,1.36059376,1.49532128,0.26158091,1.58193804,0.00000000
0.71135568,4.29678302,0.06048291,1.05205929,1.33691615,1.32033110,1.47462037,0.25881427,1.54525518,0.00000000
0.71735868,4.22133721,0.05862904,1.05585848,1.30377922,1.28180782,1.45433300,0.25640866,1.50694235,0.00000000
0.72336168,4.14911526,0.05676893,1.06044811,1.27048225,1.24514125,1.43441293,0.25433880,1.46725627,0.00000000
0.72936468,4.08010409,0.05492532,1.06558203,1.23715258,1.21039769,1.41478391,0.25256715,1.42644145,0.00000000
0.73536768,4.01415032,0.05311855,1.07098401,1.20388590,1.17759219,1.39534601,0.25104580,1.38472686,0.00000000
0.74137069,3.95097708,0.05136640,1.07635912,1.17074864,1.14669048,1.37598323,0.24971876,1.34232413,0.00000000
0.74737369,3.89020600,0.04968395,1.08140556,1.13778177,1.11761306,1.35657195,0.24852440,1.29942729,0.00000000
0.75337669,3.83138302,0.04808363,1.08582666,1.10500584,1.09024102,1.33698986,0.24739821,1.25621380,0.00000000
0.75937969,3.77400682,0.04657530,1.08934233,1.07242691,1.06442326,1.31712474,0.24627535,1.21284662,0.00000000
0.76538269,3.71755815,0.04516642,1.09169953,1.04004293,1.03998481,1.29688292,0.24509335,1.16947705,0.00000000
0.77138569,3.66152891,0.04386236,1.09268129,1.00785024,1.01673572,1.27619669,0.24379435,1.12624823,0.00000000
0.77738869,3.60544942,0.04266666,1.09211389,0.97584976,0.99448011,1.25503055,0.24232727,1.08329870,0.00000000
0.78339170,3.54891282,0.04158138,1.08987198,0.94405272,0.97302503,1.23338586,0.24064941,1.04076612,0.00000000
0.78939470,3.49159552,0.04060748,1.08588143,0.91248538,0.95218872,1.21130371,0.23872773,0.99879071,0.00000000
0.79539770,3.43327305,0.03974517,1.08011982,0.88119284,0.93180790,1.18886590,0.23653961,0.95751831,0.00000000
0.80140070,3.37383074,0.03899427,1.07261470,0.85024151,0.91174391,1.16619394,0.23407314,0.91710290,0.00000000
0.80740370,3.31326912,0.03835451,1.06343977,0.81972046,0.89188756,1.14344624,0.23132692,0.87770850,0.00000000
0.81340670,3.25170394,0.03782581,1.05270913,0.78974145,0.87216243,1.12081351,0.22830942,0.83951040,0.00000000
0.81940970,3.18936138,0.03740857,1.04057011,0.76043794,0.85252676,1.09851276,0.22503799,0.80269566,0.00000000
0.82541271,3.12656880,0.03710378,1.02719501,0.73196301,0.83297392,1.07678016,0.22153749,0.76746292,0.00000000
0.83141571,3.06374194,0.03691316,1.01277221,0.70448659,0.81353157,1.05586307,0.21783874,0.73402150,0.00000000
0.83741871,3.00136938,0.03683925,0.99749717,0.67819206,0.79425974,1.03601187,0.21397682,0.70258991,0.00000000
0.84342171,2.93999533,0.03688536,0.98156385,0.65327261,0.77524796,1.01747184,0.20998926,0.67339369,0.00000000
0.84942471,2.88020170,0.03705554,0.96515687,0.62992745,0.75661179,1.00047557,0.20591443,0.64666277,0.00000000
0.85542771,2.82259056,0.03735449,0.94844508,0.60835811,0.73848890,0.98523642,0.20178989,0.62262830,0.00000000
0.86143072,2.76776776,0.03778736,0.93157659,0.58876515,0.72103509,0.97194327,0.19765115,0.60151910,0.00000000
0.86743372,2.71632860,0.03835966,0.91467570,0.57134512,0.70442027,0.96075677,0.19353059,0.58355764,0.00000000
0.87343672,2.66884601,0.03907700,0.89784178,0.55628814,0.68882478,0.95180745,0.18945678,0.56895579,0.00000000
0.87943972,2.62586165,0.03994489,0.88115012,0.54377592,0.67443613,0.94519554,0.18545416,0.55791024,0.00000000
0.88544272,2.58787992,0.04096856,0.86465463,0.53398025,0.66144612,0.94099255,0.18154304,0.55059777,0.00000000
0.89144572,2.55536491,0.04215273,0.84839211,0.52706192,0.65004862,0.93924435,0.17773999,0.54717032,0.00000000
0.89744872,2.52873966,0.04350141,0.83238781,0.52316985,0.64043765,0.93997551,0.17405848,0.54775010,0.00000000
0.90345173,2.50838736,0.04501771,0.81666180,0.52244032,0.63280599,0.94319450,0.17050975,0.55242474,0.00000000
0.90945473,2.49465368,0.04670367,0.80123564,0.52499622,0.62734390,0.94889917,0.16710386,0.56124260,0.00000000
0.91545773,2.48784944,0.04856008,0.78613892,0.53094595,0.62423797,0.95708227,0.16385073,0.57420846,0.00000000
0.92146073,2.48825271,0.05058632,0.77141506,0.54038205,0.62366980,0.96773624,0.16076114,0.59127968,0.00000000
0.92746373,2.49610975,0.05278020,0.75712589,0.55337923,0.62581436,0.98085705,0.15784769,0.61236300,0.00000000
0.93346673,2.51163402,0.05513783,0.74335477,0.56999187,0.63083780,0.99644647,0.15512541,0.63731222,0.00000000
0.93946973,2.53500266,0.05765347,0.73020769,0.59025087,0.63889467,1.01451273,0.15261216,0.66592687,0.00000000
0.94547274,2.56635052,0.06031940,0.71781244,0.61415989,0.65012428,1.03506916,0.15032873,0.69795198,0.00000000
0.95147574,2.60576132,0.06312581,0.70631562,0.64169111,0.66464630,1.05813088,0.14829850,0.73307927,0.00000000
0.95747874,2.65325638,0.06606067,0.69587764,0.67278057,0.68255558,1.08370967,0.14654680,0.77094954,0.00000000
0.96348174,2.70878144,0.06910965,0.68666591,0.70732329,0.70391625,1.11180714,0.14509994,0.81115661,0.00000000
0.96948474,2.77219197,0.07225606,0.67884669,0.74516853,0.72875532,1.14240665,0.14398393,0.85325251,0.00000000
0.97548774,2.84323806,0.07548085,0.67257574,0.78611525,0.75705598,1.17546436,0.14322296,0.89675404,0.00000000
0.98149075,2.92154975,0.07876255,0.66798870,0.82990826,0.78875089,1.21089993,0.14283782,0.94115038,0.00000000
0.98749375,3.00662368,0.08207738,0.66519131,0.87623518,0.82371584,1.24858751,0.14284418,0.98591162,0.00000000
0.99349675,3.09781222,0.08539935,0.66425039,0.92472463,0.86176409,1.28834752,0.14325095,1.03049793,0.00000000
0.99949975,3.19431601,0.08870038,0.66518589,0.97494592,0.90264176,1.32993978,0.14405878,1.07436901,0.00000000
1.00550275,3.29518053,0.09195053,0.66796457,1.02641032,0.94602475,1.37305850,0.14525884,1.11699357,0.00000000
1.01150575,3.39929766,0.09511828,0.67249570,1.07857428,0.99151738,1.41732960,0.14683177,1.15785852,0.00000000
1.01750875,3.50541247,0.09817079,0.67862915,1.13084464,1.03865320,1.46231060,0.14874717,1.19647746,0.00000000
1.02351176,3.61213577,0.10107433,0.68615584,1.18258589,1.08689806,1.50749345,0.15096341,1.23239841,0.00000000
1.02951476,3.71796218,0.10379464,0.69481094,1.23312948,1.13565579,1.55231020,0.15342791,1.26521045,0.00000000
1.03551776,3.82129383,0.10629744,0.70427943,1.28178507,1.18427637,1.59614166,0.15607786,1.29454920,0.00000000
1.04152076,3.92046916,0.10854888,0.71420404,1.32785349,1.23206669,1.63832881,0.15884144,1.32010105,0.00000000
1.04752376,4.01379620,0.11051612,0.72419519,1.37064126,1.27830368,1.67818668,0.16163940,1.34160628,0.00000000
1.05352676,4.09958951,0.11216788,0.73384257,1.40947609,1.32224954,1.71502038,0.16438698,1.35886093,0.00000000
1.05952976,4.17620983,0.11347503,0.74272790,1.44372317,1.36316881,1.74814267,0.16699621,1.37171777,0.00000000
1.06553277,4.24210515,0.11441125,0.75043820,1.47280149,1.40034656,1.77689259,0.16937835,1.38008634,0.00000000
1.07153577,4.29585194,0.11495361,0.75657933,1.49619982,1.43310739,1.80065439,0.17144644,1.38393230,0.00000000
1.07753877,4.33619512,0.11508323,0.76078886,1.51349168,1.46083436,1.81887616,0.17311793,1.38327618,0.00000000
1.08354177,4.36208524,0.11478588,0.76274804,1.52434865,1.48298728,1.83108740,0.17431721,1.37819158,0.00000000
1.08954477,4.37271155,0.11405252,0.76219224,1.52855160,1.49911960,1.83691472,0.17497792,1.36880306,0.00000000
1.09554777,4.36752944,0.11287985,0.75891940,1.52599910,1.50889315,1.83609514,0.17504507,1.35528350,0.00000000
1.10155078,4.34628113,0.11127069,0.75279631,1.51671285,1.51209017,1.82848631,0.17447674,1.33785106,0.00000000
1.10755378,4.30900848,0.10923436,0.74376231,1.50083958,1.50862196,1.81407316,0.17324536,1.31676569,0.00000000
1.11355678,4.25605735,0.10678680,0.73183051,1.47864930,1.49853391,1.79297064,0.17133861,1.29232498,0.00000000
1.11955978,4.18807299,0.10395069,0.71708628,1.45053001,1.48200633,1.76542238,0.16875964,1.26485953,0.00000000
1.12556278,4.10598655,0.10075527,0.69968338,1.41697880,1.45935133,1.73179522,0.16552699,1.23472751,0.00000000
1.13156578,4.01099301,0.09723611,0.67983782,1.37858979,1.43100554,1.69256984,0.16167381,1.20230875,0.00000000
1.13756878,3.90452153,0.09343461,0.65781984,1.33603934,1.39751912,1.64832783,0.15724679,1.16799811,0.00000000
1.14357179,3.78819919,0.08939737,0.63394442,1.29006912,1.35954151,1.59973574,0.15230456,1.13219850,0.00000000
1.14957479,3.66380980,0.08517548,0.60856079,1.24146768,1.31780438,1.54752689,0.14691580,1.09531364,0.00000000
1.15557779,3.53324955,0.08082352,0.58204144,1.19105143,1.27310268,1.49248158,0.14115721,1.05774091,0.00000000
1.16158079,3.39848122,0.07639862,0.55477117,1.13964564,1.22627446,1.43540678,0.13511113,1.01986447,0.00000000
1.16758379,3.26148915,0.07195937,0.52713662,1.08806639,1.17818038,1.37711596,0.12886338,0.98204916,0.00000000
1.17358679,3.12423667,0.06756471,0.49951678,1.03710399,1.12968361,1.31841012,0.12250091,0.94463536,0.00000000
1.17958979,2.98862761,0.06327281,0.47227474,0.98750870,1.08163105,1.26006067,0.11610984,0.90793521,0.00000000
1.18559280,2.85647344,0.05914005,0.44575112,0.93997892,1.03483625,1.20279470,0.10977353,0.87223040,0.00000000
1.19159580,2.72946686,0.05521997,0.42025915,0.89515233,0.99006477,1.14728337,0.10357110,0.83777164,0.00000000
1.19759880,2.60916238,0.05156245,0.39608170,0.85360005,0.94802218,1.09413333,0.09757620,0.80477990,0.00000000
1.20360180,2.49696417,0.04821287,0.37346994,0.81582370,0.90934488,1.04388155,0.09185619,0.77344941,0.00000000
1.20960480,2.39412058,0.04521148,0.35264374,0.78225515,0.87459377,0.99699322,0.08647163,0.74395207,0.00000000
1.21560780,2.30172475,0.04259286,0.33379345,0.75325865,0.84425059,0.95386245,0.08147615,0.71644314,0.00000000
1.22161081,2.22072017,0.04038555,0.31708274,0.72913475,0.81871659,0.91481538,0.07691659,0.69106774,0.00000000
1.22761381,2.15190985,0.03861174,0.30265216,0.71012553,0.79831321,0.88011500,0.07283338,0.66796772,0.00000000
1.23361681,2.09596763,0.03728710,0.29062312,0.69642053,0.78328433,0.84996718,0.06926111,0.64728846,0.00000000
1.23961981,2.05345019,0.03642070,0.28110175,0.68816284,0.77379953,0.82452717,0.06622914,0.62918492,0.00000000
1.24562281,2.02480837,0.03601498,0.27418236,0.68545473,0.76995801,0.80390594,0.06376232,0.61382679,0.00000000
1.25162581,2.01039649,0.03606583,0.26995018,0.68836252,0.77179270,0.78817596,0.06188155,0.60140198,0.00000000
1.25762881,2.01047885,0.03656267,0.26848305,0.69692018,0.77927434,0.77737579,0.06060435,0.59211837,0.00000000
1.26363182,2.02523275,0.03748861,0.26985187,0.71113162,0.79231521,0.77151337,0.05994514,0.58620346,0.00000000
1.26963482,2.05474771,0.03882067,0.27411976,0.73097150,0.81077241,0.77056778,0.05991543,0.58390190,0.00000000
1.27563782,2.09902105,0.04053002,0.28133982,0.75638450,0.83445081,0.77448944,0.06052370,0.58547083,0.00000000
1.28164082,2.15795024,0.04258228,0.29155159,0.78728351,0.86310553,0.78319894,0.06177511,0.59117320,0.00000000
1.28764382,2.23132267,0.04493797,0.30477640,0.82354670,0.89644426,0.79658483,0.06367096,0.60126935,0.00000000
1.29364682,2.31880390,0.04755293,0.32101181,0.86501391,0.93412962,0.81450048,0.06620802,0.61600704,0.00000000
1.29964982,2.41992541,0.05037892,0.34022547,0.91148292,0.97578171,0.83676076,0.06937763,0.63561059,0.00000000
1.30565283,2.53407312,0.05336431,0.36234879,0.96270570,1.02098107,0.86313868,0.07316484,0.66026928,0.00000000
1.31165583,2.66047776,0.05645486,0.38727079,1.01838535,1.06927244,0.89336260,0.07754744,0.69012573,0.00000000
1.31765883,2.79820830,0.05959463,0.41483264,1.07817394,1.12016918,0.92711442,0.08249511,0.72526475,0.00000000
1.32366183,2.94616939,0.06272697,0.44482321,1.14167155,1.17315866,0.96402896,0.08796864,0.76570305,0.00000000
1.32966483,3.10310351,0.06579562,0.47697617,1.20842700,1.22770860,1.00369496,0.09391945,0.81138032,0.00000000
1.33566783,3.26759853,0.06874587,0.51096895,1.27794011,1.28327418,1.04565781,0.10028928,0.86215217,0.00000000
1.34167084,3.43810075,0.07152568,0.54642377,1.34966587,1.33930599,1.08942399,0.10701030,0.91778523,0.00000000
1.34767384,3.61293354,0.07408691,0.58291111,1.42302035,1.39525838,1.13446738,0.11400545,0.97795468,0.00000000
1.35367684,3.79032124,0.07638640,0.61995558,1.49738829,1.45059824,1.18023709,0.12118938,1.04224446,0.00000000
1.35967984,3.96841786,0.07838698,0.65704422,1.57213219,1.50481372,1.22616682,0.12846955,1.11015026,0.00000000
1.36568284,4.14533960,0.08005836,0.69363705,1.64660261,1.55742265,1.27168520,0.13574792,1.18108522,0.00000000
1.37168584,4.31920041,0.08137787,0.72917963,1.72014936,1.60798043,1.31622697,0.14292284,1.25438840,0.00000000
1.37768884,4.48814927,0.08233089,0.76311711,1.79213318,1.65608709,1.35924444,0.14989132,1.32933563,0.00000000
1.38369185,4.65040800,0.08291117,0.79490940,1.86193748,1.70139321,1.40021889,0.15655149,1.40515259,0.00000000
1.38969485,4.80430820,0.08312081,0.82404672,1.92897972,1.74360458,1.43867141,0.16280514,1.48102963,0.00000000
1.39569785,4.94832601,0.08297003,0.85006491,1.99272187,1.78248547,1.47417277,0.16856039,1.55613784,0.00000000
1.40170085,5.08111338,0.08247663,0.87255981,2.05267973,1.81786029,1.50635201,0.17373416,1.62964596,0.00000000
1.40770385,5.20152457,0.08166529,0.89120001,2.10843054,1.84961376,1.53490324,0.17825453,1.70073732,0.00000000
1.41370685,5.30863692,0.08056663,0.90573731,2.15961858,1.87768951,1.55959055,0.18206272,1.76862643,0.00000000
1.41970985,5.40176497,0.07921604,0.91601439,2.20595869,1.90208714,1.58025070,0.18511475,1.83257448,0.00000000
1.42571286,5.48046736,0.07765248,0.92196929,2.24723731,1.92285797,1.59679362,0.18738257,1.89190325,0.00000000
1.43171586,5.54454622,0.07591714,0.92363633,2.28331122,1.94009942,1.60920052,0.18885465,1.94600696,0.00000000
1.43771886,5.59403887,0.07405209,0.92114350,2.31410392,1.95394842,1.61751991,0.18953602,1.99436171,0.00000000
1.44372186,5.62920241,0.07209892,0.91470630,2.33959997,1.96457386,1.62186148,0.18944773,2.03653217,0.00000000
1.44972486,5.65049153,0.07009752,0.90461840,2.35983745,1.97216836,1.62238838,0.18862572,2.07217550,0.00000000
1.45572786,5.65853066,0.06808494,0.89123946,2.37489909,1.97693963,1.61930798,0.18711920,2.10104242,0.00000000
1.46173087,5.65408156,0.06609440,0.87498079,2.38490250,1.97910164,1.61286170,0.18498858,2.12297569,0.00000000
1.46773387,5.63800776,0.06415454,0.85628945,2.38999004,1.97886588,1.60331432,0.18230308,2.13790624,0.00000000
1.47373687,5.61123742,0.06228882,0.83563159,2.39031893,1.97643295,1.59094323,0.17913808,2.14584732,0.00000000
1.47973987,5.57472630,0.06051520,0.81347586,2.38605215,1.97198492,1.57602814,0.17557235,2.14688726,0.00000000
1.48574287,5.52942250,0.05884602,0.79027761,2.37735066,1.96567851,1.55884169,0.17168534,2.14118123,0.00000000
1.49174587,5.47623448,0.05728813,0.76646459,2.36436748,1.95763964,1.53964143,0.16755453,2.12894269,0.00000000
1.49774887,5.41600398,0.05584321,0.74242483,2.34724378,1.94795934,1.51866340,0.16325313,2.11043494,0.00000000
1.50375188,5.34948489,0.05450825,0.71849710,2.32610744,1.93669150,1.49611774,0.15884801,2.08596333,0.00000000
1.50975488,5.27732904,0.05327626,0.69496427,2.30107405,1.92385240,1.47218638,0.15439812,2.05586839,0.00000000
1.51575788,5.20007959,0.05213699,0.67204987,2.27225015,1.90942237,1.44702290,0.14995343,2.02052030,0.00000000
1.52176088,5.11817187,0.05107781,0.64991762,2.23973873,1.89334930,1.42075450,0.14555422,1.98031472,0.00000000
1.52776388,5.03194186,0.05008463,0.62867394,2.20364639,1.87555421,1.39348590,0.14123106,1.93567004,0.00000000
1.53376688,4.94164122,0.04914274,0.60837301,2.16409178,1.85593855,1.36530497,0.13700512,1.88702594,0.00000000
1.53976988,4.84745822,0.04823771,0.58902402,2.12121462,1.83439293,1.33628951,0.13288901,1.83484302,0.00000000
1.54577289,4.74954295,0.04735613,0.57060005,2.07518472,1.81080703,1.30651506,0.12888790,1.77960317,0.00000000
1.55177589,4.64803534,0.04648631,0.55304796,2.02621033,1.78508008,1.27606296,0.12500099,1.72181036,0.00000000
1.55777889,4.54309425,0.04561882,0.53629881,1.97454503,1.75713148,1.24502825,0.12122313,1.66199132,0.00000000
1.56378189,4.43492565,0.04474688,0.52027807,1.92049275,1.72691095,1.21352702,0.11754650,1.60069581,0.00000000
1.56978489,4.32380831,0.04386660,0.50491526,1.86441025,1.69440764,1.18170246,0.11396234,1.53849595,0.00000000
1.57578789,4.21011513,0.04297707,0.49015237,1.80670690,1.65965773,1.14972952,0.11046252,1.47598449,0.00000000
1.58179090,4.09432895,0.04208027,0.47595078,1.74784138,1.62274992,1.11781758,0.10704092,1.41377152,0.00000000
1.58779390,3.97705155,0.04118086,0.46229650,1.68831543,1.58382858,1.08621105,0.10369462,1.35247963,0.00000000
1.59379690,3.85900541,0.04028583,0.44920330,1.62866473,1.54309422,1.05518778,0.10042471,1.29273748,0.00000000
1.59979990,3.74102775,0.03940401,0.43671391,1.56944729,1.50080134,1.02505524,0.09723682,1.23517180,0.00000000
1.60580290,3.62405729,0.03854560,0.42489936,1.51122989,1.45725348,0.99614469,0.09414131,1.18039794,0.00000000
1.61180590,3.50911420,0.03772153,0.41385631,1.45457308,1.41279603,0.96880356,0.09115305,1.12900945,0.00000000
1.61780890,3.39727449,0.03694288,0.40370299,1.40001555,1.36780691,0.94338643,0.08829100,1.08156682,0.00000000
1.62381191,3.28963992,0.03622030,0.39457372,1.34805862,1.32268577,0.92024506,0.08557747,1.03858589,0.00000000
1.62981491,3.18730532,0.03556345,0.38661252,1.29915156,1.27784229,0.89971795,0.08303715,1.00052641,0.00000000
1.63581791,3.09132481,0.03498056,0.37996605,1.25367855,1.23368417,0.88211999,0.08069600,0.96778117,0.00000000
1.64182091,3.00267881,0.03447800,0.37477633,1.21194786,1.19060551,0.86773263,0.07858008,0.94066604,0.00000000
1.64782391,2.92224338,0.03406005,0.37117349,1.17418379,1.14897617,0.85679521,0.07671433,0.91941150,0.00000000
1.65382691,2.85076348,0.03372873,0.36926895,1.14052178,1.10913267,0.84949763,0.07512135,0.90415588,0.00000000
1.65982991,2.78883123,0.03348377,0.36914922,1.11100688,1.07137094,0.84597482,0.07382035,0.89494064,0.00000000
1.66583292,2.73687017,0.03332271,0.37087071,1.08559552,1.03594140,0.84630315,0.07282620,0.89170787,0.00000000
1.67183592,2.69512592,0.03324109,0.37445550,1.06416069,1.00304623,0.85049883,0.07214861,0.89430013,0.00000000
1.67783892,2.66366343,0.03323277,0.37988845,1.04649992,0.97283903,0.85851825,0.07179160,0.90246270,0.00000000
1.68384192,2.64237063,0.03329030,0.38711554,1.03234582,0.94542656,0.87026017,0.07175312,0.91584823,0.00000000
1.68984492,2.63096789,0.03340535,0.39604362,1.02137868,0.92087219,0.88556936,0.07202491,0.93402358,0.00000000
1.69584792,2.62902252,0.03356915,0.40654144,1.01324027,0.89920087,0.90424148,0.07259261,0.95647877,0.00000000
1.70185093,2.63596727,0.03377300,0.41844194,1.00754846,0.88040492,0.92602878,0.07343597,0.98263784,0.00000000
1.70785393,2.65112181,0.03400866,0.43154575,1.00391182,0.86445023,0.95064628,0.07452938,1.01187125,0.00000000
1.71385693,2.67371601,0.03426875,0.44562567,1.00194377,0.85128240,0.97777791,0.07584250,1.04350964,0.00000000
1.71985993,2.70291380,0.03454708,0.46043214,1.00127551,0.84083243,1.00708260,0.07734092,1.07685851,0.00000000
1.72586293,2.73783683,0.03483893,0.47569927,1.00156753,0.83302143,1.03819972,0.07898714,1.11121354,0.00000000
