energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Fe_p_up,Fe_d_up,S_s_up,S_p_up
-0.07503752,2.88737189,0.02720686,0.50072746,0.79264798,0.05203204,0.54952297,1.63435064,0.03143674,0.31151093
-0.06903452,2.92538619,0.02554439,0.51311041,0.80970316,0.05227978,0.56570919,1.65182286,0.03144872,0.31617814
-0.06303152,2.97063565,0.02397916,0.52552180,0.82639281,0.05259558,0.58366019,1.67461106,0.03164178,0.32219989
-0.05702851,3.02330039,0.02251015,0.53771643,0.84244326,0.05296699,0.60343471,1.70308351,0.03201904,0.32961027
-0.05102551,3.08339195,0.02113793,0.54945699,0.85758722,0.05338122,0.62504750,1.73747532,0.03257968,0.33841368
-0.04502251,3.15072509,0.01986418,0.56051804,0.87156780,0.05382512,0.64846155,1.77786490,0.03331860,0.34858067
-0.03901951,3.22489424,0.01869112,0.57068933,0.88414206,0.05428515,0.67358166,1.82415446,0.03422613,0.36004466
-0.03301651,3.30525630,0.01762102,0.57977838,0.89508396,0.05474735,0.70024980,1.87605570,0.03528783,0.37269966
-0.02701351,3.39092139,0.01665569,0.58761243,0.90418663,0.05519736,0.72824279,1.93308183,0.03648448,0.38639928
-0.02101051,3.48075264,0.01579607,0.59403946,0.91126399,0.05562036,0.75727227,1.99454673,0.03779227,0.40095721
-0.01500750,3.57337586,0.01504191,0.59892875,0.91615191,0.05600114,0.78698765,2.05957172,0.03918310,0.41614938
-0.00900450,3.66719956,0.01439147,0.60217073,0.91870888,0.05632420,0.81698157,2.12710003,0.04062510,0.43171763
-0.00300150,3.76044498,0.01384146,0.60367651,0.91881641,0.05657385,0.84679826,2.19591895,0.04208336,0.44737509
0.00300150,3.85118574,0.01338688,0.60337712,0.91637932,0.05673442,0.87594421,2.26468880,0.04352075,0.46281299
0.00900450,3.93739572,0.01302112,0.60122267,0.91132604,0.05679051,0.90390110,2.33197788,0.04489895,0.47770872
0.01500750,4.01700359,0.01273605,0.59718163,0.90360903,0.05672729,0.93014021,2.39630217,0.04617952,0.49173484
0.02101051,4.08795197,0.01252220,0.59124022,0.89320538,0.05653090,0.95413798,2.45616809,0.04732506,0.50456870
0.02701351,4.14825890,0.01236901,0.58340212,0.88011773,0.05618880,0.97539190,2.51011674,0.04830035,0.51590226
0.03301651,4.19607889,0.01226513,0.57368847,0.86437526,0.05569019,0.99343618,2.55676779,0.04907348,0.52545166
0.03901951,4.22976122,0.01219870,0.56213814,0.84603493,0.05502645,1.00785636,2.59486110,0.04961688,0.53296616
0.04502251,4.24790280,0.01215770,0.54880819,0.82518255,0.05419149,1.01830237,2.62329460,0.04990816,0.53823603
0.05102551,4.24939326,0.01213030,0.53377444,0.80193374,0.05318211,1.02449937,2.64115671,0.04993089,0.54109901
0.05702851,4.23345060,0.01210510,0.51713196,0.77643442,0.05199824,1.02625599,2.64775216,0.04967502,0.54144513
0.06303152,4.19964553,0.01207152,0.49899533,0.74886072,0.05064315,1.02346956,2.64262022,0.04913721,0.53921962
0.06903452,4.14791384,0.01201994,0.47949855,0.71941810,0.04912352,1.01612822,2.62554490,0.04832086,0.53442385
0.07503752,4.07855635,0.01194202,0.45879442,0.68833954,0.04744936,1.00430984,2.59655673,0.04723584,0.52711425
0.08104052,3.99222649,0.01183079,0.43705330,0.65588276,0.04563387,0.98817793,2.55592648,0.04589814,0.51739937
0.08704352,3.88990656,0.01168079,0.41446117,0.62232638,0.04369320,0.96797469,2.50415133,0.04432919,0.50543520
0.09304652,3.77287370,0.01148814,0.39121706,0.58796518,0.04164598,0.94401174,2.44193425,0.04255512,0.49141902
0.09904952,3.64265745,0.01125055,0.36752977,0.55310459,0.03951295,0.91665892,2.37015791,0.04060576,0.47558211
0.10505253,3.50099093,0.01096726,0.34361412,0.51805446,0.03731632,0.88633173,2.28985411,0.03851370,0.45818172
0.11105553,3.34975780,0.01063901,0.31968678,0.48312259,0.03507927,0.85347800,2.20217049,0.03631325,0.43949257
0.11705853,3.19093746,0.01026787,0.29596190,0.44860816,0.03282530,0.81856445,2.10833568,0.03403938,0.41979840
0.12306153,3.02655063,0.00985713,0.27264671,0.41479539,0.03057764,0.78206358,2.00962449,0.03172678,0.39938384
0.12906453,2.85860761,0.00941111,0.24993743,0.38194775,0.02835869,0.74444152,1.90732434,0.02940897,0.37852693
0.13506753,2.68906093,0.00893493,0.22801544,0.35030294,0.02618955,0.70614722,1.80270416,0.02711750,0.35749262
0.14107054,2.51976393,0.00843438,0.20704413,0.32006896,0.02408959,0.66760331,1.69698668,0.02488136,0.33652735
0.14707354,2.35243661,0.00791565,0.18716638,0.29142127,0.02207609,0.62919894,1.59132479,0.02272649,0.31585488
0.15307654,2.18863910,0.00738516,0.16850295,0.26450130,0.02016407,0.59128459,1.48678261,0.02067548,0.29567355
0.15907954,2.02975338,0.00684935,0.15115161,0.23941617,0.01836611,0.55416902,1.38432124,0.01874736,0.27615473
0.16508254,1.87697299,0.00631451,0.13518715,0.21623977,0.01669239,0.51811815,1.28478949,0.01695764,0.25744255
0.17108554,1.73130017,0.00578662,0.12066219,0.19501481,0.01515069,0.48335579,1.18891913,0.01531835,0.23965478
0.17708854,1.59354986,0.00527127,0.10760869,0.17575594,0.01374661,0.45006600,1.09732441,0.01383828,0.22288462
0.18309155,1.46435937,0.00477346,0.09603995,0.15845358,0.01248375,0.41839663,1.01050530,0.01252327,0.20720319
0.18909455,1.34420259,0.00429765,0.08595311,0.14307822,0.01136398,0.38846392,0.92885369,0.01137650,0.19266263
0.19509755,1.23340764,0.00384760,0.07733186,0.12958503,0.01038772,0.36035774,0.85266207,0.01039890,0.17929950
0.20110055,1.13217639,0.00342645,0.07014927,0.11791847,0.00955426,0.33414709,0.78213374,0.00958950,0.16713820
0.20710355,1.04060494,0.00303667,0.06437049,0.10801668,0.00886206,0.30988559,0.71739407,0.00894577,0.15619444
0.21310655,0.95870385,0.00268012,0.05995532,0.09981548,0.00830903,0.28761674,0.65850194,0.00846396,0.14647837
0.21910955,0.88641713,0.00235810,0.05686048,0.09325181,0.00789273,0.26737859,0.60546103,0.00813939,0.13799743
0.22511256,0.82363931,0.00207142,0.05504136,0.08826648,0.00761064,0.24920776,0.55823029,0.00796665,0.13075866
0.23111556,0.77023002,0.00182043,0.05445349,0.08480620,0.00746025,0.23314256,0.51673332,0.00793978,0.12477050
0.23711856,0.72602568,0.00160520,0.05505337,0.08282478,0.00743921,0.21922520,0.48086640,0.00805241,0.12004413
0.24312156,0.69084828,0.00142549,0.05679894,0.08228356,0.00754533,0.20750302,0.45050506,0.00829784,0.11659411
0.24912456,0.66451101,0.00128091,0.05964959,0.08315115,0.00777663,0.19802877,0.42550900,0.00866902,0.11443860
0.25512756,0.64682122,0.00117094,0.06356569,0.08540242,0.00813125,0.19085994,0.40572567,0.00915862,0.11359906
0.26113057,0.63758073,0.00109501,0.06850796,0.08901705,0.00860739,0.18605723,0.39099238,0.00975897,0.11409948
0.26713357,0.63658404,0.00105254,0.07443648,0.09397748,0.00920318,0.18368236,0.38113725,0.01046202,0.11596526
0.27313657,0.64361486,0.00104295,0.08130961,0.10026667,0.00991657,0.18379511,0.37597924,0.01125937,0.11922174
0.27913957,0.65844130,0.00106569,0.08908288,0.10786556,0.01074514,0.18645003,0.37532741,0.01214219,0.12389255
0.28514257,0.68081046,0.00112023,0.09770790,0.11675053,0.01168595,0.19169272,0.37897973,0.01310125,0.12999769
0.29114557,0.71044261,0.00120601,0.10713140,0.12689094,0.01273541,0.19955597,0.38672171,0.01412693,0.13755151
0.29714857,0.74702563,0.00132242,0.11729449,0.13824672,0.01388910,0.21005589,0.39832494,0.01520930,0.14656068
0.30315158,0.79021001,0.00146875,0.12813215,0.15076643,0.01514167,0.22318823,0.41354592,0.01633815,0.15702211
0.30915458,0.83960478,0.00164409,0.13957305,0.16438558,0.01648674,0.23892501,0.43212524,0.01750311,0.16892095
0.31515758,0.89477466,0.00184731,0.15153972,0.17902543,0.01791680,0.25721171,0.45378731,0.01869376,0.18222879
0.32116058,0.95523876,0.00207695,0.16394896,0.19459232,0.01942322,0.27796505,0.47824064,0.01989976,0.19690204
0.32716358,1.02047083,0.00233118,0.17671266,0.21097758,0.02099621,0.30107171,0.50517896,0.02111095,0.21288062
0.33316658,1.08990142,0.00260771,0.18973890,0.22805798,0.02262489,0.32638790,0.53428293,0.02231753,0.23008703
0.33916958,1.16292168,0.00290377,0.20293319,0.24569676,0.02429737,0.35374001,0.56522264,0.02351009,0.24842589
0.34517259,1.23888907,0.00321609,0.21620003,0.26374520,0.02600088,0.38292638,0.59766083,0.02467977,0.26778400
0.35117559,1.31713462,0.00354086,0.22944445,0.28204476,0.02772189,0.41372010,0.63125662,0.02581825,0.28803094
0.35717859,1.39697163,0.00387377,0.24257365,0.30042950,0.02944638,0.44587293,0.66566980,0.02691783,0.30902035
0.36318159,1.47770553,0.00421008,0.25549859,0.31872899,0.03116001,0.47912009,0.70056537,0.02797138,0.33059173
0.36918459,1.55864453,0.00454462,0.26813539,0.33677142,0.03284837,0.51318582,0.73561827,0.02897232,0.35257285
0.37518759,1.63911057,0.00487196,0.28040657,0.35438676,0.03449725,0.54778941,0.77051804,0.02991452,0.37478270
0.38119060,1.71845018,0.00518650,0.29224203,0.37141005,0.03609290,0.58265151,0.80497306,0.03079225,0.39703484
0.38719360,1.79604464,0.00548260,0.30357973,0.38768446,0.03762229,0.61750026,0.83871442,0.03160006,0.41914098
0.39319660,1.87131903,0.00575473,0.31436597,0.40306416,0.03907331,0.65207701,0.87149884,0.03233267,0.44091480
0.39919960,1.94374959,0.00599767,0.32455543,0.41741689,0.04043504,0.68614122,0.90311077,0.03298490,0.46217560
0.40520260,2.01286907,0.00620660,0.33411077,0.43062596,0.04169789,0.71947424,0.93336321,0.03355158,0.48275180
0.41120560,2.07826963,0.00637732,0.34300200,0.44259188,0.04285373,0.75188177,0.96209744,0.03402756,0.50248400
0.41720860,2.13960330,0.00650635,0.35120554,0.45323334,0.04389600,0.78319474,0.98918132,0.03440766,0.52122746
0.42321161,2.19657974,0.00659106,0.35870315,0.46248764,0.04481972,0.81326862,1.01450650,0.03468681,0.53885390
0.42921461,2.24896169,0.00662975,0.36548067,0.47031055,0.04562149,0.84198116,1.03798449,0.03486011,0.55525255
0.43521761,2.29655818,0.00662174,0.37152682,0.47667563,0.04629941,0.86922867,1.05954185,0.03492299,0.57033035
0.44122061,2.33921627,0.00656735,0.37683194,0.48157313,0.04685298,0.89492127,1.07911492,0.03487143,0.58401143
0.44722361,2.37681174,0.00646793,0.38138701,0.48500848,0.04728296,0.91897735,1.09664425,0.03470217,0.59623589
0.45322661,2.40923956,0.00632582,0.38518273,0.48700055,0.04759117,0.94131776,1.11206942,0.03441298,0.60695800
0.45922961,2.43640499,0.00614421,0.38820901,0.48757975,0.04778034,0.96186024,1.12532443,0.03400286,0.61614413
0.46523262,2.45821603,0.00592715,0.39045474,0.48678612,0.04785385,0.98051468,1.13633426,0.03347233,0.62377050
0.47123562,2.47457808,0.00567931,0.39190788,0.48466751,0.04781565,0.99717958,1.14501290,0.03282356,0.62982097
0.47723862,2.48539137,0.00540591,0.39255599,0.48127802,0.04766998,1.01174029,1.15126316,0.03206054,0.63428526
0.48324162,2.49055159,0.00511256,0.39238705,0.47667664,0.04742135,1.02406927,1.15497846,0.03118916,0.63715758
0.48924462,2.48995408,0.00480509,0.39139064,0.47092633,0.04707436,1.03402859,1.15604665,0.03021720,0.63843597
0.49524762,2.48350143,0.00448942,0.38955934,0.46409346,0.04663369,1.04147464,1.15435579,0.02915426,0.63812244
0.50125063,2.47111433,0.00417143,0.38689035,0.45624758,0.04610408,1.04626501,1.14980171,0.02801159,0.63622391
0.50725363,2.45274500,0.00385682,0.38338724,0.44746167,0.04549037,1.04826715,1.14229684,0.02680189,0.63275386
0.51325663,2.42839256,0.00355106,0.37906158,0.43781257,0.04479759,1.04736829,1.13178004,0.02553896,0.62773474
0.51925963,2.39811924,0.00325926,0.37393466,0.42738168,0.04403102,1.04348619,1.11822661,0.02423743,0.62120083
0.52526263,2.36206649,0.00298616,0.36803886,0.41625582,0.04319636,1.03657980,1.10165809,0.02291231,0.61320137
0.53126563,2.32046966,0.00273612,0.36141884,0.40452801,0.04229983,1.02665930,1.08215088,0.02157861,0.60380371
0.53726863,2.27367024,0.00251305,0.35413230,0.39229822,0.04134831,1.01379472,1.05984343,0.02025097,0.59309615
0.54327164,2.22212459,0.00232050,0.34625040,0.37967386,0.04034944,0.99812233,1.03494104,0.01894330,0.58119036
0.54927464,2.16640817,0.00216164,0.33785762,0.36677002,0.03931170,0.97984854,1.00771814,0.01766841,0.56822282
0.55527764,2.10721482,0.00203931,0.32905120,0.35370921,0.03824448,0.95925053,0.97851741,0.01643776,0.55435537
0.56128064,2.04535043,0.00195607,0.31994012,0.34062086,0.03715803,0.93667357,0.94774590,0.01526126,0.53977454
0.56728364,1.98172120,0.00191424,0.31064355,0.32764013,0.03606341,0.91252499,0.91586787,0.01414711,0.52468960
0.57328664,1.91731650,0.00191591,0.30128901,0.31490654,0.03497242,0.88726470,0.88339469,0.01310177,0.50932937
0.57928964,1.85318694,0.00196299,0.29201016,0.30256198,0.03389737,0.86139287,0.85087209,0.01212991,0.49393772
0.58529265,1.79041851,0.00205723,0.28294441,0.29074857,0.03285096,0.83543508,0.81886527,0.01123454,0.47876803
0.59129565,1.73010367,0.00220019,0.27423038,0.27960619,0.03184593,0.80992564,0.78794248,0.01041706,0.46407677
0.59729865,1.67331085,0.00239327,0.26600545,0.26926997,0.03089488,0.78538988,0.75865770,0.00967751,0.45011641
0.60330165,1.62105341,0.00263765,0.25840341,0.25986780,0.03000995,0.76232614,0.73153328,0.00901468,0.43712800
0.60930465,1.57425969,0.00293427,0.25155241,0.25151798,0.02920250,0.74118844,0.70704325,0.00842637,0.42533371
0.61530765,1.53374533,0.00328379,0.24557321,0.24432718,0.02848292,0.72237047,0.68559798,0.00790962,0.41492978
0.62131066,1.50018927,0.00368652,0.24057799,0.23838885,0.02786033,0.70619190,0.66753098,0.00746088,0.40608002
0.62731366,1.47411433,0.00414242,0.23666965,0.23378203,0.02734241,0.69288738,0.65308828,0.00707623,0.39891036
0.63331666,1.45587357,0.00465102,0.23394158,0.23057090,0.02693524,0.68259909,0.64242099,0.00675158,0.39350458
0.63931966,1.44564273,0.00521142,0.23247812,0.22880476,0.02664329,0.67537283,0.63558135,0.00648277,0.38990153
0.64532266,1.44341941,0.00582226,0.23235539,0.22851874,0.02646932,0.67115817,0.63252228,0.00626575,0.38809389
0.65132566,1.44902880,0.00648175,0.23364252,0.22973497,0.02641451,0.66981240,0.63310077,0.00609666,0.38802872
0.65732866,1.46213586,0.00718768,0.23640324,0.23246425,0.02647855,0.67110826,0.63708465,0.00597190,0.38960962
0.66333167,1.48226326,0.00793748,0.24069741,0.23670795,0.02665985,0.67474495,0.64416269,0.00588819,0.39270059
0.66933467,1.50881426,0.00872831,0.24658253,0.24246017,0.02695570,0.68036206,0.65395750,0.00584263,0.39713133
0.67533767,1.54109943,0.00955711,0.25411485,0.24970972,0.02736260,0.68755556,0.66604068,0.00583269,0.40270383
0.68134067,1.57836590,0.01042077,0.26334993,0.25844193,0.02787643,0.69589529,0.67994971,0.00585629,0.40919997
0.68734367,1.61982768,0.01131617,0.27434241,0.26863993,0.02849277,0.70494301,0.69520569,0.00591174,0.41638976
0.69334667,1.66469558,0.01224037,0.28714484,0.28028534,0.02920705,0.71427018,0.71133129,0.00599782,0.42403994
0.69934967,1.71220526,0.01319065,0.30180539,0.29335805,0.03001475,0.72347477,0.72786816,0.00611376,0.43192245
0.70535268,1.76164200,0.01416464,0.31836440,0.30783517,0.03091144,0.73219616,0.74439306,0.00625925,0.43982248
0.71135568,1.81236102,0.01516036,0.33684986,0.32368899,0.03189286,0.74012761,0.76053194,0.00643448,0.44754576
0.71735868,1.86380243,0.01617629,0.35727174,0.34088397,0.03295477,0.74702581,0.77597161,0.00664009,0.45492466
0.72336168,1.91550010,0.01721131,0.37961568,0.35937297,0.03409286,0.75271699,0.79046830,0.00687724,0.46182296
0.72936468,1.96708434,0.01826471,0.40383601,0.37909278,0.03530246,0.75709959,0.80385297,0.00714757,0.46813904
0.73536768,2.01827824,0.01933607,0.42984870,0.39995937,0.03657824,0.76014342,0.81603319,0.00745317,0.47380745
0.74137069,2.06888844,0.02042512,0.45752474,0.42186300,0.03791393,0.76188550,0.82699146,0.00779660,0.47879875
0.74737369,2.11879093,0.02153159,0.48668417,0.44466375,0.03930187,0.76242302,0.83678042,0.00818083,0.48311772
0.75337669,2.16791320,0.02265503,0.51709167,0.46818781,0.04073273,0.76190382,0.84551500,0.00860917,0.48680024
0.75937969,2.21621394,0.02379458,0.54845385,0.49222482,0.04219518,0.76051515,0.85336218,0.00908526,0.48990878
0.76538269,2.26366197,0.02494876,0.58041887,0.51652686,0.04367567,0.75847130,0.86052886,0.00961298,0.49252711
0.77138569,2.31021578,0.02611527,0.61257870,0.54080911,0.04515833,0.75600092,0.86724859,0.01019635,0.49475433
0.77738869,2.35580541,0.02729080,0.64447425,0.56475265,0.04662495,0.75333469,0.87376776,0.01083951,0.49669863
0.78339170,2.40031775,0.02847090,0.67560330,0.58800934,0.04805514,0.75069404,0.88033206,0.01154656,0.49847126
0.78939470,2.44358656,0.02964987,0.70543135,0.61020882,0.04942663,0.74828147,0.88717386,0.01232153,0.50018080
0.79539770,2.48538786,0.03082076,0.73340495,0.63096745,0.05071575,0.74627297,0.89450115,0.01316827,0.50192821
0.80140070,2.52544105,0.03197537,0.75896705,0.64989887,0.05189798,0.74481268,0.90248846,0.01409039,0.50380284
0.80740370,2.56341585,0.03310441,0.78157393,0.66662583,0.05294868,0.74401021,0.91127025,0.01509115,0.50587948
0.81340670,2.59894453,0.03419763,0.80071275,0.68079270,0.05384384,0.74394025,0.92093690,0.01617340,0.50821660
0.81940970,2.63163861,0.03524412,0.81591916,0.69207803,0.05456096,0.74464458,0.93153340,0.01733951,0.51085585
0.82541271,2.66110897,0.03623260,0.82679393,0.70020666,0.05507985,0.74613602,0.94306060,0.01859127,0.51382248
0.83141571,2.68698796,0.03715176,0.83301790,0.70496056,0.05538343,0.74840387,0.95547893,0.01992980,0.51712689
0.83741871,2.70895199,0.03799071,0.83436442,0.70618802,0.05545846,0.75142044,0.96871391,0.02135548,0.52076683
0.84342171,2.72674298,0.03873929,0.83070865,0.70381042,0.05529610,0.75514799,0.98266326,0.02286780,0.52473010
0.84942471,2.74018724,0.03938856,0.82203329,0.69782648,0.05489237,0.75954559,0.99720494,0.02446530,0.52899752
0.85542771,2.74921031,0.03993107,0.80843031,0.68831343,0.05424842,0.76457536,1.01220538,0.02614536,0.53354584
0.86143072,2.75384675,0.04036124,0.79009869,0.67542520,0.05337054,0.77020758,1.02752759,0.02790411,0.53835038
0.86743372,2.75424395,0.04067555,0.76733820,0.65938771,0.05227006,0.77642425,1.04303832,0.02973621,0.54338710
0.87343672,2.75065962,0.04087276,0.74053960,0.64049124,0.05096304,0.78322095,1.05861390,0.03163476,0.54863405
0.87943972,2.74345289,0.04095389,0.71017164,0.61908061,0.04946969,0.79060670,1.07414442,0.03359104,0.55407198
0.88544272,2.73306937,0.04092225,0.67676569,0.59554332,0.04781381,0.79860188,1.08953592,0.03559445,0.55968405
0.89144572,2.72002092,0.04078327,0.64089843,0.57029643,0.04602193,0.80723438,1.10471045,0.03763231,0.56545479
0.89744872,2.70486111,0.04054426,0.60317379,0.54377277,0.04412249,0.81653410,1.11960422,0.03968984,0.57136825
0.90345173,2.68815786,0.04021411,0.56420455,0.51640709,0.04214497,0.82652637,1.13416379,0.04175007,0.57740556
0.90945473,2.67046465,0.03980284,0.52459475,0.48862280,0.04011893,0.83722448,1.14834089,0.04379391,0.58354211
0.91545773,2.65229186,0.03932117,0.48492335,0.46081988,0.03807321,0.84862215,1.16208609,0.04580027,0.58974462
0.92146073,2.63408003,0.03878006,0.44572988,0.43336435,0.03603509,0.86068614,1.17534200,0.04774623,0.59596823
0.92746373,2.61617638,0.03819017,0.40750246,0.40657984,0.03402967,0.87334992,1.18803656,0.04960738,0.60215407
0.93346673,2.59881596,0.03756144,0.37066854,0.38074130,0.03207926,0.88650856,1.20007689,0.05135818,0.60822736
0.93946973,2.58210852,0.03690267,0.33558857,0.35607116,0.03020298,0.90001548,1.21134444,0.05297251,0.61409646
0.94547274,2.56603183,0.03622111,0.30255248,0.33273772,0.02841648,0.91368135,1.22169176,0.05442417,0.61965276
0.95147574,2.55043176,0.03552228,0.27177894,0.31085589,0.02673182,0.92727526,1.23094130,0.05568758,0.62477184
0.95747874,2.53502919,0.03480979,0.24341712,0.29048986,0.02515749,0.94052830,1.23888650,0.05673842,0.62931557
0.96348174,2.51943335,0.03408526,0.21755066,0.27165740,0.02369853,0.95313948,1.24529521,0.05755440,0.63313541
0.96948474,2.50316070,0.03334846,0.19420335,0.25433566,0.02235676,0.96478370,1.24991535,0.05811591,0.63607652
0.97548774,2.48565857,0.03259743,0.17334622,0.23846770,0.02113115,0.97512138,1.25248256,0.05840673,0.63798268
0.98149075,2.46633203,0.03182878,0.15490551,0.22396978,0.02001821,0.98380938,1.25272946,0.05841457,0.63870166
0.98749375,2.44457267,0.03103809,0.13877112,0.21073863,0.01901239,0.99051266,1.25039601,0.05813167,0.63809077
0.99349675,2.41978772,0.03022026,0.12480524,0.19865872,0.01810658,0.99491589,1.24524034,0.05755509,0.63602236
0.99949975,2.39142815,0.02936998,0.11285062,0.18760890,0.01729256,0.99673469,1.23704955,0.05668699,0.63238881
1.00550275,2.35901416,0.02848224,0.10273846,0.17746844,0.01656138,0.99572574,1.22564967,0.05553472,0.62710695
1.01150575,2.32215710,0.02755267,0.09429555,0.16812219,0.01590385,0.99169531,1.21091443,0.05411072,0.62012143
1.01750875,2.28057673,0.02657802,0.08735051,0.15946468,0.01531081,0.98450580,1.19277215,0.05243226,0.61140713
1.02351176,2.23411327,0.02555642,0.08173913,0.15140331,0.01477349,0.97408008,1.17121052,0.05052106,0.60097023
1.02951476,2.18273388,0.02448768,0.07730868,0.14386039,0.01428372,0.96040338,1.14627900,0.04840272,0.58884815
1.03551776,2.12653359,0.02337335,0.07392133,0.13677437,0.01383415,0.94352283,1.11808867,0.04610606,0.57510823
1.04152076,2.06573095,0.02221686,0.07145651,0.13010006,0.01341836,0.92354467,1.08680982,0.04366235,0.55984539
1.04752376,2.00065908,0.02102339,0.06981246,0.12380823,0.01303092,0.90062951,1.05266717,0.04110450,0.54317878
1.05352676,1.93175274,0.01979978,0.06890702,0.11788452,0.01266750,0.87498594,1.01593335,0.03846620,0.52524785
1.05952976,1.85953240,0.01855425,0.06867759,0.11232793,0.01232478,0.84686283,0.97692079,0.03578106,0.50620788
1.06553277,1.78458632,0.01729615,0.06908055,0.10714889,0.01200049,0.81654092,0.93597272,0.03308184,0.48622532
1.07153577,1.70755155,0.01603560,0.07009006,0.10236720,0.01169328,0.78432402,0.89345351,0.03039964,0.46547320
1.07753877,1.62909480,0.01478312,0.07169634,0.09800977,0.01140270,0.75053030,0.84973907,0.02776333,0.44412670
1.08354177,1.54989406,0.01354929,0.07390358,0.09410837,0.01112905,0.71548410,0.80520759,0.02519892,0.42235925
1.08954477,1.47062145,0.01234436,0.07672738,0.09069741,0.01087330,0.67950847,0.76023098,0.02272920,0.40033906
1.09554777,1.39192797,0.01117793,0.08019188,0.08781174,0.01063693,0.64291868,0.71516739,0.02037344,0.37822641
1.10155078,1.31443030,0.01005869,0.08432665,0.08548462,0.01042185,0.60601689,0.67035492,0.01814719,0.35617147
1.10755378,1.23869994,0.00899415,0.08916326,0.08374579,0.01023021,0.56908798,0.62610665,0.01606229,0.33431287
1.11355678,1.16525452,0.00799054,0.09473178,0.08261967,0.01006428,0.53239644,0.58270697,0.01412695,0.31277676
1.11955978,1.09455125,0.00705264,0.10105710,0.08212372,0.00992629,0.49618438,0.54040916,0.01234589,0.29167647
1.12556278,1.02698235,0.00618377,0.10815540,0.08226696,0.00981829,0.46067037,0.49943416,0.01072065,0.27111248
1.13156578,0.96287205,0.00538583,0.11603058,0.08304870,0.00974198,0.42604902,0.45997024,0.00924989,0.25117270
1.13756878,0.90247510,0.00465934,0.12467110,0.08445742,0.00969860,0.39249111,0.42217348,0.00792982,0.23193299
1.14357179,0.84597644,0.00400355,0.13404705,0.08646988,0.00968874,0.36014412,0.38616890,0.00675453,0.21345766
1.14957479,0.79349188,0.00341661,0.14410787,0.08905061,0.00971226,0.32913294,0.35205196,0.00571647,0.19580009
1.15557779,0.74506968,0.00289574,0.15478063,0.09215151,0.00976820,0.29956076,0.31989035,0.00480683,0.17900329
1.16158079,0.70069295,0.00243736,0.16596916,0.09571200,0.00985464,0.27151001,0.28972599,0.00401592,0.16310032
1.16758379,0.66028282,0.00203734,0.17755394,0.09965939,0.00996872,0.24504319,0.26157702,0.00333354,0.14811476
1.17358679,0.62370246,0.00169113,0.18939309,0.10390977,0.01010660,0.22020381,0.23543984,0.00274929,0.13406102
1.17958979,0.59076188,0.00139398,0.20132424,0.10836926,0.01026352,0.19701724,0.21129117,0.00225285,0.12094472
1.18559280,0.56122370,0.00114100,0.21316743,0.11293566,0.01043382,0.17549157,0.18909002,0.00183418,0.10876299
1.19159580,0.53480970,0.00092738,0.22472893,0.11750056,0.01061113,0.15561858,0.16877966,0.00148373,0.09750483
1.19759880,0.51120824,0.00074846,0.23580586,0.12195177,0.01078845,0.13737476,0.15028965,0.00119256,0.08715159
1.20360180,0.49008250,0.00059980,0.24619158,0.12617601,0.01095840,0.12072243,0.13353779,0.00095239,0.07767751
1.20960480,0.47107923,0.00047728,0.25568141,0.13006181,0.01111337,0.10561111,0.11843214,0.00075575,0.06905037
1.21560780,0.45383796,0.00037711,0.26407881,0.13350254,0.01124583,0.09197890,0.10487306,0.00059591,0.06123225
1.22161081,0.43800032,0.00029585,0.27120142,0.13639941,0.01134851,0.07975415,0.09275526,0.00046691,0.05418045
1.22761381,0.42321922,0.00023045,0.27688691,0.13866426,0.01141468,0.06885713,0.08196977,0.00036355,0.04784843
1.23361681,0.40916755,0.00017825,0.28099839,0.14022220,0.01143835,0.05920188,0.07240598,0.00028132,0.04218686
1.23961981,0.39554609,0.00013689,0.28342894,0.14101382,0.01141451,0.05069805,0.06395349,0.00021635,0.03714466
1.24562281,0.38209034,0.00010438,0.28410535,0.14099691,0.01133928,0.04325271,0.05650390,0.00016540,0.03267001
1.25162581,0.36857600,0.00007904,0.28299060,0.14014767,0.01121004,0.03677215,0.04995237,0.00012573,0.02871139
1.25762881,0.35482291,0.00005944,0.28008521,0.13846128,0.01102555,0.03116350,0.04419904,0.00009507,0.02521847
1.26363182,0.34069735,0.00004439,0.27542720,0.13595188,0.01078595,0.02633623,0.03915015,0.00007158,0.02214284
1.26963482,0.32611261,0.00003295,0.26909086,0.13265186,0.01049275,0.02220346,0.03471898,0.00005374,0.01943877
1.27563782,0.31102793,0.00002432,0.26118418,0.12861060,0.01014877,0.01868298,0.03082645,0.00004037,0.01706364
1.28164082,0.29544584,0.00001788,0.25184533,0.12389263,0.00975806,0.01569815,0.02740154,0.00003052,0.01497836
1.28764382,0.27940820,0.00001314,0.24123801,0.11857542,0.00932568,0.01317844,0.02438141,0.00002347,0.01314757
1.29364682,0.26299107,0.00000971,0.22954627,0.11274673,0.00885758,0.01105988,0.02171131,0.00001870,0.01153973
1.29964982,0.24629886,0.00000729,0.21696873,0.10650178,0.00836035,0.00928518,0.01934437,0.00001583,0.01012715
1.30565283,0.22945783,0.00000569,0.20371262,0.09994030,0.00784102,0.00780381,0.01724120,0.00001465,0.00888579
1.31165583,0.21260959,0.00000473,0.18998779,0.09316362,0.00730682,0.00657178,0.01536938,0.00001509,0.00779517
