energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-4.48124062,0.81146677,-1.62803349,0.14103652,-0.18684307,0.31661819,-0.43227077,0.00366251,-0.00028595,0.11075345,-0.21258156,0.02008445,-0.05280981,0.24123701,-0.72311040,0.18415509,-0.56290574,0.01588524,-0.02913508
-4.47523762,0.72042128,-1.56464967,0.12503527,-0.18176317,0.28165232,-0.41546433,0.00328915,-0.00027339,0.09879566,-0.20906514,0.01790442,-0.05207318,0.21299989,-0.68757325,0.16331169,-0.53943633,0.01403322,-0.02763176
-4.46923462,0.63513110,-1.50261638,0.11008287,-0.17728175,0.24879688,-0.39873266,0.00293272,-0.00026347,0.08750485,-0.20541299,0.01584770,-0.05112000,0.18676544,-0.65291952,0.14382261,-0.51713598,0.01231091,-0.02617443
-4.46323162,0.55605318,-1.44316539,0.09625523,-0.17352604,0.21824475,-0.38241198,0.00259625,-0.00025612,0.07695807,-0.20178096,0.01392773,-0.04997660,0.16263541,-0.61970031,0.12578738,-0.49644535,0.01072525,-0.02478864
-4.45722861,0.48347010,-1.38745152,0.08359805,-0.17061059,0.19012152,-0.36682116,0.00228202,-0.00025138,0.06720885,-0.19831707,0.01215366,-0.04867303,0.14065868,-0.58843600,0.10926593,-0.47775130,0.00927972,-0.02349816
-4.45122561,0.41750545,-1.33652412,0.07212973,-0.16863392,0.16449085,-0.35225376,0.00199162,-0.00024936,0.05828883,-0.19515563,0.01053062,-0.04724203,0.12083724,-0.55960689,0.09428241,-0.46137676,0.00797466,-0.02232447
-4.44522261,0.35814275,-1.29130142,0.06184500,-0.16767548,0.14136120,-0.33897076,0.00172597,-0.00025025,0.05020984,-0.19241197,0.00906009,-0.04571778,0.10313299,-0.53364458,0.08082973,-0.44757251,0.00680774,-0.02128640
-4.43921961,0.30524670,-1.25254817,0.05271886,-0.16779298,0.12069372,-0.32719431,0.00148537,-0.00025427,0.04296647,-0.19017784,0.00774039,-0.04413472,0.08747501,-0.51092403,0.06887458,-0.43651141,0.00577441,-0.02039971
-4.43321661,0.25858578,-1.22085748,0.04471078,-0.16902016,0.10241066,-0.31710254,0.00126962,-0.00026167,0.03653891,-0.18851784,0.00656714,-0.04252632,0.07376701,-0.49175674,0.05836285,-0.42828486,0.00486839,-0.01967691
-4.42721361,0.21785506,-1.19663715,0.03776887,-0.17136518,0.08640404,-0.30882572,0.00107807,-0.00027270,0.03089593,-0.18746696,0.00553379,-0.04092398,0.06189460,-0.47638479,0.04922494,-0.42290183,0.00408215,-0.01912698
-4.42121061,0.18269855,-1.18010096,0.03183403,-0.17480955,0.07254413,-0.30244373,0.00090970,-0.00028760,0.02599785,-0.18702932,0.00463215,-0.03935599,0.05173222,-0.46497616,0.04138100,-0.42029042,0.00340733,-0.01875529
-4.41520760,0.15273015,-1.17126517,0.02684372,-0.17930777,0.06068766,-0.29798496,0.00076323,-0.00030658,0.02179946,-0.18717819,0.00385288,-0.03784669,0.04314950,-0.45762120,0.03474582,-0.42030173,0.00283515,-0.01856351
-4.40920460,0.12755284,-1.16995012,0.02273550,-0.18478769,0.05068521,-0.29542662,0.00063720,-0.00032979,0.01825272,-0.18785729,0.00318591,-0.03641584,0.03601691,-0.45433044,0.02923333,-0.42271594,0.00235680,-0.01854966
-4.40320160,0.10677562,-1.17578694,0.01945010,-0.19115150,0.04238794,-0.29469644,0.00053003,-0.00035735,0.01530916,-0.18898329,0.00262092,-0.03507822,0.03021068,-0.45503379,0.02476049,-0.42725043,0.00196373,-0.01870812
-4.39719860,0.09002806,-1.18822909,0.01693409,-0.19827754,0.03565339,-0.29567565,0.00044009,-0.00038926,0.01292212,-0.19044941,0.00214761,-0.03384337,0.02561691,-0.45958110,0.02125065,-0.43356950,0.00164787,-0.01902982
-4.39119560,0.07697229,-1.20656832,0.01514200,-0.20602272,0.03035034,-0.29820305,0.00036579,-0.00042545,0.01104847,-0.19212995,0.00175604,-0.03271569,0.02213485,-0.46774422,0.01863635,-0.44129541,0.00140191,-0.01950239
-4.38519260,0.06731250,-1.22995442,0.01403801,-0.21422559,0.02636267,-0.30208018,0.00030559,-0.00046575,0.00965018,-0.19388558,0.00143685,-0.03169469,0.01967948,-0.47922053,0.01686137,-0.45002028,0.00121936,-0.02011045
-4.37918959,0.06080196,-1.25741842,0.01359720,-0.22270988,0.02359240,-0.30707727,0.00025804,-0.00050986,0.00869544,-0.19556907,0.00118143,-0.03077540,0.01818334,-0.49363797,0.01588236,-0.45931859,0.00109471,-0.02083588
-4.37318659,0.05724787,-1.28789824,0.01380626,-0.23128865,0.02196180,-0.31293983,0.00022183,-0.00055737,0.00815944,-0.19703138,0.00098206,-0.02994900,0.01759769,-0.51056155,0.01566972,-0.46875966,0.00102341,-0.02165816
-4.36718359,0.05651405,-1.32026633,0.01466384,-0.23976857,0.02141476,-0.31939567,0.00019580,-0.00060777,0.00802493,-0.19812758,0.00083194,-0.02920354,0.01789312,-0.52950131,0.01620811,-0.47791985,0.00100197,-0.02255480
-4.36118059,0.05852182,-1.35335845,0.01618041,-0.24795461,0.02191739,-0.32616225,0.00017893,-0.00066041,0.00828242,-0.19872263,0.00072528,-0.02852478,0.01905964,-0.54992166,0.01749627,-0.48639409,0.00102785,-0.02350176
-4.35517759,0.06324908,-1.38600284,0.01837783,-0.25565468,0.02345807,-0.33295397,0.00017036,-0.00071456,0.00893008,-0.19869662,0.00065725,-0.02789698,0.02110628,-0.57125205,0.01954655,-0.49380640,0.00109944,-0.02447390
-4.34917459,0.07072805,-1.41704914,0.02128844,-0.26268431,0.02604685,-0.33948945,0.00016939,-0.00076938,0.00997345,-0.19794928,0.00062398,-0.02730379,0.02406031,-0.59289872,0.02238383,-0.49981906,0.00121598,-0.02544553
-4.34317159,0.08104155,-1.44539624,0.02495388,-0.26887117,0.02971444,-0.34549849,0.00017544,-0.00082396,0.01142490,-0.19640367,0.00062252,-0.02672905,0.02796613,-0.61425749,0.02604412,-0.50414035,0.00137742,-0.02639092
-4.33716858,0.09431812,-1.47001861,0.02942354,-0.27405923,0.03451069,-0.35072851,0.00018806,-0.00087733,0.01330276,-0.19400881,0.00065072,-0.02615756,0.03288374,-0.63472714,0.03057274,-0.50653061,0.00158434,-0.02728486
-4.33116558,0.11072610,-1.48999033,0.03475276,-0.27811263,0.04050273,-0.35495055,0.00020691,-0.00092851,0.01563040,-0.19074135,0.00070719,-0.02557568,0.03888701,-0.65372326,0.03602217,-0.50680656,0.00183777,-0.02810319
-4.32516258,0.13046676,-1.50450639,0.04100070,-0.28091893,0.04777273,-0.35796443,0.00023172,-0.00097649,0.01843496,-0.18660608,0.00079124,-0.02497192,0.04606163,-0.67069215,0.04244953,-0.50484385,0.00213907,-0.02882339
-4.31915958,0.15376651,-1.51290078,0.04822807,-0.28239191,0.05641533,-0.35960322,0.00026232,-0.00102033,0.02174601,-0.18163544,0.00090272,-0.02433730,0.05450278,-0.68512427,0.04991384,-0.50057793,0.00248975,-0.02942505
-4.31315658,0.18086853,-1.51466099,0.05649454,-0.28247358,0.06653482,-0.35973671,0.00029854,-0.00105911,0.02559395,-0.17588812,0.00104196,-0.02366569,0.06431263,-0.69656702,0.05847301,-0.49400333,0.00289134,-0.02989039
-4.30715358,0.21202364,-1.50943851,0.06585619,-0.28113557,0.07824202,-0.35827403,0.00034028,-0.00109202,0.03000833,-0.16944672,0.00120969,-0.02295392,0.07559755,-0.70463621,0.06818073,-0.48517135,0.00334522,-0.03020468
-4.30115058,0.24748088,-1.49705525,0.07636274,-0.27837976,0.09165099,-0.35516518,0.00038742,-0.00111836,0.03501609,-0.16241483,0.00140689,-0.02220183,0.08846521,-0.70902595,0.07908317,-0.47418656,0.00385247,-0.03035659
-4.29514757,0.28747769,-1.47750562,0.08805489,-0.27423813,0.10687554,-0.35040157,0.00043984,-0.00113757,0.04063966,-0.15491352,0.00163474,-0.02141221,0.10302146,-0.70951643,0.09121581,-0.46120212,0.00441372,-0.03033849
-4.28914457,0.33223010,-1.45095424,0.10096172,-0.26877184,0.12402567,-0.34401547,0.00049743,-0.00114927,0.04689510,-0.14707747,0.00189451,-0.02059059,0.11936715,-0.70597938,0.10460026,-0.44641419,0.00502907,-0.03014658
-4.28314157,0.38192299,-1.41772942,0.11509821,-0.26206967,0.14320386,-0.33607855,0.00056004,-0.00115322,0.05379030,-0.13905099,0.00218744,-0.01974500,0.13759488,-0.69838086,0.11924136,-0.43005565,0.00569795,-0.02978099
-4.27713857,0.43670083,-1.37831249,0.13046315,-0.25424565,0.16450158,-0.32669931,0.00062749,-0.00114939,0.06132326,-0.13098393,0.00251470,-0.01888566,0.15778571,-0.68678125,0.13512458,-0.41238930,0.00641907,-0.02924576
-4.27113557,0.49665904,-1.33332329,0.14703729,-0.24543617,0.18799568,-0.31601969,0.00069959,-0.00113794,0.06948060,-0.12302776,0.00287725,-0.01802458,0.18000601,-0.67133239,0.15221383,-0.39370077,0.00719035,-0.02854861
-4.26513257,0.56183623,-1.28350232,0.16478195,-0.23579647,0.21374521,-0.30421087,0.00077613,-0.00111921,0.07823631,-0.11533187,0.00327578,-0.01717515,0.20430436,-0.65227198,0.17044986,-0.37429128,0.00800889,-0.02770076
-4.25912956,0.63220773,-1.22968984,0.18363821,-0.22549672,0.24178842,-0.29146832,0.00085689,-0.00109371,0.08755085,-0.10804014,0.00371067,-0.01635173,0.23070872,-0.62991536,0.18974925,-0.35447041,0.00887102,-0.02671649
-4.25312656,0.70768052,-1.17280274,0.20352657,-0.21471776,0.27214021,-0.27800635,0.00094166,-0.00106211,0.09737063,-0.10128792,0.00418186,-0.01556917,0.25922384,-0.60464501,0.21000411,-0.33454912,0.00977230,-0.02561271
-4.24712356,0.78808975,-1.11380966,0.22434727,-0.20364662,0.30479013,-0.26405224,0.00103025,-0.00102522,0.10762800,-0.09519934,0.00468886,-0.01484239,0.28982907,-0.57689826,0.23108260,-0.31483291,0.01070762,-0.02440846
-4.24112056,0.87319721,-1.05370528,0.24598123,-0.19247187,0.33970090,-0.24984019,0.00112250,-0.00098398,0.11824170,-0.08988508,0.00523068,-0.01418592,0.32247655,-0.54715358,0.25283019,-0.29561557,0.01167127,-0.02312429
-4.23511756,0.96269167,-0.99348437,0.26829158,-0.18137912,0.37680768,-0.23560518,0.00121830,-0.00093939,0.12911785,-0.08544041,0.00580581,-0.01361352,0.35708995,-0.51591608,0.27507171,-0.27717325,0.01265710,-0.02178166
-4.22911456,1.05619124,-0.93411648,0.29112580,-0.17054660,0.41601808,-0.22157703,0.00131760,-0.00089252,0.14015144,-0.08194369,0.00641221,-0.01313771,0.39356374,-0.48370274,0.29761413,-0.25975918,0.01365861,-0.02040237
-4.22311156,1.15324773,-0.87652202,0.31431842,-0.16014102,0.45721287,-0.20797471,0.00142045,-0.00084449,0.15122837,-0.07945504,0.00704732,-0.01276945,0.43176305,-0.45102805,0.32025012,-0.24359909,0.01466911,-0.01900790
-4.21710855,1.25335296,-0.82155033,0.33769409,-0.15031387,0.50024753,-0.19500125,0.00152696,-0.00079640,0.16222781,-0.07801546,0.00770810,-0.01251775,0.47152424,-0.41839046,0.34276202,-0.22888720,0.01568190,-0.01761888
-4.21110555,1.35594669,-0.76996060,0.36107115,-0.14119819,0.54495451,-0.18283921,0.00163734,-0.00074936,0.17302509,-0.07764601,0.00839104,-0.01238942,0.51265607,-0.38626024,0.36492639,-0.21578314,0.01669037,-0.01625461
-4.20510255,1.46042622,-0.72240589,0.38426532,-0.13290594,0.59114625,-0.17164694,0.00175188,-0.00070440,0.18349469,-0.07834738,0.00909227,-0.01238877,0.55494162,-0.35506904,0.38651876,-0.20440954,0.01768820,-0.01493262
-4.19909955,1.56615709,-0.67942095,0.40709361,-0.12552604,0.63861867,-0.16155570,0.00187096,-0.00066254,0.19351342,-0.08009968,0.00980757,-0.01251738,0.59814079,-0.32520160,0.40731862,-0.19485061,0.01866941,-0.01366831
-4.19309655,1.67248466,-0.64141396,0.42937817,-0.11912311,0.68715527,-0.15266780,0.00199501,-0.00062471,0.20296371,-0.08286244,0.01053251,-0.01277401,0.64199357,-0.29698967,0.42711422,-0.18715159,0.01962854,-0.01247475
-4.18709355,1.77874624,-0.60866244,0.45095006,-0.11373699,0.73653142,-0.14505558,0.00212452,-0.00059178,0.21173656,-0.08657501,0.01126254,-0.01315448,0.68622375,-0.27070825,0.44570732,-0.18131904,0.02056065,-0.01136248
-4.18109055,1.88428321,-0.58131335,0.47165269,-0.10938296,0.78651883,-0.13876148,0.00225999,-0.00056456,0.21973446,-0.09115719,0.01199305,-0.01365164,0.73054326,-0.24657424,0.46291742,-0.17732224,0.02146145,-0.01033949
-4.17508754,1.98845277,-0.55938723,0.49134497,-0.10605273,0.83688996,-0.13379900,0.00240192,-0.00054377,0.22687373,-0.09651042,0.01271952,-0.01425547,0.77465688,-0.22474715,0.47858564,-0.17509537,0.02232725,-0.00941126
-4.16908454,2.09063898,-0.54278621,0.50990386,-0.10371620,0.88742206,-0.13015450,0.00255079,-0.00053013,0.23308649,-0.10251926,0.01343757,-0.01495323,0.81826726,-0.20533190,0.49257779,-0.17454072,0.02315504,-0.00858087
-4.16308154,2.19026257,-0.53130547,0.52722648,-0.10232374,0.93790079,-0.12778989,0.00270702,-0.00052426,0.23832202,-0.10905344,0.01414309,-0.01572966,0.86108010,-0.18838321,0.50478690,-0.17553264,0.02394240,-0.00784918
-4.15707854,2.28678928,-0.52464763,0.54323143,-0.10180917,0.98812306,-0.12664581,0.00287095,-0.00052680,0.24254748,-0.11597043,0.01483230,-0.01656733,0.90280932,-0.17391145,0.51513480,-0.17792236,0.02468749,-0.00721511
-4.15107554,2.37973640,-0.52243965,0.55785958,-0.10209316,1.03789904,-0.12664549,0.00304283,-0.00053838,0.24574800,-0.12311850,0.01550179,-0.01744704,0.94318213,-0.16188929,0.52357306,-0.18154341,0.02538901,-0.00667591
-4.14507254,2.46867731,-0.52425137,0.57107400,-0.10308698,1.08705317,-0.12769877,0.00322279,-0.00055964,0.24792615,-0.13034020,0.01614859,-0.01834827,0.98194374,-0.15225913,0.53008297,-0.18621755,0.02604610,-0.00622750
-4.13906953,2.55324390,-0.52961517,0.58285935,-0.10469655,1.13542404,-0.12970642,0.00341087,-0.00059127,0.24910090,-0.13747639,0.01677017,-0.01924973,1.01886155,-0.14494065,0.53467486,-0.19176107,0.02665831,-0.00586478
-4.13306653,2.63312686,-0.53804593,0.59322049,-0.10682650,1.18286318,-0.13256440,0.00360699,-0.00063401,0.24930592,-0.14437047,0.01736443,-0.02012990,1.05372876,-0.13983817,0.53738665,-0.19799120,0.02722547,-0.00558201
-4.12706353,2.70807384,-0.54906049,0.60218054,-0.10938431,1.22923284,-0.13616785,0.00381098,-0.00068867,0.24858771,-0.15087288,0.01792972,-0.02096769,1.08636714,-0.13684765,0.53828184,-0.20473244,0.02774771,-0.00537306
-4.12106053,2.77788576,-0.56219599,0.60977844,-0.11228414,1.27440275,-0.14041483,0.00402258,-0.00075616,0.24700329,-0.15684567,0.01846473,-0.02174293,1.11662891,-0.13586287,0.53744683,-0.21182260,0.02822532,-0.00523181
-4.11505753,2.84241139,-0.57702634,0.61606605,-0.11545043,1.31824615,-0.14520945,0.00424152,-0.00083745,0.24461779,-0.16216686,0.01896849,-0.02243707,1.14439768,-0.13678071,0.53498801,-0.21911821,0.02865874,-0.00515229
-4.10905453,2.90154063,-0.59317615,0.62110499,-0.11882092,1.36063544,-0.15046437,0.00446746,-0.00093364,0.24150210,-0.16673460,0.01944029,-0.02303361,1.16958832,-0.13950525,0.53102833,-0.22649930,0.02904851,-0.00512902
-4.10305153,2.95519686,-0.61033181,0.62496329,-0.12234923,1.40143746,-0.15610264,0.00470009,-0.00104590,0.23773050,-0.17047076,0.01987958,-0.02351860,1.19214592,-0.14395072,0.52570382,-0.23387303,0.02939523,-0.00515710
-4.09704852,3.00332887,-0.62824902,0.62771206,-0.12600662,1.44050918,-0.16205857,0.00493912,-0.00117552,0.23337859,-0.17332388,0.02028594,-0.02388104,1.21204371,-0.15004317,0.51915993,-0.24117628,0.02969952,-0.00523237
-4.09104552,3.04590274,-0.64675689,0.62942220,-0.12978303,1.47769374,-0.16827798,0.00518430,-0.00132383,0.22852143,-0.17527132,0.02065898,-0.02411307,1.22928024,-0.15772089,0.51154791,-0.24837689,0.02996204,-0.00535146
-4.08504252,3.08289435,-0.66575819,0.63016145,-0.13368732,1.51281767,-0.17471751,0.00543543,-0.00149224,0.22323206,-0.17632037,0.02099832,-0.02421023,1.24387589,-0.16693372,0.50302129,-0.25547360,0.03018338,-0.00551186
-4.07903952,3.11428288,-0.68522603,0.62999176,-0.13774666,1.54568918,-0.18134329,0.00569237,-0.00168220,0.21758039,-0.17650843,0.02130354,-0.02417140,1.25586881,-0.17764129,0.49373250,-0.26249449,0.03036415,-0.00571183
-4.07303652,3.14004581,-0.70519709,0.62896722,-0.14200504,1.57609831,-0.18812893,0.00595499,-0.00189516,0.21163239,-0.17590198,0.02157417,-0.02399873,1.26531077,-0.18981046,0.48382981,-0.26949417,0.03050485,-0.00595037
-4.06703352,3.16015580,-0.72576186,0.62713252,-0.14652106,1.60381885,-0.19505314,0.00622316,-0.00213255,0.20544968,-0.17459451,0.02180974,-0.02369748,1.27226283,-0.20341198,0.47345456,-0.27654962,0.03060593,-0.00622710
-4.06103052,3.17457983,-0.74705235,0.62452216,-0.15136496,1.62861226,-0.20209693,0.00649671,-0.00239576,0.19908941,-0.17270342,0.02200978,-0.02327563,1.27679139,-0.21841681,0.46273873,-0.28375505,0.03066773,-0.00654214
-4.05502751,3.18328067,-0.76922779,0.62116031,-0.15661510,1.65023383,-0.20924076,0.00677537,-0.00268608,0.19260437,-0.17036597,0.02217394,-0.02274355,1.27896470,-0.23479206,0.45180299,-0.29121577,0.03069043,-0.00689591
-4.04902451,3.18622095,-0.79245931,0.61706142,-0.16235388,1.66844073,-0.21646179,0.00705871,-0.00300467,0.18604329,-0.16773439,0.02230208,-0.02211349,1.27884998,-0.25249703,0.44075514,-0.29904150,0.03067408,-0.00728897
-4.04302151,3.18336965,-0.81691392,0.61223159,-0.16866339,1.68300201,-0.22373130,0.00734608,-0.00335251,0.17945122,-0.16497046,0.02239434,-0.02139909,1.27651157,-0.27147931,0.42968910,-0.30733931,0.03061853,-0.00772180
-4.03701851,3.17471087,-0.84273888,0.60667053,-0.17562085,1.69371003,-0.23101266,0.00763654,-0.00373037,0.17287006,-0.16223960,0.02245137,-0.02061487,1.27200997,-0.29167134,0.41868433,-0.31620654,0.03052348,-0.00819468
-4.03101551,3.16025467,-0.87004701,0.60037416,-0.18329408,1.70039313,-0.23825981,0.00792884,-0.00413875,0.16633895,-0.15970483,0.02247436,-0.01977570,1.26540202,-0.31298744,0.40780579,-0.32572400,0.03038842,-0.00870741
-4.02501251,3.14004927,-0.89890356,0.59333767,-0.19173713,1.70292876,-0.24541641,0.00822135,-0.00457782,0.15989477,-0.15752083,0.02246526,-0.01889631,1.25674221,-0.33532151,0.39710437,-0.33594974,0.03021268,-0.00925920
-4.01900950,3.11419441,-0.92931531,0.58555890,-0.20098620,1.70125666,-0.25241584,0.00851204,-0.00504737,0.15357247,-0.15582822,0.02242688,-0.01799088,1.24608486,-0.35854545,0.38661781,-0.34691365,0.02999548,-0.00984851
-4.01300650,3.08285479,-0.96122224,0.57704191,-0.21105617,1.69539142,-0.25918181,0.00879856,-0.00554676,0.14740535,-0.15474840,0.02236294,-0.01707266,1.23348735,-0.38250845,0.37637200,-0.35861323,0.02973596,-0.01047291
-4.00700350,3.04627320,-0.99449217,0.56780056,-0.22193764,1.68543358,-0.26562990,0.00907816,-0.00607487,0.14142522,-0.15437921,0.02227819,-0.01615368,1.21901390,-0.40703706,0.36638274,-0.37101053,0.02943325,-0.01112900
-4.00100050,3.00478227,-1.02891850,0.55786185,-0.23359483,1.67157894,-0.27166960,0.00934785,-0.00663003,0.13566251,-0.15479132,0.02217841,-0.01524458,1.20273984,-0.43193617,0.35665768,-0.38403063,0.02908661,-0.01181233
-3.99499750,2.95881422,-1.06422119,0.54726902,-0.24596426,1.65412504,-0.27720705,0.00960444,-0.00720996,0.13014631,-0.15602580,0.02207035,-0.01435444,1.18475590,-0.45699070,0.34719855,-0.39756155,0.02869548,-0.01251743
-3.98899450,2.90890773,-1.10005085,0.53608397,-0.25895449,1.63347475,-0.28214810,0.00984465,-0.00781176,0.12490424,-0.15809279,0.02196168,-0.01349081,1.16517244,-0.48196820,0.33800346,-0.41145580,0.02825964,-0.01323777
-3.98299150,2.85571122,-1.13599585,0.52438901,-0.27244672,1.61013609,-0.28640173,0.01006527,-0.00843181,0.11996241,-0.16097127,0.02186080,-0.01265969,1.14412296,-0.50662207,0.32906921,-0.42553334,0.02777933,-0.01396587
-3.97698849,2.79998205,-1.17159206,0.51228785,-0.28629649,1.58471831,-0.28988352,0.01026327,-0.00906578,0.11534523,-0.16461017,0.02177671,-0.01186569,1.12176691,-0.53069548,0.32039341,-0.43958605,0.02725534,-0.01469339
-3.97098549,2.74258101,-1.20633508,0.49990550,-0.30033631,1.55792389,-0.29251906,0.01043593,-0.00970864,0.11107519,-0.16893043,0.02171866,-0.01111211,1.09829121,-0.55392583,0.31197644,-0.45338339,0.02668913,-0.01541124
-3.96498249,2.68446195,-1.23969431,0.48738722,-0.31437932,1.53053651,-0.29424716,0.01058103,-0.01035460,0.10717270,-0.17382826,0.02169594,-0.01040119,1.07391052,-0.57604978,0.30382295,-0.46667921,0.02608295,-0.01610982
-3.95897949,2.62665650,-1.27112868,0.47489638,-0.32822371,1.50340512,-0.29502272,0.01069692,-0.01099721,0.10365577,-0.17917920,0.02171751,-0.00973429,1.04886590,-0.59680866,0.29594303,-0.47921939,0.02543983,-0.01677915
-3.95297649,2.57025381,-1.30010325,0.46261128,-0.34165799,1.47742449,-0.29481908,0.01078265,-0.01162934,0.10053981,-0.18484302,0.02179166,-0.00911207,1.02342187,-0.61595421,0.28835272,-0.49075005,0.02476367,-0.01740916
-3.94697349,2.51637606,-1.32610644,0.45072100,-0.35446686,1.45351260,-0.29362991,0.01083804,-0.01224337,0.09783724,-0.19066910,0.02192569,-0.00853474,0.99786188,-0.63325465,0.28107409,-0.50102609,0.02405918,-0.01798992
-3.94097049,2.46614994,-1.34866725,0.43942027,-0.36643748,1.43258557,-0.29147042,0.01086372,-0.01283119,0.09555725,-0.19650210,0.02212555,-0.00800222,0.97248228,-0.64850075,0.27413469,-0.50981966,0.02333184,-0.01851190
-3.93496748,2.42067532,-1.36737188,0.42890379,-0.37736607,1.41553083,-0.28837798,0.01086109,-0.01338444,0.09370547,-0.20218782,0.02239557,-0.00751427,0.94758500,-0.66151203,0.26756642,-0.51692838,0.02258783,-0.01896627
-3.92896448,2.38099181,-1.38187936,0.41935986,-0.38706445,1.40317931,-0.28441215,0.01083234,-0.01389464,0.09228364,-0.20757881,0.02273818,-0.00707067,0.92346924,-0.67214282,0.26140399,-0.52218287,0.02183386,-0.01934512
-3.92296148,2.34804464,-1.39193554,0.41096379,-0.39536649,1.39627760,-0.27965405,0.01078033,-0.01435339,0.09128935,-0.21253962,0.02315376,-0.00667126,0.90042247,-0.68028797,0.25568297,-0.52545345,0.02107698,-0.01964175
-3.91695848,2.32265105,-1.39738510,0.40387123,-0.40213406,1.39546106,-0.27420522,0.01070847,-0.01475260,0.09071587,-0.21695141,0.02364050,-0.00631601,0.87871123,-0.68588812,0.25043757,-0.52665559,0.02032447,-0.01985088
-3.91095548,2.30546858,-1.39818093,0.39821183,-0.40726229,1.40122872,-0.26818597,0.01062061,-0.01508471,0.09055208,-0.22071583,0.02419437,-0.00600502,0.85857211,-0.68893427,0.24569830,-0.52575401,0.01958355,-0.01996884
-3.90495248,2.29696673,-1.39439062,0.39408324,-0.41068401,1.41392107,-0.26173324,0.01052084,-0.01534292,0.09078248,-0.22375786,0.02480917,-0.00573853,0.84020337,-0.68947148,0.24148971,-0.52276524,0.01886117,-0.01999377
-3.89894947,2.29740314,-1.38619964,0.39154606,-0.41237302,1.43370153,-0.25499813,0.01041332,-0.01552144,0.09138750,-0.22602760,0.02547666,-0.00551688,0.82375764,-0.68760135,0.23782832,-0.51775840,0.01816385,-0.01992567
-3.89294647,2.30680574,-1.37391098,0.39061973,-0.41234612,1.46054256,-0.24814303,0.01030212,-0.01561565,0.09234396,-0.22750095,0.02618676,-0.00534040,0.80933609,-0.68348331,0.23472088,-0.51085434,0.01749742,-0.01976652
-3.88694347,2.32496179,-1.35794095,0.39127975,-0.41066368,1.49421696,-0.24133848,0.01019100,-0.01562233,0.09362582,-0.22817911,0.02692782,-0.00520936,0.79698437,-0.67733415,0.23216322,-0.50222294,0.01686688,-0.01952022
-3.88094047,2.35141459,-1.33881129,0.39345627,-0.40742879,1.53429512,-0.23475985,0.01008331,-0.01553975,0.09520516,-0.22808704,0.02768693,-0.00512389,0.78669064,-0.66942604,0.23013955,-0.49207880,0.01627624,-0.01919260
-3.87493747,2.38546853,-1.31713746,0.39703431,-0.40278482,1.58014848,-0.22858377,0.00998175,-0.01536782,0.09705344,-0.22727082,0.02845029,-0.00508382,0.77838568,-0.66008258,0.22862259,-0.48067529,0.01572843,-0.01879121
-3.86893447,2.42620257,-1.29361339,0.40185560,-0.39691151,1.63095956,-0.22298441,0.00988838,-0.01510810,0.09914300,-0.22579427,0.02920360,-0.00508865,0.77194530,-0.64967303,0.22757429,-0.46829732,0.01522526,-0.01832525
-3.86293147,2.47249207,-1.26899306,0.40772205,-0.39001967,1.68573841,-0.21812976,0.00980443,-0.01476381,0.10144873,-0.22373488,0.02993240,-0.00513741,0.76719490,-0.63860460,0.22694731,-0.45525296,0.01476740,-0.01780522
-3.85692846,2.52303854,-1.24406931,0.41440078,-0.38234463,1.74334527,-0.21417771,0.00973033,-0.01433975,0.10394984,-0.22117924,0.03062246,-0.00522860,0.76391595,-0.62731301,0.22668702,-0.44186424,0.01435441,-0.01724273
-3.85092546,2.57640635,-1.21965061,0.42163062,-0.37413865,1.80251906,-0.21127230,0.00966570,-0.01384223,0.10663171,-0.21821838,0.03126016,-0.00536011,0.76185429,-0.61625137,0.22673413,-0.42845740,0.01398484,-0.01665013
-3.84492246,2.63106528,-1.19653634,0.42912970,-0.36566258,1.86191077,-0.20953998,0.00960932,-0.01327881,0.10948761,-0.21494308,0.03183274,-0.00552919,0.76072965,-0.60587777,0.22702760,-0.41535300,0.01365635,-0.01604018
-3.83891946,2.68543749,-1.17549157,0.43660418,-0.35717707,1.92012089,-0.20908601,0.00955928,-0.01265820,0.11252022,-0.21143952,0.03232857,-0.00573241,0.76024627,-0.59664185,0.22750782,-0.40285623,0.01336590,-0.01542567
-3.83291646,2.73794704,-1.15722207,0.44375738,-0.34893363,1.97573967,-0.20999119,0.00951302,-0.01198992,0.11574284,-0.20778545,0.03273741,-0.00596567,0.76010390,-0.58897068,0.22811979,-0.39124767,0.01310984,-0.01481907
-3.82691346,2.78707025,-1.14235058,0.45029938,-0.34116592,2.02738881,-0.21230886,0.00946747,-0.01128409,0.11918015,-0.20404704,0.03305051,-0.00622422,0.76000885,-0.58325465,0.22881607,-0.38077487,0.01288422,-0.01423214
-3.82091046,2.83138471,-1.13139514,0.45595639,-0.33408158,2.07376311,-0.21606245,0.00941918,-0.01055113,0.12286844,-0.20027657,0.03326078,-0.00650273,0.75968458,-0.57983365,0.22955948,-0.37164516,0.01268488,-0.01367560
