energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,S_s_up,S_p_up
-3.01050525,5.75600566,2.24070522,0.99334621,0.06680385,0.69392676,1.77391744,0.36662230,0.25718052,2.44094844
-3.00450225,5.69852055,2.23004287,0.97482110,0.06249622,0.68108082,1.75074083,0.36320252,0.25715297,2.43778714
-2.99849925,5.62129088,2.21104123,0.95314821,0.05848291,0.66483870,1.72083033,0.35818365,0.25606233,2.42812981
-2.99249625,5.52525941,2.18405197,0.92847734,0.05478463,0.64555201,1.68482727,0.35166214,0.25387533,2.41198038
-2.98649325,5.41191549,2.14963399,0.90105475,0.05142492,0.62364446,1.64353539,0.34377545,0.25058476,2.38955222
-2.98049025,5.28325792,2.10853919,0.87121660,0.04843042,0.59959872,1.59789674,0.33469891,0.24621015,2.36126594
-2.97448724,5.14174105,2.06169182,0.83937935,0.04583094,0.57394184,1.54896397,0.32464162,0.24079755,2.32773939
-2.96848424,4.99020624,2.01016245,0.80602774,0.04365916,0.54722979,1.49786987,0.31384117,0.23441851,2.28977050
-2.96248124,4.83180160,1.95513719,0.77170073,0.04195010,0.52003185,1.44579580,0.30255773,0.22716822,2.24831335
-2.95647824,4.66989298,1.89788375,0.73697585,0.04074037,0.49291548,1.39393991,0.29106739,0.21916288,2.20444864
-2.95047524,4.50796932,1.83971506,0.70245271,0.04006713,0.46643217,1.34348639,0.27965511,0.21053647,2.15934935
-2.94447224,4.34954564,1.78195214,0.66873593,0.03996690,0.44110490,1.29557666,0.26860746,0.20143688,2.11424309
-2.93846923,4.19806657,1.72588704,0.63641825,0.04047415,0.41741731,1.25128320,0.25820531,0.19202172,2.07037222
-2.93246623,4.05681351,1.67274725,0.60606414,0.04161988,0.39580507,1.21158672,0.24871667,0.18245379,2.02895335
-2.92646323,3.92881767,1.62366255,0.57819447,0.04342994,0.37664924,1.17735690,0.24038982,0.17289644,1.99113752
-2.92046023,3.81678156,1.57963520,0.55327245,0.04592354,0.36027191,1.14933690,0.23344704,0.16350901,1.95797237
-2.91445723,3.72301056,1.54151441,0.53169141,0.04911160,0.34693369,1.12813171,0.22807884,0.15444243,1.93036765
-2.90845423,3.64935609,1.50997554,0.51376452,0.05299529,0.33683301,1.11420012,0.22443907,0.14583509,1.90906526
-2.90245123,3.59717171,1.48550464,0.49971670,0.05756468,0.33010685,1.10785003,0.22264084,0.13780927,1.89461460
-2.89644822,3.56728255,1.46838866,0.48967900,0.06279764,0.32683262,1.10923700,0.22275343,0.13046808,1.88735429
-2.89044522,3.55996883,1.45871137,0.48368545,0.06865896,0.32703090,1.11836535,0.22480035,0.12389302,1.88740062
-2.88444222,3.57496320,1.45635498,0.48167246,0.07509986,0.33066863,1.13509179,0.22875837,0.11814228,1.89464316
-2.87843922,3.61146201,1.46100740,0.48348083,0.08205788,0.33766261,1.15913102,0.23455780,0.11324982,1.90874762
-2.87243622,3.66814954,1.47217461,0.48886027,0.08945719,0.34788302,1.19006320,0.24208395,0.10922511,1.92916579
-2.86643322,3.74323475,1.48919773,0.49747622,0.09720941,0.36115681,1.22734288,0.25117969,0.10605373,1.95515216
-2.86043022,3.83449914,1.51127422,0.50891906,0.10521485,0.37727088,1.27030931,0.26164912,0.10369859,1.98578658
-2.85442721,3.93935452,1.53748240,0.52271506,0.11336431,0.39597515,1.31819806,0.27326227,0.10210183,2.02000210
-2.84842421,4.05490901,1.56680846,0.53833922,0.12154122,0.41698534,1.37015370,0.28576077,0.10118732,2.05661703
-2.84242121,4.17803948,1.59817511,0.55522924,0.12962429,0.43998577,1.42524357,0.29886419,0.10086355,2.09437003
-2.83641821,4.30546853,1.63047097,0.57280048,0.13749041,0.46463224,1.48247262,0.31227706,0.10102702,2.13195688
-2.83041521,4.43384383,1.66257968,0.59046139,0.14501777,0.49055506,1.54079919,0.32569625,0.10156577,2.16806781
-2.82441221,4.55981785,1.69340796,0.60762889,0.15208914,0.51736258,1.59915159,0.33881860,0.10236315,2.20142397
-2.81840920,4.68012567,1.72191169,0.62374334,0.15859518,0.54464513,1.65644555,0.35134843,0.10330156,2.23081182
-2.81240620,4.79165909,1.74711938,0.63828258,0.16443756,0.57197974,1.71160215,0.36300488,0.10426606,2.25511442
-2.80640320,4.89153499,1.76815241,0.65077460,0.16953190,0.59893553,1.76356616,0.37352871,0.10514787,2.27333864
-2.80040020,4.97715631,1.78424164,0.66080854,0.17381033,0.62507987,1.81132453,0.38268847,0.10584747,2.28463752
-2.79439720,5.04626444,1.79474008,0.66804365,0.17722367,0.64998531,1.85392460,0.39028573,0.10627731,2.28832732
-2.78839420,5.09698174,1.79913158,0.67221593,0.17974296,0.67323718,1.89049183,0.39615947,0.10636408,2.28389909
-2.78239120,5.12784367,1.79703561,0.67314244,0.18136055,0.69444167,1.92024660,0.40018915,0.10605038,2.27102455
-2.77638819,5.13782006,1.78820835,0.67072305,0.18209044,0.71323418,1.94251963,0.40229680,0.10529587,2.24955671
-2.77038519,5.12632549,1.77254050,0.66493982,0.18196811,0.72928780,1.95676574,0.40244778,0.10407778,2.21952560
-2.76438219,5.09321915,1.75005215,0.65585400,0.18104961,0.74232141,1.96257548,0.40065043,0.10239085,2.18112965
-2.75837919,5.03879465,1.72088534,0.64360093,0.17941014,0.75210727,1.95968419,0.39695461,0.10024668,2.13472346
-2.75237619,4.96376060,1.68529486,0.62838308,0.17714211,0.75847765,1.94797835,0.39144912,0.09767259,2.08080280
-2.74637319,4.86921289,1.64363759,0.61046152,0.17435267,0.76133019,1.92749871,0.38425832,0.09471002,2.01998762
-2.74037019,4.75659969,1.59636124,0.59014626,0.17116088,0.76063173,1.89844022,0.37553787,0.09141246,1.95300375
-2.73436718,4.62768036,1.54399250,0.56778570,0.16769459,0.75642026,1.86114841,0.36546994,0.08784319,1.88066411
-2.72836418,4.48447945,1.48712525,0.54375564,0.16408706,0.74880494,1.81611240,0.35425782,0.08407276,1.80385005
-2.72236118,4.32923683,1.42640885,0.51844830,0.16047348,0.73796393,1.76395451,0.34212037,0.08017634,1.72349311
-2.71635818,4.16435529,1.36253684,0.49226145,0.15698742,0.72414006,1.70541665,0.32928626,0.07623112,1.64055786
-2.71035518,3.99234657,1.29623593,0.46558816,0.15375737,0.70763449,1.64134385,0.31598816,0.07231374,1.55602576
-2.70435218,3.81577717,1.22825552,0.43880738,0.15090335,0.68879841,1.57266530,0.30245719,0.06849789,1.47088040
-2.69834917,3.63721479,1.15935750,0.41227551,0.14853381,0.66802310,1.50037345,0.28891758,0.06485223,1.38609398
-2.69234617,3.45917669,1.09030644,0.38631916,0.14674280,0.64572872,1.42550170,0.27558181,0.06143850,1.30261514
-2.68634317,3.28408102,1.02185999,0.36122922,0.14560757,0.62235228,1.34910142,0.26264619,0.05831008,1.22135791
-2.68034017,3.11420198,0.95475952,0.33725634,0.14518658,0.59833512,1.27221886,0.25028719,0.05551093,1.14319182
-2.67433717,2.95163008,0.88972100,0.31460777,0.14551814,0.57411061,1.19587285,0.23865834,0.05307492,1.06893295
-2.66833417,2.79823813,0.82742600,0.29344572,0.14661962,0.55009241,1.12103372,0.22788798,0.05102558,0.99933594
-2.66233117,2.65565394,0.76851300,0.27388694,0.14848733,0.52666384,1.04860424,0.21807788,0.04937631,0.93508676
-2.65632816,2.52524021,0.71356906,0.25600379,0.15109713,0.50416871,0.97940309,0.20930256,0.04813095,0.87679636
-2.65032516,2.40808212,0.66312185,0.23982636,0.15440572,0.48290407,0.91415120,0.20160959,0.04728469,0.82499508
-2.64432216,2.30498277,0.61763241,0.22534580,0.15835265,0.46311501,0.85346133,0.19502063,0.04682533,0.78012793
-2.63831916,2.21646637,0.57748849,0.21251853,0.16286297,0.44499171,0.79783112,0.18953322,0.04673479,0.74255074
-2.63231616,2.14278894,0.54299894,0.20127131,0.16785042,0.42866874,0.74763952,0.18512330,0.04699082,0.71252732
-2.62631316,2.08395575,0.51438903,0.19150682,0.17322111,0.41422659,0.70314655,0.18174818,0.04756882,0.69022766
-2.62031016,2.03974474,0.49179711,0.18310981,0.17887749,0.40169513,0.66449620,0.17935008,0.04844375,0.67572731
-2.61430715,2.00973484,0.47527248,0.17595337,0.18472247,0.39105880,0.63172213,0.17785976,0.04959198,0.66900802
-2.60830415,1.99333793,0.46477487,0.16990528,0.19066346,0.38226313,0.60475573,0.17720042,0.05099311,0.66995971
-2.60230115,1.98983312,0.46017543,0.16483422,0.19661625,0.37522225,0.58343616,0.17729145,0.05263161,0.67838395
-2.59629815,1.99840203,0.46125937,0.16061562,0.20250840,0.36982689,0.56752184,0.17805193,0.05449816,0.69399884
-2.59029515,2.01816376,0.46773038,0.15713697,0.20828210,0.36595246,0.55670297,0.17940388,0.05659083,0.71644552
-2.58429215,2.04820838,0.47921674,0.15430254,0.21389629,0.36346694,0.55061464,0.18127490,0.05891587,0.74529612
-2.57828914,2.08762794,0.49527916,0.15203722,0.21932795,0.36223807,0.54885007,0.18360031,0.06148810,0.78006329
-2.57228614,2.13554420,0.51542032,0.15028958,0.22457255,0.36213972,0.55097375,0.18632460,0.06433098,0.82021112
-2.56628314,2.19113250,0.53909590,0.14903393,0.22964362,0.36305712,0.55653416,0.18940232,0.06747624,0.86516729
-2.56028014,2.25364151,0.56572705,0.14827145,0.23457146,0.36489101,0.56507576,0.19279824,0.07096315,0.91433627
-2.55427714,2.32240870,0.59471388,0.14803037,0.23940121,0.36756053,0.57615029,0.19648708,0.07483742,0.96711333
-2.54827414,2.39687163,0.62544998,0.14836523,0.24419030,0.37100488,0.58932708,0.20045267,0.07914977,1.02289890
-2.54227114,2.47657535,0.65733718,0.14935532,0.24900553,0.37518412,0.60420239,0.20468681,0.08395419,1.08111297
-2.53626813,2.56117611,0.68980061,0.15110234,0.25391994,0.38007882,0.62040760,0.20918793,0.08930607,1.14120899
-2.53026513,2.65044189,0.72230319,0.15372745,0.25900974,0.38568916,0.63761635,0.21395965,0.09526006,1.20268688
-2.52426213,2.74425003,0.75435936,0.15736775,0.26435134,0.39203333,0.65555043,0.21900932,0.10186794,1.26510455
-2.51825913,2.84258220,0.78554745,0.16217238,0.27001881,0.39914555,0.67398436,0.22434681,0.10917637,1.32808745
-2.51225613,2.94551707,0.81552022,0.16829824,0.27608181,0.40707381,0.69274858,0.22998344,0.11722480,1.39133589
-2.50625313,3.05322065,0.84401325,0.17590559,0.28260403,0.41587738,0.71173119,0.23593118,0.12604338,1.45462952
-2.50025013,3.16593449,0.87085075,0.18515349,0.28964222,0.42562418,0.73087810,0.24220217,0.13565111,1.51782892
-2.49424712,3.28396159,0.89594857,0.19619514,0.29724574,0.43638802,0.75019152,0.24880842,0.14605418,1.58087414
-2.48824412,3.40765012,0.91931434,0.20917341,0.30545654,0.44824564,0.76972670,0.25576175,0.15724458,1.64378014
-2.48224112,3.53737475,0.94104456,0.22421631,0.31430944,0.46127365,0.78958706,0.26307385,0.16919900,1.70662939
-2.47623812,3.67351584,0.96131897,0.24143270,0.32383262,0.47554513,0.80991755,0.27075631,0.18187802,1.76956191
-2.47023512,3.81643653,0.98039213,0.26090814,0.33404801,0.49112606,0.83089660,0.27882059,0.19522571,1.83276320
-2.46423212,3.96645805,0.99858287,0.28270105,0.34497155,0.50807142,0.85272671,0.28727786,0.20916956,1.89645054
-2.45822911,4.12383395,1.01626171,0.30683919,0.35661315,0.52642110,0.87562409,0.29613848,0.22362070,1.96085843
-2.45222611,4.28872367,1.03383698,0.33331644,0.36897614,0.54619569,0.89980765,0.30541128,0.23847466,2.02622375
-2.44622311,4.46116671,1.05174001,0.36209020,0.38205632,0.56739219,0.92548783,0.31510245,0.25361233,2.09277124
-2.44022011,4.64105815,1.07041004,0.39307921,0.39584047,0.58998007,0.95285578,0.32521415,0.26890139,2.16070005
-2.43421711,4.82812682,1.09027928,0.42616211,0.41030441,0.61389758,0.98207329,0.33574282,0.28419807,2.23017186
-2.42821411,5.02191737,1.11175870,0.46117673,0.42541080,0.63904890,1.01326412,0.34667735,0.29934924,2.30130096
-2.42221111,5.22177717,1.13522487,0.49792017,0.44110672,0.66530214,1.04650694,0.35799713,0.31419482,2.37414665
-2.41620810,5.42684918,1.16100824,0.53614992,0.45732125,0.69248861,1.08183053,0.36967023,0.32857042,2.44870808
-2.41020510,5.63607157,1.18938321,0.57558578,0.47396340,0.72040339,1.11921116,0.38165170,0.34231026,2.52492158
-2.40420210,5.84818435,1.22055994,0.61591291,0.49092032,0.74880757,1.15857254,0.39388221,0.35525024,2.60266025
-2.39819910,6.06174335,1.25467810,0.65678581,0.50805639,0.77743195,1.19978805,0.40628719,0.36723108,2.68173566
-2.39219610,6.27514110,1.29180257,0.69783328,0.52521291,0.80598231,1.24268520,0.41877639,0.37810147,2.76190109
-2.38619310,6.48663394,1.33192087,0.73866413,0.54220896,0.83414612,1.28705195,0.43124420,0.38772120,2.84285607
-2.38019010,6.69437441,1.37494228,0.77887372,0.55884311,0.86160032,1.33264419,0.44357050,0.39596410,2.92425155
-2.37418709,6.89644745,1.42069839,0.81805099,0.57489634,0.88801985,1.37919414,0.45562215,0.40272071,3.00569528
-2.36818409,7.09090896,1.46894497,0.85578589,0.59013579,0.91308667,1.42641865,0.46725517,0.40790071,3.08675692
-2.36218109,7.27582492,1.51936483,0.89167690,0.60431958,0.93649854,1.47402699,0.47831736,0.41143481,3.16697257
-2.35617809,7.44930946,1.57157166,0.92533851,0.61720215,0.95797737,1.52172738,0.48865140,0.41327630,3.24584829
-2.35017509,7.60956034,1.62511458,0.95640845,0.62854030,0.97727649,1.56923184,0.49809825,0.41340201,3.32286263
-2.34417209,7.75489038,1.67948332,0.98455431,0.63809946,0.99418659,1.61625880,0.50650077,0.41181276,3.39746813
-2.33816908,7.88375398,1.73411413,1.00947958,0.64565996,1.00853993,1.66253356,0.51370740,0.40853326,3.46909189
-2.33216608,7.99476806,1.78839625,1.03092883,0.65102319,1.02021273,1.70778631,0.51957577,0.40361147,3.53713559
-2.32616308,8.08672709,1.84167906,1.04869198,0.65401731,1.02912561,1.75174816,0.52397618,0.39711748,3.60097535
-2.32016008,8.15861261,1.89328004,1.06260754,0.65450231,1.03524216,1.79414559,0.52679473,0.38914191,3.65996198
-2.31415708,8.20959778,1.94249356,1.07256482,0.65237428,1.03856587,1.83469382,0.52793622,0.37979398,3.71342214
-2.30815408,8.23904775,1.98860066,1.07850521,0.64756872,1.03913570,1.87309003,0.52732649,0.36919920,3.76066111
-2.30215108,8.24651710,2.03087980,1.08042237,0.64006277,1.03702065,1.90900721,0.52491440,0.35749693,3.80096761
-2.29614807,8.23174548,2.06861870,1.07836156,0.62987645,1.03231380,1.94208951,0.52067324,0.34483766,3.83362122
-2.29014507,8.19465267,2.10112711,1.07241816,0.61707256,1.02512629,1.97194986,0.51460164,0.33138036,3.85790265
-2.28414207,8.13533402,2.12775044,1.06273537,0.60175570,1.01558158,1.99817057,0.50672390,0.31728964,3.87310707
-2.27813907,8.05405711,2.14788409,1.04950127,0.58407004,1.00381048,2.02030745,0.49708987,0.30273311,3.87856032
-2.27213607,7.95125998,2.16098797,1.03294523,0.56419622,0.98994713,2.03789749,0.48577418,0.28787873,3.87363780
-2.26613307,7.82755111,2.16660098,1.01333380,0.54234735,0.97412621,2.05047030,0.47287506,0.27289229,3.85778536
-2.26013007,7.68371076,2.16435493,0.99096605,0.51876420,0.95648139,2.05756272,0.45851259,0.25793502,3.83054157
-2.25412706,7.52069288,2.15398722,0.96616845,0.49370993,0.93714494,2.05873626,0.44282654,0.24316138,3.79156019
-2.24812406,7.33962691,2.13535196,0.93928932,0.46746419,0.91624848,2.05359621,0.42597375,0.22871692,3.74063201
-2.24212106,7.14181800,2.10842870,0.91069286,0.44031714,0.89392442,2.04181157,0.40812516,0.21473638,3.67770467
-2.23611806,6.92874464,2.07332845,0.88075283,0.41256323,0.87030802,2.02313465,0.38946254,0.20134185,3.60289929
-2.23011506,6.70205239,2.03029646,0.84984590,0.38449509,0.84553946,1.99741894,0.37017495,0.18864124,3.51652302
-2.22411206,6.46354283,1.97971141,0.81834487,0.35639771,0.81976589,1.96463433,0.35045513,0.17672677,3.41907631
-2.21810905,6.21515694,1.92208091,0.78661175,0.32854299,0.79314288,1.92487847,0.33049575,0.16567374,3.31125431
-2.21210605,5.95895274,1.85803324,0.75499089,0.30118483,0.76583513,1.87838365,0.31048575,0.15553958,3.19394201
-2.20610305,5.69707720,1.78830546,0.72380245,0.27455491,0.73801639,1.82551855,0.29060686,0.14636305,3.06820284
-2.20010005,5.43173314,1.71372829,0.69333624,0.24885925,0.70986833,1.76678459,0.27103034,0.13816386,2.93526119
-2.19409705,5.16514225,1.63520818,0.66384631,0.22427566,0.68157850,1.70280722,0.25191413,0.13094253,2.79647915
-2.18809405,4.89950549,1.55370731,0.63554639,0.20095199,0.65333754,1.63432232,0.23340037,0.12468075,2.65332858
-2.18209105,4.63696291,1.47022215,0.60860652,0.17900537,0.62533572,1.56215857,0.21561351,0.11934205,2.50735947
-2.17608804,4.37955457,1.38576148,0.58315097,0.15852228,0.59775933,1.48721672,0.19865899,0.11487295,2.36016602
-2.17008504,4.12918476,1.30132466,0.55925770,0.13955945,0.57078693,1.41044684,0.18262253,0.11120455,2.21335172
-2.16408204,3.88759117,1.21788094,0.53695931,0.12214550,0.54458600,1.33282481,0.16757000,0.10825454,2.06849502
-2.15807904,3.65632073,1.13635062,0.51624571,0.10628321,0.51931028,1.25532918,0.15354796,0.10592960,1.92711693
-2.15207604,3.43671337,1.05758855,0.49706828,0.09195229,0.49509791,1.17891965,0.14058475,0.10412813,1.79065163
-2.14607304,3.22989439,0.98237055,0.47934557,0.07911256,0.47207075,1.10451797,0.12869210,0.10274330,1.66042129
-2.14007004,3.03677576,0.91138306,0.46297015,0.06770729,0.45033485,1.03299227,0.11786717,0.10166621,1.53761576
-2.13406703,2.85806604,0.84521601,0.44781659,0.05766674,0.42998213,0.96514516,0.10809492,0.10078921,1.42327756
-2.12806403,2.69428809,0.78435907,0.43374998,0.04891160,0.41109316,0.90170590,0.09935078,0.10000914,1.31829225
-2.12206103,2.54580336,0.72920097,0.42063481,0.04135628,0.39374092,0.84332671,0.09160337,0.09923043,1.22338429
-2.11605803,2.41284102,0.68003157,0.40834379,0.03491206,0.37799522,0.79058281,0.08481728,0.09836802,1.13911759
-2.11005503,2.29553022,0.63704628,0.39676611,0.02948974,0.36392750,0.74397583,0.07895576,0.09734978,1.06590052
-2.10405203,2.19393314,0.60035236,0.38581487,0.02500209,0.35161563,0.70393979,0.07398323,0.09611863,1.00399439
-2.09804902,2.10807714,0.56997649,0.37543333,0.02136576,0.34114839,0.67084889,0.06986742,0.09463406,0.95352459
-2.09204602,2.03798376,0.54587326,0.36559966,0.01850277,0.33262917,0.64502622,0.06658124,0.09287308,0.91449359
-2.08604302,1.98369309,0.52793389,0.35632996,0.01634157,0.32617872,0.62675256,0.06410419,0.09083057,0.88679481
-2.08004002,1.94528191,0.51599503,0.34767952,0.01481764,0.32193642,0.61627425,0.06242326,0.08851905,0.87022671
-2.07403702,1.92287467,0.50984705,0.33974211,0.01387371,0.32006014,0.61380957,0.06153338,0.08596783,0.86450638
-2.06803402,1.91664658,0.50924169,0.33264748,0.01345958,0.32072424,0.61955273,0.06143728,0.08322167,0.86928201
-2.06203102,1.92681855,0.51389897,0.32655703,0.01353159,0.32411593,0.63367531,0.06214489,0.08033884,0.88414391
-2.05602801,1.95364401,0.52351307,0.32165797,0.01405191,0.33042980,0.65632441,0.06367222,0.07738894,0.90863377
-2.05002501,1.99738825,0.53775727,0.31815600,0.01498750,0.33986068,0.68761781,0.06603980,0.07445028,0.94225193
-2.04402201,2.05830081,0.55628796,0.31626699,0.01630896,0.35259515,0.72763587,0.06927064,0.07160704,0.98446272
-2.03801901,2.13658212,0.57874771,0.31620775,0.01798932,0.36880169,0.77641051,0.07338793,0.06894635,1.03469774
-2.03201601,2.23234557,0.60476747,0.31818637,0.02000272,0.38862011,0.83391181,0.07841237,0.06655530,1.09235731
-2.02601301,2.34557646,0.63396803,0.32239230,0.02232320,0.41215037,0.90003258,0.08435939,0.06451797,1.15681012
-2.02001001,2.47608936,0.66596072,0.32898659,0.02492346,0.43944143,0.97457182,0.09123616,0.06291261,1.22739143
-2.01400700,2.62348567,0.70034756,0.33809260,0.02777390,0.47048046,1.05721781,0.09903876,0.06180898,1.30339997
-2.00800400,2.78711306,0.73672085,0.34978735,0.03084173,0.50518292,1.14753179,0.10774931,0.06126597,1.38409397
-2.00200100,2.96602874,0.77466241,0.36409395,0.03409035,0.54338409,1.24493323,0.11733345,0.06132952,1.46868659
-1.99599800,3.15896838,0.81374252,0.38097534,0.03747901,0.58483243,1.34868777,0.12773813,0.06203083,1.55634138
-1.98999500,3.36432258,0.85351886,0.40032943,0.04096269,0.62918520,1.45789876,0.13888992,0.06338505,1.64616817
-1.98399200,3.58012274,0.89353554,0.42198618,0.04449238,0.67600686,1.57150339,0.15069386,0.06539026,1.73722001
-1.97798899,3.80403788,0.93332254,0.44570644,0.04801551,0.72477051,1.68827427,0.16303304,0.06802702,1.82849183
-1.97198599,4.03338405,0.97239579,0.47118301,0.05147680,0.77486251,1.80682706,0.17576898,0.07125830,1.91892144
-1.96598299,4.26514715,1.01025822,0.49804390,0.05481923,0.82559058,1.92563470,0.18874281,0.07502988,2.00739342
-1.95997999,4.49602010,1.04640196,0.52585778,0.05798535,0.87619527,2.04304836,0.20177735,0.07927127,2.09274656
-1.95397699,4.72245430,1.08031202,0.55414173,0.06091860,0.92586461,2.15732497,0.21468007,0.08389711,2.17378513
-1.94797399,4.94072495,1.11147154,0.58237112,0.06356484,0.97375171,2.26666100,0.22724683,0.08880900,2.24929427
-1.94197099,5.14700907,1.13936876,0.60999141,0.06587388,1.01899485,2.36923157,0.23926641,0.09389780,2.31805944
-1.93596798,5.33747422,1.16350565,0.63643162,0.06780092,1.06073932,2.46323396,0.25052561,0.09904630,2.37888974
-1.92996498,5.50837537,1.18340801,0.66111909,0.06930794,1.09816055,2.54693385,0.26081482,0.10413221,2.43064448
-1.92396198,5.65615665,1.19863683,0.68349502,0.07036487,1.13048736,2.61871289,0.26993385,0.10903145,2.47226216
-1.91795898,5.77755424,1.20880052,0.70303038,0.07095055,1.15702477,2.67711560,0.27769778,0.11362153,2.50279081
-1.91195598,5.86969620,1.21356730,0.71924145,0.07105342,1.17717518,2.72089370,0.28394257,0.11778504,2.52141840
-1.90595298,5.93019509,1.21267744,0.73170449,0.07067183,1.19045721,2.74904595,0.28853029,0.12141302,2.52750173
-1.89994997,5.95722904,1.20595443,0.74006892,0.06981412,1.19652128,2.76085166,0.29135358,0.12440818,2.52059255
-1.89394697,5.94960749,1.19331452,0.74406838,0.06849829,1.19516130,2.75589630,0.29233931,0.12668776,2.50045922
-1.88794397,5.90681832,1.17477408,0.74352931,0.06675138,1.18632181,2.73408784,0.29145113,0.12818598,2.46710269
-1.88194097,5.82905367,1.15045411,0.73837652,0.06460856,1.17010040,2.69566306,0.28869085,0.12885600,2.42076566
-1.87593797,5.71721317,1.12058160,0.72863555,0.06211197,1.14674503,2.64118324,0.28409853,0.12867120,2.36193425
-1.86993497,5.57288367,1.08548739,0.71443170,0.05930939,1.11664664,2.57151932,0.27775135,0.12762589,2.29133162
-1.86393197,5.39829651,1.04560056,0.69598578,0.05625275,1.08032710,2.48782722,0.26976121,0.12573521,2.20990363
-1.85792896,5.19626363,1.00143946,0.67360667,0.05299660,1.03842315,2.39151402,0.26027118,0.12303451,2.11879698
-1.85192596,4.97009558,0.95359959,0.64768118,0.04959657,0.99166703,2.28419673,0.24945111,0.11957794,2.01933070
-1.84592296,4.72350472,0.90273897,0.61866148,0.04610785,0.94086464,2.16765521,0.23749225,0.11543659,1.91296200
-1.83991996,4.46049800,0.84956153,0.58705090,0.04258388,0.88687214,2.04378129,0.22460158,0.11069605,1.80124819
-1.83391696,4.18526384,0.79479916,0.55338841,0.03907512,0.83057192,1.91452621,0.21099563,0.10545366,1.68580604
-1.82791396,3.90205780,0.73919339,0.51823282,0.03562799,0.77284903,1.78184844,0.19689441,0.09981548,1.56827059
-1.82191096,3.61509172,0.68347727,0.48214696,0.03228416,0.71456878,1.64766392,0.18251550,0.09389317,1.45025477
-1.81590795,3.32843045,0.62835830,0.44568275,0.02907991,0.65655650,1.51380056,0.16806851,0.08780085,1.33331178
-1.80990495,3.04589967,0.57450294,0.40936760,0.02604581,0.59957987,1.38195840,0.15375028,0.08165209,1.21890123
-1.80390195,2.77100783,0.52252338,0.37369250,0.02320662,0.54433450,1.25367664,0.13974072,0.07555716,1.10836041
-1.79789895,2.50688390,0.47296669,0.33910223,0.02058133,0.49143283,1.13030825,0.12619961,0.06962048,1.00288119
-1.79189595,2.25623203,0.42630685,0.30598789,0.01818341,0.44139670,1.01300258,0.11326427,0.06393863,0.90349318
-1.78589295,2.02130338,0.38293949,0.27468174,0.01602117,0.39465322,0.90269577,0.10104814,0.05859852,0.81105300
-1.77988994,1.80388405,0.34317929,0.24545439,0.01409826,0.35153399,0.80010866,0.08964032,0.05367619,0.72623959
-1.77388694,1.60529808,0.30725999,0.21851415,0.01241418,0.31227707,0.70575150,0.07910586,0.04923587,0.64955482
-1.76788394,1.42642325,0.27533638,0.19400828,0.01096486,0.27703146,0.61993445,0.06948677,0.04532943,0.58132885
-1.76188094,1.26771752,0.24748822,0.17202599,0.00974323,0.24586342,0.54278274,0.06080364,0.04199627,0.52172926
-1.75587794,1.12925349,0.22372539,0.15260257,0.00873979,0.21876420,0.47425549,0.05305768,0.03926328,0.47077303
-1.74987494,1.01075836,0.20399402,0.13572465,0.00794306,0.19565863,0.41416678,0.04623310,0.03714525,0.42834043
-1.74387194,0.91165712,0.18818318,0.12133597,0.00734010,0.17641415,0.36220801,0.04029965,0.03564531,0.39419002
-1.73786893,0.83111666,0.17613168,0.10934348,0.00691684,0.16084979,0.31797054,0.03521520,0.03475550,0.36797394
-1.73186593,0.76808931,0.16763495,0.09962356,0.00665839,0.14874487,0.28096763,0.03092832,0.03445754,0.34925293
-1.72586293,0.72135436,0.16245151,0.09202795,0.00654937,0.13984722,0.25065523,0.02738072,0.03472355,0.33751079
-1.71985993,0.68955680,0.16030922,0.08638950,0.00657402,0.13388061,0.22645098,0.02450945,0.03551691,0.33216782
-1.71385693,0.67124283,0.16091111,0.08252739,0.00671642,0.13055157,0.20775120,0.02224892,0.03679311,0.33259350
-1.70785393,0.66489215,0.16394085,0.08025199,0.00696061,0.12955546,0.19394579,0.02053268,0.03850074,0.33811823
-1.70185093,0.66894727,0.16906803,0.07936919,0.00729068,0.13058190,0.18443107,0.01929496,0.04058250,0.34804449
-1.69584792,0.68184032,0.17595330,0.07968438,0.00769091,0.13331981,0.17862063,0.01847189,0.04297632,0.36165762
-1.68984492,0.70201803,0.18425349,0.08100603,0.00814589,0.13746196,0.17595456,0.01800261,0.04561664,0.37823654
-1.68384192,0.72796539,0.19362693,0.08314901,0.00864066,0.14270940,0.17590721,0.01783018,0.04843574,0.39706456
-1.67783892,0.75822859,0.20373882,0.08593767,0.00916088,0.14877576,0.17799383,0.01790228,0.05136524,0.41744070
-1.67183592,0.79143765,0.21426703,0.08920877,0.00969308,0.15539149,0.18177629,0.01817188,0.05433776,0.43869131
-1.66583292,0.82632889,0.22490794,0.09281425,0.01022483,0.16230822,0.18686816,0.01859770,0.05728854,0.46018228
-1.65982991,0.86176707,0.23538247,0.09662390,0.01074508,0.16930308,0.19293919,0.01914472,0.06015729,0.48133137
-1.65382691,0.89676716,0.24544213,0.10052781,0.01124440,0.17618299,0.19971940,0.01978454,0.06288990,0.50162070
-1.64782391,0.93051489,0.25487477,0.10443873,0.01171529,0.18278883,0.20700258,0.02049569,0.06544017,0.52060875
