energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-4.30115058,3.65176851,0.06213660,0.14665931,0.66218626,1.18899219,0.19102409,2.04628326
-4.29514757,3.54621581,0.06060222,0.14457580,0.64748958,1.14010667,0.18749895,1.99221865
-4.28914457,3.42639311,0.05870345,0.14166926,0.62990865,1.08860097,0.18287984,1.92962072
-4.28314157,3.29325133,0.05647751,0.13797329,0.60955224,1.03474704,0.17723524,1.85899468
-4.27713857,3.14811176,0.05396701,0.13354261,0.58661026,0.97891510,0.17065551,1.78105693
-4.27113557,2.99261896,0.05121861,0.12845105,0.56134623,0.92156016,0.16324964,1.69670979
-4.26513257,2.82868490,0.04828160,0.12278908,0.53408782,0.86320615,0.15514148,1.60701087
-4.25912956,2.65842726,0.04520651,0.11666114,0.50521590,0.80442883,0.14646569,1.51313867
-4.25312656,2.48410506,0.04204371,0.11018268,0.47515280,0.74583812,0.13736353,1.41635604
-4.24712356,2.30805471,0.03884220,0.10347729,0.44435027,0.68806101,0.12797862,1.31797334
-4.24112056,2.13262930,0.03564843,0.09667398,0.41327772,0.63172578,0.11845304,1.21931297
-4.23511756,1.96014374,0.03250537,0.08990466,0.38241135,0.57744806,0.10892369,1.12167668
-4.22911456,1.79282771,0.02945180,0.08330202,0.35222453,0.52581956,0.09951913,1.02631697
-4.22311156,1.63278790,0.02652174,0.07699784,0.32317983,0.47739945,0.09035705,0.93441352
-4.21710855,1.48198035,0.02374415,0.07112180,0.29572282,0.43270875,0.08154228,0.84705520
-4.21110555,1.34219300,0.02114281,0.06580069,0.27027790,0.39222751,0.07316551,0.76522797
-4.20510255,1.21503802,0.01873643,0.06115813,0.24724587,0.35639462,0.06530259,0.68980843
-4.19909955,1.10195282,0.01653887,0.05731459,0.22700329,0.32560970,0.05801447,0.62156269
-4.19309655,1.00420817,0.01455950,0.05438772,0.20990315,0.30023659,0.05134756,0.56114975
-4.18709355,0.92292153,0.01280371,0.05249283,0.19627658,0.28060779,0.04533464,0.50912844
-4.18109055,0.85907339,0.01127343,0.05174328,0.18643505,0.26702912,0.03999604,0.46596676
-4.17508754,0.81352428,0.00996768,0.05225081,0.18067258,0.25978378,0.03534104,0.43205249
-4.16908454,0.78703027,0.00888315,0.05412551,0.17926740,0.25913535,0.03136944,0.40770368
-4.16308154,0.78025467,0.00801471,0.05747531,0.18248269,0.26532894,0.02807312,0.39317802
-4.15707854,0.79377435,0.00735593,0.06240495,0.19056569,0.27859005,0.02543759,0.38867996
-4.15107554,0.82807899,0.00689941,0.06901422,0.20374517,0.29912082,0.02344330,0.39436472
-4.14507254,0.88356259,0.00663713,0.07739553,0.22222669,0.32709349,0.02206687,0.41033863
-4.13906953,0.96050674,0.00656067,0.08763063,0.24618582,0.36264109,0.02128200,0.43665546
-4.13306653,1.05905589,0.00666131,0.09978679,0.27575915,0.40584556,0.02106020,0.47330870
-4.12706353,1.17918563,0.00693011,0.11391227,0.31103355,0.45672378,0.02137119,0.52022018
-4.12106053,1.32066535,0.00735781,0.13003139,0.35203386,0.51521206,0.02218311,0.57722539
-4.11505753,1.48301738,0.00793478,0.14813936,0.39870970,0.58115000,0.02346247,0.64405678
-4.10905453,1.66547505,0.00865080,0.16819717,0.45092213,0.65426445,0.02517402,0.72032575
-4.10305153,1.86694266,0.00949497,0.19012678,0.50843080,0.73415481,0.02728036,0.80550494
-4.09704852,2.08596027,0.01045543,0.21380691,0.57088276,0.82028062,0.02974165,0.89891218
-4.09104552,2.32067662,0.01151926,0.23906990,0.63780351,0.91195249,0.03251522,0.99969753
-4.08504252,2.56883294,0.01267231,0.26569974,0.70859152,1.00832752,0.03555525,1.10683492
-4.07903952,2.82776056,0.01389914,0.29343174,0.78251681,1.10840983,0.03881263,1.21911971
-4.07303652,3.09439425,0.01518298,0.32195395,0.85872433,1.21105712,0.04223489,1.33517320
-4.06703352,3.36530302,0.01650584,0.35091056,0.93624263,1.31499350,0.04576642,1.45345486
-4.06103052,3.63673875,0.01784864,0.37990730,1.01399802,1.41882884,0.04934883,1.57228285
-4.05502751,3.90470270,0.01919147,0.40851887,1.09083427,1.52108438,0.05292166,1.68986256
-4.04902451,4.16502845,0.02051396,0.43629819,1.16553731,1.62022411,0.05642316,1.80432284
-4.04302151,4.41347917,0.02179564,0.46278730,1.23686452,1.71469106,0.05979142,1.91375903
-4.03701851,4.64585613,0.02301652,0.48752949,1.30357750,1.80294737,0.06296562,2.01628128
-4.03101551,4.85811446,0.02415753,0.51008228,1.36447718,1.88351661,0.06588738,2.11006645
-4.02501251,5.04648160,0.02520116,0.53003070,1.41843991,1.95502688,0.06850224,2.19341155
-4.01900950,5.20757366,0.02613202,0.54700036,1.46445300,2.01625276,0.07076109,2.26478647
-4.01300650,5.33850444,0.02693738,0.56066963,1.50164803,2.06615455,0.07262161,2.32288358
-4.00700350,5.43698216,0.02760768,0.57078057,1.52933058,2.10391278,0.07404949,2.36666197
-4.00100050,5.50138952,0.02813697,0.57714782,1.54700475,2.12895664,0.07501958,2.39538415
-3.99499750,5.53084293,0.02852325,0.57966535,1.55439149,2.14098493,0.07551668,2.40864344
-3.98899450,5.52522815,0.02876867,0.57831040,1.55143955,2.13997834,0.07553615,2.40638060
-3.98299150,5.48521034,0.02887966,0.57314467,1.53832875,2.12620267,0.07508408,2.38888886
-3.97698849,5.41221772,0.02886687,0.56431252,1.51546513,2.10020244,0.07417727,2.35680686
-3.97098549,5.30839942,0.02874500,0.55203640,1.48346824,2.06278534,0.07284275,2.31109980
-3.96498249,5.17655919,0.02853244,0.53660949,1.44315113,2.01499788,0.07111703,2.25302961
-3.95897949,5.02006778,0.02825086,0.51838619,1.39549400,1.95809337,0.06904510,2.18411528
-3.95297649,4.84275774,0.02792462,0.49777058,1.34161248,1.89349356,0.06667907,2.10608516
-3.94697349,4.64880509,0.02758010,0.47520360,1.28272226,1.82274539,0.06407676,2.02082335
-3.94097049,4.44260299,0.02724498,0.45114942,1.22010132,1.74747479,0.06130004,1.93031230
-3.93496748,4.22863228,0.02694741,0.42608154,1.15505154,1.66933918,0.05841315,1.83657409
-3.92896448,4.01133439,0.02671524,0.40046927,1.08886124,1.58998080,0.05548096,1.74161276
-3.92296148,3.79499115,0.02657518,0.37476511,1.02276997,1.51098236,0.05256736,1.64735976
-3.91695848,3.58361580,0.02655201,0.34939339,0.95793695,1.43382672,0.04973371,1.55562451
-3.91095548,3.38085892,0.02666789,0.32474065,0.89541416,1.35986199,0.04703739,1.46805170
-3.90495248,3.18993169,0.02694169,0.30114794,0.83612468,1.29027298,0.04453063,1.38608642
-3.89894947,3.01354843,0.02738840,0.27890528,0.78084698,1.22605973,0.04225951,1.31094795
-3.89294647,2.85388912,0.02801874,0.25824820,0.73020508,1.16802354,0.04026314,1.24361256
-3.88694347,2.71258175,0.02883877,0.23935648,0.68466457,1.11676051,0.03857319,1.18480512
-3.88094047,2.59070358,0.02984968,0.22235476,0.64453420,1.07266219,0.03721351,1.13499927
-3.87493747,2.48879965,0.03104775,0.20731491,0.60997223,1.03592289,0.03620008,1.09442515
-3.86893447,2.40691613,0.03242435,0.19425990,0.58099712,1.00655271,0.03554110,1.06308389
-3.86293147,2.34464614,0.03396608,0.18316879,0.55750148,0.98439538,0.03523727,1.04076755
-3.85692846,2.30118479,0.03565509,0.17398248,0.53926851,0.96914973,0.03528224,1.02708338
-3.85092546,2.27539081,0.03746940,0.16661007,0.52599013,0.96039362,0.03566313,1.02148092
-3.84492246,2.26585155,0.03938342,0.16093532,0.51728573,0.95760921,0.03636125,1.02328094
-3.83891946,2.27094896,0.04136844,0.15682303,0.51272102,0.96020841,0.03735279,1.03170488
-3.83291646,2.28892387,0.04339331,0.15412511,0.51182620,0.96755746,0.03860968,1.04590384
-3.82691346,2.31793665,0.04542509,0.15268611,0.51411283,0.97899997,0.04010035,1.06498633
-3.82091046,2.35612271,0.04742975,0.15234814,0.51908914,0.99387739,0.04179066,1.08804393
-3.81490745,2.40164138,0.04937295,0.15295503,0.52627333,1.01154677,0.04364471,1.11417460
-3.80890445,2.45271769,0.05122077,0.15435570,0.53520475,1.03139514,0.04562572,1.14250295
-3.80290145,2.50767641,0.05294049,0.15640680,0.54545291,1.05285059,0.04769686,1.17219767
-3.79689845,2.56496844,0.05450127,0.15897461,0.55662421,1.07538991,0.04982202,1.20248569
-3.79089545,2.62318976,0.05587488,0.16193626,0.56836674,1.09854304,0.05196659,1.23266336
-3.78489245,2.68109344,0.05703633,0.16518047,0.58037299,1.12189459,0.05409811,1.26210469
-3.77888944,2.73759548,0.05796439,0.16860768,0.59238104,1.14508276,0.05618693,1.29026686
-3.77288644,2.79177517,0.05864211,0.17213002,0.60417419,1.16779621,0.05820671,1.31669324
-3.76688344,2.84287102,0.05905713,0.17567084,0.61557951,1.18976932,0.06013490,1.34101426
-3.76088044,2.89027326,0.05920197,0.17916429,0.62646550,1.21077636,0.06195307,1.36294643
-3.75487744,2.93351375,0.05907410,0.18255466,0.63673915,1.23062512,0.06364714,1.38228974
-3.74887444,2.97225450,0.05867596,0.18579593,0.64634282,1.24915058,0.06520760,1.39892401
-3.74287144,3.00627556,0.05801483,0.18885128,0.65525104,1.26620898,0.06662946,1.41280430
-3.73686843,3.03546330,0.05710249,0.19169284,0.66346755,1.28167279,0.06791226,1.42395580
-3.73086543,3.05979972,0.05595490,0.19430153,0.67102289,1.29542702,0.06905990,1.43246863
-3.72486243,3.07935371,0.05459165,0.19666718,0.67797257,1.30736702,0.07008046,1.43849263
-3.71885943,3.09427447,0.05303539,0.19878874,0.68439599,1.31739811,0.07098587,1.44223264
-3.71285643,3.10478783,0.05131117,0.20067476,0.69039628,1.32543715,0.07179160,1.44394428
-3.70685343,3.11119528,0.04944575,0.20234392,0.69610090,1.33141597,0.07251632,1.44393053
-3.70085043,3.11387603,0.04746683,0.20382571,0.70166301,1.33528668,0.07318148,1.44253903
-3.69484742,3.11329154,0.04540242,0.20516108,0.70726350,1.33702866,0.07381095,1.44016021
-3.68884442,3.10999233,0.04328011,0.20640311,0.71311336,1.33665676,0.07443061,1.43722611
-3.68284142,3.10462603,0.04112644,0.20761748,0.71945614,1.33423050,0.07506799,1.43420956
-3.67683842,3.09794611,0.03896641,0.20888283,0.72657027,1.32986359,0.07575184,1.43162360
-3.67083542,3.09081988,0.03682299,0.21029072,0.73477061,1.32373331,0.07651184,1.43002058
-3.66483242,3.08423480,0.03471680,0.21194524,0.74440910,1.31608902,0.07737813,1.42999063
-3.65882941,3.07930175,0.03266587,0.21396224,0.75587388,1.30725914,0.07838098,1.43215893
-3.65282641,3.07725401,0.03068549,0.21646790,0.76958672,1.29765606,0.07955033,1.43718138
-3.64682341,3.07944091,0.02878825,0.21959682,0.78599825,1.28777828,0.08091534,1.44573821
-3.64082041,3.08731515,0.02698406,0.22348952,0.80558092,1.27820926,0.08250389,1.45852515
-3.63481741,3.10241318,0.02528038,0.22828929,0.82881957,1.26961274,0.08434198,1.47624202
-3.62881441,3.12632834,0.02368236,0.23413856,0.85619952,1.26272404,0.08645318,1.49957852
-3.62281141,3.16067674,0.02219322,0.24117474,0.88819250,1.25833748,0.08885786,1.52919741
-3.61680840,3.20705647,0.02081446,0.24952568,0.92524068,1.25728992,0.09157255,1.56571542
-3.61080540,3.26700105,0.01954626,0.25930494,0.96773917,1.26044073,0.09460917,1.60968213
-3.60480240,3.34192830,0.01838771,0.27060687,1.01601779,1.26864868,0.09797429,1.66155773
-3.59879940,3.43308656,0.01733718,0.28350187,1.07032260,1.28274632,0.10166844,1.72169039
-3.59279640,3.54149995,0.01639248,0.29803191,1.13079812,1.30351277,0.10568546,1.79029406
-3.58679340,3.66791511,0.01555112,0.31420653,1.19747100,1.33164563,0.11001199,1.86742795
-3.58079040,3.81275139,0.01481044,0.33199951,1.27023596,1.36773316,0.11462708,1.95297858
-3.57478739,3.97605710,0.01416770,0.35134640,1.34884475,1.41222755,0.11950197,2.04664542
-3.56878439,4.15747359,0.01362012,0.37214311,1.43289897,1.46542041,0.12460015,2.14793120
-3.56278139,4.35620946,0.01316491,0.39424556,1.52184708,1.52742133,0.12987757,2.25613756
-3.55677839,4.57102616,0.01279917,0.41747060,1.61498623,1.59814052,0.13528316,2.37036670
-3.55077539,4.80023647,0.01251985,0.44159819,1.71146903,1.67727610,0.14075962,2.48952948
-3.54477239,5.04171660,0.01232367,0.46637477,1.81031533,1.76430693,0.14624444,2.61236006
-3.53876938,5.29293212,0.01220699,0.49151793,1.91042893,1.85849121,0.15167122,2.73743706
-3.53276638,5.55097774,0.01216573,0.51672211,2.01061869,1.95887144,0.15697115,2.86321077
-3.52676338,5.81263023,0.01219534,0.54166528,2.10962382,2.06428565,0.16207471,2.98803593
-3.52076038,6.07441342,0.01229071,0.56601642,2.20614230,2.17338509,0.16691360,3.11020921
-3.51475738,6.33267371,0.01244619,0.58944359,2.29886194,2.28465797,0.17142263,3.22801029
-3.50875438,6.58366440,0.01265564,0.61162237,2.38649298,2.39645905,0.17554177,3.33974553
-3.50275138,6.82363638,0.01291250,0.63224437,2.46780132,2.50704430,0.17921814,3.44379272
-3.49674837,7.04893283,0.01320994,0.65102567,2.54164123,2.61461001,0.18240791,3.53864572
-3.49074537,7.25608525,0.01354100,0.66771482,2.60698676,2.71733532,0.18507808,3.62295743
-3.48474237,7.44190772,0.01389883,0.68210023,2.66296053,2.81342705,0.18720806,3.69557969
-3.47873937,7.60358663,0.01427690,0.69401668,2.70885921,2.90116560,0.18879085,3.75559884
-3.47273637,7.73876277,0.01466923,0.70335063,2.74417461,2.97895056,0.18983406,3.80236540
-3.46673337,7.84560274,0.01507063,0.71004433,2.76860971,3.04534448,0.19036034,3.83551698
-3.46073037,7.92285713,0.01547690,0.71409838,2.78208902,3.09911333,0.19040744,3.85499314
-3.45472736,7.96990269,0.01588502,0.71557259,2.78476259,3.13926221,0.19002775,3.86104149
-3.44872436,7.98676661,0.01629329,0.71458516,2.77700363,3.16506483,0.18928733,3.85421455
-3.44272136,7.97413108,0.01670136,0.71131006,2.75939936,3.17608552,0.18826432,3.83535681
-3.43671836,7.93331735,0.01711029,0.70597260,2.73273534,3.17219279,0.18704691,3.80558240
-3.43071536,7.86624890,0.01752247,0.69884326,2.69797362,3.15356355,0.18573074,3.76624338
-3.42471236,7.77539438,0.01794145,0.69022998,2.65622519,3.12067774,0.18441592,3.71888966
-3.41870935,7.66369164,0.01837180,0.68046905,2.60871762,3.07430321,0.18320366,3.66522165
-3.41270635,7.53445532,0.01881877,0.66991486,2.55675888,3.01547134,0.18219261,3.60703695
-3.40670335,7.39127100,0.01928806,0.65892894,2.50169865,2.94544415,0.18147517,3.54617318
-3.40070035,7.23787984,0.01978542,0.64786861,2.44488840,2.86567409,0.18113378,3.48444876
-3.39469735,7.07805816,0.02031632,0.63707562,2.38764183,2.77775818,0.18123736,3.42360410
-3.38869435,6.91549679,0.02088557,0.62686536,2.33119713,2.68338821,0.18183815,3.36524546
-3.38269135,6.75368524,0.02149702,0.61751694,2.27668262,2.58429908,0.18296906,3.31079381
-3.37668834,6.59580541,0.02215321,0.60926472,2.22508716,2.48221746,0.18464160,3.26144088
-3.37068534,6.44463957,0.02285517,0.60229144,2.17723645,2.37881279,0.18684465,3.21811435
-3.36468234,6.30249625,0.02360221,0.59672353,2.13377611,2.27565260,0.18954405,3.18145357
-3.35867934,6.17115717,0.02439181,0.59262853,2.09516240,2.17416390,0.19268310,3.15179696
-3.35267634,6.05184693,0.02521963,0.59001497,2.06166033,2.07560194,0.19618395,3.12918148
-3.34667334,5.94522648,0.02607949,0.58883449,2.03334954,1.98102743,0.19994997,3.11335405
-3.34067034,5.85140965,0.02696353,0.58898624,2.01013688,1.89129258,0.20386875,3.10379424
-3.33466733,5.77000111,0.02786236,0.59032317,1.99177514,1.80703614,0.20781590,3.09974677
-3.32866433,5.70015319,0.02876534,0.59265998,1.97788655,1.72868697,0.21165934,3.10026226
-3.32266133,5.64063769,0.02966083,0.59578224,1.96798958,1.65647532,0.21526385,3.10424387
-3.31665833,5.58992854,0.03053649,0.59945621,1.96152751,1.59045075,0.21849584,3.11049744
-3.31065533,5.54629064,0.03137967,0.60343890,1.95789717,1.53050516,0.22122790,3.11778264
-3.30465233,5.50787011,0.03217770,0.60748777,1.95647618,1.47639949,0.22334325,3.12486264
-3.29864932,5.47278152,0.03291827,0.61136969,1.95664751,1.42779236,0.22473949,3.13055003
-3.29264632,5.43918798,0.03358975,0.61486876,1.95782003,1.38426919,0.22533194,3.13374703
-3.28664332,5.40537101,0.03418153,0.61779260,1.95944450,1.34537032,0.22505610,3.13347859
-3.28064032,5.36978761,0.03468437,0.61997696,1.96102437,1.31061696,0.22386932,3.12891733
-3.27463732,5.33111326,0.03509064,0.62128861,1.96212152,1.27953401,0.22175164,3.11939997
-3.26863432,5.28827033,0.03539466,0.62162637,1.96235723,1.25166909,0.21870577,3.10443539
-3.26263132,5.24044265,0.03559299,0.62092058,1.96140907,1.22660759,0.21475626,3.08370493
-3.25662831,5.18707729,0.03568462,0.61913118,1.95900453,1.20398356,0.20994806,3.05705594
-3.25062531,5.12787596,0.03567131,0.61624463,1.95491272,1.18348679,0.20434437,3.02449001
-3.24462231,5.06277811,0.03555771,0.61227013,1.94893510,1.16486651,0.19802412,2.98614736
-3.23861931,4.99193866,0.03535166,0.60723543,1.94089653,1.14793233,0.19107916,2.94228905
-3.23261631,4.91570287,0.03506427,0.60118257,1.93063761,1.13255304,0.18361123,2.89327831
-3.22661331,4.83458074,0.03471004,0.59416401,1.91800925,1.11865409,0.17572897,2.83956268
-3.22061031,4.74922302,0.03430694,0.58623918,1.90286995,1.10621432,0.16754495,2.78165759
-3.21460730,4.66040010,0.03387636,0.57747191,1.88508621,1.09526248,0.15917296,2.72013239
-3.20860430,4.56898482,0.03344302,0.56792856,1.86453591,1.08587402,0.15072554,2.65559910
-3.20260130,4.47593911,0.03303470,0.55767715,1.84111452,1.07816830,0.14231182,2.58870379
-3.19659830,4.38230434,0.03268196,0.54678721,1.81474338,1.07230634,0.13403571,2.52012035
-3.19059530,4.28919425,0.03241766,0.53533037,1.78537944,1.06848885,0.12599441,2.45054611
-3.18459230,4.19778914,0.03227638,0.52338133,1.75302539,1.06695450,0.11827729,2.38069834
-3.17858929,4.10932999,0.03229372,0.51101918,1.71773936,1.06797770,0.11096504,2.31131112
-3.17258629,4.02511068,0.03250550,0.49832872,1.67964312,1.07186569,0.10412906,2.24313134
-3.16658329,3.94646689,0.03294678,0.48540151,1.63892802,1.07895431,0.09783112,2.17691341
-3.16058029,3.87476046,0.03365086,0.47233659,1.59585795,1.08960189,0.09212317,2.11341191
-3.15457729,3.81135831,0.03464825,0.45924053,1.55076885,1.10418109,0.08704725,2.05337183
-3.14857429,3.75760549,0.03596550,0.44622682,1.50406459,1.12306816,0.08263562,1.99751645
-3.14257129,3.71479247,0.03762412,0.43341456,1.45620919,1.14662975,0.07891083,1.94653269
-3.13656828,3.68411741,0.03963956,0.42092636,1.40771565,1.17520719,0.07588595,1.90105476
-3.13056528,3.66664438,0.04202018,0.40888563,1.35913199,1.20909865,0.07356483,1.86164636
-3.12456228,3.66325935,0.04476649,0.39741332,1.31102499,1.24853975,0.07194240,1.82878246
-3.11855928,3.67462566,0.04787042,0.38662431,1.26396253,1.29368317,0.07100500,1.80283152
-3.11255628,3.70114137,0.05131491,0.37662360,1.21849536,1.34457833,0.07073078,1.78403907
-3.10655328,3.74290050,0.05507367,0.36750256,1.17513915,1.40115213,0.07109015,1.77251359
-3.10055028,3.79966069,0.05911129,0.35933539,1.13435762,1.46319169,0.07204626,1.76821555
-3.09454727,3.87081902,0.06338354,0.35217596,1.09654756,1.53033043,0.07355558,1.77095038
-3.08854427,3.95539812,0.06783803,0.34605526,1.06202623,1.60203836,0.07556845,1.78036572
-3.08254127,4.05204362,0.07241516,0.34097953,1.03102173,1.67761760,0.07802977,1.79595352
-3.07653827,4.15903416,0.07704930,0.33692915,1.00366651,1.75620385,0.08087967,1.81705691
-3.07053527,4.27430421,0.08167027,0.33385842,0.97999429,1.83677437,0.08405430,1.84288176
-3.06453227,4.39547955,0.08620498,0.33169616,0.95994025,1.91816264,0.08748659,1.87251279
-3.05852926,4.51992494,0.09057926,0.33034710,0.94334453,1.99907970,0.09110711,1.90493354
-3.05252626,4.64480246,0.09471983,0.32969410,0.92995853,2.07814169,0.09484491,1.93904972
-3.04652326,4.76713917,0.09855617,0.32960106,0.91945391,2.15390301,0.09862845,1.97371520
-3.04052026,4.88390182,0.10202258,0.32991640,0.91143376,2.22489392,0.10238655,2.00775973
-3.03451726,4.99207632,0.10505995,0.33047700,0.90544555,2.28966144,0.10604936,2.04001781
-3.02851426,5.08874932,0.10761750,0.33111261,0.90099528,2.34681201,0.10954938,2.06935751
-3.02251126,5.17118917,0.10965427,0.33165035,0.89756260,2.39505431,0.11282250,2.09470881
-3.01650825,5.23692354,0.11114030,0.33191938,0.89461618,2.43324055,0.11580904,2.11509030
-3.01050525,5.28381097,0.11205762,0.33175557,0.89162905,2.46040455,0.11845482,2.12963382
-3.00450225,5.31010386,0.11240078,0.33100590,0.88809347,2.47579506,0.12071218,2.13760620
-2.99849925,5.31450085,0.11217710,0.32953264,0.88353488,2.47890295,0.12254100,2.13842761
-2.99249625,5.29618643,0.11140652,0.32721710,0.87752470,2.46948094,0.12390960,2.13168596
-2.98649325,5.25485668,0.11012114,0.32396284,0.86969143,2.44755528,0.12479557,2.11714707
-2.98049025,5.19073003,0.10836434,0.31969831,0.85973010,2.41342862,0.12518639,2.09476012
-2.97448724,5.10454261,0.10618971,0.31437866,0.84740949,2.36767398,0.12507997,2.06465850
-2.96848424,4.99752841,0.10365955,0.30798698,0.83257720,2.31112011,0.12448486,2.02715569
-2.96248124,4.87138491,0.10084327,0.30053454,0.81516234,2.24482870,0.12342023,1.98273645
-2.95647824,4.72822524,0.09781549,0.29206040,0.79517575,2.17006442,0.12191565,1.93204345
-2.95047524,4.57051870,0.09465412,0.28263006,0.77270797,2.08825892,0.12001045,1.87585968
-2.94447224,4.40102174,0.09143823,0.27233354,0.74792479,2.00097032,0.11775284,1.81508714
-2.93846923,4.22270161,0.08824598,0.26128263,0.72106084,1.90983961,0.11519879,1.75072253
-2.93246623,4.03865579,0.08515254,0.24960771,0.69241130,1.81654585,0.11241058,1.68383047
-2.92646323,3.85202968,0.08222809,0.23745406,0.66232218,1.72276162,0.10945515,1.61551533
-2.92046023,3.66593565,0.07953596,0.22497791,0.63117952,1.63011061,0.10640233,1.54689259
-2.91445723,3.48337638,0.07713097,0.21234237,0.59939792,1.54012864,0.10332292,1.47906051
-2.90845423,3.30717485,0.07505797,0.19971338,0.56740901,1.45422959,0.10028683,1.41307346
-2.90245123,3.13991372,0.07335067,0.18725582,0.53565005,1.37367724,0.09736118,1.34991751
-2.89644822,2.98388579,0.07203082,0.17513001,0.50455342,1.29956381,0.09460866,1.29048950
-2.89044522,2.84105714,0.07110764,0.16348864,0.47453711,1.23279580,0.09208602,1.23558006
-2.88444222,2.71304392,0.07057780,0.15247420,0.44599667,1.17408717,0.08984288,1.18586140
-2.87843922,2.60110312,0.07042557,0.14221713,0.41929889,1.12395980,0.08792084,1.14188011
-2.87243622,2.50613694,0.07062353,0.13283451,0.39477724,1.08275083,0.08635303,1.10405508
-2.86643322,2.42871008,0.07113359,0.12442943,0.37272913,1.05062598,0.08516389,1.07268056
-2.86043022,2.36907831,0.07190836,0.11709099,0.35341497,1.02759809,0.08436948,1.04793391
-2.85442721,2.32722637,0.07289283,0.11089471,0.33705880,1.01354958,0.08397797,1.02988731
-2.84842421,2.30291286,0.07402637,0.10590346,0.32385022,1.00825749,0.08399052,1.01852277
-2.84242121,2.29571927,0.07524482,0.10216862,0.31394731,1.01141982,0.08440227,1.01374932
-2.83641821,2.30510037,0.07648281,0.09973131,0.30748014,1.02268165,0.08520352,1.01542123
-2.83041521,2.33043289,0.07767600,0.09862378,0.30455438,1.04165970,0.08638092,1.02335604
-2.82441221,2.37105972,0.07876332,0.09887048,0.30525473,1.06796404,0.08791863,1.03735124
-2.81840920,2.42632710,0.07968905,0.10048892,0.30964766,1.10121588,0.08979928,1.05719856
-2.81240620,2.49561262,0.08040463,0.10349020,0.31778317,1.14106059,0.09200479,1.08269467
-2.80640320,2.57834252,0.08087017,0.10787898,0.32969531,1.18717526,0.09451689,1.11364787
-2.80040020,2.67399729,0.08105559,0.11365300,0.34540136,1.23927061,0.09731730,1.14988009
-2.79439720,2.78210542,0.08094126,0.12080210,0.36489949,1.29708724,0.10038769,1.19122413
-2.78839420,2.90222586,0.08051832,0.12930675,0.38816507,1.36038659,0.10370928,1.23751638
-2.78239120,3.03392038,0.07978840,0.13913620,0.41514579,1.42893725,0.10726213,1.28858537
-2.77638819,3.17671791,0.07876300,0.15024638,0.44575589,1.50249762,0.11102438,1.34423717
-2.77038519,3.33007325,0.07746244,0.16257760,0.47986980,1.58079616,0.11497122,1.40423854
-2.76438219,3.49332320,0.07591451,0.17605243,0.51731580,1.66351046,0.11907396,1.46829917
-2.75837919,3.66564332,0.07415280,0.19057366,0.55786999,1.75024680,0.12329906,1.53605440
-2.75237619,3.84600856,0.07221495,0.20602278,0.60125135,1.84052154,0.12760745,1.60704980
-2.74637319,4.03316103,0.07014077,0.22225905,0.64711807,1.93374585,0.13195403,1.68072894
-2.74037019,4.22558767,0.06797042,0.23911926,0.69506595,2.02921515,0.13628752,1.75642561
-2.73436718,4.42151021,0.06574269,0.25641847,0.74462888,2.12610408,0.14055072,1.83336140
-2.72836418,4.61888918,0.06349348,0.27395166,0.79528202,2.22346817,0.14468121,1.91064930
-2.72236118,4.81544275,0.06125450,0.29149640,0.84644751,2.32025222,0.14861236,1.98730364
-2.71635818,5.00868074,0.05905240,0.30881658,0.89750296,2.41530587,0.15227487,2.06225638
-2.71035518,5.19595272,0.05690804,0.32566694,0.94779239,2.50740570,0.15559856,2.13437915
-2.70435218,5.37450887,0.05483629,0.34179853,0.99663948,2.59528343,0.15851441,2.20251045
-2.69834917,5.54157119,0.05284607,0.35696472,1.04336263,2.67765903,0.16095682,2.26548671
-2.69234617,5.69441194,0.05094069,0.37092761,1.08729133,2.75327743,0.16286585,2.32217600
-2.68634317,5.83043606,0.04911844,0.38346460,1.12778318,2.82094733,0.16418949,2.37151276
-2.68034017,5.94726381,0.04737348,0.39437482,1.16424101,2.87958026,0.16488561,2.41253203
-2.67433717,6.04280966,0.04569672,0.40348521,1.19612923,2.92822818,0.16492377,2.44440145
-2.66833417,6.11535397,0.04407690,0.41065581,1.22298888,2.96611789,0.16428657,2.46644969
-2.66233117,6.16360394,0.04250163,0.41578423,1.24445066,2.99268042,0.16297056,2.47818981
-2.65632816,6.18674098,0.04095836,0.41880895,1.26024536,3.00757410,0.16098667,2.47933651
-2.65032516,6.18445214,0.03943534,0.41971129,1.27021133,3.01070005,0.15836011,2.46981660
-2.64432216,6.15694425,0.03792232,0.41851604,1.27429857,3.00220919,0.15512974,2.44977205
-2.63831916,6.10493978,0.03641117,0.41529054,1.27256929,2.98250029,0.15134697,2.41955559
-2.63231616,6.02965464,0.03489632,0.41014246,1.26519491,2.95220901,0.14707416,2.37971918
-2.62631316,5.93275874,0.03337492,0.40321614,1.25244962,2.91218812,0.14238277,2.33099569
-2.62031016,5.81632094,0.03184692,0.39468778,1.23470065,2.86347971,0.13735103,2.27427483
-2.61430715,5.68274062,0.03031491,0.38475956,1.21239586,2.80728038,0.13206161,2.21057425
-2.60830415,5.53466875,0.02878387,0.37365313,1.18604888,2.74490071,0.12659905,2.14100714
-2.60230115,5.37492160,0.02726073,0.36160245,1.15622257,2.67772079,0.12104727,2.06674757
