energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.50875438,6.60936915,-6.60936866,0.02642409,-0.02642410,0.88236265,-0.88236288,0.96268230,-0.96268241,3.54748252,-3.54748181,1.18958889,-1.18958925,0.58700551,-0.58700549,0.07149958,-0.07149958,2.53734726,-2.53734707
-3.50275138,6.38537648,-6.38537601,0.02500831,-0.02500832,0.83922867,-0.83922890,0.91957292,-0.91957303,3.42604810,-3.42604742,1.14903938,-1.14903975,0.56350968,-0.56350966,0.06988830,-0.06988830,2.46594335,-2.46594317
-3.49674837,6.16432995,-6.16432954,0.02360374,-0.02360375,0.79683109,-0.79683132,0.87835084,-0.87835095,3.30524159,-3.30524094,1.11004487,-1.11004526,0.54100248,-0.54100245,0.06812957,-0.06812957,2.39594533,-2.39594517
-3.49074537,5.94768704,-5.94768670,0.02222185,-0.02222186,0.75548866,-0.75548889,0.83919637,-0.83919649,3.18584273,-3.18584213,1.07297291,-1.07297331,0.51949817,-0.51949813,0.06624501,-0.06624502,2.32777450,-2.32777437
-3.48474237,5.73678682,-5.73678657,0.02087296,-0.02087297,0.71548441,-0.71548464,0.80224214,-0.80224228,3.06853662,-3.06853609,1.03814943,-1.03814983,0.49902039,-0.49902035,0.06425742,-0.06425743,2.26184988,-2.26184980
-3.47873937,5.53281500,-5.53281488,0.01956606,-0.01956607,0.67706067,-0.67706090,0.76757047,-0.76757063,2.95389846,-2.95389802,1.00585241,-1.00585282,0.47960024,-0.47960021,0.06219021,-0.06219023,2.19857326,-2.19857324
-3.47273637,5.33677828,-5.33677831,0.01830864,-0.01830865,0.64041604,-0.64041627,0.73521297,-0.73521314,2.84238422,-2.84238387,0.97630802,-0.97630845,0.46127451,-0.46127449,0.06006691,-0.06006692,2.13831628,-2.13831632
-3.46673337,5.14948833,-5.14948854,0.01710663,-0.01710664,0.60570415,-0.60570438,0.70515224,-0.70515244,2.73432751,-2.73432728,0.94968913,-0.94968957,0.44408410,-0.44408409,0.05791060,-0.05791062,2.08141001,-2.08141014
-3.46073037,4.97155564,-4.97155605,0.01596438,-0.01596439,0.57303411,-0.57303435,0.67732561,-0.67732584,2.62994245,-2.62994234,0.92611612,-0.92611658,0.42807266,-0.42807266,0.05574352,-0.05574354,2.02813733,-2.02813754
-3.45472736,4.80339248,-4.80339312,0.01488470,-0.01488471,0.54247251,-0.54247276,0.65163044,-0.65163071,2.52933190,-2.52933194,0.90565970,-0.90566019,0.41328548,-0.41328550,0.05358661,-0.05358664,1.97872793,-1.97872824
-3.44872436,4.64522396,-4.64522484,0.01386895,-0.01386896,0.51404668,-0.51404694,0.62793077,-0.62793107,2.43250045,-2.43250065,0.88834539,-0.88834590,0.39976860,-0.39976864,0.05145918,-0.05145921,1.93335613,-1.93335654
-3.44272136,4.49710584,-4.49710699,0.01291719,-0.01291720,0.48774888,-0.48774915,0.60606486,-0.60606520,2.33937100,-2.33937136,0.87415918,-0.87415972,0.38756806,-0.38756812,0.04937857,-0.04937860,1.89214080,-1.89214132
-3.43671836,4.35894734,-4.35894876,0.01202835,-0.01202836,0.46354114,-0.46354142,0.58585321,-0.58585360,2.24980385,-2.24980439,0.86305394,-0.86305451,0.37672927,-0.37672935,0.04735996,-0.04736000,1.85514745,-1.85514809
-3.43071536,4.23053713,-4.23053883,0.01120044,-0.01120045,0.44136048,-0.44136077,0.56710664,-0.56710707,2.16361715,-2.16361787,0.85495609,-0.85495669,0.36729643,-0.36729654,0.04541617,-0.04541621,1.82239172,-1.82239247
-3.42471236,4.11157082,-4.11157280,0.01043069,-0.01043070,0.42112416,-0.42112448,0.54963402,-0.54963450,2.08060740,-2.08060830,0.84977215,-0.84977279,0.35931191,-0.35931204,0.04355755,-0.04355759,1.79384397,-1.79384483
-3.41870935,4.00167820,-4.00168044,0.00971586,-0.00971587,0.40273475,-0.40273508,0.53324936,-0.53324989,2.00056890,-2.00056997,0.84739473,-0.84739540,0.35281553,-0.35281568,0.04179192,-0.04179196,1.76943443,-1.76943539
-3.41270635,3.90044872,-3.90045122,0.00905233,-0.00905234,0.38608472,-0.38608507,0.51777797,-0.51777854,1.92331130,-1.92331253,0.84770775,-0.84770844,0.34784377,-0.34784394,0.04012459,-0.04012464,1.74905866,-1.74905972
-3.40670335,3.80745421,-3.80745695,0.00843636,-0.00843637,0.37106061,-0.37106097,0.50306140,-0.50306201,1.84867428,-1.84867567,0.85059065,-0.85059136,0.34442876,-0.34442896,0.03855842,-0.03855847,1.73258282,-1.73258397
-3.40070035,3.72226793,-3.72227088,0.00786421,-0.00786422,0.35754638,-0.35754675,0.48896123,-0.48896187,1.77653894,-1.77654047,0.85592156,-0.85592230,0.34259727,-0.34259748,0.03709393,-0.03709398,1.71984868,-1.71984991
-3.39469735,3.64447945,-3.64448258,0.00733230,-0.00733231,0.34542623,-0.34542661,0.47536145,-0.47536212,1.70683556,-1.70683721,0.86357944,-0.86358020,0.34236940,-0.34236963,0.03572948,-0.03572952,1.71067819,-1.71067949
-3.38869435,3.57370551,-3.57370879,0.00683726,-0.00683727,0.33458657,-0.33458696,0.46216970,-0.46217039,1.63954764,-1.63954940,0.87344522,-0.87344598,0.34375742,-0.34375766,0.03446145,-0.03446150,1.70487762,-1.70487898
-3.38269135,3.50959684,-3.50960024,0.00637609,-0.00637610,0.32491749,-0.32491789,0.44931723,-0.44931794,1.57471243,-1.57471427,0.88540222,-0.88540298,0.34676447,-0.34676473,0.03328455,-0.03328460,1.70224130,-1.70224270
-3.37668834,3.45184170,-3.45184518,0.00594611,-0.00594612,0.31631362,-0.31631402,0.43675799,-0.43675871,1.51241836,-1.51242025,0.89933604,-0.89933681,0.35138343,-0.35138369,0.03219207,-0.03219212,1.70255517,-1.70255659
-3.37068534,3.40016667,-3.40017018,0.00554506,-0.00554507,0.30867453,-0.30867493,0.42446682,-0.42446754,1.45279977,-1.45280169,0.91513415,-0.91513491,0.35759592,-0.35759618,0.03117622,-0.03117626,1.70560025,-1.70560168
-3.36468234,3.35433568,-3.35433920,0.00517106,-0.00517107,0.30190486,-0.30190525,0.41243716,-0.41243788,1.39602980,-1.39603174,0.93268544,-0.93268618,0.36537161,-0.36537188,0.03022845,-0.03022849,1.71115627,-1.71115768
-3.35867934,3.31414807,-3.31415155,0.00482262,-0.00482263,0.29591420,-0.29591458,0.40067839,-0.40067910,1.34231200,-1.34231393,0.95187991,-0.95188063,0.37466787,-0.37466814,0.02933984,-0.02933988,1.71900553,-1.71900692
-3.35267634,3.27943645,-3.27943985,0.00449855,-0.00449856,0.29061694,-0.29061731,0.38921302,-0.38921371,1.29187134,-1.29187323,0.97260883,-0.97260953,0.38542974,-0.38543000,0.02850141,-0.02850145,1.72893733,-1.72893868
-3.34667334,3.25006511,-3.25006841,0.00419799,-0.00419800,0.28593206,-0.28593242,0.37807398,-0.37807465,1.24494548,-1.24494731,0.99476532,-0.99476599,0.39759042,-0.39759067,0.02770449,-0.02770453,1.74075268,-1.74075397
-3.34067034,3.22592944,-3.22593260,0.00392031,-0.00392032,0.28178309,-0.28178344,0.36730217,-0.36730282,1.20177660,-1.20177836,1.01824542,-1.01824605,0.41107212,-0.41107236,0.02694101,-0.02694104,1.75426955,-1.75427078
-3.33466733,3.20695661,-3.20695961,0.00366511,-0.00366511,0.27809810,-0.27809843,0.35694431,-0.35694492,1.16260454,-1.16260620,1.04294976,-1.04295035,0.42578743,-0.42578767,0.02620379,-0.02620382,1.76932848,-1.76932963
-3.32866433,3.19310752,-3.19311032,0.00343211,-0.00343212,0.27480990,-0.27481021,0.34705122,-0.34705180,1.12766117,-1.12766273,1.06878560,-1.06878615,0.44164095,-0.44164117,0.02548677,-0.02548679,1.78579811,-1.78579918
-3.32266133,3.18437981,-3.18438239,0.00322118,-0.00322119,0.27185639,-0.27185668,0.33767662,-0.33767715,1.09716653,-1.09716797,1.09566917,-1.09566967,0.45853126,-0.45853147,0.02478518,-0.02478521,1.80358073,-1.80358170
-3.31665833,3.18081161,-3.18081396,0.00303227,-0.00303228,0.26918101,-0.26918127,0.32887624,-0.32887672,1.07132630,-1.07132760,1.12352806,-1.12352851,0.47635310,-0.47635329,0.02409568,-0.02409571,1.82261712,-1.82261799
-3.31065533,3.18248522,-3.18248732,0.00286538,-0.00286539,0.26673322,-0.26673346,0.32070739,-0.32070783,1.05033072,-1.05033187,1.15230351,-1.15230391,0.49499957,-0.49499975,0.02341637,-0.02341640,1.84289065,-1.84289140
-3.30465233,3.18953029,-3.18953213,0.00272055,-0.00272056,0.26446913,-0.26446934,0.31322883,-0.31322922,1.03435447,-1.03435547,1.18195235,-1.18195268,0.51436438,-0.51436454,0.02274679,-0.02274681,1.86442997,-1.86443060
-3.29864932,3.20212557,-3.20212713,0.00259785,-0.00259785,0.26235187,-0.26235206,0.30650072,-0.30650106,1.02355724,-1.02355808,1.21244840,-1.21244867,0.53434384,-0.53434399,0.02208784,-0.02208786,1.88731026,-1.88731077
-3.29264632,3.22049868,-3.22049996,0.00249736,-0.00249737,0.26035208,-0.26035224,0.30058477,-0.30058506,1.01808439,-1.01808507,1.24378321,-1.24378342,0.55483869,-0.55483882,0.02144164,-0.02144166,1.91165255,-1.91165294
-3.28664332,3.24492333,-3.24492431,0.00241919,-0.00241920,0.25844800,-0.25844814,0.29554422,-0.29554446,1.01806745,-1.01806796,1.27596602,-1.27596617,0.57575552,-0.57575563,0.02081133,-0.02081135,1.93762111,-1.93762137
-3.28064032,3.27571342,-3.27571411,0.00236346,-0.00236346,0.25662552,-0.25662563,0.29144379,-0.29144397,1.02362378,-1.02362412,1.30902290,-1.30902299,0.59700783,-0.59700793,0.02020087,-0.02020088,1.96541872,-1.96541885
-3.27463732,3.31321412,-3.31321451,0.00233029,-0.00233030,0.25487787,-0.25487796,0.28834927,-0.28834940,1.03485538,-1.03485554,1.34299519,-1.34299522,0.61851667,-0.61851675,0.01961475,-0.01961476,1.99528010,-1.99528010
-3.26863432,3.35778972,-3.35778980,0.00231985,-0.00231985,0.25320510,-0.25320517,0.28632693,-0.28632701,1.05184628,-1.05184626,1.37793724,-1.37793720,0.64021086,-0.64021092,0.01905777,-0.01905778,2.02746351,-2.02746338
-3.26263132,3.40980870,-3.40980848,0.00233229,-0.00233230,0.25161326,-0.25161331,0.28544253,-0.28544256,1.07465866,-1.07465846,1.41391376,-1.41391365,0.66202691,-0.66202695,0.01853476,-0.01853476,2.06224101,-2.06224073
-3.25662831,3.46962661,-3.46962607,0.00236781,-0.00236781,0.25011336,-0.25011338,0.28575998,-0.28575995,1.10332767,-1.10332729,1.45099691,-1.45099673,0.68390858,-0.68390861,0.01805034,-0.01805035,2.09988770,-2.09988729
-3.25062531,3.53756739,-3.53756654,0.00242657,-0.00242657,0.24872014,-0.24872014,0.28733973,-0.28733966,1.13785507,-1.13785452,1.48926340,-1.48926315,0.70580635,-0.70580637,0.01760875,-0.01760876,2.14067061,-2.14067006
-3.24462231,3.61390423,-3.61390307,0.00250874,-0.00250874,0.24745072,-0.24745069,0.29023689,-0.29023676,1.17820219,-1.17820146,1.52879184,-1.52879153,0.72767677,-0.72767677,0.01721362,-0.01721363,2.18483761,-2.18483693
-3.23861931,3.69884090,-3.69883943,0.00261448,-0.00261448,0.24632312,-0.24632307,0.29449908,-0.29449890,1.22428248,-1.22428157,1.56966054,-1.56966015,0.74948184,-0.74948183,0.01686790,-0.01686791,2.23260699,-2.23260617
-3.23261631,3.79249465,-3.79249288,0.00274387,-0.00274387,0.24535485,-0.24535479,0.30016432,-0.30016409,1.27595435,-1.27595326,1.61194592,-1.61194546,0.77118861,-0.77118859,0.01657377,-0.01657378,2.28415827,-2.28415732
-3.22661331,3.89488164,-3.89487958,0.00289691,-0.00289691,0.24456152,-0.24456144,0.30725879,-0.30725851,1.33301484,-1.33301358,1.65572164,-1.65572112,0.79276891,-0.79276888,0.01633263,-0.01633264,2.33962454,-2.33962346
-3.22061031,4.00590589,-4.00590354,0.00307352,-0.00307352,0.24395561,-0.24395550,0.31579474,-0.31579442,1.39519466,-1.39519323,1.70105842,-1.70105784,0.81419943,-0.81419939,0.01614514,-0.01614514,2.39908681,-2.39908562
-3.21460730,4.12535234,-4.12534971,0.00327345,-0.00327345,0.24354542,-0.24354530,0.32576868,-0.32576831,1.46215528,-1.46215369,1.74802444,-1.74802380,0.83546201,-0.83546196,0.01601127,-0.01601128,2.46257046,-2.46256916
-3.20860430,4.25288457,-4.25288169,0.00349628,-0.00349628,0.24333430,-0.24333415,0.33715978,-0.33715937,1.53348843,-1.53348668,1.79668617,-1.79668547,0.85654419,-0.85654414,0.01593047,-0.01593047,2.53004387,-2.53004246
-3.20260130,4.38804733,-4.38804422,0.00374141,-0.00374141,0.24332009,-0.24331993,0.34992881,-0.34992835,1.60871850,-1.60871661,1.84710934,-1.84710859,0.87743996,-0.87743990,0.01590175,-0.01590176,2.60141912,-2.60141762
-3.19659830,4.53027382,-4.53027049,0.00400798,-0.00400798,0.24349494,-0.24349477,0.36401745,-0.36401695,1.68730794,-1.68730592,1.89935976,-1.89935897,0.89815049,-0.89815043,0.01592389,-0.01592389,2.67655459,-2.67655302
-3.19059530,4.67889727,-4.67889376,0.00429488,-0.00429488,0.24384530,-0.24384511,0.37934827,-0.37934773,1.76866584,-1.76866371,1.95350358,-1.95350276,0.91868479,-0.91868473,0.01599555,-0.01599555,2.75525903,-2.75525740
-3.18459230,4.83316639,-4.83316273,0.00460074,-0.00460073,0.24435227,-0.24435207,0.39582525,-0.39582468,1.85215941,-1.85215718,2.00960677,-2.00960592,0.93906014,-0.93906008,0.01611547,-0.01611548,2.83729664,-2.83729497
-3.17858929,4.99226372,-4.99225994,0.00492390,-0.00492390,0.24499213,-0.24499191,0.41333491,-0.41333431,1.93712822,-1.93712590,2.06773325,-2.06773238,0.95930206,-0.95930200,0.01628259,-0.01628259,2.92239280,-2.92239110
-3.17258629,5.15532596,-5.15532209,0.00526244,-0.00526244,0.24573711,-0.24573688,0.43174810,-0.43174747,2.02290060,-2.02289822,2.12794182,-2.12794095,0.97944375,-0.97944370,0.01649613,-0.01649613,3.01023985,-3.01023814
-3.16658329,5.32146540,-5.32146148,0.00561418,-0.00561418,0.24655627,-0.24655604,0.45092233,-0.45092168,2.10881176,-2.10880933,2.19028144,-2.19028057,0.99952489,-0.99952483,0.01675573,-0.01675574,3.10050250,-3.10050081
-3.16058029,5.48979126,-5.48978733,0.00597670,-0.00597670,0.24741651,-0.24741628,0.47070467,-0.47070400,2.19422271,-2.19422025,2.25478495,-2.25478410,1.01958963,-1.01958958,0.01706145,-0.01706145,3.19282253,-3.19282087
-3.15457729,5.65943012,-5.65942622,0.00634741,-0.00634741,0.24828359,-0.24828335,0.49093510,-0.49093442,2.27853951,-2.27853704,2.32146154,-2.32146071,1.03968396,-1.03968392,0.01741378,-0.01741378,3.28682246,-3.28682085
-3.14857429,5.82954458,-5.82954072,0.00672357,-0.00672357,0.24912317,-0.24912293,0.51145022,-0.51144952,2.36123174,-2.36122928,2.39028794,-2.39028714,1.05985230,-1.05985227,0.01781363,-0.01781363,3.38210806,-3.38210653
-3.14257129,5.99934943,-5.99934566,0.00710239,-0.00710238,0.24990187,-0.24990162,0.53208718,-0.53208649,2.44184972,-2.44184728,2.46119915,-2.46119840,1.08013358,-1.08013355,0.01826230,-0.01826230,3.47826981,-3.47826836
-3.13656828,6.16812502,-6.16812136,0.00748106,-0.00748106,0.25058815,-0.25058790,0.55268786,-0.55268717,2.52003952,-2.52003711,2.53407888,-2.53407819,1.10055692,-1.10055690,0.01876133,-0.01876133,3.57488320,-3.57488186
-3.13056528,6.33522742,-6.33522388,0.00785690,-0.00785689,0.25115322,-0.25115298,0.57310284,-0.57310215,2.59555528,-2.59555291,2.60875059,-2.60874996,1.12113720,-1.12113719,0.01931249,-0.01931249,3.67150846,-3.67150724
-3.12456228,6.50009528,-6.50009187,0.00822736,-0.00822735,0.25157179,-0.25157155,0.59319532,-0.59319464,2.66826820,-2.66826587,2.68496964,-2.68496907,1.14187065,-1.14187065,0.01991762,-0.01991761,3.76768976,-3.76768867
-3.11855928,6.66225361,-6.66225034,0.00859015,-0.00859015,0.25182267,-0.25182244,0.61284466,-0.61284399,2.73817194,-2.73816964,2.76241726,-2.76241676,1.16273097,-1.16273097,0.02057853,-0.02057852,3.86295447,-3.86295351
-3.11255628,6.82131454,-6.82131139,0.00894334,-0.00894333,0.25188938,-0.25188915,0.63194944,-0.63194878,2.80538393,-2.80538167,2.84069697,-2.84069655,1.18366601,-1.18366602,0.02129692,-0.02129692,3.95681285,-3.95681202
-3.10655328,6.97697533,-6.97697231,0.00928536,-0.00928536,0.25176050,-0.25176029,0.65042983,-0.65042918,2.87014275,-2.87014050,2.91933386,-2.91933352,1.20459540,-1.20459541,0.02207430,-0.02207429,4.04875856,-4.04875786
-3.10055028,7.12901407,-7.12901114,0.00961512,-0.00961511,0.25143005,-0.25142984,0.66822923,-0.66822859,2.93280124,-2.93279898,2.99777708,-2.99777681,1.22540936,-1.22540937,0.02291184,-0.02291184,4.13827029,-4.13826972
-3.09454727,7.27728307,-7.27728021,0.00993199,-0.00993198,0.25089764,-0.25089744,0.68531502,-0.68531439,2.99381576,-2.99381348,3.07540573,-3.07540553,1.24596870,-1.24596871,0.02381041,-0.02381040,4.22481478,-4.22481432
-3.08854427,7.42170055,-7.42169771,0.01023586,-0.01023585,0.25016860,-0.25016841,0.70167830,-0.70167768,3.05373160,-3.05372926,3.15153814,-3.15153800,1.26610625,-1.26610625,0.02477041,-0.02477040,4.30785125,-4.30785089
-3.08254127,7.56224042,-7.56223757,0.01052708,-0.01052707,0.24925398,-0.24925380,0.71733268,-0.71733207,3.11316497,-3.11316254,3.22544416,-3.22544408,1.28562952,-1.28562952,0.02579183,-0.02579182,4.38683720,-4.38683692
-3.07653827,7.69892059,-7.69891767,0.01080649,-0.01080648,0.24817037,-0.24817019,0.73231204,-0.73231143,3.17278194,-3.17277939,3.29636014,-3.29636012,1.30432471,-1.30432470,0.02687412,-0.02687411,4.46123541,-4.46123520
-3.07053527,7.83178965,-7.83178662,0.01107527,-0.01107526,0.24693965,-0.24693948,0.74666732,-0.74666671,3.23327494,-3.23327223,3.36350594,-3.36350596,1.32196168,-1.32196166,0.02801622,-0.02801621,4.53052174,-4.53052158
-3.06453227,7.96091216,-7.96090897,0.01133492,-0.01133491,0.24558860,-0.24558844,0.76046257,-0.76046196,3.29533726,-3.29533435,3.42610321,-3.42610327,1.33829983,-1.33829981,0.02921645,-0.02921644,4.59419335,-4.59419321
-3.05852926,8.08635260,-8.08634919,0.01158715,-0.01158714,0.24414832,-0.24414817,0.77377018,-0.77376955,3.35963635,-3.35963322,3.48339412,-3.48339421,1.35309448,-1.35309444,0.03047249,-0.03047248,4.65177679,-4.65177664
-3.05252626,8.20815812,-8.20815446,0.01183373,-0.01183371,0.24265352,-0.24265337,0.78666571,-0.78666508,3.42678669,-3.42678330,3.53465969,-3.53465980,1.36610350,-1.36610345,0.03178128,-0.03178126,4.70283551,-4.70283535
-3.04652326,8.32634061,-8.32633666,0.01207635,-0.01207634,0.24114167,-0.24114152,0.79922251,-0.79922186,3.49732297,-3.49731930,3.57923697,-3.57923709,1.37709390,-1.37709384,0.03313890,-0.03313889,4.74697632,-4.74697611
-3.04052026,8.44085841,-8.44085414,0.01231655,-0.01231654,0.23965194,-0.23965179,0.81150628,-0.81150561,3.57167473,-3.57167076,3.61653418,-3.61653431,1.38584800,-1.38584793,0.03454054,-0.03454053,4.78385426,-4.78385400
-3.03451726,8.55159858,-8.55159397,0.01255551,-0.01255550,0.23822412,-0.23822397,0.82357009,-0.82356940,3.65014314,-3.65013887,3.64604341,-3.64604353,1.39216902,-1.39216894,0.03598029,-0.03598027,4.81317589,-4.81317556
-3.02851426,8.65836050,-8.65835555,0.01279400,-0.01279399,0.23689732,-0.23689717,0.83544990,-0.83544920,3.73288133,-3.73287674,3.66735031,-3.66735043,1.39588581,-1.39588571,0.03745105,-0.03745103,4.83470060,-4.83470018
-3.02251126,8.76084207,-8.76083679,0.01303223,-0.01303222,0.23570871,-0.23570857,0.84716111,-0.84716039,3.81987889,-3.81987401,3.68014069,-3.68014080,1.39685659,-1.39685648,0.03894443,-0.03894441,4.84824019,-4.84823969
-3.01650825,8.85862960,-8.85862401,0.01326982,-0.01326981,0.23469218,-0.23469203,0.85869618,-0.85869545,3.91095196,-3.91094681,3.68420385,-3.68420395,1.39497173,-1.39497162,0.04045062,-0.04045061,4.85365692,-4.85365634
-3.01050525,8.95119281,-8.95118696,0.01350575,-0.01350573,0.23387704,-0.23387688,0.87002365,-0.87002291,4.00573938,-4.00573399,3.67943299,-3.67943308,1.39015544,-1.39015532,0.04195836,-0.04195834,4.85086033,-4.85085968
-3.00450225,9.03788606,-9.03787999,0.01373834,-0.01373833,0.23328688,-0.23328673,0.88108866,-0.88108791,4.10370603,-4.10370044,3.66582295,-3.66582303,1.38236648,-1.38236637,0.04345488,-0.04345486,4.83980341,-4.83980270
-2.99849925,9.11795694,-9.11795071,0.01396533,-0.01396531,0.23293856,-0.23293840,0.89181500,-0.89181425,4.20415347,-4.20414773,3.64346574,-3.64346581,1.37159815,-1.37159804,0.04492597,-0.04492596,4.82047873,-4.82047798
-2.99249625,9.19056289,-9.19055659,0.01418390,-0.01418389,0.23284139,-0.23284123,0.90210870,-0.90210795,4.30623852,-4.30623269,3.61254450,-3.61254459,1.35787750,-1.35787740,0.04635610,-0.04635608,4.79291501,-4.79291423
-2.98649325,9.25479640,-9.25479011,0.01439084,-0.01439083,0.23299664,-0.23299648,0.91186295,-0.91186222,4.40899924,-4.40899340,3.57332644,-3.57332653,1.34126413,-1.34126404,0.04772859,-0.04772857,4.75717476,-4.75717398
-2.98049025,9.30971842,-9.30971222,0.01458267,-0.01458265,0.23339732,-0.23339716,0.92096434,-0.92096362,4.51138818,-4.51138239,3.52615522,-3.52615533,1.32184866,-1.32184858,0.04902591,-0.04902590,4.71335348,-4.71335273
-2.97448724,9.35439938,-9.35439337,0.01475578,-0.01475577,0.23402835,-0.23402819,0.92929980,-0.92929912,4.61231165,-4.61230597,3.47144348,-3.47144362,1.29975110,-1.29975104,0.05023004,-0.05023003,4.66158061,-4.66157992
-2.96848424,9.38796664,-9.38796091,0.01490669,-0.01490668,0.23486703,-0.23486688,0.93676425,-0.93676359,4.71067397,-4.71066848,3.40966571,-3.40966589,1.27511921,-1.27511917,0.05132289,-0.05132288,4.60202245,-4.60202185
-2.96248124,9.40965628,-9.40965091,0.01503219,-0.01503218,0.23588393,-0.23588378,0.94326820,-0.94326758,4.80542489,-4.80541967,3.34135175,-3.34135197,1.24812694,-1.24812693,0.05228683,-0.05228682,4.53488689,-4.53488642
-2.95647824,9.41886703,-9.41886210,0.01512955,-0.01512954,0.23704399,-0.23704384,0.94874518,-0.94874459,4.89560818,-4.89560328,3.26708107,-3.26708134,1.21897304,-1.21897305,0.05310518,-0.05310518,4.46042972,-4.46042939
-2.95047524,9.41521348,-9.41520906,0.01519673,-0.01519672,0.23830802,-0.23830788,0.95315826,-0.95315772,4.98040915,-4.98040462,3.18747774,-3.18747807,1.18787970,-1.18787973,0.05376285,-0.05376285,4.37896187,-4.37896172
-2.94447224,9.39857565,-9.39857179,0.01523253,-0.01523252,0.23963433,-0.23963419,0.95650553,-0.95650503,5.05919884,-5.05919473,3.10320588,-3.10320626,1.15509130,-1.15509136,0.05424682,-0.05424682,4.29085717,-4.29085722
-2.93846923,9.36914163,-9.36913836,0.01523671,-0.01523670,0.24098050,-0.24098038,0.95882396,-0.95882349,5.13157246,-5.13156879,3.01496536,-3.01496582,1.12087307,-1.12087315,0.05454675,-0.05454676,4.19655959,-4.19655986
-2.93246623,9.32744057,-9.32743791,0.01521013,-0.01521012,0.24230526,-0.24230515,0.96019144,-0.96019101,5.19737982,-5.19737662,2.92348746,-2.92348798,1.08550950,-1.08550961,0.05465541,-0.05465541,4.09658937,-4.09658987
-2.92646323,9.27436320,-9.27436116,0.01515477,-0.01515476,0.24357025,-0.24357014,0.96072691,-0.96072651,5.25674594,-5.25674321,2.82952995,-2.82953053,1.04930249,-1.04930262,0.05456906,-0.05456907,3.99154711,-3.99154784
-2.92046023,9.21116787,-9.21116642,0.01507375,-0.01507375,0.24474169,-0.24474159,0.96058831,-0.96058792,5.31008014,-5.31007788,2.73387149,-2.73387213,1.01256891,-1.01256905,0.05428779,-0.05428781,3.88211517,-3.88211615
-2.91445723,9.13947061,-9.13946971,0.01497132,-0.01497132,0.24579183,-0.24579175,0.95996853,-0.95996815,5.35807272,-5.35807089,2.63730495,-2.63730564,0.97563759,-0.97563774,0.05381564,-0.05381565,3.76905591,-3.76905711
-2.90845423,9.06121867,-9.06121826,0.01485272,-0.01485272,0.24670011,-0.24670004,0.95908950,-0.95908911,5.40167864,-5.40167721,2.54062954,-2.54063028,0.93884563,-0.93884579,0.05316061,-0.05316063,3.65320619,-3.65320761
-2.90245123,8.97864775,-8.97864777,0.01472407,-0.01472407,0.24745391,-0.24745384,0.95819460,-0.95819420,5.44208854,-5.44208745,2.44464164,-2.44464242,0.90253399,-0.90253416,0.05233459,-0.05233461,3.53546826,-3.53546988
-2.89644822,8.89422406,-8.89422443,0.01459223,-0.01459223,0.24804895,-0.24804889,0.95753990,-0.95753946,5.48068785,-5.48068704,2.35012454,-2.35012534,0.86704234,-0.86704251,0.05135306,-0.05135308,3.41679700,-3.41679880
-2.89044522,8.81057339,-8.81057401,0.01446453,-0.01446453,0.24848929,-0.24848924,0.95738449,-0.95738400,5.51900557,-5.51900499,2.25783709,-2.25783791,0.83270336,-0.83270352,0.05023474,-0.05023476,3.29818387,-3.29818583
-2.88444222,8.73039978,-8.73040055,0.01434860,-0.01434860,0.24878682,-0.24878677,0.95798050,-0.95797995,5.55865477,-5.55865433,2.16850188,-2.16850270,0.79983652,-0.79983667,0.04900103,-0.04900105,3.18063822,-3.18064031
-2.87843922,8.65639745,-8.65639826,0.01425209,-0.01425209,0.24896045,-0.24896040,0.95956331,-0.95956268,5.60126734,-5.60126697,2.08279301,-2.08279382,0.76874159,-0.76874172,0.04767547,-0.04767550,3.06516666,-3.06516884
-2.87243622,8.59115974,-8.59116050,0.01418244,-0.01418244,0.24903489,-0.24903484,0.96234234,-0.96234163,5.64842599,-5.64842562,2.00132418,-2.00132496,0.73969215,-0.73969226,0.04628306,-0.04628309,2.95275129,-2.95275354
-2.86643322,8.53708924,-8.53708985,0.01414659,-0.01414659,0.24903918,-0.24903914,0.96649303,-0.96649222,5.70159654,-5.70159610,1.92463747,-1.92463821,0.71292925,-0.71292934,0.04484954,-0.04484957,2.84432793,-2.84433022
-2.86043022,8.49631319,-8.49631355,0.01415082,-0.01415082,0.24900506,-0.24900501,0.97215026,-0.97214935,5.76206368,-5.76206309,1.85319328,-1.85319398,0.68865557,-0.68865563,0.04340070,-0.04340072,2.74076507,-2.74076736
-2.85442721,8.47060806,-8.47060811,0.01420049,-0.01420048,0.24896512,-0.24896507,0.97940362,-0.97940260,5.83087324,-5.83087244,1.78736191,-1.78736254,0.66703033,-0.66703036,0.04196167,-0.04196169,2.64284459,-2.64284685
-2.84842421,8.46133682,-8.46133647,0.01429987,-0.01429987,0.24895113,-0.24895106,0.98829468,-0.98829354,5.90878372,-5.90878266,1.72741705,-1.72741762,0.64816514,-0.64816514,0.04055632,-0.04055634,2.55124499,-2.55124719
