energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up
0.31515758,1.40167134,0.01678515,0.02379404,0.50071104,1.02434345,0.09650216,0.01159227,0.00752944,0.18641264
0.32116058,1.29291513,0.01544208,0.02477541,0.46295545,0.94187181,0.09192129,0.01085186,0.00674691,0.17261931
0.32716358,1.18747894,0.01411653,0.02642017,0.42567196,0.86126633,0.08800000,0.01017078,0.00603431,0.15913836
0.33316658,1.08656385,0.01282458,0.02882424,0.38926261,0.78336642,0.08488024,0.00956158,0.00539391,0.14610395
0.33916958,0.99128692,0.01158094,0.03209757,0.35409807,0.70892607,0.08271301,0.00903735,0.00482812,0.13364755
0.34517259,0.90266943,0.01039877,0.03636369,0.32051304,0.63860530,0.08165698,0.00861162,0.00433969,0.12189631
0.35117559,0.82162992,0.00928951,0.04175870,0.28880348,0.57296584,0.08187690,0.00829833,0.00393179,0.11097211
0.35717859,0.74898179,0.00826284,0.04842959,0.25922562,0.51247077,0.08354168,0.00811163,0.00360825,0.10099101
0.36318159,0.68543484,0.00732671,0.05653203,0.23199678,0.45748783,0.08682218,0.00806587,0.00337369,0.09206338
0.36918459,0.63159989,0.00648742,0.06622738,0.20729752,0.40829562,0.09188855,0.00817545,0.00323372,0.08429440
0.37518759,0.58799558,0.00574985,0.07767897,0.18527510,0.36509217,0.09890709,0.00845464,0.00319510,0.07778494
0.38119060,0.55505649,0.00511763,0.09104773,0.16604776,0.32800501,0.10803674,0.00891752,0.00326590,0.07263266
0.38719360,0.53314137,0.00459337,0.10648705,0.14970961,0.29710217,0.11942492,0.00957767,0.00345563,0.06893326
0.39319660,0.52254064,0.00417892,0.12413707,0.13633564,0.27240312,0.13320303,0.01044802,0.00377529,0.06678150
0.39919960,0.52348234,0.00387562,0.14411843,0.12598651,0.25388920,0.14948148,0.01154050,0.00423739,0.06627212
0.40520260,0.53613578,0.00368442,0.16652579,0.11871287,0.24151279,0.16834443,0.01286577,0.00485589,0.06750022
0.41120560,0.56061238,0.00360614,0.19142109,0.11455879,0.23520485,0.18984438,0.01443281,0.00564608,0.07056109
0.41720860,0.59696344,0.00364150,0.21882703,0.11356412,0.23488030,0.21399686,0.01624852,0.00662430,0.07554936
0.42321161,0.64517472,0.00379117,0.24872093,0.11576554,0.24044124,0.24077528,0.01831729,0.00780761,0.08255731
0.42921461,0.70515803,0.00405579,0.28102929,0.12119621,0.25177771,0.27010635,0.02064057,0.00921336,0.09167238
0.43521761,0.77674026,0.00443584,0.31562334,0.12988396,0.26876612,0.30186629,0.02321639,0.01085858,0.10297371
0.44122061,0.85965034,0.00493151,0.35231590,0.14184805,0.29126563,0.33587802,0.02603898,0.01275935,0.11652804
0.44722361,0.95350501,0.00554248,0.39085989,0.15709474,0.31911259,0.37190965,0.02909832,0.01493005,0.13238481
0.45322661,1.05779438,0.00626769,0.43094857,0.17561173,0.35211368,0.40967445,0.03237992,0.01738247,0.15057076
0.45922961,1.17186822,0.00710508,0.47221779,0.19736193,0.39003809,0.44883255,0.03586452,0.02012500,0.17108433
0.46523262,1.29492420,0.00805124,0.51425037,0.22227689,0.43260948,0.48899428,0.03952798,0.02316170,0.19388997
0.47123562,1.42599925,0.00910122,0.55658247,0.25025025,0.47949824,0.52972546,0.04334131,0.02649139,0.21891287
0.47723862,1.56396500,0.01024821,0.59871210,0.28113190,0.53031480,0.57055437,0.04727082,0.03010692,0.24603432
0.48324162,1.70752846,0.01148334,0.64010934,0.31472310,0.58460451,0.61098041,0.05127842,0.03399436,0.27508818
0.48924462,1.85523866,0.01279558,0.68022822,0.35077328,0.64184488,0.65048421,0.05532209,0.03813251,0.30585868
0.49524762,2.00549987,0.01417166,0.71851970,0.38897872,0.70144553,0.68853894,0.05935650,0.04249251,0.33808004
0.50125063,2.15659180,0.01559612,0.75444556,0.42898376,0.76275127,0.72462238,0.06333383,0.04703770,0.37143799
0.50725363,2.30669674,0.01705146,0.78749246,0.47038454,0.82504869,0.75822958,0.06720467,0.05172380,0.40557352
0.51325663,2.45393333,0.01851839,0.81718593,0.51273558,0.88757627,0.78888541,0.07091907,0.05649931,0.44008887
0.51925963,2.59639627,0.01997621,0.84310349,0.55555909,0.94953786,0.81615678,0.07442770,0.06130628,0.47455565
0.52526263,2.73220092,0.02140330,0.86488671,0.59835688,1.01011935,0.83966404,0.07768306,0.06608133,0.50852518
0.53126563,2.85953144,0.02277767,0.88225147,0.64062445,1.06850804,0.85909105,0.08064067,0.07075700,0.54154044
0.53726863,2.97669063,0.02407755,0.89499624,0.68186677,1.12391389,0.87419372,0.08326033,0.07526331,0.57314946
0.54327164,3.08214976,0.02528214,0.90300798,0.72161504,1.17559198,0.88480659,0.08550723,0.07952958,0.60291948
0.54927464,3.17459607,0.02637218,0.90626537,0.75944365,1.22286517,0.89084727,0.08735299,0.08348634,0.63045141
0.55527764,3.25297601,0.02733071,0.90483944,0.79498650,1.26514585,0.89231857,0.08877656,0.08706737,0.65539374
0.56128064,3.31653192,0.02814358,0.89889137,0.82795160,1.30195577,0.88930825,0.08976489,0.09021166,0.67745539
0.56728364,3.36483035,0.02880005,0.88866775,0.85813330,1.33294297,0.88198634,0.09031345,0.09286539,0.69641669
0.57328664,3.39778031,0.02929310,0.87449334,0.88542115,1.35789466,0.87060032,0.09042640,0.09498362,0.71213796
0.57928964,3.41564019,0.02961978,0.85676164,0.90980477,1.37674554,0.85546806,0.09011655,0.09653181,0.72456514
0.58529265,3.41901252,0.02978123,0.83592369,0.93137434,1.38958065,0.83696896,0.08940506,0.09748704,0.73373208
0.59129565,3.40882636,0.02978271,0.81247538,0.95031625,1.39663277,0.81553354,0.08832086,0.09783876,0.73975933
0.59729865,3.38630757,0.02963329,0.78694374,0.96690410,1.39827389,0.79163180,0.08689974,0.09758927,0.74284928
0.60330165,3.35293800,0.02934556,0.75987273,0.98148526,1.39500140,0.76576074,0.08518336,0.09675367,0.74327795
0.60930465,3.31040495,0.02893506,0.73180888,0.99446347,1.38741916,0.73843148,0.08321794,0.09535947,0.74138367
0.61530765,3.26054298,0.02841973,0.70328734,1.00627836,1.37621446,0.71015634,0.08105287,0.09344568,0.73755319
0.62131066,3.20527047,0.02781911,0.67481859,1.01738281,1.36213181,0.68143624,0.07873921,0.09106172,0.73220589
0.62731366,3.14652364,0.02715371,0.64687645,1.02821931,1.34594469,0.65274895,0.07632820,0.08826584,0.72577687
0.63331666,3.08619085,0.02644419,0.61988740,1.03919659,1.32842667,0.62453841,0.07386974,0.08512347,0.71869966
0.63931966,3.02605017,0.02571069,0.59422183,1.05066769,1.31032314,0.59720538,0.07141097,0.08170526,0.71138957
0.64532266,2.96771275,0.02497214,0.57018717,1.06291071,1.29232497,0.57109988,0.06899504,0.07808516,0.70422822
0.65132566,2.91257464,0.02424575,0.54802314,1.07611328,1.27504542,0.54651543,0.06666000,0.07433845,0.69755025
0.65732866,2.86177883,0.02354655,0.52789930,1.09036154,1.25900097,0.52368522,0.06443799,0.07053986,0.69163262
0.66333167,2.81618913,0.02288713,0.50991470,1.10563436,1.24459731,0.50278043,0.06235460,0.06676183,0.68668698
0.66933467,2.77637661,0.02227745,0.49409983,1.12180286,1.23212060,0.48391048,0.06042855,0.06307296,0.68285542
0.67533767,2.74261885,0.02172487,0.48042044,1.13863558,1.22173436,0.46712525,0.05867168,0.05953674,0.68020956
0.68134067,2.71491151,0.02123425,0.46878333,1.15580861,1.21348203,0.45241908,0.05708907,0.05621046,0.67875301
0.68734367,2.69299113,0.02080821,0.45904365,1.17292041,1.20729450,0.43973627,0.05567958,0.05314446,0.67842667
0.69334667,2.67636758,0.02044745,0.45101350,1.18951029,1.20300234,0.42897787,0.05443642,0.05038161,0.67911668
0.69934967,2.66436409,0.02015117,0.44447144,1.20507961,1.20035162,0.42000945,0.05334799,0.04795705,0.68066418
0.70535268,2.65616255,0.01991750,0.43917263,1.21911456,1.19902246,0.41266939,0.05239885,0.04589813,0.68287647
0.71135568,2.65085162,0.01974392,0.43485904,1.23110925,1.19864923,0.40677751,0.05157066,0.04422453,0.68553874
0.71735868,2.64747506,0.01962768,0.43126962,1.24058806,1.19884127,0.40214344,0.05084322,0.04294855,0.68842570
0.72336168,2.64507802,0.01956620,0.42814975,1.24712605,1.19920308,0.39857469,0.05019551,0.04207545,0.69131261
0.72936468,2.64274918,0.01955731,0.42525989,1.25036661,1.19935310,0.39588378,0.04960655,0.04160391,0.69398503
0.73536768,2.63965691,0.01959950,0.42238303,1.25003546,1.19894016,0.39389451,0.04905625,0.04152650,0.69624697
0.74137069,2.63507833,0.01969201,0.41933068,1.24595070,1.19765718,0.39244690,0.04852609,0.04183014,0.69792712
0.74737369,2.62842026,0.01983488,0.41594733,1.23802848,1.19525146,0.39140078,0.04799964,0.04249659,0.69888308
0.75337669,2.61923195,0.02002887,0.41211319,1.22628443,1.19153159,0.39063805,0.04746295,0.04350291,0.69900346
0.75937969,2.60720965,0.02027529,0.40774529,1.21083085,1.18637089,0.39006348,0.04690472,0.04482186,0.69820808
0.76538269,2.59219363,0.02057588,0.40279687,1.19187040,1.17970758,0.38960415,0.04631643,0.04642238,0.69644657
0.77138569,2.57415864,0.02093250,0.39725535,1.16968653,1.17154201,0.38920784,0.04569217,0.04826997,0.69369548
0.77738869,2.55319906,0.02134691,0.39113892,1.14463158,1.16193148,0.38884029,0.04502852,0.05032711,0.68995456
0.78339170,2.52951010,0.02182052,0.38449210,1.11711312,1.15098312,0.38848185,0.04432420,0.05255378,0.68524229
0.78939470,2.50336651,0.02235415,0.37738045,1.08757945,1.13884545,0.38812355,0.04357980,0.05490789,0.67959142
0.79539770,2.47510042,0.02294785,0.36988489,1.05650481,1.12569923,0.38776296,0.04279734,0.05734587,0.67304456
0.80140070,2.44507936,0.02360079,0.36209576,1.02437505,1.11174798,0.38740016,0.04197989,0.05982325,0.66565033
0.80740370,2.41368598,0.02431115,0.35410705,0.99167431,1.09720891,0.38703394,0.04113122,0.06229528,0.65746021
0.81340670,2.38130013,0.02507615,0.34601104,0.95887310,1.08230434,0.38665853,0.04025547,0.06471770,0.64852629
0.81940970,2.34828407,0.02589207,0.33789361,0.92641801,1.06725415,0.38626105,0.03935686,0.06704742,0.63889999
0.82541271,2.31497132,0.02675439,0.32983039,0.89472343,1.05226931,0.38581967,0.03843945,0.06924327,0.62863162
0.83141571,2.28165901,0.02765792,0.32188390,0.86416506,1.03754660,0.38530279,0.03750706,0.07126681,0.61777089
0.83741871,2.24860391,0.02859698,0.31410180,0.83507535,1.02326461,0.38466897,0.03656311,0.07308299,0.60636795
0.84342171,2.21602153,0.02956560,0.30651619,0.80774070,1.00958079,0.38386781,0.03561069,0.07466085,0.59447503
0.84942471,2.18408805,0.03055769,0.29914394,0.78240011,0.99662959,0.38284153,0.03465252,0.07597414,0.58214819
0.85542771,2.15294416,0.03156721,0.29198805,0.75924521,0.98452145,0.38152727,0.03369111,0.07700175,0.56944919
0.86143072,2.12270041,0.03258831,0.28503962,0.73842129,0.97334245,0.37985972,0.03272886,0.07772817,0.55644701
0.86743372,2.09344327,0.03361540,0.27828063,0.72002907,0.96315455,0.37777422,0.03176815,0.07814365,0.54321900
0.87343672,2.06524116,0.03464322,0.27168691,0.70412717,0.95399606,0.37520975,0.03081152,0.07824436,0.52985146
0.87943972,2.03815010,0.03566679,0.26523137,0.69073476,0.94588247,0.37211201,0.02986178,0.07803231,0.51643949
0.88544272,2.01221833,0.03668143,0.25888714,0.67983455,0.93880735,0.36843612,0.02892208,0.07751517,0.50308610
0.89144572,1.98748973,0.03768257,0.25263041,0.67137580,0.93274332,0.36414886,0.02799601,0.07670596,0.48990064
0.89744872,1.96400582,0.03866571,0.24644287,0.66527733,0.92764311,0.35923051,0.02708754,0.07562259,0.47699654
0.90345173,1.94180627,0.03962626,0.24031351,0.66143053,0.92344072,0.35367585,0.02620107,0.07428732,0.46448851
0.90945473,1.92092818,0.04055940,0.23423981,0.65970239,0.92005265,0.34749465,0.02534129,0.07272614,0.45248939
0.91545773,1.90140418,0.04145998,0.22822814,0.65993846,0.91737942,0.34071141,0.02451308,0.07096805,0.44110683
0.92146073,1.88325990,0.04232244,0.22229350,0.66196595,0.91530733,0.33336444,0.02372138,0.06904437,0.43043993
0.92746373,1.86651093,0.04314076,0.21645861,0.66559697,0.91371057,0.32550442,0.02297097,0.06698792,0.42057617
0.93346673,1.85115987,0.04390846,0.21075243,0.67063187,0.91245376,0.31719243,0.02226634,0.06483236,0.41158872
0.93946973,1.83719379,0.04461872,0.20520826,0.67686289,0.91139499,0.30849775,0.02161146,0.06261136,0.40353436
0.94547274,1.82458245,0.04526447,0.19986159,0.68407799,0.91038924,0.29949531,0.02100964,0.06035794,0.39645207
0.95147574,1.81327750,0.04583859,0.19474783,0.69206492,0.90929229,0.29026322,0.02046335,0.05810382,0.39036243
0.95747874,1.80321289,0.04633414,0.18990010,0.70061549,0.90796495,0.28088027,0.01997416,0.05587880,0.38526780
0.96348174,1.79430651,0.04674467,0.18534724,0.70952984,0.90627748,0.27142365,0.01954263,0.05371026,0.38115330
0.96948474,1.78646302,0.04706445,0.18111207,0.71862074,0.90411409,0.26196697,0.01916830,0.05162265,0.37798844
0.97548774,1.77957762,0.04728884,0.17721021,0.72771764,0.90137725,0.25257865,0.01884972,0.04963720,0.37572941
0.98149075,1.77354056,0.04741454,0.17364924,0.73667030,0.89799163,0.24332068,0.01858448,0.04777157,0.37432163
0.98749375,1.76824202,0.04743987,0.17042844,0.74535183,0.89390745,0.23424780,0.01836938,0.04603972,0.37370266
0.99349675,1.76357687,0.04736498,0.16753898,0.75366093,0.88910298,0.22540713,0.01820048,0.04445178,0.37380500
0.99949975,1.75944902,0.04719205,0.16496456,0.76152317,0.88358596,0.21683813,0.01807334,0.04301408,0.37455878
1.00550275,1.75577481,0.04692531,0.16268237,0.76889104,0.87739393,0.20857284,0.01798308,0.04172928,0.37589405
1.01150575,1.75248527,0.04657114,0.16066431,0.77574294,0.87059309,0.20063643,0.01792464,0.04059656,0.37774257
1.01750875,1.74952678,0.04613795,0.15887842,0.78208068,0.86327595,0.19304783,0.01789282,0.03961189,0.38003895
1.02351176,1.74686017,0.04563609,0.15729022,0.78792602,0.85555756,0.18582042,0.01788250,0.03876843,0.38272121
1.02951476,1.74445812,0.04507762,0.15586412,0.79331584,0.84757056,0.17896283,0.01788868,0.03805697,0.38573053
1.03551776,1.74230101,0.04447600,0.15456458,0.79829665,0.83945918,0.17247952,0.01790655,0.03746641,0.38901047
1.04152076,1.74037144,0.04384582,0.15335710,0.80291827,0.83137248,0.16637134,0.01793156,0.03698428,0.39250571
1.04752376,1.73864780,0.04320233,0.15220897,0.80722731,0.82345703,0.16063593,0.01795938,0.03659724,0.39616030
1.05352676,1.73709732,0.04256109,0.15108967,0.81126067,0.81584952,0.15526790,0.01798593,0.03629165,0.39991585
1.05952976,1.73566906,0.04193749,0.14997110,0.81503944,0.80866956,0.15025897,0.01800730,0.03605398,0.40370966
1.06553277,1.73428737,0.04134628,0.14882757,0.81856364,0.80201304,0.14559789,0.01801975,0.03587127,0.40747304
1.07153577,1.73284637,0.04080113,0.14763553,0.82180807,0.79594643,0.14127031,0.01801963,0.03573147,0.41113010
1.07753877,1.73120586,0.04031418,0.14637330,0.82471961,0.79050229,0.13725865,0.01800335,0.03562366,0.41459695
1.08354177,1.72918897,0.03989564,0.14502068,0.82721608,0.78567613,0.13354192,0.01796739,0.03553824,0.41778166
1.08954477,1.72658192,0.03955338,0.14355861,0.82918684,0.78142497,0.13009566,0.01790824,0.03546693,0.42058493
1.09554777,1.72313590,0.03929264,0.14196887,0.83049511,0.77766750,0.12689197,0.01782245,0.03540277,0.42290140
1.10155078,1.71857109,0.03911574,0.14023394,0.83098195,0.77428585,0.12389971,0.01770667,0.03533992,0.42462174
1.10755378,1.71258275,0.03902187,0.13833697,0.83047155,0.77112899,0.12108485,0.01755771,0.03527350,0.42563534
1.11355678,1.70484900,0.03900704,0.13626194,0.82877778,0.76801746,0.11841100,0.01737265,0.03519925,0.42583335
1.11955978,1.69504003,0.03906400,0.13399393,0.82571147,0.76474925,0.11584010,0.01714888,0.03511329,0.42511216
1.12556278,1.68282826,0.03918235,0.13151957,0.82108812,0.76110664,0.11333335,0.01688427,0.03501177,0.42337687
1.13156578,1.66789904,0.03934872,0.12882752,0.81473566,0.75686352,0.11085209,0.01657724,0.03489064,0.42054470
1.13756878,1.64996129,0.03954709,0.12590906,0.80650178,0.75179305,0.10835891,0.01622688,0.03474535,0.41654817
1.14357179,1.62875777,0.03975915,0.12275864,0.79626058,0.74567528,0.10581868,0.01583298,0.03457073,0.41133775
1.14957479,1.60407445,0.03996483,0.11937438,0.78391821,0.73830442,0.10319958,0.01539615,0.03436093,0.40488402
1.15557779,1.57574864,0.04014285,0.11575853,0.76941722,0.72949560,0.10047406,0.01491783,0.03410938,0.39717904
1.16158079,1.54367563,0.04027140,0.11191773,0.75273957,0.71909078,0.09761961,0.01440026,0.03380895,0.38823713
1.16758379,1.50781358,0.04032886,0.10786316,0.73390809,0.70696377,0.09461942,0.01384649,0.03345214,0.37809474
1.17358679,1.46818657,0.04029446,0.10361050,0.71298655,0.69302410,0.09146280,0.01326029,0.03303136,0.36680969
1.17958979,1.42488580,0.04014906,0.09917973,0.69007829,0.67721984,0.08814539,0.01264609,0.03253927,0.35445973
1.18559280,1.37806880,0.03987581,0.09459477,0.66532364,0.65953915,0.08466913,0.01200883,0.03196919,0.34114048
1.19159580,1.32795701,0.03946075,0.08988294,0.63889622,0.64001070,0.08104202,0.01135389,0.03131545,0.32696295
1.19759880,1.27483157,0.03889338,0.08507435,0.61099841,0.61870291,0.07727771,0.01068686,0.03057380,0.31205071
1.20360180,1.21902768,0.03816700,0.08020115,0.58185615,0.59572213,0.07339484,0.01001350,0.02974176,0.29653678
1.20960480,1.16092768,0.03727905,0.07529676,0.55171336,0.57120985,0.06941632,0.00933951,0.02881882,0.28056053
1.21560780,1.10095304,0.03623114,0.07039512,0.52082611,0.54533899,0.06536844,0.00867044,0.02780673,0.26426446
1.22161081,1.03955552,0.03502910,0.06552983,0.48945685,0.51830948,0.06127995,0.00801156,0.02670950,0.24779124
1.22761381,0.97720783,0.03368268,0.06073347,0.45786871,0.49034324,0.05718110,0.00736775,0.02553343,0.23128085
1.23361681,0.91439379,0.03220531,0.05603693,0.42632021,0.46167866,0.05310272,0.00674341,0.02428699,0.21486802
1.23961981,0.85159865,0.03061353,0.05146880,0.39506039,0.43256484,0.04907527,0.00614239,0.02298058,0.19867993
1.24562281,0.78929935,0.02892648,0.04705490,0.36432440,0.40325571,0.04512811,0.00556798,0.02162627,0.18283435
1.25162581,0.72795546,0.02716521,0.04281795,0.33432978,0.37400418,0.04128870,0.00502282,0.02023737,0.16743806
1.25762881,0.66800057,0.02535201,0.03877724,0.30527330,0.34505655,0.03758207,0.00450898,0.01882806,0.15258564
1.26363182,0.60983475,0.02350965,0.03494853,0.27732854,0.31664733,0.03403029,0.00402791,0.01741292,0.13835862
1.26963482,0.55381799,0.02166071,0.03134396,0.25064412,0.28899451,0.03065221,0.00358048,0.01600652,0.12482505
1.27563782,0.50026498,0.01982694,0.02797216,0.22534260,0.26229557,0.02746321,0.00316706,0.01462296,0.11203924
1.28164082,0.44944119,0.01802864,0.02483829,0.20152004,0.23672428,0.02447517,0.00278750,0.01327547,0.10004197
1.28764382,0.40156051,0.01628424,0.02194435,0.17924618,0.21242829,0.02169650,0.00244128,0.01197617,0.08886089
1.29364682,0.35678429,0.01460985,0.01928934,0.15856525,0.18952765,0.01913237,0.00212748,0.01073574,0.07851119
1.29964982,0.31522196,0.01301903,0.01686965,0.13949723,0.16811423,0.01678491,0.00184489,0.00956326,0.06899646
1.30565283,0.27693298,0.01152264,0.01467941,0.12203963,0.14825202,0.01465367,0.00159209,0.00846613,0.06030984
1.31165583,0.24193014,0.01012877,0.01271082,0.10616965,0.12997828,0.01273593,0.00136746,0.00745009,0.05243518
1.31765883,0.21018399,0.00884284,0.01095462,0.09184666,0.11330542,0.01102732,0.00116929,0.00651921,0.04534846
1.32366183,0.18162820,0.00766773,0.00940045,0.07901485,0.09822352,0.00952224,0.00099580,0.00567610,0.03901920
1.32966483,0.15616577,0.00660400,0.00803727,0.06760615,0.08470342,0.00821447,0.00084522,0.00492206,0.03341198
1.33566783,0.13367562,0.00565021,0.00685375,0.05754309,0.07270013,0.00709773,0.00071581,0.00425736,0.02848792
1.34167084,0.11401961,0.00480317,0.00583867,0.04874168,0.06215657,0.00616624,0.00060592,0.00368149,0.02420622
1.34767384,0.09704954,0.00405837,0.00498125,0.04111426,0.05300739,0.00541532,0.00051402,0.00319343,0.02052558
1.35367684,0.08261410,0.00341027,0.00427150,0.03457207,0.04518276,0.00484186,0.00043874,0.00279205,0.01740562
1.35967984,0.07056541,0.00285270,0.00370048,0.02902771,0.03861209,0.00444487,0.00037890,0.00247628,0.01480812
1.36568284,0.06076517,0.00237911,0.00326060,0.02439729,0.03322747,0.00422593,0.00033350,0.00224552,0.01269824
1.37168584,0.05309002,0.00198295,0.00294576,0.02060227,0.02896678,0.00418959,0.00030180,0.00209980,0.01104552
1.37768884,0.04743631,0.00165792,0.00275156,0.01757103,0.02577643,0.00434364,0.00028326,0.00204003,0.00982473
1.38369185,0.04372384,0.00139815,0.00267536,0.01524003,0.02361360,0.00469944,0.00027761,0.00206820,0.00901665
1.38969485,0.04189875,0.00119847,0.00271635,0.01355470,0.02244792,0.00527193,0.00028481,0.00218746,0.00860855
1.39569785,0.04193527,0.00105451,0.00287546,0.01246994,0.02226269,0.00607973,0.00030508,0.00240220,0.00859454
1.40170085,0.04383654,0.00096285,0.00315535,0.01195026,0.02305540,0.00714493,0.00033886,0.00271801,0.00897569
1.40770385,0.04763412,0.00092107,0.00356015,0.01196970,0.02483770,0.00849280,0.00038681,0.00314164,0.00975998
1.41370685,0.05338643,0.00092782,0.00409526,0.01251126,0.02763468,0.01015134,0.00044976,0.00368083,0.01096198
1.41970985,0.06117601,0.00098279,0.00476704,0.01356622,0.03148356,0.01215057,0.00052871,0.00434407,0.01260225
1.42571286,0.07110556,0.00108674,0.00558237,0.01513300,0.03643174,0.01452170,0.00062479,0.00514029,0.01470665
1.43171586,0.08329278,0.00124139,0.00654824,0.01721594,0.04253425,0.01729606,0.00073916,0.00607849,0.01730518
1.43771886,0.09786421,0.00144936,0.00767118,0.01982367,0.04985056,0.02050386,0.00087301,0.00716731,0.02043080
1.44372186,0.11494796,0.00171404,0.00895672,0.02296742,0.05844097,0.02417281,0.00102748,0.00841446,0.02411781
1.44972486,0.13466562,0.00203941,0.01040881,0.02665912,0.06836251,0.02832653,0.00120356,0.00982625,0.02840015
1.45572786,0.15712346,0.00242992,0.01202917,0.03090934,0.07966449,0.03298297,0.00140206,0.01140697,0.03330941
1.46173087,0.18240326,0.00289021,0.01381673,0.03572526,0.09238390,0.03815273,0.00162349,0.01315831,0.03887279
1.46773387,0.21055297,0.00342491,0.01576710,0.04110857,0.10654071,0.04383745,0.00186804,0.01507883,0.04511085
1.47373687,0.24157760,0.00403837,0.01787204,0.04705349,0.12213339,0.05002825,0.00213545,0.01716339,0.05203535
1.47973987,0.27543081,0.00473440,0.02011917,0.05354497,0.13913468,0.05670449,0.00242499,0.01940280,0.05964704
1.48574287,0.31200749,0.00551598,0.02249169,0.06055705,0.15748804,0.06383264,0.00273539,0.02178339,0.06793374
1.49174587,0.35113793,0.00638497,0.02496833,0.06805166,0.17710475,0.07136567,0.00306479,0.02428692,0.07686855
1.49774887,0.39258390,0.00734191,0.02752348,0.07597777,0.19786216,0.07924280,0.00341075,0.02689045,0.08640853
1.50375188,0.43603706,0.00838573,0.03012752,0.08427103,0.21960301,0.08738979,0.00377025,0.02956656,0.09649377
1.50975488,0.48112018,0.00951361,0.03274735,0.09285399,0.24213619,0.09571973,0.00413966,0.03228364,0.10704713
1.51575788,0.52739115,0.01072083,0.03534714,0.10163694,0.26523891,0.10413452,0.00451489,0.03500644,0.11797452
1.52176088,0.57435025,0.01200078,0.03788928,0.11051931,0.28866050,0.11252682,0.00489136,0.03769684,0.12916601
1.52776388,0.62145037,0.01334494,0.04033553,0.11939179,0.31212760,0.12078262,0.00526417,0.04031469,0.14049764
1.53376688,0.66811030,0.01474305,0.04264823,0.12813895,0.33535090,0.12878425,0.00562820,0.04281894,0.15183394
1.53976988,0.71373068,0.01618335,0.04479170,0.13664249,0.35803310,0.13641385,0.00597825,0.04516883,0.16303129
1.54577289,0.75771204,0.01765294,0.04673364,0.14478481,0.37987789,0.14355703,0.00630919,0.04732512,0.17394178
1.55177589,0.79947462,0.01913818,0.04844645,0.15245304,0.40059972,0.15010680,0.00661613,0.04925143,0.18441776
1.55777889,0.83847897,0.02062528,0.04990861,0.15954309,0.41993387,0.15596739,0.00689458,0.05091553,0.19431664
1.56378189,0.87424665,0.02210084,0.05110573,0.16596382,0.43764648,0.16105792,0.00714064,0.05229051,0.20350601
1.56978489,0.90638009,0.02355259,0.05203158,0.17164095,0.45354409,0.16531576,0.00735108,0.05335586,0.21186865
1.57578789,0.93458076,0.02497001,0.05268870,0.17652066,0.46748228,0.16869938,0.00752354,0.05409840,0.21930746
1.58179090,0.95866476,0.02634502,0.05308882,0.18057257,0.47937294,0.17119051,0.00765663,0.05451288,0.22574981
1.58779390,0.97857488,0.02767264,0.05325283,0.18379209,0.48918975,0.17279567,0.00774995,0.05460241,0.23115134
1.59379690,0.99438873,0.02895153,0.05321050,0.18620183,0.49697172,0.17354668,0.00780420,0.05437859,0.23549880
1.59979990,1.00632202,0.03018445,0.05299976,0.18785204,0.50282431,0.17350047,0.00782115,0.05386128,0.23881194
1.60580290,1.01472696,0.03137859,0.05266562,0.18882005,0.50691819,0.17273784,0.00780363,0.05307816,0.24114412
1.61180590,1.02008535,0.03254565,0.05225884,0.18920857,0.50948550,0.17136138,0.00775545,0.05206395,0.24258175
1.61780890,1.02299660,0.03370188,0.05183426,0.18914286,0.51081360,0.16949257,0.00768129,0.05085937,0.24324240
1.62381191,1.02416074,0.03486772,0.05144886,0.18876700,0.51123662,0.16726817,0.00758659,0.04950996,0.24327155
1.62981491,1.02435715,0.03606740,0.05115976,0.18823914,0.51112495,0.16483596,0.00747740,0.04806461,0.24283824
1.63581791,1.02441935,0.03732817,0.05102205,0.18772603,0.51087307,0.16235006,0.00736013,0.04657406,0.24212961
1.64182091,1.02520695,0.03867948,0.05108665,0.18739697,0.51088608,0.15996595,0.00724144,0.04508929,0.24134447
1.64782391,1.02757558,0.04015183,0.05139823,0.18741741,0.51156549,0.15783538,0.00712799,0.04365990,0.24068634
1.65382691,1.03234575,0.04177555,0.05199330,0.18794245,0.51329466,0.15610129,0.00702622,0.04233260,0.24035595
1.65982991,1.04027198,0.04357948,0.05289852,0.18911047,0.51642447,0.15489305,0.00694219,0.04114968,0.24054370
1.66583292,1.05201311,0.04558949,0.05412930,0.19103723,0.52125976,0.15432203,0.00688134,0.04014777,0.24142223
1.67183592,1.06810497,0.04782713,0.05568887,0.19381060,0.52804701,0.15447772,0.00684837,0.03935668,0.24313952
1.67783892,1.08893644,0.05030814,0.05756761,0.19748620,0.53696363,0.15542456,0.00684702,0.03879853,0.24581270
1.68384192,1.11472987,0.05304125,0.05974297,0.20208417,0.54810942,0.15719951,0.00688001,0.03848710,0.24952286
1.68984492,1.14552666,0.05602698,0.06217979,0.20758728,0.56150049,0.15981051,0.00694889,0.03842748,0.25431116
1.69584792,1.18117861,0.05925678,0.06483111,0.21394033,0.57706580,0.16323584,0.00705402,0.03861597,0.26017635
1.70185093,1.22134567,0.06271239,0.06763943,0.22105113,0.59464667,0.16742446,0.00719450,0.03904028,0.26707381
