energy_ev,total_up,In_p_up,In_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-4.30115058,3.78940844,0.72124777,0.00409501,0.25991929,0.85142339,0.68552830,0.18317725
-4.29514757,3.67797605,0.69333478,0.00392644,0.26674261,0.83808090,0.66951718,0.17662215
-4.28914457,3.56679147,0.66375346,0.00375228,0.27485228,0.82648054,0.65362018,0.17014374
-4.28314157,3.45753213,0.63288808,0.00357470,0.28427174,0.81691255,0.63811044,0.16382252
-4.27713857,3.35173045,0.60112755,0.00339578,0.29499015,0.80960768,0.62323874,0.15772995
-4.27113557,3.25075273,0.56885869,0.00321756,0.30696172,0.80473473,0.60923073,0.15192747
-4.26513257,3.15578527,0.53645989,0.00304192,0.32010630,0.80240062,0.59628554,0.14646603
-4.25912956,3.06782771,0.50429543,0.00287063,0.33431102,0.80265277,0.58457550,0.14138599
-4.25312656,2.98769313,0.47271038,0.00270531,0.34943315,0.80548343,0.57424690,0.13671742
-4.24712356,2.91601438,0.44202647,0.00254742,0.36530406,0.81083566,0.56542167,0.13248063
-4.24112056,2.85325558,0.41253873,0.00239828,0.38173414,0.81861036,0.55819971,0.12868700
-4.23511756,2.79972795,0.38451307,0.00225903,0.39851850,0.82867410,0.55266160,0.12533999
-4.22911456,2.75560857,0.35818482,0.00213067,0.41544343,0.84086703,0.54887163,0.12243623
-4.22311156,2.72096095,0.33375803,0.00201406,0.43229307,0.85501064,0.54688062,0.11996664
-4.21710855,2.69575600,0.31140563,0.00190994,0.44885636,0.87091481,0.54672863,0.11791753
-4.21110555,2.67989233,0.29127023,0.00181890,0.46493372,0.88838389,0.54844712,0.11627159
-4.20510255,2.67321462,0.27346541,0.00174144,0.48034329,0.90722155,0.55206047,0.11500881
-4.19909955,2.67552918,0.25807742,0.00167797,0.49492647,0.92723426,0.55758682,0.11410718
-4.19309655,2.68661596,0.24516707,0.00162880,0.50855236,0.94823335,0.56503808,0.11354325
-4.18709355,2.70623634,0.23477159,0.00159417,0.52112093,0.97003569,0.57441904,0.11329249
-4.18109055,2.73413657,0.22690648,0.00157424,0.53256483,0.99246321,0.58572582,0.11332955
-4.17508754,2.77004673,0.22156695,0.00156910,0.54284956,1.01534131,0.59894348,0.11362830
-4.16908454,2.81367538,0.21872910,0.00157876,0.55197200,1.03849666,0.61404312,0.11416183
-4.16308154,2.86470048,0.21835054,0.00160314,0.55995741,1.06175455,0.63097851,0.11490235
-4.15707854,2.92275721,0.22037055,0.00164207,0.56685498,1.08493610,0.64968247,0.11582107
-4.15107554,2.98742341,0.22470972,0.00169527,0.57273213,1.10785582,0.67006328,0.11688803
-4.14507254,3.05820394,0.23126917,0.00176233,0.57766782,1.13031964,0.69200120,0.11807211
-4.13906953,3.13451480,0.23992939,0.00184268,0.58174537,1.15212367,0.71534544,0.11934093
-4.13306653,3.21566846,0.25054884,0.00193560,0.58504502,1.17305400,0.73991179,0.12066101
-4.12706353,3.30086131,0.26296261,0.00204018,0.58763686,1.19288750,0.76548104,0.12199788
-4.12106053,3.38916477,0.27698112,0.00215529,0.58957433,1.21139380,0.79179845,0.12331644
-4.11505753,3.47952071,0.29238928,0.00227960,0.59088900,1.22833824,0.81857442,0.12458130
-4.10905453,3.57074242,0.30894626,0.00241156,0.59158668,1.24348593,0.84548642,0.12575734
-4.10305153,3.66152157,0.32638598,0.00254940,0.59164541,1.25660655,0.87218234,0.12681017
-4.09704852,3.75044176,0.34441866,0.00269113,0.59101532,1.26747975,0.89828520,0.12770684
-4.09104552,3.83599860,0.36273347,0.00283457,0.58962056,1.27590101,0.92339923,0.12841641
-4.08504252,3.91662633,0.38100233,0.00297738,0.58736312,1.28168752,0.94711729,0.12891060
-4.07903952,3.99073013,0.39888495,0.00311711,0.58412846,1.28468397,0.96902923,0.12916437
-4.07303652,4.05672346,0.41603497,0.00325120,0.57979270,1.28476783,0.98873135,0.12915650
-4.06703352,4.11306902,0.43210710,0.00337709,0.57423085,1.28185402,1.00583624,0.12886999
-4.06103052,4.15832183,0.44676501,0.00349227,0.56732572,1.27589866,1.01998306,0.12829248
-4.05502751,4.19117274,0.45968973,0.00359431,0.55897704,1.26690171,1.03084757,0.12741643
-4.04902451,4.21049046,0.47058815,0.00368098,0.54911025,1.25490845,1.03815169,0.12623928
-4.04302151,4.21536014,0.47920132,0.00375029,0.53768438,1.24000955,1.04167214,0.12476343
-4.03701851,4.20511667,0.48531215,0.00380053,0.52469875,1.22233992,1.04124774,0.12299608
-4.03101551,4.17937106,0.48875207,0.00383036,0.51019803,1.20207616,1.03678500,0.12094897
-4.02501251,4.13802847,0.48940639,0.00383885,0.49427528,1.17943277,1.02826179,0.11863797
-4.01900950,4.08129672,0.48721799,0.00382549,0.47707303,1.15465734,1.01572883,0.11608263
-4.01300650,4.00968494,0.48218927,0.00379022,0.45878214,1.12802465,0.99930881,0.11330555
-4.00700350,3.92399198,0.47438199,0.00373344,0.43963852,1.09983021,0.97919332,0.11033175
-4.00100050,3.82528512,0.46391521,0.00365597,0.41991800,1.07038322,0.95563748,0.10718802
-3.99499750,3.71486982,0.45096130,0.00355907,0.39992937,1.03999933,0.92895263,0.10390215
-3.98899450,3.59425184,0.43574023,0.00344433,0.38000602,1.00899346,0.89949732,0.10050231
-3.98299150,3.46509344,0.41851229,0.00331369,0.36049659,0.97767288,0.86766704,0.09701632
-3.97698849,3.32916538,0.39956976,0.00316932,0.34175481,0.94633085,0.83388306,0.09347112
-3.97098549,3.18829691,0.37922775,0.00301358,0.32412910,0.91524093,0.79858093,0.08989217
-3.96498249,3.04432572,0.35781469,0.00284895,0.30795218,0.88465216,0.76219905,0.08630309
-3.95897949,2.89904996,0.33566292,0.00267793,0.29353121,0.85478530,0.72516789,0.08272531
-3.95297649,2.75418398,0.31309963,0.00250300,0.28113852,0.82582997,0.68790012,0.07917783
-3.94697349,2.61131941,0.29043872,0.00232656,0.27100343,0.79794293,0.65078207,0.07567715
-3.94097049,2.47189275,0.26797367,0.00215083,0.26330536,0.77124731,0.61416682,0.07223725
-3.93496748,2.33716039,0.24597178,0.00197787,0.25816835,0.74583279,0.57836896,0.06886967
-3.92896448,2.20818127,0.22466983,0.00180949,0.25565712,0.72175661,0.54366128,0.06558370
-3.92296148,2.08580761,0.20427139,0.00164727,0.25577501,0.69904528,0.51027318,0.06238659
-3.91695848,1.97068313,0.18494551,0.00149251,0.25846351,0.67769697,0.47839084,0.05928381
-3.91095548,1.86324856,0.16682695,0.00134625,0.26360381,0.65768431,0.44815894,0.05627934
-3.90495248,1.76375343,0.15001775,0.00120928,0.27102001,0.63895766,0.41968373,0.05337596
-3.89894947,1.67227340,0.13458984,0.00108217,0.28048422,0.62144873,0.39303720,0.05057552
-3.89294647,1.58873208,0.12058860,0.00096525,0.29172324,0.60507443,0.36826213,0.04787924
-3.88694347,1.51292633,0.10803711,0.00085870,0.30442683,0.58974095,0.34537770,0.04528783
-3.88094047,1.44455385,0.09694080,0.00076252,0.31825729,0.57534805,0.32438540,0.04280181
-3.87493747,1.38324212,0.08729225,0.00067661,0.33286006,0.56179348,0.30527512,0.04042154
-3.86893447,1.32857772,0.07907602,0.00060080,0.34787504,0.54897747,0.28803100,0.03814743
-3.86293147,1.28013482,0.07227315,0.00053486,0.36294835,0.53680721,0.27263703,0.03597998
-3.85692846,1.23750226,0.06686530,0.00047856,0.37774389,0.52520122,0.25908207,0.03391988
-3.85092546,1.20030811,0.06283818,0.00043168,0.39195450,0.51409349,0.24736426,0.03196801
-3.84492246,1.16824097,0.06018438,0.00039402,0.40531209,0.50343718,0.23749451,0.03012552
-3.83891946,1.14106743,0.05890527,0.00036546,0.41759627,0.49320767,0.22949912,0.02839385
-3.83291646,1.11864477,0.05901204,0.00034596,0.42864124,0.48340490,0.22342129,0.02677472
-3.82691346,1.10092863,0.06052582,0.00033554,0.43834038,0.47405451,0.21932140,0.02527014
-3.82091046,1.08797510,0.06347672,0.00033434,0.44664834,0.46520796,0.21727612,0.02388239
-3.81490745,1.07993691,0.06790207,0.00034256,0.45358053,0.45694114,0.21737618,0.02261401
-3.80890445,1.07705382,0.07384363,0.00036051,0.45920985,0.44935164,0.21972279,0.02146772
-3.80290145,1.07963721,0.08134401,0.00038855,0.46366079,0.44255448,0.22442279,0.02044635
-3.79689845,1.08804931,0.09044238,0.00042711,0.46710119,0.43667654,0.23158268,0.01955270
-3.79089545,1.10267771,0.10116958,0.00047664,0.46973187,0.43184972,0.24130143,0.01878942
-3.78489245,1.12390599,0.11354285,0.00053762,0.47177478,0.42820308,0.25366261,0.01815880
-3.77888944,1.15208171,0.12756039,0.00061049,0.47346009,0.42585445,0.26872583,0.01766254
-3.77288644,1.18748291,0.14319599,0.00069563,0.47501293,0.42490174,0.28651801,0.01730156
-3.76688344,1.23028482,0.16039399,0.00079332,0.47664045,0.42541449,0.30702477,0.01707569
-3.76088044,1.28052829,0.17906482,0.00090372,0.47851980,0.42742616,0.33018235,0.01698344
-3.75487744,1.33809152,0.19908152,0.00102681,0.48078776,0.43092758,0.35587066,0.01702177
-3.74887444,1.40266681,0.22027732,0.00116234,0.48353249,0.43586206,0.38390769,0.01718583
-3.74287144,1.47374368,0.24244467,0.00130985,0.48678783,0.44212245,0.41404581,0.01746884
-3.73686843,1.55059966,0.26533587,0.00146857,0.49053052,0.44955059,0.44597038,0.01786192
-3.73086543,1.63229967,0.28866530,0.00163745,0.49468047,0.45793912,0.47930083,0.01835410
-3.72486243,1.71770454,0.31211357,0.00181512,0.49910398,0.46703586,0.51359447,0.01893233
-3.71885943,1.80548893,0.33533330,0.00199988,0.50361995,0.47655058,0.54835316,0.01958159
-3.71285643,1.89416829,0.35795653,0.00218975,0.50800849,0.48616401,0.58303260,0.02028515
-3.70685343,1.98213419,0.37960353,0.00238243,0.51202174,0.49553862,0.61705426,0.02102482
-3.70085043,2.06769689,0.39989279,0.00257539,0.51539612,0.50433082,0.64981936,0.02178138
-3.69484742,2.14913354,0.41845165,0.00276587,0.51786554,0.51220393,0.68072469,0.02253500
-3.68884442,2.22474014,0.43492730,0.00295096,0.51917481,0.51884142,0.70917950,0.02326577
-3.68284142,2.29288527,0.44899765,0.00312767,0.51909254,0.52395968,0.73462281,0.02395421
-3.67683842,2.35206312,0.46038153,0.00329300,0.51742299,0.52731975,0.75654060,0.02458187
-3.67083542,2.40094371,0.46884779,0.00344402,0.51401621,0.52873740,0.77448188,0.02513180
-3.66483242,2.43841791,0.47422299,0.00357798,0.50877598,0.52809110,0.78807312,0.02558913
-3.65882941,2.46363542,0.47639708,0.00369233,0.50166523,0.52532745,0.79703039,0.02594149
-3.65282641,2.47603387,0.47532709,0.00378487,0.49270873,0.52046375,0.80116853,0.02617935
-3.64682341,2.47535769,0.47103837,0.00385381,0.48199287,0.51358765,0.80040706,0.02629635
-3.64082041,2.46166608,0.46362357,0.00389778,0.46966264,0.50485383,0.79477249,0.02628946
-3.63481741,2.43532947,0.45323929,0.00391594,0.45591613,0.49447792,0.78439697,0.02615899
-3.62881441,2.39701495,0.44010053,0.00390798,0.44099658,0.48272787,0.76951332,0.02590858
-3.62281141,2.34766110,0.42447336,0.00387412,0.42518269,0.46991328,0.75044670,0.02554500
-3.61680840,2.28844369,0.40666603,0.00381516,0.40877755,0.45637312,0.72760338,0.02507785
-3.61080540,2.22073374,0.38701899,0.00373240,0.39209670,0.44246246,0.70145696,0.02451921
-3.60480240,2.14604990,0.36589421,0.00362764,0.37545602,0.42853892,0.67253294,0.02388314
-3.59879940,2.06600751,0.34366445,0.00350310,0.35915990,0.41494928,0.64139213,0.02318524
-3.59279640,1.98226650,0.32070265,0.00336137,0.34349026,0.40201714,0.60861369,0.02244204
-3.58679340,1.89648056,0.29737213,0.00320534,0.32869694,0.39003197,0.57477864,0.02167053
-3.58079040,1.81024991,0.27401774,0.00303810,0.31498981,0.37924022,0.54045430,0.02088758
-3.57478739,1.72507939,0.25095844,0.00286287,0.30253290,0.36983883,0.50618053,0.02010953
-3.56878439,1.64234383,0.22848134,0.00268291,0.29144082,0.36197142,0.47245800,0.01935174
-3.56278139,1.56326181,0.20683744,0.00250144,0.28177754,0.35572740,0.43973910,0.01862828
-3.55677839,1.48887865,0.18623907,0.00232159,0.27355749,0.35114391,0.40842148,0.01795174
-3.55077539,1.42005892,0.16685895,0.00214627,0.26674893,0.34821059,0.37884458,0.01733304
-3.54477239,1.35748843,0.14883081,0.00197822,0.26127934,0.34687698,0.35128886,0.01678147
-3.53876938,1.30168478,0.13225135,0.00181988,0.25704257,0.34706193,0.32597761,0.01630470
-3.53276638,1.25301569,0.11718329,0.00167338,0.25390733,0.34866499,0.30308116,0.01590901
-3.52676338,1.21172343,0.10365941,0.00154057,0.25172669,0.35157874,0.28272293,0.01559945
-3.52076038,1.17795374,0.09168708,0.00142293,0.25034802,0.35570185,0.26498690,0.01538017
-3.51475738,1.15178731,0.08125318,0.00132165,0.24962310,0.36095198,0.24992604,0.01525471
-3.50875438,1.13327173,0.07232918,0.00123758,0.24941764,0.36727788,0.23757112,0.01522631
-3.50275138,1.12245212,0.06487600,0.00117128,0.24962007,0.37467013,0.22793945,0.01529819
-3.49674837,1.11939833,0.05884853,0.00112302,0.25014903,0.38316983,0.22104287,0.01547385
-3.49074537,1.12422727,0.05419968,0.00109279,0.25095923,0.39287474,0.21689485,0.01575722
-3.48474237,1.13711891,0.05088376,0.00108037,0.25204545,0.40394245,0.21551608,0.01615281
-3.47873937,1.15832493,0.04885913,0.00108527,0.25344447,0.41659022,0.21693840,0.01666569
-3.47273637,1.18816950,0.04809005,0.00110685,0.25523485,0.43109141,0.22120684,0.01730149
-3.46673337,1.22704189,0.04854773,0.00114423,0.25753445,0.44776835,0.22837975,0.01806617
-3.46073037,1.27538122,0.05021061,0.00119641,0.26049596,0.46698195,0.23852694,0.01896581
-3.45472736,1.33365406,0.05306389,0.00126223,0.26430033,0.48911811,0.25172597,0.02000625
-3.44872436,1.40232573,0.05709839,0.00134039,0.26914870,0.51457162,0.26805683,0.02119270
-3.44272136,1.48182682,0.06230888,0.00142947,0.27525281,0.54372792,0.28759528,0.02252928
-3.43671836,1.57251648,0.06869193,0.00152797,0.28282447,0.57694348,0.31040510,0.02401857
-3.43071536,1.67464423,0.07624354,0.00163430,0.29206447,0.61452567,0.33652970,0.02566109
-3.42471236,1.78831232,0.08495650,0.00174680,0.30315140,0.65671273,0.36598361,0.02745491
-3.41870935,1.91344039,0.09481783,0.00186380,0.31623070,0.70365499,0.39874404,0.02939520
-3.41270635,2.04973438,0.10580629,0.00198357,0.33140466,0.75539795,0.43474317,0.03147396
-3.40670335,2.19666142,0.11789027,0.00210444,0.34872346,0.81186822,0.47386146,0.03367977
-3.40070035,2.35343208,0.13102596,0.00222473,0.36817799,0.87286294,0.51592237,0.03599768
-3.39469735,2.51899125,0.14515619,0.00234283,0.38969441,0.93804336,0.56068883,0.03840922
-3.38869435,2.69201855,0.16020981,0.00245725,0.41313107,1.00693300,0.60786168,0.04089259
-3.38269135,2.87093856,0.17610185,0.00256656,0.43827768,1.07892079,0.65708021,0.04342292
-3.37668834,3.05394117,0.19273435,0.00266949,0.46485700,1.15326912,0.70792503,0.04597268
-3.37068534,3.23901156,0.20999802,0.00276492,0.49252895,1.22912689,0.75992305,0.04851223
-3.36468234,3.42396910,0.22777463,0.00285189,0.52089713,1.30554712,0.81255475,0.05101049
-3.35867934,3.60651406,0.24594008,0.00292963,0.54951752,1.38150864,0.86526325,0.05343561
-3.35267634,3.78428057,0.26436799,0.00299753,0.57790906,1.45594122,0.91746517,0.05575583
-3.34667334,3.95489426,0.28293392,0.00305518,0.60556590,1.52775316,0.96856286,0.05794023
-3.34067034,4.11603229,0.30151966,0.00310236,0.63197073,1.59586047,1.01795755,0.05995959
-3.33466733,4.26548388,0.32001785,0.00313900,0.65660888,1.65921648,1.06506308,0.06178717
-3.32866433,4.40120903,0.33833635,0.00316521,0.67898265,1.71684078,1.10931966,0.06339938
-3.32266133,4.52139319,0.35640232,0.00318124,0.69862533,1.76784644,1.15020724,0.06477648
-3.31665833,4.62449592,0.37416586,0.00318745,0.71511449,1.81146434,1.18725800,0.06590305
-3.31065533,4.70929154,0.39160267,0.00318433,0.72808399,1.84706378,1.22006743,0.06676836
-3.30465233,4.77490028,0.40871595,0.00317244,0.73723434,1.87416854,1.24830380,0.06736659
-3.29864932,4.82080864,0.42553695,0.00315243,0.74234102,1.89246780,1.27171537,0.06769691
-3.29264632,4.84687814,0.44212435,0.00312498,0.74326047,1.90182152,1.29013535,0.06776333
-3.28664332,4.85334209,0.45856211,0.00309079,0.73993360,1.90226022,1.30348427,0.06757445
-3.28064032,4.84079053,0.47495597,0.00305059,0.73238660,1.89397922,1.31176966,0.06714306
-3.27463732,4.81014391,0.49142847,0.00300509,0.72072928,1.87732774,1.31508312,0.06648557
-3.26863432,4.76261664,0.50811268,0.00295499,0.70515074,1.85279338,1.31359490,0.06562137
-3.26263132,4.69967187,0.52514473,0.00290095,0.68591285,1.82098282,1.30754608,0.06457207
-3.25662831,4.62296960,0.54265551,0.00284360,0.66334170,1.78259966,1.29723886,0.06336080
-3.25062531,4.53431000,0.56076175,0.00278350,0.63781733,1.73842031,1.28302519,0.06201137
-3.24462231,4.43557451,0.57955695,0.00272118,0.60976228,1.68926921,1.26529433,0.06054754
-3.23861931,4.32866702,0.59910249,0.00265708,0.57962934,1.63599418,1.24445979,0.05899229
-3.23261631,4.21545757,0.61941949,0.00259160,0.54788896,1.57944320,1.22094622,0.05736724
-3.22661331,4.09773075,0.64048185,0.00252506,0.51501676,1.52044318,1.19517679,0.05569212
-3.22061031,3.97714094,0.66221091,0.00245771,0.48148172,1.45978179,1.16756164,0.05398437
-3.21460730,3.85517586,0.68447214,0.00238975,0.44773518,1.39819267,1.13848773,0.05225890
-3.20860430,3.73312978,0.70707420,0.00232130,0.41420121,1.33634438,1.10831063,0.05052801
-3.20260130,3.61208707,0.72977072,0.00225244,0.38126852,1.27483343,1.07734846,0.04880137
-3.19659830,3.49291634,0.75226473,0.00218321,0.34928403,1.21418104,1.04587817,0.04708620
-3.19059530,3.37627481,0.77421588,0.00211359,0.31854830,1.15483354,1.01413422,0.04538757
-3.18459230,3.26262227,0.79525031,0.00204355,0.28931275,1.09716598,0.98230958,0.04370870
-3.17858929,3.15224324,0.81497279,0.00197305,0.26177865,1.04148825,0.95055894,0.04205143
-3.17258629,3.04527593,0.83298070,0.00190203,0.23609776,0.98805331,0.91900363,0.04041667
-3.16658329,2.94174594,0.84887935,0.00183047,0.21237439,0.93706659,0.88773812,0.03880490
-3.16058029,2.84160302,0.86229794,0.00175833,0.19066875,0.88869614,0.85683746,0.03721659
-3.15457729,2.74475848,0.87290543,0.00168565,0.17100122,0.84308263,0.82636523,0.03565267
-3.14857429,2.65112157,0.88042548,0.00161248,0.15335743,0.80034894,0.79638154,0.03411488
-3.14257129,2.56063284,0.88464989,0.00153894,0.13769377,0.76060861,0.76695048,0.03260603
-3.13656828,2.47329307,0.88544954,0.00146519,0.12394321,0.72397305,0.73814676,0.03113026
-3.13056528,2.38918632,0.88278256,0.00139147,0.11202105,0.69055710,0.71006103,0.02969309
-3.12456228,2.30849658,0.87669892,0.00131805,0.10183064,0.66048304,0.68280368,0.02830143
-3.11855928,2.23151711,0.86734130,0.00124527,0.09326872,0.63388289,0.65650694,0.02696357
-3.11255628,2.15865287,0.85494203,0.00117351,0.08623036,0.61089932,0.63132519,0.02568892
-3.10655328,2.09041584,0.83981619,0.00110320,0.08061336,0.59168505,0.60743348,0.02448785
-3.10055028,2.02741419,0.82235103,0.00103476,0.07632214,0.57640137,0.58502453,0.02337137
-3.09454727,1.97033596,0.80299217,0.00096867,0.07327092,0.56521553,0.56430421,0.02235080
-3.08854427,1.91992827,0.78222727,0.00090538,0.07138636,0.55829767,0.54548588,0.02143741
-3.08254127,1.87697326,0.76056771,0.00084533,0.07060946,0.55581713,0.52878401,0.02064210
-3.07653827,1.84226194,0.73852927,0.00078895,0.07089682,0.55793847,0.51440711,0.01997496
-3.07053527,1.81656705,0.71661266,0.00073662,0.07222130,0.56481728,0.50255065,0.01944503
-3.06453227,1.80061596,0.69528467,0.00068867,0.07457186,0.57659572,0.49339008,0.01905993
-3.05852926,1.79506475,0.67496107,0.00064539,0.07795286,0.59339789,0.48707424,0.01882560
-3.05252626,1.80047394,0.65599168,0.00060700,0.08238263,0.61532490,0.48371958,0.01874612
-3.04652326,1.81728677,0.63864864,0.00057364,0.08789129,0.64244965,0.48340513,0.01882349
-3.04052026,1.84581035,0.62311811,0.00054540,0.09451808,0.67481119,0.48616854,0.01905756
-3.03451726,1.88619997,0.60949585,0.00052230,0.10230791,0.71240873,0.49200324,0.01944590
-3.02851426,1.93844682,0.59778685,0.00050430,0.11130744,0.75519514,0.50085671,0.01998383
-3.02251126,2.00236904,0.58790883,0.00049129,0.12156063,0.80307016,0.51262978,0.02066443
-3.01650825,2.07760628,0.57969956,0.00048310,0.13310402,0.85587344,0.52717710,0.02147859
-3.01050525,2.16361760,0.57292734,0.00047954,0.14596169,0.91337750,0.54430852,0.02241516
-3.00450225,2.25968269,0.56730424,0.00048036,0.16014028,0.97528109,0.56379133,0.02346104
-2.99849925,2.36490636,0.56250138,0.00048530,0.17562411,1.04120321,0.58535328,0.02460138
-2.99249625,2.47822636,0.55816548,0.00049405,0.19237077,1.11067826,0.60868631,0.02581980
-2.98649325,2.59842442,0.55393577,0.00050632,0.21030729,1.18315280,0.63345082,0.02709857
-2.98049025,2.72414053,0.54946066,0.00052182,0.22932718,1.25798442,0.65928042,0.02841891
-2.97448724,2.85389062,0.54441327,0.00054023,0.24928856,1.33444311,0.68578715,0.02976124
-2.96848424,2.98608738,0.53850513,0.00056130,0.27001354,1.41171563,0.71256701,0.03110545
-2.96248124,3.11906436,0.53149767,0.00058475,0.29128903,1.48891313,0.73920593,0.03243124
-2.95647824,3.25110299,0.52321081,0.00061036,0.31286897,1.56508220,0.76528585,0.03371843
-2.95047524,3.38046224,0.51352865,0.00063793,0.33447822,1.63921939,0.79039125,0.03494727
-2.94447224,3.50541056,0.50240197,0.00066728,0.35581778,1.71028906,0.81411567,0.03609880
-2.93846923,3.62425927,0.48984766,0.00069830,0.37657141,1.77724421,0.83606846,0.03715514
-2.93246623,3.73539674,0.47594527,0.00073087,0.39641348,1.83904979,0.85588153,0.03809985
-2.92646323,3.83732235,0.46083098,0.00076492,0.41501765,1.89470773,0.87321598,0.03891823
-2.92046023,3.92867915,0.44468947,0.00080040,0.43206621,1.94328290,0.88776848,0.03959758
-2.91445723,4.00828403,0.42774414,0.00083729,0.44725963,1.98392908,0.89927732,0.04012748
-2.90845423,4.07515434,0.41024620,0.00087555,0.46032604,2.01591382,0.90752779,0.04049998
-2.90245123,4.12852974,0.39246327,0.00091517,0.47103024,2.03864120,0.91235688,0.04070974
-2.89644822,4.16788842,0.37466796,0.00095611,0.47918183,2.05167155,0.91365690,0.04075416
-2.89044522,4.19295685,0.35712697,0.00099832,0.48464221,2.05473715,0.91137816,0.04063338
-2.88444222,4.20371253,0.34009113,0.00104169,0.48733012,2.04775331,0.90553023,0.04035027
-2.87843922,4.20037974,0.32378676,0.00108612,0.48722561,2.03082409,0.89618194,0.03991033
-2.87243622,4.18341824,0.30840857,0.00113139,0.48437212,2.00424266,0.88345997,0.03932147
-2.86643322,4.15350552,0.29411437,0.00117728,0.47887684,1.96848594,0.86754599,0.03859386
-2.86043022,4.11151357,0.28102163,0.00122348,0.47090918,1.92420394,0.84867259,0.03773958
-2.85442721,4.05848105,0.26920583,0.00126960,0.46069753,1.87220421,0.82711790,0.03677231
-2.84842421,3.99558237,0.25870074,0.00131521,0.44852444,1.81343197,0.80319929,0.03570699
-2.84242121,3.92409518,0.24950017,0.00135981,0.43472051,1.74894684,0.77726624,0.03455944
-2.83641821,3.84536752,0.24156137,0.00140286,0.41965702,1.67989708,0.74969273,0.03334596
-2.83041521,3.76078636,0.23480947,0.00144376,0.40373778,1.60749242,0.72086934,0.03208300
-2.82441221,3.67174853,0.22914305,0.00148191,0.38739044,1.53297630,0.69119543,0.03078681
-2.81840920,3.57963515,0.22444027,0.00151669,0.37105734,1.45759877,0.66107152,0.02947314
-2.81240620,3.48579025,0.22056556,0.00154753,0.35518639,1.38259062,0.63089232,0.02815697
-2.80640320,3.39150388,0.21737627,0.00157386,0.34022200,1.30913964,0.60104034,0.02685234
-2.80040020,3.29799973,0.21472942,0.00159521,0.32659636,1.23836945,0.57188038,0.02557214
-2.79439720,3.20642688,0.21248792,0.00161116,0.31472113,1.17132129,0.54375503,0.02432805
-2.78839420,3.11785513,0.21052634,0.00162144,0.30497969,1.10893897,0.51698096,0.02313049
-2.78239120,3.03327304,0.20873594,0.00162585,0.29772000,1.05205691,0.49184632,0.02198855
-2.77638819,2.95358767,0.20702878,0.00162438,0.29324816,1.00139126,0.46860884,0.02091008
-2.77038519,2.87962521,0.20534091,0.00161713,0.29182266,0.95753368,0.44749485,0.01990167
-2.76438219,2.81213139,0.20363451,0.00160436,0.29364933,0.92094765,0.42869879,0.01896874
-2.75837919,2.75177103,0.20189893,0.00158648,0.29887712,0.89196689,0.41238330,0.01811563
-2.75237619,2.69912616,0.20015069,0.00156404,0.30759463,0.87079544,0.39867968,0.01734562
-2.74637319,2.65469231,0.19843245,0.00153774,0.31982749,0.85750937,0.38768853,0.01666099
-2.74037019,2.61887308,0.19681104,0.00150837,0.33553668,0.85205953,0.37948048,0.01606312
-2.73436718,2.59197313,0.19537453,0.00147684,0.35461781,0.85427548,0.37409702,0.01555248
-2.72836418,2.57419002,0.19422867,0.00144412,0.37690143,0.86387035,0.37155119,0.01512865
-2.72236118,2.56560571,0.19349255,0.00141123,0.40215461,0.88044655,0.37182819,0.01479039
-2.71635818,2.56617822,0.19329387,0.00137924,0.43008357,0.90350263,0.37488583,0.01453557
-2.71035518,2.57573453,0.19376376,0.00134918,0.46033776,0.93244097,0.38065494,0.01436124
-2.70435218,2.59396527,0.19503141,0.00132206,0.49251514,0.96657684,0.38903949,0.01426361
-2.69834917,2.62042200,0.19721863,0.00129885,0.52616883,1.00514851,0.39991682,0.01423805
-2.69234617,2.65451757,0.20043446,0.00128042,0.56081492,1.04732877,0.41313767,0.01427914
-2.68634317,2.69552993,0.20476996,0.00126754,0.59594154,1.09223761,0.42852629,0.01438069
-2.68034017,2.74260947,0.21029336,0.00126085,0.63101879,1.13895618,0.44588068,0.01453581
-2.67433717,2.79478994,0.21704572,0.00126085,0.66550948,1.18654179,0.46497290,0.01473697
-2.66833417,2.85100264,0.22503720,0.00126789,0.69888032,1.23404371,0.48554970,0.01497610
-2.66233117,2.91009352,0.23424401,0.00128213,0.73061334,1.28051953,0.50733344,0.01524468
-2.65632816,2.97084272,0.24460635,0.00130359,0.76021715,1.32505167,0.53002352,0.01553390
-2.65032516,3.03198601,0.25602728,0.00133207,0.78723765,1.36676367,0.55329827,0.01583474
-2.64432216,3.09223748,0.26837268,0.00136722,0.81126795,1.40483586,0.57681754,0.01613817
-2.63831916,3.15031301,0.28147244,0.00140851,0.83195715,1.43851995,0.60022597,0.01643526
-2.63231616,3.20495394,0.29512283,0.00145524,0.84901761,1.46715214,0.62315704,0.01671736
-2.62631316,3.25495053,0.30909010,0.00150659,0.86223056,1.49016446,0.64523800,0.01697621
-2.62031016,3.29916465,0.32311533,0.00156158,0.87144987,1.50709391,0.66609553,0.01720412
-2.61430715,3.33655156,0.33692039,0.00161913,0.87660378,1.51758934,0.68536221,0.01739411
-2.60830415,3.36618022,0.35021483,0.00167809,0.87769470,1.52141574,0.70268371,0.01754000
-2.60230115,3.38725194,0.36270366,0.00173725,0.87479696,1.51845602,0.71772634,0.01763654
