energy_ev,total_up,Ag_p_up,Ag_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-4.30115058,1.05219047,0.22425767,0.62830893,0.05837306,0.12957397,0.07153866,0.00391472
-4.29514757,1.00725367,0.21918790,0.59370719,0.05566407,0.12227164,0.07009426,0.00386615
-4.28914457,0.96567840,0.21485467,0.56162505,0.05306334,0.11529131,0.06894123,0.00382398
-4.28314157,0.92772317,0.21125236,0.53220661,0.05061691,0.10871166,0.06806658,0.00378823
-4.27713857,0.89356501,0.20835945,0.50553611,0.04837038,0.10260584,0.06745186,0.00375862
-4.27113557,0.86329712,0.20613927,0.48163766,0.04636832,0.09704025,0.06707383,0.00373462
-4.26513257,0.83692892,0.20454132,0.46047666,0.04465363,0.09207343,0.06690516,0.00371546
-4.25912956,0.81438862,0.20350305,0.44196286,0.04326697,0.08775513,0.06691527,0.00370013
-4.25312656,0.79552844,0.20295216,0.42595510,0.04224617,0.08412555,0.06707130,0.00368745
-4.24712356,0.78013210,0.20280936,0.41226752,0.04162574,0.08121474,0.06733913,0.00367610
-4.24112056,0.76792461,0.20299161,0.40067706,0.04143635,0.07904230,0.06768450,0.00366466
-4.23511756,0.75858398,0.20341554,0.39093200,0.04170447,0.07761723,0.06807422,0.00365168
-4.22911456,0.75175430,0.20400121,0.38276125,0.04245188,0.07693804,0.06847728,0.00363577
-4.22311156,0.74705978,0.20467584,0.37588395,0.04369540,0.07699312,0.06886611,0.00361562
-4.21710855,0.74411915,0.20537745,0.37001918,0.04544654,0.07776123,0.06921757,0.00359011
-4.21110555,0.74255977,0.20605815,0.36489522,0.04771127,0.07921223,0.06951400,0.00355835
-4.20510255,0.74203088,0.20668702,0.36025813,0.05048971,0.08130798,0.06974400,0.00351972
-4.19909955,0.74221529,0.20725227,0.35587924,0.05377595,0.08400333,0.06990300,0.00347395
-4.19309655,0.74283921,0.20776262,0.35156132,0.05755786,0.08724717,0.06999360,0.00342113
-4.18709355,0.74367952,0.20824778,0.34714315,0.06181695,0.09098361,0.07002564,0.00336171
-4.18109055,0.74456842,0.20875779,0.34250235,0.06652817,0.09515307,0.07001586,0.00329653
-4.17508754,0.74539513,0.20936150,0.33755655,0.07165994,0.09969349,0.06998737,0.00322678
-4.16908454,0.74610479,0.21014384,0.33226260,0.07717405,0.10454132,0.06996869,0.00315396
-4.16308154,0.74669445,0.21120220,0.32661432,0.08302581,0.10963264,0.06999258,0.00307985
-4.15707854,0.74720674,0.21264199,0.32063863,0.08916419,0.11490405,0.07009455,0.00300641
-4.15107554,0.74772133,0.21457144,0.31439053,0.09553215,0.12029353,0.07031121,0.00293574
-4.14507254,0.74834494,0.21709600,0.30794712,0.10206711,0.12574125,0.07067848,0.00286999
-4.13906953,0.74920027,0.22031250,0.30140105,0.10870161,0.13119023,0.07122971,0.00281124
-4.13306653,0.75041459,0.22430330,0.29485367,0.11536415,0.13658700,0.07199383,0.00276145
-4.12706353,0.75210867,0.22913082,0.28840840,0.12198021,0.14188217,0.07299358,0.00272235
-4.12106053,0.75438644,0.23483259,0.28216443,0.12847347,0.14703094,0.07424399,0.00269539
-4.11505753,0.75732624,0.24141721,0.27621121,0.13476726,0.15199369,0.07575102,0.00268165
-4.10905453,0.76097377,0.24886125,0.27062394,0.14078612,0.15673645,0.07751058,0.00268179
-4.10305153,0.76533739,0.25710751,0.26546013,0.14645744,0.16123142,0.07950798,0.00269603
-4.09704852,0.77038576,0.26606457,0.26075755,0.15171327,0.16545746,0.08171768,0.00272413
-4.09104552,0.77604806,0.27560782,0.25653338,0.15649202,0.16940062,0.08410361,0.00276537
-4.08504252,0.78221657,0.28558193,0.25278469,0.16074018,0.17305452,0.08661988,0.00281859
-4.07903952,0.78875160,0.29580468,0.24949013,0.16441384,0.17642076,0.08921195,0.00288222
-4.07303652,0.79548826,0.30607213,0.24661259,0.16748001,0.17950913,0.09181816,0.00295435
-4.06703352,0.80224476,0.31616479,0.24410271,0.16991769,0.18233768,0.09437163,0.00303274
-4.06103052,0.80883174,0.32585470,0.24190300,0.17171850,0.18493258,0.09680247,0.00311498
-4.05502751,0.81506203,0.33491300,0.23995222,0.17288701,0.18732765,0.09904008,0.00319852
-4.04902451,0.82076028,0.34311780,0.23818992,0.17344055,0.18956369,0.10101563,0.00328076
-4.04302151,0.82577192,0.35026194,0.23656065,0.17340860,0.19168732,0.10266448,0.00335918
-4.03701851,0.82997097,0.35616032,0.23501791,0.17283176,0.19374957,0.10392851,0.00343139
-4.03101551,0.83326622,0.36065651,0.23352727,0.17176022,0.19580409,0.10475820,0.00349522
-4.02501251,0.83560544,0.36362833,0.23206883,0.17025202,0.19790500,0.10511450,0.00354882
-4.01900950,0.83697753,0.36499220,0.23063871,0.16837084,0.20010454,0.10497024,0.00359065
-4.01300650,0.83741231,0.36470601,0.22924957,0.16618372,0.20245057,0.10431116,0.00361961
-4.00700350,0.83697829,0.36277056,0.22793018,0.16375865,0.20498391,0.10313648,0.00363499
-4.00100050,0.83577833,0.35922934,0.22672402,0.16116216,0.20773585,0.10145898,0.00363655
-3.99499750,0.83394368,0.35416681,0.22568708,0.15845707,0.21072583,0.09930464,0.00362444
-3.98899450,0.83162677,0.34770531,0.22488498,0.15570043,0.21395947,0.09671180,0.00359925
-3.98299150,0.82899310,0.34000072,0.22438951,0.15294183,0.21742714,0.09372997,0.00356193
-3.97698849,0.82621289,0.33123704,0.22427491,0.15022213,0.22110309,0.09041830,0.00351377
-3.97098549,0.82345292,0.32162034,0.22461393,0.14757260,0.22494532,0.08684377,0.00345631
-3.96498249,0.82086901,0.31137216,0.22547406,0.14501462,0.22889630,0.08307922,0.00339131
-3.95897949,0.81859958,0.30072279,0.22691386,0.14255983,0.23288439,0.07920131,0.00332070
-3.95297649,0.81676065,0.28990458,0.22897986,0.14021082,0.23682611,0.07528842,0.00324648
-3.94697349,0.81544238,0.27914568,0.23170388,0.13796220,0.24062914,0.07141863,0.00317065
-3.94097049,0.81470734,0.26866426,0.23510104,0.13580203,0.24419586,0.06766779,0.00309523
-3.93496748,0.81459047,0.25866350,0.23916845,0.13371351,0.24742736,0.06410783,0.00302211
-3.92896448,0.81510044,0.24932736,0.24388467,0.13167687,0.25022772,0.06080517,0.00295309
-3.92296148,0.81622243,0.24081722,0.24920978,0.12967122,0.25250830,0.05781940,0.00288980
-3.91695848,0.81792172,0.23326948,0.25508619,0.12767645,0.25419183,0.05520225,0.00283369
-3.91095548,0.82014789,0.22679388,0.26144001,0.12567480,0.25521615,0.05299670,0.00278600
-3.90495248,0.82283929,0.22147271,0.26818288,0.12365237,0.25553731,0.05123638,0.00274777
-3.89894947,0.82592721,0.21736063,0.27521425,0.12160010,0.25513187,0.04994518,0.00271982
-3.89294647,0.82933966,0.21448507,0.28242385,0.11951449,0.25399836,0.04913703,0.00270272
-3.88694347,0.83300438,0.21284715,0.28969444,0.11739794,0.25215772,0.04881585,0.00269686
-3.88094047,0.83685088,0.21242290,0.29690454,0.11525858,0.24965270,0.04897575,0.00270237
-3.87493747,0.84081160,0.21316480,0.30393122,0.11310983,0.24654635,0.04960127,0.00271917
-3.86893447,0.84482207,0.21500355,0.31065272,0.11096962,0.24291957,0.05066784,0.00274698
-3.86293147,0.84882023,0.21785003,0.31695107,0.10885937,0.23886788,0.05214235,0.00278529
-3.85692846,0.85274509,0.22159738,0.32271439,0.10680276,0.23449768,0.05398387,0.00283339
-3.85092546,0.85653509,0.22612327,0.32783908,0.10482447,0.22992198,0.05614453,0.00289035
-3.84492246,0.86012616,0.23129233,0.33223177,0.10294891,0.22525608,0.05857043,0.00295507
-3.83891946,0.86345013,0.23695874,0.33581097,0.10119902,0.22061322,0.06120284,0.00302624
-3.83291646,0.86643342,0.24296902,0.33850861,0.09959529,0.21610051,0.06397940,0.00310239
-3.82691346,0.86899643,0.24916495,0.34027123,0.09815494,0.21181525,0.06683547,0.00318190
-3.82091046,0.87105373,0.25538672,0.34106095,0.09689139,0.20784196,0.06970554,0.00326301
-3.81490745,0.87251516,0.26147614,0.34085618,0.09581402,0.20425000,0.07252475,0.00334388
-3.80890445,0.87328781,0.26727996,0.33965207,0.09492822,0.20109212,0.07523032,0.00342258
-3.80290145,0.87327888,0.27265313,0.33746064,0.09423570,0.19840383,0.07776309,0.00349717
-3.79689845,0.87239923,0.27746203,0.33431057,0.09373509,0.19620353,0.08006885,0.00356571
-3.79089545,0.87056750,0.28158743,0.33024673,0.09342266,0.19449359,0.08209961,0.00362634
-3.78489245,0.86771440,0.28492714,0.32532930,0.09329325,0.19326198,0.08381472,0.00367729
-3.77888944,0.86378710,0.28739828,0.31963254,0.09334126,0.19248458,0.08518172,0.00371697
-3.77288644,0.85875321,0.28893896,0.31324321,0.09356162,0.19212791,0.08617695,0.00374395
-3.76688344,0.85260424,0.28950936,0.30625865,0.09395071,0.19215211,0.08678590,0.00375707
-3.76088044,0.84535821,0.28909221,0.29878457,0.09450716,0.19251399,0.08700325,0.00375542
-3.75487744,0.83706105,0.28769243,0.29093250,0.09523241,0.19317003,0.08683258,0.00373839
-3.74887444,0.82778692,0.28533619,0.28281706,0.09613105,0.19407908,0.08628586,0.00370569
-3.74287144,0.81763703,0.28206925,0.27455314,0.09721087,0.19520466,0.08538261,0.00365735
-3.73686843,0.80673712,0.27795465,0.26625292,0.09848255,0.19651669,0.08414888,0.00359371
-3.73086543,0.79523363,0.27306994,0.25802301,0.09995906,0.19799257,0.08261599,0.00351543
-3.72486243,0.78328854,0.26750399,0.24996171,0.10165469,0.19961755,0.08081927,0.00342346
-3.71885943,0.77107333,0.26135357,0.24215652,0.10358385,0.20138438,0.07879657,0.00331900
-3.71285643,0.75876211,0.25471975,0.23468204,0.10575955,0.20329218,0.07658694,0.00320347
-3.70685343,0.74652434,0.24770444,0.22759821,0.10819175,0.20534482,0.07422927,0.00307847
-3.70085043,0.73451759,0.24040706,0.22094925,0.11088560,0.20754865,0.07176105,0.00294574
-3.69484742,0.72288056,0.23292163,0.21476304,0.11383969,0.20990997,0.06921737,0.00280709
-3.68884442,0.71172692,0.22533420,0.20905128,0.11704443,0.21243227,0.06663007,0.00266436
-3.68284142,0.70114033,0.21772103,0.20381018,0.12048060,0.21511357,0.06402715,0.00251939
-3.67683842,0.69117092,0.21014725,0.19902191,0.12411829,0.21794396,0.06143241,0.00237392
-3.67083542,0.68183352,0.20266628,0.19465661,0.12791631,0.22090366,0.05886538,0.00222962
-3.66483242,0.67310799,0.19531993,0.19067493,0.13182199,0.22396175,0.05634144,0.00208800
-3.65882941,0.66494150,0.18813920,0.18703108,0.13577172,0.22707562,0.05387226,0.00195043
-3.65282641,0.65725304,0.18114560,0.18367614,0.13969203,0.23019150,0.05146628,0.00181806
-3.64682341,0.64993976,0.17435310,0.18056160,0.14350127,0.23324586,0.04912950,0.00169189
-3.64082041,0.64288513,0.16777046,0.17764298,0.14711191,0.23616787,0.04686625,0.00157270
-3.63481741,0.63596851,0.16140388,0.17488321,0.15043340,0.23888279,0.04468011,0.00146110
-3.62881441,0.62907562,0.15525980,0.17225591,0.15337532,0.24131605,0.04257482,0.00135754
-3.62281141,0.62210956,0.14934779,0.16974812,0.15585095,0.24339808,0.04055510,0.00126231
-3.61680840,0.61500175,0.14368328,0.16736256,0.15778088,0.24506944,0.03862754,0.00117560
-3.61080540,0.60772222,0.13829020,0.16511915,0.15909664,0.24628599,0.03680124,0.00109755
-3.60480240,0.60028880,0.13320311,0.16305594,0.15974409,0.24702403,0.03508847,0.00102821
-3.59879940,0.59277462,0.12846911,0.16122910,0.15968649,0.24728478,0.03350503,0.00096768
-3.59279640,0.58531355,0.12414913,0.15971220,0.15890696,0.24709825,0.03207060,0.00091607
-3.58679340,0.57810320,0.12031870,0.15859469,0.15741041,0.24652602,0.03080888,0.00087359
-3.58079040,0.57140530,0.11706818,0.15797968,0.15522461,0.24566283,0.02974751,0.00084055
-3.57478739,0.56554331,0.11450233,0.15798101,0.15240055,0.24463678,0.02891793,0.00081740
-3.56878439,0.56089725,0.11273934,0.15871990,0.14901191,0.24360814,0.02835506,0.00080475
-3.56278139,0.55789595,0.11190922,0.16032104,0.14515371,0.24276663,0.02809681,0.00080341
-3.55677839,0.55700686,0.11215168,0.16290858,0.14094018,0.24232724,0.02818355,0.00081436
-3.55077539,0.55872379,0.11361346,0.16660185,0.13650199,0.24252486,0.02865739,0.00083877
-3.54477239,0.56355298,0.11644516,0.17151126,0.13198284,0.24360759,0.02956136,0.00087801
-3.53876938,0.57199786,0.12079766,0.17773423,0.12753555,0.24582924,0.03093857,0.00093355
-3.53276638,0.58454314,0.12681815,0.18535152,0.12331790,0.24944111,0.03283119,0.00100704
-3.52676338,0.60163859,0.13464581,0.19442394,0.11948823,0.25468330,0.03527938,0.00110018
-3.52076038,0.62368296,0.14440728,0.20498956,0.11620094,0.26177605,0.03832021,0.00121470
-3.51475738,0.65100876,0.15621191,0.21706155,0.11360214,0.27091116,0.04198636,0.00135229
-3.50875438,0.68386799,0.17014695,0.23062658,0.11182544,0.28224394,0.04630497,0.00151455
-3.50275138,0.72241953,0.18627282,0.24564394,0.11098807,0.29588596,0.05129629,0.00170289
-3.49674837,0.76671844,0.20461842,0.26204532,0.11118738,0.31189881,0.05697242,0.00191844
-3.49074537,0.81670743,0.22517692,0.27973526,0.11249782,0.33028910,0.06333607,0.00216200
-3.48474237,0.87221090,0.24790182,0.29859221,0.11496851,0.35100499,0.07037936,0.00243391
-3.47873937,0.93293180,0.27270384,0.31847021,0.11862136,0.37393423,0.07808279,0.00273402
-3.47273637,0.99845135,0.29944852,0.33920111,0.12344992,0.39890404,0.08641432,0.00306157
-3.46673337,1.06823189,0.32795485,0.36059729,0.12941888,0.42568268,0.09532875,0.00341515
-3.46073037,1.14162298,0.35799509,0.38245484,0.13646438,0.45398283,0.10476737,0.00379264
-3.45472736,1.21787054,0.38929596,0.40455701,0.14449499,0.48346679,0.11465792,0.00419122
-3.44872436,1.29612923,0.42154116,0.42667806,0.15339353,0.51375328,0.12491503,0.00460730
-3.44272136,1.37547776,0.45437553,0.44858725,0.16301959,0.54442571,0.13544104,0.00503661
-3.43671836,1.45493686,0.48741069,0.47005302,0.17321280,0.57504182,0.14612727,0.00547421
-3.43071536,1.53348971,0.52023210,0.49084723,0.18379672,0.60514425,0.15685588,0.00591455
-3.42471236,1.61010419,0.55240761,0.51074934,0.19458336,0.63427191,0.16750201,0.00635164
-3.41870935,1.68375646,0.58349708,0.52955057,0.20537803,0.66197163,0.17793653,0.00677912
-3.41270635,1.75345533,0.61306297,0.54705781,0.21598465,0.68780984,0.18802905,0.00719043
-3.40670335,1.81826645,0.64068146,0.56309735,0.22621107,0.71138381,0.19765121,0.00757903
-3.40070035,1.87733580,0.66595387,0.57751818,0.23587442,0.73233211,0.20668027,0.00793851
-3.39469735,1.92991149,0.68851783,0.59019500,0.24480611,0.75034389,0.21500261,0.00826285
-3.38869435,1.97536321,0.70805786,0.60103064,0.25285648,0.76516655,0.22251732,0.00854657
-3.38269135,2.01319856,0.72431489,0.60995803,0.25989874,0.77661174,0.22913953,0.00878495
-3.37668834,2.04307564,0.73709439,0.61694152,0.26583200,0.78455924,0.23480339,0.00897415
-3.37068534,2.06481144,0.74627269,0.62197772,0.27058348,0.78895868,0.23946469,0.00911139
-3.36468234,2.07838560,0.75180131,0.62509555,0.27410955,0.78982904,0.24310287,0.00919504
-3.35867934,2.08393959,0.75370896,0.62635583,0.27639564,0.78725606,0.24572238,0.00922469
-3.35267634,2.08177111,0.75210125,0.62585023,0.27745507,0.78138750,0.24735340,0.00920120
-3.34667334,2.07232420,0.74715805,0.62369959,0.27732686,0.77242670,0.24805171,0.00912666
-3.34067034,2.05617527,0.73912857,0.62005188,0.27607256,0.76062458,0.24789795,0.00900435
-3.33466733,2.03401585,0.72832437,0.61507959,0.27377235,0.74627054,0.24699599,0.00883867
-3.32866433,2.00663263,0.71511059,0.60897678,0.27052064,0.72968265,0.24547077,0.00863498
-3.32266133,1.97488555,0.69989570,0.60195580,0.26642132,0.71119748,0.24346541,0.00839942
-3.31665833,1.93968498,0.68312015,0.59424375,0.26158301,0.69116009,0.24113784,0.00813879
-3.31065533,1.90196858,0.66524435,0.58607873,0.25611450,0.66991454,0.23865701,0.00786024
-3.30465233,1.86267874,0.64673642,0.57770587,0.25012065,0.64779517,0.23619876,0.00757117
-3.29864932,1.82274120,0.62806004,0.56937327,0.24369885,0.62511915,0.23394149,0.00727892
-3.29264632,1.78304550,0.60966284,0.56132781,0.23693640,0.60218022,0.23206176,0.00699060
-3.28664332,1.74442752,0.59196567,0.55381088,0.22990861,0.57924404,0.23072987,0.00671290
-3.28064032,1.70765455,0.57535294,0.54705404,0.22267797,0.55654494,0.23010560,0.00645189
-3.27463732,1.67341290,0.56016447,0.54127461,0.21529413,0.53428421,0.23033416,0.00621288
-3.26863432,1.64229810,0.54668875,0.53667137,0.20779470,0.51262971,0.23154242,0.00600030
-3.26263132,1.61480762,0.53515791,0.53342018,0.20020683,0.49171675,0.23383556,0.00581764
-3.25662831,1.59133593,0.52574447,0.53166984,0.19254921,0.47164987,0.23729421,0.00566737
-3.25062531,1.57217172,0.51855969,0.53153815,0.18483450,0.45250543,0.24197203,0.00555092
-3.24462231,1.55749707,0.51365374,0.53310831,0.17707195,0.43433478,0.24789404,0.00546875
-3.23861931,1.54738839,0.51101742,0.53642584,0.16926985,0.41716758,0.25505546,0.00542033
-3.23261631,1.54181901,0.51058537,0.54149611,0.16143792,0.40101538,0.26342135,0.00540429
-3.22661331,1.54066320,0.51224074,0.54828263,0.15358922,0.38587493,0.27292696,0.00541849
-3.22061031,1.54370171,0.51582098,0.55670634,0.14574172,0.37173141,0.28347883,0.00546016
-3.21460730,1.55062867,0.52112476,0.56664593,0.13791917,0.35856125,0.29495669,0.00552603
-3.20860430,1.56105998,0.52791959,0.57793928,0.13015156,0.34633461,0.30721609,0.00561249
-3.20260130,1.57454294,0.53595013,0.59038617,0.12247491,0.33501745,0.32009175,0.00571574
-3.19659830,1.59056740,0.54494682,0.60375225,0.11493064,0.32457326,0.33340160,0.00583195
-3.19059530,1.60857811,0.55463461,0.61777412,0.10756442,0.31496446,0.34695131,0.00595738
-3.18459230,1.62798824,0.56474149,0.63216556,0.10042480,0.30615346,0.36053928,0.00608856
-3.17858929,1.64819381,0.57500663,0.64662469,0.09356154,0.29810365,0.37396195,0.00622236
-3.17258629,1.66858879,0.58518783,0.66084181,0.08702395,0.29078006,0.38701921,0.00635609
-3.16658329,1.68858040,0.59506794,0.67450775,0.08085913,0.28415008,0.39951969,0.00648761
-3.16058029,1.70760430,0.60446024,0.68732233,0.07511045,0.27818398,0.41128591,0.00661534
-3.15457729,1.72513900,0.61321239,0.69900270,0.06981615,0.27285547,0.42215887,0.00673827
-3.14857429,1.74071907,0.62120889,0.70929121,0.06500826,0.26814209,0.43200210,0.00685598
-3.14257129,1.75394674,0.62837206,0.71796250,0.06071180,0.26402560,0.44070487,0.00696861
-3.13656828,1.76450107,0.63466128,0.72482951,0.05694433,0.26049220,0.44818454,0.00707677
-3.13056528,1.77214471,0.64007080,0.72974826,0.05371572,0.25753264,0.45438783,0.00718147
-3.12456228,1.77672764,0.64462605,0.73262103,0.05102835,0.25514202,0.45929110,0.00728405
-3.11855928,1.77818776,0.64837869,0.73339810,0.04887739,0.25331947,0.46289951,0.00738603
-3.11255628,1.77654847,0.65140067,0.73207775,0.04725140,0.25206746,0.46524523,0.00748901
-3.10655328,1.77191305,0.65377749,0.72870468,0.04613298,0.25139091,0.46638466,0.00759454
-3.10055028,1.76445647,0.65560111,0.72336694,0.04549954,0.25129594,0.46639488,0.00770402
-3.09454727,1.75441465,0.65696281,0.71619153,0.04532413,0.25178849,0.46536953,0.00781855
-3.08854427,1.74207212,0.65794636,0.70733889,0.04557618,0.25287269,0.46341421,0.00793887
-3.08254127,1.72774834,0.65862184,0.69699651,0.04622229,0.25454926,0.46064175,0.00806526
-3.07653827,1.71178368,0.65904048,0.68537210,0.04722693,0.25681381,0.45716746,0.00819748
-3.07053527,1.69452559,0.65923082,0.67268650,0.04855306,0.25965540,0.45310471,0.00833477
-3.06453227,1.67631578,0.65919627,0.65916664,0.05016273,0.26305534,0.44856089,0.00847578
-3.05852926,1.65747896,0.65891441,0.64503901,0.05201762,0.26698644,0.44363406,0.00861867
-3.05252626,1.63831386,0.65833790,0.63052368,0.05407957,0.27141269,0.43841037,0.00876110
-3.04652326,1.61908674,0.65739711,0.61582928,0.05631110,0.27628969,0.43296230,0.00890034
-3.04052026,1.60002774,0.65600421,0.60114891,0.05867601,0.28156562,0.42734785,0.00903337
-3.03451726,1.58133016,0.65405871,0.58665723,0.06113992,0.28718298,0.42161061,0.00915696
-3.02851426,1.56315250,0.65145387,0.57250867,0.06367099,0.29308096,0.41578059,0.00926786
-3.02251126,1.54562296,0.64808390,0.55883667,0.06624058,0.29919835,0.40987589,0.00936290
-3.01650825,1.52884595,0.64385146,0.54575393,0.06882408,0.30547695,0.40390477,0.00943912
-3.01050525,1.51290996,0.63867497,0.53335347,0.07140160,0.31186521,0.39786828,0.00949394
-3.00450225,1.49789607,0.63249545,0.52171021,0.07395882,0.31832191,0.39176292,0.00952524
-2.99849925,1.48388643,0.62528238,0.51088303,0.07648761,0.32481969,0.38558339,0.00953150
-2.99249625,1.47097183,0.61703836,0.50091687,0.07898663,0.33134810,0.37932513,0.00951184
-2.98649325,1.45925767,0.60780214,0.49184484,0.08146170,0.33791597,0.37298642,0.00946611
-2.98049025,1.44886783,0.59765003,0.48368992,0.08392597,0.34455289,0.36657010,0.00939486
-2.97448724,1.43994582,0.58669529,0.47646637,0.08639974,0.35130950,0.36008453,0.00929940
-2.96848424,1.43265310,0.57508587,0.47018050,0.08890999,0.35825662,0.35354408,0.00918169
-2.96248124,1.42716439,0.56300021,0.46483096,0.09148950,0.36548296,0.34696888,0.00904431
-2.95647824,1.42366026,0.55064162,0.46040839,0.09417566,0.37309161,0.34038396,0.00889038
-2.95047524,1.42231720,0.53823121,0.45689463,0.09700887,0.38119517,0.33381803,0.00872341
-2.94447224,1.42329595,0.52599998,0.45426169,0.10003066,0.38990994,0.32730174,0.00854720
-2.93846923,1.42672859,0.51418018,0.45247039,0.10328149,0.39934912,0.32086584,0.00836569
-2.93246623,1.43270545,0.50299657,0.45146913,0.10679847,0.40961558,0.31453930,0.00818282
-2.92646323,1.44126244,0.49265782,0.45119289,0.11061294,0.42079442,0.30834749,0.00800242
-2.92046023,1.45236993,0.48334857,0.45156255,0.11474811,0.43294563,0.30231066,0.00782806
-2.91445723,1.46592384,0.47522232,0.45248490,0.11921687,0.44609749,0.29644286,0.00766296
-2.90845423,1.48173963,0.46839566,0.45385322,0.12401988,0.46024074,0.29075129,0.00750988
-2.90245123,1.49954972,0.46294392,0.45554868,0.12914405,0.47532418,0.28523619,0.00737107
-2.89644822,1.51900467,0.45889840,0.45744242,0.13456152,0.49125183,0.27989125,0.00724820
-2.89044522,1.53967817,0.45624529,0.45939844,0.14022919,0.50788181,0.27470452,0.00714237
-2.88444222,1.56107569,0.45492631,0.46127689,0.14608893,0.52502725,0.26965970,0.00705409
-2.87843922,1.58264655,0.45484090,0.46293796,0.15206837,0.54245907,0.26473776,0.00698328
-2.87243622,1.60379868,0.45584985,0.46424586,0.15808235,0.55991076,0.25991865,0.00692937
-2.86643322,1.62391559,0.45778019,0.46507286,0.16403494,0.57708479,0.25518303,0.00689126
-2.86043022,1.64237460,0.46043110,0.46530311,0.16982200,0.59366062,0.25051394,0.00686749
-2.85442721,1.65856550,0.46358054,0.46483600,0.17533414,0.60930385,0.24589811,0.00685621
-2.84842421,1.67190890,0.46699235,0.46358898,0.18045996,0.62367617,0.24132694,0.00685532
-2.84242121,1.68187327,0.47042352,0.46149951,0.18508946,0.63644575,0.23679706,0.00686252
-2.83641821,1.68799011,0.47363133,0.45852629,0.18911747,0.64729759,0.23231038,0.00687538
-2.83041521,1.68986654,0.47638028,0.45464949,0.19244693,0.65594339,0.22787367,0.00689143
-2.82441221,1.68719499,0.47844828,0.44987019,0.19499195,0.66213059,0.22349774,0.00690818
-2.81840920,1.67975957,0.47963230,0.44420889,0.19668041,0.66565018,0.21919621,0.00692320
-2.81240620,1.66743913,0.47975300,0.43770346,0.19745618,0.66634306,0.21498402,0.00693420
-2.80640320,1.65020704,0.47865856,0.43040638,0.19728067,0.66410461,0.21087582,0.00693900
-2.80040020,1.62812786,0.47622736,0.42238168,0.19613387,0.65888742,0.20688430,0.00693560
-2.79439720,1.60135131,0.47236976,0.41370164,0.19401475,0.65070212,0.20301864,0.00692224
-2.78839420,1.57010399,0.46702887,0.40444343,0.19094094,0.63961629,0.19928315,0.00689734
-2.78239120,1.53467922,0.46018037,0.39468597,0.18694798,0.62575162,0.19567624,0.00685958
-2.77638819,1.49542578,0.45183155,0.38450692,0.18208798,0.60927942,0.19218970,0.00680790
-2.77038519,1.45273585,0.44201957,0.37398031,0.17642779,0.59041484,0.18880851,0.00674149
-2.76438219,1.40703291,0.43080921,0.36317443,0.17004686,0.56940997,0.18551094,0.00665978
-2.75837919,1.35875992,0.41829003,0.35215046,0.16303488,0.54654613,0.18226921,0.00656250
-2.75237619,1.30836826,0.40457328,0.34096158,0.15548916,0.52212586,0.17905041,0.00644961
-2.74637319,1.25630782,0.38978855,0.32965269,0.14751206,0.49646464,0.17581777,0.00632131
-2.74037019,1.20301839,0.37408031,0.31826060,0.13920837,0.46988288,0.17253224,0.00617808
-2.73436718,1.14892266,0.35760450,0.30681472,0.13068287,0.44269842,0.16915408,0.00602059
-2.72836418,1.09442074,0.34052515,0.29533811,0.12203809,0.41521962,0.16564466,0.00584976
-2.72236118,1.03988643,0.32301122,0.28384885,0.11337226,0.38773948,0.16196808,0.00566667
-2.71635818,0.98566490,0.30523364,0.27236148,0.10477762,0.36053068,0.15809283,0.00547261
-2.71035518,0.93207193,0.28736266,0.26088871,0.09633905,0.33384184,0.15399315,0.00526900
-2.70435218,0.87939436,0.26956544,0.24944296,0.08813301,0.30789489,0.14965021,0.00505740
-2.69834917,0.82789169,0.25200405,0.23803792,0.08022687,0.28288358,0.14505301,0.00483949
-2.69234617,0.77779844,0.23483373,0.22668997,0.07267856,0.25897318,0.14019899,0.00461699
-2.68634317,0.72932724,0.21820154,0.21541932,0.06553649,0.23630106,0.13509434,0.00439171
-2.68034017,0.68267236,0.20224533,0.20425105,0.05883985,0.21497830,0.12975397,0.00416548
-2.67433717,0.63801343,0.18709302,0.19321573,0.05261908,0.19509197,0.12420131,0.00394014
-2.66833417,0.59551923,0.17286222,0.18234995,0.04689660,0.17670807,0.11846771,0.00371749
-2.66233117,0.55535141,0.15966011,0.17169648,0.04168772,0.15987493,0.11259184,0.00349932
-2.65632816,0.51766796,0.14758366,0.16130417,0.03700161,0.14462689,0.10661873,0.00328736
-2.65032516,0.48262630,0.13672007,0.15122773,0.03284249,0.13098819,0.10059878,0.00308326
-2.64432216,0.45038608,0.12714746,0.14152722,0.02921071,0.11897681,0.09458675,0.00288860
-2.63831916,0.42111132,0.11893573,0.13226737,0.02610393,0.10860823,0.08864053,0.00270487
-2.63231616,0.39497215,0.11214767,0.12351679,0.02351826,0.09989892,0.08282012,0.00253345
-2.62631316,0.37214594,0.10684015,0.11534707,0.02144926,0.09286944,0.07718643,0.00237564
-2.62031016,0.35281775,0.10306535,0.10783175,0.01989286,0.08754715,0.07180024,0.00223261
-2.61430715,0.33718024,0.10087213,0.10104521,0.01884615,0.08396830,0.06672122,0.00210542
-2.60830415,0.32543280,0.10030725,0.09506155,0.01830791,0.08217942,0.06200692,0.00199505
-2.60230115,0.31777996,0.10141653,0.08995339,0.01827907,0.08223812,0.05771194,0.00190235
