energy_ev,total_up,Ge_p_up,Ge_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.03951976,4.63534485,0.20165468,0.00000000,0.06827819,2.97554658,2.54171259,1.66829681
-5.03351676,4.59034974,0.19928673,0.00000000,0.06723274,2.95451976,2.49975921,1.66564966
-5.02751376,4.54425512,0.19644812,0.00000000,0.06617584,2.93354414,2.45714830,1.66385707
-5.02151076,4.49708531,0.19314398,0.00000000,0.06510607,2.91260871,2.41402901,1.66284491
-5.01550775,4.44889319,0.18939089,0.00000000,0.06402245,2.89171439,2.37051072,1.66254430
-5.00950475,4.39975997,0.18521634,0.00000000,0.06292462,2.87087358,2.32666574,1.66289107
-5.00350175,4.34979104,0.18065770,0.00000000,0.06181284,2.85010712,2.28253268,1.66382331
-4.99749875,4.29910842,0.17576075,0.00000000,0.06068803,2.82943910,2.23812034,1.66527758
-4.99149575,4.24784084,0.17057794,0.00000000,0.05955170,2.80889023,2.19341213,1.66718398
-4.98549275,4.19611232,0.16516639,0.00000000,0.05840576,2.78847024,2.14837090,1.66946077
-4.97948974,4.14403058,0.15958580,0.00000000,0.05725245,2.76817039,2.10294437,1.67200908
-4.97348674,4.09167632,0.15389634,0.00000000,0.05609407,2.74795672,2.05707084,1.67470820
-4.96748374,4.03909453,0.14815669,0.00000000,0.05493285,2.72776486,2.01068541,1.67741224
-4.96148074,3.98628873,0.14242227,0.00000000,0.05377073,2.70749700,1.96372639,1.67994832
-4.95547774,3.93321889,0.13674372,0.00000000,0.05260924,2.68702160,1.91614188,1.68211689
-4.94947474,3.87980332,0.13116581,0.00000000,0.05144938,2.66617606,1.86789637,1.68369431
-4.94347174,3.82592483,0.12572657,0.00000000,0.05029155,2.64477234,1.81897704,1.68443782
-4.93746873,3.77144076,0.12045699,0.00000000,0.04913559,2.62260568,1.76939968,1.68409269
-4.93146573,3.71619654,0.11538092,0.00000000,0.04798078,2.59946571,1.71921390,1.68240150
-4.92546273,3.66004196,0.11051539,0.00000000,0.04682599,2.57514972,1.66850742,1.67911500
-4.91945973,3.60284930,0.10587120,0.00000000,0.04566987,2.54947723,1.61740928,1.67400415
-4.91345673,3.54453211,0.10145373,0.00000000,0.04451099,2.52230513,1.56609172,1.66687276
-4.90745373,3.48506369,0.09726388,0.00000000,0.04334818,2.49354262,1.51477071,1.65757002
-4.90145073,3.42449404,0.09329916,0.00000000,0.04218068,2.46316492,1.46370498,1.64600231
-4.89544772,3.36296420,0.08955475,0.00000000,0.04100849,2.43122521,1.41319373,1.63214363
-4.88944472,3.30071724,0.08602453,0.00000000,0.03983256,2.39786376,1.36357287,1.61604401
-4.88344172,3.23810496,0.08270201,0.00000000,0.03865503,2.36331399,1.31521016,1.59783544
-4.87743872,3.17559002,0.07958115,0.00000000,0.03747938,2.32790470,1.26849935,1.57773482
-4.87143572,3.11374296,0.07665701,0.00000000,0.03631055,2.29205841,1.22385353,1.55604377
-4.86543272,3.05323435,0.07392619,0.00000000,0.03515500,2.25628569,1.18169802,1.53314492
-4.85942971,2.99482201,0.07138713,0.00000000,0.03402069,2.22117542,1.14246311,1.50949497
-4.85342671,2.93933395,0.06904020,0.00000000,0.03291699,2.18738145,1.10657667,1.48561441
-4.84742371,2.88764747,0.06688765,0.00000000,0.03185450,2.15560598,1.07445725,1.46207432
-4.84142071,2.84066524,0.06493340,0.00000000,0.03084486,2.12658028,1.04650743,1.43948071
-4.83541771,2.79928927,0.06318274,0.00000000,0.02990046,2.10104330,1.02310791,1.41845679
-4.82941471,2.76439371,0.06164192,0.00000000,0.02903410,2.07971925,1.00461225,1.39962396
-4.82341171,2.73679746,0.06031768,0.00000000,0.02825870,2.06329459,0.99134233,1.38358215
-4.81740870,2.71723770,0.05921680,0.00000000,0.02758688,2.05239559,0.98358458,1.37089022
-4.81140570,2.70634511,0.05834558,0.00000000,0.02703064,2.04756712,0.98158686,1.36204725
-4.80540270,2.70462183,0.05770943,0.00000000,0.02660098,2.04925349,0.98555601,1.35747529
-4.79939970,2.71242298,0.05731237,0.00000000,0.02630764,2.05778206,0.99565585,1.35750444
-4.79339670,2.72994216,0.05715676,0.00000000,0.02615878,2.07335023,1.01200570,1.36236061
-4.78739370,2.75720164,0.05724293,0.00000000,0.02616079,2.09601624,1.03467919,1.37215657
-4.78139070,2.79404755,0.05756898,0.00000000,0.02631815,2.12569412,1.06370328,1.38688660
-4.77538769,2.84015003,0.05813067,0.00000000,0.02663327,2.16215297,1.09905749,1.40642486
-4.76938469,2.89500850,0.05892129,0.00000000,0.02710654,2.20502053,1.14067324,1.43052759
-4.76338169,2.95796176,0.05993176,0.00000000,0.02773628,2.25379096,1.18843327,1.45883902
-4.75737869,3.02820241,0.06115067,0.00000000,0.02851886,2.30783634,1.24217111,1.49090063
-4.75137569,3.10479524,0.06256447,0.00000000,0.02944883,2.36642164,1.30167065,1.52616351
-4.74537269,3.18669871,0.06415773,0.00000000,0.03051902,2.42872237,1.36666587,1.56400322
-4.73936968,3.27278889,0.06591344,0.00000000,0.03172079,2.49384445,1.43684064,1.60373659
-4.73336668,3.36188491,0.06781337,0.00000000,0.03304416,2.56084541,1.51182885,1.64463980
-4.72736368,3.45277519,0.06983849,0.00000000,0.03447805,2.62875620,1.59121485,1.68596715
-4.72136068,3.54424342,0.07196939,0.00000000,0.03601041,2.69660305,1.67453425,1.72696973
-4.71535768,3.63509367,0.07418682,0.00000000,0.03762843,2.76342841,1.76127535,1.76691351
-4.70935468,3.72417381,0.07647210,0.00000000,0.03931866,2.82831062,1.85088112,1.80509624
-4.70335168,3.81039661,0.07880768,0.00000000,0.04106712,2.89038163,1.94275207,1.84086264
-4.69734867,3.89275825,0.08117756,0.00000000,0.04285943,2.94884244,2.03624993,1.87361760
-4.69134567,3.97035357,0.08356776,0.00000000,0.04468086,3.00297600,2.13070233,1.90283705
-4.68534267,4.04238816,0.08596673,0.00000000,0.04651639,3.05215728,2.22540857,1.92807637
-4.67933967,4.10818703,0.08836570,0.00000000,0.04835076,3.09586059,2.31964647,1.94897629
-4.67333667,4.16719995,0.09075893,0.00000000,0.05016855,3.13366417,2.41268027,1.96526624
-4.66733367,4.21900363,0.09314397,0.00000000,0.05195419,3.16525201,2.50376955,1.97676531
-4.66133067,4.26330076,0.09552174,0.00000000,0.05369209,3.19041320,2.59217892,1.98338094
-4.65532766,4.29991639,0.09789659,0.00000000,0.05536669,3.20903908,2.67718838,1.98510561
-4.64932466,4.32879166,0.10027617,0.00000000,0.05696261,3.22111812,2.75810389,1.98201160
-4.64332166,4.34997538,0.10267134,0.00000000,0.05846474,3.22672911,2.83426796,1.97424430
-4.63731866,4.36361359,0.10509583,0.00000000,0.05985847,3.22603265,2.90506966,1.96201410
-4.63131566,4.36993747,0.10756596,0.00000000,0.06112984,3.21926130,2.96995385,1.94558733
-4.62531266,4.36925000,0.11010014,0.00000000,0.06226574,3.20670865,3.02842909,1.92527634
-4.61930965,4.36191162,0.11271838,0.00000000,0.06325410,3.18871750,3.08007394,1.90142922
-4.61330665,4.34832539,0.11544175,0.00000000,0.06408413,3.16566764,3.12454141,1.87441923
-4.60730365,4.32892206,0.11829176,0.00000000,0.06474644,3.13796340,3.16156136,1.84463443
-4.60130065,4.30414564,0.12128977,0.00000000,0.06523329,3.10602152,3.19094090,1.81246774
-4.59529765,4.27443997,0.12445638,0.00000000,0.06553866,3.07025965,3.21256288,1.77830772
-4.58929465,4.24023690,0.12781090,0.00000000,0.06565840,3.03108604,3.22638275,1.74253050
-4.58329165,4.20194674,0.13137082,0.00000000,0.06559032,2.98889083,3.23242426,1.70549293
-4.57728864,4.15995138,0.13515142,0.00000000,0.06533420,2.94403934,3.23077426,1.66752752
-4.57128564,4.11460066,0.13916548,0.00000000,0.06489183,2.89686783,3.22157747,1.62893896
-4.56528264,4.06621223,0.14342309,0.00000000,0.06426701,2.84768181,3.20503140,1.59000275
-4.55927964,4.01507505,0.14793157,0.00000000,0.06346548,2.79675727,3.18138217,1.55096562
-4.55327664,3.96145633,0.15269556,0.00000000,0.06249489,2.74434461,3.15092136,1.51204787
-4.54727364,3.90561168,0.15771719,0.00000000,0.06136471,2.69067511,3.11398434,1.47344730
-4.54127064,3.84779770,0.16299629,0.00000000,0.06008612,2.63596955,3.07094990,1.43534454
-4.53526763,3.78828618,0.16853075,0.00000000,0.05867196,2.58044841,3.02224113,1.39790925
-4.52926463,3.72737893,0.17431679,0.00000000,0.05713653,2.52434286,2.96832723,1.36130682
-4.52326163,3.66542189,0.18034924,0.00000000,0.05549549,2.46790572,2.90972559,1.32570502
-4.51725863,3.60281726,0.18662168,0.00000000,0.05376567,2.41142160,2.84700370,1.29127989
-4.51125563,3.54003263,0.19312654,0.00000000,0.05196488,2.35521509,2.78078002,1.25822071
-4.50525263,3.47760572,0.19985490,0.00000000,0.05011167,2.29965654,2.71172324,1.22673317
-4.49924962,3.41614413,0.20679615,0.00000000,0.04822509,2.24516454,2.64054931,1.19704083
-4.49324662,3.35631951,0.21393742,0.00000000,0.04632439,2.19220472,2.56801571,1.16938426
-4.48724362,3.29885596,0.22126281,0.00000000,0.04442870,2.14128488,2.49491283,1.14401820
-4.48124062,3.24451316,0.22875236,0.00000000,0.04255666,2.09294630,2.42205237,1.12120655
-4.47523762,3.19406475,0.23638098,0.00000000,0.04072612,2.04775191,2.35025307,1.10121575
-4.46923462,3.14827338,0.24411728,0.00000000,0.03895371,2.00627184,2.28032433,1.08430679
-4.46323162,3.10786373,0.25192241,0.00000000,0.03725457,1.96906732,2.21304846,1.07072664
-4.45722861,3.07349537,0.25974910,0.00000000,0.03564198,1.93667414,2.14916254,1.06069952
-4.45122561,3.04573742,0.26754086,0.00000000,0.03412709,1.90958659,2.08934099,1.05441896
-4.44522261,3.02504662,0.27523167,0.00000000,0.03271874,1.88824337,2.03417994,1.05204113
-4.43921961,3.01175091,0.28274604,0.00000000,0.03142330,1.87301631,1.98418450,1.05368009
-4.43321661,3.00603953,0.28999962,0.00000000,0.03024463,1.86420285,1.93975979,1.05940544
-4.42721361,3.00796099,0.29690053,0.00000000,0.02918412,1.86202297,1.90120649,1.06924262
-4.42121061,3.01742910,0.30335116,0.00000000,0.02824079,1.86662071,1.86872123,1.08317593
-4.41520760,3.03423718,0.30925072,0.00000000,0.02741156,1.87807030,1.84240192,1.10115414
-4.40920460,3.05807954,0.31449824,0.00000000,0.02669153,1.89638636,1.82225787,1.12309823
-4.40320160,3.08857919,0.31899615,0.00000000,0.02607432,1.92153741,1.80822373,1.14891081
-4.39719860,3.12531978,0.32265400,0.00000000,0.02555253,1.95346144,1.80017682,1.17848623
-4.39119560,3.16787979,0.32539255,0.00000000,0.02511813,1.99208233,1.79795615,1.21172083
-4.38519260,3.21586648,0.32714765,0.00000000,0.02476297,2.03732551,1.80138231,1.24852200
-4.37918959,3.26894720,0.32787396,0.00000000,0.02447915,2.08913141,1.81027644,1.28881555
-4.37318659,3.32687570,0.32754828,0.00000000,0.02425944,2.14746542,1.82447720,1.33255018
-4.36718359,3.38951133,0.32617219,0.00000000,0.02409760,2.21232293,1.84385437,1.37969874
-4.36118059,3.45682953,0.32377398,0.00000000,0.02398865,2.28372895,1.86831814,1.43025564
-4.35517759,3.52892265,0.32040967,0.00000000,0.02392901,2.36173162,1.89782344,1.48423033
-4.34917459,3.60599051,0.31616301,0.00000000,0.02391656,2.44638979,1.93236895,1.54163708
-4.34317159,3.68832122,0.31114459,0.00000000,0.02395067,2.53775514,1.97199070,1.60248143
-4.33716858,3.77626316,0.30548979,0.00000000,0.02403201,2.63584983,2.01675093,1.66674408
-4.33116558,3.87018970,0.29935593,0.00000000,0.02416240,2.74064108,2.06672265,1.73436334
-4.32516258,3.97045900,0.29291855,0.00000000,0.02434451,2.85201429,2.12197124,1.80521723
-4.31915958,4.07737117,0.28636696,0.00000000,0.02458154,2.96974673,2.18253404,1.87910660
-4.31315658,4.19112576,0.27989929,0.00000000,0.02487685,3.09348368,2.24839959,1.95574054
-4.30715358,4.31178221,0.27371729,0.00000000,0.02523360,3.22271895,2.31948771,2.03472546
