energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-2.83041521,2.73618091,1.09337422,0.32323848,0.00868097,0.14920203,1.59161365,1.49766871,0.90213350,0.00000000
-2.82441221,2.71850666,1.05713482,0.31797097,0.00891644,0.14704744,1.59613897,1.50122881,0.89212804,0.00000000
-2.81840920,2.69321161,1.01828168,0.31202766,0.00915073,0.14450880,1.59374799,1.50016449,0.87959696,0.00000000
-2.81240620,2.66031262,0.97720010,0.30545870,0.00938551,0.14161640,1.58435671,1.49424979,0.86465301,0.00000000
-2.80640320,2.62000288,0.93431823,0.29832624,0.00962372,0.13840841,1.56802619,1.48337584,0.84746273,0.00000000
-2.80040020,2.57264570,0.89009876,0.29070334,0.00986962,0.13492911,1.54495749,1.46755181,0.82824182,0.00000000
-2.79439720,2.51876273,0.84502965,0.28267232,0.01012881,0.13122691,1.51548238,1.44690226,0.80724880,0.00000000
-2.78839420,2.45901757,0.79961416,0.27432300,0.01040814,0.12735240,1.48005048,1.42166111,0.78477749,0.00000000
-2.78239120,2.39419543,0.75436066,0.26575052,0.01071560,0.12335636,1.43921347,1.39216256,0.76114854,0.00000000
-2.77638819,2.32517982,0.70977255,0.25705315,0.01106013,0.11928798,1.39360726,1.35882932,0.73670048,0.00000000
-2.77038519,2.25292738,0.66633867,0.24833010,0.01145129,0.11519335,1.34393271,1.32215870,0.71178072,0.00000000
-2.76438219,2.17844162,0.62452453,0.23967933,0.01189895,0.11111428,1.29093589,1.28270703,0.68673674,0.00000000
-2.75837919,2.10274661,0.58476444,0.23119560,0.01241291,0.10708743,1.23538850,1.24107298,0.66190790,0.00000000
-2.75237619,2.02686151,0.54745490,0.22296863,0.01300241,0.10314393,1.17806913,1.19788039,0.63761802,0.00000000
-2.74637319,1.95177639,0.51294919,0.21508164,0.01367569,0.09930928,1.11974589,1.15376106,0.61416892,0.00000000
-2.74037019,1.87843017,0.48155316,0.20761004,0.01443952,0.09560358,1.06116085,1.10933806,0.59183506,0.00000000
-2.73436718,1.80769096,0.45352219,0.20062043,0.01529871,0.09204209,1.00301650,1.06521001,0.57085922,0.00000000
-2.72836418,1.74033906,0.42905923,0.19416991,0.01625569,0.08863592,0.94596449,1.02193674,0.55144925,0.00000000
-2.72236118,1.67705289,0.40831366,0.18830548,0.01731016,0.08539285,0.89059654,0.98002661,0.53377581,0.00000000
-2.71635818,1.61839776,0.39138088,0.18306373,0.01845879,0.08231818,0.83743763,0.93992575,0.51797091,0.00000000
-2.71035518,1.56481763,0.37830247,0.17847064,0.01969500,0.07941551,0.78694112,0.90200956,0.50412730,0.00000000
-2.70435218,1.51662962,0.36906671,0.17454144,0.02100893,0.07668743,0.73948576,0.86657629,0.49229834,0.00000000
-2.69834917,1.47402123,0.36360943,0.17128059,0.02238746,0.07413597,0.69537427,0.83384311,0.48249847,0.00000000
-2.69234617,1.43705021,0.36181504,0.16868180,0.02381436,0.07176293,0.65483330,0.80394435,0.47470404,0.00000000
-2.68634317,1.40564683,0.36351783,0.16672812,0.02527063,0.06956992,0.61801449,0.77693208,0.46885456,0.00000000
-2.68034017,1.37961853,0.36850344,0.16539204,0.02673491,0.06755822,0.58499654,0.75277878,0.46485415,0.00000000
-2.67433717,1.35865676,0.37651078,0.16463566,0.02818400,0.06572845,0.55578801,0.73138203,0.46257344,0.00000000
-2.66833417,1.34234604,0.38723427,0.16441103,0.02959347,0.06408010,0.53033090,0.71257103,0.46185177,0.00000000
-2.66233117,1.33017492,0.40032681,0.16466055,0.03093836,0.06261100,0.50850475,0.69611465,0.46249976,0.00000000
-2.65632816,1.32154893,0.41540340,0.16531755,0.03219386,0.06131670,0.49013155,0.68173083,0.46430238,0.00000000
-2.65032516,1.31580523,0.43204570,0.16630710,0.03333610,0.06018994,0.47498107,0.66909713,0.46702249,0.00000000
-2.64432216,1.31222878,0.44980757,0.16754702,0.03434280,0.05922019,0.46277702,0.65786189,0.47040493,0.00000000
-2.63831916,1.31006982,0.46822162,0.16894920,0.03519393,0.05839337,0.45320377,0.64765597,0.47418116,0.00000000
-2.63231616,1.30856235,0.48680692,0.17042108,0.03587231,0.05769171,0.44591387,0.63810457,0.47807443,0.00000000
-2.62631316,1.30694319,0.50507755,0.17186754,0.03636408,0.05709386,0.44053608,0.62883885,0.48180548,0.00000000
-2.62031016,1.30447122,0.52255211,0.17319284,0.03665906,0.05657520,0.43668415,0.61950708,0.48509861,0.00000000
-2.61430715,1.30044644,0.53876383,0.17430287,0.03675100,0.05610841,0.43396598,0.60978493,0.48768808,0.00000000
-2.60830415,1.29422811,0.55327096,0.17510750,0.03663767,0.05566415,0.43199312,0.59938469,0.48932458,0.00000000
-2.60230115,1.28525172,0.56566728,0.17552299,0.03632081,0.05521203,0.43039037,0.58806320,0.48978167,0.00000000
-2.59629815,1.27304409,0.57559215,0.17547430,0.03580606,0.05472157,0.42880524,0.57562816,0.48886198,0.00000000
-2.59029515,1.25723615,0.58273983,0.17489742,0.03510258,0.05416331,0.42691696,0.56194281,0.48640285,0.00000000
-2.58429215,1.23757313,0.58686768,0.17374140,0.03422279,0.05350991,0.42444473,0.54692882,0.48228133,0.00000000
-2.57828914,1.21392154,0.58780278,0.17197008,0.03318186,0.05273713,0.42115494,0.53056734,0.47641822,0.00000000
-2.57228614,1.18627289,0.58544678,0.16956349,0.03199728,0.05182481,0.41686702,0.51289826,0.46878104,0.00000000
-2.56628314,1.15474399,0.57977862,0.16651876,0.03068827,0.05075764,0.41145778,0.49401780,0.45938577,0.00000000
-2.56028014,1.11957360,0.57085506,0.16285058,0.02927526,0.04952572,0.40486387,0.47407444,0.44829715,0.00000000
-2.55427714,1.08111580,0.55880886,0.15859105,0.02777938,0.04812495,0.39708237,0.45326355,0.43562769,0.00000000
-2.54827414,1.03983004,0.54384472,0.15378902,0.02622189,0.04655714,0.38816940,0.43182080,0.42153516,0.00000000
-2.54227114,0.99626832,0.52623310,0.14850893,0.02462378,0.04482996,0.37823673,0.41001466,0.40621881,0.00000000
-2.53626813,0.95105990,0.50630203,0.14282908,0.02300527,0.04295654,0.36744656,0.38813830,0.38991419,0.00000000
-2.53026513,0.90489397,0.48442748,0.13683943,0.02138549,0.04095502,0.35600457,0.36650103,0.37288701,0.00000000
-2.52426213,0.85850086,0.46102230,0.13063913,0.01978215,0.03884782,0.34415154,0.34541976,0.35542596,0.00000000
-2.51825913,0.81263241,0.43652451,0.12433361,0.01821129,0.03666082,0.33215382,0.32521046,0.33783483,0.00000000
-2.51225613,0.76804196,0.41138507,0.11803158,0.01668712,0.03442246,0.32029303,0.30618010,0.32042425,0.00000000
-2.50625313,0.72546472,0.38605576,0.11184185,0.01522190,0.03216276,0.30885530,0.28861912,0.30350315,0.00000000
-2.50025013,0.68559887,0.36097742,0.10587025,0.01382585,0.02991235,0.29812047,0.27279458,0.28737028,0.00000000
-2.49424712,0.64908810,0.33656911,0.10021657,0.01250715,0.02770160,0.28835176,0.25894427,0.27230606,0.00000000
-2.48824412,0.61650573,0.31321832,0.09497177,0.01127198,0.02555968,0.27978599,0.24727164,0.25856498,0.00000000
-2.48224112,0.58834116,0.29127254,0.09021547,0.01012461,0.02351389,0.27262509,0.23794180,0.24636874,0.00000000
-2.47623812,0.56498861,0.27103251,0.08601384,0.00906748,0.02158895,0.26702875,0.23107858,0.23590034,0.00000000
-2.47023512,0.54673856,0.25274704,0.08241784,0.00810133,0.01980654,0.26310888,0.22676255,0.22729929,0.00000000
-2.46423212,0.53377198,0.23660964,0.07946207,0.00722543,0.01818496,0.26092572,0.22503015,0.22065803,0.00000000
-2.45822911,0.52615756,0.22275685,0.07716400,0.00643766,0.01673883,0.26048598,0.22587380,0.21601973,0.00000000
-2.45222611,0.52385180,0.21126834,0.07552381,0.00573479,0.01547909,0.26174289,0.22924300,0.21337740,0.00000000
-2.44622311,0.52670203,0.20216849,0.07452473,0.00511262,0.01441297,0.26459820,0.23504646,0.21267449,0.00000000
-2.44022011,0.53445247,0.19542957,0.07413383,0.00456622,0.01354416,0.26890620,0.24315502,0.21380690,0.00000000
-2.43421711,0.54675284,0.19097621,0.07430341,0.00409011,0.01287303,0.27447938,0.25340561,0.21662627,0.00000000
-2.42821411,0.56316976,0.18869101,0.07497267,0.00367845,0.01239698,0.28109572,0.26560601,0.22094477,0.00000000
-2.42221111,0.58320049,0.18842131,0.07606990,0.00332526,0.01211079,0.28850740,0.27954038,0.22654087,0.00000000
-2.41620810,0.60628883,0.18998664,0.07751486,0.00302458,0.01200702,0.29645045,0.29497563,0.23316639,0.00000000
-2.41020510,0.63184285,0.19318694,0.07922157,0.00277062,0.01207656,0.30465527,0.31166841,0.24055427,0.00000000
-2.40420210,0.65925406,0.19781121,0.08110108,0.00255792,0.01230903,0.31285752,0.32937269,0.24842721,0.00000000
-2.39819910,0.68791763,0.20364645,0.08306449,0.00238148,0.01269333,0.32080902,0.34784778,0.25650660,0.00000000
-2.39219610,0.71725305,0.21048659,0.08502585,0.00223684,0.01321813,0.32828845,0.36686665,0.26452184,0.00000000
-2.38619310,0.74672468,0.21814128,0.08690506,0.00212020,0.01387239,0.33511126,0.38622427,0.27221938,0.00000000
-2.38019010,0.77586164,0.22644421,0.08863049,0.00202843,0.01464585,0.34113862,0.40574584,0.27937158,0.00000000
-2.37418709,0.80427624,0.23526075,0.09014146,0.00195916,0.01552946,0.34628496,0.42529448,0.28578476,0.00000000
-2.36818409,0.83168030,0.24449454,0.09139021,0.00191075,0.01651584,0.35052397,0.44477817,0.29130634,0.00000000
-2.36218109,0.85789869,0.25409293,0.09234362,0.00188229,0.01759964,0.35389258,0.46415561,0.29583071,0.00000000
-2.35617809,0.88287937,0.26405082,0.09298434,0.00187357,0.01877784,0.35649295,0.48344048,0.29930366,0.00000000
-2.35017509,0.90669933,0.27441279,0.09331141,0.00188501,0.02005000,0.35849226,0.50270401,0.30172512,0.00000000
-2.34417209,0.92956591,0.28527325,0.09334039,0.00191761,0.02141834,0.36012014,0.52207528,0.30314997,0.00000000
-2.33816908,0.95181309,0.29677445,0.09310288,0.00197282,0.02288775,0.36166395,0.54173910,0.30368711,0.00000000
-2.33216608,0.97389259,0.30910235,0.09264547,0.00205244,0.02446570,0.36346178,0.56193134,0.30349647,0.00000000
-2.32616308,0.99635955,0.32248020,0.09202824,0.00215849,0.02616192,0.36589348,0.58293136,0.30278421,0.00000000
-2.32016008,1.01985320,0.33716000,0.09132268,0.00229308,0.02798800,0.36936982,0.60505173,0.30179619,0.00000000
-2.31415708,1.04507273,0.35341205,0.09060932,0.00245826,0.02995684,0.37432014,0.62862537,0.30080986,0.00000000
-2.30815408,1.07274897,0.37151267,0.08997488,0.00265585,0.03208194,0.38117878,0.65399022,0.30012492,0.00000000
-2.30215108,1.10361288,0.39173073,0.08950931,0.00288730,0.03437657,0.39037070,0.68147203,0.30005297,0.00000000
-2.29614807,1.13836175,0.41431319,0.08930254,0.00315357,0.03685285,0.40229667,0.71136578,0.30090650,0.00000000
-2.29014507,1.17762434,0.43947038,0.08944135,0.00345492,0.03952077,0.41731858,0.74391643,0.30298772,0.00000000
-2.28414207,1.22192646,0.46736144,0.09000612,0.00379087,0.04238721,0.43574514,0.77929984,0.30657739,0.00000000
-2.27813907,1.27165822,0.49808068,0.09106786,0.00416005,0.04545489,0.45781870,0.81760472,0.31192417,0.00000000
-2.27213607,1.32704464,0.53164542,0.09268544,0.00456012,0.04872155,0.48370333,0.85881663,0.31923489,0.00000000
-2.26613307,1.38812086,0.56798593,0.09490321,0.00498775,0.05217909,0.51347488,0.90280494,0.32866589,0.00000000
-2.26013007,1.45471332,0.60693802,0.09774898,0.00543859,0.05581297,0.54711318,0.94931346,0.34031585,0.00000000
-2.25412706,1.52642803,0.64823879,0.10123250,0.00590730,0.05960183,0.58449675,0.99795581,0.35422036,0.00000000
-2.24812406,1.60264677,0.69152583,0.10534452,0.00638762,0.06351730,0.62540035,1.04821582,0.37034827,0.00000000
-2.24212106,1.68253175,0.73634019,0.11005635,0.00687247,0.06752413,0.66949544,1.09945346,0.38860010,0.00000000
-2.23611806,1.76503896,0.78213315,0.11532004,0.00735410,0.07158061,0.71635358,1.15091642,0.40880847,0.00000000
-2.23011506,1.84893996,0.82827663,0.12106910,0.00782428,0.07563923,0.76545294,1.20175711,0.43074055,0.00000000
-2.22411206,1.93285166,0.87407717,0.12721985,0.00827447,0.07964767,0.81618757,1.25105474,0.45410250,0.00000000
-2.21810905,2.01527295,0.91879285,0.13367319,0.00869611,0.08354996,0.86787932,1.29784162,0.47854575,0.00000000
-2.21210605,2.09462710,0.96165274,0.14031694,0.00908081,0.08728791,0.91979210,1.34113283,0.50367495,0.00000000
-2.20610305,2.16930827,1.00187815,0.14702854,0.00942065,0.09080262,0.97114807,1.37995804,0.52905735,0.00000000
-2.20010005,2.23773024,1.03870484,0.15367808,0.00970841,0.09403614,1.02114522,1.41339410,0.55423333,0.00000000
-2.19409705,2.29837577,1.07140547,0.16013162,0.00993779,0.09693307,1.06897603,1.44059716,0.57872786,0.00000000
-2.18809405,2.34984428,1.09931129,0.16625462,0.01010362,0.09944222,1.11384643,1.46083272,0.60206246,0.00000000
-2.18209105,2.39089628,1.12183239,0.17191543,0.01020206,0.10151802,1.15499469,1.47350246,0.62376740,0.00000000
-2.17608804,2.42049267,1.13847554,0.17698872,0.01023067,0.10312190,1.19170957,1.47816660,0.64339370,0.00000000
-2.17008504,2.43782754,1.14885920,0.18135880,0.01018853,0.10422340,1.22334737,1.47456089,0.66052475,0.00000000
-2.16408204,2.44235327,1.15272487,0.18492262,0.01007628,0.10480096,1.24934724,1.46260743,0.67478703,0.00000000
-2.15807904,2.43379704,1.14994459,0.18759250,0.00989604,0.10484259,1.26924450,1.44241912,0.68585975,0.00000000
-2.15207604,2.41216864,1.14052431,0.18929836,0.00965135,0.10434608,1.28268152,1.41429759,0.69348309,0.00000000
-2.14607304,2.37775912,1.12460303,0.18998950,0.00934708,0.10331905,1.28941599,1.37872477,0.69746485,0.00000000
-2.14007004,2.33113112,1.10244787,0.18963584,0.00898920,0.10177862,1.28932640,1.33634887,0.69768522,0.00000000
-2.13406703,2.27310119,1.07444538,0.18822858,0.00858462,0.09975098,1.28241453,1.28796529,0.69409968,0.00000000
-2.12806403,2.20471538,1.04108944,0.18578019,0.00814093,0.09727053,1.26880519,1.23449372,0.68673987,0.00000000
-2.12206103,2.12721918,1.00296639,0.18232394,0.00766619,0.09437906,1.24874299,1.17695231,0.67571239,0.00000000
-2.11605803,2.04202317,0.96073791,0.17791277,0.00716866,0.09112461,1.22258650,1.11643021,0.66119576,0.00000000
-2.11005503,1.95066592,0.91512239,0.17261765,0.00665658,0.08756032,1.19079988,1.05405963,0.64343543,0.00000000
-2.10405203,1.85477543,0.86687550,0.16652554,0.00613791,0.08374323,1.15394240,0.99098842,0.62273717,0.00000000
-2.09804902,1.75603056,0.81677065,0.15973687,0.00562019,0.07973302,1.11265584,0.92835429,0.59945904,0.00000000
-2.09204602,1.65612366,0.76557985,0.15236283,0.00511032,0.07559077,1.06765057,0.86726132,0.57400217,0.00000000
-2.08604302,1.55672543,0.71405585,0.14452241,0.00461445,0.07137778,1.01969021,0.80875939,0.54680069,0.00000000
-2.08004002,1.45945281,0.66291571,0.13633933,0.00413789,0.06715447,0.96957556,0.75382697,0.51831111,0.00000000
-2.07403702,1.36584062,0.61282646,0.12793902,0.00368502,0.06297934,0.91812817,0.70335739,0.48900151,0.00000000
-2.06803402,1.27731728,0.56439306,0.11944565,0.00325931,0.05890799,0.86617373,0.65814862,0.45934082,0.00000000
-2.06203102,1.19518475,0.51814880,0.11097942,0.00286329,0.05499236,0.81452594,0.61889629,0.42978857,0.00000000
-2.05602801,1.12060288,0.47454825,0.10265400,0.00249862,0.05127999,0.76397101,0.58618975,0.40078526,0.00000000
-2.05002501,1.05457776,0.43396289,0.09457445,0.00216611,0.04781342,0.71525321,0.56051072,0.37274377,0.00000000
-2.04402201,0.99795404,0.39667903,0.08683534,0.00186588,0.04462969,0.66906181,0.54223402,0.34604182,0.00000000
-2.03801901,0.95141060,0.36289817,0.07951939,0.00159737,0.04176001,0.62601949,0.53162989,0.32101572,0.00000000
-2.03201601,0.91545944,0.33273937,0.07269651,0.00135951,0.03922947,0.58667264,0.52886760,0.29795557,0.00000000
-2.02601301,0.89044706,0.30624343,0.06642316,0.00115077,0.03705692,0.55148354,0.53401962,0.27710172,0.00000000
-2.02001001,0.87655805,0.28337865,0.06074221,0.00096931,0.03525487,0.52082461,0.54706631,0.25864272,0.00000000
-2.01400700,0.87382054,0.26404774,0.05568305,0.00081306,0.03382961,0.49497469,0.56790069,0.24271459,0.00000000
-2.00800400,0.88211295,0.24809575,0.05126212,0.00067981,0.03278132,0.47411742,0.59633300,0.22940130,0.00000000
-2.00200100,0.90117196,0.23531859,0.04748363,0.00056728,0.03210430,0.45834169,0.63209525,0.21873640,0.00000000
-1.99599800,0.93060129,0.22547198,0.04434050,0.00047321,0.03178734,0.44764390,0.67484539,0.21070562,0.00000000
-1.98999500,0.96988123,0.21828047,0.04181554,0.00039540,0.03181410,0.44193214,0.72417137,0.20525028,0.00000000
-1.98399200,1.01837875,0.21344644,0.03988263,0.00033176,0.03216361,0.44103185,0.77959517,0.20227140,0.00000000
-1.97798899,1.07535820,0.21065878,0.03850807,0.00028033,0.03281081,0.44469304,0.84057684,0.20163429,0.00000000
-1.97198599,1.13999244,0.20960119,0.03765189,0.00023932,0.03372715,0.45259861,0.90651882,0.20317350,0.00000000
-1.96598299,1.21137463,0.20995988,0.03726919,0.00020711,0.03488129,0.46437364,0.97677078,0.20669799,0.00000000
-1.95997999,1.28853057,0.21143058,0.03731141,0.00018227,0.03623972,0.47959545,1.05063502,0.21199639,0.00000000
-1.95397699,1.37043163,0.21372482,0.03772756,0.00016356,0.03776752,0.49780404,1.12737276,0.21884224,0.00000000
-1.94797399,1.45600846,0.21657540,0.03846535,0.00014988,0.03942903,0.51851279,1.20621140,0.22699910,0.00000000
-1.94197099,1.54416529,0.21974101,0.03947224,0.00014034,0.04118860,0.54121899,1.28635282,0.23622543,0.00000000
-1.93596798,1.63379497,0.22300993,0.04069642,0.00013419,0.04301119,0.56541423,1.36698281,0.24627921,0.00000000
-1.92996498,1.72379455,0.22620286,0.04208763,0.00013082,0.04486307,0.59059406,1.44728169,0.25692225,0.00000000
-1.92396198,1.81308141,0.22917497,0.04359790,0.00012977,0.04671236,0.61626710,1.52643580,0.26792403,0.00000000
-1.91795898,1.90060951,0.23181695,0.04518226,0.00013070,0.04852952,0.64196310,1.60365000,0.27906518,0.00000000
-1.91195598,1.98538579,0.23405537,0.04679924,0.00013337,0.05028781,0.66724006,1.67816060,0.29014049,0.00000000
-1.90595298,2.06648608,0.23585226,0.04841133,0.00013767,0.05196360,0.69169011,1.74924870,0.30096143,0.00000000
-1.89994997,2.14307036,0.23720390,0.04998537,0.00014356,0.05353665,0.71494434,1.81625323,0.31135817,0.00000000
-1.89394697,2.21439675,0.23813910,0.05149282,0.00015112,0.05499026,0.73667627,1.87858353,0.32118116,0.00000000
-1.88794397,2.27983378,0.23871677,0.05290989,0.00016048,0.05631131,0.75660430,1.93573074,0.33030216,0.00000000
-1.88194097,2.33887049,0.23902308,0.05421767,0.00017187,0.05749033,0.77449291,1.98727754,0.33861483,0.00000000
-1.87593797,2.39112389,0.23916813,0.05540213,0.00018559,0.05852135,0.79015300,2.03290584,0.34603485,0.00000000
-1.86993497,2.43634327,0.23928231,0.05645398,0.00020202,0.05940181,0.80344127,2.07240190,0.35249963,0.00000000
-1.86393197,2.47441113,0.23951235,0.05736852,0.00022160,0.06013231,0.81425883,2.10565847,0.35796758,0.00000000
-1.85792896,2.50534049,0.24001712,0.05814533,0.00024484,0.06071639,0.82254928,2.13267383,0.36241706,0.00000000
-1.85192596,2.52926851,0.24096337,0.05878795,0.00027231,0.06116029,0.82829621,2.15354752,0.36584498,0.00000000
-1.84592296,2.54644648,0.24252136,0.05930336,0.00030467,0.06147259,0.83152044,2.16847286,0.36826512,0.00000000
-1.83991996,2.55722655,0.24486040,0.05970153,0.00034261,0.06166392,0.83227692,2.17772657,0.36970625,0.00000000
-1.83391696,2.56204561,0.24814458,0.05999481,0.00038689,0.06174665,0.83065151,2.18165569,0.37021006,0.00000000
-1.82791396,2.56140684,0.25252849,0.06019725,0.00043831,0.06173453,0.82675757,2.18066260,0.36982895,0.00000000
-1.82191096,2.55585981,0.25815312,0.06032398,0.00049772,0.06164238,0.82073256,2.17518858,0.36862379,0.00000000
-1.81590795,2.54597984,0.26514201,0.06039047,0.00056600,0.06148573,0.81273449,2.16569694,0.36666164,0.00000000
-1.80990495,2.53234758,0.27359761,0.06041185,0.00064405,0.06128051,0.80293836,2.15265621,0.36401351,0.00000000
-1.80390195,2.51552962,0.28359793,0.06040223,0.00073278,0.06104270,0.79153253,2.13652443,0.36075228,0.00000000
-1.79789895,2.49606094,0.29519359,0.06037407,0.00083308,0.06078800,0.77871505,2.11773518,0.35695066,0.00000000
-1.79189595,2.47442992,0.30840519,0.06033764,0.00094580,0.06053151,0.76468995,2.09668588,0.35267945,0.00000000
-1.78589295,2.45106644,0.32322118,0.06030051,0.00107174,0.06028737,0.74966348,2.07372896,0.34800593,0.00000000
-1.77988994,2.42633340,0.33959614,0.06026721,0.00121161,0.06006853,0.73384042,2.04916596,0.34299264,0.00000000
-1.77388694,2.40052177,0.35744962,0.06023900,0.00136600,0.05988632,0.71742035,2.02324482,0.33769629,0.00000000
-1.76788394,2.37384925,0.37666560,0.06021379,0.00153534,0.05975028,0.70059413,1.99616012,0.33216707,0.00000000
-1.76188094,2.34646202,0.39709244,0.06018613,0.00171988,0.05966783,0.68354047,1.96805586,0.32644820,0.00000000
-1.75587794,2.31843940,0.41854365,0.06014747,0.00191962,0.05964403,0.66642285,1.93903047,0.32057574,0.00000000
-1.74987494,2.28980067,0.44079925,0.06008643,0.00213430,0.05968142,0.64938669,1.90914339,0.31457870,0.00000000
-1.74387194,2.26051351,0.46360801,0.05998929,0.00236336,0.05977983,0.63255697,1.87842247,0.30847927,0.00000000
-1.73786893,2.23050337,0.48669034,0.05984057,0.00260589,0.05993627,0.61603635,1.84687175,0.30229334,0.00000000
-1.73186593,2.19966308,0.50974211,0.05962359,0.00286059,0.06014491,0.59990386,1.81447884,0.29603105,0.00000000
-1.72586293,2.16786221,0.53243921,0.05932128,0.00312580,0.06039709,0.58421411,1.78122153,0.28969748,0.00000000
-1.71985993,2.13495571,0.55444292,0.05891682,0.00339943,0.06068137,0.56899727,1.74707319,0.28329341,0.00000000
-1.71385693,2.10079148,0.57540600,0.05839439,0.00367898,0.06098373,0.55425958,1.71200683,0.27681605,0.00000000
-1.70785393,2.06521682,0.59497938,0.05773983,0.00396157,0.06128780,0.53998467,1.67599772,0.27025979,0.00000000
-1.70185093,2.02808366,0.61281947,0.05694129,0.00424394,0.06157516,0.52613542,1.63902473,0.26361694,0.00000000
-1.69584792,1.98925276,0.62859571,0.05598971,0.00452250,0.06182574,0.51265651,1.60107066,0.25687839,0.00000000
-1.68984492,1.94859713,0.64199835,0.05487923,0.00479341,0.06201832,0.49947748,1.56212181,0.25003429,0.00000000
-1.68384192,1.90600487,0.65274615,0.05360752,0.00505264,0.06213101,0.48651632,1.52216739,0.24307467,0.00000000
-1.67783892,1.86138193,0.66059379,0.05217586,0.00529605,0.06214186,0.47368350,1.48119902,0.23599008,0.00000000
-1.67183592,1.81465482,0.66533864,0.05058921,0.00551953,0.06202952,0.46088616,1.43921073,0.22877215,0.00000000
-1.66583292,1.76577378,0.66682680,0.04885605,0.00571905,0.06177385,0.44803264,1.39619986,0.22141426,0.00000000
-1.65982991,1.71471640,0.66495795,0.04698818,0.00589085,0.06135662,0.43503693,1.35216898,0.21391214,0.00000000
-1.65382691,1.66149165,0.65968899,0.04500037,0.00603150,0.06076210,0.42182306,1.30712892,0.20626449,0.00000000
-1.64782391,1.60614444,0.65103609,0.04290993,0.00613802,0.05997774,0.40832919,1.26110280,0.19847362,0.00000000
-1.64182091,1.54876033,0.63907518,0.04073622,0.00620803,0.05899460,0.39451140,1.21413097,0.19054607,0.00000000
-1.63581791,1.48947012,0.62394076,0.03850016,0.00623976,0.05780787,0.38034684,1.16627643,0.18249310,0.00000000
-1.62981491,1.42845405,0.60582295,0.03622364,0.00623219,0.05641718,0.36583627,1.11763034,0.17433127,0.00000000
-1.62381191,1.36594509,0.58496299,0.03392902,0.00618504,0.05482675,0.35100581,1.06831732,0.16608269,0.00000000
-1.61780890,1.30223098,0.56164718,0.03163860,0.00609884,0.05304552,0.33590789,1.01849990,0.15777532,0.00000000
-1.61180590,1.23765472,0.53619964,0.02937415,0.00597487,0.05108700,0.32062126,0.96838172,0.14944298,0.00000000
-1.60580290,1.17261303,0.50897401,0.02715648,0.00581518,0.04896905,0.30525011,0.91820925,0.14112513,0.00000000
-1.59979990,1.10755290,0.48034441,0.02500510,0.00562250,0.04671349,0.28992229,0.86827160,0.13286652,0.00000000
-1.59379690,1.04296584,0.45069614,0.02293790,0.00540017,0.04434560,0.27478672,0.81889830,0.12471657,0.00000000
-1.58779390,0.97938013,0.42041620,0.02097091,0.00515202,0.04189348,0.26000991,0.77045499,0.11672845,0.00000000
-1.58179090,0.91735112,0.38988426,0.01911817,0.00488229,0.03938737,0.24577201,0.72333723,0.10895811,0.00000000
-1.57578789,0.85744987,0.35946418,0.01739160,0.00459545,0.03685887,0.23226212,0.67796235,0.10146296,0.00000000
-1.56978489,0.80025053,0.32949640,0.01580095,0.00429615,0.03434017,0.21967330,0.63475990,0.09430059,0.00000000
-1.56378189,0.74631693,0.30029150,0.01435378,0.00398899,0.03186325,0.20819734,0.59416090,0.08752724,0.00000000
-1.55777889,0.69618873,0.27212505,0.01305553,0.00367850,0.02945918,0.19801937,0.55658641,0.08119631,0.00000000
-1.55177589,0.65036778,0.24523374,0.01190953,0.00336895,0.02715738,0.18931255,0.52243569,0.07535697,0.00000000
-1.54577289,0.60930497,0.21981309,0.01091712,0.00306430,0.02498504,0.18223293,0.49207467,0.07005263,0.00000000
-1.53976988,0.57338823,0.19601641,0.01007772,0.00276810,0.02296663,0.17691469,0.46582486,0.06531977,0.00000000
-1.53376688,0.54293182,0.17395518,0.00938896,0.00248346,0.02112344,0.17346574,0.44395324,0.06118678,0.00000000
-1.52776388,0.51816740,0.15370058,0.00884675,0.00221300,0.01947336,0.17196399,0.42666347,0.05767306,0.00000000
-1.52176088,0.49923706,0.13528602,0.00844545,0.00195883,0.01803063,0.17245422,0.41408864,0.05478836,0.00000000
-1.51575788,0.48618853,0.11871062,0.00817792,0.00172256,0.01680581,0.17494568,0.40628575,0.05253239,0.00000000
-1.50975488,0.47897267,0.10394321,0.00803569,0.00150537,0.01580578,0.17941065,0.40323220,0.05089469,0.00000000
-1.50375188,0.47744328,0.09092690,0.00800907,0.00130799,0.01503380,0.18578378,0.40482426,0.04985478,0.00000000
-1.49774887,0.48135932,0.07958380,0.00808728,0.00113080,0.01448975,0.19396243,0.41087768,0.04938261,0.00000000
-1.49174587,0.49038944,0.06981992,0.00825857,0.00097389,0.01417027,0.20380801,0.42113027,0.04943927,0.00000000
-1.48574287,0.50411874,0.06152994,0.00851045,0.00083713,0.01406912,0.21514836,0.43524672,0.04997800,0.00000000
-1.47973987,0.52205768,0.05460180,0.00882978,0.00072028,0.01417738,0.22778108,0.45282519,0.05094537,0.00000000
-1.47373687,0.54365303,0.04892100,0.00920306,0.00062305,0.01448385,0.24147788,0.47340591,0.05228272,0.00000000
-1.46773387,0.56830045,0.04437453,0.00961654,0.00054519,0.01497537,0.25598987,0.49648133,0.05392781,0.00000000
