energy_ev,total_up,total_down,In_p_up,In_p_down,In_d_up,In_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.32866433,7.78927069,-7.78926689,1.04634908,-1.04634878,0.00685228,-0.00685228,1.20525265,-1.20525200,8.05076088,-8.05075670,0.00313400,-0.00313400,0.10728026,-0.10728019
-3.32266133,7.55539822,-7.55539444,1.02939093,-1.02939063,0.00663926,-0.00663926,1.16421045,-1.16420980,7.79279958,-7.79279540,0.00313455,-0.00313455,0.10360779,-0.10360772
-3.31665833,7.32372023,-7.32371650,1.01286899,-1.01286870,0.00642937,-0.00642936,1.12378287,-1.12378224,7.53682044,-7.53681631,0.00313749,-0.00313749,0.09986196,-0.09986189
-3.31065533,7.09636814,-7.09636450,0.99690317,-0.99690289,0.00622432,-0.00622432,1.08429937,-1.08429875,7.28521754,-7.28521350,0.00314212,-0.00314212,0.09609181,-0.09609173
-3.30465233,6.87493921,-6.87493568,0.98154172,-0.98154145,0.00602535,-0.00602535,1.04599814,-1.04599754,7.03983735,-7.03983342,0.00314754,-0.00314754,0.09233944,-0.09233937
-3.29864932,6.66050601,-6.66050260,0.96676554,-0.96676528,0.00583320,-0.00583320,1.00902767,-1.00902710,6.80198433,-6.80198054,0.00315270,-0.00315270,0.08863954,-0.08863947
-3.29264632,6.45364875,-6.45364547,0.95249566,-0.95249541,0.00564817,-0.00564816,0.97345206,-0.97345151,6.57244997,-6.57244632,0.00315642,-0.00315642,0.08501920,-0.08501912
-3.28664332,6.25450735,-6.25450420,0.93860333,-0.93860309,0.00547017,-0.00547017,0.93925973,-0.93925920,6.35156212,-6.35155861,0.00315746,-0.00315746,0.08149813,-0.08149806
-3.28064032,6.06284933,-6.06284630,0.92492202,-0.92492178,0.00529881,-0.00529880,0.90637478,-0.90637427,6.13925077,-6.13924741,0.00315460,-0.00315460,0.07808920,-0.07808914
-3.27463732,5.87814903,-5.87814612,0.91126065,-0.91126041,0.00513343,-0.00513343,0.87467040,-0.87466991,5.93512605,-5.93512282,0.00314664,-0.00314664,0.07479915,-0.07479908
-3.26863432,5.69967347,-5.69967066,0.89741737,-0.89741713,0.00497325,-0.00497324,0.84398342,-0.84398294,5.73856330,-5.73856019,0.00313252,-0.00313252,0.07162955,-0.07162949
-3.26263132,5.52656995,-5.52656722,0.88319299,-0.88319274,0.00481738,-0.00481737,0.81412923,-0.81412877,5.54879087,-5.54878787,0.00311134,-0.00311134,0.06857790,-0.06857784
-3.25662831,5.35795091,-5.35794826,0.86840355,-0.86840329,0.00466495,-0.00466495,0.78491643,-0.78491597,5.36497569,-5.36497279,0.00308241,-0.00308241,0.06563873,-0.06563867
-3.25062531,5.19297206,-5.19296947,0.85289133,-0.85289106,0.00451516,-0.00451516,0.75616024,-0.75615979,5.18630276,-5.18629995,0.00304531,-0.00304531,0.06280473,-0.06280468
-3.24462231,5.03090032,-5.03089778,0.83653402,-0.83653373,0.00436735,-0.00436735,0.72769448,-0.72769404,5.01204495,-5.01204221,0.00299987,-0.00299987,0.06006785,-0.06006780
-3.23861931,4.87116911,-4.87116661,0.81925156,-0.81925126,0.00422101,-0.00422101,0.69938130,-0.69938085,4.84162057,-4.84161789,0.00294623,-0.00294623,0.05742019,-0.05742014
-3.23261631,4.71341929,-4.71341682,0.80101064,-0.80101033,0.00407585,-0.00407585,0.67111860,-0.67111815,4.67463683,-4.67463422,0.00288480,-0.00288480,0.05485488,-0.05485484
-3.22661331,4.55752505,-4.55752262,0.78182686,-0.78182653,0.00393181,-0.00393181,0.64284496,-0.64284451,4.51091843,-4.51091587,0.00281630,-0.00281630,0.05236672,-0.05236667
-3.22061031,4.40360493,-4.40360254,0.76176457,-0.76176423,0.00378902,-0.00378902,0.61454202,-0.61454157,4.35052111,-4.35051862,0.00274169,-0.00274169,0.04995262,-0.04995257
-3.21460730,4.25201866,-4.25201632,0.74093485,-0.74093450,0.00364784,-0.00364784,0.58623458,-0.58623413,4.19373110,-4.19372867,0.00266217,-0.00266217,0.04761196,-0.04761192
-3.20860430,4.10335170,-4.10334942,0.71949173,-0.71949137,0.00350882,-0.00350882,0.55798848,-0.55798803,4.04105176,-4.04104942,0.00257914,-0.00257914,0.04534673,-0.04534669
-3.20260130,3.95838920,-3.95838699,0.69762720,-0.69762683,0.00337263,-0.00337263,0.52990681,-0.52990637,3.89317950,-3.89317724,0.00249414,-0.00249414,0.04316147,-0.04316143
-3.19659830,3.81808184,-3.81807972,0.67556535,-0.67556498,0.00324007,-0.00324007,0.50212478,-0.50212434,3.75097102,-3.75096887,0.00240880,-0.00240880,0.04106323,-0.04106319
-3.19059530,3.68350607,-3.68350406,0.65355597,-0.65355561,0.00311201,-0.00311201,0.47480351,-0.47480308,3.61540458,-3.61540255,0.00232481,-0.00232481,0.03906128,-0.03906124
-3.18459230,3.55582101,-3.55581913,0.63186802,-0.63186767,0.00298933,-0.00298933,0.44812342,-0.44812300,3.48753755,-3.48753566,0.00224385,-0.00224385,0.03716684,-0.03716681
-3.17858929,3.43622443,-3.43622270,0.61078316,-0.61078283,0.00287289,-0.00287289,0.42227734,-0.42227693,3.36846264,-3.36846092,0.00216755,-0.00216755,0.03539278,-0.03539274
-3.17258629,3.32590971,-3.32590815,0.59058966,-0.59058934,0.00276350,-0.00276350,0.39746385,-0.39746346,3.25926488,-3.25926334,0.00209741,-0.00209741,0.03375317,-0.03375314
-3.16658329,3.22602537,-3.22602400,0.57157657,-0.57157628,0.00266186,-0.00266185,0.37388101,-0.37388064,3.16098102,-3.16097967,0.00203481,-0.00203481,0.03226298,-0.03226295
-3.16058029,3.13763852,-3.13763736,0.55402851,-0.55402824,0.00256854,-0.00256854,0.35172065,-0.35172031,3.07456280,-3.07456167,0.00198093,-0.00198093,0.03093766,-0.03093764
-3.15457729,3.06170289,-3.06170196,0.53822068,-0.53822045,0.00248399,-0.00248399,0.33116342,-0.33116311,3.00084502,-3.00084411,0.00193675,-0.00193675,0.02979281,-0.02979279
-3.14857429,2.99903202,-2.99903133,0.52441436,-0.52441418,0.00240847,-0.00240847,0.31237455,-0.31237428,2.94051893,-2.94051827,0.00190300,-0.00190300,0.02884377,-0.02884375
-3.14257129,2.95027769,-2.95027725,0.51285253,-0.51285238,0.00234209,-0.00234209,0.29550035,-0.29550011,2.89411131,-2.89411090,0.00188016,-0.00188016,0.02810531,-0.02810530
-3.13656828,2.91591340,-2.91591322,0.50375555,-0.50375546,0.00228479,-0.00228479,0.28066533,-0.28066513,2.86196905,-2.86196888,0.00186844,-0.00186844,0.02759129,-0.02759129
-3.13056528,2.89622262,-2.89622270,0.49731696,-0.49731691,0.00223635,-0.00223635,0.26797001,-0.26796984,2.84424903,-2.84424912,0.00186781,-0.00186781,0.02731433,-0.02731432
-3.12456228,2.89129133,-2.89129167,0.49369904,-0.49369905,0.00219640,-0.00219640,0.25748904,-0.25748891,2.84091289,-2.84091323,0.00187796,-0.00187797,0.02728543,-0.02728544
-3.11855928,2.90100437,-2.90100497,0.49302837,-0.49302844,0.00216445,-0.00216445,0.24926984,-0.24926976,2.85172602,-2.85172661,0.00189837,-0.00189837,0.02751372,-0.02751373
-3.11255628,2.92504505,-2.92504591,0.49539130,-0.49539143,0.00213990,-0.00213990,0.24333150,-0.24333145,2.87626043,-2.87626127,0.00192826,-0.00192826,0.02800606,-0.02800608
-3.10655328,2.96289772,-2.96289882,0.50082938,-0.50082957,0.00212205,-0.00212205,0.23966384,-0.23966384,2.91390071,-2.91390177,0.00196669,-0.00196669,0.02876674,-0.02876676
-3.10055028,3.01385282,-3.01385414,0.50933511,-0.50933536,0.00211017,-0.00211017,0.23822686,-0.23822689,2.96385280,-2.96385407,0.00201254,-0.00201254,0.02979719,-0.02979721
-3.09454727,3.07701434,-3.07701587,0.52084801,-0.52084831,0.00210345,-0.00210345,0.23895027,-0.23895035,3.02515505,-3.02515651,0.00206456,-0.00206456,0.03109564,-0.03109567
-3.08854427,3.15130954,-3.15131126,0.53525143,-0.53525179,0.00210110,-0.00210110,0.24173348,-0.24173359,3.09669134,-3.09669297,0.00212142,-0.00212142,0.03265696,-0.03265699
-3.08254127,3.23550094,-3.23550282,0.55237033,-0.55237074,0.00210231,-0.00210231,0.24644584,-0.24644599,3.17720596,-3.17720773,0.00218174,-0.00218174,0.03447237,-0.03447241
-3.07653827,3.32820064,-3.32820267,0.57197034,-0.57197079,0.00210632,-0.00210632,0.25292745,-0.25292762,3.26532023,-3.26532212,0.00224413,-0.00224413,0.03652941,-0.03652945
-3.07053527,3.42788726,-3.42788939,0.59375839,-0.59375887,0.00211237,-0.00211237,0.26099050,-0.26099070,3.35955073,-3.35955272,0.00230722,-0.00230722,0.03881183,-0.03881187
-3.06453227,3.53292544,-3.53292764,0.61738509,-0.61738560,0.00211980,-0.00211980,0.27042138,-0.27042160,3.45832916,-3.45833120,0.00236972,-0.00236972,0.04129967,-0.04129971
-3.05852926,3.64158821,-3.64159045,0.64244923,-0.64244976,0.00212796,-0.00212796,0.28098350,-0.28098374,3.56002380,-3.56002587,0.00243045,-0.00243046,0.04396945,-0.04396950
-3.05252626,3.75208227,-3.75208452,0.66850417,-0.66850471,0.00213630,-0.00213630,0.29242096,-0.29242120,3.66296267,-3.66296474,0.00248839,-0.00248839,0.04679442,-0.04679448
-3.04652326,3.86257602,-3.86257823,0.69506651,-0.69506705,0.00214432,-0.00214432,0.30446312,-0.30446338,3.76545819,-3.76546021,0.00254265,-0.00254265,0.04974501,-0.04974506
-3.04052026,3.97123033,-3.97123247,0.72162660,-0.72162713,0.00215158,-0.00215158,0.31683001,-0.31683027,3.86583331,-3.86583526,0.00259258,-0.00259258,0.05278929,-0.05278934
-3.03451726,4.07623163,-4.07623366,0.74766091,-0.74766142,0.00215773,-0.00215773,0.32923840,-0.32923865,3.96244892,-3.96245077,0.00263773,-0.00263773,0.05589363,-0.05589369
-3.02851426,4.17582683,-4.17582872,0.77264581,-0.77264629,0.00216246,-0.00216246,0.34140859,-0.34140883,4.05373222,-4.05373393,0.00267788,-0.00267789,0.05902344,-0.05902349
-3.02251126,4.26835946,-4.26836118,0.79607241,-0.79607284,0.00216552,-0.00216552,0.35307162,-0.35307184,4.13820556,-4.13820711,0.00271309,-0.00271309,0.06214394,-0.06214399
-3.01650825,4.35230620,-4.35230771,0.81746187,-0.81746225,0.00216670,-0.00216670,0.36397665,-0.36397686,4.21451537,-4.21451673,0.00274363,-0.00274363,0.06522104,-0.06522109
-3.01050525,4.42631275,-4.42631404,0.83638076,-0.83638108,0.00216587,-0.00216587,0.37389835,-0.37389853,4.28146040,-4.28146155,0.00277006,-0.00277006,0.06822224,-0.06822229
-3.00450225,4.48922821,-4.48922925,0.85245566,-0.85245591,0.00216292,-0.00216292,0.38264387,-0.38264402,4.33801873,-4.33801965,0.00279318,-0.00279318,0.07111752,-0.07111756
-2.99849925,4.54013662,-4.54013740,0.86538661,-0.86538679,0.00215778,-0.00215778,0.39005930,-0.39005941,4.38337265,-4.38337333,0.00281404,-0.00281404,0.07388024,-0.07388028
-2.99249625,4.57838468,-4.57838519,0.87495862,-0.87495873,0.00215045,-0.00215045,0.39603507,-0.39603515,4.41693072,-4.41693115,0.00283395,-0.00283395,0.07648797,-0.07648801
-2.98649325,4.60360462,-4.60360485,0.88105081,-0.88105084,0.00214095,-0.00214095,0.40051030,-0.40051035,4.43834625,-4.43834643,0.00285444,-0.00285444,0.07892324,-0.07892327
-2.98049025,4.61573109,-4.61573104,0.88364269,-0.88364265,0.00212936,-0.00212936,0.40347563,-0.40347564,4.44753140,-4.44753133,0.00287726,-0.00287726,0.08117421,-0.08117423
-2.97448724,4.61501133,-4.61501103,0.88281725,-0.88281713,0.00211583,-0.00211583,0.40497449,-0.40497447,4.44466634,-4.44466603,0.00290439,-0.00290439,0.08323517,-0.08323519
-2.96848424,4.60200804,-4.60200749,0.87876052,-0.87876033,0.00210053,-0.00210053,0.40510265,-0.40510260,4.43020294,-4.43020240,0.00293798,-0.00293798,0.08510697,-0.08510699
-2.96248124,4.57759430,-4.57759353,0.87175771,-0.87175745,0.00208373,-0.00208373,0.40400601,-0.40400594,4.40486256,-4.40486180,0.00298039,-0.00298039,0.08679718,-0.08679719
-2.95647824,4.54294065,-4.54293967,0.86218576,-0.86218545,0.00206575,-0.00206575,0.40187661,-0.40187651,4.36962772,-4.36962677,0.00303409,-0.00303409,0.08832014,-0.08832015
-2.95047524,4.49949412,-4.49949298,0.85050270,-0.85050235,0.00204699,-0.00204699,0.39894700,-0.39894689,4.32572769,-4.32572658,0.00310172,-0.00310172,0.08969681,-0.08969682
-2.94447224,4.44894984,-4.44894857,0.83723400,-0.83723362,0.00202791,-0.00202791,0.39548318,-0.39548305,4.27461799,-4.27461676,0.00318600,-0.00318600,0.09095440,-0.09095441
-2.93846923,4.39321559,-4.39321423,0.82295651,-0.82295611,0.00200904,-0.00200904,0.39177620,-0.39177607,4.21795424,-4.21795292,0.00328973,-0.00328973,0.09212581,-0.09212582
-2.93246623,4.33437030,-4.33436890,0.80828050,-0.80828009,0.00199098,-0.00199098,0.38813293,-0.38813280,4.15756074,-4.15755936,0.00341573,-0.00341573,0.09324892,-0.09324893
-2.92646323,4.27461751,-4.27461610,0.79383046,-0.79383006,0.00197437,-0.00197437,0.38486615,-0.38486602,4.09539454,-4.09539315,0.00356683,-0.00356683,0.09436567,-0.09436568
-2.92046023,4.21623506,-4.21623370,0.78022545,-0.78022507,0.00195991,-0.00195991,0.38228444,-0.38228433,4.03350576,-4.03350440,0.00374579,-0.00374580,0.09552103,-0.09552103
-2.91445723,4.16152246,-4.16152120,0.76805960,-0.76805925,0.00194831,-0.00194831,0.38068228,-0.38068219,3.97399511,-3.97399381,0.00395530,-0.00395530,0.09676179,-0.09676180
-2.90845423,4.11274739,-4.11274626,0.75788370,-0.75788338,0.00194031,-0.00194031,0.38033064,-0.38033057,3.91896964,-3.91896846,0.00419786,-0.00419787,0.09813538,-0.09813539
-2.90245123,4.07209298,-4.07209203,0.75018835,-0.75018809,0.00193660,-0.00193660,0.38146855,-0.38146851,3.87049802,-3.87049699,0.00447584,-0.00447584,0.09968853,-0.09968855
-2.89644822,4.04160754,-4.04160681,0.74538958,-0.74538938,0.00193788,-0.00193788,0.38429598,-0.38429597,3.83056631,-3.83056547,0.00479131,-0.00479132,0.10146605,-0.10146607
-2.89044522,4.02315811,-4.02315764,0.74381723,-0.74381710,0.00194475,-0.00194475,0.38896826,-0.38896829,3.80103572,-3.80103511,0.00514612,-0.00514613,0.10350954,-0.10350957
-2.88444222,4.01838955,-4.01838936,0.74570669,-0.74570663,0.00195777,-0.00195777,0.39559234,-0.39559241,3.78360345,-3.78360309,0.00554178,-0.00554179,0.10585636,-0.10585640
-2.87843922,4.02869029,-4.02869041,0.75119426,-0.75119427,0.00197738,-0.00197738,0.40422497,-0.40422508,3.77976773,-3.77976766,0.00597948,-0.00597949,0.10853863,-0.10853868
-2.87243622,4.05516594,-4.05516639,0.76031624,-0.76031632,0.00200391,-0.00200391,0.41487301,-0.41487316,3.79079825,-3.79079849,0.00646006,-0.00646007,0.11158248,-0.11158253
-2.86643322,4.09862150,-4.09862231,0.77301182,-0.77301197,0.00203756,-0.00203756,0.42749568,-0.42749587,3.81771271,-3.81771328,0.00698401,-0.00698402,0.11500750,-0.11500756
-2.86043022,4.15955274,-4.15955391,0.78912951,-0.78912974,0.00207839,-0.00207839,0.44200876,-0.44200899,3.86126033,-3.86126124,0.00755147,-0.00755148,0.11882645,-0.11882651
-2.85442721,4.23814671,-4.23814823,0.80843691,-0.80843721,0.00212633,-0.00212633,0.45829051,-0.45829077,3.92191251,-3.92191376,0.00816226,-0.00816227,0.12304522,-0.12304529
-2.84842421,4.33429115,-4.33429303,0.83063316,-0.83063352,0.00218118,-0.00218118,0.47618890,-0.47618919,3.99986091,-3.99986252,0.00881589,-0.00881590,0.12766304,-0.12766312
-2.84242121,4.44759214,-4.44759437,0.85536364,-0.85536405,0.00224258,-0.00224258,0.49553004,-0.49553036,4.09502267,-4.09502462,0.00951159,-0.00951160,0.13267289,-0.13267298
-2.83641821,4.57739860,-4.57740116,0.88223614,-0.88223659,0.00231009,-0.00231009,0.51612706,-0.51612741,4.20705204,-4.20705433,0.01024833,-0.01024835,0.13806208,-0.13806217
-2.83041521,4.72283238,-4.72283527,0.91083766,-0.91083815,0.00238316,-0.00238316,0.53778922,-0.53778959,4.33535774,-4.33536036,0.01102487,-0.01102489,0.14381300,-0.14381311
-2.82441221,4.88282201,-4.88282519,0.94075113,-0.94075166,0.00246114,-0.00246114,0.56033059,-0.56033098,4.47912469,-4.47912762,0.01183976,-0.01183978,0.14990392,-0.14990403
-2.81840920,5.05613801,-5.05614147,0.97157112,-0.97157167,0.00254336,-0.00254336,0.58357795,-0.58357836,4.63733871,-4.63734193,0.01269132,-0.01269133,0.15630977,-0.15630989
-2.81240620,5.24142786,-5.24143156,1.00291780,-1.00291837,0.00262910,-0.00262911,0.60737732,-0.60737774,4.80881267,-4.80881615,0.01357766,-0.01357768,0.16300287,-0.16300300
-2.80640320,5.43724835,-5.43725228,1.03444853,-1.03444910,0.00271766,-0.00271766,0.63159884,-0.63159928,4.99221244,-4.99221616,0.01449666,-0.01449667,0.16995353,-0.16995367
-2.80040020,5.64209369,-5.64209780,1.06586637,-1.06586695,0.00280831,-0.00280831,0.65613967,-0.65614012,5.18608123,-5.18608517,0.01544584,-0.01544586,0.17713048,-0.17713062
-2.79439720,5.85441757,-5.85442184,1.09692532,-1.09692590,0.00290041,-0.00290041,0.68092462,-0.68092508,5.38886088,-5.38886499,0.01642239,-0.01642241,0.18450102,-0.18450116
-2.78839420,6.07264847,-6.07265286,1.12743189,-1.12743246,0.00299333,-0.00299333,0.70590464,-0.70590511,5.59890917,-5.59891343,0.01742298,-0.01742300,0.19203101,-0.19203116
-2.78239120,6.29519738,-6.29520187,1.15724311,-1.15724368,0.00308651,-0.00308651,0.73105308,-0.73105355,5.81451269,-5.81451705,0.01844368,-0.01844370,0.19968455,-0.19968470
-2.77638819,6.52045844,-6.52046298,1.18626130,-1.18626185,0.00317946,-0.00317946,0.75635994,-0.75636042,6.03389494,-6.03389937,0.01947988,-0.01947990,0.20742349,-0.20742364
-2.77038519,6.74680294,-6.74680750,1.21442577,-1.21442631,0.00327175,-0.00327175,0.78182461,-0.78182509,6.25522029,-6.25522474,0.02052610,-0.02052612,0.21520676,-0.21520691
-2.76438219,6.97256846,-6.97257299,1.24170235,-1.24170287,0.00336299,-0.00336299,0.80744737,-0.80744786,6.47659453,-6.47659897,0.02157593,-0.02157595,0.22298958,-0.22298974
-2.75837919,7.19604475,-7.19604923,1.26807130,-1.26807181,0.00345285,-0.00345285,0.83322031,-0.83322080,6.69606354,-6.69606793,0.02262194,-0.02262196,0.23072274,-0.23072289
-2.75237619,7.41545910,-7.41546348,1.29351461,-1.29351510,0.00354102,-0.00354103,0.85911830,-0.85911879,6.91161152,-6.91161582,0.02365560,-0.02365562,0.23835187,-0.23835202
-2.74637319,7.62896333,-7.62896757,1.31800351,-1.31800397,0.00362721,-0.00362721,0.88509057,-0.88509105,7.12116092,-7.12116507,0.02466729,-0.02466731,0.24581695,-0.24581710
-2.74037019,7.83462546,-7.83462951,1.34148711,-1.34148755,0.00371110,-0.00371110,0.91105358,-0.91105406,7.32257570,-7.32257967,0.02564635,-0.02564637,0.25305215,-0.25305229
-2.73436718,8.03042804,-8.03043187,1.36388311,-1.36388352,0.00379238,-0.00379238,0.93688574,-0.93688621,7.51367006,-7.51367379,0.02658119,-0.02658121,0.25998592,-0.25998605
-2.72836418,8.21427554,-8.21427910,1.38507105,-1.38507143,0.00387067,-0.00387068,0.96242436,-0.96242482,7.69222376,-7.69222722,0.02745945,-0.02745947,0.26654161,-0.26654174
-2.72236118,8.38401182,-8.38401507,1.40488887,-1.40488921,0.00394558,-0.00394558,0.98746526,-0.98746569,7.85600533,-7.85600846,0.02826825,-0.02826827,0.27263854,-0.27263865
-2.71635818,8.53744872,-8.53745160,1.42313298,-1.42313328,0.00401662,-0.00401663,1.01176507,-1.01176548,8.00280340,-8.00280617,0.02899452,-0.02899454,0.27819347,-0.27819357
-2.71035518,8.67240526,-8.67240774,1.43956184,-1.43956209,0.00408329,-0.00408329,1.03504636,-1.03504674,8.13046604,-8.13046840,0.02962532,-0.02962534,0.28312261,-0.28312270
-2.70435218,8.78675671,-8.78675874,1.45390307,-1.45390327,0.00414499,-0.00414499,1.05700524,-1.05700558,8.23694707,-8.23694898,0.03014830,-0.03014831,0.28734393,-0.28734400
-2.69834917,8.87849149,-8.87849304,1.46586350,-1.46586363,0.00420110,-0.00420110,1.07732121,-1.07732151,8.32035783,-8.32035926,0.03055209,-0.03055210,0.29077976,-0.29077981
-2.69234617,8.94577342,-8.94577446,1.47514163,-1.47514169,0.00425096,-0.00425096,1.09566861,-1.09566886,8.37902217,-8.37902309,0.03082676,-0.03082676,0.29335959,-0.29335962
-2.68634317,8.98700621,-8.98700671,1.48144181,-1.48144181,0.00429388,-0.00429388,1.11172924,-1.11172944,8.41153205,-8.41153244,0.03096426,-0.03096426,0.29502282,-0.29502283
-2.68034017,9.00089670,-9.00089664,1.48448912,-1.48448904,0.00432917,-0.00432918,1.12520518,-1.12520532,8.41680091,-8.41680076,0.03095882,-0.03095882,0.29572145,-0.29572144
-2.67433717,8.98651334,-8.98651271,1.48404412,-1.48404396,0.00435617,-0.00435617,1.13583138,-1.13583145,8.39411190,-8.39411119,0.03080729,-0.03080729,0.29542240,-0.29542238
-2.66833417,8.94333656,-8.94333536,1.47991654,-1.47991630,0.00437424,-0.00437424,1.14338705,-1.14338705,8.34315803,-8.34315677,0.03050940,-0.03050939,0.29410949,-0.29410944
-2.66233117,8.87129794,-8.87129617,1.47197711,-1.47197679,0.00438279,-0.00438279,1.14770542,-1.14770536,8.26407211,-8.26407031,0.03006794,-0.03006793,0.29178477,-0.29178470
-2.65632816,8.77080587,-8.77080356,1.46016679,-1.46016640,0.00438131,-0.00438131,1.14868121,-1.14868108,8.15744426,-8.15744194,0.02948884,-0.02948883,0.28846934,-0.28846925
-2.65032516,8.64275606,-8.64275324,1.44450292,-1.44450244,0.00436938,-0.00436938,1.14627548,-1.14627528,8.02432595,-8.02432314,0.02878115,-0.02878114,0.28420335,-0.28420325
-2.64432216,8.48852610,-8.48852279,1.42508189,-1.42508134,0.00434668,-0.00434668,1.14051756,-1.14051729,7.86621995,-7.86621669,0.02795685,-0.02795684,0.27904537,-0.27904524
-2.63831916,8.30995407,-8.30995032,1.40207842,-1.40207780,0.00431300,-0.00431300,1.13150417,-1.13150384,7.68505642,-7.68505275,0.02703064,-0.02703062,0.27307097,-0.27307084
-2.63231616,8.10930237,-8.10929824,1.37574127,-1.37574060,0.00426825,-0.00426825,1.11939565,-1.11939526,7.48315614,-7.48315211,0.02601951,-0.02601949,0.26637082,-0.26637067
-2.62631316,7.88920825,-7.88920379,1.34638599,-1.34638527,0.00421245,-0.00421245,1.10440969,-1.10440926,7.26318232,-7.26317798,0.02494235,-0.02494233,0.25904805,-0.25904789
-2.62031016,7.65262341,-7.65261868,1.31438495,-1.31438418,0.00414577,-0.00414576,1.08681295,-1.08681248,7.02808313,-7.02807856,0.02381941,-0.02381939,0.25121533,-0.25121516
-2.61430715,7.40274542,-7.40274049,1.28015531,-1.28015451,0.00406847,-0.00406847,1.06691103,-1.06691052,6.78102742,-6.78102267,0.02267173,-0.02267171,0.24299160,-0.24299142
-2.60830415,7.14294387,-7.14293882,1.24414571,-1.24414489,0.00398099,-0.00398099,1.04503736,-1.04503682,6.52533595,-6.52533108,0.02152052,-0.02152050,0.23449868,-0.23449850
-2.60230115,6.87668419,-6.87667907,1.20682221,-1.20682138,0.00388384,-0.00388384,1.02154164,-1.02154108,6.26441094,-6.26440603,0.02038660,-0.02038658,0.22585787,-0.22585770
-2.59629815,6.60745198,-6.60744686,1.16865423,-1.16865339,0.00377767,-0.00377767,0.99677834,-0.99677777,6.00166627,-6.00166138,0.01928979,-0.01928977,0.21718674,-0.21718657
-2.59029515,6.33868038,-6.33867533,1.13010115,-1.13010033,0.00366326,-0.00366326,0.97109578,-0.97109521,5.74046036,-5.74045555,0.01824839,-0.01824837,0.20859611,-0.20859594
-2.58429215,6.07368254,-6.07367763,1.09160007,-1.09159927,0.00354147,-0.00354147,0.94482625,-0.94482568,5.48403372,-5.48402906,0.01727867,-0.01727865,0.20018753,-0.20018737
-2.57828914,5.81559086,-5.81558615,1.05355512,-1.05355434,0.00341326,-0.00341326,0.91827752,-0.91827697,5.23545240,-5.23544793,0.01639450,-0.01639449,0.19205111,-0.19205095
-2.57228614,5.56730409,-5.56729962,1.01632868,-1.01632793,0.00327971,-0.00327970,0.89172599,-0.89172545,4.99755827,-4.99755406,0.01560703,-0.01560702,0.18426391,-0.18426376
-2.56628314,5.33144305,-5.33143887,0.98023466,-0.98023395,0.00314193,-0.00314193,0.86541153,-0.86541101,4.77292695,-4.77292302,0.01492446,-0.01492444,0.17688886,-0.17688873
-2.56028014,5.11031515,-5.11031130,0.94553387,-0.94553320,0.00300113,-0.00300112,0.83953422,-0.83953372,4.56383328,-4.56382969,0.01435189,-0.01435188,0.16997419,-0.16997407
-2.55427714,4.90588779,-4.90588431,0.91243149,-0.91243087,0.00285854,-0.00285854,0.81425274,-0.81425227,4.37222473,-4.37222151,0.01389136,-0.01389135,0.16355336,-0.16355325
-2.54827414,4.71977017,-4.71976708,0.88107651,-0.88107594,0.00271544,-0.00271544,0.78968446,-0.78968402,4.19970214,-4.19969931,0.01354187,-0.01354186,0.15764545,-0.15764536
-2.54227114,4.55320323,-4.55320055,0.85156282,-0.85156230,0.00257311,-0.00257310,0.76590690,-0.76590649,4.04750787,-4.04750545,0.01329956,-0.01329956,0.15225600,-0.15225591
-2.53626813,4.40705706,-4.40705480,0.82393196,-0.82393148,0.00243280,-0.00243280,0.74296049,-0.74296011,3.91652071,-3.91651871,0.01315796,-0.01315796,0.14737805,-0.14737797
-2.53026513,4.28183535,-4.28183352,0.79817701,-0.79817658,0.00229576,-0.00229575,0.72085221,-0.72085185,3.80725739,-3.80725582,0.01310827,-0.01310827,0.14299362,-0.14299356
-2.52426213,4.17768625,-4.17768484,0.77424763,-0.77424725,0.00216315,-0.00216315,0.69956006,-0.69955974,3.71988028,-3.71987913,0.01313971,-0.01313971,0.13907524,-0.13907519
-2.51825913,4.09441918,-4.09441819,0.75205572,-0.75205538,0.00203608,-0.00203608,0.67903803,-0.67903772,3.65421090,-3.65421017,0.01323996,-0.01323997,0.13558768,-0.13558764
-2.51225613,4.03152707,-4.03152647,0.73148169,-0.73148139,0.00191555,-0.00191555,0.65922123,-0.65922095,3.60974906,-3.60974874,0.01339556,-0.01339556,0.13248967,-0.13248963
-2.50625313,3.98821352,-3.98821330,0.71238104,-0.71238077,0.00180245,-0.00180245,0.64003126,-0.64003100,3.58569713,-3.58569720,0.01359231,-0.01359232,0.12973571,-0.12973569
-2.50025013,3.96342442,-3.96342455,0.69459102,-0.69459078,0.00169755,-0.00169755,0.62138135,-0.62138110,3.58098913,-3.58098956,0.01381576,-0.01381577,0.12727779,-0.12727776
-2.49424712,3.95588321,-3.95588367,0.67793725,-0.67793703,0.00160148,-0.00160148,0.60318129,-0.60318105,3.59432397,-3.59432473,0.01405156,-0.01405157,0.12506694,-0.12506692
-2.48824412,3.96412927,-3.96413003,0.66224013,-0.66223993,0.00151471,-0.00151470,0.58534197,-0.58534174,3.62420235,-3.62420342,0.01428590,-0.01428590,0.12305483,-0.12305482
