energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up
-0.22511256,2.99593263,0.04520924,0.79303067,0.30066320,0.72660655,1.73581191,0.35992443,0.50454150,0.00000000
-0.21910955,3.02055144,0.04439083,0.80420366,0.30496150,0.71888524,1.75196684,0.36477512,0.51297114,0.00000000
-0.21310655,3.03998710,0.04342197,0.81348457,0.30939789,0.71004534,1.76230914,0.36923285,0.52090580,0.00000000
-0.20710355,3.05384971,0.04233534,0.82075066,0.31383684,0.70023815,1.76667102,0.37315877,0.52821691,0.00000000
-0.20110055,3.06196304,0.04116752,0.82594032,0.31816917,0.68966435,1.76503707,0.37643862,0.53481833,0.00000000
-0.19509755,3.06436210,0.03995830,0.82905327,0.32231436,0.67856789,1.75753736,0.37898379,0.54066803,0.00000000
-0.18909455,3.06128988,0.03874999,0.83014992,0.32622254,0.66722988,1.74443828,0.38073229,0.54576963,0.00000000
-0.18309155,3.05319348,0.03758676,0.82935035,0.32987620,0.65596288,1.72613176,0.38164975,0.55017353,0.00000000
-0.17708854,3.04071975,0.03651398,0.82683258,0.33329149,0.64510556,1.70312328,0.38173019,0.55397785,0.00000000
-0.17108554,3.02470984,0.03557758,0.82283038,0.33651912,0.63501800,1.67601918,0.38099669,0.55732859,0.00000000
-0.16508254,3.00619209,0.03482345,0.81763024,0.33964472,0.62607725,1.64551332,0.37950168,0.56041924,0.00000000
-0.15907954,2.98637207,0.03429680,0.81156759,0.34278849,0.61867318,1.61237340,0.37732684,0.56348921,0.00000000
-0.15307654,2.96661891,0.03404153,0.80502183,0.34610405,0.61320420,1.57742668,0.37458230,0.56682114,0.00000000
-0.14707354,2.94844640,0.03409963,0.79841021,0.34977625,0.61007248,1.54154527,0.37140511,0.57073656,0.00000000
-0.14107054,2.93348806,0.03451042,0.79218015,0.35401795,0.60967844,1.50563052,0.36795687,0.57558990,0.00000000
-0.13506753,2.92346525,0.03530982,0.78680002,0.35906544,0.61241415,1.47059659,0.36442024,0.58176068,0.00000000
-0.12906453,2.92014782,0.03652955,0.78274833,0.36517266,0.61865527,1.43735296,0.36099455,0.58964374,0.00000000
-0.12306153,2.92530747,0.03819626,0.78050125,0.37260401,0.62875164,1.40678583,0.35789031,0.59963760,0.00000000
-0.11705853,2.94066423,0.04033059,0.78051886,0.38162602,0.64301636,1.37973862,0.35532285,0.61213127,0.00000000
-0.11105553,2.96782740,0.04294626,0.78323027,0.39249781,0.66171357,1.35699166,0.35350513,0.62748961,0.00000000
-0.10505253,3.00823262,0.04604914,0.78901807,0.40546078,0.68504534,1.33924169,0.35264005,0.64603787,0.00000000
-0.09904952,3.06307727,0.04963634,0.79820282,0.42072766,0.71313805,1.32708158,0.35291242,0.66804576,0.00000000
-0.09304652,3.13325713,0.05369543,0.81102800,0.43847146,0.74602899,1.32098114,0.35448100,0.69371191,0.00000000
-0.08704352,3.21930710,0.05820384,0.82764633,0.45881461,0.78365394,1.32126973,0.35747094,0.72314930,0.00000000
-0.08104052,3.32134927,0.06312834,0.84810803,0.48181886,0.82583639,1.32812178,0.36196696,0.75637237,0.00000000
-0.07503752,3.43905139,0.06842491,0.87235193,0.50747647,0.87227937,1.34154581,0.36800758,0.79328660,0.00000000
-0.06903452,3.57159866,0.07403877,0.90019983,0.53570307,0.92256060,1.36137812,0.37558084,0.83368129,0.00000000
-0.06303152,3.71768125,0.07990486,0.93135485,0.56633273,0.97613159,1.38728155,0.38462166,0.87722592,0.00000000
-0.05702851,3.87549945,0.08594857,0.96540398,0.59911559,1.03232132,1.41875006,0.39501118,0.92347081,0.00000000
-0.05102551,4.04278753,0.09208690,1.00182525,0.63371844,1.09034470,1.45511924,0.40657798,0.97185215,0.00000000
-0.04502251,4.21685664,0.09822989,1.03999916,0.66972824,1.14931599,1.49558284,0.41910154,1.02170159,0.00000000
-0.03901951,4.39465603,0.10428248,1.07922455,0.70665897,1.20826708,1.53921499,0.43231755,1.07226027,0.00000000
-0.03301651,4.57285107,0.11014654,1.11873806,0.74396142,1.26617001,1.58499743,0.44592520,1.12269704,0.00000000
-0.02701351,4.74791561,0.11572321,1.15773683,0.78103587,1.32196332,1.63185091,0.45959596,1.17213016,0.00000000
-0.02101051,4.91623547,0.12091533,1.19540340,0.81724734,1.37458114,1.67866967,0.47298377,1.21965194,0.00000000
-0.01500750,5.07421900,0.12562998,1.23093193,0.85194273,1.42298400,1.72435744,0.48573599,1.26435534,0.00000000
-0.00900450,5.21841048,0.12978096,1.26355458,0.88446945,1.46619024,1.76786357,0.49750491,1.30536156,0.00000000
-0.00300150,5.34560163,0.13329119,1.29256704,0.91419473,1.50330649,1.80821780,0.50795920,1.34184746,0.00000000
0.00300150,5.45293651,0.13609485,1.31735192,0.94052487,1.53355613,1.84456186,0.51679485,1.37307184,0.00000000
0.00900450,5.53800522,0.13813926,1.33739920,0.96292360,1.55630438,1.87617673,0.52374524,1.39839925,0.00000000
0.01500750,5.59892254,0.13938643,1.35232250,0.98092893,1.57107890,1.90250402,0.52858977,1.41732057,0.00000000
0.02101051,5.63438783,0.13981409,1.36187082,0.99416759,1.57758498,1.92316071,0.53116085,1.42946931,0.00000000
0.02701351,5.64372370,0.13941632,1.36593489,1.00236663,1.57571454,1.93794633,0.53134884,1.43463303,0.00000000
0.03301651,5.62689181,0.13820365,1.36454803,1.00536144,1.56554874,1.94684243,0.52910491,1.43275929,0.00000000
0.03901951,5.58448516,0.13620269,1.35788151,1.00310020,1.54735378,1.95000432,0.52444155,1.42395609,0.00000000
0.04502251,5.51769751,0.13345521,1.34623460,0.99564418,1.52157030,1.94774558,0.51743095,1.40848663,0.00000000
0.05102551,5.42827125,0.13001690,1.33001985,0.98316432,1.48879679,1.94051620,0.50820122,1.38675878,0.00000000
0.05702851,5.31842665,0.12595554,1.30974442,0.96593392,1.44976776,1.92887551,0.49693071,1.35930978,0.00000000
0.06303152,5.19077556,0.12134907,1.28598828,0.94431813,1.40532765,1.91346138,0.48384085,1.32678694,0.00000000
0.06903452,5.04822390,0.11628323,1.25938035,0.91876055,1.35640170,1.89495743,0.46918766,1.28992515,0.00000000
0.07503752,4.89386736,0.11084917,1.23057396,0.88976776,1.30396502,1.87405989,0.45325248,1.24952244,0.00000000
0.08104052,4.73088501,0.10514087,1.20022246,0.85789234,1.24901111,1.85144596,0.43633242,1.20641449,0.00000000
0.08704352,4.56243576,0.09925275,1.16895643,0.82371537,1.19252139,1.82774534,0.41873074,1.16144939,0.00000000
0.09304652,4.39156176,0.09327721,1.13736333,0.78782906,1.13543662,1.80351641,0.40074776,1.11546361,0.00000000
0.09904952,4.22110295,0.08730253,1.10597059,0.75082027,1.07863161,1.77922825,0.38267265,1.06926012,0.00000000
0.10505253,4.05362589,0.08141088,1.07523270,0.71325570,1.02289390,1.75524923,0.36477624,1.02358965,0.00000000
0.11105553,3.89136912,0.07567672,1.04552288,0.67566913,0.96890725,1.73184283,0.34730532,0.97913540,0.00000000
0.11705853,3.73620675,0.07016554,1.01712934,0.63855125,0.91724014,1.70917043,0.33047835,0.93650184,0.00000000
0.12306153,3.58963051,0.06493294,0.99025625,0.60234225,0.86833965,1.68730086,0.31448278,0.89620768,0.00000000
0.12906453,3.45274983,0.06002409,0.96502895,0.56742740,0.82253048,1.66622577,0.29947394,0.85868285,0.00000000
0.13506753,3.32630865,0.05547357,0.94150296,0.53413533,0.78001886,1.64587966,0.28557532,0.82426938,0.00000000
0.14107054,3.21071676,0.05130549,0.91967601,0.50273899,0.74090064,1.62616330,0.27288013,0.79322562,0.00000000
0.14707354,3.10609278,0.04753398,0.89950231,0.47345887,0.70517313,1.60696873,0.26145396,0.76573322,0.00000000
0.15307654,3.01231588,0.04416387,0.88090799,0.44646815,0.67274956,1.58820443,0.25133816,0.74190629,0.00000000
0.15907954,2.92908264,0.04119166,0.86380702,0.42189908,0.64347550,1.56981883,0.24255379,0.72180184,0.00000000
0.16508254,2.85596566,0.03860651,0.84811632,0.39985035,0.61714617,1.55182086,0.23510583,0.70543096,0.00000000
0.17108554,2.79247087,0.03639148,0.83376963,0.38039473,0.59352384,1.53429613,0.22898731,0.69276999,0.00000000
0.17708854,2.73809042,0.03452469,0.82072908,0.36358660,0.57235447,1.51741796,0.22418331,0.68377105,0.00000000
0.18309155,2.69234889,0.03298057,0.80899414,0.34946891,0.55338294,1.50145247,0.22067443,0.67837155,0.00000000
0.18909455,2.65484102,0.03173101,0.79860750,0.33807921,0.53636619,1.48675756,0.21843970,0.67650222,0.00000000
0.19509755,2.62525953,0.03074645,0.78965772,0.32945450,0.52108401,1.47377597,0.21745893,0.67809356,0.00000000
0.20110055,2.60341270,0.02999694,0.78227859,0.32363471,0.50734714,1.46302272,0.21771417,0.68308050,0.00000000
0.20710355,2.58923152,0.02945297,0.77664553,0.32066468,0.49500255,1.45506784,0.21919057,0.69140533,0.00000000
0.21310655,2.58276705,0.02908624,0.77296921,0.32059473,0.48393602,1.45051527,0.22187652,0.70301906,0.00000000
0.21910955,2.58417898,0.02887032,0.77148697,0.32347967,0.47407224,1.44997920,0.22576312,0.71788123,0.00000000
0.22511256,2.59371667,0.02878117,0.77245240,0.32937657,0.46537253,1.45405897,0.23084318,0.73595858,0.00000000
0.23111556,2.61169432,0.02879748,0.77612390,0.33834138,0.45783074,1.46331389,0.23710972,0.75722267,0.00000000
0.23711856,2.63846185,0.02890099,0.78275264,0.35042450,0.45146766,1.47823923,0.24455417,0.78164665,0.00000000
0.24312156,2.67437335,0.02907666,0.79257049,0.36566566,0.44632439,1.49924426,0.25316438,0.80920155,0.00000000
0.24912456,2.71975467,0.02931274,0.80577866,0.38408827,0.44245505,1.52663353,0.26292243,0.83985202,0.00000000
0.25512756,2.77487180,0.02960078,0.82253733,0.40569349,0.43991941,1.56059200,0.27380256,0.87355193,0.00000000
0.26113057,2.83990125,0.02993561,0.84295676,0.43045431,0.43877563,1.60117444,0.28576911,0.91023973,0.00000000
0.26713357,2.91490391,0.03031512,0.86709026,0.45830987,0.43907358,1.64829967,0.29877467,0.94983385,0.00000000
0.27313657,2.99980318,0.03074018,0.89492916,0.48916024,0.44084906,1.70174956,0.31275849,0.99222814,0.00000000
0.27913957,3.09436829,0.03121433,0.92640003,0.52286210,0.44411895,1.76117269,0.32764529,1.03728754,0.00000000
0.28514257,3.19820348,0.03174352,0.96136420,0.55922527,0.44887767,1.82609257,0.34334451,1.08484417,0.00000000
0.29114557,3.31074341,0.03233583,0.99961960,0.59801064,0.45509498,1.89591994,0.35974997,1.13469397,0.00000000
0.29714857,3.43125512,0.03300107,1.04090474,0.63892949,0.46271507,1.96996872,0.37674022,1.18659405,0.00000000
0.30315158,3.55884673,0.03375043,1.08490491,0.68164452,0.47165715,2.04747491,0.39417944,1.24026125,0.00000000
0.30915458,3.69248262,0.03459606,1.13126019,0.72577263,0.48181730,2.12761797,0.41191901,1.29537186,0.00000000
0.31515758,3.83100499,0.03555066,1.17957506,0.77088962,0.49307154,2.20954388,0.42979974,1.35156300,0.00000000
0.32116058,3.97316109,0.03662704,1.22942940,0.81653670,0.50528005,2.29238921,0.44765472,1.40843577,0.00000000
0.32716358,4.11763563,0.03783771,1.28039027,0.86222891,0.51829221,2.37530537,0.46531281,1.46556038,0.00000000
0.33316658,4.26308713,0.03919440,1.33202429,0.90746502,0.53195241,2.45748243,0.48260252,1.52248327,0.00000000
0.33916958,4.40818707,0.04070772,1.38390991,0.95173892,0.54610621,2.53817160,0.49935643,1.57873630,0.00000000
0.34517259,4.55166052,0.04238668,1.43564934,0.99455192,0.56060667,2.61670581,0.51541566,1.63384770,0.00000000
0.35117559,4.69232627,0.04423839,1.48687935,1.03542568,0.57532051,2.69251743,0.53063452,1.68735454,0.00000000
0.35717859,4.82913509,0.04626772,1.53728072,1.07391516,0.59013380,2.76515274,0.54488486,1.73881627,0.00000000
0.36318159,4.96120395,0.04847697,1.58658568,1.10962114,0.60495686,2.83428234,0.55806008,1.78782870,0.00000000
0.36918459,5.08784471,0.05086574,1.63458312,1.14220162,0.61972816,2.89970714,0.57007859,1.83403781,0.00000000
0.37518759,5.20858543,0.05343069,1.68112113,1.17138175,0.63441686,2.96135953,0.58088637,1.87715247,0.00000000
0.38119060,5.32318324,0.05616552,1.72610685,1.19696158,0.64902396,3.01929945,0.59045858,1.91695564,0.00000000
0.38719360,5.43162755,0.05906097,1.76950343,1.21882149,0.66358187,3.07370549,0.59880012,1.95331292,0.00000000
0.39319660,5.53413324,0.06210490,1.81132423,1.23692471,0.67815234,3.12486106,0.60594501,1.98617822,0.00000000
0.39919960,5.63112392,0.06528256,1.85162463,1.25131705,0.69282295,3.17313606,0.61195454,2.01559573,0.00000000
0.40520260,5.72320565,0.06857685,1.89049161,1.26212361,0.70770218,3.21896474,0.61691440,2.04169816,0.00000000
0.41120560,5.81113243,0.07196878,1.92803181,1.26954281,0.72291346,3.26282041,0.62093075,2.06470102,0.00000000
0.41720860,5.89576502,0.07543799,1.96435860,1.27383780,0.73858835,3.30518820,0.62412547,2.08489313,0.00000000
0.42321161,5.97802514,0.07896335,1.99957880,1.27532594,0.75485944,3.34653684,0.62663087,2.10262380,0.00000000
0.42921461,6.05884738,0.08252366,2.03377987,1.27436657,0.77185320,3.38729079,0.62858399,2.11828721,0.00000000
0.43521761,6.13913137,0.08609836,2.06701817,1.27134797,0.78968338,3.42780402,0.63012088,2.13230492,0.00000000
0.44122061,6.21969668,0.08966829,2.09930908,1.26667386,0.80844519,3.46833666,0.63137106,2.14510725,0.00000000
0.44722361,6.30124276,0.09321640,2.13061933,1.26075025,0.82821075,3.50903565,0.63245246,2.15711467,0.00000000
0.45322661,6.38431589,0.09672843,2.16086218,1.25397309,0.84902600,3.54992057,0.63346703,2.16872016,0.00000000
0.45922961,6.46928483,0.10019342,2.18989559,1.24671732,0.87090926,3.59087512,0.63449721,2.18027342,0.00000000
0.46523262,6.55632596,0.10360415,2.21752355,1.23932757,0.89385149,3.63164511,0.63560341,2.19206782,0.00000000
0.47123562,6.64541852,0.10695735,2.24350040,1.23211086,0.91781816,3.67184291,0.63682249,2.20433064,0.00000000
0.47723862,6.73634955,0.11025374,2.26753804,1.22533132,0.94275255,3.71095832,0.63816736,2.21721699,0.00000000
0.48324162,6.82872786,0.11349779,2.28931552,1.21920707,0.96858025,3.74837552,0.63962753,2.23080764,0.00000000
0.48924462,6.92200564,0.11669729,2.30849044,1.21390885,0.99521437,3.78339515,0.64117060,2.24511059,0.00000000
0.49524762,7.01550605,0.11986269,2.32471176,1.20956039,1.02256115,3.81526071,0.64274448,2.26006606,0.00000000
0.50125063,7.10845492,0.12300624,2.33763306,1.20624013,1.05052552,3.84318806,0.64428023,2.27555437,0.00000000
0.50725363,7.20001437,0.12614091,2.34692590,1.20398387,1.07901619,3.86639652,0.64569532,2.29140613,0.00000000
0.51325663,7.28931656,0.12927930,2.35229233,1.20278806,1.10794986,3.88414037,0.64689714,2.30741381,0.00000000
0.51925963,7.37549574,0.13243244,2.35347624,1.20261343,1.13725441,3.89573933,0.64778654,2.32334409,0.00000000
0.52526263,7.45771716,0.13560856,2.35027296,1.20338862,1.16687076,3.90060665,0.64826135,2.33895008,0.00000000
0.53126563,7.53520178,0.13881204,2.34253676,1.20501367,1.19675347,3.89827382,0.64821970,2.35398287,0.00000000
0.53726863,7.60724630,0.14204244,2.33018611,1.20736331,1.22687006,3.88841092,0.64756303,2.36820185,0.00000000
0.54327164,7.67323821,0.14529376,2.31320658,1.21028995,1.25719929,3.87084196,0.64619881,2.38138340,0.00000000
0.54927464,7.73266622,0.14855400,2.29165140,1.21362649,1.28772855,3.84555485,0.64404289,2.39332784,0.00000000
0.55527764,7.78512653,0.15180494,2.26563998,1.21718913,1.31845083,3.81270585,0.64102147,2.40386459,0.00000000
0.56128064,7.83032575,0.15502230,2.23535444,1.22078031,1.34936149,3.77261859,0.63707280,2.41285559,0.00000000
0.56728364,7.86808129,0.15817619,2.20103468,1.22419187,1.38045516,3.72577798,0.63214846,2.42019744,0.00000000
0.57328664,7.89832005,0.16123184,2.16297214,1.22720883,1.41172317,3.67281956,0.62621444,2.42582227,0.00000000
0.57928964,7.92107613,0.16415059,2.12150284,1.22961365,1.44315159,3.61451474,0.61925198,2.42969792,0.00000000
0.58529265,7.93648789,0.16689109,2.07699975,1.23119115,1.47472001,3.55175282,0.61125811,2.43182757,0.00000000
0.59129565,7.94479476,0.16941064,2.02986512,1.23173404,1.50640121,3.48552016,0.60224599,2.43224914,0.00000000
0.59729865,7.94633352,0.17166659,1.98052270,1.23104895,1.53816148,3.41687752,0.59224509,2.43103458,0.00000000
0.60330165,7.94153382,0.17361770,1.92941032,1.22896263,1.56996143,3.34693589,0.58130100,2.42828902,0.00000000
0.60930465,7.93091237,0.17522550,1.87697279,1.22532814,1.60175718,3.27683155,0.56947507,2.42414985,0.00000000
0.61530765,7.91506510,0.17645546,1.82365523,1.22003074,1.63350140,3.20770074,0.55684368,2.41878536,0.00000000
0.62131066,7.89465670,0.17727797,1.76989695,1.21299293,1.66514415,3.14065449,0.54349724,2.41239290,0.00000000
0.62731366,7.87040696,0.17766911,1.71612581,1.20417843,1.69663303,3.07675391,0.52953879,2.40519611,0.00000000
0.63331666,7.84307354,0.17761125,1.66275302,1.19359477,1.72791259,3.01698634,0.51508228,2.39744117,0.00000000
0.63931966,7.81343121,0.17709324,1.61016854,1.18129421,1.75892274,2.96224284,0.50025047,2.38939154,0.00000000
0.64532266,7.78224782,0.17611053,1.55873689,1.16737282,1.78959622,2.91329727,0.48517257,2.38132152,0.00000000
0.65132566,7.75025776,0.17466503,1.50879354,1.15196774,1.81985525,2.87078750,0.46998160,2.37350819,0.00000000
0.65732866,7.71813412,0.17276476,1.46064187,1.13525273,1.84960747,2.83519929,0.45481161,2.36622226,0.00000000
0.66333167,7.68646078,0.17042340,1.41455090,1.11743208,1.87874157,2.80685323,0.43979479,2.35971791,0.00000000
0.66933467,7.65570644,0.16765981,1.37075377,1.09873333,1.90712303,2.78589538,0.42505872,2.35422228,0.00000000
0.67533767,7.62620218,0.16449742,1.32944719,1.07939927,1.93459031,2.77229218,0.41072367,2.34992507,0.00000000
0.68134067,7.59812462,0.16096371,1.29079204,1.05967944,1.96095219,2.76583003,0.39690037,2.34696901,0.00000000
0.68734367,7.57148621,0.15708965,1.25491508,1.03982191,1.98598644,2.76612010,0.38368800,2.34544199,0.00000000
0.69334667,7.54613431,0.15290926,1.22191211,1.02006570,2.00944050,2.77260851,0.37117293,2.34537147,0.00000000
0.69934967,7.52176000,0.14845922,1.19185232,1.00063433,2.03103426,2.78459218,0.35942780,2.34672199,0.00000000
0.70535268,7.49791706,0.14377856,1.16478399,0.98173089,2.05046535,2.80124008,0.34851152,2.34939612,0.00000000
0.71135568,7.47405121,0.13890838,1.14074141,0.96353487,2.06741676,2.82161979,0.33846968,2.35323943,0.00000000
0.71735868,7.44953873,0.13389169,1.11975263,0.94620102,2.08156689,2.84472842,0.32933572,2.35804939,0.00000000
0.72336168,7.42373304,0.12877325,1.10184788,0.92986008,2.09260161,2.86952745,0.32113267,2.36358817,0.00000000
0.72936468,7.39601728,0.12359939,1.08706818,0.91462142,2.10022792,2.89497996,0.31387522,2.36959883,0.00000000
0.73536768,7.36586015,0.11841783,1.07547362,0.90057716,2.10418870,2.92008917,0.30757227,2.37582429,0.00000000
0.74137069,7.33287192,0.11327744,1.06715070,0.88780752,2.10427766,2.94393660,0.30222944,2.38202794,0.00000000
0.74737369,7.29685737,0.10822795,1.06221828,0.87638682,2.10035391,2.96571813,0.29785170,2.38801481,0.00000000
0.75337669,7.25786186,0.10331953,1.06083127,0.86638955,2.09235502,2.98477635,0.29444566,2.39365182,0.00000000
0.75937969,7.21620727,0.09860225,1.06318172,0.85789598,2.08030801,3.00062744,0.29202143,2.39888581,0.00000000
0.76538269,7.17251462,0.09412545,1.06949674,0.85099672,2.06433714,3.01298094,0.29059392,2.40375771,0.00000000
0.77138569,7.12771046,0.08993697,1.08003276,0.84579567,2.04466803,3.02175132,0.29018333,2.40841169,0.00000000
0.77738869,7.08301539,0.08608229,1.09506616,0.84241087,2.02162738,3.02706007,0.29081479,2.41309805,0.00000000
0.78339170,7.03991330,0.08260352,1.11488010,0.84097317,1.99563798,3.02922799,0.29251703,2.41816913,0.00000000
0.78939470,7.00010149,0.07953835,1.13974785,0.84162227,1.96720882,3.02875749,0.29532018,2.42406769,0.00000000
0.79539770,6.96542267,0.07691897,1.16991312,0.84450039,1.93692050,3.02630533,0.29925261,2.43130790,0.00000000
0.80140070,6.93778110,0.07477096,1.20556818,0.84974373,1.90540621,3.02264678,0.30433703,2.44044940,0.00000000
0.80740370,6.91904616,0.07311219,1.24683059,0.85747204,1.87332909,3.01863280,0.31058610,2.45206547,0.00000000
0.81340670,6.91094801,0.07195185,1.29371995,0.86777697,1.84135674,3.01514202,0.31799763,2.46670674,0.00000000
0.81940970,6.91497020,0.07128962,1.34613576,0.88070985,1.81013416,3.01303005,0.32654976,2.48486238,0.00000000
0.82541271,6.93224535,0.07111493,1.40383803,0.89626965,1.78025639,3.01307865,0.33619648,2.50692096,0.00000000
0.83141571,6.96345984,0.07140663,1.46643180,0.91439209,1.75224220,3.01594743,0.34686368,2.53313339,0.00000000
0.83741871,7.00877346,0.07213274,1.53335718,0.93494055,1.72651036,3.02213090,0.35844621,2.56358023,0.00000000
0.84342171,7.06775968,0.07325067,1.60388572,0.95769973,1.70335975,3.03192331,0.37080611,2.59814593,0.00000000
0.84942471,7.13937109,0.07470772,1.67712432,0.98237253,1.68295465,3.04539340,0.38377234,2.63650183,0.00000000
0.85542771,7.22193361,0.07644195,1.75202694,1.00858084,1.66531605,3.06237077,0.39714209,2.67809958,0.00000000
0.86143072,7.31317155,0.07838342,1.82741441,1.03587029,1.65031980,3.08244492,0.41068389,2.72217621,0.00000000
0.86743372,7.41026394,0.08045574,1.90200189,1.06371919,1.63770186,3.10497721,0.42414232,2.76777104,0.00000000
0.87343672,7.50993084,0.08257797,1.97443341,1.09155137,1.62707056,3.12912555,0.43724437,2.81375443,0.00000000
0.87943972,7.60854659,0.08466674,2.04332195,1.11875246,1.61792555,3.15388055,0.44970716,2.85886718,0.00000000
0.88544272,7.70227524,0.08663855,2.10729390,1.14468902,1.60968247,3.17811152,0.46124672,2.90176913,0.00000000
0.89144572,7.78722227,0.08841219,2.16503561,1.16872964,1.60170228,3.20061985,0.47158746,2.94109458,0.00000000
0.89744872,7.85959538,0.08991110,2.21534016,1.19026693,1.59332380,3.22019725,0.48047190,2.97551195,0.00000000
0.90345173,7.91586651,0.09106575,2.25715205,1.20873952,1.58389778,3.23568552,0.48767021,3.00378466,0.00000000
0.90945473,7.95292728,0.09181570,2.28960765,1.22365281,1.57282089,3.24603500,0.49298902,3.02482998,0.00000000
0.91545773,7.96822979,0.09211145,2.31206938,1.23459750,1.55956780,3.25035852,0.49627916,3.03777293,0.00000000
0.92146073,7.95990601,0.09191587,2.32415191,1.24126500,1.54371981,3.24797805,0.49744185,3.04199214,0.00000000
0.92746373,7.92685942,0.09120529,2.32573902,1.24345887,1.52498850,3.23846180,0.49643307,3.03715544,0.00000000
0.93346673,7.86882468,0.08996995,2.31699017,1.24110182,1.50323343,3.22164984,0.49326584,3.02324299,0.00000000
0.93946973,7.78639200,0.08821414,2.29833647,1.23423789,1.47847274,3.19766702,0.48801029,3.00055694,0.00000000
0.94547274,7.68099544,0.08595566,2.27046615,1.22302970,1.45088653,3.16692277,0.48079155,2.96971668,0.00000000
0.95147574,7.55486551,0.08322492,2.23430023,1.20775108,1.42081260,3.13009773,0.47178551,2.93164021,0.00000000
0.95747874,7.41094863,0.08006358,2.19095941,1.18877533,1.38873503,3.08811819,0.46121263,2.88751215,0.00000000
0.96348174,7.25279722,0.07652287,2.14172394,1.16655985,1.35526607,3.04211954,0.44933009,2.83874004,0.00000000
0.96948474,7.08443586,0.07266151,2.08798801,1.14162780,1.32112237,2.99340067,0.43642275,2.78690099,0.00000000
0.97548774,6.91020937,0.06854365,2.03121098,1.11454784,1.28709657,2.94337144,0.42279310,2.73368096,0.00000000
0.98149075,6.73461984,0.06423656,1.97286733,1.08591275,1.25402561,2.89349569,0.40875085,2.68080960,0.00000000
0.98749375,6.56215956,0.05980843,1.91439758,1.05631799,1.22275719,2.84523231,0.39460248,2.62999339,0.00000000
0.99349675,6.39714667,0.05532627,1.85716201,1.02634107,1.19411575,2.79997691,0.38064119,2.58285002,0.00000000
0.99949975,6.24357026,0.05085395,1.80239899,0.99652260,1.16886945,2.75900636,0.36713765,2.54084661,0.00000000
1.00550275,6.10495053,0.04645056,1.75118933,0.96734976,1.14769938,2.72342853,0.35433189,2.50524437,0.00000000
1.01150575,5.98421916,0.04216906,1.70442767,0.93924259,1.13117223,2.69413887,0.34242658,2.47705171,0.00000000
1.01750875,5.88362366,0.03805527,1.66280174,0.91254380,1.11971734,2.67178553,0.33158186,2.45698750,0.00000000
1.02351176,5.80465865,0.03414714,1.62677976,0.88751194,1.11360897,2.65674392,0.32191200,2.44545565,0.00000000
1.02951476,5.74802553,0.03047451,1.59660600,0.86431828,1.11295437,2.64910159,0.31348369,2.44253177,0.00000000
1.03551776,5.71362129,0.02705903,1.57230420,0.84304717,1.11768787,2.64865354,0.30631617,2.44796206,0.00000000
1.04152076,5.70055567,0.02391450,1.55368822,0.82369959,1.12757128,2.65490810,0.30038302,2.46117419,0.00000000
1.04752376,5.70719530,0.02104734,1.54037908,0.80619961,1.14220026,2.66710273,0.29561538,2.48129948,0.00000000
1.05352676,5.73123221,0.01845738,1.53182747,0.79040325,1.16101656,2.68422915,0.29190660,2.50720524,0.00000000
1.05952976,5.76977380,0.01613864,1.52734053,0.77610918,1.18332547,2.70506657,0.28911794,2.53753581,0.00000000
1.06553277,5.81945021,0.01408035,1.52611181,0.76307086,1.20831782,2.72822197,0.28708504,2.57076072,0.00000000
1.07153577,5.87653498,0.01226790,1.52725319,0.75100934,1.23509569,2.75217574,0.28562510,2.60522787,0.00000000
1.07753877,5.93707451,0.01068380,1.52982759,0.73962638,1.26270085,2.77533122,0.28454421,2.63921989,0.00000000
1.08354177,5.99702137,0.00930867,1.53288146,0.72861727,1.29014496,2.79606628,0.28364470,2.67101142,0.00000000
1.08954477,6.05236698,0.00812203,1.53547594,0.71768291,1.31644020,2.81278535,0.28273234,2.69892534,0.00000000
1.09554777,6.09926889,0.00710309,1.53671590,0.70654079,1.34062954,2.82397001,0.28162289,2.72138602,0.00000000
1.10155078,6.13416846,0.00623142,1.53577601,0.69493454,1.36181517,2.82822650,0.28014800,2.73696760,0.00000000
1.10755378,6.15389509,0.00548742,1.53192325,0.68264188,1.37918445,2.82432871,0.27816025,2.74443594,0.00000000
1.11355678,6.15575375,0.00485276,1.52453542,0.66948063,1.39203209,2.81125507,0.27553707,2.74278279,0.00000000
1.11955978,6.13759330,0.00431065,1.51311521,0.65531299,1.39977818,2.78821838,0.27218363,2.73125125,0.00000000
1.12556278,6.09785382,0.00384604,1.49729976,0.64004787,1.40198123,2.75468757,0.26803446,2.70935203,0.00000000
1.13156578,6.03559218,0.00344569,1.47686563,0.62364140,1.39834599,2.71040091,0.26305403,2.67687009,0.00000000
1.13756878,5.95048583,0.00309819,1.45172935,0.60609589,1.38872593,2.65537038,0.25723612,2.63386212,0.00000000
1.14357179,5.84281574,0.00279388,1.42194374,0.58745723,1.37312052,2.58987734,0.25060228,2.58064514,0.00000000
1.14957479,5.71343036,0.00252477,1.38769049,0.56781112,1.35166767,2.51445988,0.24319932,2.51777732,0.00000000
1.15557779,5.56369306,0.00228437,1.34926947,0.54727831,1.32463183,2.42989273,0.23509616,2.44603217,0.00000000
