energy_ev,total_up,Bi_p_up,Bi_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-4.30115058,7.85780552,0.52722664,0.01315333,0.06070739,5.82984387,4.96937840,2.73824669
-4.29514757,7.77802076,0.52455068,0.01318838,0.06117067,5.76301369,4.92928106,2.71070394
-4.28914457,7.72126398,0.52187619,0.01325024,0.06154905,5.71542652,4.90575071,2.69427874
-4.28314157,7.68883721,0.51923788,0.01333955,0.06184528,5.68818652,4.89948246,2.68937551
-4.27713857,7.68166281,0.51666268,0.01345638,0.06206379,5.68208543,4.91090155,2.69623893
-4.27113557,7.70026351,0.51416926,0.01360020,0.06221035,5.69758603,4.94015472,2.71494789
-4.26513257,7.74474603,0.51176782,0.01376993,0.06229182,5.73480829,4.98710364,2.74541001
-4.25912956,7.81478898,0.50946017,0.01396390,0.06231580,5.79351898,5.05132066,2.78735727
-4.25312656,7.90963584,0.50724013,0.01417992,0.06229034,5.87312529,5.13208745,2.84034291
-4.24712356,8.02809438,0.50509415,0.01441533,0.06222371,5.97267352,5.22839720,2.90374032
-4.24112056,8.16854307,0.50300227,0.01466704,0.06212413,6.09085345,5.33896106,2.97674443
-4.23511756,8.32894573,0.50093930,0.01493160,0.06199964,6.22600925,5.46221949,3.05837614
-4.22911456,8.50687490,0.49887613,0.01520532,0.06185795,6.37615753,5.59635913,3.14749036
-4.22311156,8.69954431,0.49678127,0.01548429,0.06170637,6.53901298,5.73933557,3.24278789
-4.21710855,8.90385076,0.49462236,0.01576454,0.06155177,6.71202168,5.88890225,3.34283169
-4.21110555,9.11642482,0.49236762,0.01604207,0.06140057,6.89240183,6.04264536,3.44606726
-4.20510255,9.33368982,0.48998736,0.01631297,0.06125877,7.07719170,6.19802456,3.55084726
-4.19909955,9.55192798,0.48745515,0.01657352,0.06113194,7.26330356,6.35241867,3.65545989
-4.19309655,9.76735216,0.48474884,0.01682020,0.06102529,7.44758272,6.50317545,3.75816051
-4.18709355,9.97618154,0.48185140,0.01704982,0.06094362,7.62687008,6.64766427,3.85720564
-4.18109055,10.17471889,0.47875134,0.01725954,0.06089134,7.79806651,6.78333012,3.95088854
-4.17508754,10.35942747,0.47544293,0.01744693,0.06087241,7.95819708,6.90774736,4.03757514
-4.16908454,10.52700488,0.47192610,0.01760997,0.06089032,8.10447330,7.01867139,4.11573920
-4.16308154,10.67445176,0.46820612,0.01774711,0.06094797,8.23435118,7.11408653,4.18399554
-4.15707854,10.79913282,0.46429307,0.01785726,0.06104759,8.34558328,7.19224833,4.24113005
-4.15107554,10.89882833,0.46020108,0.01793975,0.06119064,8.43626290,7.25171885,4.28612546
-4.14507254,10.97177437,0.45594754,0.01799441,0.06137768,8.50485904,7.29139342,4.31818188
-4.13906953,11.01669028,0.45155222,0.01802145,0.06160831,8.55024071,7.31051806,4.33673140
-4.13306653,11.03279272,0.44703634,0.01802149,0.06188108,8.57169011,7.30869689,4.34144607
-4.12706353,11.01979587,0.44242177,0.01799551,0.06219340,8.56890410,7.28588919,4.33223924
-4.12106053,10.97789793,0.43773022,0.01794484,0.06254156,8.54198425,7.24239652,4.30926004
-4.11505753,10.90775488,0.43298261,0.01787104,0.06292069,8.49141601,7.17884040,4.27288149
-4.10905453,10.81044250,0.42819853,0.01777595,0.06332485,8.41803807,7.09613170,4.22368270
-4.10305153,10.68740862,0.42339584,0.01766156,0.06374703,8.32300329,6.99543307,4.16242601
-4.09704852,10.54041752,0.41859045,0.01753000,0.06417929,8.20773307,6.87811615,4.09003018
-4.09104552,10.37148893,0.41379626,0.01738346,0.06461288,8.07386706,6.74571531,4.00754056
-4.08504252,10.18283429,0.40902518,0.01722414,0.06503835,7.92321024,6.59988008,3.91609770
-4.07903952,9.97679248,0.40428732,0.01705423,0.06544575,7.75767982,6.44232799,3.81690560
-4.07303652,9.75576795,0.39959131,0.01687580,0.06582479,7.57925364,6.27479984,3.71120071
-4.06703352,9.52217305,0.39494468,0.01669082,0.06616501,7.38992222,6.09901895,3.60022292
-4.06103052,9.27837686,0.39035435,0.01650107,0.06645602,7.19164601,5.91665582,3.48518938
-4.05502751,9.02666172,0.38582711,0.01630815,0.06668763,6.98631894,5.72929915,3.36727203
-4.04902451,8.76918873,0.38137024,0.01611344,0.06685015,6.77573940,5.53843395,3.24757916
-4.04302151,8.50797257,0.37699198,0.01591811,0.06693450,6.56158879,5.34542689,3.12714149
-4.03701851,8.24486572,0.37270212,0.01572309,0.06693251,6.34541797,5.15151890,3.00690265
-4.03101551,7.98155159,0.36851242,0.01552912,0.06683707,6.12864089,4.95782434,2.88771399
-4.02501251,7.71954563,0.36443702,0.01533675,0.06664231,5.91253491,4.76533604,2.77033322
-4.01900950,7.46020307,0.36049266,0.01514636,0.06634383,5.69824668,4.57493516,2.65542639
-4.01300650,7.20473188,0.35669884,0.01495820,0.06593879,5.48680227,4.38740453,2.54357255
-4.00700350,6.95420910,0.35307774,0.01477243,0.06542606,5.27912026,4.20344426,2.43527036
-4.00100050,6.70959885,0.34965402,0.01458915,0.06480628,5.07602631,4.02368818,2.33094581
-3.99499750,6.47177038,0.34645442,0.01440840,0.06408185,4.87826792,3.84871990,2.23096047
-3.98899450,6.24151452,0.34350717,0.01423025,0.06325691,4.68652794,3.67908734,2.13561947
-3.98299150,6.01955740,0.34084132,0.01405474,0.06233724,4.50143606,3.51531470,2.04517874
-3.97698849,5.80657037,0.33848582,0.01388195,0.06133006,4.32357726,3.35791126,1.95985105
-3.97098549,5.60317556,0.33646870,0.01371194,0.06024383,4.15349677,3.20737648,1.87981055
-3.96498249,5.40994691,0.33481607,0.01354482,0.05908793,3.99170131,3.06420122,1.80519576
-3.95897949,5.22740670,0.33355126,0.01338066,0.05787234,3.83865670,2.92886513,1.73611087
-3.95297649,5.05601821,0.33269401,0.01321950,0.05660728,3.69478212,2.80183050,1.67262563
-3.94697349,4.89617516,0.33225984,0.01306134,0.05530285,3.56044159,2.68353307,1.61477395
-3.94097049,4.74818897,0.33225966,0.01290609,0.05396861,3.43593352,2.57437056,1.56255164
-3.93496748,4.61227499,0.33269954,0.01275356,0.05261329,3.32147901,2.47468946,1.51591364
-3.92896448,4.48853883,0.33358089,0.01260346,0.05124447,3.21721003,2.38477122,1.47477104
-3.92296148,4.37696414,0.33490079,0.01245538,0.04986835,3.12315835,2.30481844,1.43898851
-3.91695848,4.27740255,0.33665262,0.01230880,0.04848956,3.03924605,2.23494204,1.40838227
-3.91095548,4.18956714,0.33882695,0.01216311,0.04711113,2.96527850,2.17515007,1.38271909
-3.90495248,4.11302966,0.34141252,0.01201762,0.04573450,2.90094031,2.12533879,1.36171641
-3.89894947,4.04722226,0.34439727,0.01187160,0.04435958,2.84579486,2.08528661,1.34504385
-3.89294647,3.99144362,0.34776943,0.01172436,0.04298501,2.79928740,2.05465111,1.33232619
-3.88694347,3.94486959,0.35151838,0.01157525,0.04160836,2.76075203,2.03296947,1.32314762
-3.88094047,3.90656770,0.35563541,0.01142372,0.04022649,2.72942219,2.01966219,1.31705740
-3.87493747,3.87551521,0.36011403,0.01126940,0.03883589,2.70444432,2.01404017,1.31357659
-3.86893447,3.85061975,0.36495011,0.01111211,0.03743307,2.68489442,2.01531479,1.31220572
-3.86293147,3.83074179,0.37014144,0.01095189,0.03601489,2.66979651,2.02261077,1.31243305
-3.85692846,3.81471801,0.37568700,0.01078904,0.03457894,2.65814271,2.03498126,1.31374331
-3.85092546,3.80138475,0.38158581,0.01062412,0.03312381,2.64891396,2.05142484,1.31562644
-3.84492246,3.78960060,0.38783547,0.01045791,0.03164932,2.64110071,2.07090379,1.31758624
-3.83891946,3.77826748,0.39443046,0.01029144,0.03015668,2.63372303,2.09236327,1.31914855
-3.83291646,3.76634975,0.40136037,0.01012589,0.02864860,2.62584948,2.11475072,1.31986890
-3.82691346,3.75289066,0.40860805,0.00996257,0.02712921,2.61661413,2.13703516,1.31933934
-3.82091046,3.73702623,0.41614804,0.00980286,0.02560404,2.60523159,2.15822576,1.31719434
-3.81490745,3.71799609,0.42394517,0.00964812,0.02407981,2.59100943,2.17738944,1.31311578
-3.80890445,3.69515169,0.43195365,0.00949964,0.02256427,2.57335818,2.19366693,1.30683682
-3.80290145,3.66796159,0.44011666,0.00935855,0.02106586,2.55179847,2.20628712,1.29814471
-3.79689845,3.63601443,0.44836647,0.00922581,0.01959346,2.52596559,2.21457933,1.28688253
-3.79089545,3.59901953,0.45662525,0.00910209,0.01815609,2.49561136,2.21798317,1.27294985
-3.78489245,3.55680554,0.46480646,0.00898781,0.01676254,2.46060361,2.21605606,1.25630237
-3.77888944,3.50931737,0.47281682,0.00888305,0.01542117,2.42092328,2.20847798,1.23695053
-3.77288644,3.45661163,0.48055881,0.00878759,0.01413957,2.37665947,2.19505363,1.21495720
-3.76688344,3.39885081,0.48793359,0.00870093,0.01292439,2.32800267,2.17571183,1.19043454
-3.76088044,3.33629640,0.49484416,0.00862228,0.01178119,2.27523633,2.15050234,1.16353994
-3.75487744,3.26930115,0.50119876,0.00855064,0.01071427,2.21872717,2.11959010,1.13447145
-3.74887444,3.19830052,0.50691424,0.00848483,0.00972668,2.15891443,2.08324728,1.10346245
-3.74287144,3.12380360,0.51191935,0.00842357,0.00882017,2.09629832,2.04184322,1.07077603
-3.73686843,3.04638359,0.51615783,0.00836557,0.00799525,2.03142803,1.99583272,1.03669893
-3.73086543,2.96666799,0.51959113,0.00830956,0.00725130,1.96488954,1.94574296,1.00153547
-3.72486243,2.88532861,0.52220079,0.00825440,0.00658664,1.89729350,1.89215956,0.96560140
-3.71885943,2.80307171,0.52399029,0.00819914,0.00599873,1.82926350,1.83571211,0.92921805
-3.71285643,2.72062821,0.52498650,0.00814309,0.00548430,1.76142483,1.77705966,0.89270672
-3.70685343,2.63874432,0.52524050,0.00808588,0.00503952,1.69439413,1.71687648,0.85638364
-3.70085043,2.55817252,0.52482791,0.00802748,0.00466021,1.62876991,1.65583861,0.82055551
-3.69484742,2.47966308,0.52384873,0.00796829,0.00434197,1.56512416,1.59461137,0.78551565
-3.68884442,2.40395606,0.52242657,0.00790912,0.00408034,1.50399503,1.53383810,0.75154098
-3.68284142,2.33177380,0.52070740,0.00785120,0.00387095,1.44588066,1.47413032,0.71888958
-3.67683842,2.26381377,0.51885774,0.00779619,0.00370962,1.39123401,1.41605944,0.68779896
-3.67083542,2.20074167,0.51706235,0.00774615,0.00359246,1.34045869,1.36014989,0.65848492
-3.66483242,2.14318464,0.51552137,0.00770349,0.00351593,1.29390562,1.30687376,0.63114078
-3.65882941,2.09172428,0.51444689,0.00767095,0.00347689,1.25187027,1.25664681,0.60593701
-3.65282641,2.04688954,0.51405904,0.00765150,0.00347260,1.21459054,1.20982562,0.58302097
-3.64682341,2.00914908,0.51458156,0.00764827,0.00350073,1.18224492,1.16670578,0.56251675
-3.64082041,1.97890327,0.51623688,0.00766446,0.00355932,1.15495095,1.12752098,0.54452482
-3.63481741,1.95647572,0.51924077,0.00770322,0.00364672,1.13276385,1.09244269,0.52912164
-3.62881441,1.94210446,0.52379670,0.00776759,0.00376157,1.11567541,1.06158048,0.51635893
-3.62281141,1.93593307,0.53008997,0.00786032,0.00390267,1.10361295,1.03498275,0.50626280
-3.61680840,1.93800201,0.53828179,0.00798383,0.00406895,1.09643878,1.01263781,0.49883261
-3.61080540,1.94824070,0.54850348,0.00814005,0.00425934,1.09395002,0.99447540,0.49403979
-3.60480240,1.96646060,0.56085100,0.00833033,0.00447271,1.09587916,0.98036855,0.49182667
-3.59879940,1.99235017,0.57537996,0.00855537,0.00470777,1.10189547,0.97013594,0.49210548
-3.59279640,2.02547201,0.59210147,0.00881517,0.00496303,1.11160758,0.96354477,0.49475768
-3.58679340,2.06526275,0.61097892,0.00910892,0.00523670,1.12456730,0.96031430,0.49963386
-3.58079040,2.11103624,0.63192593,0.00943502,0.00552664,1.14027501,0.96012007,0.50655427
-3.57478739,2.16199024,0.65480566,0.00979110,0.00583038,1.15818657,0.96259895,0.51531021
-3.56878439,2.21721697,0.67943154,0.01017398,0.00614506,1.17772188,0.96735499,0.52566631
-3.56278139,2.27571729,0.70556963,0.01057978,0.00646744,1.19827494,0.97396616,0.53736380
-3.55677839,2.33641868,0.73294242,0.01100398,0.00679398,1.21922540,0.98199180,0.55012464
-3.55077539,2.39819635,0.76123426,0.01144152,0.00712080,1.23995110,0.99098080,0.56365664
-3.54477239,2.45989717,0.79009807,0.01188694,0.00744384,1.25984159,1.00048028,0.57765926
-3.53876938,2.52036554,0.81916335,0.01233449,0.00775887,1.27831182,1.01004460,0.59182993
-3.53276638,2.57847051,0.84804513,0.01277829,0.00806162,1.29481591,1.01924443,0.60587078
-3.52676338,2.63313307,0.87635371,0.01321252,0.00834787,1.30886020,1.02767567,0.61949538
-3.52076038,2.68335270,0.90370463,0.01363154,0.00861358,1.32001514,1.03496786,0.63243531
-3.51475738,2.72823210,0.92972887,0.01403002,0.00885495,1.32792563,1.04079179,0.64444619
-3.50875438,2.76699913,0.95408258,0.01440314,0.00906859,1.33231917,1.04486613,0.65531302
-3.50275138,2.79902513,0.97645624,0.01474667,0.00925157,1.33301152,1.04696268,0.66485449
-3.49674837,2.82383877,0.99658278,0.01505708,0.00940156,1.32990960,1.04691021,0.67292613
-3.49074537,2.84113493,1.01424442,0.01533162,0.00951681,1.32301141,1.04459656,0.67942216
-3.48474237,2.85077815,1.02927794,0.01556836,0.00959633,1.31240291,1.03996897,0.68427596
-3.47873937,2.85280052,1.04157820,0.01576623,0.00963981,1.29825194,1.03303273,0.68745910
-3.47273637,2.84739410,1.05109976,0.01592501,0.00964769,1.28079948,1.02384798,0.68897912
-3.46673337,2.83489811,1.05785658,0.01604527,0.00962113,1.26034842,1.01252494,0.68887608
-3.46073037,2.81578140,1.06191968,0.01612833,0.00956198,1.23725045,0.99921769,0.68721806
-3.45472736,2.79062104,1.06341305,0.01617619,0.00947270,1.21189154,0.98411671,0.68409589
-3.44872436,2.76007771,1.06250771,0.01619139,0.00935630,1.18467664,0.96744059,0.67961735
-3.44272136,2.72486904,1.05941434,0.01617691,0.00921622,1.15601422,0.94942702,0.67390115
-3.43671836,2.68574189,1.05437460,0.01613602,0.00905623,1.12630143,0.93032364,0.66707089
-3.43071536,2.64344484,1.04765161,0.01607217,0.00888030,1.09591031,0.91037893,0.65924937
-3.42471236,2.59870176,1.03951979,0.01598882,0.00869246,1.06517586,0.88983365,0.65055345
-3.41870935,2.55218771,1.03025450,0.01588933,0.00849669,1.03438630,0.86891289,0.64108976
-3.41270635,2.50450791,1.02012190,0.01577681,0.00829678,1.00377597,0.84781935,0.63095126
-3.40670335,2.45618079,1.00936936,0.01565401,0.00809621,0.97352111,0.82672783,0.62021495
-3.40070035,2.40762535,0.99821682,0.01552326,0.00789805,0.94373867,0.80578114,0.60894072
-3.39469735,2.35915363,0.98684935,0.01538633,0.00770488,0.91448800,0.78508771,0.59717126
-3.38869435,2.31096808,0.97541132,0.01524446,0.00751873,0.88577538,0.76472068,0.58493312
-3.38269135,2.26316399,0.96400231,0.01509825,0.00734103,0.85756097,0.74471866,0.57223868
-3.37668834,2.21573669,0.95267496,0.01494775,0.00717260,0.82976778,0.72508795,0.55908901
-3.37068534,2.16859295,0.94143487,0.01479241,0.00701366,0.80229215,0.70580608,0.54547724
-3.36468234,2.12156607,0.93024251,0.01463121,0.00686388,0.77501519,0.68682649,0.53139250
-3.35867934,2.07443389,0.91901723,0.01446266,0.00672240,0.74781442,0.66808413,0.51682395
-3.35267634,2.02693880,0.90764300,0.01428498,0.00658795,0.72057530,0.64950162,0.50176485
-3.34667334,1.97880892,0.89597586,0.01409614,0.00645890,0.69320175,0.63099582,0.48621641
-3.34067034,1.92977957,0.88385278,0.01389408,0.00633340,0.66562547,0.61248444,0.47019128
-3.33466733,1.87961403,0.87110143,0.01367674,0.00620947,0.63781345,0.59389243,0.45371645
-3.32866433,1.82812289,0.85755069,0.01344229,0.00608513,0.60977351,0.57515791,0.43683553
-3.32266133,1.77518115,0.84304128,0.01318925,0.00595849,0.58155759,0.55623746,0.41961028
-3.31665833,1.72074255,0.82743623,0.01291658,0.00582789,0.55326284,0.53711052,0.40212135
-3.31065533,1.66485050,0.81063058,0.01262384,0.00569196,0.52503051,0.51778281,0.38446827
-3.30465233,1.60764535,0.79256006,0.01231127,0.00554973,0.49704275,0.49828858,0.36676864
-3.29864932,1.54936773,0.77320814,0.01197987,0.00540069,0.46951770,0.47869174,0.34915661
-3.29264632,1.49035788,0.75261139,0.01163145,0.00524482,0.44270303,0.45908582,0.33178077
-3.28664332,1.43105101,0.73086263,0.01126863,0.00508266,0.41686834,0.43959269,0.31480141
-3.28064032,1.37196895,0.70811181,0.01089485,0.00491526,0.39229677,0.42036020,0.29838737
-3.27463732,1.31370828,0.68456461,0.01051434,0.00474424,0.36927629,0.40155884,0.28271255
-3.26863432,1.25692550,0.66047865,0.01013199,0.00457168,0.34809069,0.38337747,0.26795212
-3.26263132,1.20231960,0.63615749,0.00975330,0.00440013,0.32901108,0.36601829,0.25427864
-3.25662831,1.15061279,0.61194275,0.00938422,0.00423254,0.31228761,0.34969130,0.24185806
-3.25062531,1.10252990,0.58820446,0.00903101,0.00407213,0.29814213,0.33460833,0.23084586
-3.24462231,1.05877727,0.56533030,0.00870008,0.00392239,0.28676160,0.32097697,0.22138325
-3.23861931,1.02002176,0.54371395,0.00839782,0.00378689,0.27829261,0.30899440,0.21359364
-3.23261631,0.98687074,0.52374319,0.00813038,0.00366925,0.27283696,0.29884165,0.20757946
-3.22661331,0.95985361,0.50578826,0.00790357,0.00357301,0.27044846,0.29067813,0.20341930
-3.22061031,0.93940567,0.49019081,0.00772262,0.00350153,0.27113091,0.28463695,0.20116564
-3.21460730,0.92585476,0.47725412,0.00759208,0.00345790,0.27483731,0.28082092,0.20084303
-3.20860430,0.91941137,0.46723483,0.00751570,0.00344488,0.28147030,0.27929958,0.20244696
-3.20260130,0.92016233,0.46033654,0.00749628,0.00346477,0.29088376,0.28010723,0.20594337
-3.19659830,0.92806862,0.45670551,0.00753566,0.00351938,0.30288554,0.28324214,0.21126885
-3.19059530,0.94296707,0.45642854,0.00763464,0.00361000,0.31724135,0.28866681,0.21833164
-3.18459230,0.96457613,0.45953313,0.00779301,0.00373732,0.33367957,0.29630943,0.22701325
-3.17858929,0.99250528,0.46598966,0.00800952,0.00390145,0.35189701,0.30606638,0.23717088
-3.17258629,1.02626783,0.47571560,0.00828201,0.00410188,0.37156548,0.31780558,0.24864044
-3.16658329,1.06529638,0.48858120,0.00860741,0.00433756,0.39233885,0.33137072,0.26124011
-3.16058029,1.10896046,0.50441656,0.00898189,0.00460686,0.41386075,0.34658603,0.27477443
-3.15457729,1.15658549,0.52301949,0.00940098,0.00490766,0.43577228,0.36326140,0.28903867
-3.14857429,1.20747218,0.54416372,0.00985965,0.00523741,0.45771989,0.38119760,0.30382343
-3.14257129,1.26091566,0.56760709,0.01035250,0.00559316,0.47936290,0.40019148,0.31891923
-3.13656828,1.31622339,0.59309921,0.01087386,0.00597170,0.50038064,0.42004071,0.33412098
-3.13056528,1.37273113,0.62038826,0.01141792,0.00636959,0.52047877,0.44054804,0.34923220
-3.12456228,1.42981634,0.64922646,0.01197883,0.00678326,0.53939482,0.46152468,0.36406870
-3.11855928,1.48690841,0.67937417,0.01255083,0.00720911,0.55690242,0.48279296,0.37846173
-3.11255628,1.54349546,0.71060224,0.01312832,0.00764354,0.57281453,0.50418784,0.39226043
-3.10655328,1.59912748,0.74269272,0.01370590,0.00808306,0.58698512,0.52555747,0.40533355
-3.10055028,1.65341587,0.77543791,0.01427843,0.00852431,0.59930967,0.54676275,0.41757027
-3.09454727,1.70602959,0.80863799,0.01484105,0.00896413,0.60972419,0.56767599,0.42888035
-3.08854427,1.75668848,0.84209734,0.01538918,0.00939953,0.61820317,0.58817874,0.43919344
-3.08254127,1.80515413,0.87562008,0.01591852,0.00982777,0.62475630,0.60815911,0.44845776
-3.07653827,1.85121922,0.90900515,0.01642499,0.01024628,0.62942433,0.62750877,0.45663821
-3.07053527,1.89469607,0.94204137,0.01690474,0.01065267,0.63227431,0.64611980,0.46371415
-3.06453227,1.93540531,0.97450297,0.01735409,0.01104474,0.63339432,0.66388178,0.46967685
-3.05852926,1.97316539,1.00614607,0.01776953,0.01142035,0.63288808,0.68067930,0.47452698
-3.05252626,2.00778400,1.03670651,0.01814765,0.01177747,0.63086967,0.69639024,0.47827217
-3.04652326,2.03905173,1.06589926,0.01848517,0.01211411,0.62745849,0.71088483,0.48092489
-3.04052026,2.06673888,1.09341988,0.01877892,0.01242831,0.62277489,0.72402586,0.48250073
-3.03451726,2.09059543,1.11894790,0.01902586,0.01271810,0.61693637,0.73566997,0.48301730
-3.02851426,2.11035455,1.14215230,0.01922312,0.01298154,0.61005467,0.74567005,0.48249368
-3.02251126,2.12573946,1.16269892,0.01936804,0.01321672,0.60223376,0.75387884,0.48095061
-3.01650825,2.13647330,1.18025950,0.01945823,0.01342182,0.59356870,0.76015329,0.47841127
-3.01050525,2.14229165,1.19452199,0.01949166,0.01359518,0.58414534,0.76435985,0.47490273
-3.00450225,2.14295684,1.20520177,0.01946672,0.01373534,0.57404092,0.76638014,0.47045787
-2.99849925,2.13827342,1.21205300,0.01938233,0.01384121,0.56332520,0.76611681,0.46511768
-2.99249625,2.12810377,1.21487985,0.01923800,0.01391211,0.55206222,0.76349937,0.45893382
-2.98649325,2.11238300,1.21354672,0.01903392,0.01394790,0.54031228,0.75848943,0.45197121
-2.98049025,2.09113226,1.20798707,0.01877100,0.01394912,0.52813423,0.75108531,0.44431043
-2.97448724,2.06446956,1.19821032,0.01845091,0.01391703,0.51558761,0.74132553,0.43604989
-2.96848424,2.03261746,1.18430635,0.01807614,0.01385370,0.50273477,0.72929106,0.42730737
-2.96248124,1.99590709,1.16644747,0.01764992,0.01376206,0.48964248,0.71510616,0.41822101
-2.95647824,1.95477814,1.14488743,0.01717626,0.01364594,0.47638335,0.69893770,0.40894942
-2.95047524,1.90977464,1.11995769,0.01665986,0.01351001,0.46303652,0.68099289,0.39967090
-2.94447224,1.86153655,1.09206087,0.01610601,0.01335971,0.44968788,0.66151564,0.39058173
-2.93846923,1.81078755,1.06166170,0.01552052,0.01320120,0.43642974,0.64078140,0.38189345
-2.93246623,1.75831919,1.02927572,0.01490960,0.01304117,0.42335989,0.61909099,0.37382918
-2.92646323,1.70497219,0.99545625,0.01427971,0.01288670,0.41058008,0.59676337,0.36661903
-2.92046023,1.65161544,0.96078002,0.01363741,0.01274500,0.39819414,0.57412777,0.36049469
-2.91445723,1.59912343,0.92583200,0.01298924,0.01262326,0.38630566,0.55151545,0.35568341
-2.90845423,1.54835297,0.89119001,0.01234159,0.01252834,0.37501539,0.52925129,0.35240137
-2.90245123,1.50011992,0.85740963,0.01170054,0.01246654,0.36441850,0.50764563,0.35084685
-2.89644822,1.45517678,0.82500977,0.01107175,0.01244339,0.35460171,0.48698648,0.35119320
-2.89044522,1.41419167,0.79445954,0.01046039,0.01246338,0.34564054,0.46753246,0.35358205
-2.88444222,1.37772969,0.76616667,0.00987099,0.01252981,0.33759667,0.44950654,0.35811687
-2.87843922,1.34623683,0.74046778,0.00930745,0.01264458,0.33051556,0.43309093,0.36485712
-2.87243622,1.32002724,0.71762086,0.00877294,0.01280811,0.32442442,0.41842299,0.37381339
-2.86643322,1.29927405,0.69780000,0.00826990,0.01301926,0.31933060,0.40559254,0.38494359
-2.86043022,1.28400411,0.68109252,0.00780006,0.01327530,0.31522053,0.39464033,0.39815047
-2.85442721,1.27409675,0.66749856,0.00736440,0.01357197,0.31205913,0.38555797,0.41328073
-2.84842421,1.26928670,0.65693307,0.00696322,0.01390355,0.30978995,0.37828908,0.43012570
-2.84242121,1.26917112,0.64923005,0.00659617,0.01426302,0.30833581,0.37273173,0.44842381
-2.83641821,1.27322048,0.64414902,0.00626232,0.01464225,0.30760016,0.36874209,0.46786480
-2.83041521,1.28079312,0.64138344,0.00596022,0.01503223,0.30746901,0.36613915,0.48809565
-2.82441221,1.29115312,0.64057074,0.00568796,0.01542330,0.30781347,0.36471040,0.50872816
-2.81840920,1.30349083,0.64130387,0.00544327,0.01580547,0.30849276,0.36421834,0.52934786
-2.81240620,1.31694561,0.64314383,0.00522357,0.01616869,0.30935766,0.36440757,0.54952416
-2.80640320,1.33063004,0.64563293,0.00502610,0.01650313,0.31025431,0.36501232,0.56882132
-2.80040020,1.34365484,0.64830831,0.00484796,0.01679949,0.31102818,0.36576417,0.58680989
-2.79439720,1.35515367,0.65071534,0.00468621,0.01704920,0.31152805,0.36639973,0.60307819
-2.78839420,1.36430711,0.65242048,0.00453791,0.01724469,0.31161006,0.36666804,0.61724357
-2.78239120,1.37036492,0.65302327,0.00440027,0.01737955,0.31114140,0.36633746,0.62896280
-2.77638819,1.37266595,0.65216690,0.00427061,0.01744869,0.31000371,0.36520189,0.63794142
-2.77038519,1.37065505,0.64954737,0.00414649,0.01744841,0.30809609,0.36308598,0.64394156
-2.76438219,1.36389648,0.64492062,0.00402573,0.01737649,0.30533743,0.35984939,0.64678813
-2.75837919,1.35208347,0.63810783,0.00390645,0.01723218,0.30166827,0.35538983,0.64637298
-2.75237619,1.33504382,0.62899847,0.00378708,0.01701615,0.29705188,0.34964486,0.64265715
-2.74637319,1.31274145,0.61755143,0.00366643,0.01673045,0.29147477,0.34259246,0.63567101
-2.74037019,1.28527415,0.60379397,0.00354365,0.01637838,0.28494651,0.33425048,0.62551249
-2.73436718,1.25286779,0.58781903,0.00341824,0.01596438,0.27749896,0.32467489,0.61234356
-2.72836418,1.21586758,0.56978083,0.00329007,0.01549388,0.26918508,0.31395718,0.59638516
-2.72236118,1.17472675,0.54988920,0.00315936,0.01497317,0.26007714,0.30222097,0.57791085
-2.71635818,1.12999348,0.52840299,0.00302664,0.01440923,0.25026478,0.28961799,0.55723957
-2.71035518,1.08229663,0.50562277,0.00289275,0.01380959,0.23985278,0.27632383,0.53472790
-2.70435218,1.03233093,0.48188328,0.00275881,0.01318219,0.22895870,0.26253344,0.51076196
-2.69834917,0.98084229,0.45754582,0.00262621,0.01253524,0.21771059,0.24845675,0.48574951
-2.69234617,0.92861359,0.43299099,0.00249655,0.01187715,0.20624472,0.23431455,0.46011234
-2.68634317,0.87645164,0.40861186,0.00237162,0.01121638,0.19470348,0.22033472,0.43427933
-2.68034017,0.82517530,0.38480773,0.00225341,0.01056139,0.18323351,0.20674898,0.40868013
-2.67433717,0.77560513,0.36197868,0.00214402,0.00992057,0.17198405,0.19379017,0.38373979
-2.66833417,0.72855456,0.34052082,0.00204567,0.00930220,0.16110554,0.18169014,0.35987420
-2.66233117,0.68482250,0.32082220,0.00196067,0.00871435,0.15074852,0.17067816,0.33748641
-2.65632816,0.64518717,0.30325934,0.00189137,0.00816490,0.14106265,0.16097975,0.31696366
-2.65032516,0.61040095,0.28819427,0.00184013,0.00766146,0.13219606,0.15281601,0.29867504
-2.64432216,0.58118596,0.27597180,0.00180932,0.00721134,0.12429471,0.14640301,0.28296967
-2.63831916,0.55822992,0.26691699,0.00180121,0.00682152,0.11750190,0.14195143,0.27017511
-2.63231616,0.54218205,0.26133260,0.00181801,0.00649857,0.11195780,0.13966599,0.26059591
-2.62631316,0.53364864,0.25949637,0.00186175,0.00624859,0.10779883,0.13974478,0.25451218
-2.62031016,0.53318809,0.26165803,0.00193431,0.00607716,0.10515705,0.14237813,0.25217784
-2.61430715,0.54130506,0.26803598,0.00203729,0.00598924,0.10415930,0.14774708,0.25381870
-2.60830415,0.55844393,0.27881363,0.00217200,0.00598904,0.10492609,0.15602125,0.25963012
-2.60230115,0.58498122,0.29413545,0.00233941,0.00607996,0.10757028,0.16735613,0.26977431
