energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-2.98049025,0.23954601,0.00257636,0.04546059,0.00435873,0.02047473,0.03010203,0.07483174,0.01552355,0.03066406
-2.97448724,0.24443134,0.00318338,0.04215943,0.00442273,0.01971810,0.03210403,0.08751010,0.01396703,0.03237702
-2.96848424,0.25445734,0.00391827,0.03930860,0.00458697,0.01925112,0.03502703,0.10320236,0.01247952,0.03496787
-2.96248124,0.27029136,0.00479793,0.03695542,0.00486059,0.01911003,0.03896470,0.12232269,0.01107402,0.03852985
-2.95647824,0.29261024,0.00584015,0.03514383,0.00525332,0.01933037,0.04401780,0.14530260,0.00976053,0.04316244
-2.95047524,0.32208495,0.00706323,0.03391334,0.00577508,0.01994629,0.05029095,0.17258095,0.00854608,0.04896833
-2.94447224,0.35936293,0.00848540,0.03329815,0.00643565,0.02098984,0.05788883,0.20459170,0.00743495,0.05604996
-2.93846923,0.40504838,0.01012411,0.03332634,0.00724422,0.02249026,0.06691209,0.24174961,0.00642887,0.06450575
-2.93246623,0.45968022,0.01199539,0.03401916,0.00820905,0.02447319,0.07745280,0.28443386,0.00552734,0.07442598
-2.92646323,0.52370824,0.01411297,0.03539038,0.00933702,0.02695991,0.08958959,0.33297012,0.00472792,0.08588832
-2.92046023,0.59746795,0.01648739,0.03744556,0.01063321,0.02996655,0.10338263,0.38761128,0.00402663,0.09895328
-2.91445723,0.68115497,0.01912519,0.04018147,0.01210053,0.03350333,0.11886851,0.44851785,0.00341827,0.11365956
-2.90845423,0.77480008,0.02202793,0.04358546,0.01373940,0.03757392,0.13605530,0.51573850,0.00289677,0.13001964
-2.90245123,0.87824622,0.02519140,0.04763498,0.01554741,0.04217488,0.15491797,0.58919208,0.00245551,0.14801573
-2.89644822,0.99112909,0.02860487,0.05229714,0.01751921,0.04729537,0.17539453,0.66865187,0.00208764,0.16759640
-2.89044522,1.11286279,0.03225049,0.05752859,0.01964642,0.05291716,0.19738310,0.75373351,0.00178629,0.18867422
-2.88444222,1.24263231,0.03610286,0.06327558,0.02191773,0.05901500,0.22074018,0.84388741,0.00154488,0.21112458
-2.87843922,1.37939421,0.04012889,0.06947439,0.02431919,0.06555737,0.24528053,0.93839706,0.00135724,0.23478598
-2.87243622,1.52188690,0.04428788,0.07605217,0.02683467,0.07250787,0.27077864,1.03638371,0.00121781,0.25946212
-2.86643322,1.66865145,0.04853193,0.08292824,0.02944657,0.07982696,0.29697224,1.13681843,0.00112178,0.28492575
-2.86043022,1.81806331,0.05280663,0.09001588,0.03213667,0.08747447,0.32356767,1.23854170,0.00106519,0.31092449
-2.85442721,1.96837505,0.05705217,0.09722457,0.03488730,0.09541241,0.35024727,1.34029046,0.00104502,0.33718857
-2.84842421,2.11776925,0.06120459,0.10446279,0.03768258,0.10360841,0.37667859,1.44073234,0.00105928,0.36344032
-2.84242121,2.26442034,0.06519746,0.11164113,0.04050985,0.11203945,0.40252517,1.53850608,0.00110706,0.38940519
-2.83641821,2.40656340,0.06896364,0.11867579,0.04336126,0.12069589,0.42745863,1.63226689,0.00118858,0.41482393
-2.83041521,2.54256726,0.07243734,0.12549226,0.04623531,0.12958546,0.45117151,1.72073509,0.00130525,0.43946538
-2.82441221,2.67100895,0.07555613,0.13202903,0.04913839,0.13873719,0.47339035,1.80274598,0.00145969,0.46313953
-2.81840920,2.79074605,0.07826300,0.13824118,0.05208630,0.14820496,0.49388854,1.87729883,0.00165574,0.48570990
-2.81240620,2.90098330,0.08050828,0.14410375,0.05510547,0.15807038,0.51249808,1.94360258,0.00189853,0.50710492
-2.80640320,3.00132994,0.08225147,0.14961448,0.05823396,0.16844487,0.52911984,2.00111590,0.00219440,0.52732735
-2.80040020,3.09184427,0.08346264,0.15479607,0.06152218,0.17947062,0.54373165,2.04957953,0.00255095,0.54646136
-2.79439720,3.17306266,0.08412360,0.15969747,0.06503312,0.19132027,0.55639373,2.08903900,0.00297696,0.56467656
-2.78839420,3.24601055,0.08422863,0.16439431,0.06884219,0.20419518,0.56725103,2.11985609,0.00348230,0.58222866
-2.78239120,3.31219382,0.08378473,0.16898836,0.07303649,0.21832208,0.57653229,2.14270835,0.00407789,0.59945638
-2.77638819,3.37357012,0.08281146,0.17360579,0.07771365,0.23394821,0.58454571,2.15857594,0.00477549,0.61677462
-2.77038519,3.43250023,0.08134026,0.17839446,0.08298012,0.25133488,0.59167123,2.16871629,0.00558757,0.63466379
-2.76438219,3.49168095,0.07941343,0.18352021,0.08894898,0.27074964,0.59834978,2.17462725,0.00652710,0.65365571
-2.75837919,3.55406178,0.07708264,0.18916221,0.09573733,0.29245719,0.60506985,2.17800022,0.00760724,0.67431642
-2.75237619,3.62274840,0.07440716,0.19550763,0.10346332,0.31670944,0.61235182,2.18066522,0.00884112,0.69722663
-2.74637319,3.70089691,0.07145193,0.20274564,0.11224293,0.34373488,0.62073094,2.18453009,0.01024146,0.72296033
-2.74037019,3.79160300,0.06828535,0.21106125,0.12218650,0.37372783,0.63073943,2.19151666,0.01182022,0.75206267
-2.73436718,3.89779070,0.06497718,0.22062887,0.13339531,0.40683791,0.64288861,2.20349632,0.01358826,0.78502782
-2.72836418,4.02210510,0.06159637,0.23160614,0.14595812,0.44316018,0.65765179,2.22222794,0.01555488,0.82227785
-2.72236118,4.16681348,0.05820907,0.24412808,0.15994790,0.48272645,0.67544847,2.24930038,0.01772749,0.86414335
-2.71635818,4.33371853,0.05487688,0.25830180,0.17541876,0.52549807,0.69663064,2.28608192,0.02011116,0.91084683
-2.71035518,4.52408688,0.05165531,0.27420202,0.19240326,0.57136066,0.72147148,2.33367831,0.02270830,0.96248925
-2.70435218,4.73859524,0.04859258,0.29186742,0.21091013,0.62012095,0.75015678,2.39290053,0.02551825,1.01904052
-2.69834917,4.97729541,0.04572878,0.31129806,0.23092233,0.67150601,0.78277938,2.46424301,0.02853702,1.08033402
-2.69234617,5.23959881,0.04309533,0.33245380,0.25239568,0.72516492,0.81933635,2.54787238,0.03175702,1.14606545
-2.68634317,5.52427983,0.04071481,0.35525374,0.27525794,0.78067281,0.85972903,2.64362623,0.03516685,1.21579590
-2.68034017,5.82949691,0.03860109,0.37957671,0.29940828,0.83753728,0.90376540,2.75102107,0.03875117,1.28895887
-2.67433717,6.15282915,0.03675974,0.40526268,0.32471735,0.89520684,0.95116457,2.86926811,0.04249065,1.36487091
-2.66833417,6.49132626,0.03518864,0.43211491,0.35102760,0.95308118,1.00156282,2.99729553,0.04636199,1.44274534
-2.66233117,6.84156881,0.03387883,0.45990295,0.37815420,1.01052286,1.05452083,3.13377551,0.05033802,1.52170846
-2.65632816,7.19973630,0.03281545,0.48836606,0.40588618,1.06686998,1.10953164,3.27715452,0.05438791,1.60081755
-2.65032516,7.56168007,0.03197872,0.51721720,0.43398810,1.12144956,1.16602890,3.42568554,0.05847740,1.67908013
-2.64432216,7.92299901,0.03134502,0.54614731,0.46220205,1.17359094,1.22339535,3.57746093,0.06256922,1.75547380
-2.63831916,8.27911592,0.03088795,0.57482990,0.49025010,1.22263911,1.28097106,3.73044526,0.06662349,1.82896605
-2.63231616,8.62535329,0.03057925,0.60292575,0.51783721,1.26796739,1.33806168,3.88250753,0.07059829,1.89853372
-2.62631316,8.95700763,0.03038977,0.63008791,0.54465460,1.30898926,1.39394662,4.03145268,0.07445020,1.96318164
-2.62031016,9.26942192,0.03029030,0.65596670,0.57038377,1.34516911,1.44788734,4.17505260,0.07813500,2.02196023
-2.61430715,9.55805630,0.03025225,0.68021493,0.59470096,1.37603163,1.49913596,4.31107701,0.08160837,2.07398182
-2.60830415,9.81855717,0.03024830,0.70249325,0.61728222,1.40116993,1.54694457,4.43732463,0.08482668,2.11843572
-2.60230115,10.04682517,0.03025292,0.72247560,0.63780913,1.42025206,1.59057526,4.55165544,0.08774776,2.15460179
-2.59629815,10.23908219,0.03024274,0.73985481,0.65597486,1.43302621,1.62931124,4.65202409,0.09033174,2.18186263
-2.59029515,10.39193738,0.03019691,0.75434825,0.67149079,1.43932426,1.66246901,4.73651493,0.09254185,2.19971431
-2.58429215,10.50245178,0.03009729,0.76570353,0.68409325,1.43906406,1.68941156,4.80337847,0.09434523,2.20777548
-2.57828914,10.56820064,0.02992867,0.77370403,0.69355037,1.43225018,1.70956242,4.85106872,0.09571370,2.20579492
-2.57228614,10.58733192,0.02967878,0.77817426,0.69966879,1.41897333,1.72242013,4.87828065,0.09662442,2.19365728
-2.56628314,10.55861917,0.02933840,0.77898475,0.70229986,1.39940841,1.72757266,4.88398651,0.09706058,2.17138679
-2.56028014,10.48150632,0.02890126,0.77605633,0.70134517,1.37381122,1.72471124,4.86746953,0.09701184,2.13914882
-2.55427714,10.35614198,0.02836401,0.76936361,0.69676107,1.34251380,1.71364271,4.82835322,0.09647473,2.09724898
-2.54827414,10.18340061,0.02772610,0.75893739,0.68856194,1.30591858,1.69429986,4.76662455,0.09545293,2.04612963
-2.54227114,9.96488820,0.02698957,0.74486585,0.67682197,1.26449114,1.66674893,4.68264931,0.09395728,1.98636347
-2.53626813,9.70293056,0.02615889,0.72729436,0.66167528,1.21875186,1.63119365,4.57717809,0.09200572,1.91864437
-2.53026513,9.40054286,0.02524069,0.70642378,0.64331433,1.16926647,1.58797541,4.45134183,0.08962301,1.84377518
-2.52426213,9.06138000,0.02424347,0.68250723,0.62198655,1.11663557,1.53756919,4.30663618,0.08684025,1.76265292
-2.51825913,8.68966811,0.02317733,0.65584532,0.59798919,1.06148354,1.48057516,4.14489466,0.08369430,1.67625136
-2.51225613,8.29011880,0.02205358,0.62677996,0.57166274,1.00444677,1.41770609,3.96825092,0.08022697,1.58560160
-2.50625313,7.86782821,0.02088445,0.59568693,0.54338286,0.94616184,1.34977098,3.77909128,0.07648409,1.49177109
-2.50025013,7.42816434,0.01968269,0.56296741,0.51355139,0.88725364,1.27765537,3.57999912,0.07251457,1.39584166
-2.49424712,6.97664630,0.01846124,0.52903880,0.48258659,0.82832399,1.20229926,3.37369298,0.06836924,1.29888736
-2.48824412,6.51881989,0.01723291,0.49432509,0.45091299,0.76994107,1.12467331,3.16296085,0.06409975,1.20195275
-2.48224112,6.06013403,0.01601004,0.45924724,0.41895140,0.71262984,1.04575453,2.95059311,0.05975744,1.10603243
-2.47623812,5.60582256,0.01480421,0.42421387,0.38710920,0.65686397,0.96650223,2.73931667,0.05539230,1.01205244
-2.47023512,5.16079540,0.01362603,0.38961248,0.35577146,0.60305928,0.88783534,2.53173259,0.05105188,0.92085413
-2.46423212,4.72954292,0.01248495,0.35580176,0.32529307,0.55156908,0.81061189,2.33025958,0.04678043,0.83318105
-2.45822911,4.31605622,0.01138906,0.32310496,0.29599209,0.50268134,0.73561137,2.13708490,0.04261816,0.74966903
-2.45222611,3.92376546,0.01034505,0.29180470,0.26814459,0.45661779,0.66352055,1.95412419,0.03860055,0.67083987
-2.44622311,3.55549737,0.00935816,0.26213925,0.24198094,0.41353491,0.59492309,1.78299102,0.03475795,0.59709843
-2.44022011,3.21345214,0.00843217,0.23430035,0.21768366,0.37352655,0.53029314,1.62497651,0.03111529,0.52873322
-2.43421711,2.89919899,0.00756946,0.20843255,0.19538673,0.33662812,0.46999279,1.48103902,0.02769199,0.46592009
-2.42821411,2.61368925,0.00677112,0.18463399,0.17517625,0.30282195,0.41427335,1.35180321,0.02450200,0.40872869
-2.42221111,2.35728474,0.00603704,0.16295849,0.15709236,0.27204369,0.36327981,1.23756797,0.02155403,0.35713131
-2.41620810,2.12979925,0.00536608,0.14341872,0.14113213,0.24418921,0.31705833,1.13832182,0.01885187,0.31101350
-2.41020510,1.93055036,0.00475625,0.12599036,0.12725335,0.21912196,0.27556589,1.05376481,0.01639485,0.27018606
-2.40420210,1.75841904,0.00420481,0.11061689,0.11537889,0.19668026,0.23868176,0.98333546,0.01417839,0.23439776
-2.39819910,1.61191431,0.00370853,0.09721500,0.10540157,0.17668437,0.20621998,0.92624167,0.01219455,0.20334839
-2.39219610,1.48924053,0.00326377,0.08568009,0.09718915,0.15894312,0.17794247,0.88149430,0.01043264,0.17670169
-2.38619310,1.38836530,0.00286668,0.07589205,0.09058954,0.14325991,0.15357209,0.84794237,0.00887987,0.15409774
-2.38019010,1.30708608,0.00251330,0.06772082,0.08543588,0.12943791,0.13280528,0.82430903,0.00752192,0.13516458
-2.37418709,1.24309416,0.00219969,0.06103185,0.08155144,0.11728449,0.11532397,0.80922741,0.00634352,0.11952873
-2.36818409,1.19403478,0.00192203,0.05569110,0.07875427,0.10661479,0.10080632,0.80127583,0.00532896,0.10682467
-2.36218109,1.15756278,0.00167667,0.05156978,0.07686162,0.09725444,0.08893627,0.79901177,0.00446255,0.09670287
-2.35617809,1.13139305,0.00146020,0.04854841,0.07569379,0.08904157,0.07941175,0.80100410,0.00372901,0.08883667
-2.35017509,1.11334551,0.00126945,0.04652058,0.07507778,0.08182810,0.07195134,0.80586327,0.00311380,0.08292783
-2.34417209,1.10138433,0.00110156,0.04539591,0.07485036,0.07548041,0.06629968,0.81226897,0.00260338,0.07871076
-2.33816908,1.09365133,0.00095394,0.04510262,0.07486079,0.06987959,0.06223135,0.81899508,0.00218540,0.07595569
-2.33216608,1.08849320,0.00082429,0.04558936,0.07497296,0.06492124,0.05955359,0.82493131,0.00184883,0.07447063
-2.32616308,1.08448271,0.00071057,0.04682646,0.07506721,0.06051496,0.05810776,0.82910140,0.00158404,0.07410229
-2.32016008,1.08043355,0.00061098,0.04880651,0.07504157,0.05658370,0.05776963,0.83067753,0.00138286,0.07473601
-2.31415708,1.07540893,0.00052396,0.05154427,0.07481252,0.05306284,0.05844877,0.82899053,0.00123852,0.07629480
-2.30815408,1.06872373,0.00044814,0.05507586,0.07431535,0.04989923,0.06008689,0.82353591,0.00114569,0.07873741
-2.30215108,1.05994032,0.00038234,0.05945724,0.07350399,0.04705018,0.06265543,0.81397540,0.00110031,0.08205559
-2.29614807,1.04885822,0.00032557,0.06476193,0.07235043,0.04448238,0.06615233,0.80013416,0.00109959,0.08627058
-2.29014507,1.03549783,0.00027695,0.07107802,0.07084369,0.04217077,0.07059813,0.78199378,0.00114182,0.09142873
-2.28414207,1.02007871,0.00023579,0.07850440,0.06898847,0.04009747,0.07603147,0.75968134,0.00122631,0.09759654
-2.27813907,1.00299304,0.00020151,0.08714635,0.06680341,0.03825067,0.08250406,0.73345505,0.00135314,0.10485498
-2.27213607,0.98477505,0.00017370,0.09711046,0.06431913,0.03662355,0.09007529,0.70368703,0.00152311,0.11329334
-2.26613307,0.96606752,0.00015209,0.10849905,0.06157605,0.03521327,0.09880653,0.67084392,0.00173747,0.12300264
-2.26013007,0.94758631,0.00013659,0.12140417,0.05862212,0.03401993,0.10875530,0.63546620,0.00199777,0.13406882
-2.25412706,0.93008429,0.00012727,0.13590143,0.05551047,0.03304571,0.11996946,0.59814693,0.00230567,0.14656589
-2.24812406,0.91431591,0.00012444,0.15204373,0.05229711,0.03229411,0.13248164,0.55951088,0.00266270,0.16054921
-2.24212106,0.90100380,0.00012864,0.16985524,0.04903876,0.03176924,0.14630405,0.52019479,0.00307007,0.17604920
-2.23611806,0.89080856,0.00014069,0.18932588,0.04579084,0.03147547,0.16142398,0.48082950,0.00352848,0.19306565
-2.23011506,0.88430291,0.00016173,0.21040644,0.04260570,0.03141714,0.17780001,0.44202457,0.00403787,0.21156301
-2.22411206,0.88195128,0.00019327,0.23300478,0.03953113,0.03159862,0.19535938,0.40435582,0.00459729,0.23146674
-2.21810905,0.88409553,0.00023721,0.25698323,0.03660923,0.03202463,0.21399643,0.36835618,0.00520469,0.25266108
-2.21210605,0.89094732,0.00029591,0.28215745,0.03387553,0.03270081,0.23357254,0.33450993,0.00585682,0.27498835
-2.20610305,0.90258754,0.00037225,0.30829701,0.03135858,0.03363464,0.25391735,0.30325031,0.00654913,0.29824994
-2.20010005,0.91897252,0.00046962,0.33512767,0.02907977,0.03483662,0.27483159,0.27496028,0.00727571,0.32220902
-2.19409705,0.93994702,0.00059198,0.36233550,0.02705352,0.03632171,0.29609131,0.24997625,0.00802932,0.34659504
-2.18809405,0.96526313,0.00074390,0.38957286,0.02528774,0.03811094,0.31745355,0.22859410,0.00880145,0.37110989
-2.18209105,0.99460431,0.00093051,0.41646600,0.02378458,0.04023325,0.33866319,0.21107719,0.00958243,0.39543556
-2.17608804,1.02761360,0.00115753,0.44262419,0.02254135,0.04272732,0.35946085,0.19766562,0.01036166,0.41924308
-2.17008504,1.06392458,0.00143119,0.46765011,0.02155158,0.04564340,0.37959150,0.18858618,0.01112781,0.44220242
-2.16408204,1.10319373,0.00175816,0.49115103,0.02080630,0.04904509,0.39881345,0.18406246,0.01186914,0.46399298
-2.15807904,1.14513274,0.00214544,0.51275058,0.02029525,0.05301075,0.41690747,0.18432431,0.01257385,0.48431428
-2.15207604,1.18953932,0.00260021,0.53210042,0.02000823,0.05763469,0.43368543,0.18961647,0.01323046,0.50289632
-2.14607304,1.23632498,0.00312962,0.54889153,0.01993629,0.06302783,0.44899836,0.20020558,0.01382815,0.51950934
-2.14007004,1.28553849,0.00374058,0.56286459,0.02007301,0.06931781,0.46274324,0.21638547,0.01435719,0.53397228
-2.13406703,1.33738389,0.00443946,0.57381897,0.02041553,0.07664849,0.47486856,0.23848029,0.01480930,0.54615984
-2.12806403,1.39223213,0.00523181,0.58161999,0.02096549,0.08517862,0.48537800,0.26684539,0.01517797,0.55600759
-2.12206103,1.45062545,0.00612202,0.58620413,0.02172984,0.09507984,0.49433232,0.30186594,0.01545872,0.56351504
-2.11605803,1.51327440,0.00711297,0.58758188,0.02272136,0.10653379,0.50184914,0.34395315,0.01564937,0.56874628
-2.11005503,1.58104710,0.00820567,0.58583817,0.02395905,0.11972844,0.50810071,0.39353840,0.01575013,0.57182845
-2.10405203,1.65495106,0.00939897,0.58113035,0.02546817,0.13485364,0.51330953,0.45106532,0.01576364,0.57294779
-2.09804902,1.73610804,0.01068923,0.57368368,0.02728015,0.15209600,0.51774220,0.51698013,0.01569498,0.57234354
-2.09204602,1.82572263,0.01207008,0.56378469,0.02943210,0.17163310,0.52170141,0.59172043,0.01555149,0.57029994
-2.08604302,1.92504545,0.01353222,0.55177247,0.03196612,0.19362731,0.52551664,0.67570296,0.01534259,0.56713662
-2.08004002,2.03533222,0.01506337,0.53802840,0.03492832,0.21821925,0.52953364,0.76931026,0.01507949,0.56319775
-2.07403702,2.15779981,0.01664827,0.52296467,0.03836752,0.24552111,0.53410326,0.87287695,0.01477480,0.55884043
-2.06803402,2.29358067,0.01826880,0.50701203,0.04233374,0.27561008,0.53956985,0.98667549,0.01444219,0.55442267
-2.06203102,2.44367694,0.01990423,0.49060720,0.04687637,0.30852206,0.54625975,1.11090199,0.01409591,0.55029158
-2.05602801,2.60891553,0.02153161,0.47418045,0.05204220,0.34424582,0.55447019,1.24566206,0.01375034,0.54677199
-2.05002501,2.78990540,0.02312627,0.45814382,0.05787319,0.38271795,0.56445891,1.39095693,0.01341959,0.54415617
-2.04402201,2.98699831,0.02466240,0.44288026,0.06440412,0.42381868,0.57643496,1.54667010,0.01311703,0.54269470
-2.03801901,3.20025391,0.02611376,0.42873407,0.07166023,0.46736881,0.59055084,1.71255451,0.01285493,0.54258904
-2.03201601,3.42941025,0.02745445,0.41600297,0.07965481,0.51312801,0.60689619,1.88822057,0.01264409,0.54398578
-2.02601301,3.67386045,0.02865969,0.40493189,0.08838688,0.56079449,0.62549334,2.07312520,0.01249360,0.54697290
-2.02001001,3.93263637,0.02970663,0.39570865,0.09783908,0.61000629,0.64629465,2.26656218,0.01241059,0.55157797
-2.01400700,4.20439978,0.03057508,0.38846153,0.10797591,0.66034421,0.66918190,2.46765419,0.01240011,0.55776828
-2.00800400,4.48744179,0.03124828,0.38325877,0.11874230,0.71133652,0.69396757,2.67534699,0.01246504,0.56545289
-2.00200100,4.77969086,0.03171344,0.38010974,0.13006276,0.76246533,0.72039806,2.88840635,0.01260612,0.57448635
-1.99599800,5.07872997,0.03196224,0.37896784,0.14184111,0.81317478,0.74815875,3.10541829,0.01282198,0.58467408
-1.98999500,5.38182311,0.03199112,0.37973477,0.15396102,0.86288076,0.77688084,3.32479335,0.01310933,0.59577894
-1.98399200,5.68595146,0.03180147,0.38226600,0.16628719,0.91098230,0.80614959,3.54477563,0.01346308,0.60752897
-1.97798899,5.98785919,0.03139956,0.38637724,0.17866747,0.95687414,0.83551412,3.76345728,0.01387662,0.61962593
-1.97198599,6.28410865,0.03079636,0.39185158,0.19093575,0.99996054,0.86449815,3.97879894,0.01434207,0.63175441
-1.96598299,6.57114467,0.03000718,0.39844710,0.20291565,1.03966989,0.89261179,4.18865671,0.01485059,0.64359123
-1.95997999,6.84536705,0.02905111,0.40590474,0.21442498,1.07546974,0.91936380,4.39081577,0.01539267,0.65481490
-1.95397699,7.10321021,0.02795044,0.41395619,0.22528074,1.10688202,0.94427424,4.58303056,0.01595848,0.66511491
-1.94797399,7.34122846,0.02672987,0.42233153,0.23530460,1.13349786,0.96688710,4.76307131,0.01653813,0.67420066
-1.94197099,7.55618503,0.02541575,0.43076658,0.24432870,1.15499166,0.98678265,4.92877592,0.01712203,0.68180969
-1.93596798,7.74514261,0.02403527,0.43900973,0.25220140,1.17113384,1.00358915,5.07810623,0.01770110,0.68771531
-1.92996498,7.90555279,0.02261566,0.44682818,0.25879295,1.18180188,1.01699361,5.20920720,0.01826709,0.69173319
-1.92396198,8.03534157,0.02118343,0.45401339,0.26400067,1.18698921,1.02675137,5.32046696,0.01881272,0.69372697
-1.91795898,8.13298796,0.01976372,0.46038586,0.26775351,1.18681139,1.03269417,5.41057590,0.01933192,0.69361268
-1.91195598,8.19759260,0.01837968,0.46579898,0.27001570,1.18150940,1.03473649,5.47858222,0.01981992,0.69136196
-1.90595298,8.22893341,0.01705209,0.47014207,0.27078940,1.17144969,1.03287990,5.52394174,0.02027335,0.68700394
-1.89994997,8.22750561,0.01579894,0.47334243,0.27011604,1.15712079,1.02721536,5.54655935,0.02069033,0.68062581
-1.89394697,8.19454363,0.01463532,0.47536662,0.26807650,1.13912645,1.01792326,5.54682014,0.02107042,0.67237194
-1.88794397,8.13202312,0.01357328,0.47622068,0.26478978,1.11817523,1.00527113,5.52560782,0.02141464,0.66244171
-1.88194097,8.04264166,0.01262189,0.47594951,0.26041045,1.09506694,0.98960906,5.48430924,0.02172540,0.65108593
-1.87593797,7.92977780,0.01178742,0.47463532,0.25512480,1.07067582,0.97136289,5.42480342,0.02200641,0.63860194
-1.86993497,7.79742837,0.01107350,0.47239518,0.24914580,1.04593120,0.95102514,5.34943497,0.02226256,0.62532749
-1.86393197,7.65012533,0.01048149,0.46937772,0.24270715,1.02179578,0.92914407,5.26097164,0.02249983,0.61163351
-1.85792896,7.49283385,0.01001072,0.46575900,0.23605652,0.99924235,0.90631085,5.16254688,0.02272508,0.59791575
-1.85192596,7.33083429,0.00965889,0.46173763,0.22944827,0.97922932,0.88314532,5.05758887,0.02294591,0.58458572
-1.84592296,7.16959143,0.00942241,0.45752922,0.22313589,0.96267589,0.86028057,4.94973804,0.02317052,0.57206084
-1.83991996,7.01461507,0.00929670,0.45336024,0.21736447,0.95043749,0.83834684,4.84275570,0.02340745,0.56075423
-1.83391696,6.87131626,0.00927649,0.44946149,0.21236334,0.94328224,0.81795500,4.74042704,0.02366545,0.55106428
-1.82791396,6.74486430,0.00935606,0.44606128,0.20833929,0.94186913,0.79968029,4.64646191,0.02395328,0.54336433
-1.82191096,6.64004942,0.00952945,0.44337851,0.20547049,0.94672868,0.78404676,4.56439711,0.02427947,0.53799276
-1.81590795,6.56115610,0.00979061,0.44161596,0.20390130,0.95824670,0.77151273,4.49750410,0.02465215,0.53524382
-1.80990495,6.51185201,0.01013344,0.44095388,0.20373830,0.97665194,0.76245815,4.44870557,0.02507887,0.53535941
-1.80390195,6.49509659,0.01055191,0.44154425,0.20504738,1.00200791,0.75717392,4.42050428,0.02556640,0.53852234
-1.79789895,6.51307328,0.01104003,0.44350582,0.20785227,1.03420970,0.75585389,4.41492706,0.02612057,0.54485106
-1.79189595,6.56714774,0.01159185,0.44692022,0.21213436,1.07298579,0.75858973,4.43348593,0.02674615,0.55439633
-1.78589295,6.65785408,0.01220141,0.45182939,0.21783392,1.11790533,0.76536891,4.47715781,0.02744672,0.56713984
-1.77988994,6.78490934,0.01286272,0.45823427,0.22485255,1.16839064,0.77607604,4.54638318,0.02822460,0.58299498
-1.77388694,6.94725553,0.01356970,0.46609503,0.23305689,1.22373497,0.79049738,4.64108321,0.02908079,0.60180969
-1.76788394,7.14312698,0.01431618,0.47533275,0.24228337,1.28312496,0.80832854,4.76069369,0.03001503,0.62337131
-1.76188094,7.37013964,0.01509582,0.48583254,0.25234384,1.34566725,0.82918500,4.90421356,0.03102576,0.64741329
-1.75587794,7.62539771,0.01590217,0.49744788,0.26303187,1.41041831,0.85261499,5.07026460,0.03211030,0.67362337
-1.74987494,7.90561205,0.01672868,0.51000614,0.27412951,1.47641656,0.87811432,5.25715862,0.03326485,0.70165299
-1.74387194,8.20722426,0.01756870,0.52331475,0.28541421,1.54271544,0.90514232,5.46296776,0.03448473,0.73112741
-1.73786893,8.52652981,0.01841556,0.53716806,0.29666560,1.60841618,0.93313846,5.68559357,0.03576446,0.76165602
-1.73186593,8.85979379,0.01926263,0.55135413,0.30767201,1.67269881,0.96153860,5.92283072,0.03709795,0.79284247
-1.72586293,9.20335327,0.02010337,0.56566150,0.31823634,1.73485002,0.98979051,6.17242140,0.03847862,0.82429406
-1.71985993,9.55370114,0.02093137,0.57988524,0.32818112,1.79428661,1.01736769,6.43209750,0.03989952,0.85562995
-1.71385693,9.90754737,0.02174046,0.59383227,0.33735256,1.85057330,1.04378117,6.69960837,0.04135341,0.88648789
-1.70785393,10.26185551,0.02252467,0.60732550,0.34562355,1.90343406,1.06858878,6.97273323,0.04283283,0.91652922
-1.70185093,10.61385339,0.02327831,0.62020675,0.35289541,1.95275632,1.09140160,7.24927854,0.04433003,0.94544192
-1.69584792,10.96101946,0.02399596,0.63233829,0.35909845,1.99858769,1.11188758,7.52706182,0.04583701,0.97294190
-1.68984492,11.30104735,0.02467244,0.64360309,0.36419141,2.04112556,1.12977237,7.80388479,0.04734535,0.99877247
-1.68384192,11.63179323,0.02530285,0.65390375,0.36815982,2.08069976,1.14483762,8.07749940,0.04884615,1.02270246
-1.67783892,11.95121187,0.02588246,0.66316057,0.37101350,2.11774937,1.15691717,8.34557150,0.05032986,1.04452314
-1.67183592,12.25728770,0.02640679,0.67130865,0.37278338,2.15279479,1.16589163,8.60564686,0.05178619,1.06404457
-1.66583292,12.54796845,0.02687150,0.67829465,0.37351781,2.18640655,1.17168199,8.85512473,0.05320397,1.08109179
-1.65982991,12.82110788,0.02727247,0.68407342,0.37327868,2.21917242,1.17424281,9.09124345,0.05457111,1.09550134
-1.65382691,13.07442438,0.02760576,0.68860480,0.37213751,2.25166464,1.17355564,9.31108203,0.05587458,1.10711849
-1.64782391,13.30548030,0.02786768,0.69185093,0.37017173,2.28440898,1.16962322,9.51158064,0.05710051,1.11579572
-1.64182091,13.51168599,0.02805485,0.69377438,0.36746136,2.31785705,1.16246483,9.68958125,0.05823435,1.12139258
-1.63581791,13.69033012,0.02816430,0.69433725,0.36408613,2.35236354,1.15211318,9.84188856,0.05926110,1.12377710
-1.62981491,13.83863623,0.02819356,0.69350127,0.36012329,2.38816922,1.13861295,9.96534942,0.06016567,1.12282878
-1.62381191,13.95384314,0.02814081,0.69122910,0.35564589,2.42539056,1.12202099,10.05694757,0.06093336,1.11844302
-1.61780890,14.03330507,0.02800500,0.68748657,0.35072180,2.46401635,1.10240794,10.11390912,0.06155031,1.11053669
