energy_ev,total_up,Cr_p_up,Cr_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-0.05702851,3.20062558,0.46819858,1.61484460,0.34963002,1.29976493,0.01069206,0.16119158,0.01979460,0.32049336
-0.05102551,3.28903308,0.47840850,1.66049251,0.35880616,1.34261345,0.01102422,0.16423949,0.02034199,0.32413064
-0.04502251,3.37513778,0.48784088,1.70662724,0.36760478,1.38382560,0.01136474,0.16678887,0.02087702,0.32671390
-0.03901951,3.45787213,0.49641204,1.75270339,0.37595370,1.42291571,0.01170569,0.16878825,0.02139622,0.32818822
-0.03301651,3.53621979,0.50406639,1.79815104,0.38379512,1.45943898,0.01203928,0.17019881,0.02189708,0.32852373
-0.02701351,3.60922932,0.51077658,1.84238440,0.39108603,1.49299579,0.01235799,0.17099547,0.02237816,0.32771616
-0.02101051,3.67602621,0.51654282,1.88481172,0.39779817,1.52323421,0.01265473,0.17116745,0.02283903,0.32578653
-0.01500750,3.73582344,0.52139157,1.92484642,0.40391760,1.54985111,0.01292292,0.17071830,0.02328030,0.32277993
-0.00900450,3.78793097,0.52537363,1.96191948,0.40944400,1.57259212,0.01315670,0.16966553,0.02370349,0.31876360
-0.00300150,3.83176447,0.52856166,1.99549263,0.41438975,1.59125103,0.01335098,0.16803973,0.02411102,0.31382433
0.00300150,3.86685341,0.53104732,2.02507220,0.41877881,1.60566878,0.01350163,0.16588332,0.02450604,0.30806540
0.00900450,3.89284861,0.53293806,2.05022313,0.42264559,1.61573259,0.01360555,0.16324890,0.02489240,0.30160303
0.01500750,3.90952905,0.53435357,2.07058248,0.42603368,1.62137531,0.01366075,0.16019731,0.02527447,0.29456272
0.02101051,3.91680771,0.53542207,2.08587196,0.42899456,1.62257518,0.01366647,0.15679552,0.02565708,0.28707536
0.02701351,3.91473604,0.53627640,2.09590867,0.43158629,1.61935608,0.01362317,0.15311429,0.02604544,0.27927351
0.03301651,3.90350634,0.53705005,2.10061346,0.43387215,1.61178799,0.01353259,0.14922585,0.02644500,0.27128771
0.03901951,3.88345165,0.53787302,2.10001629,0.43591909,1.59998764,0.01339771,0.14520159,0.02686140,0.26324313
0.04502251,3.85504237,0.53886773,2.09425806,0.43779626,1.58411895,0.01322271,0.14110977,0.02730036,0.25525655
0.05102551,3.81887918,0.54014498,2.08358852,0.43957320,1.56439295,0.01301284,0.13701353,0.02776763,0.24743369
0.05702851,3.77568182,0.54179997,2.06836011,0.44131804,1.54106678,0.01277437,0.13296907,0.02826881,0.23986709
0.06303152,3.72627358,0.54390853,2.04901771,0.44309542,1.51444154,0.01251433,0.12902414,0.02880932,0.23263440
0.06903452,3.67156154,0.54652371,2.02608451,0.44496433,1.48485869,0.01224038,0.12521695,0.02939419,0.22579721
0.07503752,3.61251287,0.54967273,2.00014453,0.44697586,1.45269481,0.01196054,0.12157537,0.03002793,0.21940043
0.08104052,3.55012796,0.55335457,1.97182233,0.44917083,1.41835474,0.01168294,0.11811664,0.03071438,0.21347204
0.08704352,3.48541107,0.55753820,1.94176084,0.45157754,1.38226315,0.01141560,0.11484745,0.03145647,0.20802349
0.09304652,3.41933991,0.56216173,1.91059817,0.45420963,1.34485476,0.01116608,0.11176445,0.03225606,0.20305040
0.09904952,3.35283514,0.56713246,1.87894459,0.45706418,1.30656370,0.01094129,0.10885512,0.03311371,0.19853375
0.10505253,3.28673148,0.57232803,1.84736062,0.46012024,1.26781217,0.01074721,0.10609896,0.03402854,0.19444143
0.11105553,3.22175171,0.57759868,1.81633731,0.46333780,1.22899933,0.01058868,0.10346907,0.03499804,0.19073005
0.11705853,3.15848481,0.58277056,1.78627972,0.46665746,1.19049052,0.01046920,0.10093377,0.03601798,0.18734705
0.12306153,3.09736958,0.58765023,1.75749436,0.47000067,1.15260781,0.01039082,0.09845849,0.03708237,0.18423296
0.12906453,3.03868456,0.59202999,1.73018107,0.47327089,1.11562209,0.01035403,0.09600762,0.03818341,0.18132371
0.13506753,2.98254472,0.59569411,1.70443003,0.47635539,1.07974717,0.01035776,0.09354639,0.03931166,0.17855312
0.14107054,2.92890548,0.59842560,1.68022357,0.47912797,1.04513644,0.01039941,0.09104258,0.04045615,0.17585514
0.14707354,2.87757350,0.60001328,1.65744309,0.48145231,1.01188191,0.01047493,0.08846804,0.04160465,0.17316613
0.15307654,2.82822418,0.60025898,1.63588033,0.48318605,0.98001600,0.01057896,0.08579999,0.04274396,0.17042689
0.15907954,2.78042458,0.59898440,1.61525263,0.48418533,0.94951581,0.01070510,0.08302193,0.04386033,0.16758435
0.16508254,2.73366101,0.59603746,1.59522120,0.48430972,0.92030966,0.01084606,0.08012433,0.04493984,0.16459314
0.17108554,2.68736960,0.59129784,1.57541153,0.48342730,0.89228556,0.01099403,0.07710486,0.04596890,0.16141662
0.17708854,2.64096854,0.58468140,1.55543488,0.48141973,0.86530107,0.01114092,0.07396833,0.04693469,0.15802767
0.18309155,2.59389030,0.57614343,1.53490978,0.47818701,0.83919417,0.01127872,0.07072628,0.04782559,0.15440909
0.18909455,2.54561245,0.56568043,1.51348259,0.47365190,0.81379445,0.01139975,0.06739631,0.04863162,0.15055357
0.19509755,2.49568548,0.55333057,1.49084598,0.46776353,0.78893409,0.01149703,0.06400114,0.04934475,0.14646340
0.20110055,2.44375659,0.53917260,1.46675483,0.46050037,0.76445813,0.01156446,0.06056751,0.04995920,0.14214987
0.20710355,2.38958851,0.52332356,1.44103868,0.45187211,0.74023362,0.01159711,0.05712501,0.05047158,0.13763235
0.21310655,2.33307256,0.50593523,1.41361048,0.44192054,0.71615717,0.01159135,0.05370482,0.05088100,0.13293729
0.21910955,2.27423593,0.48718959,1.38447135,0.43071942,0.69216072,0.01154498,0.05033849,0.05118900,0.12809699
0.22511256,2.21324291,0.46729354,1.35371156,0.41837315,0.66821533,0.01145732,0.04705683,0.05139946,0.12314842
0.23111556,2.15039061,0.44647319,1.32150767,0.40501451,0.64433298,0.01132916,0.04388896,0.05151838,0.11813190
0.23711856,2.08609972,0.42496782,1.28811656,0.39080146,0.62056647,0.01116275,0.04086145,0.05155357,0.11308997
0.24312156,2.02090103,0.40302396,1.25386668,0.37591306,0.59700748,0.01096168,0.03799778,0.05151431,0.10806628
0.24912456,1.95541870,0.38088975,1.21914715,0.36054493,0.57378312,0.01073069,0.03531792,0.05141100,0.10310464
0.25512756,1.89035126,0.35880972,1.18439553,0.34490411,0.55105125,0.01047552,0.03283825,0.05125475,0.09824825
0.26113057,1.82645136,0.33702029,1.15008470,0.32920377,0.52899480,0.01020270,0.03057150,0.05105698,0.09353904
0.26713357,1.76450510,0.31574598,1.11670959,0.31365787,0.50781555,0.00991923,0.02852707,0.05082913,0.08901726
0.27313657,1.70531187,0.29519641,1.08477427,0.29847589,0.48772755,0.00963242,0.02671137,0.05058231,0.08472113
0.27913957,1.64966516,0.27556419,1.05477966,0.28385794,0.46895053,0.00934958,0.02512831,0.05032708,0.08068669
0.28514257,1.59833491,0.25702350,1.02721225,0.26999025,0.45170353,0.00907783,0.02377984,0.05007326,0.07694772
0.29114557,1.55205160,0.23972942,1.00253395,0.25704119,0.43619888,0.00882383,0.02266651,0.04982981,0.07353568
0.29714857,1.51149211,0.22381778,0.98117302,0.24515798,0.42263676,0.00859364,0.02178804,0.04960476,0.07047970
0.30315158,1.47726741,0.20940555,0.96351602,0.23446397,0.41120030,0.00839252,0.02114378,0.04940523,0.06780657
0.30915458,1.44991169,0.19659135,0.94990067,0.22505665,0.40205131,0.00822480,0.02073313,0.04923740,0.06554062
0.31515758,1.42987293,0.18545629,0.94060950,0.21700634,0.39532661,0.00809380,0.02055580,0.04910659,0.06370361
0.32116058,1.41750448,0.17606468,0.93586387,0.21035546,0.39113500,0.00800177,0.02061194,0.04901729,0.06231442
0.32716358,1.41305755,0.16846466,0.93581867,0.20511849,0.38955468,0.00794987,0.02090221,0.04897316,0.06138881
0.33316658,1.41667449,0.16268863,0.94055718,0.20128248,0.39063126,0.00793817,0.02142761,0.04897709,0.06093889
0.33916958,1.42838283,0.15875339,0.95008646,0.19880802,0.39437620,0.00796569,0.02218923,0.04903113,0.06097275
0.34517259,1.44809019,0.15665996,0.96433334,0.19763078,0.40076570,0.00803050,0.02318794,0.04913643,0.06149389
0.35117559,1.47558050,0.15639313,0.98314108,0.19766346,0.40974011,0.00812981,0.02442396,0.04929317,0.06250074
0.35717859,1.51051154,0.15792076,1.00626725,0.19879817,0.42120378,0.00826008,0.02589635,0.04950039,0.06398619
0.36318159,1.55241468,0.16119285,1.03338302,0.20090915,0.43502559,0.00841720,0.02760255,0.04975587,0.06593728
0.36918459,1.60069697,0.16614059,1.06407435,0.20385589,0.45103995,0.00859662,0.02953792,0.05005597,0.06833494
0.37518759,1.65464619,0.17267544,1.09784540,0.20748651,0.46904858,0.00879353,0.03169528,0.05039550,0.07115396
0.38119060,1.71343925,0.18068838,1.13412444,0.21164147,0.48882308,0.00900305,0.03406459,0.05076762,0.07436319
0.38719360,1.77615420,0.19004945,1.17227255,0.21615742,0.51010815,0.00922039,0.03663271,0.05116376,0.07792591
0.39319660,1.84178594,0.20060784,1.21159504,0.22087116,0.53262576,0.00944105,0.03938327,0.05157368,0.08180047
0.39919960,1.90926554,0.21219246,1.25135567,0.22562374,0.55607998,0.00966093,0.04229670,0.05198554,0.08594115
0.40520260,1.97748286,0.22461322,1.29079323,0.23026443,0.58016261,0.00987653,0.04535037,0.05238607,0.09029925
0.41120560,2.04531192,0.23766306,1.32914014,0.23465445,0.60455940,0.01008502,0.04851893,0.05276088,0.09482425
0.41720860,2.11163829,0.25112078,1.36564251,0.23867057,0.62895669,0.01028433,0.05177467,0.05309476,0.09946523
0.42321161,2.17538753,0.26475462,1.39958083,0.24220810,0.65304845,0.01047323,0.05508812,0.05337219,0.10417223
0.42921461,2.23555376,0.27832660,1.43029056,0.24518350,0.67654329,0.01065132,0.05842866,0.05357776,0.10889760
0.43521761,2.29122710,0.29159750,1.45718179,0.24753626,0.69917146,0.01081900,0.06176523,0.05369677,0.11359737
0.44122061,2.34161904,0.30433235,1.47975700,0.24923011,0.72069142,0.01097743,0.06506707,0.05371575,0.11823239
0.44722361,2.38608454,0.31630629,1.49762632,0.25025346,0.74089589,0.01112839,0.06830446,0.05362306,0.12276925
0.45322661,2.42414017,0.32731062,1.51051943,0.25061902,0.75961720,0.01127419,0.07144947,0.05340938,0.12718106
0.45922961,2.45547733,0.33715876,1.51829370,0.25036275,0.77673169,0.01141750,0.07447663,0.05306823,0.13144782
0.46523262,2.47997030,0.34569198,1.52093818,0.24954200,0.79216311,0.01156115,0.07736355,0.05259637,0.13555660
0.47123562,2.49767875,0.35278460,1.51857328,0.24823308,0.80588496,0.01170799,0.08009143,0.05199410,0.13950137
0.47723862,2.50884473,0.35834855,1.51144630,0.24652827,0.81792171,0.01186070,0.08264546,0.05126549,0.14328255
0.48324162,2.51388455,0.36233696,1.49992293,0.24453254,0.82834891,0.01202161,0.08501514,0.05041848,0.14690637
0.48924462,2.51337593,0.36474673,1.48447529,0.24235996,0.83729230,0.01219257,0.08719442,0.04946488,0.15038402
0.49524762,2.50804113,0.36561996,1.46566710,0.24013006,0.84492583,0.01237487,0.08918175,0.04842018,0.15373068
0.50125063,2.49872703,0.36504403,1.44413657,0.23796433,0.85146897,0.01256912,0.09098000,0.04730334,0.15696452
0.50725363,2.48638280,0.36315053,1.42057801,0.23598285,0.85718312,0.01277522,0.09259630,0.04613642,0.16010568
0.51325663,2.47203638,0.36011284,1.39572264,0.23430132,0.86236738,0.01299241,0.09404173,0.04494406,0.16317537
0.51925963,2.45677041,0.35614254,1.37031965,0.23302851,0.86735375,0.01321927,0.09533099,0.04375303,0.16619507
0.52526263,2.44169856,0.35148475,1.34511804,0.23226419,0.87250185,0.01345383,0.09648199,0.04259153,0.16918597
0.53126563,2.42794286,0.34641255,1.32084984,0.23209762,0.87819314,0.01369367,0.09751536,0.04148856,0.17216852
0.53726863,2.41661248,0.34122061,1.29821523,0.23260650,0.88482479,0.01393605,0.09845396,0.04047322,0.17516227
0.54327164,2.40878447,0.33621830,1.27786974,0.23385652,0.89280314,0.01417806,0.09932240,0.03957403,0.17818587
0.54927464,2.40548646,0.33172234,1.26041392,0.23590124,0.90253686,0.01441676,0.10014649,0.03881816,0.18125723
0.55527764,2.40768146,0.32804941,1.24638520,0.23878245,0.91442976,0.01464932,0.10095276,0.03823081,0.18439381
0.56128064,2.41625462,0.32550862,1.23625213,0.24253070,0.92887334,0.01487315,0.10176798,0.03783458,0.18761295
0.56728364,2.43200179,0.32439435,1.23041062,0.24716614,0.94623914,0.01508602,0.10261867,0.03764885,0.19093222
0.57328664,2.45561964,0.32497932,1.22918189,0.25269932,0.96687096,0.01528611,0.10353067,0.03768933,0.19436964
0.57928964,2.48769712,0.32750820,1.23281197,0.25913212,0.99107710,0.01547209,0.10452872,0.03796765,0.19794385
0.58529265,2.52870808,0.33219186,1.24147221,0.26645848,1.01912287,0.01564316,0.10563607,0.03849104,0.20167399
0.59129565,2.57900482,0.33920232,1.25526070,0.27466505,1.05122338,0.01579903,0.10687414,0.03926215,0.20557945
0.59729865,2.63881269,0.34866850,1.27420411,0.28373163,1.08753712,0.01593992,0.10826214,0.04027896,0.20967929
0.60330165,2.70822561,0.36067284,1.29825997,0.29363133,1.12816038,0.01606656,0.10981679,0.04153484,0.21399147
0.60930465,2.78720285,0.37524891,1.32731908,0.30433056,1.17312287,0.01618011,0.11155203,0.04301866,0.21853191
0.61530765,2.87556705,0.39237997,1.36120812,0.31578876,1.22238486,0.01628211,0.11347876,0.04471511,0.22331326
0.62131066,2.97300408,0.41199854,1.39969239,0.32795796,1.27583592,0.01637450,0.11560459,0.04660499,0.22834370
0.62731366,3.07906486,0.43398719,1.44247887,0.34078219,1.33329556,0.01645947,0.11793370,0.04866570,0.23362568
0.63331666,3.19316949,0.45818028,1.48921965,0.35419686,1.39451589,0.01653952,0.12046665,0.05087170,0.23915474
0.63931966,3.31461407,0.48436694,1.53951586,0.36812819,1.45918617,0.01661729,0.12320028,0.05319512,0.24491850
0.64532266,3.44258024,0.51229514,1.59292243,0.38249264,1.52693935,0.01669563,0.12612771,0.05560629,0.25089594
0.65132566,3.57614764,0.54167687,1.64895361,0.39719676,1.59736031,0.01677745,0.12923828,0.05807438,0.25705699
0.65732866,3.71430910,0.57219435,1.70708942,0.41213712,1.66999550,0.01686570,0.13251772,0.06056796,0.26336262
0.66333167,3.85598830,0.60350713,1.76678307,0.42720079,1.74436373,0.01696326,0.13594828,0.06305554,0.26976522
0.66933467,4.00005953,0.63526000,1.82746933,0.44226616,1.81996749,0.01707291,0.13950896,0.06550615,0.27620958
0.67533767,4.14536888,0.66709151,1.88857360,0.45720425,1.89630430,0.01719714,0.14317587,0.06788971,0.28263424
0.68134067,4.29075617,0.69864274,1.94952155,0.47188048,1.97287778,0.01733809,0.14692261,0.07017755,0.28897323
0.68734367,4.43507682,0.72956625,2.00974911,0.48615694,2.04920751,0.01749741,0.15072073,0.07234264,0.29515806
0.69334667,4.57722268,0.75953466,2.06871231,0.49989499,2.12483762,0.01767609,0.15454028,0.07435996,0.30112003
0.69934967,4.71614114,0.78824877,2.12589674,0.51295815,2.19934332,0.01787435,0.15835037,0.07620668,0.30679251
0.70535268,4.85085161,0.81544473,2.18082628,0.52521525,2.27233541,0.01809150,0.16211973,0.07786236,0.31211320
0.71135568,4.98045870,0.84089999,2.23307058,0.53654357,2.34346230,0.01832583,0.16581729,0.07930904,0.31702620
0.71735868,5.10416181,0.86443781,2.28225122,0.54683187,2.41240980,0.01857454,0.16941275,0.08053140,0.32148383
0.72336168,5.22126062,0.88593002,2.32804613,0.55598325,2.47889860,0.01883367,0.17287708,0.08151679,0.32544796
0.72936468,5.33115674,0.90529802,2.37019224,0.56391759,2.54267999,0.01909810,0.17618295,0.08225534,0.32889090
0.73536768,5.43335153,0.92251171,2.40848626,0.57057345,2.60352998,0.01936166,0.17930505,0.08273994,0.33179574
0.74137069,5.52744073,0.93758669,2.44278371,0.57590943,2.66124267,0.01961715,0.18222036,0.08296637,0.33415614
0.74737369,5.61310647,0.95057959,2.47299626,0.57990481,2.71562328,0.01985660,0.18490830,0.08293331,0.33597562
0.75337669,5.69010754,0.96158184,2.49908771,0.58255958,2.76648162,0.02007142,0.18735078,0.08264239,0.33726632
0.75937969,5.75826880,0.97071226,2.52106882,0.58389372,2.81362659,0.02025272,0.18953213,0.08209823,0.33804746
0.76538269,5.81747070,0.97810863,2.53899151,0.58394588,2.85686224,0.02039160,0.19143908,0.08130850,0.33834347
0.77138569,5.86763968,0.98391892,2.55294253,0.58277156,2.89598602,0.02047949,0.19306051,0.08028386,0.33818202
0.77738869,5.90874037,0.98829236,2.56303717,0.58044084,2.93078921,0.02050848,0.19438742,0.07903803,0.33759207
0.78339170,5.94076990,0.99137106,2.56941322,0.57703580,2.96105996,0.02047170,0.19541268,0.07758769,0.33660204
0.78939470,5.96375498,0.99328237,2.57222552,0.57264785,2.98658862,0.02036362,0.19613103,0.07595237,0.33523824
0.79539770,5.97775154,0.99413255,2.57164113,0.56737497,3.00717525,0.02018033,0.19653899,0.07415438,0.33352371
0.80140070,5.98284698,0.99400192,2.56783542,0.56131910,3.02263878,0.01991983,0.19663491,0.07221851,0.33147749
0.80740370,5.97916451,0.99294188,2.56098903,0.55458379,3.03282721,0.01958214,0.19641914,0.07017187,0.32911436
0.81340670,5.96686916,0.99097372,2.55128560,0.54727203,3.03762824,0.01916946,0.19589421,0.06804351,0.32644515
0.81940970,5.94617448,0.98808951,2.53891033,0.53948456,3.03697954,0.01868619,0.19506510,0.06586410,0.32347739
0.82541271,5.91734949,0.98425476,2.52404905,0.53131849,3.03087792,0.01813888,0.19393953,0.06366543,0.32021658
0.83141571,5.88072476,0.97941279,2.50688781,0.52286633,3.01938676,0.01753612,0.19252829,0.06148004,0.31666755
0.83741871,5.83669709,0.97349062,2.48761266,0.51421534,3.00264115,0.01688836,0.19084549,0.05934060,0.31283625
0.84342171,5.78573225,0.96640582,2.46640963,0.50544727,2.98085034,0.01620760,0.18890876,0.05727945,0.30873151
0.84942471,5.72836510,0.95807423,2.44346468,0.49663829,2.95429729,0.01550719,0.18673930,0.05532799,0.30436680
0.85542771,5.66519722,0.94841791,2.41896352,0.48785921,2.92333530,0.01480138,0.18436186,0.05351613,0.29976187
0.86143072,5.59689176,0.93737295,2.39309135,0.47917575,2.88838188,0.01410500,0.18180448,0.05187174,0.29494407
0.86743372,5.52416599,0.92489688,2.36603247,0.47064908,2.84991034,0.01343307,0.17909810,0.05042008,0.28994940
0.87343672,5.44778160,0.91097508,2.33796974,0.46233624,2.80843934,0.01280039,0.17627599,0.04918330,0.28482298
0.87943972,5.36853370,0.89562602,2.30908406,0.45429076,2.76452128,0.01222116,0.17337304,0.04817999,0.27961921
0.88544272,5.28723861,0.87890512,2.27955383,0.44656319,2.71872994,0.01170863,0.17042493,0.04742475,0.27440128
0.89144572,5.20472151,0.86090685,2.24955453,0.43920166,2.67164811,0.01127479,0.16746721,0.04692788,0.26924029
0.89744872,5.12180412,0.84176528,2.21925844,0.43225240,2.62385575,0.01093003,0.16453439,0.04669506,0.26421380
0.90345173,5.03929315,0.82165277,2.18883444,0.42576030,2.57591924,0.01068292,0.16165899,0.04672723,0.25940407
0.90945473,4.95796965,0.80077713,2.15844805,0.41976928,2.52838190,0.01054003,0.15887074,0.04702049,0.25489583
0.91545773,4.87857957,0.77937717,2.12826138,0.41432276,2.48175619,0.01050575,0.15619580,0.04756606,0.25077391
0.92146073,4.80182542,0.75771704,2.09843320,0.40946393,2.43651752,0.01058221,0.15365626,0.04835043,0.24712056
0.92746373,4.72835904,0.73607939,2.06911867,0.40523593,2.39309961,0.01076927,0.15126966,0.04935554,0.24401277
0.93346673,4.65877513,0.71475782,2.04046891,0.40168190,2.35189135,0.01106450,0.14904883,0.05055906,0.24151962
0.93946973,4.59360527,0.69404881,2.01262992,0.39884481,2.31323456,0.01146329,0.14700184,0.05193477,0.23969963
0.94547274,4.53331215,0.67424340,1.98574114,0.39676706,2.27742281,0.01195897,0.14513213,0.05345304,0.23859848
0.95147574,4.47828378,0.65561897,1.95993313,0.39548992,2.24470046,0.01254298,0.14343883,0.05508135,0.23824682
0.95747874,4.42882741,0.63843136,1.93532472,0.39505258,2.21526211,0.01320512,0.14191708,0.05678488,0.23865868
0.96348174,4.38516322,0.62290759,1.91201950,0.39549109,2.18925187,0.01393379,0.14055862,0.05852719,0.23983010
0.96948474,4.34741792,0.60923936,1.89010175,0.39683700,2.16676261,0.01471635,0.13935218,0.06027092,0.24173839
0.97548774,4.31561848,0.59757758,1.86963219,0.39911583,2.14783498,0.01553941,0.13828412,0.06197849,0.24434193
0.98149075,4.28968662,0.58802799,1.85064362,0.40234548,2.13245638,0.01638919,0.13733887,0.06361290,0.24758051
0.98749375,4.26943445,0.58064809,1.83313697,0.40653459,2.12056011,0.01725193,0.13649944,0.06513842,0.25137627
0.99349675,4.25456214,0.57544541,1.81707797,0.41168093,2.11202485,0.01811421,0.13574782,0.06652139,0.25563528
0.99949975,4.24465806,0.57237712,1.80239492,0.41777008,2.10667479,0.01896334,0.13506541,0.06773089,0.26024963
1.00550275,4.23920231,0.57135115,1.78897782,0.42477428,2.10428083,0.01978765,0.13443330,0.06873942,0.26510015
1.01150575,4.23757379,0.57222862,1.77667920,0.43265170,2.10456295,0.02057680,0.13383259,0.06952354,0.27005951
1.01750875,4.23906142,0.57482764,1.76531679,0.44134611,2.10719406,0.02132204,0.13324470,0.07006435,0.27499575
1.02351176,4.24287934,0.57892841,1.75467812,0.45078712,2.11180539,0.02201632,0.13265159,0.07034797,0.27977605
1.02951476,4.24818595,0.58427934,1.74452700,0.46089079,2.11799349,0.02265448,0.13203603,0.07036591,0.28427068
1.03551776,4.25410622,0.59060419,1.73461177,0.47156086,2.12532849,0.02323324,0.13138189,0.07011522,0.28835693
1.04152076,4.25975650,0.59760996,1.72467483,0.48269031,2.13336363,0.02375115,0.13067439,0.06959867,0.29192288
1.04752376,4.26427071,0.60499522,1.71446314,0.49416334,2.14164547,0.02420851,0.12990037,0.06882467,0.29487086
1.05352676,4.26682671,0.61245872,1.70373912,0.50585755,2.14972437,0.02460718,0.12904853,0.06780711,0.29712047
1.05952976,4.26667148,0.61970789,1.69229135,0.51764630,2.15716482,0.02495029,0.12810961,0.06656505,0.29861096
1.06553277,4.26314368,0.62646701,1.67994433,0.52940102,2.16355492,0.02524198,0.12707659,0.06512226,0.29930292
1.07153577,4.25569243,0.63248469,1.66656686,0.54099341,2.16851465,0.02548706,0.12594475,0.06350664,0.29917913
1.07753877,4.24389106,0.63754038,1.65207833,0.55229739,2.17170247,0.02569064,0.12471161,0.06174949,0.29824453
1.08354177,4.22744504,0.64144967,1.63645247,0.56319072,2.17281987,0.02585777,0.12337686,0.05988474,0.29652539
1.08954477,4.20619360,0.64406817,1.61971828,0.57355618,2.17161377,0.02599311,0.12194213,0.05794804,0.29406751
1.09554777,4.18010485,0.64529381,1.60195795,0.58328239,2.16787676,0.02610057,0.12041064,0.05597579,0.29093372
1.10155078,4.14926465,0.64506748,1.58330173,0.59226414,2.16144516,0.02618314,0.11878681,0.05400418,0.28720065
1.10755378,4.11386008,0.64337205,1.56392006,0.60040242,2.15219540,0.02624258,0.11707579,0.05206819,0.28295506
1.11355678,4.07415832,0.64022982,1.54401320,0.60760412,2.14003901,0.02627940,0.11528299,0.05020061,0.27828971
1.11955978,4.03048240,0.63569848,1.52379900,0.61378161,2.12491679,0.02629275,0.11341360,0.04843117,0.27329920
1.12556278,3.98318547,0.62986604,1.50349954,0.61885223,2.10679273,0.02628051,0.11147216,0.04678576,0.26807578
1.13156578,3.93262516,0.62284481,1.48332727,0.62273794,2.08564836,0.02623941,0.10946227,0.04528571,0.26270550
1.13756878,3.87913979,0.61476484,1.46347166,0.62536518,2.06147798,0.02616527,0.10738637,0.04394727,0.25726478
1.14357179,3.82302812,0.60576728,1.44408707,0.62666506,2.03428547,0.02605327,0.10524573,0.04278132,0.25181759
1.14957479,3.76453391,0.59599796,1.42528274,0.62657406,2.00408291,0.02589830,0.10304060,0.04179314,0.24641343
1.15557779,3.70383662,0.58560150,1.40711550,0.62503515,1.97089130,0.02569539,0.10077053,0.04098251,0.24108615
1.16158079,3.64104872,0.57471640,1.38958582,0.62199950,1.93474353,0.02544007,0.09843487,0.04034395,0.23585364
1.16758379,3.57622017,0.56347129,1.37263749,0.61742860,1.89568944,0.02512882,0.09603347,0.03986718,0.23071846
1.17358679,3.50934979,0.55198248,1.35616122,0.61129682,1.85380272,0.02475949,0.09356740,0.03953772,0.22566925
1.17958979,3.44040293,0.54035306,1.34000190,0.60359427,1.80918911,0.02433161,0.09103986,0.03933777,0.22068297
1.18559280,3.36933447,0.52867334,1.32396939,0.59432971,1.76199555,0.02384671,0.08845707,0.03924708,0.21572763
1.19159580,3.29611570,0.51702271,1.30785224,0.58353348,1.71241939,0.02330857,0.08582912,0.03924405,0.21076561
1.19759880,3.22076356,0.50547258,1.29143363,0.57126011,1.66071711,0.02272333,0.08317080,0.03930679,0.20575716
1.20360180,3.14337014,0.49409029,1.27450870,0.55759055,1.60721162,0.02209952,0.08050228,0.03941428,0.20066393
1.20960480,3.06413075,0.48294353,1.25690233,0.54263370,1.55229771,0.02144805,0.07784958,0.03954739,0.19545253
1.21560780,2.98336854,0.47210494,1.23848625,0.52652713,1.49644482,0.02078197,0.07524490,0.03968994,0.19009763
1.22161081,2.90155394,0.46165652,1.21919452,0.50943697,1.44019673,0.02011624,0.07272669,0.03982955,0.18458471
1.22761381,2.81931744,0.45169346,1.19903657,0.49155664,1.38416789,0.01946738,0.07033940,0.03995834,0.17891221
1.23361681,2.73745454,0.44232709,1.17810667,0.47310462,1.32903604,0.01885298,0.06813308,0.04007344,0.17309300
1.23961981,2.65692210,0.43368651,1.15658946,0.45432114,1.27553147,0.01829123,0.06616263,0.04017727,0.16715512
1.24562281,2.57882590,0.42591891,1.13476103,0.43546392,1.22442272,0.01780034,0.06448686,0.04027755,0.16114187
1.25162581,2.50439938,0.41918829,1.11298523,0.41680301,1.17649956,0.01739792,0.06316730,0.04038713,0.15511109
1.25762881,2.43497446,0.41367259,1.09170541,0.39861498,1.13255334,0.01710041,0.06226684,0.04052346,0.14913388
1.26363182,2.37194539,0.40955936,1.07143189,0.38117658,1.09335589,0.01692245,0.06184823,0.04070797,0.14329279
1.26963482,2.31672707,0.40704005,1.05272560,0.36475814,1.05963728,0.01687634,0.06197245,0.04096510,0.13767951
1.27563782,2.27070976,0.40630332,1.03617876,0.34961697,1.03206374,0.01697149,0.06269710,0.04132136,0.13239234
1.28164082,2.23521214,0.40752749,1.02239346,0.33599086,1.01121628,0.01721402,0.06407469,0.04180406,0.12753347
1.28764382,2.21143466,0.41087274,1.01195921,0.32409221,0.99757117,0.01760634,0.06615106,0.04244019,0.12320618
1.29364682,2.20041563,0.41647328,1.00543037,0.31410265,0.99148286,0.01814697,0.06896393,0.04325513,0.11951225
1.29964982,2.20299167,0.42443008,1.00330483,0.30616862,0.99317030,0.01883039,0.07254150,0.04427149,0.11654940
1.30565283,2.21976455,0.43480432,1.00600458,0.30039796,1.00270714,0.01964701,0.07690142,0.04550809,0.11440915
1.31165583,2.25107583,0.44761221,1.01385925,0.29685757,1.02001628,0.02058336,0.08204988,0.04697898,0.11317491
1.31765883,2.29699028,0.46282111,1.02709322,0.29557229,1.04486913,0.02162231,0.08798104,0.04869276,0.11292046
1.32366183,2.35728881,0.48034754,1.04581679,0.29652495,1.07688959,0.02274354,0.09467681,0.05065207,0.11370873
1.32966483,2.43147100,0.50005678,1.07002151,0.29965761,1.11556267,0.02392403,0.10210689,0.05285333,0.11559096
