energy_ev,total_up,total_down,B_p_up,B_p_down,B_d_up,B_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.59129565,4.23580223,-2.00461822,0.14788393,-0.24589031,0.00000000,-0.00000000,0.53685415,-0.36171659,2.92092100,-1.31405801,0.01762373,-0.00696984,1.19656302,-0.70297160
-0.58529265,4.26754378,-2.09752143,0.14949993,-0.25989149,0.00000000,-0.00000000,0.55516716,-0.38173969,2.92540946,-1.37907151,0.01700333,-0.00741008,1.22352660,-0.72959307
-0.57928964,4.29487649,-2.19961763,0.15088048,-0.27579830,0.00000000,-0.00000000,0.57297918,-0.40356503,2.92641802,-1.44781510,0.01634764,-0.00797164,1.24987765,-0.76104424
-0.57328664,4.31630524,-2.30923419,0.15197543,-0.29347011,0.00000000,-0.00000000,0.59005088,-0.42691395,2.92303820,-1.51898329,0.01565795,-0.00866078,1.27505024,-0.79688155
-0.56728364,4.33041788,-2.42458111,0.15273903,-0.31272167,0.00000000,-0.00000000,0.60614719,-0.45147437,2.91442671,-1.59121431,0.01493691,-0.00948368,1.29849171,-0.83662626
-0.56128064,4.33592646,-2.54378309,0.15313132,-0.33332405,0.00000000,-0.00000000,0.62104189,-0.47690505,2.89983297,-1.66311815,0.01418838,-0.01044639,1.31967584,-0.87977137
-0.55527764,4.33170265,-2.66491367,0.15311916,-0.35500707,0.00000000,-0.00000000,0.63452172,-0.50284072,2.87862229,-1.73330617,0.01341728,-0.01155463,1.33811455,-0.92578822
-0.54927464,4.31680642,-2.78603066,0.15267700,-0.37746316,0.00000000,-0.00000000,0.64638994,-0.52889820,2.85029448,-1.80042110,0.01262936,-0.01281358,1.35336781,-0.97413261
-0.54327164,4.29050764,-2.90521183,0.15178738,-0.40035285,0.00000000,-0.00000000,0.65646929,-0.55468330,2.81449727,-1.86316673,0.01183100,-0.01422755,1.36505165,-1.02425035
-0.53726863,4.25230055,-3.02059026,0.15044108,-0.42331156,0.00000000,-0.00000000,0.66460454,-0.57979835,2.77103485,-1.92033636,0.01102896,-0.01579966,1.37284423,-1.07558230
-0.53126563,4.20191122,-3.13038825,0.14863710,-0.44595796,0.00000000,-0.00000000,0.67066442,-0.60385034,2.71987128,-1.97083906,0.01023014,-0.01753136,1.37649005,-1.12756885
-0.52526263,4.13929870,-3.23294925,0.14638236,-0.46790323,0.00000000,-0.00000000,0.67454332,-0.62645931,2.66112940,-2.01372308,0.00944137,-0.01942203,1.37580257,-1.17965414
-0.51925963,4.06465044,-3.32676708,0.14369125,-0.48876143,0.00000000,-0.00000000,0.67616263,-0.64726696,2.59508562,-2.04819564,0.00866921,-0.02146845,1.37066522,-1.23128995
-0.51325663,3.97837271,-3.41051176,0.14058505,-0.50816026,0.00000000,-0.00000000,0.67547181,-0.66594512,2.52216104,-2.07363850,0.00791977,-0.02366433,1.36103134,-1.28193974
-0.50725363,3.88107708,-3.48305178,0.13709125,-0.52575209,0.00000000,-0.00000000,0.67244942,-0.68220387,2.44290955,-2.08961912,0.00719857,-0.02599988,1.34692296,-1.33108288
-0.50125063,3.77356356,-3.54347225,0.13324281,-0.54122475,0.00000000,-0.00000000,0.66710382,-0.69579918,2.35800359,-2.09589693,0.00651043,-0.02846140,1.32842899,-1.37821936
-0.49524762,3.65680121,-3.59108880,0.12907741,-0.55431170,0.00000000,-0.00000000,0.65947389,-0.70653965,2.26821790,-2.09242478,0.00585936,-0.03103102,1.30570262,-1.42287521
-0.48924462,3.53190694,-3.62545719,0.12463667,-0.56480109,0.00000000,-0.00000000,0.64962942,-0.71429223,2.17441209,-2.07934566,0.00524859,-0.03368650,1.27895831,-1.46460865
-0.48324162,3.40012294,-3.64637856,0.11996542,-0.57254341,0.00000000,-0.00000000,0.63767124,-0.71898674,2.07751218,-2.05698492,0.00468049,-0.03640126,1.24846837,-1.50301723
-0.47723862,3.26279308,-3.65390029,0.11511098,-0.57745728,0.00000000,-0.00000000,0.62373106,-0.72061883,1.97849178,-2.02583832,0.00415664,-0.03914449,1.21455893,-1.53774564
-0.47123562,3.12133871,-3.64831268,0.11012246,-0.57953320,0.00000000,-0.00000000,0.60797067,-0.71925150,1.87835295,-1.98655651,0.00367785,-0.04188157,1.17760551,-1.56849437
-0.46523262,2.97723383,-3.63014149,0.10505003,-0.57883491,0.00000000,-0.00000000,0.59058066,-0.71501470,1.77810737,-1.93992633,0.00324423,-0.04457455,1.13802787,-1.59502867
-0.45922961,2.83198001,-3.60013644,0.09994429,-0.57549835,0.00000000,-0.00000000,0.57177834,-0.70810335,1.67875769,-1.88684968,0.00285525,-0.04718297,1.09628418,-1.61718754
-0.45322661,2.68708095,-3.55925581,0.09485561,-0.56972812,0.00000000,-0.00000000,0.55180489,-0.69877344,1.58127956,-1.82832058,0.00250986,-0.04966471,1.05286423,-1.63489237
-0.44722361,2.54401695,-3.50864733,0.08983339,-0.56179153,0.00000000,-0.00000000,0.53092167,-0.68733636,1.48660438,-1.76540093,0.00220656,-0.05197709,1.00828179,-1.64815443
-0.44122061,2.40421947,-3.44962531,0.08492544,-0.55201044,0.00000000,-0.00000000,0.50940562,-0.67415170,1.39560306,-1.69919574,0.00194346,-0.05407806,0.96306597,-1.65708084
-0.43521761,2.26904602,-3.38364447,0.08017725,-0.54075118,0.00000000,-0.00000000,0.48754401,-0.65961838,1.30907095,-1.63082831,0.00171841,-0.05592746,0.91775164,-1.66187825
-0.42921461,2.13975581,-3.31227029,0.07563132,-0.52841275,0.00000000,-0.00000000,0.46562834,-0.64416461,1.22771424,-1.56141592,0.00152907,-0.05748826,0.87286907,-1.66285365
-0.42321161,2.01748660,-3.23714655,0.07132645,-0.51541395,0.00000000,-0.00000000,0.44394781,-0.62823668,1.15213809,-1.49204654,0.00137293,-0.05872780,0.82893294,-1.66041181
-0.41720860,1.90323347,-3.15996011,0.06729712,-0.50217972,0.00000000,-0.00000000,0.42278247,-0.61228716,1.08283676,-1.42375693,0.00124744,-0.05961892,0.78643105,-1.65504900
-0.41120560,1.79782997,-3.08240362,0.06357285,-0.48912731,0.00000000,-0.00000000,0.40239629,-0.59676251,1.02018612,-1.35751254,0.00115003,-0.06014095,0.74581306,-1.64734260
-0.40520260,1.70193262,-3.00613662,0.06017770,-0.47665269,0.00000000,-0.00000000,0.38303045,-0.58209071,0.96443868,-1.29418958,0.00107815,-0.06028045,0.70747973,-1.63793671
-0.39919960,1.61600932,-2.93274601,0.05712981,-0.46511785,0.00000000,-0.00000000,0.36489714,-0.56866926,0.91572162,-1.23455944,0.00102932,-0.06003173,0.67177300,-1.62752388
-0.39319660,1.54033234,-2.86370650,0.05444110,-0.45483926,0.00000000,-0.00000000,0.34817414,-0.55685370,0.87403791,-1.17927575,0.00100118,-0.05939718,0.63896744,-1.61682325
-0.38719360,1.47497661,-2.80034243,0.05211717,-0.44607809,0.00000000,-0.00000000,0.33300043,-0.54694731,0.83927071,-1.12886437,0.00099148,-0.05838713,0.60926352,-1.60655600
-0.38119060,1.41982363,-2.74379181,0.05015723,-0.43903238,0.00000000,-0.00000000,0.31947311,-0.53919213,0.81119113,-1.08371624,0.00099815,-0.05701965,0.58278301,-1.59741874
-0.37518759,1.37457124,-2.69497394,0.04855439,-0.43383156,0.00000000,-0.00000000,0.30764573,-0.53376166,0.78946932,-1.04408344,0.00101933,-0.05531986,0.55956689,-1.59005593
-0.36918459,1.33874934,-2.65456193,0.04729600,-0.43053335,0.00000000,-0.00000000,0.29752816,-0.53075550,0.77368863,-1.01007840,0.00105337,-0.05331919,0.53957587,-1.58503262
-0.36318159,1.31174115,-2.62296107,0.04636422,-0.42912326,0.00000000,-0.00000000,0.28908807,-0.53019620,0.76336267,-0.98167628,0.00109892,-0.05105428,0.52269378,-1.58280871
-0.35717859,1.29280967,-2.60029442,0.04573681,-0.42951653,0.00000000,-0.00000000,0.28225395,-0.53202828,0.75795461,-0.95872045,0.00115491,-0.04856581,0.50873360,-1.58371593
-0.35117559,1.28112837,-2.58639623,0.04538795,-0.43156245,0.00000000,-0.00000000,0.27691952,-0.53611969,0.75689835,-0.94093110,0.00122063,-0.04589724,0.49744614,-1.58793895
-0.34517259,1.27581517,-2.58081418,0.04528928,-0.43505090,0.00000000,-0.00000000,0.27294941,-0.54226559,0.75962068,-0.92791654,0.00129578,-0.04309345,0.48853093,-1.59550160
-0.33916958,1.27596845,-2.58282048,0.04541095,-0.43972067,0.00000000,-0.00000000,0.27018588,-0.55019436,0.76556370,-0.91918714,0.00138048,-0.04019944,0.48164905,-1.60625910
-0.33316658,1.28070368,-2.59143208,0.04572273,-0.44526937,0.00000000,-0.00000000,0.26845617,-0.55957562,0.77420670,-0.91417147,0.00147535,-0.03725908,0.47643726,-1.61989701
-0.32716358,1.28918923,-2.60543955,0.04619505,-0.45136441,0.00000000,-0.00000000,0.26758027,-0.57003024,0.78508650,-0.91223418,0.00158154,-0.03431403,0.47252302,-1.63593720
-0.32116058,1.30067986,-2.62344386,0.04680003,-0.45765472,0.00000000,-0.00000000,0.26737875,-0.58114165,0.79781556,-0.91269527,0.00170076,-0.03140272,0.46953960,-1.65375087
-0.31515758,1.31454643,-2.64390007,0.04751234,-0.46378265,0.00000000,-0.00000000,0.26768024,-0.59246841,0.81209700,-0.91484999,0.00183531,-0.02855964,0.46714087,-1.67257820
-0.30915458,1.33030061,-2.66516631,0.04830997,-0.46939570,0.00000000,-0.00000000,0.26832831,-0.60355750,0.82773581,-0.91798911,0.00198806,-0.02581470,0.46501496,-1.69155404
-0.30315158,1.34761358,-2.68555658,0.04917478,-0.47415766,0.00000000,-0.00000000,0.26918750,-0.61395776,0.84464593,-0.92141860,0.00216252,-0.02319293,0.46289635,-1.70973854
-0.29714857,1.36632777,-2.70339524,0.05009281,-0.47775872,0.00000000,-0.00000000,0.27014816,-0.62323328,0.86285267,-0.92447845,0.00236272,-0.02071428,0.46057594,-1.72615150
-0.29114557,1.38646123,-2.71707124,0.05105446,-0.47992438,0.00000000,-0.00000000,0.27113003,-0.63097600,0.88249043,-0.92655991,0.00259323,-0.01839365,0.45790855,-1.73980892
-0.28514257,1.40820450,-2.72509011,0.05205442,-0.48042276,0.00000000,-0.00000000,0.27208440,-0.63681729,0.90379580,-0.92712069,0.00285905,-0.01624112,0.45481785,-1.74976022
-0.27913957,1.43191006,-2.72612166,0.05309138,-0.47907022,0.00000000,-0.00000000,0.27299488,-0.64043813,0.92709621,-0.92569770,0.00316551,-0.01426226,0.45129830,-1.75512436
-0.27313657,1.45807479,-2.71904157,0.05416761,-0.47573515,0.00000000,-0.00000000,0.27387672,-0.64157735,0.95279466,-0.92191704,0.00351815,-0.01245858,0.44741429,-1.75512340
-0.26713357,1.48731637,-2.70296553,0.05528838,-0.47033999,0.00000000,-0.00000000,0.27477490,-0.64003799,0.98135109,-0.91550090,0.00392254,-0.01082807,0.44329647,-1.74911199
-0.26113057,1.52034434,-2.67727453,0.05646127,-0.46286142,0.00000000,-0.00000000,0.27576100,-0.63569132,1.01326107,-0.90627147,0.00438410,-0.00936573,0.43913554,-1.73660155
-0.25512756,1.55792716,-2.64163072,0.05769545,-0.45332881,0.00000000,-0.00000000,0.27692919,-0.62847870,1.04903263,-0.89415158,0.00490792,-0.00806420,0.43517378,-1.71727812
-0.24912456,1.60085642,-2.59598333,0.05900089,-0.44182132,0.00000000,-0.00000000,0.27839135,-0.61841111,1.08916203,-0.87916251,0.00549845,-0.00691431,0.43169472,-1.69101338
-0.24312156,1.64990947,-2.54056479,0.06038761,-0.42846350,0.00000000,-0.00000000,0.28027183,-0.60556649,1.13410937,-0.86141892,0.00615937,-0.00590562,0.42901141,-1.65786845
-0.23711856,1.70581193,-2.47587760,0.06186501,-0.41341994,0.00000000,-0.00000000,0.28270171,-0.59008523,1.18427473,-0.84112135,0.00689324,-0.00502693,0.42745365,-1.61809045
-0.23111556,1.76920110,-2.40267266,0.06344118,-0.39688907,0.00000000,-0.00000000,0.28581312,-0.57216382,1.23997560,-0.81854668,0.00770134,-0.00426669,0.42735481,-1.57210250
-0.22511256,1.84059148,-2.32192041,0.06512237,-0.37909636,0.00000000,-0.00000000,0.28973357,-0.55204718,1.30142641,-0.79403691,0.00858343,-0.00361339,0.42903857,-1.52048756
-0.21910955,1.92034355,-2.23477602,0.06691253,-0.36028726,0.00000000,-0.00000000,0.29458054,-0.53001993,1.36872047,-0.76798668,0.00953751,-0.00305583,0.43280607,-1.46396722
-0.21310655,2.00863651,-2.14254042,0.06881295,-0.34072004,0.00000000,-0.00000000,0.30045646,-0.50639698,1.44181507,-0.74083012,0.01055974,-0.00258339,0.43892386,-1.40337658
-0.20710355,2.10544581,-2.04661862,0.07082197,-0.32065877,0.00000000,-0.00000000,0.30744417,-0.48151381,1.52051995,-0.71302733,0.01164430,-0.00218614,0.44761300,-1.33963642
-0.20110055,2.21052622,-1.94847708,0.07293474,-0.30036666,0.00000000,-0.00000000,0.31560291,-0.45571692,1.60448967,-0.68505098,0.01278334,-0.00185499,0.45903958,-1.27372398
-0.19509755,2.32340068,-1.84960166,0.07514315,-0.28009991,0.00000000,-0.00000000,0.32496497,-0.42935452,1.69321993,-0.65737341,0.01396705,-0.00158172,0.47330692,-1.20664353
-0.18909455,2.44335573,-1.75145757,0.07743569,-0.26010208,0.00000000,-0.00000000,0.33553296,-0.40276811,1.78604820,-0.63045443,0.01518373,-0.00135900,0.49044961,-1.13939796
-0.18309155,2.56944333,-1.65545241,0.07979743,-0.24059936,0.00000000,-0.00000000,0.34727784,-0.37628481,1.88215881,-0.60473022,0.01642000,-0.00118035,0.51042959,-1.07296243
-0.17708854,2.70048977,-1.56290347,0.08221001,-0.22179643,0.00000000,-0.00000000,0.36013762,-0.35021095,1.98059243,-0.58060348,0.01766107,-0.00104011,0.53313429,-1.00826071
-0.17108554,2.83511124,-1.47500986,0.08465171,-0.20387329,0.00000000,-0.00000000,0.37401687,-0.32482679,2.08026014,-0.55843502,0.01889104,-0.00093336,0.55837688,-0.94614502
-0.16508254,2.97173639,-1.39282995,0.08709755,-0.18698282,0.00000000,-0.00000000,0.38878709,-0.30038256,2.17996190,-0.53853680,0.02009337,-0.00085583,0.58589871,-0.88737969
-0.15907954,3.10863533,-1.31726445,0.08951943,-0.17124918,0.00000000,-0.00000000,0.40428790,-0.27709576,2.27840916,-0.52116668,0.02125129,-0.00080385,0.61537376,-0.83262879
-0.15307654,3.24395480,-1.24904511,0.09188642,-0.15676706,0.00000000,-0.00000000,0.42032909,-0.25514967,2.37425145,-0.50652479,0.02234832,-0.00077419,0.64641510,-0.78244774
-0.14707354,3.37575872,-1.18872886,0.09416509,-0.14360157,0.00000000,-0.00000000,0.43669372,-0.23469302,2.46610620,-0.49475152,0.02336879,-0.00076405,0.67858326,-0.73727884
-0.14107054,3.50207332,-1.13669721,0.09632001,-0.13178891,0.00000000,-0.00000000,0.45314202,-0.21584059,2.55259133,-0.48592733,0.02429834,-0.00077094,0.71139615,-0.69745029
-0.13506753,3.62093562,-1.09316036,0.09831431,-0.12133757,0.00000000,-0.00000000,0.46941627,-0.19867469,2.63235965,-0.48007408,0.02512443,-0.00079257,0.74434047,-0.66317844
-0.12906453,3.73044383,-1.05816573,0.10011043,-0.11223021,0.00000000,-0.00000000,0.48524648,-0.18324727,2.70413406,-0.47715803,0.02583672,-0.00082688,0.77688424,-0.63457277
-0.12306153,3.82880825,-1.03161019,0.10167103,-0.10442584,0.00000000,-0.00000000,0.50035685,-0.16958255,2.76674241,-0.47709439,0.02642750,-0.00087188,0.80849002,-0.61164318
-0.11705853,3.91440071,-1.01325553,0.10295988,-0.09786255,0.00000000,-0.00000000,0.51447281,-0.15768002,2.81915082,-0.47975322,0.02689191,-0.00092567,0.83862863,-0.59430915
-0.11105553,3.98580087,-1.00274652,0.10394302,-0.09246048,0.00000000,-0.00000000,0.52732842,-0.14751751,2.86049402,-0.48496661,0.02722812,-0.00098642,0.86679278,-0.58241028
-0.10505253,4.04183752,-0.99963098,0.10458981,-0.08812500,0.00000000,-0.00000000,0.53867398,-0.13905445,2.89010168,-0.49253690,0.02743737,-0.00105227,0.89251022,-0.57571782
-0.09904952,4.08162323,-1.00338106,0.10487409,-0.08475005,0.00000000,-0.00000000,0.54828353,-0.13223491,2.90751934,-0.50224564,0.02752388,-0.00112142,0.91535602,-0.57394677
-0.09304652,4.10458072,-1.01341527,0.10477524,-0.08222160,0.00000000,-0.00000000,0.55596194,-0.12699058,2.91252304,-0.51386305,0.02749467,-0.00119207,0.93496354,-0.57676828
-0.08704352,4.11045994,-1.02912036,0.10427915,-0.08042091,0.00000000,-0.00000000,0.56155139,-0.12324346,2.90512705,-0.52715753,0.02735920,-0.00126241,0.95103365,-0.58382186
-0.08104052,4.09934494,-1.04987242,0.10337906,-0.07922791,0.00000000,-0.00000000,0.56493680,-0.12090823,2.88558394,-0.54190485,0.02712900,-0.00133072,0.96334200,-0.59472722
-0.07503752,4.07165024,-1.07505655,0.10207614,-0.07852418,0.00000000,-0.00000000,0.56605017,-0.11989434,2.85437730,-0.55789660,0.02681714,-0.00139532,0.97174394,-0.60909532
-0.06903452,4.02810679,-1.10408427,0.10037989,-0.07819576,0.00000000,-0.00000000,0.56487348,-0.12010768,2.81220698,-0.57494747,0.02643766,-0.00145462,0.97617704,-0.62653849
-0.06303152,3.96973820,-1.13640816,0.09830821,-0.07813569,0.00000000,-0.00000000,0.56144002,-0.12145196,2.75996774,-0.59290093,0.02600503,-0.00150716,0.97666119,-0.64667919
-0.05702851,3.89782832,-1.17153306,0.09588717,-0.07824601,0.00000000,-0.00000000,0.55583412,-0.12382967,2.69872216,-0.61163300,0.02553350,-0.00155164,0.97329615,-0.66915723
-0.05102551,3.81388153,-1.20902346,0.09315058,-0.07843944,0.00000000,-0.00000000,0.54818926,-0.12714283,2.62966896,-0.63105371,0.02503659,-0.00158692,0.96625690,-0.69363536
-0.04502251,3.71957771,-1.24850667,0.09013915,-0.07864057,0.00000000,-0.00000000,0.53868461,-0.13129337,2.55410817,-0.65110632,0.02452658,-0.00161212,0.95578687,-0.71980287
-0.03901951,3.61672369,-1.28967183,0.08689954,-0.07878656,0.00000000,-0.00000000,0.52754008,-0.13618324,2.47340472,-0.67176395,0.02401404,-0.00162655,0.94218942,-0.74737724
-0.03301651,3.50720325,-1.33226463,0.08348309,-0.07882735,0.00000000,-0.00000000,0.51501016,-0.14171447,2.38895176,-0.69302396,0.02350759,-0.00162980,0.92581803,-0.77610389
-0.02701351,3.39292773,-1.37607821,0.07994447,-0.07872541,0.00000000,-0.00000000,0.50137677,-0.14778892,2.30213541,-0.71490021,0.02301359,-0.00162170,0.90706540,-0.80575393
-0.02101051,3.27578889,-1.42094073,0.07634022,-0.07845514,0.00000000,-0.00000000,0.48694132,-0.15430808,2.21430197,-0.73741357,0.02253617,-0.00160236,0.88635210,-0.83612024
-0.01500750,3.15761582,-1.46670036,0.07272723,-0.07800175,0.00000000,-0.00000000,0.47201634,-0.16117276,2.12672874,-0.76058130,0.02207714,-0.00157212,0.86411498,-0.86701215
-0.00900450,3.04013677,-1.51320857,0.06916127,-0.07736003,0.00000000,-0.00000000,0.45691695,-0.16828293,2.04059924,-0.78440577,0.02163624,-0.00153159,0.84079591,-0.89824900
-0.00300150,2.92494699,-1.56030291,0.06569557,-0.07653273,0.00000000,-0.00000000,0.44195241,-0.17553755,1.95698315,-0.80886341,0.02121135,-0.00148156,0.81683100,-0.92965309
0.00300150,2.81348284,-1.60779024,0.06237958,-0.07552889,0.00000000,-0.00000000,0.42741813,-0.18283463,1.87682132,-0.83389438,0.02079879,-0.00142301,0.79264068,-0.96104255
0.00900450,2.70700231,-1.65543178,0.05925779,-0.07436214,0.00000000,-0.00000000,0.41358815,-0.19007149,1.80091548,-0.85939393,0.02039380,-0.00135709,0.76862082,-0.99222458
0.01500750,2.60657155,-1.70293086,0.05636881,-0.07304898,0.00000000,-0.00000000,0.40070852,-0.19714520,1.72992251,-0.88520585,0.01999088,-0.00128504,0.74513500,-1.02298962
0.02101051,2.51305702,-1.74992449,0.05374467,-0.07160722,0.00000000,-0.00000000,0.38899156,-0.20395336,1.66435263,-0.91111875,0.01958431,-0.00120817,0.72250807,-1.05310691
0.02701351,2.42712247,-1.79597931,0.05141024,-0.07005460,0.00000000,-0.00000000,0.37861119,-0.21039509,1.60457087,-0.93686543,0.01916853,-0.00112783,0.70102095,-1.08232190
0.03301651,2.34922999,-1.84059263,0.04938291,-0.06840767,0.00000000,-0.00000000,0.36969933,-0.21637227,1.55080116,-0.96212563,0.01873853,-0.00104534,0.68090671,-1.11035569
0.03901951,2.27964434,-1.88319855,0.04767249,-0.06668092,0.00000000,-0.00000000,0.36234353,-0.22179099,1.50313239,-0.98653213,0.01829021,-0.00096201,0.66234789,-1.13690683
0.04502251,2.21844005,-1.92317911,0.04628126,-0.06488626,0.00000000,-0.00000000,0.35658577,-0.22656325,1.46152590,-1.00968002,0.01782059,-0.00087903,0.64547505,-1.16165531
0.05102551,2.16551041,-1.95987995,0.04520415,-0.06303274,0.00000000,-0.00000000,0.35242242,-0.23060862,1.42582396,-1.03113873,0.01732802,-0.00079752,0.63036637,-1.18426877
0.05702851,2.12057844,-1.99262978,0.04442916,-0.06112660,0.00000000,-0.00000000,0.34980535,-0.23385608,1.39575889,-1.05046631,0.01681223,-0.00071844,0.61704846,-1.20441057
0.06303152,2.08320926,-2.02076261,0.04393782,-0.05917154,0.00000000,-0.00000000,0.34864423,-0.23624569,1.37096285,-1.06722512,0.01627433,-0.00064264,0.60549811,-1.22174927
0.06903452,2.05282415,-2.04364150,0.04370582,-0.05716922,0.00000000,-0.00000000,0.34880983,-0.23773017,1.35097811,-1.08099826,0.01571677,-0.00057081,0.59564523,-1.23596911
0.07503752,2.02871624,-2.06068259,0.04370370,-0.05511987,0.00000000,-0.00000000,0.35013836,-0.23827623,1.33526806,-1.09140569,0.01514313,-0.00050349,0.58737668,-1.24678082
0.08104052,2.01006815,-2.07137798,0.04389766,-0.05302296,0.00000000,-0.00000000,0.35243673,-0.23786556,1.32322916,-1.09811939,0.01455793,-0.00044108,0.58054122,-1.25393209
0.08704352,1.99597173,-2.07531622,0.04425041,-0.05087801,0.00000000,-0.00000000,0.35548868,-0.23649543,1.31420386,-1.10087655,0.01396643,-0.00038384,0.57495540,-1.25721723
0.09304652,1.98545004,-2.07219932,0.04472213,-0.04868517,0.00000000,-0.00000000,0.35906145,-0.23417889,1.30749483,-1.09949029,0.01337437,-0.00033190,0.57041036,-1.25648525
0.09904952,1.97748163,-2.06185524,0.04527136,-0.04644592,0.00000000,-0.00000000,0.36291314,-0.23094449,1.30238051,-1.09385720,0.01278767,-0.00028529,0.56667943,-1.25164610
0.10505253,1.97102692,-2.04424537,0.04585608,-0.04416347,0.00000000,-0.00000000,0.36680033,-0.22683541,1.29813190,-1.08396151,0.01221232,-0.00024394,0.56352650,-1.24267452
0.11105553,1.96505633,-2.01946656,0.04643469,-0.04184308,0.00000000,-0.00000000,0.37048579,-0.22190832,1.29403052,-1.06987564,0.01165406,-0.00020772,0.56071479,-1.22961145
0.11705853,1.95857960,-1.98774779,0.04696698,-0.03949227,0.00000000,-0.00000000,0.37374618,-0.21623164,1.28938704,-1.05175727,0.01111838,-0.00017643,0.55801591,-1.21256282
0.12306153,1.95067535,-1.94944172,0.04741517,-0.03712070,0.00000000,-0.00000000,0.37637927,-0.20988360,1.28356022,-1.02984314,0.01061033,-0.00014987,0.55521886,-1.19169594
0.12906453,1.94052003,-1.90501186,0.04774479,-0.03474009,0.00000000,-0.00000000,0.37821063,-0.20294991,1.27597547,-1.00444007,0.01013456,-0.00012779,0.55213865,-1.16723362
0.13506753,1.92741503,-1.85501601,0.04792552,-0.03236379,0.00000000,-0.00000000,0.37909938,-0.19552137,1.26614231,-0.97591377,0.00969532,-0.00010996,0.54862416,-1.13944655
0.14107054,1.91081083,-1.80008724,0.04793192,-0.03000644,0.00000000,-0.00000000,0.37894283,-0.18769135,1.25367000,-0.94467607,0.00929657,-0.00009617,0.54456498,-1.10864430
0.14707354,1.89032679,-1.74091327,0.04774403,-0.02768338,0.00000000,-0.00000000,0.37767983,-0.17955336,1.23828053,-0.91117135,0.00894209,-0.00008623,0.53989671,-1.07516545
0.15307654,1.86576585,-1.67821557,0.04734784,-0.02541017,0.00000000,-0.00000000,0.37529256,-0.17119879,1.21981830,-0.87586284,0.00863561,-0.00007999,0.53460453,-1.03936756
0.15907954,1.83712286,-1.61272916,0.04673548,-0.02320198,0.00000000,-0.00000000,0.37180678,-0.16271483,1.19825595,-0.83921954,0.00838102,-0.00007735,0.52872485,-1.00161733
0.16508254,1.80458609,-1.54518401,0.04590540,-0.02107311,0.00000000,-0.00000000,0.36729040,-0.15418275,1.17369572,-0.80170417,0.00818246,-0.00007826,0.52234469,-0.96228159
0.17108554,1.76853153,-1.47628888,0.04486216,-0.01903651,0.00000000,-0.00000000,0.36185043,-0.14567661,1.14636640,-0.76376279,0.00804453,-0.00008274,0.51559888,-0.92171937
0.17708854,1.72950987,-1.40671805,0.04361620,-0.01710337,0.00000000,-0.00000000,0.35562848,-0.13726223,1.11661550,-0.72581629,0.00797235,-0.00009083,0.50866501,-0.88027543
0.18309155,1.68822662,-1.33710129,0.04218332,-0.01528289,0.00000000,-0.00000000,0.34879482,-0.12899674,1.08489720,-0.68825393,0.00797162,-0.00010264,0.50175637,-0.83827542
0.18909455,1.64551593,-1.26801708,0.04058406,-0.01358204,0.00000000,-0.00000000,0.34154141,-0.12092836,1.05175614,-0.65142901,0.00804862,-0.00011832,0.49511300,-0.79602264
0.19509755,1.60230917,-1.19998890,0.03884293,-0.01200554,0.00000000,-0.00000000,0.33407410,-0.11309664,1.01780796,-0.61565636,0.00821013,-0.00013806,0.48899133,-0.75379639
0.20110055,1.55959954,-1.13348430,0.03698753,-0.01055583,0.00000000,-0.00000000,0.32660435,-0.10553297,0.98371718,-0.58121175,0.00846330,-0.00016207,0.48365280,-0.71185170
0.20710355,1.51840413,-1.06891619,0.03504758,-0.00923323,0.00000000,-0.00000000,0.31934083,-0.09826130,0.95017335,-0.54833255,0.00881543,-0.00019056,0.47935185,-0.67042028
0.21310655,1.47972501,-1.00664581,0.03305399,-0.00803610,0.00000000,-0.00000000,0.31248124,-0.09129907,0.91786652,-0.51721957,0.00927367,-0.00022376,0.47632405,-0.62971224
0.21910955,1.44451104,-0.94698679,0.03103787,-0.00696113,0.00000000,-0.00000000,0.30620476,-0.08465819,0.88746286,-0.48803953,0.00984468,-0.00026189,0.47477465,-0.58991834
0.22511256,1.41362188,-0.89020968,0.02902960,-0.00600362,0.00000000,-0.00000000,0.30066535,-0.07834603,0.85958151,-0.46092798,0.01053430,-0.00030513,0.47486836,-0.55121252
0.23111556,1.38779575,-0.83654650,0.02705798,-0.00515783,0.00000000,-0.00000000,0.29598631,-0.07236645,0.83477353,-0.43599221,0.01134705,-0.00035361,0.47672065,-0.51375423
0.23711856,1.36762222,-0.78619487,0.02514949,-0.00441731,0.00000000,-0.00000000,0.29225615,-0.06672065,0.81350360,-0.41331405,0.01228575,-0.00040744,0.48039105,-0.47769047
0.24312156,1.35352098,-0.73932146,0.02332767,-0.00377525,0.00000000,-0.00000000,0.28952606,-0.06140794,0.79613524,-0.39295239,0.01335112,-0.00046665,0.48587894,-0.44315738
0.24912456,1.34572750,-0.69606469,0.02161260,-0.00322484,0.00000000,-0.00000000,0.28780900,-0.05642640,0.78291991,-0.37494535,0.01454139,-0.00053120,0.49312187,-0.41028111
0.25512756,1.34428589,-0.65653657,0.02002060,-0.00275955,0.00000000,-0.00000000,0.28708033,-0.05177332,0.77399032,-0.35931212,0.01585197,-0.00060101,0.50199665,-0.37917805
