energy_ev,total_up,Ca_p_up,Ca_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.56878439,12.92120345,0.07180062,0.00000000,2.75569110,7.87537941,0.03297413,0.67622502,0.09826563,3.34727596
-3.56278139,12.87802932,0.07074009,0.00000000,2.72474622,7.86806807,0.03199482,0.66451641,0.09719712,3.31825847
-3.55677839,12.82644554,0.06960961,0.00000000,2.69322472,7.85482692,0.03096924,0.65266445,0.09602490,3.28716129
-3.55077539,12.76775260,0.06842240,0.00000000,2.66146248,7.83640812,0.02991175,0.64070623,0.09476270,3.25447763
-3.54477239,12.70337611,0.06719274,0.00000000,2.62981614,7.81364059,0.02883684,0.62869362,0.09342499,3.22072455
-3.53876938,12.63480294,0.06593550,0.00000000,2.59864804,7.78739547,0.02775880,0.61668923,0.09202656,3.18642382
-3.53276638,12.56351967,0.06466571,0.00000000,2.56831210,7.75855314,0.02669154,0.60476239,0.09058194,3.15208360
-3.52676338,12.49095638,0.06339805,0.00000000,2.53914110,7.72797344,0.02564832,0.59298512,0.08910502,3.11818147
-3.52076038,12.41843821,0.06214649,0.00000000,2.51143603,7.69647026,0.02464155,0.58142851,0.08760863,3.08514984
-3.51475738,12.34714660,0.06092387,0.00000000,2.48545784,7.66479148,0.02368275,0.57015955,0.08610429,3.05336401
-3.50875438,12.27809097,0.05974163,0.00000000,2.46142186,7.63360440,0.02278234,0.55923855,0.08460196,3.02313333
-3.50275138,12.21209129,0.05860955,0.00000000,2.43949483,7.60348677,0.02194968,0.54871723,0.08310998,2.99469566
-3.49674837,12.14977104,0.05753558,0.00000000,2.41979454,7.57492289,0.02119302,0.53863740,0.08163502,2.96821509
-3.49074537,12.09155927,0.05652575,0.00000000,2.40239161,7.54830386,0.02051950,0.52903031,0.08018215,2.94378262
-3.48474237,12.03770052,0.05558412,0.00000000,2.38731329,7.52393121,0.01993522,0.51991657,0.07875503,2.92141966
-3.47873937,11.98827042,0.05471284,0.00000000,2.37454852,7.50202253,0.01944525,0.51130649,0.07735610,2.90108367
-3.47273637,11.94319525,0.05391223,0.00000000,2.36405389,7.48271817,0.01905369,0.50320080,0.07598681,2.88267574
-3.46673337,11.90227352,0.05318092,0.00000000,2.35575995,7.46608805,0.01876375,0.49559163,0.07464793,2.86604922
-3.46073037,11.86519772,0.05251602,0.00000000,2.34957742,7.45213765,0.01857776,0.48846368,0.07333978,2.85101916
-3.45472736,11.83157534,0.05191337,0.00000000,2.34540280,7.44081301,0.01849725,0.48179536,0.07206257,2.83737199
-3.44872436,11.80094787,0.05136772,0.00000000,2.34312321,7.43200438,0.01852296,0.47556004,0.07081655,2.82487502
-3.44272136,11.77280778,0.05087298,0.00000000,2.34262011,7.42554882,0.01865484,0.46972716,0.06960224,2.81328543
-3.43671836,11.74661337,0.05042251,0.00000000,2.34377202,7.42123235,0.01889209,0.46426330,0.06842059,2.80235859
-3.43071536,11.72180206,0.05000931,0.00000000,2.34645613,7.41879216,0.01923315,0.45913317,0.06727307,2.79185557
-3.42471236,11.69780276,0.04962631,0.00000000,2.35054904,7.41791995,0.01967566,0.45430052,0.06616171,2.78154973
-3.41870935,11.67404840,0.04926655,0.00000000,2.35592684,7.41826711,0.02021650,0.44972892,0.06508911,2.77123246
-3.41270635,11.64998920,0.04892346,0.00000000,2.36246471,7.41945257,0.02085175,0.44538262,0.06405842,2.76071809
-3.40670335,11.62510765,0.04859098,0.00000000,2.37003647,7.42107384,0.02157670,0.44122730,0.06307326,2.74984797
-3.40070035,11.59893530,0.04826380,0.00000000,2.37851425,7.42272143,0.02238583,0.43723082,0.06213763,2.73849395
-3.39469735,11.57107151,0.04793749,0.00000000,2.38776841,7.42399649,0.02327291,0.43336398,0.06125583,2.72656098
-3.38869435,11.54120350,0.04760859,0.00000000,2.39766804,7.42453119,0.02423094,0.42960127,0.06043230,2.71398907
-3.38269135,11.50912691,0.04727477,0.00000000,2.40808184,7.42401064,0.02525229,0.42592153,0.05967157,2.70075448
-3.37668834,11.47476533,0.04693479,0.00000000,2.41887963,7.42219528,0.02632872,0.42230853,0.05897805,2.68686991
-3.37068534,11.43818712,0.04658860,0.00000000,2.42993404,7.41894195,0.02745149,0.41875147,0.05835599,2.67238373
-3.36468234,11.39961793,0.04623722,0.00000000,2.44112243,7.41422196,0.02861145,0.41524524,0.05780928,2.65737804
-3.35867934,11.35944673,0.04588274,0.00000000,2.45232871,7.40813446,0.02979914,0.41179047,0.05734138,2.64196547
-3.35267634,11.31822402,0.04552814,0.00000000,2.46344479,7.40091351,0.03100491,0.40839330,0.05695515,2.62628463
-3.34667334,11.27665088,0.04517712,0.00000000,2.47437136,7.39292749,0.03221902,0.40506495,0.05665272,2.61049422
-3.34067034,11.23555810,0.04483395,0.00000000,2.48501799,7.38467015,0.03343177,0.40182082,0.05643536,2.59476584
-3.33466733,11.19587544,0.04450315,0.00000000,2.49530207,7.37674282,0.03463352,0.39867950,0.05630332,2.57927578
-3.32866433,11.15859163,0.04418932,0.00000000,2.50514692,7.36982819,0.03581485,0.39566140,0.05625571,2.56419582
-3.32266133,11.12470659,0.04389677,0.00000000,2.51447879,7.36465646,0.03696657,0.39278725,0.05629035,2.54968365
-3.31665833,11.09517777,0.04362932,0.00000000,2.52322310,7.36196548,0.03807980,0.39007649,0.05640366,2.53587320
-3.31065533,11.07086365,0.04339003,0.00000000,2.53130000,7.36245671,0.03914597,0.38754559,0.05659058,2.52286533
-3.30465233,11.05246707,0.04318095,0.00000000,2.53861975,7.36674962,0.04015687,0.38520645,0.05684451,2.51071942
-3.29864932,11.04048205,0.04300292,0.00000000,2.54507815,7.37533701,0.04110464,0.38306500,0.05715728,2.49944643
-3.29264632,11.03514730,0.04285545,0.00000000,2.55055246,7.38854421,0.04198177,0.38111999,0.05751919,2.48900371
-3.28664332,11.03640952,0.04273664,0.00000000,2.55489831,7.40649460,0.04278113,0.37936212,0.05791912,2.47929208
-3.28064032,11.04389933,0.04264312,0.00000000,2.55794789,7.42908410,0.04349596,0.37777355,0.05834464,2.47015531
-3.27463732,11.05692173,0.04257013,0.00000000,2.55950969,7.45596636,0.04411988,0.37632788,0.05878224,2.46138229
-3.26863432,11.07446259,0.04251161,0.00000000,2.55937023,7.48655024,0.04464694,0.37499046,0.05921755,2.45271174
-3.26263132,11.09521148,0.04246035,0.00000000,2.55729763,7.52001018,0.04507167,0.37371922,0.05963567,2.44383951
-3.25662831,11.11760050,0.04240824,0.00000000,2.55304725,7.55530953,0.04538915,0.37246583,0.06002150,2.43442795
-3.25062531,11.13985768,0.04234652,0.00000000,2.54636912,7.59123612,0.04559510,0.37117726,0.06036009,2.42411718
-3.24462231,11.16007274,0.04226606,0.00000000,2.53701706,7.62644855,0.04568597,0.36979749,0.06063701,2.41253777
-3.23861931,11.17627244,0.04215767,0.00000000,2.52475900,7.65953124,0.04565910,0.36826957,0.06083872,2.39932403
-3.23261631,11.18650200,0.04201241,0.00000000,2.50938824,7.68905564,0.04551283,0.36653762,0.06095292,2.38412773
-3.22661331,11.18890889,0.04182193,0.00000000,2.49073500,7.71364456,0.04524667,0.36454895,0.06096889,2.36663125
-3.22061031,11.18182492,0.04157868,0.00000000,2.46867786,7.73203671,0.04486137,0.36225603,0.06087772,2.34656000
-3.21460730,11.16384314,0.04127620,0.00000000,2.44315452,7.74314801,0.04435912,0.35961840,0.06067258,2.32369327
-3.20860430,11.13388556,0.04090934,0.00000000,2.41417137,7.74612691,0.04374363,0.35660424,0.06034890,2.29787342
-3.20260130,11.09125908,0.04047439,0.00000000,2.38181150,7.74040089,0.04302016,0.35319177,0.05990441,2.26901286
-3.19659830,11.03569678,0.03996916,0.00000000,2.34624062,7.72571197,0.04219565,0.34937034,0.05933924,2.23709877
-3.19059530,10.96738313,0.03939311,0.00000000,2.30771083,7.70213949,0.04127865,0.34514116,0.05865591,2.20219541
-3.18459230,10.88696202,0.03874728,0.00000000,2.26656180,7.67010929,0.04027932,0.34051773,0.05785919,2.16444406
-3.17858929,10.79552755,0.03803427,0.00000000,2.22321940,7.63038876,0.03920934,0.33552591,0.05695602,2.12406069
-3.17258629,10.69459825,0.03725815,0.00000000,2.17819178,7.58406835,0.03808176,0.33020371,0.05595527,2.08133150
-3.16658329,10.58607602,0.03642433,0.00000000,2.13206286,7.53253036,0.03691083,0.32460080,0.05486759,2.03660663
-3.16058029,10.47219192,0.03553939,0.00000000,2.08548351,7.47740664,0.03571181,0.31877764,0.05370505,1.99029226
-3.15457729,10.35544117,0.03461092,0.00000000,2.03916048,7.42052733,0.03450065,0.31280449,0.05248093,1.94284148
-3.14857429,10.23851013,0.03364734,0.00000000,1.99384346,7.36386289,0.03329376,0.30676014,0.05120936,1.89474400
-3.14257129,10.12419842,0.03265763,0.00000000,1.95031049,7.30946211,0.03210767,0.30073035,0.04990502,1.84651534
-3.13656828,10.01533893,0.03165118,0.00000000,1.90935207,7.25938861,0.03095872,0.29480626,0.04858279,1.79868541
-3.13056528,9.91471882,0.03063761,0.00000000,1.87175425,7.21565858,0.02986269,0.28908253,0.04725744,1.75178699
-3.12456228,9.82500406,0.02962648,0.00000000,1.83828114,7.18018189,0.02883454,0.28365535,0.04594330,1.70634423
-3.11855928,9.74866972,0.02862721,0.00000000,1.80965710,7.15470872,0.02788801,0.27862038,0.04465396,1.66286134
-3.11255628,9.68793803,0.02764884,0.00000000,1.78654916,7.14078328,0.02703540,0.27407062,0.04340201,1.62181183
-3.10655328,9.64472558,0.02669990,0.00000000,1.76954984,7.13970577,0.02628725,0.27009416,0.04219875,1.58362828
-3.10055028,9.62060048,0.02578825,0.00000000,1.75916097,7.15250330,0.02565213,0.26677202,0.04105403,1.54869308
-3.09454727,9.61675019,0.02492097,0.00000000,1.75577889,7.17991004,0.02513645,0.26417600,0.03997604,1.51733000
-3.08854427,9.63395988,0.02410428,0.00000000,1.75968132,7.22235632,0.02474431,0.26236667,0.03897118,1.48979713
-3.08254127,9.67260119,0.02334339,0.00000000,1.77101645,7.27996627,0.02447740,0.26139144,0.03804401,1.46628110
-3.07653827,9.73263083,0.02264245,0.00000000,1.78979455,7.35256309,0.02433501,0.26128302,0.03719722,1.44689279
-3.07053527,9.81359814,0.02200456,0.00000000,1.81588252,7.43968107,0.02431397,0.26205800,0.03643164,1.43166479
-3.06453227,9.91466098,0.02143163,0.00000000,1.84900147,7.54058325,0.02440878,0.26371589,0.03574635,1.42055061
-3.05852926,10.03460881,0.02092446,0.00000000,1.88872787,7.65428367,0.02461171,0.26623853,0.03513877,1.41342569
-3.05252626,10.17189217,0.02048271,0.00000000,1.93449802,7.77957319,0.02491298,0.26958989,0.03460486,1.41009030
-3.04652326,10.32465781,0.02010493,0.00000000,1.98561614,7.91504818,0.02530095,0.27371640,0.03413928,1.41027433
-3.04052026,10.49078853,0.01978862,0.00000000,2.04126589,8.05914120,0.02576240,0.27854767,0.03373570,1.41364371
-3.03451726,10.66794718,0.01953029,0.00000000,2.10052511,8.21015337,0.02628285,0.28399770,0.03338698,1.41980853
-3.02851426,10.85362426,0.01932559,0.00000000,2.16238350,8.36628784,0.02684681,0.28996655,0.03308547,1.42833243
-3.02251126,11.04518844,0.01916936,0.00000000,2.22576284,8.52568444,0.02743814,0.29634235,0.03282323,1.43874323
-3.01650825,11.23993953,0.01905581,0.00000000,2.28953923,8.68645503,0.02804044,0.30300368,0.03259236,1.45054435
-3.01050525,11.43516332,0.01897862,0.00000000,2.35256690,8.84671961,0.02863734,0.30982222,0.03238515,1.46322674
-3.00450225,11.62818747,0.01893114,0.00000000,2.41370279,9.00464290,0.02921286,0.31666560,0.03219432,1.47628103
-2.99849925,11.81643774,0.01890649,0.00000000,2.47183150,9.15847105,0.02975174,0.32340038,0.03201323,1.48920955
-2.99249625,11.99749354,0.01889779,0.00000000,2.52588982,9.30656801,0.03023976,0.32989507,0.03183594,1.50153793
-2.98649325,12.16914157,0.01889829,0.00000000,2.57489023,9.44745095,0.03066402,0.33602311,0.03165742,1.51282592
-2.98049025,12.32942632,0.01890155,0.00000000,2.61794295,9.57982372,0.03101317,0.34166578,0.03147351,1.52267727
-2.97448724,12.47669600,0.01890158,0.00000000,2.65427570,9.70260761,0.03127765,0.34671484,0.03128101,1.53074841
-2.96848424,12.60964240,0.01889304,0.00000000,2.68325097,9.81496802,0.03144984,0.35107504,0.03107767,1.53675571
-2.96248124,12.72733318,0.01887134,0.00000000,2.70438024,9.91633611,0.03152421,0.35466624,0.03086211,1.54048129
-2.95647824,12.82923531,0.01883277,0.00000000,2.71733482,10.00642426,0.03149739,0.35742523,0.03063380,1.54177718
-2.95047524,12.91522841,0.01877462,0.00000000,2.72195296,10.08523428,0.03136822,0.35930708,0.03039295,1.54056779
-2.94447224,12.98560719,0.01869526,0.00000000,2.71824323,10.15305780,0.03113772,0.36028619,0.03014039,1.53685073
-2.93846923,13.04107235,0.01859419,0.00000000,2.70638383,10.21046817,0.03080906,0.36035672,0.02987749,1.53069587
-2.93246623,13.08270989,0.01847205,0.00000000,2.68671790,10.25830390,0.03038746,0.35953268,0.02960602,1.52224276
-2.92646323,13.11195916,0.01833068,0.00000000,2.65974493,10.29764386,0.02988001,0.35784751,0.02932805,1.51169642
-2.92046023,13.13057035,0.01817302,0.00000000,2.62610833,10.32977474,0.02929554,0.35535310,0.02904579,1.49932152
-2.91445723,13.14055260,0.01800306,0.00000000,2.58657941,10.35615200,0.02864436,0.35211850,0.02876154,1.48543520
-2.90845423,13.14411442,0.01782577,0.00000000,2.54203823,10.37835536,0.02793803,0.34822804,0.02847757,1.47039845
-2.90245123,13.14359803,0.01764693,0.00000000,2.49345161,10.39804045,0.02718907,0.34377910,0.02819602,1.45460643
-2.89644822,13.14140987,0.01747297,0.00000000,2.44184884,10.41688828,0.02641070,0.33887962,0.02791886,1.43847770
-2.89044522,13.13994934,0.01731078,0.00000000,2.38829587,10.43655416,0.02561647,0.33364515,0.02764784,1.42244278
-2.88444222,13.14153792,0.01716750,0.00000000,2.33386843,10.45861781,0.02481999,0.32819580,0.02738442,1.40693211
-2.87843922,13.14835077,0.01705026,0.00000000,2.27962491,10.48453617,0.02403459,0.32265301,0.02712981,1.39236385
-2.87243622,13.16235279,0.01696593,0.00000000,2.22657990,10.51560014,0.02327303,0.31713629,0.02688489,1.37913170
-2.86643322,13.18524075,0.01692089,0.00000000,2.17567884,10.55289669,0.02254721,0.31175996,0.02665025,1.36759324
-2.86043022,13.21839310,0.01692074,0.00000000,2.12777490,10.59727687,0.02186786,0.30663009,0.02642623,1.35805891
-2.85442721,13.26282862,0.01697010,0.00000000,2.08360851,10.64933066,0.02124436,0.30184167,0.02621289,1.35078226
-2.84842421,13.31917493,0.01707232,0.00000000,2.04379034,10.70936899,0.02068454,0.29747608,0.02601005,1.34595153
-2.84242121,13.38764763,0.01722939,0.00000000,2.00878817,10.77741318,0.02019446,0.29359899,0.02581735,1.34368314
-2.83641821,13.46804055,0.01744171,0.00000000,1.97891818,10.85319196,0.01977839,0.29025883,0.02563424,1.34401723
-2.83041521,13.55972755,0.01770803,0.00000000,1.95434076,10.93614612,0.01943870,0.28748569,0.02546006,1.34691553
-2.82441221,13.66167592,0.01802539,0.00000000,1.93506118,11.02544058,0.01917585,0.28529090,0.02529402,1.35226173
-2.81840920,13.77247142,0.01838917,0.00000000,1.92093492,11.11998389,0.01898849,0.28366725,0.02513530,1.35986450
-2.81240620,13.89035458,0.01879310,0.00000000,1.91167756,11.21845475,0.01887349,0.28258972,0.02498301,1.36946307
-2.80640320,14.01326784,0.01922946,0.00000000,1.90687885,11.31933542,0.01882613,0.28201694,0.02483630,1.38073537
-2.80040020,14.13891272,0.01968924,0.00000000,1.90602048,11.42095137,0.01884027,0.28189310,0.02469437,1.39330844
-2.79439720,14.26481582,0.02016242,0.00000000,1.90849695,11.52151664,0.01890860,0.28215042,0.02455648,1.40677096
-2.78839420,14.38840220,0.02063824,0.00000000,1.91363872,11.61918411,0.01902283,0.28271198,0.02442205,1.42068724
-2.78239120,14.50707439,0.02110553,0.00000000,1.92073702,11.71209939,0.01917404,0.28349488,0.02429065,1.43461254
-2.77638819,14.61829457,0.02155309,0.00000000,1.92906916,11.79845731,0.01935290,0.28441354,0.02416208,1.44810875
-2.77038519,14.71966765,0.02197003,0.00000000,1.93792375,11.87655913,0.01955000,0.28538312,0.02403638,1.46076015
-2.76438219,14.80902225,0.02234611,0.00000000,1.94662474,11.94486889,0.01975612,0.28632280,0.02391390,1.47218845
-2.75837919,14.88448663,0.02267211,0.00000000,1.95455348,12.00206669,0.01996247,0.28715890,0.02379530,1.48206644
-2.75237619,14.94455668,0.02294008,0.00000000,1.96116812,12.04709719,0.02016095,0.28782768,0.02368158,1.49012977
-2.74637319,14.98815292,0.02314365,0.00000000,1.96601957,12.07921094,0.02034436,0.28827760,0.02357410,1.49618619
-2.74037019,15.01466417,0.02327815,0.00000000,1.96876355,12.09799694,0.02050656,0.28847125,0.02347453,1.50012194
-2.73436718,15.02397538,0.02334076,0.00000000,1.96916845,12.10340464,0.02064259,0.28838642,0.02338484,1.50190491
-2.72836418,15.01647847,0.02333061,0.00000000,1.96711856,12.09575417,0.02074872,0.28801679,0.02330727,1.50158438
-2.72236118,14.99306504,0.02324865,0.00000000,1.96261297,12.07573405,0.02082251,0.28737172,0.02324418,1.49928742
-2.71635818,14.95510110,0.02309766,0.00000000,1.95576003,12.04438612,0.02086279,0.28647556,0.02319803,1.49521203
-2.71035518,14.90438451,0.02288205,0.00000000,1.94676793,12.00307796,0.02086954,0.28536628,0.02317123,1.48961744
-2.70435218,14.84308693,0.02260763,0.00000000,1.93593172,11.95346394,0.02084384,0.28409356,0.02316599,1.48281188
-2.69834917,14.77368251,0.02228138,0.00000000,1.92361755,11.89743617,0.02078768,0.28271647,0.02318423,1.47513863
-2.69234617,14.69886654,0.02191116,0.00000000,1.91024479,11.83706751,0.02070377,0.28130081,0.02322742,1.46696082
-2.68634317,14.62146753,0.02150541,0.00000000,1.89626684,11.77454905,0.02059542,0.27991621,0.02329646,1.45864589
-2.68034017,14.54435660,0.02107281,0.00000000,1.88215162,11.71212455,0.02046624,0.27863324,0.02339158,1.45055038
-2.67433717,14.47035821,0.02062204,0.00000000,1.86836228,11.65202481,0.02032000,0.27752052,0.02351227,1.44300582
-2.66833417,14.40216592,0.02016147,0.00000000,1.85533927,11.59640457,0.02016040,0.27664203,0.02365728,1.43630633
-2.66233117,14.34226683,0.01969894,0.00000000,1.84348422,11.54728462,0.01999088,0.27605472,0.02382456,1.43069862
-2.65632816,14.29287752,0.01924158,0.00000000,1.83314638,11.50650115,0.01981450,0.27580661,0.02401139,1.42637463
-2.65032516,14.25589384,0.01879564,0.00000000,1.82461189,11.47566428,0.01963377,0.27593517,0.02421446,1.42346730
-2.64432216,14.23285600,0.01836643,0.00000000,1.81809648,11.45612691,0.01945057,0.27646646,0.02443003,1.42204937
-2.63831916,14.22492948,0.01795827,0.00000000,1.81374132,11.44896456,0.01926613,0.27741455,0.02465414,1.42213521
-2.63231616,14.23290154,0.01757450,0.00000000,1.81161238,11.45496611,0.01908097,0.27878169,0.02488288,1.42368556
-2.62631316,14.25719214,0.01721749,0.00000000,1.81170274,11.47463503,0.01889495,0.28055880,0.02511258,1.42661451
-2.62031016,14.29787737,0.01688879,0.00000000,1.81393780,11.50819979,0.01870731,0.28272645,0.02534015,1.43079852
-2.61430715,14.35472295,0.01658916,0.00000000,1.81818263,11.55563206,0.01851679,0.28525615,0.02556333,1.43608657
-2.60830415,14.42722482,0.01631878,0.00000000,1.82425120,11.61667065,0.01832171,0.28811194,0.02578092,1.44231107
-2.60230115,14.51465376,0.01607727,0.00000000,1.83191658,11.69084932,0.01812013,0.29125204,0.02599298,1.44929857
-2.59629815,14.61610075,0.01586391,0.00000000,1.84092174,11.77752609,0.01790999,0.29463057,0.02620100,1.45687987
-2.59029515,14.73052033,0.01567771,0.00000000,1.85099014,11.87591229,0.01768924,0.29819921,0.02640799,1.46489874
-2.58429215,14.85676911,0.01551750,0.00000000,1.86183565,11.98509937,0.01745600,0.30190870,0.02661846,1.47321898
-2.57828914,14.99363776,0.01538205,0.00000000,1.87317141,12.10408229,0.01720868,0.30571010,0.02683836,1.48172926
-2.57228614,15.13987477,0.01527009,0.00000000,1.88471710,12.23177823,0.01694610,0.30955581,0.02707495,1.49034570
-2.56628314,15.29420176,0.01518037,0.00000000,1.89620459,12.36704041,0.01666759,0.31340027,0.02733655,1.49901207
-2.56028014,15.45532014,0.01511167,0.00000000,1.90738180,12.50866696,0.01637305,0.31720036,0.02763223,1.50769771
-2.55427714,15.62191032,0.01506278,0.00000000,1.91801484,12.65540526,0.01606299,0.32091556,0.02797146,1.51639347
-2.54827414,15.79262480,0.01503252,0.00000000,1.92788863,12.80595285,0.01573858,0.32450781,0.02836376,1.52510600
-2.54227114,15.96607713,0.01501971,0.00000000,1.93680637,12.95895613,0.01540159,0.32794131,0.02881819,1.53385099
-2.53626813,16.14082928,0.01502311,0.00000000,1.94458813,13.11300830,0.01505440,0.33118214,0.02934302,1.54264565
-2.53026513,16.31537962,0.01504145,0.00000000,1.95106900,13.26664809,0.01469992,0.33419791,0.02994526,1.55150140
-2.52426213,16.48815409,0.01507338,0.00000000,1.95609733,13.41836089,0.01434156,0.33695752,0.03063033,1.56041685
-2.51825913,16.65750267,0.01511751,0.00000000,1.95953335,13.56658356,0.01398311,0.33943096,0.03140174,1.56937211
-2.51225613,16.82170281,0.01517236,0.00000000,1.96124852,13.70971388,0.01362869,0.34158945,0.03226083,1.57832438
-2.50625313,16.97897111,0.01523643,0.00000000,1.96112592,13.84612538,0.01328262,0.34340570,0.03320664,1.58720552
-2.50025013,17.12748360,0.01530825,0.00000000,1.95906176,13.97418777,0.01294939,0.34485445,0.03423580,1.59592161
-2.49424712,17.26540467,0.01538637,0.00000000,1.95496803,14.09229260,0.01263352,0.34591330,0.03534256,1.60435458
-2.48824412,17.39092372,0.01546949,0.00000000,1.94877609,14.19888363,0.01233951,0.34656371,0.03651888,1.61236593
-2.48224112,17.50229814,0.01555649,0.00000000,1.94044113,14.29249076,0.01207177,0.34679208,0.03775463,1.61980219
-2.47623812,17.59790080,0.01564648,0.00000000,1.92994692,14.37176613,0.01183456,0.34659104,0.03903781,1.62650193
-2.47023512,17.67626969,0.01573890,0.00000000,1.91731071,14.43552101,0.01163191,0.34596053,0.04035487,1.63230381
-2.46423212,17.73615754,0.01583351,0.00000000,1.90258751,14.48276150,0.01146766,0.34490894,0.04169109,1.63705521
-2.45822911,17.77657863,0.01593051,0.00000000,1.88587365,14.51272178,0.01134532,0.34345389,0.04303094,1.64062099
-2.45222611,17.79685087,0.01603046,0.00000000,1.86730885,14.52489318,0.01126815,0.34162278,0.04435846,1.64289178
-2.44622311,17.79663088,0.01613435,0.00000000,1.84707679,14.51904787,0.01123907,0.33945292,0.04565774,1.64379143
-2.44022011,17.77594052,0.01624352,0.00000000,1.82540370,14.49525612,0.01126068,0.33699126,0.04691322,1.64328315
-2.43421711,17.73518378,0.01635965,0.00000000,1.80255499,14.45389654,0.01133523,0.33429368,0.04811012,1.64137407
-2.42821411,17.67515317,0.01648466,0.00000000,1.77882986,14.39565883,0.01146463,0.33142379,0.04923477,1.63811799
-2.42221111,17.59702561,0.01662066,0.00000000,1.75455420,14.32153903,0.01165042,0.32845137,0.05027490,1.63361623
-2.41620810,17.50234794,0.01676982,0.00000000,1.73007190,14.23282748,0.01189377,0.32545042,0.05121993,1.62801664
-2.41020510,17.39301273,0.01693429,0.00000000,1.70573507,14.13108985,0.01219544,0.32249704,0.05206117,1.62151076
-2.40420210,17.27122528,0.01711605,0.00000000,1.68189368,14.01814195,0.01255577,0.31966702,0.05279203,1.61432955
-2.39819910,17.13946299,0.01731686,0.00000000,1.65888509,13.89601883,0.01297468,0.31703352,0.05340812,1.60673771
-2.39219610,17.00042827,0.01753815,0.00000000,1.63702401,13.76693901,0.01345160,0.31466478,0.05390737,1.59902716
-2.38619310,16.85699631,0.01778091,0.00000000,1.61659353,13.63326458,0.01398548,0.31262198,0.05429010,1.59150983
-2.38019010,16.71215902,0.01804569,0.00000000,1.59783749,13.49745775,0.01457473,0.31095751,0.05455898,1.58451021
-2.37418709,16.56896621,0.01833251,0.00000000,1.58095469,13.36203471,0.01521722,0.30971356,0.05471904,1.57835784
-2.36818409,16.43046519,0.01864088,0.00000000,1.56609513,13.22951734,0.01591026,0.30892112,0.05477758,1.57338024
-2.36218109,16.29963988,0.01896980,0.00000000,1.55335840,13.10238357,0.01665057,0.30859960,0.05474406,1.56989616
-2.35617809,16.17935020,0.01931780,0.00000000,1.54279421,12.98301700,0.01743431,0.30875677,0.05462989,1.56820954
-2.35017509,16.07227285,0.01968302,0.00000000,1.53440487,12.87365654,0.01825705,0.30938930,0.05444829,1.56860425
-2.34417209,15.98084425,0.02006325,0.00000000,1.52814947,12.77634707,0.01911384,0.31048364,0.05421398,1.57133940
-2.33816908,15.90720662,0.02045605,0.00000000,1.52394940,12.69289184,0.01999923,0.31201730,0.05394286,1.57664550
-2.33216608,15.85315811,0.02085884,0.00000000,1.52169474,12.62480782,0.02090734,0.31396025,0.05365174,1.58472113
-2.32616308,15.82010800,0.02126901,0.00000000,1.52125115,12.57328503,0.02183192,0.31627668,0.05335787,1.59573028
-2.32016008,15.80903799,0.02168399,0.00000000,1.52246663,12.53915105,0.02276647,0.31892654,0.05307857,1.60980003
-2.31415708,15.82047064,0.02210139,0.00000000,1.52517787,12.52284185,0.02370430,0.32186727,0.05283081,1.62701865
-2.30815408,15.85444594,0.02251902,0.00000000,1.52921578,12.52438016,0.02463870,0.32505514,0.05263073,1.64743406
-2.30215108,15.91050699,0.02293501,0.00000000,1.53440985,12.54336229,0.02556304,0.32844659,0.05249320,1.67105246
-2.29614807,15.98769570,0.02334780,0.00000000,1.54059129,12.57895437,0.02647085,0.33199907,0.05243144,1.69783732
-2.29014507,16.08455893,0.02375619,0.00000000,1.54759481,12.62989848,0.02735600,0.33567172,0.05245655,1.72770866
-2.28414207,16.19916572,0.02415935,0.00000000,1.55525913,12.69452921,0.02821277,0.33942570,0.05257725,1.76054270
-2.27813907,16.32913550,0.02455676,0.00000000,1.56342637,12.77080042,0.02903595,0.34322416,0.05279949,1.79617187
-2.27213607,16.47167723,0.02494820,0.00000000,1.57194063,12.85632210,0.02982093,0.34703205,0.05312631,1.83438550
-2.26613307,16.62363859,0.02533370,0.00000000,1.58064601,12.94840638,0.03056373,0.35081571,0.05355765,1.87493098
-2.26013007,16.78156463,0.02571341,0.00000000,1.58938447,13.04412176,0.03126103,0.35454233,0.05409034,1.91751568
-2.25412706,16.94176418,0.02608761,0.00000000,1.59799390,13.14035421,0.03191021,0.35817938,0.05471811,1.96180957
-2.24812406,17.10038265,0.02645653,0.00000000,1.60630672,13.23387331,0.03250926,0.36169417,0.05543173,2.00744860
-2.24212106,17.25347918,0.02682033,0.00000000,1.61414932,13.32140174,0.03305680,0.36505338,0.05621929,2.05403879
-2.23611806,17.39710604,0.02717896,0.00000000,1.62134251,13.39968597,0.03355197,0.36822293,0.05706646,2.10116103
-2.23011506,17.52738824,0.02753213,0.00000000,1.62770319,13.46556614,0.03399437,0.37116797,0.05795692,2.14837640
-2.22411206,17.64060089,0.02787919,0.00000000,1.63304710,13.51604311,0.03438395,0.37385319,0.05887284,2.19523213
-2.21810905,17.73324236,0.02821912,0.00000000,1.63719274,13.54834079,0.03472091,0.37624331,0.05979539,2.24126775
-2.21210605,17.80210124,0.02855047,0.00000000,1.63996616,13.55996189,0.03500562,0.37830385,0.06070527,2.28602155
-2.20610305,17.84431535,0.02887132,0.00000000,1.64120631,13.54873588,0.03523851,0.38000209,0.06158331,2.32903721
