energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-0.20110055,3.81561819,0.24333529,1.80237489,0.00884899,0.05147664,0.16659075,1.75714600,0.04017837,0.14607678
-0.19509755,3.76330045,0.23795721,1.76488067,0.00832728,0.04897385,0.16536191,1.75087515,0.03990087,0.14326127
-0.18909455,3.71612249,0.23325828,1.72863288,0.00791118,0.04691611,0.16463333,1.74757979,0.03971370,0.14095148
-0.18309155,3.67455067,0.22929920,1.69398588,0.00759674,0.04531199,0.16440770,1.74730504,0.03962652,0.13918900
-0.17708854,3.63898278,0.22612718,1.66125651,0.00738127,0.04417089,0.16468597,1.75006587,0.03964967,0.13800884
-0.17108554,3.60975654,0.22377510,1.63072519,0.00726349,0.04350359,0.16546788,1.75585447,0.03979404,0.13743921
-0.16508254,3.58715802,0.22226090,1.60263723,0.00724372,0.04332273,0.16675233,1.76464748,0.04007093,0.13750141
-0.15907954,3.57142869,0.22158724,1.57720392,0.00732395,0.04364301,0.16853755,1.77641243,0.04049183,0.13820982
-0.15307654,3.56277056,0.22174150,1.55460304,0.00750781,0.04448132,0.17082111,1.79111284,0.04106825,0.13957191
-0.14707354,3.56134871,0.22269616,1.53497872,0.00780048,0.04585653,0.17359972,1.80871171,0.04181144,0.14158839
-0.14107054,3.56729086,0.22440944,1.51844054,0.00820858,0.04778916,0.17686879,1.82917282,0.04273219,0.14425333
-0.13506753,3.58068406,0.22682632,1.50506193,0.00873990,0.05030090,0.18062189,1.85246006,0.04384052,0.14755450
-0.12906453,3.60156850,0.22987994,1.49487805,0.00940314,0.05341375,0.18484998,1.87853440,0.04514545,0.15147371
-0.12306153,3.62992908,0.23349327,1.48788354,0.01020753,0.05714919,0.18954061,1.90734903,0.04665470,0.15598722
-0.11705853,3.66568521,0.23758112,1.48403018,0.01116250,0.06152701,0.19467705,1.93884271,0.04837448,0.16106620
-0.11105553,3.70867964,0.24205232,1.48322506,0.01227715,0.06656406,0.20023744,1.97293189,0.05030918,0.16667730
-0.10505253,3.75866711,0.24681216,1.48532937,0.01355988,0.07227295,0.20619396,2.00950203,0.05246112,0.17278314
-0.09904952,3.81530369,0.25176483,1.49015816,0.01501782,0.07866051,0.21251220,2.04839881,0.05483031,0.17934281
-0.09304652,3.87813759,0.25681589,1.49748118,0.01665641,0.08572640,0.21915066,2.08941974,0.05741423,0.18631238
-0.08704352,3.94660212,0.26187466,1.50702500,0.01847888,0.09346161,0.22606045,2.13230684,0.06020752,0.19364523
-0.08104052,4.02001158,0.26685629,1.51847635,0.02048581,0.10184715,0.23318528,2.17674092,0.06320181,0.20129241
-0.07503752,4.09756041,0.27168363,1.53148662,0.02267472,0.11085280,0.24046165,2.22233799,0.06638552,0.20920278
-0.06903452,4.17832610,0.27628868,1.54567751,0.02503974,0.12043617,0.24781942,2.26864824,0.06974366,0.21732312
-0.06303152,4.26127605,0.28061355,1.56064752,0.02757127,0.13054199,0.25518258,2.31515779,0.07325768,0.22559812
-0.05702851,4.34527847,0.28461100,1.57597914,0.03025584,0.14110178,0.26247035,2.36129350,0.07690547,0.23397027
-0.05102551,4.42911725,0.28824445,1.59124654,0.03307604,0.15203389,0.26959849,2.40643077,0.08066130,0.24237981
-0.04502251,4.51151064,0.29148759,1.60602355,0.03601046,0.16324408,0.27648087,2.44990431,0.08449599,0.25076453
-0.03901951,4.59113345,0.29432348,1.61989169,0.03903392,0.17462647,0.28303122,2.49102148,0.08837707,0.25905983
-0.03301651,4.66664222,0.29674346,1.63244808,0.04211770,0.18606503,0.28916503,2.52907798,0.09226920,0.26719872
-0.02701351,4.73670283,0.29874564,1.64331314,0.04522994,0.19743554,0.29480147,2.56337520,0.09613460,0.27511212
-0.02101051,4.80001982,0.30033344,1.65213789,0.04833617,0.20860793,0.29986548,2.59323880,0.09993371,0.28272933
-0.01500750,4.85536669,0.30151393,1.65861079,0.05139992,0.21944904,0.30428964,2.61803754,0.10362597,0.28997873
-0.00900450,4.90161602,0.30229637,1.66246395,0.05438344,0.22982561,0.30801609,2.63720196,0.10717067,0.29678875
-0.00300150,4.93776876,0.30269085,1.66347869,0.05724854,0.23960745,0.31099817,2.65024181,0.11052798,0.30308914
0.00300150,4.96298131,0.30270716,1.66149034,0.05995741,0.24867067,0.31320190,2.65676177,0.11365996,0.30881241
0.00900450,4.97658959,0.30235400,1.65639206,0.06247352,0.25690081,0.31460710,2.65647449,0.11653167,0.31389546
0.01500750,4.97812909,0.30163845,1.64813778,0.06476252,0.26419575,0.31520820,2.64921061,0.11911220,0.31828139
0.02101051,4.96734987,0.30056587,1.63674394,0.06679309,0.27046833,0.31501465,2.63492511,0.12137569,0.32192130
0.02701351,4.94422594,0.29914001,1.62229002,0.06853770,0.27564849,0.31405086,2.61369978,0.12330218,0.32477602
0.03301651,4.90895843,0.29736346,1.60491772,0.06997340,0.27968487,0.31235579,2.58574156,0.12487834,0.32681776
0.03901951,4.86197211,0.29523834,1.58482874,0.07108233,0.28254582,0.30998202,2.55137690,0.12609797,0.32803152
0.04502251,4.80390546,0.29276719,1.56228109,0.07185221,0.28421978,0.30699446,2.51104223,0.12696226,0.32841620
0.05102551,4.73559432,0.28995393,1.53758392,0.07227667,0.28471502,0.30346863,2.46527104,0.12747983,0.32798530
0.05702851,4.65804971,0.28680490,1.51109095,0.07235533,0.28405875,0.29948864,2.41467808,0.12766644,0.32676722
0.06303152,4.57243056,0.28332996,1.48319261,0.07209378,0.28229567,0.29514488,2.35994128,0.12754446,0.32480520
0.06903452,4.48001237,0.27954340,1.45430699,0.07150340,0.27948614,0.29053153,2.30178225,0.12714211,0.32215666
0.07503752,4.38215286,0.27546491,1.42486996,0.07060094,0.27570380,0.28574394,2.24094609,0.12649244,0.31889223
0.08104052,4.28025599,0.27112028,1.39532458,0.06940803,0.27103315,0.28087603,2.17818129,0.12563212,0.31509432
0.08704352,4.17573555,0.26654195,1.36611021,0.06795053,0.26556681,0.27601770,2.11422061,0.12460013,0.31085534
0.09304652,4.06997966,0.26176947,1.33765159,0.06625775,0.25940289,0.27125243,2.04976347,0.12343630,0.30627563
0.09904952,3.96431740,0.25684954,1.31034830,0.06436164,0.25264237,0.26665514,1.98546052,0.12217989,0.30146125
0.10505253,3.85998854,0.25183602,1.28456485,0.06229590,0.24538672,0.26229032,1.92190082,0.12086814,0.29652147
0.11105553,3.75811740,0.24678957,1.26062176,0.06009512,0.23773578,0.25821054,1.85960201,0.11953498,0.29156640
0.11705853,3.65969136,0.24177706,1.23878792,0.05779386,0.22978589,0.25445540,1.79900344,0.11820978,0.28670440
0.12306153,3.56554459,0.23687075,1.21927434,0.05542585,0.22162844,0.25105088,1.74046245,0.11691640,0.28203976
0.12906453,3.47634715,0.23214722,1.20222967,0.05302327,0.21334875,0.24800920,1.68425364,0.11567243,0.27767042
0.13506753,3.39259945,0.22768603,1.18773735,0.05061601,0.20502530,0.24532908,1.63057079,0.11448863,0.27368584
0.14107054,3.31463196,0.22356812,1.17581464,0.04823124,0.19672926,0.24299650,1.57953124,0.11336872,0.27016515
0.14707354,3.24260968,0.21987411,1.16641341,0.04589291,0.18852433,0.24098580,1.53118229,0.11230944,0.26717558
0.15307654,3.17654099,0.21668229,1.15942266,0.04362153,0.18046683,0.23926115,1.48550910,0.11130088,0.26477109
0.15907954,3.11629029,0.21406659,1.15467267,0.04143402,0.17260600,0.23777839,1.44244389,0.11032705,0.26299144
0.16508254,3.06159377,0.21209446,1.15194056,0.03934370,0.16498441,0.23648695,1.40187571,0.10936676,0.26186146
0.17108554,3.01207766,0.21082471,1.15095720,0.03736045,0.15763853,0.23533211,1.36366068,0.10839462,0.26139080
0.17708854,2.96727841,0.21030549,1.15141509,0.03549090,0.15059943,0.23425719,1.32763216,0.10738226,0.26157400
0.18309155,2.92666406,0.21057243,1.15297721,0.03373883,0.14389343,0.23320590,1.29361058,0.10629970,0.26239096
0.18909455,2.88965642,0.21164705,1.15528639,0.03210555,0.13754294,0.23212449,1.26141281,0.10511667,0.26380781
0.19509755,2.85565339,0.21353554,1.15797521,0.03059035,0.13156721,0.23096394,1.23086072,0.10380406,0.26577816
0.20110055,2.82405119,0.21622799,1.16067604,0.02919106,0.12598319,0.22968183,1.20178890,0.10233530,0.26824488
0.20710355,2.79426588,0.21969819,1.16303110,0.02790452,0.12080638,0.22824414,1.17405144,0.10068760,0.27114210
0.21310655,2.76575405,0.22390399,1.16470240,0.02672708,0.11605172,0.22662666,1.14752770,0.09884309,0.27439774
0.21910955,2.73803224,0.22878836,1.16538130,0.02565510,0.11173446,0.22481621,1.12212703,0.09678982,0.27793628
0.22511256,2.71069485,0.23428105,1.16479754,0.02468531,0.10787106,0.22281155,1.09779248,0.09452247,0.28168187
0.23111556,2.68343029,0.24030097,1.16272760,0.02381519,0.10448006,0.22062393,1.07450346,0.09204293,0.28556163
0.23711856,2.65603492,0.24675914,1.15900227,0.02304322,0.10158285,0.21827741,1.05227733,0.08936049,0.28950908
0.24312156,2.62842471,0.25356215,1.15351310,0.02236906,0.09920449,0.21580883,1.03116998,0.08649193,0.29346752
0.24912456,2.60064397,0.26061608,1.14621768,0.02179362,0.09737421,0.21326745,1.01127535,0.08346127,0.29739339
0.25512756,2.57287105,0.26783056,1.13714361,0.02131905,0.09612596,0.21071438,0.99272383,0.08029929,0.30125924
0.26113057,2.54542049,0.27512304,1.12639074,0.02094864,0.09549858,0.20822169,0.97567960,0.07704288,0.30505636
0.26713357,2.51874121,0.28242282,1.11413173,0.02068665,0.09553578,0.20587117,0.96033676,0.07373420,0.30879680
0.27313657,2.49341044,0.28967472,1.10061064,0.02053806,0.09628583,0.20375298,0.94691439,0.07041962,0.31251466
0.27913957,2.47012314,0.29684233,1.08613932,0.02050826,0.09780088,0.20196388,0.93565034,0.06714863,0.31626649
0.28514257,2.44967654,0.30391028,1.07109160,0.02060272,0.10013592,0.20060529,0.92679394,0.06397264,0.32013069
0.29114557,2.43294990,0.31088567,1.05589516,0.02082671,0.10334738,0.19978106,0.92059764,0.06094372,0.32420592
0.29714857,2.42087948,0.31779841,1.04102100,0.02118484,0.10749133,0.19959505,0.91730758,0.05811337,0.32860825
0.30315158,2.41442902,0.32470024,1.02697075,0.02168089,0.11262140,0.20014843,0.91715344,0.05553128,0.33346730
0.30915458,2.41455635,0.33166255,1.01426187,0.02231741,0.11878632,0.20153683,0.92033767,0.05324423,0.33892128
0.31515758,2.42217683,0.33877300,1.00341116,0.02309558,0.12602723,0.20384736,0.92702446,0.05129494,0.34511112
0.32116058,2.43812464,0.34613085,0.99491694,0.02401503,0.13437495,0.20715557,0.93732876,0.04972119,0.35217382
0.32716358,2.46311329,0.35384145,0.98924045,0.02507376,0.14384707,0.21152231,0.95130586,0.04855495,0.36023532
0.33316658,2.49769676,0.36200984,0.98678716,0.02626813,0.15444518,0.21699083,0.96894186,0.04782169,0.36940310
0.33916958,2.54223290,0.37073391,0.98788862,0.02759286,0.16615233,0.22358399,0.99014568,0.04753985,0.37975892
0.34517259,2.59685087,0.38009738,0.99278580,0.02904124,0.17893077,0.23130180,1.01474296,0.04772044,0.39135198
0.35117559,2.66142427,0.39016298,1.00161446,0.03060515,0.19272026,0.24011941,1.04247245,0.04836686,0.40419296
0.35717859,2.73555176,0.40096616,1.01439366,0.03227532,0.20743687,0.24998572,1.07298518,0.04947478,0.41824914
0.36318159,2.81854644,0.41250976,1.03101778,0.03404149,0.22297264,0.26082256,1.10584687,0.05103226,0.43344110
0.36918459,2.90943539,0.42475989,1.05125293,0.03589256,0.23919592,0.27252479,1.14054372,0.05302003,0.44964114
0.37518759,3.00697003,0.43764332,1.07473798,0.03781673,0.25595267,0.28496116,1.17649177,0.05541185,0.46667367
0.38119060,3.10964784,0.45104667,1.10099065,0.03980162,0.27306868,0.29797614,1.21304962,0.05817507,0.48431771
0.38719360,3.21574523,0.46481736,1.12941854,0.04183428,0.29035267,0.31139263,1.24953458,0.06127132,0.50231151
0.39319660,3.32336101,0.47876654,1.15933498,0.04390124,0.30760024,0.32501562,1.28524146,0.06465728,0.52035914
0.39919960,3.43046924,0.49267381,1.18997928,0.04598839,0.32459867,0.33863663,1.31946391,0.06828561,0.53813895
0.40520260,3.53497981,0.50629364,1.22054058,0.04808093,0.34113228,0.35203885,1.35151722,0.07210597,0.55531364
0.41120560,3.63480468,0.51936322,1.25018467,0.05016323,0.35698842,0.36500292,1.38076202,0.07606606,0.57154139
0.41720860,3.72792723,0.53161139,1.27808241,0.05221869,0.37196364,0.37731296,1.40662790,0.08011278,0.58648781
0.42321161,3.81247198,0.54276833,1.30343886,0.05422965,0.38587001,0.38876291,1.42863589,0.08419341,0.59983805
0.42921461,3.88677181,0.55257556,1.32552170,0.05617731,0.39854128,0.39916261,1.44641896,0.08825676,0.61130863
0.43521761,3.94942970,0.56079570,1.34368783,0.05804173,0.40983863,0.40834378,1.45973952,0.09225434,0.62065836
0.44122061,3.99937233,0.56722173,1.35740680,0.05980197,0.41965578,0.41616524,1.46850300,0.09614146,0.62769799
0.44722361,4.03589288,0.57168518,1.36628017,0.06143624,0.42792316,0.42251750,1.47276683,0.09987822,0.63229793
0.45322661,4.05868106,0.57406294,1.37005579,0.06292223,0.43461108,0.42732628,1.47274419,0.10343041,0.63439390
0.45922961,4.06783865,0.57428238,1.36863642,0.06423758,0.43973153,0.43055498,1.46880212,0.10677027,0.63398994
0.46523262,4.06387953,0.57232452,1.36208219,0.06536036,0.44333861,0.43220577,1.46145376,0.10987697,0.63115890
0.47123562,4.04771393,0.56822521,1.35060679,0.06626977,0.44552738,0.43231944,1.45134488,0.11273698,0.62604013
0.47723862,4.02061707,0.56207411,1.33456763,0.06694675,0.44643133,0.43097385,1.43923482,0.11534412,0.61883452
0.48324162,3.98418330,0.55401167,1.31445022,0.06737477,0.44621821,0.42828105,1.42597257,0.11769941,0.60979715
0.48924462,3.94026730,0.54422423,1.29084767,0.06754043,0.44508454,0.42438323,1.41246860,0.11981060,0.59922772
0.49524762,3.89091460,0.53293733,1.26443602,0.06743419,0.44324895,0.41944748,1.39966343,0.12169148,0.58745923
0.50125063,3.83828416,0.52040778,1.23594665,0.06705083,0.44094444,0.41365976,1.38849413,0.12336096,0.57484544
0.50725363,3.78456611,0.50691454,1.20613680,0.06638989,0.43841007,0.40721814,1.37985998,0.12484186,0.56174748
0.51325663,3.73189801,0.49274903,1.17575969,0.06545590,0.43588215,0.40032567,1.37458857,0.12615964,0.54852041
0.51925963,3.68228309,0.47820518,1.14553532,0.06425838,0.43358552,0.39318311,1.37340384,0.12734095,0.53550006
0.52526263,3.63751384,0.46356966,1.11612338,0.06281176,0.43172514,0.38598187,1.37689721,0.12841210,0.52299092
0.53126563,3.59910436,0.44911258,1.08809919,0.06113496,0.43047839,0.37889733,1.38550313,0.12939765,0.51125541
0.53726863,3.56823400,0.43507925,1.06193384,0.05925091,0.42998841,0.37208302,1.39948017,0.13031898,0.50050509
0.54327164,3.54570500,0.42168304,1.03797918,0.05718584,0.43035881,0.36566562,1.41889826,0.13119309,0.49089413
0.54927464,3.53191563,0.40909980,1.01645829,0.05496846,0.43164989,0.35974129,1.44363307,0.13203155,0.48251531
0.55527764,3.52685011,0.39746393,0.99746167,0.05262910,0.43387668,0.35437320,1.47336742,0.13283983,0.47539861
0.56128064,3.53008553,0.38686623,0.98094927,0.05019877,0.43700868,0.34959057,1.50760004,0.13361686,0.46951256
0.56728364,3.54081531,0.37735354,0.96675801,0.04770825,0.44097154,0.34538914,1.54566121,0.13435492,0.46476812
0.57328664,3.55788814,0.36893018,0.95461452,0.04518719,0.44565031,0.34173301,1.58673469,0.13503994,0.46102498
0.57928964,3.57986045,0.36156098,0.94415227,0.04266341,0.45089434,0.33855786,1.62988498,0.13565205,0.45809988
0.58529265,3.60505981,0.35517576,0.93493224,0.04016220,0.45652347,0.33577527,1.67408885,0.13616648,0.45577661
0.59129565,3.63165661,0.34967506,0.92646623,0.03770583,0.46233513,0.33327799,1.71826975,0.13655464,0.45381719
0.59729865,3.65774034,0.34493666,0.91824153,0.03531325,0.46811219,0.33094588,1.76133368,0.13678546,0.45197372
0.60330165,3.68139737,0.34082275,0.90974598,0.03299989,0.47363111,0.32865220,1.80220498,0.13682675,0.45000032
0.60930465,3.70078660,0.33718727,0.90049215,0.03077763,0.47866999,0.32627005,1.83986064,0.13664669,0.44766466
0.61530765,3.71420985,0.33388318,0.89003962,0.02865496,0.48301629,0.32367846,1.87336177,0.13621518,0.44475859
0.62131066,3.72017400,0.33076925,0.87801448,0.02663722,0.48647378,0.32076811,1.90188098,0.13550523,0.44110728
0.62731366,3.71744263,0.32771618,0.86412513,0.02472695,0.48886870,0.31744616,1.92472484,0.13449404,0.43657672
0.63331666,3.70507517,0.32461163,0.84817388,0.02292426,0.49005464,0.31364021,1.94135062,0.13316404,0.43107903
0.63931966,3.68245269,0.32136430,0.83006400,0.02122734,0.48991637,0.30930105,1.95137693,0.13150360,0.42457563
0.64532266,3.64928954,0.31790649,0.80980196,0.01963285,0.48837219,0.30440423,1.95458827,0.12950755,0.41707804
0.65132566,3.60563140,0.31419555,0.78749512,0.01813643,0.48537522,0.29895042,1.95093344,0.12717746,0.40864644
0.65732866,3.55184040,0.31021388,0.76334502,0.01673305,0.48091328,0.29296455,1.94051858,0.12452171,0.39938615
0.66333167,3.48856883,0.30596772,0.73763690,0.01541737,0.47500788,0.28649380,1.92359510,0.12155534,0.38944215
0.66933467,3.41672316,0.30148487,0.71072598,0.01418406,0.46771209,0.27960473,1.90054371,0.11829974,0.37899218
0.67533767,3.33742072,0.29681145,0.68302140,0.01302801,0.45910771,0.27237955,1.87185512,0.11478224,0.36823858
0.68134067,3.25194118,0.29200796,0.65496860,0.01194446,0.44930187,0.26491197,1.83810875,0.11103549,0.35739946
0.68734367,3.16167531,0.28714486,0.62703095,0.01092916,0.43842309,0.25730263,1.79995009,0.10709687,0.34669958
0.69334667,3.06807324,0.28229793,0.59967164,0.00997836,0.42661710,0.24965454,1.75806791,0.10300777,0.33636126
0.69934967,2.97259448,0.27754364,0.57333645,0.00908881,0.41404258,0.24206863,1.71317211,0.09881282,0.32659587
0.70535268,2.87666124,0.27295479,0.54843808,0.00825774,0.40086679,0.23463972,1.66597280,0.09455912,0.31759620
0.71135568,2.78161689,0.26859648,0.52534273,0.00748279,0.38726135,0.22745293,1.61716148,0.09029541,0.30952985
0.71735868,2.68869039,0.26452285,0.50435920,0.00676192,0.37339821,0.22058091,1.56739455,0.08607121,0.30253405
0.72336168,2.59896770,0.26077437,0.48573082,0.00609331,0.35944581,0.21408164,1.51727960,0.08193593,0.29671189
0.72936468,2.51337031,0.25737604,0.46963032,0.00547532,0.34556565,0.20799722,1.46736462,0.07793797,0.29213006
0.73536768,2.43264124,0.25433644,0.45615757,0.00490635,0.33190914,0.20235334,1.41813016,0.07412373,0.28881809
0.74137069,2.35733797,0.25164750,0.44534004,0.00438481,0.31861491,0.19715958,1.36998445,0.07053667,0.28676899
0.74737369,2.28783209,0.24928524,0.43713581,0.00390906,0.30580657,0.19241040,1.32326125,0.06721635,0.28594111
0.75337669,2.22431488,0.24721104,0.43143861,0.00347739,0.29359089,0.18808674,1.27822031,0.06419744,0.28626113
0.75937969,2.16680801,0.24537368,0.42808473,0.00308794,0.28205660,0.18415809,1.23505000,0.06150881,0.28762788
0.76538269,2.11517860,0.24371183,0.42686112,0.00273875,0.27127356,0.18058487,1.19387193,0.05917274,0.28991688
0.77138569,2.06915762,0.24215682,0.42751462,0.00242773,0.26129260,0.17732106,1.15474721,0.05720412,0.29298521
0.77738869,2.02836084,0.24063580,0.42976157,0.00215269,0.25214573,0.17431685,1.11768378,0.05560996,0.29667677
0.78339170,1.99231133,0.23907487,0.43329764,0.00191136,0.24384697,0.17152119,1.08264472,0.05438891,0.30082742
0.78939470,1.96046280,0.23740227,0.43780765,0.00170141,0.23639345,0.16888423,1.04955695,0.05353118,0.30527014
0.79539770,1.93222304,0.23555137,0.44297480,0.00152053,0.22976699,0.16635936,1.01832010,0.05301856,0.30983987
0.80140070,1.90697671,0.23346347,0.44848947,0.00136641,0.22393592,0.16390499,0.98881517,0.05282480,0.31437804
0.80740370,1.88410699,0.23109028,0.45405716,0.00123687,0.21885706,0.16148579,0.96091269,0.05291618,0.31873665
0.81340670,1.86301561,0.22839601,0.45940559,0.00112985,0.21447785,0.15907365,0.93448027,0.05325241,0.32278192
0.81940970,1.84314083,0.22535903,0.46429083,0.00104352,0.21073840,0.15664802,0.90938910,0.05378775,0.32639736
0.82541271,1.82397306,0.22197313,0.46850238,0.00097632,0.20757351,0.15419599,0.88551951,0.05447232,0.32948637
0.83141571,1.80506802,0.21824820,0.47186730,0.00092705,0.20491445,0.15171192,0.86276540,0.05525361,0.33197432
0.83741871,1.78605711,0.21421056,0.47425318,0.00089498,0.20269052,0.14919676,0.84103747,0.05607810,0.33381000
0.84342171,1.76665508,0.20990272,0.47557016,0.00087991,0.20083039,0.14665718,0.82026540,0.05689293,0.33496659
0.84942471,1.74666490,0.20538270,0.47577179,0.00088231,0.19926305,0.14410448,0.80039893,0.05764761,0.33544205
0.85542771,1.72597994,0.20072291,0.47485500,0.00090344,0.19791861,0.14155349,0.78140801,0.05829556,0.33525895
0.86143072,1.70458357,0.19600859,0.47285890,0.00094548,0.19672875,0.13902138,0.76328222,0.05879568,0.33446368
0.86743372,1.68254628,0.19133584,0.46986271,0.00101169,0.19562710,0.13652663,0.74602949,0.05911355,0.33312511
0.87343672,1.66002060,0.18680929,0.46598260,0.00110659,0.19454939,0.13408804,0.72967439,0.05922257,0.33133262
0.87943972,1.63723398,0.18253948,0.46136780,0.00123613,0.19343373,0.13172398,0.71425614,0.05910470,0.32919355
0.88544272,1.61447997,0.17863989,0.45619566,0.00140789,0.19222075,0.12945174,0.69982644,0.05875095,0.32683009
0.89144572,1.59210784,0.17522382,0.45066612,0.00163131,0.19085397,0.12728722,0.68644729,0.05816158,0.32437563
0.89744872,1.57051118,0.17240115,0.44499550,0.00191787,0.18928028,0.12524466,0.67418897,0.05734592,0.32197060
0.90345173,1.55011547,0.17027499,0.43940970,0.00228132,0.18745056,0.12333670,0.66312805,0.05632200,0.31975799
0.90945473,1.53136527,0.16893840,0.43413720,0.00273787,0.18532054,0.12157451,0.65334566,0.05511577,0.31787856
0.91545773,1.51471107,0.16847135,0.42940184,0.00330636,0.18285179,0.11996804,0.64492601,0.05376018,0.31646590
0.92146073,1.50059628,0.16893781,0.42541563,0.00400842,0.18001278,0.11852638,0.63795496,0.05229400,0.31564158
0.92746373,1.48944461,0.17038335,0.42237184,0.00486854,0.17678003,0.11725809,0.63251884,0.05076051,0.31551039
0.93346673,1.48164817,0.17283317,0.42043862,0.00591409,0.17313922,0.11617156,0.62870329,0.04920607,0.31615611
0.93946973,1.47755649,0.17629077,0.41975329,0.00717525,0.16908616,0.11527529,0.62659211,0.04767866,0.31763770
0.94547274,1.47746682,0.18073728,0.42041748,0.00868482,0.16462752,0.11457807,0.62626613,0.04622630,0.31998634
0.95147574,1.48161583,0.18613159,0.42249347,0.01047794,0.15978131,0.11408906,0.62780186,0.04489569,0.32320333
0.95747874,1.49017302,0.19241117,0.42600167,0.01259157,0.15457700,0.11381774,0.63127006,0.04373071,0.32725906
0.96348174,1.50323580,0.19949383,0.43091951,0.01506393,0.14905522,0.11377379,0.63673406,0.04277121,0.33209304
0.96948474,1.52082652,0.20728005,0.43718169,0.01793368,0.14326705,0.11396676,0.64424789,0.04205183,0.33761513
0.97548774,1.54289129,0.21565612,0.44468192,0.02123896,0.13727288,0.11440577,0.65385418,0.04160103,0.34370803
0.98149075,1.56930073,0.22449779,0.45327596,0.02501619,0.13114091,0.11509903,0.66558176,0.04144028,0.35023069
0.98749375,1.59985244,0.23367432,0.46278599,0.02929886,0.12494534,0.11605341,0.67944321,0.04158350,0.35702290
0.99349675,1.63427504,0.24305280,0.47300612,0.03411599,0.11876421,0.11727395,0.69543213,0.04203667,0.36391063
0.99949975,1.67223366,0.25250254,0.48370881,0.03949064,0.11267723,0.11876346,0.71352044,0.04279769,0.37071200
1.00550275,1.71333664,0.26189926,0.49465202,0.04543833,0.10676343,0.12052208,0.73365558,0.04385646,0.37724369
1.01150575,1.75714308,0.27112904,0.50558674,0.05196539,0.10109889,0.12254699,0.75575793,0.04519518,0.38332745
1.01750875,1.80317123,0.28009170,0.51626476,0.05906752,0.09575460,0.12483221,0.77971835,0.04678891,0.38879649
1.02351176,1.85090725,0.28870357,0.52644627,0.06672837,0.09079461,0.12736847,0.80539622,0.04860628,0.39350149
1.02951476,1.89981434,0.29689944,0.53590709,0.07491849,0.08627438,0.13014320,0.83261791,0.05061050,0.39731591
1.03551776,1.94934206,0.30463380,0.54444526,0.08359447,0.08223959,0.13314067,0.86117604,0.05276040,0.40014054
1.04152076,1.99893562,0.31188110,0.55188680,0.09269857,0.07872531,0.13634222,0.89082964,0.05501180,0.40190696
1.04752376,2.04804544,0.31863531,0.55809049,0.10215880,0.07575564,0.13972656,0.92130539,0.05731884,0.40257987
1.05352676,2.09613657,0.32490868,0.56295148,0.11188952,0.07334376,0.14327025,0.95230012,0.05963547,0.40215822
1.05952976,2.14269840,0.33072986,0.56640374,0.12179255,0.07149242,0.14694817,0.98348475,0.06191697,0.40067521
1.06553277,2.18725439,0.33614163,0.56842135,0.13175897,0.07019480,0.15073416,1.01450968,0.06412140,0.39819701
1.07153577,2.22937210,0.34119815,0.56901852,0.14167137,0.06943575,0.15460165,1.04501175,0.06621103,0.39482054
1.07753877,2.26867322,0.34596218,0.56824860,0.15140667,0.06919325,0.15852433,1.07462258,0.06815363,0.39067030
1.08354177,2.30484365,0.35050226,0.56620202,0.16083939,0.06944015,0.16247694,1.10297835,0.06992351,0.38589443
1.08954477,2.33764336,0.35488995,0.56300337,0.16984518,0.07014598,0.16643586,1.12973044,0.07150247,0.38066019
1.09554777,2.36691558,0.35919739,0.55880764,0.17830466,0.07127882,0.17037990,1.15455686,0.07288029,0.37514915
1.10155078,2.39259494,0.36349513,0.55379586,0.18610723,0.07280708,0.17429081,1.17717384,0.07405510,0.36955202
1.10755378,2.41471402,0.36785028,0.54817022,0.19315479,0.07470124,0.17815382,1.19734702,0.07503328,0.36406359
1.11355678,2.43340751,0.37232503,0.54214869,0.19936519,0.07693523,0.18195798,1.21490171,0.07582906,0.35887765
1.11955978,2.44891354,0.37697545,0.53595939,0.20467520,0.07948757,0.18569629,1.22973148,0.07646380,0.35418215
1.12556278,2.46157130,0.38185055,0.52983466,0.20904286,0.08234213,0.18936571,1.24180451,0.07696495,0.35015470
1.13156578,2.47181469,0.38699145,0.52400500,0.21244913,0.08548840,0.19296681,1.25116715,0.07736467,0.34695831
1.13756878,2.48016133,0.39243072,0.51869299,0.21489863,0.08892138,0.19650329,1.25794425,0.07769832,0.34473768
1.14357179,2.48719702,0.39819163,0.51410715,0.21641947,0.09264088,0.19998109,1.26233582,0.07800267,0.34361580
1.14957479,2.49355564,0.40428745,0.51043599,0.21706220,0.09665042,0.20340744,1.26461008,0.07831408,0.34369107
1.15557779,2.49989492,0.41072060,0.50784232,0.21689780,0.10095569,0.20678955,1.26509290,0.07866665,0.34503487
1.16158079,2.50686881,0.41748178,0.50645794,0.21601480,0.10556261,0.21013324,1.26415390,0.07909042,0.34768969
1.16758379,2.51509756,0.42454908,0.50637895,0.21451572,0.11047513,0.21344147,1.26218986,0.07960972,0.35166775
1.17358679,2.52513668,0.43188706,0.50766170,0.21251292,0.11569294,0.21671280,1.25960600,0.08024177,0.35695025
1.17958979,2.53744642,0.43944602,0.51031982,0.21012405,0.12120907,0.21994005,1.25679625,0.08099553,0.36348726
