energy_ev,total_up,total_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
0.74737369,2.15899389,-4.73569073,0.00185234,-0.00561966,0.00000000,-0.00000000,0.40430760,-1.06600642,1.12928340,-3.28308216,0.01175394,-0.01765143,0.19271978,-0.15471593,0.03604003,-0.01488694,0.28809806,-0.22782715
0.75337669,2.18040710,-4.66723922,0.00185095,-0.00545623,0.00000000,-0.00000000,0.41179862,-1.03684649,1.13431314,-3.25012224,0.01145330,-0.01796078,0.19430677,-0.15246892,0.03620729,-0.01455075,0.29354974,-0.22842676
0.75937969,2.20070320,-4.59564712,0.00185296,-0.00529046,0.00000000,-0.00000000,0.41897749,-1.00707841,1.13853323,-3.21344589,0.01126078,-0.01839148,0.19560778,-0.14987881,0.03629683,-0.01421988,0.29848726,-0.22880022
0.76538269,2.21901597,-4.52168480,0.00185744,-0.00512439,0.00000000,-0.00000000,0.42561394,-0.97701948,1.14146036,-3.17333856,0.01115235,-0.01895328,0.19654342,-0.14696442,0.03629148,-0.01389598,0.30280989,-0.22895184
0.77138569,2.23452800,-4.44618440,0.00186352,-0.00496007,0.00000000,-0.00000000,0.43149536,-0.94698245,1.14264288,-3.13015137,0.01110574,-0.01965428,0.19703789,-0.14375065,0.03617586,-0.01358089,0.30642689,-0.22889276
0.77738869,2.24649373,-4.37001451,0.00187038,-0.00479956,0.00000000,-0.00000000,0.43643169,-0.91726875,1.14167396,-3.08428942,0.01110073,-0.02050055,0.19702240,-0.14026770,0.03593709,-0.01327657,0.30926012,-0.22863958
0.78339170,2.25426132,-4.29405226,0.00187727,-0.00464485,0.00000000,-0.00000000,0.44025976,-0.88816187,1.13820425,-3.03619806,0.01111932,-0.02149581,0.19643838,-0.13655000,0.03556539,-0.01298500,0.31124659,-0.22821275
0.78939470,2.25729248,-4.21915414,0.00188352,-0.00449781,0.00000000,-0.00000000,0.44284663,-0.85992112,1.13195373,-2.98634755,0.01114590,-0.02264110,0.19524014,-0.13263514,0.03505462,-0.01270815,0.31234042,-0.22763481
0.79539770,2.25517957,-4.14612709,0.00188858,-0.00436014,0.00000000,-0.00000000,0.44409204,-0.83277602,1.12272199,-2.93521709,0.01116727,-0.02393457,0.19339721,-0.12856270,0.03440256,-0.01244792,0.31251446,-0.22692852
0.80140070,2.24765907,-4.07570122,0.00189197,-0.00423333,0.00000000,-0.00000000,0.44392975,-0.80692164,1.11039674,-2.88327900,0.01117267,-0.02537122,0.19089581,-0.12437310,0.03361117,-0.01220611,0.31176129,-0.22611506
0.80740370,2.23462111,-4.00850564,0.00189337,-0.00411863,0.00000000,-0.00000000,0.44232785,-0.78251496,1.09495976,-2.83098360,0.01115368,-0.02694281,0.18773984,-0.12010654,0.03268661,-0.01198436,0.31009357,-0.22521248
0.81340670,2.21611451,-3.94504863,0.00189255,-0.00401699,0.00000000,-0.00000000,0.43928800,-0.75967260,1.07649030,-2.77874585,0.01110412,-0.02863781,0.18395101,-0.11580205,0.03163909,-0.01178417,0.30754382,-0.22423428
0.81940970,2.19234740,-3.88570319,0.00188941,-0.00392910,0.00000000,-0.00000000,0.43484375,-0.73846985,1.05516539,-2.72693407,0.01101994,-0.03044142,0.17956835,-0.11149666,0.03048268,-0.01160695,0.30416355,-0.22318849
0.82541271,2.16368332,-3.83069878,0.00188399,-0.00385533,0.00000000,-0.00000000,0.42905800,-0.71894121,1.03125704,-2.67586145,0.01089901,-0.03233574,0.17464707,-0.10722481,0.02923487,-0.01145397,0.30002184,-0.22207706
0.83141571,2.13063309,-3.78011967,0.00187649,-0.00379578,0.00000000,-0.00000000,0.42201990,-0.70108217,1.00512643,-2.62578054,0.01074092,-0.03430004,0.16925692,-0.10301789,0.02791615,-0.01132651,0.29520338,-0.22089580
0.83741871,2.09384298,-3.73391011,0.00186722,-0.00375026,0.00000000,-0.00000000,0.41384126,-0.68485245,0.97721510,-2.57688119,0.01054683,-0.03631108,0.16348006,-0.09890404,0.02654951,-0.01122591,0.28980613,-0.21963478
0.84342171,2.05407959,-3.69188599,0.00185666,-0.00371836,0.00000000,-0.00000000,0.40465270,-0.67018027,0.94803348,-2.52929167,0.01031917,-0.03834363,0.15740873,-0.09490811,0.02515982,-0.01115368,0.28393868,-0.21827919
0.84942471,2.01221212,-3.65375264,0.00184545,-0.00369946,0.00000000,-0.00000000,0.39459984,-0.65696756,0.91814718,-2.48308305,0.01006152,-0.04037104,0.15114268,-0.09105179,0.02377337,-0.01111160,0.27771737,-0.21681064
0.85542771,1.96919280,-3.61912760,0.00183438,-0.00369278,0.00000000,-0.00000000,0.38383955,-0.64509590,0.88816141,-2.43827654,0.00977836,-0.04236588,0.14478661,-0.08735388,0.02241732,-0.01110191,0.27126341,-0.21520878
0.86143072,1.92603596,-3.58756749,0.00182442,-0.00369744,0.00000000,-0.00000000,0.37253650,-0.63443286,0.85870435,-2.39485314,0.00947491,-0.04430069,0.13844766,-0.08383069,0.02111925,-0.01112739,0.26469990,-0.21345328
0.86743372,1.88379656,-3.55859746,0.00181669,-0.00371246,0.00000000,-0.00000000,0.36086006,-0.62483840,0.83040970,-2.35276536,0.00915701,-0.04614875,0.13223314,-0.08049650,0.01990679,-0.01119153,0.25814908,-0.21152583
0.87343672,1.84354866,-3.53174163,0.00181251,-0.00373690,0.00000000,-0.00000000,0.34898167,-0.61617118,0.80389948,-2.31194999,0.00883091,-0.04788493,0.12624841,-0.07736398,0.01880733,-0.01129864,0.25172967,-0.20941230
0.87943972,1.80636437,-3.50655295,0.00181334,-0.00376979,0.00000000,-0.00000000,0.33707260,-0.60829434,0.77976733,-2.27234140,0.00850322,-0.04948642,0.12059509,-0.07444468,0.01784780,-0.01145394,0.24555459,-0.20710470
0.88544272,1.77329367,-3.48264091,0.00182082,-0.00381027,0.00000000,-0.00000000,0.32530213,-0.60108061,0.75856317,-2.23388445,0.00818081,-0.05093354,0.11536962,-0.07174945,0.01705457,-0.01166365,0.23972882,-0.20460303
0.89144572,1.74534540,-3.45969537,0.00183673,-0.00385754,0.00000000,-0.00000000,0.31383602,-0.59441644,0.74077963,-2.19654633,0.00787072,-0.05221039,0.11066206,-0.06928871,0.01645339,-0.01193497,0.23434775,-0.20191667
0.89744872,1.72346974,-3.43750539,0.00186298,-0.00391095,0.00000000,-0.00000000,0.30283527,-0.58820507,0.72684077,-2.16032652,0.00758010,-0.05330542,0.10655522,-0.06707267,0.01606939,-0.01227611,0.22949580,-0.19906547
0.90345173,1.70854227,-3.41597168,0.00190159,-0.00396996,0.00000000,-0.00000000,0.29245498,-0.58236835,0.71709339,-2.12526429,0.00731617,-0.05421191,0.10312400,-0.06511144,0.01592714,-0.01269616,0.22524540,-0.19608022
0.90945473,1.70134974,-3.39511217,0.00195464,-0.00403416,0.00000000,-0.00000000,0.28284322,-0.57684737,0.71180132,-2.09144319,0.00708616,-0.05492817,0.10043497,-0.06341495,0.01605073,-0.01320494,0.22165633,-0.19300260
0.91545773,1.70257764,-3.37506001,0.00202424,-0.00410324,0.00000000,-0.00000000,0.27413986,-0.57160172,0.71114258,-2.05899222,0.00689725,-0.05545767,0.09854612,-0.06199282,0.01646379,-0.01381282,0.21877543,-0.18988455
0.92146073,1.71279954,-3.35605428,0.00211247,-0.00417699,0.00000000,-0.00000000,0.26647522,-0.56660779,0.71520967,-2.02808354,0.00675650,-0.05580892,0.09750673,-0.06085409,0.01718952,-0.01453038,0.21663656,-0.18678707
0.92746373,1.73246833,-3.33842363,0.00222133,-0.00425526,0.00000000,-0.00000000,0.25996859,-0.56185587,0.72401264,-1.99892675,0.00667074,-0.05599515,0.09735733,-0.06000687,0.01825070,-0.01536809,0.21526087,-0.18377842
0.93346673,1.76190925,-3.32256386,0.00235264,-0.00433793,0.00000000,-0.00000000,0.25472647,-0.55734662,0.73748481,-1.97175998,0.00664651,-0.05603383,0.09812975,-0.05945795,0.01966952,-0.01633592,0.21465734,-0.18093194
0.93946973,1.80131469,-3.30891045,0.00250802,-0.00442484,0.00000000,-0.00000000,0.25084071,-0.55308695,0.75549071,-1.94683827,0.00668987,-0.05594595,0.09984721,-0.05921242,0.02146746,-0.01744283,0.21482349,-0.17832343
0.94547274,1.85074091,-3.29790773,0.00268876,-0.00451577,0.00000000,-0.00000000,0.24838647,-0.54908559,0.77783576,-1.92441987,0.00680631,-0.05575526,0.10252455,-0.05927326,0.02366495,-0.01869636,0.21574631,-0.17602829
0.95147574,1.91010641,-3.28997634,0.00289579,-0.00461039,0.00000000,-0.00000000,0.24742020,-0.54534877,0.80427717,-1.90475110,0.00700054,-0.05548724,0.10616844,-0.05964106,0.02628103,-0.02010208,0.21740324,-0.17411854
0.95747874,1.97919216,-3.28548070,0.00312957,-0.00470823,0.00000000,-0.00000000,0.24797762,-0.54187625,0.83453552,-1.88805082,0.00727631,-0.05516817,0.11077774,-0.06031379,0.02933283,-0.02166313,0.21976328,-0.17265982
0.96348174,2.05764354,-3.28469847,0.00339004,-0.00480861,0.00000000,-0.00000000,0.25007201,-0.53865788,0.86830628,-1.87449515,0.00763622,-0.05482400,0.11634394,-0.06128671,0.03283505,-0.02337978,0.22278810,-0.17170856
0.96948474,2.14497393,-3.28779368,0.00367656,-0.00491065,0.00000000,-0.00000000,0.25369270,-0.53567105,0.90527081,-1.86420347,0.00808155,-0.05447937,0.12285176,-0.06255242,0.03679930,-0.02524903,0.22643311,-0.17130943
0.97548774,2.24056996,-3.29479500,0.00398787,-0.00501328,0.00000000,-0.00000000,0.25880406,-0.53287913,0.94510627,-1.85722648,0.00861205,-0.05415660,0.13027977,-0.06410107,0.04123340,-0.02726427,0.23064849,-0.17149311
0.98149075,2.34369845,-3.30558043,0.00432204,-0.00511515,0.00000000,-0.00000000,0.26534507,-0.53023103,0.98749390,-1.85353692,0.00922578,-0.05387486,0.13860123,-0.06592071,0.04614068,-0.02941513,0.23538010,-0.17227470
0.98749375,2.45351474,-3.31986932,0.00467650,-0.00521474,0.00000000,-0.00000000,0.27322942,-0.52766192,1.03212545,-1.85302357,0.00991901,-0.05364940,0.14778495,-0.06799775,0.05151925,-0.03168737,0.24057023,-0.17365249
0.99349675,2.56907264,-3.33722203,0.00504799,-0.00531033,0.00000000,-0.00000000,0.28234642,-0.52509505,1.07870735,-1.85548890,0.01068607,-0.05349106,0.15779624,-0.07031753,0.05736128,-0.03406292,0.24615823,-0.17560758
0.99949975,2.68933563,-3.35704747,0.00543264,-0.00540005,0.00000000,-0.00000000,0.29256252,-0.52244457,1.12696270,-1.86065045,0.01151936,-0.05340590,0.16859781,-0.07286500,0.06365241,-0.03652014,0.25208094,-0.17810389
1.00550275,2.81318951,-3.37861794,0.00582600,-0.00548195,0.00000000,-0.00000000,0.30372353,-0.51961919,1.17663095,-1.86814593,0.01240937,-0.05339510,0.18015070,-0.07562532,0.07037117,-0.03903410,0.25827303,-0.18108903
1.01150575,2.93945613,-3.40109066,0.00622315,-0.00555401,0.00000000,-0.00000000,0.31565751,-0.51652634,1.22746555,-1.87754189,0.01334470,-0.05345505,0.19241504,-0.07858446,0.07748855,-0.04157720,0.26466714,-0.18449556
1.01750875,3.06690822,-3.42353483,0.00661873,-0.00561424,0.00000000,-0.00000000,0.32817816,-0.51307678,1.27922981,-1.88834540,0.01431229,-0.05357762,0.20535059,-0.08172975,0.08496773,-0.04411970,0.27119393,-0.18824294
1.02351176,3.19428511,-3.44496285,0.00700715,-0.00566077,0.00000000,-0.00000000,0.34108869,-0.50918908,1.33169142,-1.90001835,0.01529758,-0.05375075,0.21891705,-0.08505019,0.09276396,-0.04663057,0.27778215,-0.19223979
1.02951476,3.32030914,-3.46436425,0.00738263,-0.00569184,0.00000000,-0.00000000,0.35418592,-0.50479390,1.38461600,-1.91199363,0.01628481,-0.05395902,0.23307411,-0.08853667,0.10082459,-0.04907833,0.28435862,-0.19638662
1.03551776,3.44370257,-3.48074076,0.00773941,-0.00570595,0.00000000,-0.00000000,0.36726455,-0.49983780,1.43776026,-1.92369248,0.01725736,-0.05418454,0.24778096,-0.09218187,0.10908940,-0.05143196,0.29084827,-0.20057871
1.04152076,3.56320465,-3.49314082,0.00807188,-0.00570185,0.00000000,-0.00000000,0.38012145,-0.49428618,1.49086538,-1.93454230,0.01819815,-0.05440778,0.26299564,-0.09598001,0.11749098,-0.05366185,0.29717432,-0.20470914
1.04752376,3.67758863,-3.50069222,0.00837469,-0.00567866,0.00000000,-0.00000000,0.39255969,-0.48812531,1.54365094,-1.94399417,0.01909006,-0.05460854,0.27867379,-0.09992630,0.12595545,-0.05574078,0.30325856,-0.20867189
1.05352676,3.78567837,-3.50263143,0.00864299,-0.00563582,0.00000000,-0.00000000,0.40439230,-0.48136342,1.59580995,-1.95153943,0.01991636,-0.05476690,0.29476723,-0.10401620,0.13440332,-0.05764475,0.30902181,-0.21236476
1.05952976,3.88636418,-3.49832866,0.00887248,-0.00557319,0.00000000,-0.00000000,0.41544558,-0.47403060,1.64700550,-1.95672468,0.02066122,-0.05486412,0.31122210,-0.10824451,0.14275047,-0.05935382,0.31438459,-0.21569212
1.06553277,3.97861767,-3.48730768,0.00905956,-0.00549104,0.00000000,-0.00000000,0.42556189,-0.46617771,1.69686904,-1.95916474,0.02131009,-0.05488345,0.32797690,-0.11260435,0.15090940,-0.06085280,0.31926798,-0.21856741
1.07153577,4.06150517,-3.46926011,0.00920147,-0.00539004,0.00000000,-0.00000000,0.43460180,-0.45787435,1.74500080,-1.95855315,0.02185019,-0.05481087,0.34496047,-0.11708605,0.15879055,-0.06213173,0.32359468,-0.22091522
1.07753877,4.13419956,-3.44405364,0.00929632,-0.00527124,0.00000000,-0.00000000,0.44244564,-0.44920610,1.79097218,-1.95467008,0.02227082,-0.05463563,0.36208993,-0.12167615,0.16630372,-0.06318625,0.32729024,-0.22267304
1.08354177,4.19599028,-3.41173461,0.00934317,-0.00513607,0.00000000,-0.00000000,0.44899441,-0.44027111,1.83433026,-1.94738732,0.02256371,-0.05435068,0.37926894,-0.12635650,0.17335965,-0.06401776,0.33028446,-0.22379253
1.08954477,4.24629129,-3.37252491,0.00934205,-0.00498628,0.00000000,-0.00000000,0.45417015,-0.43117648,1.87460416,-1.93667052,0.02272327,-0.05395287,0.39638631,-0.13110355,0.17987154,-0.06463337,0.33251283,-0.22424033
1.09554777,4.28464700,-3.32681392,0.00929397,-0.00482388,0.00000000,-0.00000000,0.45791570,-0.42203446,1.91131322,-1.92257876,0.02274672,-0.05344300,0.41331517,-0.13588798,0.18575667,-0.06504562,0.33391800,-0.22399847
1.10155078,4.31073606,-3.27514622,0.00920087,-0.00465113,0.00000000,-0.00000000,0.46019413,-0.41295887,1.94397651,-1.90526153,0.02263416,-0.05282575,0.42991273,-0.14067468,0.19093795,-0.06527212,0.33445132,-0.22306432
1.10755378,4.32437321,-3.21820564,0.00906557,-0.00447045,0.00000000,-0.00000000,0.46098776,-0.40406195,1.97212338,-1.88495353,0.02238859,-0.05210934,0.44602095,-0.14542308,0.19534548,-0.06533489,0.33407418,-0.22145020
1.11355678,4.32550904,-3.15679678,0.00889168,-0.00428436,0.00000000,-0.00000000,0.46029701,-0.39545171,1.99530482,-1.86196757,0.02201576,-0.05130516,0.46146795,-0.15008799,0.19891793,-0.06525966,0.33275928,-0.21918255
1.11955978,4.31422809,-3.09182474,0.00868353,-0.00409545,0.00000000,-0.00000000,0.45813906,-0.38723007,2.01310492,-1.83668591,0.02152395,-0.05042726,0.47607041,-0.15462073,0.20160389,-0.06507500,0.33049166,-0.21630097
1.12556278,4.29074528,-3.02427385,0.00844601,-0.00390628,0.00000000,-0.00000000,0.45454652,-0.37949172,2.02515226,-1.80955039,0.02092377,-0.04949172,0.48963675,-0.15897071,0.20336301,-0.06481142,0.32726954,-0.21285687
1.13156578,4.25540079,-2.95518632,0.00818443,-0.00371940,0.00000000,-0.00000000,0.44956608,-0.37232383,2.03113074,-1.78105182,0.02022777,-0.04851607,0.50197120,-0.16308726,0.20416699,-0.06450036,0.32310482,-0.20891207
1.13756878,4.20865369,-2.88564124,0.00790442,-0.00353725,0.00000000,-0.00000000,0.44325728,-0.36580652,2.03078937,-1.75171883,0.01945003,-0.04751857,0.51287844,-0.16692166,0.20400035,-0.06417327,0.31802332,-0.20453714
1.14357179,4.15107433,-2.81673457,0.00761178,-0.00336213,0.00000000,-0.00000000,0.43569135,-0.36001397,2.02395083,-1.72210665,0.01860583,-0.04651764,0.52216887,-0.17042924,0.20286093,-0.06386061,0.31206469,-0.19980982
1.14957479,4.08333550,-2.74956052,0.00731228,-0.00319622,0.00000000,-0.00000000,0.42695010,-0.35501606,2.01051830,-1.69278585,0.01771110,-0.04553122,0.52966410,-0.17357143,0.20076015,-0.06359099,0.30528197,-0.19481328
1.15557779,4.00620257,-2.68519444,0.00701159,-0.00304151,0.00000000,-0.00000000,0.41712495,-0.35088030,1.99048046,-1.66433157,0.01678205,-0.04457627,0.53520254,-0.17631768,0.19772303,-0.06339036,0.29774088,-0.18963445
1.16158079,3.92052244,-2.62467733,0.00671511,-0.00289983,0.00000000,-0.00000000,0.40631591,-0.34767394,1.96391442,-1.63731307,0.01583475,-0.04366833,0.53864483,-0.17864701,0.19378783,-0.06328129,0.28951871,-0.18436233
1.16758379,3.82721143,-2.56900208,0.00642786,-0.00277283,0.00000000,-0.00000000,0.39463061,-0.34546593,1.93098633,-1.61228395,0.01488466,-0.04282115,0.53987881,-0.18054922,0.18900547,-0.06328242,0.28070302,-0.17908638
1.17358679,3.72724205,-2.51910118,0.00615438,-0.00266196,0.00000000,-0.00000000,0.38218316,-0.34432861,1.89194976,-1.58977308,0.01394636,-0.04204645,0.53882389,-0.18202556,0.18343857,-0.06340795,0.27139002,-0.17389496
1.17958979,3.62162877,-2.47583591,0.00589865,-0.00256854,0.00000000,-0.00000000,0.36909292,-0.34433888,1.84714184,-1.57027610,0.01303320,-0.04135377,0.53543449,-0.18308889,0.17716031,-0.06366737,0.26168270,-0.16887385
1.18559280,3.51141273,-2.43998657,0.00566399,-0.00249371,0.00000000,-0.00000000,0.35548317,-0.34557876,1.79697716,-1.55424782,0.01215707,-0.04075044,0.52970246,-0.18376328,0.17025292,-0.06406526,0.25168887,-0.16410482
1.19159580,3.39764586,-2.41224389,0.00545304,-0.00243845,0.00000000,-0.00000000,0.34147950,-0.34813507,1.74193973,-1.54209517,0.01132822,-0.04024159,0.52165835,-0.18408298,0.16280602,-0.06460125,0.24151893,-0.15966432
1.19759880,3.28137436,-2.39320111,0.00526773,-0.00240362,0.00000000,-0.00000000,0.32720807,-0.35209842,1.68257312,-1.53417099,0.01055515,-0.03983024,0.51137144,-0.18409096,0.15491474,-0.06527014,0.23128367,-0.15562227
1.20360180,3.16362222,-2.38334681,0.00510925,-0.00238996,0.00000000,-0.00000000,0.31279375,-0.35756115,1.61946929,-1.53076841,0.00984459,-0.03951754,0.49894855,-0.18383702,0.14667772,-0.06606208,0.22109198,-0.15204090
1.20960480,3.04537500,-2.38305828,0.00497806,-0.00239805,0.00000000,-0.00000000,0.29835810,-0.36461459,1.55325626,-1.53211600,0.00920148,-0.03930289,0.48453166,-0.18337549,0.13819500,-0.06696296,0.21104861,-0.14897372
1.21560780,2.92756458,-2.39259542,0.00487394,-0.00242837,0.00000000,-0.00000000,0.28401743,-0.37334534,1.48458517,-1.53837347,0.00862911,-0.03918428,0.46829443,-0.18276281,0.12956598,-0.06795485,0.20125200,-0.14646465
1.22161081,2.81105536,-2.41209515,0.00479601,-0.00248125,0.00000000,-0.00000000,0.26988078,-0.38383108,1.41411722,-1.54962811,0.00812924,-0.03915846,0.45043787,-0.18205499,0.12088739,-0.06901653,0.19179231,-0.14454724
1.22761381,2.69663258,-2.44156648,0.00474280,-0.00255691,0.00000000,-0.00000000,0.25604823,-0.39613568,1.34251086,-1.56589184,0.00770230,-0.03922126,0.43118518,-0.18130514,0.11225134,-0.07012411,0.18274964,-0.14324400
1.23361681,2.58499319,-2.48088617,0.00471235,-0.00265536,0.00000000,-0.00000000,0.24260933,-0.41030410,1.27040961,-1.58709895,0.00734762,-0.03936776,0.41077623,-0.18056118,0.10374364,-0.07125175,0.17419257,-0.14256599
1.23961981,2.47673997,-2.52979530,0.00470226,-0.00277649,0.00000000,-0.00000000,0.22964194,-0.42635707,1.19843118,-1.61310444,0.00706368,-0.03959253,0.38946163,-0.17986384,0.09544232,-0.07237237,0.16617697,-0.14251247
1.24562281,2.37237894,-2.58789683,0.00470983,-0.00291994,0.00000000,-0.00000000,0.21721149,-0.44428589,1.12715793,-1.64368316,0.00684843,-0.03988978,0.36749688,-0.17924502,0.08741644,-0.07345836,0.15874528,-0.14307081
1.25162581,2.27232059,-2.65465443,0.00473216,-0.00308516,0.00000000,-0.00000000,0.20537069,-0.46404754,1.05712922,-1.67852965,0.00669955,-0.04025345,0.34513669,-0.17872663,0.07972516,-0.07448236,0.15192614,-0.14421652
1.25762881,2.17688469,-2.72939270,0.00476623,-0.00327131,0.00000000,-0.00000000,0.19415979,-0.48556032,0.98883572,-1.71725877,0.00661475,-0.04067732,0.32262972,-0.17831988,0.07241723,-0.07541799,0.14573448,-0.14591359
1.26363182,2.08630857,-2.81129913,0.00480906,-0.00347732,0.00000000,-0.00000000,0.18360736,-0.50870032,0.92271579,-1.75940729,0.00659206,-0.04115493,0.30021393,-0.17802505,0.06553077,-0.07624043,0.14017208,-0.14811493
1.26963482,2.00075864,-2.89942810,0.00485780,-0.00370176,0.00000000,-0.00000000,0.17373150,-0.53329886,0.85915409,-1.80443643,0.00663005,-0.04167964,0.27811265,-0.17783174,0.05909333,-0.07692709,0.13522848,-0.15076310
1.27563782,1.92034424,-2.99270702,0.00490980,-0.00394293,0.00000000,-0.00000000,0.16454158,-0.55914116,0.79848220,-1.85173562,0.00672810,-0.04224444,0.25653152,-0.17771952,0.05312232,-0.07745807,0.13088242,-0.15379122
1.28164082,1.84513359,-3.08994511,0.00496276,-0.00419877,0.00000000,-0.00000000,0.15604028,-0.58596637,0.74098117,-1.90062751,0.00688649,-0.04284189,0.23565634,-0.17765900,0.04762563,-0.07781654,0.12710349,-0.15712412
1.28764382,1.77517050,-3.18984490,0.00501474,-0.00446690,0.00000000,-0.00000000,0.14822594,-0.61346919,0.68688574,-1.95037458,0.00710660,-0.04346398,0.21565186,-0.17761318,0.04260255,-0.07798904,0.12385418,-0.16067970
1.29364682,1.71049145,-3.29101677,0.00506426,-0.00474463,0.00000000,-0.00000000,0.14109505,-0.64130308,0.63638996,-2.00018734,0.00739093,-0.04410192,0.19666140,-0.17753896,0.03804478,-0.07796563,0.12109209,-0.16437046
1.29964982,1.65114174,-3.39199667,0.00511030,-0.00502894,0.00000000,-0.00000000,0.13464480,-0.66908521,0.58965378,-2.04923443,0.00774308,-0.04474608,0.17880738,-0.17738891,0.03393757,-0.07773990,0.11877227,-0.16810533
1.30565283,1.59719021,-3.49126711,0.00515234,-0.00531655,0.00000000,-0.00000000,0.12887555,-0.69640297,0.54681041,-2.09665470,0.00816772,-0.04538581,0.16219260,-0.17711304,0.03026094,-0.07730894,0.11684967,-0.17179150
1.31165583,1.54874153,-3.58728137,0.00519030,-0.00560395,0.00000000,-0.00000000,0.12379310,-0.72282225,0.50797376,-2.14157133,0.00867044,-0.04600943,0.14690207,-0.17666058,0.02699092,-0.07667315,0.11528138,-0.17533659
1.31765883,1.50594567,-3.67849076,0.00522455,-0.00588747,0.00000000,-0.00000000,0.11941064,-0.74789698,0.47324595,-2.18310795,0.00925750,-0.04660420,0.13300544,-0.17598180,0.02410068,-0.07583601,0.11402889,-0.17865074
1.32366183,1.46900392,-3.76337456,0.00525583,-0.00616332,0.00000000,-0.00000000,0.11575037,-0.77118001,0.44272414,-2.22040662,0.00993566,-0.04715643,0.12055962,-0.17502961,0.02156170,-0.07480377,0.11306001,-0.18164891
1.32966483,1.43817134,-3.84047213,0.00528519,-0.00642767,0.00000000,-0.00000000,0.11284454,-0.79223481,0.41650659,-2.25264745,0.01071179,-0.04765162,0.10961171,-0.17376110,0.01934469,-0.07358512,0.11235052,-0.18425310
1.33566783,1.41375559,-3.90841649,0.00531386,-0.00667679,0.00000000,-0.00000000,0.11073606,-0.81064771,0.39469760,-2.27906932,0.01159257,-0.04807474,0.10020184,-0.17213896,0.01742051,-0.07219087,0.11188543,-0.18639453
1.34167084,1.39611205,-3.96596836,0.00534321,-0.00690703,0.00000000,-0.00000000,0.10947850,-0.82604031,0.37741100,-2.29899132,0.01258413,-0.04841055,0.09236588,-0.17013263,0.01576087,-0.07063363,0.11165983,-0.18801570
1.34767384,1.38563573,-4.01204971,0.00537463,-0.00711503,0.00000000,-0.00000000,0.10913550,-0.83808144,0.36477205,-2.31183400,0.01369159,-0.04864408,0.08613787,-0.16771929,0.01433889,-0.06892747,0.11167938,-0.18907223
1.35367684,1.38275020,-4.04577560,0.00540940,-0.00729771,0.00000000,-0.00000000,0.10977965,-0.84649834,0.35691763,-2.31713980,0.01491877,-0.04876110,0.08155201,-0.16488473,0.01312957,-0.06708776,0.11196022,-0.18953444
1.35967984,1.38789394,-4.06648302,0.00544867,-0.00745243,0.00000000,-0.00000000,0.11149077,-0.85108646,0.35399462,-2.31459176,0.01626778,-0.04874867,0.07864407,-0.16162386,0.01211003,-0.06513091,0.11252858,-0.18938857
1.36568284,1.40150488,-4.07375557,0.00549330,-0.00757701,0.00000000,-0.00000000,0.11435379,-0.85171755,0.35615641,-2.30402954,0.01773871,-0.04859572,0.07745214,-0.15794115,0.01125970,-0.06307428,0.11341991,-0.18863758
1.37168584,1.42400330,-4.06744270,0.00554386,-0.00766981,0.00000000,-0.00000000,0.11845612,-0.84834552,0.36355773,-2.28546199,0.01932934,-0.04829362,0.07801677,-0.15385076,0.01056041,-0.06093609,0.11467768,-0.18730146
1.37768884,1.45577398,-4.04767267,0.00560056,-0.00772983,0.00000000,-0.00000000,0.12388474,-0.84100991,0.37634774,-2.25907542,0.02103495,-0.04783671,0.08038023,-0.14937645,0.00999633,-0.05873545,0.11635186,-0.18541712
1.38369185,1.49714780,-4.01485820,0.00566324,-0.00775664,0.00000000,-0.00000000,0.13072307,-0.82983661,0.39466170,-2.22523697,0.02284819,-0.04722273,0.08458510,-0.14455138,0.00955393,-0.05649229,0.11849714,-0.18303767
1.38969485,1.54838349,-3.96969444,0.00573134,-0.00775053,0.00000000,-0.00000000,0.13904765,-0.81503586,0.41861143,-2.18449270,0.02475901,-0.04645324,0.09067209,-0.13941750,0.00922182,-0.05422747,0.12117099,-0.18023120
1.39569785,1.60964988,-3.91314899,0.00580396,-0.00771238,0.00000000,-0.00000000,0.14892493,-0.79689744,0.44827490,-2.13756000,0.02675472,-0.04553381,0.09867727,-0.13402492,0.00899060,-0.05196284,0.12443151,-0.17707919
1.40170085,1.68100905,-3.84644409,0.00587988,-0.00764373,0.00000000,-0.00000000,0.16040807,-0.77578339,0.48368524,-2.08531453,0.02882012,-0.04447413,0.10862869,-0.12843093,0.00885274,-0.04972120,0.12833532,-0.17367437
1.40770385,1.76240097,-3.77103144,0.00595760,-0.00754672,0.00000000,-0.00000000,0.17353410,-0.75211827,0.52481985,-2.02877199,0.03093773,-0.04328795,0.12054260,-0.12269891,0.00880236,-0.04752639,0.13293534,-0.17011827
1.41370685,1.85362989,-3.68856038,0.00603542,-0.00742400,0.00000000,-0.00000000,0.18832140,-0.72637762,0.57158973,-1.96906504,0.03308808,-0.04199284,0.13441946,-0.11689703,0.00883512,-0.04540321,0.13827865,-0.16651859
