energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-0.00300150,8.51062620,0.18307809,0.01115455,1.46896734,3.12957188,6.00524843,0.05305927,0.89380378
0.00300150,8.43519640,0.18146618,0.01108782,1.49175431,3.12599049,5.92709080,0.05261171,0.88827162
0.00900450,8.36307786,0.17940159,0.01100370,1.51821477,3.12077846,5.84834168,0.05246825,0.88295016
0.01500750,8.29576079,0.17685886,0.01090354,1.54847175,3.11437842,5.77014999,0.05263125,0.87798910
0.02101051,8.23469033,0.17383239,0.01078902,1.58259369,3.10727593,5.69367504,0.05309786,0.87353199
0.02701351,8.18119723,0.17033599,0.01066224,1.62058258,3.09996875,5.62003666,0.05385986,0.86970886
0.03301651,8.13643053,0.16640177,0.01052563,1.66236328,3.09293587,5.55026634,0.05490373,0.86662911
0.03901951,8.10129597,0.16207842,0.01038191,1.70777465,3.08660789,5.48526198,0.05621061,0.86437499
0.04502251,8.07640380,0.15742895,0.01023404,1.75656348,3.08134043,5.42574861,0.05775652,0.86299631
0.05102551,8.06202910,0.15252818,0.01008515,1.80838160,3.07739203,5.37224713,0.05951263,0.86250640
0.05702851,8.05808730,0.14745993,0.00993843,1.86278696,3.07490766,5.32505285,0.06144562,0.86287997
0.06303152,8.06412655,0.14231427,0.00979707,1.91924888,3.07390888,5.28422484,0.06351822,0.86405273
0.06903452,8.07933803,0.13718472,0.00966417,1.97715754,3.07429107,5.24958698,0.06568985,0.86592306
0.07503752,8.10258391,0.13216567,0.00954266,2.03583783,3.07582793,5.22074032,0.06791741,0.86835563
0.08104052,8.13244191,0.12735003,0.00943524,2.09456687,3.07818301,5.19708638,0.07015614,0.87118686
0.08704352,8.16726435,0.12282712,0.00934430,2.15259487,3.08092760,5.17785996,0.07236060,0.87423183
0.09304652,8.20524864,0.11868090,0.00927190,2.20916824,3.08356392,5.16216975,0.07448574,0.87729249
0.09904952,8.24451556,0.11498839,0.00921970,2.26355398,3.08555244,5.14904434,0.07648792,0.88016661
0.10505253,8.28319089,0.11181848,0.00918899,2.31506424,3.08634153,5.13748117,0.07832601,0.88265693
0.11105553,8.31948597,0.10923083,0.00918061,2.36307956,3.08539804,5.12649563,0.07996240,0.88458009
0.11705853,8.35177254,0.10727500,0.00919501,2.40706972,3.08223670,5.11516740,0.08136391,0.88577486
0.12306153,8.37864740,0.10598964,0.00923221,2.44661082,3.07644683,5.10268152,0.08250261,0.88610898
0.12906453,8.39898325,0.10540184,0.00929182,2.48139758,3.06771469,5.08836167,0.08335648,0.88548443
0.13506753,8.41196232,0.10552643,0.00937304,2.51125007,3.05584006,5.07169381,0.08390978,0.88384066
0.14107054,8.41709097,0.10636536,0.00947464,2.53611418,3.04074604,5.05233876,0.08415339,0.88115564
0.14707354,8.41419401,0.10790718,0.00959501,2.55605569,3.02248131,5.03013293,0.08408472,0.87744460
0.15307654,8.40338909,0.11012649,0.00973213,2.57124814,3.00121473,5.00507731,0.08370756,0.87275652
0.15907954,8.38504251,0.11298359,0.00988353,2.58195484,2.97722238,4.97731521,0.08303161,0.86716863
0.16508254,8.35970917,0.11642431,0.01004637,2.58850611,2.95086769,4.94710034,0.08207188,0.86077912
0.17108554,8.32806025,0.12038010,0.01021738,2.59127281,2.92257586,4.91475713,0.08084787,0.85369865
0.17708854,8.29080318,0.12476846,0.01039287,2.59063774,2.89280389,4.88063583,0.07938264,0.84604105
0.18309155,8.24859898,0.12949371,0.01056879,2.58696642,2.86200813,4.84506543,0.07770188,0.83791382
0.18909455,8.20198238,0.13444834,0.01074072,2.58057925,2.83061106,4.80830727,0.07583280,0.82940909
0.19509755,8.15129000,0.13951474,0.01090395,2.57172637,2.79896963,4.77051273,0.07380315,0.82059554
0.20110055,8.09660148,0.14456747,0.01105356,2.56056725,2.76734685,4.73168767,0.07164029,0.81151187
0.20710355,8.03769775,0.14947596,0.01118445,2.54715599,2.73588860,4.69166634,0.06937034,0.80216219
0.21310655,7.97403962,0.15410766,0.01129155,2.53143354,2.70460720,4.65009660,0.06701746,0.79251375
0.21910955,7.90476847,0.15833149,0.01136985,2.51322736,2.67337277,4.60643782,0.06460336,0.78249709
0.22511256,7.82872974,0.16202142,0.01141460,2.49225877,2.64191312,4.55997196,0.06214693,0.77200864
0.23111556,7.74451816,0.16506024,0.01142144,2.46815754,2.60982242,4.50982745,0.05966410,0.76091579
0.23711856,7.65054255,0.16734307,0.01138657,2.44048309,2.57657809,4.45501474,0.05716785,0.74906393
0.24312156,7.54510649,0.16878070,0.01130686,2.40875099,2.54156524,4.39447171,0.05466842,0.73628520
0.24912456,7.42650040,0.16930250,0.01117999,2.37246341,2.50410728,4.32711633,0.05217363,0.72240846
0.25512756,7.29309970,0.16885867,0.01100459,2.33114155,2.46350090,4.25190355,0.04968927,0.70726971
0.26113057,7.14346330,0.16742197,0.01078028,2.28435838,2.41905370,4.16788338,0.04721966,0.69072260
0.26713357,6.97642679,0.16498848,0.01050773,2.23176959,2.37012203,4.07425652,0.04476813,0.67264825
0.27313657,6.79118493,0.16157771,0.01018868,2.17314119,2.31614733,3.97042464,0.04233756,0.65296385
0.27913957,6.58735885,0.15723176,0.00982590,2.10837199,2.25668862,3.85603236,0.03993085,0.63162958
0.28514257,6.36504409,0.15201378,0.00942312,2.03750991,2.19144968,3.73099863,0.03755132,0.60865353
0.29114557,6.12483725,0.14600564,0.00898496,1.96076118,2.12029933,3.59553589,0.03520304,0.58409429
0.29714857,5.86783975,0.13930505,0.00851672,1.87849198,2.04328396,3.45015613,0.03289105,0.55806114
0.30315158,5.59563905,0.13202222,0.00802431,1.79122274,1.96063173,3.29566362,0.03062145,0.53071196
0.30915458,5.31026870,0.12427613,0.00751402,1.69961534,1.87274847,3.13313512,0.02840142,0.50224893
0.31515758,5.01414967,0.11619077,0.00699232,1.60445414,1.78020568,2.96388861,0.02623909,0.47291234
0.32116058,4.71001660,0.10789134,0.00646574,1.50662207,1.68372151,2.78944267,0.02414344,0.44297302
0.32716358,4.40083303,0.09950066,0.00594060,1.40707296,1.58413589,2.61146865,0.02212399,0.41272361
0.33316658,4.08970011,0.09113590,0.00542293,1.30680185,1.48238134,2.43173828,0.02019057,0.38246932
0.33916958,3.77976347,0.08290573,0.00491825,1.20681449,1.37945091,2.25206937,0.01835303,0.35251866
0.34517259,3.47412250,0.07490803,0.00443153,1.10809786,1.27636512,2.07427213,0.01662093,0.32317441
0.35117559,3.17574618,0.06722814,0.00396702,1.01159274,1.17413933,1.90009856,0.01500332,0.29472543
0.35717859,2.88739853,0.05993772,0.00352824,0.91816946,1.07375301,1.73119689,0.01350843,0.26743950
0.36318159,2.61157620,0.05309417,0.00311796,0.82860790,0.97612236,1.56907267,0.01214356,0.24155741
0.36918459,2.35045997,0.04674064,0.00273816,0.74358195,0.88207693,1.41505751,0.01091488,0.21728850
0.37518759,2.10588065,0.04090650,0.00239008,0.66364899,0.79234124,1.27028624,0.00982736,0.19480762
0.38119060,1.87929942,0.03560816,0.00207428,0.58924415,0.70752155,1.13568234,0.00888470,0.17425351
0.38719360,1.67180168,0.03085030,0.00179069,0.52067924,0.62809796,1.01195156,0.00808930,0.15572840
0.39319660,1.48410303,0.02662729,0.00153866,0.45814577,0.55442164,0.89958266,0.00744231,0.13929880
0.39919960,1.31656538,0.02292466,0.00131711,0.40172151,0.48671669,0.79885464,0.00694360,0.12499709
0.40520260,1.16922116,0.01972079,0.00112458,0.35137983,0.42508613,0.70984895,0.00659181,0.11282382
0.41120560,1.04180324,0.01698841,0.00095930,0.30700109,0.36952111,0.63246559,0.00638438,0.10275039
0.41720860,0.93377843,0.01469610,0.00081931,0.26838526,0.31991284,0.56644173,0.00631756,0.09472203
0.42321161,0.84438262,0.01280961,0.00070251,0.23526511,0.27606607,0.51137174,0.00638641,0.08866065
0.42921461,0.77265572,0.01129305,0.00060674,0.20731945,0.23771362,0.46672755,0.00658478,0.08446776
0.43521761,0.71747524,0.01010991,0.00052983,0.18418567,0.20453112,0.43187846,0.00690529,0.08202706
0.44122061,0.67758739,0.00922378,0.00046965,0.16547144,0.17615143,0.40610998,0.00733929,0.08120680
0.44722361,0.65163545,0.00859903,0.00042414,0.15076519,0.15217809,0.38864109,0.00787685,0.08186189
0.45322661,0.63818493,0.00820124,0.00039132,0.13964523,0.13219772,0.37863992,0.00850671,0.08383584
0.45922961,0.63574604,0.00799752,0.00036935,0.13168757,0.11579079,0.37523784,0.00921630,0.08696240
0.46523262,0.64279355,0.00795666,0.00035650,0.12647235,0.10254093,0.37754209,0.00999177,0.09106733
0.47123562,0.65778493,0.00804926,0.00035116,0.12358916,0.09204257,0.38464729,0.01081805,0.09596998
0.47723862,0.67917708,0.00824779,0.00035186,0.12264135,0.08390700,0.39564612,0.01167902,0.10148516
0.48324162,0.70544256,0.00852654,0.00035726,0.12324943,0.07776708,0.40963952,0.01255765,0.10742513
0.48924462,0.73508565,0.00886166,0.00036612,0.12505397,0.07328057,0.42574666,0.01343629,0.11360180
0.49524762,0.76665865,0.00923111,0.00037733,0.12771793,0.07013242,0.44311496,0.01429692,0.11982922
0.50125063,0.79877862,0.00961469,0.00038989,0.13092867,0.06803613,0.46093010,0.01512157,0.12592641
0.50725363,0.83014451,0.00999406,0.00040291,0.13439979,0.06673436,0.47842624,0.01589263,0.13172022
0.51325663,0.85955435,0.01035277,0.00041559,0.13787271,0.06599900,0.49489612,0.01659336,0.13704852
0.51925963,0.88592217,0.01067631,0.00042727,0.14111811,0.06563071,0.50970079,0.01720821,0.14176321
0.52526263,0.90829382,0.01095221,0.00043735,0.14393720,0.06545823,0.52227883,0.01772335,0.14573333
0.53126563,0.92586132,0.01117007,0.00044534,0.14616271,0.06533733,0.53215450,0.01812698,0.14884771
0.53726863,0.93797463,0.01132165,0.00045088,0.14765952,0.06514961,0.53894436,0.01840967,0.15101742
0.54327164,0.94415037,0.01140089,0.00045368,0.14832494,0.06480109,0.54236225,0.01856469,0.15217759
0.54927464,0.94407681,0.01140392,0.00045354,0.14808845,0.06422068,0.54222191,0.01858813,0.15228863
0.55527764,0.93761458,0.01132905,0.00045038,0.14691094,0.06335849,0.53843729,0.01847907,0.15133671
0.56128064,0.92479294,0.01117663,0.00044420,0.14478328,0.06218395,0.53102022,0.01823951,0.14933355
0.56728364,0.90580143,0.01094903,0.00043506,0.14172437,0.06068393,0.52007548,0.01787432,0.14631535
0.57328664,0.88097724,0.01065036,0.00042314,0.13777853,0.05886062,0.50579339,0.01739104,0.14234102
0.57928964,0.85078853,0.01028636,0.00040863,0.13301245,0.05672940,0.48844012,0.01679958,0.13748971
0.58529265,0.81581444,0.00986407,0.00039183,0.12751158,0.05431660,0.46834609,0.01611188,0.13185779
0.59129565,0.77672255,0.00939161,0.00037304,0.12137636,0.05165728,0.44589291,0.01534149,0.12555537
0.59729865,0.73424469,0.00887784,0.00035262,0.11471807,0.04879302,0.42149943,0.01450313,0.11870254
0.60330165,0.68915212,0.00833210,0.00033094,0.10765476,0.04576975,0.39560742,0.01361217,0.11142546
0.60930465,0.64223093,0.00776386,0.00030836,0.10030725,0.04263573,0.36866735,0.01268425,0.10385249
0.61530765,0.59425882,0.00718251,0.00028527,0.09279530,0.03943974,0.34112507,0.01173473,0.09611054
0.62131066,0.54598392,0.00659703,0.00026201,0.08523419,0.03622936,0.31340953,0.01077835,0.08832169
0.62731366,0.49810635,0.00601579,0.00023893,0.07773176,0.03304958,0.28592221,0.00982884,0.08060029
0.63331666,0.45126313,0.00544638,0.00021631,0.07038594,0.02994168,0.25902846,0.00889863,0.07305059
0.63931966,0.40601671,0.00489548,0.00019443,0.06328289,0.02694234,0.23305082,0.00799862,0.06576487
0.64532266,0.36284725,0.00436871,0.00017351,0.05649577,0.02408304,0.20826459,0.00713803,0.05882233
0.65132566,0.32214854,0.00387063,0.00015373,0.05008399,0.02138972,0.18489554,0.00632432,0.05228836
0.65732866,0.28422744,0.00340471,0.00013522,0.04409315,0.01888273,0.16311947,0.00556316,0.04621456
0.66333167,0.24930636,0.00297337,0.00011809,0.03855538,0.01657695,0.14306373,0.00485851,0.04063910
0.66933467,0.21752836,0.00257803,0.00010239,0.03349010,0.01448208,0.12481006,0.00421270,0.03558759
0.67533767,0.18896425,0.00221921,0.00008814,0.02890516,0.01260311,0.10839872,0.00362657,0.03107422
0.68134067,0.16362121,0.00189661,0.00007533,0.02479822,0.01094088,0.09383341,0.00309965,0.02710310
0.68734367,0.14145222,0.00160927,0.00006391,0.02115820,0.00949269,0.08108668,0.00263037,0.02366980
0.69334667,0.12236581,0.00135566,0.00005384,0.01796693,0.00825293,0.07010556,0.00221624,0.02076285
0.69934967,0.10623562,0.00113382,0.00004503,0.01520067,0.00721369,0.06081705,0.00185405,0.01836522
0.70535268,0.09290936,0.00094149,0.00003739,0.01283166,0.00636535,0.05313324,0.00154010,0.01645569
0.71135568,0.08221686,0.00077619,0.00003083,0.01082947,0.00569709,0.04695600,0.00127035,0.01501001
0.71735868,0.07397688,0.00063534,0.00002523,0.00916220,0.00519733,0.04218086,0.00104059,0.01400194
0.72336168,0.06800272,0.00051636,0.00002050,0.00779758,0.00485407,0.03870027,0.00084659,0.01340395
0.72936468,0.06410640,0.00041672,0.00001654,0.00670374,0.00465517,0.03640602,0.00068420,0.01318776
0.73536768,0.06210161,0.00033401,0.00001325,0.00584990,0.00458847,0.03519096,0.00054943,0.01332468
0.74137069,0.06180543,0.00026596,0.00001054,0.00520682,0.00464195,0.03495000,0.00043858,0.01378571
0.74737369,0.06303910,0.00021052,0.00000832,0.00474709,0.00480370,0.03558056,0.00034821,0.01454146
0.75337669,0.06562794,0.00016585,0.00000653,0.00444532,0.00506193,0.03698258,0.00027523,0.01556208
0.75937969,0.06940068,0.00013033,0.00000509,0.00427811,0.00540490,0.03905809,0.00021687,0.01681696
0.76538269,0.07418857,0.00010261,0.00000394,0.00422409,0.00582086,0.04171078,0.00017073,0.01827452
0.77138569,0.07982429,0.00008157,0.00000304,0.00426373,0.00629797,0.04484529,0.00013471,0.01990200
0.77738869,0.08614107,0.00006637,0.00000233,0.00437923,0.00682425,0.04836677,0.00010707,0.02166530
0.78339170,0.09297208,0.00005646,0.00000179,0.00455435,0.00738755,0.05218046,0.00008636,0.02352894
0.78939470,0.10015037,0.00005159,0.00000138,0.00477424,0.00797561,0.05619164,0.00007144,0.02545614
0.79539770,0.10750930,0.00005183,0.00000109,0.00502529,0.00857609,0.06030584,0.00006144,0.02740909
0.80140070,0.11488367,0.00005769,0.00000088,0.00529502,0.00917673,0.06442940,0.00005578,0.02934935
0.80740370,0.12211150,0.00007011,0.00000076,0.00557202,0.00976551,0.06847042,0.00005415,0.03123838
0.81340670,0.12903633,0.00009062,0.00000072,0.00584584,0.01033094,0.07234003,0.00005652,0.03303826
0.81940970,0.13551020,0.00012144,0.00000075,0.00610702,0.01086232,0.07595390,0.00006318,0.03471252
0.82541271,0.14139689,0.00016565,0.00000086,0.00634711,0.01135006,0.07923406,0.00007476,0.03622701
0.83141571,0.14657550,0.00022740,0.00000106,0.00655866,0.01178610,0.08211075,0.00009228,0.03755083
0.83741871,0.15094413,0.00031218,0.00000136,0.00673532,0.01216425,0.08452438,0.00011721,0.03865735
0.84342171,0.15442347,0.00042708,0.00000180,0.00687185,0.01248062,0.08642741,0.00015158,0.03952500
0.84942471,0.15696017,0.00058121,0.00000240,0.00696420,0.01273399,0.08778609,0.00019802,0.04013817
0.85542771,0.15852980,0.00078607,0.00000322,0.00700956,0.01292621,0.08858191,0.00025998,0.04048787
0.86143072,0.15913932,0.00105604,0.00000430,0.00700635,0.01306254,0.08881284,0.00034175,0.04057227
0.86743372,0.15882889,0.00140893,0.00000571,0.00695421,0.01315199,0.08849406,0.00044871,0.04039702
0.87343672,0.15767301,0.00186648,0.00000756,0.00685401,0.01320759,0.08765840,0.00058745,0.03997547
0.87943972,0.15578088,0.00245504,0.00000993,0.00670774,0.01324659,0.08635632,0.00076597,0.03932854
0.88544272,0.15329605,0.00320612,0.00001296,0.00651845,0.01329066,0.08465538,0.00099384,0.03848453
0.89144572,0.15039523,0.00415698,0.00001680,0.00629008,0.01336599,0.08263944,0.00128241,0.03747865
0.89744872,0.14728649,0.00535121,0.00002163,0.00602738,0.01350330,0.08040733,0.00164493,0.03635241
0.90345173,0.14420673,0.00683907,0.00002764,0.00573568,0.01373777,0.07807130,0.00209671,0.03515285
0.90945473,0.14141842,0.00867789,0.00003508,0.00542075,0.01410891,0.07575512,0.00265520,0.03393166
0.91545773,0.13920590,0.01093204,0.00004420,0.00508861,0.01466026,0.07359187,0.00334000,0.03274417
0.92146073,0.13787097,0.01367285,0.00005530,0.00474537,0.01543898,0.07172161,0.00417281,0.03164830
0.92746373,0.13772795,0.01697801,0.00006870,0.00439700,0.01649532,0.07028881,0.00517730,0.03070341
0.93346673,0.13909818,0.02093073,0.00008474,0.00404925,0.01788185,0.06943962,0.00637878,0.02996915
0.93946973,0.14230390,0.02561842,0.00010379,0.00370746,0.01965258,0.06931898,0.00780387,0.02950426
0.94547274,0.14766157,0.03113079,0.00012624,0.00337649,0.02186182,0.07006763,0.00947988,0.02936533
0.95147574,0.15547457,0.03755760,0.00015248,0.00306059,0.02456285,0.07181897,0.01143411,0.02960557
0.95747874,0.16602527,0.04498582,0.00018289,0.00276337,0.02780637,0.07469575,0.01369304,0.03027355
0.96348174,0.17956665,0.05349625,0.00021789,0.00248774,0.03163878,0.07880675,0.01628126,0.03141198
0.96948474,0.19631335,0.06315984,0.00025783,0.00223593,0.03610023,0.08424328,0.01922037,0.03305638
0.97548774,0.21643259,0.07403357,0.00030308,0.00200947,0.04122264,0.09107577,0.02252770,0.03523391
0.98149075,0.24003490,0.08615615,0.00035397,0.00180924,0.04702750,0.09935031,0.02621504,0.03796214
0.98749375,0.26716523,0.09954371,0.00041081,0.00163551,0.05352386,0.10908545,0.03028731,0.04124791
0.99349675,0.29779459,0.11418560,0.00047388,0.00148798,0.06070627,0.12026920,0.03474128,0.04508638
0.99949975,0.33181286,0.13004055,0.00054347,0.00136586,0.06855304,0.13285658,0.03956440,0.04946014
1.00550275,0.36902310,0.14703348,0.00061988,0.00126793,0.07702473,0.14676771,0.04473386,0.05433861
1.01150575,0.40913790,0.16505307,0.00070347,0.00119260,0.08606319,0.16188676,0.05021583,0.05967774
1.01750875,0.45177831,0.18395048,0.00079469,0.00113802,0.09559106,0.17806185,0.05596504,0.06542000
1.02351176,0.49647571,0.20353928,0.00089417,0.00110210,0.10551197,0.19510611,0.06192484,0.07149485
1.02951476,0.54267699,0.22359674,0.00100282,0.00108260,0.11571149,0.21280004,0.06802753,0.07781957
1.03551776,0.58975335,0.24386681,0.00112191,0.00107721,0.12605883,0.23089519,0.07419528,0.08430065
1.04152076,0.63701259,0.26406441,0.00125320,0.00108358,0.13640937,0.24911928,0.08034149,0.09083563
1.04752376,0.68371507,0.28388146,0.00139914,0.00109936,0.14660800,0.26718264,0.08637256,0.09731538
1.05352676,0.72909275,0.30299410,0.00156302,0.00112233,0.15649308,0.28478590,0.09219012,0.10362690
1.05952976,0.77237103,0.32107117,0.00174914,0.00115036,0.16590115,0.30162868,0.09769364,0.10965639
1.06553277,0.81279255,0.33778351,0.00196309,0.00118150,0.17467194,0.31741918,0.10278324,0.11529261
1.07153577,0.84964219,0.35281385,0.00221192,0.00121402,0.18265379,0.33188401,0.10736270,0.12043046
1.07753877,0.88227225,0.36586668,0.00250440,0.00124643,0.18970899,0.34477827,0.11134249,0.12497445
1.08354177,0.91012665,0.37667795,0.00285121,0.00127754,0.19571906,0.35589509,0.11464272,0.12884213
1.08954477,0.93276324,0.38502393,0.00326517,0.00130645,0.20058951,0.36507450,0.11719582,0.13196719
1.09554777,0.94987295,0.39072887,0.00376135,0.00133259,0.20425398,0.37221095,0.11894892,0.13430213
1.10155078,0.96129488,0.39367125,0.00435725,0.00135573,0.20667755,0.37725923,0.11986571,0.13582038
1.10755378,0.96702648,0.39378802,0.00507276,0.00137601,0.20785892,0.38023847,0.11992776,0.13651767
1.11355678,0.96722828,0.39107694,0.00593014,0.00139389,0.20783149,0.38123375,0.11913522,0.13641271
1.11955978,0.96222249,0.38559664,0.00695385,0.00141016,0.20666307,0.38039546,0.11750683,0.13554696
1.12556278,0.95248570,0.37746462,0.00817027,0.00142591,0.20445441,0.37793602,0.11507930,0.13398364
1.13156578,0.93863548,0.36685309,0.00960723,0.00144254,0.20133629,0.37412420,0.11190603,0.13180583
1.13756878,0.92141153,0.35398300,0.01129343,0.00146165,0.19746562,0.36927714,0.10805528,0.12911386
1.14357179,0.90165188,0.33911655,0.01325773,0.00148505,0.19302030,0.36375028,0.10360788,0.12602204
1.14957479,0.88026513,0.32254847,0.01552818,0.00151467,0.18819339,0.35792558,0.09865449,0.12265475
1.15557779,0.85819974,0.30459652,0.01813104,0.00155254,0.18318655,0.35219842,0.09329274,0.11914230
1.16158079,0.83641160,0.28559170,0.02108957,0.00160069,0.17820313,0.34696379,0.08762418,0.11561637
1.16758379,0.81583112,0.26586854,0.02442282,0.00166114,0.17344121,0.34260205,0.08175128,0.11220552
1.17358679,0.79733122,0.24575592,0.02814428,0.00173580,0.16908680,0.33946516,0.07577463,0.10903082
1.17958979,0.78169741,0.22556876,0.03226066,0.00182645,0.16530739,0.33786355,0.06979030,0.10620169
1.18559280,0.76960115,0.20560089,0.03677064,0.00193471,0.16224639,0.33805451,0.06388771,0.10381224
1.19159580,0.76157769,0.18611933,0.04166381,0.00206202,0.16001830,0.34023227,0.05814781,0.10193827
1.19759880,0.75800902,0.16736009,0.04691985,0.00220962,0.15870510,0.34452053,0.05264178,0.10063483
1.20360180,0.75911291,0.14952557,0.05250795,0.00237860,0.15835386,0.35096737,0.04743026,0.09993474
1.20960480,0.76493820,0.13278352,0.05838661,0.00256988,0.15897564,0.35954323,0.04256301,0.09984778
1.21560780,0.77536682,0.11726745,0.06450389,0.00278434,0.16054586,0.37014176,0.03807905,0.10036093
1.22161081,0.79012230,0.10307830,0.07079800,0.00302285,0.16300600,0.38258373,0.03400723,0.10143937
1.22761381,0.80878457,0.09028723,0.07719852,0.00328637,0.16626658,0.39662391,0.03036711,0.10302828
1.23361681,0.83081043,0.07893923,0.08362796,0.00357607,0.17021141,0.41196062,0.02717018,0.10505549
1.23961981,0.85555901,0.06905730,0.09000386,0.00389345,0.17470282,0.42824775,0.02442118,0.10743468
1.24562281,0.88232109,0.06064691,0.09624119,0.00424045,0.17958782,0.44510866,0.02211960,0.11006911
1.25162581,0.91035124,0.05370056,0.10225518,0.00461958,0.18470477,0.46215159,0.02026119,0.11285577
1.25762881,0.93890143,0.04820211,0.10796424,0.00503399,0.18989050,0.47898584,0.01883941,0.11568972
1.26363182,0.96725473,0.04413079,0.11329305,0.00548759,0.19498747,0.49523810,0.01784684,0.11846841
1.26963482,0.99475778,0.04146463,0.11817552,0.00598505,0.19985075,0.51056839,0.01727632,0.12109599
1.27563782,1.02085061,0.04018320,0.12255762,0.00653182,0.20435459,0.52468463,0.01712197,0.12348722
1.28164082,1.04509263,0.04026967,0.12639987,0.00713409,0.20839824,0.53735557,0.01737994,0.12557099
1.28764382,1.06718365,0.04171206,0.12967925,0.00779864,0.21191090,0.54842130,0.01804893,0.12729330
1.29364682,1.08697928,0.04450367,0.13239072,0.00853272,0.21485561,0.55780097,0.01913044,0.12861952
1.29964982,1.10449990,0.04864284,0.13454790,0.00934382,0.21723194,0.56549741,0.02062877,0.12953592
1.30565283,1.11993313,0.05413205,0.13618311,0.01023938,0.21907742,0.57159851,0.02255085,0.13005051
1.31165583,1.13362983,0.06097647,0.13734671,0.01122647,0.22046774,0.57627538,0.02490582,0.13019302
1.31765883,1.14609402,0.06918214,0.13810569,0.01231146,0.22151581,0.57977740,0.02770451,0.13001420
1.32366183,1.15796739,0.07875386,0.13854159,0.01349965,0.22236961,0.58242454,0.03095882,0.12958451
1.32966483,1.17000941,0.08969317,0.13874794,0.01479492,0.22320931,0.58459744,0.03468101,0.12899224
1.33566783,1.18307415,0.10199625,0.13882723,0.01619940,0.22424349,0.58672571,0.03888308,0.12834122
1.34167084,1.19808504,0.11565225,0.13888758,0.01771319,0.22570493,0.58927517,0.04357614,0.12774826
1.34767384,1.21600895,0.13064205,0.13903933,0.01933419,0.22784602,0.59273464,0.04876992,0.12734047
1.35367684,1.23783072,0.14693754,0.13939160,0.02105798,0.23093407,0.59760292,0.05447242,0.12725260
1.35967984,1.26452927,0.16450165,0.14004906,0.02287784,0.23524664,0.60437647,0.06068971,0.12762442
1.36568284,1.29705621,0.18328900,0.14110895,0.02478488,0.24106699,0.61353833,0.06742593,0.12859844
1.37168584,1.33631740,0.20324744,0.14265857,0.02676830,0.24867977,0.62554855,0.07468343,0.13031774
1.37768884,1.38315780,0.22432008,0.14477314,0.02881582,0.25836685,0.64083622,0.08246314,0.13292427
1.38369185,1.43834959,0.24644807,0.14751422,0.03091408,0.27040343,0.65979327,0.09076491,0.13655726
1.38969485,1.50258300,0.26957367,0.15092867,0.03304932,0.28505408,0.68276973,0.09958806,0.14135198
1.39569785,1.57645937,0.29364355,0.15504795,0.03520794,0.30256880,0.71007014,0.10893182,0.14743855
1.40170085,1.66048549,0.31861207,0.15988803,0.03737717,0.32317879,0.74195089,0.11879567,0.15494084
1.40770385,1.75506819,0.34444422,0.16544944,0.03954570,0.34709187,0.77861780,0.12917965,0.16397527
1.41370685,1.86050837,0.37111801,0.17171777,0.04170424,0.37448729,0.82022367,0.14008424,0.17464941
1.41970985,1.97699342,0.39862591,0.17866420,0.04384594,0.40551003,0.86686518,0.15151013,0.18706026
1.42571286,2.10458752,0.42697535,0.18624622,0.04596672,0.44026432,0.91857899,0.16345753,0.20129218
1.43171586,2.24321939,0.45618785,0.19440840,0.04806539,0.47880668,0.97533674,0.17592512,0.21741433
1.43771886,2.39266762,0.48629683,0.20308305,0.05014354,0.52113846,1.03703898,0.18890872,0.23547770
1.44372186,2.55254397,0.51734399,0.21219109,0.05220533,0.56719826,1.10350824,0.20239959,0.25551180
1.44972486,2.72227562,0.54937443,0.22164272,0.05425695,0.61685457,1.17448156,0.21638243,0.27752101
1.45572786,2.90108768,0.58243056,0.23133831,0.05630603,0.66989906,1.24960322,0.23083331,0.30148085
1.46173087,3.08798760,0.61654511,0.24116936,0.05836088,0.72604111,1.32841832,0.24571752,0.32733436
1.46773387,3.28175341,0.65173359,0.25101972,0.06042962,0.78490411,1.41036807,0.26098754,0.35498879
1.47373687,3.48092771,0.68798659,0.26076705,0.06251933,0.84602422,1.49478782,0.27658124,0.38431291
1.47973987,3.68381942,0.72526234,0.27028475,0.06463522,0.90885197,1.58090862,0.29242058,0.41513517
1.48574287,3.88851494,0.76348000,0.27944432,0.06677998,0.97275730,1.66786318,0.30841079,0.44724299
1.49174587,4.09290007,0.80251423,0.28811819,0.06895321,1.03703845,1.75469682,0.32444027,0.48038347
1.49774887,4.29469352,0.84219127,0.29618311,0.07115115,1.10093466,1.84038377,0.34038130,0.51426550
1.50375188,4.49149204,0.88228706,0.30352404,0.07336667,1.16364291,1.92384896,0.35609153,0.54856364
1.50975488,4.68082680,0.92252750,0.31003837,0.07558958,1.22433834,2.00399491,0.37141633,0.58292358
1.51575788,4.86022947,0.96259110,0.31564050,0.07780714,1.28219795,2.07973322,0.38619200,0.61696923
1.52176088,5.02730617,1.00211400,0.32026651,0.08000500,1.33642682,2.15001953,0.40024962,0.65031128
1.52776388,5.17981643,1.04069724,0.32387882,0.08216821,1.38628610,2.21389078,0.41341953,0.68255698
1.53376688,5.31575394,1.07791600,0.32647043,0.08428251,1.43112149,2.27050317,0.42553616,0.71332084
1.53976988,5.43342550,1.11333064,0.32806881,0.08633567,1.47039126,2.31916895,0.43644316,0.74223583
