energy_ev,total_up,Cu_p_up,Cu_d_up,In_p_up,In_d_up,S_s_up,S_p_up
-4.30115058,0.93404056,0.18410461,0.35237154,0.00300650,0.00201959,0.09300082,0.17643128
-4.29514757,0.94271345,0.18344833,0.35669825,0.00318884,0.00195952,0.09654383,0.18256790
-4.28914457,0.94726393,0.18189667,0.35947636,0.00337610,0.00189045,0.09960479,0.18794571
-4.28314157,0.94756179,0.17947685,0.36062954,0.00357022,0.00181337,0.10213304,0.19245417
-4.27713857,0.94356692,0.17623349,0.36011709,0.00377408,0.00172943,0.10408954,0.19600438
-4.27113557,0.93533341,0.17222773,0.35793624,0.00399162,0.00163983,0.10544839,0.19853221
-4.26513257,0.92301118,0.16753572,0.35412343,0.00422789,0.00154585,0.10619794,0.20000067
-4.25912956,0.90684458,0.16224690,0.34875439,0.00448904,0.00144879,0.10634146,0.20040143
-4.25312656,0.88716827,0.15646177,0.34194294,0.00478228,0.00134996,0.10589732,0.19975538
-4.24712356,0.86440029,0.15028946,0.33383868,0.00511581,0.00125062,0.10489867,0.19811229
-4.24112056,0.83903243,0.14384512,0.32462346,0.00549865,0.00115195,0.10339260,0.19554944
-4.23511756,0.81161832,0.13724713,0.31450688,0.00594047,0.00105508,0.10143882,0.19216931
-4.22911456,0.78275955,0.13061431,0.30372081,0.00645128,0.00096100,0.09910794,0.18809647
-4.22311156,0.75309010,0.12406315,0.29251328,0.00704119,0.00087060,0.09647934,0.18347369
-4.21710855,0.72325988,0.11770513,0.28114186,0.00772000,0.00078461,0.09363878,0.17845745
-4.21110555,0.69391759,0.11164427,0.26986667,0.00849681,0.00070366,0.09067584,0.17321309
-4.20510255,0.66569366,0.10597484,0.25894352,0.00937967,0.00062820,0.08768117,0.16790961
-4.19909955,0.63918378,0.10077941,0.24861705,0.01037507,0.00055855,0.08474385,0.16271452
-4.19309655,0.61493346,0.09612717,0.23911447,0.01148764,0.00049493,0.08194874,0.15778874
-4.18709355,0.59342432,0.09207270,0.23063981,0.01271971,0.00043740,0.07937412,0.15328190
-4.18109055,0.57506224,0.08865508,0.22336902,0.01407106,0.00038593,0.07708952,0.14932803
-4.17508754,0.56016810,0.08589738,0.21744607,0.01553868,0.00034040,0.07515397,0.14604199
-4.16908454,0.54897111,0.08380666,0.21298007,0.01711662,0.00030058,0.07361453,0.14351649
-4.16308154,0.54160504,0.08237434,0.21004357,0.01879607,0.00026620,0.07250541,0.14182007
-4.15707854,0.53810752,0.08157701,0.20867209,0.02056541,0.00023694,0.07184742,0.14099589
-4.15107554,0.53842225,0.08137760,0.20886478,0.02241055,0.00021242,0.07164793,0.14106142
-4.14507254,0.54240418,0.08172704,0.21058624,0.02431531,0.00019226,0.07190130,0.14200903
-4.13906953,0.54982729,0.08256608,0.21376942,0.02626200,0.00017604,0.07258973,0.14380738
-4.13306653,0.56039485,0.08382751,0.21831939,0.02823206,0.00016336,0.07368443,0.14640357
-4.12706353,0.57375163,0.08543856,0.22411798,0.03020683,0.00015382,0.07514718,0.14972597
-4.12106053,0.58949768,0.08732338,0.23102890,0.03216836,0.00014701,0.07693213,0.15368757
-4.11505753,0.60720318,0.08940564,0.23890333,0.03410027,0.00014257,0.07898777,0.15818968
-4.10905453,0.62642364,0.09161102,0.24758565,0.03598850,0.00014015,0.08125902,0.16312590
-4.10305153,0.64671517,0.09386959,0.25691914,0.03782209,0.00013942,0.08368933,0.16838614
-4.09704852,0.66764886,0.09611793,0.26675132,0.03959373,0.00014008,0.08622271,0.17386060
-4.09104552,0.68882406,0.09830100,0.27693884,0.04130023,0.00014187,0.08880565,0.17944345
-4.08504252,0.70987982,0.10037352,0.28735172,0.04294274,0.00014456,0.09138881,0.18503613
-4.07903952,0.73050409,0.10230095,0.29787657,0.04452671,0.00014793,0.09392843,0.19055016
-4.07303652,0.75044043,0.10406000,0.30841896,0.04606163,0.00015181,0.09638740,0.19590934
-4.06703352,0.76949186,0.10563857,0.31890458,0.04756054,0.00015606,0.09873597,0.20105117
-4.06103052,0.78752183,0.10703523,0.32927933,0.04903922,0.00016058,0.10095210,0.20592764
-4.05502751,0.80445230,0.10825825,0.33950825,0.05051526,0.00016527,0.10302135,0.21050512
-4.04902451,0.82025907,0.10932416,0.34957341,0.05200689,0.00017007,0.10493640,0.21476361
-4.04302151,0.83496473,0.11025602,0.35947093,0.05353178,0.00017495,0.10669626,0.21869523
-4.03701851,0.84862960,0.11108147,0.36920718,0.05510572,0.00017991,0.10830511,0.22230216
-4.03101551,0.86134119,0.11183061,0.37879453,0.05674142,0.00018495,0.10977093,0.22559407
-4.02501251,0.87320285,0.11253391,0.38824683,0.05844739,0.00019010,0.11110392,0.22858522
-4.01900950,0.88432216,0.11322024,0.39757492,0.06022704,0.00019540,0.11231491,0.23129142
-4.01300650,0.89479988,0.11391506,0.40678246,0.06207800,0.00020092,0.11341371,0.23372700
-4.00700350,0.90471997,0.11463901,0.41586229,0.06399188,0.00020672,0.11440759,0.23590193
-4.00100050,0.91414128,0.11540685,0.42479370,0.06595424,0.00021288,0.11529995,0.23781940
-3.99499750,0.92309154,0.11622683,0.43354062,0.06794509,0.00021947,0.11608928,0.23947382
-3.98899450,0.93156371,0.11710055,0.44205104,0.06993967,0.00022660,0.11676843,0.24084958
-3.98299150,0.93951522,0.11802333,0.45025763,0.07190963,0.00023433,0.11732428,0.24192047
-3.97698849,0.94686981,0.11898489,0.45807946,0.07382452,0.00024275,0.11773788,0.24264991
-3.97098549,0.95352204,0.11997049,0.46542504,0.07565349,0.00025194,0.11798487,0.24299205
-3.96498249,0.95934406,0.12096234,0.47219605,0.07736718,0.00026198,0.11803648,0.24289347
-3.95897949,0.96419416,0.12194115,0.47829201,0.07893956,0.00027291,0.11786074,0.24229570
-3.95297649,0.96792665,0.12288773,0.48361525,0.08034988,0.00028480,0.11742403,0.24113820
-3.94697349,0.97040224,0.12378464,0.48807603,0.08158428,0.00029767,0.11669289,0.23936163
-3.94097049,0.97149845,0.12461755,0.49159754,0.08263725,0.00031155,0.11563583,0.23691147
-3.93496748,0.97111919,0.12537644,0.49412032,0.08351273,0.00032644,0.11422522,0.23374143
-3.92896448,0.96920309,0.12605644,0.49560594,0.08422473,0.00034231,0.11243910,0.22981680
-3.92296148,0.96572998,0.12665833,0.49603976,0.08479757,0.00035913,0.11026274,0.22511724
-3.91695848,0.96072519,0.12718856,0.49543253,0.08526559,0.00037682,0.10768995,0.21963914
-3.91095548,0.95426150,0.12765900,0.49382077,0.08567242,0.00039530,0.10472403,0.21339719
-3.90495248,0.94645870,0.12808625,0.49126612,0.08606980,0.00041444,0.10137837,0.20642526
-3.89894947,0.93748093,0.12849072,0.48785353,0.08651606,0.00043410,0.09767656,0.19877638
-3.89294647,0.92753211,0.12889550,0.48368862,0.08707428,0.00045411,0.09365216,0.19052199
-3.88694347,0.91684977,0.12932513,0.47889445,0.08781030,0.00047428,0.08934799,0.18175048
-3.88094047,0.90569807,0.12980432,0.47360783,0.08879063,0.00049440,0.08481514,0.17256498
-3.87493747,0.89436022,0.13035691,0.46797567,0.09008044,0.00051424,0.08011170,0.16308081
-3.86893447,0.88313116,0.13100486,0.46215141,0.09174165,0.00053359,0.07530120,0.15342242
-3.86293147,0.87231087,0.13176765,0.45629204,0.09383131,0.00055219,0.07045102,0.14372028
-3.85692846,0.86219872,0.13266188,0.45055560,0.09640024,0.00056982,0.06563069,0.13410770
-3.85092546,0.85308921,0.13370131,0.44509959,0.09949216,0.00058626,0.06091026,0.12471774
-3.84492246,0.84526931,0.13489720,0.44008009,0.10314306,0.00060131,0.05635877,0.11568051
-3.83891946,0.83901720,0.13625890,0.43565172,0.10738115,0.00061479,0.05204289,0.10712074
-3.83291646,0.83460250,0.13779474,0.43196823,0.11222698,0.00062658,0.04802574,0.09915581
-3.82691346,0.83228752,0.13951305,0.42918361,0.11769406,0.00063656,0.04436599,0.09189434
-3.82091046,0.83232915,0.14142318,0.42745337,0.12378953,0.00064467,0.04111715,0.08543512
-3.81490745,0.83498094,0.14353654,0.42693589,0.13051504,0.00065092,0.03832710,0.07986657
-3.80890445,0.84049477,0.14586737,0.42779337,0.13786760,0.00065533,0.03603780,0.07526653
-3.80290145,0.84912162,0.14843327,0.43019214,0.14584031,0.00065797,0.03428519,0.07170230
-3.79689845,0.86111095,0.15125540,0.43430224,0.15442291,0.00065899,0.03309916,0.06923084
-3.79089545,0.87670820,0.15435818,0.44029577,0.16360196,0.00065852,0.03250356,0.06789907
-3.78489245,0.89615033,0.15776857,0.44834415,0.17336068,0.00065677,0.03251632,0.06774405
-3.77888944,0.91965907,0.16151488,0.45861411,0.18367842,0.00065396,0.03314938,0.06879307
-3.77288644,0.94743210,0.16562511,0.47126240,0.19452961,0.00065030,0.03440865,0.07106345
-3.76688344,0.97963224,0.17012499,0.48642951,0.20588249,0.00064605,0.03629385,0.07456210
-3.76088044,1.01637526,0.17503571,0.50423246,0.21769745,0.00064142,0.03879824,0.07928485
-3.75487744,1.05771665,0.18037148,0.52475703,0.22992523,0.00063666,0.04190820,0.08521539
-3.74887444,1.10363819,0.18613714,0.54804985,0.24250513,0.00063194,0.04560283,0.09232412
-3.74287144,1.15403511,0.19232590,0.57411062,0.25536332,0.00062746,0.04985340,0.10056676
-3.73686843,1.20870460,0.19891740,0.60288514,0.26841148,0.00062336,0.05462288,0.10988302
-3.73086543,1.26733659,0.20587617,0.63425928,0.28154596,0.00061973,0.05986551,0.12019532
-3.72486243,1.32950762,0.21315074,0.66805472,0.29464753,0.00061666,0.06552648,0.13140774
-3.71885943,1.39467843,0.22067342,0.70402649,0.30758197,0.00061416,0.07154188,0.14340546
-3.71285643,1.46219589,0.22836075,0.74186283,0.32020148,0.00061223,0.07783878,0.15605456
-3.70685343,1.53129971,0.23611488,0.78118758,0.33234701,0.00061082,0.08433574,0.16920263
-3.70085043,1.60113392,0.24382557,0.82156521,0.34385152,0.00060987,0.09094363,0.18267998
-3.69484742,1.67076321,0.25137302,0.86250847,0.35454400,0.00060928,0.09756676,0.19630174
-3.68884442,1.73919375,0.25863123,0.90348858,0.36425419,0.00060894,0.10410451,0.20987068
-3.68284142,1.80539788,0.26547190,0.94394776,0.37281786,0.00060872,0.11045316,0.22318089
-3.67683842,1.86834191,0.27176863,0.98331362,0.38008231,0.00060851,0.11650817,0.23602206
-3.67083542,1.92701605,0.27740122,1.02101513,0.38591192,0.00060817,0.12216657,0.24818443
-3.66483242,1.98046533,0.28226002,1.05649942,0.39019341,0.00060761,0.12732962,0.25946410
-3.65882941,2.02782021,0.28624987,1.08924894,0.39284065,0.00060673,0.13190544,0.26966851
-3.65282641,2.06832581,0.28929377,1.11879832,0.39379862,0.00060546,0.13581164,0.27862202
-3.64682341,2.10136830,0.29133581,1.14475016,0.39304643,0.00060378,0.13897775,0.28617117
-3.64082041,2.12649755,0.29234351,1.16678937,0.39059909,0.00060166,0.14134737,0.29218948
-3.63481741,2.14344495,0.29230922,1.18469525,0.38650808,0.00059914,0.14287996,0.29658155
-3.62881441,2.15213573,0.29125071,1.19835103,0.38086057,0.00059627,0.14355213,0.29928639
-3.62281141,2.15269528,0.28921093,1.20775044,0.37377723,0.00059313,0.14335843,0.30027954
-3.61680840,2.14544917,0.28625682,1.21300108,0.36540898,0.00058983,0.14231152,0.29957421
-3.61080540,2.13091705,0.28247745,1.21432449,0.35593256,0.00058651,0.14044177,0.29722119
-3.60480240,2.10980073,0.27798144,1.21205302,0.34554525,0.00058332,0.13779632,0.29330751
-3.59879940,2.08296689,0.27289388,1.20662347,0.33445900,0.00058044,0.13443753,0.28795411
-3.59279640,2.05142532,0.26735285,1.19856805,0.32289418,0.00057804,0.13044103,0.28131232
-3.58679340,2.01630355,0.26150568,1.18850273,0.31107325,0.00057629,0.12589335,0.27355965
-3.58079040,1.97881883,0.25550522,1.17711358,0.29921464,0.00057539,0.12088930,0.26489474
-3.57478739,1.94024863,0.24950599,1.16514148,0.28752697,0.00057549,0.11552919,0.25553190
-3.56878439,1.90190042,0.24366072,1.15336570,0.27620400,0.00057675,0.10991593,0.24569543
-3.56278139,1.86508203,0.23811696,1.14258683,0.26542030,0.00057932,0.10415231,0.23561376
-3.55677839,1.83107307,0.23301417,1.13360944,0.25532786,0.00058329,0.09833833,0.22551391
-3.55077539,1.80109835,0.22848115,1.12722498,0.24605366,0.00058878,0.09256885,0.21561615
-3.54477239,1.77630370,0.22463388,1.12419515,0.23769818,0.00059584,0.08693153,0.20612926
-3.53876938,1.75773467,0.22157384,1.12523615,0.23033487,0.00060453,0.08150519,0.19724631
-3.53276638,1.74631829,0.21938662,1.13100400,0.22401053,0.00061484,0.07635848,0.18914121
-3.52676338,1.74284799,0.21814107,1.14208121,0.21874636,0.00062676,0.07154911,0.18196598
-3.52076038,1.74797169,0.21788868,1.15896486,0.21453978,0.00064027,0.06712330,0.17584876
-3.51475738,1.76218304,0.21866326,1.18205635,0.21136659,0.00065527,0.06311583,0.17089258
-3.50875438,1.78581560,0.22048104,1.21165285,0.20918370,0.00067169,0.05955021,0.16717476
-3.50275138,1.81903977,0.22334081,1.24794063,0.20793192,0.00068941,0.05643933,0.16474705
-3.49674837,1.86186244,0.22722442,1.29099028,0.20753903,0.00070828,0.05378624,0.16363615
-3.49074537,1.91412902,0.23209738,1.34075400,0.20792276,0.00072816,0.05158512,0.16384478
-3.48474237,1.97552792,0.23790968,1.39706489,0.20899377,0.00074885,0.04982242,0.16535309
-3.47873937,2.04559707,0.24459671,1.45963847,0.21065850,0.00077017,0.04847801,0.16812031
-3.47273637,2.12373277,0.25208035,1.52807637,0.21282180,0.00079192,0.04752640,0.17208656
-3.46673337,2.20920035,0.26027021,1.60187218,0.21538938,0.00081389,0.04693788,0.17717482
-3.46073037,2.30114698,0.26906491,1.68041955,0.21826994,0.00083584,0.04667962,0.18329290
-3.45472736,2.39861627,0.27835361,1.76302246,0.22137714,0.00085757,0.04671666,0.19033542
-3.44872436,2.50056469,0.28801753,1.84890757,0.22463118,0.00087884,0.04701282,0.19818578
-3.44272136,2.60587980,0.29793167,1.93723850,0.22796019,0.00089946,0.04753147,0.20671807
-3.43671836,2.71339993,0.30796659,2.02713199,0.23130131,0.00091921,0.04823615,0.21579890
-3.43071536,2.82193541,0.31799031,2.11767558,0.23460142,0.00093791,0.04909110,0.22528930
-3.42471236,2.93029095,0.32787027,2.20794670,0.23781776,0.00095541,0.05006166,0.23504644
-3.41870935,3.03728897,0.33747542,2.29703269,0.24091812,0.00097157,0.05111458,0.24492550
-3.41270635,3.14179358,0.34667836,2.38405153,0.24388090,0.00098628,0.05221821,0.25478151
-3.40670335,3.24273476,0.35535757,2.46817280,0.24669491,0.00099949,0.05334271,0.26447117
-3.40070035,3.33913235,0.36339959,2.54863841,0.24935898,0.00101117,0.05446013,0.27385486
-3.39469735,3.43011928,0.37070133,2.62478251,0.25188135,0.00102135,0.05554448,0.28279861
-3.38869435,3.51496344,0.37717229,2.69605026,0.25427896,0.00103009,0.05657184,0.29117619
-3.38269135,3.59308765,0.38273669,2.76201461,0.25657662,0.00103751,0.05752042,0.29887114
-3.37668834,3.66408698,0.38733552,2.82239076,0.25880604,0.00104379,0.05837064,0.30577894
-3.37068534,3.72774278,0.39092833,2.87704753,0.26100485,0.00104913,0.05910527,0.31180896
-3.36468234,3.78403282,0.39349483,2.92601533,0.26321558,0.00105379,0.05970954,0.31688637
-3.35867934,3.83313685,0.39503607,2.96949011,0.26548455,0.00105808,0.06017126,0.32095385
-3.35267634,3.87543720,0.39557525,3.00783305,0.26786089,0.00106233,0.06048101,0.32397299
-3.34667334,3.91151406,0.39515797,3.04156563,0.27039544,0.00106691,0.06063222,0.32592533
-3.34067034,3.94213509,0.39385205,3.07136014,0.27313978,0.00107219,0.06062133,0.32681297
-3.33466733,3.96823965,0.39174663,3.09802566,0.27614522,0.00107859,0.06044786,0.32665872
-3.32866433,3.99091761,0.38895077,3.12248967,0.27946189,0.00108649,0.06011444,0.32550568
-3.32266133,4.01138340,0.38559137,3.14577592,0.28313786,0.00109630,0.05962680,0.32341625
-3.31665833,4.03094586,0.38181062,3.16897903,0.28721822,0.00110838,0.05899363,0.32047066
-3.31065533,4.05097492,0.37776292,3.19323667,0.29174440,0.00112309,0.05822646,0.31676490
-3.30465233,4.07286599,0.37361138,3.21970015,0.29675335,0.00114073,0.05733935,0.31240819
-3.29864932,4.09800342,0.36952411,3.24950451,0.30227693,0.00116158,0.05634859,0.30752013
-3.29264632,4.12772413,0.36567032,3.28373892,0.30834136,0.00118583,0.05527230,0.30222747
-3.28664332,4.16328284,0.36221642,3.32341866,0.31496668,0.00121365,0.05412995,0.29666069
-3.28064032,4.20581984,0.35932232,3.36945933,0.32216643,0.00124511,0.05294186,0.29095059
-3.27463732,4.25633261,0.35713793,3.42265434,0.32994734,0.00128025,0.05172869,0.28522487
-3.26863432,4.31565200,0.35580009,3.48365619,0.33830914,0.00131901,0.05051086,0.27960487
-3.26263132,4.38442374,0.35542997,3.55296213,0.34724454,0.00136128,0.04930810,0.27420264
-3.25662831,4.46309552,0.35613105,3.63090441,0.35673920,0.00140688,0.04813886,0.26911836
-3.25062531,4.55191002,0.35798758,3.71764521,0.36677186,0.00145557,0.04701995,0.26443817
-3.24462231,4.65090350,0.36106369,3.81317609,0.37731450,0.00150707,0.04596613,0.26023254
-3.23861931,4.75990975,0.36540292,3.91732175,0.38833251,0.00156104,0.04498980,0.25655523
-3.23261631,4.87856877,0.37102833,4.02974740,0.39978492,0.00161710,0.04410079,0.25344266
-3.22661331,5.00633939,0.37794281,4.14996936,0.41162459,0.00167484,0.04330623,0.25091395
-3.22061031,5.14251516,0.38612977,4.27736808,0.42379835,0.00173385,0.04261052,0.24897138
-3.21460730,5.28624234,0.39555396,4.41120297,0.43624714,0.00179366,0.04201537,0.24760138
-3.20860430,5.43653937,0.40616232,4.55062820,0.44890607,0.00185385,0.04151990,0.24677581
-3.20260130,5.59231690,0.41788483,4.69470902,0.46170438,0.00191395,0.04112086,0.24645372
-3.19659830,5.75239761,0.43063531,4.84243792,0.47456550,0.00197353,0.04081290,0.24658318
-3.19059530,5.91553544,0.44431205,4.99275024,0.48740695,0.00203216,0.04058882,0.24710344
-3.18459230,6.08043358,0.45879847,5.14453899,0.50014035,0.00208945,0.04043992,0.24794707
-3.17858929,6.24576130,0.47396353,5.29666857,0.51267152,0.00214499,0.04035637,0.24904215
-3.17258629,6.41016932,0.48966233,5.44798757,0.52490067,0.00219845,0.04032753,0.25031437
-3.16658329,6.57230399,0.50573661,5.59734054,0.53672279,0.00224948,0.04034233,0.25168906
-3.16058029,6.73082039,0.52201558,5.74357909,0.54802829,0.00229778,0.04038956,0.25309293
-3.15457729,6.88439481,0.53831687,5.88557239,0.55870389,0.00234310,0.04045822,0.25445576
-3.14857429,7.03173685,0.55444801,6.02221757,0.56863388,0.00238518,0.04053773,0.25571162
-3.14257129,7.17160153,0.57020821,6.15245011,0.57770166,0.00242384,0.04061824,0.25680005
-3.13656828,7.30280184,0.58539071,6.27525463,0.58579162,0.00245889,0.04069073,0.25766679
-3.13056528,7.42422182,0.59978569,6.38967609,0.59279137,0.00249020,0.04074726,0.25826438
-3.12456228,7.53483036,0.61318357,6.49483170,0.59859414,0.00251767,0.04078098,0.25855245
-3.11855928,7.63369575,0.62537889,6.58992331,0.60310143,0.00254123,0.04078625,0.25849783
-3.11255628,7.72000072,0.63617443,6.67425029,0.60622570,0.00256085,0.04075864,0.25807450
-3.10655328,7.79305779,0.64538563,6.74722259,0.60789303,0.00257653,0.04069495,0.25726341
-3.10055028,7.85232428,0.65284504,6.80837353,0.60804565,0.00258830,0.04059314,0.25605214
-3.09454727,7.89741665,0.65840668,6.85737196,0.60664422,0.00259623,0.04045226,0.25443461
-3.08854427,7.92812326,0.66195007,6.89403324,0.60366967,0.00260043,0.04027237,0.25241070
-3.08254127,7.94441504,0.66338384,6.91832832,0.59912455,0.00260104,0.04005444,0.24998586
-3.07653827,7.94645338,0.66264863,6.93039051,0.59303383,0.00259821,0.03980019,0.24717080
-3.07053527,7.93459438,0.65971924,6.93051937,0.58544507,0.00259215,0.03951199,0.24398110
-3.06453227,7.90938917,0.65460589,6.91918110,0.57642780,0.00258307,0.03919270,0.24043697
-3.05852926,7.87157980,0.64735448,6.89700531,0.56607240,0.00257121,0.03884555,0.23656292
-3.05252626,7.82209033,0.63804590,6.86477775,0.55448822,0.00255684,0.03847399,0.23238745
-3.04652326,7.76201333,0.62679433,6.82342904,0.54180115,0.00254022,0.03808156,0.22794276
-3.04052026,7.69259169,0.61374470,6.77401953,0.52815083,0.00252165,0.03767179,0.22326437
-3.03451726,7.61519629,0.59906929,6.71772044,0.51368737,0.00250142,0.03724808,0.21839068
-3.02851426,7.53130003,0.58296369,6.65579187,0.49856799,0.00247981,0.03681364,0.21336251
-3.02251126,7.44244889,0.56564230,6.58955822,0.48295349,0.00245714,0.03637143,0.20822245
-3.01650825,7.35023097,0.54733342,6.52038164,0.46700488,0.00243368,0.03592410,0.20301426
-3.01050525,7.25624440,0.52827425,6.44963444,0.45088010,0.00240973,0.03547401,0.19778207
-3.00450225,7.16206509,0.50870589,6.37867120,0.43473119,0.00238555,0.03502322,0.19256962
-2.99849925,7.06921543,0.48886848,6.30880151,0.41870170,0.00236141,0.03457352,0.18741936
-2.99249625,6.97913467,0.46899669,6.24126401,0.40292465,0.00233757,0.03412651,0.18237168
-2.98649325,6.89315207,0.44931557,6.17720271,0.38752090,0.00231425,0.03368363,0.17746402
-2.98049025,6.81246327,0.43003693,6.11764605,0.37259802,0.00229168,0.03324628,0.17273014
-2.97448724,6.73811076,0.41135624,6.06348931,0.35824961,0.00227006,0.03281586,0.16819949
-2.96848424,6.67096857,0.39345005,6.01548082,0.34455495,0.00224957,0.03239391,0.16389663
-2.96248124,6.61173161,0.37647404,5.97421216,0.33157908,0.00223037,0.03198213,0.15984087
-2.95647824,6.56090965,0.36056149,5.94011252,0.31937301,0.00221260,0.03158252,0.15604604
-2.95047524,6.51882595,0.34582234,5.91344723,0.30797420,0.00219636,0.03119737,0.15252043
-2.94447224,6.48562029,0.33234256,5.89432030,0.29740713,0.00218175,0.03082933,0.14926692
-2.93846923,6.46125614,0.32018408,5.88268076,0.28768385,0.00216881,0.03048145,0.14628325
-2.93246623,6.44553168,0.30938484,5.87833266,0.27880465,0.00215757,0.03015714,0.14356244
-2.92646323,6.43809421,0.29995935,5.88094810,0.27075861,0.00214803,0.02986014,0.14109331
-2.92046023,6.43845762,0.29189935,5.89008332,0.26352417,0.00214014,0.02959454,0.13886116
-2.91445723,6.44602241,0.28517477,5.90519713,0.25706966,0.00213384,0.02936468,0.13684841
-2.90845423,6.46009803,0.27973496,5.92567147,0.25135385,0.00212901,0.02917509,0.13503540
-2.90245123,6.47992701,0.27551003,5.95083374,0.24632654,0.00212552,0.02903044,0.13340112
-2.89644822,6.50471051,0.27241260,5.97998034,0.24192921,0.00212324,0.02893546,0.13192395
-2.89044522,6.53363500,0.27033958,6.01240121,0.23809584,0.00212198,0.02889490,0.13058243
-2.88444222,6.56589949,0.26917438,6.04740475,0.23475384,0.00212157,0.02891348,0.12935596
-2.87843922,6.60074292,0.26878925,6.08434268,0.23182519,0.00212182,0.02899583,0.12822540
-2.87243622,6.63747109,0.26904792,6.12263444,0.22922782,0.00212257,0.02914649,0.12717372
-2.86643322,6.67548260,0.26980845,6.16179020,0.22687711,0.00212365,0.02936989,0.12618654
-2.86043022,6.71429292,0.27092628,6.20143217,0.22468766,0.00212495,0.02967035,0.12525260
-2.85442721,6.75355596,0.27225741,6.24131316,0.22257516,0.00212636,0.03005208,0.12436416
-2.84842421,6.79308214,0.27366166,6.28133185,0.22045834,0.00212786,0.03051920,0.12351742
-2.84242121,6.83285217,0.27500595,6.32154378,0.21826098,0.00212944,0.03107571,0.12271272
-2.83641821,6.87302568,0.27616747,6.36216755,0.21591383,0.00213117,0.03172551,0.12195481
-2.83041521,6.91394375,0.27703665,6.40358527,0.21335647,0.00213318,0.03247231,0.12125289
-2.82441221,6.95612500,0.27751989,6.44633691,0.21053889,0.00213565,0.03331958,0.12062070
-2.81840920,7.00025433,0.27754184,6.49110817,0.20742284,0.00213884,0.03427049,0.12007634
-2.81240620,7.04716450,0.27704724,6.53871156,0.20398281,0.00214304,0.03532771,0.11964211
-2.80640320,7.09781032,0.27600218,6.59006099,0.20020665,0.00214857,0.03649329,0.11934411
-2.80040020,7.15323592,0.27439475,6.64614021,0.19609573,0.00215582,0.03776846,0.11921179
-2.79439720,7.21453587,0.27223499,6.70796577,0.19166467,0.00216515,0.03915339,0.11927729
-2.78839420,7.28281119,0.26955424,6.77654570,0.18694071,0.00217695,0.04064702,0.11957469
-2.78239120,7.35912149,0.26640375,6.85283494,0.18196253,0.00219157,0.04224679,0.12013911
-2.77638819,7.44443513,0.26285265,6.93768934,0.17677887,0.00220934,0.04394850,0.12100569
-2.77038519,7.53957899,0.25898547,7.03181971,0.17144671,0.00223051,0.04574612,0.12220851
-2.76438219,7.64518999,0.25489904,7.13574795,0.16602929,0.00225529,0.04763171,0.12377937
-2.75837919,7.76167029,0.25069911,7.24976689,0.16059394,0.00228376,0.04959541,0.12574662
-2.75237619,7.88914818,0.24649668,7.37390576,0.15520984,0.00231594,0.05162551,0.12813389
-2.74637319,8.02744642,0.24240426,7.50790295,0.14994575,0.00235173,0.05370861,0.13095890
-2.74037019,8.17605965,0.23853206,7.65118734,0.14486791,0.00239090,0.05582991,0.13423240
-2.73436718,8.33414220,0.23498438,7.80286947,0.14003795,0.00243312,0.05797361,0.13795709
-2.72836418,8.50050710,0.23185632,7.96174324,0.13551117,0.00247795,0.06012339,0.14212686
-2.72236118,8.67363687,0.22923074,8.12629860,0.13133496,0.00252484,0.06226295,0.14672609
-2.71635818,8.85170620,0.22717581,8.29474511,0.12754760,0.00257315,0.06437675,0.15172927
-2.71035518,9.03261592,0.22574305,8.46504615,0.12417738,0.00262214,0.06645059,0.15710088
-2.70435218,9.21403772,0.22496599,8.63496262,0.12124202,0.00267101,0.06847238,0.16279549
-2.69834917,9.39346809,0.22485942,8.80210525,0.11874850,0.00271894,0.07043281,0.16875826
-2.69234617,9.56829005,0.22541930,8.96399369,0.11669321,0.00276505,0.07232594,0.17492565
-2.68634317,9.73584063,0.22662326,9.11812071,0.11506232,0.00280846,0.07414973,0.18122652
-2.68034017,9.89348187,0.22843167,9.26201925,0.11383260,0.00284831,0.07590641,0.18758343
-2.67433717,10.03867300,0.23078918,9.39333024,0.11297230,0.00288377,0.07760269,0.19391423
-2.66833417,10.16904129,0.23362670,9.50986875,0.11244240,0.00291407,0.07924975,0.20013385
-2.66233117,10.28244904,0.23686376,9.60968614,0.11219790,0.00293851,0.08086308,0.20615621
-2.65632816,10.37705429,0.24041106,9.69112600,0.11218925,0.00295646,0.08246198,0.21189627
-2.65032516,10.45136299,0.24417322,9.75287173,0.11236387,0.00296742,0.08406899,0.21727202
-2.64432216,10.50427064,0.24805150,9.79398401,0.11266768,0.00297097,0.08570894,0.22220652
-2.63831916,10.53509171,0.25194658,9.81392657,0.11304652,0.00296682,0.08740801,0.22662968
-2.63231616,10.54357568,0.25576114,9.81257920,0.11344763,0.00295481,0.08919246,0.23047998
-2.62631316,10.52990897,0.25940226,9.79023736,0.11382091,0.00293489,0.09108740,0.23370579
-2.62031016,10.49470252,0.26278354,9.74759831,0.11412007,0.00290713,0.09311548,0.23626651
-2.61430715,10.43896546,0.26582695,9.68573411,0.11430364,0.00287172,0.09529561,0.23813327
-2.60830415,10.36406585,0.26846422,9.60605238,0.11433574,0.00282896,0.09764175,0.23928931
-2.60230115,10.27167996,0.27063802,9.51024649,0.11418670,0.00277924,0.10016191,0.23972997
