energy_ev,total_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-4.30115058,1.20994846,0.59128589,0.01003923,0.00439861,0.28149397,1.26035613,0.42277672
-4.29514757,1.23396818,0.61119263,0.01020663,0.00449260,0.27818729,1.29004832,0.42910244
-4.28914457,1.25914106,0.63213400,0.01036360,0.00457892,0.27517946,1.32088603,0.43560942
-4.28314157,1.28539814,0.65404768,0.01051163,0.00465492,0.27254477,1.35244948,0.44235350
-4.27713857,1.31278554,0.67690963,0.01065323,0.00471839,0.27040042,1.38444415,0.44943333
-4.27113557,1.34146267,0.70073721,0.01079177,0.00476759,0.26890018,1.41671062,0.45698764
-4.26513257,1.37169681,0.72559048,0.01093137,0.00480131,0.26822724,1.44922998,0.46519125
-4.25912956,1.40385373,0.75157129,0.01107674,0.00481887,0.26858642,1.48212400,0.47424981
-4.25312656,1.43838443,0.77882013,0.01123304,0.00482016,0.27019600,1.51564962,0.48439337
-4.24712356,1.47580781,0.80751051,0.01140569,0.00480561,0.27327914,1.55018737,0.49586875
-4.24112056,1.51668971,0.83784111,0.01160024,0.00477618,0.27805519,1.58622379,0.50893092
-4.23511756,1.56161859,0.87002572,0.01182216,0.00473329,0.28473095,1.62432804,0.52383352
-4.22911456,1.61117854,0.90428128,0.01207675,0.00467882,0.29349216,1.66512342,0.54081882
-4.22311156,1.66592040,0.94081468,0.01236888,0.00461498,0.30449525,1.70925474,0.56010732
-4.21710855,1.72633210,0.97980845,0.01270297,0.00454427,0.31785972,1.75735274,0.58188741
-4.21110555,1.79280920,1.02140643,0.01308275,0.00446936,0.33366117,1.80999710,0.60630546
-4.20510255,1.86562705,1.06569971,0.01351120,0.00439303,0.35192539,1.86767969,0.63345668
-4.19909955,1.94491573,1.11271388,0.01399045,0.00431803,0.37262352,1.93076975,0.66337722
-4.19309655,2.03063913,1.16239804,0.01452170,0.00424705,0.39566871,1.99948299,0.69603790
-4.18709355,2.12257921,1.21461645,0.01510516,0.00418260,0.42091418,2.07385586,0.73133988
-4.18109055,2.22032653,1.26914318,0.01574002,0.00412698,0.44815310,2.15372689,0.76911255
-4.17508754,2.32327770,1.32566032,0.01642447,0.00408218,0.47712027,2.23872585,0.80911390
-4.16908454,2.43064016,1.38375996,0.01715572,0.00404989,0.50749561,2.32827176,0.85103332
-4.16308154,2.54144437,1.44295004,0.01793001,0.00403147,0.53890952,2.42157987,0.89449703
-4.15707854,2.65456315,1.50266382,0.01874272,0.00402793,0.57094998,2.51767770,0.93907568
-4.15107554,2.76873738,1.56227283,0.01958844,0.00403999,0.60317126,2.61542923,0.98429407
-4.14507254,2.88260714,1.62110262,0.02046104,0.00406802,0.63510389,2.71356642,1.02964258
-4.13906953,2.99474684,1.67845062,0.02135379,0.00411217,0.66626572,2.81072645,1.07458963
-4.13306653,3.10370293,1.73360541,0.02225948,0.00417232,0.69617354,2.90549291,1.11859486
-4.12706353,3.20803234,1.78586632,0.02317048,0.00424816,0.72435502,2.99643902,1.16112231
-4.12106053,3.30634000,1.83456259,0.02407884,0.00433923,0.75036035,3.08217072,1.20165307
-4.11505753,3.39731374,1.87907108,0.02497642,0.00444490,0.77377331,3.16136754,1.23969672
-4.10905453,3.47975505,1.91883170,0.02585489,0.00456441,0.79422123,3.23281953,1.27480138
-4.10305153,3.55260457,1.95336003,0.02670587,0.00469689,0.81138356,3.29545839,1.30656168
-4.09704852,3.61496115,1.98225640,0.02752089,0.00484132,0.82499874,3.34838167,1.33462460
-4.09104552,3.66609432,2.00521133,0.02829153,0.00499653,0.83486909,3.39086927,1.35869309
-4.08504252,3.70544975,2.02200718,0.02900938,0.00516118,0.84086366,3.42239176,1.37852743
-4.07903952,3.73264820,2.03251620,0.02966612,0.00533370,0.84291907,3.44261068,1.39394454
-4.07303652,3.74747859,2.03669537,0.03025358,0.00551232,0.84103821,3.45137159,1.40481561
-4.06703352,3.74988619,2.03457853,0.03076377,0.00569498,0.83528720,3.44869066,1.41106234
-4.06103052,3.73995716,2.02626662,0.03118901,0.00587933,0.82579065,3.43473623,1.41265237
-4.05502751,3.71790075,2.01191668,0.03152195,0.00606275,0.81272569,3.40980693,1.40959423
-4.04902451,3.68403070,1.99173058,0.03175579,0.00624232,0.79631489,3.37430791,1.40193241
-4.04302151,3.63874696,1.96594407,0.03188433,0.00641488,0.77681859,3.32872688,1.38974277
-4.03701851,3.58251906,1.93481703,0.03190219,0.00657704,0.75452696,3.27361143,1.37312888
-4.03101551,3.51587182,1.89862538,0.03180496,0.00672530,0.72975202,3.20954894,1.35221916
-4.02501251,3.43937427,1.85765500,0.03158937,0.00685606,0.70281996,3.13714998,1.32716525
-4.01900950,3.35363180,1.81219796,0.03125346,0.00696578,0.67406404,3.05703589,1.29814134
-4.01300650,3.25928162,1.76255102,0.03079677,0.00705106,0.64381812,2.96983073,1.26534439
-4.00700350,3.15699116,1.70901614,0.03022042,0.00710877,0.61241110,2.87615744,1.22899509
-4.00100050,3.04745873,1.65190269,0.02952724,0.00713615,0.58016210,2.77663783,1.18933911
-3.99499750,2.93141577,1.59153094,0.02872183,0.00713091,0.54737666,2.67189556,1.14664840
-3.98899450,2.80962964,1.52823617,0.02781054,0.00709138,0.51434362,2.56256122,1.10122213
-3.98299150,2.68290615,1.46237281,0.02680143,0.00701650,0.48133289,2.44927848,1.05338698
-3.97698849,2.55209092,1.39431814,0.02570417,0.00690597,0.44859375,2.33271025,1.00349646
-3.97098549,2.41806889,1.32447480,0.02452988,0.00676022,0.41635384,2.21354380,0.95192908
-3.96498249,2.28176137,1.25327206,0.02329089,0.00658043,0.38481847,2.09249412,0.89908532
-3.95897949,2.14412041,1.18116509,0.02200053,0.00636851,0.35417035,1.97030482,0.84538324
-3.95297649,2.00612040,1.10863260,0.02067280,0.00612705,0.32456961,1.84774614,0.79125304
-3.94697349,1.86874706,1.03617242,0.01932209,0.00585924,0.29615397,1.72561006,0.73713060
-3.94097049,1.73298429,0.96429548,0.01796285,0.00556877,0.26903911,1.60470256,0.68345025
-3.93496748,1.59979936,0.89351833,0.01660925,0.00525971,0.24331918,1.48583336,0.63063719
-3.92896448,1.47012726,0.82435460,0.01527493,0.00493641,0.21906742,1.36980378,0.57909987
-3.92296148,1.34485481,0.75730581,0.01397268,0.00460335,0.19633691,1.25739326,0.52922259
-3.91695848,1.22480546,0.69285208,0.01271423,0.00426500,0.17516145,1.14934535,0.48135870
-3.91095548,1.11072538,0.63144304,0.01151003,0.00392573,0.15555662,1.04635389,0.43582472
-3.90495248,1.00327143,0.57348948,0.01036911,0.00358967,0.13752088,0.94905008,0.39289553
-3.89894947,0.90300153,0.51935597,0.00929901,0.00326063,0.12103697,0.85799097,0.35280081
-3.89294647,0.81036771,0.46935477,0.00830569,0.00294201,0.10607327,0.77364990,0.31572279
-3.88694347,0.72571186,0.42374113,0.00739354,0.00263676,0.09258540,0.69640915,0.28179527
-3.88094047,0.64926435,0.38271002,0.00656542,0.00234730,0.08051790,0.62655497,0.25110397
-3.87493747,0.58114503,0.34639438,0.00582275,0.00207557,0.06980589,0.56427494,0.22368786
-3.86893447,0.52136660,0.31486456,0.00516557,0.00182295,0.06037683,0.50965759,0.19954154
-3.86293147,0.46983978,0.28812903,0.00459271,0.00159038,0.05215221,0.46269396,0.17861829
-3.85692846,0.42637992,0.26613602,0.00410190,0.00137830,0.04504921,0.42328091,0.16083361
-3.85092546,0.39071462,0.24877593,0.00368990,0.00118677,0.03898225,0.39122578,0.14606919
-3.84492246,0.36249198,0.23588435,0.00335267,0.00101546,0.03386441,0.36625201,0.13417694
-3.83891946,0.34128915,0.22724554,0.00308549,0.00086381,0.02960868,0.34800566,0.12498307
-3.83291646,0.32662098,0.22259625,0.00288311,0.00073098,0.02612907,0.33606239,0.11829201
-3.82691346,0.31794854,0.22162983,0.00273983,0.00061603,0.02334156,0.32993482,0.11389020
-3.82091046,0.31468754,0.22400065,0.00264964,0.00051790,0.02116482,0.32908025,0.11154968
-3.81490745,0.31621661,0.22932879,0.00260634,0.00043554,0.01952081,0.33290869,0.11103148
-3.80890445,0.32188567,0.23720516,0.00260355,0.00036793,0.01833527,0.34079122,0.11208879
-3.80290145,0.33102424,0.24719711,0.00263490,0.00031413,0.01753800,0.35206880,0.11447019
-3.79689845,0.34295013,0.25885452,0.00269401,0.00027337,0.01706317,0.36606169,0.11792266
-3.79089545,0.35697847,0.27171654,0.00277463,0.00024505,0.01684939,0.38207932,0.12219474
-3.78489245,0.37243112,0.28531887,0.00287068,0.00022879,0.01683991,0.39943091,0.12703971
-3.77888944,0.38864666,0.29920167,0.00297632,0.00022448,0.01698267,0.41743665,0.13221889
-3.77288644,0.40499061,0.31291794,0.00308607,0.00023226,0.01723037,0.43543933,0.13750496
-3.76688344,0.42086608,0.32604212,0.00319480,0.00025257,0.01754054,0.45281623,0.14268545
-3.76088044,0.43572425,0.33817889,0.00329790,0.00028613,0.01787563,0.46899106,0.14756611
-3.75487744,0.44907473,0.34897165,0.00339128,0.00033397,0.01820303,0.48344546,0.15197424
-3.74887444,0.46049520,0.35811064,0.00347148,0.00039737,0.01849522,0.49572988,0.15576185
-3.74287144,0.46964003,0.36534011,0.00353573,0.00047790,0.01872976,0.50547311,0.15880841
-3.73686843,0.47624755,0.37046448,0.00358197,0.00057733,0.01888935,0.51239040,0.16102323
-3.73086543,0.48014556,0.37335299,0.00360898,0.00069764,0.01896186,0.51628951,0.16234723
-3.72486243,0.48125479,0.37394270,0.00361633,0.00084091,0.01894029,0.51707448,0.16275408
-3.71885943,0.47959011,0.37223972,0.00360443,0.00100929,0.01882271,0.51474695,0.16225060
-3.71285643,0.47525937,0.36831845,0.00357457,0.00120492,0.01861209,0.50940481,0.16087634
-3.70685343,0.46845983,0.36231889,0.00352886,0.00142982,0.01831620,0.50123823,0.15870244
-3.70085043,0.45947228,0.35444217,0.00347024,0.00168580,0.01794732,0.49052315,0.15582965
-3.69484742,0.44865306,0.34494431,0.00340241,0.00197433,0.01752197,0.47761259,0.15238573
-3.68884442,0.43642425,0.33412861,0.00332978,0.00229647,0.01706063,0.46292589,0.14852210
-3.68284142,0.42326236,0.32233681,0.00325743,0.00265271,0.01658733,0.44693648,0.14441010
-3.67683842,0.40968592,0.30993950,0.00319097,0.00304290,0.01612933,0.43015858,0.14023674
-3.67083542,0.39624239,0.29732601,0.00313648,0.00346613,0.01571670,0.41313326,0.13620025
-3.66483242,0.38349483,0.28489419,0.00310039,0.00392065,0.01538194,0.39641438,0.13250541
-3.65882941,0.37200854,0.27304030,0.00308936,0.00440382,0.01515963,0.38055482,0.12935891
-3.65282641,0.36233820,0.26214945,0.00311015,0.00491204,0.01508602,0.36609346,0.12696463
-3.64682341,0.35501561,0.25258659,0.00316947,0.00544083,0.01519869,0.35354300,0.12551916
-3.64082041,0.35053829,0.24468845,0.00327385,0.00598476,0.01553624,0.34337916,0.12520745
-3.63481741,0.34935904,0.23875635,0.00342945,0.00653759,0.01613791,0.33603108,0.12619867
-3.62881441,0.35187648,0.23505003,0.00364192,0.00709236,0.01704328,0.33187326,0.12864230
-3.62281141,0.35842675,0.23378247,0.00391621,0.00764152,0.01829195,0.33121878,0.13266454
-3.61680840,0.36927613,0.23511575,0.00425637,0.00817713,0.01992318,0.33431400,0.13836490
-3.61080540,0.38461479,0.23915780,0.00466542,0.00869104,0.02197555,0.34133446,0.14581320
-3.60480240,0.40455153,0.24596007,0.00514512,0.00917513,0.02448650,0.35238203,0.15504683
-3.59879940,0.42910963,0.25551619,0.00569582,0.00962154,0.02749197,0.36748316,0.16606845
-3.59279640,0.45822379,0.26776130,0.00631633,0.01002292,0.03102578,0.38658812,0.17884410
-3.58679340,0.49173836,0.28257246,0.00700376,0.01037261,0.03511919,0.40957143,0.19330193
-3.58079040,0.52940690,0.29976987,0.00775346,0.01066493,0.03980012,0.43623310,0.20933149
-3.57478739,0.57089334,0.31911907,0.00855897,0.01089528,0.04509256,0.46630119,0.22678392
-3.56878439,0.61577485,0.34033422,0.00941201,0.01106033,0.05101567,0.49943529,0.24547284
-3.56278139,0.66354657,0.36308246,0.01030253,0.01115811,0.05758298,0.53523127,0.26517639
-3.55677839,0.71362842,0.38698945,0.01121888,0.01118804,0.06480141,0.57322734,0.28564015
-3.55077539,0.76537389,0.41164600,0.01214796,0.01115095,0.07267028,0.61291125,0.30658121
-3.54477239,0.81808098,0.43661595,0.01307549,0.01104903,0.08118030,0.65372885,0.32769331
-3.53876938,0.87100504,0.46144501,0.01398629,0.01088573,0.09031249,0.69509376,0.34865288
-3.53276638,0.92337330,0.48567054,0.01486472,0.01066560,0.10003713,0.73639811,0.36912608
-3.52676338,0.97440074,0.50883199,0.01569499,0.01039413,0.11031283,0.77702408,0.38877637
-3.52076038,1.02330700,0.53048172,0.01646168,0.01007756,0.12108565,0.81635599,0.40727265
-3.51475738,1.06933351,0.55019588,0.01715012,0.00972265,0.13228835,0.85379260,0.42429753
-3.50875438,1.11176062,0.56758495,0.01774687,0.00933644,0.14383998,0.88875928,0.43955543
-3.50275138,1.14992381,0.58230360,0.01824010,0.00892607,0.15564566,0.92071959,0.45278028
-3.49674837,1.18322861,0.59405937,0.01861998,0.00849853,0.16759681,0.94918599,0.46374248
-3.49074537,1.21116362,0.60262001,0.01887895,0.00806050,0.17957170,0.97372927,0.47225479
-3.48474237,1.23331108,0.60781894,0.01901199,0.00761819,0.19143664,0.99398639,0.47817694
-3.47873937,1.24935488,0.60955886,0.01901676,0.00717717,0.20304752,1.00966664,0.48141882
-3.47273637,1.25908551,0.60781313,0.01889362,0.00674235,0.21425206,1.02055582,0.48194209
-3.46673337,1.26240216,0.60262511,0.01864560,0.00631786,0.22489250,1.02651848,0.47976023
-3.46073037,1.25931182,0.59410539,0.01827831,0.00590705,0.23480880,1.02749826,0.47493697
-3.45472736,1.24992578,0.58242714,0.01779966,0.00551248,0.24384237,1.02351654,0.46758339
-3.44872436,1.23445363,0.56781980,0.01721961,0.00513600,0.25184004,1.01466933,0.45785371
-3.44272136,1.21319545,0.55056150,0.01654979,0.00477873,0.25865837,1.00112303,0.44594012
-3.43671836,1.18653228,0.53097054,0.01580316,0.00444123,0.26416786,0.98310897,0.43206686
-3.43071536,1.15491576,0.50939635,0.01499353,0.00412351,0.26825728,0.96091724,0.41648388
-3.42471236,1.11885704,0.48621030,0.01413522,0.00382518,0.27083748,0.93488998,0.39946030
-3.41870935,1.07891563,0.46179680,0.01324256,0.00354549,0.27184490,0.90541438,0.38127806
-3.41270635,1.03568845,0.43654500,0.01232960,0.00328351,0.27124439,0.87291558,0.36222588
-3.40670335,0.98979939,0.41084126,0.01140970,0.00303812,0.26903115,0.83784971,0.34259373
-3.40070035,0.94188963,0.38506282,0.01049532,0.00280817,0.26523191,0.80069697,0.32266811
-3.39469735,0.89260874,0.35957246,0.00959773,0.00259250,0.25990494,0.76195505,0.30272797
-3.38869435,0.84260675,0.33471453,0.00872687,0.00239002,0.25313922,0.72213271,0.28304152
-3.38269135,0.79252711,0.31081207,0.00789128,0.00219974,0.24505242,0.68174369,0.26386383
-3.37668834,0.74300039,0.28816497,0.00709804,0.00202082,0.23578807,0.64130082,0.24543514
-3.37068534,0.69463882,0.26704915,0.00635279,0.00185254,0.22551184,0.60131028,0.22797979
-3.36468234,0.64803143,0.24771637,0.00565982,0.00169439,0.21440718,0.56226619,0.21170575
-3.35867934,0.60373966,0.23039462,0.00502217,0.00154598,0.20267043,0.52464531,0.19680446
-3.35267634,0.56229351,0.21528881,0.00444178,0.00140712,0.19050568,0.48890207,0.18345103
-3.34667334,0.52418803,0.20258157,0.00391969,0.00127774,0.17811960,0.45546385,0.17180456
-3.34067034,0.48988017,0.19243407,0.00345621,0.00115795,0.16571631,0.42472664,0.16200851
-3.33466733,0.45978607,0.18498662,0.00305111,0.00104796,0.15349274,0.39705124,0.15419109
-3.32866433,0.43427868,0.18035900,0.00270388,0.00094814,0.14163437,0.37276000,0.14846559
-3.32266133,0.41368599,0.17865062,0.00241387,0.00085896,0.13031170,0.35213431,0.14493065
-3.31665833,0.39828976,0.17994037,0.00218053,0.00078103,0.11967748,0.33541290,0.14367044
-3.31065533,0.38832509,0.18428625,0.00200359,0.00071508,0.10986469,0.32279114,0.14475484
-3.30465233,0.38398066,0.19172503,0.00188325,0.00066199,0.10098548,0.31442128,0.14823965
-3.29864932,0.38540005,0.20227195,0.00182030,0.00062277,0.09313078,0.31041386,0.15416693
-3.29264632,0.39268394,0.21592060,0.00181632,0.00059859,0.08637077,0.31084019,0.16256546
-3.28664332,0.40589341,0.23264328,0.00187377,0.00059081,0.08075601,0.31573587,0.17345146
-3.28064032,0.42505421,0.25239184,0.00199608,0.00060096,0.07631908,0.32510534,0.18682962
-3.27463732,0.45016188,0.27509913,0.00218777,0.00063077,0.07307674,0.33892719,0.20269434
-3.26863432,0.48118769,0.30068115,0.00245445,0.00068216,0.07103234,0.35716017,0.22103132
-3.26263132,0.51808486,0.32903989,0.00280285,0.00075724,0.07017840,0.37974942,0.24181932
-3.25662831,0.56079503,0.36006668,0.00324077,0.00085829,0.07049923,0.40663276,0.26503201
-3.25062531,0.60925422,0.39364597,0.00377699,0.00098772,0.07197341,0.43774661,0.29063981
-3.24462231,0.66339800,0.42965931,0.00442114,0.00114803,0.07457607,0.47303100,0.31861140
-3.23861931,0.72316526,0.46798908,0.00518349,0.00134175,0.07828082,0.51243343,0.34891480
-3.23261631,0.78849995,0.50852178,0.00607466,0.00157137,0.08306126,0.55591101,0.38151775
-3.22661331,0.85935042,0.55115040,0.00710534,0.00183919,0.08889197,0.60343058,0.41638711
-3.22061031,0.93566582,0.59577551,0.00828579,0.00214730,0.09574899,0.65496651,0.45348717
-3.21460730,1.01738931,0.64230475,0.00962548,0.00249737,0.10360978,0.71049601,0.49277659
-3.20860430,1.10444802,0.69065054,0.01113248,0.00289059,0.11245260,0.76999195,0.53420409
-3.20260130,1.19673977,0.74072571,0.01281295,0.00332746,0.12225543,0.83341325,0.57770277
-3.19659830,1.29411713,0.79243723,0.01467054,0.00380775,0.13299448,0.90069331,0.62318324
-3.19059530,1.39636919,0.84567822,0.01670580,0.00433028,0.14464239,0.97172694,0.67052592
-3.18459230,1.50320233,0.90031841,0.01891567,0.00489290,0.15716624,1.04635654,0.71957284
-3.17858929,1.61422090,0.95619386,0.02129289,0.00549233,0.17052559,1.12435846,0.77011940
-3.17258629,1.72890928,1.01309637,0.02382568,0.00612416,0.18467059,1.20543047,0.82190686
-3.16658329,1.84661683,1.07076358,0.02649741,0.00678281,0.19954049,1.28918150,0.87461607
-3.16058029,1.96654731,1.12887047,0.02928647,0.00746156,0.21506257,1.37512473,0.92786316
-3.15457729,2.08775406,1.18702336,0.03216629,0.00815260,0.23115172,1.46267492,0.98119785
-3.14857429,2.20914232,1.24475695,0.03510558,0.00884719,0.24771080,1.55115090,1.03410494
-3.14257129,2.32947965,1.30153539,0.03806880,0.00953578,0.26463181,1.63978377,1.08600941
-3.13656828,2.44741488,1.35675774,0.04101675,0.01020828,0.28179793,1.72773103,1.13628523
-3.13056528,2.56150564,1.40976802,0.04390750,0.01085422,0.29908642,1.81409660,1.18426817
-3.12456228,2.67025415,1.45987006,0.04669736,0.01146315,0.31637222,1.89795621,1.22927205
-3.11855928,2.77214990,1.50634654,0.04934209,0.01202485,0.33353227,1.97838723,1.27060825
-3.11255628,2.86571794,1.54848172,0.05179821,0.01252969,0.35045010,2.05450174,1.30760752
-3.10655328,2.94957051,1.58558687,0.05402433,0.01296898,0.36702070,2.12548127,1.33964340
-3.10055028,3.02245966,1.61702725,0.05598253,0.01333519,0.38315517,2.19061128,1.36615596
-3.09454727,3.08332816,1.64224914,0.05763964,0.01362231,0.39878499,2.24931363,1.38667477
-3.08854427,3.13135604,1.66080565,0.05896845,0.01382605,0.41386557,2.30117493,1.40083993
-3.08254127,3.16600005,1.67237962,0.05994868,0.01394402,0.42837880,2.34596902,1.40841988
-3.07653827,3.18702370,1.67680246,0.06056777,0.01397588,0.44233429,2.38367200,1.40932509
-3.07053527,3.19451597,1.67406758,0.06082141,0.01392336,0.45576937,2.41446846,1.40361665
-3.06453227,3.18889734,1.66433753,0.06071372,0.01379032,0.46874736,2.43874837,1.39150923
-3.05852926,3.17091230,1.64794442,0.06025717,0.01358260,0.48135450,2.45709402,1.37336812
-3.05252626,3.14160855,1.62538313,0.05947218,0.01330791,0.49369534,2.47025762,1.34970029
-3.04652326,3.10230340,1.59729776,0.05838638,0.01297565,0.50588683,2.47913012,1.32113988
-3.04052026,3.05453898,1.56446176,0.05703368,0.01259659,0.51805141,2.48470273,1.28842862
-3.03451726,3.00002810,1.52775267,0.05545308,0.01218260,0.53030930,2.48802285,1.25239217
-3.02851426,2.94059330,1.48812259,0.05368729,0.01174633,0.54277049,2.49014646,1.21391338
-3.02251126,2.87810199,1.44656594,0.05178127,0.01130081,0.55552673,2.49208944,1.17390366
-3.01650825,2.81440042,1.40408585,0.04978077,0.01085912,0.56864396,2.49478006,1.13327378
-3.01050525,2.75124978,1.36166080,0.04773081,0.01043401,0.58215564,2.49901506,1.09290533
-3.00450225,2.69026687,1.32021302,0.04567431,0.01003755,0.59605727,2.50542162,1.05362401
-2.99849925,2.63287212,1.28057998,0.04365082,0.00968082,0.61030252,2.51442686,1.01617578
-2.99249625,2.58024680,1.24349000,0.04169550,0.00937360,0.62480113,2.52623662,0.98120678
-2.98649325,2.53330109,1.20954308,0.03983823,0.00912411,0.63941882,2.54082441,0.94924756
-2.98049025,2.49265396,1.17919729,0.03810306,0.00893885,0.65397927,2.55793102,0.92070212
-2.97448724,2.45862521,1.15276128,0.03650785,0.00882236,0.66826820,2.57707494,0.89584192
-2.96848424,2.43123951,1.13039270,0.03506424,0.00877720,0.68203931,2.59757294,0.87480474
-2.96248124,2.41024190,1.11210240,0.03377779,0.00880381,0.69502205,2.61856983,0.85759823
-2.95647824,2.39512338,1.09776396,0.03264841,0.00890055,0.70693084,2.63907611,0.84410774
-2.95047524,2.38515536,1.08712780,0.03167095,0.00906377,0.71747536,2.65801168,0.83410778
-2.94447224,2.37943108,1.07983914,0.03083595,0.00928786,0.72637158,2.67425364,0.82727664
-2.93846923,2.37691209,1.07545895,0.03013053,0.00956544,0.73335295,2.68668620,0.82321343
-2.93246623,2.37647783,1.07348688,0.02953933,0.00988753,0.73818143,2.69425025,0.82145673
-2.92646323,2.37697624,1.07338533,0.02904551,0.01024382,0.74065776,2.69599085,0.82150428
-2.92046023,2.37727355,1.07460365,0.02863167,0.01062292,0.74063053,2.69110029,0.82283300
-2.91445723,2.37630125,1.07660177,0.02828084,0.01101269,0.73800371,2.67895523,0.82491859
-2.90845423,2.37309883,1.07887224,0.02797724,0.01140057,0.73274216,2.65914632,0.82725429
-2.90245123,2.36685073,1.08096021,0.02770704,0.01177392,0.72487502,2.63149917,0.82936802
-2.89644822,2.35691633,1.08248047,0.02745893,0.01212036,0.71449658,2.59608591,0.83083775
-2.89044522,2.34285214,1.08313133,0.02722454,0.01242816,0.70176470,2.55322700,0.83130432
-2.88444222,2.32442549,1.08270460,0.02699870,0.01268656,0.68689677,2.50348333,0.83048164
-2.87843922,2.30161958,1.08109160,0.02677951,0.01288602,0.67016331,2.44763890,0.82816397
-2.87243622,2.27462959,1.07828494,0.02656828,0.01301856,0.65187948,2.38667510,0.82422992
-2.86643322,2.24385041,1.07437600,0.02636928,0.01307794,0.63239482,2.32173748,0.81864335
-2.86043022,2.20985649,1.06954826,0.02618938,0.01305982,0.61208162,2.25409659,0.81145099
-2.85442721,2.17337467,1.06406663,0.02603751,0.01296184,0.59132248,2.18510438,0.80277700
-2.84842421,2.13525114,1.05826338,0.02592411,0.01278372,0.57049747,2.11614795,0.79281470
-2.84242121,2.09641400,1.05252093,0.02586043,0.01252713,0.54997151,2.04860255,0.78181578
-2.83641821,2.05783282,1.04725250,0.02585784,0.01219567,0.53008247,1.98378561,0.77007750
-2.83041521,2.02047712,1.04288117,0.02592712,0.01179465,0.51113046,1.92291359,0.75792840
-2.82441221,1.98527529,1.03981845,0.02607777,0.01133092,0.49336884,1.86706325,0.74571312
-2.81840920,1.95307591,1.03844312,0.02631743,0.01081261,0.47699722,1.81713885,0.73377704
-2.81240620,1.92461296,1.03908158,0.02665126,0.01024883,0.46215667,1.77384628,0.72245133
-2.80640320,1.90047658,1.04199038,0.02708162,0.00964938,0.44892745,1.73767506,0.71203931
-2.80040020,1.88109049,1.04734189,0.02760768,0.00902443,0.43732920,1.70888872,0.70280435
-2.79439720,1.86669711,1.05521393,0.02822535,0.00838424,0.42732344,1.68752365,0.69496025
-2.78839420,1.85735091,1.06558366,0.02892725,0.00773890,0.41881839,1.67339617,0.68866422
-2.78239120,1.85292020,1.07832630,0.02970286,0.00709802,0.41167560,1.66611739,0.68401286
-2.77638819,1.85309708,1.09321849,0.03053887,0.00647056,0.40571828,1.66511485,0.68104115
-2.77038519,1.85741499,1.10994636,0.03141959,0.00586465,0.40074061,1.66965993,0.67972454
-2.76438219,1.86527275,1.12811775,0.03232748,0.00528746,0.39651785,1.67889953,0.67998376
-2.75837919,1.87596383,1.14727790,0.03324386,0.00474511,0.39281659,1.69189070,0.68169200
-2.75237619,1.88870920,1.16692786,0.03414950,0.00424262,0.38940475,1.70763660,0.68468405
-2.74637319,1.90269206,1.18654459,0.03502542,0.00378396,0.38606083,1.72512216,0.68876663
-2.74037019,1.91709259,1.20560163,0.03585353,0.00337201,0.38258218,1.74334809,0.69372940
-2.73436718,1.93112095,1.22358935,0.03661730,0.00300865,0.37879175,1.76136180,0.69935588
-2.72836418,1.94404692,1.24003361,0.03730230,0.00269486,0.37454338,1.77828425,0.70543353
-2.72236118,1.95522475,1.25451199,0.03789670,0.00243077,0.36972519,1.79333162,0.71176269
-2.71635818,1.96411209,1.26666675,0.03839154,0.00221577,0.36426128,1.80583148,0.71816350
-2.71035518,1.97028233,1.27621393,0.03878095,0.00204863,0.35811168,1.81523291,0.72448079
-2.70435218,1.97342996,1.28294837,0.03906215,0.00192754,0.35127061,1.82111079,0.73058652
-2.69834917,1.97336901,1.28674442,0.03923537,0.00185024,0.34376340,1.82316442,0.73637984
-2.69234617,1.97002515,1.28755266,0.03930354,0.00181408,0.33564224,1.82121105,0.74178488
-2.68634317,1.96342218,1.28539292,0.03927192,0.00181607,0.32698102,1.81517518,0.74674652
-2.68034017,1.95366405,1.28034434,0.03914766,0.00185292,0.31786966,1.80507449,0.75122464
-2.67433717,1.94091386,1.27253318,0.03893919,0.00192114,0.30840821,1.79100337,0.75518728
-2.66833417,1.92537126,1.26211921,0.03865565,0.00201702,0.29870098,1.77311546,0.75860336
-2.66233117,1.90724974,1.24928179,0.03830632,0.00213668,0.28885112,1.75160584,0.76143556
-2.65632816,1.88675546,1.23420634,0.03790006,0.00227614,0.27895573,1.72669432,0.76363394
-2.65032516,1.86406877,1.21707221,0.03744480,0.00243131,0.26910183,1.69861044,0.76513084
-2.64432216,1.83932966,1.19804257,0.03694718,0.00259807,0.25936322,1.66758100,0.76583755
-2.63831916,1.81262788,1.17725699,0.03641219,0.00277231,0.24979842,1.63382075,0.76564300
-2.63231616,1.78399834,1.15482685,0.03584308,0.00295001,0.24044965,1.59752639,0.76441472
-2.62631316,1.75342187,1.13083407,0.03524130,0.00312730,0.23134284,1.55887418,0.76200206
-2.62031016,1.72083117,1.10533281,0.03460658,0.00330057,0.22248856,1.51802087,0.75824155
-2.61430715,1.68612145,1.07835397,0.03393718,0.00346650,0.21388385,1.47510779,0.75296406
-2.60830415,1.64916494,1.04991221,0.03323016,0.00362223,0.20551464,1.43026756,0.74600351
-2.60230115,1.60982831,1.02001473,0.03248185,0.00376541,0.19735876,1.38363285,0.73720643
